Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
-266.0;147.0;576.0;345.0;373.0;-406.0;-71.0
-277.0;151.0;?;322.0;373.0;-411.0;-66.0
-283.0;141.0;701.0;300.0;372.0;-415.0;-71.0
-264.0;86.0;683.0;277.0;375.0;-417.0;-93.0
?;79.0;582.0;254.0;365.0;-417.0;-79.0
-276.0;126.0;?;228.0;352.0;?;-113.0
?;?;606.0;206.0;353.0;-422.0;-106.0
-303.0;44.0;514.0;191.0;359.0;-421.0;-133.0
-295.0;41.0;466.0;175.0;363.0;?;-115.0
-293.0;?;356.0;158.0;364.0;-421.0;-126.0
-299.0;39.0;279.0;144.0;348.0;-418.0;-144.0
-315.0;?;?;133.0;351.0;-415.0;-119.0
-314.0;94.0;56.0;120.0;362.0;-414.0;-126.0
-308.0;105.0;13.0;110.0;373.0;-411.0;-147.0
-290.0;94.0;-8.0;102.0;373.0;-410.0;-109.0
-307.0;?;-7.0;95.0;374.0;-408.0;-114.0
-318.0;54.0;-7.0;87.0;369.0;-405.0;-104.0
-332.0;20.0;14.0;76.0;355.0;-404.0;?
-320.0;?;44.0;70.0;362.0;-402.0;-104.0
-298.0;?;69.0;65.0;356.0;-401.0;?
?;-4.0;109.0;63.0;379.0;-400.0;-99.0
-294.0;-46.0;124.0;55.0;363.0;-399.0;-89.0
-285.0;-67.0;81.0;58.0;372.0;-400.0;-69.0
-276.0;?;55.0;58.0;355.0;-399.0;-50.0
-277.0;-58.0;19.0;58.0;353.0;-399.0;?
-285.0;-40.0;60.0;64.0;373.0;-402.0;?
-271.0;-93.0;16.0;69.0;372.0;?;?
-267.0;-67.0;-5.0;69.0;?;-408.0;?
-244.0;-113.0;-41.0;72.0;373.0;-409.0;?
-230.0;-115.0;-21.0;77.0;363.0;-414.0;-24.0
-235.0;-157.0;-112.0;?;362.0;-410.0;-14.0
-227.0;-181.0;-256.0;90.0;332.0;-410.0;-51.0
-219.0;-187.0;-457.0;108.0;?;-403.0;-65.0
-200.0;-205.0;-681.0;?;312.0;-388.0;-81.0
-195.0;-277.0;-878.0;173.0;347.0;-372.0;-28.0
?;-358.0;-1008.0;223.0;363.0;?;-5.0
-183.0;-336.0;-1237.0;?;370.0;?;-13.0
-154.0;-256.0;?;311.0;384.0;-261.0;7.0
-152.0;-267.0;-1706.0;332.0;378.0;-203.0;34.0
-132.0;-247.0;-1523.0;330.0;?;-135.0;58.0
-134.0;?;-1429.0;?;335.0;-62.0;59.0
-130.0;-189.0;-1147.0;258.0;337.0;?;119.0
-107.0;-220.0;-809.0;211.0;329.0;?;142.0
-81.0;-250.0;-575.0;164.0;326.0;153.0;123.0
?;-309.0;-295.0;112.0;327.0;214.0;146.0
-80.0;?;?;69.0;327.0;264.0;178.0
-29.0;-331.0;345.0;34.0;326.0;302.0;168.0
-49.0;-303.0;665.0;-11.0;321.0;340.0;162.0
-84.0;-293.0;926.0;?;344.0;372.0;161.0
-117.0;?;979.0;-62.0;?;402.0;136.0
-125.0;-318.0;?;-45.0;316.0;413.0;121.0
-125.0;-263.0;856.0;-35.0;?;413.0;134.0
-100.0;-215.0;?;-23.0;325.0;421.0;128.0
-77.0;-179.0;497.0;-18.0;322.0;?;124.0
-67.0;-179.0;250.0;-17.0;317.0;443.0;134.0
?;-141.0;186.0;-20.0;?;448.0;135.0
-89.0;-124.0;142.0;-20.0;323.0;450.0;135.0
-92.0;-110.0;91.0;-20.0;328.0;451.0;135.0
-103.0;-92.0;97.0;-18.0;320.0;450.0;136.0
-103.0;-34.0;114.0;-15.0;310.0;450.0;133.0
-78.0;?;120.0;-16.0;309.0;451.0;125.0
-98.0;?;101.0;-15.0;318.0;452.0;141.0
-99.0;?;?;-16.0;318.0;451.0;140.0
-96.0;-34.0;52.0;-19.0;318.0;455.0;131.0
-92.0;-36.0;45.0;-20.0;316.0;459.0;117.0
-117.0;-17.0;-26.0;-17.0;309.0;458.0;?
-105.0;-17.0;2.0;-19.0;320.0;458.0;111.0
?;?;-13.0;-20.0;313.0;?;?
-88.0;26.0;-59.0;-21.0;309.0;?;114.0
?;26.0;?;-26.0;?;462.0;134.0
-105.0;30.0;-54.0;-26.0;?;461.0;116.0
-115.0;37.0;-37.0;-27.0;?;464.0;135.0
-123.0;2.0;-55.0;?;?;464.0;?
-113.0;17.0;-15.0;-29.0;323.0;464.0;116.0
-116.0;43.0;-54.0;-28.0;328.0;464.0;105.0
-127.0;30.0;-85.0;-30.0;319.0;464.0;120.0
-116.0;-7.0;-59.0;-30.0;317.0;466.0;?
-104.0;?;?;-31.0;336.0;465.0;110.0
-104.0;30.0;-38.0;-31.0;?;466.0;107.0
-112.0;30.0;-47.0;-31.0;313.0;465.0;?
-107.0;24.0;-35.0;-33.0;?;464.0;105.0
-117.0;15.0;-26.0;-34.0;320.0;465.0;114.0
-119.0;15.0;-24.0;-33.0;323.0;465.0;95.0
-111.0;5.0;-54.0;-35.0;305.0;465.0;110.0
-116.0;17.0;-47.0;-35.0;313.0;?;117.0
-105.0;?;-30.0;-37.0;320.0;464.0;106.0
-124.0;26.0;-47.0;-35.0;311.0;465.0;106.0
-114.0;13.0;-45.0;-38.0;315.0;466.0;106.0
-115.0;11.0;-45.0;-36.0;?;464.0;105.0
-112.0;2.0;?;-38.0;314.0;467.0;98.0
-106.0;-32.0;-26.0;-37.0;320.0;464.0;104.0
-117.0;15.0;-70.0;-37.0;309.0;465.0;96.0
-126.0;?;-30.0;?;318.0;464.0;91.0
-119.0;7.0;-39.0;-39.0;309.0;463.0;96.0
-117.0;16.0;-48.0;-38.0;319.0;463.0;112.0
-126.0;24.0;-25.0;-38.0;316.0;462.0;93.0
-117.0;24.0;-30.0;-41.0;310.0;463.0;126.0
-113.0;41.0;-65.0;-40.0;320.0;463.0;141.0
-116.0;31.0;-86.0;-39.0;315.0;462.0;147.0
-99.0;52.0;-69.0;-41.0;326.0;461.0;111.0
-93.0;26.0;-25.0;-42.0;330.0;459.0;53.0
-121.0;30.0;-43.0;-41.0;314.0;460.0;63.0
-152.0;26.0;-45.0;?;325.0;459.0;86.0
-162.0;26.0;-53.0;-45.0;323.0;?;86.0
-150.0;?;-50.0;-44.0;309.0;456.0;96.0
-145.0;19.0;-108.0;-44.0;316.0;457.0;110.0
-164.0;60.0;-159.0;-40.0;317.0;449.0;91.0
-157.0;117.0;?;?;326.0;442.0;12.0
-136.0;156.0;-363.0;-31.0;318.0;425.0;-52.0
-141.0;200.0;-522.0;-22.0;318.0;410.0;-69.0
-182.0;?;-483.0;-8.0;308.0;394.0;-79.0
?;212.0;-363.0;6.0;310.0;380.0;?
-260.0;207.0;-288.0;28.0;321.0;363.0;-135.0
-269.0;242.0;-111.0;56.0;325.0;?;-163.0
-299.0;260.0;162.0;87.0;334.0;306.0;?
-290.0;223.0;245.0;126.0;342.0;263.0;-52.0
-269.0;238.0;195.0;166.0;336.0;?;-62.0
-256.0;315.0;190.0;210.0;326.0;125.0;-38.0
-303.0;385.0;298.0;252.0;321.0;37.0;-58.0
-324.0;434.0;342.0;?;340.0;-55.0;-38.0
-365.0;476.0;?;317.0;396.0;-142.0;-62.0
-380.0;493.0;277.0;332.0;405.0;-220.0;-88.0
-381.0;500.0;553.0;337.0;391.0;-285.0;-97.0
-394.0;393.0;600.0;336.0;367.0;-335.0;?
?;318.0;869.0;318.0;328.0;-377.0;-156.0
-346.0;169.0;898.0;283.0;327.0;-400.0;-161.0
-361.0;92.0;944.0;252.0;326.0;-408.0;-171.0
-378.0;57.0;827.0;223.0;307.0;-413.0;-169.0
-374.0;86.0;699.0;198.0;313.0;-412.0;-192.0
-370.0;107.0;546.0;169.0;330.0;-411.0;-159.0
-370.0;141.0;393.0;150.0;?;-407.0;-156.0
-378.0;111.0;289.0;145.0;374.0;-399.0;?
-373.0;137.0;211.0;137.0;376.0;-397.0;?
-378.0;159.0;112.0;129.0;382.0;-394.0;-86.0
?;156.0;85.0;125.0;?;-391.0;-115.0
-359.0;123.0;17.0;?;387.0;-390.0;-115.0
-331.0;101.0;69.0;118.0;369.0;-388.0;-114.0
-328.0;7.0;52.0;116.0;347.0;-388.0;-106.0
-366.0;?;76.0;112.0;346.0;-389.0;-102.0
-352.0;-74.0;45.0;111.0;328.0;?;-83.0
-325.0;-93.0;-71.0;110.0;?;-386.0;?
-312.0;-128.0;-164.0;113.0;327.0;?;-69.0
-312.0;-101.0;-297.0;?;339.0;-377.0;-46.0
-294.0;-106.0;-314.0;140.0;?;-369.0;-41.0
-304.0;-149.0;-407.0;159.0;364.0;-361.0;-56.0
-285.0;-213.0;-468.0;183.0;376.0;-351.0;-58.0
-268.0;-256.0;?;207.0;382.0;-343.0;-64.0
-250.0;-214.0;-559.0;235.0;381.0;-333.0;-69.0
-247.0;-243.0;-467.0;267.0;377.0;?;-50.0
-229.0;-227.0;-472.0;301.0;343.0;-318.0;-48.0
-238.0;-215.0;-389.0;327.0;346.0;-313.0;-38.0
-238.0;-211.0;-439.0;352.0;350.0;-306.0;-38.0
-238.0;-212.0;-474.0;375.0;348.0;-298.0;-28.0
-224.0;-245.0;-481.0;394.0;364.0;-293.0;-16.0
-206.0;-212.0;-461.0;416.0;?;-295.0;-12.0
-214.0;?;-400.0;?;?;-296.0;-2.0
-215.0;-187.0;-352.0;?;354.0;-300.0;5.0
-212.0;-162.0;-307.0;464.0;355.0;?;-11.0
-217.0;-108.0;-216.0;?;362.0;-314.0;9.0
-205.0;-128.0;-187.0;?;342.0;-321.0;4.0
-217.0;-113.0;-132.0;505.0;338.0;-330.0;-2.0
-218.0;-104.0;-95.0;520.0;347.0;-339.0;2.0
-220.0;-117.0;-37.0;?;357.0;-348.0;-15.0
-211.0;-78.0;?;542.0;347.0;-354.0;-20.0
-209.0;-109.0;?;?;352.0;-361.0;-18.0
-209.0;-109.0;-25.0;559.0;342.0;-366.0;-19.0
-209.0;-78.0;-35.0;569.0;346.0;-370.0;-10.0
?;-59.0;10.0;575.0;354.0;-377.0;?
-219.0;-50.0;?;579.0;362.0;-378.0;-13.0
-207.0;-10.0;-99.0;586.0;342.0;-382.0;?
-212.0;-16.0;?;593.0;342.0;?;?
-219.0;-50.0;-88.0;?;346.0;?;-7.0
-219.0;-27.0;?;?;345.0;-382.0;-19.0
-216.0;-10.0;-49.0;603.0;?;?;-25.0
-205.0;-29.0;-127.0;605.0;354.0;-383.0;-23.0
-221.0;-21.0;-136.0;?;351.0;-382.0;-22.0
-221.0;19.0;-122.0;614.0;334.0;-381.0;?
-191.0;-16.0;-105.0;615.0;351.0;-379.0;-15.0
-202.0;-12.0;-113.0;617.0;349.0;-380.0;-19.0
-225.0;-3.0;-67.0;618.0;348.0;-380.0;-20.0
-222.0;20.0;-72.0;619.0;355.0;-380.0;-2.0
?;5.0;-33.0;622.0;349.0;-377.0;0.0
-219.0;-14.0;-26.0;622.0;337.0;-377.0;-11.0
-209.0;31.0;-37.0;624.0;345.0;-378.0;-19.0
-220.0;16.0;4.0;621.0;364.0;-381.0;-19.0
-215.0;16.0;17.0;?;?;-381.0;-17.0
-202.0;-14.0;36.0;625.0;352.0;-380.0;-11.0
-224.0;?;23.0;625.0;354.0;-381.0;-21.0
-225.0;-1.0;?;626.0;345.0;?;-18.0
-217.0;7.0;44.0;626.0;346.0;-385.0;-20.0
-221.0;-23.0;30.0;626.0;?;-385.0;-18.0
-211.0;7.0;4.0;?;354.0;-386.0;-25.0
-220.0;7.0;24.0;?;352.0;-385.0;-27.0
-225.0;24.0;34.0;625.0;344.0;-385.0;-7.0
-210.0;3.0;4.0;628.0;362.0;-388.0;-28.0
-215.0;7.0;3.0;626.0;353.0;-388.0;-11.0
-228.0;11.0;4.0;?;348.0;-388.0;-28.0
-219.0;19.0;22.0;627.0;?;-387.0;-19.0
-219.0;20.0;39.0;626.0;?;-387.0;-29.0
-201.0;3.0;13.0;625.0;362.0;-388.0;-18.0
?;33.0;8.0;624.0;363.0;-389.0;?
-217.0;20.0;5.0;625.0;356.0;-389.0;-10.0
-221.0;-1.0;1.0;626.0;345.0;-387.0;-21.0
?;16.0;?;626.0;353.0;-387.0;-16.0
-208.0;-10.0;-5.0;623.0;354.0;-390.0;-6.0
-209.0;-38.0;6.0;624.0;346.0;-388.0;-22.0
-208.0;1.0;12.0;?;353.0;-387.0;-19.0
-214.0;-24.0;?;626.0;358.0;-387.0;-12.0
-216.0;-27.0;-4.0;623.0;370.0;-386.0;-28.0
-197.0;-19.0;22.0;623.0;351.0;-385.0;-29.0
-221.0;2.0;-10.0;?;352.0;-386.0;-21.0
-224.0;6.0;11.0;621.0;346.0;-384.0;-18.0
-209.0;7.0;-25.0;623.0;360.0;-385.0;-29.0
-202.0;-8.0;-35.0;622.0;360.0;-383.0;-19.0
-190.0;-10.0;-22.0;619.0;340.0;-381.0;-12.0
-219.0;-16.0;-28.0;619.0;341.0;-379.0;-41.0
-207.0;10.0;-36.0;?;346.0;-375.0;-32.0
-212.0;1.0;-50.0;613.0;358.0;-370.0;-22.0
-217.0;-27.0;-26.0;609.0;365.0;-366.0;-24.0
-207.0;?;-19.0;604.0;328.0;-360.0;-10.0
-197.0;?;-13.0;596.0;345.0;-355.0;-21.0
-206.0;?;3.0;594.0;344.0;-350.0;4.0
-200.0;-53.0;61.0;?;346.0;-344.0;4.0
-189.0;-38.0;74.0;581.0;341.0;-341.0;?
-185.0;-16.0;50.0;?;340.0;-337.0;14.0
?;-19.0;42.0;572.0;356.0;?;0.0
-187.0;-51.0;?;569.0;352.0;-328.0;10.0
-177.0;?;?;565.0;?;-323.0;-8.0
-192.0;-44.0;27.0;559.0;349.0;-318.0;?
-163.0;-36.0;4.0;?;342.0;-313.0;-38.0
-199.0;-42.0;-77.0;555.0;?;-309.0;-49.0
-189.0;-21.0;-107.0;553.0;352.0;-304.0;-57.0
?;-34.0;-102.0;549.0;362.0;-298.0;-46.0
-218.0;-15.0;-164.0;544.0;348.0;-292.0;-51.0
-210.0;36.0;-190.0;537.0;344.0;-285.0;-60.0
-235.0;82.0;-172.0;527.0;345.0;-280.0;-52.0
-231.0;108.0;-93.0;515.0;354.0;-276.0;-49.0
-218.0;170.0;-25.0;497.0;?;-272.0;-37.0
-239.0;200.0;38.0;476.0;344.0;-267.0;-36.0
-244.0;193.0;95.0;450.0;?;-269.0;-60.0
?;180.0;175.0;429.0;338.0;-270.0;-55.0
-256.0;95.0;307.0;409.0;332.0;-275.0;?
?;122.0;334.0;388.0;363.0;-284.0;-69.0
?;101.0;338.0;370.0;360.0;-297.0;-67.0
-284.0;129.0;431.0;347.0;?;-313.0;-58.0
-267.0;?;438.0;330.0;367.0;-324.0;?
-276.0;145.0;?;312.0;362.0;-338.0;-85.0
-276.0;135.0;524.0;290.0;369.0;-353.0;-91.0
-298.0;133.0;533.0;273.0;376.0;-364.0;?
-300.0;108.0;584.0;?;355.0;-377.0;-104.0
-300.0;118.0;?;242.0;371.0;-386.0;-124.0
-310.0;103.0;521.0;232.0;363.0;-392.0;?
-296.0;82.0;490.0;216.0;?;-397.0;-112.0
-322.0;65.0;446.0;204.0;372.0;-402.0;-130.0
-321.0;83.0;331.0;?;361.0;-401.0;-114.0
-320.0;101.0;268.0;180.0;354.0;-405.0;-129.0
-309.0;117.0;171.0;165.0;367.0;-406.0;-136.0
-329.0;90.0;?;155.0;354.0;-405.0;-135.0
-326.0;60.0;86.0;?;348.0;?;-127.0
-330.0;?;74.0;142.0;354.0;-406.0;-133.0
-326.0;75.0;?;135.0;359.0;-404.0;-144.0
-313.0;62.0;49.0;?;362.0;-402.0;-107.0
-323.0;?;?;122.0;371.0;-401.0;-137.0
?;56.0;36.0;114.0;360.0;-400.0;-133.0
-316.0;20.0;79.0;?;351.0;-400.0;-137.0
-321.0;16.0;33.0;104.0;371.0;-397.0;-131.0
-316.0;2.0;47.0;98.0;374.0;-399.0;-106.0
-336.0;5.0;25.0;95.0;354.0;-395.0;-115.0
-309.0;-23.0;84.0;96.0;354.0;-396.0;-90.0
-299.0;-24.0;48.0;98.0;353.0;-395.0;-63.0
-299.0;-65.0;-5.0;102.0;369.0;-396.0;-59.0
-304.0;-38.0;4.0;106.0;377.0;-398.0;-33.0
-312.0;-59.0;-9.0;?;366.0;-398.0;-27.0
-291.0;-55.0;-28.0;112.0;384.0;-399.0;-38.0
-265.0;-95.0;-64.0;120.0;383.0;-402.0;?
-247.0;-125.0;-96.0;125.0;371.0;-403.0;-37.0
-240.0;?;-134.0;133.0;366.0;-402.0;?
-236.0;-198.0;-201.0;147.0;339.0;-398.0;-60.0
-257.0;?;?;?;331.0;-389.0;-63.0
-238.0;-203.0;-389.0;185.0;330.0;-378.0;-33.0
-226.0;-288.0;-534.0;217.0;340.0;-360.0;-33.0
-222.0;-308.0;-657.0;252.0;346.0;-331.0;-52.0
-217.0;-354.0;-932.0;290.0;361.0;-298.0;-39.0
-148.0;-352.0;-1236.0;316.0;?;-254.0;1.0
-146.0;-291.0;-1365.0;332.0;337.0;-204.0;58.0
-142.0;-290.0;-1304.0;328.0;?;-138.0;82.0
-154.0;-305.0;-1157.0;307.0;339.0;-69.0;67.0
-105.0;-249.0;-910.0;264.0;364.0;8.0;74.0
-134.0;-272.0;-738.0;211.0;353.0;86.0;89.0
-66.0;-304.0;-579.0;154.0;362.0;?;144.0
-22.0;?;?;109.0;333.0;223.0;199.0
-66.0;-380.0;-56.0;71.0;323.0;273.0;221.0
-81.0;-391.0;?;30.0;314.0;322.0;211.0
-105.0;?;868.0;27.0;326.0;?;201.0
-95.0;-325.0;1196.0;19.0;320.0;376.0;178.0
-85.0;-320.0;1167.0;27.0;318.0;379.0;?
-77.0;-292.0;1107.0;45.0;311.0;377.0;163.0
-72.0;-256.0;902.0;?;316.0;384.0;163.0
-60.0;-223.0;566.0;72.0;327.0;394.0;162.0
?;-222.0;319.0;?;?;?;168.0
-67.0;-239.0;242.0;87.0;317.0;415.0;174.0
-96.0;-222.0;194.0;88.0;310.0;415.0;173.0
-83.0;-216.0;171.0;95.0;317.0;414.0;172.0
-81.0;-155.0;205.0;97.0;308.0;413.0;?
-82.0;-136.0;234.0;105.0;308.0;413.0;?
-78.0;-119.0;184.0;?;314.0;415.0;163.0
-98.0;-45.0;175.0;103.0;312.0;416.0;155.0
-71.0;?;87.0;102.0;318.0;417.0;154.0
-81.0;?;51.0;103.0;323.0;?;153.0
-96.0;11.0;29.0;105.0;317.0;421.0;144.0
-86.0;-12.0;-35.0;104.0;316.0;420.0;157.0
-95.0;-19.0;?;106.0;327.0;419.0;159.0
-95.0;?;-8.0;106.0;318.0;419.0;142.0
?;23.0;-8.0;?;335.0;?;164.0
-79.0;11.0;-20.0;104.0;311.0;?;169.0
-83.0;15.0;5.0;101.0;309.0;423.0;159.0
?;16.0;?;101.0;?;?;146.0
-97.0;-27.0;42.0;99.0;311.0;426.0;151.0
-94.0;?;43.0;98.0;316.0;426.0;?
-70.0;-10.0;?;95.0;308.0;427.0;149.0
-86.0;3.0;15.0;91.0;310.0;428.0;157.0
-88.0;-27.0;14.0;95.0;308.0;430.0;144.0
-96.0;-23.0;-9.0;?;309.0;?;?
-71.0;9.0;-45.0;95.0;308.0;429.0;163.0
-91.0;-1.0;-34.0;?;314.0;430.0;162.0
-78.0;8.0;?;94.0;319.0;?;?
-85.0;20.0;10.0;94.0;316.0;431.0;156.0
-86.0;-8.0;-24.0;93.0;320.0;?;151.0
-95.0;-12.0;9.0;95.0;309.0;429.0;143.0
-86.0;?;-5.0;92.0;317.0;430.0;165.0
-84.0;14.0;-19.0;?;318.0;430.0;164.0
-79.0;5.0;-31.0;92.0;318.0;?;157.0
-99.0;-11.0;-28.0;93.0;300.0;431.0;?
-90.0;7.0;-4.0;92.0;310.0;432.0;?
?;-29.0;-3.0;95.0;309.0;432.0;164.0
-70.0;-13.0;-37.0;95.0;320.0;432.0;176.0
?;-27.0;-25.0;94.0;315.0;432.0;201.0
-48.0;-38.0;-13.0;97.0;321.0;433.0;209.0
-51.0;-53.0;15.0;?;305.0;434.0;221.0
-25.0;-57.0;8.0;?;290.0;?;?
?;-12.0;0.0;97.0;313.0;436.0;173.0
-55.0;-9.0;19.0;98.0;318.0;437.0;174.0
-94.0;-40.0;-19.0;97.0;?;439.0;171.0
-104.0;-43.0;15.0;97.0;311.0;437.0;196.0
?;-38.0;13.0;100.0;307.0;439.0;175.0
?;?;-47.0;?;325.0;441.0;83.0
-120.0;31.0;-121.0;97.0;327.0;438.0;66.0
-102.0;?;?;96.0;308.0;?;8.0
-110.0;168.0;-504.0;94.0;301.0;428.0;-33.0
-134.0;240.0;-831.0;95.0;297.0;414.0;-117.0
-173.0;322.0;-970.0;104.0;297.0;?;-146.0
-218.0;364.0;-792.0;118.0;332.0;370.0;-48.0
-205.0;390.0;-721.0;142.0;342.0;332.0;-62.0
-219.0;467.0;-743.0;?;369.0;283.0;-51.0
-271.0;505.0;-536.0;215.0;352.0;?;-66.0
-252.0;559.0;-426.0;257.0;344.0;141.0;-95.0
-200.0;608.0;-492.0;297.0;352.0;52.0;-76.0
-258.0;?;-443.0;334.0;384.0;-48.0;-78.0
-322.0;560.0;-321.0;357.0;392.0;?;-76.0
-332.0;606.0;-119.0;368.0;385.0;-234.0;-95.0
-305.0;538.0;254.0;366.0;365.0;-300.0;-102.0
-325.0;429.0;678.0;347.0;340.0;-347.0;-106.0
-321.0;315.0;1011.0;315.0;274.0;-380.0;-153.0
-307.0;210.0;1116.0;265.0;?;-396.0;-140.0
-298.0;148.0;930.0;207.0;293.0;-409.0;-142.0
-317.0;84.0;841.0;164.0;?;-416.0;-141.0
-313.0;99.0;701.0;144.0;?;-415.0;-156.0
-313.0;?;556.0;136.0;360.0;-417.0;-115.0
?;90.0;454.0;125.0;364.0;-413.0;?
-335.0;107.0;427.0;?;375.0;-413.0;?
-326.0;124.0;396.0;111.0;371.0;-411.0;?
-302.0;104.0;263.0;97.0;370.0;?;-87.0
-284.0;?;180.0;93.0;354.0;-407.0;-96.0
?;73.0;108.0;95.0;352.0;-407.0;-83.0
-295.0;33.0;115.0;94.0;321.0;-406.0;?
-294.0;2.0;61.0;90.0;338.0;-403.0;-76.0
-266.0;1.0;10.0;92.0;347.0;-400.0;-78.0
-286.0;-24.0;-94.0;100.0;336.0;?;-90.0
-256.0;-50.0;-214.0;106.0;345.0;-391.0;-52.0
-238.0;-57.0;-371.0;118.0;336.0;-383.0;?
-235.0;-83.0;-407.0;134.0;348.0;-373.0;-35.0
-244.0;?;-472.0;151.0;361.0;-361.0;?
-238.0;-126.0;-418.0;176.0;358.0;-350.0;?
-228.0;-148.0;-404.0;197.0;374.0;-342.0;-44.0
-213.0;-194.0;-393.0;228.0;376.0;-331.0;-49.0
-191.0;-224.0;-471.0;256.0;377.0;-323.0;-38.0
-184.0;-256.0;-495.0;284.0;356.0;-317.0;-38.0
-180.0;-200.0;-454.0;315.0;350.0;-312.0;-38.0
-188.0;-183.0;-547.0;344.0;342.0;-310.0;-39.0
-191.0;?;-559.0;377.0;352.0;-310.0;-36.0
-171.0;-191.0;-642.0;?;354.0;-315.0;-29.0
-181.0;-173.0;-597.0;?;?;-325.0;?
-170.0;-132.0;-558.0;457.0;346.0;-336.0;-6.0
?;-87.0;-533.0;480.0;345.0;-347.0;-14.0
-169.0;-89.0;-500.0;499.0;354.0;-359.0;-1.0
-176.0;-80.0;-458.0;519.0;344.0;-370.0;-11.0
-190.0;-69.0;-368.0;532.0;336.0;-377.0;-16.0
-176.0;-69.0;-291.0;546.0;334.0;-384.0;-1.0
-191.0;-96.0;-226.0;558.0;341.0;-389.0;-7.0
?;-87.0;-145.0;569.0;351.0;-396.0;-12.0
?;?;-95.0;579.0;333.0;-401.0;9.0
-167.0;-52.0;-17.0;588.0;354.0;-404.0;-9.0
?;-87.0;-23.0;594.0;342.0;-406.0;-10.0
-172.0;?;-53.0;601.0;341.0;-408.0;-10.0
-180.0;-57.0;-43.0;604.0;340.0;-410.0;-10.0
-172.0;-84.0;-102.0;608.0;334.0;-412.0;-11.0
-181.0;-31.0;-92.0;612.0;336.0;-411.0;-22.0
?;-52.0;-113.0;613.0;336.0;-412.0;-11.0
-181.0;-57.0;-166.0;615.0;336.0;-411.0;-3.0
-170.0;?;-133.0;618.0;344.0;-415.0;-8.0
-170.0;?;-159.0;620.0;345.0;-414.0;3.0
?;-46.0;-123.0;624.0;346.0;-411.0;-3.0
-176.0;-47.0;-168.0;?;352.0;-410.0;4.0
-180.0;-52.0;-147.0;628.0;335.0;-410.0;-10.0
?;-47.0;-125.0;628.0;334.0;-412.0;-1.0
-176.0;?;-123.0;?;327.0;-413.0;-9.0
-173.0;-31.0;-70.0;633.0;339.0;-410.0;-1.0
-185.0;-53.0;-35.0;632.0;336.0;-409.0;-10.0
-181.0;-27.0;17.0;634.0;351.0;-412.0;11.0
-204.0;5.0;33.0;636.0;325.0;-413.0;7.0
-193.0;-3.0;23.0;636.0;333.0;-414.0;-10.0
-207.0;21.0;32.0;637.0;348.0;-413.0;-13.0
?;14.0;13.0;639.0;337.0;-412.0;-15.0
-201.0;9.0;50.0;637.0;328.0;-415.0;1.0
-208.0;9.0;33.0;635.0;334.0;-416.0;-18.0
-198.0;-16.0;28.0;635.0;336.0;-418.0;-14.0
-191.0;7.0;15.0;637.0;336.0;-417.0;-10.0
-201.0;24.0;6.0;636.0;336.0;-418.0;-10.0
-200.0;16.0;38.0;637.0;337.0;-418.0;-11.0
-196.0;-18.0;34.0;636.0;?;-423.0;-9.0
-192.0;-24.0;23.0;637.0;334.0;-422.0;-18.0
-203.0;35.0;28.0;636.0;?;-421.0;-11.0
-193.0;?;?;636.0;331.0;-423.0;-10.0
-189.0;31.0;21.0;636.0;330.0;?;-29.0
-195.0;22.0;21.0;637.0;340.0;-423.0;-27.0
?;2.0;15.0;637.0;352.0;-423.0;?
-201.0;7.0;-8.0;?;348.0;-424.0;-10.0
-192.0;5.0;10.0;?;345.0;-424.0;2.0
-181.0;-6.0;-17.0;636.0;338.0;-423.0;-3.0
-209.0;-6.0;7.0;637.0;335.0;-423.0;-15.0
-200.0;-14.0;24.0;636.0;336.0;-423.0;-16.0
-199.0;-1.0;31.0;636.0;?;?;-10.0
-189.0;-27.0;36.0;637.0;336.0;-424.0;-5.0
-187.0;-23.0;?;636.0;327.0;?;2.0
-183.0;27.0;7.0;635.0;339.0;-425.0;-6.0
-190.0;-26.0;19.0;?;342.0;-423.0;-25.0
-195.0;-20.0;35.0;637.0;325.0;-423.0;-31.0
-194.0;-1.0;-3.0;636.0;343.0;-422.0;-12.0
?;-11.0;5.0;633.0;336.0;-421.0;-10.0
-218.0;6.0;12.0;634.0;329.0;-421.0;-19.0
-220.0;-8.0;-5.0;630.0;341.0;-420.0;-10.0
-205.0;37.0;17.0;632.0;348.0;-419.0;-10.0
-198.0;1.0;37.0;628.0;334.0;-417.0;-12.0
-209.0;3.0;88.0;624.0;351.0;-413.0;-19.0
-200.0;-3.0;59.0;621.0;340.0;-409.0;-21.0
-209.0;45.0;81.0;614.0;336.0;?;-33.0
-219.0;44.0;116.0;610.0;319.0;?;-46.0
-217.0;63.0;62.0;601.0;335.0;-396.0;-69.0
-208.0;88.0;83.0;590.0;326.0;-388.0;-79.0
-209.0;58.0;28.0;577.0;319.0;-382.0;-78.0
-210.0;78.0;?;563.0;327.0;-373.0;-111.0
-227.0;109.0;-13.0;550.0;328.0;-363.0;-100.0
-244.0;?;-98.0;?;338.0;-354.0;?
-247.0;172.0;-33.0;514.0;?;-344.0;-109.0
-247.0;179.0;40.0;493.0;356.0;-336.0;-59.0
