InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX
63.0;-826;-84.0;347;13.0;70.0;-78.0
?;?;-55.0;343;-4.0;66.0;-67.0
42.0;-831;-69.0;345;4.0;83.0;-67.0
65.0;-832;-61.0;347;-25.0;76.0;-105.0
56.0;-836;-89.0;344;?;98.0;-106.0
?;?;-89.0;342;-28.0;88.0;-121.0
62.0;-836;-111.0;341;-65.0;116.0;-166.0
68.0;-836;-95.0;343;-56.0;112.0;-174.0
89.0;-835;-105.0;337;-34.0;127.0;-164.0
52.0;-836;-135.0;336;-48.0;118.0;?
49.0;?;-97.0;346;-54.0;120.0;-113.0
64.0;-831;?;?;-31.0;?;-87.0
89.0;?;-112.0;345;-14.0;111.0;-81.0
99.0;-828;-111.0;345;-14.0;117.0;-133.0
101.0;-833;-126.0;342;31.0;137.0;-136.0
145.0;-836;-156.0;336;12.0;133.0;-122.0
131.0;-835;-154.0;335;9.0;121.0;?
153.0;-836;-210.0;337;12.0;159.0;?
?;-836;-247.0;337;27.0;?;90.0
230.0;-834;-284.0;?;1.0;160.0;-83.0
244.0;-840;?;?;-17.0;198.0;-291.0
246.0;-846;-311.0;334;-15.0;244.0;-400.0
250.0;-851;-339.0;331;-32.0;269.0;?
236.0;-854;-327.0;343;-50.0;299.0;-553.0
244.0;-845;-314.0;343;-47.0;332.0;-502.0
246.0;-836;-265.0;352;-36.0;316.0;-500.0
268.0;-836;-249.0;366;-83.0;329.0;-432.0
269.0;-835;-225.0;?;-78.0;351.0;-361.0
178.0;-824;-218.0;360;-44.0;297.0;-327.0
177.0;-825;-165.0;383;?;228.0;-235.0
136.0;-836;-128.0;411;-20.0;162.0;-282.0
?;-813;-117.0;429;-8.0;?;-448.0
94.0;-782;?;461;11.0;60.0;?
47.0;-772;-83.0;592;15.0;13.0;-529.0
24.0;-693;-53.0;709;62.0;-36.0;-529.0
17.0;?;29.0;673;53.0;-68.0;-485.0
-10.0;-504;-20.0;662;69.0;-95.0;-373.0
-20.0;-447;0.0;707;52.0;-156.0;-341.0
-83.0;-436;46.0;645;63.0;-209.0;-249.0
-105.0;-550;75.0;639;53.0;?;?
-127.0;-701;102.0;558;28.0;-262.0;-80.0
-143.0;-719;71.0;352;-18.0;-255.0;-54.0
-121.0;-744;68.0;405;4.0;-276.0;-24.0
-102.0;-829;?;419;15.0;-286.0;60.0
-77.0;?;59.0;287;-3.0;-259.0;155.0
-12.0;-791;36.0;409;-52.0;-240.0;194.0
-13.0;-757;-28.0;882;?;-153.0;?
-44.0;-421;9.0;904;-44.0;-46.0;173.0
?;-1035;29.0;295;-35.0;24.0;208.0
-71.0;-1026;-14.0;?;-87.0;53.0;105.0
-41.0;-689;23.0;486;-85.0;?;46.0
-20.0;-878;26.0;372;-122.0;-2.0;-37.0
33.0;-782;17.0;?;-83.0;25.0;-156.0
96.0;-794;-53.0;403;-54.0;41.0;-250.0
?;?;-78.0;388;-8.0;173.0;-447.0
29.0;-769;?;426;-15.0;211.0;-720.0
8.0;-775;-51.0;428;-12.0;226.0;-828.0
?;-787;-81.0;412;-76.0;187.0;-916.0
8.0;-824;?;391;-151.0;109.0;-971.0
-20.0;-800;-161.0;404;-205.0;40.0;-1008.0
-51.0;-785;-190.0;405;?;-1.0;?
-9.0;-796;-239.0;399;-171.0;?;-501.0
81.0;-795;-311.0;407;-87.0;31.0;-351.0
145.0;-785;-312.0;416;50.0;137.0;-259.0
201.0;-783;-304.0;415;89.0;263.0;-110.0
235.0;-795;-277.0;407;-41.0;350.0;-83.0
246.0;-801;-284.0;402;-128.0;?;85.0
267.0;-799;-247.0;401;?;373.0;184.0
?;-801;-262.0;402;-192.0;353.0;198.0
186.0;-800;-235.0;400;-168.0;245.0;108.0
119.0;-799;-213.0;394;?;226.0;33.0
116.0;-799;-190.0;395;-210.0;172.0;-5.0
128.0;?;-202.0;394;-168.0;120.0;18.0
141.0;-803;-192.0;387;-98.0;92.0;104.0
140.0;-807;-126.0;382;-17.0;80.0;81.0
109.0;-808;-116.0;385;41.0;58.0;66.0
104.0;-815;-104.0;385;71.0;90.0;26.0
123.0;-812;-96.0;379;120.0;102.0;-60.0
111.0;-807;-93.0;388;145.0;?;27.0
80.0;-805;-65.0;391;233.0;98.0;-69.0
97.0;-800;-84.0;387;397.0;160.0;-130.0
108.0;?;-65.0;390;523.0;185.0;-70.0
129.0;-799;-66.0;390;522.0;157.0;-95.0
144.0;-797;?;393;344.0;169.0;-85.0
174.0;-798;-34.0;393;133.0;134.0;80.0
116.0;-797;-5.0;395;-17.0;72.0;166.0
67.0;-803;6.0;390;-21.0;64.0;256.0
64.0;-814;5.0;378;68.0;66.0;205.0
13.0;-815;17.0;375;93.0;79.0;173.0
1.0;-814;13.0;376;101.0;81.0;206.0
30.0;?;-7.0;385;94.0;16.0;?
20.0;-810;3.0;?;123.0;4.0;301.0
44.0;?;?;383;153.0;47.0;368.0
12.0;-810;34.0;385;148.0;49.0;462.0
21.0;-809;22.0;382;112.0;28.0;442.0
14.0;-810;37.0;384;77.0;12.0;258.0
-21.0;-809;?;387;39.0;18.0;192.0
?;?;35.0;382;55.0;?;?
-7.0;-805;49.0;382;56.0;-12.0;364.0
-22.0;-816;57.0;378;72.0;-3.0;363.0
-12.0;-815;42.0;373;33.0;-41.0;347.0
12.0;?;43.0;378;62.0;-21.0;399.0
-4.0;-812;62.0;377;35.0;-12.0;238.0
-44.0;-806;95.0;399;68.0;?;105.0
-64.0;-810;81.0;401;88.0;-6.0;-7.0
?;?;65.0;390;19.0;?;-42.0
-62.0;-804;58.0;388;23.0;-39.0;-17.0
?;-846;36.0;333;?;-4.0;-102.0
-29.0;-851;85.0;326;49.0;-11.0;-103.0
-37.0;?;60.0;?;53.0;4.0;?
-38.0;-836;81.0;366;49.0;?;-43.0
-41.0;-835;74.0;368;?;-27.0;-67.0
-37.0;-842;24.0;351;40.0;-16.0;0.0
-25.0;-840;19.0;?;36.0;20.0;59.0
-16.0;-831;23.0;391;10.0;-3.0;16.0
-1.0;-819;46.0;?;32.0;-2.0;133.0
-2.0;-804;27.0;405;-16.0;?;131.0
-27.0;-817;17.0;366;18.0;-12.0;140.0
-84.0;-843;?;374;-36.0;-48.0;104.0
?;?;66.0;397;-89.0;-150.0;105.0
-75.0;-854;35.0;327;-171.0;-338.0;88.0
-148.0;-946;98.0;309;-221.0;-520.0;-85.0
?;-930;147.0;320;-222.0;-787.0;34.0
-261.0;-951;193.0;326;-156.0;-1128.0;?
-472.0;-1081;281.0;464;-40.0;-1335.0;348.0
-675.0;-972;288.0;?;113.0;-1502.0;461.0
-751.0;-1000;257.0;620;312.0;-1742.0;510.0
-840.0;-852;265.0;577;603.0;-1929.0;594.0
-971.0;-689;264.0;?;982.0;-2073.0;608.0
-1082.0;-456;319.0;585;1413.0;-2155.0;845.0
-1220.0;88;315.0;147;1692.0;-2004.0;?
-1178.0;-577;276.0;374;1756.0;-1808.0;910.0
?;-1254;?;715;1714.0;-1551.0;864.0
-1226.0;-977;?;494;1643.0;-1096.0;886.0
-1208.0;-914;290.0;?;1449.0;-561.0;866.0
-1099.0;-860;310.0;346;1098.0;-11.0;?
-731.0;?;336.0;341;602.0;399.0;1030.0
-404.0;-844;270.0;345;381.0;484.0;1084.0
-66.0;-819;277.0;?;143.0;398.0;1078.0
139.0;-849;362.0;342;-21.0;429.0;1066.0
?;-845;296.0;333;-162.0;412.0;1051.0
309.0;?;?;357;-595.0;332.0;1038.0
219.0;-828;253.0;375;-622.0;469.0;1017.0
145.0;-835;209.0;?;?;476.0;1012.0
206.0;-838;227.0;370;-844.0;429.0;960.0
142.0;-835;246.0;353;-748.0;403.0;829.0
123.0;-832;?;?;-900.0;451.0;617.0
170.0;-837;?;344;-876.0;367.0;480.0
226.0;-836;?;?;?;165.0;456.0
?;-826;471.0;338;-634.0;185.0;508.0
225.0;-827;336.0;349;-658.0;262.0;684.0
125.0;?;290.0;353;-621.0;237.0;767.0
44.0;-832;?;?;?;228.0;752.0
103.0;-837;281.0;352;-498.0;146.0;699.0
?;-829;?;357;-341.0;74.0;?
210.0;-818;256.0;347;-217.0;-26.0;724.0
218.0;-829;223.0;373;115.0;-132.0;664.0
346.0;-858;158.0;?;452.0;-250.0;566.0
484.0;-837;81.0;369;691.0;-388.0;540.0
553.0;-831;81.0;391;?;-474.0;471.0
601.0;-914;114.0;145;738.0;-470.0;374.0
749.0;?;108.0;253;765.0;-400.0;250.0
897.0;-950;55.0;-10;?;-344.0;255.0
1024.0;-890;93.0;415;765.0;-410.0;227.0
915.0;-916;21.0;1301;697.0;-499.0;81.0
?;-1321;-79.0;404;588.0;-530.0;93.0
857.0;-1621;?;1;313.0;-424.0;26.0
766.0;-1914;-164.0;?;308.0;-244.0;-119.0
874.0;-1358;-250.0;89;162.0;-159.0;-236.0
874.0;-383;-364.0;191;-11.0;-21.0;-496.0
941.0;-373;-442.0;303;-292.0;42.0;-597.0
?;-546;-412.0;704;-568.0;?;-770.0
948.0;-634;-669.0;1027;-616.0;135.0;-847.0
?;-539;-790.0;1106;-686.0;173.0;-848.0
?;-291;-582.0;1018;-642.0;?;-935.0
755.0;?;-558.0;1007;-656.0;-23.0;-943.0
606.0;-78;-729.0;992;-564.0;-126.0;-717.0
424.0;-798;-814.0;516;-636.0;-188.0;-681.0
236.0;-1032;-818.0;363;?;?;-701.0
197.0;-875;-862.0;456;-666.0;?;?
335.0;-983;-803.0;406;-699.0;-9.0;-601.0
441.0;-915;-821.0;420;-712.0;?;-364.0
458.0;?;-756.0;372;-660.0;78.0;-350.0
414.0;-774;-809.0;376;-639.0;92.0;-439.0
476.0;-791;?;392;-579.0;175.0;-542.0
448.0;-795;-753.0;369;-499.0;241.0;-611.0
513.0;-796;-712.0;382;-542.0;275.0;-617.0
557.0;-794;-658.0;377;-358.0;269.0;-604.0
487.0;-787;-619.0;?;-294.0;334.0;-567.0
443.0;-792;-604.0;387;?;352.0;-561.0
426.0;-795;-544.0;378;-283.0;338.0;-580.0
419.0;-799;-551.0;372;-175.0;404.0;-700.0
405.0;-798;-473.0;375;67.0;440.0;-593.0
225.0;-800;-299.0;374;389.0;354.0;-348.0
?;-807;-245.0;370;524.0;317.0;-472.0
-104.0;-801;-248.0;370;663.0;268.0;-564.0
-162.0;-801;-220.0;368;761.0;224.0;-460.0
-246.0;-802;-189.0;?;766.0;163.0;-336.0
-356.0;-802;-49.0;365;776.0;128.0;-259.0
-407.0;-805;-28.0;372;851.0;66.0;10.0
-324.0;-800;-11.0;370;959.0;-51.0;-109.0
?;-805;?;368;1093.0;-199.0;?
-781.0;?;82.0;365;1275.0;-318.0;-304.0
-913.0;-799;80.0;364;1412.0;?;-155.0
-1086.0;?;99.0;369;1411.0;-536.0;-78.0
-1096.0;-793;80.0;372;?;-632.0;-85.0
-1044.0;?;85.0;376;1188.0;-801.0;-94.0
?;-796;136.0;376;1160.0;-748.0;-40.0
-1534.0;?;153.0;376;1117.0;-633.0;25.0
-1460.0;-797;187.0;375;980.0;-499.0;163.0
-1593.0;-795;?;377;889.0;?;369.0
-1494.0;?;222.0;382;716.0;-181.0;207.0
-1232.0;-798;255.0;377;530.0;?;141.0
-1217.0;-800;170.0;376;307.0;48.0;?
-994.0;-799;178.0;374;160.0;42.0;327.0
-936.0;-796;?;380;-22.0;?;319.0
-754.0;-788;59.0;385;-48.0;73.0;364.0
-689.0;-789;12.0;?;-75.0;56.0;430.0
-605.0;-793;33.0;?;-77.0;?;368.0
-534.0;-793;64.0;386;-59.0;244.0;?
-522.0;-792;48.0;381;-16.0;253.0;222.0
-436.0;-794;21.0;383;-97.0;275.0;294.0
-395.0;-797;68.0;?;-148.0;283.0;326.0
-363.0;-796;44.0;374;-165.0;238.0;427.0
-285.0;-789;91.0;372;-221.0;241.0;402.0
-172.0;-785;54.0;377;-243.0;214.0;244.0
-65.0;-792;44.0;368;-194.0;?;208.0
-38.0;-797;73.0;379;-88.0;227.0;143.0
4.0;-785;50.0;386;-78.0;205.0;53.0
28.0;?;47.0;373;-39.0;-23.0;-16.0
15.0;-830;4.0;420;-1.0;-150.0;20.0
27.0;-852;-32.0;452;62.0;-211.0;-6.0
-67.0;-820;14.0;408;108.0;-116.0;13.0
-152.0;-793;110.0;381;136.0;-69.0;-64.0
-180.0;-798;?;384;6.0;-116.0;?
-24.0;-798;-29.0;375;-242.0;-352.0;-357.0
456.0;-799;?;376;-421.0;-366.0;?
1133.0;-797;119.0;387;-639.0;-470.0;-407.0
1793.0;-770;114.0;388;-936.0;?;-282.0
?;-765;123.0;370;-1585.0;-529.0;-198.0
2387.0;-806;168.0;360;-2465.0;-470.0;-112.0
1938.0;-800;?;373;-3286.0;-117.0;-121.0
980.0;-778;235.0;391;-3910.0;251.0;-236.0
310.0;-805;134.0;399;-3888.0;608.0;-323.0
-379.0;-773;173.0;394;-3454.0;?;-301.0
-869.0;-875;?;453;-2654.0;607.0;-269.0
-1401.0;-874;207.0;661;-1485.0;644.0;-296.0
-1370.0;-564;156.0;789;-659.0;555.0;-285.0
-1097.0;-632;5.0;821;-242.0;533.0;-282.0
-1113.0;-821;-140.0;960;118.0;425.0;-236.0
?;-631;-84.0;674;454.0;346.0;?
-584.0;-591;53.0;272;360.0;?;51.0
-281.0;-750;240.0;?;387.0;-161.0;159.0
-148.0;-813;220.0;184;464.0;-303.0;167.0
?;-855;178.0;138;?;-226.0;253.0
243.0;-830;210.0;194;535.0;-350.0;291.0
325.0;-883;289.0;257;1276.0;-446.0;335.0
539.0;-840;301.0;317;1739.0;-662.0;391.0
606.0;-578;360.0;227;1810.0;-988.0;441.0
275.0;-616;394.0;250;2176.0;-1152.0;413.0
114.0;-817;444.0;409;?;-1250.0;220.0
195.0;-949;421.0;552;?;-1342.0;25.0
-59.0;-938;403.0;501;2006.0;?;0.0
-469.0;-782;416.0;400;2331.0;-1368.0;57.0
?;-743;348.0;506;2321.0;-1341.0;-7.0
-497.0;-747;286.0;600;2108.0;-1285.0;?
-619.0;?;253.0;598;2142.0;-1290.0;373.0
-769.0;-691;212.0;543;2220.0;-1325.0;719.0
-860.0;-724;179.0;494;2160.0;-1256.0;1054.0
-833.0;?;247.0;485;2201.0;-1102.0;1165.0
-767.0;-652;184.0;513;2048.0;-998.0;1161.0
-740.0;-544;269.0;437;1790.0;-998.0;1134.0
-798.0;-186;309.0;407;1675.0;-828.0;1092.0
-694.0;-614;353.0;835;?;-697.0;793.0
-544.0;-322;344.0;673;1093.0;?;866.0
-409.0;?;331.0;515;840.0;-451.0;1080.0
-349.0;-2707;266.0;1705;716.0;-93.0;852.0
-186.0;-2124;288.0;2009;591.0;158.0;952.0
28.0;-567;?;691;316.0;368.0;997.0
199.0;-771;122.0;?;-49.0;385.0;981.0
274.0;-1252;149.0;321;-456.0;655.0;802.0
451.0;-1291;63.0;619;-801.0;911.0;644.0
?;-857;?;435;-1096.0;1216.0;524.0
699.0;-790;-135.0;317;-1276.0;1618.0;394.0
733.0;-853;-196.0;370;-1363.0;2045.0;209.0
695.0;-799;-261.0;380;-1712.0;2464.0;?
701.0;-839;-244.0;?;-2187.0;2685.0;22.0
754.0;-813;-416.0;359;-2379.0;2609.0;-13.0
703.0;-825;-566.0;358;-2141.0;2416.0;-90.0
852.0;?;?;370;-1757.0;2232.0;-301.0
1048.0;-822;-845.0;351;-1226.0;?;-560.0
1172.0;-820;-908.0;338;-695.0;1967.0;-550.0
1442.0;-843;-944.0;365;-429.0;2068.0;-487.0
1603.0;-880;-929.0;?;-416.0;2370.0;-454.0
?;-836;-903.0;362;-142.0;2605.0;-422.0
1741.0;-852;-867.0;399;-142.0;2630.0;-623.0
1137.0;-805;-763.0;327;-206.0;2557.0;?
712.0;?;-854.0;267;-89.0;2416.0;-1141.0
584.0;-760;-837.0;325;?;1654.0;-1078.0
619.0;-758;-781.0;346;-347.0;1193.0;?
110.0;?;?;?;-963.0;?;?
157.0;-814;-738.0;364;?;?;?
61.0;-761;-683.0;334;-790.0;245.0;-845.0
93.0;?;?;350;-390.0;126.0;-504.0
326.0;-849;-638.0;413;-265.0;-54.0;-659.0
314.0;?;-637.0;408;-261.0;-122.0;-733.0
334.0;-871;-598.0;378;-112.0;30.0;-781.0
325.0;-824;-590.0;356;9.0;189.0;-585.0
435.0;-802;-569.0;352;66.0;118.0;305.0
473.0;-794;-491.0;?;349.0;268.0;651.0
?;?;-452.0;276;656.0;414.0;866.0
?;-906;-412.0;?;916.0;794.0;859.0
793.0;-837;-352.0;372;999.0;1007.0;343.0
575.0;-830;-324.0;318;1180.0;1351.0;262.0
308.0;-800;-350.0;382;1079.0;1337.0;591.0
?;-727;-341.0;403;876.0;1342.0;337.0
-70.0;-778;-215.0;305;624.0;1175.0;-732.0
?;-721;?;171;550.0;937.0;-2083.0
-400.0;-749;-327.0;168;376.0;581.0;-2231.0
-343.0;?;-245.0;287;331.0;359.0;-2189.0
?;-884;-438.0;366;394.0;187.0;-3365.0
-288.0;-838;-511.0;293;?;14.0;?
-172.0;-738;-543.0;214;597.0;-229.0;-2841.0
-222.0;-797;-541.0;269;617.0;-330.0;-662.0
-89.0;-802;-445.0;255;540.0;-307.0;583.0
4.0;-731;-281.0;178;524.0;-355.0;869.0
-52.0;-857;?;308;511.0;-372.0;694.0
-38.0;-856;21.0;387;630.0;-400.0;362.0
-22.0;-757;63.0;354;?;-390.0;-1.0
-122.0;-879;91.0;?;?;-337.0;531.0
-21.0;-871;223.0;396;667.0;-509.0;1208.0
326.0;-814;38.0;319;586.0;-453.0;1178.0
412.0;-859;139.0;352;129.0;66.0;681.0
395.0;-826;?;362;?;458.0;101.0
186.0;-825;98.0;365;30.0;-119.0;-107.0
-103.0;-846;95.0;361;218.0;-72.0;-83.0
-209.0;?;?;361;-137.0;2.0;?
?;-860;161.0;360;-365.0;-304.0;-89.0
-424.0;-841;343.0;378;-300.0;-590.0;197.0
-632.0;-825;468.0;367;-110.0;-796.0;201.0
?;-833;515.0;349;46.0;-983.0;129.0
-692.0;-818;597.0;366;-187.0;-950.0;309.0
-697.0;-893;695.0;324;-264.0;-720.0;-252.0
-711.0;-903;773.0;358;-413.0;-457.0;-148.0
-652.0;-841;843.0;414;-310.0;-347.0;?
-571.0;-866;848.0;376;-242.0;-149.0;-206.0
-429.0;-861;826.0;364;-163.0;-70.0;23.0
-275.0;-838;765.0;349;-150.0;?;133.0
-354.0;-856;798.0;335;-150.0;-275.0;38.0
-330.0;-864;804.0;327;-191.0;-361.0;52.0
-351.0;-862;871.0;319;-105.0;-468.0;?
-272.0;-855;869.0;?;9.0;-633.0;542.0
-334.0;-849;832.0;349;56.0;-707.0;925.0
-245.0;-863;797.0;333;-84.0;-834.0;1621.0
-25.0;-851;780.0;350;-237.0;-1051.0;2319.0
251.0;-835;653.0;?;-323.0;-1169.0;2613.0
442.0;-848;743.0;360;-504.0;-1238.0;?
?;-852;185.0;357;-483.0;-1066.0;2451.0
452.0;-824;415.0;391;-317.0;-933.0;2578.0
452.0;-784;?;407;-53.0;-877.0;?
594.0;-801;273.0;399;113.0;?;2737.0
772.0;-828;356.0;394;-74.0;-1876.0;2326.0
507.0;?;440.0;383;-198.0;-2246.0;2330.0
176.0;-855;558.0;385;-415.0;-2606.0;2498.0
-98.0;-841;567.0;398;-440.0;?;2334.0
-465.0;?;464.0;398;-477.0;-2984.0;1879.0
-701.0;?;?;425;-607.0;-2790.0;1469.0
-1065.0;-693;345.0;511;-522.0;-2574.0;938.0
-1120.0;?;292.0;545;-158.0;-2394.0;521.0
-1244.0;?;191.0;581;654.0;-2264.0;-94.0
-1437.0;-643;120.0;?;973.0;-2221.0;-779.0
-1486.0;-689;250.0;512;679.0;-1873.0;-1089.0
-1500.0;-754;244.0;579;226.0;-1481.0;-1308.0
-1559.0;-632;238.0;377;-81.0;-1294.0;?
-1674.0;-563;237.0;?;-121.0;-1204.0;-1316.0
-1786.0;-782;?;369;-54.0;-1255.0;-1176.0
-1900.0;-864;66.0;460;30.0;-1338.0;-1131.0
-1947.0;-835;-60.0;471;?;-1460.0;-1199.0
-1917.0;-920;57.0;401;115.0;-1675.0;?
-1845.0;?;-80.0;397;24.0;-1689.0;-576.0
-1680.0;-751;-113.0;499;-134.0;-1776.0;-527.0
-1463.0;-713;-94.0;446;-288.0;-1797.0;-485.0
-1357.0;-726;-24.0;455;-198.0;?;?
-1309.0;?;54.0;479;-120.0;?;-299.0
-1216.0;-764;71.0;453;9.0;-1361.0;-200.0
-894.0;-751;-45.0;448;16.0;-1036.0;?
?;-757;-73.0;440;-5.0;-654.0;103.0
-394.0;-744;-10.0;447;-122.0;-185.0;345.0
-209.0;?;30.0;?;71.0;-155.0;617.0
?;-756;-27.0;439;?;-268.0;574.0
-14.0;-767;18.0;431;404.0;?;-2.0
-46.0;-774;51.0;425;327.0;-673.0;-532.0
-93.0;-776;-6.0;430;165.0;?;-780.0
-89.0;-774;1.0;434;64.0;-746.0;-894.0
-109.0;?;-45.0;436;?;-630.0;-907.0
-12.0;-751;-56.0;443;163.0;-489.0;-873.0
-45.0;-775;-27.0;423;284.0;-392.0;?
-42.0;-789;-107.0;408;309.0;-244.0;?
-71.0;-785;-54.0;412;?;-222.0;-1114.0
-21.0;-785;-122.0;412;238.0;?;-1010.0
-123.0;-762;-126.0;428;58.0;-154.0;-904.0
-87.0;-765;-112.0;429;-40.0;-103.0;-604.0
-123.0;-782;?;416;103.0;-60.0;-439.0
-132.0;?;-66.0;420;?;?;-350.0
-79.0;-770;-94.0;425;258.0;-135.0;-280.0
-56.0;-768;-23.0;432;26.0;5.0;-81.0
-42.0;-768;-23.0;438;?;95.0;-89.0
4.0;-769;-58.0;434;-259.0;181.0;-94.0
60.0;-771;-78.0;427;-239.0;277.0;-171.0
150.0;-771;-41.0;430;-74.0;324.0;-116.0
97.0;-766;-33.0;437;-126.0;181.0;-73.0
50.0;-762;?;436;75.0;-62.0;-32.0
38.0;?;29.0;436;?;?;172.0
3.0;-765;4.0;?;-13.0;34.0;196.0
-4.0;-770;3.0;429;42.0;94.0;145.0
-31.0;-772;25.0;?;38.0;83.0;59.0
-56.0;-770;10.0;432;168.0;203.0;99.0
41.0;-763;16.0;429;?;310.0;67.0
66.0;-759;8.0;430;-13.0;417.0;67.0
27.0;?;-4.0;436;-85.0;308.0;57.0
53.0;-770;26.0;434;-116.0;268.0;11.0
103.0;-778;27.0;?;-181.0;357.0;22.0
201.0;-776;-13.0;429;136.0;?;47.0
296.0;-765;-2.0;434;57.0;373.0;12.0
218.0;-764;7.0;429;?;305.0;41.0
188.0;-769;2.0;424;-278.0;297.0;-35.0
181.0;-769;-5.0;?;-92.0;?;-169.0
235.0;?;-43.0;433;23.0;296.0;?
172.0;-770;-23.0;426;?;196.0;-170.0
112.0;-768;-31.0;428;-75.0;231.0;?
176.0;-774;-28.0;?;-45.0;291.0;72.0
189.0;-773;-35.0;427;-195.0;307.0;?
205.0;-766;-20.0;428;?;394.0;15.0
160.0;-769;-21.0;428;-310.0;316.0;-39.0
91.0;-769;-33.0;?;-196.0;72.0;-76.0
118.0;?;?;426;-193.0;-23.0;-24.0
54.0;-769;-15.0;?;-310.0;-34.0;7.0
?;-771;2.0;425;-194.0;71.0;84.0
-28.0;-772;2.0;425;-154.0;101.0;50.0
-64.0;-772;?;430;-120.0;80.0;-16.0
-17.0;-772;-2.0;425;-27.0;12.0;-108.0
-35.0;-770;-20.0;425;?;-63.0;-33.0
-3.0;-761;-17.0;436;27.0;-82.0;6.0
-13.0;-761;-4.0;430;-24.0;-77.0;8.0
-24.0;-761;5.0;425;11.0;?;?
-12.0;-768;2.0;438;40.0;4.0;112.0
3.0;-773;-3.0;439;123.0;220.0;37.0
74.0;-735;14.0;440;176.0;317.0;-23.0
61.0;-712;22.0;468;115.0;329.0;-18.0
100.0;-745;?;476;154.0;254.0;-61.0
134.0;-772;-4.0;?;175.0;191.0;-103.0
173.0;-772;-41.0;420;78.0;138.0;-118.0
217.0;-769;-17.0;437;-36.0;111.0;-9.0
374.0;-766;-44.0;432;-322.0;190.0;60.0
514.0;-779;-71.0;?;-630.0;372.0;112.0
624.0;-793;-65.0;414;-704.0;?;210.0
867.0;-786;-65.0;409;-688.0;805.0;?
1050.0;-776;-19.0;425;-597.0;1001.0;281.0
1091.0;-774;-26.0;429;?;1030.0;230.0
1083.0;-779;-63.0;423;-389.0;?;186.0
1017.0;-787;-98.0;419;-264.0;838.0;-15.0
910.0;-787;-169.0;413;-224.0;623.0;-187.0
771.0;-781;-242.0;412;-259.0;605.0;?
664.0;-778;-125.0;416;-344.0;695.0;-207.0
579.0;-780;-61.0;414;-455.0;791.0;-255.0
484.0;-788;-41.0;412;?;791.0;-386.0
419.0;-798;81.0;411;?;741.0;-376.0
384.0;-794;34.0;412;-405.0;654.0;-401.0
348.0;-785;-84.0;417;-389.0;431.0;-413.0
316.0;-785;-199.0;418;-310.0;272.0;-369.0
310.0;-785;-231.0;411;-331.0;118.0;-367.0
335.0;-791;-273.0;409;?;110.0;-413.0
?;-784;-236.0;409;?;101.0;?
312.0;-786;-232.0;411;-125.0;89.0;-412.0
287.0;-797;-246.0;413;-42.0;53.0;-349.0
256.0;-791;-228.0;412;-22.0;32.0;-250.0
238.0;-789;-203.0;412;-13.0;75.0;?
204.0;-794;-170.0;?;71.0;83.0;28.0
108.0;-794;-140.0;399;97.0;73.0;-54.0
60.0;-794;-118.0;405;133.0;?;-43.0
46.0;-792;-103.0;403;157.0;19.0;13.0
16.0;-795;-83.0;404;115.0;-16.0;-24.0
2.0;-793;-93.0;410;146.0;-42.0;-11.0
-2.0;-788;-95.0;405;156.0;-7.0;32.0
38.0;-785;-101.0;405;173.0;15.0;101.0
27.0;-788;-87.0;408;186.0;-21.0;-3.0
-2.0;-795;-78.0;405;155.0;26.0;-59.0
-2.0;-793;-79.0;408;227.0;38.0;-57.0
16.0;-788;-50.0;408;186.0;42.0;-19.0
17.0;-792;-33.0;405;136.0;88.0;-65.0
70.0;-789;?;407;?;99.0;-21.0
40.0;-788;-31.0;410;-4.0;115.0;-36.0
24.0;-795;-12.0;410;5.0;137.0;0.0
53.0;-789;-29.0;412;-4.0;119.0;20.0
?;-789;-3.0;413;-7.0;133.0;14.0
62.0;-793;-12.0;404;-60.0;83.0;-12.0
65.0;-796;-11.0;400;-52.0;56.0;1.0
57.0;-795;6.0;409;60.0;89.0;16.0
13.0;-788;24.0;411;41.0;42.0;-19.0
-18.0;?;-3.0;406;56.0;29.0;-25.0
-25.0;-792;?;405;3.0;65.0;18.0
20.0;-786;?;408;3.0;44.0;7.0
25.0;-784;3.0;?;-46.0;34.0;-10.0
27.0;-787;?;?;-46.0;25.0;7.0
23.0;-791;12.0;414;-32.0;17.0;-10.0
60.0;-791;0.0;?;-52.0;30.0;-18.0
29.0;-785;29.0;407;?;40.0;-10.0
18.0;-787;?;409;26.0;50.0;1.0
27.0;-795;-3.0;411;46.0;66.0;-6.0
27.0;-790;-7.0;414;26.0;46.0;-10.0
47.0;-785;0.0;412;?;70.0;-10.0
45.0;-786;-23.0;409;-30.0;58.0;3.0
122.0;-784;-56.0;?;-55.0;90.0;1.0
130.0;-786;?;?;-83.0;96.0;-38.0
119.0;-788;-29.0;412;-105.0;?;-38.0
85.0;-786;-2.0;414;-60.0;56.0;-14.0
46.0;-791;-19.0;410;-2.0;54.0;-20.0
46.0;-794;-19.0;407;28.0;66.0;-10.0
21.0;-794;-26.0;411;41.0;81.0;-13.0
15.0;-788;-31.0;416;33.0;?;-1.0
