InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1
-698.0;-676.0;314.0;-36.0;-730.0
-705.0;-675.0;314.0;-26.0;?
-712.0;-674.0;314.0;-16.0;-733.0
-718.0;-672.0;?;-6.0;-735.0
-724.0;-671.0;315.0;5.0;-735.0
-730.0;?;315.0;15.0;?
-736.0;-671.0;316.0;25.0;-737.0
-744.0;-670.0;316.0;35.0;-738.0
-756.0;-668.0;317.0;48.0;-739.0
-768.0;-667.0;318.0;60.0;-741.0
-778.0;-666.0;320.0;71.0;-742.0
-789.0;-666.0;322.0;80.0;-743.0
-798.0;?;324.0;88.0;-743.0
-805.0;-666.0;326.0;95.0;-743.0
-810.0;-667.0;327.0;101.0;-742.0
-817.0;?;?;110.0;-742.0
-820.0;-668.0;326.0;117.0;-741.0
-821.0;-668.0;326.0;123.0;-741.0
-826.0;-669.0;327.0;130.0;-740.0
-827.0;-669.0;327.0;135.0;?
?;?;327.0;140.0;-740.0
-831.0;-670.0;328.0;150.0;-739.0
?;-669.0;328.0;160.0;-739.0
-830.0;-668.0;327.0;169.0;-740.0
-827.0;?;327.0;175.0;?
-826.0;-666.0;326.0;181.0;-742.0
-825.0;-665.0;326.0;186.0;-742.0
-824.0;-665.0;326.0;188.0;-742.0
-824.0;-665.0;327.0;191.0;-742.0
?;-664.0;?;192.0;-743.0
-825.0;-664.0;329.0;194.0;-743.0
?;-663.0;330.0;195.0;-744.0
-826.0;-664.0;330.0;197.0;-743.0
?;-664.0;330.0;199.0;-743.0
-829.0;-664.0;330.0;200.0;-743.0
-831.0;-664.0;331.0;?;-743.0
-831.0;?;332.0;200.0;-743.0
-832.0;-666.0;332.0;199.0;-742.0
-833.0;-667.0;332.0;198.0;-741.0
-833.0;-668.0;?;197.0;-740.0
-832.0;-669.0;?;196.0;-739.0
-832.0;-670.0;330.0;195.0;-738.0
-832.0;-671.0;330.0;194.0;-738.0
-832.0;-672.0;329.0;195.0;-737.0
-831.0;-671.0;328.0;197.0;-738.0
-827.0;-669.0;327.0;?;?
-817.0;-667.0;326.0;205.0;-742.0
-804.0;-666.0;325.0;209.0;-742.0
-787.0;-665.0;326.0;212.0;?
-765.0;-664.0;326.0;210.0;-744.0
?;-664.0;?;202.0;?
-710.0;-668.0;?;196.0;-741.0
-674.0;-670.0;334.0;187.0;-739.0
-637.0;-672.0;336.0;?;-736.0
-597.0;-674.0;338.0;164.0;-733.0
?;-676.0;340.0;147.0;-729.0
-529.0;-678.0;341.0;131.0;-724.0
-504.0;-680.0;341.0;115.0;-719.0
-488.0;?;339.0;99.0;-715.0
-481.0;-683.0;337.0;86.0;-710.0
-479.0;-684.0;?;85.0;-705.0
-487.0;-686.0;336.0;87.0;-700.0
-496.0;-688.0;339.0;97.0;-695.0
-497.0;-690.0;343.0;100.0;-691.0
-496.0;-694.0;347.0;97.0;-685.0
-496.0;-697.0;347.0;96.0;?
-498.0;?;343.0;97.0;-677.0
-501.0;-698.0;339.0;97.0;-676.0
-502.0;-698.0;336.0;98.0;-675.0
-504.0;-697.0;335.0;98.0;?
-508.0;-694.0;334.0;98.0;-677.0
-511.0;-692.0;333.0;98.0;-678.0
-513.0;-690.0;333.0;99.0;-679.0
-515.0;-688.0;334.0;98.0;-681.0
-516.0;?;337.0;99.0;-677.0
?;-692.0;340.0;100.0;-675.0
-514.0;-692.0;?;?;-674.0
-511.0;-691.0;346.0;102.0;-673.0
-508.0;-689.0;348.0;106.0;-674.0
-504.0;-686.0;350.0;107.0;-677.0
?;-681.0;351.0;?;-682.0
-498.0;-675.0;350.0;?;-688.0
-495.0;-669.0;348.0;121.0;-694.0
-493.0;-664.0;?;?;-698.0
-492.0;?;347.0;130.0;-703.0
-492.0;-654.0;345.0;139.0;-707.0
-492.0;-646.0;341.0;151.0;?
?;-637.0;337.0;165.0;-718.0
-479.0;-630.0;330.0;179.0;-723.0
?;-620.0;317.0;?;-729.0
-456.0;-611.0;?;199.0;-733.0
-443.0;-606.0;273.0;214.0;-736.0
-430.0;-605.0;246.0;229.0;-738.0
-421.0;-599.0;227.0;246.0;-740.0
-416.0;-592.0;214.0;266.0;-742.0
?;-582.0;211.0;289.0;-746.0
-408.0;-574.0;218.0;311.0;-749.0
?;-566.0;233.0;331.0;-753.0
-390.0;-559.0;245.0;347.0;-757.0
-379.0;-552.0;264.0;355.0;?
-372.0;-546.0;277.0;360.0;-765.0
-369.0;-541.0;292.0;362.0;-768.0
-366.0;-538.0;310.0;?;-772.0
-362.0;?;327.0;352.0;-777.0
-361.0;-527.0;342.0;?;-783.0
-365.0;-522.0;357.0;301.0;-788.0
-370.0;-516.0;376.0;266.0;-792.0
-378.0;-511.0;395.0;237.0;-796.0
-387.0;-508.0;410.0;223.0;-798.0
-401.0;-507.0;428.0;221.0;-797.0
?;?;447.0;227.0;?
-440.0;-510.0;459.0;236.0;-793.0
-454.0;-509.0;467.0;252.0;-793.0
-461.0;?;472.0;257.0;-789.0
-462.0;-511.0;476.0;262.0;-787.0
-456.0;-509.0;?;?;-785.0
-450.0;-503.0;497.0;262.0;-784.0
-448.0;-499.0;?;261.0;-782.0
-439.0;-494.0;520.0;261.0;-780.0
-428.0;?;533.0;257.0;-777.0
-416.0;-492.0;545.0;250.0;-773.0
-404.0;?;553.0;245.0;-770.0
-389.0;-485.0;560.0;?;-767.0
-372.0;-482.0;?;231.0;?
-354.0;-477.0;582.0;225.0;-760.0
-334.0;-472.0;592.0;218.0;-757.0
-315.0;-467.0;598.0;212.0;-753.0
-295.0;-464.0;605.0;208.0;-748.0
-273.0;-461.0;611.0;202.0;?
-252.0;-457.0;612.0;197.0;-738.0
-231.0;-455.0;612.0;?;-731.0
-210.0;-454.0;?;192.0;-721.0
-188.0;-451.0;606.0;189.0;-710.0
?;-446.0;604.0;186.0;-699.0
?;-442.0;602.0;183.0;-687.0
-107.0;-439.0;600.0;179.0;-674.0
-79.0;-437.0;597.0;172.0;-658.0
-49.0;-436.0;?;163.0;?
-20.0;?;584.0;?;-620.0
9.0;-435.0;577.0;139.0;-600.0
35.0;-436.0;570.0;126.0;-579.0
?;-437.0;562.0;112.0;-559.0
83.0;-436.0;555.0;96.0;-537.0
105.0;?;551.0;80.0;-515.0
126.0;-431.0;550.0;62.0;-490.0
147.0;-429.0;554.0;41.0;-465.0
169.0;-428.0;559.0;17.0;-439.0
193.0;-427.0;561.0;-10.0;-413.0
217.0;-423.0;562.0;-40.0;-385.0
240.0;-418.0;564.0;-70.0;-356.0
263.0;-412.0;568.0;-100.0;-327.0
285.0;-405.0;573.0;-127.0;-298.0
306.0;-395.0;577.0;-154.0;-270.0
328.0;-383.0;581.0;-180.0;-241.0
349.0;?;582.0;-206.0;-213.0
370.0;-355.0;580.0;-233.0;-185.0
392.0;-339.0;577.0;-259.0;-158.0
415.0;-321.0;574.0;?;-132.0
706.0;23.0;426.0;-552.0;271.0
711.0;24.0;415.0;-557.0;280.0
?;23.0;406.0;-561.0;286.0
720.0;25.0;394.0;-564.0;293.0
726.0;29.0;?;-565.0;?
733.0;?;369.0;-565.0;310.0
739.0;38.0;361.0;-564.0;320.0
744.0;?;354.0;-561.0;327.0
745.0;?;345.0;-556.0;?
748.0;59.0;334.0;-551.0;?
753.0;62.0;327.0;-544.0;325.0
755.0;69.0;327.0;?;327.0
755.0;81.0;332.0;-537.0;326.0
754.0;91.0;345.0;-540.0;324.0
756.0;99.0;361.0;-543.0;323.0
757.0;105.0;377.0;-548.0;319.0
757.0;?;393.0;-552.0;318.0
758.0;119.0;407.0;-554.0;318.0
759.0;125.0;419.0;-555.0;321.0
758.0;?;433.0;-556.0;325.0
757.0;137.0;443.0;-557.0;329.0
756.0;143.0;450.0;-559.0;332.0
757.0;?;456.0;-558.0;337.0
?;158.0;465.0;-556.0;341.0
762.0;165.0;?;-553.0;343.0
769.0;174.0;482.0;-545.0;337.0
778.0;185.0;488.0;-535.0;336.0
786.0;?;500.0;-524.0;330.0
793.0;188.0;513.0;-513.0;322.0
800.0;181.0;516.0;-496.0;312.0
807.0;185.0;510.0;-474.0;316.0
812.0;192.0;505.0;-458.0;313.0
?;194.0;503.0;-453.0;310.0
820.0;193.0;503.0;-449.0;303.0
824.0;191.0;498.0;-446.0;296.0
825.0;187.0;490.0;-442.0;289.0
825.0;180.0;?;-439.0;277.0
825.0;172.0;496.0;-432.0;263.0
824.0;159.0;501.0;-424.0;247.0
821.0;?;513.0;-415.0;228.0
817.0;?;?;-405.0;206.0
809.0;102.0;540.0;-395.0;182.0
799.0;80.0;549.0;-383.0;157.0
785.0;59.0;559.0;-373.0;132.0
768.0;41.0;575.0;-362.0;108.0
751.0;25.0;604.0;-353.0;95.0
735.0;6.0;614.0;-341.0;84.0
721.0;?;606.0;-332.0;62.0
709.0;-9.0;611.0;-326.0;46.0
701.0;-14.0;620.0;-318.0;34.0
694.0;-16.0;617.0;?;27.0
688.0;?;615.0;-302.0;21.0
682.0;-25.0;614.0;?;13.0
677.0;?;612.0;-286.0;4.0
672.0;-52.0;606.0;-278.0;?
?;-74.0;600.0;-270.0;-25.0
652.0;-100.0;597.0;-263.0;?
637.0;-124.0;591.0;-252.0;-51.0
619.0;-144.0;?;-240.0;-60.0
600.0;-162.0;?;?;-70.0
581.0;-179.0;?;-221.0;-80.0
563.0;-193.0;564.0;-208.0;-90.0
546.0;-207.0;564.0;-196.0;-99.0
530.0;-219.0;567.0;-186.0;-109.0
515.0;-229.0;566.0;-176.0;?
503.0;-237.0;569.0;-166.0;-130.0
491.0;-245.0;569.0;-157.0;-140.0
478.0;?;567.0;-147.0;-150.0
466.0;-259.0;?;-136.0;-161.0
453.0;?;561.0;-127.0;-169.0
441.0;-267.0;554.0;-119.0;?
426.0;-267.0;550.0;-111.0;-180.0
412.0;-265.0;546.0;-101.0;-188.0
397.0;-263.0;540.0;-92.0;-197.0
382.0;-265.0;?;-83.0;-205.0
367.0;-269.0;?;-73.0;-212.0
354.0;-271.0;515.0;-68.0;-216.0
337.0;-270.0;506.0;-70.0;-218.0
322.0;-271.0;496.0;-73.0;-222.0
313.0;-276.0;?;-75.0;-227.0
306.0;-280.0;483.0;-77.0;-231.0
299.0;-282.0;483.0;-86.0;?
?;-286.0;484.0;-92.0;-237.0
291.0;-291.0;?;-96.0;-239.0
288.0;-294.0;483.0;-101.0;-241.0
285.0;-296.0;481.0;-103.0;-241.0
285.0;-298.0;477.0;-103.0;?
286.0;?;?;-105.0;-241.0
?;-301.0;466.0;?;-240.0
290.0;-300.0;460.0;-113.0;-241.0
292.0;-300.0;454.0;-122.0;-242.0
295.0;-299.0;?;-133.0;-243.0
?;-299.0;444.0;-142.0;-244.0
?;-299.0;437.0;-151.0;-246.0
309.0;-298.0;429.0;-158.0;-248.0
314.0;-298.0;421.0;-160.0;-250.0
320.0;-298.0;413.0;?;-253.0
325.0;-297.0;404.0;-159.0;-257.0
328.0;-296.0;397.0;-156.0;-264.0
331.0;-293.0;391.0;-149.0;-271.0
333.0;-290.0;390.0;-143.0;?
335.0;?;392.0;-136.0;-290.0
336.0;-284.0;?;-131.0;?
333.0;-284.0;395.0;-124.0;-317.0
328.0;-284.0;396.0;-115.0;-333.0
323.0;-283.0;396.0;?;-349.0
317.0;-282.0;394.0;?;-362.0
311.0;-281.0;391.0;-80.0;-378.0
308.0;-280.0;387.0;-68.0;-395.0
?;-282.0;385.0;-57.0;-412.0
299.0;-283.0;383.0;-46.0;-429.0
295.0;-284.0;378.0;?;-443.0
292.0;-284.0;374.0;-30.0;-455.0
287.0;-283.0;372.0;-18.0;-468.0
282.0;-281.0;369.0;-5.0;-480.0
281.0;-278.0;?;1.0;-489.0
279.0;-276.0;366.0;8.0;-498.0
278.0;-274.0;?;12.0;-504.0
276.0;-272.0;364.0;16.0;-507.0
277.0;-271.0;360.0;14.0;-508.0
278.0;-270.0;354.0;10.0;-508.0
?;-270.0;346.0;6.0;?
283.0;-271.0;337.0;2.0;-502.0
?;-271.0;330.0;?;-500.0
287.0;-272.0;324.0;?;-499.0
289.0;-273.0;319.0;-4.0;-499.0
292.0;-275.0;313.0;-8.0;-499.0
296.0;-278.0;309.0;-13.0;-501.0
?;-281.0;305.0;-15.0;-503.0
302.0;-285.0;?;-14.0;-506.0
307.0;?;302.0;-15.0;-508.0
312.0;-290.0;?;-18.0;-512.0
315.0;-294.0;298.0;-20.0;-515.0
317.0;-296.0;?;-19.0;-518.0
321.0;-297.0;297.0;-19.0;-521.0
324.0;-298.0;297.0;-18.0;-524.0
329.0;-298.0;?;-21.0;-528.0
334.0;-298.0;297.0;-26.0;-531.0
336.0;-299.0;295.0;-32.0;-533.0
336.0;-300.0;294.0;-32.0;-535.0
337.0;-301.0;?;-36.0;-537.0
337.0;-302.0;290.0;-39.0;-538.0
337.0;-303.0;288.0;-42.0;-540.0
336.0;-305.0;286.0;?;-542.0
335.0;-306.0;284.0;-47.0;-543.0
332.0;-308.0;282.0;-47.0;-545.0
329.0;-309.0;280.0;-45.0;-547.0
326.0;-309.0;279.0;-46.0;-548.0
322.0;-310.0;279.0;-45.0;-550.0
?;?;279.0;-44.0;-552.0
315.0;-312.0;280.0;-42.0;-555.0
312.0;-312.0;281.0;-40.0;-557.0
309.0;-312.0;283.0;-38.0;-559.0
307.0;-312.0;284.0;-36.0;-560.0
305.0;-312.0;285.0;-33.0;-561.0
303.0;-312.0;287.0;-31.0;-562.0
302.0;-311.0;289.0;-29.0;-563.0
301.0;-311.0;289.0;-28.0;-563.0
301.0;-312.0;290.0;-27.0;-562.0
302.0;-311.0;291.0;?;-561.0
302.0;-310.0;291.0;-25.0;-559.0
303.0;-309.0;292.0;-23.0;-557.0
305.0;-307.0;293.0;-21.0;?
307.0;-305.0;294.0;-18.0;-549.0
310.0;-302.0;298.0;-15.0;-545.0
314.0;-299.0;?;-13.0;-539.0
?;?;306.0;?;-532.0
325.0;-294.0;309.0;-10.0;-522.0
330.0;-291.0;312.0;-11.0;-512.0
338.0;-290.0;314.0;-13.0;-500.0
347.0;-287.0;316.0;-21.0;-487.0
?;-284.0;318.0;-30.0;-473.0
361.0;-281.0;319.0;-37.0;-459.0
366.0;-279.0;321.0;-44.0;-444.0
372.0;-276.0;323.0;-51.0;-427.0
379.0;-274.0;325.0;-60.0;-411.0
388.0;-272.0;327.0;-69.0;-394.0
399.0;-271.0;329.0;-81.0;-375.0
412.0;-267.0;331.0;-95.0;-357.0
424.0;-266.0;?;-110.0;-336.0
434.0;-265.0;335.0;-125.0;-314.0
445.0;-261.0;339.0;-138.0;-296.0
456.0;-259.0;346.0;-149.0;?
468.0;-257.0;356.0;-157.0;-252.0
478.0;-254.0;366.0;-162.0;-230.0
487.0;-252.0;373.0;-164.0;-208.0
495.0;-249.0;380.0;-163.0;-187.0
506.0;-246.0;384.0;-163.0;-166.0
?;-242.0;388.0;-168.0;-145.0
541.0;-237.0;392.0;-175.0;-125.0
562.0;-231.0;394.0;?;?
586.0;-224.0;396.0;?;-86.0
?;-218.0;398.0;-217.0;-69.0
632.0;-212.0;400.0;-231.0;-51.0
652.0;?;?;-245.0;-35.0
670.0;-202.0;401.0;-256.0;-18.0
684.0;-197.0;403.0;-265.0;-2.0
695.0;-192.0;403.0;-272.0;14.0
703.0;-187.0;403.0;-277.0;28.0
709.0;-182.0;403.0;-281.0;41.0
714.0;-176.0;403.0;-285.0;56.0
716.0;-169.0;402.0;-289.0;70.0
719.0;-159.0;403.0;-293.0;?
?;-150.0;407.0;-299.0;94.0
723.0;?;414.0;-306.0;105.0
726.0;?;422.0;-312.0;113.0
728.0;-128.0;430.0;-319.0;124.0
730.0;-121.0;437.0;-327.0;136.0
734.0;-112.0;445.0;-337.0;150.0
?;-98.0;457.0;-349.0;164.0
745.0;-82.0;469.0;?;176.0
752.0;-68.0;480.0;-380.0;184.0
758.0;-60.0;487.0;-393.0;190.0
764.0;-55.0;495.0;-405.0;196.0
769.0;-50.0;501.0;-414.0;202.0
773.0;-45.0;509.0;?;208.0
776.0;-38.0;511.0;-424.0;?
779.0;-33.0;512.0;-427.0;217.0
783.0;-25.0;?;-429.0;?
787.0;-15.0;510.0;-431.0;227.0
790.0;-6.0;?;-433.0;231.0
793.0;?;507.0;-435.0;237.0
796.0;11.0;506.0;-438.0;237.0
798.0;16.0;509.0;-440.0;238.0
801.0;24.0;515.0;-442.0;241.0
803.0;34.0;531.0;-443.0;243.0
805.0;47.0;538.0;-442.0;?
809.0;61.0;533.0;-443.0;?
813.0;72.0;530.0;-442.0;252.0
817.0;?;533.0;-443.0;254.0
821.0;?;530.0;-442.0;256.0
824.0;106.0;528.0;-442.0;257.0
828.0;114.0;526.0;-440.0;257.0
832.0;121.0;526.0;-438.0;?
836.0;128.0;?;-436.0;260.0
841.0;135.0;524.0;-433.0;265.0
844.0;141.0;523.0;-431.0;269.0
?;145.0;523.0;?;271.0
849.0;150.0;522.0;-429.0;273.0
851.0;153.0;518.0;-428.0;276.0
853.0;?;513.0;-427.0;?
853.0;157.0;514.0;-428.0;275.0
854.0;157.0;515.0;-428.0;276.0
854.0;157.0;514.0;-429.0;?
852.0;157.0;516.0;-431.0;?
849.0;?;519.0;-433.0;277.0
846.0;154.0;517.0;-436.0;278.0
842.0;152.0;502.0;-441.0;279.0
838.0;?;477.0;-448.0;283.0
834.0;159.0;436.0;-457.0;?
833.0;169.0;382.0;-465.0;310.0
?;?;337.0;-471.0;319.0
839.0;186.0;306.0;-476.0;327.0
842.0;192.0;?;-482.0;?
844.0;?;309.0;-489.0;344.0
845.0;204.0;311.0;-498.0;355.0
844.0;210.0;307.0;-508.0;364.0
841.0;216.0;303.0;-521.0;371.0
837.0;222.0;305.0;-535.0;380.0
832.0;227.0;310.0;-548.0;388.0
828.0;231.0;314.0;-558.0;397.0
825.0;235.0;316.0;?;408.0
822.0;240.0;315.0;-569.0;420.0
819.0;245.0;311.0;-573.0;432.0
816.0;251.0;305.0;-576.0;441.0
813.0;257.0;299.0;-578.0;451.0
811.0;263.0;296.0;-579.0;461.0
809.0;?;289.0;-580.0;471.0
809.0;271.0;280.0;-580.0;479.0
809.0;274.0;269.0;-579.0;?
811.0;?;259.0;-577.0;?
814.0;?;250.0;-574.0;499.0
?;272.0;245.0;-567.0;505.0
?;270.0;239.0;-561.0;510.0
828.0;269.0;234.0;-557.0;514.0
827.0;269.0;230.0;-555.0;518.0
826.0;269.0;227.0;?;521.0
?;271.0;222.0;-562.0;526.0
820.0;273.0;?;-567.0;531.0
818.0;277.0;218.0;-571.0;535.0
814.0;285.0;?;-576.0;546.0
811.0;293.0;222.0;?;556.0
809.0;306.0;219.0;-584.0;568.0
807.0;322.0;215.0;-587.0;581.0
806.0;336.0;201.0;-589.0;590.0
806.0;?;178.0;-588.0;596.0
?;364.0;162.0;-586.0;599.0
806.0;378.0;155.0;-583.0;600.0
805.0;389.0;157.0;-579.0;601.0
804.0;398.0;161.0;-574.0;?
?;407.0;161.0;?;601.0
799.0;417.0;159.0;-566.0;601.0
797.0;426.0;158.0;-565.0;604.0
796.0;434.0;154.0;-563.0;608.0
796.0;441.0;146.0;-563.0;615.0
795.0;?;135.0;-563.0;623.0
793.0;453.0;122.0;-563.0;630.0
791.0;460.0;109.0;-563.0;637.0
?;467.0;94.0;-562.0;645.0
782.0;470.0;72.0;-560.0;651.0
777.0;477.0;45.0;-558.0;654.0
771.0;480.0;31.0;-555.0;659.0
764.0;482.0;28.0;-550.0;662.0
758.0;487.0;27.0;-545.0;663.0
752.0;?;16.0;-540.0;669.0
748.0;497.0;9.0;-539.0;677.0
742.0;501.0;1.0;-540.0;684.0
733.0;503.0;-12.0;-540.0;691.0
723.0;506.0;-25.0;-537.0;697.0
713.0;511.0;-41.0;-535.0;702.0
706.0;514.0;?;-532.0;?
703.0;515.0;-59.0;-529.0;716.0
?;518.0;?;-525.0;?
704.0;521.0;-76.0;-522.0;725.0
704.0;523.0;-82.0;-521.0;729.0
?;519.0;-90.0;-521.0;736.0
700.0;?;-100.0;-523.0;741.0
696.0;520.0;-111.0;-526.0;738.0
690.0;526.0;?;-527.0;736.0
?;530.0;-125.0;?;?
671.0;539.0;-123.0;-528.0;729.0
670.0;542.0;-126.0;-529.0;726.0
675.0;546.0;-132.0;-529.0;723.0
682.0;551.0;-135.0;-528.0;718.0
691.0;552.0;-136.0;-527.0;717.0
701.0;551.0;-130.0;-527.0;716.0
?;551.0;-122.0;-526.0;715.0
712.0;549.0;-113.0;-524.0;714.0
717.0;549.0;-108.0;-522.0;712.0
723.0;548.0;-102.0;-518.0;710.0
731.0;550.0;-97.0;?;?
739.0;?;-97.0;-512.0;708.0
747.0;553.0;-99.0;-510.0;707.0
754.0;556.0;-99.0;-507.0;707.0
759.0;560.0;?;-504.0;706.0
764.0;566.0;-108.0;-503.0;700.0
765.0;572.0;-111.0;-504.0;701.0
766.0;581.0;?;-505.0;701.0
767.0;582.0;-116.0;-507.0;703.0
766.0;582.0;-122.0;-509.0;?
763.0;578.0;-120.0;-513.0;705.0
?;575.0;?;-519.0;703.0
753.0;571.0;-114.0;-527.0;701.0
742.0;568.0;-113.0;-535.0;698.0
?;564.0;-110.0;-541.0;?
726.0;559.0;-104.0;-546.0;692.0
724.0;554.0;?;-550.0;690.0
727.0;550.0;-87.0;-551.0;688.0
732.0;546.0;-78.0;?;684.0
736.0;542.0;-68.0;-553.0;678.0
740.0;?;-61.0;?;674.0
742.0;531.0;-57.0;-554.0;674.0
743.0;526.0;-55.0;-555.0;?
742.0;523.0;-56.0;-555.0;665.0
741.0;521.0;-57.0;-555.0;663.0
740.0;?;-49.0;-555.0;655.0
746.0;505.0;-48.0;-554.0;?
756.0;499.0;-56.0;-553.0;655.0
765.0;496.0;-52.0;-554.0;650.0
774.0;486.0;?;?;642.0
782.0;478.0;-24.0;-559.0;635.0
788.0;470.0;?;-561.0;628.0
?;462.0;18.0;-563.0;620.0
795.0;455.0;40.0;-566.0;612.0
797.0;451.0;59.0;-568.0;608.0
798.0;447.0;75.0;-571.0;605.0
798.0;444.0;85.0;-574.0;?
799.0;443.0;90.0;-575.0;600.0
800.0;443.0;89.0;-576.0;602.0
800.0;445.0;81.0;-577.0;?
803.0;440.0;74.0;-573.0;607.0
807.0;439.0;?;-569.0;604.0
809.0;434.0;?;-566.0;602.0
811.0;425.0;73.0;-565.0;598.0
813.0;422.0;74.0;?;595.0
813.0;422.0;76.0;-565.0;600.0
815.0;424.0;82.0;-565.0;604.0
813.0;423.0;89.0;-567.0;608.0
808.0;?;90.0;-571.0;606.0
803.0;411.0;87.0;-575.0;603.0
800.0;?;88.0;-576.0;597.0
799.0;402.0;91.0;-576.0;592.0
801.0;400.0;95.0;?;589.0
803.0;396.0;100.0;-572.0;587.0
806.0;392.0;98.0;-569.0;586.0
808.0;386.0;93.0;-566.0;586.0
810.0;381.0;96.0;-563.0;589.0
811.0;?;96.0;-562.0;589.0
811.0;383.0;98.0;-563.0;590.0
808.0;390.0;104.0;-566.0;587.0
806.0;394.0;106.0;-568.0;583.0
803.0;395.0;?;-570.0;570.0
804.0;393.0;114.0;-571.0;568.0
?;398.0;106.0;-568.0;570.0
?;401.0;103.0;-564.0;567.0
810.0;396.0;?;-561.0;563.0
810.0;?;108.0;-559.0;560.0
897.0;448.0;86.0;?;591.0
907.0;458.0;71.0;-351.0;597.0
906.0;467.0;54.0;-346.0;595.0
912.0;465.0;40.0;-346.0;607.0
903.0;?;30.0;-366.0;616.0
891.0;474.0;20.0;-392.0;628.0
878.0;481.0;8.0;-416.0;?
859.0;487.0;?;-435.0;646.0
841.0;493.0;-24.0;-453.0;655.0
839.0;496.0;-46.0;-459.0;662.0
840.0;495.0;-67.0;-456.0;664.0
842.0;496.0;-85.0;-454.0;669.0
839.0;501.0;-93.0;-459.0;675.0
?;511.0;-93.0;-459.0;681.0
834.0;524.0;-92.0;-458.0;688.0
835.0;?;-98.0;-454.0;?
837.0;548.0;-111.0;-447.0;703.0
838.0;560.0;-126.0;-442.0;709.0
838.0;?;-143.0;-438.0;717.0
837.0;579.0;-160.0;-437.0;722.0
834.0;585.0;?;-434.0;?
831.0;591.0;-192.0;-431.0;732.0
824.0;597.0;-203.0;-431.0;735.0
817.0;601.0;-213.0;-430.0;737.0
810.0;?;-228.0;-424.0;741.0
804.0;616.0;-240.0;-415.0;742.0
798.0;625.0;-249.0;-404.0;741.0
792.0;635.0;?;?;?
784.0;643.0;-270.0;-385.0;?
778.0;651.0;-281.0;-372.0;735.0
?;659.0;-293.0;-353.0;732.0
768.0;667.0;-304.0;?;729.0
759.0;674.0;-315.0;-318.0;726.0
749.0;679.0;-327.0;-304.0;723.0
736.0;683.0;-336.0;-290.0;720.0
724.0;688.0;-343.0;-277.0;717.0
709.0;693.0;-348.0;-276.0;713.0
687.0;696.0;?;-277.0;711.0
663.0;699.0;-359.0;?;?
635.0;700.0;-367.0;-256.0;707.0
607.0;700.0;-375.0;?;707.0
581.0;699.0;-385.0;-216.0;707.0
560.0;?;-396.0;-202.0;706.0
545.0;699.0;-406.0;-188.0;705.0
538.0;697.0;-415.0;-172.0;704.0
536.0;696.0;-422.0;-159.0;703.0
531.0;696.0;-429.0;-151.0;702.0
525.0;696.0;-434.0;-142.0;700.0
519.0;695.0;-439.0;-130.0;698.0
509.0;695.0;-441.0;-121.0;696.0
?;695.0;-443.0;-107.0;695.0
484.0;?;-446.0;-95.0;694.0
466.0;?;?;-84.0;693.0
450.0;691.0;-449.0;-66.0;?
442.0;?;-450.0;-43.0;693.0
438.0;?;-450.0;-26.0;693.0
439.0;685.0;-451.0;-14.0;693.0
440.0;683.0;-453.0;2.0;693.0
445.0;681.0;?;16.0;692.0
454.0;679.0;-457.0;21.0;693.0
461.0;677.0;-458.0;25.0;693.0
466.0;676.0;-461.0;32.0;694.0
?;674.0;-465.0;35.0;695.0
479.0;673.0;-469.0;38.0;697.0
485.0;672.0;-472.0;?;698.0
491.0;671.0;-475.0;49.0;700.0
499.0;670.0;-476.0;55.0;702.0
506.0;669.0;?;63.0;704.0
512.0;668.0;-478.0;?;706.0
516.0;?;-482.0;73.0;709.0
518.0;666.0;-484.0;74.0;711.0
?;?;-486.0;?;715.0
521.0;661.0;-487.0;68.0;719.0
520.0;659.0;-487.0;68.0;722.0
518.0;?;-486.0;68.0;725.0
?;654.0;-485.0;66.0;?
?;652.0;-482.0;63.0;729.0
516.0;649.0;-479.0;?;?
515.0;?;-477.0;55.0;733.0
513.0;643.0;?;52.0;735.0
511.0;639.0;-485.0;51.0;736.0
508.0;637.0;-487.0;?;?
507.0;636.0;-492.0;51.0;737.0
506.0;635.0;-497.0;53.0;737.0
506.0;635.0;-502.0;52.0;736.0
506.0;634.0;-506.0;51.0;736.0
506.0;634.0;-509.0;51.0;736.0
508.0;633.0;-511.0;49.0;?
509.0;632.0;?;47.0;735.0
511.0;631.0;-523.0;44.0;734.0
?;631.0;-528.0;44.0;733.0
509.0;630.0;-534.0;43.0;730.0
511.0;630.0;-540.0;30.0;727.0
507.0;?;-546.0;10.0;723.0
498.0;630.0;-551.0;?;719.0
482.0;627.0;?;-37.0;713.0
460.0;?;-561.0;?;706.0
?;622.0;-567.0;?;697.0
428.0;618.0;-577.0;-146.0;687.0
399.0;614.0;-589.0;-191.0;675.0
350.0;607.0;-601.0;-220.0;663.0
291.0;601.0;-611.0;-231.0;649.0
217.0;593.0;-618.0;-223.0;634.0
?;585.0;-625.0;-187.0;617.0
71.0;576.0;-630.0;-137.0;598.0
10.0;565.0;-634.0;-98.0;579.0
-43.0;552.0;-637.0;-70.0;559.0
-97.0;539.0;-638.0;-34.0;538.0
-140.0;529.0;-639.0;-1.0;515.0
