InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
726;8;-11;?;-24;869.0;147;?;953.0;-45;-695;?;-26
729;0;-11;19;-28;907.0;137;13;903.0;-45;-706;?;?
722;0;-11;11;-8;?;146;0;920.0;-45;?;-8;0
710;?;-11;-14;39;907.0;170;6;896.0;-45;-704;39;6
?;14;-11;-4;21;884.0;167;41;940.0;-45;-690;?;41
?;17;-11;4;21;?;160;46;914.0;-45;-673;21;46
719;8;-11;-7;-8;890.0;170;?;904.0;?;?;-8;1
?;7;?;?;-33;873.0;?;-36;949.0;-45;-692;-33;-36
722;1;-11;-5;-9;907.0;167;-16;916.0;-45;-694;-9;?
729;1;-11;?;-43;893.0;161;26;919.0;-45;?;-43;26
?;5;-11;9;-65;847.0;154;37;908.0;-45;-694;-65;37
726;3;-11;-4;-41;869.0;165;10;908.0;-45;-695;-41;10
724;3;?;?;-55;890.0;169;-29;937.0;-45;-697;-55;-29
729;7;-11;1;-57;913.0;160;-50;925.0;-45;-695;-57;-50
732;?;-10;3;-42;899.0;157;-28;929.0;-45;-698;-42;-28
725;2;?;3;-62;879.0;153;-6;937.0;-45;?;-62;?
721;-3;-10;4;-73;869.0;151;-15;935.0;-45;-702;-73;-15
721;2;-10;3;-57;869.0;151;-8;921.0;-45;-698;-57;-8
720;4;-10;1;-14;869.0;152;-10;921.0;-45;-699;-14;-10
721;-2;-10;-2;-8;880.0;154;-15;924.0;-45;-709;-8;-15
721;-2;-10;-4;?;886.0;155;-3;914.0;-45;-711;-32;-3
721;3;-10;-4;-2;873.0;155;14;925.0;-45;-706;?;14
?;4;-10;-3;7;883.0;154;21;920.0;?;-705;7;21
717;0;-10;-10;-43;862.0;159;?;911.0;?;-708;-43;-19
713;-2;-10;-9;?;880.0;156;?;?;-45;-710;-67;-10
716;?;-10;-3;-38;885.0;150;-1;903.0;-45;-713;-38;?
?;?;-10;-5;-22;889.0;152;-25;926.0;-45;-716;-22;-25
717;1;-10;-8;-31;879.0;155;3;918.0;-45;-711;-31;3
712;2;-10;-11;-24;872.0;157;14;918.0;-45;-705;-24;14
712;-2;-9;-8;-25;880.0;155;?;919.0;-45;-710;-25;19
713;0;-9;-5;-30;877.0;152;?;926.0;-45;-710;-30;-2
716;4;-9;-5;?;887.0;153;-12;915.0;-45;-708;0;-12
721;6;-9;-1;-7;887.0;151;3;921.0;-45;-707;-7;?
721;11;-9;-3;-50;?;153;-15;908.0;-45;-702;-50;-15
715;4;-9;-10;-26;876.0;158;0;903.0;-45;-707;-26;0
707;?;?;-7;7;870.0;152;-2;923.0;-45;-713;7;-2
706;-5;-9;-3;-19;877.0;148;4;932.0;-45;-709;?;4
716;5;?;-1;?;865.0;149;26;928.0;-45;-704;-29;26
719;8;-9;1;-10;872.0;149;3;911.0;-45;-702;-10;3
712;2;-9;-4;-10;878.0;152;21;928.0;-45;-704;-10;21
710;1;-9;-6;-15;876.0;155;36;910.0;-45;-704;-15;?
715;2;-9;3;?;879.0;147;-7;916.0;?;-704;3;-7
?;4;-9;5;7;870.0;146;-5;918.0;-45;-707;7;-5
719;3;-9;-2;-2;880.0;153;16;927.0;-45;-711;-2;16
719;5;-9;-5;10;?;155;4;918.0;-45;-707;10;4
?;9;-9;-1;11;859.0;153;-4;928.0;-45;-701;11;-4
711;-5;-9;-2;?;876.0;151;-23;912.0;-45;-710;-3;-23
712;?;-9;-3;11;869.0;153;-13;891.0;?;-709;11;-13
?;9;-9;2;25;878.0;152;13;927.0;-45;-702;25;13
718;-1;-9;-5;44;877.0;157;14;933.0;-45;-713;44;14
715;-3;-9;-9;4;868.0;161;3;923.0;-45;-716;?;3
?;7;-9;7;-70;870.0;147;-23;914.0;-45;-705;-70;-23
725;5;-9;9;?;879.0;144;-16;926.0;-45;-707;-10;-16
718;-4;-9;0;22;891.0;150;?;909.0;-45;?;22;8
721;5;-9;4;-25;?;148;21;899.0;-45;-705;-25;?
719;8;-9;0;12;870.0;153;38;?;?;-700;12;38
713;1;?;-8;18;870.0;159;34;928.0;-45;-706;18;34
?;9;-9;-4;-36;866.0;?;1;918.0;-45;-700;-36;1
717;1;-9;0;-32;876.0;153;-21;?;-45;-707;-32;-21
715;-5;-9;0;-11;876.0;150;5;908.0;-45;-715;-11;5
716;-2;-9;?;-14;?;152;?;908.0;-45;-712;-14;28
716;6;-9;-2;-24;?;153;10;?;-45;-701;-24;10
727;15;-9;-1;-32;874.0;?;5;940.0;-45;-698;-32;5
724;?;-9;-8;-15;887.0;161;14;?;-45;-711;-15;14
722;7;-9;-6;-18;878.0;160;14;928.0;-45;-704;?;14
?;6;-9;?;-49;879.0;160;15;920.0;-45;-705;-49;15
714;-2;-9;-7;-45;885.0;?;-8;?;-45;-708;-45;-8
716;4;-9;3;-31;866.0;150;-38;907.0;-45;-700;-31;-38
715;-4;-9;0;-41;871.0;151;-17;912.0;-45;-712;?;?
710;-7;-9;-7;-50;863.0;156;?;?;-45;-714;-50;6
?;-1;-9;4;-51;864.0;146;-5;904.0;?;-708;-51;-5
720;2;-9;?;?;885.0;145;2;915.0;?;-707;-22;2
715;1;-9;?;-15;881.0;153;0;923.0;-45;-708;-15;0
715;1;-9;-4;-31;877.0;153;-16;929.0;-45;-710;-31;-16
717;6;-9;1;-12;?;149;-7;909.0;?;-704;?;-7
719;9;?;2;-8;?;148;9;925.0;-45;-701;-8;9
714;9;-9;-11;-15;876.0;162;28;?;-45;-702;-15;28
706;4;-9;-15;-37;878.0;162;?;938.0;-45;-705;-37;2
719;11;-9;-3;-66;885.0;153;-50;934.0;-45;-704;-66;-50
723;13;-9;-2;-49;887.0;153;-80;931.0;-45;?;-49;-80
708;1;-8;-6;-49;850.0;147;-97;942.0;-44;-716;-49;-97
715;10;-8;-4;?;879.0;147;-62;913.0;-44;-712;-73;?
710;5;-8;-1;-52;865.0;?;-25;937.0;-44;-717;-52;-25
705;-2;-8;3;-46;860.0;132;-34;946.0;-44;-728;-46;-34
707;4;-8;-2;-80;873.0;137;-31;944.0;-44;-725;-80;-31
697;-1;-8;-8;-68;891.0;139;-4;930.0;-44;-725;-68;-4
704;3;-8;-3;-42;896.0;?;5;954.0;-44;-727;-42;5
703;3;-8;-1;-44;892.0;133;?;929.0;-44;-727;-44;-11
700;-3;?;-2;-19;881.0;133;-14;920.0;-44;-733;-19;-14
705;6;-8;-4;1;879.0;136;-2;935.0;-44;-726;1;-2
710;23;-8;-1;-48;902.0;137;-27;946.0;-44;?;-48;-27
702;16;-8;-15;-92;893.0;148;-68;937.0;-43;-716;-92;-68
684;-2;-7;-26;-92;871.0;152;-109;947.0;-43;-732;-92;-109
698;3;-7;13;-83;?;111;-143;967.0;-43;-731;-83;-143
700;0;-7;?;-38;885.0;95;-52;979.0;-43;-737;-38;-52
687;-5;-7;-10;-22;924.0;126;34;917.0;-43;-747;-22;34
690;7;-7;-15;-43;959.0;133;-11;986.0;-43;-738;-43;-11
?;11;-7;-3;-30;884.0;?;-36;1037.0;-43;-729;-30;-36
689;8;?;-5;-20;818.0;121;-9;1009.0;-43;-735;-20;-9
688;4;-7;-16;-20;?;131;-3;?;-43;-745;-20;-3
688;?;-7;-11;-27;853.0;124;-8;986.0;-43;-748;-27;-8
696;9;-7;-2;-47;919.0;117;-3;984.0;-43;-747;-47;-3
690;5;-7;-5;-35;928.0;?;-9;983.0;-43;-748;-35;-9
680;1;-7;?;-20;941.0;114;-26;999.0;-43;-746;-20;-26
686;?;-7;-3;-30;899.0;114;-20;1033.0;-42;-737;-30;?
689;16;?;-2;-27;902.0;114;-9;1018.0;-43;-733;-27;-9
686;?;-7;-4;-41;870.0;114;-34;1012.0;-42;-740;-41;-34
687;8;-7;-4;-30;?;?;-44;1014.0;-42;-752;-30;-44
681;0;?;-3;-11;866.0;?;-22;1005.0;-42;?;-11;-22
674;-2;?;-6;-11;881.0;110;4;995.0;-42;?;-11;4
674;1;-7;-6;41;896.0;112;24;1007.0;?;-749;41;24
681;6;-7;1;50;906.0;109;15;1022.0;-42;?;50;15
688;11;-7;6;37;915.0;108;26;1004.0;-42;-742;37;?
?;8;-7;0;39;?;115;52;1016.0;-42;-742;39;52
684;?;-7;-4;30;915.0;121;?;1011.0;-42;-746;30;?
689;6;-7;-5;21;897.0;124;47;1014.0;-42;-748;21;47
687;8;-7;-5;-15;893.0;126;-4;993.0;-42;-743;-15;-4
?;9;-7;3;-15;897.0;118;13;1015.0;?;?;-15;13
690;7;-7;4;-15;880.0;117;-7;1029.0;-42;-741;-15;?
683;0;-7;-6;-17;900.0;124;-19;1000.0;?;-747;-17;-19
684;1;-7;-6;-13;896.0;124;13;1021.0;-42;-747;-13;13
686;3;-7;-2;-30;916.0;121;-23;1010.0;-42;-744;-30;-23
680;-2;-7;-2;8;906.0;120;-2;1002.0;-42;?;8;-2
681;1;-7;-4;?;913.0;122;36;1014.0;-42;-743;20;36
?;7;-7;0;-18;900.0;121;35;1005.0;-42;?;-18;35
687;3;?;0;-15;893.0;120;?;1005.0;-42;-743;?;44
684;4;-7;1;-11;915.0;120;-14;994.0;-42;-739;-11;-14
691;7;-7;4;-12;896.0;118;-57;996.0;-42;-743;-12;-57
?;-1;-7;-1;?;897.0;120;-15;1005.0;-42;-750;14;-15
683;?;-7;1;24;908.0;118;-11;990.0;-42;-746;24;-11
689;?;?;3;15;926.0;118;-9;1004.0;-42;?;15;-9
686;?;-7;-4;-8;920.0;124;3;1007.0;?;-752;-8;?
686;-1;-7;-2;-19;?;122;-5;1013.0;-42;-752;-19;-5
686;3;-7;-1;7;912.0;122;5;993.0;-42;-746;7;?
684;?;-7;-6;17;918.0;126;-10;1012.0;-42;-747;17;-10
688;7;-7;-2;27;901.0;124;27;1016.0;-42;?;27;27
687;8;-7;5;2;910.0;117;31;991.0;-42;-738;2;31
683;0;-7;0;-19;918.0;120;-24;1023.0;-42;-746;-19;-24
685;0;?;?;11;892.0;127;-5;?;-42;-752;11;-5
683;1;-7;0;?;912.0;121;-2;1005.0;-42;-745;27;-2
678;-1;-7;1;40;907.0;119;-13;1005.0;-42;-742;?;-13
?;?;-7;1;-8;?;122;10;1005.0;?;?;-8;10
684;-4;-7;1;-22;914.0;119;11;1023.0;-42;-751;-22;11
676;-7;?;-2;12;924.0;119;4;995.0;-42;-748;12;4
690;12;-7;-2;-21;915.0;124;4;1004.0;-42;-735;-21;4
?;?;-7;-1;-40;912.0;123;3;?;-42;-736;-40;3
682;-2;-7;-4;-42;896.0;123;?;1016.0;-42;?;-42;4
683;0;-7;-8;-27;907.0;127;-30;997.0;-42;-747;-27;-30
690;7;-7;-1;-9;906.0;121;-24;995.0;-42;-741;-9;-24
693;9;-7;3;-35;?;116;5;?;-42;-740;-35;5
689;1;-7;-5;-31;899.0;122;-6;?;-42;-750;?;-6
682;-7;-7;-6;13;901.0;122;12;997.0;-42;-755;13;12
681;?;-7;-5;?;898.0;121;-4;1030.0;-42;-746;22;-4
687;9;-7;?;-11;909.0;130;-15;1006.0;-42;-737;-11;-15
689;8;-7;-7;-17;897.0;128;14;998.0;-42;-737;-17;14
688;6;?;-2;-11;895.0;123;25;1007.0;-42;-737;-11;25
689;6;-7;-6;?;904.0;126;15;995.0;?;-741;-10;15
688;0;-7;0;?;907.0;119;-21;995.0;-42;-746;2;-21
685;-1;-7;3;-22;906.0;115;-18;985.0;?;-742;-22;-18
680;-4;-7;-5;-21;914.0;121;?;1007.0;-42;-744;-21;5
681;-10;-7;-4;5;896.0;119;20;?;-42;-752;5;20
?;-3;-7;-3;-1;905.0;121;22;973.0;-42;-751;-1;22
690;?;-7;-2;0;895.0;121;14;991.0;-42;-742;0;14
687;3;-7;?;-2;911.0;117;35;1007.0;-42;-736;-2;35
688;6;-7;-6;9;909.0;127;14;997.0;-42;?;9;14
691;7;?;-7;1;891.0;129;10;1008.0;?;-730;?;10
?;5;-7;-1;6;906.0;124;26;1040.0;-42;-729;6;26
692;1;-7;?;?;?;131;27;989.0;-42;-734;18;27
697;-2;-7;-4;0;895.0;131;45;989.0;-42;-741;0;?
694;-2;-7;-1;31;872.0;129;25;1012.0;-42;-735;31;25
703;6;-7;-1;46;?;134;?;979.0;-43;-731;?;52
709;10;-7;1;67;884.0;135;81;983.0;-43;-727;67;81
704;6;-7;1;?;910.0;137;75;993.0;-43;-719;89;75
701;-2;-7;5;37;924.0;?;74;1005.0;-43;-726;37;74
701;-2;-7;6;36;915.0;131;?;985.0;-43;-726;?;72
712;14;-7;-11;55;905.0;159;?;1025.0;-43;-711;55;127
712;19;-8;-23;-8;888.0;176;113;985.0;-44;-704;-8;113
703;8;-8;-26;-33;893.0;176;46;965.0;?;-708;-33;46
704;-2;-8;-23;-36;877.0;171;-11;1021.0;-44;-715;-36;-11
712;-1;-8;-7;-39;874.0;?;-23;1021.0;-44;?;-39;-23
724;6;-8;6;14;873.0;143;47;?;-44;-706;14;47
722;-1;-8;5;-1;887.0;142;67;952.0;-44;-708;-1;67
722;12;-8;-6;?;894.0;156;111;968.0;-45;-692;-44;111
725;26;-8;-27;-59;906.0;182;100;978.0;-45;-681;?;100
725;24;-8;-37;-89;915.0;192;?;995.0;-45;-685;-89;-23
719;16;-8;-31;-113;922.0;?;-98;968.0;-45;-690;-113;-98
709;-2;-8;-27;-139;?;169;-166;974.0;-45;-706;-139;-166
719;-1;-7;?;-128;895.0;148;-185;1015.0;-45;-711;-128;-185
720;?;-7;?;-95;896.0;136;?;?;-45;-716;-95;-147
720;0;-6;-25;-114;880.0;152;-202;977.0;-45;-713;-114;-202
?;19;-6;-20;?;?;146;-251;879.0;-45;-697;-120;-251
?;17;-6;-12;-122;886.0;134;-259;1031.0;-45;-687;-122;-259
723;19;-6;?;-132;872.0;139;-271;1017.0;?;-684;-132;-271
734;0;-5;16;-45;892.0;?;?;?;-45;-707;-45;-137
726;-7;-5;10;3;852.0;94;-10;948.0;-45;?;3;-10
725;11;-5;-15;-12;835.0;124;-12;956.0;-45;-692;-12;-12
731;9;-5;-5;1;846.0;114;-18;905.0;-45;-694;1;-18
727;8;?;-13;-19;902.0;119;-65;?;-45;-694;-19;?
738;17;-5;?;-30;928.0;121;-100;854.0;-45;-693;-30;-100
739;14;?;-4;-44;930.0;?;-82;889.0;-45;-695;-44;-82
732;7;-4;0;-78;871.0;99;-107;902.0;-45;-696;-78;-107
733;?;-4;-1;-93;846.0;97;-110;924.0;-45;-701;-93;-110
729;4;-4;-3;-87;837.0;91;-99;912.0;-45;-707;-87;-99
726;-3;-3;7;-61;850.0;75;-99;935.0;-45;-714;-61;-99
721;-6;-3;6;-41;848.0;73;-28;928.0;-45;-717;-41;-28
723;?;-3;-3;-39;885.0;80;-23;935.0;-45;-713;-39;-23
720;5;-3;-11;-34;887.0;88;-32;947.0;-44;-712;-34;-32
717;?;-3;-9;-11;876.0;84;-15;927.0;-44;-719;-11;-15
717;-4;?;-5;-11;852.0;79;-25;939.0;?;-725;-11;-25
712;-4;-3;-7;-19;878.0;?;?;942.0;-44;-723;-19;2
715;-1;-3;1;-1;851.0;73;9;930.0;-44;-720;?;9
721;7;-3;-1;0;856.0;?;47;961.0;-44;-716;0;47
719;9;-3;-6;11;873.0;84;56;949.0;-44;-713;11;56
?;11;-3;-7;22;873.0;85;1;948.0;-44;-709;22;1
718;9;-3;?;?;?;84;20;944.0;-44;-712;24;20
717;-1;-3;0;?;863.0;80;71;?;-44;-726;59;71
718;2;-3;-10;55;864.0;96;69;949.0;-44;-728;55;69
719;9;-3;-7;?;891.0;?;?;956.0;-44;?;?;23
715;6;-3;-1;10;876.0;?;20;975.0;-44;-715;10;20
?;1;?;-1;-2;874.0;92;19;961.0;-44;-722;-2;?
711;-3;-3;5;4;863.0;85;5;952.0;-44;-727;4;5
709;?;-3;-3;22;875.0;95;32;968.0;-44;-725;22;32
713;9;-3;-8;-5;924.0;?;18;919.0;-44;-721;-5;18
709;?;-3;-4;-32;?;100;-12;947.0;-44;-720;-32;-12
709;8;?;4;-27;835.0;91;-20;946.0;-43;-717;-27;-20
713;8;-3;?;-46;806.0;87;-26;973.0;-43;-724;-46;-26
705;-4;?;3;-58;855.0;85;-27;1006.0;?;-738;-58;-27
696;-6;-3;4;?;876.0;81;-44;986.0;-43;-735;-26;-44
698;0;-3;3;12;866.0;81;-44;962.0;-43;-730;12;-44
708;4;-3;15;33;872.0;69;-18;969.0;-43;-733;33;-18
704;-3;-3;16;28;879.0;67;?;979.0;-43;-742;28;?
686;-18;-3;-2;24;872.0;81;32;986.0;?;-753;24;?
688;?;-3;-5;42;?;87;14;975.0;-43;-742;42;14
705;18;?;?;21;869.0;93;15;955.0;-43;-722;21;15
707;14;-3;-1;-18;867.0;90;-19;968.0;-43;?;-18;-19
696;-1;-3;-5;-5;870.0;90;-74;979.0;?;-739;-5;-74
694;-6;-3;6;-5;844.0;77;-29;952.0;-43;-743;-5;?
695;-9;-3;?;-17;832.0;?;2;928.0;-43;-749;-17;2
690;-7;-3;-1;11;859.0;81;3;935.0;-43;-746;11;3
690;-1;-3;1;29;888.0;81;61;966.0;-43;-738;29;61
696;0;-3;5;42;894.0;79;17;955.0;-42;-741;42;17
697;3;-3;-2;26;861.0;88;-26;947.0;-42;-738;26;-26
698;6;?;-2;-7;855.0;89;20;960.0;-42;-734;-7;?
702;8;-3;4;6;866.0;84;8;959.0;?;-732;6;?
700;6;-3;?;32;862.0;77;-16;935.0;-43;-731;32;-16
694;-6;-3;?;21;?;78;5;951.0;-43;-743;21;5
693;-5;-3;7;-10;849.0;79;35;960.0;-42;-742;-10;35
698;?;-3;5;9;867.0;82;18;966.0;-42;-734;9;18
699;5;-3;-4;16;868.0;?;-12;963.0;?;-739;16;-12
697;4;-3;2;-9;863.0;86;?;934.0;-43;-737;-9;-4
696;3;-3;6;10;856.0;81;4;?;-43;-737;10;4
694;-1;?;-1;8;868.0;87;10;950.0;-43;-743;8;10
699;2;?;4;-6;859.0;82;?;?;-42;-741;-6;28
696;1;-3;6;13;868.0;80;32;948.0;-42;-739;13;?
694;-2;?;-1;6;859.0;86;3;?;-42;-742;6;3
?;4;-3;0;4;850.0;?;-15;956.0;-43;-739;4;?
695;?;-3;-3;22;860.0;89;11;938.0;?;?;?;11
?;-7;-3;0;?;871.0;?;9;967.0;-42;?;11;9
693;-1;-3;3;19;876.0;82;-37;951.0;?;-740;19;-37
696;0;-3;3;-8;866.0;82;-14;950.0;-42;-742;-8;-14
692;-5;-3;3;-9;871.0;81;12;953.0;-43;-745;-9;12
690;2;-3;?;20;864.0;83;?;961.0;?;-735;20;-28
695;4;-3;1;-16;881.0;83;5;960.0;-43;-738;-16;5
695;-4;-3;3;18;872.0;80;47;957.0;?;-749;18;47
695;-3;-3;7;21;849.0;76;-14;939.0;-42;-746;21;-14
694;-2;-3;?;-21;850.0;80;-28;928.0;-42;-747;-21;-28
693;-2;-3;?;?;855.0;85;9;945.0;-43;-749;-1;9
?;1;-3;2;12;867.0;81;?;952.0;-43;-742;12;-7
689;0;-3;4;14;?;79;-1;950.0;?;-741;14;-1
694;3;?;6;-13;?;78;24;951.0;?;-741;?;24
692;1;?;2;-5;859.0;82;11;967.0;-42;-743;-5;11
689;-4;-3;1;35;860.0;82;-17;928.0;?;-746;35;-17
692;?;-3;5;26;?;79;-12;937.0;?;-746;?;-12
694;2;?;1;12;881.0;83;4;928.0;-43;-744;12;4
694;5;-3;3;?;856.0;?;?;957.0;-43;-738;21;-6
690;-1;-3;6;10;859.0;78;7;943.0;-42;-741;10;7
689;-4;-3;5;0;863.0;?;10;953.0;-42;-745;0;10
692;0;-3;7;42;885.0;78;-12;966.0;-42;-742;42;-12
691;1;-3;5;44;881.0;80;12;944.0;-43;?;44;12
692;1;-3;2;-8;873.0;83;24;941.0;-43;-740;-8;24
692;-1;-3;7;3;859.0;78;3;940.0;?;-741;3;3
?;-5;-3;?;23;866.0;78;21;946.0;-42;-746;?;21
690;?;-3;1;-12;?;83;?;958.0;-42;-751;-12;?
696;6;-3;3;-10;850.0;83;12;950.0;-42;-739;-10;12
697;?;-3;4;12;858.0;83;33;937.0;?;-735;12;33
?;-2;-3;3;2;869.0;83;-5;946.0;-43;-748;2;?
691;-3;-3;6;?;?;80;-27;937.0;-43;-749;?;-27
691;-1;-3;8;29;878.0;78;-27;946.0;-42;-747;29;-27
?;-2;-3;4;5;866.0;82;-18;956.0;-42;-748;5;-18
688;-3;-3;-1;-10;858.0;?;13;952.0;-42;-748;-10;13
690;-3;-3;6;4;?;78;12;923.0;-43;?;4;12
694;2;?;6;21;?;78;13;965.0;-43;-744;21;13
690;?;-3;?;17;864.0;85;21;930.0;?;?;17;21
691;?;-3;4;-5;866.0;81;-14;939.0;-42;-743;-5;-14
692;5;-3;2;?;877.0;84;1;938.0;-42;-738;-2;1
?;0;-3;-1;17;863.0;86;5;947.0;-42;-743;17;5
692;0;-3;7;20;872.0;79;-26;954.0;-43;-744;20;-26
694;0;-3;3;-5;865.0;82;10;966.0;-43;-746;?;?
?;-1;?;-1;-21;864.0;84;19;939.0;-43;-746;-21;19
692;1;-3;2;29;862.0;82;12;943.0;-42;-744;29;12
690;1;-3;-1;4;857.0;84;8;946.0;-42;-743;4;8
690;-1;-3;1;-25;869.0;82;-7;?;-42;-744;-25;-7
689;-9;-3;7;36;859.0;?;16;949.0;-43;-751;36;16
682;-17;-3;12;52;869.0;67;7;937.0;-43;-751;52;?
687;-8;?;?;54;870.0;69;-13;947.0;-43;-739;?;?
702;7;-3;6;33;876.0;81;17;936.0;-43;-728;33;?
710;15;-3;-2;28;?;91;17;926.0;-43;-722;28;17
711;17;-3;-2;55;860.0;93;5;917.0;-43;-718;55;5
709;10;-3;5;30;898.0;86;13;933.0;-43;-721;30;13
702;0;-3;6;20;?;83;-4;945.0;-43;-730;20;-4
699;-8;-3;4;16;854.0;84;-1;?;-43;-738;16;-1
700;?;-3;?;-28;861.0;82;5;939.0;-43;-736;-28;5
701;1;-3;-1;-11;851.0;89;9;930.0;-43;-732;-11;?
699;-2;-3;1;9;849.0;86;26;931.0;-43;?;9;26
698;-9;-3;11;-8;856.0;75;13;938.0;-43;-740;-8;13
699;-4;-3;?;26;868.0;81;-5;934.0;-43;-735;26;-5
704;8;-3;5;14;877.0;84;-13;?;-43;-723;14;-13
?;7;-3;5;-38;869.0;84;-20;940.0;-43;-727;-38;-20
704;-1;?;3;-33;841.0;84;-13;926.0;-43;-733;-33;-13
702;1;-3;5;-29;862.0;81;-20;937.0;-43;-728;-29;-20
?;1;-3;?;-9;878.0;?;-27;927.0;-43;-732;-9;-27
699;-2;-3;1;14;876.0;?;-16;937.0;?;-732;14;-16
702;3;-3;1;-21;864.0;?;-22;937.0;-43;-729;-21;?
697;-5;-3;3;-14;858.0;79;9;936.0;-43;-735;-14;9
698;-3;-3;5;18;861.0;78;33;939.0;-43;-732;18;33
705;6;-3;2;10;876.0;83;-16;928.0;-43;-725;10;-16
696;-8;-3;4;12;868.0;79;-17;924.0;-43;-735;12;-17
?;-7;-3;2;-19;851.0;81;23;?;-43;?;-19;23
703;4;?;-2;?;853.0;86;-1;923.0;-43;-727;-37;?
705;6;-3;4;12;874.0;80;-15;935.0;-43;-725;?;-15
710;3;-3;7;12;871.0;77;30;927.0;-43;-732;?;30
703;-6;-3;1;-7;875.0;82;?;942.0;-43;-740;-7;?
?;-8;-3;-3;21;879.0;85;-16;920.0;-43;-736;21;-16
701;0;-3;0;8;?;84;11;924.0;-43;-729;8;11
707;3;-3;8;1;858.0;77;0;927.0;-43;-729;1;0
706;2;-3;8;15;862.0;76;0;?;-43;-728;15;0
702;-1;-3;0;-25;?;82;-4;948.0;?;-730;-25;-4
702;-5;-3;2;-23;837.0;80;-12;918.0;-43;-736;-23;-12
704;-2;-3;7;29;887.0;75;32;937.0;-43;-732;29;32
703;3;?;6;20;869.0;77;6;924.0;-43;-725;20;6
706;4;-3;0;5;870.0;84;-9;931.0;-43;-728;5;-9
707;2;-3;-4;17;866.0;87;8;931.0;-43;-732;17;8
704;-2;-3;3;6;877.0;80;-15;933.0;-43;?;6;-15
701;-6;-3;7;2;897.0;?;-27;944.0;-43;-736;?;-27
696;-7;-3;3;11;877.0;?;-10;938.0;-43;-734;11;-10
701;-1;-3;5;12;848.0;?;?;948.0;-43;-731;12;36
707;3;-3;-2;11;829.0;86;43;946.0;-43;-732;11;43
706;2;-3;-3;10;873.0;88;24;935.0;-43;-732;10;24
705;0;-3;?;-4;?;85;-23;927.0;-43;-734;-4;-23
703;-1;-3;-3;-20;869.0;87;-44;956.0;?;-735;-20;?
?;3;?;3;?;892.0;81;0;924.0;-43;-730;-20;?
708;6;-3;-2;-5;917.0;85;-17;923.0;-43;?;-5;-17
702;-2;-3;3;?;?;78;-11;937.0;-43;?;10;-11
699;-2;-3;6;10;858.0;74;44;937.0;-43;-733;10;44
702;2;-3;-3;?;822.0;84;23;946.0;-43;-734;14;23
704;1;-3;6;32;872.0;76;4;940.0;-43;-733;32;4
704;1;-3;7;34;861.0;75;7;966.0;-43;-733;34;7
701;-2;-3;-1;10;854.0;82;-24;954.0;-43;-737;10;-24
?;1;-3;?;-5;849.0;?;-10;970.0;-43;-735;-5;-10
706;0;-3;5;9;848.0;75;1;958.0;-43;-736;9;1
701;-1;-3;3;7;867.0;76;-18;940.0;-43;-733;7;-18
706;6;-3;10;-19;893.0;70;4;940.0;-43;-725;-19;4
706;2;-3;7;-21;890.0;71;23;?;-43;-732;-21;23
704;0;-3;1;-6;861.0;?;22;957.0;-43;-734;-6;22
706;1;-3;1;13;850.0;77;-9;947.0;-43;-735;?;-9
702;-6;-3;-3;22;850.0;79;?;948.0;-43;?;22;?
697;-5;-3;0;8;871.0;76;?;937.0;-43;-735;8;10
?;2;-3;-1;1;875.0;79;4;?;?;-729;1;4
703;-1;-3;-6;2;856.0;84;-10;938.0;-43;-739;2;-10
703;?;-3;2;-3;848.0;76;5;956.0;-43;-733;-3;5
705;5;-3;0;12;852.0;79;-35;975.0;-43;-726;12;-35
707;4;-3;-1;1;859.0;?;-16;953.0;-43;-731;1;-16
705;-3;?;15;-31;858.0;?;8;949.0;-43;-734;-31;8
704;-9;-3;11;-20;858.0;64;-46;967.0;-43;-744;-20;-46
701;-9;-3;-3;7;?;76;-9;949.0;-43;-746;7;-9
?;2;-3;0;16;874.0;75;?;969.0;-43;?;16;10
705;3;-3;?;1;884.0;76;10;974.0;-43;-730;1;10
706;2;-3;-6;9;881.0;83;24;934.0;-43;-734;9;24
707;0;-3;-4;19;861.0;82;16;941.0;-43;-736;19;16
702;?;-3;1;-7;850.0;75;43;928.0;-43;-742;-7;?
703;0;-3;-5;-3;?;83;10;967.0;-43;-734;?;?
701;5;-3;-7;-4;?;85;-26;957.0;-43;?;-4;-26
705;5;-3;3;-37;866.0;75;-1;942.0;-43;-726;-37;-1
711;?;-3;?;-47;839.0;69;1;956.0;-43;-735;-47;1
700;-11;-3;?;-13;857.0;69;?;964.0;-43;-749;-13;6
697;-9;-3;3;20;880.0;72;24;976.0;-43;-743;20;24
707;10;-3;?;20;874.0;77;16;966.0;-43;-726;?;16
708;9;-3;-1;32;867.0;81;8;974.0;-43;?;32;?
702;?;-3;-1;20;866.0;79;-29;942.0;-43;?;20;-29
