InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
355.0;-243.0;?;-123.0;665.0;907.0;779.0
349.0;-261.0;?;-73.0;588.0;?;741.0
346.0;-91.0;604.0;57.0;571.0;822.0;834.0
340.0;-119.0;614.0;225.0;649.0;?;802.0
?;-194.0;662.0;285.0;613.0;?;760.0
?;-52.0;658.0;258.0;?;953.0;?
330.0;144.0;612.0;140.0;637.0;757.0;819.0
325.0;-40.0;608.0;44.0;630.0;810.0;827.0
321.0;1.0;586.0;-68.0;563.0;861.0;849.0
319.0;-47.0;640.0;?;673.0;873.0;?
320.0;?;698.0;?;627.0;?;874.0
322.0;-60.0;678.0;-28.0;606.0;891.0;865.0
326.0;?;666.0;-16.0;636.0;920.0;873.0
333.0;?;687.0;-34.0;?;955.0;?
344.0;-165.0;651.0;-57.0;607.0;967.0;838.0
358.0;-116.0;593.0;-116.0;646.0;924.0;796.0
374.0;-181.0;596.0;-177.0;?;874.0;805.0
390.0;-272.0;610.0;-209.0;723.0;877.0;802.0
407.0;-228.0;585.0;-218.0;700.0;815.0;791.0
425.0;-350.0;592.0;-207.0;691.0;761.0;761.0
?;-430.0;554.0;-237.0;702.0;680.0;759.0
460.0;-400.0;567.0;?;642.0;693.0;727.0
477.0;-325.0;535.0;-166.0;?;631.0;721.0
496.0;-428.0;529.0;-178.0;602.0;?;732.0
515.0;-408.0;505.0;-168.0;579.0;424.0;741.0
534.0;?;465.0;-169.0;581.0;384.0;757.0
549.0;-429.0;424.0;-160.0;615.0;286.0;746.0
563.0;-392.0;?;-146.0;610.0;265.0;?
574.0;-532.0;372.0;-138.0;585.0;222.0;823.0
582.0;-443.0;342.0;-131.0;613.0;190.0;783.0
589.0;-411.0;334.0;-94.0;608.0;175.0;778.0
595.0;-376.0;324.0;-90.0;595.0;166.0;752.0
598.0;-343.0;309.0;-94.0;589.0;137.0;743.0
601.0;-379.0;311.0;-55.0;602.0;130.0;768.0
604.0;-438.0;309.0;?;584.0;103.0;762.0
607.0;-410.0;317.0;-32.0;613.0;92.0;730.0
?;-344.0;297.0;-19.0;654.0;67.0;750.0
609.0;-425.0;279.0;12.0;?;69.0;736.0
609.0;-442.0;274.0;-9.0;627.0;45.0;721.0
609.0;-407.0;?;-13.0;633.0;22.0;713.0
608.0;-418.0;276.0;-17.0;598.0;64.0;690.0
607.0;?;251.0;14.0;593.0;?;717.0
608.0;-407.0;220.0;-1.0;630.0;41.0;699.0
?;-333.0;210.0;-15.0;606.0;27.0;714.0
609.0;-413.0;220.0;1.0;607.0;11.0;?
609.0;-407.0;213.0;22.0;598.0;-1.0;725.0
610.0;-358.0;184.0;-5.0;616.0;-31.0;704.0
610.0;-511.0;?;32.0;600.0;-29.0;711.0
610.0;-370.0;171.0;?;579.0;-49.0;731.0
611.0;-455.0;156.0;?;595.0;-49.0;?
?;-328.0;158.0;5.0;575.0;-42.0;729.0
613.0;-416.0;162.0;-18.0;?;-48.0;730.0
613.0;-460.0;155.0;30.0;618.0;-56.0;?
?;-412.0;171.0;32.0;580.0;-61.0;740.0
?;-447.0;178.0;20.0;582.0;-56.0;726.0
615.0;-468.0;169.0;?;608.0;-40.0;?
616.0;?;175.0;59.0;598.0;-28.0;727.0
617.0;-452.0;169.0;?;603.0;-25.0;738.0
618.0;-394.0;168.0;14.0;602.0;-50.0;730.0
618.0;-404.0;?;29.0;603.0;-41.0;?
619.0;-374.0;174.0;?;613.0;-21.0;726.0
?;-407.0;174.0;-7.0;617.0;-36.0;724.0
620.0;-399.0;?;?;?;-38.0;731.0
621.0;-365.0;182.0;31.0;604.0;-36.0;728.0
622.0;-358.0;175.0;26.0;598.0;-30.0;?
623.0;-411.0;180.0;11.0;609.0;-29.0;729.0
623.0;-366.0;180.0;-28.0;623.0;-40.0;739.0
624.0;-447.0;?;16.0;611.0;-26.0;740.0
624.0;-424.0;188.0;1.0;602.0;-40.0;?
624.0;-427.0;186.0;7.0;604.0;-41.0;733.0
625.0;-379.0;174.0;16.0;612.0;-36.0;757.0
625.0;-428.0;173.0;30.0;617.0;-31.0;723.0
624.0;-391.0;180.0;5.0;592.0;-19.0;?
624.0;-343.0;183.0;-6.0;605.0;-36.0;717.0
625.0;-355.0;168.0;14.0;615.0;?;727.0
625.0;-381.0;177.0;2.0;608.0;-22.0;719.0
626.0;-319.0;187.0;12.0;603.0;-37.0;713.0
626.0;-344.0;185.0;14.0;?;-37.0;720.0
626.0;-333.0;181.0;1.0;607.0;-21.0;728.0
?;-260.0;180.0;24.0;600.0;-23.0;714.0
627.0;-366.0;192.0;5.0;?;-26.0;731.0
?;-375.0;?;7.0;597.0;-34.0;727.0
627.0;-241.0;183.0;7.0;587.0;-31.0;?
627.0;-226.0;193.0;9.0;576.0;-28.0;760.0
627.0;-246.0;186.0;22.0;576.0;-39.0;812.0
626.0;-233.0;192.0;-8.0;586.0;-12.0;815.0
625.0;-216.0;198.0;57.0;576.0;-9.0;809.0
625.0;-186.0;230.0;61.0;551.0;8.0;846.0
624.0;-268.0;243.0;41.0;581.0;21.0;800.0
624.0;-133.0;262.0;?;590.0;-2.0;802.0
?;-179.0;294.0;?;613.0;67.0;?
?;-170.0;309.0;65.0;607.0;?;803.0
617.0;-147.0;352.0;68.0;665.0;147.0;821.0
?;-68.0;351.0;96.0;?;?;832.0
608.0;?;391.0;99.0;654.0;212.0;814.0
601.0;6.0;380.0;103.0;660.0;191.0;776.0
592.0;-97.0;334.0;76.0;665.0;223.0;808.0
583.0;-51.0;370.0;73.0;623.0;?;775.0
572.0;-33.0;367.0;?;?;295.0;804.0
561.0;?;367.0;?;666.0;335.0;840.0
549.0;32.0;420.0;?;650.0;433.0;819.0
536.0;82.0;452.0;75.0;666.0;492.0;813.0
523.0;-87.0;494.0;72.0;613.0;493.0;837.0
509.0;-10.0;498.0;95.0;647.0;601.0;794.0
496.0;-57.0;490.0;109.0;643.0;643.0;838.0
484.0;94.0;554.0;86.0;585.0;662.0;790.0
472.0;144.0;552.0;87.0;597.0;?;714.0
459.0;148.0;571.0;61.0;620.0;?;752.0
447.0;119.0;578.0;55.0;599.0;?;750.0
433.0;113.0;614.0;43.0;632.0;748.0;764.0
417.0;116.0;524.0;91.0;669.0;779.0;753.0
399.0;115.0;503.0;78.0;677.0;825.0;?
382.0;?;618.0;89.0;621.0;820.0;?
365.0;67.0;615.0;28.0;513.0;754.0;782.0
350.0;-17.0;?;-13.0;495.0;868.0;744.0
337.0;-30.0;568.0;-18.0;496.0;886.0;720.0
327.0;-94.0;537.0;-7.0;515.0;881.0;751.0
318.0;207.0;?;?;568.0;898.0;746.0
311.0;-187.0;510.0;?;524.0;924.0;777.0
306.0;-936.0;524.0;26.0;535.0;940.0;?
304.0;98.0;550.0;13.0;555.0;858.0;812.0
303.0;-111.0;510.0;?;571.0;814.0;849.0
300.0;-70.0;475.0;13.0;512.0;858.0;753.0
299.0;-27.0;489.0;-7.0;509.0;830.0;774.0
298.0;90.0;466.0;-22.0;579.0;735.0;?
294.0;-110.0;504.0;-22.0;708.0;?;820.0
293.0;-27.0;487.0;-3.0;571.0;788.0;823.0
290.0;-44.0;551.0;-61.0;644.0;807.0;793.0
288.0;-165.0;535.0;-50.0;623.0;891.0;823.0
287.0;-233.0;497.0;-37.0;598.0;846.0;773.0
286.0;-202.0;457.0;-35.0;?;819.0;841.0
285.0;-169.0;454.0;-31.0;599.0;822.0;870.0
285.0;-284.0;446.0;-19.0;663.0;?;869.0
283.0;-196.0;471.0;-27.0;624.0;790.0;?
284.0;-201.0;?;-52.0;620.0;824.0;816.0
286.0;-356.0;?;-84.0;627.0;709.0;825.0
286.0;-404.0;483.0;-71.0;?;798.0;703.0
290.0;-493.0;512.0;-79.0;668.0;932.0;715.0
295.0;-380.0;598.0;?;759.0;895.0;779.0
303.0;-571.0;641.0;-69.0;722.0;742.0;803.0
311.0;-608.0;638.0;-26.0;679.0;868.0;788.0
322.0;-354.0;603.0;-16.0;671.0;887.0;770.0
331.0;-425.0;553.0;-53.0;694.0;796.0;793.0
336.0;73.0;512.0;-101.0;?;?;681.0
336.0;-1451.0;?;-133.0;?;647.0;776.0
326.0;-1374.0;?;-188.0;567.0;389.0;588.0
306.0;370.0;396.0;-197.0;628.0;445.0;1461.0
277.0;333.0;303.0;-303.0;661.0;347.0;?
236.0;-238.0;268.0;-251.0;632.0;334.0;828.0
192.0;-504.0;293.0;-338.0;536.0;556.0;1016.0
150.0;-689.0;336.0;-380.0;390.0;672.0;?
114.0;-819.0;316.0;-317.0;380.0;712.0;1055.0
83.0;-961.0;283.0;-292.0;406.0;690.0;1049.0
61.0;-893.0;234.0;?;507.0;1321.0;990.0
64.0;-691.0;-24.0;-191.0;1579.0;1770.0;941.0
67.0;-599.0;267.0;-142.0;400.0;233.0;901.0
69.0;-562.0;317.0;-26.0;754.0;880.0;864.0
73.0;-750.0;584.0;-2.0;715.0;804.0;867.0
77.0;-746.0;615.0;-50.0;?;636.0;898.0
81.0;-695.0;578.0;-100.0;884.0;558.0;896.0
83.0;-705.0;483.0;-201.0;914.0;457.0;910.0
83.0;-632.0;405.0;-242.0;810.0;540.0;916.0
84.0;-698.0;336.0;-161.0;712.0;667.0;889.0
85.0;-692.0;291.0;-106.0;651.0;708.0;900.0
?;-734.0;280.0;-11.0;647.0;710.0;880.0
86.0;-635.0;285.0;59.0;668.0;683.0;?
86.0;-763.0;308.0;82.0;691.0;668.0;874.0
?;?;337.0;70.0;?;657.0;885.0
86.0;-680.0;346.0;-17.0;697.0;659.0;875.0
87.0;-645.0;341.0;?;687.0;670.0;918.0
88.0;-714.0;317.0;-34.0;?;674.0;917.0
90.0;-698.0;298.0;-11.0;676.0;672.0;1105.0
90.0;-734.0;?;-11.0;675.0;674.0;1314.0
91.0;-439.0;296.0;24.0;680.0;668.0;1261.0
91.0;-333.0;?;15.0;679.0;665.0;1106.0
92.0;-684.0;311.0;30.0;681.0;668.0;881.0
92.0;-399.0;327.0;22.0;684.0;669.0;?
93.0;-447.0;343.0;27.0;696.0;672.0;730.0
94.0;-441.0;387.0;2.0;728.0;706.0;654.0
101.0;-489.0;525.0;61.0;816.0;730.0;631.0
117.0;-535.0;720.0;59.0;963.0;801.0;622.0
142.0;-514.0;323.0;39.0;?;1000.0;693.0
170.0;-703.0;311.0;57.0;812.0;1005.0;716.0
208.0;-590.0;347.0;205.0;361.0;?;?
252.0;-552.0;?;?;478.0;853.0;855.0
296.0;-540.0;75.0;509.0;485.0;?;?
338.0;-328.0;150.0;579.0;421.0;380.0;842.0
375.0;-119.0;168.0;635.0;477.0;231.0;907.0
403.0;?;213.0;527.0;531.0;196.0;885.0
421.0;-316.0;305.0;392.0;601.0;177.0;738.0
429.0;?;386.0;277.0;657.0;328.0;799.0
430.0;-251.0;486.0;208.0;780.0;468.0;810.0
423.0;-147.0;502.0;156.0;?;418.0;?
412.0;-169.0;661.0;?;?;507.0;894.0
400.0;-253.0;676.0;139.0;709.0;635.0;815.0
385.0;-156.0;667.0;207.0;748.0;833.0;820.0
372.0;-131.0;705.0;238.0;603.0;795.0;811.0
363.0;25.0;617.0;200.0;524.0;921.0;824.0
354.0;36.0;619.0;135.0;605.0;874.0;729.0
350.0;-428.0;625.0;126.0;565.0;918.0;742.0
348.0;-99.0;566.0;125.0;?;895.0;791.0
345.0;-97.0;?;140.0;708.0;761.0;826.0
339.0;-6.0;549.0;121.0;?;793.0;811.0
333.0;-30.0;561.0;100.0;636.0;831.0;812.0
326.0;-51.0;556.0;82.0;650.0;783.0;807.0
320.0;-84.0;588.0;62.0;548.0;?;849.0
317.0;-309.0;570.0;41.0;503.0;?;873.0
318.0;-231.0;540.0;1.0;517.0;922.0;973.0
315.0;7.0;555.0;5.0;?;734.0;884.0
313.0;0.0;666.0;-30.0;623.0;910.0;815.0
?;-2.0;660.0;-39.0;594.0;1035.0;849.0
323.0;-135.0;663.0;-51.0;611.0;980.0;860.0
334.0;-150.0;?;?;677.0;995.0;848.0
347.0;?;591.0;-97.0;689.0;?;783.0
362.0;-275.0;588.0;-113.0;736.0;?;726.0
378.0;-365.0;?;-124.0;?;961.0;737.0
394.0;-466.0;578.0;-124.0;625.0;724.0;760.0
411.0;-430.0;519.0;-177.0;644.0;823.0;?
431.0;?;550.0;?;659.0;768.0;741.0
450.0;-328.0;559.0;-219.0;636.0;522.0;764.0
467.0;-390.0;504.0;-234.0;632.0;431.0;784.0
480.0;?;404.0;-186.0;628.0;441.0;771.0
491.0;-466.0;391.0;-215.0;524.0;545.0;?
506.0;-514.0;417.0;-236.0;546.0;?;782.0
522.0;-490.0;366.0;-236.0;578.0;227.0;764.0
535.0;-408.0;?;-215.0;579.0;208.0;750.0
545.0;-416.0;353.0;-223.0;576.0;244.0;750.0
554.0;-364.0;?;?;609.0;247.0;750.0
562.0;-435.0;331.0;-142.0;631.0;228.0;749.0
568.0;-340.0;314.0;-134.0;?;225.0;719.0
?;?;317.0;-98.0;?;206.0;733.0
579.0;?;322.0;-92.0;626.0;115.0;737.0
582.0;-389.0;302.0;-88.0;606.0;122.0;728.0
?;-318.0;292.0;-89.0;621.0;120.0;729.0
?;-368.0;279.0;-65.0;618.0;88.0;706.0
583.0;-390.0;276.0;-30.0;600.0;124.0;689.0
?;-370.0;?;-61.0;624.0;121.0;709.0
583.0;-437.0;227.0;-68.0;590.0;90.0;702.0
582.0;-390.0;234.0;-64.0;588.0;95.0;700.0
582.0;?;230.0;-51.0;569.0;7.0;?
?;?;204.0;-47.0;?;8.0;716.0
582.0;-378.0;203.0;?;545.0;14.0;712.0
582.0;-327.0;?;-17.0;577.0;4.0;718.0
582.0;-356.0;177.0;-37.0;?;-14.0;711.0
582.0;-399.0;173.0;-36.0;544.0;-9.0;691.0
583.0;-328.0;160.0;?;576.0;-10.0;707.0
584.0;-399.0;156.0;7.0;589.0;-15.0;665.0
585.0;-409.0;162.0;9.0;?;-30.0;677.0
586.0;-331.0;?;-10.0;579.0;-27.0;705.0
586.0;-331.0;163.0;-7.0;570.0;-40.0;?
588.0;-383.0;168.0;-11.0;568.0;-22.0;730.0
589.0;-359.0;157.0;1.0;589.0;-45.0;729.0
589.0;-298.0;168.0;26.0;?;-50.0;730.0
589.0;-303.0;164.0;?;553.0;-38.0;725.0
591.0;-328.0;162.0;26.0;543.0;-35.0;714.0
591.0;-397.0;168.0;35.0;557.0;-33.0;759.0
591.0;-483.0;161.0;47.0;571.0;-21.0;810.0
591.0;-313.0;188.0;22.0;564.0;1.0;784.0
?;-222.0;194.0;49.0;554.0;-12.0;788.0
591.0;-157.0;212.0;52.0;564.0;7.0;800.0
591.0;-235.0;?;?;551.0;6.0;790.0
591.0;-196.0;241.0;55.0;542.0;62.0;789.0
591.0;-131.0;252.0;42.0;576.0;54.0;777.0
590.0;-91.0;289.0;69.0;627.0;77.0;769.0
589.0;-83.0;279.0;69.0;?;104.0;?
586.0;37.0;276.0;77.0;654.0;116.0;784.0
583.0;42.0;270.0;57.0;675.0;98.0;776.0
576.0;45.0;305.0;86.0;640.0;201.0;782.0
570.0;133.0;331.0;65.0;579.0;180.0;751.0
562.0;119.0;363.0;87.0;579.0;227.0;814.0
?;37.0;?;153.0;601.0;314.0;864.0
?;-27.0;450.0;238.0;?;363.0;856.0
530.0;55.0;410.0;303.0;633.0;404.0;888.0
516.0;108.0;?;339.0;594.0;427.0;900.0
501.0;-7.0;?;360.0;573.0;504.0;847.0
486.0;49.0;472.0;332.0;611.0;579.0;772.0
469.0;-70.0;481.0;248.0;568.0;517.0;741.0
450.0;-33.0;506.0;230.0;666.0;824.0;772.0
435.0;54.0;546.0;120.0;659.0;?;809.0
420.0;67.0;536.0;84.0;692.0;672.0;867.0
405.0;-67.0;?;86.0;?;818.0;883.0
391.0;-51.0;591.0;100.0;668.0;747.0;864.0
375.0;-30.0;550.0;143.0;615.0;681.0;817.0
?;-7.0;529.0;148.0;631.0;834.0;797.0
343.0;-20.0;528.0;157.0;651.0;735.0;772.0
327.0;17.0;?;151.0;668.0;843.0;744.0
315.0;6.0;582.0;147.0;658.0;881.0;740.0
303.0;-172.0;624.0;95.0;644.0;861.0;939.0
293.0;-131.0;621.0;91.0;694.0;?;885.0
284.0;-167.0;602.0;68.0;663.0;?;870.0
276.0;-167.0;557.0;?;627.0;881.0;?
271.0;-36.0;542.0;78.0;596.0;804.0;840.0
265.0;24.0;509.0;105.0;?;806.0;?
260.0;134.0;511.0;97.0;594.0;767.0;831.0
255.0;-95.0;539.0;84.0;630.0;763.0;856.0
254.0;39.0;577.0;70.0;?;958.0;874.0
?;-325.0;?;28.0;743.0;804.0;779.0
247.0;-267.0;582.0;?;756.0;761.0;807.0
242.0;?;558.0;74.0;681.0;740.0;856.0
240.0;-226.0;?;?;652.0;784.0;779.0
239.0;-232.0;542.0;68.0;680.0;761.0;798.0
240.0;-219.0;548.0;-5.0;?;752.0;783.0
242.0;-215.0;556.0;-53.0;715.0;752.0;856.0
244.0;-469.0;600.0;-87.0;696.0;718.0;865.0
251.0;-539.0;612.0;-110.0;662.0;794.0;780.0
262.0;-726.0;604.0;-105.0;733.0;811.0;839.0
?;-735.0;610.0;-98.0;758.0;701.0;860.0
?;-696.0;633.0;?;710.0;822.0;879.0
299.0;-494.0;636.0;-138.0;659.0;863.0;870.0
313.0;-376.0;605.0;-124.0;677.0;726.0;893.0
320.0;?;?;-158.0;746.0;631.0;?
316.0;-507.0;?;-151.0;710.0;484.0;?
302.0;-641.0;455.0;-137.0;614.0;?;882.0
272.0;?;360.0;-160.0;646.0;412.0;1190.0
229.0;-883.0;283.0;-203.0;703.0;358.0;1208.0
176.0;-544.0;291.0;-302.0;739.0;379.0;1154.0
119.0;-1008.0;296.0;-432.0;605.0;583.0;988.0
62.0;-780.0;267.0;-464.0;635.0;651.0;955.0
?;-781.0;301.0;-514.0;666.0;723.0;1031.0
-39.0;?;369.0;-600.0;586.0;470.0;976.0
-79.0;-726.0;360.0;-754.0;786.0;643.0;1025.0
?;?;361.0;-830.0;1117.0;1151.0;1047.0
-109.0;?;349.0;-897.0;1064.0;922.0;1033.0
-102.0;-677.0;468.0;?;983.0;?;?
-98.0;-723.0;490.0;-544.0;988.0;252.0;1019.0
-97.0;?;586.0;-372.0;960.0;476.0;985.0
-92.0;-628.0;521.0;-205.0;906.0;518.0;935.0
?;-660.0;501.0;-57.0;874.0;428.0;918.0
-85.0;-703.0;515.0;62.0;889.0;443.0;?
?;?;532.0;159.0;958.0;489.0;898.0
-79.0;-687.0;522.0;138.0;951.0;471.0;927.0
-75.0;-765.0;513.0;71.0;880.0;478.0;1007.0
-72.0;-754.0;472.0;9.0;900.0;491.0;1048.0
-70.0;-680.0;447.0;-18.0;?;464.0;1058.0
-68.0;-704.0;436.0;-60.0;840.0;451.0;1075.0
-65.0;-810.0;415.0;-118.0;844.0;?;1049.0
-65.0;-812.0;394.0;-268.0;856.0;434.0;993.0
?;-584.0;421.0;-369.0;800.0;442.0;?
-61.0;-728.0;450.0;-411.0;825.0;485.0;970.0
-62.0;-659.0;493.0;-443.0;937.0;476.0;970.0
-62.0;-768.0;549.0;-341.0;893.0;445.0;980.0
-59.0;-936.0;607.0;?;877.0;450.0;965.0
-56.0;-779.0;565.0;-218.0;974.0;483.0;947.0
-53.0;-553.0;554.0;-191.0;1006.0;425.0;986.0
?;-639.0;575.0;-316.0;886.0;422.0;913.0
-41.0;-740.0;620.0;-418.0;859.0;431.0;979.0
-31.0;-665.0;597.0;-577.0;897.0;385.0;1028.0
?;-754.0;580.0;?;860.0;396.0;1025.0
-7.0;-454.0;557.0;-954.0;894.0;?;1018.0
6.0;-466.0;543.0;-1191.0;988.0;411.0;999.0
17.0;-606.0;554.0;-1530.0;1005.0;410.0;?
?;-655.0;547.0;-1791.0;872.0;409.0;966.0
37.0;-590.0;556.0;-1962.0;798.0;401.0;769.0
40.0;-562.0;586.0;-1964.0;825.0;421.0;?
47.0;-617.0;652.0;-1816.0;?;697.0;858.0
59.0;-808.0;633.0;-1598.0;893.0;716.0;779.0
71.0;-785.0;578.0;-1433.0;869.0;684.0;873.0
82.0;-465.0;528.0;-1123.0;?;766.0;?
88.0;-1038.0;488.0;-810.0;890.0;744.0;977.0
87.0;-321.0;?;-462.0;?;746.0;837.0
81.0;-247.0;416.0;-51.0;872.0;715.0;1015.0
71.0;?;498.0;54.0;809.0;727.0;762.0
64.0;190.0;468.0;246.0;737.0;710.0;?
55.0;257.0;469.0;?;719.0;?;663.0
44.0;-85.0;513.0;484.0;937.0;829.0;572.0
30.0;-273.0;513.0;?;1073.0;928.0;560.0
15.0;-690.0;?;533.0;1204.0;?;516.0
4.0;-530.0;?;656.0;941.0;986.0;513.0
-6.0;-459.0;486.0;579.0;691.0;848.0;514.0
-14.0;-680.0;?;700.0;?;625.0;604.0
-23.0;-399.0;391.0;859.0;436.0;528.0;648.0
-27.0;?;492.0;917.0;181.0;704.0;737.0
-31.0;-471.0;492.0;908.0;111.0;?;833.0
-38.0;-510.0;370.0;827.0;278.0;503.0;895.0
?;-418.0;326.0;652.0;422.0;661.0;799.0
-58.0;-291.0;496.0;?;325.0;902.0;810.0
-59.0;-498.0;288.0;17.0;585.0;782.0;812.0
-58.0;-399.0;267.0;-120.0;?;700.0;805.0
-63.0;?;336.0;-300.0;566.0;423.0;838.0
-68.0;?;412.0;-539.0;590.0;743.0;785.0
?;-484.0;419.0;?;778.0;783.0;?
?;-476.0;496.0;-279.0;700.0;790.0;?
-104.0;?;504.0;-117.0;602.0;778.0;802.0
-119.0;-519.0;415.0;-150.0;661.0;755.0;771.0
?;-436.0;402.0;-217.0;652.0;903.0;771.0
-146.0;-474.0;428.0;-204.0;653.0;847.0;759.0
-163.0;-447.0;?;-256.0;665.0;646.0;779.0
-179.0;-375.0;501.0;-372.0;597.0;663.0;713.0
-194.0;-297.0;485.0;-567.0;681.0;790.0;650.0
-210.0;-284.0;490.0;-604.0;701.0;719.0;647.0
?;-233.0;?;-427.0;625.0;668.0;633.0
-244.0;?;591.0;-535.0;621.0;664.0;660.0
-262.0;-157.0;581.0;-602.0;649.0;646.0;634.0
-281.0;-93.0;?;?;632.0;727.0;663.0
-301.0;-175.0;521.0;?;605.0;803.0;640.0
-323.0;-201.0;465.0;-641.0;560.0;829.0;623.0
-346.0;-265.0;428.0;-705.0;494.0;?;613.0
?;-363.0;383.0;-684.0;470.0;945.0;580.0
-393.0;-310.0;331.0;-731.0;509.0;970.0;604.0
?;-322.0;353.0;-853.0;484.0;995.0;576.0
-436.0;-327.0;363.0;-959.0;418.0;952.0;563.0
-456.0;-354.0;344.0;?;415.0;958.0;519.0
-475.0;-242.0;317.0;-956.0;430.0;982.0;490.0
-492.0;-237.0;274.0;-1041.0;430.0;950.0;490.0
-510.0;-256.0;255.0;-970.0;417.0;925.0;512.0
-526.0;-182.0;?;?;418.0;925.0;549.0
-542.0;-178.0;202.0;-737.0;463.0;879.0;557.0
-560.0;-239.0;173.0;-386.0;470.0;812.0;621.0
-580.0;-214.0;174.0;-111.0;440.0;821.0;657.0
-598.0;-263.0;176.0;-89.0;392.0;813.0;664.0
-616.0;-249.0;157.0;-144.0;355.0;720.0;630.0
-633.0;?;125.0;?;337.0;785.0;635.0
-650.0;-205.0;138.0;?;310.0;827.0;635.0
-666.0;-182.0;158.0;?;287.0;877.0;603.0
-679.0;-172.0;165.0;-228.0;?;882.0;648.0
?;-240.0;165.0;-231.0;?;?;645.0
-704.0;-245.0;175.0;-360.0;425.0;916.0;?
-717.0;-337.0;157.0;-462.0;?;839.0;766.0
-730.0;-251.0;137.0;-479.0;444.0;794.0;770.0
-743.0;-268.0;159.0;?;416.0;767.0;742.0
-848.0;-117.0;312.0;-353.0;462.0;800.0;815.0
-845.0;-127.0;274.0;-351.0;473.0;845.0;747.0
-842.0;-212.0;249.0;-282.0;437.0;888.0;648.0
-838.0;-153.0;?;-277.0;436.0;918.0;604.0
-836.0;-205.0;236.0;-323.0;436.0;892.0;584.0
-833.0;-168.0;?;-249.0;449.0;892.0;557.0
-827.0;-220.0;360.0;-4.0;444.0;925.0;492.0
-819.0;-248.0;418.0;108.0;491.0;1169.0;517.0
-813.0;-187.0;468.0;242.0;490.0;1279.0;540.0
-811.0;-182.0;443.0;11.0;526.0;1235.0;554.0
?;-209.0;399.0;-15.0;?;1076.0;?
-814.0;-204.0;?;6.0;425.0;1053.0;559.0
?;-91.0;199.0;-38.0;454.0;?;588.0
-824.0;?;188.0;287.0;431.0;1071.0;532.0
-828.0;-284.0;222.0;322.0;393.0;930.0;?
-831.0;-224.0;238.0;374.0;362.0;782.0;643.0
-835.0;?;252.0;442.0;390.0;656.0;712.0
-838.0;-311.0;275.0;352.0;388.0;605.0;765.0
-840.0;-295.0;285.0;275.0;340.0;667.0;860.0
-841.0;-451.0;242.0;?;363.0;678.0;941.0
-841.0;-527.0;205.0;?;395.0;797.0;971.0
-845.0;-535.0;208.0;136.0;375.0;737.0;?
-849.0;-457.0;236.0;187.0;390.0;624.0;670.0
-847.0;-512.0;278.0;273.0;433.0;755.0;596.0
-847.0;-472.0;303.0;411.0;500.0;844.0;551.0
-847.0;-426.0;342.0;511.0;514.0;878.0;536.0
-846.0;-299.0;441.0;766.0;548.0;905.0;567.0
-839.0;-279.0;575.0;934.0;669.0;944.0;?
-832.0;-163.0;687.0;822.0;773.0;1080.0;661.0
-832.0;-358.0;719.0;558.0;643.0;1092.0;690.0
-841.0;-348.0;631.0;414.0;594.0;941.0;663.0
-848.0;?;400.0;249.0;658.0;736.0;642.0
-850.0;-283.0;332.0;101.0;568.0;773.0;664.0
?;-189.0;380.0;68.0;?;687.0;653.0
-850.0;-233.0;490.0;-20.0;440.0;669.0;656.0
?;-299.0;554.0;-199.0;460.0;727.0;679.0
-851.0;-385.0;573.0;-330.0;491.0;?;694.0
?;-340.0;591.0;-137.0;?;654.0;664.0
-861.0;-326.0;581.0;9.0;494.0;582.0;594.0
-865.0;-356.0;563.0;97.0;470.0;543.0;528.0
-868.0;-405.0;542.0;?;432.0;570.0;512.0
-868.0;-279.0;535.0;-449.0;408.0;613.0;484.0
?;-228.0;488.0;-383.0;?;691.0;?
-870.0;?;431.0;?;509.0;?;510.0
-873.0;-336.0;408.0;-392.0;552.0;964.0;?
-876.0;?;407.0;35.0;495.0;999.0;?
-879.0;-279.0;364.0;140.0;469.0;977.0;518.0
-881.0;-114.0;?;-354.0;?;912.0;508.0
-882.0;-151.0;?;-315.0;383.0;882.0;512.0
-882.0;-78.0;267.0;-320.0;360.0;735.0;500.0
-880.0;-105.0;298.0;-491.0;358.0;715.0;451.0
-878.0;-73.0;326.0;-365.0;380.0;724.0;?
-875.0;-104.0;360.0;-145.0;?;?;368.0
-870.0;?;373.0;?;358.0;710.0;378.0
-864.0;-314.0;371.0;-418.0;321.0;674.0;426.0
-855.0;-423.0;357.0;-554.0;300.0;670.0;439.0
-844.0;?;330.0;-694.0;288.0;702.0;472.0
-833.0;?;?;-850.0;290.0;778.0;442.0
-824.0;-232.0;226.0;-789.0;289.0;892.0;459.0
-818.0;-299.0;179.0;-738.0;268.0;889.0;431.0
-813.0;-315.0;197.0;?;203.0;869.0;408.0
-807.0;-163.0;234.0;-610.0;?;844.0;358.0
-801.0;-55.0;225.0;-354.0;313.0;802.0;317.0
-794.0;-56.0;242.0;4.0;358.0;800.0;234.0
-787.0;-80.0;255.0;33.0;378.0;762.0;257.0
-779.0;-200.0;264.0;107.0;341.0;785.0;265.0
?;-255.0;257.0;-21.0;286.0;765.0;296.0
-763.0;-351.0;233.0;37.0;292.0;768.0;?
