InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
-230.0;-6.0;-68.0;-152.0;735.0;307.0;-154.0;305.0;834.0
-236.0;-5.0;-65.0;-151.0;824.0;343.0;-180.0;304.0;853.0
-231.0;?;-53.0;-142.0;862.0;337.0;-159.0;302.0;861.0
-230.0;-2.0;-50.0;-142.0;868.0;334.0;?;300.0;856.0
-220.0;-1.0;-60.0;-143.0;809.0;334.0;-150.0;291.0;861.0
-224.0;0.0;-48.0;-139.0;797.0;301.0;?;281.0;848.0
-245.0;?;-34.0;-131.0;?;322.0;?;283.0;888.0
-262.0;0.0;-51.0;-137.0;785.0;310.0;?;288.0;879.0
?;0.0;-58.0;-143.0;779.0;332.0;-136.0;295.0;900.0
-286.0;-1.0;-57.0;-140.0;788.0;?;-120.0;297.0;901.0
-282.0;0.0;-57.0;-154.0;786.0;339.0;-149.0;285.0;918.0
-280.0;1.0;?;?;797.0;349.0;-140.0;284.0;876.0
-277.0;3.0;-57.0;-135.0;811.0;327.0;-160.0;287.0;893.0
-268.0;3.0;-57.0;-140.0;808.0;335.0;-146.0;273.0;?
-270.0;3.0;-39.0;-142.0;823.0;336.0;-154.0;274.0;908.0
-275.0;?;-57.0;-151.0;842.0;326.0;?;278.0;907.0
-278.0;3.0;-48.0;?;?;339.0;-128.0;276.0;?
-282.0;3.0;-60.0;-135.0;870.0;340.0;-149.0;279.0;?
-285.0;3.0;-55.0;-152.0;878.0;333.0;-147.0;282.0;904.0
?;2.0;-59.0;-140.0;865.0;352.0;-178.0;284.0;901.0
?;3.0;-52.0;-145.0;868.0;?;-149.0;281.0;913.0
-281.0;3.0;-47.0;-154.0;866.0;?;-159.0;277.0;945.0
?;3.0;-53.0;?;876.0;333.0;-151.0;279.0;?
-283.0;3.0;-59.0;?;872.0;351.0;?;?;938.0
-280.0;3.0;?;-138.0;875.0;336.0;-168.0;?;915.0
-275.0;?;-54.0;-144.0;878.0;348.0;-160.0;281.0;904.0
-283.0;4.0;-59.0;?;899.0;354.0;-159.0;282.0;?
-284.0;4.0;-56.0;-146.0;901.0;325.0;-158.0;287.0;875.0
-279.0;4.0;-67.0;-124.0;908.0;353.0;-140.0;?;944.0
-277.0;4.0;?;?;905.0;347.0;-139.0;277.0;930.0
-283.0;4.0;-56.0;-153.0;?;346.0;?;280.0;?
-281.0;4.0;-39.0;-152.0;910.0;327.0;-156.0;281.0;919.0
-289.0;?;?;-133.0;?;334.0;-152.0;280.0;?
-293.0;4.0;-46.0;-143.0;903.0;332.0;-155.0;285.0;899.0
-290.0;?;-66.0;-141.0;912.0;349.0;-158.0;285.0;917.0
?;?;-77.0;-143.0;910.0;332.0;?;278.0;938.0
-289.0;4.0;?;-139.0;898.0;349.0;-126.0;?;944.0
-291.0;5.0;-61.0;-134.0;903.0;309.0;-152.0;?;958.0
?;5.0;-56.0;-148.0;904.0;347.0;-154.0;?;948.0
?;4.0;-58.0;-152.0;902.0;375.0;-146.0;281.0;948.0
-288.0;4.0;-51.0;-152.0;910.0;329.0;-160.0;283.0;928.0
-288.0;4.0;-46.0;-147.0;?;333.0;?;280.0;942.0
-288.0;?;-65.0;-135.0;909.0;343.0;-177.0;281.0;955.0
-287.0;4.0;-58.0;-132.0;922.0;319.0;?;282.0;?
-284.0;3.0;-48.0;-139.0;921.0;305.0;-149.0;282.0;953.0
-292.0;3.0;-58.0;-151.0;931.0;333.0;-172.0;281.0;932.0
-294.0;3.0;?;-143.0;924.0;346.0;-146.0;284.0;?
-294.0;3.0;-49.0;-133.0;923.0;356.0;-150.0;287.0;955.0
?;3.0;-56.0;-143.0;928.0;355.0;-148.0;281.0;958.0
?;3.0;?;-150.0;922.0;342.0;-152.0;284.0;949.0
-284.0;3.0;?;?;930.0;326.0;-169.0;288.0;?
-279.0;4.0;-40.0;?;929.0;335.0;-172.0;277.0;955.0
?;4.0;-50.0;-144.0;921.0;307.0;-140.0;280.0;960.0
-278.0;4.0;-49.0;-148.0;911.0;334.0;-155.0;283.0;940.0
-278.0;4.0;-71.0;-130.0;918.0;335.0;-153.0;280.0;920.0
-283.0;4.0;?;-156.0;936.0;328.0;-141.0;284.0;919.0
-282.0;5.0;-39.0;-156.0;?;309.0;?;281.0;958.0
-275.0;5.0;-46.0;-151.0;927.0;331.0;?;284.0;957.0
?;5.0;-48.0;-156.0;952.0;?;-140.0;281.0;943.0
-270.0;5.0;-57.0;-165.0;935.0;318.0;-168.0;281.0;945.0
-278.0;6.0;-48.0;-136.0;938.0;?;-144.0;286.0;963.0
?;6.0;-48.0;-141.0;908.0;305.0;-135.0;?;933.0
-267.0;6.0;-49.0;-134.0;912.0;305.0;-164.0;278.0;?
-265.0;7.0;-56.0;-142.0;909.0;?;-149.0;282.0;972.0
-269.0;7.0;-46.0;-142.0;924.0;317.0;-144.0;279.0;975.0
?;7.0;-49.0;-152.0;927.0;322.0;-141.0;279.0;957.0
-262.0;7.0;-45.0;-139.0;927.0;294.0;-129.0;276.0;961.0
-266.0;7.0;?;-134.0;954.0;323.0;-133.0;286.0;941.0
-250.0;7.0;-57.0;-146.0;938.0;307.0;-161.0;277.0;937.0
-248.0;6.0;-48.0;-150.0;930.0;311.0;-156.0;275.0;945.0
-256.0;?;-59.0;-137.0;946.0;317.0;-160.0;278.0;967.0
-257.0;6.0;-34.0;-131.0;939.0;?;-173.0;?;939.0
-262.0;?;-49.0;-142.0;958.0;318.0;-133.0;272.0;959.0
-264.0;6.0;-52.0;-160.0;938.0;333.0;-148.0;284.0;955.0
-259.0;6.0;-62.0;-160.0;933.0;313.0;-149.0;278.0;?
-262.0;6.0;-69.0;?;928.0;?;?;?;934.0
-262.0;5.0;-48.0;-122.0;930.0;?;-147.0;280.0;914.0
-257.0;5.0;-67.0;-149.0;928.0;325.0;-142.0;276.0;926.0
-256.0;4.0;-55.0;-143.0;932.0;326.0;?;279.0;939.0
-259.0;4.0;?;-161.0;932.0;337.0;-175.0;279.0;937.0
-264.0;3.0;-61.0;-140.0;937.0;333.0;-150.0;279.0;938.0
-265.0;3.0;-50.0;-136.0;925.0;316.0;?;284.0;934.0
-270.0;3.0;-56.0;-139.0;936.0;315.0;-162.0;?;919.0
?;2.0;-66.0;-151.0;926.0;338.0;-144.0;286.0;919.0
-262.0;1.0;-70.0;-151.0;897.0;350.0;-167.0;285.0;923.0
-267.0;1.0;-53.0;-140.0;910.0;336.0;-142.0;285.0;934.0
-273.0;2.0;-59.0;-161.0;923.0;322.0;-147.0;291.0;890.0
-275.0;2.0;-61.0;-153.0;899.0;302.0;-150.0;290.0;918.0
-267.0;2.0;-71.0;-159.0;896.0;296.0;-165.0;287.0;899.0
-264.0;1.0;?;-149.0;?;280.0;-196.0;286.0;905.0
-261.0;2.0;?;?;906.0;282.0;-178.0;282.0;858.0
-270.0;1.0;-57.0;-133.0;879.0;269.0;-206.0;289.0;909.0
-275.0;1.0;-86.0;-148.0;883.0;296.0;-182.0;284.0;897.0
-270.0;1.0;-75.0;-161.0;894.0;256.0;-181.0;283.0;871.0
-262.0;1.0;-77.0;-143.0;857.0;244.0;-188.0;?;802.0
-259.0;1.0;?;-142.0;860.0;217.0;-217.0;298.0;867.0
-241.0;?;-74.0;-132.0;852.0;285.0;-193.0;295.0;907.0
-243.0;0.0;-70.0;-147.0;839.0;253.0;-171.0;300.0;781.0
?;0.0;-111.0;-172.0;821.0;309.0;-199.0;301.0;860.0
-234.0;-1.0;-120.0;-170.0;842.0;?;-221.0;307.0;?
-234.0;0.0;-88.0;-153.0;793.0;263.0;-228.0;311.0;?
-230.0;-1.0;-76.0;-146.0;750.0;252.0;-194.0;316.0;806.0
-218.0;?;-103.0;-165.0;720.0;229.0;-214.0;309.0;691.0
-214.0;-3.0;?;-154.0;803.0;236.0;-213.0;315.0;718.0
-211.0;-5.0;-65.0;-152.0;722.0;232.0;?;315.0;742.0
?;-5.0;-75.0;-155.0;701.0;228.0;-187.0;320.0;813.0
-267.0;-6.0;?;-176.0;720.0;235.0;-234.0;345.0;701.0
-251.0;-4.0;-105.0;-181.0;669.0;242.0;-223.0;347.0;806.0
-235.0;-2.0;-95.0;-173.0;637.0;244.0;-222.0;334.0;737.0
-221.0;0.0;?;-161.0;662.0;227.0;-233.0;?;731.0
-228.0;2.0;-77.0;-161.0;535.0;193.0;-244.0;334.0;751.0
-219.0;4.0;-98.0;-152.0;624.0;234.0;-231.0;335.0;742.0
-206.0;6.0;-91.0;-161.0;591.0;?;-245.0;322.0;797.0
-227.0;7.0;?;-150.0;619.0;212.0;?;329.0;740.0
-250.0;?;-100.0;-156.0;?;246.0;-224.0;343.0;755.0
-246.0;7.0;-105.0;-176.0;627.0;224.0;-236.0;344.0;788.0
-232.0;8.0;-105.0;-178.0;?;?;-232.0;?;797.0
-214.0;8.0;-104.0;-186.0;591.0;246.0;-226.0;340.0;740.0
-212.0;7.0;-107.0;-181.0;?;225.0;-244.0;340.0;870.0
-214.0;7.0;-97.0;-170.0;615.0;230.0;-241.0;348.0;770.0
-212.0;6.0;-102.0;-165.0;649.0;225.0;-261.0;350.0;790.0
-212.0;5.0;-98.0;-161.0;590.0;216.0;-224.0;351.0;797.0
-222.0;4.0;-86.0;-159.0;623.0;268.0;-216.0;357.0;747.0
-222.0;3.0;-86.0;-164.0;655.0;?;-233.0;358.0;749.0
-227.0;2.0;-86.0;-142.0;633.0;288.0;-220.0;362.0;770.0
-230.0;3.0;-104.0;-169.0;591.0;268.0;-219.0;358.0;696.0
-230.0;3.0;-72.0;-152.0;720.0;285.0;-216.0;354.0;725.0
-228.0;4.0;-72.0;-153.0;634.0;263.0;-193.0;352.0;682.0
-230.0;3.0;-87.0;-151.0;633.0;269.0;?;?;539.0
-226.0;3.0;-86.0;-166.0;626.0;284.0;-201.0;348.0;496.0
-228.0;2.0;-82.0;-166.0;577.0;304.0;-200.0;349.0;452.0
-236.0;1.0;-78.0;-168.0;618.0;327.0;-206.0;341.0;523.0
-250.0;1.0;-94.0;-174.0;576.0;349.0;-209.0;341.0;?
?;0.0;-90.0;-164.0;554.0;?;-168.0;341.0;?
-259.0;0.0;-80.0;?;533.0;?;-192.0;330.0;705.0
-261.0;1.0;-68.0;-159.0;458.0;297.0;-188.0;322.0;695.0
-273.0;2.0;?;-166.0;304.0;280.0;-196.0;322.0;652.0
-282.0;3.0;-32.0;-128.0;238.0;256.0;-176.0;318.0;660.0
-297.0;2.0;-29.0;-121.0;255.0;271.0;-147.0;317.0;601.0
?;2.0;-29.0;-137.0;341.0;265.0;?;321.0;618.0
-328.0;0.0;-48.0;-152.0;455.0;291.0;-160.0;330.0;662.0
-320.0;0.0;-38.0;-152.0;481.0;277.0;-143.0;321.0;646.0
-286.0;1.0;-47.0;-152.0;588.0;304.0;-122.0;311.0;640.0
-255.0;2.0;-23.0;-122.0;602.0;315.0;-76.0;302.0;570.0
?;3.0;-9.0;-114.0;587.0;283.0;-101.0;295.0;619.0
-207.0;5.0;?;-129.0;650.0;305.0;?;276.0;405.0
?;6.0;-20.0;-151.0;548.0;332.0;-84.0;259.0;444.0
-206.0;7.0;-18.0;-126.0;609.0;321.0;-75.0;269.0;633.0
?;7.0;-27.0;-126.0;601.0;370.0;-83.0;276.0;419.0
-228.0;7.0;-48.0;-136.0;568.0;383.0;?;272.0;447.0
-226.0;?;-39.0;-125.0;542.0;428.0;-120.0;266.0;393.0
-209.0;6.0;-51.0;-130.0;501.0;?;-92.0;241.0;375.0
-200.0;4.0;-59.0;-130.0;555.0;415.0;-112.0;237.0;365.0
-215.0;1.0;-49.0;-149.0;415.0;?;?;245.0;365.0
-226.0;-2.0;-23.0;-132.0;348.0;334.0;-85.0;240.0;356.0
-227.0;-4.0;10.0;-114.0;390.0;?;?;219.0;364.0
?;-8.0;-11.0;-121.0;312.0;334.0;-77.0;247.0;341.0
-286.0;-11.0;-31.0;-133.0;270.0;?;-109.0;258.0;352.0
?;-12.0;-35.0;-123.0;?;397.0;-79.0;247.0;349.0
-311.0;-13.0;-19.0;-141.0;309.0;366.0;?;250.0;354.0
-299.0;-11.0;-31.0;-123.0;310.0;375.0;-77.0;252.0;358.0
-268.0;-10.0;-8.0;-134.0;298.0;345.0;-85.0;242.0;343.0
?;-9.0;-6.0;-119.0;284.0;369.0;-85.0;224.0;?
-225.0;-8.0;?;-127.0;271.0;350.0;-76.0;205.0;343.0
-233.0;-9.0;-15.0;-116.0;268.0;384.0;-78.0;214.0;317.0
?;-10.0;?;-123.0;281.0;388.0;-57.0;234.0;339.0
-272.0;-11.0;-35.0;-131.0;286.0;375.0;?;230.0;340.0
-269.0;-10.0;-20.0;-119.0;293.0;348.0;-47.0;231.0;326.0
-269.0;-10.0;-20.0;-126.0;290.0;365.0;-102.0;232.0;335.0
-249.0;?;-18.0;-114.0;278.0;328.0;-102.0;?;346.0
-247.0;-9.0;-29.0;-128.0;281.0;341.0;-93.0;219.0;336.0
-255.0;-10.0;-19.0;-134.0;270.0;?;-93.0;224.0;333.0
-253.0;-10.0;?;?;?;363.0;-78.0;221.0;316.0
-258.0;?;-11.0;-133.0;280.0;367.0;-89.0;232.0;312.0
-248.0;-10.0;-33.0;-133.0;281.0;366.0;-123.0;223.0;315.0
-246.0;-10.0;-35.0;-141.0;270.0;?;-110.0;222.0;352.0
-245.0;-10.0;-30.0;-135.0;269.0;356.0;-107.0;?;339.0
-249.0;-10.0;-25.0;-138.0;?;342.0;-105.0;?;338.0
-243.0;-11.0;-19.0;-110.0;266.0;341.0;-92.0;228.0;357.0
?;-11.0;-18.0;-132.0;268.0;353.0;-120.0;233.0;344.0
-249.0;-11.0;-26.0;-126.0;266.0;333.0;-115.0;229.0;364.0
?;-11.0;?;-129.0;263.0;357.0;-90.0;228.0;334.0
-257.0;-11.0;-33.0;-127.0;262.0;363.0;-95.0;236.0;333.0
-255.0;-11.0;-12.0;-128.0;262.0;351.0;-75.0;?;336.0
-248.0;-11.0;-32.0;-133.0;262.0;367.0;-93.0;233.0;346.0
-242.0;-11.0;-32.0;-140.0;267.0;349.0;-74.0;235.0;316.0
-245.0;-11.0;-28.0;-129.0;271.0;361.0;?;232.0;?
-245.0;-11.0;-29.0;-121.0;270.0;352.0;-94.0;235.0;?
-247.0;-11.0;-20.0;-133.0;270.0;352.0;-93.0;?;?
-249.0;-11.0;-29.0;-133.0;267.0;358.0;-93.0;237.0;341.0
?;-10.0;-31.0;-132.0;269.0;316.0;?;237.0;338.0
-251.0;-10.0;-36.0;-115.0;269.0;327.0;-80.0;236.0;331.0
-243.0;?;-11.0;?;265.0;348.0;-101.0;?;347.0
-243.0;-10.0;-17.0;-121.0;263.0;352.0;-121.0;239.0;352.0
-247.0;-10.0;-33.0;-140.0;267.0;338.0;-73.0;241.0;340.0
-245.0;-9.0;?;-134.0;266.0;?;-110.0;236.0;322.0
-244.0;-10.0;-26.0;?;268.0;327.0;-109.0;238.0;327.0
-245.0;-9.0;-23.0;-133.0;264.0;347.0;-102.0;237.0;338.0
-241.0;?;-31.0;-113.0;263.0;331.0;-94.0;236.0;357.0
-244.0;-10.0;-28.0;-128.0;266.0;343.0;-111.0;240.0;361.0
-246.0;-10.0;-36.0;-126.0;271.0;346.0;-131.0;?;359.0
-243.0;-10.0;-39.0;-129.0;271.0;343.0;-117.0;238.0;374.0
-248.0;-10.0;-37.0;-134.0;266.0;368.0;-99.0;?;451.0
-246.0;?;-57.0;-132.0;?;357.0;-137.0;245.0;?
-245.0;-11.0;-57.0;-141.0;257.0;348.0;-84.0;243.0;455.0
-245.0;-11.0;-55.0;-133.0;258.0;327.0;-121.0;243.0;347.0
-245.0;-11.0;-35.0;-115.0;265.0;326.0;-121.0;246.0;541.0
-248.0;-11.0;?;?;268.0;293.0;-119.0;240.0;400.0
?;-11.0;-32.0;-114.0;282.0;302.0;-133.0;245.0;477.0
-245.0;-11.0;-59.0;-152.0;303.0;345.0;-137.0;245.0;584.0
-255.0;-11.0;-83.0;-154.0;340.0;341.0;-166.0;?;622.0
?;?;-88.0;-144.0;328.0;367.0;-161.0;250.0;721.0
?;?;-109.0;-151.0;310.0;333.0;-160.0;248.0;836.0
-246.0;-11.0;?;-132.0;348.0;300.0;-136.0;252.0;875.0
-239.0;-12.0;-69.0;-118.0;349.0;261.0;-128.0;262.0;822.0
-229.0;-14.0;-72.0;-142.0;315.0;250.0;-185.0;253.0;768.0
-230.0;-16.0;?;-148.0;400.0;268.0;-195.0;257.0;715.0
-260.0;-18.0;-112.0;-139.0;533.0;285.0;-191.0;281.0;654.0
-278.0;-20.0;-132.0;-158.0;?;311.0;-262.0;304.0;530.0
-276.0;-22.0;-114.0;-155.0;667.0;268.0;-260.0;306.0;?
-259.0;-23.0;?;-124.0;761.0;308.0;-234.0;313.0;456.0
-226.0;-24.0;-125.0;-142.0;?;?;-203.0;304.0;438.0
-205.0;-24.0;-138.0;-172.0;751.0;386.0;?;291.0;476.0
-211.0;-25.0;-166.0;-191.0;684.0;343.0;-260.0;308.0;?
-223.0;?;-156.0;-201.0;615.0;?;-241.0;336.0;580.0
-232.0;-30.0;-132.0;-193.0;547.0;266.0;?;342.0;660.0
-253.0;-31.0;-103.0;-166.0;458.0;232.0;-227.0;364.0;671.0
-255.0;-32.0;-93.0;-157.0;338.0;234.0;-241.0;?;720.0
-267.0;-31.0;-104.0;?;284.0;239.0;?;359.0;781.0
-278.0;?;-124.0;-163.0;214.0;256.0;-235.0;?;?
-353.0;-24.0;-116.0;-159.0;?;233.0;-250.0;371.0;774.0
-359.0;-18.0;-120.0;?;381.0;241.0;?;394.0;800.0
-352.0;-13.0;-126.0;-159.0;421.0;209.0;-252.0;382.0;731.0
-322.0;-9.0;-114.0;-170.0;?;230.0;-254.0;370.0;779.0
-276.0;-7.0;-124.0;-163.0;516.0;246.0;-282.0;355.0;672.0
-270.0;-6.0;-124.0;-169.0;611.0;259.0;-265.0;352.0;737.0
-267.0;-7.0;-132.0;-172.0;619.0;250.0;?;?;705.0
-269.0;-8.0;-128.0;-161.0;606.0;223.0;-257.0;363.0;685.0
-263.0;-9.0;-164.0;-191.0;667.0;253.0;-294.0;371.0;676.0
-253.0;-11.0;?;-175.0;648.0;253.0;-282.0;373.0;?
?;-12.0;-127.0;-137.0;595.0;233.0;-230.0;381.0;659.0
-233.0;-14.0;-117.0;?;634.0;250.0;-261.0;384.0;670.0
-258.0;-14.0;-122.0;-180.0;501.0;273.0;-256.0;386.0;715.0
-280.0;-15.0;-128.0;-171.0;566.0;247.0;-267.0;393.0;679.0
-280.0;-14.0;-97.0;-140.0;542.0;243.0;-228.0;393.0;748.0
-277.0;?;-103.0;-137.0;508.0;231.0;?;382.0;748.0
?;-15.0;-99.0;-143.0;?;260.0;-244.0;404.0;?
-277.0;-15.0;-93.0;-147.0;418.0;251.0;-243.0;390.0;760.0
-258.0;-16.0;-104.0;?;467.0;?;-252.0;375.0;?
?;-16.0;-113.0;-150.0;?;274.0;-249.0;?;805.0
-276.0;?;-114.0;?;500.0;260.0;-220.0;379.0;820.0
-266.0;-15.0;-95.0;-136.0;528.0;270.0;-198.0;373.0;811.0
-249.0;-15.0;-95.0;?;592.0;244.0;-191.0;359.0;832.0
-244.0;-14.0;-84.0;?;598.0;264.0;-204.0;351.0;853.0
-243.0;-15.0;-75.0;-141.0;558.0;235.0;-197.0;?;856.0
-231.0;-15.0;-79.0;-144.0;?;?;-201.0;339.0;847.0
-248.0;?;-86.0;-152.0;662.0;268.0;-171.0;350.0;834.0
-267.0;-17.0;-88.0;-135.0;689.0;268.0;-179.0;359.0;858.0
-235.0;-18.0;-78.0;-124.0;718.0;253.0;-191.0;355.0;869.0
-225.0;-18.0;-91.0;-137.0;741.0;318.0;?;347.0;815.0
-221.0;-18.0;-108.0;-150.0;752.0;306.0;-178.0;339.0;853.0
-219.0;-18.0;-101.0;-162.0;754.0;290.0;-184.0;335.0;860.0
-213.0;-17.0;-73.0;?;780.0;281.0;-197.0;327.0;843.0
?;-16.0;-67.0;-147.0;795.0;266.0;-149.0;327.0;854.0
-219.0;-16.0;-50.0;-140.0;801.0;277.0;-187.0;325.0;?
-225.0;?;?;-130.0;799.0;289.0;-158.0;322.0;?
-231.0;-15.0;?;-142.0;806.0;?;-195.0;315.0;?
-248.0;-14.0;-76.0;?;804.0;320.0;-175.0;311.0;891.0
-251.0;-13.0;-67.0;-142.0;?;298.0;-180.0;318.0;885.0
-259.0;-12.0;-77.0;-133.0;822.0;276.0;-169.0;321.0;868.0
-252.0;?;-61.0;-135.0;817.0;295.0;-144.0;303.0;872.0
-239.0;-10.0;-48.0;-153.0;818.0;?;-184.0;296.0;892.0
-235.0;-10.0;-62.0;-152.0;834.0;?;-179.0;294.0;885.0
-241.0;-10.0;-67.0;-150.0;?;295.0;-150.0;299.0;893.0
-251.0;?;-68.0;-136.0;846.0;296.0;-164.0;?;898.0
-256.0;-10.0;-62.0;-118.0;857.0;?;-154.0;304.0;899.0
-254.0;-9.0;-50.0;-135.0;863.0;301.0;-163.0;301.0;888.0
-244.0;-9.0;-57.0;-136.0;842.0;273.0;-162.0;?;873.0
-239.0;-8.0;-79.0;-144.0;856.0;269.0;-148.0;294.0;890.0
-241.0;-8.0;-52.0;-144.0;871.0;301.0;-187.0;298.0;871.0
-242.0;-7.0;-55.0;-127.0;?;293.0;-165.0;?;877.0
-243.0;-7.0;-57.0;-151.0;882.0;289.0;-175.0;297.0;887.0
-239.0;-6.0;-57.0;-136.0;889.0;285.0;-188.0;297.0;909.0
-237.0;-6.0;-49.0;-132.0;890.0;269.0;-161.0;294.0;?
-233.0;-5.0;-66.0;?;881.0;271.0;-192.0;301.0;909.0
-232.0;-5.0;-61.0;-133.0;885.0;294.0;-168.0;290.0;898.0
-232.0;-4.0;-86.0;?;883.0;285.0;-168.0;294.0;894.0
?;-5.0;-63.0;-155.0;888.0;276.0;-155.0;295.0;881.0
-240.0;-5.0;?;-144.0;885.0;293.0;-197.0;296.0;902.0
?;-5.0;-64.0;-140.0;874.0;276.0;-187.0;294.0;901.0
-248.0;-4.0;-63.0;-163.0;881.0;313.0;-175.0;300.0;906.0
-242.0;-4.0;-65.0;-148.0;893.0;308.0;-170.0;?;895.0
?;-4.0;-80.0;-155.0;897.0;293.0;-175.0;297.0;900.0
?;-4.0;-77.0;-145.0;887.0;295.0;-153.0;291.0;?
-244.0;-3.0;-51.0;-142.0;876.0;291.0;-139.0;294.0;873.0
?;-3.0;-47.0;-141.0;880.0;284.0;-159.0;?;898.0
-247.0;-3.0;-64.0;-143.0;881.0;314.0;-163.0;298.0;888.0
-246.0;-3.0;-76.0;-134.0;883.0;294.0;-194.0;297.0;908.0
-244.0;-3.0;-67.0;-133.0;896.0;290.0;?;298.0;870.0
-247.0;-3.0;-57.0;-141.0;884.0;290.0;-179.0;297.0;879.0
-247.0;-3.0;-55.0;?;884.0;275.0;-164.0;298.0;879.0
?;-3.0;-51.0;-142.0;886.0;275.0;-166.0;300.0;?
?;-3.0;-68.0;-153.0;878.0;275.0;-134.0;295.0;877.0
-243.0;-3.0;-52.0;-150.0;878.0;285.0;-142.0;?;896.0
-246.0;-3.0;-66.0;-139.0;881.0;285.0;-151.0;299.0;889.0
-249.0;-3.0;-77.0;-149.0;888.0;298.0;-187.0;302.0;884.0
-249.0;-3.0;-76.0;-159.0;879.0;302.0;-185.0;299.0;898.0
-249.0;-2.0;-76.0;-152.0;?;279.0;-167.0;?;880.0
-243.0;?;-73.0;-149.0;885.0;275.0;-175.0;?;?
-244.0;-2.0;-57.0;-162.0;887.0;?;-187.0;300.0;860.0
-244.0;-2.0;-66.0;-139.0;888.0;283.0;-177.0;295.0;858.0
-241.0;-1.0;-58.0;-151.0;882.0;?;-176.0;?;864.0
-244.0;-2.0;-66.0;-157.0;878.0;266.0;-159.0;298.0;879.0
-251.0;?;-67.0;-151.0;876.0;285.0;-170.0;301.0;852.0
-248.0;-2.0;-67.0;-143.0;872.0;291.0;-167.0;299.0;848.0
-245.0;-2.0;-69.0;-151.0;872.0;?;-183.0;300.0;869.0
-247.0;-2.0;-83.0;-142.0;?;287.0;-181.0;298.0;868.0
-244.0;-2.0;-56.0;-133.0;862.0;283.0;-166.0;299.0;?
?;-2.0;-70.0;-135.0;856.0;295.0;?;296.0;?
-243.0;-3.0;-66.0;-156.0;851.0;254.0;-161.0;295.0;838.0
-247.0;-3.0;-65.0;-159.0;?;286.0;-195.0;302.0;837.0
-241.0;-3.0;-55.0;-148.0;?;?;-147.0;299.0;?
-244.0;?;-58.0;-143.0;?;280.0;-167.0;299.0;824.0
-256.0;-3.0;?;?;849.0;281.0;-172.0;301.0;811.0
-255.0;-4.0;-71.0;-138.0;855.0;276.0;-175.0;309.0;822.0
-236.0;?;-57.0;-144.0;839.0;272.0;-177.0;298.0;818.0
-229.0;-3.0;-66.0;-148.0;832.0;286.0;-159.0;293.0;813.0
-233.0;?;-52.0;-140.0;817.0;286.0;-142.0;296.0;828.0
-230.0;?;-47.0;-142.0;804.0;?;-164.0;295.0;831.0
-229.0;-3.0;-66.0;-149.0;795.0;289.0;-134.0;288.0;811.0
-236.0;-3.0;-76.0;-161.0;803.0;286.0;-187.0;295.0;837.0
-234.0;-3.0;-68.0;-153.0;789.0;316.0;-183.0;297.0;879.0
-232.0;-3.0;-75.0;-133.0;783.0;?;-188.0;293.0;889.0
?;-3.0;-67.0;-134.0;782.0;302.0;-168.0;291.0;877.0
-235.0;-3.0;-82.0;-143.0;793.0;326.0;-175.0;295.0;882.0
?;-2.0;-97.0;?;797.0;325.0;-163.0;290.0;886.0
-227.0;-2.0;-73.0;-148.0;795.0;?;?;290.0;875.0
-234.0;-2.0;-77.0;?;809.0;281.0;-191.0;290.0;825.0
-241.0;?;-77.0;-137.0;822.0;290.0;-181.0;300.0;826.0
-247.0;-4.0;-66.0;-150.0;853.0;278.0;-177.0;302.0;846.0
-235.0;-5.0;-64.0;-150.0;844.0;282.0;-175.0;312.0;840.0
-236.0;-5.0;-83.0;-160.0;841.0;300.0;-196.0;291.0;787.0
-256.0;-5.0;-76.0;-154.0;853.0;309.0;-187.0;310.0;776.0
-267.0;-4.0;-107.0;-159.0;850.0;320.0;-212.0;319.0;757.0
-249.0;-3.0;-108.0;-147.0;828.0;300.0;-168.0;304.0;753.0
-248.0;-2.0;-86.0;-140.0;749.0;301.0;-202.0;314.0;706.0
-240.0;-1.0;-76.0;-160.0;731.0;320.0;-206.0;301.0;719.0
-236.0;-1.0;?;-153.0;712.0;316.0;-211.0;?;683.0
-240.0;-1.0;-85.0;-143.0;687.0;282.0;-183.0;306.0;703.0
-248.0;-1.0;-86.0;-173.0;674.0;264.0;-221.0;308.0;736.0
-275.0;-2.0;-87.0;-168.0;586.0;275.0;-195.0;318.0;780.0
-277.0;-2.0;-100.0;-161.0;637.0;275.0;-227.0;329.0;742.0
?;-2.0;-104.0;-158.0;639.0;275.0;-227.0;324.0;746.0
-268.0;?;-107.0;-151.0;583.0;260.0;-223.0;320.0;747.0
-279.0;-3.0;-97.0;-152.0;592.0;245.0;-244.0;328.0;745.0
?;-3.0;-102.0;-155.0;519.0;?;?;332.0;759.0
-277.0;-3.0;-99.0;-164.0;560.0;259.0;-205.0;334.0;692.0
-269.0;-3.0;-100.0;?;593.0;277.0;-250.0;331.0;749.0
-275.0;-3.0;-113.0;-175.0;606.0;254.0;-252.0;338.0;797.0
-277.0;-4.0;-115.0;-180.0;592.0;262.0;-273.0;341.0;775.0
-276.0;-4.0;-97.0;-181.0;597.0;258.0;-267.0;?;795.0
