InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-115.0;-398.0;623.0;-397.0;-797.0;-253.0;626.0;?;751.0
?;-394.0;620.0;-393.0;-796.0;-252.0;623.0;-536.0;756.0
-110.0;-391.0;616.0;-388.0;-794.0;-252.0;619.0;-535.0;760.0
-106.0;-388.0;612.0;-383.0;-793.0;-251.0;615.0;?;764.0
?;?;608.0;-377.0;-791.0;?;612.0;-532.0;768.0
-98.0;-380.0;604.0;-371.0;-789.0;-241.0;609.0;-533.0;772.0
-96.0;-378.0;600.0;-367.0;-787.0;-238.0;606.0;-536.0;775.0
?;-377.0;597.0;-366.0;-784.0;-240.0;602.0;-540.0;778.0
-96.0;-377.0;596.0;-367.0;-782.0;-243.0;600.0;-544.0;778.0
-97.0;-378.0;?;-367.0;-781.0;-243.0;597.0;-547.0;777.0
-97.0;-379.0;597.0;-367.0;-781.0;?;598.0;-551.0;777.0
-98.0;-379.0;598.0;-368.0;-782.0;-242.0;600.0;-556.0;776.0
-101.0;-382.0;599.0;-373.0;-783.0;-247.0;602.0;-561.0;775.0
-108.0;-389.0;599.0;-379.0;-784.0;-252.0;603.0;-566.0;772.0
-115.0;-396.0;601.0;-386.0;-785.0;-258.0;605.0;-569.0;769.0
-123.0;-403.0;603.0;-393.0;-787.0;-262.0;607.0;-571.0;764.0
-131.0;-411.0;606.0;-400.0;-788.0;-265.0;612.0;-573.0;759.0
-138.0;?;609.0;?;-790.0;-267.0;616.0;-573.0;754.0
-145.0;-427.0;613.0;-410.0;-792.0;-268.0;622.0;-572.0;748.0
-150.0;-436.0;616.0;-413.0;-795.0;-267.0;627.0;-569.0;743.0
?;-443.0;620.0;-415.0;-797.0;-266.0;633.0;-566.0;738.0
-153.0;-448.0;?;-414.0;-798.0;-262.0;637.0;-562.0;732.0
-152.0;-451.0;630.0;-410.0;-800.0;-258.0;640.0;-556.0;728.0
-144.0;?;632.0;-401.0;-802.0;-250.0;642.0;-551.0;727.0
-128.0;-447.0;637.0;?;-804.0;?;645.0;-543.0;728.0
-111.0;-432.0;645.0;-390.0;-807.0;?;651.0;-535.0;?
-95.0;-409.0;652.0;-387.0;-810.0;-226.0;654.0;-529.0;728.0
?;-386.0;655.0;-383.0;-811.0;-222.0;653.0;-525.0;730.0
?;-363.0;?;-377.0;-811.0;-217.0;647.0;-518.0;732.0
-60.0;-341.0;658.0;-370.0;-811.0;-207.0;639.0;-511.0;735.0
-51.0;-319.0;?;-365.0;-810.0;-196.0;630.0;-504.0;737.0
-41.0;-295.0;658.0;-359.0;-808.0;-186.0;618.0;-498.0;740.0
-27.0;-274.0;658.0;-354.0;-806.0;-177.0;606.0;?;744.0
-6.0;-252.0;658.0;-348.0;-805.0;-168.0;?;-484.0;747.0
17.0;-224.0;657.0;-344.0;-805.0;-160.0;591.0;-477.0;751.0
43.0;-192.0;656.0;-342.0;-806.0;-155.0;588.0;-469.0;753.0
67.0;-161.0;655.0;-339.0;-808.0;?;587.0;-459.0;753.0
87.0;-135.0;654.0;-334.0;-811.0;-145.0;586.0;-448.0;751.0
102.0;-116.0;654.0;-331.0;?;-142.0;586.0;-438.0;749.0
110.0;-105.0;655.0;-330.0;-817.0;-143.0;?;-429.0;747.0
113.0;?;658.0;?;-819.0;-147.0;592.0;-420.0;744.0
111.0;?;661.0;-329.0;-822.0;-153.0;598.0;-414.0;741.0
107.0;-116.0;666.0;-330.0;-823.0;-159.0;?;-409.0;738.0
101.0;?;671.0;?;-824.0;-164.0;612.0;-404.0;734.0
94.0;-145.0;676.0;-335.0;-825.0;-167.0;620.0;-400.0;731.0
85.0;-161.0;680.0;-338.0;-825.0;-170.0;628.0;-399.0;728.0
75.0;?;?;-341.0;-824.0;-173.0;635.0;-399.0;726.0
62.0;-200.0;686.0;-343.0;-823.0;?;641.0;-401.0;725.0
?;-223.0;?;-343.0;-822.0;?;645.0;-402.0;725.0
41.0;-243.0;688.0;-342.0;-820.0;-166.0;648.0;-405.0;724.0
?;-259.0;?;-341.0;-820.0;-161.0;650.0;-409.0;?
28.0;-269.0;689.0;-341.0;-820.0;-158.0;651.0;-414.0;724.0
20.0;-278.0;689.0;-342.0;-820.0;-158.0;651.0;-421.0;724.0
10.0;?;686.0;-343.0;-820.0;-159.0;648.0;-429.0;726.0
-1.0;-295.0;684.0;-346.0;-821.0;-162.0;644.0;-436.0;?
-14.0;-302.0;681.0;-349.0;-821.0;?;638.0;-442.0;731.0
-26.0;-305.0;678.0;-352.0;-822.0;-168.0;632.0;-448.0;733.0
-35.0;-308.0;674.0;-355.0;-823.0;-171.0;625.0;-453.0;736.0
-40.0;-307.0;670.0;-358.0;-823.0;-175.0;620.0;-459.0;738.0
-41.0;-305.0;667.0;-361.0;-823.0;-179.0;616.0;?;740.0
-40.0;-302.0;665.0;-362.0;-822.0;-183.0;615.0;-468.0;742.0
-38.0;?;663.0;-363.0;-821.0;-185.0;614.0;-473.0;744.0
-35.0;-295.0;661.0;-363.0;-819.0;-187.0;615.0;-476.0;?
-34.0;-294.0;660.0;-363.0;-817.0;-189.0;617.0;?;746.0
-33.0;-294.0;658.0;-362.0;-814.0;?;?;-482.0;747.0
-33.0;-295.0;658.0;-361.0;-812.0;?;620.0;-484.0;747.0
-34.0;-296.0;657.0;-359.0;-810.0;-193.0;622.0;-485.0;746.0
-36.0;-299.0;657.0;-358.0;-808.0;-193.0;624.0;-485.0;746.0
-37.0;?;656.0;-356.0;-807.0;-193.0;625.0;-485.0;745.0
-39.0;-307.0;656.0;-355.0;-806.0;-193.0;627.0;-484.0;745.0
-41.0;-313.0;654.0;-354.0;-806.0;-194.0;628.0;-482.0;746.0
-41.0;-317.0;654.0;-353.0;-806.0;-193.0;628.0;-481.0;746.0
-41.0;-321.0;653.0;-352.0;-807.0;-193.0;628.0;-478.0;747.0
-41.0;-322.0;652.0;-351.0;-807.0;-193.0;?;?;748.0
-41.0;-322.0;652.0;-350.0;-808.0;-193.0;?;?;748.0
-41.0;-322.0;651.0;-350.0;-809.0;-193.0;624.0;-471.0;749.0
-41.0;-320.0;650.0;-349.0;?;-194.0;623.0;-470.0;?
-41.0;-317.0;650.0;-349.0;-810.0;-195.0;622.0;-468.0;751.0
-40.0;-314.0;650.0;-349.0;-810.0;-196.0;?;-468.0;751.0
-39.0;-311.0;?;?;-811.0;-198.0;621.0;-468.0;751.0
-38.0;-308.0;?;-350.0;-811.0;-199.0;621.0;-468.0;749.0
-38.0;-306.0;652.0;?;-811.0;-201.0;622.0;-469.0;748.0
-39.0;-305.0;652.0;-353.0;?;-201.0;622.0;-470.0;747.0
-39.0;-305.0;652.0;-354.0;-811.0;-201.0;622.0;-472.0;746.0
-37.0;-305.0;653.0;?;-810.0;-200.0;623.0;-473.0;746.0
-33.0;-306.0;657.0;-355.0;-810.0;-198.0;619.0;-475.0;742.0
-24.0;-304.0;664.0;-354.0;-811.0;-195.0;610.0;?;736.0
-16.0;-292.0;668.0;?;-811.0;-193.0;?;?;?
-9.0;-279.0;666.0;-356.0;-810.0;?;602.0;-482.0;738.0
?;-272.0;664.0;-357.0;-810.0;-193.0;598.0;-484.0;741.0
-8.0;-270.0;661.0;-358.0;-810.0;-195.0;594.0;-485.0;744.0
-10.0;-270.0;?;?;-809.0;?;592.0;-487.0;749.0
-12.0;-272.0;?;?;?;-199.0;590.0;-488.0;753.0
-14.0;-275.0;648.0;-360.0;-810.0;-201.0;590.0;-489.0;755.0
-16.0;-276.0;646.0;-362.0;-810.0;-205.0;592.0;-491.0;757.0
-16.0;?;646.0;-364.0;-811.0;-208.0;595.0;-491.0;757.0
-16.0;-277.0;646.0;-365.0;-811.0;-209.0;599.0;-491.0;756.0
-16.0;-278.0;?;-365.0;-811.0;?;605.0;-492.0;754.0
-16.0;-281.0;?;-365.0;?;-212.0;610.0;-494.0;?
-18.0;-284.0;648.0;-365.0;-811.0;-214.0;615.0;-497.0;751.0
-21.0;-288.0;648.0;-366.0;-811.0;-217.0;619.0;-501.0;?
-27.0;-295.0;649.0;-368.0;-810.0;-220.0;622.0;-505.0;747.0
-35.0;-304.0;648.0;-370.0;-809.0;-222.0;622.0;-508.0;746.0
-42.0;-315.0;646.0;-372.0;-808.0;-224.0;?;-513.0;745.0
-48.0;-325.0;645.0;-374.0;-806.0;-225.0;619.0;-517.0;744.0
-52.0;-331.0;645.0;-377.0;-804.0;-226.0;619.0;-521.0;743.0
-54.0;-334.0;644.0;?;-802.0;-226.0;621.0;-524.0;744.0
-57.0;-337.0;?;-380.0;-801.0;-226.0;622.0;-526.0;745.0
-60.0;-343.0;639.0;-380.0;-801.0;-225.0;623.0;-529.0;748.0
-63.0;-348.0;635.0;-382.0;-802.0;-225.0;624.0;-531.0;751.0
-67.0;-354.0;?;-383.0;-803.0;?;625.0;?;753.0
?;-359.0;629.0;-385.0;-803.0;-228.0;625.0;?;754.0
-73.0;-363.0;630.0;-387.0;-804.0;-232.0;625.0;-532.0;753.0
?;-365.0;631.0;-387.0;?;-232.0;624.0;-530.0;751.0
-74.0;-364.0;631.0;?;-806.0;-231.0;623.0;-528.0;750.0
-72.0;-363.0;631.0;-384.0;-807.0;-231.0;623.0;-527.0;750.0
-69.0;-361.0;632.0;-383.0;-807.0;-230.0;622.0;-525.0;750.0
-65.0;-358.0;633.0;-381.0;-807.0;-228.0;622.0;-522.0;750.0
-63.0;-358.0;?;-380.0;-807.0;-226.0;623.0;-519.0;749.0
-59.0;-359.0;638.0;-378.0;-807.0;?;621.0;-517.0;746.0
-55.0;-354.0;642.0;-378.0;-808.0;-223.0;618.0;-514.0;743.0
-49.0;-341.0;645.0;-377.0;-810.0;-222.0;620.0;-512.0;743.0
-43.0;-327.0;646.0;-377.0;-811.0;?;624.0;-509.0;745.0
-39.0;-320.0;646.0;-376.0;-813.0;?;624.0;-506.0;746.0
-39.0;-318.0;647.0;-375.0;-815.0;-218.0;623.0;-504.0;747.0
-38.0;?;647.0;?;-816.0;-217.0;624.0;-502.0;748.0
-36.0;-314.0;648.0;-374.0;?;-217.0;624.0;-501.0;747.0
-36.0;-313.0;650.0;-375.0;-816.0;-217.0;624.0;-499.0;746.0
-35.0;-311.0;653.0;?;-816.0;-217.0;624.0;-499.0;743.0
-33.0;-308.0;?;-376.0;-816.0;-215.0;626.0;-498.0;742.0
-30.0;?;657.0;-376.0;-816.0;-215.0;630.0;-497.0;741.0
-28.0;-303.0;?;-376.0;-816.0;-214.0;632.0;-496.0;739.0
-27.0;-302.0;661.0;-376.0;-815.0;-213.0;634.0;-495.0;737.0
-27.0;-302.0;663.0;-375.0;?;-212.0;636.0;-494.0;736.0
-27.0;-303.0;664.0;-376.0;-815.0;-211.0;636.0;-493.0;735.0
-27.0;-303.0;665.0;-377.0;-815.0;?;636.0;-492.0;735.0
-27.0;-302.0;667.0;?;-815.0;-212.0;636.0;-490.0;734.0
-26.0;?;668.0;-378.0;-815.0;-212.0;636.0;-488.0;734.0
-25.0;-299.0;669.0;?;?;-211.0;636.0;-486.0;?
?;-298.0;669.0;-378.0;-816.0;-210.0;636.0;-483.0;734.0
-23.0;-297.0;?;-376.0;-816.0;-208.0;637.0;-480.0;?
-23.0;-297.0;667.0;-374.0;-816.0;-206.0;?;-478.0;736.0
-21.0;?;667.0;-372.0;-816.0;-205.0;635.0;-475.0;737.0
-19.0;?;666.0;-370.0;-815.0;-205.0;?;-473.0;737.0
-18.0;-292.0;666.0;-368.0;-815.0;-204.0;633.0;-471.0;738.0
-16.0;-291.0;665.0;-365.0;-814.0;-203.0;632.0;?;739.0
-15.0;-289.0;?;-362.0;?;-201.0;632.0;-467.0;740.0
-13.0;-288.0;664.0;-359.0;-812.0;-200.0;632.0;?;740.0
-11.0;-285.0;664.0;-356.0;-810.0;-199.0;631.0;-464.0;740.0
-9.0;-282.0;664.0;-354.0;-809.0;-198.0;631.0;-464.0;740.0
-7.0;-280.0;663.0;-353.0;-808.0;?;630.0;-465.0;741.0
-6.0;-279.0;661.0;-351.0;-808.0;-196.0;629.0;-465.0;743.0
-5.0;-279.0;660.0;-350.0;-808.0;-194.0;629.0;-466.0;743.0
?;?;659.0;-348.0;-808.0;?;629.0;-467.0;745.0
-4.0;?;658.0;?;-808.0;-192.0;628.0;-468.0;746.0
-4.0;?;?;-347.0;-808.0;-192.0;628.0;-469.0;746.0
-5.0;?;657.0;-347.0;-808.0;-192.0;627.0;-470.0;746.0
-6.0;-280.0;657.0;-347.0;-808.0;-192.0;627.0;-472.0;747.0
-7.0;-282.0;656.0;-348.0;-808.0;-193.0;626.0;-473.0;747.0
-9.0;-284.0;?;-349.0;-808.0;-194.0;626.0;-475.0;746.0
-10.0;-285.0;656.0;-350.0;-808.0;-194.0;627.0;-476.0;746.0
-12.0;-287.0;657.0;-351.0;-808.0;-196.0;628.0;-477.0;746.0
-14.0;-290.0;657.0;-352.0;-808.0;-197.0;629.0;?;745.0
-16.0;-292.0;657.0;-353.0;-808.0;?;630.0;-478.0;745.0
-19.0;-295.0;657.0;-355.0;-808.0;?;631.0;-479.0;744.0
-23.0;-299.0;657.0;-356.0;?;-202.0;631.0;-479.0;744.0
-26.0;?;657.0;?;-808.0;?;630.0;-480.0;744.0
-30.0;-307.0;656.0;-358.0;-808.0;-203.0;630.0;-480.0;744.0
-33.0;-314.0;652.0;?;-808.0;-204.0;631.0;-481.0;747.0
-38.0;-327.0;643.0;-361.0;-807.0;-205.0;638.0;-482.0;754.0
-43.0;-348.0;637.0;-363.0;-807.0;-207.0;647.0;-482.0;759.0
-53.0;?;633.0;?;-807.0;-206.0;658.0;-482.0;762.0
-70.0;-399.0;629.0;-361.0;-807.0;-203.0;667.0;-479.0;764.0
-94.0;-438.0;?;-360.0;-807.0;-201.0;674.0;-476.0;?
-124.0;-479.0;624.0;-359.0;-807.0;-199.0;679.0;-473.0;763.0
-170.0;-517.0;?;-359.0;?;-199.0;685.0;-472.0;759.0
-219.0;-555.0;621.0;-359.0;-807.0;?;687.0;-468.0;750.0
-264.0;-586.0;626.0;-357.0;-807.0;-200.0;688.0;-465.0;733.0
-309.0;-600.0;632.0;-356.0;-807.0;?;?;-462.0;?
-351.0;-613.0;638.0;-354.0;-807.0;-198.0;694.0;-457.0;684.0
-389.0;-629.0;640.0;-353.0;-807.0;-196.0;682.0;-454.0;660.0
-420.0;?;640.0;-354.0;-808.0;?;670.0;-453.0;?
-443.0;-637.0;642.0;-357.0;-809.0;-200.0;664.0;-455.0;?
-463.0;-639.0;641.0;-362.0;-811.0;-205.0;659.0;-458.0;602.0
-474.0;-645.0;641.0;-368.0;-811.0;-211.0;649.0;?;592.0
-480.0;-644.0;640.0;-373.0;-812.0;-216.0;645.0;-468.0;589.0
-481.0;-639.0;641.0;-377.0;-811.0;-220.0;646.0;?;587.0
-478.0;-630.0;643.0;-379.0;?;-220.0;649.0;-478.0;586.0
-472.0;-621.0;646.0;-379.0;-810.0;-217.0;653.0;-483.0;587.0
-466.0;-610.0;650.0;-377.0;-809.0;-212.0;657.0;-488.0;588.0
-461.0;?;651.0;-376.0;-808.0;-207.0;?;-493.0;590.0
-458.0;-597.0;651.0;?;-808.0;-206.0;664.0;-499.0;593.0
-455.0;-588.0;652.0;-375.0;-807.0;-206.0;670.0;-504.0;594.0
-452.0;-587.0;653.0;-375.0;-807.0;-206.0;671.0;-508.0;595.0
-450.0;-585.0;653.0;-375.0;-807.0;-205.0;?;?;596.0
-449.0;-580.0;654.0;-374.0;-807.0;-204.0;674.0;-509.0;596.0
-446.0;-576.0;656.0;-375.0;?;-205.0;675.0;-508.0;596.0
-442.0;?;659.0;?;-809.0;-207.0;673.0;-506.0;595.0
-438.0;-574.0;661.0;-376.0;-810.0;-209.0;669.0;?;595.0
-438.0;-576.0;660.0;-377.0;-811.0;-210.0;666.0;-501.0;595.0
-440.0;-576.0;?;?;-812.0;-213.0;665.0;-499.0;595.0
-444.0;-577.0;657.0;-378.0;-812.0;-216.0;663.0;-495.0;593.0
-447.0;-583.0;656.0;-379.0;-813.0;-218.0;658.0;-492.0;592.0
-449.0;-581.0;654.0;-379.0;?;-219.0;661.0;-489.0;592.0
-451.0;-581.0;?;-379.0;-813.0;-220.0;663.0;-485.0;593.0
-448.0;-583.0;654.0;-379.0;-813.0;-221.0;662.0;-484.0;592.0
-444.0;?;656.0;-379.0;?;-221.0;661.0;-482.0;594.0
-440.0;-580.0;655.0;-379.0;-813.0;-220.0;662.0;-481.0;596.0
-438.0;?;655.0;?;-812.0;-218.0;662.0;-480.0;598.0
-435.0;-581.0;?;-377.0;-812.0;-216.0;661.0;-480.0;600.0
-434.0;-580.0;?;-376.0;-812.0;?;662.0;?;602.0
-431.0;-581.0;653.0;-375.0;-812.0;-212.0;661.0;-480.0;603.0
?;-581.0;654.0;-374.0;-812.0;-210.0;659.0;-481.0;603.0
?;-582.0;655.0;-374.0;-812.0;-208.0;654.0;-483.0;603.0
?;-582.0;655.0;-374.0;-812.0;-207.0;651.0;-483.0;603.0
-424.0;-582.0;653.0;-374.0;-811.0;-206.0;?;-484.0;604.0
-428.0;-582.0;650.0;-374.0;-811.0;-205.0;653.0;-484.0;605.0
-432.0;-582.0;646.0;-374.0;-811.0;-206.0;656.0;-484.0;606.0
-436.0;-583.0;644.0;-374.0;-811.0;-206.0;658.0;-484.0;?
?;-584.0;646.0;-375.0;-811.0;-207.0;659.0;-484.0;605.0
-432.0;-583.0;648.0;-376.0;-811.0;-208.0;658.0;-484.0;606.0
-428.0;-579.0;650.0;?;-812.0;-210.0;659.0;-484.0;606.0
-425.0;-578.0;653.0;-378.0;-812.0;-211.0;?;-484.0;606.0
-422.0;-579.0;654.0;-378.0;-812.0;-211.0;653.0;-483.0;606.0
-419.0;-582.0;654.0;?;-812.0;-211.0;648.0;-483.0;606.0
-418.0;-587.0;653.0;-379.0;?;-210.0;640.0;-484.0;607.0
-416.0;-591.0;652.0;-379.0;-812.0;-211.0;633.0;-485.0;608.0
-414.0;-594.0;651.0;-380.0;-812.0;-212.0;626.0;-486.0;?
?;-598.0;650.0;-380.0;-812.0;-210.0;618.0;-486.0;608.0
-412.0;-603.0;649.0;-379.0;-811.0;-210.0;610.0;-487.0;609.0
-410.0;-605.0;648.0;-380.0;-810.0;?;605.0;-488.0;610.0
-408.0;?;648.0;-379.0;-810.0;-211.0;601.0;-489.0;610.0
-406.0;-607.0;648.0;-380.0;?;-213.0;595.0;-489.0;610.0
-403.0;-610.0;649.0;-380.0;-810.0;-213.0;586.0;-489.0;609.0
-400.0;-612.0;650.0;?;-809.0;-214.0;?;-489.0;609.0
-397.0;-613.0;651.0;?;-809.0;-214.0;574.0;-490.0;608.0
-393.0;-615.0;?;-380.0;-809.0;-214.0;569.0;-490.0;609.0
?;-618.0;652.0;-380.0;-810.0;-214.0;565.0;-490.0;?
-383.0;?;651.0;?;-810.0;-214.0;567.0;-491.0;616.0
-376.0;-621.0;650.0;-380.0;-809.0;-214.0;570.0;-492.0;622.0
-365.0;-628.0;648.0;-378.0;-809.0;?;572.0;-493.0;633.0
-347.0;-642.0;646.0;-376.0;-809.0;-211.0;571.0;?;?
-321.0;-656.0;643.0;-375.0;-810.0;-207.0;575.0;-494.0;668.0
-287.0;-665.0;?;-377.0;-812.0;-206.0;588.0;-495.0;693.0
-254.0;-663.0;629.0;-384.0;-813.0;-211.0;?;-499.0;720.0
-220.0;-656.0;619.0;-394.0;-815.0;-224.0;634.0;-504.0;744.0
-193.0;?;609.0;-406.0;-815.0;-240.0;652.0;-508.0;762.0
-172.0;-608.0;595.0;-417.0;-815.0;-256.0;666.0;-509.0;781.0
-152.0;?;590.0;-425.0;-815.0;-265.0;652.0;-506.0;790.0
-137.0;-544.0;?;?;-814.0;-271.0;633.0;-502.0;?
-122.0;-498.0;?;-437.0;-813.0;-276.0;609.0;-500.0;786.0
-108.0;-474.0;607.0;-442.0;-812.0;?;565.0;-499.0;783.0
-109.0;-462.0;?;-447.0;-811.0;-288.0;517.0;-502.0;?
-113.0;?;615.0;-451.0;-809.0;-293.0;?;?;780.0
-105.0;-455.0;621.0;-454.0;-807.0;-294.0;464.0;-506.0;?
?;-454.0;622.0;-457.0;-805.0;?;468.0;?;775.0
-50.0;?;630.0;-457.0;-800.0;-293.0;?;?;772.0
-19.0;-406.0;639.0;-455.0;-796.0;-291.0;526.0;-524.0;767.0
1.0;-381.0;644.0;-451.0;-794.0;-283.0;558.0;-526.0;?
?;-379.0;?;-448.0;-793.0;-273.0;576.0;-528.0;763.0
?;-402.0;644.0;-445.0;-792.0;-264.0;575.0;-528.0;764.0
-120.0;-429.0;669.0;-461.0;-805.0;-281.0;606.0;-523.0;726.0
-123.0;-422.0;666.0;-455.0;-808.0;-277.0;607.0;-522.0;728.0
-128.0;-424.0;663.0;-451.0;-810.0;-274.0;607.0;-521.0;729.0
-139.0;-435.0;660.0;-450.0;-812.0;-272.0;606.0;-522.0;728.0
?;-452.0;657.0;-451.0;-813.0;-273.0;604.0;-523.0;726.0
-161.0;-470.0;655.0;-451.0;-814.0;-274.0;604.0;-527.0;722.0
?;-486.0;654.0;-450.0;-815.0;-272.0;608.0;-532.0;?
-175.0;?;655.0;-448.0;-815.0;-269.0;615.0;-535.0;712.0
-179.0;-503.0;657.0;?;-815.0;-264.0;627.0;?;707.0
-180.0;-509.0;659.0;-436.0;-814.0;-259.0;639.0;-538.0;704.0
-183.0;-514.0;662.0;-433.0;-813.0;-256.0;?;-538.0;?
?;-518.0;665.0;-430.0;-812.0;-252.0;660.0;-539.0;696.0
-181.0;-522.0;670.0;-427.0;-811.0;-248.0;664.0;-538.0;693.0
-180.0;-524.0;674.0;-423.0;-812.0;-244.0;665.0;-539.0;689.0
-180.0;?;679.0;-422.0;?;-243.0;660.0;-539.0;684.0
-175.0;-520.0;685.0;-424.0;-814.0;?;654.0;-538.0;678.0
-171.0;-501.0;692.0;?;-817.0;-245.0;651.0;-537.0;673.0
-171.0;-479.0;694.0;-432.0;-818.0;-247.0;649.0;-537.0;672.0
-171.0;-463.0;?;-436.0;-820.0;-248.0;?;-537.0;674.0
-171.0;-455.0;690.0;-439.0;-821.0;-251.0;631.0;-537.0;677.0
-170.0;-447.0;685.0;-441.0;-821.0;-256.0;622.0;-539.0;683.0
-165.0;-439.0;?;-444.0;?;-261.0;?;-541.0;689.0
-162.0;-432.0;675.0;-446.0;-819.0;-266.0;614.0;-544.0;695.0
-161.0;?;670.0;?;-817.0;-271.0;613.0;-549.0;?
-162.0;-429.0;666.0;-451.0;-813.0;-279.0;611.0;-557.0;701.0
?;-433.0;663.0;-453.0;-808.0;-286.0;610.0;-565.0;?
-165.0;?;660.0;-454.0;-804.0;-289.0;610.0;-574.0;702.0
-169.0;-446.0;658.0;-456.0;?;?;612.0;-581.0;702.0
-173.0;-451.0;656.0;-457.0;-796.0;?;617.0;-587.0;701.0
-177.0;-456.0;656.0;-459.0;-794.0;?;622.0;?;698.0
-181.0;-461.0;655.0;-462.0;?;?;627.0;-598.0;697.0
?;-469.0;653.0;-464.0;-791.0;-288.0;630.0;-604.0;697.0
?;-476.0;649.0;-463.0;-791.0;-292.0;633.0;-608.0;698.0
-190.0;-482.0;643.0;-458.0;-793.0;-292.0;636.0;-608.0;701.0
-196.0;?;635.0;-453.0;-796.0;-289.0;636.0;-606.0;703.0
-203.0;-497.0;629.0;-448.0;-799.0;-286.0;634.0;?;?
-208.0;-502.0;624.0;-445.0;-801.0;-285.0;631.0;-601.0;704.0
-212.0;-502.0;622.0;?;-805.0;-284.0;628.0;-599.0;704.0
-214.0;?;621.0;-453.0;-810.0;?;624.0;-603.0;703.0
-214.0;-497.0;622.0;?;-809.0;-294.0;619.0;-610.0;702.0
-211.0;-492.0;627.0;-472.0;-806.0;-306.0;613.0;-617.0;702.0
-206.0;?;632.0;-481.0;-803.0;-315.0;607.0;-620.0;702.0
-201.0;-478.0;638.0;-489.0;-800.0;-322.0;603.0;-624.0;703.0
-197.0;?;642.0;-496.0;-797.0;-324.0;601.0;?;703.0
-194.0;-464.0;647.0;-501.0;-796.0;-325.0;601.0;-630.0;702.0
-194.0;-459.0;651.0;-506.0;-796.0;-325.0;?;-630.0;700.0
-197.0;-456.0;656.0;-511.0;?;?;603.0;-628.0;696.0
-200.0;-458.0;659.0;-515.0;-798.0;-325.0;605.0;-623.0;691.0
-201.0;-460.0;663.0;-519.0;-799.0;-325.0;?;?;687.0
-199.0;-462.0;669.0;-523.0;-802.0;-324.0;617.0;-613.0;682.0
-201.0;-464.0;673.0;-528.0;-803.0;-329.0;626.0;-612.0;677.0
-205.0;-470.0;671.0;-529.0;?;-343.0;634.0;-614.0;676.0
-208.0;-481.0;668.0;-528.0;-801.0;-346.0;641.0;-613.0;676.0
-211.0;-492.0;?;?;-805.0;-337.0;645.0;-611.0;677.0
?;-501.0;665.0;-519.0;-808.0;-329.0;647.0;?;?
-212.0;-504.0;665.0;-511.0;-811.0;-320.0;649.0;?;676.0
-213.0;-504.0;665.0;-504.0;-816.0;-308.0;651.0;-602.0;675.0
-212.0;-503.0;666.0;-501.0;-818.0;?;650.0;-600.0;672.0
-210.0;-499.0;667.0;-500.0;-818.0;-304.0;647.0;-599.0;671.0
-205.0;-491.0;669.0;-501.0;-819.0;-303.0;646.0;-597.0;671.0
-201.0;?;671.0;-500.0;-820.0;-302.0;645.0;-595.0;672.0
-197.0;-477.0;672.0;-497.0;-822.0;-298.0;642.0;-594.0;672.0
-194.0;-471.0;673.0;-493.0;-825.0;-290.0;639.0;-592.0;673.0
-190.0;-465.0;673.0;-490.0;-828.0;-286.0;636.0;-591.0;?
-185.0;-459.0;675.0;-489.0;-829.0;-287.0;634.0;-590.0;676.0
-182.0;-454.0;?;-487.0;?;-287.0;634.0;-588.0;677.0
-180.0;-451.0;675.0;-486.0;-830.0;-286.0;632.0;-586.0;679.0
-180.0;-453.0;674.0;?;-830.0;-285.0;631.0;-585.0;679.0
-183.0;-456.0;673.0;-488.0;-829.0;-288.0;?;-585.0;679.0
-186.0;?;672.0;-490.0;-825.0;-292.0;628.0;-586.0;678.0
-191.0;-466.0;?;-492.0;-822.0;-295.0;?;-586.0;678.0
?;?;668.0;-493.0;?;-297.0;625.0;-586.0;678.0
-199.0;-479.0;?;-494.0;-815.0;-297.0;624.0;-585.0;678.0
-203.0;-483.0;667.0;-496.0;-811.0;-296.0;624.0;-584.0;677.0
-208.0;?;667.0;-497.0;?;-297.0;624.0;-584.0;676.0
-212.0;-493.0;666.0;-499.0;-805.0;-300.0;?;-586.0;675.0
-218.0;-499.0;664.0;-502.0;-802.0;-303.0;621.0;-587.0;?
-224.0;-506.0;662.0;-503.0;-799.0;-306.0;620.0;-589.0;674.0
-229.0;-512.0;659.0;-505.0;-798.0;-308.0;618.0;-590.0;674.0
?;-518.0;656.0;-507.0;-797.0;-309.0;615.0;-590.0;673.0
-241.0;-524.0;651.0;-507.0;-796.0;-309.0;611.0;-591.0;673.0
-245.0;-530.0;648.0;-506.0;-796.0;-308.0;608.0;-591.0;672.0
?;-533.0;?;-504.0;-796.0;-306.0;606.0;-591.0;674.0
?;-532.0;646.0;-502.0;-797.0;-303.0;607.0;-590.0;676.0
-243.0;-529.0;645.0;?;-798.0;?;608.0;?;677.0
-245.0;?;642.0;-500.0;-799.0;-300.0;607.0;?;679.0
-248.0;-527.0;639.0;-501.0;-800.0;?;603.0;-590.0;679.0
-251.0;-527.0;637.0;-504.0;-800.0;-306.0;600.0;-591.0;678.0
