InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-20;?;16;467.0;55;604.0;?
?;-46;16;462.0;64;608.0;-46
-21;-40;16;458.0;55;613.0;?
-22;-10;16;455.0;60;617.0;-10
-24;-70;?;?;69;621.0;-70
-25;-121;16;451.0;53;623.0;-121
?;-119;16;452.0;36;624.0;?
-30;-224;17;455.0;49;625.0;-224
-33;-338;17;460.0;58;626.0;-338
-36;-183;?;466.0;-21;626.0;-183
-41;86;18;472.0;-36;626.0;86
-44;164;17;479.0;104;625.0;164
-47;161;15;487.0;154;623.0;161
-50;173;13;494.0;161;?;173
-51;90;12;499.0;222;619.0;90
-52;199;10;503.0;149;617.0;199
-52;280;9;506.0;108;614.0;280
-51;218;9;508.0;263;611.0;218
?;183;9;511.0;208;608.0;183
-46;-173;12;513.0;100;605.0;-173
-42;-245;14;515.0;320;602.0;-245
-38;-193;15;515.0;87;599.0;-193
-34;-931;17;515.0;-170;597.0;-931
-34;-942;17;513.0;128;595.0;-942
-30;?;18;510.0;46;593.0;109
-28;133;18;506.0;-18;592.0;133
-28;-189;18;502.0;?;591.0;-189
?;-3;18;498.0;36;590.0;-3
-27;-33;18;493.0;72;590.0;-33
?;-34;18;488.0;78;589.0;?
-27;-20;18;484.0;72;589.0;-20
?;-24;18;480.0;81;589.0;-24
-27;45;18;477.0;78;590.0;45
-27;48;18;474.0;70;?;48
-27;43;18;472.0;55;592.0;43
-27;43;18;472.0;70;593.0;43
-27;28;18;?;77;595.0;28
-27;17;18;478.0;?;?;17
-27;24;18;481.0;71;595.0;24
-27;20;18;482.0;?;594.0;?
-27;34;?;481.0;79;595.0;34
-27;44;18;479.0;74;600.0;?
-27;19;18;478.0;?;606.0;19
-27;10;18;477.0;71;612.0;10
-26;9;18;476.0;?;619.0;9
-26;2;18;474.0;71;623.0;2
-26;34;18;474.0;74;627.0;34
-26;46;18;473.0;71;631.0;46
-26;10;18;471.0;74;633.0;10
-26;-1;18;469.0;72;635.0;-1
-26;0;18;467.0;71;635.0;0
-26;5;18;464.0;69;635.0;5
-26;?;18;463.0;?;634.0;31
-25;33;18;462.0;71;633.0;33
-25;16;18;460.0;71;632.0;16
-25;-1;18;457.0;?;629.0;-1
-25;-13;18;455.0;75;624.0;?
-25;-9;18;452.0;?;617.0;-9
-25;-10;18;450.0;75;613.0;?
-25;-12;18;448.0;77;612.0;-12
-25;28;18;445.0;74;614.0;?
-25;73;18;441.0;74;617.0;73
-25;24;18;438.0;72;617.0;24
-25;-20;18;434.0;69;616.0;?
-25;-10;18;431.0;69;614.0;-10
-25;-28;18;427.0;69;612.0;-28
-25;-8;18;422.0;72;?;-8
-25;19;18;416.0;68;606.0;19
?;7;18;409.0;65;604.0;7
-25;11;18;?;69;602.0;11
?;1;18;396.0;70;601.0;1
-25;-10;18;392.0;70;599.0;-10
-25;-2;18;387.0;67;599.0;-2
-25;-2;18;381.0;74;597.0;-2
-25;-12;18;376.0;74;596.0;-12
-25;4;18;?;65;594.0;4
-25;12;18;?;70;594.0;12
-25;3;18;365.0;68;592.0;3
-25;41;18;365.0;69;591.0;41
-25;21;18;363.0;64;590.0;21
-25;22;18;363.0;63;589.0;22
-25;40;18;362.0;?;588.0;?
-24;45;17;361.0;72;586.0;45
-24;172;17;362.0;75;585.0;?
-24;140;16;361.0;73;584.0;140
-24;121;16;360.0;51;583.0;121
-24;175;16;361.0;62;582.0;175
-24;?;15;361.0;74;580.0;108
-24;?;15;?;57;579.0;42
-24;-104;15;363.0;63;578.0;?
-24;?;?;365.0;57;577.0;-202
-24;-327;15;366.0;63;577.0;-327
-25;-222;14;368.0;67;576.0;-222
-25;-120;14;370.0;74;574.0;-120
-24;-612;14;372.0;96;573.0;?
-24;-698;15;374.0;57;?;-698
-23;-317;16;376.0;94;?;-317
-22;-304;16;?;85;564.0;?
-22;-397;16;376.0;56;556.0;-397
-22;-396;16;373.0;49;543.0;-396
-22;-726;19;369.0;-30;526.0;-726
-21;?;?;364.0;18;506.0;-1236
-21;-1306;20;358.0;-78;478.0;-1306
?;-1480;21;?;106;440.0;-1480
?;-2121;?;347.0;94;395.0;-2121
-20;-1869;21;343.0;174;344.0;?
-22;?;21;339.0;720;290.0;-786
-22;-304;22;337.0;-243;244.0;-304
-22;129;22;334.0;-762;202.0;129
-22;195;22;331.0;-80;170.0;?
?;-211;22;328.0;-52;154.0;-211
?;-79;22;324.0;46;151.0;?
-22;-72;23;320.0;78;159.0;-72
-22;-110;23;312.0;36;173.0;-110
-22;59;23;?;89;185.0;59
-22;27;23;294.0;?;194.0;27
-22;-97;23;284.0;70;206.0;-97
-22;-136;23;273.0;62;224.0;-136
-22;-3;23;262.0;58;237.0;-3
-22;51;23;252.0;68;252.0;51
-23;18;23;241.0;66;?;18
-22;44;23;231.0;71;281.0;44
-22;63;23;224.0;86;295.0;63
-22;44;22;218.0;81;311.0;44
-22;18;22;213.0;?;319.0;18
-22;-2;22;208.0;70;329.0;-2
-22;-17;22;201.0;76;339.0;-17
-22;-34;?;?;65;345.0;-34
-22;-29;?;183.0;69;354.0;-29
?;-30;22;174.0;73;359.0;-30
-22;-14;22;166.0;65;363.0;-14
-22;45;22;?;86;368.0;45
-22;-94;?;148.0;56;361.0;-94
-22;-307;?;140.0;72;351.0;-307
-23;-217;23;129.0;49;336.0;?
-23;-199;23;?;37;318.0;-199
-24;-531;24;108.0;159;298.0;-531
-27;-721;25;98.0;54;279.0;-721
-24;-603;24;88.0;261;263.0;-603
-29;-631;27;81.0;-62;244.0;-631
-49;357;41;74.0;-732;224.0;357
-57;?;?;68.0;?;204.0;2232
-57;2712;45;60.0;327;192.0;2712
-59;2705;49;55.0;179;184.0;2705
-55;2508;39;50.0;295;180.0;2508
-49;2080;20;48.0;306;180.0;2080
-43;1854;18;47.0;331;?;1854
?;962;18;47.0;-7;185.0;962
-31;1000;19;49.0;-315;191.0;1000
-28;1675;?;52.0;-149;199.0;1675
-25;1271;20;?;125;207.0;1271
-23;1286;20;63.0;429;?;1286
-23;1228;20;69.0;388;214.0;1228
-22;-70;22;75.0;-212;216.0;-70
-21;-472;23;79.0;-411;218.0;-472
?;-224;23;?;-261;224.0;-224
-22;?;23;86.0;-388;232.0;-372
-21;-303;23;89.0;-278;240.0;-303
-21;-237;26;?;64;247.0;-237
-21;-63;26;93.0;100;?;?
-21;37;26;?;59;259.0;?
-21;-7;26;99.0;88;265.0;-7
-21;20;26;104.0;68;273.0;20
-21;10;?;110.0;78;?;10
-21;19;26;116.0;79;285.0;19
-21;44;26;121.0;70;292.0;44
-21;66;26;126.0;79;300.0;66
-21;44;26;?;77;308.0;44
-21;4;26;139.0;72;316.0;4
-21;?;?;148.0;73;320.0;13
-21;22;26;158.0;71;321.0;22
?;?;26;167.0;68;319.0;?
-20;24;26;176.0;71;316.0;24
-20;8;26;184.0;75;312.0;8
-20;-26;26;191.0;72;306.0;-26
-20;5;26;196.0;69;298.0;5
-20;44;26;205.0;?;286.0;44
-20;-12;26;219.0;68;?;-12
-20;-35;26;228.0;72;252.0;-35
-20;-34;26;231.0;77;231.0;-34
-20;-36;26;230.0;75;205.0;-36
-21;1;26;230.0;76;180.0;1
?;2;26;231.0;73;?;?
?;0;26;231.0;71;130.0;?
-21;-3;26;231.0;74;?;-3
-21;11;26;228.0;71;91.0;11
-21;15;26;?;?;79.0;15
-21;-20;26;221.0;75;67.0;-20
-21;-5;26;221.0;?;59.0;-5
-21;4;26;222.0;68;54.0;4
-21;-2;26;226.0;69;?;-2
?;2;26;234.0;69;49.0;2
-21;14;26;242.0;76;49.0;14
-21;21;26;251.0;82;52.0;21
-21;17;26;260.0;73;55.0;17
-21;34;26;267.0;70;62.0;34
-21;-19;26;271.0;73;67.0;-19
-21;-24;26;276.0;70;73.0;-24
-21;33;26;279.0;69;75.0;33
-21;2;26;279.0;75;?;2
-21;4;26;280.0;77;84.0;4
-21;15;26;283.0;76;90.0;15
?;12;26;287.0;76;96.0;12
-21;21;26;291.0;67;100.0;21
?;9;26;?;78;102.0;9
-21;1;26;298.0;84;102.0;1
-21;?;26;300.0;18;102.0;-45
-21;-78;26;303.0;-21;?;-78
-21;-24;26;303.0;33;91.0;-24
-21;?;26;303.0;75;87.0;31
-21;?;26;305.0;68;86.0;18
-21;1;26;310.0;69;83.0;1
-21;4;26;315.0;?;84.0;4
-21;-13;26;320.0;69;?;-13
-21;38;26;323.0;?;112.0;38
-22;84;26;324.0;99;126.0;84
-22;56;26;324.0;85;142.0;56
-22;-70;26;326.0;77;165.0;-70
-23;-137;26;329.0;?;199.0;-137
-23;58;?;333.0;69;237.0;58
?;-286;26;337.0;89;272.0;-286
-27;-400;25;342.0;-12;299.0;-400
-29;?;27;346.0;-103;318.0;-981
-30;-1963;30;350.0;27;331.0;-1963
-32;-338;31;354.0;-137;341.0;-338
-32;819;32;358.0;-391;345.0;819
-34;19;31;360.0;-67;348.0;19
-38;-229;30;360.0;212;350.0;-229
-39;-299;32;?;96;347.0;-299
-39;-194;33;359.0;141;341.0;-194
-38;-362;35;359.0;266;340.0;-362
-36;-904;35;358.0;297;332.0;-904
-36;-942;35;354.0;198;314.0;-942
-34;?;33;349.0;179;289.0;-1226
-32;-2034;?;343.0;345;259.0;-2034
-31;?;31;336.0;253;?;-2027
-32;-1548;31;326.0;-7;176.0;-1548
-32;-1365;32;318.0;-147;?;-1365
-32;-708;34;310.0;?;95.0;-708
?;15;35;302.0;176;51.0;15
-29;49;35;292.0;?;11.0;49
-29;251;35;?;44;-28.0;251
-28;490;34;265.0;72;-70.0;490
-28;195;34;247.0;149;-114.0;195
-27;559;32;226.0;147;-154.0;559
-27;?;31;204.0;182;-190.0;1434
?;1651;30;185.0;180;-223.0;1651
?;2293;?;170.0;314;?;2293
-28;3447;?;159.0;620;-278.0;?
-32;3490;13;?;14;?;3490
?;3388;8;153.0;350;-318.0;3388
-38;1318;4;150.0;165;-334.0;?
-39;-2147;5;148.0;-2223;-342.0;-2147
-36;-1826;11;143.0;-1897;-343.0;-1826
-32;-604;15;133.0;54;-339.0;-604
-27;?;16;122.0;?;-330.0;-460
?;-120;17;113.0;-240;-317.0;?
-25;-369;17;103.0;-525;-301.0;-369
-24;-213;18;88.0;10;-278.0;-213
-24;-75;18;73.0;126;-246.0;?
-24;-197;18;59.0;12;-207.0;-197
-24;-9;18;?;79;-159.0;-9
-24;90;19;?;35;?;90
-24;-5;?;26.0;69;-43.0;-5
-24;-10;19;?;67;7.0;-10
-24;55;19;?;71;50.0;55
-24;-18;19;32.0;?;89.0;-18
-24;-76;19;38.0;76;122.0;-76
-24;-154;19;43.0;45;152.0;-154
-24;-309;19;46.0;-2;182.0;-309
-24;-436;20;47.0;41;207.0;-436
-24;-520;21;?;18;240.0;-520
?;-483;23;67.0;66;279.0;-483
-23;-509;24;82.0;142;317.0;-509
-23;-388;24;98.0;86;337.0;-388
?;22;25;?;71;339.0;22
-23;74;25;148.0;76;352.0;74
-23;-37;24;169.0;64;362.0;-37
?;?;24;180.0;95;365.0;87
-23;-15;24;187.0;60;365.0;-15
-24;-68;24;?;24;?;-68
-23;42;25;205.0;25;359.0;42
-23;-120;25;217.0;7;363.0;-120
-23;-103;25;232.0;?;371.0;-103
-22;-116;25;243.0;52;371.0;-116
-22;-207;26;253.0;83;365.0;?
-22;19;26;265.0;106;357.0;19
-22;85;26;278.0;-31;357.0;85
?;?;26;285.0;5;?;-60
-22;-148;26;294.0;26;372.0;-148
-21;-157;26;302.0;23;?;-157
-19;-72;26;311.0;?;394.0;-72
-18;?;26;339.0;92;412.0;36
-18;73;26;393.0;149;433.0;73
-17;102;26;474.0;159;444.0;102
?;195;25;556.0;53;450.0;195
?;237;?;?;-36;449.0;237
-18;165;24;665.0;?;438.0;165
-19;135;24;687.0;141;419.0;135
-19;178;?;?;77;404.0;178
-19;172;?;?;91;394.0;172
?;158;23;673.0;186;388.0;158
-20;223;23;?;20;380.0;223
-22;381;22;663.0;1;363.0;?
-23;691;20;663.0;100;341.0;691
-24;716;18;656.0;-54;326.0;716
-24;293;17;645.0;13;325.0;293
-24;173;16;?;?;357.0;173
-24;205;16;613.0;34;405.0;205
-24;120;15;?;?;422.0;120
-24;120;15;611.0;69;402.0;120
-24;2;15;?;61;399.0;?
-24;-46;15;600.0;74;404.0;-46
-24;33;15;593.0;44;398.0;33
-24;?;15;584.0;51;388.0;95
-24;?;14;574.0;73;371.0;93
-24;75;14;564.0;75;349.0;75
-24;187;14;558.0;72;333.0;187
?;223;14;555.0;32;?;223
?;168;13;552.0;9;326.0;168
-24;66;13;553.0;36;323.0;?
-24;10;?;555.0;45;321.0;10
-23;?;13;558.0;53;?;-8
-23;-96;?;?;70;317.0;-96
-23;-17;13;?;63;311.0;-17
?;43;13;555.0;58;301.0;43
-23;?;13;551.0;62;282.0;-16
-23;-9;13;548.0;61;253.0;-9
-23;-49;13;541.0;60;?;-49
-23;-98;13;523.0;53;214.0;-98
-23;-107;13;495.0;60;196.0;-107
-24;-127;?;454.0;70;174.0;?
-24;-176;14;404.0;65;158.0;-176
-25;-256;14;352.0;59;?;-256
?;-259;15;300.0;65;150.0;-259
-25;?;15;245.0;82;140.0;-172
-25;-121;15;179.0;79;113.0;-121
-26;-43;15;?;67;76.0;-43
-26;-7;15;22.0;44;?;-7
-27;-83;15;-60.0;36;2.0;-83
-27;-100;15;-129.0;43;-36.0;-100
-27;-96;15;-178.0;32;-75.0;-96
-30;-112;15;-213.0;90;-109.0;-112
-33;-151;16;?;108;-140.0;-151
-34;-117;16;-251.0;101;-166.0;-117
-34;-87;16;-268.0;115;-195.0;-87
-34;-89;16;-267.0;?;?;-89
-34;-118;15;-255.0;115;-262.0;-118
-34;-306;15;-240.0;35;-284.0;-306
-33;23;15;-230.0;211;-303.0;23
-33;-50;16;-219.0;303;-323.0;-50
-32;-418;?;-210.0;77;-344.0;-418
-31;54;21;-198.0;131;-366.0;54
-31;112;22;-186.0;179;-389.0;112
-30;344;20;-178.0;110;-414.0;344
?;406;18;-173.0;85;-437.0;?
?;-87;18;-165.0;55;-459.0;-87
-30;15;19;-156.0;96;-480.0;15
-30;?;19;-151.0;95;-500.0;27
-30;32;19;-145.0;75;-521.0;32
-30;37;19;-141.0;85;?;37
-30;-52;19;-141.0;81;-551.0;-52
-30;41;19;-144.0;78;-559.0;?
-30;42;19;?;89;-560.0;?
-30;37;19;-171.0;?;-560.0;?
-29;49;?;-187.0;83;-565.0;?
-29;31;?;-196.0;80;-572.0;31
-29;12;19;-198.0;78;-583.0;12
-29;-25;19;-195.0;76;-593.0;-25
-29;-40;19;-189.0;76;-602.0;-40
-29;?;19;-180.0;83;-610.0;-23
-29;-16;19;-172.0;89;?;-16
-29;?;19;-163.0;76;-624.0;-21
-28;-19;18;-150.0;70;-629.0;-19
-28;-33;18;-135.0;?;-633.0;-33
-28;-31;18;-118.0;72;-638.0;-31
-28;-2;18;-100.0;85;-641.0;-2
-28;-12;18;-88.0;81;-642.0;-12
-28;?;?;-80.0;72;-643.0;-20
?;-25;18;-74.0;?;-647.0;-25
-28;-39;18;-70.0;81;-650.0;-39
-28;-4;18;-68.0;80;-651.0;-4
-28;?;?;-66.0;77;?;23
-28;12;18;-64.0;77;-644.0;12
-28;16;18;-60.0;79;-639.0;16
-28;18;18;-58.0;76;?;18
-28;-13;18;-58.0;78;-628.0;-13
-28;-22;18;-59.0;81;-627.0;-22
?;27;18;-62.0;81;?;27
?;45;18;-66.0;81;-624.0;45
-28;-7;18;-68.0;79;-622.0;-7
-28;-14;18;?;75;-622.0;-14
?;-1;18;-69.0;78;-621.0;-1
-28;-21;18;-71.0;83;-619.0;-21
?;12;?;-73.0;85;-615.0;12
-28;?;18;-74.0;81;-610.0;13
-28;10;18;-75.0;75;-606.0;10
-28;64;18;-76.0;73;-601.0;64
-28;?;18;-79.0;74;-596.0;49
-28;4;18;-83.0;80;?;4
-28;-6;18;-86.0;84;-590.0;-6
-28;-20;18;-87.0;80;-584.0;-20
-28;-9;18;-84.0;77;-580.0;-9
-28;29;18;?;77;-576.0;29
-28;52;18;-75.0;79;-574.0;52
-28;?;18;-75.0;80;-571.0;47
-28;3;18;-75.0;?;-568.0;3
-28;-11;18;-76.0;77;-564.0;-11
-28;5;18;-76.0;?;?;5
-28;-2;18;-76.0;81;-555.0;-2
-28;-10;18;-75.0;82;-553.0;-10
-28;-12;18;-75.0;?;-553.0;-12
-28;6;18;?;78;-552.0;6
-28;5;18;-75.0;78;-550.0;5
-28;-18;18;-76.0;79;-548.0;-18
-28;-30;18;-75.0;78;-546.0;?
-28;?;18;-73.0;79;-545.0;-2
-28;41;18;-72.0;79;-546.0;41
-28;12;18;-71.0;83;-548.0;12
-28;-29;18;?;85;-549.0;-29
-28;-71;18;-72.0;86;?;-71
-28;-132;19;?;79;-551.0;?
-29;-200;19;-76.0;73;-550.0;-200
-29;-278;19;-77.0;92;-548.0;-278
-29;-154;19;-77.0;94;-545.0;-154
-28;111;19;-77.0;?;-543.0;111
-28;124;19;-76.0;82;-542.0;124
-28;8;19;-76.0;75;-542.0;8
-28;64;19;?;77;-541.0;64
?;125;19;-78.0;?;-538.0;?
?;?;19;-82.0;?;-529.0;119
-27;128;18;-87.0;72;-518.0;128
-27;82;18;-93.0;81;-502.0;82
-27;6;18;-102.0;78;-485.0;6
-27;?;18;-113.0;80;-468.0;-10
-27;20;18;-122.0;?;-452.0;20
-27;45;18;-130.0;71;-439.0;45
-27;32;18;-136.0;74;-430.0;32
-27;22;18;-141.0;81;-422.0;22
-27;32;18;-144.0;82;-411.0;32
-27;40;18;-144.0;?;-398.0;40
-27;61;18;-142.0;77;-383.0;61
-27;44;18;-137.0;69;-368.0;44
-27;?;18;-131.0;71;-354.0;10
-27;12;18;-123.0;77;-343.0;12
-27;0;18;-115.0;?;-334.0;0
-27;-19;18;?;?;-328.0;-19
?;-12;18;-104.0;75;-322.0;-12
-27;-10;18;-98.0;80;-318.0;-10
-27;-6;18;-95.0;76;-315.0;-6
-27;2;18;-93.0;?;-313.0;2
-27;1;18;-95.0;74;-312.0;1
-27;1;18;-100.0;74;-310.0;1
-27;16;18;-106.0;75;-309.0;16
-27;49;18;-112.0;75;-309.0;?
-27;4;18;-118.0;74;-308.0;4
-27;-24;18;-125.0;77;?;-24
-27;30;18;?;74;-310.0;30
-27;-12;18;-132.0;72;-311.0;-12
-27;-53;18;-135.0;78;-312.0;-53
-27;-17;18;-137.0;80;-313.0;-17
?;-13;?;-138.0;?;-315.0;-13
-27;-6;18;?;73;?;-6
-27;20;18;-139.0;74;-316.0;20
-27;9;18;?;77;?;9
-27;-18;18;-141.0;74;-317.0;-18
-27;-13;18;-142.0;75;-317.0;-13
?;3;?;-144.0;75;-315.0;3
-27;-12;18;-146.0;71;-313.0;-12
-27;-11;18;?;74;-311.0;-11
-27;?;18;-147.0;73;-309.0;22
-27;-14;18;-147.0;75;-307.0;-14
-27;-45;18;-148.0;75;-306.0;-45
-27;-6;18;?;70;-306.0;-6
-27;10;18;-149.0;75;-306.0;?
-27;-16;18;-149.0;78;-306.0;-16
-27;-28;18;-149.0;78;-306.0;-28
-27;9;18;-150.0;78;-305.0;9
-27;?;18;-150.0;78;-304.0;18
-27;12;18;-151.0;77;-304.0;12
-27;21;18;-151.0;?;-303.0;21
-27;28;18;-152.0;75;-303.0;28
-27;55;18;-152.0;80;-302.0;55
-27;18;18;-152.0;77;-302.0;?
-27;-12;18;-153.0;70;-301.0;-12
-27;2;18;-154.0;74;-301.0;2
-27;1;18;?;80;-300.0;1
-27;12;18;-154.0;78;-299.0;12
-27;-19;18;-154.0;78;?;-19
-27;-21;18;-154.0;75;-296.0;-21
-27;10;18;-154.0;76;-294.0;10
-27;11;18;-154.0;79;-293.0;11
-27;11;18;-154.0;75;-292.0;11
-27;-31;18;-154.0;75;-292.0;-31
-27;-54;18;-154.0;71;-292.0;-54
?;-8;18;-155.0;72;-291.0;-8
-27;10;18;-155.0;77;-291.0;10
-27;0;18;-155.0;77;-290.0;0
?;11;18;-155.0;78;-290.0;11
-27;28;18;-154.0;77;-289.0;28
-27;33;18;-154.0;75;-289.0;33
-27;-2;?;-154.0;76;?;-2
-27;-4;18;-155.0;78;-288.0;-4
-27;-5;18;-155.0;77;-287.0;-5
-27;?;?;-155.0;74;-287.0;-30
-27;21;18;-155.0;74;-286.0;21
-27;?;18;-153.0;?;-285.0;16
-27;-26;18;-150.0;73;-284.0;-26
-27;?;18;-146.0;72;-282.0;4
-27;?;18;-141.0;?;-281.0;8
-27;-9;18;-135.0;79;?;-9
-27;5;18;?;78;-282.0;5
-27;23;18;-129.0;74;-283.0;?
-27;35;18;-127.0;?;-283.0;35
-27;7;18;-125.0;75;-284.0;?
?;-19;18;-123.0;73;-283.0;-19
-27;8;18;-119.0;76;-281.0;8
-27;12;?;-116.0;77;-278.0;12
-27;23;18;?;75;-275.0;23
-27;52;18;?;79;-271.0;52
-27;31;18;-104.0;74;-270.0;31
-27;9;18;-100.0;72;-269.0;9
-27;-16;18;-94.0;77;-272.0;-16
-27;-34;18;-88.0;75;-276.0;-34
-27;15;18;-83.0;85;-283.0;15
-27;-22;18;-79.0;81;-292.0;?
-27;-24;?;-76.0;70;-305.0;-24
-28;60;18;-72.0;88;-319.0;60
-28;11;?;-67.0;87;-334.0;11
-28;-6;18;-64.0;76;?;-6
-28;-13;18;-62.0;86;-368.0;-13
-28;-53;18;-61.0;58;-386.0;?
-28;-54;18;?;37;-406.0;?
-29;-95;18;-60.0;77;-426.0;-95
-30;-108;18;-59.0;90;-447.0;-108
-30;?;18;-59.0;82;-466.0;-74
-30;-49;?;?;?;?;?
-31;-44;18;-63.0;90;-498.0;?
-31;-68;18;-66.0;86;-511.0;-68
-32;-72;19;-69.0;85;-523.0;-72
-32;-44;19;-74.0;86;-534.0;?
-32;-54;19;-80.0;87;-543.0;-54
-32;-65;?;-87.0;88;-552.0;-65
-32;-62;19;-95.0;87;-562.0;-62
-32;-59;19;-105.0;89;-572.0;-59
-33;-23;19;-115.0;?;?;-23
-33;-15;?;-124.0;97;-596.0;-15
-33;-47;19;-134.0;93;-605.0;?
-34;-42;19;-144.0;?;-613.0;-42
-34;?;19;-154.0;98;-620.0;?
-34;-19;19;-158.0;98;-627.0;-19
-34;?;19;-161.0;99;-634.0;-30
-34;-42;19;-165.0;99;-639.0;-42
-34;14;19;?;95;-642.0;14
-34;-6;19;-173.0;92;-644.0;-6
-34;-20;19;-178.0;?;?;?
-34;32;19;-184.0;96;-646.0;32
-34;-5;19;-188.0;102;-646.0;-5
?;-16;19;-192.0;101;-645.0;-16
-34;-5;19;-196.0;101;-644.0;-5
-34;-11;19;-195.0;102;-641.0;-11
-34;-12;19;?;?;-636.0;-12
-34;-8;19;-188.0;?;-629.0;-8
-34;?;19;-185.0;94;-626.0;2
-34;-28;19;-184.0;?;-624.0;-28
-34;-12;19;-185.0;90;-625.0;-12
-34;-24;19;-188.0;92;-629.0;-24
-34;-18;19;-190.0;97;?;-18
-34;8;19;-193.0;97;-640.0;8
-34;-47;19;-194.0;97;-641.0;-47
-34;-2;19;?;97;-640.0;-2
-34;27;19;?;96;-638.0;27
-34;7;19;-189.0;95;-638.0;7
-34;10;19;-189.0;96;-637.0;10
-34;13;19;-190.0;95;-637.0;13
-34;52;19;-189.0;89;-637.0;52
-34;-5;19;-189.0;93;-637.0;-5
-34;-32;19;-188.0;97;?;?
-34;-2;19;-185.0;98;-637.0;-2
-34;-9;19;-184.0;100;-634.0;-9
-34;12;19;-182.0;96;-631.0;12
-34;15;19;-180.0;94;-629.0;15
-34;-7;?;-179.0;97;-627.0;-7
-34;-35;19;-178.0;95;-626.0;-35
-34;?;19;-179.0;93;-626.0;-10
-34;36;19;?;96;-627.0;36
-34;23;19;-175.0;98;-627.0;23
-34;20;19;-171.0;98;?;20
-34;24;19;-168.0;98;-628.0;?
-33;19;19;-166.0;98;-630.0;19
-33;?;19;-165.0;94;-630.0;5
-33;3;19;-167.0;92;-630.0;?
-33;12;19;?;95;-627.0;12
-33;-8;19;-183.0;92;-618.0;-8
-33;9;19;-193.0;89;-604.0;9
-33;21;19;-204.0;88;-585.0;21
-33;-6;19;-215.0;88;?;-6
-33;19;19;-225.0;93;-538.0;19
-32;61;19;-234.0;96;-510.0;61
-32;44;19;-242.0;92;-482.0;44
-32;12;19;-248.0;87;-455.0;?
?;25;19;-249.0;?;?;25
-32;47;19;-247.0;88;-405.0;47
-32;40;19;-239.0;89;-383.0;40
-31;23;19;-229.0;88;-362.0;23
-31;20;19;-218.0;87;-343.0;20
-31;20;19;?;91;-325.0;20
-31;0;19;-202.0;?;-309.0;0
-31;-6;19;-195.0;88;-296.0;-6
-31;14;19;-184.0;85;-285.0;14
-31;14;19;-173.0;85;-274.0;14
-31;10;19;-164.0;83;-263.0;10
-30;?;?;-156.0;86;-253.0;10
-30;?;19;-151.0;83;-244.0;-29
-30;-33;19;-147.0;78;-236.0;-33
-30;-21;19;-143.0;81;-230.0;-21
-30;-49;18;-140.0;?;-226.0;?
-30;-8;18;-137.0;81;-223.0;?
-30;25;18;-131.0;78;-220.0;25
-30;46;18;?;87;-217.0;46
-30;72;18;-151.0;77;-213.0;72
-29;?;18;?;63;-207.0;31
-29;57;18;-193.0;89;-200.0;?
-30;112;18;-198.0;95;-193.0;112
-30;63;18;-191.0;77;-190.0;63
-29;78;18;?;80;-189.0;78
-29;173;17;-164.0;78;-190.0;?
-29;218;17;-147.0;69;-193.0;218
-29;225;?;-127.0;68;-195.0;225
-28;146;17;-106.0;?;-196.0;146
-28;63;16;-81.0;82;-197.0;63
-28;52;16;-58.0;82;-198.0;?
-28;52;?;-44.0;75;-197.0;52
-28;33;16;-32.0;79;-194.0;33
-28;-20;16;-25.0;74;?;-20
?;-32;16;-21.0;67;-182.0;-32
-28;-41;16;-6.0;71;-175.0;-41
-28;-82;16;11.0;76;-168.0;-82
-27;-62;16;28.0;77;-163.0;-62
-27;-11;16;52.0;77;-159.0;-11
?;7;16;82.0;79;-157.0;7
-27;27;16;103.0;70;-155.0;?
-27;29;16;119.0;?;-155.0;29
-27;41;16;134.0;67;?;41
-27;74;?;145.0;71;-155.0;74
-27;65;16;151.0;69;-157.0;65
-27;48;16;153.0;?;-158.0;48
-27;23;16;151.0;72;-158.0;23
-27;?;16;153.0;71;-157.0;8
-27;13;16;156.0;?;?;13
?;11;16;156.0;71;-154.0;11
?;?;?;154.0;64;-154.0;2
-27;-24;16;152.0;?;-153.0;-24
?;-37;16;153.0;80;-153.0;-37
-26;-49;16;154.0;80;-154.0;-49
-26;-57;16;157.0;74;-157.0;-57
-27;?;16;152.0;?;-162.0;-5
-27;24;16;145.0;67;?;24
-26;-20;16;138.0;70;-180.0;-20
-26;?;16;129.0;73;-191.0;-22
-26;11;16;120.0;76;-203.0;11
-27;-8;16;114.0;77;-215.0;-8
-27;-29;16;110.0;71;-226.0;-29
-27;3;16;103.0;69;-239.0;3
-26;45;16;95.0;74;-252.0;45
-26;47;16;86.0;74;-265.0;47
-26;21;16;76.0;72;-276.0;21
-26;10;16;64.0;75;-285.0;10
-26;0;16;50.0;73;-292.0;?
?;-2;16;31.0;68;-299.0;-2
-26;14;16;7.0;72;?;14
-26;-10;16;-21.0;72;-314.0;-10
-26;-32;16;-46.0;69;-322.0;-32
-26;?;16;-65.0;72;-329.0;-17
-26;?;16;-76.0;68;-335.0;?
-26;13;16;-83.0;67;-339.0;13
-26;-9;16;-80.0;71;-341.0;-9
