Accelerometer HIP accZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az
104.0;36;-1000.0;-961.0;-411.0;-36;-18
121.0;16;?;-973.0;-412.0;-16;-13
130.0;32;-992.0;-965.0;-423.0;-32;-18
?;55;-1019.0;-955.0;-443.0;-55;-25
121.0;63;-976.0;-946.0;?;-63;-24
?;55;-963.0;-947.0;-538.0;-55;-26
126.0;50;-1006.0;-951.0;-511.0;-50;?
151.0;49;-973.0;-942.0;-535.0;-49;-6
127.0;13;-971.0;-933.0;-523.0;-13;-25
139.0;5;-999.0;-929.0;-537.0;-5;-19
161.0;26;-1001.0;-943.0;-534.0;-26;-7
171.0;5;?;-951.0;-505.0;-5;-17
150.0;?;-1001.0;-954.0;-476.0;4;-17
143.0;-5;-972.0;-970.0;-470.0;?;-17
165.0;?;-998.0;-975.0;?;29;-22
?;2;-1003.0;-992.0;-473.0;-2;?
170.0;8;-991.0;-1011.0;-487.0;-8;-18
162.0;-21;-992.0;-1004.0;?;21;-16
181.0;11;-978.0;-995.0;-535.0;-11;-15
134.0;27;-1021.0;-998.0;-558.0;?;-15
143.0;18;-998.0;-984.0;-575.0;-18;-20
128.0;7;?;-980.0;-597.0;-7;-19
103.0;-20;-993.0;-971.0;-613.0;20;-21
141.0;-27;-989.0;-963.0;-589.0;27;-21
144.0;-27;-982.0;-964.0;-587.0;27;?
117.0;0;-984.0;-966.0;-585.0;0;-18
125.0;44;-978.0;?;-586.0;-44;-12
136.0;-5;-987.0;-984.0;-581.0;5;-10
119.0;-15;-979.0;-971.0;-601.0;15;-19
120.0;?;-971.0;-971.0;-604.0;?;-20
141.0;13;-980.0;-965.0;-610.0;-13;-12
141.0;-5;-980.0;-950.0;-620.0;5;-11
148.0;-19;?;-955.0;-626.0;19;-16
163.0;-33;-967.0;-947.0;-616.0;33;-21
136.0;6;-987.0;-957.0;-574.0;-6;-18
121.0;24;-983.0;-970.0;-554.0;-24;-16
121.0;-19;-984.0;-997.0;-565.0;19;-20
143.0;-31;?;-987.0;-557.0;31;-18
?;-7;-978.0;-980.0;-571.0;7;-20
134.0;-14;-999.0;-966.0;-577.0;14;-22
140.0;-9;-980.0;-968.0;-604.0;9;-17
114.0;?;-1002.0;?;-576.0;-5;-12
129.0;?;-990.0;-971.0;-597.0;17;-17
103.0;-20;?;-957.0;-585.0;20;-23
126.0;1;?;-967.0;-595.0;-1;-17
136.0;13;-991.0;?;?;-13;-20
177.0;?;-985.0;-970.0;-632.0;-36;-21
132.0;19;-994.0;?;-637.0;-19;-8
128.0;-6;-1002.0;-959.0;-603.0;6;-15
146.0;?;-971.0;?;-567.0;-7;-29
157.0;-22;-987.0;-976.0;-554.0;22;-17
172.0;-9;-983.0;-972.0;-539.0;9;-13
192.0;19;-983.0;-974.0;-556.0;-19;-22
168.0;4;-1000.0;-975.0;-562.0;-4;-18
135.0;5;-981.0;-968.0;-574.0;-5;-17
176.0;-6;?;-953.0;?;?;-19
168.0;2;-982.0;-931.0;-701.0;-2;-18
164.0;?;-965.0;-933.0;-821.0;35;-20
189.0;-59;-985.0;-955.0;-901.0;59;-19
144.0;-69;-1002.0;-998.0;-965.0;69;-20
?;-144;-1033.0;-1022.0;-914.0;144;-23
169.0;-144;-1018.0;-1021.0;-869.0;144;-17
148.0;-137;-966.0;-1003.0;?;137;-14
103.0;-114;-1032.0;-992.0;-754.0;114;-17
117.0;-38;-979.0;-998.0;-704.0;38;-21
128.0;-17;-985.0;-978.0;-712.0;17;-21
119.0;?;-976.0;-967.0;-623.0;36;-18
104.0;-75;?;-956.0;?;75;?
100.0;-72;-976.0;-972.0;-630.0;72;-19
?;-25;-986.0;-965.0;-629.0;25;-16
106.0;-3;-978.0;-948.0;-685.0;3;?
151.0;-6;-971.0;-938.0;-704.0;6;-18
99.0;3;-937.0;-905.0;-646.0;-3;-18
82.0;19;-934.0;-919.0;-1082.0;-19;-21
102.0;2;-1010.0;-951.0;-971.0;-2;-23
116.0;-8;-954.0;-952.0;-1071.0;8;-22
76.0;-23;-934.0;-983.0;-967.0;23;-20
101.0;-25;-954.0;-1032.0;-936.0;25;-16
97.0;22;-955.0;-1005.0;-965.0;-22;-16
72.0;18;-947.0;?;-946.0;-18;-24
106.0;-8;-940.0;-961.0;-948.0;8;-22
111.0;-1;-947.0;-959.0;-950.0;1;-17
104.0;9;-942.0;-934.0;-932.0;-9;-20
82.0;28;-944.0;-921.0;-934.0;-28;-21
81.0;?;-934.0;-934.0;-932.0;-29;-22
72.0;18;?;-938.0;-940.0;-18;-19
101.0;13;-950.0;-947.0;-955.0;-13;-15
91.0;-4;-958.0;-958.0;-962.0;4;-17
116.0;-17;-951.0;?;-945.0;17;-19
101.0;-5;-950.0;-949.0;-935.0;5;-20
?;-3;-950.0;-939.0;-922.0;3;-18
86.0;-21;?;?;-915.0;21;-17
94.0;-25;-945.0;-948.0;-918.0;25;-18
?;10;-947.0;-951.0;?;-10;-13
81.0;11;-950.0;-959.0;-927.0;-11;-16
83.0;-6;-941.0;-952.0;-920.0;6;-25
66.0;24;-939.0;-946.0;-915.0;-24;-15
66.0;10;-955.0;-958.0;?;-10;-16
87.0;-15;-954.0;?;-929.0;15;-20
93.0;-20;-948.0;-957.0;-929.0;20;-14
62.0;-25;-935.0;?;-923.0;25;-14
81.0;14;-936.0;-959.0;-916.0;-14;-20
70.0;32;-941.0;-957.0;?;-32;-25
72.0;9;?;-960.0;-927.0;-9;-23
69.0;8;-964.0;-949.0;-926.0;-8;-27
75.0;1;-944.0;-945.0;?;-1;-23
61.0;9;-941.0;-951.0;-929.0;-9;?
60.0;18;-956.0;-957.0;-934.0;-18;-17
85.0;-23;-949.0;-945.0;-921.0;23;-21
80.0;-9;-944.0;-947.0;-920.0;9;-19
?;4;-943.0;-957.0;-918.0;-4;-19
80.0;-3;-943.0;-956.0;-915.0;3;-19
101.0;16;-942.0;-949.0;-914.0;-16;-19
107.0;-13;-940.0;-942.0;-910.0;13;-14
114.0;-14;-943.0;-945.0;-915.0;14;-13
92.0;-3;-947.0;-945.0;?;?;-23
100.0;-27;-941.0;-946.0;-904.0;27;-25
91.0;-6;-950.0;-940.0;?;6;-18
103.0;3;?;-965.0;-954.0;-3;-20
119.0;-18;-964.0;-976.0;-949.0;18;-22
85.0;32;-951.0;-965.0;-933.0;-32;-15
88.0;54;-956.0;?;-939.0;-54;-20
?;23;-959.0;-964.0;-933.0;-23;-23
78.0;1;-951.0;-949.0;?;-1;-15
83.0;19;-951.0;-949.0;-929.0;-19;-18
110.0;?;-947.0;-950.0;-932.0;-59;-18
134.0;39;-944.0;-959.0;-946.0;-39;?
111.0;?;-941.0;?;-978.0;?;-18
143.0;81;-951.0;?;-1044.0;-81;-23
?;94;-943.0;-899.0;?;?;-23
153.0;170;-947.0;-911.0;-986.0;-170;-28
163.0;173;-959.0;-923.0;-906.0;-173;-21
180.0;170;-957.0;-910.0;-884.0;-170;-13
144.0;142;-953.0;-915.0;?;-142;-16
91.0;35;-955.0;-958.0;-796.0;-35;-13
79.0;-47;-956.0;-974.0;-785.0;47;-17
62.0;-17;-935.0;-956.0;-770.0;17;-30
102.0;105;?;-969.0;-787.0;-105;-25
119.0;150;-977.0;-960.0;-791.0;-150;-16
136.0;144;-1018.0;-980.0;-814.0;-144;-17
207.0;121;-1016.0;-983.0;-826.0;-121;-13
214.0;47;-1027.0;-971.0;-749.0;-47;-16
?;-5;-986.0;-990.0;-587.0;5;-26
182.0;-25;-966.0;-1025.0;-511.0;25;-21
166.0;-22;-1010.0;-1049.0;-476.0;22;-16
181.0;18;-1022.0;-1033.0;-450.0;-18;-16
?;19;-992.0;-1021.0;-472.0;-19;-12
190.0;-21;-991.0;-984.0;?;21;-18
185.0;-28;-983.0;-941.0;-475.0;28;?
162.0;-27;-964.0;-935.0;-529.0;27;-23
172.0;?;-965.0;-924.0;-551.0;23;-17
154.0;-8;-970.0;-910.0;-565.0;8;-18
194.0;10;-978.0;-939.0;-604.0;-10;-21
?;2;-978.0;-955.0;-607.0;?;-21
187.0;-26;-986.0;?;-568.0;26;-19
189.0;-35;-971.0;-977.0;-599.0;35;-19
179.0;-41;-987.0;-982.0;-556.0;41;-23
186.0;-7;-972.0;-975.0;-559.0;7;-19
169.0;-21;?;-984.0;-548.0;21;-14
175.0;-72;-978.0;-994.0;-532.0;72;-22
204.0;?;?;-990.0;-529.0;61;-25
194.0;-74;-989.0;-996.0;-506.0;74;-23
191.0;-39;-977.0;-1010.0;-521.0;39;-23
193.0;-23;-980.0;-998.0;-562.0;23;-20
183.0;-51;-987.0;-980.0;-566.0;51;-20
164.0;-27;-988.0;-976.0;-557.0;27;-18
142.0;-53;-977.0;-967.0;-559.0;53;-10
153.0;-77;-969.0;?;-566.0;77;-15
175.0;?;-980.0;-954.0;-585.0;53;-22
177.0;-31;-974.0;-930.0;-621.0;31;-21
168.0;-30;-953.0;-943.0;-634.0;30;-19
192.0;-27;?;-956.0;-628.0;27;-20
165.0;-6;-1007.0;?;-626.0;6;-21
?;-27;-983.0;-980.0;-618.0;27;-14
145.0;-44;-988.0;-983.0;-586.0;44;-14
153.0;-37;?;-975.0;-587.0;37;-19
129.0;-55;-993.0;-985.0;-600.0;55;-17
135.0;-71;-1000.0;-995.0;-556.0;71;-14
135.0;-72;-996.0;-985.0;-584.0;72;?
?;-60;-985.0;?;-547.0;60;-21
133.0;-32;-972.0;-980.0;-530.0;32;-19
133.0;-9;-1013.0;-981.0;?;9;-15
91.0;9;?;-969.0;-498.0;-9;-16
121.0;16;?;-964.0;-477.0;-16;-17
100.0;6;-979.0;-957.0;-450.0;-6;-18
97.0;7;-994.0;-957.0;-430.0;-7;-21
73.0;-4;-993.0;-963.0;-425.0;4;-20
108.0;-20;-977.0;-981.0;-407.0;20;-13
96.0;-17;-985.0;-979.0;-398.0;17;-17
?;-27;?;-966.0;-394.0;27;?
112.0;-16;-968.0;-972.0;-370.0;16;-24
105.0;?;-964.0;-977.0;-370.0;-14;-15
101.0;-22;-967.0;-979.0;-366.0;22;-13
?;-30;-972.0;-967.0;-369.0;30;-19
97.0;7;-981.0;-967.0;-377.0;-7;-22
96.0;?;-981.0;-964.0;?;?;-19
80.0;25;-977.0;?;-391.0;-25;?
108.0;?;-975.0;-950.0;-389.0;-5;-16
?;-19;-958.0;-958.0;-404.0;?;-16
111.0;16;-974.0;?;-399.0;-16;-20
?;1;-983.0;-952.0;-397.0;-1;-18
118.0;-18;-969.0;?;?;18;-13
101.0;17;-967.0;?;-400.0;-17;-16
114.0;33;-964.0;-951.0;?;-33;-18
126.0;24;-968.0;?;?;-24;-18
107.0;30;-975.0;?;-374.0;-30;-17
95.0;26;-985.0;-985.0;-378.0;-26;-13
97.0;-1;-977.0;-963.0;-380.0;1;-15
124.0;-27;-976.0;-959.0;-393.0;27;?
111.0;-20;-982.0;-965.0;?;?;?
113.0;-18;-986.0;-965.0;-414.0;18;-18
115.0;-14;-984.0;-957.0;-417.0;14;-18
?;-18;-982.0;-958.0;-410.0;18;-22
110.0;-21;-978.0;-954.0;-412.0;21;-23
132.0;?;-971.0;?;-408.0;-15;-18
?;-6;-973.0;-970.0;-399.0;?;-19
131.0;-2;-973.0;-969.0;-392.0;2;-19
112.0;25;-977.0;-957.0;-401.0;-25;-18
132.0;?;-970.0;-965.0;?;17;-16
103.0;-19;-968.0;-963.0;-400.0;19;-12
90.0;-18;-971.0;-964.0;-400.0;18;-20
116.0;0;-971.0;-965.0;-397.0;0;-21
?;12;-971.0;-966.0;-394.0;-12;?
110.0;-21;-966.0;-966.0;-393.0;21;-22
103.0;-17;-971.0;-959.0;?;17;-21
116.0;-7;-959.0;-963.0;-392.0;7;-23
107.0;7;-975.0;-963.0;-392.0;-7;-21
114.0;22;?;-967.0;-387.0;-22;-17
?;8;-979.0;-970.0;?;-8;-19
121.0;?;-973.0;-964.0;?;20;-19
111.0;-17;-975.0;-964.0;-390.0;17;-21
132.0;6;-979.0;-962.0;-393.0;-6;-22
110.0;-11;-972.0;-967.0;?;11;-19
?;-8;-975.0;-966.0;-383.0;8;-18
115.0;?;-964.0;-966.0;-387.0;-4;-18
133.0;-18;-974.0;-962.0;-391.0;18;-17
112.0;-7;-973.0;-972.0;-392.0;7;-18
?;0;-980.0;-961.0;-387.0;0;-18
131.0;-14;-971.0;-963.0;?;14;?
124.0;10;-975.0;-971.0;-389.0;-10;-24
131.0;11;-975.0;-962.0;-385.0;-11;-26
141.0;8;-976.0;-958.0;-381.0;-8;?
125.0;27;-977.0;-963.0;-380.0;-27;-14
146.0;-14;-977.0;-968.0;?;?;-19
?;-31;-976.0;-966.0;-379.0;31;-19
120.0;-6;-979.0;-967.0;-379.0;?;-21
103.0;-8;-973.0;-966.0;-382.0;8;-24
111.0;?;-976.0;-966.0;-379.0;?;-20
112.0;-5;-976.0;-961.0;?;5;-20
144.0;-6;-982.0;-963.0;-383.0;6;?
141.0;?;-973.0;-969.0;-381.0;9;-18
141.0;-22;-980.0;?;-379.0;22;-19
128.0;-10;-976.0;-960.0;-381.0;?;-19
117.0;?;-975.0;-963.0;-386.0;-5;-18
?;-14;-978.0;-969.0;-382.0;14;-19
?;-13;-975.0;-962.0;?;13;-19
133.0;?;-980.0;-970.0;-386.0;-2;-19
130.0;-17;-977.0;?;-383.0;?;-18
136.0;-26;-978.0;-962.0;-379.0;26;?
115.0;?;-973.0;-960.0;?;17;-23
111.0;-18;-978.0;-963.0;-377.0;18;-24
109.0;?;-979.0;-966.0;-381.0;0;-18
139.0;6;-976.0;-967.0;-387.0;-6;-14
152.0;6;?;-970.0;-384.0;-6;-18
?;-12;-979.0;-968.0;-387.0;12;-20
124.0;-16;-978.0;-964.0;-389.0;16;-12
150.0;41;-977.0;-964.0;-389.0;-41;-14
119.0;34;-986.0;-961.0;-391.0;?;-26
138.0;6;-976.0;?;-393.0;-6;-23
142.0;23;-975.0;-971.0;-386.0;-23;-13
?;12;-978.0;-966.0;-391.0;-12;-17
136.0;-5;-979.0;-963.0;-391.0;5;-18
138.0;0;-974.0;-973.0;-396.0;0;-20
132.0;28;-980.0;-966.0;-398.0;-28;-26
120.0;?;-977.0;-967.0;-403.0;-39;-7
112.0;23;-975.0;-971.0;-400.0;-23;-7
140.0;45;-977.0;?;-402.0;-45;-26
?;?;-973.0;-960.0;-405.0;-71;-17
132.0;38;-975.0;-964.0;-407.0;-38;-18
112.0;24;-975.0;-970.0;-405.0;-24;?
111.0;54;-976.0;-962.0;-410.0;-54;-7
133.0;?;-977.0;-960.0;-415.0;-39;-12
156.0;30;-982.0;-968.0;-429.0;-30;-11
170.0;59;-976.0;-957.0;-442.0;-59;-11
178.0;45;-949.0;-951.0;-455.0;-45;-19
170.0;36;-972.0;-951.0;?;-36;-12
163.0;33;-979.0;-926.0;-469.0;-33;-14
194.0;10;?;-924.0;-482.0;-10;?
186.0;?;-1000.0;-924.0;-464.0;-6;-11
205.0;6;-1004.0;-920.0;-449.0;-6;-20
176.0;-10;-970.0;-940.0;-459.0;10;-20
208.0;-21;-989.0;-952.0;-445.0;21;-28
199.0;19;-991.0;-969.0;-432.0;-19;-27
176.0;31;-999.0;-980.0;-447.0;-31;-16
?;-30;-1016.0;-979.0;-432.0;30;-19
171.0;-24;-999.0;?;-464.0;24;-15
182.0;20;-1020.0;-977.0;-471.0;-20;-21
233.0;-17;-1003.0;-980.0;-485.0;17;-21
?;-35;-989.0;-978.0;-495.0;35;-23
160.0;4;-985.0;-976.0;-505.0;-4;-29
231.0;16;-1024.0;?;-496.0;-16;-16
167.0;8;-1018.0;-1013.0;-513.0;-8;-11
182.0;-17;-990.0;-991.0;-477.0;17;-18
172.0;-38;-972.0;-984.0;-479.0;38;-21
163.0;?;-984.0;-941.0;?;32;-25
185.0;4;-980.0;-948.0;-491.0;-4;-21
188.0;27;-963.0;-951.0;-541.0;-27;-14
170.0;17;?;-934.0;-554.0;-17;-19
145.0;26;-974.0;-940.0;-543.0;-26;-23
156.0;13;-972.0;-957.0;-527.0;-13;-19
172.0;-10;-978.0;?;-553.0;?;-20
171.0;-5;-993.0;-973.0;-562.0;5;-14
163.0;-16;-971.0;-972.0;-562.0;16;-13
164.0;-26;-984.0;-967.0;-532.0;26;-30
188.0;-31;-974.0;-964.0;-543.0;31;-26
141.0;-16;?;?;-523.0;16;-15
165.0;-4;-977.0;?;-538.0;4;-22
149.0;-6;-982.0;-988.0;-555.0;6;?
188.0;-16;-996.0;-974.0;-581.0;16;-16
180.0;?;-982.0;-971.0;-566.0;39;-20
181.0;-17;-984.0;-959.0;-553.0;17;-20
185.0;-10;-986.0;-967.0;-526.0;10;-24
166.0;-33;-982.0;-968.0;-516.0;33;-26
186.0;-27;-987.0;-986.0;-530.0;27;-16
200.0;-37;-978.0;-988.0;-538.0;?;-14
195.0;-44;-983.0;-989.0;-532.0;44;-13
198.0;?;-992.0;-982.0;-524.0;25;-17
?;-35;-980.0;?;-537.0;35;-21
193.0;-16;-974.0;-958.0;-510.0;?;-19
213.0;-11;?;-949.0;-515.0;11;-15
222.0;?;-965.0;-928.0;-595.0;86;-19
213.0;?;?;-934.0;-694.0;96;-28
196.0;-59;-987.0;?;-803.0;59;-21
164.0;-71;-986.0;-953.0;-805.0;71;-16
112.0;-84;-1031.0;-958.0;-831.0;84;-20
102.0;-81;-1007.0;?;-788.0;81;-20
136.0;-63;?;?;?;63;-27
?;-48;-1006.0;-983.0;-644.0;48;-26
136.0;-62;-972.0;-980.0;-605.0;62;-21
98.0;?;-985.0;-967.0;?;76;-19
82.0;-83;-992.0;-962.0;-613.0;83;-15
96.0;?;-991.0;-972.0;-569.0;57;-16
79.0;-9;-944.0;-972.0;-606.0;9;-19
116.0;-13;-982.0;-966.0;-631.0;13;-17
132.0;-6;-991.0;-956.0;-639.0;6;?
152.0;1;-972.0;-987.0;-728.0;-1;-20
130.0;-35;-991.0;-979.0;-1052.0;?;-20
125.0;-26;-973.0;-916.0;-841.0;26;-20
?;4;-948.0;?;-942.0;-4;-19
98.0;-7;-951.0;-919.0;-919.0;7;-20
134.0;-25;?;-913.0;-929.0;25;-23
118.0;-4;-935.0;-922.0;-935.0;4;-20
121.0;18;-948.0;-923.0;-915.0;-18;-19
103.0;5;-941.0;-922.0;?;-5;-21
134.0;-21;-945.0;-935.0;-886.0;21;-19
?;-31;-950.0;-947.0;-892.0;31;-16
106.0;18;-957.0;-949.0;-882.0;-18;-16
127.0;33;-948.0;-936.0;-882.0;-33;-16
118.0;1;-947.0;-944.0;?;-1;-14
123.0;-16;-946.0;-954.0;-878.0;16;-18
111.0;-22;-946.0;-957.0;-875.0;22;-22
111.0;13;?;-945.0;-873.0;-13;-19
121.0;?;-947.0;-941.0;-872.0;8;-18
119.0;-39;?;-945.0;-867.0;39;-18
113.0;-2;?;-952.0;-873.0;2;-14
136.0;?;?;-952.0;-868.0;14;-16
140.0;-16;-948.0;-959.0;-860.0;16;-18
126.0;20;-951.0;-957.0;-869.0;-20;-12
122.0;-3;-949.0;-957.0;-868.0;3;?
112.0;-11;?;-949.0;-865.0;11;-26
98.0;4;-947.0;-944.0;-861.0;-4;?
111.0;-15;-947.0;-955.0;-860.0;15;-18
129.0;0;-950.0;-960.0;-854.0;0;-17
99.0;-1;?;-956.0;-853.0;1;-12
128.0;-28;-951.0;-958.0;?;?;-15
?;-22;-951.0;-963.0;?;22;-20
130.0;10;-951.0;-946.0;-877.0;?;-18
112.0;47;-947.0;-935.0;-873.0;?;-18
142.0;?;-947.0;-939.0;-875.0;-29;-24
129.0;2;-949.0;-950.0;-871.0;-2;-21
111.0;17;-952.0;-956.0;?;-17;-20
111.0;45;-948.0;-961.0;-859.0;-45;-25
110.0;61;-947.0;-960.0;-851.0;-61;-24
118.0;79;-949.0;-956.0;-858.0;-79;-21
152.0;?;-952.0;-956.0;-875.0;-77;-25
142.0;36;-950.0;-942.0;-884.0;-36;-32
130.0;112;-943.0;-932.0;-899.0;-112;-21
129.0;182;?;-922.0;-917.0;-182;-18
105.0;136;-948.0;-930.0;?;-136;-25
96.0;136;-973.0;-952.0;-912.0;-136;-12
67.0;115;-972.0;-942.0;-875.0;-115;-16
74.0;106;-974.0;-930.0;-873.0;-106;-17
127.0;108;-936.0;-937.0;?;-108;-10
123.0;61;-918.0;-909.0;-763.0;-61;-17
81.0;27;-952.0;-923.0;-851.0;-27;?
123.0;-28;?;?;-866.0;28;-11
120.0;-38;-999.0;-973.0;?;38;-17
154.0;21;-1015.0;-984.0;?;-21;-23
161.0;35;-1008.0;-990.0;?;-35;-16
152.0;14;-1029.0;-998.0;-624.0;-14;?
184.0;16;-1026.0;-1021.0;-558.0;-16;?
189.0;10;-986.0;-1038.0;-491.0;-10;-21
?;0;?;-1006.0;-493.0;0;-19
152.0;14;-983.0;?;-475.0;-14;-21
129.0;-5;-1015.0;-968.0;-498.0;5;-18
152.0;1;?;-967.0;-522.0;?;-13
172.0;27;-979.0;-961.0;-561.0;-27;-17
149.0;-18;-980.0;?;-568.0;?;-21
155.0;-18;-975.0;-938.0;-553.0;18;-19
?;-7;-963.0;-955.0;-590.0;7;-15
142.0;-34;-969.0;-946.0;-598.0;34;-17
161.0;?;-972.0;-960.0;-582.0;25;-15
153.0;-17;-967.0;?;-580.0;17;-15
161.0;?;-970.0;?;-552.0;15;?
152.0;-29;-980.0;-998.0;-562.0;29;-13
?;-42;?;-999.0;-573.0;42;-8
?;-37;-978.0;-1003.0;-553.0;?;-8
168.0;-39;-987.0;-999.0;-542.0;39;-9
?;?;-982.0;-1005.0;-552.0;38;-19
144.0;-45;-981.0;?;-522.0;45;?
150.0;-55;-994.0;-991.0;-538.0;55;-17
140.0;-33;-981.0;-994.0;?;33;-19
?;2;-974.0;-983.0;-598.0;-2;-23
153.0;?;-981.0;-965.0;-607.0;-5;-27
134.0;4;-976.0;-965.0;-582.0;-4;-27
132.0;11;-982.0;-966.0;-601.0;-11;-28
142.0;-20;-974.0;-958.0;-626.0;20;-21
130.0;-44;-988.0;-965.0;?;44;?
92.0;-35;-980.0;-964.0;-625.0;35;-12
?;-27;-995.0;-975.0;-562.0;?;-15
139.0;-17;-1002.0;-980.0;-561.0;17;-20
114.0;-17;-986.0;-968.0;?;17;-21
101.0;-3;-1001.0;-961.0;-576.0;3;-23
115.0;26;-975.0;-963.0;-521.0;-26;-21
103.0;?;-969.0;-978.0;-513.0;-7;-12
112.0;-27;-976.0;-975.0;-529.0;27;-11
?;-11;-989.0;-976.0;-491.0;11;-18
?;8;-989.0;-969.0;-497.0;-8;-26
114.0;?;-986.0;-955.0;?;3;-24
108.0;0;-983.0;-944.0;-478.0;0;-17
122.0;19;-981.0;-949.0;-485.0;-19;?
111.0;17;-975.0;-949.0;-473.0;-17;-17
?;-2;-986.0;-949.0;-464.0;2;-14
?;-18;-983.0;-958.0;-448.0;18;-20
89.0;-37;-970.0;-979.0;-451.0;37;-25
86.0;-8;-984.0;-966.0;-440.0;?;-23
122.0;43;-982.0;?;-441.0;-43;-20
110.0;29;-981.0;-951.0;-429.0;-29;-15
123.0;-3;-985.0;-948.0;-429.0;3;-19
103.0;1;-980.0;-948.0;-439.0;-1;-19
105.0;5;-979.0;-952.0;?;-5;-15
109.0;-13;-989.0;-949.0;-423.0;?;-21
98.0;-14;-986.0;-959.0;?;14;-25
139.0;?;-986.0;-962.0;-414.0;-5;-23
118.0;6;-978.0;-958.0;-404.0;-6;-22
119.0;2;-981.0;-955.0;-402.0;-2;-17
104.0;-14;-982.0;-961.0;-384.0;14;-13
110.0;9;-984.0;-954.0;-361.0;?;-18
?;38;-987.0;-955.0;-355.0;-38;-20
121.0;18;-985.0;-966.0;-350.0;-18;?
?;18;?;-966.0;-358.0;?;-13
119.0;2;-986.0;-957.0;-349.0;-2;-21
102.0;-1;?;-963.0;-355.0;1;-22
126.0;2;-985.0;-963.0;-355.0;-2;-18
112.0;-16;-983.0;-952.0;-350.0;16;-25
103.0;-6;-982.0;-952.0;-352.0;6;-21
115.0;-15;-994.0;-959.0;-341.0;15;-10
128.0;1;-991.0;-953.0;-356.0;-1;-20
124.0;14;-984.0;?;-356.0;-14;-25
95.0;-28;-980.0;-962.0;-353.0;28;-20
96.0;-25;-987.0;-959.0;-347.0;25;-21
109.0;4;-988.0;-953.0;-346.0;-4;?
111.0;-15;-979.0;?;-352.0;15;-19
?;-33;-989.0;-957.0;-346.0;33;-27
?;?;-988.0;-955.0;-344.0;-5;-18
121.0;27;-980.0;-961.0;-345.0;-27;-15
111.0;5;-987.0;-954.0;-342.0;?;-23
111.0;3;-985.0;-957.0;-339.0;-3;-20
112.0;10;-983.0;?;-336.0;-10;-16
108.0;-4;-994.0;-962.0;-335.0;4;-18
102.0;0;-986.0;-961.0;-330.0;0;-17
96.0;5;-992.0;-961.0;-321.0;-5;-15
114.0;6;-987.0;-954.0;-327.0;?;?
102.0;?;-986.0;?;-321.0;-18;-22
87.0;-1;-994.0;-956.0;-319.0;1;-22
96.0;4;-986.0;-964.0;-320.0;-4;?
66.0;17;-986.0;-965.0;-318.0;-17;-20
82.0;?;-984.0;-952.0;-311.0;-3;-20
79.0;-5;-988.0;-954.0;-316.0;5;-13
84.0;-17;-987.0;-962.0;-319.0;17;-22
70.0;-1;-989.0;-962.0;-310.0;1;?
101.0;6;-990.0;-955.0;-313.0;-6;-18
50.0;9;-985.0;-961.0;-307.0;-9;?
63.0;1;-981.0;-960.0;-301.0;-1;?
60.0;-27;-993.0;-959.0;-300.0;27;-19
75.0;-8;-989.0;-961.0;-300.0;8;-17
66.0;-14;-989.0;-962.0;?;14;-16
82.0;-2;-982.0;-962.0;-283.0;?;-23
77.0;18;-983.0;-957.0;-283.0;-18;-23
48.0;19;-986.0;-962.0;-269.0;-19;-17
?;19;-988.0;-970.0;-262.0;-19;-17
63.0;-41;-991.0;-959.0;-262.0;41;?
66.0;-23;?;-969.0;-264.0;23;-23
74.0;16;-986.0;-959.0;-262.0;-16;-24
62.0;0;-982.0;-963.0;-260.0;0;-23
69.0;-20;?;-965.0;-262.0;20;-18
63.0;-48;-990.0;-961.0;?;48;-14
70.0;-16;?;-970.0;-262.0;?;-18
91.0;?;-991.0;-956.0;-253.0;9;-22
81.0;-38;?;-961.0;-260.0;38;-22
80.0;-35;-989.0;-960.0;-259.0;35;-19
85.0;?;-987.0;-961.0;-260.0;15;-12
84.0;-13;-985.0;-960.0;-258.0;13;-12
80.0;-36;-988.0;-960.0;?;36;-19
99.0;16;?;-966.0;-275.0;-16;-21
99.0;29;-989.0;-955.0;-268.0;?;-23
103.0;-8;-991.0;-955.0;-273.0;8;-23
98.0;17;-988.0;-966.0;-276.0;-17;-22
115.0;1;-994.0;-964.0;-272.0;?;-24
104.0;-8;-1002.0;-966.0;-293.0;?;-18
85.0;22;-993.0;-969.0;-298.0;-22;-19
102.0;-21;-990.0;-975.0;-303.0;21;-23
123.0;-44;-1011.0;-955.0;-296.0;44;-18
101.0;6;-983.0;-967.0;-333.0;-6;-17
111.0;-7;-991.0;-964.0;-333.0;?;-19
91.0;-32;-998.0;-953.0;-350.0;32;-24
115.0;21;-976.0;-953.0;-359.0;-21;-20
114.0;7;?;-963.0;-378.0;-7;?
110.0;-40;?;-957.0;-400.0;40;-23
144.0;-16;-985.0;-940.0;-396.0;16;-19
127.0;2;-995.0;-950.0;-392.0;-2;-21
111.0;20;-971.0;-964.0;-398.0;-20;-19
112.0;-9;-999.0;-969.0;-387.0;9;-17
?;-41;-983.0;-979.0;-402.0;41;-19
?;-10;-991.0;-975.0;-407.0;10;-23
