Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
563.0;-871.0;1026.0;438.0;822.0;-741.0;-51.0;889.0;?;?;908.0
369.0;-899.0;1216.0;347.0;858.0;-724.0;-80.0;-452.0;636.0;151.0;909.0
?;-910.0;1233.0;363.0;755.0;?;?;1309.0;?;?;?
405.0;-885.0;?;427.0;810.0;-601.0;-126.0;?;?;123.0;706.0
519.0;-923.0;924.0;?;1141.0;-534.0;-146.0;-453.0;156.0;124.0;700.0
594.0;-1074.0;829.0;349.0;?;-497.0;-155.0;-964.0;?;132.0;747.0
?;-1001.0;800.0;368.0;923.0;?;-159.0;?;151.0;149.0;?
?;?;771.0;347.0;703.0;-346.0;-161.0;684.0;154.0;180.0;729.0
522.0;-988.0;716.0;317.0;568.0;?;-159.0;-546.0;123.0;215.0;?
486.0;?;757.0;?;481.0;-786.0;-166.0;422.0;?;241.0;705.0
461.0;-958.0;819.0;241.0;491.0;-728.0;-184.0;316.0;571.0;269.0;782.0
323.0;-844.0;986.0;228.0;463.0;-535.0;-207.0;?;212.0;291.0;798.0
519.0;-734.0;1061.0;257.0;?;?;-232.0;148.0;-173.0;314.0;775.0
827.0;-723.0;1033.0;254.0;624.0;-240.0;-255.0;384.0;-354.0;334.0;763.0
1009.0;-735.0;1026.0;244.0;890.0;-215.0;-269.0;340.0;371.0;350.0;844.0
857.0;-693.0;851.0;302.0;800.0;-242.0;-270.0;388.0;388.0;355.0;873.0
778.0;-673.0;963.0;316.0;?;?;-262.0;404.0;-477.0;355.0;876.0
981.0;-719.0;1372.0;340.0;?;-255.0;?;396.0;-622.0;352.0;890.0
751.0;-830.0;591.0;338.0;?;-466.0;?;396.0;-811.0;347.0;856.0
?;-919.0;368.0;?;419.0;-563.0;-229.0;440.0;?;339.0;941.0
818.0;-863.0;446.0;357.0;573.0;?;-210.0;238.0;-94.0;?;?
533.0;-912.0;300.0;355.0;-113.0;52.0;-204.0;?;353.0;310.0;?
29.0;-859.0;775.0;?;-498.0;-22.0;-191.0;278.0;?;291.0;808.0
192.0;-938.0;654.0;342.0;-295.0;-934.0;?;629.0;-383.0;274.0;?
524.0;-801.0;689.0;350.0;-70.0;-370.0;-168.0;549.0;-379.0;263.0;850.0
864.0;-899.0;791.0;462.0;?;526.0;-130.0;175.0;-484.0;?;818.0
?;-493.0;912.0;470.0;313.0;598.0;-85.0;-189.0;?;265.0;820.0
882.0;-332.0;850.0;439.0;?;669.0;-37.0;?;-577.0;?;758.0
911.0;-628.0;?;428.0;22.0;303.0;13.0;?;-507.0;270.0;735.0
?;?;814.0;474.0;67.0;-323.0;?;-286.0;-477.0;?;?
875.0;?;858.0;410.0;52.0;-194.0;61.0;-236.0;-491.0;284.0;?
892.0;-514.0;848.0;375.0;?;91.0;?;-231.0;?;290.0;810.0
995.0;?;?;?;62.0;?;52.0;-169.0;?;295.0;846.0
946.0;?;759.0;299.0;?;317.0;36.0;-105.0;-689.0;?;901.0
?;-801.0;767.0;?;125.0;385.0;33.0;-61.0;-575.0;299.0;931.0
?;-773.0;565.0;378.0;?;?;19.0;-8.0;?;305.0;982.0
787.0;-748.0;?;437.0;121.0;393.0;-4.0;190.0;-75.0;317.0;?
633.0;-759.0;634.0;?;-80.0;327.0;-42.0;168.0;-111.0;?;1069.0
604.0;-776.0;542.0;475.0;-56.0;?;?;-209.0;-187.0;369.0;?
?;-752.0;539.0;478.0;371.0;?;-95.0;-197.0;?;397.0;1025.0
653.0;-726.0;634.0;?;?;?;-126.0;320.0;-145.0;424.0;940.0
730.0;-642.0;685.0;?;254.0;397.0;-159.0;-16.0;?;453.0;926.0
?;?;710.0;349.0;272.0;?;-192.0;285.0;-191.0;?;?
791.0;?;745.0;267.0;346.0;266.0;-203.0;176.0;-233.0;519.0;947.0
831.0;-661.0;715.0;247.0;315.0;-46.0;-211.0;129.0;-215.0;?;1002.0
802.0;-481.0;?;220.0;?;29.0;-214.0;191.0;-222.0;575.0;1009.0
848.0;-446.0;751.0;?;?;44.0;-219.0;?;-291.0;588.0;1012.0
881.0;-478.0;740.0;140.0;279.0;?;?;?;-309.0;594.0;960.0
853.0;-564.0;730.0;107.0;294.0;-3.0;-238.0;92.0;-307.0;589.0;973.0
818.0;-550.0;641.0;?;284.0;49.0;?;254.0;-329.0;?;1014.0
?;-588.0;600.0;146.0;?;41.0;-273.0;510.0;-305.0;?;1064.0
767.0;?;615.0;?;254.0;66.0;-288.0;448.0;-354.0;?;?
779.0;-612.0;623.0;?;220.0;?;-305.0;204.0;-439.0;576.0;?
809.0;-641.0;709.0;196.0;160.0;80.0;?;256.0;-452.0;572.0;924.0
818.0;-636.0;649.0;159.0;189.0;?;-336.0;258.0;-414.0;568.0;?
768.0;-575.0;652.0;?;166.0;166.0;-351.0;216.0;-416.0;573.0;968.0
758.0;-535.0;674.0;69.0;116.0;177.0;-364.0;228.0;-453.0;579.0;995.0
757.0;-483.0;701.0;?;81.0;188.0;-378.0;245.0;-489.0;578.0;989.0
?;-473.0;687.0;275.0;116.0;184.0;-397.0;234.0;-488.0;576.0;953.0
798.0;?;726.0;240.0;104.0;?;-418.0;?;-547.0;?;960.0
879.0;-581.0;719.0;?;82.0;251.0;-439.0;258.0;?;?;941.0
875.0;?;733.0;?;42.0;?;-460.0;323.0;-646.0;?;941.0
920.0;?;696.0;278.0;55.0;311.0;-485.0;304.0;-646.0;627.0;948.0
959.0;-573.0;715.0;264.0;-15.0;291.0;?;?;-621.0;?;951.0
900.0;-589.0;768.0;292.0;-20.0;292.0;-537.0;349.0;-560.0;664.0;?
857.0;-645.0;?;243.0;-123.0;346.0;-568.0;334.0;-495.0;678.0;990.0
809.0;-668.0;853.0;239.0;-108.0;359.0;-597.0;292.0;-510.0;695.0;960.0
822.0;-653.0;839.0;237.0;?;392.0;-629.0;?;?;712.0;864.0
791.0;-687.0;791.0;237.0;5.0;?;-654.0;250.0;-594.0;725.0;872.0
819.0;-681.0;654.0;?;?;488.0;?;155.0;-547.0;739.0;900.0
810.0;-642.0;650.0;283.0;40.0;?;-699.0;?;-568.0;749.0;926.0
844.0;-704.0;663.0;346.0;23.0;541.0;-716.0;54.0;-562.0;759.0;918.0
909.0;-736.0;715.0;378.0;-100.0;496.0;-726.0;83.0;?;763.0;910.0
865.0;-796.0;699.0;381.0;-110.0;415.0;-734.0;52.0;-506.0;765.0;875.0
731.0;-814.0;669.0;372.0;-115.0;391.0;?;131.0;-416.0;765.0;854.0
727.0;?;?;?;-106.0;428.0;-745.0;267.0;-386.0;?;?
666.0;-679.0;?;410.0;-30.0;481.0;-749.0;214.0;?;763.0;913.0
722.0;-611.0;796.0;469.0;?;481.0;-752.0;208.0;-373.0;756.0;908.0
729.0;-666.0;809.0;495.0;?;478.0;?;244.0;-416.0;753.0;870.0
709.0;-704.0;774.0;495.0;116.0;484.0;-761.0;282.0;-460.0;751.0;835.0
?;-684.0;?;491.0;107.0;469.0;?;220.0;-485.0;748.0;866.0
?;-679.0;653.0;452.0;138.0;398.0;?;182.0;-543.0;745.0;866.0
924.0;-674.0;556.0;432.0;120.0;343.0;-753.0;182.0;-461.0;742.0;952.0
?;-694.0;694.0;376.0;?;287.0;-754.0;131.0;?;744.0;?
789.0;-773.0;842.0;327.0;-51.0;263.0;-755.0;?;?;?;905.0
?;-817.0;888.0;287.0;-102.0;?;-759.0;107.0;?;?;884.0
733.0;-789.0;?;300.0;42.0;269.0;-761.0;66.0;-427.0;746.0;877.0
891.0;-717.0;732.0;?;211.0;?;-766.0;99.0;-449.0;?;?
872.0;-657.0;674.0;327.0;345.0;335.0;-772.0;308.0;-396.0;746.0;916.0
?;-598.0;710.0;395.0;?;396.0;?;349.0;-389.0;743.0;937.0
796.0;-631.0;684.0;365.0;20.0;427.0;-782.0;-8.0;-362.0;741.0;920.0
811.0;?;694.0;361.0;68.0;299.0;-790.0;?;-335.0;736.0;914.0
881.0;-879.0;688.0;?;?;145.0;-796.0;294.0;-288.0;730.0;939.0
786.0;-822.0;728.0;353.0;111.0;64.0;-799.0;?;?;727.0;943.0
646.0;-748.0;676.0;348.0;129.0;259.0;?;793.0;-134.0;725.0;985.0
560.0;-697.0;?;316.0;147.0;?;-801.0;?;?;724.0;950.0
600.0;?;636.0;?;259.0;293.0;-802.0;274.0;?;722.0;940.0
698.0;-675.0;?;283.0;267.0;261.0;?;501.0;-198.0;722.0;932.0
?;-688.0;718.0;278.0;320.0;241.0;-799.0;?;-404.0;?;914.0
856.0;-692.0;705.0;315.0;228.0;237.0;-798.0;110.0;-463.0;720.0;914.0
903.0;?;689.0;?;?;?;-795.0;326.0;-512.0;?;?
920.0;-678.0;657.0;335.0;73.0;132.0;-791.0;246.0;-633.0;718.0;?
?;-638.0;700.0;344.0;-16.0;89.0;?;384.0;-680.0;721.0;906.0
?;-630.0;494.0;302.0;-152.0;22.0;?;335.0;?;722.0;?
?;-665.0;?;294.0;-231.0;65.0;-803.0;283.0;-862.0;721.0;916.0
?;-720.0;489.0;287.0;-290.0;?;-804.0;?;-761.0;721.0;920.0
829.0;-733.0;505.0;?;-404.0;259.0;-808.0;262.0;-459.0;723.0;?
719.0;-761.0;709.0;313.0;-376.0;371.0;-810.0;313.0;-380.0;720.0;?
702.0;-750.0;863.0;333.0;-373.0;457.0;-820.0;215.0;-633.0;?;847.0
811.0;-726.0;755.0;354.0;-103.0;533.0;-837.0;148.0;-643.0;727.0;889.0
945.0;-671.0;684.0;384.0;?;639.0;?;183.0;-527.0;728.0;893.0
?;-665.0;?;?;43.0;?;-855.0;230.0;-525.0;731.0;920.0
817.0;-640.0;683.0;383.0;-170.0;669.0;?;?;-525.0;732.0;914.0
838.0;?;641.0;364.0;-170.0;?;-859.0;229.0;-544.0;734.0;951.0
829.0;-658.0;616.0;311.0;-52.0;?;-856.0;219.0;?;734.0;969.0
798.0;-870.0;584.0;?;-93.0;290.0;-856.0;251.0;-536.0;?;?
827.0;-900.0;588.0;330.0;-103.0;361.0;-855.0;229.0;-545.0;741.0;?
838.0;-767.0;546.0;356.0;-132.0;619.0;?;212.0;-633.0;?;934.0
?;-764.0;471.0;?;-92.0;500.0;-856.0;221.0;?;744.0;926.0
922.0;-745.0;514.0;339.0;-86.0;437.0;-849.0;?;-378.0;743.0;?
?;-727.0;605.0;324.0;?;?;?;?;-302.0;746.0;925.0
662.0;-685.0;617.0;317.0;-265.0;471.0;?;198.0;-397.0;746.0;952.0
804.0;-652.0;626.0;312.0;-258.0;443.0;-846.0;190.0;-430.0;746.0;971.0
872.0;-625.0;596.0;341.0;77.0;?;-846.0;193.0;-470.0;744.0;978.0
?;-623.0;515.0;362.0;?;444.0;?;182.0;-514.0;744.0;956.0
?;-612.0;518.0;408.0;10.0;489.0;?;?;?;743.0;1000.0
942.0;-575.0;483.0;?;10.0;559.0;?;209.0;?;739.0;?
?;-625.0;?;355.0;-82.0;467.0;-838.0;205.0;-183.0;738.0;1104.0
713.0;?;552.0;347.0;-113.0;205.0;?;?;?;732.0;1031.0
696.0;-624.0;589.0;?;4.0;236.0;-828.0;154.0;?;730.0;960.0
605.0;-631.0;?;302.0;?;326.0;?;177.0;-7.0;729.0;922.0
589.0;-572.0;657.0;?;210.0;342.0;-824.0;201.0;34.0;?;907.0
603.0;-543.0;731.0;289.0;251.0;410.0;-826.0;?;127.0;?;837.0
634.0;-523.0;758.0;?;292.0;396.0;-825.0;211.0;?;?;?
555.0;?;799.0;301.0;313.0;231.0;-821.0;226.0;390.0;720.0;959.0
638.0;-521.0;853.0;234.0;342.0;84.0;?;251.0;602.0;715.0;910.0
734.0;?;917.0;?;?;?;?;224.0;877.0;708.0;?
647.0;-606.0;905.0;113.0;484.0;-112.0;-792.0;258.0;1200.0;?;?
620.0;?;896.0;44.0;?;-85.0;-772.0;?;?;693.0;891.0
346.0;-677.0;1193.0;37.0;643.0;-117.0;?;173.0;1450.0;687.0;?
163.0;-715.0;1289.0;?;?;?;-706.0;207.0;1364.0;681.0;?
131.0;-743.0;?;264.0;1046.0;-296.0;-651.0;201.0;1184.0;?;883.0
122.0;?;1452.0;317.0;1372.0;-452.0;-592.0;236.0;1040.0;?;1023.0
216.0;-852.0;1277.0;?;?;-626.0;-499.0;259.0;981.0;625.0;1069.0
285.0;-850.0;1405.0;230.0;1450.0;?;?;242.0;?;587.0;946.0
396.0;?;1185.0;168.0;?;-1202.0;-229.0;290.0;749.0;543.0;?
387.0;?;1100.0;?;1349.0;-1496.0;-65.0;?;708.0;?;856.0
341.0;-849.0;?;-33.0;?;-1618.0;91.0;?;653.0;468.0;883.0
359.0;-1133.0;923.0;-97.0;1158.0;-1610.0;224.0;301.0;659.0;452.0;869.0
?;-1227.0;935.0;16.0;1045.0;-1404.0;?;299.0;707.0;440.0;836.0
?;-1277.0;1007.0;?;925.0;-1234.0;?;270.0;709.0;425.0;909.0
?;-1181.0;1010.0;291.0;867.0;-1153.0;435.0;267.0;737.0;409.0;960.0
304.0;?;1025.0;255.0;892.0;?;?;227.0;760.0;377.0;872.0
352.0;-981.0;1071.0;195.0;917.0;-948.0;?;347.0;720.0;?;?
366.0;-888.0;1091.0;173.0;927.0;-827.0;?;380.0;?;225.0;982.0
512.0;-794.0;?;152.0;957.0;-733.0;?;?;937.0;118.0;915.0
462.0;-773.0;1404.0;?;1006.0;-716.0;580.0;199.0;906.0;?;?
307.0;-852.0;1380.0;?;?;-751.0;593.0;334.0;824.0;-52.0;747.0
252.0;-868.0;1258.0;256.0;1171.0;?;599.0;334.0;645.0;?;693.0
165.0;-887.0;1030.0;297.0;1331.0;?;597.0;?;550.0;-112.0;736.0
172.0;-935.0;?;?;?;?;591.0;19.0;628.0;-136.0;837.0
259.0;-970.0;891.0;305.0;1123.0;-842.0;583.0;?;?;-156.0;847.0
269.0;-1011.0;1023.0;282.0;942.0;-837.0;576.0;-131.0;715.0;-169.0;831.0
250.0;-1197.0;1076.0;?;840.0;-1009.0;?;?;716.0;-183.0;878.0
261.0;-1257.0;1031.0;315.0;892.0;-1076.0;?;48.0;734.0;-196.0;934.0
284.0;-1174.0;1028.0;339.0;933.0;-1014.0;557.0;264.0;775.0;-204.0;1016.0
?;-998.0;1105.0;364.0;960.0;-856.0;?;?;?;-208.0;1057.0
316.0;-793.0;1130.0;396.0;930.0;-683.0;545.0;155.0;?;-209.0;1060.0
278.0;-769.0;1098.0;?;?;?;?;156.0;709.0;-213.0;915.0
324.0;-875.0;?;?;977.0;-781.0;537.0;?;?;?;849.0
388.0;-947.0;?;397.0;?;?;544.0;239.0;474.0;-206.0;802.0
458.0;?;885.0;446.0;1023.0;-812.0;555.0;135.0;377.0;-196.0;775.0
473.0;-948.0;848.0;379.0;980.0;-803.0;570.0;9.0;318.0;-179.0;861.0
504.0;-968.0;?;374.0;?;-809.0;580.0;67.0;419.0;-161.0;959.0
555.0;-1032.0;896.0;357.0;759.0;?;590.0;74.0;559.0;-142.0;?
514.0;-1033.0;1001.0;?;694.0;-865.0;595.0;245.0;777.0;-122.0;924.0
440.0;-1000.0;1144.0;269.0;?;?;598.0;267.0;876.0;?;942.0
271.0;-939.0;?;263.0;?;?;599.0;?;1003.0;?;1034.0
157.0;?;1248.0;299.0;?;-606.0;600.0;573.0;1016.0;?;1102.0
?;-795.0;1367.0;402.0;1068.0;-540.0;?;?;?;?;918.0
?;?;1393.0;538.0;1146.0;?;?;744.0;797.0;-79.0;?
177.0;?;1078.0;664.0;?;-457.0;616.0;1043.0;650.0;-89.0;720.0
93.0;-886.0;987.0;541.0;?;?;620.0;?;711.0;?;787.0
1.0;-1015.0;1030.0;306.0;1315.0;-753.0;630.0;?;813.0;?;805.0
34.0;-1094.0;1048.0;?;1043.0;-941.0;645.0;-70.0;?;-187.0;?
?;-1092.0;970.0;44.0;883.0;-1026.0;654.0;309.0;?;-224.0;794.0
233.0;?;913.0;101.0;?;-1108.0;662.0;578.0;574.0;-254.0;844.0
285.0;-1243.0;?;122.0;1029.0;-1151.0;665.0;468.0;579.0;?;831.0
325.0;-1117.0;934.0;220.0;903.0;-1094.0;667.0;276.0;572.0;?;?
324.0;-859.0;945.0;249.0;763.0;-772.0;672.0;298.0;549.0;-299.0;?
348.0;-815.0;960.0;?;812.0;?;673.0;396.0;?;-328.0;828.0
321.0;-901.0;?;?;?;-834.0;675.0;510.0;558.0;-366.0;847.0
295.0;?;962.0;?;812.0;?;689.0;?;?;-409.0;?
323.0;-819.0;938.0;146.0;823.0;-728.0;?;489.0;574.0;-439.0;892.0
364.0;-770.0;965.0;165.0;838.0;-634.0;699.0;493.0;618.0;-455.0;1030.0
390.0;-805.0;1056.0;209.0;838.0;-640.0;?;417.0;755.0;?;1054.0
?;-839.0;1141.0;237.0;848.0;-667.0;705.0;345.0;866.0;-453.0;1088.0
340.0;-840.0;1269.0;?;?;-657.0;709.0;189.0;944.0;-439.0;1316.0
337.0;?;1384.0;212.0;960.0;?;708.0;165.0;1005.0;-427.0;1172.0
?;-857.0;1468.0;256.0;1093.0;-670.0;709.0;279.0;?;-418.0;?
273.0;?;1419.0;329.0;1207.0;-659.0;706.0;498.0;760.0;?;644.0
?;-843.0;1121.0;?;?;-672.0;703.0;575.0;794.0;?;687.0
67.0;-877.0;1098.0;422.0;1333.0;-697.0;696.0;352.0;977.0;-358.0;671.0
83.0;-989.0;1203.0;511.0;1348.0;-808.0;693.0;296.0;993.0;?;714.0
59.0;-1089.0;1196.0;520.0;1028.0;-929.0;690.0;?;?;-316.0;770.0
54.0;-1136.0;1117.0;333.0;988.0;?;682.0;?;812.0;?;813.0
155.0;-1260.0;982.0;243.0;?;-1109.0;673.0;301.0;782.0;-294.0;807.0
208.0;-1293.0;1017.0;423.0;1134.0;-1128.0;663.0;71.0;755.0;-293.0;874.0
228.0;?;?;433.0;1050.0;-1081.0;659.0;-88.0;719.0;-292.0;902.0
205.0;-904.0;1018.0;354.0;952.0;-763.0;658.0;?;?;-301.0;845.0
225.0;?;1032.0;326.0;955.0;-912.0;671.0;-168.0;676.0;?;822.0
256.0;-1114.0;982.0;?;956.0;-1070.0;683.0;29.0;?;-329.0;774.0
242.0;?;974.0;416.0;?;?;711.0;-75.0;556.0;-348.0;?
?;?;890.0;?;914.0;-919.0;727.0;-50.0;570.0;-358.0;923.0
289.0;-901.0;951.0;347.0;?;-873.0;736.0;-150.0;686.0;-365.0;?
?;-908.0;1075.0;372.0;846.0;?;753.0;-49.0;804.0;?;1008.0
255.0;-893.0;1181.0;410.0;756.0;-840.0;766.0;?;903.0;?;1133.0
233.0;?;1242.0;379.0;806.0;-813.0;778.0;-40.0;1088.0;-379.0;1101.0
307.0;-934.0;1434.0;342.0;?;-799.0;?;?;1143.0;-383.0;?
134.0;-929.0;1385.0;?;?;-766.0;?;304.0;?;-391.0;781.0
?;-858.0;?;393.0;?;-686.0;792.0;441.0;?;-401.0;753.0
?;-833.0;?;473.0;1370.0;-624.0;794.0;69.0;930.0;-408.0;858.0
-76.0;-941.0;?;375.0;1382.0;-705.0;797.0;928.0;?;-417.0;?
?;?;1148.0;342.0;?;-850.0;804.0;1358.0;741.0;-423.0;800.0
?;?;1009.0;?;915.0;-951.0;821.0;-430.0;610.0;-434.0;817.0
217.0;-1244.0;920.0;232.0;?;-1111.0;830.0;84.0;565.0;-453.0;803.0
303.0;-1378.0;878.0;?;1086.0;?;836.0;121.0;553.0;-477.0;833.0
361.0;-1098.0;?;239.0;923.0;-1173.0;826.0;1012.0;574.0;-507.0;833.0
332.0;-824.0;947.0;310.0;822.0;-782.0;823.0;-295.0;613.0;-543.0;838.0
316.0;-896.0;942.0;298.0;?;-850.0;829.0;91.0;621.0;-573.0;871.0
?;?;939.0;?;802.0;?;831.0;440.0;608.0;-604.0;814.0
315.0;-998.0;931.0;250.0;833.0;-954.0;837.0;386.0;537.0;-617.0;798.0
?;-863.0;879.0;197.0;?;-778.0;843.0;292.0;?;-611.0;997.0
404.0;-793.0;878.0;189.0;?;?;846.0;473.0;643.0;-579.0;1150.0
?;-785.0;1059.0;?;840.0;-624.0;845.0;489.0;837.0;?;1188.0
336.0;-808.0;1236.0;?;773.0;-642.0;845.0;460.0;?;?;?
316.0;-824.0;1429.0;256.0;807.0;-675.0;845.0;368.0;1183.0;-410.0;821.0
?;-827.0;1557.0;261.0;1006.0;-699.0;842.0;255.0;940.0;-335.0;664.0
11.0;-831.0;1300.0;338.0;1173.0;?;843.0;237.0;779.0;?;753.0
?;-811.0;1086.0;446.0;?;?;843.0;?;923.0;-223.0;?
122.0;-752.0;?;500.0;1501.0;-598.0;845.0;419.0;966.0;-181.0;739.0
122.0;-822.0;1259.0;669.0;1172.0;-653.0;849.0;495.0;?;?;767.0
124.0;-1012.0;?;?;?;-846.0;850.0;512.0;828.0;-138.0;720.0
122.0;?;1152.0;351.0;1111.0;-994.0;849.0;?;783.0;?;727.0
143.0;?;1042.0;379.0;1176.0;?;848.0;?;754.0;-144.0;748.0
165.0;-1350.0;1015.0;449.0;1140.0;-1259.0;850.0;100.0;725.0;?;823.0
169.0;?;996.0;414.0;1032.0;-917.0;855.0;132.0;703.0;?;?
177.0;-974.0;969.0;355.0;971.0;-885.0;871.0;-276.0;688.0;-256.0;827.0
217.0;-1088.0;990.0;346.0;923.0;-1009.0;883.0;-297.0;681.0;-306.0;789.0
248.0;?;968.0;367.0;929.0;-1042.0;891.0;-206.0;622.0;-353.0;805.0
?;-1032.0;926.0;406.0;895.0;-964.0;900.0;57.0;641.0;-398.0;?
304.0;?;968.0;409.0;878.0;-885.0;909.0;-106.0;681.0;-433.0;948.0
293.0;-915.0;1032.0;?;857.0;-845.0;923.0;78.0;739.0;-471.0;937.0
245.0;?;1043.0;?;818.0;-828.0;928.0;-133.0;751.0;-497.0;973.0
195.0;?;991.0;?;860.0;-820.0;931.0;?;?;-515.0;1083.0
355.0;-899.0;?;384.0;926.0;-795.0;933.0;-225.0;1054.0;-532.0;939.0
?;-907.0;1518.0;?;965.0;-778.0;?;-289.0;892.0;?;?
127.0;-876.0;1202.0;?;940.0;?;?;-139.0;687.0;-553.0;715.0
182.0;-858.0;1050.0;427.0;1135.0;?;932.0;?;?;-554.0;830.0
273.0;-910.0;1099.0;450.0;1302.0;-743.0;937.0;1020.0;911.0;-553.0;771.0
182.0;-944.0;1267.0;462.0;?;-790.0;?;728.0;760.0;-543.0;759.0
133.0;-951.0;1118.0;433.0;961.0;-834.0;946.0;?;628.0;?;680.0
252.0;-975.0;980.0;416.0;1044.0;-862.0;948.0;-413.0;561.0;-522.0;650.0
305.0;-1202.0;?;?;1210.0;-1090.0;947.0;722.0;480.0;?;698.0
316.0;-1236.0;840.0;?;?;-1133.0;955.0;-606.0;?;-504.0;709.0
335.0;-963.0;818.0;331.0;885.0;?;952.0;?;?;-488.0;691.0
303.0;-855.0;?;360.0;802.0;-752.0;951.0;?;460.0;-466.0;691.0
295.0;-999.0;737.0;306.0;?;-920.0;951.0;407.0;?;?;642.0
254.0;-1091.0;?;?;708.0;-1011.0;952.0;448.0;?;-397.0;608.0
246.0;-898.0;711.0;191.0;680.0;-812.0;955.0;366.0;?;-356.0;469.0
?;-790.0;782.0;226.0;673.0;-689.0;953.0;343.0;?;?;480.0
148.0;-712.0;882.0;246.0;656.0;-612.0;955.0;345.0;859.0;-287.0;259.0
106.0;?;?;238.0;?;?;958.0;364.0;1054.0;-260.0;-3.0
-23.0;-662.0;1295.0;278.0;712.0;-546.0;961.0;441.0;?;-247.0;-20.0
-180.0;-633.0;?;365.0;?;-524.0;?;447.0;1105.0;-250.0;-80.0
-203.0;-609.0;1307.0;414.0;1069.0;-518.0;968.0;?;?;-256.0;-249.0
-145.0;-606.0;1333.0;?;1232.0;-516.0;971.0;329.0;1084.0;-274.0;-200.0
?;-607.0;?;633.0;1235.0;-506.0;977.0;?;1026.0;-309.0;-285.0
?;-698.0;1243.0;666.0;1284.0;-617.0;979.0;423.0;927.0;?;-344.0
75.0;-825.0;1227.0;656.0;1265.0;?;976.0;382.0;?;-364.0;-408.0
31.0;-1121.0;1240.0;686.0;1219.0;-1017.0;972.0;250.0;941.0;-397.0;-380.0
5.0;?;?;682.0;1155.0;-1111.0;964.0;415.0;?;-429.0;?
-133.0;-1187.0;1167.0;688.0;1115.0;-1115.0;954.0;?;899.0;?;?
-102.0;?;?;637.0;?;?;?;?;885.0;-505.0;-407.0
-114.0;-1235.0;1141.0;684.0;1112.0;-1169.0;933.0;-163.0;893.0;-541.0;-458.0
-86.0;-1174.0;?;610.0;1137.0;-1131.0;919.0;-246.0;?;?;-445.0
?;-1135.0;1160.0;566.0;1064.0;?;906.0;-38.0;982.0;-609.0;-471.0
-144.0;-1139.0;1171.0;526.0;1095.0;-994.0;890.0;18.0;?;-622.0;-509.0
-115.0;?;1287.0;?;1072.0;-1005.0;?;?;?;?;-521.0
58.0;?;1266.0;504.0;1065.0;-1026.0;866.0;-59.0;689.0;-611.0;-492.0
?;?;1241.0;494.0;1169.0;-1012.0;856.0;7.0;733.0;-603.0;-451.0
170.0;-1046.0;1240.0;485.0;1241.0;-964.0;845.0;-137.0;708.0;-596.0;?
148.0;-1046.0;1234.0;449.0;1158.0;-982.0;836.0;-206.0;735.0;?;-450.0
96.0;?;1257.0;452.0;1084.0;-960.0;830.0;?;701.0;-585.0;-388.0
53.0;-1057.0;?;421.0;?;?;829.0;231.0;709.0;-586.0;?
?;-1105.0;1099.0;455.0;?;-1061.0;824.0;628.0;738.0;-586.0;?
4.0;?;?;511.0;1041.0;-1076.0;826.0;?;739.0;-586.0;-336.0
?;-1141.0;?;?;1010.0;-920.0;831.0;-89.0;796.0;-589.0;-365.0
-57.0;-1095.0;1107.0;?;960.0;?;834.0;891.0;892.0;-591.0;-374.0
?;-1122.0;1142.0;438.0;?;-855.0;835.0;56.0;777.0;-598.0;-356.0
-21.0;-1178.0;1170.0;389.0;945.0;-842.0;833.0;-866.0;628.0;-606.0;-313.0
132.0;-1098.0;1114.0;383.0;966.0;-881.0;833.0;768.0;773.0;-620.0;-345.0
33.0;-968.0;1188.0;407.0;1057.0;?;832.0;284.0;?;?;-376.0
-72.0;-966.0;1135.0;389.0;992.0;-810.0;?;367.0;739.0;-628.0;?
20.0;-912.0;1095.0;401.0;?;-796.0;838.0;474.0;714.0;-629.0;?
-8.0;?;1075.0;382.0;?;?;842.0;341.0;771.0;-627.0;-315.0
?;?;1123.0;?;1065.0;-899.0;848.0;164.0;831.0;?;?
-163.0;-1038.0;1134.0;391.0;987.0;-955.0;?;487.0;849.0;-625.0;-276.0
-100.0;-981.0;1069.0;408.0;1041.0;-802.0;863.0;399.0;812.0;-622.0;-244.0
56.0;-1004.0;1045.0;398.0;1009.0;-812.0;870.0;487.0;809.0;-622.0;-229.0
35.0;-1060.0;1000.0;424.0;?;-920.0;878.0;428.0;606.0;-629.0;?
241.0;-1002.0;1017.0;429.0;967.0;-938.0;886.0;?;548.0;-632.0;-250.0
300.0;-981.0;1067.0;399.0;914.0;-823.0;893.0;272.0;529.0;-638.0;?
?;-950.0;?;393.0;947.0;-895.0;901.0;258.0;885.0;-648.0;?
-23.0;-1019.0;1074.0;?;806.0;-938.0;913.0;269.0;?;-652.0;?
-248.0;-992.0;1179.0;371.0;?;-952.0;922.0;345.0;932.0;-660.0;-283.0
?;-963.0;?;380.0;863.0;-892.0;930.0;410.0;838.0;-660.0;-258.0
-115.0;-941.0;1190.0;390.0;?;-768.0;936.0;361.0;767.0;-660.0;-235.0
?;-915.0;1063.0;391.0;?;-716.0;943.0;375.0;830.0;-656.0;-225.0
