Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass
40.0;-272.0;488.0;-154.0;?;92;-10
37.0;-288.0;491.0;?;?;92;-10
?;-286.0;492.0;-152.0;60.0;?;?
61.0;-269.0;491.0;-158.0;?;?;?
48.0;?;?;-156.0;?;92;-10
63.0;-292.0;492.0;-158.0;69.0;92;-10
55.0;-307.0;?;-156.0;?;92;-10
?;-286.0;491.0;?;72.0;92;-10
68.0;-288.0;490.0;-158.0;71.0;92;-10
48.0;?;491.0;-159.0;72.0;?;-10
?;?;?;-159.0;62.0;?;?
40.0;?;490.0;-157.0;65.0;92;-10
?;?;492.0;-160.0;64.0;92;-10
70.0;-272.0;491.0;-160.0;67.0;91;-10
78.0;-265.0;490.0;-161.0;?;90;-10
77.0;?;490.0;-163.0;64.0;89;-10
82.0;?;488.0;?;67.0;?;-9
139.0;-237.0;491.0;?;55.0;?;-9
128.0;?;487.0;-164.0;?;81;-10
77.0;?;?;-165.0;?;80;-11
74.0;-264.0;486.0;-166.0;66.0;79;-11
58.0;-269.0;483.0;-170.0;72.0;74;-12
71.0;-289.0;481.0;?;78.0;71;-14
111.0;-313.0;479.0;-173.0;108.0;70;-14
135.0;?;478.0;?;131.0;?;-15
?;?;474.0;-179.0;141.0;?;-15
109.0;-350.0;472.0;-181.0;141.0;?;?
83.0;-287.0;468.0;-180.0;143.0;69;-15
?;-272.0;?;-185.0;125.0;70;-14
?;-273.0;461.0;-185.0;101.0;71;-14
70.0;-317.0;?;-182.0;88.0;71;-14
36.0;-352.0;451.0;-184.0;94.0;71;-14
16.0;-344.0;443.0;-185.0;?;71;-14
-25.0;-313.0;436.0;?;100.0;71;-13
0.0;-297.0;?;?;105.0;71;-13
-12.0;?;409.0;-181.0;104.0;71;-13
30.0;?;?;-180.0;88.0;?;-13
-113.0;-389.0;376.0;-176.0;?;71;-13
-120.0;-409.0;360.0;-171.0;56.0;71;-13
-143.0;-457.0;?;-165.0;8.0;?;?
-167.0;-485.0;323.0;-159.0;0.0;71;-13
-136.0;-443.0;301.0;-154.0;-8.0;71;-13
-32.0;-381.0;?;-144.0;-24.0;71;-13
60.0;-389.0;251.0;?;-38.0;71;-13
56.0;-379.0;227.0;-112.0;-40.0;71;-13
?;-367.0;201.0;-92.0;-53.0;71;-13
6.0;-329.0;178.0;-67.0;-73.0;?;?
-43.0;-313.0;153.0;-51.0;-77.0;71;?
-55.0;-265.0;?;-34.0;-95.0;71;-13
-29.0;?;101.0;-19.0;-116.0;71;-13
-30.0;-264.0;76.0;?;-111.0;71;-13
4.0;-244.0;51.0;2.0;-83.0;71;-13
0.0;-223.0;30.0;6.0;-76.0;71;-13
31.0;-206.0;4.0;11.0;-58.0;71;-13
-10.0;-213.0;-19.0;15.0;-55.0;?;-13
?;-255.0;-49.0;13.0;-42.0;71;-13
-18.0;-318.0;-78.0;10.0;?;72;-13
-19.0;-343.0;-107.0;9.0;?;71;-13
21.0;?;-140.0;6.0;3.0;71;-13
62.0;-245.0;?;2.0;15.0;71;?
?;-195.0;-202.0;-5.0;37.0;71;-13
?;-219.0;-230.0;-8.0;50.0;71;-12
65.0;-261.0;-252.0;-14.0;?;70;-12
?;-243.0;?;-18.0;36.0;70;?
116.0;-230.0;-301.0;-21.0;?;70;-11
147.0;-135.0;-326.0;-24.0;36.0;69;-9
135.0;-108.0;-349.0;-22.0;59.0;68;-8
195.0;-121.0;-369.0;?;52.0;66;-8
180.0;-102.0;-389.0;-24.0;43.0;62;?
206.0;-76.0;-404.0;?;43.0;59;-7
?;-49.0;-420.0;-27.0;29.0;55;-7
299.0;-29.0;?;-32.0;27.0;50;?
272.0;-30.0;-444.0;-30.0;60.0;48;-7
291.0;-35.0;-454.0;-33.0;107.0;47;-7
250.0;-57.0;-461.0;-31.0;114.0;?;-8
?;-58.0;-465.0;-30.0;147.0;45;-8
186.0;-68.0;?;-31.0;171.0;45;-7
234.0;?;-472.0;?;?;45;-8
252.0;?;-476.0;-32.0;?;45;-8
228.0;?;-479.0;-34.0;249.0;45;?
198.0;-129.0;-477.0;?;249.0;46;-8
202.0;-126.0;?;?;249.0;47;-8
192.0;-141.0;?;-40.0;242.0;48;-8
220.0;-124.0;?;-42.0;226.0;48;-8
?;-93.0;-494.0;-42.0;205.0;48;-8
241.0;-89.0;-497.0;-40.0;176.0;48;-8
219.0;?;?;-45.0;162.0;?;-9
220.0;-79.0;-491.0;-44.0;154.0;46;-9
?;?;-491.0;-46.0;?;47;?
232.0;-76.0;?;-47.0;138.0;45;-10
240.0;-61.0;-486.0;-46.0;152.0;?;-11
227.0;-57.0;-479.0;-48.0;165.0;?;-11
246.0;-77.0;?;-46.0;186.0;39;-17
199.0;-49.0;-469.0;-51.0;?;37;-19
218.0;-71.0;-465.0;-47.0;?;35;-23
189.0;-81.0;-462.0;-52.0;193.0;34;-24
168.0;?;-464.0;-56.0;184.0;34;-25
171.0;-97.0;-465.0;?;183.0;34;-25
198.0;-95.0;?;-63.0;172.0;35;?
199.0;-113.0;-478.0;-71.0;160.0;27;?
187.0;-146.0;-487.0;-79.0;154.0;?;-59
177.0;-151.0;-495.0;-94.0;141.0;24;-54
147.0;-194.0;-498.0;-102.0;136.0;?;-55
91.0;-218.0;-509.0;-116.0;144.0;23;-55
87.0;-241.0;?;-132.0;130.0;?;-57
68.0;?;-537.0;-149.0;129.0;24;-51
38.0;-306.0;-548.0;-165.0;127.0;21;-70
?;-303.0;-556.0;-184.0;126.0;18;-96
16.0;-273.0;-559.0;-200.0;123.0;18;-92
-36.0;?;-559.0;-219.0;104.0;?;-96
62.0;-323.0;?;-237.0;87.0;19;?
86.0;-416.0;-540.0;-252.0;?;19;?
?;-435.0;?;-270.0;51.0;20;-98
?;-446.0;-444.0;-286.0;38.0;20;-98
-276.0;-466.0;-347.0;-307.0;36.0;20;-99
?;-540.0;-234.0;-327.0;2.0;20;-100
-201.0;-611.0;-147.0;-349.0;-49.0;20;-100
-87.0;?;?;-364.0;-75.0;20;-100
?;-661.0;13.0;-381.0;?;20;-100
-95.0;-558.0;?;-395.0;-95.0;20;-100
-72.0;-561.0;163.0;-407.0;-115.0;20;?
-76.0;-424.0;225.0;-417.0;?;21;?
-132.0;-295.0;?;-436.0;-200.0;?;-105
-22.0;?;343.0;-452.0;-272.0;21;-105
-32.0;-252.0;408.0;?;-302.0;21;-106
51.0;-240.0;463.0;-475.0;-270.0;21;-107
76.0;-198.0;?;-482.0;?;?;-107
-3.0;-216.0;547.0;-485.0;?;?;-106
-9.0;-264.0;?;?;-169.0;21;-109
-57.0;-309.0;?;-489.0;-114.0;19;-104
-50.0;-345.0;?;-493.0;-39.0;20;-115
-61.0;-421.0;?;-493.0;64.0;18;-110
-108.0;-382.0;?;-499.0;136.0;17;-119
-112.0;-245.0;603.0;-503.0;166.0;16;-139
-54.0;-262.0;610.0;-504.0;158.0;7;-124
?;-176.0;611.0;?;114.0;15;-203
239.0;?;611.0;-506.0;?;-9;-56
242.0;7.0;614.0;-509.0;48.0;-78;163
211.0;?;605.0;-508.0;?;-110;58
198.0;-78.0;595.0;?;0.0;?;38
264.0;-63.0;581.0;-501.0;-18.0;-102;34
242.0;-167.0;567.0;?;20.0;-74;-24
18.0;-188.0;561.0;-487.0;44.0;-50;0
-117.0;?;?;-479.0;61.0;-35;-12
-60.0;-215.0;547.0;-476.0;8.0;-20;-12
17.0;-287.0;530.0;-471.0;-21.0;-6;-8
?;-342.0;507.0;-468.0;-47.0;4;-11
61.0;-393.0;478.0;?;12.0;15;-9
?;-414.0;441.0;-467.0;45.0;25;-13
128.0;-448.0;401.0;-469.0;?;?;-12
141.0;-515.0;356.0;?;106.0;34;-13
?;-521.0;321.0;-477.0;87.0;33;-14
67.0;-598.0;298.0;-481.0;29.0;?;-14
49.0;-552.0;?;?;25.0;25;-13
-10.0;-518.0;?;-489.0;16.0;23;-12
22.0;-427.0;276.0;-493.0;14.0;21;-12
16.0;?;289.0;?;24.0;20;-13
21.0;?;310.0;-503.0;46.0;?;?
?;-606.0;341.0;-508.0;35.0;20;-14
45.0;?;362.0;?;4.0;20;?
3.0;-374.0;?;-514.0;21.0;20;-14
?;-382.0;418.0;-517.0;28.0;20;-14
-36.0;-372.0;425.0;-515.0;-44.0;20;?
-152.0;?;?;-514.0;?;20;?
?;?;427.0;-514.0;-99.0;20;-14
-181.0;?;401.0;-512.0;-122.0;?;-15
?;-240.0;350.0;-507.0;-170.0;19;-15
-210.0;-264.0;291.0;?;?;19;-15
-211.0;?;233.0;-495.0;-198.0;18;-15
-175.0;-238.0;192.0;-484.0;-181.0;18;-15
?;?;?;-474.0;-181.0;15;-13
45.0;-340.0;149.0;-469.0;?;10;-9
-72.0;?;?;-458.0;-171.0;-5;-3
170.0;?;?;-453.0;-148.0;?;4
450.0;-301.0;114.0;-449.0;-142.0;?;11
-58.0;-146.0;?;-439.0;-151.0;-66;15
107.0;?;48.0;-434.0;?;-64;16
343.0;?;18.0;-427.0;?;-61;?
139.0;-307.0;16.0;-421.0;?;-51;?
107.0;-396.0;27.0;-412.0;?;-43;18
43.0;-420.0;51.0;-406.0;?;-46;18
25.0;-446.0;100.0;-405.0;122.0;?;?
38.0;-462.0;149.0;-406.0;204.0;6;10
67.0;?;172.0;-409.0;96.0;16;5
93.0;-414.0;?;?;63.0;30;1
136.0;?;157.0;?;128.0;37;-1
93.0;-486.0;144.0;-438.0;83.0;42;?
26.0;?;137.0;?;6.0;45;-7
?;-547.0;144.0;-454.0;-8.0;39;-7
22.0;-630.0;?;?;-15.0;35;?
?;-570.0;176.0;-469.0;-10.0;33;-3
-21.0;-502.0;185.0;-477.0;-8.0;?;-2
55.0;-429.0;183.0;-484.0;-6.0;30;-2
?;-341.0;180.0;?;?;30;-2
?;-245.0;177.0;-495.0;6.0;?;-2
?;-213.0;167.0;-502.0;-25.0;29;?
127.0;-186.0;155.0;-509.0;-40.0;29;-2
123.0;-176.0;?;-508.0;-4.0;29;?
67.0;-184.0;149.0;?;3.0;29;-2
-38.0;-168.0;146.0;?;-63.0;29;-2
?;-174.0;147.0;-504.0;?;?;-2
-78.0;-158.0;153.0;?;-60.0;29;?
-111.0;?;140.0;-489.0;-48.0;?;-2
-156.0;-127.0;?;-479.0;-56.0;29;-2
?;-181.0;80.0;-465.0;-63.0;?;-2
-125.0;-218.0;58.0;-449.0;-60.0;28;-2
-85.0;-231.0;52.0;-437.0;-66.0;?;-1
11.0;-256.0;48.0;-426.0;-65.0;27;-1
93.0;-481.0;39.0;-418.0;-83.0;?;0
79.0;-608.0;29.0;-408.0;-89.0;20;?
-154.0;?;19.0;?;-62.0;1;6
136.0;-236.0;13.0;-402.0;?;?;10
232.0;-94.0;12.0;-399.0;-42.0;-54;11
240.0;-113.0;?;-400.0;-54.0;?;12
326.0;-230.0;38.0;-393.0;-41.0;?;?
220.0;-367.0;58.0;-388.0;-19.0;?;11
?;-404.0;?;?;-9.0;-46;?
-115.0;?;87.0;-375.0;80.0;-32;8
?;?;-134.0;-523.0;?;11;-2
-244.0;?;?;-524.0;?;11;-2
-263.0;?;-245.0;-525.0;-73.0;11;?
-268.0;-442.0;-282.0;?;-66.0;11;-2
?;-559.0;-298.0;-534.0;-112.0;11;-2
-254.0;-551.0;-295.0;-533.0;-106.0;11;-2
-179.0;-399.0;-296.0;-527.0;-111.0;?;-2
54.0;-251.0;?;?;?;11;-2
345.0;?;-279.0;-508.0;-139.0;?;-2
516.0;-313.0;-261.0;-492.0;-140.0;11;-2
?;-359.0;-245.0;-476.0;-141.0;12;?
56.0;-331.0;?;-457.0;-134.0;12;-2
-17.0;-286.0;-202.0;-440.0;?;11;?
-33.0;-185.0;-185.0;-417.0;?;?;-1
42.0;-159.0;-168.0;-392.0;?;12;-1
97.0;?;-152.0;?;9.0;11;-1
72.0;?;-122.0;-354.0;92.0;7;2
62.0;-128.0;?;?;104.0;1;5
95.0;-144.0;-79.0;-336.0;80.0;1;5
99.0;-166.0;?;?;83.0;?;6
65.0;?;-35.0;-344.0;141.0;?;8
?;-216.0;?;-354.0;?;-5;7
?;-237.0;-8.0;?;?;-3;5
?;-258.0;6.0;-371.0;79.0;-4;5
-25.0;-280.0;18.0;-380.0;66.0;1;1
16.0;-298.0;42.0;-386.0;50.0;6;-4
67.0;?;73.0;-398.0;60.0;7;-4
117.0;-398.0;100.0;-406.0;67.0;7;-4
124.0;-358.0;118.0;-413.0;71.0;?;-5
117.0;-351.0;143.0;?;52.0;?;-6
?;-362.0;171.0;-436.0;53.0;4;?
66.0;-355.0;191.0;-445.0;?;0;-9
?;-355.0;214.0;-457.0;48.0;-4;-10
47.0;-372.0;?;?;46.0;-8;?
39.0;-375.0;?;-473.0;?;-11;-11
?;-399.0;306.0;-479.0;52.0;?;-10
7.0;-384.0;316.0;-488.0;40.0;-11;-10
-8.0;-344.0;333.0;?;20.0;-11;-10
60.0;-317.0;350.0;-506.0;8.0;-11;-10
98.0;?;369.0;-513.0;4.0;-11;-10
65.0;?;385.0;-521.0;3.0;-11;-10
14.0;-296.0;?;-528.0;0.0;-11;-10
?;-272.0;?;-534.0;0.0;?;?
-117.0;-263.0;395.0;-544.0;1.0;-11;-10
-138.0;-274.0;372.0;-560.0;12.0;-11;-10
?;?;362.0;-570.0;-7.0;?;-10
-59.0;-344.0;?;-581.0;-9.0;?;?
4.0;-380.0;425.0;-589.0;17.0;-11;-10
49.0;-365.0;?;-598.0;41.0;-11;-10
?;?;517.0;-600.0;34.0;-11;-11
-27.0;-310.0;?;-607.0;15.0;-11;?
-76.0;?;?;-611.0;-9.0;-11;-11
-115.0;-349.0;599.0;-615.0;-31.0;-11;?
-146.0;-339.0;630.0;-623.0;-60.0;-11;-11
-100.0;-366.0;661.0;-628.0;?;-11;-11
-49.0;-410.0;?;-636.0;-83.0;-11;-11
-19.0;?;713.0;-637.0;?;-11;-12
-29.0;-385.0;?;-642.0;-84.0;-11;-12
-1.0;?;740.0;-647.0;?;-11;-12
50.0;-302.0;745.0;-650.0;-96.0;?;?
75.0;-335.0;747.0;-654.0;-102.0;-11;-12
42.0;?;756.0;-660.0;-108.0;-11;?
15.0;-325.0;762.0;?;-114.0;-11;?
11.0;?;766.0;-661.0;-104.0;?;-12
7.0;-269.0;763.0;-663.0;-80.0;?;-12
?;-301.0;?;-665.0;-45.0;-11;?
56.0;-348.0;754.0;-665.0;-10.0;-11;-12
?;-366.0;?;-662.0;28.0;?;-12
?;-370.0;767.0;-667.0;?;?;-12
22.0;-366.0;772.0;-668.0;?;-11;?
48.0;-333.0;773.0;-667.0;?;-11;-12
?;-301.0;780.0;-668.0;94.0;-11;-12
?;-350.0;781.0;-672.0;83.0;-11;?
58.0;?;785.0;?;65.0;-11;?
-47.0;-293.0;791.0;-675.0;52.0;-11;-12
-16.0;-242.0;792.0;-675.0;?;-10;-12
?;-247.0;795.0;-675.0;?;-9;?
85.0;?;?;?;37.0;-8;-12
47.0;-281.0;801.0;-672.0;22.0;-8;-12
?;?;801.0;-678.0;-18.0;-7;?
-21.0;?;?;-675.0;11.0;-7;?
-20.0;-285.0;807.0;-674.0;31.0;?;-11
13.0;-260.0;793.0;-673.0;?;-7;?
20.0;-248.0;?;-671.0;?;-7;-11
?;-237.0;798.0;-671.0;9.0;-7;-11
2.0;?;801.0;-669.0;7.0;-7;-11
-5.0;-284.0;795.0;-667.0;-8.0;-7;-11
-39.0;-288.0;?;-668.0;-10.0;?;-11
?;?;793.0;-665.0;?;-7;-11
-48.0;-337.0;794.0;-664.0;-3.0;?;-11
-68.0;-370.0;792.0;-661.0;?;-6;-11
-37.0;-381.0;792.0;?;?;-6;?
3.0;?;793.0;?;0.0;-6;-11
6.0;-434.0;788.0;-658.0;?;-6;?
-7.0;-433.0;783.0;?;-9.0;?;-11
9.0;-445.0;777.0;?;-22.0;-7;-11
-20.0;?;760.0;-657.0;-32.0;-7;-11
-24.0;-285.0;?;-657.0;-49.0;-7;-11
?;-231.0;719.0;?;-60.0;-7;?
153.0;-235.0;659.0;-654.0;-78.0;?;-11
161.0;-219.0;547.0;-656.0;?;-6;-11
193.0;-168.0;485.0;?;?;?;-11
197.0;-141.0;422.0;-654.0;-82.0;1;-11
?;?;?;-651.0;-39.0;6;-11
198.0;-103.0;284.0;?;6.0;9;?
185.0;-144.0;219.0;-649.0;41.0;12;-11
128.0;-215.0;?;-645.0;?;14;-11
14.0;-258.0;141.0;-644.0;92.0;14;-12
?;?;122.0;-643.0;?;15;-12
134.0;-15.0;117.0;-641.0;?;15;-12
280.0;?;103.0;-636.0;?;14;-12
225.0;-185.0;83.0;?;146.0;14;-13
125.0;-211.0;45.0;-631.0;?;13;-13
73.0;-226.0;-22.0;?;185.0;?;-13
48.0;-237.0;?;-626.0;181.0;12;-14
69.0;-310.0;-162.0;-620.0;221.0;?;?
129.0;-213.0;-180.0;-612.0;235.0;12;-15
178.0;-94.0;-185.0;-605.0;191.0;12;-15
?;-99.0;-164.0;-598.0;138.0;10;?
255.0;-149.0;?;?;115.0;6;-17
208.0;-157.0;-149.0;-586.0;?;3;-18
85.0;-173.0;-140.0;-583.0;91.0;-1;-18
40.0;-215.0;-126.0;-581.0;97.0;?;?
?;?;-103.0;?;88.0;-7;-19
18.0;?;-63.0;-568.0;118.0;-11;?
-11.0;?;-9.0;-555.0;135.0;-12;?
14.0;-352.0;62.0;-543.0;146.0;?;-20
12.0;-362.0;132.0;-535.0;?;-18;?
56.0;-353.0;?;-522.0;81.0;?;-22
90.0;-310.0;210.0;-507.0;51.0;-27;-22
?;-306.0;250.0;-497.0;27.0;-31;-23
?;-226.0;280.0;-481.0;0.0;-36;-24
131.0;-145.0;289.0;-464.0;-20.0;-42;-26
52.0;-207.0;267.0;-452.0;-20.0;-48;-28
68.0;-303.0;217.0;-434.0;-1.0;-55;-30
89.0;-356.0;?;-420.0;?;-66;-32
31.0;-377.0;208.0;-395.0;18.0;-71;-34
56.0;-388.0;297.0;-370.0;14.0;-68;?
58.0;-429.0;411.0;-339.0;-7.0;-65;-34
45.0;-458.0;515.0;?;-1.0;?;?
-34.0;-451.0;577.0;?;?;-63;-33
-75.0;?;591.0;?;3.0;-62;-33
-90.0;?;?;?;-3.0;-61;?
-25.0;?;536.0;-126.0;16.0;-61;-32
-45.0;-465.0;497.0;-87.0;19.0;-61;-32
-94.0;-455.0;?;-45.0;-7.0;?;-32
?;?;414.0;-12.0;-41.0;-59;?
-105.0;-504.0;379.0;33.0;-32.0;-58;?
-158.0;-518.0;347.0;72.0;-39.0;-58;-32
-132.0;-440.0;309.0;113.0;-65.0;-58;-32
-10.0;?;263.0;153.0;?;-58;-32
70.0;-361.0;?;183.0;?;-58;-32
57.0;-250.0;?;213.0;-125.0;-58;-32
-7.0;-84.0;128.0;240.0;-129.0;-58;-32
-10.0;-588.0;?;?;-136.0;?;-32
10.0;-174.0;63.0;280.0;-153.0;-59;-32
-54.0;-254.0;43.0;299.0;-174.0;-59;-31
?;-311.0;27.0;321.0;-181.0;-59;-31
?;-350.0;14.0;345.0;?;-59;-31
-81.0;?;-1.0;?;-90.0;?;-31
-70.0;-399.0;-11.0;384.0;-17.0;-59;-31
-120.0;?;-9.0;?;212.0;-60;?
?;-478.0;2.0;?;-25.0;-58;?
-138.0;-457.0;?;430.0;4.0;-56;-28
?;-397.0;?;440.0;252.0;-53;-26
91.0;-221.0;43.0;458.0;193.0;-39;?
170.0;-182.0;?;467.0;97.0;?;-16
123.0;-187.0;71.0;?;25.0;0;-9
43.0;-183.0;78.0;491.0;-36.0;38;0
?;-242.0;83.0;508.0;-68.0;35;-1
76.0;?;85.0;522.0;?;38;1
-3.0;-342.0;83.0;537.0;-137.0;44;2
-23.0;?;76.0;549.0;-110.0;-2;?
?;-103.0;54.0;?;-14.0;-49;-12
?;-30.0;10.0;566.0;33.0;-58;-21
159.0;?;-39.0;571.0;-9.0;-63;-31
173.0;-107.0;-101.0;574.0;-120.0;-64;-33
?;-120.0;-153.0;?;-137.0;-63;?
226.0;-164.0;-198.0;578.0;?;-63;-45
228.0;-120.0;-239.0;576.0;27.0;?;?
235.0;-170.0;-280.0;576.0;87.0;-61;-89
246.0;-249.0;-320.0;570.0;130.0;-62;-94
204.0;-248.0;-353.0;570.0;?;-61;?
306.0;-427.0;-379.0;569.0;177.0;?;-103
?;-590.0;-402.0;564.0;212.0;-58;-105
231.0;-448.0;?;558.0;280.0;?;-108
?;-383.0;-429.0;551.0;297.0;-58;?
173.0;-449.0;-430.0;545.0;?;-59;-106
60.0;-444.0;-424.0;536.0;?;-59;?
?;-401.0;?;535.0;243.0;-59;-105
-151.0;-357.0;-380.0;?;179.0;-59;?
-20.0;-355.0;-339.0;516.0;145.0;-59;-105
70.0;-365.0;?;513.0;103.0;-59;?
169.0;-384.0;-249.0;516.0;?;-58;?
150.0;-330.0;-197.0;517.0;?;?;-106
?;-284.0;-149.0;505.0;-50.0;?;-106
?;-249.0;-112.0;?;-86.0;-58;-107
43.0;-178.0;-83.0;486.0;-138.0;-57;-107
-31.0;-162.0;-57.0;476.0;-146.0;-57;-108
-43.0;-165.0;-21.0;471.0;-141.0;-57;?
-55.0;-184.0;6.0;468.0;?;-55;-106
-81.0;-155.0;23.0;461.0;?;-60;?
-192.0;?;31.0;452.0;-129.0;-53;-105
-152.0;-141.0;?;443.0;-123.0;-57;-119
-33.0;-321.0;36.0;437.0;-106.0;-51;-124
-3.0;-447.0;42.0;435.0;-85.0;-41;?
?;?;51.0;437.0;-47.0;-66;-163
?;-53.0;59.0;441.0;-41.0;?;7
174.0;158.0;63.0;445.0;-53.0;139;219
?;53.0;75.0;452.0;-56.0;109;155
373.0;-248.0;81.0;453.0;-6.0;115;169
?;?;90.0;457.0;26.0;?;211
93.0;?;104.0;462.0;61.0;114;-55
-33.0;?;105.0;468.0;291.0;177;-211
-2.0;?;89.0;476.0;?;74;-152
?;?;56.0;486.0;325.0;-113;-171
?;-418.0;?;?;187.0;?;-168
-8.0;-359.0;-48.0;515.0;129.0;-56;-155
57.0;-321.0;-93.0;526.0;12.0;-67;-158
?;-335.0;-141.0;539.0;?;?;-148
68.0;-396.0;-179.0;550.0;-143.0;-63;-142
50.0;-448.0;-218.0;559.0;-99.0;?;-131
?;-437.0;-255.0;568.0;?;-60;-131
111.0;?;-288.0;575.0;-57.0;?;-136
85.0;-587.0;-316.0;582.0;?;-60;-147
?;-509.0;-337.0;590.0;-39.0;-58;-152
-37.0;?;-355.0;594.0;-17.0;?;-153
65.0;-412.0;-367.0;596.0;17.0;-57;-161
54.0;-378.0;-381.0;?;66.0;-58;-161
11.0;-326.0;-387.0;601.0;49.0;-58;-160
71.0;-270.0;?;602.0;41.0;-57;-161
?;-218.0;-391.0;598.0;13.0;-58;-160
227.0;-204.0;-385.0;?;35.0;-57;-159
202.0;-204.0;-377.0;596.0;28.0;-57;-157
242.0;-215.0;?;597.0;-25.0;?;-156
99.0;-211.0;-376.0;591.0;-5.0;-57;?
-75.0;-188.0;?;?;-2.0;?;-153
-82.0;-121.0;-396.0;592.0;-20.0;-57;-156
-97.0;-38.0;?;591.0;?;-57;?
-56.0;-37.0;-386.0;597.0;?;-57;-154
-10.0;-85.0;-382.0;601.0;?;-57;-156
-52.0;-171.0;-371.0;604.0;?;-58;-145
-130.0;-236.0;-368.0;606.0;-27.0;?;-169
-244.0;-342.0;-371.0;610.0;-9.0;-56;?
-193.0;-509.0;-368.0;614.0;-11.0;?;-180
-58.0;?;-365.0;619.0;17.0;-50;-162
128.0;-432.0;-363.0;631.0;45.0;?;125
341.0;-239.0;-365.0;635.0;62.0;?;187
305.0;-137.0;?;640.0;46.0;72;?
229.0;-179.0;?;?;6.0;70;118
253.0;-278.0;-399.0;649.0;-22.0;87;89
82.0;?;-409.0;658.0;-26.0;?;?
?;-411.0;-415.0;663.0;-40.0;?;73
-154.0;-409.0;?;?;?;?;51
-131.0;?;-431.0;675.0;68.0;9;62
-73.0;-367.0;?;680.0;104.0;-125;54
-26.0;-370.0;-508.0;681.0;?;-87;76
24.0;?;-546.0;683.0;-124.0;?;115
?;-323.0;-584.0;690.0;?;-98;81
125.0;?;-616.0;689.0;-177.0;-87;?
143.0;-474.0;-643.0;688.0;-130.0;-97;48
68.0;-450.0;-667.0;685.0;-107.0;-92;-5
?;-308.0;-686.0;680.0;-86.0;-96;7
168.0;-321.0;-703.0;674.0;-52.0;?;?
159.0;-484.0;-716.0;671.0;-29.0;?;9
59.0;-577.0;-721.0;?;-5.0;-97;17
-57.0;?;-722.0;659.0;?;-98;16
-43.0;?;-726.0;653.0;65.0;-98;?
-155.0;-595.0;-728.0;651.0;?;-99;17
-83.0;?;?;644.0;?;-99;17
?;-185.0;?;640.0;94.0;-99;17
?;-190.0;-724.0;633.0;132.0;-99;17
199.0;-307.0;?;626.0;136.0;-99;16
59.0;?;?;623.0;?;-99;?
-116.0;-312.0;-712.0;621.0;?;-99;16
-274.0;-245.0;-705.0;621.0;-76.0;-99;15
-245.0;?;-696.0;623.0;-147.0;-99;?
-218.0;-187.0;?;619.0;?;-100;14
-69.0;-238.0;-682.0;623.0;-76.0;-98;13
?;-262.0;-679.0;?;-57.0;-100;12
-144.0;?;-671.0;?;-101.0;-99;11
-144.0;-261.0;?;631.0;-128.0;-99;11
?;-263.0;?;634.0;-147.0;-106;12
?;-406.0;?;634.0;-139.0;-93;15
60.0;-484.0;-626.0;636.0;-116.0;-114;?
66.0;?;?;636.0;-109.0;-91;17
285.0;90.0;?;635.0;?;-113;20
306.0;139.0;-588.0;638.0;-81.0;-177;26
405.0;-101.0;?;639.0;-65.0;58;?
391.0;-218.0;-570.0;?;?;228;23
?;?;-560.0;636.0;-13.0;132;?
95.0;-331.0;-556.0;638.0;-42.0;?;?
?;?;-549.0;637.0;16.0;176;13
22.0;-268.0;-547.0;638.0;139.0;?;0
?;-290.0;-559.0;630.0;288.0;-162;-10
16.0;-328.0;-573.0;624.0;250.0;-119;-43
23.0;-331.0;-590.0;613.0;23.0;?;?
-35.0;?;-604.0;599.0;-88.0;-136;?
-30.0;-306.0;-610.0;584.0;-23.0;-142;-174
-30.0;-341.0;-613.0;563.0;?;?;-11
-49.0;-369.0;-615.0;538.0;-52.0;-207;41
?;-425.0;-616.0;509.0;-39.0;-8;?
11.0;-491.0;-610.0;478.0;-34.0;222;19
?;-408.0;-605.0;?;-69.0;169;12
51.0;-366.0;-596.0;421.0;?;176;13
?;?;?;392.0;-26.0;186;15
172.0;-275.0;-584.0;?;-33.0;170;12
205.0;-234.0;-589.0;330.0;-26.0;184;14
146.0;-226.0;-594.0;302.0;?;?;13
?;-217.0;-602.0;276.0;-4.0;179;13
?;-195.0;-607.0;253.0;?;178;13
?;-223.0;-612.0;223.0;-14.0;177;12
-72.0;-214.0;-611.0;195.0;20.0;?;12
-78.0;-246.0;?;?;53.0;178;?
-58.0;-264.0;-588.0;143.0;66.0;178;?
-59.0;-304.0;-587.0;118.0;106.0;?;11
-78.0;-360.0;-586.0;96.0;89.0;178;11
-87.0;-382.0;-581.0;73.0;54.0;178;11
-71.0;-372.0;?;48.0;28.0;178;?
-59.0;-384.0;-549.0;25.0;25.0;178;11
-31.0;-429.0;-529.0;7.0;9.0;?;11
-16.0;-468.0;?;-9.0;-14.0;178;11
-25.0;-458.0;-499.0;-21.0;-30.0;?;10
-10.0;?;-491.0;?;-43.0;178;?
81.0;-548.0;-482.0;-51.0;-54.0;178;10
124.0;-532.0;-470.0;?;-58.0;179;?
238.0;?;?;-68.0;-67.0;179;9
153.0;-718.0;-450.0;-79.0;?;?;10
