Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
972.0;936.0;?;46.0;-44.0;?;11.0;252.0;-1050.0;-17
949.0;934.0;958.0;80.0;-74.0;309.0;?;432.0;?;-17
?;933.0;?;27.0;-98.0;?;64.0;429.0;-1051.0;-17
985.0;937.0;1086.0;?;-102.0;214.0;24.0;556.0;-1014.0;-17
986.0;?;958.0;267.0;-105.0;73.0;-34.0;?;-1025.0;?
1036.0;935.0;?;383.0;-98.0;112.0;-168.0;578.0;-989.0;-17
1100.0;939.0;904.0;164.0;-83.0;190.0;?;?;-1061.0;-17
1109.0;940.0;1024.0;-26.0;?;?;-277.0;?;?;?
?;941.0;971.0;42.0;-92.0;281.0;-168.0;405.0;-929.0;-17
1039.0;941.0;1111.0;146.0;?;264.0;-27.0;630.0;-1006.0;-17
1063.0;?;1471.0;422.0;-129.0;322.0;?;?;?;-17
996.0;915.0;1277.0;?;?;377.0;77.0;?;?;-17
960.0;902.0;955.0;347.0;-175.0;356.0;?;349.0;-1065.0;?
951.0;879.0;1024.0;86.0;-196.0;381.0;-1.0;360.0;-1115.0;?
867.0;848.0;1209.0;20.0;-218.0;384.0;34.0;263.0;-1150.0;-17
835.0;817.0;1222.0;7.0;-237.0;?;85.0;330.0;-1091.0;?
?;778.0;1150.0;-121.0;?;391.0;?;455.0;-1066.0;?
772.0;747.0;1071.0;-146.0;-262.0;394.0;?;181.0;-1055.0;-19
800.0;726.0;1036.0;-105.0;-274.0;375.0;-44.0;91.0;-1008.0;?
830.0;?;932.0;33.0;-293.0;312.0;1.0;-17.0;-968.0;-23
823.0;675.0;898.0;?;-303.0;309.0;-22.0;-35.0;-924.0;?
?;657.0;949.0;47.0;-313.0;336.0;20.0;191.0;-890.0;-24
872.0;637.0;1001.0;68.0;-329.0;342.0;9.0;-1.0;-852.0;?
879.0;627.0;?;413.0;-342.0;?;10.0;-165.0;-872.0;-22
875.0;622.0;882.0;624.0;-357.0;384.0;?;-53.0;-828.0;-22
935.0;?;820.0;626.0;-377.0;?;?;?;-853.0;?
896.0;614.0;?;?;-398.0;431.0;256.0;-164.0;-904.0;-22
835.0;610.0;963.0;361.0;?;374.0;305.0;-948.0;-928.0;-22
834.0;599.0;?;142.0;-417.0;?;273.0;-610.0;-945.0;-22
?;584.0;1034.0;8.0;-426.0;288.0;233.0;-477.0;-947.0;-22
883.0;574.0;1053.0;?;-431.0;329.0;?;-546.0;-961.0;-22
820.0;553.0;1085.0;?;-428.0;426.0;241.0;?;-992.0;-22
824.0;533.0;?;4.0;-427.0;541.0;212.0;-327.0;-982.0;-22
?;514.0;1129.0;299.0;-432.0;603.0;204.0;-191.0;-967.0;-22
?;488.0;994.0;?;-439.0;546.0;?;-288.0;-905.0;?
787.0;464.0;975.0;?;?;435.0;252.0;?;?;-22
820.0;439.0;1140.0;326.0;-451.0;399.0;265.0;?;-920.0;-22
769.0;411.0;1111.0;221.0;-459.0;326.0;?;?;-910.0;-22
744.0;386.0;964.0;102.0;-469.0;300.0;189.0;?;-817.0;-22
?;370.0;1014.0;111.0;-487.0;306.0;31.0;-672.0;?;-22
741.0;?;1047.0;126.0;-520.0;328.0;135.0;?;-786.0;-22
752.0;341.0;?;80.0;-558.0;339.0;276.0;-505.0;-752.0;-22
761.0;330.0;1021.0;56.0;-593.0;453.0;258.0;-572.0;-780.0;-22
731.0;324.0;?;?;-619.0;489.0;292.0;?;-811.0;-22
741.0;?;1014.0;61.0;-637.0;?;315.0;-607.0;-814.0;-22
741.0;321.0;985.0;?;?;417.0;373.0;-644.0;-826.0;-22
752.0;?;?;-30.0;?;391.0;373.0;-939.0;?;?
742.0;?;1035.0;-79.0;?;345.0;423.0;-804.0;-837.0;?
734.0;?;1006.0;-124.0;-659.0;?;?;-982.0;-824.0;-22
733.0;292.0;1003.0;?;-661.0;?;311.0;-897.0;-829.0;?
?;287.0;?;-43.0;-666.0;?;358.0;-1023.0;-801.0;-22
?;286.0;1035.0;39.0;-671.0;536.0;360.0;-884.0;-799.0;-22
793.0;278.0;1021.0;49.0;-674.0;?;339.0;-811.0;-810.0;-22
792.0;276.0;1030.0;68.0;?;415.0;?;-824.0;-803.0;-22
775.0;277.0;?;-6.0;-672.0;422.0;376.0;-705.0;-778.0;-22
753.0;275.0;?;?;?;438.0;305.0;-700.0;-789.0;-22
743.0;282.0;1011.0;-27.0;-660.0;449.0;290.0;-651.0;-793.0;-22
715.0;287.0;999.0;13.0;-659.0;499.0;?;-712.0;-781.0;?
693.0;289.0;1017.0;5.0;-657.0;449.0;381.0;?;-815.0;-22
693.0;294.0;1028.0;8.0;-659.0;478.0;482.0;-705.0;-871.0;-22
672.0;298.0;1022.0;30.0;-663.0;?;423.0;-774.0;?;-22
681.0;297.0;1033.0;-5.0;-666.0;456.0;386.0;?;-849.0;-23
708.0;296.0;1023.0;-25.0;-670.0;426.0;?;-775.0;-829.0;-24
682.0;296.0;1000.0;-41.0;-671.0;467.0;339.0;-721.0;-800.0;-25
693.0;289.0;1009.0;-78.0;-675.0;448.0;313.0;-729.0;-799.0;-26
684.0;289.0;996.0;-55.0;-679.0;456.0;329.0;-714.0;-776.0;-27
692.0;?;996.0;-25.0;-685.0;475.0;334.0;-708.0;-756.0;-27
677.0;286.0;?;-4.0;-687.0;499.0;346.0;-665.0;-753.0;?
?;287.0;996.0;0.0;-685.0;490.0;351.0;?;?;-26
?;289.0;1012.0;?;-687.0;?;?;-691.0;-758.0;-24
?;290.0;1001.0;-8.0;-686.0;471.0;364.0;-679.0;-777.0;-24
704.0;?;1011.0;-20.0;?;453.0;374.0;-660.0;-775.0;-25
?;?;991.0;-31.0;-683.0;484.0;384.0;-627.0;-770.0;-25
763.0;292.0;1002.0;?;-683.0;500.0;391.0;-609.0;-772.0;-25
?;?;?;-11.0;-684.0;469.0;364.0;-631.0;-749.0;?
722.0;?;1017.0;-21.0;-684.0;437.0;366.0;-650.0;-753.0;-25
678.0;293.0;1013.0;-21.0;?;373.0;346.0;-568.0;-734.0;?
593.0;?;999.0;-31.0;?;?;?;?;-741.0;-25
593.0;297.0;1001.0;?;-679.0;236.0;343.0;-764.0;-762.0;-25
911.0;300.0;1025.0;-36.0;-674.0;360.0;324.0;-766.0;-755.0;-25
987.0;303.0;1009.0;-25.0;-668.0;456.0;?;-693.0;?;-25
815.0;309.0;990.0;-42.0;-664.0;391.0;302.0;-557.0;-814.0;-25
913.0;310.0;1010.0;-60.0;-657.0;476.0;269.0;?;-786.0;-25
1004.0;?;1016.0;-31.0;-651.0;?;256.0;?;-791.0;?
912.0;317.0;?;-31.0;-644.0;379.0;268.0;-583.0;-720.0;-25
?;?;1023.0;-22.0;-633.0;182.0;227.0;-640.0;-685.0;?
765.0;314.0;?;-11.0;-617.0;126.0;91.0;-644.0;-945.0;-25
738.0;310.0;1001.0;-10.0;-613.0;?;?;-940.0;?;-25
785.0;299.0;?;?;-612.0;85.0;206.0;?;-966.0;-25
811.0;290.0;?;-1.0;-608.0;69.0;207.0;?;-964.0;-25
?;282.0;999.0;5.0;-605.0;?;206.0;-592.0;-1043.0;-25
836.0;271.0;1007.0;15.0;-608.0;?;?;-660.0;-979.0;-25
870.0;258.0;1030.0;-15.0;-605.0;?;297.0;-721.0;-903.0;-25
752.0;247.0;?;-4.0;-600.0;-120.0;287.0;?;-815.0;?
677.0;223.0;1020.0;22.0;-600.0;-159.0;275.0;?;-782.0;-25
736.0;?;1007.0;44.0;-601.0;-196.0;321.0;-675.0;-868.0;-26
?;?;1016.0;36.0;?;-302.0;323.0;-715.0;-860.0;-31
563.0;129.0;1026.0;16.0;-615.0;-275.0;515.0;-769.0;?;-32
469.0;86.0;1018.0;14.0;-623.0;-381.0;640.0;-695.0;-895.0;-34
564.0;?;?;72.0;-628.0;-347.0;590.0;?;-889.0;-38
509.0;-9.0;1040.0;176.0;?;-446.0;624.0;-713.0;-775.0;-38
393.0;-62.0;1015.0;325.0;-639.0;-397.0;592.0;?;-636.0;-40
?;-108.0;1018.0;795.0;?;-353.0;641.0;?;?;-43
?;?;961.0;954.0;-660.0;-288.0;?;-719.0;-620.0;-44
323.0;-172.0;804.0;774.0;?;-307.0;873.0;?;-532.0;?
?;-201.0;273.0;-539.0;?;?;919.0;-679.0;-473.0;-47
?;?;1483.0;-397.0;-697.0;-315.0;889.0;-689.0;-481.0;-47
227.0;?;1803.0;-256.0;-709.0;-274.0;946.0;-676.0;-519.0;-49
219.0;-263.0;922.0;-258.0;-718.0;-229.0;1060.0;-699.0;-467.0;-49
211.0;-287.0;?;-168.0;-727.0;-183.0;1088.0;-701.0;-413.0;-50
169.0;-309.0;1006.0;-42.0;-733.0;?;989.0;-666.0;-378.0;-50
?;-327.0;1056.0;?;?;-205.0;?;-654.0;?;-50
201.0;?;843.0;?;-748.0;-230.0;1006.0;-649.0;?;-51
195.0;-356.0;775.0;462.0;-750.0;-194.0;?;-686.0;-352.0;-50
235.0;?;757.0;626.0;?;?;949.0;-687.0;?;-50
254.0;-373.0;786.0;?;?;-175.0;905.0;-643.0;-253.0;-50
286.0;?;654.0;754.0;-767.0;?;901.0;-687.0;-254.0;-49
289.0;-379.0;347.0;780.0;?;-320.0;?;-678.0;-213.0;?
284.0;-381.0;558.0;475.0;-769.0;-301.0;?;?;?;-46
278.0;-377.0;?;?;-770.0;-297.0;983.0;-700.0;-257.0;?
?;-370.0;1286.0;1391.0;-769.0;?;993.0;?;-271.0;-42
314.0;-359.0;781.0;493.0;?;-346.0;1032.0;-366.0;-341.0;-40
294.0;-353.0;536.0;-374.0;-768.0;-387.0;1067.0;?;-335.0;?
324.0;-347.0;630.0;274.0;-767.0;-461.0;1089.0;58.0;-349.0;-37
366.0;?;1144.0;538.0;-758.0;-510.0;?;-151.0;-349.0;-35
366.0;-333.0;1117.0;?;-757.0;-376.0;1043.0;?;-338.0;-31
304.0;-326.0;415.0;?;-754.0;-432.0;1022.0;348.0;-322.0;-29
?;-319.0;845.0;?;-744.0;?;976.0;-24.0;-306.0;-27
487.0;-306.0;?;487.0;-738.0;-135.0;?;-27.0;-321.0;-26
557.0;?;766.0;575.0;-727.0;-164.0;990.0;?;-323.0;-25
647.0;-285.0;692.0;680.0;-715.0;-153.0;?;-48.0;?;-25
796.0;?;772.0;775.0;?;?;978.0;597.0;?;-25
912.0;-259.0;739.0;?;-690.0;-267.0;890.0;1234.0;-356.0;?
1014.0;-243.0;665.0;731.0;-671.0;-305.0;852.0;1083.0;-273.0;-23
1158.0;-222.0;685.0;?;-645.0;-365.0;676.0;889.0;-338.0;-23
1021.0;-183.0;?;713.0;-603.0;-348.0;557.0;1053.0;-380.0;-23
893.0;-136.0;638.0;683.0;-533.0;?;399.0;-262.0;-428.0;-23
?;-79.0;?;761.0;-435.0;-219.0;247.0;?;?;-23
950.0;-9.0;729.0;743.0;-333.0;-178.0;78.0;?;-704.0;-23
?;68.0;710.0;792.0;-250.0;-189.0;?;758.0;-918.0;-23
?;149.0;715.0;806.0;-195.0;-78.0;85.0;841.0;?;?
1042.0;225.0;?;?;-162.0;-86.0;211.0;927.0;-1216.0;-23
962.0;289.0;743.0;760.0;-174.0;-80.0;488.0;?;-1150.0;-23
1000.0;337.0;?;739.0;-186.0;?;?;810.0;-1060.0;-23
?;?;745.0;719.0;-181.0;-106.0;?;?;-1108.0;-23
?;387.0;755.0;?;?;-102.0;510.0;811.0;?;-23
995.0;389.0;739.0;660.0;-160.0;-155.0;?;?;-1019.0;-23
1012.0;388.0;708.0;667.0;?;-90.0;113.0;796.0;-1009.0;-23
1015.0;384.0;?;661.0;-151.0;-81.0;115.0;827.0;-984.0;?
1017.0;378.0;744.0;630.0;-166.0;-104.0;235.0;814.0;-961.0;-23
?;371.0;778.0;597.0;-179.0;?;266.0;801.0;-998.0;-23
?;361.0;737.0;568.0;-197.0;-133.0;249.0;759.0;-1006.0;-23
1008.0;353.0;774.0;506.0;?;-149.0;231.0;?;-988.0;-23
988.0;345.0;725.0;565.0;-222.0;-161.0;256.0;759.0;-1002.0;-23
969.0;330.0;773.0;?;?;-192.0;?;?;-1019.0;-23
920.0;317.0;745.0;503.0;?;-184.0;?;676.0;-1012.0;-23
899.0;?;668.0;697.0;-257.0;-223.0;?;734.0;-1013.0;-23
872.0;285.0;650.0;672.0;-270.0;-190.0;311.0;?;-990.0;?
867.0;271.0;647.0;492.0;?;-213.0;?;716.0;?;-23
825.0;255.0;806.0;645.0;-289.0;-239.0;307.0;697.0;-1010.0;-23
797.0;?;?;568.0;-303.0;-257.0;?;717.0;?;-23
796.0;222.0;801.0;?;-318.0;-254.0;353.0;688.0;-962.0;-23
814.0;206.0;?;622.0;?;?;370.0;?;-925.0;-23
777.0;189.0;?;865.0;-340.0;-279.0;376.0;655.0;-869.0;-23
767.0;175.0;935.0;869.0;-350.0;?;377.0;646.0;-843.0;-23
769.0;163.0;858.0;752.0;-358.0;-335.0;386.0;641.0;?;-23
772.0;153.0;720.0;?;-369.0;-344.0;402.0;628.0;?;-23
801.0;147.0;741.0;551.0;-374.0;-323.0;394.0;?;?;-24
?;142.0;834.0;667.0;-379.0;-353.0;?;683.0;?;-25
822.0;142.0;743.0;771.0;-383.0;?;?;720.0;-764.0;-26
872.0;145.0;668.0;678.0;-382.0;-355.0;?;?;-762.0;-26
892.0;155.0;731.0;649.0;-382.0;-366.0;454.0;?;?;-26
891.0;164.0;814.0;?;-379.0;?;?;618.0;-738.0;-29
?;?;802.0;?;-375.0;-374.0;495.0;603.0;-747.0;-29
869.0;?;757.0;686.0;-365.0;?;501.0;598.0;-762.0;?
851.0;?;800.0;?;-358.0;-315.0;515.0;627.0;-790.0;-31
856.0;207.0;839.0;632.0;?;-291.0;517.0;?;-810.0;-31
?;217.0;828.0;578.0;-338.0;?;516.0;718.0;-846.0;-32
845.0;227.0;822.0;572.0;-336.0;-266.0;515.0;776.0;-887.0;-33
841.0;236.0;844.0;524.0;-331.0;-295.0;?;757.0;-890.0;-33
865.0;244.0;?;610.0;-328.0;-304.0;535.0;723.0;-881.0;-33
889.0;250.0;905.0;674.0;-323.0;-316.0;?;716.0;-865.0;-33
870.0;253.0;781.0;621.0;-319.0;-290.0;?;740.0;-843.0;-34
?;257.0;?;562.0;?;?;464.0;636.0;-846.0;-35
876.0;253.0;854.0;516.0;?;?;448.0;655.0;-834.0;-35
872.0;253.0;914.0;?;?;-322.0;?;673.0;-827.0;-35
865.0;249.0;961.0;661.0;-323.0;-327.0;425.0;?;?;-35
834.0;249.0;814.0;529.0;-327.0;-295.0;435.0;618.0;-852.0;-35
826.0;249.0;?;?;-332.0;-318.0;458.0;595.0;-859.0;-35
823.0;249.0;919.0;318.0;?;-312.0;467.0;623.0;-852.0;-36
790.0;248.0;958.0;239.0;-337.0;-293.0;?;667.0;-855.0;-36
797.0;244.0;?;?;-337.0;?;461.0;716.0;?;-36
834.0;?;987.0;?;-340.0;-265.0;478.0;759.0;-856.0;-36
?;?;?;274.0;-341.0;-283.0;486.0;729.0;-846.0;-36
?;247.0;986.0;281.0;?;-302.0;493.0;688.0;-835.0;-36
852.0;247.0;949.0;?;-339.0;-305.0;?;?;?;-36
870.0;244.0;952.0;?;-341.0;-339.0;498.0;659.0;-814.0;-36
?;245.0;958.0;?;-339.0;-341.0;489.0;?;-787.0;-36
878.0;245.0;963.0;207.0;?;-367.0;?;618.0;-784.0;-36
864.0;242.0;953.0;249.0;-337.0;?;434.0;?;-794.0;?
?;240.0;951.0;277.0;-339.0;-310.0;428.0;628.0;-818.0;?
855.0;242.0;962.0;257.0;-340.0;-326.0;439.0;671.0;-830.0;-36
854.0;240.0;942.0;268.0;-346.0;?;468.0;?;-837.0;-36
?;?;952.0;277.0;-345.0;-326.0;483.0;688.0;-860.0;-36
835.0;246.0;?;247.0;-348.0;-335.0;496.0;697.0;?;-36
833.0;246.0;974.0;191.0;-345.0;?;498.0;650.0;-858.0;-36
?;246.0;967.0;209.0;-348.0;-336.0;?;693.0;?;-36
825.0;245.0;959.0;?;-345.0;-321.0;?;707.0;-846.0;-36
?;243.0;942.0;263.0;-344.0;-317.0;489.0;?;-843.0;-36
850.0;242.0;906.0;267.0;-344.0;-329.0;475.0;687.0;?;-36
833.0;240.0;?;?;-348.0;-321.0;471.0;668.0;-841.0;-36
829.0;238.0;936.0;259.0;-352.0;-334.0;482.0;662.0;-831.0;-36
835.0;236.0;930.0;237.0;?;-298.0;478.0;?;?;-36
839.0;233.0;?;219.0;-359.0;-330.0;?;639.0;-811.0;?
847.0;230.0;970.0;210.0;-360.0;?;480.0;659.0;?;-36
848.0;228.0;?;?;-361.0;-324.0;464.0;?;?;-36
866.0;228.0;979.0;180.0;-363.0;-318.0;470.0;681.0;-820.0;-36
845.0;?;991.0;168.0;-363.0;-333.0;?;676.0;-809.0;?
864.0;?;991.0;?;-364.0;-336.0;476.0;666.0;?;-37
?;230.0;990.0;150.0;-360.0;-325.0;475.0;659.0;-822.0;-37
866.0;230.0;?;169.0;-358.0;?;477.0;?;?;-37
862.0;234.0;971.0;?;-357.0;-334.0;489.0;661.0;-834.0;-37
863.0;236.0;970.0;211.0;-356.0;-335.0;490.0;?;-838.0;-37
?;238.0;935.0;228.0;-352.0;-292.0;484.0;?;-842.0;-37
841.0;238.0;912.0;248.0;-350.0;-309.0;?;668.0;-847.0;-37
836.0;?;?;255.0;?;-303.0;479.0;669.0;?;-37
851.0;239.0;940.0;261.0;?;-304.0;483.0;?;-840.0;-37
843.0;242.0;?;237.0;-349.0;?;?;658.0;-854.0;-37
?;244.0;?;231.0;-349.0;-306.0;478.0;?;-855.0;?
810.0;?;982.0;197.0;?;?;482.0;688.0;-844.0;-37
815.0;244.0;993.0;209.0;-348.0;-272.0;477.0;719.0;-850.0;-37
830.0;?;?;181.0;-349.0;-285.0;486.0;738.0;-849.0;-37
850.0;244.0;962.0;212.0;?;-276.0;?;692.0;-833.0;?
882.0;243.0;953.0;220.0;?;-284.0;482.0;654.0;-834.0;?
?;244.0;?;?;-347.0;-285.0;474.0;636.0;?;?
873.0;?;?;189.0;-350.0;?;473.0;637.0;?;-37
863.0;243.0;944.0;211.0;-350.0;-319.0;?;619.0;-805.0;-37
862.0;?;?;?;?;-319.0;451.0;?;-797.0;?
854.0;244.0;959.0;225.0;-347.0;-283.0;445.0;668.0;-802.0;-37
865.0;246.0;961.0;215.0;-346.0;-280.0;?;710.0;?;-37
864.0;251.0;966.0;208.0;-346.0;-286.0;?;718.0;-847.0;-37
874.0;252.0;966.0;220.0;-345.0;-298.0;?;722.0;-865.0;-37
?;259.0;971.0;164.0;-341.0;-292.0;478.0;689.0;?;-37
888.0;263.0;978.0;161.0;-334.0;?;?;668.0;-870.0;-37
?;268.0;?;165.0;?;-306.0;478.0;678.0;-863.0;-37
862.0;270.0;945.0;243.0;-329.0;-307.0;477.0;707.0;-842.0;-37
?;273.0;955.0;?;-328.0;?;467.0;740.0;-842.0;-37
?;275.0;956.0;230.0;-324.0;?;459.0;?;-864.0;-37
917.0;278.0;942.0;194.0;-325.0;-276.0;466.0;766.0;-856.0;?
920.0;279.0;951.0;177.0;-324.0;-266.0;460.0;735.0;-856.0;-36
?;279.0;972.0;188.0;-325.0;-265.0;458.0;?;?;-37
929.0;281.0;981.0;176.0;-325.0;-275.0;?;673.0;-860.0;?
910.0;282.0;971.0;?;-323.0;?;451.0;?;-857.0;-36
915.0;284.0;972.0;202.0;-322.0;-274.0;445.0;649.0;-857.0;-35
?;286.0;968.0;210.0;-318.0;-278.0;439.0;642.0;?;-35
922.0;289.0;945.0;233.0;-316.0;-284.0;438.0;613.0;?;?
909.0;288.0;?;223.0;-312.0;-309.0;444.0;597.0;-905.0;-34
910.0;?;950.0;227.0;-310.0;-322.0;459.0;564.0;?;-31
892.0;297.0;961.0;?;-308.0;?;483.0;541.0;-917.0;-32
902.0;298.0;972.0;216.0;-307.0;-291.0;487.0;527.0;-911.0;-32
877.0;300.0;976.0;195.0;-301.0;-282.0;486.0;561.0;-910.0;-31
?;?;983.0;152.0;-292.0;-259.0;483.0;?;?;-31
894.0;296.0;975.0;182.0;-288.0;-240.0;494.0;536.0;-914.0;-32
858.0;296.0;954.0;?;-287.0;-238.0;530.0;539.0;-937.0;?
785.0;292.0;952.0;215.0;-283.0;-226.0;530.0;531.0;-922.0;-32
760.0;286.0;943.0;228.0;?;-178.0;529.0;507.0;-907.0;?
731.0;279.0;?;218.0;-277.0;?;513.0;?;-933.0;-30
?;271.0;951.0;228.0;?;-88.0;497.0;466.0;-912.0;-29
693.0;?;953.0;202.0;-275.0;-3.0;?;550.0;-873.0;-28
715.0;252.0;961.0;?;-274.0;61.0;460.0;?;-889.0;-28
?;?;965.0;225.0;-278.0;109.0;442.0;542.0;-862.0;-27
?;237.0;965.0;206.0;-276.0;144.0;433.0;575.0;-793.0;-23
754.0;232.0;?;170.0;-273.0;184.0;420.0;622.0;-778.0;-20
745.0;227.0;975.0;189.0;-267.0;224.0;398.0;619.0;-766.0;-17
763.0;224.0;970.0;171.0;-254.0;?;387.0;694.0;-772.0;-15
785.0;?;?;194.0;?;284.0;352.0;717.0;-761.0;-15
?;236.0;992.0;186.0;-209.0;270.0;353.0;714.0;-776.0;-15
?;244.0;965.0;161.0;-182.0;339.0;335.0;846.0;?;?
773.0;252.0;941.0;150.0;-151.0;340.0;333.0;?;-777.0;-19
898.0;?;?;209.0;-117.0;306.0;322.0;994.0;?;-22
1087.0;?;982.0;208.0;-86.0;290.0;329.0;909.0;-817.0;-23
1101.0;296.0;937.0;262.0;-53.0;247.0;330.0;823.0;-831.0;-23
?;?;960.0;220.0;-19.0;175.0;344.0;?;-856.0;-23
?;322.0;940.0;218.0;13.0;124.0;?;776.0;-871.0;-23
943.0;340.0;942.0;195.0;44.0;199.0;?;805.0;-856.0;-23
923.0;353.0;?;?;67.0;193.0;402.0;641.0;?;-23
895.0;364.0;909.0;151.0;91.0;153.0;388.0;634.0;-864.0;-23
856.0;372.0;1006.0;123.0;110.0;162.0;406.0;589.0;-1049.0;-23
872.0;379.0;?;121.0;117.0;?;387.0;442.0;-1084.0;-23
888.0;377.0;1008.0;82.0;116.0;?;?;?;-1137.0;-23
912.0;376.0;1003.0;?;108.0;222.0;361.0;300.0;?;-23
917.0;373.0;985.0;15.0;88.0;231.0;236.0;258.0;-937.0;-23
901.0;366.0;1034.0;-30.0;70.0;272.0;?;?;-907.0;-23
914.0;361.0;963.0;8.0;63.0;279.0;192.0;212.0;-873.0;?
924.0;349.0;993.0;9.0;62.0;296.0;153.0;428.0;?;-23
891.0;?;?;55.0;54.0;278.0;130.0;449.0;-861.0;-23
?;311.0;976.0;84.0;38.0;290.0;?;?;-896.0;-25
936.0;294.0;958.0;120.0;20.0;?;?;671.0;-919.0;?
968.0;283.0;?;35.0;1.0;?;141.0;?;-952.0;?
?;?;1000.0;?;-23.0;205.0;153.0;550.0;-982.0;-38
1193.0;?;978.0;-28.0;-41.0;178.0;?;669.0;-1008.0;-45
1272.0;?;1025.0;?;-55.0;192.0;190.0;459.0;-1011.0;-42
1047.0;223.0;979.0;93.0;-67.0;?;?;332.0;-988.0;-61
?;216.0;?;112.0;-73.0;-149.0;199.0;403.0;?;-82
682.0;?;1031.0;?;-79.0;-107.0;192.0;447.0;-1000.0;-82
752.0;204.0;?;?;-75.0;-88.0;265.0;414.0;-1062.0;?
746.0;?;?;190.0;-71.0;-46.0;?;438.0;-1155.0;-79
?;?;1337.0;?;-67.0;37.0;345.0;480.0;?;?
696.0;207.0;?;?;?;92.0;399.0;543.0;-1351.0;-78
?;214.0;809.0;217.0;-64.0;124.0;?;557.0;-1245.0;-81
712.0;223.0;?;158.0;-62.0;139.0;552.0;570.0;-744.0;-76
?;?;1267.0;-80.0;-62.0;154.0;487.0;605.0;-611.0;?
?;247.0;1457.0;-143.0;?;117.0;422.0;?;-737.0;-66
778.0;254.0;?;?;-42.0;120.0;388.0;571.0;-799.0;-50
796.0;266.0;1107.0;43.0;?;?;348.0;565.0;-737.0;-39
?;277.0;1168.0;79.0;?;175.0;307.0;603.0;?;?
809.0;286.0;1091.0;46.0;?;231.0;300.0;596.0;-726.0;-38
?;?;?;-13.0;56.0;277.0;329.0;?;-739.0;-39
904.0;308.0;965.0;47.0;78.0;306.0;338.0;695.0;-767.0;-40
?;?;934.0;?;94.0;290.0;385.0;568.0;-814.0;-39
1003.0;319.0;814.0;?;109.0;108.0;406.0;570.0;-840.0;-40
865.0;319.0;978.0;113.0;117.0;10.0;?;707.0;?;-39
1163.0;328.0;915.0;797.0;132.0;?;361.0;583.0;-876.0;-40
1153.0;336.0;621.0;659.0;145.0;79.0;344.0;500.0;?;-40
1040.0;345.0;388.0;1466.0;151.0;78.0;334.0;383.0;?;-40
?;?;377.0;1591.0;156.0;80.0;?;324.0;-914.0;-40
802.0;?;165.0;-27.0;?;66.0;318.0;322.0;-1093.0;-40
812.0;?;2019.0;807.0;166.0;180.0;?;434.0;-1071.0;-40
800.0;354.0;1410.0;1299.0;165.0;250.0;394.0;422.0;-865.0;-39
805.0;347.0;1068.0;99.0;?;319.0;345.0;536.0;-1056.0;-39
826.0;331.0;?;-1010.0;141.0;346.0;?;498.0;-1174.0;-39
828.0;312.0;1330.0;-115.0;128.0;294.0;297.0;453.0;?;?
914.0;300.0;?;103.0;127.0;297.0;?;416.0;-997.0;-39
978.0;?;1029.0;-50.0;129.0;308.0;?;385.0;-876.0;?
975.0;281.0;?;-201.0;126.0;377.0;244.0;262.0;-846.0;?
867.0;268.0;1171.0;146.0;117.0;364.0;?;293.0;-855.0;?
880.0;250.0;878.0;101.0;111.0;400.0;158.0;265.0;-829.0;-39
774.0;234.0;908.0;104.0;98.0;?;126.0;317.0;-861.0;-39
744.0;221.0;1012.0;178.0;86.0;432.0;118.0;?;-900.0;-39
?;208.0;?;198.0;78.0;404.0;110.0;?;-941.0;?
945.0;?;852.0;119.0;?;161.0;109.0;417.0;?;-41
?;?;935.0;138.0;78.0;-8.0;106.0;536.0;-1054.0;-41
853.0;?;939.0;255.0;86.0;-124.0;?;?;-983.0;-42
890.0;178.0;?;444.0;89.0;-199.0;162.0;367.0;-947.0;-42
?;175.0;1151.0;?;94.0;-237.0;219.0;?;?;-44
?;174.0;1153.0;865.0;100.0;-150.0;240.0;511.0;-705.0;?
921.0;?;1285.0;?;113.0;-32.0;288.0;402.0;?;?
940.0;166.0;998.0;160.0;133.0;73.0;377.0;382.0;-890.0;?
927.0;?;1383.0;-444.0;?;105.0;425.0;298.0;-985.0;-49
920.0;?;1772.0;?;170.0;?;561.0;232.0;-1026.0;-53
860.0;?;?;?;187.0;?;711.0;416.0;-998.0;-57
825.0;138.0;945.0;-348.0;?;?;783.0;455.0;?;-58
904.0;157.0;1130.0;-345.0;219.0;?;821.0;?;-938.0;-59
911.0;173.0;?;-280.0;227.0;-21.0;632.0;407.0;-960.0;-59
953.0;?;882.0;-251.0;?;?;?;292.0;?;-62
963.0;225.0;841.0;-265.0;222.0;-23.0;398.0;311.0;-955.0;-63
962.0;?;841.0;?;?;-38.0;350.0;417.0;-925.0;?
968.0;277.0;899.0;-385.0;194.0;13.0;?;582.0;-839.0;-61
985.0;293.0;778.0;?;184.0;?;202.0;32.0;-815.0;-60
1023.0;311.0;1386.0;619.0;180.0;41.0;249.0;2.0;-841.0;-60
?;326.0;715.0;1240.0;182.0;-1.0;?;-87.0;-853.0;-60
979.0;337.0;102.0;1109.0;?;-23.0;?;265.0;-884.0;?
