InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
212.0;32.0;?;873.0;-743.0;?;-555.0;852.0;-977.0
193.0;31.0;133;880.0;-746.0;1.0;-550.0;855.0;-976.0
180.0;?;132;882.0;-747.0;21.0;-545.0;862.0;-977.0
173.0;31.0;132;878.0;-749.0;?;?;?;?
171.0;?;131;873.0;-751.0;117.0;-536.0;879.0;-1009.0
?;?;130;867.0;-753.0;213.0;-533.0;888.0;-1024.0
154.0;37.0;?;861.0;-752.0;220.0;?;899.0;-1036.0
?;?;129;855.0;-751.0;255.0;-528.0;?;?
137.0;53.0;128;?;-749.0;265.0;-526.0;915.0;-1046.0
124.0;59.0;128;847.0;-747.0;257.0;?;921.0;-1037.0
?;68.0;?;851.0;-744.0;225.0;?;?;-1027.0
99.0;76.0;127;?;?;193.0;-521.0;931.0;-1019.0
85.0;82.0;?;858.0;-738.0;142.0;-521.0;935.0;?
74.0;85.0;?;866.0;-736.0;?;?;941.0;-1010.0
62.0;88.0;126;880.0;-734.0;239.0;-519.0;?;-997.0
?;84.0;126;891.0;-732.0;234.0;-518.0;951.0;?
40.0;80.0;126;898.0;-730.0;157.0;?;955.0;-980.0
31.0;?;126;913.0;-728.0;169.0;?;?;?
22.0;72.0;126;927.0;-726.0;227.0;?;961.0;-948.0
19.0;67.0;125;942.0;-725.0;270.0;-519.0;?;?
?;63.0;125;956.0;?;247.0;-518.0;967.0;-931.0
17.0;57.0;125;965.0;-727.0;?;-516.0;?;-928.0
16.0;48.0;125;972.0;-728.0;173.0;-516.0;?;-925.0
17.0;38.0;125;978.0;-730.0;178.0;-513.0;973.0;-914.0
?;?;?;979.0;-733.0;176.0;?;?;-916.0
23.0;21.0;124;982.0;-738.0;?;-509.0;974.0;-912.0
31.0;?;?;984.0;-742.0;82.0;-508.0;973.0;-915.0
33.0;21.0;125;?;-746.0;?;-508.0;?;?
34.0;25.0;117;?;?;-70.0;-510.0;973.0;?
37.0;27.0;112;975.0;-752.0;-172.0;?;975.0;-914.0
?;30.0;111;972.0;?;-185.0;?;?;-919.0
?;35.0;103;?;-758.0;-142.0;-510.0;977.0;-921.0
39.0;40.0;95;957.0;-761.0;-175.0;-510.0;978.0;?
42.0;45.0;93;947.0;-764.0;-158.0;?;979.0;?
41.0;?;94;929.0;-768.0;-114.0;-508.0;981.0;-922.0
?;48.0;91;?;-771.0;-154.0;?;?;-925.0
53.0;48.0;90;?;-774.0;-197.0;-506.0;984.0;-925.0
61.0;48.0;91;909.0;-776.0;?;-506.0;?;-929.0
?;49.0;91;909.0;-778.0;-101.0;-507.0;986.0;-935.0
?;51.0;91;911.0;-779.0;-47.0;-507.0;?;-941.0
94.0;51.0;91;913.0;-780.0;?;-508.0;989.0;?
108.0;47.0;91;915.0;-781.0;112.0;-510.0;?;-964.0
?;39.0;91;922.0;-781.0;84.0;?;990.0;-987.0
?;29.0;91;928.0;-782.0;68.0;?;989.0;-1016.0
207.0;15.0;91;?;?;100.0;-522.0;985.0;-1064.0
249.0;-1.0;91;950.0;-782.0;175.0;-525.0;974.0;-1094.0
297.0;?;91;958.0;-782.0;?;-525.0;?;-1124.0
355.0;-30.0;?;?;?;235.0;-522.0;948.0;-1143.0
410.0;?;91;979.0;-782.0;373.0;-518.0;932.0;-1154.0
456.0;-66.0;?;990.0;-783.0;355.0;-514.0;916.0;-1151.0
?;-85.0;91;998.0;?;267.0;?;901.0;-1143.0
535.0;-102.0;91;1003.0;-786.0;203.0;-504.0;?;-1136.0
581.0;-115.0;91;1004.0;-786.0;?;-497.0;875.0;-1122.0
617.0;-123.0;?;1002.0;-785.0;238.0;-489.0;862.0;?
652.0;-131.0;91;993.0;-783.0;232.0;-481.0;?;-1092.0
698.0;-135.0;?;988.0;?;207.0;-472.0;?;-1064.0
718.0;-137.0;92;981.0;-781.0;232.0;-462.0;842.0;-1048.0
725.0;-138.0;92;?;-781.0;154.0;-456.0;836.0;-1037.0
723.0;-133.0;92;?;-778.0;-110.0;?;834.0;-1035.0
720.0;-122.0;?;?;?;-267.0;-456.0;834.0;-1036.0
712.0;-111.0;92;949.0;?;-255.0;-458.0;835.0;-1042.0
697.0;-100.0;92;938.0;-764.0;?;-459.0;836.0;-1050.0
686.0;?;91;925.0;?;-156.0;-461.0;839.0;-1067.0
668.0;?;91;910.0;?;-123.0;-463.0;840.0;-1079.0
653.0;-65.0;91;?;?;2.0;-464.0;?;?
650.0;-55.0;?;?;-734.0;84.0;?;831.0;-1096.0
658.0;-50.0;90;872.0;-726.0;169.0;-464.0;?;-1090.0
682.0;-41.0;90;?;?;257.0;-461.0;821.0;-1074.0
725.0;-31.0;90;?;-705.0;384.0;-459.0;816.0;-1044.0
772.0;-23.0;90;?;-692.0;451.0;-456.0;828.0;?
817.0;-16.0;90;900.0;-675.0;?;-451.0;852.0;-951.0
?;?;90;911.0;-657.0;601.0;?;868.0;-910.0
872.0;0.0;90;926.0;-638.0;668.0;-435.0;878.0;?
877.0;5.0;?;942.0;-621.0;?;?;?;-826.0
866.0;2.0;88;?;?;798.0;?;911.0;-794.0
843.0;-4.0;87;979.0;?;871.0;?;928.0;-787.0
?;-11.0;84;989.0;-592.0;?;-415.0;?;-795.0
?;-22.0;84;1001.0;-590.0;?;-415.0;942.0;-797.0
768.0;-31.0;85;1015.0;-590.0;951.0;-413.0;943.0;-804.0
?;-39.0;?;1029.0;-594.0;932.0;-412.0;945.0;-827.0
731.0;-41.0;84;1031.0;-594.0;829.0;?;948.0;-845.0
721.0;-47.0;?;?;-601.0;645.0;?;949.0;?
700.0;-59.0;84;1019.0;-610.0;325.0;-433.0;952.0;?
?;?;85;1013.0;-611.0;3.0;-438.0;959.0;-876.0
644.0;-95.0;86;1001.0;-620.0;-210.0;-450.0;966.0;-899.0
608.0;?;87;997.0;-628.0;-354.0;-461.0;971.0;-921.0
575.0;-121.0;87;?;-632.0;-505.0;-468.0;973.0;-942.0
?;-130.0;87;1000.0;-635.0;-597.0;-474.0;975.0;-961.0
519.0;-129.0;?;1000.0;?;?;?;976.0;?
492.0;-130.0;89;996.0;-638.0;-621.0;?;978.0;-996.0
468.0;?;89;996.0;-641.0;?;-484.0;978.0;-1012.0
445.0;-129.0;89;1004.0;-647.0;-408.0;?;?;-1026.0
426.0;-129.0;89;?;-654.0;-302.0;-485.0;?;-1039.0
408.0;-124.0;89;999.0;-660.0;?;-485.0;979.0;?
397.0;-117.0;89;992.0;-667.0;-205.0;-486.0;978.0;-1053.0
?;-104.0;89;?;-670.0;-166.0;-486.0;?;-1052.0
424.0;-92.0;89;974.0;-672.0;-171.0;-485.0;975.0;-1045.0
?;-78.0;89;957.0;-670.0;-134.0;-482.0;?;-1028.0
519.0;-68.0;88;937.0;-666.0;-45.0;?;962.0;-1007.0
589.0;-62.0;87;907.0;-662.0;5.0;-472.0;952.0;-970.0
657.0;-59.0;87;886.0;?;175.0;-464.0;?;?
717.0;-60.0;?;871.0;?;380.0;?;931.0;-876.0
?;-62.0;86;?;-637.0;441.0;?;915.0;?
805.0;-68.0;86;865.0;?;445.0;-431.0;901.0;-754.0
851.0;-80.0;?;880.0;-614.0;479.0;?;886.0;-660.0
898.0;-95.0;85;901.0;-600.0;534.0;-407.0;867.0;-563.0
938.0;-110.0;84;919.0;-587.0;653.0;-395.0;841.0;-479.0
?;?;83;946.0;-573.0;710.0;-381.0;811.0;-408.0
1021.0;-151.0;80;972.0;?;746.0;?;784.0;-337.0
1058.0;-172.0;?;1004.0;-542.0;?;-351.0;756.0;-286.0
1080.0;-189.0;79;1024.0;?;720.0;?;727.0;-247.0
1087.0;-208.0;67;?;-509.0;701.0;?;700.0;-207.0
1092.0;?;48;1035.0;-491.0;746.0;-311.0;676.0;-174.0
1089.0;-249.0;44;1034.0;?;?;?;?;-140.0
1081.0;-276.0;?;?;-459.0;849.0;?;643.0;-118.0
1070.0;-308.0;27;1026.0;?;896.0;-278.0;636.0;-93.0
1058.0;-336.0;25;1021.0;-431.0;?;-268.0;?;?
1043.0;-358.0;24;1013.0;-418.0;777.0;-259.0;626.0;-35.0
?;?;20;1007.0;-406.0;638.0;-250.0;621.0;?
994.0;-372.0;20;997.0;?;442.0;-243.0;?;15.0
982.0;-361.0;?;989.0;-363.0;?;-226.0;622.0;39.0
?;-342.0;26;981.0;-333.0;-30.0;-204.0;619.0;65.0
981.0;-319.0;?;976.0;-300.0;-249.0;?;609.0;101.0
990.0;-302.0;33;975.0;-274.0;-534.0;-157.0;589.0;148.0
999.0;-280.0;?;965.0;?;-694.0;-138.0;559.0;177.0
1007.0;-268.0;46;961.0;?;?;-121.0;525.0;?
1005.0;-264.0;59;?;-198.0;-645.0;-104.0;493.0;207.0
?;-255.0;77;953.0;?;-559.0;-90.0;465.0;210.0
1007.0;-245.0;94;?;-155.0;?;?;435.0;?
?;-236.0;115;920.0;-138.0;-194.0;-65.0;404.0;?
?;-231.0;?;910.0;?;68.0;?;?;?
?;-225.0;129;900.0;-113.0;?;-46.0;350.0;191.0
999.0;?;135;893.0;-104.0;507.0;-37.0;320.0;181.0
996.0;-221.0;134;889.0;?;644.0;-29.0;289.0;?
996.0;-225.0;131;896.0;-91.0;739.0;-21.0;261.0;147.0
?;-231.0;130;?;-87.0;756.0;-14.0;235.0;133.0
?;?;127;892.0;-86.0;829.0;-8.0;211.0;123.0
985.0;-244.0;126;893.0;-90.0;?;-4.0;189.0;104.0
977.0;?;126;?;-93.0;944.0;0.0;169.0;88.0
?;?;125;889.0;-98.0;750.0;4.0;151.0;64.0
962.0;-268.0;?;880.0;-100.0;394.0;?;137.0;?
953.0;-278.0;125;870.0;-105.0;-4.0;?;125.0;33.0
943.0;?;125;?;-115.0;-353.0;13.0;116.0;24.0
?;-295.0;?;?;?;-589.0;?;108.0;17.0
921.0;?;124;826.0;?;-748.0;?;?;18.0
911.0;-327.0;124;809.0;-136.0;-737.0;22.0;112.0;27.0
905.0;-346.0;?;792.0;-149.0;-562.0;24.0;?;37.0
896.0;-368.0;124;772.0;-166.0;-490.0;24.0;143.0;52.0
888.0;-384.0;124;756.0;-168.0;-545.0;27.0;154.0;61.0
877.0;-397.0;124;737.0;-165.0;?;26.0;160.0;75.0
868.0;-409.0;?;723.0;-165.0;-403.0;24.0;166.0;76.0
858.0;-418.0;?;713.0;-164.0;58.0;22.0;?;78.0
852.0;-427.0;125;698.0;-164.0;335.0;18.0;194.0;81.0
844.0;-435.0;125;690.0;-166.0;420.0;13.0;209.0;89.0
833.0;-442.0;128;677.0;-166.0;506.0;8.0;226.0;99.0
822.0;-446.0;124;664.0;?;600.0;3.0;?;109.0
815.0;?;?;644.0;-170.0;744.0;?;256.0;122.0
807.0;-450.0;137;620.0;-172.0;840.0;-10.0;274.0;136.0
794.0;?;137;589.0;-177.0;773.0;?;292.0;150.0
?;-460.0;?;565.0;-185.0;?;-31.0;310.0;163.0
764.0;-468.0;134;534.0;-193.0;654.0;?;328.0;176.0
755.0;?;180;?;?;513.0;-54.0;349.0;190.0
?;-480.0;167;?;-199.0;389.0;?;374.0;204.0
724.0;-479.0;-130;456.0;-200.0;147.0;-67.0;?;?
700.0;-470.0;-178;434.0;-205.0;-157.0;-79.0;441.0;254.0
?;-457.0;?;418.0;-209.0;-397.0;-89.0;476.0;273.0
667.0;-438.0;-46;413.0;?;-611.0;-96.0;501.0;295.0
?;-407.0;-18;415.0;-221.0;-888.0;-107.0;517.0;307.0
634.0;-368.0;?;424.0;-236.0;?;-124.0;?;311.0
?;-314.0;-12;432.0;-253.0;-1791.0;-142.0;549.0;298.0
605.0;-262.0;-3;449.0;-269.0;-1907.0;-158.0;575.0;278.0
593.0;-220.0;?;?;-284.0;-1909.0;-173.0;601.0;263.0
585.0;?;8;490.0;-299.0;-1962.0;-186.0;619.0;247.0
581.0;-158.0;12;511.0;-311.0;-2001.0;-197.0;628.0;234.0
577.0;-132.0;15;531.0;-322.0;?;?;632.0;220.0
576.0;-109.0;16;?;-331.0;?;?;634.0;207.0
572.0;-87.0;16;586.0;-339.0;?;-223.0;?;200.0
570.0;-65.0;17;603.0;-346.0;-1403.0;?;639.0;?
563.0;-44.0;?;616.0;-351.0;-1172.0;-232.0;642.0;180.0
559.0;-28.0;16;618.0;-356.0;-909.0;-234.0;647.0;?
553.0;-10.0;17;?;-365.0;-613.0;-235.0;652.0;?
551.0;10.0;16;?;-375.0;-191.0;?;?;?
553.0;29.0;17;597.0;-382.0;266.0;?;661.0;154.0
552.0;40.0;17;585.0;-392.0;821.0;-235.0;661.0;147.0
554.0;?;17;?;-407.0;1522.0;?;661.0;?
556.0;71.0;?;?;-419.0;?;-228.0;?;147.0
?;85.0;18;550.0;-424.0;1192.0;-229.0;?;147.0
554.0;96.0;18;539.0;?;?;-236.0;648.0;?
555.0;92.0;21;531.0;-432.0;?;-245.0;643.0;134.0
560.0;?;17;525.0;-434.0;?;-255.0;641.0;115.0
563.0;62.0;23;?;-437.0;917.0;-264.0;640.0;96.0
?;50.0;22;508.0;-441.0;710.0;-273.0;637.0;?
558.0;31.0;21;500.0;?;?;-282.0;634.0;57.0
551.0;11.0;?;?;-448.0;451.0;-291.0;?;40.0
542.0;-11.0;?;484.0;-451.0;436.0;-298.0;630.0;28.0
535.0;-27.0;91;477.0;-454.0;381.0;-305.0;?;20.0
527.0;?;154;?;?;327.0;-311.0;639.0;14.0
519.0;-49.0;172;470.0;-458.0;248.0;?;647.0;?
511.0;-56.0;192;471.0;-459.0;?;-325.0;657.0;?
499.0;-58.0;?;469.0;-461.0;68.0;?;670.0;6.0
?;-51.0;-207;?;-460.0;-41.0;-338.0;686.0;1.0
?;-36.0;-115;472.0;-458.0;-146.0;?;701.0;2.0
473.0;-8.0;-108;470.0;-459.0;-222.0;-349.0;716.0;5.0
?;?;-59;466.0;-459.0;-302.0;-352.0;728.0;10.0
458.0;?;-43;?;-461.0;-520.0;-355.0;737.0;?
451.0;?;-8;464.0;-472.0;-950.0;-361.0;744.0;3.0
445.0;209.0;?;470.0;-484.0;?;-371.0;749.0;?
432.0;?;45;469.0;-495.0;-1285.0;-381.0;758.0;-32.0
423.0;329.0;49;467.0;-506.0;-1378.0;-390.0;769.0;-69.0
?;?;?;?;-517.0;-1442.0;-399.0;777.0;-106.0
?;?;72;439.0;?;?;-408.0;782.0;-135.0
410.0;443.0;74;424.0;-539.0;-1407.0;-415.0;?;-159.0
409.0;462.0;75;398.0;-550.0;-1277.0;-423.0;783.0;-177.0
412.0;475.0;78;368.0;-559.0;-1133.0;?;784.0;?
416.0;486.0;79;338.0;-565.0;-895.0;-432.0;785.0;-202.0
422.0;496.0;78;316.0;-569.0;-627.0;?;?;-212.0
?;505.0;77;298.0;-571.0;-437.0;-433.0;788.0;-227.0
432.0;510.0;77;282.0;-571.0;-180.0;-432.0;792.0;-236.0
439.0;511.0;?;?;-573.0;156.0;-426.0;796.0;-243.0
447.0;509.0;77;274.0;?;?;-420.0;798.0;-240.0
457.0;?;?;278.0;?;1144.0;-416.0;797.0;-242.0
462.0;494.0;78;282.0;-577.0;1435.0;-414.0;?;-251.0
470.0;482.0;78;299.0;?;1504.0;-413.0;796.0;?
?;467.0;?;332.0;-588.0;1583.0;-412.0;795.0;-270.0
479.0;448.0;78;372.0;-596.0;1252.0;-407.0;792.0;?
472.0;440.0;78;399.0;-604.0;?;?;790.0;-296.0
450.0;435.0;78;417.0;-607.0;?;-403.0;789.0;-314.0
?;426.0;79;444.0;-604.0;?;-404.0;789.0;-346.0
380.0;?;79;467.0;-600.0;324.0;-403.0;789.0;-386.0
?;386.0;81;483.0;-597.0;?;?;790.0;-429.0
287.0;363.0;82;494.0;-594.0;365.0;-399.0;790.0;?
?;341.0;?;505.0;?;?;-399.0;790.0;-502.0
173.0;326.0;86;508.0;-589.0;231.0;-400.0;?;-540.0
113.0;314.0;87;511.0;-587.0;167.0;?;787.0;-576.0
54.0;?;84;506.0;-585.0;149.0;?;788.0;?
8.0;314.0;78;501.0;?;218.0;-405.0;?;-612.0
-33.0;316.0;74;500.0;-584.0;?;?;792.0;-627.0
-71.0;321.0;67;490.0;-583.0;?;-417.0;798.0;-640.0
-111.0;329.0;59;479.0;-580.0;?;-427.0;799.0;-660.0
?;340.0;?;?;?;380.0;?;799.0;-672.0
-161.0;355.0;?;?;-579.0;384.0;?;791.0;-687.0
?;373.0;74;436.0;-579.0;388.0;-455.0;781.0;?
-168.0;391.0;?;419.0;-577.0;126.0;-467.0;774.0;?
?;412.0;?;?;?;113.0;?;?;-738.0
?;434.0;82;?;-581.0;-26.0;?;775.0;-746.0
-131.0;449.0;77;359.0;-588.0;-275.0;-486.0;?;-768.0
-131.0;?;76;346.0;-602.0;-426.0;-496.0;?;-787.0
-136.0;480.0;72;342.0;-617.0;-637.0;-504.0;?;-788.0
-133.0;499.0;69;351.0;-632.0;-955.0;-512.0;?;?
?;516.0;71;?;-645.0;-1118.0;-521.0;?;-781.0
-124.0;531.0;?;378.0;-656.0;-1253.0;-527.0;?;-788.0
-115.0;540.0;?;?;?;-1370.0;-532.0;787.0;?
-117.0;?;73;396.0;-680.0;-1267.0;?;788.0;-801.0
-109.0;548.0;?;385.0;-689.0;-1178.0;-537.0;784.0;-804.0
-101.0;548.0;75;353.0;-698.0;-1012.0;-537.0;781.0;-811.0
?;550.0;76;314.0;-704.0;?;-538.0;774.0;-810.0
-71.0;555.0;?;278.0;?;?;-540.0;767.0;-807.0
-60.0;?;?;232.0;-708.0;-657.0;-542.0;761.0;-806.0
?;560.0;77;188.0;?;?;-543.0;751.0;-805.0
-36.0;562.0;77;?;?;-113.0;-543.0;741.0;-803.0
-26.0;566.0;76;118.0;-717.0;98.0;-543.0;729.0;?
-23.0;571.0;76;94.0;-717.0;213.0;-544.0;?;-789.0
-21.0;580.0;?;75.0;-717.0;343.0;-544.0;?;-781.0
-19.0;586.0;74;68.0;-715.0;395.0;-546.0;696.0;-773.0
-17.0;589.0;75;69.0;-713.0;515.0;-547.0;685.0;-763.0
-12.0;589.0;75;75.0;-711.0;?;-544.0;673.0;-750.0
?;591.0;74;78.0;-709.0;666.0;-540.0;669.0;?
-3.0;593.0;74;94.0;?;655.0;-536.0;673.0;-723.0
?;594.0;73;114.0;-705.0;727.0;-536.0;676.0;-720.0
?;595.0;74;150.0;-704.0;?;-536.0;679.0;-717.0
-42.0;593.0;?;?;-703.0;596.0;-536.0;681.0;-709.0
-75.0;591.0;73;206.0;-701.0;417.0;-536.0;675.0;-699.0
-97.0;588.0;74;240.0;-696.0;283.0;-536.0;?;-682.0
-112.0;585.0;74;274.0;-690.0;?;-531.0;670.0;-668.0
-133.0;581.0;74;304.0;-684.0;?;-524.0;676.0;-652.0
-160.0;574.0;?;317.0;-679.0;291.0;-517.0;681.0;-635.0
-181.0;566.0;73;?;-675.0;329.0;-510.0;678.0;-616.0
-200.0;553.0;75;337.0;-669.0;?;-504.0;680.0;?
?;541.0;?;341.0;?;354.0;-498.0;680.0;-549.0
-242.0;527.0;69;342.0;?;?;-492.0;?;?
-261.0;515.0;65;?;-647.0;404.0;-487.0;672.0;-460.0
-282.0;508.0;?;353.0;-639.0;473.0;-484.0;?;-427.0
-300.0;499.0;?;357.0;-631.0;?;-480.0;670.0;?
-309.0;492.0;53;365.0;-623.0;530.0;-475.0;673.0;-338.0
-319.0;486.0;50;371.0;-618.0;528.0;-470.0;676.0;-309.0
-326.0;483.0;44;375.0;?;412.0;-467.0;680.0;-268.0
-331.0;487.0;36;?;-610.0;227.0;-465.0;685.0;-234.0
-337.0;491.0;29;380.0;-608.0;114.0;-463.0;693.0;-214.0
-344.0;500.0;24;379.0;-606.0;39.0;-458.0;704.0;-201.0
-348.0;512.0;23;372.0;-602.0;?;-455.0;?;-188.0
-349.0;519.0;24;367.0;-599.0;-313.0;-451.0;726.0;-173.0
?;524.0;24;365.0;-595.0;?;-447.0;736.0;-157.0
?;528.0;24;357.0;-591.0;?;-442.0;746.0;?
-321.0;527.0;24;349.0;-586.0;-324.0;-436.0;752.0;-127.0
?;527.0;24;335.0;-581.0;-340.0;-430.0;759.0;?
-309.0;?;?;?;-575.0;-383.0;-423.0;768.0;-92.0
-303.0;527.0;24;327.0;-567.0;-377.0;-416.0;?;-86.0
-301.0;525.0;24;326.0;-560.0;-298.0;-409.0;?;-91.0
-298.0;519.0;?;329.0;-553.0;-150.0;-402.0;784.0;-91.0
-297.0;?;24;333.0;-548.0;14.0;-395.0;787.0;-97.0
?;498.0;?;342.0;?;225.0;-388.0;785.0;-88.0
-287.0;488.0;24;353.0;?;429.0;-383.0;783.0;-77.0
?;477.0;24;?;-548.0;539.0;-379.0;780.0;-72.0
?;465.0;24;375.0;?;623.0;?;776.0;-66.0
-287.0;460.0;24;392.0;-553.0;657.0;-375.0;775.0;-62.0
-281.0;454.0;24;401.0;-557.0;679.0;-375.0;774.0;?
-269.0;451.0;?;402.0;?;697.0;-375.0;774.0;?
-252.0;452.0;24;406.0;-566.0;?;-375.0;?;?
-237.0;457.0;?;402.0;?;436.0;?;776.0;-71.0
-221.0;460.0;24;400.0;-577.0;284.0;-377.0;768.0;-71.0
-215.0;463.0;24;?;-582.0;209.0;?;762.0;-118.0
-218.0;471.0;?;384.0;-588.0;50.0;-389.0;761.0;-136.0
-210.0;492.0;24;372.0;-591.0;-328.0;-396.0;765.0;-132.0
-209.0;513.0;24;361.0;-594.0;-616.0;-399.0;764.0;-143.0
-221.0;530.0;24;345.0;?;-684.0;?;763.0;-173.0
?;540.0;24;332.0;?;-742.0;-405.0;?;-162.0
?;549.0;24;332.0;-595.0;-709.0;-406.0;765.0;-148.0
?;?;24;?;-598.0;-571.0;-407.0;766.0;-156.0
?;552.0;?;317.0;-600.0;?;-408.0;773.0;?
?;553.0;?;305.0;-601.0;-405.0;-409.0;778.0;?
-231.0;550.0;23;297.0;-602.0;-300.0;?;785.0;-236.0
-226.0;?;23;295.0;-602.0;-240.0;-409.0;792.0;-273.0
-202.0;?;23;?;-602.0;-139.0;?;794.0;?
-177.0;534.0;?;302.0;-604.0;72.0;?;797.0;-369.0
-158.0;?;23;319.0;-607.0;250.0;-393.0;794.0;-433.0
-125.0;506.0;23;334.0;?;384.0;-384.0;?;-497.0
-77.0;492.0;23;348.0;-610.0;?;-374.0;777.0;-556.0
-34.0;474.0;23;?;-612.0;608.0;-363.0;752.0;-612.0
14.0;451.0;23;391.0;-615.0;656.0;-350.0;?;-646.0
?;428.0;23;421.0;-615.0;637.0;-336.0;716.0;-660.0
143.0;407.0;23;446.0;-615.0;?;-322.0;704.0;-679.0
179.0;390.0;?;463.0;-614.0;588.0;-309.0;689.0;-705.0
213.0;367.0;?;484.0;-612.0;598.0;-297.0;671.0;-718.0
?;?;23;497.0;-610.0;606.0;?;648.0;-723.0
278.0;?;23;504.0;-610.0;524.0;-274.0;646.0;-716.0
?;307.0;23;518.0;?;478.0;-266.0;639.0;-722.0
318.0;299.0;?;522.0;-615.0;384.0;-260.0;?;-724.0
319.0;298.0;23;?;-617.0;204.0;-259.0;636.0;-719.0
?;304.0;?;524.0;-617.0;-24.0;-260.0;637.0;-711.0
?;313.0;23;520.0;-617.0;?;-262.0;?;-707.0
272.0;326.0;23;?;?;?;-264.0;638.0;-697.0
254.0;331.0;23;514.0;-615.0;-221.0;-265.0;646.0;-676.0
230.0;?;23;507.0;-615.0;?;-266.0;653.0;-655.0
206.0;350.0;23;495.0;?;-282.0;-267.0;?;-633.0
182.0;355.0;?;476.0;?;-165.0;-268.0;668.0;-609.0
168.0;357.0;?;460.0;?;-129.0;-269.0;675.0;-587.0
?;361.0;23;451.0;-597.0;-173.0;?;674.0;-578.0
165.0;358.0;24;436.0;?;-73.0;?;665.0;-577.0
179.0;351.0;23;426.0;-579.0;25.0;-269.0;647.0;-585.0
194.0;344.0;23;425.0;-568.0;155.0;-268.0;?;-613.0
208.0;333.0;23;428.0;-554.0;263.0;-268.0;625.0;-638.0
?;318.0;?;436.0;?;354.0;-265.0;657.0;-628.0
227.0;298.0;23;?;-519.0;?;-259.0;696.0;-569.0
239.0;271.0;23;468.0;?;535.0;-252.0;724.0;-460.0
239.0;232.0;?;495.0;-472.0;513.0;-239.0;?;?
250.0;?;21;518.0;-446.0;559.0;-225.0;711.0;-82.0
282.0;142.0;18;?;-420.0;617.0;-208.0;?;119.0
330.0;81.0;6;565.0;-393.0;700.0;-190.0;666.0;249.0
363.0;16.0;-1;588.0;-370.0;779.0;-169.0;638.0;313.0
?;-48.0;-9;611.0;-345.0;757.0;-146.0;610.0;356.0
393.0;-104.0;-23;626.0;-321.0;697.0;-125.0;?;?
398.0;-152.0;-31;631.0;-294.0;627.0;-102.0;?;?
?;-199.0;-32;634.0;?;?;-78.0;533.0;502.0
?;-244.0;-25;633.0;-238.0;648.0;-56.0;514.0;?
423.0;-281.0;-23;628.0;-207.0;?;-30.0;501.0;579.0
425.0;-322.0;-23;622.0;-172.0;743.0;-2.0;493.0;604.0
422.0;-363.0;-29;615.0;?;679.0;22.0;485.0;618.0
?;-406.0;-42;612.0;-118.0;731.0;40.0;?;636.0
433.0;-449.0;-56;?;-96.0;808.0;56.0;467.0;645.0
442.0;?;?;593.0;-75.0;848.0;?;458.0;?
451.0;?;?;582.0;-56.0;?;?;444.0;658.0
458.0;-518.0;-128;576.0;?;729.0;87.0;?;659.0
461.0;-526.0;?;572.0;-21.0;677.0;94.0;403.0;?
?;-533.0;-136;571.0;-5.0;686.0;100.0;378.0;676.0
457.0;-533.0;?;571.0;10.0;668.0;106.0;353.0;690.0
453.0;?;-114;575.0;?;605.0;?;?;700.0
450.0;?;?;?;39.0;489.0;120.0;?;708.0
?;-554.0;-128;592.0;53.0;295.0;128.0;288.0;715.0
436.0;-559.0;-124;601.0;?;155.0;138.0;271.0;722.0
425.0;-562.0;-125;605.0;78.0;52.0;148.0;257.0;?
422.0;-570.0;-125;615.0;88.0;?;158.0;244.0;726.0
417.0;-578.0;-125;626.0;96.0;-2.0;168.0;233.0;725.0
414.0;?;-126;630.0;103.0;-91.0;176.0;229.0;720.0
414.0;-595.0;-126;629.0;108.0;-203.0;186.0;229.0;715.0
416.0;-609.0;-127;621.0;112.0;?;197.0;231.0;?
413.0;-624.0;-127;606.0;?;?;209.0;233.0;?
?;-644.0;-128;?;?;-60.0;?;234.0;692.0
?;-658.0;?;?;115.0;113.0;232.0;226.0;681.0
431.0;?;-129;549.0;120.0;-144.0;242.0;?;667.0
459.0;-688.0;-129;531.0;125.0;?;249.0;?;640.0
485.0;-707.0;-129;?;128.0;209.0;256.0;160.0;604.0
500.0;?;-128;512.0;134.0;506.0;265.0;?;571.0
?;-742.0;-128;507.0;141.0;533.0;275.0;118.0;543.0
534.0;-752.0;-128;500.0;150.0;?;284.0;104.0;520.0
549.0;-759.0;-125;?;158.0;564.0;?;?;498.0
559.0;-760.0;-126;478.0;164.0;582.0;294.0;76.0;?
568.0;-760.0;-122;463.0;167.0;792.0;295.0;?;464.0
577.0;-760.0;-112;445.0;171.0;?;295.0;?;452.0
585.0;-757.0;-115;427.0;175.0;888.0;?;49.0;443.0
583.0;?;-119;?;179.0;910.0;?;46.0;437.0
?;?;-124;392.0;182.0;867.0;293.0;43.0;434.0
586.0;-751.0;-132;371.0;188.0;615.0;?;41.0;426.0
584.0;-748.0;-135;351.0;194.0;414.0;296.0;?;?
577.0;?;-137;338.0;202.0;363.0;?;?;?
560.0;?;-136;326.0;206.0;324.0;300.0;66.0;439.0
