InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-162;-558.0;-331.0;?;?;82.0;-608.0;245.0;-338.0;?;221.0
?;-555.0;-329.0;32;-107.0;125.0;-604.0;244.0;-330.0;796;135.0
?;-552.0;-326.0;32;-107.0;154.0;-604.0;242.0;-321.0;793;188.0
-162;?;-322.0;32;?;127.0;-601.0;239.0;-314.0;794;203.0
-162;-541.0;-317.0;32;-107.0;?;-599.0;235.0;-308.0;794;170.0
-162;?;-312.0;32;-107.0;172.0;-595.0;231.0;-301.0;794;?
-162;?;-307.0;32;-105.0;164.0;-591.0;226.0;-295.0;794;?
?;-514.0;-300.0;32;-103.0;?;-591.0;220.0;-295.0;794;160.0
-162;-501.0;?;32;-99.0;118.0;-592.0;?;?;795;171.0
?;?;-284.0;32;?;132.0;-595.0;203.0;?;800;136.0
-162;-475.0;-276.0;32;-91.0;?;?;195.0;-315.0;802;143.0
-162;-460.0;?;32;-86.0;?;-592.0;186.0;-318.0;802;150.0
-162;-448.0;-261.0;32;-82.0;?;-592.0;176.0;-317.0;805;127.0
?;?;-256.0;32;-77.0;199.0;-592.0;167.0;-315.0;801;120.0
-162;-429.0;-250.0;32;-73.0;174.0;?;159.0;?;802;116.0
-162;?;?;32;-70.0;223.0;-591.0;154.0;-306.0;806;147.0
-163;?;-243.0;32;-67.0;220.0;-590.0;149.0;-298.0;?;162.0
-162;?;-241.0;32;-66.0;121.0;-593.0;147.0;-289.0;?;196.0
-162;-408.0;-241.0;?;-66.0;75.0;-596.0;146.0;-280.0;809;193.0
?;-409.0;-241.0;32;?;?;-597.0;148.0;-273.0;808;215.0
-162;-411.0;-242.0;32;?;125.0;-598.0;151.0;-270.0;803;280.0
-162;?;?;?;-68.0;123.0;-596.0;156.0;-270.0;805;216.0
-163;-412.0;-242.0;32;-69.0;168.0;-599.0;?;-269.0;?;131.0
-162;?;-241.0;?;?;191.0;-600.0;164.0;-268.0;807;363.0
-162;-411.0;-240.0;32;-69.0;?;-601.0;166.0;-268.0;?;608.0
-162;-409.0;-238.0;32;-70.0;?;?;168.0;-270.0;807;198.0
-162;-405.0;?;32;?;?;-605.0;168.0;-274.0;804;73.0
-162;-402.0;-234.0;?;-68.0;?;-612.0;167.0;?;?;?
-163;-403.0;-235.0;32;?;119.0;?;168.0;?;?;-89.0
-162;-404.0;-236.0;32;?;?;-627.0;171.0;-316.0;?;-124.0
-162;-408.0;-238.0;32;-78.0;290.0;-632.0;177.0;-331.0;802;?
-162;-414.0;-242.0;?;-83.0;?;?;?;-350.0;810;-96.0
-162;-420.0;-246.0;32;-88.0;286.0;?;194.0;-373.0;801;95.0
-162;-428.0;-250.0;32;-92.0;232.0;?;?;-385.0;798;?
-163;-433.0;-252.0;32;?;129.0;-645.0;?;-398.0;799;110.0
-162;-437.0;-254.0;32;-97.0;-10.0;-647.0;213.0;-418.0;807;84.0
?;?;-255.0;32;-100.0;189.0;?;215.0;-439.0;807;21.0
?;?;-257.0;32;-104.0;159.0;-651.0;216.0;-450.0;?;-73.0
-162;-448.0;-259.0;32;?;303.0;-655.0;217.0;-442.0;?;-45.0
-162;-450.0;-260.0;32;-113.0;337.0;?;220.0;-430.0;804;44.0
-163;-453.0;?;32;-118.0;362.0;?;222.0;-426.0;805;-40.0
-162;-454.0;-261.0;?;-121.0;300.0;-655.0;222.0;-424.0;804;-8.0
-162;-456.0;-262.0;?;-125.0;259.0;?;223.0;-422.0;804;-37.0
-162;-459.0;-264.0;32;-129.0;162.0;-666.0;225.0;-425.0;804;-53.0
?;-461.0;-265.0;32;-134.0;166.0;-671.0;229.0;-430.0;804;-84.0
-162;?;-267.0;32;-139.0;222.0;-673.0;235.0;-433.0;804;?
?;-468.0;-268.0;32;-141.0;?;?;239.0;-437.0;805;-71.0
-162;-468.0;-268.0;32;-142.0;196.0;-676.0;241.0;-443.0;806;-60.0
?;-470.0;-268.0;32;-143.0;184.0;?;241.0;-446.0;806;-62.0
-162;-471.0;-269.0;32;-145.0;170.0;-681.0;241.0;-451.0;806;-58.0
?;-473.0;-271.0;32;?;154.0;?;242.0;-456.0;805;-69.0
?;-478.0;-272.0;32;?;190.0;-688.0;244.0;-459.0;?;-182.0
-163;-478.0;-273.0;32;-152.0;183.0;-692.0;247.0;-459.0;802;-201.0
-162;-478.0;-273.0;32;?;191.0;-694.0;248.0;-458.0;802;-118.0
-162;-479.0;?;32;-156.0;191.0;-699.0;248.0;-455.0;802;-100.0
?;-479.0;-272.0;32;-157.0;50.0;-700.0;248.0;-455.0;802;-102.0
-162;-476.0;-271.0;?;?;65.0;-703.0;?;-457.0;802;-123.0
-163;?;-270.0;32;-161.0;112.0;-704.0;246.0;-461.0;803;-120.0
-163;?;-269.0;32;-162.0;154.0;-708.0;?;-463.0;?;-154.0
-162;-470.0;-267.0;?;-164.0;99.0;-709.0;244.0;-461.0;802;-149.0
?;-468.0;-266.0;32;-165.0;100.0;?;242.0;?;803;-152.0
-162;-467.0;-264.0;?;-165.0;92.0;-711.0;?;?;804;-161.0
-162;-464.0;?;32;-166.0;128.0;-710.0;?;-457.0;804;-76.0
-163;-464.0;-260.0;32;-167.0;101.0;-713.0;?;?;805;71.0
?;-460.0;-259.0;32;-168.0;110.0;-714.0;?;?;804;195.0
-162;-457.0;-258.0;32;?;100.0;-714.0;236.0;-456.0;804;-212.0
?;-456.0;-257.0;32;-172.0;?;-715.0;237.0;-455.0;804;-239.0
-162;?;-257.0;32;-173.0;?;-716.0;238.0;-455.0;804;-27.0
-162;-457.0;-256.0;32;?;?;?;238.0;-455.0;?;177.0
-163;-457.0;-256.0;32;-176.0;211.0;?;239.0;-451.0;?;74.0
-162;-457.0;-256.0;?;-177.0;293.0;-722.0;241.0;-449.0;805;-58.0
-162;-455.0;-256.0;32;-178.0;360.0;?;242.0;-460.0;803;-252.0
-162;-458.0;-256.0;32;-179.0;303.0;-727.0;246.0;?;806;-109.0
?;?;-258.0;32;-182.0;?;?;249.0;-502.0;801;-79.0
-162;?;-260.0;32;-186.0;-6.0;-738.0;254.0;?;807;158.0
-163;-470.0;-263.0;32;-188.0;?;?;260.0;-537.0;804;182.0
-162;-478.0;-266.0;?;?;235.0;?;267.0;-545.0;800;-53.0
-162;-486.0;-271.0;32;?;288.0;-754.0;?;-541.0;820;74.0
-162;-496.0;-275.0;32;-200.0;244.0;-756.0;278.0;-522.0;740;?
?;?;?;32;?;236.0;-760.0;283.0;-497.0;664;109.0
-162;-509.0;?;32;-210.0;184.0;-761.0;?;?;682;?
-162;?;-290.0;32;-213.0;506.0;?;291.0;-454.0;679;172.0
-162;-524.0;?;?;-213.0;326.0;-758.0;?;?;?;253.0
-162;?;-290.0;32;-213.0;92.0;?;290.0;-442.0;670;128.0
-162;?;-289.0;32;-213.0;?;-755.0;286.0;-440.0;699;198.0
-162;-520.0;-286.0;32;-212.0;233.0;?;282.0;-445.0;651;169.0
?;?;-282.0;?;-211.0;?;-753.0;278.0;?;709;?
-162;?;-280.0;32;-212.0;216.0;-754.0;?;-459.0;828;206.0
-162;?;-279.0;32;-214.0;190.0;-754.0;276.0;-462.0;790;222.0
-162;?;?;32;-216.0;109.0;?;278.0;-462.0;891;194.0
-162;-511.0;-280.0;32;-217.0;218.0;-754.0;?;-463.0;744;208.0
-162;-511.0;?;?;-219.0;116.0;-753.0;280.0;-462.0;993;110.0
-163;-511.0;-281.0;32;-220.0;135.0;-754.0;280.0;-459.0;667;149.0
-162;?;-283.0;32;-222.0;?;?;281.0;-456.0;-851;195.0
-162;?;-285.0;32;-223.0;137.0;-751.0;282.0;-455.0;-1062;?
-162;-521.0;?;32;-223.0;134.0;-751.0;284.0;-455.0;-832;162.0
-162;-521.0;-287.0;32;?;121.0;-749.0;284.0;-459.0;-1008;189.0
?;-524.0;?;32;-222.0;139.0;?;285.0;-463.0;-900;273.0
-162;-521.0;-287.0;32;?;109.0;-749.0;285.0;?;-944;253.0
?;-521.0;-287.0;?;-223.0;?;-749.0;287.0;?;-941;213.0
-162;-522.0;?;32;-226.0;82.0;-749.0;?;-476.0;-934;229.0
-162;-518.0;-288.0;32;?;211.0;-749.0;292.0;?;?;207.0
-162;-521.0;-288.0;?;?;225.0;-750.0;292.0;?;-958;172.0
-162;-523.0;?;32;-238.0;?;-754.0;?;-482.0;-911;159.0
-162;-523.0;-289.0;32;-244.0;?;-756.0;?;-483.0;?;108.0
-162;-524.0;-290.0;32;-250.0;224.0;-757.0;289.0;-487.0;-959;?
-162;-522.0;-290.0;32;-256.0;242.0;-757.0;288.0;-492.0;-837;80.0
-162;-519.0;-290.0;32;-262.0;266.0;-756.0;?;-497.0;?;42.0
?;-517.0;?;32;-271.0;278.0;-756.0;284.0;-500.0;-281;24.0
-161;-514.0;-290.0;32;-278.0;262.0;-755.0;279.0;-502.0;?;35.0
?;-506.0;-290.0;?;-283.0;?;-752.0;270.0;-504.0;784;-22.0
-161;-499.0;-288.0;32;-291.0;310.0;-751.0;265.0;?;?;-35.0
-161;-488.0;-286.0;31;?;340.0;-748.0;?;-503.0;857;-90.0
-161;?;?;?;?;?;-745.0;270.0;-500.0;763;-13.0
-161;-474.0;-292.0;32;?;316.0;?;277.0;?;836;-14.0
?;-467.0;-298.0;32;-341.0;293.0;?;?;-494.0;797;-48.0
?;-459.0;-305.0;29;-351.0;?;-732.0;?;-488.0;810;-60.0
-161;-453.0;-309.0;19;-355.0;259.0;?;?;?;?;-10.0
-161;-444.0;-311.0;11;-362.0;134.0;-722.0;312.0;?;802;-43.0
?;-433.0;-313.0;10;-367.0;135.0;-716.0;314.0;-469.0;812;?
-161;?;?;5;-367.0;158.0;?;315.0;-463.0;810;-69.0
-161;-421.0;-314.0;0;?;230.0;-702.0;312.0;-457.0;811;-97.0
-161;?;-306.0;1;-361.0;?;?;306.0;-450.0;811;?
?;-394.0;?;1;?;255.0;-685.0;301.0;-443.0;808;-2.0
-161;-382.0;-287.0;1;-358.0;214.0;?;294.0;-433.0;813;-85.0
-161;-366.0;-274.0;1;-360.0;?;?;?;-424.0;817;-21.0
-161;-354.0;?;1;-359.0;291.0;-661.0;280.0;-417.0;?;59.0
-161;-340.0;-249.0;1;?;340.0;?;272.0;-414.0;807;-132.0
-161;-322.0;-238.0;1;?;341.0;-644.0;264.0;-410.0;803;?
-161;-315.0;-230.0;1;-359.0;?;?;253.0;-405.0;809;-164.0
-161;-303.0;?;1;-352.0;311.0;-631.0;239.0;-400.0;810;-119.0
-161;-291.0;?;?;-343.0;277.0;-626.0;223.0;?;806;-170.0
-161;-280.0;-197.0;1;-337.0;?;-622.0;208.0;-399.0;807;-163.0
?;?;?;1;-333.0;167.0;-621.0;197.0;?;809;?
-161;-261.0;-178.0;?;-329.0;218.0;-613.0;186.0;-409.0;810;52.0
-161;?;?;1;-323.0;201.0;-613.0;177.0;-410.0;?;94.0
-161;?;-162.0;1;-317.0;155.0;-613.0;167.0;-408.0;?;?
?;-237.0;?;1;-311.0;?;-611.0;157.0;-403.0;810;?
-161;-233.0;?;1;-308.0;22.0;-617.0;148.0;-397.0;810;-58.0
-161;-226.0;-132.0;1;-306.0;-74.0;?;139.0;-385.0;810;-83.0
-161;-215.0;-123.0;1;-304.0;131.0;-621.0;131.0;-377.0;811;?
-161;-211.0;?;?;-302.0;376.0;-624.0;123.0;-383.0;810;-126.0
?;-204.0;-106.0;1;-301.0;233.0;?;116.0;-395.0;810;?
?;?;-100.0;1;-298.0;308.0;-629.0;109.0;-404.0;808;?
-161;-195.0;-95.0;1;-294.0;198.0;-632.0;?;-414.0;806;-102.0
-161;-191.0;-92.0;1;-289.0;12.0;-636.0;95.0;-413.0;807;-21.0
-161;-188.0;-90.0;1;-283.0;103.0;-638.0;?;-412.0;807;?
-161;-191.0;-89.0;?;-276.0;54.0;-640.0;82.0;?;806;-79.0
-161;-192.0;?;?;-268.0;4.0;-643.0;76.0;-422.0;806;-70.0
-161;-194.0;-91.0;1;?;21.0;?;?;-425.0;806;-50.0
-161;-195.0;-93.0;1;-250.0;70.0;-645.0;63.0;?;806;-50.0
-161;-194.0;?;1;-240.0;-16.0;?;56.0;-415.0;807;?
-161;-189.0;?;1;-232.0;-6.0;-643.0;49.0;-408.0;?;?
?;-186.0;?;1;?;72.0;-643.0;43.0;-407.0;804;-53.0
?;-185.0;-88.0;1;-223.0;83.0;-642.0;39.0;-404.0;809;?
-161;-177.0;-85.0;1;-221.0;126.0;-641.0;36.0;-397.0;801;-65.0
-161;-172.0;?;1;?;100.0;-637.0;?;-389.0;812;-8.0
-161;-165.0;-78.0;?;?;61.0;-633.0;27.0;-382.0;804;23.0
-162;-157.0;-73.0;1;-210.0;9.0;?;19.0;-375.0;727;?
-163;-150.0;-68.0;1;-204.0;3.0;-625.0;?;-369.0;696;?
-163;-141.0;-63.0;1;-198.0;8.0;-620.0;3.0;-364.0;?;-7.0
-163;-130.0;-58.0;1;-191.0;16.0;-613.0;-5.0;-358.0;?;?
?;-121.0;?;1;-185.0;15.0;-613.0;?;?;?;?
-163;-115.0;-48.0;1;-178.0;44.0;-606.0;-21.0;-343.0;693;-20.0
-163;?;?;1;-172.0;32.0;-601.0;-30.0;-337.0;696;-30.0
?;-96.0;-36.0;?;-167.0;14.0;-596.0;-38.0;-337.0;696;?
-163;-90.0;-31.0;?;-163.0;-22.0;-593.0;-45.0;-338.0;692;33.0
-163;-82.0;?;1;-161.0;-26.0;-586.0;-49.0;?;?;78.0
-163;-78.0;-25.0;1;-159.0;-26.0;-586.0;-51.0;-343.0;676;96.0
-163;-78.0;?;1;-158.0;-5.0;-586.0;-53.0;-343.0;681;62.0
-163;?;-22.0;1;-156.0;6.0;-580.0;-54.0;?;681;47.0
?;-73.0;-21.0;1;-155.0;-8.0;-581.0;-55.0;-338.0;680;?
?;?;-21.0;1;-154.0;?;-581.0;?;-333.0;680;?
-163;-74.0;-22.0;1;-153.0;?;-580.0;-57.0;-328.0;?;15.0
-163;-77.0;?;1;-153.0;-8.0;-580.0;?;?;676;3.0
-163;-79.0;-25.0;1;?;-27.0;-582.0;-58.0;-330.0;685;30.0
-163;-81.0;-27.0;?;?;?;-581.0;?;?;682;-63.0
-163;-82.0;?;1;-149.0;12.0;-582.0;?;-339.0;681;-160.0
?;-85.0;-28.0;1;?;-26.0;-584.0;?;-343.0;681;-191.0
-163;-86.0;-29.0;1;?;38.0;-583.0;-59.0;?;674;-128.0
?;?;-30.0;1;-145.0;-2.0;-585.0;-58.0;-345.0;680;-71.0
?;-88.0;-31.0;1;?;?;-584.0;-58.0;-345.0;660;-40.0
-162;-88.0;-31.0;1;?;?;-583.0;-58.0;-345.0;603;?
-162;-91.0;-32.0;?;-141.0;122.0;-586.0;-58.0;-341.0;604;-31.0
?;-93.0;-32.0;1;-138.0;-26.0;-585.0;-61.0;-334.0;667;99.0
-159;-92.0;-33.0;1;?;-143.0;-583.0;-64.0;-320.0;739;201.0
-159;-93.0;-34.0;?;?;?;-586.0;-67.0;-306.0;703;116.0
-157;-99.0;-37.0;1;?;-185.0;-588.0;?;-294.0;500;-19.0
-157;-105.0;-43.0;1;-127.0;-181.0;-589.0;-71.0;?;437;-77.0
-155;-122.0;-53.0;1;-126.0;-111.0;?;-71.0;-285.0;?;?
-153;?;?;1;-124.0;-136.0;-602.0;-70.0;-282.0;441;41.0
-154;-157.0;?;1;?;?;-602.0;-66.0;-273.0;252;32.0
-154;?;?;1;-115.0;?;-606.0;-64.0;-273.0;278;115.0
?;-184.0;-90.0;1;-108.0;61.0;-603.0;-64.0;-285.0;276;169.0
-154;-195.0;?;1;-102.0;25.0;?;-64.0;?;298;215.0
-153;-207.0;-108.0;1;-96.0;-16.0;?;-62.0;?;220;141.0
-154;?;-120.0;1;?;-132.0;-595.0;-60.0;-283.0;462;229.0
?;-242.0;-132.0;1;?;?;-582.0;?;?;823;90.0
-156;-258.0;-142.0;1;-75.0;-136.0;-564.0;-60.0;-259.0;?;?
-156;-266.0;-150.0;1;-67.0;-44.0;-548.0;?;-250.0;?;260.0
-156;-273.0;-156.0;1;-60.0;-28.0;-533.0;-64.0;-251.0;695;159.0
?;-279.0;-161.0;?;-53.0;?;-523.0;-67.0;-254.0;674;35.0
?;?;?;1;-46.0;?;-514.0;-70.0;-260.0;723;96.0
-155;?;-170.0;?;-39.0;14.0;-509.0;?;-264.0;698;82.0
?;-287.0;-172.0;1;?;53.0;-505.0;?;?;706;75.0
-155;-288.0;?;1;?;116.0;-507.0;-78.0;-262.0;?;46.0
-155;-284.0;?;1;-23.0;?;?;-81.0;-253.0;?;107.0
-155;?;-173.0;1;-18.0;79.0;-503.0;-82.0;?;720;339.0
-155;-275.0;?;1;-13.0;-16.0;-501.0;-84.0;-247.0;746;359.0
-155;-265.0;-168.0;1;-8.0;20.0;-501.0;-88.0;-244.0;732;157.0
?;-260.0;-165.0;1;-6.0;74.0;-500.0;-89.0;-244.0;739;?
-155;-254.0;-162.0;?;-6.0;44.0;-498.0;-91.0;?;747;221.0
-155;-248.0;-159.0;2;?;15.0;-493.0;-94.0;?;709;327.0
-155;-240.0;?;2;0.0;166.0;?;-98.0;-228.0;845;173.0
-155;-236.0;?;?;2.0;133.0;-490.0;?;-215.0;972;50.0
-155;?;?;2;3.0;?;-489.0;-105.0;?;941;?
-155;-231.0;?;2;2.0;54.0;-493.0;-107.0;?;?;?
?;-230.0;?;?;2.0;?;-497.0;-108.0;-218.0;?;9.0
-158;?;-151.0;2;3.0;186.0;-506.0;-110.0;-217.0;788;-34.0
?;-224.0;-145.0;1;3.0;99.0;-514.0;?;-213.0;853;-19.0
-161;?;-141.0;?;?;118.0;-519.0;?;-209.0;?;-6.0
-163;?;-136.0;1;-1.0;59.0;-525.0;-116.0;-209.0;?;2.0
-164;-204.0;-132.0;2;-2.0;?;-532.0;-119.0;-204.0;174;-3.0
-164;-195.0;?;2;-2.0;-28.0;-542.0;-123.0;-192.0;-175;?
?;-185.0;-119.0;0;0.0;-31.0;?;-130.0;-179.0;?;?
-162;-170.0;?;5;3.0;-19.0;-549.0;?;?;1398;?
-161;-149.0;?;-4;5.0;?;-549.0;-146.0;?;547;10.0
-162;-128.0;-82.0;-23;8.0;-51.0;-543.0;-155.0;?;720;9.0
?;-99.0;?;-23;11.0;?;?;?;-130.0;746;29.0
-164;-72.0;-48.0;-20;15.0;?;-528.0;-176.0;-120.0;?;62.0
-165;-43.0;?;-11;17.0;?;-514.0;-187.0;?;?;86.0
-166;?;-10.0;3;?;-35.0;-498.0;-198.0;-111.0;782;68.0
-166;21.0;11.0;-7;23.0;-29.0;-478.0;-210.0;-109.0;?;135.0
-167;58.0;33.0;-21;27.0;?;-453.0;?;-109.0;795;?
-167;96.0;56.0;-22;31.0;-31.0;?;-239.0;-112.0;796;165.0
-166;130.0;76.0;?;36.0;7.0;-405.0;-253.0;-115.0;806;155.0
-167;162.0;?;?;40.0;80.0;-377.0;?;-121.0;780;212.0
-167;193.0;113.0;-46;46.0;133.0;-350.0;-284.0;-130.0;802;197.0
-167;225.0;130.0;?;52.0;193.0;-320.0;?;-142.0;?;212.0
-167;?;142.0;?;59.0;297.0;?;?;-154.0;813;147.0
-167;266.0;153.0;-78;?;369.0;-263.0;?;-162.0;810;145.0
-167;?;165.0;-88;74.0;342.0;-236.0;-341.0;-161.0;?;193.0
?;306.0;177.0;-98;84.0;295.0;-210.0;?;-154.0;800;196.0
-167;322.0;188.0;-104;?;281.0;?;-372.0;-143.0;813;219.0
-167;339.0;?;?;106.0;268.0;-176.0;-387.0;?;797;239.0
-167;361.0;207.0;?;?;238.0;-162.0;-403.0;-127.0;777;240.0
-167;?;214.0;-106;127.0;226.0;-153.0;-418.0;-122.0;779;?
-166;385.0;220.0;-105;137.0;228.0;-146.0;-433.0;-119.0;765;?
-167;393.0;224.0;-105;144.0;243.0;-142.0;-445.0;?;816;254.0
-168;?;?;-105;150.0;259.0;?;?;-109.0;819;248.0
-167;411.0;232.0;-106;155.0;262.0;?;-462.0;?;865;?
?;423.0;238.0;-109;160.0;256.0;?;-469.0;-97.0;?;?
-172;434.0;244.0;-110;164.0;?;-99.0;-475.0;-93.0;1693;105.0
?;444.0;250.0;-110;?;265.0;-89.0;-482.0;-89.0;1812;135.0
-161;457.0;?;?;?;299.0;?;?;-84.0;1012;-46.0
-162;?;257.0;-111;?;323.0;-76.0;-494.0;-78.0;394;-80.0
-157;474.0;261.0;?;187.0;355.0;-72.0;-499.0;-71.0;613;?
-158;?;266.0;-111;?;338.0;-55.0;-505.0;-69.0;729;87.0
-161;501.0;277.0;-111;203.0;?;-31.0;?;-65.0;693;?
-153;523.0;288.0;-111;222.0;?;-14.0;-523.0;-53.0;?;112.0
-178;537.0;294.0;?;243.0;181.0;17.0;-535.0;-33.0;?;33.0
-146;?;?;-111;259.0;?;39.0;-547.0;-4.0;949;51.0
-191;554.0;307.0;-112;276.0;?;57.0;-560.0;37.0;1530;33.0
-180;563.0;316.0;-112;296.0;49.0;77.0;-577.0;?;?;-9.0
120;576.0;326.0;?;?;141.0;106.0;-594.0;122.0;-719;13.0
202;588.0;337.0;-116;336.0;?;134.0;-612.0;154.0;-3695;24.0
?;597.0;348.0;-107;352.0;139.0;155.0;-628.0;182.0;-452;46.0
?;607.0;?;-127;?;?;175.0;-644.0;?;2751;82.0
183;614.0;368.0;-114;379.0;84.0;189.0;-660.0;228.0;749;185.0
183;620.0;377.0;-118;390.0;52.0;200.0;-675.0;245.0;844;159.0
?;?;383.0;-164;400.0;70.0;209.0;-688.0;?;836;86.0
-266;?;389.0;-1;409.0;118.0;217.0;?;271.0;534;?
5;634.0;394.0;106;418.0;128.0;220.0;-709.0;282.0;?;394.0
208;635.0;399.0;66;427.0;108.0;228.0;-716.0;295.0;727;168.0
175;636.0;403.0;35;431.0;?;232.0;-721.0;308.0;831;172.0
177;639.0;408.0;-74;432.0;173.0;237.0;-723.0;313.0;824;195.0
181;?;410.0;-93;432.0;?;249.0;-725.0;308.0;774;151.0
180;644.0;412.0;-74;?;88.0;?;-725.0;298.0;818;?
174;?;411.0;-85;?;159.0;254.0;-722.0;280.0;799;66.0
186;641.0;408.0;-85;?;394.0;?;-718.0;249.0;?;44.0
174;640.0;402.0;-115;412.0;338.0;260.0;?;227.0;810;85.0
172;640.0;?;-119;398.0;155.0;256.0;-707.0;215.0;792;115.0
221;638.0;393.0;-116;386.0;141.0;?;-701.0;195.0;806;192.0
-29;633.0;389.0;-119;374.0;159.0;?;-696.0;171.0;849;231.0
-226;631.0;?;?;362.0;109.0;?;-691.0;148.0;781;202.0
-160;630.0;387.0;-118;349.0;49.0;245.0;-686.0;129.0;795;132.0
?;627.0;388.0;-118;338.0;58.0;236.0;-682.0;115.0;696;120.0
-185;628.0;388.0;-118;328.0;123.0;228.0;-679.0;102.0;680;161.0
-170;?;387.0;-118;320.0;159.0;?;-675.0;91.0;822;152.0
?;?;?;?;313.0;153.0;220.0;-673.0;82.0;477;136.0
-169;627.0;387.0;-118;310.0;173.0;219.0;-671.0;71.0;?;113.0
-189;626.0;387.0;-117;310.0;?;223.0;-672.0;57.0;1742;24.0
-177;626.0;387.0;-118;311.0;132.0;224.0;-674.0;?;526;?
-169;?;384.0;-122;317.0;122.0;227.0;-675.0;49.0;?;59.0
-223;623.0;380.0;-123;?;171.0;?;-678.0;53.0;678;29.0
10;620.0;375.0;?;341.0;140.0;238.0;-681.0;60.0;429;46.0
220;617.0;373.0;?;360.0;87.0;242.0;-686.0;75.0;658;16.0
158;617.0;372.0;-122;380.0;105.0;251.0;-690.0;?;735;?
175;?;?;-122;?;80.0;257.0;?;126.0;748;?
181;?;372.0;?;?;44.0;266.0;-694.0;161.0;785;?
155;617.0;377.0;-122;415.0;83.0;278.0;-702.0;195.0;124;-127.0
161;?;387.0;-122;?;94.0;289.0;-713.0;226.0;-695;-118.0
156;628.0;398.0;-123;449.0;85.0;299.0;-724.0;253.0;?;-117.0
164;631.0;409.0;?;463.0;82.0;?;-734.0;277.0;?;-38.0
169;635.0;419.0;-123;475.0;28.0;318.0;-745.0;300.0;1551;44.0
170;636.0;429.0;?;485.0;-11.0;?;?;322.0;?;-34.0
?;639.0;439.0;-123;494.0;-10.0;?;-767.0;341.0;716;-96.0
?;638.0;447.0;-123;500.0;?;?;-776.0;358.0;789;26.0
170;641.0;455.0;-125;506.0;66.0;340.0;-783.0;371.0;798;200.0
170;642.0;464.0;-124;509.0;81.0;346.0;-789.0;386.0;?;-33.0
170;642.0;470.0;-118;510.0;?;349.0;-791.0;400.0;810;-11.0
170;643.0;?;-115;?;145.0;353.0;?;?;804;-14.0
170;643.0;477.0;-116;504.0;118.0;?;-792.0;431.0;804;-6.0
170;644.0;?;-115;500.0;110.0;359.0;-790.0;443.0;804;51.0
169;644.0;?;-118;493.0;310.0;363.0;-786.0;446.0;800;-27.0
169;646.0;475.0;?;488.0;431.0;371.0;-780.0;?;804;-38.0
169;648.0;473.0;?;482.0;?;?;?;437.0;?;-62.0
169;650.0;?;-133;475.0;326.0;378.0;-769.0;435.0;804;-45.0
169;650.0;?;-145;?;261.0;380.0;-764.0;?;810;-54.0
169;650.0;466.0;?;468.0;276.0;387.0;-759.0;423.0;804;?
169;652.0;?;-150;469.0;256.0;390.0;-756.0;412.0;813;-38.0
?;650.0;465.0;-151;472.0;270.0;394.0;-753.0;404.0;850;-60.0
172;647.0;466.0;-151;477.0;245.0;399.0;-751.0;402.0;832;-133.0
172;651.0;467.0;-148;483.0;218.0;402.0;?;402.0;?;?
172;651.0;466.0;-147;?;211.0;405.0;?;407.0;841;-331.0
?;651.0;466.0;-147;501.0;259.0;405.0;-758.0;410.0;935;?
168;?;466.0;-147;513.0;284.0;?;-761.0;415.0;1118;-253.0
169;653.0;467.0;-147;525.0;?;412.0;-768.0;423.0;?;-197.0
?;651.0;469.0;-147;538.0;243.0;419.0;-773.0;435.0;731;-360.0
173;649.0;471.0;-146;554.0;?;424.0;-778.0;450.0;797;-459.0
173;648.0;474.0;-146;572.0;178.0;427.0;-783.0;465.0;880;?
171;?;?;-146;589.0;144.0;?;-789.0;483.0;?;-480.0
167;?;476.0;-146;607.0;171.0;?;-795.0;500.0;462;-415.0
162;626.0;475.0;-145;625.0;131.0;427.0;?;516.0;507;-389.0
159;613.0;475.0;?;645.0;84.0;429.0;-815.0;?;629;-331.0
162;600.0;?;-144;666.0;-10.0;427.0;?;554.0;-834;-307.0
167;584.0;493.0;-144;683.0;?;428.0;-842.0;583.0;?;?
?;?;504.0;-144;695.0;-203.0;425.0;-854.0;613.0;1221;-281.0
168;546.0;514.0;-141;707.0;-204.0;417.0;-864.0;637.0;641;-273.0
168;526.0;524.0;-136;716.0;-124.0;?;-875.0;650.0;?;-218.0
168;?;?;-132;726.0;?;402.0;-885.0;657.0;868;-96.0
167;?;542.0;-132;?;-44.0;394.0;-893.0;661.0;?;?
167;463.0;?;?;?;-73.0;385.0;?;664.0;?;4.0
167;438.0;556.0;-134;754.0;-28.0;376.0;-903.0;664.0;773;?
167;417.0;?;?;762.0;12.0;371.0;?;666.0;804;17.0
167;397.0;563.0;-139;767.0;67.0;369.0;-906.0;669.0;789;71.0
167;?;565.0;-145;772.0;?;364.0;?;675.0;787;26.0
167;371.0;566.0;-133;?;140.0;361.0;-913.0;680.0;?;21.0
167;357.0;?;-214;779.0;238.0;360.0;-917.0;685.0;799;51.0
