InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
-194.0;-559.0;-725.0;8;-536.0;-509.0;830.0;170.0;?;-681.0;305.0
-144.0;-559.0;?;2;-536.0;-507.0;830.0;229.0;844.0;-689.0;313.0
-108.0;-564.0;-709.0;?;-536.0;-506.0;830.0;266.0;844.0;?;407.0
-164.0;-566.0;-703.0;5;?;-505.0;831.0;315.0;843.0;-705.0;404.0
-226.0;-571.0;-694.0;-1;-534.0;-506.0;832.0;386.0;842.0;-713.0;?
-165.0;?;-683.0;?;-531.0;?;833.0;418.0;839.0;-724.0;449.0
-38.0;-583.0;-674.0;?;?;-509.0;834.0;?;836.0;-732.0;408.0
40.0;?;-665.0;-2;-521.0;-512.0;836.0;577.0;832.0;-742.0;420.0
166.0;?;-655.0;-2;-514.0;-516.0;837.0;624.0;826.0;-751.0;451.0
326.0;?;-649.0;1;-507.0;-520.0;837.0;658.0;819.0;-757.0;455.0
?;-607.0;-644.0;-9;-498.0;-526.0;837.0;?;810.0;-762.0;444.0
604.0;?;-640.0;-7;?;-532.0;835.0;767.0;799.0;-767.0;476.0
638.0;-622.0;-638.0;-2;?;-538.0;831.0;808.0;785.0;-768.0;471.0
590.0;-632.0;-639.0;2;?;-544.0;?;?;?;-767.0;455.0
560.0;?;?;9;-455.0;-547.0;817.0;929.0;754.0;-764.0;468.0
587.0;-653.0;-643.0;11;?;-548.0;?;971.0;735.0;?;416.0
627.0;-663.0;-644.0;?;?;?;793.0;994.0;714.0;-754.0;395.0
701.0;-670.0;-645.0;4;-412.0;-542.0;778.0;1016.0;692.0;-748.0;?
?;-674.0;-643.0;-97;-398.0;?;761.0;1018.0;670.0;-741.0;?
736.0;-675.0;-640.0;-229;-384.0;-530.0;743.0;985.0;647.0;-733.0;308.0
?;-675.0;?;-270;-371.0;-524.0;725.0;1002.0;624.0;-725.0;242.0
725.0;-672.0;-630.0;-258;-359.0;-517.0;706.0;965.0;601.0;-717.0;191.0
675.0;-668.0;?;-114;-347.0;-509.0;687.0;926.0;580.0;-707.0;209.0
?;-664.0;-618.0;?;-335.0;-501.0;667.0;854.0;?;-699.0;212.0
?;-660.0;-611.0;386;-324.0;-493.0;648.0;792.0;537.0;-690.0;?
433.0;-654.0;?;-111;-310.0;?;629.0;715.0;518.0;-683.0;146.0
326.0;-649.0;-596.0;-442;-299.0;-480.0;611.0;634.0;503.0;?;127.0
?;?;-589.0;-454;-292.0;-472.0;?;508.0;?;?;121.0
?;-641.0;-581.0;?;-290.0;?;587.0;383.0;?;-676.0;?
-194.0;?;-575.0;?;?;-462.0;579.0;?;485.0;-680.0;79.0
-327.0;-633.0;-571.0;-64;?;?;570.0;250.0;485.0;-685.0;131.0
?;-629.0;-566.0;-50;?;-461.0;564.0;172.0;487.0;-691.0;113.0
-343.0;?;-561.0;106;-297.0;-467.0;560.0;174.0;487.0;-697.0;89.0
-155.0;-625.0;-557.0;143;-300.0;?;561.0;213.0;487.0;-700.0;66.0
-62.0;-621.0;?;352;-305.0;-466.0;?;191.0;?;?;151.0
-52.0;-615.0;-549.0;330;-311.0;-457.0;567.0;196.0;487.0;-708.0;181.0
-7.0;-609.0;-545.0;482;-315.0;-453.0;568.0;221.0;484.0;?;120.0
-64.0;-604.0;-543.0;955;?;-450.0;?;210.0;479.0;-717.0;122.0
-82.0;-601.0;-542.0;-1205;?;-446.0;?;200.0;474.0;-721.0;?
?;-598.0;-543.0;-1472;?;-445.0;576.0;136.0;468.0;-726.0;462.0
-208.0;?;-544.0;-626;?;-446.0;578.0;83.0;463.0;?;299.0
-279.0;-592.0;-544.0;?;-325.0;-445.0;581.0;-27.0;458.0;-736.0;455.0
-348.0;?;-544.0;1603;-326.0;-447.0;583.0;-57.0;455.0;-741.0;?
-425.0;-589.0;-543.0;1364;?;-450.0;586.0;-65.0;?;-746.0;366.0
-465.0;-588.0;-542.0;-687;-328.0;-454.0;589.0;-95.0;456.0;?;?
-414.0;-588.0;-542.0;166;-329.0;-457.0;594.0;-145.0;462.0;-756.0;317.0
-289.0;-589.0;-541.0;-98;-330.0;-457.0;599.0;-214.0;?;-760.0;332.0
-49.0;?;-541.0;?;?;-460.0;?;?;481.0;-761.0;311.0
?;-588.0;-545.0;30;-332.0;?;610.0;-287.0;491.0;-759.0;276.0
-9.0;-588.0;-550.0;-123;-332.0;-476.0;613.0;-362.0;?;-757.0;?
288.0;-589.0;-555.0;?;-329.0;-480.0;611.0;-383.0;511.0;-751.0;308.0
?;-591.0;?;-106;-327.0;-482.0;606.0;-269.0;?;?;282.0
617.0;-592.0;-553.0;-62;-326.0;-484.0;600.0;-156.0;525.0;-735.0;338.0
1078.0;-589.0;-551.0;-61;?;-483.0;592.0;-21.0;?;-721.0;402.0
1335.0;-585.0;-550.0;-67;-318.0;-479.0;581.0;80.0;516.0;-703.0;357.0
1314.0;-582.0;-549.0;-38;-309.0;-474.0;566.0;245.0;503.0;-684.0;?
1263.0;-579.0;-547.0;-161;-298.0;-465.0;550.0;328.0;488.0;-664.0;356.0
1278.0;-577.0;-545.0;-226;-287.0;-456.0;534.0;326.0;469.0;-643.0;-55.0
1199.0;?;?;-243;?;-450.0;518.0;390.0;450.0;-622.0;164.0
1023.0;?;-538.0;-345;-265.0;-445.0;?;415.0;432.0;?;?
838.0;-571.0;?;?;-257.0;-439.0;?;?;?;-586.0;60.0
581.0;?;?;-484;-250.0;-435.0;479.0;441.0;402.0;-571.0;32.0
315.0;-569.0;-522.0;-459;-243.0;?;?;495.0;?;-559.0;?
211.0;?;-515.0;?;-233.0;?;450.0;482.0;371.0;-547.0;75.0
93.0;-564.0;-507.0;-158;-221.0;?;432.0;454.0;356.0;-537.0;56.0
-81.0;-560.0;-500.0;-201;-209.0;-420.0;416.0;422.0;343.0;-530.0;64.0
-263.0;-557.0;-493.0;173;-201.0;?;403.0;450.0;333.0;-527.0;57.0
-298.0;-553.0;-490.0;?;-197.0;-405.0;393.0;?;326.0;-525.0;11.0
-218.0;?;?;438;-199.0;-402.0;?;?;?;-527.0;43.0
-501.0;-551.0;-489.0;580;-202.0;-399.0;396.0;?;324.0;-535.0;?
-338.0;-553.0;-488.0;677;-205.0;-404.0;?;185.0;320.0;-535.0;49.0
188.0;-550.0;-486.0;?;-206.0;-409.0;408.0;143.0;317.0;-533.0;58.0
54.0;-545.0;-485.0;-56;-207.0;-407.0;?;?;312.0;-535.0;28.0
-196.0;-543.0;-482.0;-735;-208.0;-403.0;409.0;232.0;305.0;-540.0;176.0
-125.0;?;-477.0;-617;-206.0;-400.0;409.0;249.0;299.0;?;?
?;-543.0;?;?;-203.0;?;410.0;176.0;290.0;-545.0;740.0
?;-538.0;-470.0;-422;?;-403.0;411.0;127.0;281.0;-544.0;657.0
?;?;-467.0;-569;-185.0;-409.0;413.0;84.0;273.0;-541.0;549.0
725.0;-526.0;-463.0;406;-176.0;?;421.0;?;267.0;?;?
765.0;-521.0;-458.0;327;?;-426.0;430.0;45.0;262.0;-528.0;498.0
904.0;-511.0;-453.0;-558;-169.0;-430.0;436.0;34.0;257.0;?;484.0
1055.0;?;-450.0;-302;-165.0;-433.0;439.0;-48.0;251.0;-496.0;?
?;?;-452.0;-295;-161.0;-433.0;441.0;-131.0;?;?;404.0
1110.0;-485.0;-456.0;?;-158.0;-437.0;443.0;-172.0;?;-455.0;412.0
1009.0;-484.0;-461.0;-256;-150.0;-447.0;444.0;-173.0;?;-431.0;405.0
?;-487.0;?;-305;-141.0;?;?;-165.0;?;-406.0;441.0
922.0;-482.0;-467.0;-252;-131.0;-466.0;444.0;-285.0;198.0;-375.0;?
1233.0;?;-467.0;?;-127.0;-469.0;446.0;-255.0;189.0;-341.0;504.0
880.0;?;-465.0;-278;-140.0;?;459.0;-218.0;185.0;-317.0;506.0
-116.0;-424.0;-458.0;-272;-159.0;-471.0;?;76.0;183.0;-315.0;447.0
-609.0;-419.0;-448.0;-275;-173.0;?;482.0;184.0;183.0;-324.0;431.0
-927.0;-418.0;-435.0;?;?;-477.0;477.0;63.0;?;-335.0;425.0
-1278.0;-405.0;-420.0;-271;-185.0;?;466.0;-33.0;188.0;-350.0;383.0
-1521.0;-389.0;-402.0;-255;?;-466.0;456.0;-53.0;194.0;-367.0;?
-1763.0;-377.0;-386.0;?;-200.0;-460.0;445.0;?;207.0;?;389.0
-1884.0;?;-370.0;-202;?;?;433.0;27.0;222.0;-407.0;343.0
-1940.0;?;?;?;-211.0;-455.0;422.0;?;243.0;-427.0;310.0
-1874.0;-354.0;?;-129;?;-454.0;415.0;-3.0;272.0;-444.0;288.0
-1558.0;-338.0;?;-130;-230.0;-451.0;410.0;14.0;?;-456.0;299.0
-1216.0;-318.0;-293.0;?;?;?;404.0;20.0;326.0;?;?
?;-302.0;-272.0;-125;-264.0;-440.0;397.0;65.0;348.0;-459.0;271.0
?;-288.0;-252.0;-127;-279.0;?;388.0;76.0;364.0;?;194.0
-664.0;-276.0;?;-122;-292.0;-418.0;378.0;114.0;374.0;-447.0;157.0
-561.0;?;-220.0;-115;-301.0;-405.0;371.0;129.0;?;?;151.0
-432.0;-252.0;-212.0;-105;?;?;?;129.0;381.0;-441.0;243.0
-179.0;?;-213.0;?;?;?;364.0;93.0;384.0;?;?
-45.0;-239.0;?;-109;?;-394.0;365.0;123.0;389.0;-450.0;257.0
?;-238.0;-228.0;-91;-323.0;-398.0;370.0;119.0;?;-459.0;241.0
141.0;-238.0;?;?;-327.0;-403.0;378.0;108.0;400.0;-467.0;257.0
278.0;-237.0;-248.0;-75;-333.0;-409.0;389.0;143.0;407.0;-472.0;273.0
678.0;?;?;-65;-340.0;-418.0;397.0;104.0;418.0;?;287.0
1123.0;-214.0;-272.0;-70;-348.0;-428.0;405.0;?;430.0;-450.0;289.0
1262.0;-190.0;-283.0;-50;-356.0;-441.0;409.0;37.0;?;-432.0;?
944.0;-169.0;-290.0;?;-361.0;-455.0;?;11.0;444.0;-420.0;308.0
402.0;-163.0;-289.0;-32;-361.0;?;415.0;-1.0;445.0;-416.0;308.0
?;-165.0;?;-12;-356.0;-456.0;414.0;23.0;442.0;-420.0;317.0
93.0;-168.0;-288.0;-31;?;-455.0;?;40.0;?;-424.0;319.0
70.0;-180.0;?;-24;-349.0;-459.0;416.0;16.0;439.0;-429.0;?
-133.0;-197.0;-292.0;-12;?;-463.0;416.0;?;437.0;-434.0;304.0
?;-212.0;-294.0;?;-342.0;-464.0;416.0;102.0;?;-441.0;329.0
-135.0;?;-296.0;?;-338.0;-464.0;416.0;131.0;?;?;323.0
-167.0;-234.0;-299.0;-28;-332.0;?;415.0;109.0;424.0;-454.0;271.0
?;-244.0;?;-14;-325.0;-467.0;412.0;164.0;414.0;-459.0;248.0
?;-250.0;-306.0;1;-316.0;-467.0;410.0;165.0;405.0;?;322.0
-49.0;?;-308.0;-20;-307.0;-470.0;408.0;250.0;396.0;-468.0;?
-60.0;?;?;?;-298.0;-474.0;?;211.0;387.0;-474.0;374.0
-61.0;-247.0;?;?;-288.0;-475.0;?;275.0;378.0;-479.0;?
-129.0;?;-304.0;-14;-278.0;?;402.0;?;368.0;-486.0;414.0
-85.0;-244.0;-302.0;-9;-268.0;-483.0;398.0;?;358.0;-493.0;479.0
-73.0;-245.0;-300.0;?;-257.0;?;?;423.0;347.0;?;519.0
?;-248.0;-299.0;-9;?;-489.0;?;523.0;333.0;-510.0;537.0
111.0;-256.0;-297.0;-8;-232.0;-489.0;369.0;590.0;316.0;-514.0;489.0
221.0;-263.0;-291.0;-20;-214.0;-488.0;353.0;?;296.0;?;428.0
?;-259.0;-282.0;?;?;-489.0;340.0;671.0;276.0;?;457.0
431.0;-266.0;-275.0;-48;-172.0;?;328.0;639.0;262.0;-503.0;523.0
673.0;-279.0;-268.0;46;-151.0;-520.0;?;619.0;252.0;?;367.0
840.0;-289.0;-256.0;161;-132.0;-533.0;?;764.0;240.0;?;8.0
943.0;-293.0;-240.0;-110;?;-538.0;?;877.0;223.0;-439.0;-97.0
?;-292.0;-220.0;489;-91.0;-539.0;?;951.0;201.0;?;87.0
1324.0;-291.0;?;346;-64.0;-535.0;248.0;1065.0;174.0;?;?
1340.0;?;-178.0;-1401;-35.0;?;222.0;1080.0;144.0;?;252.0
1401.0;-293.0;-161.0;-1569;-5.0;-509.0;191.0;1060.0;108.0;-267.0;214.0
?;-283.0;-140.0;?;30.0;-482.0;?;970.0;?;-224.0;210.0
981.0;-269.0;-120.0;241;64.0;-455.0;117.0;946.0;38.0;-191.0;?
669.0;-255.0;-103.0;746;91.0;-432.0;82.0;?;12.0;-165.0;231.0
642.0;-241.0;-87.0;?;112.0;?;47.0;902.0;?;-138.0;221.0
708.0;-225.0;-71.0;885;132.0;-378.0;9.0;885.0;-34.0;-110.0;231.0
718.0;-198.0;-57.0;792;152.0;?;-27.0;665.0;?;-82.0;202.0
489.0;?;?;775;173.0;-302.0;-63.0;651.0;-85.0;-54.0;174.0
452.0;-152.0;-14.0;675;198.0;-275.0;-98.0;666.0;-112.0;-17.0;181.0
?;-124.0;12.0;554;229.0;-248.0;-139.0;609.0;?;?;?
1123.0;-88.0;33.0;?;?;-206.0;-190.0;581.0;-187.0;?;178.0
1168.0;-47.0;52.0;?;?;-157.0;-244.0;633.0;-246.0;107.0;?
1122.0;-6.0;71.0;392;351.0;?;-293.0;651.0;-304.0;141.0;194.0
?;34.0;?;-96;?;-69.0;-334.0;611.0;-355.0;168.0;199.0
820.0;67.0;97.0;?;411.0;-29.0;-371.0;?;-398.0;186.0;225.0
538.0;97.0;104.0;-1006;435.0;13.0;-404.0;?;-436.0;198.0;258.0
343.0;126.0;?;-1097;?;57.0;-434.0;376.0;?;208.0;247.0
204.0;?;119.0;-1683;?;103.0;-458.0;295.0;-497.0;218.0;183.0
11.0;?;128.0;-2146;471.0;142.0;?;173.0;-513.0;225.0;?
-195.0;231.0;140.0;1042;471.0;171.0;-487.0;151.0;?;230.0;486.0
-354.0;?;152.0;2208;?;189.0;-498.0;86.0;-505.0;233.0;525.0
?;311.0;167.0;1282;463.0;197.0;-509.0;44.0;-490.0;235.0;?
?;345.0;180.0;1348;462.0;208.0;-521.0;39.0;-477.0;233.0;?
-576.0;?;?;-83;461.0;224.0;-534.0;?;?;231.0;349.0
?;385.0;199.0;-313;460.0;242.0;-546.0;-35.0;-471.0;?;329.0
-520.0;?;?;12;459.0;253.0;-555.0;-55.0;-470.0;225.0;240.0
-338.0;?;209.0;-259;457.0;260.0;-561.0;-136.0;-465.0;225.0;268.0
-152.0;395.0;214.0;?;455.0;266.0;-565.0;?;-460.0;228.0;264.0
-1.0;?;217.0;-137;452.0;?;?;?;?;230.0;227.0
33.0;371.0;212.0;?;450.0;273.0;-565.0;?;-447.0;?;247.0
213.0;352.0;204.0;-115;452.0;277.0;-560.0;-454.0;-441.0;226.0;?
610.0;?;205.0;-158;448.0;?;?;-374.0;?;237.0;177.0
622.0;316.0;212.0;-108;437.0;?;-537.0;-220.0;-443.0;253.0;?
720.0;298.0;223.0;-115;433.0;243.0;-517.0;51.0;-449.0;274.0;?
1011.0;284.0;227.0;-89;438.0;221.0;-504.0;293.0;-459.0;296.0;227.0
1119.0;273.0;?;?;457.0;205.0;-501.0;289.0;-481.0;318.0;184.0
1067.0;259.0;?;-109;481.0;195.0;-501.0;346.0;-514.0;?;122.0
1054.0;241.0;?;157;503.0;187.0;-498.0;417.0;-549.0;358.0;-263.0
1112.0;?;229.0;356;521.0;178.0;-491.0;418.0;-579.0;378.0;-1.0
1091.0;214.0;225.0;332;537.0;170.0;-483.0;340.0;-598.0;399.0;?
895.0;206.0;224.0;204;551.0;163.0;-475.0;384.0;?;417.0;41.0
754.0;?;227.0;40;562.0;161.0;-468.0;399.0;-607.0;434.0;9.0
538.0;196.0;?;385;572.0;167.0;-464.0;410.0;-611.0;447.0;37.0
333.0;194.0;237.0;?;581.0;?;-464.0;461.0;?;458.0;0.0
243.0;195.0;244.0;789;588.0;199.0;-467.0;491.0;-643.0;469.0;21.0
287.0;198.0;252.0;605;588.0;?;-475.0;375.0;-673.0;481.0;56.0
224.0;203.0;259.0;410;580.0;228.0;-491.0;401.0;-711.0;493.0;44.0
275.0;211.0;?;350;575.0;232.0;-513.0;?;-737.0;503.0;?
111.0;227.0;?;9;?;241.0;?;233.0;-728.0;511.0;-3.0
?;?;?;-127;543.0;242.0;-552.0;?;-716.0;518.0;52.0
?;260.0;314.0;-160;527.0;237.0;-566.0;-3.0;-705.0;?;77.0
222.0;275.0;339.0;-408;516.0;232.0;?;-6.0;?;546.0;86.0
711.0;293.0;?;?;512.0;229.0;-582.0;?;?;567.0;65.0
964.0;312.0;374.0;-572;512.0;?;-587.0;75.0;-707.0;588.0;45.0
816.0;330.0;388.0;?;514.0;217.0;-588.0;75.0;-709.0;601.0;13.0
692.0;346.0;402.0;-531;516.0;211.0;-585.0;?;?;611.0;33.0
661.0;364.0;?;-642;522.0;205.0;-581.0;170.0;-714.0;?;69.0
689.0;?;430.0;-739;?;197.0;?;203.0;?;626.0;?
526.0;?;445.0;-1130;544.0;?;-561.0;237.0;-722.0;632.0;?
?;437.0;460.0;-1134;557.0;172.0;?;231.0;-719.0;636.0;275.0
-56.0;?;475.0;-28;570.0;151.0;-535.0;194.0;-700.0;?;378.0
-275.0;474.0;489.0;826;577.0;129.0;-523.0;200.0;-673.0;631.0;487.0
?;?;501.0;-33;579.0;?;-519.0;121.0;-656.0;630.0;491.0
-231.0;488.0;512.0;-1243;?;100.0;-523.0;30.0;-650.0;630.0;513.0
-163.0;?;519.0;?;?;105.0;?;?;?;629.0;535.0
-190.0;488.0;525.0;-917;?;123.0;-553.0;-155.0;-656.0;627.0;533.0
-247.0;484.0;531.0;?;576.0;149.0;-579.0;?;?;624.0;595.0
-345.0;479.0;538.0;-94;?;183.0;-606.0;?;?;623.0;606.0
?;475.0;544.0;-105;568.0;226.0;-633.0;?;?;619.0;612.0
-344.0;469.0;552.0;-82;561.0;274.0;-659.0;-216.0;-655.0;?;588.0
?;462.0;563.0;?;551.0;323.0;-685.0;-273.0;-648.0;606.0;586.0
-109.0;461.0;?;?;539.0;?;-710.0;-375.0;-636.0;600.0;513.0
-228.0;461.0;585.0;?;?;424.0;-736.0;-356.0;-626.0;592.0;530.0
-443.0;457.0;607.0;-91;?;475.0;-759.0;-369.0;-618.0;?;?
-665.0;?;627.0;-50;508.0;521.0;-777.0;-279.0;-613.0;576.0;538.0
-745.0;436.0;635.0;-76;497.0;558.0;-792.0;-214.0;-607.0;566.0;509.0
-717.0;424.0;639.0;-94;487.0;583.0;-806.0;?;-597.0;553.0;?
-711.0;411.0;644.0;?;479.0;602.0;-817.0;-86.0;-588.0;545.0;543.0
?;402.0;649.0;-64;473.0;616.0;?;13.0;-584.0;543.0;675.0
?;394.0;650.0;-60;468.0;626.0;?;30.0;-586.0;544.0;637.0
61.0;385.0;?;-62;465.0;?;?;54.0;-591.0;?;515.0
293.0;377.0;650.0;-52;?;?;-844.0;97.0;?;552.0;584.0
493.0;370.0;?;-42;464.0;630.0;?;182.0;?;?;548.0
?;?;641.0;-51;?;625.0;-846.0;139.0;?;565.0;578.0
926.0;354.0;634.0;-40;467.0;?;-846.0;148.0;-611.0;573.0;?
1136.0;?;?;-28;470.0;617.0;-845.0;155.0;-618.0;586.0;579.0
1055.0;353.0;623.0;-31;473.0;?;-845.0;182.0;-624.0;597.0;573.0
1063.0;?;620.0;-30;?;?;-845.0;179.0;-629.0;602.0;564.0
1134.0;353.0;?;-28;476.0;602.0;-845.0;193.0;-633.0;?;555.0
370.0;379.0;618.0;-13;477.0;598.0;-845.0;?;-638.0;623.0;583.0
-936.0;384.0;634.0;?;479.0;593.0;-846.0;351.0;?;601.0;573.0
?;376.0;?;?;?;589.0;-845.0;209.0;-646.0;?;444.0
?;380.0;603.0;-4;?;586.0;-843.0;-8.0;?;?;367.0
317.0;?;599.0;-1;483.0;581.0;-841.0;47.0;?;?;?
458.0;377.0;598.0;9;?;577.0;-837.0;50.0;-642.0;?;201.0
640.0;?;595.0;-65;?;?;?;-2.0;?;?;188.0
778.0;375.0;?;?;496.0;574.0;-825.0;?;-634.0;627.0;165.0
981.0;?;579.0;?;500.0;570.0;-818.0;-119.0;-630.0;635.0;118.0
1165.0;370.0;563.0;489;503.0;563.0;-811.0;-153.0;-626.0;?;77.0
1367.0;367.0;543.0;?;508.0;554.0;-802.0;-152.0;-621.0;652.0;3.0
1225.0;?;527.0;376;?;543.0;-792.0;-101.0;-617.0;?;-48.0
809.0;361.0;515.0;50;519.0;532.0;-781.0;-7.0;-611.0;670.0;-70.0
?;356.0;?;76;526.0;522.0;-769.0;?;-604.0;682.0;-102.0
-186.0;?;499.0;-59;?;514.0;-756.0;214.0;?;692.0;-72.0
?;350.0;493.0;184;536.0;506.0;-745.0;254.0;-590.0;698.0;-36.0
-966.0;352.0;?;?;539.0;500.0;?;?;-583.0;?;-30.0
-1162.0;354.0;479.0;63;542.0;494.0;?;368.0;-574.0;?;-107.0
-1285.0;362.0;469.0;?;544.0;491.0;-710.0;326.0;?;?;?
-1530.0;?;457.0;-138;547.0;488.0;-697.0;?;-547.0;673.0;-20.0
-1664.0;388.0;443.0;?;549.0;?;-684.0;141.0;-531.0;654.0;?
?;403.0;428.0;-123;?;482.0;?;81.0;?;631.0;?
-1697.0;?;?;?;550.0;?;?;25.0;-507.0;605.0;-33.0
-1608.0;426.0;389.0;-178;547.0;458.0;-649.0;-93.0;-501.0;575.0;65.0
-1421.0;?;364.0;-424;546.0;441.0;-637.0;-210.0;-497.0;543.0;80.0
?;?;333.0;?;?;?;?;-335.0;-494.0;512.0;?
-1050.0;?;301.0;-865;545.0;400.0;-606.0;-367.0;?;484.0;45.0
-997.0;421.0;?;548;546.0;378.0;-588.0;-479.0;?;458.0;246.0
-738.0;408.0;?;1021;543.0;355.0;-569.0;-607.0;-477.0;432.0;354.0
-588.0;389.0;205.0;-74;535.0;328.0;-546.0;-753.0;?;407.0;173.0
-717.0;366.0;172.0;-336;524.0;294.0;-519.0;-804.0;-450.0;379.0;299.0
-875.0;341.0;146.0;-134;511.0;255.0;-493.0;-840.0;-433.0;351.0;349.0
-1031.0;?;125.0;-202;499.0;218.0;-473.0;?;-421.0;322.0;?
-1003.0;296.0;?;-5;492.0;185.0;-458.0;-761.0;-414.0;295.0;395.0
-1083.0;276.0;100.0;-5;?;157.0;-447.0;-705.0;-410.0;269.0;324.0
-920.0;?;91.0;?;486.0;135.0;?;-609.0;-405.0;245.0;309.0
-816.0;236.0;80.0;8;484.0;?;-432.0;-524.0;?;223.0;277.0
-639.0;214.0;67.0;?;?;107.0;-426.0;-401.0;?;201.0;297.0
-513.0;195.0;55.0;0;?;?;-422.0;-322.0;?;?;295.0
-377.0;182.0;46.0;-29;475.0;101.0;-423.0;-446.0;-354.0;166.0;360.0
-288.0;?;40.0;-20;470.0;105.0;-420.0;?;-347.0;156.0;357.0
?;172.0;36.0;?;457.0;104.0;-410.0;-347.0;-342.0;146.0;335.0
-203.0;170.0;32.0;-12;442.0;90.0;-397.0;?;-333.0;142.0;306.0
148.0;172.0;29.0;3;428.0;?;?;-190.0;-323.0;146.0;322.0
358.0;180.0;?;-8;413.0;51.0;-380.0;-158.0;-317.0;156.0;337.0
372.0;191.0;34.0;-4;?;?;?;-146.0;-317.0;169.0;349.0
317.0;203.0;39.0;6;?;52.0;-381.0;-94.0;?;?;327.0
241.0;209.0;42.0;-16;406.0;61.0;-384.0;-52.0;-327.0;184.0;?
170.0;207.0;41.0;61;?;66.0;-388.0;-28.0;-319.0;?;482.0
68.0;202.0;39.0;228;398.0;?;-392.0;?;-303.0;185.0;261.0
11.0;196.0;39.0;275;393.0;82.0;-400.0;106.0;-288.0;187.0;200.0
36.0;?;41.0;320;390.0;98.0;-411.0;159.0;-277.0;192.0;61.0
56.0;196.0;45.0;354;388.0;120.0;-425.0;?;-270.0;198.0;45.0
42.0;200.0;50.0;407;388.0;144.0;-440.0;197.0;-267.0;?;106.0
-15.0;?;?;?;389.0;169.0;-455.0;237.0;-265.0;?;?
-105.0;?;60.0;?;389.0;193.0;-470.0;?;-264.0;212.0;133.0
-145.0;?;64.0;1351;389.0;?;-483.0;204.0;?;212.0;?
-264.0;208.0;69.0;613;?;?;-492.0;139.0;-261.0;210.0;50.0
?;205.0;74.0;721;387.0;243.0;-500.0;182.0;-262.0;?;77.0
-415.0;202.0;81.0;693;?;251.0;-506.0;273.0;?;198.0;48.0
-144.0;203.0;78.0;489;?;259.0;-508.0;265.0;-270.0;189.0;36.0
-1.0;?;67.0;320;400.0;262.0;-502.0;198.0;-275.0;179.0;37.0
-40.0;208.0;62.0;391;397.0;248.0;-485.0;243.0;-274.0;174.0;19.0
-10.0;207.0;62.0;-15;391.0;218.0;-454.0;91.0;?;173.0;-52.0
286.0;210.0;64.0;?;380.0;176.0;-414.0;?;-247.0;?;53.0
215.0;212.0;58.0;-2246;369.0;?;?;31.0;-231.0;?;187.0
?;206.0;51.0;?;360.0;82.0;-329.0;-71.0;-224.0;159.0;166.0
-118.0;?;?;-1959;357.0;39.0;?;-112.0;?;150.0;?
-136.0;185.0;38.0;846;361.0;3.0;?;-183.0;-244.0;143.0;365.0
-106.0;179.0;32.0;675;?;-29.0;-242.0;-162.0;-266.0;137.0;315.0
-127.0;?;27.0;-215;374.0;-58.0;-226.0;-168.0;-289.0;134.0;?
?;180.0;25.0;-1478;381.0;?;-214.0;-201.0;-308.0;131.0;176.0
-339.0;?;?;-1136;?;-106.0;-203.0;-155.0;-318.0;125.0;290.0
?;190.0;28.0;220;379.0;?;-191.0;-149.0;-317.0;118.0;312.0
-598.0;196.0;?;-80;373.0;-144.0;-184.0;-124.0;-307.0;110.0;290.0
-658.0;200.0;34.0;-48;370.0;-151.0;-183.0;-166.0;-296.0;104.0;300.0
-506.0;209.0;42.0;13;367.0;-143.0;?;-249.0;?;104.0;322.0
-255.0;223.0;49.0;?;?;?;?;-267.0;?;105.0;308.0
-189.0;234.0;?;6;349.0;-99.0;-201.0;-281.0;?;105.0;305.0
-135.0;240.0;?;-39;333.0;-74.0;-214.0;-307.0;-227.0;?;337.0
106.0;243.0;57.0;-24;?;-51.0;-233.0;-222.0;?;?;326.0
95.0;?;63.0;-27;?;-33.0;-255.0;-186.0;-186.0;113.0;317.0
218.0;236.0;68.0;-29;294.0;-21.0;-269.0;-8.0;-174.0;121.0;349.0
394.0;?;74.0;-32;282.0;-14.0;?;125.0;-165.0;137.0;347.0
502.0;230.0;82.0;19;277.0;?;-290.0;245.0;-165.0;154.0;280.0
667.0;228.0;?;0;?;19.0;-315.0;321.0;-177.0;174.0;211.0
757.0;225.0;94.0;?;?;49.0;-344.0;336.0;-200.0;192.0;240.0
774.0;?;95.0;139;332.0;83.0;-369.0;?;-230.0;206.0;92.0
?;211.0;94.0;?;353.0;113.0;-390.0;343.0;-258.0;219.0;33.0
651.0;202.0;92.0;607;369.0;136.0;-404.0;347.0;-277.0;229.0;126.0
613.0;192.0;88.0;71;?;154.0;-415.0;369.0;-289.0;?;127.0
?;185.0;85.0;?;386.0;168.0;-423.0;390.0;-301.0;?;?
?;181.0;82.0;?;393.0;181.0;-434.0;398.0;-317.0;249.0;?
?;?;81.0;?;?;196.0;-448.0;386.0;-340.0;255.0;?
342.0;186.0;83.0;?;?;210.0;-461.0;388.0;?;260.0;-92.0
