InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;Accelerometer RUA_ accX;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RUA magneticZ;Accelerometer LH accX;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA gyroZ;Accelerometer RKN_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4
?;?;822.0;-144;802.0;509.0;273.0;108;89.0;-452.0;-338.0;121.0;-849.0
-1;933.0;779.0;1;768.0;500.0;?;-111;123.0;-563.0;-321.0;116.0;?
109;919.0;804.0;-109;922.0;498.0;?;?;177.0;-625.0;-281.0;111.0;?
68;913.0;661.0;-68;1100.0;490.0;276.0;4;197.0;-449.0;-313.0;?;-848.0
?;909.0;676.0;-151;1110.0;491.0;307.0;2;?;-267.0;-244.0;99.0;-847.0
?;902.0;632.0;-80;1114.0;502.0;249.0;-20;?;?;?;90.0;-844.0
19;?;648.0;-19;947.0;?;?;-26;?;-171.0;-275.0;80.0;-841.0
53;?;526.0;-53;?;548.0;?;10;?;-38.0;-261.0;69.0;-837.0
-10;?;550.0;10;886.0;?;264.0;1;24.0;22.0;?;57.0;-832.0
?;876.0;?;5;703.0;597.0;252.0;0;154.0;97.0;-222.0;?;-826.0
22;873.0;596.0;-22;646.0;615.0;271.0;9;181.0;-26.0;-208.0;37.0;-820.0
23;880.0;660.0;-23;569.0;632.0;?;1;183.0;-87.0;-235.0;29.0;?
18;867.0;596.0;-18;475.0;?;254.0;2;255.0;-282.0;-200.0;22.0;-807.0
2;851.0;626.0;-2;727.0;661.0;285.0;3;?;-208.0;-202.0;16.0;?
-13;836.0;632.0;?;631.0;?;285.0;-3;149.0;167.0;-205.0;?;-793.0
-10;831.0;?;10;640.0;?;254.0;-2;133.0;503.0;-178.0;4.0;-786.0
-19;844.0;572.0;19;392.0;686.0;273.0;-2;126.0;596.0;-137.0;?;-780.0
?;?;519.0;20;457.0;698.0;?;?;253.0;403.0;?;-9.0;-773.0
18;862.0;473.0;?;398.0;709.0;250.0;3;341.0;402.0;?;-15.0;-767.0
?;871.0;486.0;-5;627.0;?;222.0;-1;247.0;345.0;?;-21.0;-760.0
-41;880.0;439.0;41;614.0;717.0;267.0;4;?;707.0;?;-27.0;-753.0
?;894.0;634.0;30;?;713.0;?;?;296.0;?;?;-31.0;-747.0
-30;?;786.0;30;?;?;?;3;298.0;?;-155.0;-34.0;-741.0
-40;904.0;733.0;?;444.0;708.0;?;4;265.0;-127.0;?;?;-735.0
-3;894.0;725.0;3;503.0;705.0;?;7;129.0;-148.0;-80.0;-39.0;-730.0
9;879.0;791.0;-9;561.0;?;238.0;6;61.0;-60.0;-182.0;-40.0;-725.0
-16;868.0;810.0;16;394.0;708.0;262.0;-2;75.0;-166.0;-262.0;-40.0;-722.0
-21;875.0;705.0;21;494.0;?;244.0;?;?;-295.0;-60.0;-40.0;?
?;867.0;762.0;?;665.0;?;?;0;?;-231.0;8.0;?;-717.0
-36;870.0;647.0;36;584.0;744.0;?;0;309.0;-100.0;-112.0;-37.0;-716.0
?;880.0;598.0;27;596.0;749.0;240.0;?;353.0;-59.0;-279.0;-36.0;-715.0
?;?;625.0;?;616.0;758.0;259.0;-3;314.0;-188.0;?;-34.0;-715.0
?;?;?;8;?;761.0;239.0;-12;300.0;-12.0;?;-34.0;-714.0
33;871.0;439.0;?;763.0;755.0;216.0;?;?;202.0;?;-35.0;-713.0
-1;873.0;428.0;1;613.0;750.0;240.0;?;312.0;227.0;-110.0;-37.0;-713.0
-26;874.0;527.0;26;?;755.0;252.0;-7;?;431.0;-126.0;-39.0;?
-10;873.0;701.0;10;487.0;757.0;289.0;2;266.0;232.0;?;-43.0;-711.0
?;876.0;770.0;15;641.0;?;283.0;0;200.0;109.0;?;?;-710.0
?;874.0;808.0;20;?;775.0;295.0;?;180.0;13.0;-133.0;-49.0;-709.0
?;865.0;871.0;?;492.0;781.0;291.0;-2;14.0;-86.0;-113.0;-51.0;-708.0
-8;?;904.0;8;533.0;791.0;263.0;?;?;-53.0;-142.0;-51.0;-708.0
-19;?;857.0;19;516.0;?;272.0;-8;72.0;-102.0;-194.0;-51.0;-709.0
?;842.0;725.0;18;678.0;807.0;?;-6;?;-67.0;?;?;-710.0
-9;849.0;635.0;9;686.0;816.0;?;-8;?;?;-179.0;?;-712.0
?;855.0;654.0;25;793.0;825.0;244.0;2;315.0;54.0;-209.0;-44.0;?
-22;865.0;621.0;22;?;?;274.0;3;351.0;84.0;-166.0;-42.0;-716.0
18;867.0;687.0;-18;837.0;835.0;270.0;?;?;?;?;-42.0;-718.0
12;870.0;694.0;-12;782.0;834.0;274.0;-1;392.0;200.0;-288.0;-42.0;-719.0
?;868.0;?;3;717.0;827.0;?;-1;390.0;336.0;-258.0;?;-720.0
0;871.0;690.0;?;620.0;820.0;239.0;0;246.0;326.0;-117.0;?;-720.0
-11;871.0;611.0;11;?;?;272.0;?;135.0;55.0;?;-49.0;-719.0
?;865.0;?;?;528.0;823.0;267.0;2;204.0;-72.0;-118.0;-53.0;-718.0
-9;866.0;688.0;9;?;832.0;253.0;2;254.0;?;-195.0;-56.0;-718.0
?;858.0;649.0;?;808.0;?;243.0;2;294.0;-397.0;-145.0;?;-717.0
-10;861.0;654.0;10;?;851.0;?;?;?;-73.0;-172.0;?;?
-10;857.0;697.0;10;?;857.0;224.0;2;259.0;-212.0;?;-65.0;-715.0
-11;861.0;685.0;11;?;867.0;257.0;?;248.0;-25.0;-84.0;-68.0;-714.0
-10;857.0;543.0;?;?;878.0;247.0;2;161.0;?;?;-70.0;-713.0
-8;845.0;?;8;626.0;892.0;242.0;2;?;-215.0;-85.0;-72.0;?
-16;?;?;16;724.0;?;263.0;?;330.0;-133.0;-89.0;-72.0;-713.0
9;845.0;828.0;-9;642.0;908.0;290.0;2;298.0;-90.0;-91.0;-72.0;-713.0
35;842.0;?;-35;665.0;909.0;250.0;0;?;116.0;-83.0;-72.0;-712.0
-3;843.0;660.0;?;728.0;?;?;-5;?;51.0;-89.0;-72.0;-712.0
-3;850.0;?;3;628.0;900.0;252.0;-5;283.0;28.0;-47.0;?;-712.0
29;849.0;?;-29;710.0;895.0;273.0;-5;218.0;-17.0;-31.0;-71.0;-710.0
-15;847.0;636.0;15;679.0;?;?;-8;?;36.0;?;-70.0;-710.0
-21;846.0;764.0;21;954.0;888.0;286.0;0;342.0;118.0;?;-70.0;-710.0
18;852.0;710.0;-18;?;881.0;286.0;4;364.0;304.0;-28.0;-70.0;?
-1;?;630.0;1;698.0;?;?;-3;366.0;333.0;-53.0;-70.0;-708.0
-11;859.0;663.0;11;744.0;876.0;290.0;2;289.0;238.0;-24.0;?;-707.0
-8;?;?;8;464.0;877.0;289.0;6;?;290.0;31.0;-73.0;-706.0
?;861.0;561.0;12;464.0;884.0;?;-1;217.0;-107.0;39.0;-75.0;?
-9;?;531.0;9;681.0;899.0;?;-4;226.0;-142.0;27.0;-76.0;-704.0
?;850.0;508.0;?;501.0;912.0;?;-4;433.0;-122.0;31.0;-78.0;-702.0
-10;865.0;?;10;559.0;?;262.0;-4;427.0;-372.0;-19.0;-79.0;-701.0
-10;856.0;628.0;10;695.0;925.0;282.0;-4;227.0;-296.0;-52.0;-81.0;-699.0
?;843.0;632.0;9;857.0;921.0;264.0;-4;268.0;88.0;-82.0;-82.0;-698.0
-15;839.0;710.0;15;620.0;?;296.0;?;269.0;?;-46.0;-82.0;-697.0
-23;?;599.0;23;732.0;902.0;294.0;2;207.0;254.0;-92.0;-81.0;-696.0
-20;833.0;900.0;20;590.0;891.0;256.0;1;221.0;?;-81.0;-81.0;-696.0
-21;828.0;?;21;688.0;886.0;259.0;1;?;324.0;?;-80.0;-695.0
-23;833.0;638.0;?;636.0;887.0;273.0;2;178.0;?;-44.0;-78.0;-695.0
-11;839.0;709.0;11;702.0;892.0;275.0;-4;200.0;?;?;-75.0;-695.0
-14;?;588.0;14;?;901.0;282.0;-2;220.0;-36.0;-46.0;-72.0;-696.0
0;851.0;462.0;0;609.0;?;302.0;?;224.0;-96.0;-11.0;-68.0;-696.0
25;851.0;754.0;-25;676.0;919.0;?;-2;240.0;-348.0;21.0;-63.0;-697.0
?;857.0;?;-23;993.0;?;?;-1;?;-46.0;?;-60.0;-697.0
?;855.0;773.0;-23;628.0;932.0;294.0;-1;230.0;-155.0;-26.0;-57.0;?
?;860.0;742.0;-16;695.0;937.0;?;-1;173.0;?;?;-55.0;-697.0
?;852.0;739.0;-13;861.0;948.0;300.0;5;112.0;-340.0;-30.0;?;-696.0
27;860.0;?;-27;?;956.0;311.0;15;-57.0;?;-76.0;-55.0;-696.0
20;?;741.0;?;829.0;967.0;321.0;9;-100.0;-679.0;?;-54.0;-695.0
22;?;726.0;-22;837.0;975.0;342.0;-1;15.0;-409.0;-44.0;-54.0;?
37;?;665.0;-37;744.0;976.0;361.0;?;115.0;?;-64.0;-51.0;-694.0
5;884.0;715.0;?;?;972.0;357.0;3;129.0;-348.0;-64.0;?;-694.0
-12;?;?;12;977.0;962.0;365.0;?;?;-149.0;-62.0;-45.0;-693.0
5;889.0;?;-5;821.0;946.0;362.0;8;-34.0;-185.0;-39.0;?;-692.0
-1;885.0;659.0;1;825.0;927.0;357.0;?;-69.0;-233.0;-29.0;-37.0;-692.0
0;880.0;762.0;?;936.0;?;382.0;7;-33.0;-316.0;-54.0;-33.0;-691.0
3;891.0;608.0;-3;871.0;888.0;358.0;7;-66.0;-353.0;?;-27.0;-690.0
?;896.0;?;3;925.0;859.0;369.0;7;-46.0;-336.0;-65.0;?;-690.0
7;896.0;?;-7;?;829.0;361.0;7;-135.0;?;-62.0;-13.0;-689.0
-6;900.0;694.0;6;891.0;797.0;?;7;-95.0;-343.0;-67.0;-6.0;-689.0
?;?;714.0;-6;836.0;761.0;?;6;?;?;-49.0;2.0;?
?;878.0;701.0;-44;?;?;412.0;?;?;?;-52.0;11.0;-685.0
18;869.0;?;-18;?;685.0;427.0;-10;-116.0;-412.0;-48.0;20.0;-682.0
22;867.0;717.0;-22;?;635.0;?;?;-132.0;?;?;?;?
25;838.0;692.0;?;816.0;596.0;420.0;6;-136.0;-473.0;-64.0;41.0;-675.0
-20;811.0;730.0;20;1063.0;561.0;450.0;-5;-172.0;-311.0;-56.0;?;-669.0
5;?;?;-5;?;512.0;368.0;2;-180.0;?;?;62.0;-662.0
?;?;657.0;-15;959.0;466.0;?;?;-95.0;237.0;-31.0;73.0;-654.0
-24;?;665.0;24;1044.0;?;304.0;-1;?;?;-72.0;85.0;-645.0
12;?;?;-12;?;?;344.0;-3;-25.0;795.0;-39.0;97.0;-634.0
?;?;712.0;-22;887.0;338.0;356.0;?;7.0;955.0;-41.0;109.0;-622.0
?;634.0;710.0;33;911.0;306.0;398.0;-1;28.0;1059.0;-58.0;121.0;-608.0
-18;587.0;688.0;18;870.0;276.0;436.0;1;57.0;?;?;131.0;-593.0
12;541.0;?;?;736.0;254.0;441.0;?;95.0;985.0;-57.0;133.0;?
8;512.0;652.0;-8;?;239.0;448.0;-16;77.0;?;-38.0;134.0;-553.0
34;469.0;697.0;-34;769.0;222.0;464.0;10;95.0;?;?;?;?
63;419.0;649.0;?;742.0;217.0;?;-11;94.0;426.0;-33.0;135.0;-509.0
42;374.0;642.0;-42;862.0;210.0;497.0;?;91.0;228.0;?;132.0;-484.0
188;?;652.0;-188;863.0;?;528.0;39;96.0;?;-50.0;130.0;-459.0
513;299.0;615.0;-513;931.0;198.0;714.0;-136;50.0;185.0;?;126.0;?
874;283.0;?;?;894.0;186.0;?;72;?;282.0;-47.0;121.0;-408.0
1706;232.0;567.0;-1706;951.0;173.0;?;-241;29.0;381.0;?;116.0;?
2308;199.0;597.0;-2308;879.0;?;920.0;-913;?;461.0;-27.0;109.0;-359.0
1947;173.0;?;-1947;797.0;142.0;568.0;-1296;31.0;?;-25.0;?;-335.0
?;158.0;646.0;?;815.0;128.0;?;?;?;315.0;?;94.0;-312.0
-1782;167.0;629.0;?;813.0;?;784.0;-473;12.0;240.0;-38.0;85.0;-291.0
?;163.0;580.0;694;746.0;99.0;813.0;270;-23.0;139.0;-20.0;76.0;-270.0
-588;137.0;583.0;588;765.0;90.0;726.0;?;-57.0;?;-25.0;67.0;-252.0
-1667;166.0;535.0;1667;765.0;84.0;651.0;-607;-66.0;-73.0;?;59.0;-236.0
-1844;213.0;523.0;1844;738.0;?;602.0;?;-65.0;-255.0;?;53.0;-223.0
?;?;513.0;?;771.0;?;?;-569;-72.0;-476.0;-41.0;45.0;-208.0
?;257.0;527.0;3083;806.0;?;442.0;?;-44.0;-651.0;-34.0;37.0;-195.0
-2950;283.0;541.0;2950;?;88.0;463.0;-534;-18.0;?;?;30.0;?
-3014;321.0;535.0;3014;734.0;?;?;?;?;?;-38.0;?;-176.0
-2754;314.0;581.0;2754;?;98.0;363.0;-30;-70.0;-583.0;-46.0;26.0;-170.0
-2576;239.0;630.0;?;?;98.0;358.0;?;-78.0;-420.0;-28.0;25.0;-166.0
-3263;215.0;599.0;?;?;102.0;?;1113;-45.0;-262.0;?;28.0;?
-3604;?;605.0;3604;662.0;?;540.0;2259;-35.0;-200.0;-8.0;33.0;-161.0
-2046;201.0;626.0;2046;658.0;108.0;625.0;2927;-20.0;-211.0;?;38.0;-160.0
?;175.0;?;?;650.0;115.0;583.0;1752;?;?;-16.0;43.0;-159.0
1985;166.0;750.0;-1985;637.0;119.0;866.0;131;87.0;-249.0;-23.0;48.0;-159.0
4353;114.0;743.0;-4353;687.0;127.0;855.0;?;?;-265.0;-28.0;53.0;-161.0
3548;89.0;740.0;-3548;707.0;134.0;1013.0;?;149.0;-347.0;44.0;57.0;-164.0
3827;95.0;?;?;667.0;143.0;?;?;?;-502.0;70.0;61.0;-168.0
?;107.0;?;-1834;748.0;147.0;968.0;-701;140.0;-534.0;50.0;65.0;?
-320;135.0;694.0;320;779.0;150.0;752.0;356;161.0;-500.0;10.0;67.0;-174.0
347;179.0;667.0;-347;810.0;154.0;561.0;-118;181.0;?;-55.0;68.0;-177.0
53;185.0;738.0;-53;871.0;157.0;560.0;22;170.0;?;-18.0;68.0;-181.0
?;169.0;700.0;8;906.0;159.0;728.0;2;128.0;-136.0;-24.0;69.0;-187.0
74;220.0;?;?;?;?;490.0;?;136.0;-82.0;-53.0;70.0;-191.0
?;396.0;?;?;945.0;172.0;579.0;9;?;-103.0;?;67.0;-196.0
-48;397.0;513.0;?;1060.0;176.0;632.0;-37;150.0;-208.0;-27.0;59.0;-199.0
13;384.0;480.0;-13;979.0;174.0;641.0;-9;89.0;73.0;-76.0;47.0;?
-15;457.0;479.0;15;979.0;?;?;-30;?;426.0;-41.0;35.0;-194.0
29;?;478.0;-29;?;153.0;712.0;?;-5.0;720.0;-27.0;26.0;-191.0
?;324.0;447.0;-333;918.0;?;620.0;?;19.0;873.0;9.0;22.0;-187.0
-20;314.0;492.0;?;?;125.0;615.0;-5;-5.0;1020.0;?;17.0;?
958;250.0;517.0;-958;825.0;113.0;612.0;-98;-22.0;1273.0;-101.0;13.0;-169.0
1345;214.0;522.0;-1345;752.0;99.0;733.0;-182;14.0;1412.0;-85.0;6.0;-158.0
2646;163.0;474.0;-2646;?;?;881.0;-339;54.0;1430.0;-61.0;1.0;-146.0
7089;157.0;513.0;-7089;636.0;76.0;762.0;-583;?;1372.0;-18.0;-5.0;-134.0
8007;130.0;?;-8007;597.0;62.0;828.0;-557;80.0;1212.0;88.0;-11.0;?
6720;?;?;-6720;556.0;51.0;723.0;-823;98.0;978.0;-47.0;?;-105.0
2663;92.0;404.0;?;?;42.0;?;-969;101.0;691.0;?;-29.0;-88.0
-2289;65.0;652.0;2289;600.0;31.0;735.0;-659;100.0;418.0;-143.0;-38.0;-73.0
-1589;101.0;813.0;1589;638.0;23.0;692.0;-723;39.0;158.0;-109.0;-47.0;-59.0
?;?;669.0;1321;624.0;?;?;-757;-13.0;75.0;180.0;?;-47.0
-3363;?;640.0;?;641.0;11.0;603.0;-501;?;-174.0;572.0;-60.0;?
-3941;368.0;660.0;3941;729.0;13.0;?;-528;17.0;-538.0;365.0;?;-29.0
-4225;?;?;4225;862.0;19.0;595.0;-415;-63.0;-817.0;-93.0;-58.0;-19.0
?;?;787.0;4393;718.0;?;659.0;-55;-48.0;-432.0;?;-59.0;-9.0
-4374;320.0;762.0;?;890.0;37.0;708.0;?;154.0;-284.0;?;-61.0;-5.0
-4545;317.0;823.0;4545;1013.0;36.0;?;?;-19.0;-110.0;-579.0;?;?
-4016;251.0;810.0;4016;878.0;35.0;814.0;?;103.0;?;-607.0;?;7.0
-3938;222.0;850.0;3938;?;35.0;922.0;2539;185.0;178.0;-389.0;-69.0;?
-1319;?;794.0;1319;875.0;?;?;?;215.0;391.0;-425.0;?;31.0
2090;175.0;738.0;-2090;949.0;?;667.0;139;?;696.0;-432.0;-87.0;43.0
1835;?;756.0;-1835;?;10.0;479.0;247;292.0;988.0;-361.0;-96.0;54.0
1757;186.0;741.0;-1757;836.0;0.0;477.0;261;328.0;1105.0;-457.0;-104.0;64.0
1300;?;?;-1300;854.0;?;496.0;554;379.0;?;?;-112.0;75.0
339;149.0;884.0;-339;939.0;-29.0;?;690;?;1360.0;-303.0;-123.0;87.0
304;205.0;887.0;-304;944.0;-45.0;728.0;179;383.0;1600.0;-48.0;-133.0;99.0
8;?;722.0;?;?;-61.0;607.0;139;?;1662.0;-667.0;-142.0;108.0
35;288.0;374.0;?;793.0;-69.0;515.0;85;?;1671.0;549.0;?;115.0
?;283.0;262.0;-72;798.0;-70.0;513.0;63;332.0;?;?;-159.0;121.0
26;336.0;391.0;?;713.0;-73.0;477.0;101;292.0;?;?;-167.0;127.0
51;420.0;?;-51;750.0;-73.0;487.0;68;271.0;1136.0;-821.0;-178.0;131.0
19;?;520.0;-19;971.0;-80.0;353.0;82;155.0;?;-886.0;?;131.0
?;730.0;541.0;-34;892.0;-95.0;?;79;22.0;538.0;732.0;-182.0;128.0
?;787.0;748.0;-34;906.0;-111.0;628.0;80;-210.0;207.0;-105.0;-178.0;126.0
?;758.0;760.0;?;812.0;-123.0;586.0;78;-405.0;356.0;-301.0;-176.0;?
-12;747.0;848.0;?;417.0;-125.0;775.0;89;?;452.0;?;?;136.0
?;696.0;815.0;57;811.0;?;820.0;88;-318.0;?;?;-176.0;137.0
-55;744.0;870.0;?;?;-136.0;835.0;?;-232.0;577.0;-124.0;-177.0;?
?;738.0;710.0;77;595.0;-143.0;867.0;62;-155.0;475.0;-16.0;-179.0;?
-58;754.0;718.0;58;?;?;824.0;60;-101.0;105.0;100.0;-181.0;?
-43;776.0;620.0;43;627.0;?;728.0;?;-56.0;-282.0;-68.0;-183.0;131.0
-80;800.0;545.0;80;823.0;-150.0;699.0;50;-6.0;-463.0;-17.0;-187.0;131.0
?;799.0;530.0;48;805.0;-154.0;?;26;-32.0;-399.0;118.0;-191.0;130.0
-8;?;533.0;?;902.0;-168.0;516.0;18;?;-45.0;?;-193.0;?
-33;?;?;33;783.0;?;720.0;28;-20.0;309.0;35.0;-193.0;126.0
-33;?;589.0;33;713.0;-204.0;?;28;-53.0;?;?;?;?
-34;785.0;?;34;715.0;-226.0;415.0;27;-146.0;438.0;?;-187.0;122.0
?;796.0;564.0;14;630.0;?;528.0;29;?;364.0;-136.0;-185.0;122.0
2;?;568.0;-2;574.0;-265.0;386.0;33;?;148.0;?;-181.0;121.0
-13;794.0;?;13;457.0;-272.0;783.0;34;-412.0;-180.0;173.0;-177.0;121.0
-10;792.0;?;?;528.0;?;778.0;34;-377.0;-470.0;-132.0;-172.0;119.0
-10;781.0;?;10;521.0;-266.0;?;35;?;-657.0;-498.0;-165.0;118.0
-7;?;188.0;7;632.0;-256.0;?;26;-300.0;?;-308.0;-158.0;116.0
-24;781.0;273.0;24;621.0;-247.0;538.0;29;-235.0;?;-201.0;-153.0;115.0
-26;767.0;?;26;580.0;?;687.0;32;?;-324.0;-263.0;-147.0;?
7;773.0;329.0;-7;497.0;-239.0;731.0;15;-54.0;-234.0;-247.0;-142.0;115.0
12;?;326.0;-12;477.0;?;628.0;8;-17.0;?;-337.0;-134.0;112.0
19;777.0;426.0;-19;485.0;-245.0;714.0;24;-146.0;-504.0;-378.0;-126.0;110.0
31;753.0;443.0;?;?;-251.0;655.0;?;-261.0;-531.0;-349.0;-121.0;107.0
-1;753.0;?;1;595.0;-255.0;593.0;20;-478.0;-412.0;?;-120.0;106.0
-27;?;484.0;?;736.0;-258.0;618.0;14;-502.0;?;-423.0;-123.0;107.0
-33;784.0;484.0;?;354.0;?;?;8;-274.0;248.0;-268.0;-126.0;107.0
-21;?;519.0;21;?;-261.0;666.0;2;-171.0;90.0;-622.0;-127.0;107.0
?;760.0;521.0;-19;365.0;-258.0;686.0;10;-187.0;?;-482.0;-127.0;106.0
11;?;494.0;-11;521.0;-256.0;618.0;8;-163.0;-234.0;756.0;?;?
-3;763.0;512.0;3;455.0;-253.0;573.0;6;-168.0;-233.0;521.0;?;109.0
?;761.0;494.0;-2;?;-250.0;?;13;-159.0;-216.0;-492.0;-135.0;111.0
17;749.0;545.0;-17;468.0;-243.0;618.0;12;-147.0;-265.0;?;-139.0;?
44;739.0;572.0;-44;557.0;?;811.0;13;-129.0;-229.0;809.0;?;116.0
27;741.0;?;?;539.0;?;712.0;14;-156.0;?;-817.0;-147.0;121.0
33;734.0;629.0;?;581.0;-241.0;544.0;?;-171.0;-123.0;-565.0;-152.0;?
46;?;752.0;-46;532.0;-242.0;517.0;?;-204.0;-99.0;-211.0;-159.0;131.0
?;741.0;643.0;-7;577.0;-246.0;548.0;5;-248.0;-2.0;-244.0;-167.0;137.0
-38;722.0;760.0;?;512.0;-249.0;448.0;14;-259.0;21.0;-217.0;-176.0;?
-45;?;751.0;45;595.0;?;356.0;14;-262.0;62.0;30.0;-186.0;155.0
-57;699.0;781.0;57;633.0;?;36.0;4;-188.0;230.0;-35.0;-198.0;166.0
-242;686.0;?;242;620.0;-261.0;435.0;37;-125.0;432.0;?;?;179.0
-240;637.0;679.0;240;1030.0;?;493.0;30;-123.0;973.0;-91.0;-225.0;194.0
-288;623.0;565.0;288;833.0;?;?;10;?;1587.0;?;-242.0;210.0
?;621.0;?;?;752.0;-308.0;266.0;42;-143.0;1811.0;?;?;226.0
-459;632.0;?;459;937.0;-325.0;?;34;27.0;2229.0;?;-281.0;242.0
-733;556.0;493.0;?;?;-355.0;?;31;66.0;?;?;-302.0;261.0
-72;502.0;604.0;72;890.0;-387.0;578.0;?;32.0;2614.0;-93.0;-325.0;284.0
?;452.0;738.0;1533;806.0;-424.0;912.0;113;?;2708.0;-95.0;-351.0;308.0
-1395;427.0;795.0;1395;768.0;-462.0;?;555;-76.0;2635.0;-4.0;-377.0;332.0
1583;?;993.0;-1583;636.0;-498.0;458.0;948;-170.0;?;-8.0;-405.0;356.0
1450;356.0;638.0;-1450;?;-526.0;564.0;538;-205.0;1844.0;-37.0;-428.0;?
?;320.0;748.0;?;714.0;-552.0;536.0;-148;-289.0;1465.0;-84.0;?;396.0
1825;263.0;813.0;-1825;758.0;-574.0;515.0;-39;?;?;?;-464.0;415.0
1055;216.0;738.0;-1055;810.0;?;?;339;-238.0;?;-6.0;-480.0;438.0
1470;?;?;-1470;711.0;-601.0;446.0;539;?;955.0;-24.0;-494.0;461.0
1198;332.0;480.0;?;916.0;-612.0;?;473;-22.0;774.0;?;-504.0;481.0
-351;287.0;345.0;351;898.0;-620.0;?;12;-18.0;761.0;21.0;-515.0;503.0
-1229;193.0;238.0;?;571.0;-625.0;456.0;-64;117.0;858.0;17.0;?;?
-1786;64.0;263.0;1786;683.0;-629.0;642.0;212;226.0;1132.0;3.0;-553.0;?
?;?;365.0;2503;608.0;-629.0;779.0;351;136.0;1207.0;-18.0;-570.0;576.0
-2559;64.0;240.0;2559;514.0;?;575.0;?;57.0;1078.0;-37.0;-585.0;594.0
-2729;?;271.0;2729;?;-621.0;?;?;-56.0;?;?;-595.0;613.0
-2811;84.0;309.0;2811;324.0;-609.0;515.0;?;-161.0;370.0;-39.0;-602.0;628.0
-1968;85.0;257.0;1968;182.0;-598.0;709.0;205;-242.0;-141.0;-35.0;-608.0;642.0
-1842;87.0;?;1842;178.0;-585.0;770.0;-163;-237.0;-793.0;-48.0;-611.0;?
?;64.0;?;?;234.0;-574.0;752.0;-587;-156.0;-1238.0;-34.0;?;?
-3069;50.0;218.0;3069;279.0;-565.0;726.0;?;-69.0;-1594.0;?;-616.0;676.0
-3010;57.0;174.0;3010;226.0;?;727.0;-1108;?;-1889.0;-4.0;?;?
-407;64.0;?;407;343.0;-550.0;736.0;-688;23.0;-1981.0;?;-618.0;692.0
?;66.0;229.0;-20;323.0;-541.0;732.0;802;38.0;-1966.0;13.0;-617.0;701.0
637;74.0;233.0;-637;262.0;-535.0;729.0;969;51.0;-1880.0;-15.0;?;709.0
2237;82.0;76.0;-2237;290.0;?;?;857;?;-1790.0;7.0;-611.0;718.0
1644;86.0;48.0;-1644;274.0;-513.0;726.0;590;-7.0;-1625.0;25.0;-607.0;726.0
933;?;206.0;-933;268.0;-506.0;505.0;-625;27.0;-1479.0;44.0;-604.0;733.0
357;97.0;210.0;-357;274.0;?;?;?;28.0;-1212.0;20.0;-602.0;738.0
127;128.0;-50.0;-127;273.0;?;?;171;71.0;-859.0;61.0;-600.0;?
262;182.0;?;-262;350.0;-497.0;144.0;-108;70.0;-518.0;81.0;?;?
70;208.0;74.0;-70;336.0;?;?;?;19.0;3.0;65.0;-596.0;746.0
-20;221.0;116.0;20;231.0;-488.0;194.0;-11;-82.0;435.0;?;-597.0;744.0
20;361.0;113.0;-20;160.0;-487.0;181.0;12;-19.0;?;64.0;-599.0;741.0
?;496.0;95.0;-62;249.0;-489.0;231.0;49;97.0;?;76.0;-599.0;737.0
-1;568.0;?;1;418.0;?;146.0;?;?;?;?;-594.0;736.0
?;576.0;293.0;14;288.0;-468.0;326.0;?;-190.0;1342.0;55.0;-587.0;741.0
-8;483.0;?;8;307.0;?;367.0;34;-199.0;1992.0;63.0;?;742.0
111;405.0;326.0;?;315.0;?;465.0;?;-129.0;2257.0;?;?;739.0
113;415.0;351.0;-113;253.0;?;1024.0;?;-111.0;2200.0;68.0;-597.0;735.0
66;?;?;-66;236.0;-390.0;1289.0;?;-99.0;1982.0;11.0;-600.0;735.0
734;282.0;?;-734;293.0;-372.0;-927.0;?;-41.0;2038.0;?;-604.0;736.0
1371;240.0;513.0;-1371;360.0;-361.0;1954.0;-101;10.0;2110.0;45.0;?;735.0
?;240.0;469.0;-3150;397.0;-351.0;607.0;?;120.0;2018.0;31.0;?;736.0
4940;209.0;595.0;-4940;407.0;-342.0;861.0;228;124.0;1943.0;226.0;-611.0;736.0
4808;167.0;?;-4808;410.0;-330.0;649.0;?;?;?;157.0;?;737.0
4260;202.0;571.0;?;442.0;-319.0;1031.0;61;132.0;1544.0;246.0;-612.0;740.0
1533;?;466.0;-1533;465.0;-307.0;624.0;23;163.0;1484.0;620.0;-614.0;741.0
-873;?;555.0;?;503.0;-293.0;850.0;263;171.0;1329.0;?;-617.0;741.0
-1477;170.0;603.0;?;?;-278.0;723.0;547;165.0;1313.0;52.0;-620.0;741.0
-2420;?;474.0;2420;546.0;-266.0;827.0;709;161.0;1374.0;-590.0;-620.0;743.0
?;460.0;349.0;2446;525.0;-256.0;724.0;?;303.0;1206.0;-554.0;?;?
-2400;393.0;353.0;2400;630.0;-241.0;1038.0;284;?;583.0;-117.0;-615.0;?
-2341;289.0;334.0;2341;640.0;-225.0;899.0;96;?;498.0;-12.0;?;757.0
