Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RWR accZ;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
641.0;679.0;-237.0;604.0;812.0;585.0;?;?;300.0
?;719.0;-223.0;628.0;812.0;?;-645.0;-549.0;?
616.0;770.0;-241.0;645.0;825.0;?;-609.0;-527.0;313.0
?;806.0;?;625.0;834.0;540.0;-588.0;?;334.0
581.0;803.0;-281.0;663.0;835.0;510.0;-567.0;-536.0;334.0
?;814.0;-275.0;678.0;836.0;593.0;-578.0;-563.0;?
543.0;?;?;638.0;845.0;493.0;-609.0;-579.0;304.0
551.0;841.0;-242.0;629.0;830.0;595.0;?;-589.0;280.0
483.0;791.0;-224.0;660.0;?;604.0;-695.0;?;279.0
508.0;794.0;?;673.0;838.0;?;-726.0;?;267.0
551.0;826.0;-178.0;667.0;792.0;651.0;-748.0;-603.0;258.0
497.0;?;-136.0;?;788.0;530.0;-765.0;-592.0;?
526.0;839.0;-86.0;?;756.0;?;-769.0;-570.0;284.0
?;829.0;-56.0;599.0;743.0;723.0;-793.0;-558.0;273.0
543.0;?;-14.0;598.0;778.0;637.0;?;-522.0;270.0
534.0;810.0;-7.0;594.0;767.0;523.0;-788.0;-505.0;284.0
554.0;779.0;-27.0;606.0;?;676.0;-787.0;-522.0;281.0
540.0;775.0;-39.0;596.0;?;?;-790.0;-522.0;263.0
?;799.0;-43.0;623.0;784.0;498.0;?;-508.0;312.0
553.0;775.0;-59.0;616.0;?;524.0;-803.0;-497.0;287.0
540.0;772.0;-74.0;625.0;788.0;548.0;-793.0;?;307.0
550.0;805.0;-86.0;617.0;798.0;587.0;-774.0;-500.0;313.0
547.0;?;?;636.0;795.0;792.0;-756.0;-495.0;308.0
555.0;803.0;-117.0;631.0;800.0;608.0;-738.0;-496.0;327.0
?;808.0;-132.0;620.0;785.0;561.0;-730.0;-517.0;322.0
574.0;823.0;-127.0;603.0;758.0;480.0;-738.0;?;?
568.0;816.0;-140.0;607.0;769.0;?;-735.0;?;297.0
546.0;?;-147.0;604.0;?;?;-731.0;-560.0;260.0
?;?;?;611.0;760.0;?;-742.0;-565.0;288.0
543.0;?;-117.0;614.0;731.0;?;-751.0;-561.0;242.0
545.0;779.0;?;579.0;724.0;?;-753.0;-552.0;263.0
514.0;800.0;?;560.0;710.0;625.0;-760.0;-557.0;280.0
?;788.0;-149.0;553.0;687.0;586.0;?;-558.0;238.0
534.0;757.0;-137.0;541.0;?;876.0;-773.0;?;251.0
547.0;732.0;-119.0;?;733.0;?;-768.0;-523.0;295.0
571.0;732.0;-132.0;?;761.0;1015.0;-750.0;-508.0;246.0
575.0;733.0;?;550.0;737.0;?;?;-516.0;193.0
587.0;729.0;-143.0;598.0;794.0;?;-736.0;-525.0;?
588.0;740.0;?;593.0;465.0;692.0;-738.0;-534.0;335.0
?;737.0;?;512.0;668.0;738.0;-728.0;-525.0;410.0
507.0;765.0;-141.0;?;663.0;?;-698.0;-524.0;100.0
507.0;744.0;-157.0;643.0;?;728.0;-679.0;-529.0;-5.0
?;753.0;-166.0;?;?;?;-673.0;-534.0;6.0
557.0;794.0;-162.0;858.0;?;571.0;-675.0;-559.0;157.0
445.0;837.0;?;804.0;792.0;783.0;?;?;186.0
496.0;897.0;-174.0;662.0;?;862.0;-695.0;-548.0;-3.0
487.0;985.0;-191.0;?;?;?;-695.0;-495.0;-80.0
524.0;981.0;-190.0;762.0;851.0;667.0;-706.0;-364.0;70.0
?;880.0;-58.0;765.0;751.0;921.0;-688.0;-390.0;-57.0
527.0;822.0;?;?;726.0;797.0;-711.0;?;?
?;904.0;-99.0;?;742.0;871.0;-732.0;-426.0;-37.0
468.0;934.0;?;?;684.0;1035.0;-824.0;-406.0;-49.0
?;879.0;?;670.0;684.0;?;-873.0;?;-39.0
?;828.0;-40.0;641.0;692.0;777.0;-955.0;-455.0;?
463.0;816.0;15.0;622.0;709.0;766.0;?;?;-63.0
454.0;817.0;-129.0;615.0;708.0;551.0;?;-279.0;-45.0
465.0;764.0;?;619.0;679.0;732.0;-802.0;-141.0;-101.0
?;770.0;6.0;?;702.0;701.0;-834.0;-309.0;-54.0
466.0;761.0;-20.0;672.0;728.0;759.0;-815.0;?;?
?;775.0;-73.0;682.0;682.0;759.0;-781.0;-208.0;?
450.0;?;-83.0;672.0;?;870.0;?;-239.0;-37.0
474.0;818.0;?;?;689.0;863.0;-745.0;-239.0;?
477.0;810.0;-78.0;644.0;694.0;883.0;-723.0;-216.0;-84.0
456.0;829.0;-113.0;?;?;837.0;-706.0;-235.0;-67.0
506.0;799.0;?;652.0;699.0;690.0;-706.0;-208.0;-102.0
?;763.0;-143.0;659.0;758.0;700.0;?;-210.0;?
453.0;?;?;?;794.0;761.0;-699.0;-216.0;-126.0
449.0;?;?;756.0;723.0;787.0;-717.0;-212.0;-128.0
435.0;?;-92.0;757.0;?;688.0;?;-224.0;-74.0
408.0;879.0;-90.0;?;910.0;780.0;?;-221.0;-5.0
437.0;886.0;-77.0;724.0;664.0;?;?;-223.0;-29.0
431.0;919.0;-103.0;?;605.0;?;-698.0;-181.0;?
429.0;888.0;-126.0;701.0;660.0;?;-689.0;?;-16.0
456.0;879.0;-125.0;745.0;358.0;870.0;-688.0;-221.0;44.0
?;838.0;-111.0;701.0;642.0;825.0;-718.0;-140.0;149.0
?;818.0;-67.0;675.0;643.0;801.0;-738.0;-212.0;-60.0
479.0;886.0;-55.0;663.0;733.0;774.0;-778.0;-134.0;-23.0
481.0;1000.0;-56.0;687.0;747.0;741.0;-802.0;-164.0;27.0
497.0;?;-55.0;740.0;820.0;664.0;?;-196.0;130.0
417.0;819.0;-27.0;773.0;695.0;719.0;-797.0;-202.0;96.0
481.0;853.0;-52.0;761.0;781.0;930.0;-821.0;-244.0;166.0
513.0;936.0;-119.0;?;772.0;818.0;-785.0;?;170.0
531.0;?;?;719.0;864.0;?;-744.0;-175.0;177.0
540.0;897.0;-19.0;749.0;?;828.0;?;-252.0;220.0
?;846.0;-12.0;846.0;835.0;966.0;?;-334.0;332.0
576.0;?;-120.0;713.0;825.0;970.0;-713.0;-197.0;279.0
541.0;?;-62.0;631.0;804.0;1052.0;-724.0;-297.0;?
?;997.0;-67.0;603.0;710.0;?;-777.0;-296.0;?
?;827.0;-60.0;578.0;666.0;833.0;-859.0;-345.0;132.0
629.0;700.0;-89.0;606.0;671.0;813.0;-870.0;-354.0;157.0
645.0;698.0;-159.0;?;680.0;?;-868.0;-366.0;199.0
655.0;620.0;-187.0;567.0;?;845.0;-864.0;-394.0;105.0
623.0;?;-108.0;?;?;?;-849.0;-431.0;?
646.0;715.0;?;665.0;?;781.0;?;?;172.0
625.0;632.0;?;722.0;787.0;742.0;-944.0;-380.0;298.0
563.0;638.0;-67.0;733.0;?;747.0;-831.0;-310.0;332.0
521.0;750.0;-187.0;?;?;795.0;-793.0;-335.0;312.0
460.0;809.0;-270.0;?;908.0;811.0;-713.0;-400.0;392.0
?;844.0;-351.0;847.0;963.0;784.0;?;-432.0;473.0
534.0;889.0;-312.0;858.0;1006.0;777.0;-774.0;?;373.0
?;?;-289.0;889.0;967.0;?;?;-505.0;423.0
496.0;946.0;-322.0;878.0;978.0;759.0;-708.0;?;488.0
449.0;992.0;?;851.0;952.0;780.0;-702.0;-330.0;517.0
385.0;993.0;-199.0;866.0;990.0;876.0;-790.0;-352.0;?
418.0;972.0;-112.0;825.0;1029.0;855.0;-844.0;-346.0;?
?;967.0;-146.0;828.0;990.0;852.0;-854.0;-410.0;521.0
404.0;947.0;-188.0;846.0;998.0;814.0;?;-465.0;533.0
435.0;940.0;-199.0;867.0;1001.0;845.0;?;-453.0;560.0
466.0;964.0;-126.0;859.0;992.0;784.0;?;?;483.0
449.0;974.0;-136.0;862.0;967.0;813.0;-939.0;-406.0;452.0
?;944.0;-103.0;828.0;968.0;765.0;-970.0;-429.0;468.0
398.0;952.0;-90.0;833.0;967.0;?;-944.0;-395.0;441.0
426.0;?;-106.0;834.0;?;838.0;-948.0;?;406.0
410.0;903.0;-121.0;?;988.0;853.0;-963.0;-394.0;404.0
435.0;897.0;?;830.0;960.0;723.0;-944.0;-439.0;384.0
389.0;915.0;-171.0;821.0;968.0;754.0;-969.0;-443.0;404.0
410.0;?;-146.0;841.0;979.0;856.0;-973.0;-433.0;383.0
428.0;?;-129.0;838.0;?;?;-964.0;-372.0;398.0
428.0;?;-147.0;845.0;989.0;660.0;-961.0;-360.0;417.0
?;917.0;-155.0;874.0;967.0;622.0;?;-349.0;?
424.0;917.0;-171.0;874.0;982.0;?;?;-348.0;431.0
447.0;?;-180.0;?;982.0;687.0;-950.0;-338.0;443.0
402.0;946.0;?;857.0;955.0;?;-946.0;?;?
365.0;?;?;837.0;?;813.0;-948.0;-309.0;421.0
371.0;?;-179.0;?;936.0;886.0;-953.0;-299.0;400.0
?;963.0;-183.0;810.0;933.0;945.0;-947.0;?;400.0
388.0;935.0;-169.0;?;947.0;881.0;-955.0;?;378.0
388.0;?;-186.0;835.0;949.0;919.0;?;?;?
?;914.0;-165.0;?;961.0;835.0;-965.0;-361.0;377.0
368.0;925.0;-144.0;875.0;?;746.0;-973.0;-346.0;328.0
353.0;932.0;-116.0;?;960.0;?;-973.0;-331.0;325.0
329.0;920.0;?;?;959.0;641.0;-970.0;?;294.0
324.0;937.0;-111.0;903.0;?;596.0;-946.0;?;288.0
292.0;996.0;-132.0;881.0;?;470.0;-932.0;-343.0;307.0
272.0;987.0;?;?;934.0;?;?;-332.0;284.0
287.0;959.0;-163.0;852.0;1013.0;618.0;-925.0;-335.0;258.0
296.0;946.0;-140.0;?;1069.0;824.0;-921.0;?;296.0
297.0;937.0;-80.0;942.0;1054.0;1019.0;?;-291.0;291.0
287.0;924.0;-47.0;957.0;1036.0;1216.0;-934.0;-250.0;316.0
?;941.0;?;978.0;?;1257.0;-957.0;-223.0;368.0
?;991.0;-38.0;?;970.0;1243.0;?;?;377.0
328.0;1026.0;-39.0;845.0;976.0;?;-964.0;-204.0;446.0
367.0;1047.0;-55.0;?;1018.0;?;-949.0;-213.0;459.0
369.0;1019.0;-49.0;831.0;1062.0;1167.0;-958.0;-203.0;458.0
411.0;950.0;-39.0;882.0;1017.0;?;-935.0;-199.0;481.0
463.0;933.0;?;886.0;961.0;889.0;?;-199.0;519.0
491.0;?;-51.0;868.0;967.0;800.0;-991.0;-212.0;?
449.0;?;-30.0;840.0;987.0;740.0;-1033.0;-217.0;500.0
443.0;987.0;-43.0;850.0;966.0;?;-1047.0;-223.0;?
407.0;952.0;-104.0;847.0;945.0;732.0;?;?;?
432.0;917.0;-175.0;?;916.0;755.0;?;-315.0;473.0
424.0;930.0;-212.0;788.0;945.0;801.0;?;-362.0;452.0
423.0;930.0;-219.0;778.0;980.0;984.0;?;-406.0;433.0
418.0;906.0;?;781.0;949.0;944.0;?;?;429.0
441.0;869.0;-167.0;788.0;846.0;1032.0;-1014.0;-406.0;431.0
473.0;848.0;-143.0;?;796.0;980.0;-1011.0;-365.0;450.0
491.0;892.0;-123.0;675.0;859.0;?;?;-360.0;455.0
504.0;877.0;?;?;?;878.0;-948.0;-380.0;433.0
?;843.0;?;709.0;?;?;-959.0;-388.0;?
466.0;724.0;-119.0;754.0;945.0;?;?;?;447.0
485.0;794.0;?;788.0;935.0;734.0;?;-322.0;488.0
?;809.0;?;?;903.0;628.0;-902.0;?;?
491.0;?;-228.0;858.0;?;597.0;-908.0;-333.0;483.0
445.0;908.0;?;848.0;950.0;?;-946.0;-363.0;470.0
420.0;966.0;-282.0;827.0;?;627.0;-928.0;-395.0;416.0
367.0;979.0;-229.0;833.0;?;734.0;-862.0;-410.0;383.0
351.0;959.0;-257.0;840.0;985.0;840.0;-793.0;-368.0;382.0
?;930.0;-312.0;840.0;1007.0;761.0;?;-412.0;368.0
378.0;920.0;-266.0;873.0;983.0;789.0;-845.0;-431.0;?
360.0;899.0;-256.0;872.0;?;?;-890.0;-429.0;?
357.0;?;-178.0;836.0;?;?;-931.0;-418.0;?
381.0;935.0;-116.0;?;950.0;784.0;-948.0;-385.0;385.0
382.0;954.0;-65.0;806.0;917.0;712.0;-933.0;-353.0;?
423.0;934.0;?;828.0;753.0;?;?;?;330.0
427.0;926.0;-139.0;720.0;637.0;?;-929.0;-328.0;?
466.0;?;-141.0;615.0;828.0;?;-941.0;-313.0;283.0
474.0;949.0;-156.0;634.0;?;597.0;?;?;329.0
434.0;?;-186.0;?;1090.0;592.0;-949.0;-266.0;248.0
418.0;735.0;-196.0;?;876.0;520.0;-975.0;-286.0;276.0
515.0;?;?;888.0;768.0;497.0;-969.0;-313.0;256.0
632.0;955.0;-177.0;778.0;773.0;431.0;-971.0;?;278.0
555.0;1075.0;-186.0;700.0;824.0;391.0;-934.0;-350.0;291.0
454.0;1030.0;?;711.0;844.0;323.0;-934.0;-359.0;293.0
427.0;?;-180.0;?;849.0;?;?;?;?
502.0;?;-87.0;757.0;884.0;358.0;-795.0;-390.0;224.0
?;853.0;?;788.0;868.0;356.0;?;-380.0;209.0
?;898.0;-222.0;783.0;898.0;368.0;-833.0;-412.0;203.0
365.0;841.0;-208.0;819.0;1008.0;409.0;-1044.0;-482.0;198.0
?;855.0;-38.0;913.0;966.0;318.0;-1067.0;-439.0;214.0
318.0;901.0;-82.0;?;843.0;422.0;-939.0;-350.0;?
300.0;907.0;-197.0;841.0;786.0;?;-854.0;-409.0;?
?;942.0;?;741.0;836.0;522.0;-830.0;-459.0;157.0
231.0;1069.0;-57.0;769.0;930.0;466.0;-851.0;-450.0;210.0
224.0;857.0;?;819.0;993.0;519.0;-851.0;?;200.0
221.0;797.0;38.0;888.0;?;466.0;-855.0;-329.0;151.0
242.0;806.0;?;927.0;1011.0;432.0;-873.0;?;259.0
223.0;938.0;170.0;982.0;1108.0;375.0;-858.0;-213.0;?
184.0;946.0;225.0;1059.0;?;394.0;-917.0;-189.0;280.0
?;1004.0;296.0;1129.0;1201.0;581.0;-1016.0;?;?
143.0;?;260.0;?;1159.0;?;-965.0;-114.0;?
145.0;1142.0;167.0;1131.0;?;1016.0;?;-106.0;?
118.0;1196.0;213.0;1113.0;1147.0;698.0;-801.0;-120.0;205.0
86.0;?;?;?;1081.0;486.0;?;-153.0;?
80.0;1206.0;292.0;?;1092.0;592.0;-895.0;-170.0;221.0
?;1119.0;364.0;992.0;1114.0;364.0;-941.0;?;185.0
117.0;1108.0;?;1024.0;1110.0;?;-993.0;-169.0;149.0
90.0;1059.0;543.0;1056.0;?;628.0;-1039.0;-162.0;150.0
58.0;1067.0;612.0;?;1013.0;412.0;-1120.0;-152.0;?
57.0;1079.0;649.0;1040.0;?;434.0;-1165.0;-135.0;137.0
?;?;678.0;990.0;923.0;540.0;-1202.0;-86.0;?
51.0;1141.0;666.0;911.0;930.0;?;-1159.0;-47.0;109.0
61.0;1109.0;641.0;889.0;910.0;414.0;-1142.0;-27.0;125.0
?;1056.0;618.0;912.0;936.0;531.0;?;-37.0;?
93.0;996.0;?;?;969.0;422.0;-1070.0;-26.0;106.0
?;?;669.0;924.0;964.0;?;-1058.0;-22.0;118.0
?;946.0;727.0;943.0;955.0;501.0;-1080.0;-20.0;119.0
90.0;951.0;749.0;?;927.0;?;-1107.0;-23.0;139.0
106.0;997.0;?;?;929.0;735.0;-1107.0;?;147.0
109.0;1028.0;668.0;903.0;936.0;737.0;-1054.0;-23.0;160.0
127.0;?;591.0;?;936.0;663.0;?;-31.0;163.0
151.0;980.0;538.0;892.0;959.0;727.0;-944.0;-43.0;157.0
174.0;968.0;?;894.0;966.0;858.0;?;?;157.0
?;972.0;529.0;?;1004.0;794.0;-923.0;-50.0;?
175.0;952.0;541.0;933.0;982.0;?;-950.0;-49.0;156.0
165.0;962.0;566.0;933.0;977.0;528.0;-976.0;-57.0;186.0
163.0;973.0;?;933.0;960.0;524.0;-987.0;-71.0;?
147.0;1006.0;530.0;933.0;959.0;546.0;?;-94.0;147.0
?;1013.0;501.0;934.0;959.0;543.0;?;-98.0;127.0
140.0;?;477.0;928.0;981.0;593.0;-948.0;-103.0;143.0
?;992.0;475.0;917.0;983.0;567.0;-950.0;?;158.0
?;982.0;465.0;951.0;983.0;610.0;?;?;161.0
180.0;986.0;?;961.0;993.0;574.0;-956.0;-124.0;167.0
172.0;986.0;?;956.0;975.0;548.0;?;-109.0;151.0
?;1019.0;515.0;947.0;989.0;?;-993.0;-113.0;153.0
156.0;1032.0;517.0;933.0;?;519.0;?;-104.0;?
126.0;1017.0;506.0;944.0;976.0;569.0;-985.0;-98.0;?
?;1029.0;479.0;952.0;982.0;575.0;-980.0;-89.0;?
124.0;1011.0;470.0;?;981.0;513.0;?;-100.0;?
136.0;1018.0;477.0;955.0;?;616.0;-974.0;-109.0;124.0
?;1010.0;?;?;998.0;?;-985.0;-117.0;137.0
117.0;1038.0;517.0;961.0;?;549.0;-992.0;-111.0;129.0
103.0;1005.0;535.0;942.0;996.0;596.0;-998.0;-97.0;108.0
103.0;989.0;539.0;?;997.0;548.0;-990.0;-94.0;98.0
109.0;?;535.0;?;987.0;558.0;-994.0;?;101.0
?;1015.0;529.0;961.0;987.0;603.0;-994.0;?;119.0
99.0;1017.0;?;973.0;985.0;533.0;-990.0;?;118.0
99.0;1020.0;529.0;978.0;961.0;528.0;?;-73.0;114.0
86.0;1012.0;537.0;963.0;?;429.0;-991.0;?;111.0
116.0;1020.0;537.0;944.0;985.0;511.0;-983.0;-47.0;?
123.0;?;548.0;947.0;972.0;450.0;-981.0;-40.0;141.0
108.0;1032.0;553.0;946.0;992.0;647.0;-988.0;?;142.0
101.0;?;550.0;944.0;1010.0;?;-982.0;-36.0;145.0
101.0;?;?;?;998.0;?;-983.0;-41.0;134.0
135.0;?;553.0;959.0;977.0;?;-996.0;-36.0;139.0
100.0;1026.0;548.0;962.0;976.0;690.0;?;-44.0;153.0
87.0;1048.0;542.0;944.0;986.0;604.0;-1005.0;?;?
?;?;540.0;942.0;?;505.0;-1002.0;-57.0;109.0
86.0;1034.0;?;942.0;1005.0;?;-984.0;-51.0;108.0
89.0;1007.0;?;952.0;997.0;583.0;?;-52.0;137.0
100.0;1010.0;545.0;?;1020.0;?;-980.0;-52.0;131.0
140.0;?;531.0;993.0;1031.0;627.0;-975.0;?;160.0
130.0;1002.0;536.0;995.0;1029.0;611.0;?;-66.0;145.0
110.0;1033.0;539.0;?;1041.0;614.0;-1009.0;?;168.0
103.0;1030.0;552.0;984.0;1038.0;?;-1005.0;?;175.0
88.0;1074.0;?;982.0;1032.0;468.0;-997.0;-42.0;168.0
106.0;1077.0;547.0;1041.0;997.0;541.0;-981.0;-24.0;184.0
146.0;1054.0;523.0;?;1016.0;601.0;-979.0;-40.0;156.0
137.0;1093.0;531.0;971.0;?;672.0;-979.0;-53.0;156.0
101.0;1140.0;540.0;941.0;928.0;637.0;-1002.0;-61.0;148.0
94.0;1057.0;535.0;?;932.0;650.0;-1005.0;?;178.0
143.0;1039.0;543.0;896.0;947.0;655.0;?;-50.0;167.0
146.0;981.0;562.0;887.0;957.0;537.0;-1040.0;-73.0;154.0
?;970.0;561.0;886.0;942.0;568.0;?;-61.0;196.0
89.0;930.0;536.0;?;921.0;595.0;-1035.0;?;158.0
131.0;937.0;557.0;885.0;931.0;481.0;-1051.0;-89.0;171.0
138.0;953.0;578.0;887.0;951.0;?;-1072.0;-63.0;173.0
160.0;950.0;516.0;898.0;986.0;439.0;-1028.0;?;175.0
169.0;?;505.0;921.0;1017.0;482.0;-1012.0;-69.0;195.0
176.0;963.0;463.0;933.0;1031.0;545.0;-966.0;?;195.0
202.0;948.0;435.0;955.0;1040.0;534.0;-940.0;-63.0;254.0
204.0;962.0;401.0;985.0;?;534.0;-923.0;-58.0;247.0
203.0;981.0;386.0;975.0;?;?;-931.0;-82.0;258.0
?;?;?;977.0;?;652.0;-941.0;-88.0;262.0
185.0;1062.0;378.0;922.0;969.0;642.0;-937.0;-89.0;254.0
?;1058.0;365.0;922.0;998.0;671.0;-944.0;-95.0;251.0
234.0;1057.0;?;913.0;1022.0;698.0;?;?;243.0
196.0;1039.0;332.0;939.0;975.0;818.0;-957.0;-120.0;236.0
?;1019.0;347.0;885.0;997.0;916.0;-975.0;-131.0;171.0
213.0;?;355.0;875.0;953.0;765.0;?;-158.0;196.0
?;986.0;374.0;913.0;949.0;534.0;?;-171.0;?
258.0;926.0;392.0;896.0;978.0;?;-1043.0;-164.0;219.0
268.0;956.0;394.0;916.0;?;642.0;-1044.0;?;215.0
232.0;980.0;401.0;925.0;1001.0;633.0;-1033.0;-154.0;205.0
227.0;964.0;366.0;933.0;997.0;1114.0;-1002.0;-155.0;198.0
231.0;967.0;361.0;932.0;946.0;-530.0;-982.0;-158.0;204.0
?;987.0;333.0;929.0;952.0;420.0;-970.0;-149.0;178.0
169.0;996.0;308.0;924.0;1024.0;610.0;-997.0;-127.0;179.0
?;1028.0;241.0;?;1024.0;1079.0;-954.0;?;169.0
155.0;998.0;?;993.0;1034.0;676.0;?;-184.0;183.0
?;965.0;255.0;985.0;?;434.0;-985.0;-174.0;200.0
?;1015.0;290.0;969.0;993.0;611.0;-950.0;?;153.0
?;1065.0;344.0;928.0;?;759.0;-970.0;-189.0;163.0
126.0;1050.0;384.0;947.0;978.0;613.0;-980.0;?;160.0
?;1001.0;?;928.0;1031.0;?;?;?;182.0
?;944.0;401.0;959.0;1018.0;?;-988.0;-119.0;217.0
184.0;1008.0;372.0;?;1006.0;?;?;-112.0;?
193.0;1023.0;359.0;958.0;?;741.0;-957.0;-125.0;174.0
150.0;1031.0;393.0;933.0;943.0;662.0;-996.0;-134.0;148.0
?;?;409.0;?;984.0;?;-1035.0;-108.0;176.0
118.0;1009.0;409.0;899.0;999.0;622.0;-1022.0;-83.0;184.0
117.0;979.0;?;949.0;1005.0;736.0;-978.0;-61.0;161.0
162.0;954.0;?;967.0;993.0;720.0;?;-71.0;185.0
160.0;?;338.0;964.0;999.0;869.0;-996.0;-103.0;209.0
151.0;?;334.0;961.0;990.0;695.0;?;-136.0;208.0
173.0;1032.0;418.0;958.0;986.0;?;-1035.0;-136.0;186.0
146.0;1035.0;?;971.0;984.0;672.0;-1038.0;-73.0;159.0
?;?;403.0;935.0;994.0;581.0;-985.0;-38.0;?
146.0;1033.0;350.0;934.0;996.0;?;-957.0;?;183.0
?;1028.0;?;931.0;997.0;640.0;-936.0;-84.0;159.0
146.0;?;352.0;959.0;995.0;661.0;-960.0;-111.0;183.0
165.0;1008.0;369.0;942.0;1006.0;722.0;-991.0;?;?
154.0;992.0;394.0;952.0;949.0;605.0;-1008.0;-100.0;169.0
168.0;1019.0;395.0;927.0;951.0;605.0;-1013.0;?;199.0
175.0;1011.0;388.0;894.0;?;584.0;-1019.0;-113.0;196.0
?;1032.0;376.0;?;958.0;?;-1006.0;-121.0;179.0
192.0;1004.0;?;908.0;973.0;535.0;-1003.0;-124.0;162.0
203.0;965.0;358.0;933.0;973.0;672.0;?;-120.0;192.0
215.0;955.0;364.0;936.0;?;?;-979.0;-108.0;?
222.0;985.0;358.0;919.0;1006.0;1408.0;?;-105.0;188.0
238.0;991.0;362.0;930.0;996.0;1047.0;?;?;220.0
227.0;1012.0;355.0;932.0;960.0;?;-1000.0;-113.0;229.0
?;996.0;336.0;920.0;892.0;?;-1005.0;-115.0;212.0
237.0;1040.0;?;?;917.0;658.0;?;-123.0;209.0
?;?;294.0;823.0;891.0;249.0;-958.0;-135.0;167.0
?;1000.0;295.0;856.0;896.0;126.0;-970.0;-146.0;211.0
252.0;?;?;857.0;910.0;114.0;-971.0;-147.0;200.0
303.0;?;299.0;?;964.0;-26.0;-978.0;-151.0;197.0
282.0;?;291.0;907.0;1006.0;438.0;-988.0;?;?
235.0;923.0;?;?;?;915.0;-994.0;-174.0;190.0
247.0;951.0;269.0;971.0;1084.0;661.0;-1002.0;-181.0;244.0
203.0;979.0;244.0;1045.0;1067.0;648.0;-1016.0;-181.0;220.0
169.0;1037.0;210.0;1095.0;1052.0;828.0;?;-192.0;?
?;1030.0;189.0;1056.0;1034.0;612.0;?;?;233.0
114.0;1116.0;200.0;1035.0;?;618.0;-939.0;?;193.0
74.0;1140.0;219.0;976.0;989.0;709.0;-929.0;-183.0;?
50.0;1088.0;223.0;962.0;950.0;617.0;-917.0;-160.0;183.0
?;1084.0;251.0;933.0;964.0;611.0;-942.0;-170.0;?
77.0;1034.0;?;?;983.0;?;-962.0;-158.0;?
?;1008.0;316.0;917.0;947.0;713.0;-1001.0;-131.0;187.0
74.0;?;361.0;926.0;970.0;?;?;?;226.0
114.0;914.0;490.0;922.0;987.0;?;-1100.0;?;223.0
97.0;951.0;518.0;941.0;?;478.0;-1089.0;-16.0;196.0
88.0;950.0;445.0;961.0;1043.0;463.0;-1092.0;19.0;217.0
?;925.0;?;990.0;1044.0;418.0;?;-2.0;218.0
85.0;971.0;385.0;?;1061.0;349.0;-1006.0;-26.0;213.0
87.0;?;?;?;1018.0;520.0;-988.0;-27.0;172.0
71.0;1019.0;308.0;?;993.0;405.0;?;-22.0;186.0
54.0;1072.0;?;955.0;955.0;386.0;?;-32.0;213.0
47.0;1047.0;332.0;935.0;?;511.0;-954.0;-22.0;?
61.0;1038.0;353.0;915.0;879.0;474.0;?;-24.0;220.0
115.0;973.0;335.0;890.0;835.0;586.0;-953.0;-20.0;251.0
123.0;?;?;?;898.0;501.0;-987.0;-19.0;233.0
138.0;958.0;364.0;894.0;?;590.0;-990.0;?;146.0
116.0;925.0;393.0;?;942.0;598.0;-1036.0;?;211.0
156.0;914.0;426.0;994.0;?;602.0;-1042.0;-17.0;147.0
151.0;?;414.0;?;?;?;?;7.0;106.0
162.0;1042.0;393.0;?;?;681.0;-1025.0;-5.0;143.0
175.0;1076.0;362.0;896.0;740.0;687.0;-992.0;-48.0;42.0
168.0;1067.0;318.0;932.0;776.0;?;?;?;140.0
262.0;1040.0;?;863.0;757.0;684.0;-934.0;-82.0;127.0
282.0;?;?;853.0;756.0;695.0;-919.0;-99.0;-27.0
262.0;1015.0;335.0;839.0;812.0;691.0;-910.0;-114.0;?
351.0;?;305.0;842.0;836.0;688.0;?;-125.0;-120.0
335.0;982.0;361.0;864.0;758.0;657.0;-995.0;-118.0;?
360.0;?;355.0;862.0;633.0;625.0;-1033.0;-122.0;-199.0
?;?;?;?;756.0;658.0;-1003.0;-141.0;193.0
350.0;?;?;785.0;892.0;676.0;-974.0;-169.0;-9.0
?;954.0;244.0;786.0;889.0;661.0;?;-210.0;-96.0
?;881.0;276.0;800.0;777.0;682.0;?;-119.0;24.0
?;?;?;?;?;685.0;-954.0;-272.0;126.0
320.0;911.0;171.0;?;743.0;735.0;-903.0;-257.0;260.0
397.0;?;108.0;733.0;?;737.0;?;-215.0;59.0
?;892.0;58.0;?;679.0;818.0;-921.0;-205.0;?
484.0;962.0;90.0;618.0;409.0;847.0;-916.0;-134.0;-38.0
447.0;868.0;71.0;585.0;566.0;829.0;-897.0;-124.0;-40.0
498.0;922.0;158.0;471.0;509.0;856.0;-932.0;-198.0;-106.0
?;805.0;178.0;?;480.0;797.0;?;-142.0;?
494.0;715.0;77.0;466.0;?;836.0;-885.0;-224.0;-184.0
515.0;603.0;91.0;498.0;406.0;?;?;-60.0;-67.0
479.0;662.0;143.0;519.0;463.0;810.0;-903.0;-252.0;?
490.0;617.0;?;512.0;561.0;?;?;-319.0;-44.0
530.0;?;?;590.0;530.0;?;-827.0;-331.0;-190.0
551.0;627.0;-98.0;551.0;481.0;653.0;-790.0;-280.0;-192.0
?;663.0;-46.0;539.0;460.0;?;-735.0;-472.0;-182.0
