Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
1499.0;1299.0;26;812.0;-490.0;187;?;601.0;483.0;-71.0;302.0;775.0;26
1110.0;1380.0;35;688.0;-923.0;?;-940.0;604.0;?;?;298.0;766.0;?
874.0;1341.0;-68;701.0;-1076.0;316;-1012.0;?;502.0;?;305.0;750.0;-68
594.0;1263.0;-9;800.0;-525.0;237;-1086.0;?;504.0;-62.0;321.0;?;-9
529.0;1112.0;?;?;-646.0;266;-999.0;623.0;?;?;334.0;?;-30
600.0;926.0;31;826.0;-589.0;239;-831.0;625.0;?;-31.0;336.0;?;31
507.0;871.0;-4;777.0;-595.0;?;-794.0;626.0;509.0;?;?;647.0;?
?;632.0;37;789.0;-574.0;251;-825.0;?;513.0;163.0;324.0;613.0;37
359.0;299.0;-27;980.0;-708.0;277;-854.0;?;514.0;-8.0;321.0;580.0;-27
531.0;82.0;-240;1259.0;?;329;-856.0;633.0;514.0;-237.0;319.0;550.0;?
698.0;167.0;?;1094.0;-409.0;388;?;?;516.0;?;314.0;526.0;-33
1729.0;85.0;-579;1329.0;-276.0;317;-903.0;634.0;518.0;258.0;306.0;510.0;-579
458.0;-55.0;?;1766.0;-152.0;200;-844.0;634.0;520.0;-118.0;?;?;-2273
340.0;-172.0;?;942.0;687.0;205;-888.0;633.0;522.0;?;285.0;?;-2196
?;-162.0;-187;?;-20.0;?;-1033.0;?;526.0;-102.0;273.0;510.0;-187
?;-182.0;791;?;92.0;346;-1115.0;635.0;529.0;63.0;?;?;791
1647.0;-229.0;986;1132.0;467.0;443;-1177.0;636.0;?;-68.0;?;560.0;986
912.0;?;?;?;-148.0;508;-1383.0;637.0;538.0;-18.0;238.0;599.0;1737
?;?;1373;?;-383.0;471;-1087.0;640.0;541.0;-23.0;223.0;641.0;?
877.0;-564.0;122;?;-441.0;345;-847.0;642.0;?;-89.0;219.0;673.0;122
1146.0;-844.0;27;936.0;-322.0;533;?;?;530.0;?;222.0;693.0;27
1027.0;-1246.0;444;933.0;-166.0;755;-935.0;632.0;525.0;-1.0;232.0;704.0;444
1002.0;?;808;946.0;-245.0;897;-926.0;?;516.0;?;252.0;712.0;808
?;-1380.0;997;?;-112.0;661;-855.0;624.0;503.0;69.0;276.0;?;997
1039.0;-1137.0;-487;?;-69.0;590;-814.0;619.0;489.0;111.0;301.0;729.0;?
?;-882.0;?;969.0;38.0;?;?;?;473.0;107.0;?;737.0;-1106
973.0;?;?;1023.0;60.0;166;?;605.0;?;-13.0;350.0;744.0;-178
881.0;?;?;970.0;210.0;587;?;596.0;440.0;?;?;750.0;-1260
970.0;-271.0;-363;949.0;164.0;74;?;586.0;426.0;99.0;392.0;?;-363
?;-112.0;-372;1079.0;?;?;-867.0;?;412.0;55.0;?;757.0;-372
1045.0;18.0;-2801;1162.0;253.0;2145;-859.0;571.0;?;?;427.0;?;-2801
1079.0;64.0;-460;1247.0;?;-2242;-860.0;564.0;386.0;?;444.0;756.0;-460
1202.0;134.0;965;?;523.0;-771;-945.0;559.0;?;-308.0;461.0;752.0;?
?;234.0;55;?;?;1190;-1057.0;553.0;?;-436.0;?;?;?
1659.0;321.0;176;1102.0;611.0;-147;?;545.0;345.0;-335.0;491.0;741.0;176
1383.0;?;-109;1146.0;?;465;-1050.0;?;330.0;-165.0;506.0;?;-109
1441.0;521.0;-68;914.0;?;?;-1326.0;536.0;320.0;?;515.0;727.0;-68
924.0;615.0;-38;850.0;-808.0;?;-1216.0;533.0;?;-89.0;520.0;721.0;-38
554.0;593.0;-108;799.0;-673.0;?;-1084.0;?;313.0;-124.0;523.0;?;-108
?;432.0;-81;849.0;?;?;?;?;308.0;?;523.0;706.0;-81
367.0;373.0;?;?;-587.0;300;?;536.0;298.0;-249.0;523.0;695.0;?
?;311.0;-39;861.0;-571.0;238;-1084.0;531.0;?;?;520.0;684.0;-39
318.0;?;10;881.0;-561.0;?;-961.0;527.0;289.0;-138.0;?;673.0;10
259.0;?;7;885.0;-587.0;260;?;525.0;284.0;?;513.0;660.0;7
527.0;-60.0;?;?;-747.0;258;-871.0;523.0;273.0;-108.0;514.0;646.0;-26
580.0;-92.0;-33;956.0;-523.0;256;-900.0;518.0;266.0;-127.0;?;632.0;-33
1470.0;?;-31;?;-250.0;257;-915.0;513.0;264.0;-108.0;523.0;620.0;?
1185.0;-51.0;-32;947.0;616.0;257;-923.0;510.0;263.0;-149.0;529.0;611.0;-32
245.0;13.0;-32;924.0;?;257;-889.0;512.0;266.0;-183.0;530.0;607.0;?
964.0;6.0;?;?;434.0;257;-929.0;515.0;274.0;-131.0;526.0;?;-30
1014.0;29.0;-34;1074.0;483.0;258;-981.0;514.0;269.0;-122.0;539.0;614.0;-34
1732.0;-46.0;-27;943.0;?;255;-980.0;?;?;-104.0;555.0;624.0;-27
1110.0;-159.0;?;922.0;?;260;-932.0;502.0;236.0;-84.0;570.0;637.0;-36
897.0;?;-29;961.0;-791.0;?;-923.0;486.0;?;-20.0;?;652.0;?
?;-126.0;-30;961.0;-383.0;256;?;466.0;159.0;76.0;619.0;668.0;?
?;?;-41;942.0;-310.0;264;?;430.0;90.0;87.0;?;?;-41
984.0;-301.0;23;927.0;?;248;-1018.0;?;31.0;?;703.0;701.0;23
993.0;-470.0;31;957.0;-220.0;334;?;371.0;1.0;-42.0;733.0;713.0;31
1001.0;-423.0;?;1114.0;-67.0;?;-972.0;359.0;?;-143.0;?;723.0;70
1040.0;-271.0;284;1175.0;-100.0;?;?;353.0;-62.0;-180.0;788.0;731.0;?
936.0;-125.0;101;1008.0;?;413;-980.0;350.0;-35.0;-81.0;788.0;736.0;?
960.0;-105.0;-433;945.0;6.0;424;-936.0;354.0;-30.0;-28.0;794.0;737.0;-433
?;-120.0;-486;911.0;-42.0;542;?;365.0;-37.0;-12.0;796.0;734.0;-486
?;?;-492;976.0;46.0;617;-971.0;379.0;-38.0;-57.0;793.0;728.0;-492
947.0;?;-399;1023.0;5.0;617;-995.0;391.0;?;?;791.0;719.0;-399
947.0;149.0;?;?;71.0;585;-957.0;?;-42.0;-60.0;788.0;709.0;?
978.0;268.0;-1354;986.0;?;?;-928.0;418.0;-45.0;3.0;783.0;697.0;-1354
1015.0;419.0;-1941;990.0;-34.0;-71;-901.0;433.0;-39.0;?;773.0;685.0;-1941
1016.0;564.0;?;930.0;?;?;-860.0;?;-29.0;?;760.0;675.0;?
1164.0;698.0;?;973.0;107.0;-79;-859.0;464.0;?;148.0;?;666.0;-1856
1459.0;905.0;-2392;980.0;401.0;-174;-886.0;472.0;?;193.0;730.0;658.0;?
1430.0;1015.0;-1901;955.0;371.0;?;-910.0;474.0;-21.0;134.0;713.0;651.0;-1901
1122.0;969.0;1097;?;-671.0;?;-937.0;472.0;-22.0;?;?;642.0;?
942.0;781.0;823;916.0;-1028.0;?;-961.0;461.0;-23.0;-39.0;683.0;?;823
804.0;614.0;-135;938.0;-700.0;209;-994.0;444.0;?;?;676.0;?;-135
272.0;543.0;362;921.0;-629.0;304;-1034.0;?;?;-79.0;666.0;603.0;362
418.0;458.0;-3;880.0;-527.0;235;-1040.0;420.0;-13.0;-164.0;658.0;589.0;-3
423.0;323.0;38;899.0;?;277;-1081.0;411.0;?;-165.0;650.0;577.0;?
459.0;228.0;?;929.0;-508.0;274;-1096.0;406.0;-11.0;?;640.0;568.0;-22
511.0;?;-90;947.0;-497.0;226;?;?;?;118.0;632.0;561.0;?
583.0;60.0;66;?;-679.0;233;-963.0;399.0;-11.0;?;623.0;557.0;?
867.0;1.0;28;994.0;-626.0;230;?;393.0;-12.0;92.0;?;555.0;?
?;-23.0;41;951.0;-435.0;234;?;387.0;-14.0;90.0;606.0;555.0;41
?;-77.0;?;956.0;?;231;-993.0;381.0;-15.0;?;596.0;558.0;83
661.0;-21.0;95;984.0;?;?;?;374.0;-14.0;123.0;587.0;564.0;95
1036.0;129.0;79;?;?;?;-1012.0;366.0;-14.0;130.0;579.0;573.0;79
947.0;124.0;94;?;170.0;?;-1004.0;356.0;-14.0;113.0;570.0;580.0;94
1135.0;-29.0;76;?;?;276;?;345.0;-16.0;?;562.0;584.0;?
901.0;-141.0;24;861.0;-173.0;?;?;?;-19.0;?;552.0;587.0;24
978.0;-188.0;30;?;?;285;-1053.0;322.0;?;?;?;?;?
990.0;?;?;938.0;-139.0;285;-1051.0;311.0;-20.0;129.0;?;585.0;?
1029.0;-135.0;-6;919.0;-71.0;278;?;303.0;?;65.0;?;?;-6
?;26.0;13;?;?;273;-986.0;?;-24.0;49.0;510.0;572.0;13
988.0;114.0;62;889.0;?;275;?;287.0;-30.0;59.0;498.0;560.0;62
991.0;?;47;887.0;?;275;-975.0;279.0;-37.0;58.0;483.0;?;47
1001.0;82.0;50;885.0;-21.0;?;-1013.0;270.0;-43.0;24.0;467.0;528.0;50
951.0;116.0;58;953.0;?;275;-1027.0;?;-52.0;?;450.0;?;58
930.0;112.0;18;941.0;?;275;-1030.0;255.0;?;-1.0;?;491.0;?
1030.0;127.0;17;969.0;?;271;-1007.0;248.0;-70.0;54.0;?;?;?
998.0;146.0;13;973.0;-1.0;276;?;242.0;-78.0;63.0;389.0;453.0;13
995.0;?;15;1064.0;?;282;?;236.0;-85.0;25.0;367.0;435.0;15
1007.0;115.0;50;?;40.0;279;-992.0;227.0;-89.0;28.0;347.0;418.0;?
997.0;118.0;45;?;?;280;-1008.0;220.0;-93.0;53.0;332.0;402.0;45
?;?;?;831.0;77.0;276;?;?;-98.0;89.0;322.0;?;67
979.0;?;22;?;92.0;?;-1053.0;212.0;-102.0;56.0;315.0;377.0;22
980.0;?;87;?;81.0;?;-1079.0;?;?;33.0;309.0;367.0;?
1003.0;355.0;26;928.0;32.0;283;-1023.0;210.0;-107.0;62.0;303.0;?;?
?;398.0;21;937.0;65.0;?;-908.0;206.0;?;125.0;296.0;357.0;21
989.0;?;?;901.0;67.0;164;?;198.0;-121.0;185.0;289.0;?;704
994.0;494.0;?;?;87.0;117;-971.0;189.0;-127.0;148.0;283.0;?;962
989.0;?;838;1055.0;109.0;142;?;180.0;-131.0;?;277.0;336.0;838
1004.0;512.0;?;1068.0;153.0;129;-994.0;171.0;-131.0;15.0;274.0;327.0;887
968.0;460.0;879;988.0;181.0;?;?;170.0;-130.0;5.0;269.0;318.0;?
978.0;377.0;?;896.0;?;134;-928.0;172.0;?;?;263.0;313.0;884
970.0;193.0;830;?;212.0;133;-930.0;173.0;-125.0;55.0;258.0;?;?
970.0;?;997;989.0;235.0;130;-988.0;173.0;-123.0;?;252.0;305.0;997
969.0;?;500;1009.0;290.0;?;-1000.0;?;-119.0;-63.0;245.0;308.0;500
989.0;-164.0;-274;939.0;252.0;?;-980.0;173.0;-117.0;?;235.0;317.0;?
?;?;-137;918.0;?;177;-935.0;?;-116.0;?;223.0;?;?
965.0;-414.0;3;900.0;203.0;181;-899.0;169.0;-117.0;62.0;207.0;350.0;3
971.0;?;-13;937.0;135.0;251;-933.0;164.0;-119.0;19.0;?;370.0;-13
986.0;-373.0;-2;980.0;122.0;295;-928.0;166.0;-120.0;3.0;176.0;390.0;-2
977.0;-291.0;-45;980.0;172.0;293;-1000.0;167.0;-119.0;-2.0;?;411.0;-45
1021.0;-329.0;-27;958.0;200.0;296;-1016.0;171.0;?;2.0;140.0;?;-27
?;-454.0;-31;939.0;251.0;295;-964.0;170.0;-114.0;?;121.0;449.0;?
906.0;-535.0;1;909.0;?;293;-936.0;?;?;18.0;?;?;1
874.0;-561.0;20;918.0;189.0;?;-958.0;150.0;-118.0;?;90.0;476.0;20
941.0;?;-4;937.0;123.0;295;-983.0;141.0;-119.0;28.0;76.0;484.0;-4
962.0;-330.0;25;935.0;42.0;?;-991.0;133.0;-120.0;?;61.0;487.0;25
972.0;-212.0;-10;926.0;10.0;?;-986.0;125.0;-121.0;?;?;487.0;-10
961.0;-118.0;-103;942.0;?;301;-974.0;117.0;?;?;?;?;-103
?;11.0;-74;940.0;-100.0;?;-963.0;107.0;-119.0;0.0;15.0;?;-74
?;100.0;-44;?;-169.0;235;?;98.0;?;22.0;1.0;478.0;?
?;?;-33;916.0;-122.0;249;-996.0;96.0;-127.0;0.0;-11.0;472.0;-33
960.0;260.0;-21;935.0;-186.0;244;-1008.0;99.0;-142.0;-19.0;-19.0;465.0;-21
975.0;282.0;-18;?;-275.0;249;?;104.0;-161.0;-33.0;-22.0;458.0;-18
998.0;270.0;-1;?;?;253;-987.0;110.0;-179.0;-21.0;?;?;-1
1108.0;?;-35;945.0;-221.0;239;-981.0;?;?;-17.0;-13.0;443.0;-35
1200.0;112.0;-25;930.0;188.0;239;?;?;-217.0;8.0;?;434.0;-25
1215.0;122.0;?;942.0;235.0;252;-983.0;115.0;-232.0;7.0;23.0;426.0;21
1125.0;97.0;16;931.0;128.0;255;-981.0;?;-245.0;45.0;45.0;419.0;16
772.0;106.0;24;934.0;287.0;255;-967.0;118.0;-255.0;31.0;70.0;413.0;24
940.0;110.0;41;?;390.0;255;-971.0;119.0;?;?;93.0;409.0;41
985.0;115.0;49;1005.0;257.0;?;?;121.0;-274.0;?;110.0;406.0;49
936.0;?;70;991.0;106.0;?;-981.0;126.0;-279.0;-15.0;107.0;402.0;70
991.0;140.0;61;936.0;97.0;256;?;127.0;-275.0;12.0;92.0;?;61
972.0;130.0;18;906.0;152.0;268;-993.0;?;?;21.0;82.0;397.0;?
960.0;55.0;25;909.0;38.0;256;-979.0;130.0;?;?;73.0;393.0;25
1032.0;27.0;59;940.0;?;252;?;?;-260.0;25.0;59.0;390.0;59
?;?;?;949.0;?;274;-962.0;125.0;-255.0;?;47.0;386.0;49
1007.0;169.0;-39;936.0;?;?;-968.0;122.0;?;23.0;37.0;381.0;-39
998.0;212.0;-81;?;54.0;?;-958.0;?;-250.0;?;29.0;377.0;-81
1003.0;?;-262;973.0;36.0;?;-974.0;?;-247.0;?;22.0;375.0;-262
967.0;165.0;-1400;960.0;34.0;-217;-991.0;105.0;-243.0;48.0;17.0;375.0;-1400
?;104.0;-3562;932.0;-35.0;-23;-993.0;98.0;-241.0;?;14.0;374.0;-3562
980.0;76.0;-4863;?;-26.0;?;-981.0;?;-239.0;32.0;12.0;374.0;?
1005.0;47.0;-4200;961.0;?;602;-971.0;82.0;-239.0;44.0;9.0;376.0;-4200
?;51.0;?;954.0;-103.0;969;-975.0;75.0;-235.0;60.0;4.0;377.0;-3258
?;?;-1281;?;-109.0;339;-967.0;?;-225.0;21.0;?;379.0;-1281
977.0;155.0;780;926.0;-61.0;?;?;71.0;-215.0;?;-12.0;379.0;780
982.0;?;527;920.0;-46.0;356;-961.0;?;-211.0;126.0;-21.0;?;527
980.0;35.0;?;939.0;-21.0;346;-975.0;58.0;-210.0;?;-27.0;377.0;?
994.0;14.0;226;959.0;-44.0;?;?;46.0;-212.0;-81.0;-34.0;374.0;226
975.0;24.0;-170;945.0;-35.0;373;-995.0;32.0;-215.0;-129.0;-41.0;370.0;-170
985.0;63.0;?;907.0;?;193;-991.0;16.0;?;-158.0;?;365.0;-6
990.0;97.0;-27;879.0;-70.0;?;-1022.0;?;-212.0;?;-62.0;358.0;-27
989.0;109.0;-29;884.0;?;225;-1072.0;-7.0;?;?;-81.0;?;?
977.0;98.0;?;858.0;-27.0;214;-1108.0;?;-209.0;-106.0;-103.0;338.0;?
984.0;61.0;47;930.0;-9.0;?;-1046.0;-21.0;-201.0;53.0;?;326.0;47
?;-4.0;45;1088.0;1.0;251;?;-20.0;-187.0;69.0;?;315.0;?
998.0;-165.0;?;1002.0;?;282;-960.0;-14.0;-167.0;46.0;-179.0;305.0;38
1004.0;?;20;817.0;-58.0;269;-942.0;-9.0;-139.0;?;?;297.0;20
?;-219.0;3;755.0;-54.0;263;-889.0;-2.0;?;-23.0;-251.0;289.0;3
996.0;?;-16;791.0;-32.0;259;-961.0;7.0;-51.0;-66.0;?;277.0;-16
983.0;-24.0;-34;?;-32.0;265;-1038.0;15.0;11.0;-96.0;-341.0;263.0;-34
?;71.0;-86;905.0;?;258;-999.0;32.0;87.0;-178.0;-394.0;247.0;-86
962.0;?;-78;831.0;-33.0;221;-954.0;53.0;169.0;-196.0;-451.0;231.0;-78
?;186.0;20;?;-42.0;?;-946.0;75.0;252.0;-181.0;?;219.0;20
973.0;178.0;-4;1158.0;?;?;?;109.0;322.0;-158.0;-548.0;208.0;-4
1006.0;62.0;?;1028.0;?;248;-986.0;133.0;378.0;-144.0;-583.0;195.0;-44
?;-106.0;20;?;-22.0;241;-950.0;141.0;412.0;-85.0;?;178.0;20
979.0;-243.0;-4;783.0;18.0;251;-946.0;134.0;?;?;-634.0;162.0;-4
989.0;-204.0;?;824.0;10.0;267;-1098.0;?;414.0;1.0;-658.0;145.0;-10
999.0;-124.0;40;914.0;?;261;-1194.0;94.0;398.0;?;-684.0;124.0;40
?;28.0;-1;?;-4.0;262;-1071.0;?;373.0;?;-714.0;?;-1
996.0;138.0;20;853.0;-57.0;295;?;22.0;?;-6.0;?;42.0;20
?;?;-126;877.0;?;?;-947.0;-16.0;303.0;41.0;?;-5.0;-126
993.0;183.0;-128;862.0;-92.0;328;-931.0;-50.0;?;4.0;-789.0;-45.0;-128
993.0;137.0;-351;1094.0;-57.0;254;-943.0;-79.0;237.0;-141.0;?;-76.0;-351
992.0;79.0;?;1154.0;?;199;-970.0;?;199.0;-177.0;-816.0;-104.0;-511
989.0;112.0;-39;1021.0;2.0;156;-1020.0;-133.0;158.0;-47.0;-825.0;-132.0;?
978.0;152.0;0;908.0;3.0;0;-1041.0;-156.0;118.0;?;-829.0;-159.0;0
1003.0;120.0;1251;840.0;?;186;-999.0;?;81.0;-94.0;-830.0;?;1251
1001.0;164.0;1668;866.0;-10.0;589;-1090.0;-189.0;50.0;-195.0;-830.0;-205.0;1668
989.0;339.0;?;930.0;?;?;-1068.0;-206.0;29.0;-215.0;?;-225.0;1922
995.0;384.0;1939;1031.0;10.0;470;-1098.0;-220.0;16.0;-98.0;-827.0;-244.0;?
1006.0;469.0;-2057;1049.0;-29.0;874;-987.0;-233.0;?;?;-826.0;-262.0;-2057
1007.0;500.0;-1819;876.0;?;565;?;?;-5.0;-3.0;?;-281.0;?
998.0;621.0;1140;832.0;-30.0;37;-821.0;?;-17.0;31.0;-828.0;-302.0;1140
989.0;648.0;?;943.0;-20.0;-17;-884.0;-270.0;-31.0;?;-832.0;-324.0;?
989.0;724.0;1490;957.0;-29.0;-201;-979.0;-288.0;-42.0;40.0;-837.0;-343.0;1490
987.0;741.0;1107;899.0;40.0;-264;-998.0;?;-53.0;115.0;-842.0;-360.0;1107
963.0;731.0;?;?;139.0;?;-927.0;?;-63.0;136.0;-848.0;-375.0;457
953.0;?;-79;927.0;?;-420;-932.0;-340.0;?;137.0;-854.0;-387.0;-79
955.0;561.0;-979;906.0;378.0;-81;?;-354.0;-91.0;132.0;-858.0;-396.0;-979
926.0;?;-2616;864.0;452.0;-80;-1064.0;?;?;110.0;-860.0;-401.0;-2616
997.0;?;-2359;?;263.0;305;-1086.0;-373.0;-116.0;100.0;-860.0;-402.0;-2359
?;282.0;-170;964.0;6.0;1211;-1068.0;?;?;?;?;?;-170
?;184.0;313;?;?;?;-930.0;-381.0;?;64.0;-862.0;-398.0;313
?;-47.0;1479;1134.0;-206.0;-617;-847.0;-386.0;-139.0;182.0;?;-396.0;1479
879.0;-217.0;-826;1123.0;-94.0;?;-841.0;-394.0;-147.0;248.0;-865.0;?;-826
944.0;-317.0;?;1119.0;-46.0;665;-821.0;?;-154.0;150.0;-867.0;-382.0;?
?;-265.0;-333;1198.0;135.0;2401;-882.0;-404.0;-156.0;-254.0;-869.0;-374.0;-333
933.0;-261.0;298;1100.0;202.0;?;-1044.0;-407.0;-153.0;?;-870.0;-363.0;298
933.0;-170.0;45;749.0;?;?;?;-408.0;-142.0;-436.0;-871.0;-352.0;45
954.0;?;455;789.0;219.0;578;-1007.0;-402.0;-124.0;-262.0;-871.0;-342.0;455
1060.0;-170.0;-76;967.0;130.0;206;-1056.0;-390.0;-104.0;-265.0;?;-337.0;-76
1151.0;?;30;994.0;90.0;313;?;-385.0;?;-247.0;-871.0;-329.0;30
1040.0;-572.0;9;941.0;?;283;-1215.0;-392.0;-87.0;?;?;?;9
?;?;?;788.0;164.0;237;-1142.0;-396.0;-92.0;-123.0;-863.0;?;?
913.0;-626.0;-23;746.0;121.0;301;-988.0;?;?;-121.0;-861.0;-310.0;-23
904.0;-424.0;-90;815.0;?;275;?;?;-103.0;-127.0;-862.0;-326.0;-90
?;-139.0;-19;861.0;-2.0;262;-945.0;-380.0;-106.0;-87.0;-866.0;-349.0;?
?;109.0;-57;?;-45.0;259;?;-390.0;-116.0;-13.0;?;-374.0;-57
871.0;210.0;-124;811.0;?;208;?;-399.0;-136.0;40.0;-872.0;-399.0;?
925.0;?;-116;770.0;-107.0;160;-895.0;-406.0;-164.0;71.0;-872.0;-420.0;-116
878.0;263.0;-96;781.0;-186.0;198;-920.0;?;-186.0;?;-872.0;-437.0;-96
?;239.0;-20;872.0;434.0;280;-937.0;-425.0;-196.0;135.0;?;?;-20
1236.0;270.0;?;1009.0;?;254;-945.0;-431.0;-200.0;?;-873.0;-466.0;-127
904.0;?;-227;1078.0;-138.0;?;-928.0;-436.0;-202.0;-37.0;-871.0;?;-227
1056.0;487.0;-592;1090.0;-158.0;241;-906.0;-439.0;-203.0;164.0;-868.0;?;-592
1055.0;493.0;?;1203.0;-48.0;116;-913.0;?;?;315.0;-865.0;-506.0;-1452
945.0;443.0;-1651;1472.0;-118.0;233;-913.0;-444.0;-197.0;?;-862.0;-514.0;?
1035.0;448.0;-1384;1253.0;-55.0;-85;-970.0;-448.0;-193.0;-667.0;-858.0;-517.0;?
949.0;?;-200;758.0;-60.0;39;-1107.0;-452.0;-189.0;-393.0;-853.0;-519.0;-200
?;408.0;532;?;?;200;-1167.0;-455.0;?;?;-846.0;?;532
979.0;285.0;-224;952.0;?;-476;?;-459.0;-175.0;?;-840.0;-519.0;-224
970.0;166.0;140;1035.0;23.0;-202;-1176.0;-465.0;-171.0;-205.0;-832.0;?;?
945.0;-13.0;562;850.0;23.0;36;-1356.0;-469.0;-168.0;-194.0;-825.0;?;562
940.0;50.0;?;707.0;?;-308;-900.0;?;-162.0;-199.0;?;?;?
1008.0;-239.0;602;810.0;?;-261;-831.0;-461.0;-160.0;?;?;?;602
957.0;-163.0;538;972.0;70.0;-277;-837.0;-458.0;-164.0;-9.0;-832.0;-489.0;538
963.0;-314.0;550;1002.0;?;?;-860.0;-459.0;-172.0;-10.0;?;-492.0;550
997.0;-412.0;-182;873.0;-91.0;-181;-847.0;-460.0;-181.0;11.0;?;?;-182
?;-607.0;?;856.0;-162.0;-189;-869.0;?;-196.0;102.0;?;?;-1120
970.0;-745.0;-1100;880.0;-175.0;-427;-894.0;-465.0;?;?;-862.0;-465.0;-1100
978.0;-865.0;-990;850.0;-46.0;-834;-885.0;?;-231.0;107.0;-867.0;-451.0;-990
979.0;-896.0;-950;947.0;20.0;-693;?;-472.0;-243.0;-51.0;-873.0;-435.0;-950
1076.0;?;-409;1017.0;48.0;-295;?;-474.0;-250.0;1.0;-877.0;-417.0;-409
1111.0;-812.0;124;1158.0;103.0;?;-926.0;?;-252.0;9.0;?;-400.0;124
1106.0;-736.0;?;?;256.0;-348;?;-478.0;-251.0;?;-883.0;-386.0;334
1121.0;-693.0;78;1310.0;384.0;-397;?;-478.0;-249.0;-204.0;-884.0;-374.0;78
1314.0;?;130;1223.0;617.0;472;-852.0;?;-246.0;-264.0;-884.0;-364.0;?
1445.0;-450.0;563;764.0;371.0;1469;-971.0;?;-239.0;-426.0;?;-352.0;563
?;-149.0;234;?;-529.0;543;-1137.0;-479.0;-228.0;-324.0;-882.0;-342.0;234
1069.0;?;?;915.0;-886.0;130;-1151.0;-478.0;-213.0;-101.0;?;-338.0;-39
633.0;533.0;36;?;?;?;-1228.0;-475.0;-197.0;-156.0;-874.0;-341.0;36
613.0;747.0;-62;1006.0;-501.0;188;?;-471.0;-180.0;-97.0;-866.0;-349.0;?
?;845.0;-55;?;?;?;-954.0;-465.0;?;-90.0;-857.0;?;-55
?;779.0;-33;740.0;-490.0;267;?;-456.0;-155.0;-115.0;-853.0;?;?
704.0;847.0;?;743.0;-417.0;241;?;?;-154.0;-147.0;-851.0;?;-75
?;890.0;?;843.0;-443.0;256;?;-456.0;-159.0;-99.0;-851.0;-471.0;?
575.0;?;-117;784.0;-554.0;?;-956.0;-467.0;-174.0;-5.0;?;?;-117
601.0;921.0;-66;?;-591.0;222;-920.0;-479.0;-198.0;51.0;-847.0;?;?
676.0;794.0;?;772.0;-433.0;?;-901.0;-489.0;-224.0;117.0;-842.0;-581.0;-24
760.0;706.0;-52;738.0;-477.0;232;-898.0;-498.0;-242.0;162.0;-838.0;-605.0;-52
1113.0;492.0;-47;829.0;-301.0;250;-915.0;-507.0;?;184.0;-835.0;-621.0;-47
871.0;344.0;-445;1009.0;397.0;259;-917.0;?;-253.0;?;?;-631.0;?
401.0;212.0;-751;1201.0;1073.0;?;-908.0;-523.0;-255.0;?;-827.0;-636.0;-751
756.0;167.0;-1283;?;443.0;27;-914.0;-528.0;-259.0;187.0;-821.0;?;-1283
?;?;-1268;1740.0;18.0;-58;-881.0;-532.0;?;-272.0;-816.0;-635.0;-1268
?;83.0;213;690.0;412.0;5;?;?;-270.0;-250.0;-812.0;-630.0;213
1153.0;88.0;1154;444.0;619.0;51;-1048.0;-541.0;-275.0;-197.0;?;-625.0;1154
?;40.0;1199;1135.0;-557.0;303;-1211.0;-545.0;-274.0;-147.0;-801.0;?;?
?;-161.0;?;1176.0;?;187;-1258.0;-548.0;-270.0;-197.0;-796.0;-603.0;954
1021.0;-369.0;?;883.0;-323.0;-282;-1436.0;?;-267.0;-164.0;?;-582.0;710
?;-342.0;?;782.0;-95.0;-316;-978.0;-551.0;-265.0;-189.0;-788.0;-557.0;634
941.0;-251.0;356;791.0;-69.0;-240;?;-549.0;?;-83.0;-791.0;-540.0;?
1066.0;-210.0;79;875.0;?;-250;-934.0;-548.0;?;56.0;-795.0;?;79
979.0;-569.0;-149;?;20.0;?;-887.0;?;?;78.0;-801.0;-532.0;-149
889.0;-686.0;-202;940.0;165.0;-105;-883.0;-546.0;-284.0;36.0;?;-533.0;?
?;-680.0;-110;883.0;?;?;?;-544.0;-283.0;43.0;?;?;-110
948.0;?;-279;820.0;?;?;-853.0;-542.0;-280.0;?;-832.0;-510.0;-279
925.0;-593.0;-119;832.0;-32.0;447;?;-540.0;-278.0;136.0;-843.0;-496.0;-119
988.0;-484.0;724;?;-125.0;1490;-867.0;-539.0;-276.0;5.0;-852.0;-487.0;724
?;?;1283;977.0;-160.0;472;-915.0;-539.0;-275.0;-77.0;?;?;1283
968.0;-217.0;1093;980.0;-44.0;597;-926.0;-538.0;-273.0;-81.0;?;-474.0;1093
?;?;-89;?;?;?;-913.0;?;?;-35.0;-872.0;-469.0;-89
1034.0;-126.0;-914;1128.0;94.0;152;-875.0;-535.0;?;-116.0;-875.0;-467.0;-914
1124.0;-96.0;-223;?;164.0;114;-872.0;-533.0;-260.0;-10.0;-875.0;-465.0;-223
1163.0;36.0;368;?;398.0;308;-920.0;-533.0;-256.0;-164.0;-874.0;-462.0;?
