InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-228.0;-743.0;?;287.0;-175.0;-868.0;-687.0;-23;602.0;-683.0
-237.0;-742.0;-349.0;276.0;-177.0;-864.0;-680.0;-25;600.0;-666.0
-246.0;-737.0;-369.0;273.0;-176.0;-856.0;-667.0;-26;598.0;-652.0
-255.0;?;-397.0;282.0;-175.0;-848.0;-648.0;-26;598.0;-640.0
-265.0;-722.0;-430.0;300.0;?;-843.0;-624.0;-26;595.0;-636.0
-272.0;-713.0;?;322.0;-164.0;-842.0;-602.0;-26;591.0;-634.0
-273.0;-700.0;-488.0;?;-160.0;-844.0;-582.0;-26;590.0;-626.0
-269.0;-692.0;-509.0;391.0;-166.0;-846.0;-560.0;-26;596.0;-617.0
-263.0;-683.0;-530.0;436.0;-183.0;?;-534.0;-26;604.0;-606.0
-255.0;-671.0;-551.0;482.0;-203.0;-840.0;?;-26;614.0;-595.0
-251.0;?;-571.0;536.0;-217.0;-838.0;-472.0;-26;623.0;-586.0
-246.0;-649.0;-588.0;592.0;-224.0;-837.0;-439.0;-26;633.0;-579.0
?;-641.0;-597.0;643.0;-230.0;-834.0;-409.0;-26;648.0;-573.0
-230.0;-631.0;-599.0;692.0;-235.0;-830.0;?;-26;666.0;-568.0
-224.0;-622.0;-599.0;732.0;-238.0;-825.0;?;-26;684.0;-563.0
-222.0;-612.0;-600.0;769.0;?;-820.0;?;-26;697.0;-558.0
-224.0;-602.0;-599.0;799.0;-241.0;-815.0;-302.0;-26;707.0;-552.0
-229.0;-594.0;-594.0;821.0;-243.0;-807.0;-288.0;-25;715.0;-545.0
?;-586.0;-586.0;834.0;-244.0;-800.0;-284.0;-30;?;-541.0
?;-578.0;-579.0;?;-245.0;-792.0;-289.0;-48;718.0;-536.0
-280.0;-573.0;-573.0;855.0;-250.0;-784.0;-306.0;-65;707.0;-526.0
-308.0;-564.0;-566.0;839.0;-254.0;-780.0;?;-72;690.0;-523.0
?;-562.0;-563.0;827.0;-256.0;-784.0;-348.0;-67;669.0;-525.0
-359.0;-567.0;-561.0;809.0;-260.0;-791.0;-367.0;?;649.0;-530.0
-375.0;-574.0;-564.0;789.0;-262.0;-800.0;-392.0;-48;623.0;-540.0
-383.0;-583.0;-557.0;758.0;-260.0;-811.0;-425.0;-36;602.0;?
-383.0;-600.0;-542.0;719.0;-258.0;-823.0;-462.0;-29;589.0;?
-375.0;-622.0;-525.0;678.0;-258.0;-835.0;-499.0;-21;579.0;-574.0
-364.0;-642.0;-512.0;633.0;-259.0;-845.0;-532.0;-10;568.0;-583.0
-353.0;-664.0;-499.0;585.0;-264.0;-853.0;-562.0;-10;557.0;-590.0
?;-685.0;-486.0;?;-270.0;-858.0;-589.0;-6;548.0;-594.0
-331.0;-699.0;-471.0;504.0;-274.0;-862.0;-614.0;5;?;?
-321.0;?;-457.0;466.0;-274.0;-865.0;-634.0;6;?;-601.0
-313.0;?;-446.0;436.0;?;-866.0;-648.0;3;532.0;-601.0
-307.0;?;-438.0;?;-266.0;-865.0;-657.0;1;532.0;-600.0
-303.0;-740.0;?;?;?;-862.0;-661.0;-1;536.0;-598.0
-301.0;-745.0;-423.0;403.0;-251.0;-856.0;-661.0;0;542.0;-595.0
?;-741.0;-424.0;410.0;-239.0;-848.0;-654.0;-2;548.0;-591.0
-314.0;-734.0;-430.0;428.0;-229.0;-839.0;-640.0;-3;554.0;-585.0
-324.0;-724.0;-436.0;454.0;-216.0;-827.0;-621.0;-3;565.0;-580.0
-334.0;-704.0;-449.0;486.0;-202.0;-816.0;-596.0;-3;575.0;-576.0
-349.0;?;-472.0;529.0;-195.0;-812.0;-561.0;?;584.0;-573.0
-367.0;-639.0;-501.0;586.0;-198.0;-812.0;-516.0;-3;590.0;?
-386.0;-588.0;-535.0;647.0;-204.0;-813.0;-468.0;-3;589.0;-568.0
?;-531.0;-570.0;707.0;-216.0;-815.0;-419.0;-3;582.0;-559.0
-407.0;?;-600.0;758.0;-241.0;-815.0;-376.0;-3;577.0;-548.0
-406.0;-448.0;-625.0;808.0;?;-814.0;-339.0;-3;?;-539.0
-399.0;-418.0;-642.0;842.0;?;-816.0;-307.0;-3;578.0;-536.0
-389.0;-401.0;?;867.0;-298.0;-823.0;-280.0;-3;586.0;-538.0
-377.0;-394.0;-659.0;?;-298.0;-830.0;-259.0;-3;597.0;-542.0
-362.0;-391.0;-660.0;889.0;-297.0;-835.0;-244.0;-3;611.0;-546.0
-349.0;-389.0;-656.0;900.0;-297.0;-839.0;-237.0;-3;626.0;-550.0
-336.0;-390.0;-648.0;902.0;?;-843.0;-238.0;-3;641.0;?
-327.0;-396.0;-637.0;904.0;-303.0;-846.0;-246.0;-3;653.0;-556.0
-322.0;-410.0;-622.0;906.0;-306.0;-849.0;?;-3;664.0;-560.0
-320.0;-425.0;-605.0;910.0;-308.0;-851.0;-284.0;-4;672.0;-564.0
-322.0;-441.0;-587.0;914.0;-309.0;-853.0;?;-6;674.0;-570.0
-327.0;-462.0;-568.0;919.0;-310.0;-854.0;-350.0;-5;670.0;-576.0
-332.0;-483.0;-545.0;?;-310.0;-854.0;-398.0;-10;660.0;-582.0
-338.0;-505.0;-514.0;?;-304.0;-852.0;-457.0;-15;643.0;-591.0
-345.0;-519.0;-484.0;886.0;-296.0;-853.0;-511.0;-19;621.0;-602.0
-359.0;?;-466.0;835.0;-294.0;-855.0;-550.0;-27;593.0;-613.0
-379.0;-532.0;-476.0;792.0;-300.0;-859.0;-565.0;-28;557.0;-620.0
-392.0;-551.0;-487.0;764.0;?;-862.0;-573.0;-26;531.0;-623.0
-387.0;-575.0;-480.0;736.0;-329.0;-862.0;-584.0;-25;527.0;-627.0
-365.0;-598.0;-464.0;728.0;-340.0;-862.0;-600.0;-20;540.0;-633.0
-333.0;-622.0;-449.0;?;-342.0;-865.0;-612.0;-18;560.0;-636.0
-302.0;-642.0;-440.0;739.0;-346.0;-864.0;-616.0;-19;579.0;?
?;-658.0;-435.0;748.0;-358.0;?;-616.0;-18;597.0;-632.0
-250.0;-667.0;-431.0;748.0;-384.0;-846.0;-614.0;-25;612.0;-618.0
-233.0;-675.0;-431.0;759.0;-430.0;-819.0;-610.0;-30;623.0;-603.0
-228.0;?;-433.0;774.0;-485.0;-778.0;-605.0;-28;629.0;-587.0
-230.0;-679.0;-437.0;783.0;?;-742.0;-598.0;-29;631.0;-570.0
-235.0;?;-441.0;793.0;-545.0;-724.0;-591.0;-28;633.0;-564.0
-241.0;-670.0;-444.0;803.0;-537.0;-717.0;-585.0;-28;635.0;?
-245.0;-670.0;-445.0;814.0;-519.0;-726.0;-580.0;-28;637.0;-567.0
-248.0;-670.0;-446.0;823.0;-512.0;-726.0;-576.0;-27;639.0;-571.0
-252.0;?;-447.0;827.0;-515.0;-721.0;-573.0;-27;639.0;-567.0
-259.0;-667.0;-450.0;832.0;-530.0;-709.0;-570.0;-25;637.0;-560.0
-267.0;-662.0;?;835.0;-540.0;-702.0;-567.0;-24;632.0;-556.0
-275.0;-661.0;-460.0;838.0;-539.0;-706.0;-565.0;-23;627.0;-557.0
-284.0;-659.0;-466.0;?;-540.0;-708.0;-564.0;-24;620.0;-559.0
-292.0;-658.0;-471.0;834.0;-548.0;-705.0;?;-23;611.0;-556.0
?;-658.0;-473.0;829.0;-548.0;-704.0;?;-24;604.0;-554.0
-300.0;-659.0;-472.0;821.0;-545.0;-705.0;?;-23;599.0;-553.0
-303.0;-657.0;?;815.0;-536.0;-710.0;-577.0;-23;593.0;-553.0
?;-654.0;?;810.0;-528.0;-714.0;-579.0;-25;587.0;-552.0
-315.0;-650.0;-479.0;804.0;-524.0;-715.0;-579.0;-26;580.0;?
-320.0;-643.0;-482.0;801.0;-514.0;-726.0;-577.0;-26;576.0;-553.0
?;-632.0;?;799.0;-496.0;-740.0;-574.0;-26;574.0;-558.0
-329.0;-625.0;-490.0;?;-483.0;?;-568.0;?;574.0;-563.0
?;-615.0;-495.0;810.0;-473.0;-757.0;-559.0;-26;?;-566.0
-336.0;-605.0;-501.0;820.0;-460.0;-766.0;-548.0;?;580.0;-569.0
-338.0;-596.0;-506.0;?;-448.0;-774.0;-535.0;-26;585.0;-573.0
-341.0;-584.0;?;845.0;?;-780.0;-522.0;-26;590.0;?
-343.0;-573.0;-518.0;858.0;-431.0;-782.0;-509.0;?;596.0;-576.0
-345.0;-563.0;-522.0;871.0;-431.0;-779.0;-498.0;-26;?;-573.0
-346.0;-555.0;-524.0;882.0;-428.0;-777.0;-489.0;-26;605.0;-569.0
-347.0;-545.0;-527.0;891.0;-423.0;-778.0;-481.0;?;608.0;-567.0
-349.0;-538.0;-529.0;895.0;-421.0;?;-476.0;-26;610.0;?
-351.0;-534.0;-530.0;898.0;?;-779.0;-472.0;-26;611.0;-567.0
-354.0;-528.0;-531.0;899.0;-416.0;-780.0;-470.0;-26;610.0;-567.0
-357.0;-526.0;-531.0;899.0;-414.0;-781.0;-470.0;-26;608.0;-565.0
-361.0;-524.0;-532.0;895.0;-408.0;?;-472.0;-26;604.0;-566.0
-364.0;-522.0;-533.0;892.0;-406.0;-782.0;?;-26;598.0;-566.0
?;-521.0;-533.0;?;-403.0;-783.0;-481.0;-26;?;-564.0
-371.0;-519.0;-532.0;874.0;-403.0;-782.0;?;-26;584.0;-565.0
-374.0;-515.0;-531.0;863.0;-404.0;-783.0;-495.0;-26;578.0;-565.0
-376.0;-514.0;-531.0;851.0;-400.0;-785.0;-501.0;-26;571.0;-567.0
-377.0;?;-531.0;842.0;-398.0;-787.0;-507.0;?;565.0;-569.0
-378.0;-514.0;-531.0;835.0;-396.0;-787.0;-511.0;-26;561.0;-569.0
-378.0;-514.0;-530.0;827.0;-396.0;-786.0;-513.0;-26;559.0;-569.0
-378.0;-512.0;-530.0;824.0;?;?;-514.0;-26;559.0;-568.0
-376.0;-512.0;-530.0;820.0;-397.0;-786.0;-513.0;-26;561.0;-568.0
-374.0;-514.0;-530.0;816.0;-396.0;-787.0;?;-26;563.0;-568.0
-372.0;-515.0;-530.0;819.0;-396.0;?;-509.0;-26;567.0;?
-369.0;-514.0;?;824.0;-395.0;-788.0;-505.0;-26;572.0;-569.0
-367.0;-513.0;-531.0;829.0;-394.0;-788.0;-501.0;-26;577.0;-570.0
-365.0;?;-532.0;834.0;-393.0;-789.0;-496.0;-26;581.0;-571.0
-363.0;-508.0;-534.0;837.0;-392.0;?;-491.0;-26;585.0;-572.0
-362.0;-506.0;-536.0;842.0;-392.0;-790.0;-486.0;-26;588.0;-573.0
-360.0;-502.0;-537.0;850.0;-393.0;-790.0;-482.0;-26;591.0;-575.0
-358.0;-502.0;-537.0;854.0;-392.0;-791.0;-478.0;?;?;-576.0
-357.0;-502.0;-538.0;858.0;?;-791.0;-475.0;-26;598.0;-577.0
-355.0;-500.0;-538.0;864.0;-389.0;-792.0;?;-26;600.0;-579.0
-354.0;-502.0;-538.0;867.0;-390.0;-792.0;-472.0;-26;602.0;-579.0
-354.0;-502.0;-538.0;866.0;-390.0;-792.0;-472.0;-26;602.0;-581.0
-355.0;-503.0;-538.0;868.0;-389.0;-793.0;-473.0;-26;601.0;-582.0
-357.0;-503.0;-538.0;866.0;-390.0;-793.0;-475.0;-26;598.0;-585.0
-359.0;-502.0;-538.0;862.0;-390.0;-794.0;-477.0;-26;595.0;-588.0
-361.0;?;-537.0;858.0;-387.0;-795.0;-481.0;-26;592.0;?
-364.0;-504.0;-536.0;854.0;-384.0;-796.0;-484.0;-26;588.0;-597.0
-368.0;-505.0;-537.0;849.0;-382.0;-798.0;-486.0;-26;583.0;-601.0
-371.0;-505.0;-537.0;844.0;-388.0;-794.0;?;?;579.0;-605.0
-372.0;-509.0;-537.0;840.0;-392.0;-794.0;-493.0;-26;574.0;-605.0
-372.0;-511.0;-536.0;834.0;-394.0;-797.0;?;-26;571.0;-607.0
-370.0;-514.0;?;828.0;?;-800.0;-506.0;-26;568.0;-609.0
-369.0;-519.0;-530.0;820.0;-397.0;-802.0;-511.0;-26;567.0;-611.0
-368.0;-523.0;-529.0;817.0;-402.0;-804.0;-514.0;-26;565.0;-612.0
-368.0;-533.0;-529.0;812.0;-409.0;?;-516.0;-26;564.0;-613.0
-365.0;-539.0;-529.0;809.0;-416.0;-804.0;-519.0;-26;564.0;-614.0
-360.0;-546.0;-529.0;807.0;-419.0;-806.0;-524.0;-26;563.0;-616.0
-355.0;-551.0;-527.0;803.0;-423.0;-807.0;-530.0;?;?;-618.0
-349.0;-560.0;-526.0;800.0;-425.0;?;-537.0;-26;560.0;-619.0
-343.0;-565.0;?;794.0;-434.0;-805.0;-544.0;-26;558.0;-617.0
-338.0;-568.0;-521.0;790.0;-447.0;-801.0;-549.0;-26;?;-612.0
-336.0;?;-521.0;791.0;-465.0;-793.0;-548.0;-26;562.0;?
-334.0;-573.0;-521.0;?;-480.0;-789.0;-544.0;-25;566.0;-601.0
-332.0;-574.0;-521.0;811.0;-491.0;-785.0;-539.0;-24;573.0;-597.0
-327.0;-577.0;-519.0;820.0;-496.0;-786.0;-535.0;-24;581.0;-593.0
-322.0;-580.0;-518.0;?;-495.0;-788.0;-530.0;?;589.0;-593.0
-318.0;-581.0;-518.0;843.0;-495.0;-789.0;-526.0;-17;?;-595.0
-317.0;-580.0;-519.0;852.0;-490.0;-795.0;-521.0;-16;599.0;-597.0
-316.0;-582.0;-520.0;861.0;-487.0;-798.0;-517.0;-17;602.0;-600.0
-315.0;-583.0;-522.0;867.0;-488.0;-799.0;-514.0;-18;603.0;-603.0
-312.0;-587.0;-523.0;872.0;-489.0;?;-514.0;-19;604.0;-601.0
-309.0;-592.0;-522.0;872.0;-491.0;-802.0;-517.0;-17;604.0;-601.0
-307.0;-598.0;-521.0;?;?;-804.0;-520.0;-17;?;-601.0
-306.0;-603.0;-520.0;870.0;-490.0;-807.0;?;?;601.0;?
-308.0;-608.0;-520.0;867.0;-484.0;-811.0;?;-9;597.0;-610.0
-311.0;-611.0;-521.0;864.0;-474.0;?;-531.0;-12;591.0;?
-314.0;-611.0;-522.0;857.0;-468.0;?;-535.0;-14;585.0;-623.0
?;-613.0;-523.0;849.0;-475.0;-806.0;-539.0;-15;579.0;-629.0
-317.0;?;-523.0;846.0;-476.0;-800.0;-543.0;-15;575.0;-622.0
?;-616.0;-524.0;840.0;-475.0;-800.0;-545.0;-14;571.0;-613.0
-321.0;-616.0;-528.0;835.0;?;-804.0;-545.0;?;?;-610.0
-326.0;-614.0;-532.0;834.0;-460.0;-809.0;?;-14;562.0;-607.0
-331.0;-608.0;-537.0;834.0;-451.0;-815.0;-540.0;-14;557.0;-608.0
-333.0;-603.0;-542.0;835.0;-436.0;-823.0;-537.0;-14;554.0;-613.0
-334.0;?;-545.0;836.0;-421.0;-831.0;-533.0;?;554.0;-620.0
-335.0;-592.0;-548.0;841.0;-407.0;-837.0;-528.0;-14;556.0;-623.0
-336.0;-586.0;?;851.0;-393.0;?;-521.0;-14;559.0;-625.0
-337.0;-577.0;-553.0;859.0;-377.0;-846.0;-514.0;-14;563.0;-625.0
-339.0;-572.0;-554.0;869.0;?;-847.0;?;?;568.0;?
-340.0;-562.0;-554.0;879.0;-345.0;-847.0;-498.0;-14;574.0;-623.0
-341.0;-555.0;?;888.0;-328.0;-847.0;-491.0;-15;579.0;-615.0
-343.0;-548.0;-555.0;895.0;-315.0;-848.0;?;-15;584.0;-605.0
?;-539.0;-555.0;902.0;?;-846.0;-476.0;-15;?;-591.0
?;-530.0;-556.0;911.0;-316.0;-846.0;-470.0;-15;590.0;-576.0
-352.0;-520.0;-558.0;912.0;-322.0;-850.0;-464.0;-15;591.0;-558.0
-356.0;-515.0;-561.0;917.0;-330.0;-856.0;-457.0;-15;591.0;-542.0
-361.0;-506.0;-564.0;920.0;-345.0;-863.0;?;-15;590.0;-528.0
-366.0;?;-567.0;923.0;-369.0;-863.0;-448.0;-15;586.0;-514.0
-372.0;?;-570.0;923.0;-396.0;?;-446.0;-15;581.0;-502.0
-377.0;-489.0;-574.0;922.0;-409.0;-863.0;-445.0;-15;575.0;-495.0
?;-484.0;-576.0;924.0;-409.0;?;-446.0;-15;568.0;-495.0
-385.0;-476.0;-578.0;?;-408.0;-873.0;-449.0;-15;562.0;-497.0
-388.0;-470.0;-578.0;916.0;-413.0;-873.0;?;-15;558.0;-501.0
?;-465.0;-579.0;915.0;-420.0;-870.0;-453.0;-15;554.0;?
-392.0;-461.0;-580.0;914.0;-435.0;-861.0;-454.0;-15;552.0;-503.0
-391.0;-458.0;-580.0;913.0;-464.0;-842.0;?;-15;552.0;-503.0
-390.0;-459.0;-579.0;913.0;-498.0;-820.0;-452.0;?;555.0;-503.0
-387.0;-458.0;-578.0;918.0;-527.0;?;-450.0;-15;559.0;-503.0
-384.0;-462.0;-577.0;?;-548.0;-783.0;-449.0;-15;563.0;-503.0
?;-466.0;-577.0;922.0;?;-776.0;-448.0;-15;568.0;-504.0
?;-470.0;?;926.0;-553.0;-782.0;-448.0;-15;573.0;-509.0
-371.0;-473.0;-573.0;927.0;-542.0;-792.0;?;-15;577.0;-514.0
-366.0;-477.0;-571.0;?;-529.0;-806.0;-450.0;-15;581.0;-517.0
-361.0;-485.0;?;928.0;-517.0;-818.0;?;-15;583.0;?
-357.0;-491.0;-566.0;927.0;-513.0;-823.0;-458.0;-15;585.0;-521.0
-353.0;-498.0;-564.0;925.0;-509.0;-829.0;-463.0;-15;585.0;-521.0
?;-504.0;?;920.0;-507.0;-832.0;-470.0;-15;585.0;-521.0
-347.0;-512.0;-557.0;916.0;-508.0;-833.0;-478.0;-15;?;-521.0
-344.0;?;-554.0;909.0;-510.0;-832.0;-486.0;-15;582.0;-519.0
?;-525.0;-550.0;903.0;-512.0;-832.0;-495.0;-15;580.0;-518.0
-340.0;-531.0;-548.0;896.0;-509.0;-835.0;?;?;577.0;-519.0
-338.0;-534.0;-546.0;885.0;?;-836.0;-508.0;-15;574.0;-519.0
-336.0;-541.0;-544.0;878.0;-511.0;-836.0;-514.0;?;572.0;-519.0
?;-546.0;-542.0;875.0;-508.0;-839.0;-520.0;-15;570.0;-520.0
-333.0;-549.0;-541.0;?;-505.0;-841.0;-523.0;-15;568.0;-520.0
?;-553.0;-540.0;863.0;-504.0;-842.0;-526.0;-15;568.0;-521.0
-329.0;-555.0;-538.0;861.0;-503.0;-844.0;-527.0;-15;570.0;-521.0
-327.0;-557.0;-537.0;862.0;-503.0;-845.0;-526.0;-15;573.0;-521.0
-326.0;-555.0;-536.0;864.0;-501.0;-846.0;-524.0;-15;576.0;-522.0
-326.0;-553.0;-537.0;867.0;-485.0;-858.0;-520.0;?;579.0;-525.0
-328.0;-551.0;-537.0;867.0;-449.0;-880.0;-516.0;-15;581.0;-533.0
-331.0;-548.0;-539.0;874.0;-410.0;-902.0;-510.0;-15;583.0;-540.0
-336.0;-541.0;-542.0;877.0;-395.0;-909.0;-504.0;-15;583.0;-542.0
-341.0;-534.0;-545.0;882.0;-384.0;-915.0;-497.0;-15;582.0;-543.0
-346.0;-528.0;?;886.0;-376.0;-918.0;-490.0;?;?;-542.0
-351.0;-520.0;?;890.0;-375.0;-917.0;-484.0;-15;580.0;?
-354.0;-511.0;-558.0;896.0;-382.0;-913.0;-477.0;?;580.0;-533.0
-356.0;-507.0;-563.0;901.0;-390.0;-908.0;-469.0;-15;580.0;-528.0
-358.0;-501.0;-567.0;909.0;-396.0;-904.0;-463.0;-15;580.0;-522.0
-359.0;-499.0;-571.0;915.0;-406.0;-897.0;-456.0;?;581.0;-516.0
-359.0;-497.0;?;921.0;-416.0;-890.0;-451.0;-15;581.0;-509.0
-357.0;-495.0;-577.0;927.0;-425.0;-883.0;-448.0;-15;582.0;-502.0
-354.0;-496.0;-577.0;931.0;-435.0;-876.0;-447.0;-15;585.0;-496.0
-351.0;-501.0;-575.0;?;-447.0;-866.0;-447.0;-15;588.0;?
-349.0;-504.0;-573.0;934.0;-453.0;-860.0;-449.0;-15;590.0;-498.0
-347.0;-507.0;-571.0;?;-447.0;-857.0;-452.0;-15;591.0;-504.0
-346.0;-513.0;-567.0;932.0;-434.0;-856.0;-457.0;?;592.0;-515.0
-345.0;-518.0;-562.0;927.0;?;-854.0;-464.0;-15;591.0;-530.0
?;-526.0;-557.0;921.0;-390.0;-852.0;-473.0;-15;589.0;-547.0
-343.0;-537.0;-553.0;?;-351.0;-854.0;-483.0;-15;585.0;-565.0
-342.0;-543.0;-550.0;902.0;-304.0;-859.0;-494.0;-15;580.0;-584.0
-340.0;-553.0;-545.0;890.0;?;-862.0;-505.0;-15;576.0;-602.0
?;-565.0;-540.0;878.0;-219.0;-860.0;-515.0;-15;572.0;-615.0
-337.0;-577.0;-536.0;869.0;-200.0;-856.0;-526.0;-14;568.0;-622.0
-334.0;-591.0;-531.0;854.0;-196.0;-853.0;-537.0;-13;564.0;-622.0
?;?;-523.0;841.0;-201.0;-850.0;-548.0;?;563.0;?
-324.0;-625.0;-516.0;830.0;-206.0;-849.0;-560.0;-11;562.0;-623.0
-320.0;-644.0;-509.0;818.0;-203.0;-851.0;-570.0;-9;561.0;-627.0
-318.0;?;-502.0;803.0;?;-856.0;-581.0;-7;557.0;?
-318.0;-670.0;-496.0;?;-137.0;-866.0;-591.0;-6;551.0;-647.0
-317.0;-683.0;-489.0;772.0;-117.0;-872.0;-602.0;-4;546.0;-656.0
-317.0;-690.0;-481.0;754.0;-120.0;?;-613.0;-3;541.0;-657.0
-319.0;-694.0;-475.0;738.0;-116.0;-867.0;-622.0;?;535.0;-656.0
-321.0;-698.0;-469.0;722.0;-114.0;-867.0;-630.0;-1;529.0;-659.0
-324.0;-700.0;-464.0;710.0;-111.0;-869.0;-635.0;-1;525.0;-663.0
-325.0;-700.0;-461.0;?;-110.0;-872.0;-638.0;-1;524.0;-665.0
?;-700.0;-460.0;694.0;-111.0;-875.0;-637.0;-2;525.0;-663.0
-328.0;-700.0;-461.0;696.0;-119.0;-876.0;?;-2;528.0;-653.0
?;-696.0;-463.0;702.0;?;?;-627.0;-2;531.0;-646.0
?;-693.0;-466.0;709.0;-137.0;?;-621.0;-2;?;-639.0
-334.0;-688.0;-469.0;721.0;-150.0;-874.0;-614.0;-5;540.0;-634.0
-335.0;-682.0;-472.0;731.0;?;-870.0;-606.0;-5;546.0;-630.0
-336.0;-675.0;-478.0;747.0;-147.0;-871.0;-595.0;-6;552.0;?
-335.0;-668.0;-485.0;765.0;?;-870.0;-582.0;-8;560.0;-634.0
-331.0;?;-492.0;783.0;-143.0;-865.0;-570.0;-10;569.0;?
-324.0;-666.0;-496.0;803.0;-143.0;-861.0;-560.0;?;?;?
-315.0;-667.0;?;?;-144.0;-858.0;-552.0;-11;591.0;-632.0
-309.0;-665.0;-498.0;834.0;?;-857.0;-546.0;-11;599.0;-629.0
-307.0;-662.0;?;842.0;-172.0;-857.0;-541.0;-11;604.0;-627.0
?;-662.0;-501.0;?;-187.0;-857.0;-537.0;-11;606.0;-625.0
-306.0;-656.0;?;851.0;-205.0;-857.0;-536.0;-11;?;-621.0
-305.0;-654.0;-499.0;853.0;-237.0;-851.0;-537.0;-11;608.0;-615.0
?;-656.0;-496.0;?;-302.0;?;-541.0;-11;608.0;-603.0
-301.0;-655.0;-492.0;847.0;-383.0;-800.0;-546.0;-11;608.0;-590.0
-299.0;-653.0;-488.0;840.0;-440.0;-770.0;-552.0;-11;607.0;-579.0
-298.0;-653.0;-483.0;834.0;?;-763.0;-558.0;-11;605.0;-577.0
-300.0;-650.0;-479.0;823.0;-453.0;-772.0;-565.0;-11;601.0;-584.0
-302.0;-649.0;-476.0;814.0;-434.0;-784.0;-572.0;-11;596.0;-593.0
-305.0;-647.0;-474.0;?;-415.0;-789.0;-578.0;-11;590.0;?
?;-645.0;-473.0;789.0;-406.0;-789.0;-584.0;-11;585.0;-600.0
-304.0;-647.0;-470.0;781.0;-413.0;-785.0;-589.0;-11;583.0;?
-300.0;-648.0;-467.0;773.0;?;-781.0;?;-11;584.0;-591.0
-297.0;-650.0;?;769.0;-425.0;-779.0;-595.0;-11;585.0;-592.0
-296.0;-650.0;-464.0;764.0;-424.0;-780.0;-595.0;-11;585.0;-591.0
-297.0;-650.0;-466.0;760.0;?;-784.0;-594.0;-11;585.0;-592.0
-298.0;-648.0;-468.0;758.0;-414.0;-786.0;-593.0;-11;584.0;-594.0
-297.0;-647.0;?;756.0;-414.0;-786.0;-592.0;-11;584.0;-593.0
-296.0;-647.0;-471.0;756.0;-416.0;-786.0;-590.0;-11;585.0;-592.0
-293.0;-647.0;-472.0;?;-417.0;-786.0;-588.0;-11;588.0;?
-290.0;-648.0;-473.0;764.0;-417.0;-786.0;-585.0;-11;591.0;-591.0
-289.0;-647.0;-475.0;766.0;-418.0;-787.0;-582.0;-11;594.0;-591.0
-287.0;-647.0;-476.0;?;-417.0;-788.0;?;-11;597.0;?
?;-646.0;-478.0;773.0;-416.0;-789.0;-576.0;?;599.0;-591.0
-285.0;-646.0;-479.0;?;-415.0;?;-573.0;-11;601.0;-592.0
?;-646.0;-480.0;779.0;-414.0;-791.0;-572.0;-11;?;-592.0
-284.0;-647.0;-480.0;778.0;-413.0;-793.0;-571.0;-11;603.0;-592.0
-283.0;-645.0;-480.0;782.0;-413.0;-792.0;?;-11;603.0;-591.0
-284.0;-643.0;-480.0;781.0;-415.0;-791.0;-571.0;-11;603.0;-591.0
?;-644.0;?;781.0;-415.0;?;-571.0;-11;602.0;-591.0
?;-644.0;-480.0;780.0;?;-792.0;-572.0;-11;602.0;-590.0
-282.0;-645.0;-480.0;?;-415.0;-792.0;-573.0;-11;602.0;-590.0
-282.0;-644.0;-479.0;777.0;-416.0;-792.0;-573.0;?;603.0;-589.0
-281.0;-645.0;-478.0;?;-416.0;-792.0;-573.0;-11;603.0;-589.0
-280.0;-647.0;?;776.0;-416.0;-792.0;-574.0;-11;604.0;-588.0
-279.0;-647.0;-477.0;?;-417.0;-791.0;-574.0;-11;604.0;-588.0
-279.0;-648.0;-476.0;777.0;-417.0;-791.0;-575.0;-11;604.0;-588.0
-278.0;-648.0;-475.0;775.0;-417.0;-791.0;-575.0;-11;605.0;-588.0
-279.0;-648.0;?;775.0;?;-791.0;-575.0;-11;604.0;-588.0
-280.0;-649.0;-475.0;776.0;-414.0;?;-575.0;-11;604.0;-589.0
?;-648.0;-475.0;776.0;-408.0;-796.0;-575.0;-11;604.0;?
-282.0;-646.0;-475.0;776.0;-399.0;-800.0;-575.0;-11;604.0;-592.0
-283.0;-644.0;?;778.0;-394.0;?;-573.0;-11;606.0;-592.0
-284.0;-643.0;-473.0;780.0;-394.0;-802.0;-572.0;-11;607.0;-593.0
-285.0;-643.0;-473.0;781.0;-394.0;-801.0;-569.0;-11;609.0;-593.0
-285.0;?;-473.0;786.0;-394.0;-801.0;-567.0;-11;611.0;-593.0
-286.0;-641.0;-473.0;?;-394.0;-800.0;-566.0;-11;612.0;-594.0
-286.0;-641.0;-473.0;793.0;-392.0;-801.0;-565.0;-11;?;-594.0
-286.0;-642.0;-472.0;794.0;-392.0;?;-565.0;-11;?;-594.0
-286.0;-641.0;-472.0;793.0;-391.0;-801.0;-565.0;-11;614.0;-596.0
-286.0;-641.0;-472.0;794.0;-391.0;-801.0;-565.0;-11;613.0;-596.0
-285.0;-647.0;-471.0;792.0;-389.0;-802.0;-567.0;-11;612.0;-598.0
