InertialMeasurementUnit L-SHOE EuX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LWR accX;Accelerometer LUA_ accY;Accelerometer LH accY
-122;425.0;?;-746.0;?;919.0;1023.0
-122;485.0;-256.0;-742.0;?;932.0;1020.0
-122;?;-339.0;-738.0;?;941.0;?
-122;520.0;-394.0;-735.0;-320.0;923.0;1044.0
-122;498.0;-365.0;-733.0;?;?;?
-122;482.0;-345.0;-730.0;-312.0;939.0;?
-122;500.0;-385.0;?;-312.0;960.0;995.0
?;487.0;-427.0;-727.0;-285.0;962.0;1000.0
-122;463.0;-440.0;-726.0;-281.0;933.0;1033.0
-122;452.0;-420.0;-726.0;-271.0;931.0;1031.0
-121;425.0;-400.0;-726.0;-243.0;928.0;1062.0
-121;434.0;-376.0;?;-240.0;954.0;1097.0
-121;466.0;-383.0;-726.0;-224.0;988.0;1134.0
-121;?;-381.0;-725.0;-251.0;?;1049.0
-121;?;-378.0;-725.0;-244.0;979.0;980.0
-121;406.0;-377.0;-726.0;-235.0;940.0;1016.0
-121;381.0;-369.0;-726.0;-248.0;934.0;1166.0
-120;?;-344.0;-726.0;-292.0;1007.0;1245.0
-118;366.0;-318.0;?;-356.0;?;1138.0
-117;293.0;-334.0;?;-457.0;1136.0;968.0
-113;285.0;-323.0;-727.0;-485.0;1017.0;812.0
-120;318.0;-291.0;-727.0;-417.0;905.0;813.0
-127;359.0;-282.0;?;-392.0;851.0;?
-134;357.0;-250.0;-728.0;-396.0;829.0;967.0
-133;335.0;-246.0;-729.0;?;868.0;?
-144;326.0;-283.0;-729.0;-467.0;911.0;?
-174;380.0;-311.0;-728.0;-466.0;978.0;983.0
-141;401.0;-323.0;-726.0;-428.0;?;1010.0
?;417.0;-329.0;-726.0;-386.0;996.0;1033.0
-133;465.0;-350.0;-725.0;-354.0;1009.0;1023.0
169;454.0;-363.0;?;-281.0;981.0;1008.0
201;479.0;-375.0;-727.0;-258.0;903.0;992.0
154;463.0;-379.0;-727.0;-252.0;870.0;977.0
196;437.0;-375.0;?;-253.0;808.0;1010.0
160;423.0;-365.0;?;-252.0;791.0;1043.0
181;447.0;-362.0;-725.0;-256.0;875.0;1093.0
176;431.0;-353.0;-722.0;-301.0;903.0;1275.0
152;?;?;-720.0;-370.0;1067.0;1472.0
219;443.0;-396.0;-718.0;?;1270.0;1454.0
22;438.0;-410.0;-715.0;-490.0;1381.0;?
-220;511.0;-405.0;-713.0;-516.0;?;?
-171;470.0;-388.0;-711.0;-421.0;818.0;714.0
?;432.0;-379.0;-709.0;-276.0;?;1013.0
-182;390.0;-369.0;-707.0;?;818.0;1053.0
-165;277.0;-364.0;-707.0;-283.0;887.0;1044.0
-178;196.0;-370.0;-708.0;?;908.0;960.0
-170;249.0;-463.0;-714.0;-344.0;932.0;813.0
-173;343.0;-525.0;-722.0;-294.0;896.0;803.0
-173;345.0;-416.0;-729.0;?;879.0;?
-172;340.0;-266.0;-733.0;-241.0;883.0;?
-173;373.0;-172.0;-732.0;-245.0;960.0;1240.0
-172;364.0;-170.0;-735.0;-283.0;1040.0;1252.0
-172;386.0;-223.0;-742.0;-257.0;1091.0;1198.0
-172;403.0;-296.0;-748.0;-195.0;1079.0;1100.0
-172;413.0;?;-753.0;-166.0;1051.0;1077.0
-172;378.0;-317.0;-757.0;-165.0;1001.0;1088.0
-172;?;-288.0;-761.0;-165.0;980.0;1066.0
-172;323.0;-276.0;-764.0;-176.0;952.0;1041.0
-172;307.0;-245.0;-765.0;-183.0;962.0;1020.0
-172;310.0;-212.0;-768.0;-164.0;?;1004.0
-172;302.0;-210.0;-770.0;-182.0;960.0;1001.0
-172;321.0;-222.0;-771.0;-195.0;915.0;995.0
-172;294.0;-218.0;-772.0;-198.0;?;977.0
-172;327.0;-200.0;-773.0;-225.0;?;983.0
-172;346.0;-189.0;-773.0;-235.0;907.0;996.0
-172;376.0;?;-774.0;-253.0;953.0;1003.0
-172;367.0;-181.0;-775.0;-241.0;947.0;1043.0
-172;407.0;?;-775.0;-261.0;967.0;?
-172;454.0;-184.0;?;-245.0;987.0;1077.0
-172;488.0;-215.0;-776.0;-266.0;947.0;1035.0
-172;525.0;-237.0;-775.0;-272.0;966.0;1030.0
-172;579.0;-248.0;-775.0;?;1000.0;?
-172;562.0;-259.0;-775.0;-272.0;1003.0;1118.0
-172;485.0;-281.0;-774.0;-262.0;1031.0;1130.0
-171;368.0;-319.0;-772.0;-258.0;1002.0;1135.0
-172;393.0;-318.0;-771.0;-317.0;1068.0;956.0
-172;346.0;-386.0;-768.0;-303.0;934.0;924.0
-172;?;-431.0;-763.0;-292.0;887.0;920.0
-172;315.0;-400.0;-756.0;-294.0;881.0;?
-168;310.0;-307.0;-750.0;-330.0;922.0;1013.0
?;324.0;-270.0;?;-348.0;965.0;992.0
-163;?;-285.0;-739.0;-308.0;944.0;1011.0
-159;280.0;-363.0;-736.0;-321.0;966.0;1053.0
-155;236.0;-337.0;?;-371.0;1043.0;?
-158;?;-317.0;-733.0;-393.0;1052.0;1025.0
-146;250.0;-322.0;-731.0;-423.0;1068.0;921.0
?;192.0;-287.0;-729.0;-421.0;1008.0;928.0
124;335.0;?;-672.0;-287.0;1042.0;1081.0
124;342.0;-261.0;-674.0;-249.0;1037.0;1024.0
124;394.0;-256.0;-676.0;-270.0;1030.0;1032.0
124;333.0;-260.0;-680.0;-244.0;967.0;1024.0
124;287.0;-261.0;-683.0;-202.0;958.0;962.0
124;314.0;-285.0;-687.0;-171.0;908.0;994.0
124;351.0;-242.0;-689.0;-202.0;897.0;987.0
124;360.0;-170.0;-691.0;-200.0;919.0;966.0
?;310.0;-200.0;-691.0;-161.0;893.0;952.0
124;416.0;-239.0;-690.0;-217.0;?;994.0
124;?;-197.0;-689.0;-225.0;?;1060.0
124;473.0;-177.0;-689.0;-224.0;932.0;1177.0
124;516.0;-240.0;-687.0;-255.0;1042.0;?
124;546.0;-284.0;-687.0;-268.0;1093.0;1175.0
124;489.0;-244.0;-687.0;-204.0;1072.0;1130.0
124;?;-283.0;-689.0;-205.0;1053.0;?
124;405.0;-378.0;-689.0;-220.0;1031.0;1034.0
?;358.0;-362.0;-689.0;-202.0;1011.0;1029.0
124;337.0;-328.0;-687.0;-200.0;953.0;?
124;359.0;-325.0;?;-196.0;947.0;1015.0
124;322.0;-263.0;-676.0;-180.0;969.0;1017.0
124;316.0;-218.0;-668.0;-148.0;929.0;997.0
124;319.0;-231.0;-657.0;-111.0;923.0;1065.0
125;380.0;?;-644.0;-128.0;934.0;1106.0
125;323.0;-222.0;-628.0;-111.0;955.0;1025.0
125;268.0;-221.0;?;-42.0;?;966.0
125;231.0;-221.0;-590.0;-91.0;840.0;958.0
125;168.0;-179.0;-570.0;-185.0;820.0;?
125;127.0;-171.0;-550.0;-227.0;800.0;1061.0
126;?;-212.0;-526.0;-278.0;846.0;1199.0
126;177.0;-237.0;-502.0;-359.0;946.0;1304.0
126;228.0;-146.0;-476.0;-453.0;1033.0;1290.0
126;?;-115.0;-451.0;-498.0;1210.0;1174.0
126;246.0;-176.0;-428.0;-488.0;1190.0;1048.0
126;263.0;-215.0;-405.0;?;1081.0;978.0
126;290.0;-234.0;-380.0;-425.0;?;1007.0
?;280.0;-250.0;-357.0;-419.0;990.0;1037.0
126;262.0;-274.0;-332.0;-437.0;1008.0;1051.0
125;267.0;-287.0;-308.0;-445.0;969.0;1205.0
125;376.0;-252.0;-285.0;-509.0;1131.0;1101.0
125;505.0;-235.0;?;-532.0;1148.0;1108.0
124;453.0;-248.0;-239.0;-472.0;1074.0;1208.0
121;414.0;-291.0;-218.0;-457.0;1136.0;1173.0
117;394.0;-294.0;-198.0;-447.0;1153.0;973.0
106;329.0;-320.0;-179.0;-414.0;1023.0;821.0
90;274.0;-370.0;?;-366.0;865.0;812.0
73;231.0;-492.0;-135.0;-361.0;799.0;906.0
56;195.0;?;-105.0;-357.0;845.0;990.0
?;254.0;-334.0;-76.0;-367.0;922.0;1033.0
38;?;-294.0;-48.0;-376.0;978.0;980.0
34;237.0;-302.0;-20.0;-369.0;997.0;952.0
32;264.0;-286.0;7.0;-364.0;966.0;959.0
32;299.0;?;34.0;-364.0;969.0;?
24;344.0;-304.0;57.0;-368.0;986.0;?
14;460.0;-293.0;76.0;?;946.0;?
11;?;-276.0;93.0;-269.0;895.0;1016.0
9;457.0;-247.0;108.0;?;892.0;1083.0
?;510.0;-244.0;121.0;-344.0;870.0;1192.0
7;?;-282.0;133.0;-407.0;996.0;1236.0
1;571.0;-338.0;143.0;-428.0;1121.0;1339.0
1;541.0;-363.0;150.0;-396.0;1231.0;1364.0
1;534.0;?;156.0;-358.0;1269.0;1353.0
-1;425.0;-364.0;160.0;-410.0;1272.0;1197.0
?;428.0;-436.0;164.0;-460.0;1230.0;681.0
10;?;-473.0;169.0;-320.0;920.0;664.0
10;210.0;-493.0;173.0;-120.0;614.0;1160.0
?;316.0;-460.0;176.0;-10.0;945.0;1259.0
12;45.0;-385.0;176.0;-87.0;?;?
12;-68.0;-370.0;172.0;-97.0;?;815.0
12;89.0;-357.0;164.0;-125.0;914.0;730.0
11;186.0;-401.0;156.0;-113.0;876.0;878.0
11;167.0;-235.0;153.0;-65.0;810.0;953.0
11;245.0;-55.0;153.0;-24.0;825.0;1007.0
11;292.0;?;153.0;-10.0;829.0;1048.0
11;343.0;283.0;153.0;-10.0;828.0;1032.0
11;417.0;113.0;157.0;-50.0;856.0;987.0
11;491.0;-94.0;160.0;-61.0;855.0;1055.0
12;468.0;-118.0;163.0;-159.0;846.0;1131.0
12;569.0;-51.0;?;-310.0;969.0;?
12;649.0;-74.0;166.0;-421.0;1093.0;1213.0
13;587.0;-124.0;164.0;-426.0;1117.0;1413.0
13;599.0;-192.0;?;-451.0;1229.0;1466.0
14;669.0;-243.0;?;-586.0;1460.0;1201.0
15;501.0;?;149.0;-541.0;1231.0;1141.0
15;389.0;-397.0;140.0;?;1053.0;1263.0
37;370.0;-544.0;?;-402.0;1082.0;1272.0
82;362.0;-546.0;128.0;-488.0;?;1071.0
99;279.0;-450.0;122.0;-535.0;1065.0;925.0
?;?;-529.0;119.0;-471.0;986.0;1013.0
115;233.0;?;118.0;-543.0;966.0;?
116;150.0;-430.0;123.0;-641.0;?;?
103;130.0;-348.0;116.0;-590.0;1053.0;1092.0
103;168.0;-295.0;101.0;-518.0;1010.0;1037.0
91;153.0;-290.0;86.0;-479.0;953.0;1034.0
?;102.0;-254.0;74.0;-507.0;904.0;965.0
72;77.0;-275.0;61.0;-436.0;851.0;918.0
50;151.0;-299.0;48.0;-347.0;743.0;951.0
41;169.0;-273.0;36.0;-284.0;760.0;996.0
?;170.0;-214.0;25.0;-249.0;860.0;?
36;241.0;-197.0;17.0;-268.0;921.0;1274.0
40;378.0;-219.0;12.0;-219.0;1058.0;?
48;?;-234.0;8.0;-245.0;1250.0;1071.0
57;576.0;-248.0;?;-161.0;1094.0;918.0
61;?;-228.0;0.0;49.0;652.0;1465.0
61;?;-204.0;-7.0;-17.0;903.0;1649.0
60;549.0;-220.0;-12.0;-21.0;1083.0;1419.0
62;434.0;-305.0;-17.0;-67.0;?;1199.0
66;536.0;-346.0;-26.0;?;906.0;1036.0
67;515.0;-380.0;-33.0;-318.0;940.0;1003.0
66;387.0;-382.0;-36.0;?;827.0;979.0
66;411.0;?;?;-357.0;896.0;973.0
66;411.0;-360.0;-37.0;-383.0;903.0;1002.0
?;393.0;-153.0;-35.0;-441.0;928.0;987.0
66;376.0;-206.0;-30.0;-505.0;923.0;905.0
66;397.0;-368.0;-27.0;-463.0;905.0;902.0
65;368.0;-446.0;-25.0;-444.0;833.0;976.0
67;423.0;?;-23.0;-502.0;906.0;?
64;510.0;-379.0;-20.0;-586.0;1044.0;1149.0
66;477.0;-377.0;-18.0;-601.0;1137.0;1305.0
66;470.0;-422.0;-16.0;-506.0;1223.0;1393.0
62;571.0;-428.0;-15.0;-559.0;1360.0;1173.0
72;522.0;-406.0;-14.0;?;?;?
59;315.0;-409.0;?;-467.0;971.0;1341.0
85;311.0;-516.0;-15.0;-434.0;1041.0;1484.0
72;?;-595.0;-11.0;-368.0;1280.0;1491.0
-155;?;-468.0;-9.0;-377.0;1322.0;1299.0
-242;348.0;-409.0;-11.0;-291.0;1184.0;1188.0
52;274.0;-567.0;?;-231.0;1094.0;1185.0
208;228.0;-509.0;-7.0;-261.0;1033.0;1138.0
148;?;-372.0;-13.0;-234.0;990.0;1068.0
148;183.0;?;-22.0;-209.0;923.0;990.0
128;126.0;-310.0;?;?;896.0;?
108;82.0;-211.0;?;-216.0;845.0;856.0
95;58.0;-173.0;-41.0;-174.0;823.0;776.0
?;65.0;?;-48.0;-151.0;736.0;721.0
71;100.0;?;-54.0;-128.0;668.0;773.0
63;?;-81.0;-60.0;?;654.0;916.0
59;163.0;-77.0;-62.0;-155.0;?;1167.0
58;246.0;-71.0;-62.0;-165.0;?;1804.0
52;298.0;-63.0;-59.0;-248.0;1175.0;1962.0
50;481.0;-52.0;-55.0;-442.0;1501.0;1569.0
52;752.0;-64.0;-49.0;-552.0;1332.0;1493.0
53;1036.0;-96.0;-44.0;?;1382.0;1486.0
?;729.0;?;-39.0;-337.0;1188.0;1438.0
60;560.0;?;?;-46.0;1144.0;1263.0
61;427.0;-219.0;-32.0;-22.0;1035.0;1102.0
61;360.0;-278.0;-40.0;-188.0;949.0;1059.0
61;304.0;-562.0;-42.0;-307.0;858.0;953.0
61;?;-884.0;-39.0;-336.0;?;?
61;?;?;-32.0;-294.0;802.0;?
61;338.0;-222.0;-19.0;-244.0;780.0;?
61;305.0;46.0;-9.0;-202.0;749.0;881.0
61;338.0;-92.0;-2.0;-214.0;802.0;988.0
61;421.0;-256.0;3.0;-197.0;883.0;1037.0
62;413.0;-369.0;10.0;-125.0;886.0;1054.0
62;418.0;-357.0;17.0;-87.0;?;1070.0
62;478.0;-379.0;22.0;-80.0;924.0;1069.0
62;462.0;-351.0;24.0;-129.0;926.0;1076.0
62;453.0;-299.0;26.0;-154.0;952.0;1057.0
62;478.0;-292.0;28.0;-146.0;?;1066.0
?;432.0;-269.0;30.0;?;939.0;1064.0
62;460.0;?;30.0;?;938.0;1092.0
62;468.0;?;?;-167.0;965.0;1059.0
?;431.0;-279.0;31.0;-144.0;935.0;1036.0
62;416.0;-312.0;30.0;-168.0;918.0;979.0
62;379.0;-342.0;28.0;-216.0;911.0;940.0
62;433.0;-314.0;23.0;-238.0;917.0;962.0
62;421.0;-284.0;20.0;-261.0;903.0;979.0
62;395.0;-313.0;16.0;-254.0;?;1008.0
62;384.0;-284.0;12.0;-262.0;941.0;1033.0
62;444.0;-238.0;8.0;-292.0;968.0;?
62;442.0;-264.0;2.0;-302.0;?;1076.0
?;431.0;-322.0;-4.0;-288.0;1000.0;?
62;428.0;?;-9.0;?;1001.0;1082.0
62;404.0;-312.0;?;-254.0;1021.0;1078.0
?;354.0;-288.0;-21.0;-228.0;1015.0;1052.0
61;?;-287.0;-27.0;-216.0;995.0;1040.0
61;321.0;-312.0;-32.0;-199.0;990.0;1059.0
61;328.0;-307.0;-36.0;-187.0;988.0;?
61;326.0;?;-40.0;-192.0;990.0;1037.0
61;350.0;-286.0;-42.0;-187.0;958.0;1016.0
61;356.0;-266.0;-44.0;-197.0;941.0;1006.0
61;361.0;?;-45.0;-212.0;930.0;?
61;375.0;-228.0;-46.0;-230.0;922.0;995.0
61;365.0;-217.0;-46.0;-233.0;923.0;1001.0
61;374.0;-226.0;-45.0;-252.0;?;1019.0
61;375.0;-223.0;-46.0;-273.0;941.0;1025.0
61;402.0;-220.0;-47.0;-306.0;980.0;1026.0
61;375.0;-246.0;-48.0;-319.0;980.0;1043.0
61;410.0;-267.0;-50.0;?;971.0;?
61;415.0;-287.0;-50.0;-351.0;983.0;1034.0
61;?;-294.0;-52.0;-353.0;?;1047.0
61;401.0;-292.0;-52.0;-357.0;1008.0;1036.0
61;425.0;-312.0;?;-347.0;1028.0;1027.0
61;409.0;?;-53.0;-322.0;998.0;1017.0
61;419.0;-331.0;-54.0;-316.0;986.0;1007.0
61;437.0;-321.0;-55.0;-316.0;969.0;?
61;384.0;-322.0;-56.0;-305.0;959.0;1018.0
61;378.0;?;-57.0;-284.0;963.0;1034.0
?;411.0;-332.0;-56.0;-291.0;953.0;1037.0
61;406.0;-329.0;-56.0;-274.0;958.0;?
61;384.0;-317.0;-55.0;?;963.0;1049.0
61;393.0;-316.0;-55.0;-271.0;961.0;1022.0
61;373.0;?;-54.0;-251.0;971.0;1003.0
61;373.0;-317.0;-53.0;-243.0;952.0;1003.0
61;364.0;-305.0;-51.0;-242.0;951.0;988.0
61;362.0;-308.0;?;-246.0;944.0;996.0
61;355.0;?;-48.0;-253.0;?;1010.0
61;351.0;-286.0;-47.0;-255.0;943.0;1007.0
61;371.0;-283.0;-46.0;-268.0;933.0;1028.0
61;379.0;-283.0;-44.0;-280.0;947.0;?
61;384.0;-278.0;-43.0;?;956.0;1005.0
61;392.0;-279.0;-42.0;-300.0;?;1025.0
62;379.0;-291.0;-41.0;-277.0;955.0;1048.0
67;387.0;-288.0;-41.0;-263.0;950.0;1117.0
72;?;-284.0;-41.0;-279.0;996.0;?
77;?;-292.0;-41.0;-309.0;?;1045.0
89;?;-287.0;-42.0;-340.0;1041.0;1031.0
100;405.0;-306.0;-43.0;-320.0;1009.0;1056.0
105;403.0;-316.0;-42.0;-299.0;1001.0;1028.0
108;417.0;-287.0;?;-266.0;961.0;1009.0
110;408.0;-282.0;-39.0;-255.0;?;1002.0
108;409.0;-297.0;-38.0;-281.0;909.0;1033.0
108;405.0;-290.0;-37.0;?;938.0;1109.0
108;370.0;?;-35.0;?;1007.0;1050.0
?;342.0;-331.0;-34.0;-362.0;1054.0;?
?;339.0;-304.0;-31.0;-342.0;1017.0;957.0
104;350.0;-293.0;-28.0;-279.0;977.0;1003.0
?;370.0;-296.0;-26.0;?;969.0;?
104;362.0;-304.0;-22.0;?;941.0;1060.0
104;352.0;?;-19.0;-201.0;932.0;1025.0
104;357.0;-290.0;-19.0;-150.0;943.0;1044.0
104;380.0;-294.0;-21.0;-146.0;?;1016.0
103;?;-265.0;-22.0;-78.0;919.0;1042.0
103;405.0;-248.0;-22.0;-40.0;938.0;1078.0
103;441.0;-222.0;-20.0;-59.0;?;1082.0
104;371.0;-197.0;-20.0;-72.0;934.0;1050.0
103;392.0;-221.0;-20.0;-106.0;951.0;1026.0
103;420.0;-225.0;-22.0;-130.0;931.0;?
103;409.0;-231.0;-21.0;-144.0;919.0;996.0
103;465.0;-219.0;-21.0;-179.0;903.0;1018.0
103;471.0;-207.0;-20.0;-183.0;908.0;1059.0
104;501.0;?;?;-194.0;953.0;1022.0
103;450.0;-224.0;-18.0;-185.0;938.0;1006.0
103;480.0;-249.0;-18.0;-205.0;920.0;977.0
103;454.0;-281.0;-19.0;-222.0;918.0;960.0
103;433.0;-303.0;-22.0;-240.0;873.0;995.0
104;474.0;-317.0;-24.0;-227.0;889.0;1050.0
104;436.0;?;-27.0;-223.0;922.0;1050.0
103;403.0;-309.0;-30.0;-253.0;959.0;1038.0
103;385.0;?;?;?;978.0;996.0
103;404.0;-350.0;-39.0;-273.0;991.0;977.0
103;374.0;-363.0;-46.0;-269.0;943.0;996.0
104;358.0;-364.0;-51.0;-247.0;951.0;1014.0
104;362.0;-329.0;-56.0;-228.0;946.0;1008.0
103;358.0;-285.0;-60.0;-225.0;969.0;1016.0
?;362.0;-275.0;-64.0;-240.0;921.0;1041.0
103;359.0;-277.0;?;-235.0;951.0;1051.0
103;398.0;-277.0;-69.0;-214.0;967.0;1071.0
104;?;-260.0;-71.0;-224.0;987.0;1073.0
104;434.0;-246.0;-72.0;-243.0;984.0;1062.0
103;421.0;-242.0;-75.0;-241.0;?;1021.0
103;394.0;-254.0;-76.0;-245.0;948.0;996.0
103;396.0;-286.0;-76.0;-224.0;934.0;996.0
103;356.0;-281.0;-77.0;?;931.0;1016.0
104;394.0;-292.0;-78.0;-253.0;941.0;1047.0
104;?;?;-79.0;-265.0;959.0;1042.0
103;?;-312.0;?;-297.0;999.0;1043.0
103;389.0;-310.0;-84.0;-305.0;1000.0;?
103;420.0;-303.0;-87.0;-285.0;1031.0;1035.0
103;422.0;-303.0;?;-317.0;1025.0;1048.0
104;409.0;-301.0;-93.0;-288.0;1007.0;1042.0
104;424.0;-286.0;-95.0;-285.0;996.0;?
103;401.0;-281.0;-97.0;-266.0;984.0;1025.0
103;390.0;-295.0;-98.0;-246.0;961.0;1033.0
103;410.0;?;-99.0;-230.0;950.0;1044.0
103;388.0;-302.0;-100.0;-233.0;?;?
104;382.0;-296.0;-99.0;-249.0;947.0;1033.0
104;401.0;-285.0;-98.0;-215.0;?;1013.0
103;404.0;-294.0;-95.0;-231.0;933.0;1004.0
103;?;-292.0;-92.0;-233.0;929.0;996.0
103;404.0;-286.0;-87.0;-243.0;?;1010.0
103;416.0;?;-83.0;-234.0;940.0;997.0
104;447.0;-283.0;-78.0;?;?;1007.0
103;433.0;-292.0;-73.0;?;924.0;1010.0
103;420.0;-296.0;-68.0;-280.0;924.0;1015.0
103;428.0;-289.0;?;-294.0;933.0;1023.0
?;421.0;-304.0;-60.0;-301.0;?;1005.0
?;448.0;-311.0;-58.0;-289.0;943.0;1007.0
104;437.0;-324.0;-55.0;-322.0;944.0;1004.0
103;427.0;-344.0;-52.0;-320.0;952.0;?
103;420.0;-340.0;?;-320.0;952.0;968.0
?;400.0;-349.0;-50.0;?;946.0;988.0
103;?;-355.0;-48.0;?;941.0;985.0
104;419.0;-345.0;-48.0;-311.0;942.0;?
104;413.0;-351.0;-47.0;-284.0;944.0;983.0
?;394.0;-358.0;-46.0;-282.0;928.0;998.0
103;406.0;-337.0;-45.0;-272.0;929.0;1030.0
103;433.0;-331.0;-44.0;-272.0;943.0;1042.0
103;439.0;?;-43.0;-260.0;942.0;1055.0
104;477.0;-335.0;-42.0;-255.0;971.0;1057.0
104;451.0;-334.0;-43.0;?;981.0;1064.0
103;433.0;?;-45.0;?;990.0;1056.0
103;430.0;-342.0;-48.0;-233.0;977.0;1051.0
103;?;-352.0;-51.0;-239.0;988.0;1070.0
103;436.0;?;?;-208.0;995.0;1065.0
104;387.0;-323.0;-59.0;-210.0;977.0;1045.0
104;351.0;-329.0;-62.0;-223.0;?;1025.0
103;352.0;-327.0;-65.0;-209.0;966.0;1025.0
103;324.0;?;-67.0;-231.0;?;1013.0
103;352.0;-298.0;-68.0;-226.0;955.0;1007.0
103;337.0;-297.0;-68.0;-205.0;952.0;1014.0
104;355.0;-262.0;-66.0;-204.0;931.0;1005.0
104;374.0;-238.0;?;-215.0;920.0;?
103;388.0;?;-59.0;-224.0;949.0;1101.0
103;415.0;-235.0;-55.0;?;979.0;1123.0
?;430.0;-236.0;-51.0;-274.0;1029.0;?
?;421.0;-239.0;-47.0;-239.0;1027.0;1140.0
104;400.0;-244.0;-44.0;-241.0;1047.0;1138.0
104;?;?;?;-226.0;1095.0;1108.0
103;411.0;-284.0;-35.0;-204.0;1051.0;1056.0
103;382.0;?;-30.0;-217.0;?;?
103;360.0;-309.0;-25.0;-205.0;954.0;1022.0
103;362.0;-300.0;-20.0;-171.0;932.0;?
104;396.0;-277.0;-16.0;-166.0;949.0;977.0
103;340.0;-295.0;-11.0;-134.0;911.0;989.0
103;311.0;-253.0;-7.0;-131.0;856.0;970.0
?;?;-206.0;-4.0;?;890.0;966.0
?;355.0;-257.0;-1.0;-156.0;902.0;?
104;385.0;-252.0;0.0;-126.0;?;?
104;397.0;-252.0;1.0;-139.0;911.0;963.0
104;396.0;?;2.0;-142.0;924.0;?
104;?;?;3.0;-111.0;886.0;918.0
104;?;-205.0;4.0;-107.0;874.0;975.0
104;358.0;-263.0;5.0;?;860.0;1050.0
104;374.0;-203.0;5.0;-99.0;931.0;1089.0
104;365.0;-189.0;4.0;-128.0;991.0;1155.0
104;389.0;-214.0;3.0;-137.0;1050.0;1202.0
104;425.0;?;1.0;-89.0;1093.0;1197.0
?;379.0;-196.0;0.0;-45.0;?;1109.0
105;308.0;-176.0;-2.0;-17.0;1002.0;1053.0
105;268.0;-159.0;-2.0;-13.0;918.0;1041.0
105;275.0;?;-2.0;-63.0;?;1023.0
105;257.0;-177.0;0.0;?;948.0;?
105;276.0;-171.0;3.0;-68.0;946.0;1038.0
105;298.0;-128.0;4.0;-100.0;941.0;1063.0
105;325.0;-68.0;6.0;-141.0;967.0;1070.0
105;299.0;-52.0;9.0;-152.0;?;1052.0
105;315.0;-83.0;11.0;-155.0;971.0;1024.0
105;315.0;-138.0;14.0;-209.0;970.0;989.0
105;301.0;-142.0;17.0;-231.0;949.0;1038.0
?;338.0;-133.0;19.0;-246.0;959.0;1070.0
105;356.0;-147.0;23.0;-245.0;1014.0;1088.0
105;391.0;-152.0;26.0;?;1037.0;1092.0
105;387.0;-167.0;31.0;-251.0;1041.0;1074.0
105;383.0;-204.0;35.0;-233.0;1020.0;1044.0
105;377.0;-224.0;38.0;-258.0;996.0;1031.0
105;380.0;-225.0;40.0;-309.0;996.0;984.0
105;387.0;-253.0;43.0;-276.0;973.0;1020.0
105;365.0;-270.0;46.0;-271.0;942.0;1053.0
105;393.0;-271.0;49.0;-262.0;977.0;1041.0
105;377.0;-255.0;51.0;-253.0;1001.0;1044.0
105;412.0;-227.0;53.0;?;1007.0;1046.0
105;384.0;-252.0;?;-212.0;1001.0;?
105;?;?;53.0;-217.0;?;1045.0
105;347.0;-312.0;53.0;-224.0;980.0;1044.0
105;355.0;-288.0;53.0;-206.0;948.0;?
105;368.0;-272.0;54.0;-211.0;955.0;1046.0
105;377.0;-261.0;55.0;-199.0;946.0;1019.0
105;365.0;-247.0;56.0;-187.0;947.0;1023.0
105;373.0;-253.0;56.0;-199.0;946.0;1025.0
105;360.0;-251.0;56.0;-192.0;953.0;1016.0
105;353.0;-247.0;56.0;-204.0;975.0;1037.0
105;370.0;-241.0;56.0;-196.0;?;1053.0
105;?;-247.0;56.0;-202.0;979.0;1040.0
?;365.0;-241.0;56.0;-214.0;974.0;1035.0
105;394.0;-237.0;56.0;-215.0;969.0;1032.0
105;385.0;-236.0;56.0;-234.0;?;1038.0
105;404.0;?;56.0;-219.0;972.0;1016.0
?;395.0;?;55.0;-205.0;962.0;994.0
105;403.0;-248.0;56.0;-217.0;962.0;1017.0
105;?;-254.0;56.0;-227.0;963.0;1001.0
105;383.0;-258.0;56.0;-232.0;957.0;1006.0
105;362.0;-253.0;56.0;-216.0;932.0;1034.0
?;?;-264.0;56.0;-223.0;947.0;1018.0
105;372.0;-263.0;56.0;-236.0;951.0;1024.0
105;365.0;-255.0;56.0;-225.0;952.0;1035.0
?;380.0;-266.0;57.0;-230.0;975.0;1043.0
105;375.0;-269.0;57.0;-228.0;988.0;1023.0
105;399.0;-285.0;57.0;-206.0;973.0;1030.0
105;378.0;?;58.0;-204.0;969.0;1055.0
?;365.0;?;58.0;-185.0;978.0;1052.0
105;?;-262.0;58.0;-175.0;974.0;1056.0
105;365.0;-251.0;58.0;-185.0;969.0;1062.0
?;389.0;-253.0;59.0;-184.0;971.0;1044.0
105;388.0;?;59.0;-171.0;962.0;1049.0
105;?;-239.0;60.0;-186.0;?;1016.0
105;348.0;-240.0;61.0;-220.0;954.0;1012.0
105;391.0;-231.0;62.0;-231.0;970.0;1001.0
105;376.0;-228.0;63.0;-244.0;959.0;1010.0
105;376.0;-244.0;64.0;-251.0;947.0;1024.0
105;363.0;-235.0;65.0;-268.0;948.0;1051.0
105;351.0;-232.0;66.0;-253.0;982.0;1063.0
105;408.0;-245.0;66.0;-254.0;1010.0;1002.0
