InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
479.0;-77.0;857.0;507.0;914.0;661.0;-355;-163;-355;-645.0;-100
?;-102.0;?;?;909.0;807.0;302;-185;302;-600.0;?
468.0;-175.0;649.0;594.0;855.0;901.0;-234;-165;-234;-590.0;179
459.0;-324.0;610.0;532.0;817.0;834.0;148;-179;148;-600.0;368
458.0;?;728.0;545.0;?;?;?;?;89;-632.0;250
455.0;-283.0;750.0;?;836.0;741.0;95;-174;?;?;250
450.0;-415.0;?;491.0;?;719.0;140;-176;140;-708.0;278
451.0;-584.0;655.0;448.0;?;?;7;-174;7;-719.0;237
453.0;?;?;477.0;?;740.0;-32;-175;-32;?;275
456.0;?;?;343.0;?;761.0;-23;-175;-23;?;250
459.0;-440.0;612.0;405.0;800.0;?;-28;-175;-28;-677.0;263
?;-442.0;570.0;594.0;776.0;?;-19;-175;-19;-648.0;277
?;-453.0;445.0;465.0;802.0;?;-13;-175;-13;-609.0;279
?;-473.0;513.0;488.0;?;961.0;-20;-175;-20;-594.0;?
461.0;-506.0;?;454.0;775.0;?;6;-175;?;-610.0;272
462.0;-571.0;605.0;522.0;863.0;?;?;-175;-7;-633.0;266
462.0;-634.0;565.0;513.0;808.0;808.0;-27;-175;-27;-618.0;257
461.0;-668.0;583.0;524.0;?;?;-9;-175;-9;?;260
460.0;-697.0;593.0;485.0;?;809.0;-23;-175;-23;-668.0;266
458.0;-595.0;616.0;432.0;962.0;?;?;-175;?;-660.0;?
?;-593.0;658.0;284.0;920.0;773.0;-17;-175;-17;-652.0;276
?;-568.0;581.0;192.0;726.0;801.0;1;-175;1;-612.0;271
?;-552.0;596.0;?;789.0;844.0;33;?;33;-617.0;?
454.0;?;492.0;?;725.0;999.0;7;-175;7;-618.0;278
454.0;-512.0;454.0;410.0;679.0;1074.0;1;-175;1;-609.0;274
455.0;?;408.0;343.0;710.0;935.0;-8;-175;-8;?;274
?;-510.0;520.0;384.0;913.0;811.0;-12;?;-12;-599.0;269
455.0;-544.0;672.0;525.0;877.0;760.0;?;-175;33;?;272
457.0;-668.0;664.0;588.0;?;652.0;43;-175;43;-663.0;273
460.0;?;727.0;560.0;939.0;631.0;48;-175;48;-730.0;267
459.0;-777.0;925.0;511.0;892.0;476.0;?;-175;86;-726.0;272
?;?;995.0;?;?;364.0;84;-175;84;?;269
460.0;?;983.0;?;971.0;318.0;36;-175;36;-732.0;?
461.0;-439.0;916.0;440.0;1024.0;295.0;51;-175;51;-709.0;247
461.0;?;873.0;350.0;1063.0;282.0;13;-175;13;?;233
465.0;-184.0;871.0;305.0;?;327.0;-124;-175;-124;-775.0;243
?;?;921.0;?;1112.0;377.0;-143;?;?;-827.0;?
?;45.0;921.0;280.0;987.0;437.0;-162;-172;-162;-908.0;262
473.0;89.0;932.0;270.0;1026.0;478.0;?;-170;-113;-873.0;291
478.0;103.0;953.0;229.0;?;545.0;-101;-169;-101;-895.0;213
483.0;76.0;?;227.0;1034.0;536.0;200;-167;200;-991.0;237
487.0;25.0;901.0;143.0;1032.0;503.0;966;-166;966;?;244
495.0;-27.0;931.0;92.0;948.0;494.0;890;?;890;-767.0;-143
504.0;-60.0;927.0;139.0;978.0;486.0;540;-164;540;-820.0;-62
510.0;-135.0;?;197.0;?;590.0;847;-164;847;-895.0;306
515.0;-143.0;836.0;237.0;950.0;622.0;?;-165;973;-880.0;248
?;-135.0;783.0;209.0;?;555.0;?;?;?;-775.0;?
524.0;-120.0;828.0;207.0;961.0;?;606;-164;606;?;415
527.0;-150.0;799.0;206.0;?;474.0;?;?;840;-722.0;384
531.0;?;798.0;239.0;918.0;?;39;-162;39;-756.0;540
532.0;?;818.0;304.0;?;502.0;?;?;-615;-758.0;516
534.0;-207.0;822.0;?;866.0;507.0;?;?;?;-711.0;363
537.0;-180.0;843.0;?;964.0;508.0;-172;-159;-172;-760.0;403
534.0;-170.0;?;282.0;917.0;433.0;?;-158;-195;-718.0;359
532.0;?;823.0;265.0;975.0;?;-64;-158;-64;?;301
530.0;-186.0;807.0;254.0;?;463.0;-98;-158;-98;?;318
529.0;-170.0;818.0;220.0;989.0;475.0;?;-158;?;-721.0;?
529.0;-168.0;828.0;171.0;?;498.0;-65;?;-65;-758.0;364
529.0;-110.0;801.0;239.0;1019.0;531.0;-109;-157;-109;?;377
527.0;?;784.0;320.0;?;556.0;-72;-157;-72;-753.0;?
528.0;-141.0;751.0;293.0;?;?;-37;-157;-37;-756.0;377
528.0;-144.0;879.0;?;1067.0;632.0;2;-157;?;-745.0;370
526.0;?;?;218.0;975.0;532.0;?;-157;-24;-767.0;356
527.0;-174.0;812.0;282.0;945.0;562.0;-53;-157;?;-776.0;349
528.0;?;?;318.0;927.0;551.0;51;-157;51;-797.0;?
531.0;-311.0;835.0;356.0;918.0;546.0;100;-156;100;-812.0;363
?;-290.0;872.0;377.0;?;485.0;?;-156;31;?;337
535.0;-181.0;844.0;365.0;900.0;489.0;?;?;-235;-435.0;350
?;-200.0;853.0;407.0;933.0;471.0;-258;?;-258;-398.0;?
?;?;824.0;408.0;877.0;453.0;86;-152;86;94.0;456
542.0;-191.0;843.0;339.0;998.0;493.0;98;-152;98;-102.0;423
543.0;-145.0;850.0;341.0;949.0;?;?;-152;?;-551.0;478
548.0;-116.0;891.0;359.0;921.0;442.0;111;-152;111;-643.0;297
547.0;-101.0;?;345.0;937.0;?;?;?;-495;-733.0;?
551.0;-116.0;832.0;299.0;?;537.0;?;-152;-1057;?;502
555.0;?;813.0;286.0;956.0;598.0;-499;?;-499;-443.0;671
562.0;-119.0;753.0;310.0;946.0;572.0;419;-153;419;-533.0;583
?;?;804.0;?;965.0;627.0;642;-153;642;-541.0;510
571.0;-157.0;?;345.0;995.0;?;494;-154;?;-387.0;410
575.0;-178.0;755.0;318.0;?;?;?;-153;276;-355.0;?
580.0;-233.0;759.0;?;?;709.0;?;-153;129;-296.0;321
584.0;-247.0;780.0;288.0;963.0;723.0;157;-153;157;-291.0;327
589.0;?;705.0;278.0;?;759.0;164;-152;164;-263.0;395
592.0;-373.0;698.0;?;967.0;?;223;-152;223;-210.0;427
596.0;-402.0;678.0;?;837.0;820.0;141;-152;141;-242.0;417
601.0;-409.0;702.0;?;1018.0;810.0;23;-152;23;-215.0;423
605.0;-428.0;594.0;346.0;709.0;813.0;173;-151;173;?;406
609.0;-460.0;660.0;?;1756.0;830.0;280;-150;280;-213.0;?
609.0;?;632.0;249.0;1110.0;787.0;210;-149;?;-233.0;294
612.0;-521.0;?;350.0;883.0;840.0;59;-148;59;?;?
?;?;602.0;?;915.0;769.0;-66;-147;?;-179.0;266
619.0;?;700.0;387.0;980.0;943.0;-118;?;-118;-172.0;?
?;-530.0;734.0;417.0;981.0;?;-126;?;-126;-216.0;301
622.0;-500.0;679.0;329.0;?;716.0;-126;?;-126;?;299
625.0;-508.0;748.0;?;944.0;?;-113;-145;-113;-242.0;280
?;-512.0;669.0;285.0;807.0;824.0;-46;-145;-46;?;319
628.0;-710.0;?;?;855.0;894.0;-81;-145;-81;?;329
626.0;-538.0;603.0;197.0;812.0;?;-219;-145;-219;-225.0;314
630.0;-450.0;551.0;?;676.0;893.0;-198;-145;-198;-237.0;363
631.0;-460.0;?;178.0;748.0;829.0;-87;-147;-87;-241.0;387
?;-485.0;446.0;177.0;656.0;952.0;-135;-148;-135;-391.0;378
627.0;-532.0;430.0;?;644.0;939.0;-238;-149;-238;-534.0;?
?;?;334.0;278.0;897.0;904.0;-242;-149;-242;?;392
628.0;-570.0;369.0;172.0;?;923.0;-351;-150;-351;-170.0;399
?;-570.0;388.0;145.0;835.0;?;-586;-152;-586;-171.0;486
626.0;-651.0;451.0;?;?;896.0;-654;-152;-654;-198.0;568
?;?;615.0;?;795.0;1017.0;?;?;-622;-305.0;588
622.0;?;548.0;165.0;?;982.0;?;?;?;-419.0;620
620.0;-706.0;?;147.0;791.0;935.0;-432;-153;?;-527.0;?
617.0;-680.0;?;166.0;789.0;936.0;-153;-152;-153;-667.0;487
?;-701.0;477.0;169.0;773.0;880.0;?;-152;-136;-568.0;470
610.0;?;487.0;96.0;875.0;935.0;-235;-152;?;-757.0;440
605.0;-737.0;?;67.0;863.0;941.0;-222;-152;-222;-580.0;438
602.0;-738.0;?;64.0;787.0;929.0;-268;-151;-268;-523.0;438
600.0;-705.0;411.0;7.0;809.0;965.0;?;-151;-205;-635.0;?
597.0;?;?;-47.0;809.0;1008.0;-456;-150;-456;-613.0;448
593.0;-659.0;397.0;-40.0;790.0;990.0;-735;-149;-735;-600.0;116
?;-659.0;346.0;-43.0;?;1038.0;?;-149;-454;?;130
585.0;-678.0;333.0;-26.0;?;1012.0;-643;-148;?;-313.0;342
583.0;-719.0;?;?;?;1004.0;?;-148;-302;-299.0;130
?;?;314.0;72.0;822.0;1039.0;1265;-150;1265;-238.0;?
570.0;-754.0;364.0;223.0;845.0;992.0;789;-155;789;?;?
565.0;?;433.0;392.0;?;1110.0;-844;-161;-844;?;372
?;?;364.0;454.0;829.0;?;-316;-161;-316;-280.0;229
555.0;-803.0;349.0;361.0;?;956.0;?;?;145;-241.0;311
546.0;-809.0;?;249.0;635.0;?;?;?;-74;?;194
543.0;-783.0;?;189.0;?;807.0;?;-162;102;-26.0;?
535.0;?;552.0;102.0;569.0;771.0;-4;?;-4;?;239
528.0;-916.0;475.0;?;537.0;808.0;-59;?;-59;-469.0;276
528.0;-810.0;338.0;26.0;573.0;835.0;?;-162;-11;-480.0;298
526.0;-627.0;294.0;-41.0;?;902.0;-52;?;-52;?;300
525.0;-521.0;218.0;-43.0;571.0;952.0;-11;?;?;-782.0;280
519.0;-474.0;213.0;?;647.0;?;?;-162;?;-537.0;279
518.0;-532.0;252.0;-37.0;?;990.0;51;-162;?;-700.0;309
?;-628.0;230.0;23.0;731.0;965.0;34;-162;?;-721.0;?
508.0;-670.0;257.0;23.0;776.0;?;38;-162;38;-535.0;?
505.0;?;326.0;?;729.0;893.0;61;-162;61;-612.0;284
?;-777.0;322.0;145.0;860.0;848.0;-4;?;-4;-364.0;273
?;-775.0;386.0;102.0;?;862.0;-27;-162;-27;-594.0;257
496.0;-784.0;427.0;?;970.0;801.0;22;-162;22;?;248
?;-730.0;478.0;68.0;922.0;758.0;?;-162;-32;-690.0;?
489.0;?;?;125.0;977.0;799.0;-47;-162;-47;-679.0;269
487.0;-638.0;552.0;78.0;923.0;?;-26;?;-26;-694.0;258
487.0;-606.0;624.0;115.0;917.0;835.0;?;-162;?;-655.0;?
488.0;-563.0;625.0;118.0;936.0;857.0;0;-162;0;-702.0;276
488.0;-503.0;589.0;98.0;889.0;?;?;?;17;-756.0;276
486.0;-501.0;610.0;108.0;907.0;879.0;69;-162;69;-668.0;?
487.0;-555.0;?;92.0;928.0;893.0;?;-162;90;-624.0;252
490.0;?;620.0;69.0;779.0;914.0;23;-162;23;-693.0;250
?;-552.0;?;129.0;964.0;924.0;17;?;17;-661.0;273
494.0;-591.0;574.0;116.0;941.0;938.0;?;-162;?;-702.0;268
493.0;-598.0;577.0;127.0;917.0;954.0;48;-162;?;-683.0;247
494.0;-605.0;533.0;175.0;947.0;897.0;21;?;?;?;?
493.0;-610.0;598.0;?;1005.0;959.0;59;-163;59;-901.0;243
492.0;-642.0;601.0;168.0;993.0;927.0;12;-163;12;-737.0;238
491.0;-640.0;617.0;259.0;937.0;856.0;-17;-163;-17;-626.0;246
486.0;-679.0;?;?;1011.0;750.0;5;-163;5;-573.0;237
486.0;-654.0;729.0;405.0;982.0;773.0;-19;-163;-19;-698.0;246
483.0;?;753.0;421.0;1086.0;728.0;-27;?;-27;-778.0;243
479.0;-658.0;827.0;445.0;?;544.0;-32;-163;?;-692.0;233
477.0;-567.0;874.0;510.0;1012.0;460.0;?;-163;-17;-565.0;?
470.0;-483.0;932.0;547.0;1024.0;444.0;-57;-163;-57;-638.0;250
470.0;-430.0;?;587.0;?;456.0;-113;-163;-113;-586.0;247
463.0;?;975.0;586.0;1093.0;390.0;-68;-162;?;-228.0;249
?;?;940.0;?;1060.0;368.0;?;-162;-64;?;244
455.0;-150.0;993.0;613.0;941.0;366.0;?;?;?;206.0;274
447.0;-79.0;?;636.0;?;338.0;-67;-162;-67;?;212
443.0;?;1021.0;685.0;946.0;320.0;-63;-162;-63;?;290
441.0;?;1077.0;678.0;935.0;219.0;-132;-162;-132;119.0;303
?;65.0;1030.0;672.0;927.0;181.0;-3;-162;-3;-611.0;328
437.0;66.0;1102.0;?;903.0;162.0;?;?;506;-171.0;449
434.0;84.0;1094.0;771.0;857.0;125.0;?;-164;740;-562.0;286
432.0;103.0;967.0;800.0;?;114.0;14;-161;14;-650.0;708
430.0;176.0;1046.0;785.0;812.0;?;?;-161;?;-625.0;400
431.0;255.0;?;798.0;?;?;?;-160;-500;?;879
?;276.0;1025.0;801.0;807.0;?;?;-154;1963;?;1468
431.0;310.0;1035.0;838.0;?;-40.0;1724;-159;1724;-463.0;-769
431.0;314.0;1015.0;870.0;821.0;-72.0;?;-162;?;-224.0;?
431.0;325.0;982.0;?;759.0;-90.0;43;-161;?;-60.0;721
432.0;376.0;978.0;874.0;743.0;-130.0;-22;-162;-22;-96.0;?
431.0;439.0;979.0;859.0;727.0;-151.0;?;-161;36;-96.0;?
431.0;453.0;?;849.0;713.0;?;-14;-162;-14;-100.0;294
432.0;?;935.0;875.0;644.0;-194.0;9;-162;9;-65.0;217
?;503.0;?;?;581.0;-214.0;2;-161;2;62.0;312
426.0;539.0;897.0;913.0;483.0;-190.0;-34;-162;-34;141.0;?
423.0;561.0;894.0;?;518.0;-260.0;2;-162;2;?;292
420.0;565.0;832.0;892.0;?;-243.0;?;-162;4;140.0;283
419.0;582.0;775.0;906.0;501.0;-263.0;13;-162;13;?;276
418.0;598.0;?;912.0;493.0;-298.0;-10;-162;-10;110.0;284
417.0;584.0;?;917.0;461.0;-408.0;-18;-162;-18;?;?
?;?;689.0;938.0;469.0;?;-2;-162;?;86.0;278
417.0;618.0;653.0;974.0;?;-324.0;?;-162;-9;?;?
421.0;617.0;?;979.0;454.0;-356.0;5;-162;5;-13.0;268
420.0;?;644.0;969.0;442.0;-395.0;5;-162;5;-7.0;268
?;636.0;?;968.0;473.0;-400.0;-11;-162;-11;-61.0;277
423.0;?;677.0;967.0;431.0;-395.0;?;-162;13;-56.0;278
423.0;658.0;678.0;?;458.0;-396.0;21;-162;?;-32.0;276
421.0;673.0;638.0;948.0;490.0;-397.0;13;-162;?;-10.0;276
422.0;692.0;630.0;978.0;?;-417.0;12;-162;12;?;273
420.0;710.0;617.0;966.0;466.0;?;?;-162;-15;56.0;274
?;715.0;627.0;970.0;421.0;-426.0;11;?;?;18.0;276
413.0;723.0;648.0;980.0;?;-417.0;52;?;52;101.0;?
?;714.0;618.0;986.0;408.0;-407.0;-19;-162;?;92.0;272
414.0;718.0;609.0;972.0;453.0;?;-37;-162;-37;?;?
411.0;729.0;590.0;968.0;454.0;?;?;-162;13;103.0;275
410.0;714.0;605.0;992.0;451.0;-422.0;4;-162;4;118.0;277
409.0;718.0;597.0;1019.0;459.0;-405.0;?;-162;?;104.0;273
407.0;711.0;602.0;1030.0;471.0;-399.0;-29;-162;?;131.0;277
405.0;706.0;612.0;1012.0;?;-407.0;-45;-162;-45;105.0;?
402.0;706.0;624.0;?;455.0;-410.0;23;-162;23;80.0;276
402.0;715.0;640.0;1000.0;429.0;-433.0;13;-162;13;74.0;277
?;706.0;621.0;1005.0;448.0;-425.0;?;?;?;62.0;277
401.0;?;611.0;1017.0;453.0;-424.0;18;-162;18;43.0;279
400.0;720.0;619.0;1008.0;433.0;-424.0;-19;?;-19;41.0;275
399.0;?;589.0;1008.0;432.0;-424.0;?;?;-8;60.0;274
?;?;592.0;1009.0;427.0;-425.0;3;-162;3;53.0;276
399.0;742.0;?;1003.0;?;-436.0;13;-162;13;59.0;267
?;736.0;620.0;990.0;428.0;-447.0;19;-162;19;?;272
399.0;741.0;604.0;1010.0;416.0;?;-29;-162;?;98.0;279
403.0;731.0;600.0;1008.0;417.0;?;-15;?;-15;82.0;?
402.0;733.0;604.0;1018.0;403.0;-441.0;33;-162;33;87.0;278
400.0;736.0;614.0;1016.0;403.0;-436.0;7;-162;?;?;278
398.0;742.0;?;1012.0;436.0;?;-17;-162;?;83.0;277
?;744.0;?;1009.0;431.0;-442.0;?;?;-26;96.0;?
?;?;597.0;1021.0;409.0;-456.0;-24;-162;-24;?;279
401.0;741.0;579.0;999.0;408.0;-464.0;-9;-162;-9;96.0;279
401.0;742.0;599.0;1006.0;399.0;?;10;-162;10;118.0;278
?;743.0;?;999.0;?;?;9;?;9;82.0;279
?;?;591.0;997.0;376.0;-462.0;-35;-162;-35;100.0;279
?;?;580.0;998.0;363.0;-443.0;-38;-162;-38;?;275
400.0;750.0;570.0;1017.0;383.0;-453.0;-3;-162;-3;109.0;279
401.0;748.0;565.0;1015.0;405.0;-465.0;-30;-162;-30;54.0;283
401.0;754.0;580.0;1020.0;407.0;-484.0;-41;-162;?;64.0;277
?;753.0;571.0;?;387.0;-477.0;19;?;19;117.0;275
400.0;742.0;583.0;?;379.0;-488.0;44;-162;44;128.0;277
400.0;740.0;582.0;1019.0;394.0;-477.0;?;-162;16;142.0;279
399.0;745.0;595.0;993.0;?;-463.0;?;-162;?;129.0;283
400.0;758.0;581.0;1022.0;395.0;?;-13;-162;-13;134.0;282
?;767.0;589.0;1015.0;372.0;-457.0;18;-162;18;121.0;277
401.0;760.0;572.0;1009.0;382.0;-466.0;1;-162;1;117.0;275
399.0;?;557.0;1026.0;385.0;?;1;-162;1;207.0;277
399.0;759.0;?;1015.0;?;-475.0;21;-162;21;?;?
?;759.0;589.0;?;377.0;-482.0;?;-162;15;207.0;?
399.0;754.0;583.0;1014.0;395.0;-480.0;-1;-162;-1;?;277
?;748.0;552.0;?;404.0;-481.0;?;-162;21;142.0;277
402.0;744.0;?;?;393.0;-471.0;10;-162;10;133.0;279
?;749.0;563.0;1016.0;400.0;-481.0;-37;-162;-37;201.0;?
400.0;759.0;582.0;1020.0;370.0;-480.0;-2;-162;?;252.0;277
?;?;569.0;1033.0;356.0;-468.0;?;-162;9;213.0;274
402.0;759.0;574.0;1006.0;378.0;?;-31;-162;?;226.0;275
402.0;751.0;585.0;1006.0;407.0;-484.0;?;-162;-8;211.0;282
400.0;759.0;?;999.0;382.0;-471.0;?;-162;3;178.0;?
402.0;760.0;?;1023.0;367.0;-484.0;-1;-162;?;202.0;285
?;?;562.0;1004.0;381.0;-473.0;?;-162;34;?;279
?;762.0;579.0;?;384.0;-474.0;5;-162;5;238.0;?
400.0;762.0;589.0;1006.0;?;-490.0;?;?;-13;205.0;277
?;?;571.0;1019.0;381.0;-481.0;14;?;14;234.0;?
401.0;756.0;573.0;1029.0;?;-489.0;-18;?;-18;?;279
?;757.0;571.0;1018.0;?;-481.0;-23;-162;-23;211.0;279
403.0;?;?;1002.0;?;-498.0;7;-162;7;213.0;278
401.0;765.0;581.0;996.0;376.0;-490.0;?;-162;18;213.0;274
?;771.0;?;1026.0;364.0;?;?;-162;25;182.0;277
401.0;?;?;1017.0;375.0;?;22;-162;22;217.0;280
402.0;768.0;?;?;?;-479.0;?;-162;14;?;277
402.0;762.0;545.0;1015.0;?;?;12;-162;12;193.0;?
402.0;767.0;550.0;1005.0;346.0;-483.0;15;-162;15;249.0;273
400.0;767.0;?;981.0;360.0;-481.0;8;-162;8;222.0;269
402.0;769.0;552.0;984.0;370.0;-493.0;2;-162;2;230.0;276
402.0;764.0;569.0;?;338.0;?;2;?;2;228.0;274
?;?;566.0;1027.0;375.0;-483.0;3;-162;3;219.0;?
?;757.0;560.0;1022.0;?;-471.0;19;-162;19;200.0;269
399.0;767.0;558.0;1014.0;?;-485.0;28;-162;28;194.0;279
398.0;763.0;541.0;1024.0;325.0;-484.0;17;-162;17;239.0;?
400.0;764.0;560.0;1016.0;?;?;15;-162;?;259.0;?
400.0;754.0;553.0;989.0;318.0;?;23;-162;23;224.0;270
?;762.0;?;1002.0;?;?;-13;-162;-13;?;270
399.0;755.0;552.0;?;330.0;-490.0;?;-162;-17;224.0;270
399.0;?;552.0;?;299.0;?;14;-162;14;?;279
?;757.0;552.0;1027.0;?;-489.0;-71;-161;-71;222.0;236
399.0;758.0;551.0;997.0;?;?;197;-162;197;211.0;409
?;765.0;538.0;974.0;326.0;?;69;-162;69;?;446
399.0;761.0;519.0;?;317.0;-509.0;-793;?;-793;134.0;525
398.0;762.0;527.0;1008.0;360.0;-512.0;-778;-161;?;170.0;1149
399.0;760.0;536.0;1051.0;?;-501.0;-427;-160;-427;119.0;921
400.0;766.0;574.0;?;349.0;-537.0;-506;?;-506;51.0;284
400.0;768.0;591.0;972.0;318.0;-538.0;?;?;-618;98.0;261
?;767.0;598.0;971.0;304.0;-525.0;-575;-156;-575;133.0;232
402.0;775.0;588.0;918.0;325.0;-524.0;-361;-153;-361;162.0;199
404.0;771.0;573.0;880.0;309.0;-503.0;?;-151;-252;154.0;205
?;790.0;556.0;892.0;?;-493.0;118;?;118;175.0;?
407.0;818.0;543.0;837.0;421.0;-473.0;445;-151;445;43.0;-90
?;811.0;560.0;817.0;423.0;-471.0;997;-154;?;67.0;-105
409.0;824.0;562.0;764.0;544.0;-452.0;2469;-158;2469;41.0;?
408.0;?;545.0;796.0;584.0;-402.0;2597;-158;2597;?;369
409.0;767.0;594.0;781.0;670.0;-331.0;715;?;715;?;124
?;?;619.0;708.0;682.0;-290.0;?;-164;?;159.0;191
404.0;732.0;696.0;695.0;762.0;?;213;-163;213;135.0;300
?;?;748.0;732.0;806.0;?;?;-164;103;202.0;274
?;674.0;?;737.0;908.0;-154.0;110;?;110;225.0;?
395.0;610.0;842.0;779.0;995.0;?;143;-165;143;?;272
389.0;?;973.0;797.0;1018.0;-99.0;45;?;?;209.0;245
387.0;580.0;1033.0;832.0;1003.0;-100.0;?;-165;44;229.0;245
?;551.0;1089.0;863.0;?;?;?;?;32;208.0;?
383.0;521.0;?;888.0;994.0;-53.0;-1;-165;-1;199.0;250
379.0;489.0;1188.0;922.0;?;-57.0;?;-165;14;163.0;263
378.0;478.0;1193.0;935.0;993.0;?;37;-165;?;146.0;236
378.0;505.0;1176.0;872.0;912.0;-95.0;?;-165;?;213.0;228
?;511.0;1153.0;842.0;893.0;-76.0;-32;-165;-32;262.0;239
372.0;520.0;1173.0;816.0;862.0;-85.0;-13;-165;-13;?;243
372.0;?;?;756.0;894.0;-84.0;-47;-165;?;250.0;?
369.0;551.0;?;740.0;875.0;-77.0;-59;-165;-59;198.0;251
367.0;561.0;1027.0;?;853.0;?;-3;-165;?;185.0;252
367.0;533.0;1006.0;?;805.0;?;?;?;-5;207.0;253
367.0;522.0;980.0;786.0;?;?;4;-165;4;?;248
370.0;534.0;973.0;?;845.0;-9.0;-13;-165;-13;179.0;246
373.0;499.0;919.0;717.0;794.0;-26.0;-45;?;-45;136.0;241
371.0;?;951.0;707.0;842.0;?;0;-165;0;114.0;248
?;451.0;893.0;691.0;904.0;-1.0;4;-165;4;107.0;?
375.0;402.0;914.0;658.0;860.0;62.0;18;-165;18;34.0;?
376.0;357.0;818.0;661.0;831.0;113.0;10;-165;10;0.0;257
382.0;375.0;838.0;?;?;?;?;?;1;113.0;258
?;359.0;863.0;?;920.0;?;58;-165;?;180.0;?
390.0;322.0;818.0;624.0;934.0;?;39;-165;39;184.0;242
396.0;275.0;785.0;565.0;921.0;265.0;-16;-165;?;89.0;236
400.0;?;871.0;561.0;965.0;460.0;-64;-165;-64;?;234
404.0;169.0;?;511.0;1002.0;452.0;-130;-165;-130;55.0;231
405.0;93.0;?;484.0;971.0;505.0;-146;?;-146;120.0;235
410.0;53.0;?;434.0;?;524.0;-115;-164;-115;163.0;?
411.0;?;771.0;?;1039.0;621.0;-127;-164;-127;167.0;250
?;?;?;374.0;993.0;705.0;-169;-163;-169;179.0;254
415.0;-148.0;?;352.0;925.0;746.0;-227;-163;?;142.0;203
420.0;-173.0;723.0;286.0;941.0;808.0;?;?;-303;137.0;210
427.0;-249.0;668.0;?;927.0;?;-18;-161;-18;?;251
433.0;?;672.0;258.0;901.0;903.0;?;-160;223;42.0;?
442.0;-386.0;620.0;229.0;?;900.0;129;-157;129;-64.0;231
450.0;-449.0;598.0;204.0;876.0;937.0;268;-156;268;?;311
?;-496.0;573.0;234.0;865.0;948.0;126;-154;126;?;255
470.0;-584.0;478.0;233.0;747.0;961.0;?;-151;77;-37.0;317
480.0;-621.0;468.0;268.0;?;930.0;523;-150;?;?;474
?;-626.0;513.0;?;764.0;930.0;531;?;?;-72.0;499
499.0;?;542.0;288.0;1035.0;925.0;229;?;?;?;513
508.0;-693.0;539.0;270.0;963.0;?;155;-149;155;?;522
515.0;-706.0;?;292.0;792.0;?;?;-149;252;70.0;?
?;-723.0;?;364.0;?;972.0;49;-149;49;96.0;?
524.0;-701.0;?;?;?;1296.0;-301;?;-301;52.0;454
527.0;-704.0;?;?;844.0;937.0;-278;-149;-278;59.0;424
?;-665.0;564.0;?;?;907.0;-110;-149;?;?;434
532.0;-637.0;578.0;?;874.0;873.0;-13;?;-13;?;417
536.0;?;?;241.0;832.0;826.0;95;-150;95;35.0;460
536.0;-986.0;?;280.0;894.0;842.0;208;-150;208;-5.0;?
?;-785.0;599.0;287.0;844.0;848.0;249;-150;249;-21.0;499
539.0;?;565.0;281.0;813.0;884.0;249;-151;?;19.0;499
539.0;?;571.0;286.0;818.0;855.0;281;?;281;49.0;441
?;-597.0;562.0;286.0;850.0;?;294;-150;294;43.0;425
537.0;-594.0;579.0;245.0;?;876.0;283;-150;283;?;429
538.0;-590.0;547.0;258.0;767.0;895.0;289;-150;289;70.0;444
535.0;-610.0;?;248.0;730.0;?;251;-149;251;101.0;500
535.0;-615.0;514.0;?;648.0;935.0;258;-149;258;?;?
534.0;-603.0;?;260.0;726.0;?;404;?;?;54.0;475
?;?;482.0;138.0;615.0;907.0;562;-147;562;101.0;509
?;-627.0;488.0;148.0;?;919.0;772;-147;772;106.0;567
?;-621.0;455.0;?;722.0;882.0;902;-147;902;?;598
529.0;-656.0;392.0;83.0;744.0;?;877;-147;?;47.0;591
?;?;?;119.0;729.0;?;880;-147;880;57.0;592
?;-683.0;?;154.0;721.0;?;?;?;880;93.0;599
526.0;-728.0;303.0;?;770.0;?;934;-146;934;73.0;566
524.0;-701.0;338.0;171.0;754.0;980.0;1039;-146;1039;67.0;562
524.0;-749.0;370.0;?;?;966.0;964;-146;964;157.0;552
519.0;-775.0;369.0;337.0;722.0;960.0;?;-146;?;166.0;563
517.0;-835.0;?;250.0;748.0;947.0;1014;-146;1014;177.0;563
515.0;-859.0;500.0;242.0;?;?;914;?;914;175.0;533
512.0;-833.0;440.0;211.0;593.0;859.0;1202;-146;1202;143.0;?
507.0;-795.0;?;?;578.0;913.0;278;?;278;112.0;?
501.0;-773.0;433.0;338.0;761.0;936.0;-1294;-143;-1294;?;?
496.0;-751.0;?;348.0;607.0;988.0;-861;-143;-861;334.0;8
488.0;-710.0;176.0;306.0;536.0;908.0;189;-143;189;318.0;229
482.0;-702.0;260.0;283.0;621.0;886.0;296;-142;296;210.0;247
474.0;-704.0;385.0;251.0;601.0;946.0;253;-142;253;?;238
468.0;-753.0;323.0;299.0;600.0;?;?;-143;212;162.0;244
?;?;275.0;265.0;622.0;?;?;?;70;302.0;247
