Accelerometer LH accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer BACK accX;Accelerometer LUA_ accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer HIP accZ
?;-110.0;391;?;?;81.0;-946.0;358.0;475.0
937.0;-94.0;165;110.0;832.0;?;-896.0;366.0;496.0
1028.0;-56.0;-225;?;868.0;109.0;-957.0;360.0;476.0
1034.0;-82.0;?;?;870.0;97.0;?;314.0;474.0
?;-74.0;128;?;?;93.0;-913.0;?;458.0
1090.0;-115.0;71;125.0;?;102.0;?;304.0;473.0
788.0;-124.0;-4;134.0;730.0;?;-842.0;274.0;439.0
985.0;-116.0;?;126.0;712.0;98.0;-897.0;285.0;432.0
797.0;?;-13;143.0;737.0;147.0;-838.0;251.0;431.0
?;-28.0;?;?;?;163.0;-875.0;221.0;469.0
880.0;-76.0;-13;184.0;783.0;203.0;-882.0;278.0;470.0
?;-67.0;?;?;791.0;199.0;-850.0;260.0;430.0
831.0;?;-15;213.0;800.0;198.0;-806.0;279.0;420.0
?;?;23;229.0;?;171.0;-639.0;259.0;?
?;?;?;291.0;?;161.0;-835.0;234.0;414.0
889.0;-112.0;16;315.0;787.0;165.0;-764.0;254.0;395.0
933.0;-126.0;35;286.0;786.0;232.0;-770.0;242.0;403.0
?;-188.0;35;?;?;249.0;-761.0;251.0;415.0
1001.0;-124.0;31;?;842.0;261.0;?;289.0;415.0
960.0;-9.0;?;255.0;?;254.0;-773.0;299.0;435.0
977.0;-38.0;25;269.0;845.0;265.0;?;320.0;?
995.0;-219.0;8;267.0;841.0;271.0;-775.0;311.0;?
966.0;-291.0;?;302.0;849.0;290.0;-802.0;327.0;390.0
995.0;?;?;293.0;851.0;330.0;-807.0;332.0;386.0
?;-124.0;?;222.0;827.0;?;-807.0;314.0;400.0
1001.0;-142.0;6;220.0;796.0;296.0;-775.0;298.0;?
1127.0;-303.0;-2;203.0;838.0;310.0;-900.0;326.0;432.0
?;-358.0;2;237.0;812.0;?;?;300.0;434.0
915.0;-294.0;1;232.0;792.0;?;-840.0;296.0;405.0
859.0;-106.0;?;?;832.0;?;-879.0;267.0;445.0
1010.0;-159.0;4;?;754.0;309.0;-903.0;285.0;?
938.0;-146.0;?;218.0;789.0;?;-821.0;252.0;441.0
982.0;-98.0;-41;214.0;?;327.0;-933.0;?;?
977.0;-54.0;-23;?;818.0;322.0;?;243.0;427.0
797.0;-52.0;23;234.0;776.0;?;-739.0;301.0;434.0
956.0;-45.0;26;225.0;785.0;286.0;?;?;?
959.0;-97.0;7;206.0;795.0;330.0;-781.0;235.0;458.0
830.0;-151.0;-3;215.0;?;310.0;-705.0;?;465.0
1057.0;-140.0;6;239.0;808.0;?;?;302.0;452.0
932.0;-151.0;11;213.0;855.0;302.0;-807.0;295.0;?
904.0;-144.0;12;202.0;761.0;278.0;?;?;453.0
921.0;-102.0;?;220.0;816.0;?;?;342.0;443.0
1001.0;-283.0;-20;203.0;842.0;309.0;-851.0;?;446.0
?;?;-22;?;?;282.0;?;?;471.0
925.0;3.0;24;217.0;780.0;299.0;-787.0;295.0;463.0
863.0;?;-11;208.0;?;?;-908.0;267.0;462.0
960.0;-86.0;-74;?;785.0;?;-658.0;?;464.0
923.0;-98.0;-77;195.0;866.0;?;-825.0;?;484.0
1040.0;-34.0;?;196.0;828.0;309.0;-888.0;253.0;462.0
920.0;17.0;-72;226.0;824.0;283.0;-826.0;296.0;463.0
937.0;-93.0;-82;?;804.0;?;-779.0;324.0;?
938.0;?;-68;189.0;?;275.0;-806.0;317.0;476.0
?;-65.0;-3;193.0;810.0;?;-797.0;306.0;?
922.0;-93.0;?;?;?;321.0;-891.0;282.0;?
978.0;-76.0;-25;?;796.0;263.0;-818.0;308.0;449.0
931.0;-85.0;?;184.0;797.0;272.0;?;308.0;449.0
916.0;-97.0;?;202.0;777.0;269.0;-893.0;281.0;456.0
993.0;-29.0;?;202.0;?;261.0;?;304.0;474.0
830.0;3.0;-19;213.0;831.0;287.0;-904.0;282.0;?
?;93.0;-23;208.0;?;250.0;-796.0;295.0;459.0
954.0;106.0;-20;217.0;826.0;267.0;-823.0;334.0;463.0
1001.0;125.0;-21;213.0;790.0;256.0;-866.0;327.0;453.0
1035.0;93.0;-22;207.0;773.0;262.0;-706.0;?;452.0
1003.0;12.0;-20;224.0;797.0;272.0;-851.0;354.0;439.0
923.0;-21.0;?;220.0;?;251.0;-851.0;266.0;465.0
892.0;-38.0;34;220.0;816.0;?;?;252.0;439.0
870.0;13.0;-9;228.0;850.0;?;?;287.0;426.0
952.0;?;-15;229.0;843.0;266.0;-830.0;305.0;415.0
972.0;36.0;?;247.0;831.0;?;-724.0;329.0;434.0
917.0;26.0;1;236.0;?;?;-758.0;350.0;449.0
906.0;-9.0;20;221.0;817.0;262.0;-832.0;359.0;?
915.0;-45.0;24;231.0;823.0;250.0;-850.0;?;444.0
912.0;-5.0;24;240.0;835.0;?;?;?;365.0
916.0;22.0;16;240.0;?;270.0;-861.0;320.0;256.0
886.0;10.0;0;254.0;816.0;281.0;-825.0;347.0;589.0
?;3.0;12;268.0;?;?;-784.0;340.0;450.0
922.0;37.0;13;?;820.0;284.0;-814.0;307.0;423.0
834.0;33.0;10;?;818.0;285.0;-832.0;324.0;424.0
904.0;1.0;14;255.0;824.0;279.0;-846.0;305.0;456.0
?;7.0;10;271.0;?;271.0;-836.0;305.0;424.0
?;14.0;13;?;832.0;287.0;-802.0;?;442.0
853.0;35.0;12;261.0;817.0;?;-815.0;319.0;?
803.0;20.0;?;278.0;817.0;310.0;-807.0;325.0;426.0
810.0;9.0;18;?;835.0;315.0;-780.0;?;415.0
800.0;9.0;0;278.0;820.0;?;-789.0;324.0;?
788.0;18.0;29;294.0;820.0;328.0;-810.0;332.0;442.0
823.0;19.0;22;308.0;841.0;333.0;?;324.0;?
820.0;27.0;-42;298.0;?;356.0;-830.0;296.0;409.0
762.0;28.0;?;?;863.0;362.0;-832.0;?;424.0
?;?;-1;299.0;863.0;351.0;-832.0;335.0;413.0
?;20.0;-24;295.0;825.0;360.0;-795.0;357.0;411.0
753.0;9.0;10;293.0;845.0;351.0;-808.0;?;?
?;4.0;-2;305.0;819.0;?;?;364.0;431.0
762.0;?;0;285.0;?;364.0;-809.0;368.0;413.0
767.0;21.0;13;306.0;874.0;361.0;-825.0;?;430.0
749.0;?;?;305.0;839.0;371.0;-827.0;389.0;422.0
?;0.0;-15;315.0;865.0;382.0;-791.0;383.0;406.0
748.0;0.0;-5;311.0;876.0;?;-805.0;?;404.0
?;7.0;0;?;856.0;361.0;-808.0;383.0;423.0
726.0;10.0;?;313.0;?;369.0;?;396.0;425.0
704.0;0.0;5;297.0;851.0;?;-845.0;382.0;425.0
734.0;8.0;?;308.0;862.0;373.0;?;378.0;404.0
735.0;?;1;298.0;864.0;?;?;396.0;407.0
819.0;?;-12;308.0;?;362.0;-854.0;387.0;413.0
772.0;8.0;?;287.0;?;369.0;-829.0;407.0;421.0
705.0;-4.0;-10;301.0;893.0;?;-838.0;?;433.0
778.0;5.0;-12;?;891.0;?;-839.0;380.0;427.0
770.0;-4.0;0;?;861.0;363.0;-845.0;412.0;433.0
739.0;31.0;18;290.0;873.0;372.0;?;426.0;423.0
740.0;6.0;6;297.0;900.0;?;-826.0;418.0;421.0
729.0;?;?;301.0;?;370.0;-827.0;397.0;416.0
749.0;1.0;-10;289.0;885.0;356.0;-839.0;397.0;441.0
729.0;-9.0;-19;302.0;884.0;351.0;?;387.0;?
741.0;?;-20;?;874.0;?;-813.0;?;425.0
?;?;-25;287.0;888.0;355.0;-822.0;412.0;441.0
724.0;17.0;-13;?;871.0;?;-849.0;431.0;456.0
728.0;0.0;23;298.0;884.0;368.0;-862.0;437.0;416.0
779.0;10.0;7;298.0;?;368.0;-859.0;?;406.0
735.0;17.0;?;?;880.0;371.0;?;432.0;426.0
743.0;5.0;19;307.0;874.0;360.0;-857.0;413.0;438.0
738.0;-8.0;14;289.0;901.0;357.0;-847.0;412.0;439.0
758.0;17.0;-15;?;?;358.0;-846.0;411.0;397.0
725.0;12.0;?;?;892.0;353.0;?;425.0;434.0
751.0;18.0;?;324.0;883.0;357.0;-850.0;428.0;?
712.0;21.0;4;289.0;893.0;360.0;-854.0;409.0;408.0
737.0;8.0;4;310.0;?;356.0;-857.0;416.0;434.0
693.0;29.0;16;311.0;872.0;358.0;-849.0;417.0;434.0
739.0;13.0;24;310.0;?;359.0;-845.0;417.0;424.0
698.0;9.0;23;?;849.0;365.0;?;406.0;409.0
717.0;8.0;?;312.0;?;359.0;-870.0;394.0;427.0
749.0;18.0;-30;305.0;875.0;357.0;-847.0;390.0;398.0
746.0;?;-2;295.0;879.0;359.0;-849.0;412.0;395.0
741.0;27.0;?;307.0;871.0;355.0;-856.0;?;?
779.0;17.0;12;308.0;848.0;355.0;-844.0;388.0;425.0
740.0;?;22;298.0;834.0;?;-845.0;419.0;405.0
737.0;24.0;18;317.0;?;366.0;-841.0;?;427.0
793.0;10.0;-11;304.0;846.0;363.0;-830.0;380.0;407.0
814.0;20.0;-25;290.0;835.0;356.0;-823.0;?;398.0
777.0;17.0;-16;310.0;844.0;358.0;-839.0;396.0;406.0
845.0;18.0;3;305.0;856.0;360.0;-831.0;406.0;426.0
887.0;22.0;2;294.0;?;360.0;-826.0;407.0;424.0
826.0;?;?;285.0;862.0;359.0;-826.0;407.0;409.0
891.0;15.0;9;?;850.0;358.0;?;407.0;468.0
875.0;26.0;?;276.0;?;?;-810.0;405.0;?
920.0;26.0;?;?;855.0;343.0;?;?;282.0
971.0;?;27;256.0;838.0;326.0;?;395.0;425.0
937.0;11.0;36;260.0;?;322.0;?;391.0;?
934.0;17.0;-6;?;830.0;330.0;-818.0;385.0;444.0
861.0;18.0;8;?;835.0;333.0;-857.0;?;455.0
880.0;27.0;19;269.0;?;324.0;-862.0;?;456.0
912.0;?;0;?;860.0;332.0;-844.0;349.0;435.0
893.0;?;37;297.0;865.0;340.0;-833.0;340.0;434.0
849.0;8.0;38;278.0;844.0;345.0;-826.0;376.0;442.0
918.0;12.0;-4;?;844.0;344.0;-848.0;361.0;475.0
617.0;34.0;-7;283.0;857.0;362.0;?;354.0;432.0
?;28.0;3;299.0;868.0;390.0;?;380.0;447.0
?;17.0;0;?;837.0;369.0;-870.0;366.0;450.0
746.0;17.0;1;282.0;866.0;342.0;-870.0;376.0;447.0
1089.0;28.0;-8;254.0;852.0;328.0;?;397.0;435.0
962.0;?;?;?;893.0;?;?;394.0;450.0
1033.0;34.0;40;?;925.0;?;?;358.0;447.0
886.0;38.0;30;273.0;866.0;?;-834.0;389.0;454.0
974.0;21.0;?;262.0;880.0;297.0;-853.0;404.0;439.0
943.0;17.0;1;242.0;854.0;295.0;-847.0;405.0;435.0
632.0;27.0;-18;240.0;819.0;297.0;-639.0;358.0;416.0
898.0;18.0;-7;?;?;318.0;-933.0;363.0;435.0
848.0;19.0;36;258.0;848.0;318.0;-884.0;338.0;?
835.0;27.0;16;189.0;826.0;?;-794.0;361.0;460.0
935.0;27.0;-26;210.0;834.0;322.0;-846.0;351.0;429.0
1076.0;?;-21;225.0;894.0;303.0;-798.0;?;456.0
972.0;?;-1;217.0;918.0;251.0;-841.0;330.0;467.0
?;24.0;-5;?;873.0;264.0;?;359.0;472.0
962.0;38.0;?;240.0;?;?;-868.0;371.0;457.0
1096.0;36.0;-6;222.0;903.0;265.0;?;298.0;479.0
464.0;27.0;?;186.0;?;?;-722.0;346.0;453.0
972.0;19.0;1;?;904.0;321.0;-899.0;?;467.0
949.0;30.0;?;234.0;844.0;?;-921.0;371.0;439.0
?;?;-21;192.0;800.0;?;-833.0;?;?
1059.0;37.0;-6;237.0;810.0;305.0;-906.0;?;438.0
958.0;20.0;?;223.0;?;?;-988.0;319.0;464.0
946.0;26.0;?;231.0;869.0;?;-893.0;298.0;466.0
835.0;18.0;?;211.0;897.0;312.0;?;323.0;466.0
864.0;28.0;?;?;910.0;278.0;-1010.0;335.0;466.0
894.0;24.0;15;228.0;876.0;260.0;-780.0;386.0;?
856.0;21.0;21;211.0;819.0;266.0;?;416.0;461.0
988.0;23.0;7;?;787.0;?;-948.0;371.0;432.0
954.0;24.0;1;225.0;855.0;?;-868.0;?;438.0
803.0;?;1;231.0;840.0;?;-957.0;312.0;?
995.0;20.0;?;232.0;826.0;308.0;-874.0;?;461.0
763.0;44.0;2;?;871.0;?;-889.0;?;468.0
965.0;20.0;?;205.0;895.0;318.0;-893.0;295.0;?
853.0;35.0;?;226.0;858.0;238.0;-754.0;327.0;?
929.0;44.0;-1;?;850.0;275.0;-845.0;337.0;444.0
?;14.0;-10;221.0;789.0;259.0;?;361.0;457.0
775.0;14.0;?;212.0;799.0;?;-821.0;339.0;478.0
697.0;36.0;10;219.0;804.0;316.0;-897.0;?;458.0
?;19.0;-7;230.0;?;288.0;?;300.0;473.0
1123.0;27.0;?;250.0;820.0;?;-844.0;297.0;467.0
1106.0;26.0;2;230.0;797.0;336.0;-858.0;?;?
918.0;?;?;?;?;268.0;-697.0;307.0;446.0
?;11.0;14;212.0;853.0;283.0;?;292.0;?
873.0;16.0;-23;224.0;894.0;263.0;-750.0;?;465.0
671.0;?;-3;229.0;939.0;244.0;-826.0;294.0;468.0
950.0;9.0;?;218.0;902.0;259.0;-876.0;305.0;477.0
869.0;?;0;223.0;?;295.0;-749.0;362.0;472.0
1003.0;23.0;0;217.0;793.0;326.0;-767.0;366.0;?
?;24.0;-12;234.0;783.0;?;?;346.0;469.0
1053.0;15.0;?;225.0;?;267.0;-999.0;315.0;483.0
564.0;30.0;18;204.0;778.0;213.0;-967.0;300.0;480.0
574.0;39.0;16;235.0;?;300.0;?;262.0;475.0
1177.0;27.0;-10;221.0;?;356.0;-933.0;280.0;476.0
900.0;28.0;-1;183.0;786.0;283.0;-794.0;252.0;476.0
1317.0;10.0;-2;210.0;834.0;293.0;-636.0;319.0;467.0
1120.0;27.0;15;?;928.0;?;-775.0;338.0;?
?;27.0;?;238.0;910.0;251.0;-716.0;251.0;476.0
560.0;27.0;?;?;858.0;228.0;-742.0;300.0;?
?;2.0;-21;218.0;880.0;179.0;?;358.0;496.0
1204.0;-2.0;-3;?;?;251.0;-829.0;341.0;480.0
1086.0;17.0;17;235.0;779.0;395.0;-668.0;331.0;?
847.0;-5.0;?;197.0;753.0;357.0;-913.0;?;?
828.0;5.0;25;218.0;772.0;242.0;-1182.0;385.0;444.0
748.0;13.0;19;?;761.0;262.0;-708.0;281.0;479.0
899.0;19.0;1;?;755.0;288.0;-877.0;275.0;482.0
1159.0;17.0;3;210.0;757.0;301.0;-1113.0;300.0;472.0
883.0;23.0;?;221.0;843.0;304.0;-833.0;261.0;485.0
1290.0;24.0;7;197.0;838.0;200.0;?;314.0;472.0
?;0.0;?;207.0;774.0;275.0;-733.0;287.0;465.0
1019.0;16.0;0;?;837.0;299.0;?;309.0;465.0
822.0;?;?;210.0;805.0;233.0;-574.0;?;475.0
703.0;9.0;-22;221.0;854.0;?;-763.0;?;?
1145.0;-1.0;10;228.0;748.0;213.0;-746.0;?;456.0
847.0;3.0;40;?;783.0;285.0;-873.0;351.0;444.0
?;16.0;33;238.0;?;273.0;-803.0;328.0;424.0
975.0;?;31;193.0;757.0;246.0;-902.0;294.0;426.0
754.0;26.0;?;194.0;729.0;299.0;-889.0;225.0;?
956.0;3.0;-6;196.0;746.0;?;-945.0;269.0;435.0
790.0;?;-28;?;743.0;257.0;-884.0;280.0;?
973.0;16.0;?;?;760.0;254.0;-876.0;265.0;465.0
876.0;25.0;32;202.0;726.0;273.0;-770.0;265.0;452.0
859.0;17.0;21;?;747.0;305.0;-931.0;293.0;464.0
?;6.0;?;?;720.0;300.0;?;226.0;459.0
865.0;16.0;27;195.0;735.0;260.0;-849.0;?;456.0
948.0;19.0;41;233.0;745.0;278.0;-850.0;274.0;?
682.0;10.0;18;224.0;773.0;277.0;-834.0;267.0;444.0
692.0;?;1;221.0;755.0;?;?;290.0;405.0
?;18.0;11;212.0;720.0;271.0;-875.0;283.0;433.0
772.0;27.0;-25;259.0;757.0;260.0;-839.0;308.0;?
801.0;26.0;-44;227.0;744.0;279.0;-871.0;278.0;445.0
1053.0;?;2;235.0;795.0;289.0;?;288.0;412.0
?;10.0;25;?;738.0;258.0;-899.0;359.0;436.0
924.0;?;7;206.0;?;224.0;-924.0;340.0;?
?;28.0;12;203.0;802.0;237.0;-877.0;311.0;453.0
782.0;26.0;24;194.0;828.0;246.0;-917.0;?;467.0
555.0;26.0;4;177.0;?;?;-875.0;344.0;450.0
752.0;8.0;?;166.0;825.0;265.0;-857.0;?;441.0
930.0;?;9;173.0;762.0;258.0;-879.0;313.0;502.0
857.0;33.0;17;189.0;817.0;255.0;-951.0;316.0;533.0
955.0;20.0;?;150.0;686.0;255.0;-951.0;279.0;?
953.0;11.0;-10;151.0;?;254.0;-954.0;?;454.0
541.0;15.0;16;147.0;784.0;218.0;-860.0;311.0;489.0
1270.0;34.0;2;115.0;708.0;271.0;?;?;477.0
1320.0;36.0;-19;134.0;767.0;?;-901.0;?;459.0
743.0;18.0;?;101.0;?;278.0;-924.0;?;470.0
801.0;28.0;-21;49.0;816.0;195.0;-784.0;278.0;?
1131.0;37.0;-10;32.0;?;117.0;?;305.0;?
1222.0;31.0;-20;10.0;748.0;83.0;-933.0;321.0;601.0
1569.0;6.0;25;-65.0;820.0;141.0;-818.0;261.0;977.0
1674.0;13.0;?;-67.0;742.0;176.0;?;187.0;451.0
?;22.0;53;-82.0;?;160.0;-913.0;286.0;655.0
804.0;26.0;48;?;1052.0;164.0;-920.0;314.0;?
134.0;11.0;6;-52.0;982.0;150.0;-1040.0;418.0;503.0
426.0;14.0;215;-40.0;977.0;127.0;-878.0;496.0;?
?;24.0;44;-49.0;993.0;66.0;?;?;570.0
713.0;24.0;?;-77.0;?;66.0;-848.0;513.0;564.0
544.0;6.0;-2;-59.0;?;16.0;?;576.0;576.0
628.0;33.0;42;-84.0;726.0;?;-1212.0;501.0;555.0
953.0;20.0;25;-96.0;655.0;-76.0;-1492.0;489.0;572.0
759.0;35.0;36;?;701.0;-122.0;?;399.0;564.0
412.0;36.0;?;-21.0;770.0;-121.0;-1118.0;400.0;536.0
591.0;27.0;19;?;?;?;-933.0;367.0;567.0
769.0;37.0;?;?;799.0;?;-758.0;367.0;537.0
703.0;20.0;12;38.0;854.0;-94.0;-659.0;376.0;544.0
699.0;?;6;17.0;795.0;25.0;-731.0;539.0;492.0
?;33.0;-4;18.0;795.0;?;?;576.0;?
778.0;17.0;?;33.0;773.0;96.0;-762.0;487.0;479.0
?;9.0;11;94.0;797.0;140.0;-686.0;400.0;457.0
?;11.0;-1;135.0;793.0;183.0;-953.0;396.0;421.0
695.0;31.0;?;?;764.0;27.0;-777.0;346.0;366.0
710.0;?;-40;?;763.0;13.0;-804.0;350.0;320.0
?;20.0;3;275.0;?;84.0;-949.0;290.0;348.0
772.0;25.0;46;279.0;?;163.0;-948.0;307.0;421.0
?;27.0;25;?;830.0;185.0;-853.0;254.0;?
736.0;?;36;289.0;829.0;157.0;-826.0;229.0;258.0
660.0;10.0;59;?;?;?;-901.0;203.0;242.0
640.0;18.0;16;?;791.0;?;-919.0;214.0;233.0
676.0;-19.0;?;267.0;747.0;173.0;-856.0;191.0;280.0
693.0;-17.0;8;290.0;803.0;164.0;?;168.0;253.0
684.0;?;-42;304.0;747.0;187.0;-913.0;?;?
?;-48.0;?;322.0;?;195.0;?;138.0;227.0
735.0;?;32;329.0;728.0;?;-916.0;122.0;169.0
695.0;?;-25;?;740.0;221.0;-893.0;139.0;?
736.0;-107.0;-65;409.0;733.0;223.0;-887.0;153.0;51.0
788.0;-80.0;-97;448.0;733.0;213.0;?;142.0;?
?;-90.0;-95;439.0;?;182.0;-804.0;144.0;160.0
769.0;?;-98;479.0;836.0;185.0;?;?;231.0
?;?;-102;415.0;843.0;182.0;-801.0;?;-121.0
790.0;-155.0;-111;410.0;?;163.0;-801.0;243.0;?
?;-332.0;?;327.0;844.0;161.0;-848.0;293.0;-15.0
816.0;-417.0;-271;368.0;849.0;?;?;283.0;3.0
867.0;-330.0;-610;198.0;842.0;187.0;-869.0;308.0;?
?;-120.0;?;329.0;844.0;186.0;?;342.0;146.0
804.0;-141.0;?;208.0;869.0;217.0;-958.0;327.0;278.0
817.0;?;-1390;229.0;?;251.0;?;317.0;677.0
821.0;-222.0;-1971;172.0;786.0;?;-944.0;?;190.0
?;?;-1524;172.0;855.0;264.0;-901.0;265.0;?
908.0;-123.0;?;145.0;830.0;257.0;-920.0;248.0;372.0
?;-241.0;-1802;176.0;812.0;?;-935.0;?;498.0
?;-216.0;878;195.0;?;215.0;?;284.0;426.0
724.0;?;1672;?;761.0;?;-978.0;274.0;418.0
815.0;?;583;145.0;720.0;211.0;-957.0;241.0;404.0
866.0;-278.0;27;127.0;716.0;191.0;-948.0;184.0;?
?;-116.0;-985;149.0;762.0;156.0;-1004.0;172.0;454.0
782.0;-244.0;-1425;163.0;802.0;116.0;-966.0;220.0;?
776.0;?;-1349;173.0;?;135.0;-998.0;230.0;458.0
760.0;-214.0;-1117;163.0;?;?;-940.0;266.0;447.0
?;-219.0;-233;178.0;826.0;168.0;-918.0;275.0;451.0
760.0;-138.0;?;231.0;826.0;146.0;-857.0;246.0;482.0
759.0;?;-2988;?;816.0;120.0;-857.0;238.0;?
710.0;-218.0;-2482;213.0;807.0;130.0;-911.0;249.0;445.0
699.0;-69.0;?;173.0;?;?;-965.0;255.0;435.0
722.0;3.0;123;?;?;?;-975.0;219.0;?
828.0;-29.0;1878;553.0;820.0;250.0;-988.0;279.0;616.0
?;-181.0;2987;?;897.0;271.0;-951.0;231.0;?
914.0;-157.0;3245;139.0;985.0;?;-940.0;242.0;515.0
?;-11.0;2436;340.0;965.0;289.0;-928.0;265.0;279.0
610.0;?;1240;401.0;685.0;283.0;-924.0;?;423.0
691.0;-100.0;378;419.0;?;281.0;-933.0;206.0;?
?;9.0;71;342.0;557.0;279.0;-932.0;30.0;97.0
604.0;-3.0;130;270.0;562.0;288.0;-928.0;-86.0;79.0
637.0;54.0;118;250.0;501.0;303.0;-950.0;-71.0;329.0
675.0;48.0;59;290.0;595.0;355.0;?;-46.0;?
667.0;25.0;69;289.0;649.0;470.0;-943.0;?;?
646.0;19.0;78;340.0;627.0;556.0;-862.0;103.0;241.0
?;19.0;58;?;?;?;-807.0;123.0;?
718.0;98.0;67;?;716.0;413.0;-717.0;172.0;374.0
695.0;114.0;66;325.0;?;408.0;-674.0;165.0;?
637.0;12.0;56;307.0;806.0;415.0;-637.0;216.0;334.0
662.0;-37.0;52;?;?;399.0;-737.0;245.0;336.0
753.0;-20.0;60;235.0;811.0;375.0;-757.0;271.0;?
798.0;-20.0;88;226.0;826.0;357.0;-772.0;285.0;329.0
734.0;77.0;378;280.0;840.0;?;-795.0;326.0;341.0
694.0;157.0;548;263.0;860.0;333.0;-843.0;327.0;336.0
800.0;112.0;847;-107.0;854.0;339.0;-862.0;346.0;362.0
958.0;282.0;1405;223.0;?;358.0;-866.0;?;437.0
956.0;414.0;846;153.0;?;357.0;-875.0;289.0;444.0
?;718.0;2178;145.0;?;339.0;-872.0;326.0;421.0
813.0;585.0;4892;70.0;885.0;325.0;-890.0;263.0;87.0
?;158.0;4685;112.0;814.0;307.0;-935.0;161.0;274.0
782.0;-219.0;2748;123.0;814.0;308.0;-974.0;126.0;462.0
647.0;-445.0;-292;91.0;765.0;318.0;-928.0;105.0;403.0
672.0;-373.0;-2752;55.0;703.0;334.0;-921.0;82.0;293.0
741.0;-248.0;-3261;94.0;612.0;339.0;-995.0;9.0;243.0
817.0;-155.0;?;?;620.0;398.0;?;-33.0;315.0
822.0;-166.0;-3118;?;603.0;421.0;?;?;?
770.0;-245.0;-2738;150.0;649.0;414.0;?;-20.0;316.0
778.0;-290.0;-2597;146.0;?;?;-981.0;-1.0;283.0
809.0;-363.0;-2369;150.0;673.0;373.0;-902.0;1.0;294.0
827.0;-456.0;?;157.0;667.0;383.0;?;32.0;327.0
825.0;?;-2195;137.0;696.0;?;-746.0;31.0;375.0
798.0;-238.0;-831;127.0;728.0;295.0;-734.0;43.0;324.0
815.0;?;-421;96.0;746.0;275.0;?;58.0;332.0
878.0;186.0;-397;?;?;276.0;?;106.0;?
?;?;-117;95.0;748.0;?;-860.0;108.0;341.0
?;-184.0;-169;95.0;?;299.0;?;130.0;339.0
822.0;-634.0;-107;84.0;785.0;301.0;-852.0;169.0;329.0
857.0;-631.0;-22;70.0;804.0;?;-885.0;205.0;354.0
815.0;?;-81;?;787.0;?;-889.0;204.0;335.0
?;-146.0;-140;67.0;815.0;?;-899.0;182.0;363.0
866.0;-517.0;?;75.0;821.0;?;?;?;386.0
845.0;-104.0;-25;86.0;816.0;268.0;-903.0;187.0;404.0
866.0;133.0;27;63.0;853.0;?;-920.0;172.0;396.0
798.0;-169.0;30;46.0;780.0;264.0;?;?;?
819.0;-118.0;?;22.0;812.0;263.0;-922.0;142.0;411.0
?;112.0;-314;13.0;788.0;254.0;-913.0;174.0;402.0
783.0;9.0;-213;-8.0;?;256.0;-945.0;176.0;394.0
798.0;?;?;-10.0;793.0;242.0;-936.0;206.0;419.0
812.0;61.0;?;?;793.0;247.0;-940.0;190.0;446.0
755.0;2.0;218;-77.0;789.0;239.0;-970.0;?;?
766.0;?;?;-36.0;?;220.0;-941.0;231.0;459.0
719.0;-50.0;1882;108.0;784.0;197.0;-954.0;189.0;462.0
685.0;-60.0;1027;258.0;?;?;-940.0;187.0;468.0
803.0;-127.0;-565;?;832.0;155.0;?;192.0;?
687.0;-42.0;?;268.0;880.0;144.0;-930.0;159.0;?
699.0;?;113;245.0;825.0;142.0;-928.0;170.0;266.0
697.0;-190.0;-10;291.0;747.0;137.0;-894.0;191.0;314.0
689.0;-225.0;119;328.0;756.0;146.0;-922.0;138.0;312.0
737.0;?;-73;?;764.0;169.0;-955.0;?;?
665.0;-140.0;55;376.0;829.0;197.0;-925.0;122.0;154.0
534.0;-356.0;111;389.0;817.0;204.0;-951.0;142.0;108.0
720.0;?;?;373.0;?;233.0;-929.0;?;?
?;?;70;354.0;795.0;301.0;?;144.0;110.0
769.0;-448.0;14;393.0;800.0;355.0;-887.0;?;147.0
781.0;?;114;394.0;?;?;?;112.0;?
601.0;-671.0;?;361.0;793.0;398.0;-925.0;111.0;?
?;-710.0;78;314.0;819.0;403.0;-935.0;135.0;?
?;-546.0;104;322.0;798.0;401.0;-913.0;165.0;153.0
816.0;-419.0;98;336.0;796.0;393.0;-930.0;195.0;171.0
655.0;?;62;337.0;811.0;421.0;-915.0;177.0;165.0
704.0;-425.0;?;333.0;749.0;414.0;-802.0;192.0;168.0
718.0;-440.0;63;343.0;777.0;?;-934.0;199.0;183.0
608.0;-449.0;64;341.0;806.0;434.0;-868.0;206.0;?
661.0;-363.0;79;371.0;804.0;423.0;-910.0;?;152.0
766.0;-313.0;21;?;782.0;?;?;226.0;130.0
706.0;-411.0;27;382.0;?;398.0;?;?;136.0
662.0;-347.0;-2;368.0;799.0;387.0;?;254.0;136.0
623.0;-338.0;-75;?;789.0;365.0;-892.0;?;122.0
?;-356.0;-27;415.0;830.0;341.0;-893.0;270.0;?
753.0;-354.0;?;?;804.0;317.0;?;286.0;161.0
?;?;-22;422.0;?;320.0;-869.0;278.0;?
806.0;-317.0;-19;393.0;838.0;341.0;?;270.0;?
1023.0;-268.0;-42;393.0;?;333.0;-775.0;304.0;?
930.0;-219.0;2;383.0;840.0;320.0;-886.0;301.0;?
?;-266.0;-24;378.0;809.0;332.0;-911.0;291.0;?
