InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax
?;-2049;575.0;?;-1810;440.0;2907;946
?;-1724;566.0;?;?;440.0;?;1206
?;?;560.0;422.0;735;440.0;857;1202
?;-869;557.0;430.0;1093;?;179;718
-553.0;-800;547.0;441.0;?;447.0;?;813
-549.0;-1029;541.0;?;809;448.0;?;962
-549.0;332;540.0;449.0;458;446.0;632;?
-551.0;959;535.0;452.0;319;?;?;599
-551.0;1459;535.0;455.0;127;?;855;512
-548.0;2922;539.0;458.0;-736;448.0;1397;510
?;2947;535.0;460.0;?;449.0;?;595
-539.0;2677;538.0;460.0;-976;448.0;1953;-341
-537.0;1232;545.0;460.0;-1232;448.0;?;-1066
?;1329;547.0;459.0;?;449.0;2496;-1951
-539.0;412;?;460.0;1602;451.0;1307;-1442
-545.0;-4668;?;461.0;?;455.0;?;?
-545.0;-4625;?;461.0;-174;461.0;-431;?
-542.0;-879;573.0;462.0;448;468.0;705;-1058
-540.0;131;579.0;463.0;-456;?;606;?
?;-145;?;464.0;115;485.0;757;-779
?;-88;596.0;467.0;-69;491.0;692;42
-517.0;34;600.0;472.0;?;495.0;697;111
-511.0;?;603.0;474.0;56;501.0;705;86
-516.0;27;?;477.0;-35;496.0;680;?
-528.0;19;611.0;485.0;42;?;?;98
-546.0;?;606.0;492.0;-5;487.0;689;143
-552.0;23;606.0;?;12;487.0;693;124
-560.0;25;605.0;511.0;11;?;693;126
?;28;601.0;?;10;?;693;129
-555.0;?;?;?;10;482.0;?;126
-550.0;25;599.0;?;?;481.0;?;128
?;26;?;543.0;10;478.0;692;?
-545.0;?;?;550.0;10;?;693;127
?;?;?;556.0;10;474.0;693;?
-550.0;26;594.0;560.0;10;472.0;692;127
-554.0;30;593.0;?;10;470.0;692;?
?;21;589.0;?;9;467.0;693;126
-559.0;31;585.0;568.0;11;?;692;128
-559.0;-12;586.0;569.0;19;?;693;137
-558.0;-15;582.0;569.0;?;?;693;137
-562.0;40;577.0;568.0;16;449.0;691;130
-569.0;-101;?;566.0;26;?;693;147
?;54;579.0;?;?;444.0;678;121
-582.0;-157;578.0;558.0;29;?;693;154
-588.0;6;582.0;552.0;20;441.0;682;129
-592.0;113;590.0;548.0;16;439.0;675;117
-601.0;-2205;591.0;545.0;49;435.0;838;?
?;-3298;?;542.0;-26;432.0;934;245
-614.0;-2662;595.0;537.0;155;431.0;845;487
-619.0;-2222;600.0;529.0;363;431.0;748;725
-617.0;?;601.0;520.0;329;427.0;?;672
?;-2035;601.0;511.0;342;?;?;717
-625.0;-777;596.0;502.0;68;?;609;?
-632.0;-620;591.0;?;-142;403.0;517;?
-636.0;-1434;587.0;482.0;-24;394.0;591;-102
-643.0;-1250;?;474.0;?;385.0;634;-29
-583.0;?;442.0;?;18;268.0;677;-2
-594.0;-12;440.0;280.0;23;268.0;661;-13
-607.0;?;443.0;277.0;?;268.0;673;?
-615.0;-9;444.0;275.0;17;?;683;9
-622.0;-7;?;?;12;267.0;684;9
?;-23;439.0;274.0;17;266.0;692;-3
-628.0;-6;440.0;274.0;14;265.0;680;9
-630.0;13;439.0;?;?;264.0;658;26
-633.0;?;434.0;274.0;54;262.0;644;30
?;-51;434.0;275.0;31;260.0;?;3
-634.0;29;?;277.0;-6;259.0;?;?
-633.0;-45;433.0;280.0;?;?;653;93
-630.0;-5;?;?;?;?;?;-1
-630.0;-396;?;286.0;-156;261.0;720;171
-631.0;-422;432.0;?;-79;262.0;463;800
-631.0;1404;438.0;296.0;?;?;166;471
-633.0;2202;438.0;304.0;?;263.0;167;?
-634.0;1506;442.0;312.0;186;264.0;258;256
-638.0;1134;445.0;320.0;-77;266.0;?;236
-641.0;1313;452.0;327.0;?;270.0;?;357
?;1717;456.0;334.0;270;272.0;907;466
-653.0;1704;?;341.0;?;274.0;902;104
-661.0;2358;472.0;350.0;243;272.0;1235;-207
-670.0;925;?;360.0;384;269.0;761;104
-678.0;-895;?;374.0;?;?;307;269
?;160;505.0;388.0;17;266.0;581;73
-698.0;?;522.0;407.0;3;267.0;666;89
-708.0;-343;547.0;427.0;-2;270.0;688;?
-720.0;7;?;443.0;-5;276.0;?;-101
-731.0;-130;601.0;455.0;24;?;660;?
-737.0;-52;?;466.0;8;285.0;688;-56
-747.0;-73;647.0;477.0;16;287.0;670;-2
?;-134;?;486.0;23;288.0;664;-23
-755.0;-104;685.0;494.0;20;288.0;668;-48
-762.0;-119;704.0;502.0;23;288.0;659;?
-763.0;?;721.0;507.0;17;288.0;668;-38
-763.0;-60;736.0;511.0;?;?;658;-21
-769.0;-36;746.0;513.0;20;291.0;658;-28
-769.0;-18;759.0;514.0;20;292.0;667;?
-767.0;-17;766.0;513.0;21;?;663;-33
-768.0;-3;776.0;511.0;?;295.0;656;-26
-768.0;0;784.0;508.0;22;296.0;659;-22
-765.0;-13;?;503.0;19;?;662;-28
-766.0;23;?;?;18;297.0;662;-23
-764.0;4;?;494.0;15;295.0;?;-15
-763.0;-49;790.0;?;17;?;662;-15
-764.0;?;?;484.0;19;?;663;-14
-763.0;-5;782.0;480.0;21;?;?;-13
-760.0;-2;781.0;476.0;26;?;654;-13
-762.0;41;776.0;472.0;25;285.0;657;-9
-763.0;53;?;469.0;25;284.0;658;-7
-758.0;15;771.0;465.0;21;284.0;660;-14
-759.0;-36;767.0;463.0;19;284.0;661;-16
-759.0;-7;765.0;461.0;19;?;660;-13
-758.0;34;768.0;460.0;?;285.0;666;-10
-759.0;?;762.0;459.0;20;285.0;661;?
-759.0;-2;762.0;458.0;28;286.0;656;-4
-759.0;-10;764.0;458.0;22;?;?;-5
-762.0;-45;?;459.0;16;287.0;?;-6
-761.0;-31;761.0;459.0;18;?;663;-6
?;-36;?;461.0;17;?;664;-6
-761.0;-37;759.0;462.0;17;284.0;664;-6
-759.0;-34;759.0;464.0;17;283.0;663;-6
?;-37;759.0;466.0;17;282.0;663;-6
-760.0;-34;?;467.0;17;282.0;663;?
?;-36;757.0;468.0;17;281.0;?;-6
-762.0;-35;?;470.0;17;278.0;664;-6
-762.0;?;751.0;471.0;19;275.0;?;-2
?;-24;748.0;474.0;19;272.0;663;-2
-760.0;-26;?;476.0;?;268.0;663;?
-762.0;-24;?;479.0;19;265.0;663;-2
-762.0;-26;?;482.0;19;262.0;?;-2
-761.0;-25;735.0;485.0;19;258.0;664;?
-762.0;-24;731.0;488.0;19;254.0;663;-2
-761.0;-28;722.0;?;19;249.0;663;-2
-761.0;?;720.0;?;19;245.0;663;-2
-761.0;-31;710.0;495.0;19;240.0;?;?
-760.0;-18;701.0;496.0;19;236.0;663;?
-758.0;?;?;497.0;22;233.0;660;-3
-760.0;40;685.0;497.0;22;229.0;659;?
-755.0;?;?;?;?;227.0;659;?
-754.0;36;670.0;498.0;21;226.0;659;?
-611.0;-512;?;?;-48;295.0;604;35
-603.0;-906;453.0;366.0;-29;293.0;643;?
-596.0;-1011;442.0;362.0;29;291.0;659;181
-587.0;-913;437.0;359.0;?;290.0;624;257
-580.0;-673;?;357.0;82;290.0;618;308
-574.0;-425;428.0;357.0;163;292.0;608;434
?;-282;430.0;357.0;163;295.0;579;389
-557.0;846;431.0;358.0;-224;298.0;863;175
-549.0;1506;430.0;357.0;-449;299.0;1286;213
-543.0;564;429.0;356.0;?;299.0;918;-28
-538.0;177;431.0;353.0;?;?;632;-101
?;456;?;349.0;-35;299.0;822;152
-530.0;144;?;344.0;?;?;669;?
-526.0;31;429.0;337.0;33;295.0;626;28
?;97;423.0;331.0;?;293.0;681;66
-527.0;-12;424.0;322.0;?;291.0;653;22
-531.0;?;423.0;311.0;?;290.0;676;53
-534.0;33;?;302.0;20;288.0;658;32
-539.0;-4;417.0;?;25;284.0;659;37
-544.0;-36;415.0;289.0;26;280.0;658;?
-550.0;-20;?;?;18;?;?;29
-560.0;-28;409.0;279.0;15;?;?;38
-568.0;?;406.0;276.0;11;272.0;?;37
-570.0;-30;403.0;?;13;271.0;667;?
-572.0;4;402.0;271.0;29;271.0;662;25
-574.0;-12;404.0;268.0;26;271.0;664;25
-573.0;?;399.0;264.0;16;271.0;666;20
-576.0;-23;?;256.0;19;?;667;14
-578.0;20;?;247.0;16;264.0;?;12
-577.0;3;387.0;239.0;14;258.0;672;19
?;?;?;233.0;18;253.0;669;15
-572.0;-24;372.0;228.0;22;247.0;?;5
-567.0;?;?;223.0;27;239.0;664;9
-554.0;?;?;219.0;16;?;673;10
-546.0;-25;340.0;216.0;13;224.0;672;5
?;-3;330.0;214.0;22;217.0;664;3
-523.0;5;320.0;212.0;?;?;679;2
?;15;?;210.0;7;?;681;12
-496.0;5;301.0;208.0;20;195.0;668;?
?;-8;292.0;206.0;?;?;?;8
-462.0;-4;281.0;204.0;24;181.0;665;11
-454.0;-4;274.0;205.0;36;177.0;658;5
-448.0;13;272.0;?;18;175.0;?;?
-447.0;25;272.0;217.0;23;176.0;?;?
-441.0;32;271.0;224.0;26;?;?;?
?;51;276.0;230.0;20;180.0;667;-4
-444.0;8;284.0;237.0;?;184.0;664;0
-443.0;-12;288.0;246.0;16;?;673;2
-447.0;42;?;256.0;14;194.0;672;5
-453.0;6;304.0;?;13;200.0;671;3
-458.0;-21;310.0;274.0;22;207.0;?;3
?;1;320.0;284.0;24;216.0;?;3
-480.0;?;?;?;13;227.0;673;?
-488.0;-36;351.0;308.0;?;240.0;677;0
-502.0;-61;367.0;321.0;11;256.0;672;?
-518.0;-94;392.0;?;19;274.0;652;14
-534.0;-131;409.0;353.0;21;293.0;649;17
?;-121;432.0;?;12;313.0;?;-3
?;?;450.0;?;?;334.0;654;10
-582.0;-137;470.0;412.0;17;356.0;639;23
?;?;490.0;433.0;22;380.0;633;16
?;-232;512.0;456.0;22;405.0;652;6
-613.0;?;528.0;479.0;-34;430.0;?;-33
-617.0;-424;539.0;502.0;10;?;667;32
-612.0;-121;551.0;?;-108;482.0;776;29
-594.0;1110;557.0;545.0;-270;?;?;-99
-563.0;1897;?;563.0;?;530.0;834;-11
?;3201;554.0;581.0;-28;549.0;?;-90
-483.0;5268;?;?;108;566.0;1175;?
-437.0;6188;540.0;?;363;?;1191;-983
?;6601;529.0;629.0;580;593.0;1364;-1335
-354.0;?;514.0;643.0;?;?;?;-1304
-322.0;?;501.0;658.0;-113;610.0;917;-401
-292.0;2444;?;671.0;?;616.0;?;41
-261.0;1269;467.0;684.0;54;620.0;399;-94
-223.0;763;?;696.0;-77;622.0;?;-288
?;1438;?;707.0;?;623.0;578;-438
-164.0;2539;404.0;716.0;42;624.0;?;?
-139.0;2954;386.0;?;-87;624.0;775;-298
-113.0;2884;366.0;733.0;-79;625.0;846;-315
-90.0;?;344.0;?;-147;625.0;821;-339
-65.0;?;?;746.0;-37;?;815;-279
-40.0;2984;303.0;753.0;-138;625.0;834;-341
-21.0;3013;282.0;758.0;-162;?;841;-358
?;?;263.0;761.0;1039;626.0;500;?
23.0;801;243.0;764.0;?;?;361;759
39.0;1221;225.0;?;1308;630.0;423;627
61.0;944;204.0;?;1347;630.0;404;662
85.0;1089;188.0;770.0;1372;630.0;402;672
103.0;1137;171.0;770.0;1413;632.0;394;695
123.0;89;?;769.0;378;634.0;615;75
138.0;?;142.0;768.0;-141;?;720;?
151.0;92;?;767.0;137;635.0;?;-181
?;-33;120.0;772.0;1;629.0;683;?
180.0;9;?;777.0;?;622.0;668;-176
195.0;16;79.0;777.0;49;620.0;668;-162
221.0;2;55.0;773.0;?;622.0;?;-176
253.0;12;27.0;771.0;52;620.0;656;?
?;?;-6.0;770.0;17;616.0;671;-143
?;-15;-31.0;?;43;611.0;657;-148
325.0;-3;-61.0;766.0;32;607.0;665;-144
?;16;-85.0;763.0;17;602.0;674;-137
350.0;-67;-105.0;761.0;?;597.0;633;-166
360.0;113;-123.0;759.0;-48;594.0;722;-104
367.0;-196;-141.0;755.0;150;?;574;-212
?;-248;?;751.0;106;591.0;556;-229
?;-534;-172.0;745.0;78;594.0;524;-204
384.0;-2720;?;742.0;?;?;768;-720
?;?;-194.0;?;-1016;598.0;2094;-1012
398.0;-2251;-205.0;736.0;-218;?;1486;-869
406.0;-695;-216.0;732.0;?;?;-2;-701
414.0;805;-226.0;729.0;1006;604.0;210;-441
426.0;1105;-236.0;727.0;800;604.0;369;-520
438.0;1021;-239.0;727.0;726;603.0;471;-659
447.0;1645;-245.0;730.0;726;?;?;-375
451.0;1704;-245.0;733.0;?;598.0;346;-405
454.0;?;-247.0;735.0;?;596.0;304;-242
457.0;2661;-252.0;?;-771;594.0;1535;-534
462.0;1767;-257.0;737.0;-2903;592.0;3544;-1243
461.0;1792;-258.0;739.0;-1673;590.0;3368;382
461.0;3221;-259.0;741.0;-403;588.0;?;1965
456.0;1928;-259.0;?;546;585.0;592;747
452.0;-339;-260.0;746.0;943;581.0;-579;-535
451.0;-838;-266.0;748.0;-506;?;1440;-705
?;-844;-269.0;748.0;-459;572.0;?;-711
449.0;-138;-274.0;748.0;68;569.0;635;-260
452.0;172;-283.0;747.0;-5;567.0;741;-27
452.0;-37;-288.0;746.0;71;565.0;622;-169
451.0;152;-287.0;747.0;23;562.0;688;?
451.0;71;-284.0;?;30;557.0;?;-136
451.0;?;-287.0;750.0;40;?;?;-128
?;?;-293.0;?;35;547.0;?;?
453.0;55;-295.0;754.0;31;540.0;671;-108
450.0;27;-302.0;756.0;?;533.0;668;-88
447.0;41;-305.0;757.0;29;528.0;?;-93
447.0;34;?;?;?;523.0;671;-92
448.0;15;-313.0;758.0;35;518.0;667;-94
447.0;30;-317.0;759.0;24;515.0;?;-71
450.0;2;?;?;?;513.0;672;-58
?;?;-323.0;757.0;?;513.0;670;-49
?;35;-328.0;?;12;512.0;671;-21
461.0;-6;?;?;20;512.0;671;-2
?;-17;-333.0;751.0;19;513.0;668;-1
471.0;-12;-335.0;750.0;23;?;663;-7
477.0;-18;-334.0;?;28;518.0;667;2
480.0;-12;-339.0;749.0;15;521.0;676;6
480.0;-3;-337.0;750.0;?;?;676;-8
483.0;5;-333.0;751.0;17;525.0;671;-7
485.0;-17;-329.0;751.0;18;529.0;?;?
484.0;-58;?;750.0;?;534.0;?;-9
485.0;-60;-323.0;749.0;16;537.0;666;?
487.0;-17;-323.0;749.0;?;540.0;674;5
486.0;?;-319.0;749.0;?;542.0;?;-1
?;-35;-319.0;?;13;544.0;668;-10
489.0;-37;-318.0;749.0;16;545.0;671;2
489.0;20;-314.0;750.0;18;546.0;662;-4
491.0;2;-316.0;749.0;18;548.0;657;-11
491.0;?;-316.0;749.0;20;549.0;?;-3
492.0;9;-317.0;748.0;23;?;659;-1
493.0;6;-318.0;747.0;23;549.0;660;-1
?;1;-323.0;746.0;23;547.0;659;0
?;12;-325.0;?;?;546.0;?;-1
497.0;-13;-327.0;746.0;23;544.0;?;-2
?;-40;-328.0;745.0;21;544.0;?;-9
499.0;-20;-328.0;744.0;19;544.0;664;-7
501.0;5;-331.0;743.0;18;?;664;1
500.0;-10;-332.0;740.0;13;548.0;665;?
501.0;?;-337.0;736.0;15;550.0;?;-6
506.0;4;-342.0;734.0;18;551.0;662;-3
507.0;1;-348.0;?;18;552.0;665;0
507.0;-28;-352.0;729.0;24;552.0;659;-1
511.0;-37;-355.0;728.0;25;552.0;655;-3
?;-4;-362.0;?;19;552.0;662;2
?;6;-362.0;726.0;15;?;?;0
513.0;-4;?;725.0;16;548.0;659;-5
513.0;6;-370.0;?;14;547.0;?;-2
?;16;-375.0;724.0;?;545.0;663;7
?;0;?;723.0;25;544.0;658;8
?;-35;-380.0;?;8;543.0;659;-4
510.0;-84;?;723.0;30;?;650;0
508.0;-245;?;723.0;-14;?;641;-28
506.0;-56;-388.0;724.0;42;542.0;666;?
?;-214;-388.0;724.0;28;541.0;746;32
503.0;-300;-388.0;723.0;-46;?;725;-39
503.0;210;-389.0;723.0;51;541.0;653;-48
503.0;-2239;-388.0;723.0;-285;540.0;901;-121
503.0;-4350;-389.0;725.0;8;?;?;-350
?;-281;-386.0;?;603;?;?;-377
493.0;4725;-390.0;728.0;320;527.0;368;-381
486.0;4205;-388.0;732.0;?;525.0;219;-295
480.0;1364;-384.0;735.0;5;523.0;566;9
472.0;477;-378.0;739.0;-41;521.0;547;-115
468.0;-587;-372.0;743.0;230;?;741;?
463.0;?;?;746.0;246;523.0;952;637
452.0;336;?;749.0;344;526.0;290;-271
448.0;481;?;751.0;?;530.0;273;?
442.0;?;-348.0;751.0;-49;536.0;708;183
436.0;?;-343.0;751.0;-84;540.0;686;86
438.0;186;-339.0;?;23;544.0;620;-39
440.0;51;-335.0;750.0;-2;547.0;642;-79
441.0;-92;-330.0;749.0;?;550.0;650;?
448.0;?;-326.0;?;23;554.0;653;-12
?;-118;-325.0;747.0;14;?;661;-2
452.0;-171;-319.0;745.0;?;?;?;?
456.0;-94;-315.0;745.0;21;568.0;?;-43
458.0;57;-312.0;746.0;24;570.0;658;?
459.0;48;-307.0;748.0;19;570.0;655;-16
459.0;41;-306.0;750.0;23;?;650;-22
459.0;34;?;751.0;22;572.0;651;-26
460.0;2;?;?;17;574.0;651;-33
459.0;6;?;?;29;576.0;?;-26
459.0;-7;-295.0;752.0;30;579.0;643;-24
458.0;-6;-292.0;752.0;19;580.0;654;?
459.0;?;-288.0;?;24;581.0;654;-14
456.0;-10;-285.0;753.0;16;582.0;658;-12
453.0;7;-285.0;753.0;12;?;660;-14
452.0;13;-280.0;754.0;23;583.0;651;-16
?;6;-277.0;?;21;583.0;?;-17
449.0;15;-274.0;?;22;?;649;-19
447.0;?;?;756.0;21;585.0;?;?
447.0;-24;-270.0;756.0;14;585.0;655;?
443.0;-23;-267.0;?;16;586.0;?;-3
443.0;5;-271.0;756.0;20;586.0;653;-5
444.0;13;-267.0;?;18;?;656;-5
443.0;-24;-270.0;?;16;586.0;654;?
445.0;4;?;756.0;?;?;652;-4
446.0;10;-269.0;755.0;20;586.0;650;?
?;-5;-271.0;?;18;586.0;?;?
447.0;20;-272.0;754.0;18;?;652;?
?;3;-270.0;754.0;19;587.0;652;-5
?;-24;-269.0;753.0;19;587.0;654;-2
?;-13;-273.0;?;19;588.0;652;?
452.0;2;?;752.0;?;?;?;-8
?;-16;-275.0;?;?;588.0;651;-4
?;-22;-273.0;751.0;16;589.0;654;-1
453.0;5;-273.0;751.0;3;589.0;?;?
452.0;?;-275.0;751.0;14;589.0;656;-4
453.0;-18;-273.0;751.0;20;?;?;?
453.0;-3;-271.0;?;21;590.0;651;0
451.0;2;-271.0;750.0;19;?;?;1
?;-17;-274.0;750.0;19;591.0;652;-2
?;5;-269.0;750.0;29;591.0;646;-1
?;29;-267.0;751.0;21;591.0;649;-4
?;-5;-267.0;751.0;16;?;652;-3
?;?;?;?;15;591.0;655;2
447.0;17;-264.0;752.0;18;590.0;?;-4
447.0;-23;-263.0;753.0;20;590.0;652;?
445.0;-36;-262.0;?;17;590.0;?;7
446.0;?;-260.0;754.0;15;589.0;648;-10
442.0;?;-260.0;754.0;?;589.0;?;?
444.0;?;-260.0;?;13;?;660;11
441.0;-182;-256.0;755.0;?;589.0;?;-5
440.0;-269;-256.0;756.0;-71;?;725;?
439.0;-267;-253.0;756.0;?;?;719;2
437.0;?;-249.0;?;?;?;?;12
436.0;-348;?;757.0;-23;?;671;62
435.0;-370;-245.0;757.0;-3;592.0;649;75
431.0;-508;?;?;100;?;559;?
430.0;-991;-235.0;758.0;93;?;?;88
429.0;?;-229.0;759.0;81;?;564;?
?;?;-223.0;760.0;?;598.0;?;168
422.0;350;-220.0;761.0;?;600.0;695;147
418.0;49;-212.0;762.0;?;?;644;99
413.0;144;-206.0;763.0;0;604.0;665;106
408.0;136;?;763.0;12;?;660;?
405.0;155;?;763.0;14;610.0;661;117
399.0;-482;-178.0;763.0;-38;614.0;594;-59
395.0;-770;-172.0;763.0;2;617.0;?;-129
?;-584;-162.0;762.0;?;620.0;551;-111
?;-692;-153.0;762.0;37;622.0;?;-94
374.0;-997;-147.0;762.0;99;625.0;?;-16
365.0;-1263;-139.0;761.0;-18;627.0;627;?
?;?;-130.0;761.0;105;?;549;-141
348.0;?;-119.0;762.0;267;629.0;465;?
341.0;-692;-109.0;763.0;182;629.0;540;-177
?;-1013;?;764.0;250;628.0;479;-220
317.0;-768;-94.0;766.0;219;627.0;?;?
307.0;?;-81.0;768.0;?;?;?;71
?;2276;-71.0;771.0;663;622.0;-19;-14
285.0;?;?;?;-231;619.0;?;-51
274.0;960;-51.0;?;?;615.0;1211;0
264.0;206;-43.0;782.0;97;611.0;530;?
?;?;-36.0;786.0;-6;606.0;645;?
?;189;?;?;-29;599.0;672;?
242.0;174;-24.0;797.0;44;591.0;598;-49
240.0;201;-24.0;801.0;-32;584.0;686;?
?;98;?;806.0;38;576.0;?;-43
246.0;?;-22.0;?;4;?;653;?
249.0;67;-25.0;815.0;16;560.0;651;-21
250.0;63;-26.0;819.0;27;554.0;636;-24
249.0;120;-27.0;821.0;17;550.0;641;-39
?;109;?;821.0;?;548.0;631;-40
262.0;81;?;820.0;10;548.0;659;?
267.0;86;-52.0;818.0;?;548.0;661;-20
?;58;-61.0;816.0;?;?;640;-32
280.0;83;-69.0;814.0;?;550.0;658;1
287.0;?;?;?;79;550.0;598;-40
290.0;35;-84.0;811.0;76;551.0;595;-51
293.0;?;-87.0;808.0;?;?;672;-4
?;-41;-87.0;806.0;-10;559.0;676;-6
285.0;-44;-87.0;802.0;?;565.0;677;-5
282.0;-35;-88.0;800.0;13;570.0;661;-11
280.0;-20;-84.0;797.0;30;?;649;-14
279.0;-51;-87.0;794.0;15;580.0;661;-11
278.0;-34;-88.0;792.0;14;584.0;660;-19
276.0;-4;?;789.0;18;587.0;659;?
278.0;-4;-99.0;785.0;17;?;656;-16
281.0;-11;-112.0;781.0;12;?;657;?
285.0;-30;?;?;16;?;659;-18
298.0;-30;-140.0;773.0;16;?;?;-11
308.0;-13;-150.0;770.0;13;596.0;661;-10
319.0;-26;-160.0;?;?;?;656;-6
331.0;-19;-168.0;766.0;20;599.0;664;?
338.0;?;?;?;?;?;665;-1
347.0;-18;-182.0;761.0;24;602.0;?;-8
356.0;-35;-186.0;759.0;?;604.0;661;-4
?;-9;-194.0;758.0;?;605.0;664;1
?;-17;?;?;?;607.0;658;?
377.0;-36;?;755.0;17;609.0;659;?
380.0;?;-202.0;754.0;?;611.0;?;-3
382.0;7;-201.0;753.0;?;?;662;?
386.0;?;?;752.0;17;616.0;659;0
389.0;?;-201.0;750.0;?;619.0;658;-3
392.0;5;-200.0;748.0;18;621.0;660;-4
396.0;?;?;746.0;18;624.0;657;?
394.0;?;?;743.0;?;627.0;662;?
391.0;-33;-205.0;741.0;13;629.0;661;-6
392.0;-8;-208.0;739.0;?;631.0;660;-2
403.0;-3;-212.0;737.0;20;632.0;661;2
416.0;-35;?;734.0;17;633.0;658;1
427.0;3;-224.0;730.0;17;635.0;?;?
438.0;?;-232.0;727.0;?;636.0;?;-4
444.0;-31;-239.0;723.0;20;636.0;648;-3
454.0;-7;-247.0;720.0;19;?;654;?
462.0;-36;-257.0;718.0;?;634.0;658;?
470.0;?;-266.0;716.0;18;?;654;-2
481.0;-24;?;?;21;632.0;651;?
487.0;-7;-281.0;712.0;?;?;?;-2
491.0;4;-288.0;710.0;21;631.0;650;-4
494.0;-4;-292.0;?;21;?;653;-2
496.0;6;-297.0;706.0;16;630.0;659;?
?;33;-303.0;?;22;?;654;0
?;83;-309.0;703.0;16;629.0;657;1
504.0;5;-309.0;?;?;629.0;?;-1
?;?;-313.0;702.0;27;629.0;648;?
506.0;2;-314.0;701.0;19;629.0;?;-1
?;-16;-315.0;700.0;22;630.0;657;2
?;12;-316.0;?;?;630.0;652;-2
?;23;-317.0;700.0;17;630.0;654;-5
514.0;-2;-316.0;701.0;15;629.0;659;-2
?;-3;-314.0;703.0;18;628.0;658;-2
514.0;-8;-313.0;?;19;627.0;?;1
512.0;-15;-313.0;705.0;19;627.0;657;5
508.0;-15;-313.0;706.0;?;626.0;?;-3
506.0;-16;-313.0;707.0;19;625.0;654;?
504.0;?;?;?;15;624.0;657;3
502.0;?;?;709.0;17;624.0;659;3
?;?;-314.0;?;13;623.0;?;-2
502.0;?;-313.0;710.0;12;?;?;-1
498.0;?;-311.0;?;16;?;658;?
498.0;24;-312.0;711.0;18;623.0;653;-4
?;3;-312.0;711.0;21;622.0;657;2
491.0;-16;-312.0;?;?;623.0;658;2
494.0;-5;?;711.0;18;?;?;?
495.0;-15;-313.0;710.0;14;622.0;664;7
?;?;-312.0;710.0;18;621.0;656;1
497.0;-33;-313.0;?;22;621.0;650;-2
?;-20;-311.0;710.0;22;621.0;654;2
499.0;-7;-315.0;710.0;22;621.0;652;?
?;-27;?;710.0;20;622.0;650;-1
500.0;-5;?;709.0;?;622.0;?;?
499.0;6;-316.0;708.0;18;622.0;?;-2
500.0;2;?;708.0;16;623.0;654;1
501.0;12;-315.0;708.0;17;622.0;?;?
500.0;13;-315.0;707.0;20;?;653;-1
501.0;-11;-317.0;707.0;?;623.0;651;1
501.0;-35;?;706.0;21;?;652;-1
503.0;-28;-321.0;?;?;622.0;654;4
501.0;-19;-320.0;?;22;622.0;650;?
502.0;-6;-320.0;707.0;20;622.0;652;-2
?;?;-318.0;707.0;15;621.0;657;2
500.0;3;-319.0;708.0;17;621.0;655;0
499.0;?;-320.0;708.0;22;620.0;652;-6
499.0;2;-318.0;709.0;23;619.0;651;-4
?;?;-320.0;709.0;?;619.0;657;2
498.0;-17;?;709.0;19;?;658;1
?;13;?;710.0;?;?;655;2
498.0;30;-317.0;710.0;18;618.0;656;3
495.0;-23;-315.0;?;18;618.0;656;0
?;2;?;711.0;20;618.0;656;-1
495.0;21;-315.0;711.0;?;?;?;-2
?;-14;?;711.0;18;618.0;651;?
494.0;-26;-315.0;?;?;617.0;653;-2
494.0;-25;-314.0;712.0;?;617.0;648;-10
494.0;?;-313.0;712.0;24;?;?;-7
?;-16;?;713.0;26;616.0;648;-5
495.0;?;-312.0;713.0;?;616.0;652;1
493.0;13;-312.0;714.0;14;616.0;661;8
?;14;-315.0;714.0;23;615.0;654;2
?;3;-313.0;?;24;614.0;649;-5
493.0;-22;-314.0;716.0;?;612.0;660;-2
489.0;-32;?;719.0;11;610.0;?;0
488.0;-1;-309.0;722.0;21;606.0;654;?
488.0;18;-309.0;726.0;?;603.0;657;6
483.0;?;?;732.0;16;?;?;?
476.0;7;-296.0;738.0;16;?;656;?
467.0;26;-286.0;745.0;20;591.0;655;5
461.0;10;-278.0;?;?;587.0;645;-1
451.0;9;-265.0;758.0;19;584.0;653;5
?;18;?;?;18;581.0;651;?
428.0;32;-241.0;769.0;28;580.0;641;?
415.0;67;-228.0;775.0;?;578.0;646;-5
406.0;69;-212.0;780.0;19;577.0;648;-2
?;51;-194.0;?;19;577.0;655;5
?;36;-181.0;789.0;11;576.0;657;3
377.0;21;-164.0;793.0;?;576.0;656;-1
368.0;29;?;796.0;17;?;654;?
?;35;-131.0;798.0;25;577.0;642;-7
349.0;?;-112.0;?;20;579.0;645;-1
?;-13;-95.0;802.0;19;580.0;647;?
333.0;-8;-83.0;803.0;17;?;651;?
328.0;11;?;804.0;11;582.0;656;3
319.0;1;-53.0;804.0;16;584.0;653;0
312.0;-5;-37.0;804.0;25;585.0;652;-1
305.0;30;-27.0;804.0;24;586.0;652;1
298.0;23;-13.0;804.0;19;587.0;652;-7
?;-12;?;804.0;15;?;656;-5
?;-12;3.0;804.0;12;588.0;?;3
