InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
21.0;-477.0;752.0;-72.0;26.0;492.0;120.0;-450.0;902.0
20.0;?;738.0;-36.0;20.0;?;122.0;?;890.0
20.0;-477.0;746.0;-21.0;50.0;493.0;124.0;?;?
19.0;-477.0;749.0;-66.0;?;493.0;?;-451.0;903.0
?;?;753.0;-59.0;18.0;493.0;?;?;912.0
18.0;-477.0;744.0;17.0;17.0;493.0;126.0;-452.0;908.0
18.0;-477.0;?;-25.0;67.0;493.0;114.0;-452.0;895.0
19.0;-477.0;737.0;-32.0;31.0;493.0;?;-452.0;?
19.0;-478.0;753.0;-42.0;-84.0;493.0;113.0;-452.0;?
20.0;?;726.0;-34.0;?;493.0;121.0;-453.0;894.0
20.0;?;752.0;-48.0;31.0;493.0;?;-453.0;?
20.0;-478.0;?;-9.0;41.0;493.0;123.0;-453.0;915.0
20.0;-478.0;745.0;-25.0;6.0;493.0;120.0;-453.0;?
19.0;-478.0;737.0;2.0;?;493.0;115.0;-454.0;911.0
19.0;-478.0;746.0;?;23.0;494.0;117.0;-454.0;?
17.0;-478.0;737.0;?;11.0;493.0;?;-454.0;?
17.0;?;?;-23.0;0.0;493.0;118.0;-454.0;901.0
16.0;-479.0;?;-17.0;41.0;493.0;122.0;-455.0;?
16.0;-479.0;?;-44.0;9.0;493.0;116.0;-455.0;?
16.0;-478.0;739.0;0.0;-4.0;493.0;117.0;-456.0;893.0
15.0;-478.0;755.0;-3.0;33.0;493.0;117.0;?;901.0
15.0;-478.0;743.0;?;-43.0;493.0;114.0;-458.0;?
?;?;743.0;?;?;493.0;124.0;-460.0;914.0
15.0;-478.0;737.0;13.0;-6.0;492.0;?;-460.0;?
15.0;-478.0;746.0;21.0;-2.0;492.0;108.0;?;?
14.0;?;734.0;23.0;26.0;492.0;?;?;905.0
14.0;-477.0;762.0;13.0;35.0;492.0;114.0;-461.0;904.0
13.0;-477.0;739.0;-34.0;52.0;491.0;116.0;?;905.0
13.0;-477.0;763.0;-31.0;11.0;491.0;109.0;-461.0;889.0
13.0;-477.0;?;?;34.0;492.0;?;?;?
13.0;?;748.0;?;3.0;492.0;119.0;-462.0;?
13.0;?;753.0;-22.0;-2.0;492.0;113.0;-462.0;923.0
12.0;?;747.0;-38.0;-18.0;492.0;116.0;?;903.0
13.0;-478.0;743.0;?;?;493.0;?;-463.0;?
13.0;-478.0;753.0;-38.0;?;492.0;111.0;?;906.0
13.0;-478.0;760.0;-21.0;33.0;492.0;107.0;?;916.0
13.0;-478.0;742.0;-11.0;?;492.0;107.0;-463.0;925.0
?;-478.0;746.0;?;?;?;108.0;-464.0;924.0
?;-478.0;?;?;-4.0;493.0;103.0;-464.0;?
16.0;?;740.0;?;-23.0;493.0;?;-465.0;?
18.0;-477.0;736.0;-21.0;-70.0;493.0;?;-465.0;?
?;?;735.0;?;-109.0;?;104.0;-465.0;903.0
?;?;752.0;?;-107.0;493.0;107.0;-466.0;?
25.0;-477.0;764.0;21.0;-150.0;492.0;103.0;-465.0;924.0
?;-476.0;773.0;?;-283.0;492.0;?;-466.0;913.0
34.0;-476.0;774.0;-51.0;-407.0;493.0;101.0;?;928.0
42.0;-476.0;764.0;-43.0;-552.0;493.0;?;?;934.0
51.0;-476.0;?;-77.0;?;?;100.0;-473.0;?
64.0;-477.0;?;-85.0;-665.0;495.0;?;-479.0;935.0
78.0;-477.0;753.0;?;-662.0;495.0;?;-487.0;955.0
93.0;-476.0;725.0;-35.0;-762.0;496.0;97.0;-496.0;945.0
111.0;-476.0;709.0;-56.0;-717.0;496.0;81.0;-508.0;931.0
131.0;-476.0;719.0;-64.0;-743.0;496.0;70.0;-523.0;901.0
152.0;-475.0;731.0;-124.0;-713.0;498.0;56.0;?;905.0
172.0;?;810.0;-233.0;-887.0;500.0;45.0;?;920.0
191.0;?;?;-304.0;-1082.0;502.0;48.0;?;866.0
211.0;-478.0;866.0;-406.0;-1250.0;?;57.0;-609.0;990.0
232.0;-479.0;?;-560.0;-1286.0;510.0;63.0;-632.0;977.0
253.0;-480.0;837.0;-616.0;-1352.0;516.0;64.0;-655.0;969.0
273.0;-481.0;?;-650.0;-1122.0;522.0;58.0;-676.0;1036.0
291.0;-482.0;753.0;-712.0;-981.0;528.0;62.0;-696.0;977.0
309.0;-482.0;728.0;-701.0;-918.0;533.0;55.0;-713.0;873.0
328.0;-480.0;771.0;-623.0;-1086.0;534.0;38.0;-728.0;867.0
349.0;-475.0;868.0;-589.0;?;?;16.0;-742.0;824.0
?;-472.0;1003.0;?;?;540.0;-83.0;-757.0;823.0
386.0;-470.0;1000.0;?;?;548.0;?;?;909.0
403.0;-470.0;?;-913.0;-137.0;?;-53.0;-778.0;1008.0
?;-474.0;995.0;-1065.0;-167.0;584.0;?;-784.0;?
437.0;-484.0;987.0;-1846.0;-67.0;602.0;?;?;1084.0
?;-494.0;933.0;-1997.0;?;?;?;-787.0;1045.0
471.0;-505.0;890.0;-1871.0;-49.0;635.0;?;-786.0;1004.0
489.0;-517.0;832.0;-1630.0;-215.0;650.0;?;?;965.0
506.0;?;811.0;?;-246.0;655.0;?;-781.0;886.0
525.0;-533.0;825.0;-592.0;-714.0;648.0;33.0;-778.0;?
?;-532.0;818.0;-379.0;-790.0;640.0;65.0;-773.0;850.0
?;-529.0;854.0;-423.0;-864.0;635.0;188.0;-769.0;869.0
?;-525.0;?;-548.0;-749.0;?;?;-767.0;879.0
586.0;-521.0;868.0;-758.0;-636.0;633.0;213.0;-765.0;?
594.0;?;856.0;-1003.0;-463.0;638.0;179.0;?;942.0
601.0;-519.0;826.0;-1027.0;-358.0;643.0;179.0;-761.0;924.0
?;-520.0;810.0;-841.0;?;646.0;204.0;-761.0;905.0
613.0;-521.0;813.0;-666.0;-468.0;647.0;244.0;?;912.0
617.0;-519.0;809.0;-480.0;-460.0;645.0;?;?;901.0
621.0;-518.0;821.0;-426.0;?;643.0;249.0;?;890.0
624.0;-516.0;?;-474.0;?;642.0;207.0;-762.0;868.0
?;-516.0;855.0;-403.0;-243.0;641.0;196.0;-765.0;896.0
622.0;-515.0;886.0;-410.0;?;641.0;?;-767.0;929.0
621.0;-516.0;902.0;-346.0;-151.0;?;?;-769.0;960.0
620.0;?;910.0;-287.0;?;641.0;179.0;-771.0;?
?;-518.0;915.0;?;-147.0;641.0;184.0;-772.0;971.0
617.0;-520.0;905.0;-44.0;-53.0;?;173.0;-773.0;962.0
614.0;-522.0;913.0;1.0;29.0;643.0;165.0;?;968.0
610.0;-526.0;?;?;18.0;645.0;169.0;-779.0;935.0
607.0;-530.0;905.0;21.0;9.0;649.0;171.0;-784.0;940.0
601.0;-534.0;894.0;30.0;?;?;182.0;?;?
596.0;-539.0;872.0;-17.0;-94.0;?;192.0;-795.0;994.0
593.0;?;847.0;-42.0;-26.0;665.0;203.0;-801.0;976.0
?;?;873.0;-140.0;69.0;671.0;221.0;-806.0;970.0
?;-551.0;729.0;?;?;676.0;230.0;-812.0;1054.0
579.0;-554.0;?;?;?;681.0;227.0;-819.0;1012.0
576.0;-557.0;381.0;-566.0;?;686.0;223.0;-826.0;817.0
574.0;-559.0;234.0;-756.0;169.0;689.0;251.0;?;557.0
572.0;-560.0;409.0;-1183.0;?;691.0;230.0;-844.0;354.0
?;-562.0;391.0;-2015.0;?;698.0;104.0;-851.0;334.0
566.0;-560.0;210.0;-2096.0;-126.0;711.0;-67.0;-856.0;220.0
567.0;-558.0;?;-1828.0;-304.0;723.0;?;?;?
568.0;-557.0;?;-1203.0;-104.0;728.0;-461.0;?;?
569.0;-555.0;335.0;-957.0;-94.0;?;-614.0;-854.0;-346.0
576.0;-552.0;?;-1061.0;?;715.0;-759.0;-848.0;-219.0
588.0;-545.0;-38.0;-1152.0;-1745.0;706.0;-1047.0;-841.0;-124.0
?;?;-287.0;-387.0;?;699.0;?;-832.0;-209.0
599.0;-533.0;-519.0;-341.0;-1064.0;684.0;-1396.0;?;-303.0
597.0;-537.0;-695.0;-630.0;-825.0;656.0;-980.0;-814.0;-504.0
594.0;-544.0;-867.0;-1063.0;?;623.0;-616.0;-803.0;-643.0
595.0;-553.0;-989.0;-829.0;-1119.0;593.0;-351.0;?;-750.0
595.0;-563.0;-1002.0;-673.0;-920.0;562.0;-138.0;?;?
593.0;-574.0;-1044.0;-144.0;-453.0;538.0;40.0;?;-927.0
590.0;-584.0;-970.0;?;-137.0;521.0;250.0;-774.0;?
589.0;-593.0;?;?;-234.0;514.0;369.0;-770.0;-920.0
588.0;-601.0;-667.0;250.0;-177.0;518.0;370.0;-765.0;-815.0
588.0;?;?;301.0;-268.0;?;343.0;-759.0;-706.0
590.0;-607.0;-203.0;211.0;-473.0;538.0;302.0;-750.0;-440.0
592.0;-606.0;-75.0;210.0;-606.0;547.0;276.0;?;-188.0
594.0;-603.0;223.0;?;?;553.0;?;-735.0;-194.0
598.0;?;502.0;488.0;-396.0;559.0;262.0;-729.0;-204.0
605.0;?;805.0;504.0;-136.0;567.0;?;-726.0;-89.0
614.0;-589.0;?;344.0;?;575.0;?;-723.0;-46.0
623.0;-587.0;1379.0;402.0;50.0;592.0;?;?;-50.0
628.0;?;1893.0;713.0;?;618.0;?;?;?
632.0;?;2230.0;829.0;-798.0;643.0;110.0;-705.0;729.0
636.0;-573.0;2079.0;438.0;-1308.0;664.0;99.0;-695.0;1282.0
639.0;-572.0;2156.0;-103.0;-1114.0;683.0;-15.0;-686.0;1487.0
642.0;-574.0;1544.0;-375.0;-555.0;699.0;-79.0;-681.0;1481.0
646.0;-577.0;1178.0;-234.0;?;?;-213.0;-679.0;?
649.0;?;1200.0;?;12.0;709.0;-444.0;-680.0;1261.0
650.0;-585.0;1263.0;?;97.0;692.0;-393.0;-683.0;1246.0
649.0;-583.0;1139.0;-806.0;107.0;669.0;-417.0;?;1342.0
647.0;-580.0;1095.0;-1069.0;?;647.0;?;-689.0;?
643.0;?;1031.0;-849.0;27.0;627.0;-237.0;-693.0;1275.0
638.0;-555.0;676.0;-280.0;?;601.0;-224.0;-699.0;1290.0
633.0;-537.0;794.0;?;197.0;580.0;-299.0;?;?
628.0;-518.0;1057.0;?;259.0;573.0;-249.0;-716.0;845.0
?;-504.0;1198.0;?;250.0;576.0;-124.0;-728.0;1100.0
625.0;-498.0;1162.0;?;333.0;?;-49.0;-743.0;1222.0
629.0;-496.0;?;-1242.0;?;591.0;-13.0;-758.0;?
636.0;?;?;-1781.0;-130.0;597.0;?;-771.0;1098.0
641.0;-500.0;1121.0;-781.0;?;602.0;?;?;1065.0
?;-507.0;1024.0;86.0;-883.0;613.0;2.0;-771.0;1052.0
?;?;?;1049.0;?;629.0;-16.0;-766.0;942.0
?;-541.0;901.0;1710.0;59.0;643.0;-18.0;-763.0;870.0
633.0;?;837.0;?;?;?;-11.0;-768.0;874.0
626.0;?;834.0;1971.0;1181.0;661.0;?;-778.0;869.0
621.0;-592.0;?;1761.0;959.0;?;20.0;-787.0;829.0
?;-599.0;?;1459.0;529.0;?;-35.0;-793.0;?
?;-602.0;992.0;824.0;341.0;672.0;-40.0;-796.0;?
614.0;?;1144.0;420.0;396.0;675.0;-68.0;-799.0;1022.0
611.0;-606.0;1246.0;157.0;?;677.0;?;-799.0;1079.0
609.0;-609.0;?;42.0;190.0;?;-118.0;-799.0;1246.0
609.0;-612.0;930.0;63.0;?;676.0;-144.0;-799.0;1065.0
610.0;-616.0;1168.0;-180.0;222.0;676.0;-144.0;-798.0;817.0
614.0;?;?;-280.0;26.0;?;-154.0;-797.0;?
620.0;-620.0;998.0;-337.0;-141.0;?;-165.0;?;1124.0
625.0;?;953.0;?;?;694.0;-104.0;-796.0;?
631.0;?;837.0;-80.0;402.0;704.0;-17.0;-795.0;?
637.0;-609.0;?;27.0;-362.0;710.0;22.0;-791.0;781.0
642.0;-601.0;?;?;-932.0;711.0;144.0;-789.0;790.0
646.0;?;722.0;-560.0;?;707.0;?;-787.0;748.0
646.0;-591.0;778.0;-986.0;-1219.0;697.0;263.0;?;761.0
644.0;-584.0;?;-1814.0;-990.0;685.0;134.0;-778.0;828.0
643.0;-574.0;?;-1782.0;-806.0;?;74.0;-778.0;847.0
640.0;-562.0;?;?;-776.0;666.0;85.0;-780.0;853.0
?;?;?;-1653.0;-791.0;656.0;85.0;-781.0;962.0
630.0;-537.0;1060.0;-1607.0;-634.0;645.0;?;-783.0;1085.0
624.0;-525.0;1266.0;-1400.0;-530.0;?;?;-785.0;1128.0
619.0;-515.0;1078.0;-1118.0;?;621.0;-8.0;?;1415.0
614.0;-506.0;1112.0;-898.0;-201.0;611.0;?;-794.0;1330.0
611.0;-498.0;1437.0;-794.0;-27.0;606.0;?;-799.0;1184.0
?;-495.0;1483.0;?;99.0;606.0;-14.0;?;1322.0
605.0;?;1305.0;-320.0;287.0;609.0;0.0;-811.0;1409.0
?;-508.0;1101.0;78.0;741.0;613.0;2.0;-816.0;1267.0
?;?;?;498.0;?;621.0;-26.0;-820.0;1104.0
601.0;-546.0;999.0;1336.0;284.0;629.0;6.0;-821.0;908.0
?;-567.0;902.0;1849.0;?;?;-45.0;-817.0;?
612.0;-585.0;799.0;1898.0;?;651.0;?;-809.0;816.0
619.0;-601.0;699.0;1632.0;-878.0;664.0;-81.0;-801.0;733.0
623.0;-615.0;625.0;1226.0;50.0;676.0;-17.0;-797.0;653.0
?;-624.0;531.0;680.0;299.0;688.0;11.0;-795.0;638.0
626.0;-632.0;538.0;?;287.0;702.0;-8.0;-794.0;569.0
629.0;-636.0;?;321.0;219.0;?;-27.0;-795.0;536.0
632.0;-637.0;871.0;241.0;?;?;-37.0;-795.0;650.0
633.0;?;1096.0;236.0;72.0;732.0;-44.0;-796.0;831.0
634.0;-638.0;1521.0;346.0;?;735.0;-61.0;-797.0;925.0
?;-639.0;1613.0;312.0;-32.0;?;-56.0;-799.0;1357.0
634.0;-639.0;?;86.0;43.0;?;-37.0;-801.0;1520.0
633.0;-640.0;1216.0;-132.0;178.0;738.0;-14.0;-804.0;1135.0
633.0;-642.0;1205.0;-357.0;-18.0;737.0;-29.0;-806.0;1177.0
?;-645.0;981.0;-542.0;-189.0;?;-68.0;-807.0;1205.0
636.0;-647.0;797.0;-754.0;?;728.0;-51.0;-808.0;1041.0
637.0;?;743.0;-762.0;135.0;717.0;-23.0;-808.0;861.0
640.0;-652.0;?;-318.0;-213.0;699.0;-5.0;-809.0;837.0
642.0;-640.0;702.0;-44.0;-594.0;677.0;91.0;-813.0;829.0
639.0;?;720.0;-220.0;-419.0;?;165.0;-817.0;808.0
632.0;-606.0;772.0;-275.0;-675.0;637.0;141.0;-818.0;771.0
628.0;?;765.0;-958.0;-1153.0;630.0;-4.0;-817.0;807.0
?;-573.0;784.0;?;-1210.0;633.0;-130.0;-818.0;846.0
619.0;-565.0;809.0;-2288.0;-1044.0;642.0;-153.0;-818.0;868.0
613.0;-559.0;870.0;-2408.0;-997.0;648.0;-144.0;?;?
?;-554.0;855.0;-2347.0;-877.0;650.0;-127.0;-818.0;952.0
596.0;-550.0;?;-2128.0;-662.0;648.0;-99.0;?;965.0
586.0;-547.0;1032.0;-1612.0;-360.0;646.0;-67.0;?;1003.0
577.0;-545.0;1204.0;-1136.0;?;645.0;-35.0;?;?
571.0;-546.0;1148.0;-877.0;-267.0;646.0;2.0;?;1276.0
564.0;-547.0;1187.0;-827.0;-335.0;?;14.0;-805.0;1335.0
559.0;-549.0;1214.0;-783.0;-233.0;?;25.0;-800.0;1219.0
553.0;-553.0;1194.0;-345.0;-12.0;659.0;77.0;-795.0;1232.0
?;-559.0;1012.0;51.0;146.0;?;98.0;?;1240.0
540.0;-566.0;952.0;121.0;83.0;?;95.0;-783.0;1125.0
?;-574.0;963.0;363.0;7.0;?;?;-781.0;?
533.0;-584.0;960.0;?;?;685.0;92.0;-779.0;978.0
531.0;-593.0;924.0;1014.0;-548.0;689.0;?;-777.0;940.0
?;?;885.0;1035.0;?;694.0;-32.0;?;967.0
536.0;-604.0;?;1148.0;?;?;-44.0;-781.0;863.0
531.0;-609.0;908.0;1037.0;285.0;705.0;-68.0;?;846.0
527.0;-611.0;912.0;?;?;711.0;?;-777.0;?
?;-611.0;913.0;421.0;314.0;?;-86.0;-771.0;927.0
523.0;-610.0;896.0;149.0;200.0;722.0;?;-768.0;941.0
518.0;-609.0;886.0;41.0;218.0;730.0;-176.0;-765.0;?
513.0;-609.0;911.0;15.0;85.0;738.0;-163.0;?;?
510.0;-609.0;957.0;-68.0;?;744.0;-138.0;?;?
512.0;-611.0;?;-207.0;-346.0;747.0;-139.0;-757.0;952.0
515.0;-613.0;?;-334.0;-78.0;?;?;-760.0;1022.0
514.0;?;890.0;-512.0;?;?;-120.0;-760.0;1013.0
511.0;-615.0;908.0;?;162.0;?;-93.0;-758.0;?
502.0;?;893.0;-620.0;492.0;738.0;-72.0;-757.0;?
486.0;-612.0;858.0;-386.0;188.0;732.0;-31.0;-755.0;1000.0
466.0;-610.0;?;?;?;722.0;21.0;?;966.0
430.0;-609.0;906.0;-132.0;-358.0;?;39.0;-742.0;991.0
387.0;?;?;-73.0;96.0;?;?;-708.0;?
371.0;-598.0;?;6.0;-1235.0;683.0;3.0;-675.0;1019.0
359.0;-592.0;852.0;212.0;?;673.0;-5.0;-640.0;1039.0
353.0;?;772.0;500.0;-907.0;?;6.0;-605.0;956.0
350.0;-588.0;762.0;412.0;?;657.0;7.0;?;869.0
354.0;-585.0;780.0;57.0;-196.0;?;-17.0;-602.0;?
365.0;?;864.0;-196.0;513.0;656.0;-16.0;-598.0;822.0
379.0;-581.0;915.0;?;724.0;663.0;-16.0;-598.0;?
391.0;-581.0;970.0;-81.0;?;673.0;-6.0;-598.0;989.0
404.0;-583.0;?;89.0;?;?;45.0;-600.0;?
418.0;-587.0;1009.0;?;621.0;692.0;60.0;-607.0;1064.0
433.0;-592.0;984.0;774.0;830.0;699.0;87.0;-617.0;1067.0
450.0;-600.0;964.0;?;745.0;704.0;70.0;-632.0;1057.0
464.0;-609.0;?;?;650.0;705.0;43.0;?;1020.0
472.0;-620.0;?;1068.0;817.0;705.0;?;-667.0;970.0
474.0;-630.0;851.0;1023.0;979.0;?;?;-685.0;962.0
?;-638.0;763.0;1087.0;1098.0;702.0;92.0;-703.0;912.0
461.0;-643.0;717.0;1257.0;829.0;700.0;?;-715.0;878.0
444.0;-645.0;?;1286.0;744.0;699.0;98.0;-722.0;816.0
?;-647.0;697.0;1117.0;-72.0;698.0;?;-735.0;788.0
420.0;-650.0;814.0;731.0;-430.0;?;?;-745.0;784.0
411.0;-652.0;885.0;?;-394.0;?;1.0;-754.0;848.0
?;-655.0;925.0;?;?;709.0;-13.0;-762.0;?
403.0;-656.0;909.0;220.0;?;714.0;-25.0;?;1020.0
399.0;-656.0;864.0;406.0;?;718.0;-39.0;-777.0;1050.0
393.0;-654.0;819.0;?;454.0;718.0;-37.0;?;?
?;-653.0;745.0;547.0;386.0;717.0;-64.0;-790.0;934.0
381.0;?;813.0;610.0;379.0;714.0;-107.0;-797.0;?
374.0;?;?;?;?;708.0;-116.0;?;?
366.0;-649.0;869.0;1126.0;407.0;697.0;?;-810.0;1030.0
356.0;-647.0;869.0;911.0;407.0;682.0;-124.0;-816.0;?
?;-644.0;918.0;475.0;436.0;671.0;-86.0;-821.0;1008.0
334.0;?;967.0;433.0;?;664.0;-59.0;-827.0;1017.0
322.0;-636.0;986.0;863.0;823.0;?;-60.0;-833.0;1062.0
311.0;?;?;1150.0;938.0;651.0;?;-838.0;1075.0
303.0;-626.0;979.0;1484.0;872.0;?;-104.0;-843.0;1055.0
296.0;-621.0;940.0;1791.0;885.0;623.0;-114.0;-847.0;1048.0
287.0;-615.0;907.0;1789.0;865.0;609.0;-130.0;?;1029.0
?;-609.0;898.0;1663.0;1134.0;?;-112.0;-857.0;974.0
270.0;-603.0;871.0;1617.0;1396.0;586.0;-90.0;-862.0;951.0
261.0;-598.0;858.0;1429.0;?;579.0;-100.0;-867.0;?
255.0;-595.0;846.0;1170.0;1288.0;575.0;-96.0;-873.0;902.0
248.0;-593.0;893.0;?;?;572.0;-91.0;-879.0;?
242.0;-593.0;864.0;?;?;570.0;-93.0;-885.0;933.0
236.0;-592.0;?;616.0;1312.0;570.0;-87.0;-891.0;959.0
227.0;-592.0;?;566.0;1172.0;570.0;?;-896.0;?
220.0;-591.0;?;537.0;898.0;571.0;-102.0;-898.0;?
215.0;-589.0;924.0;551.0;?;570.0;-95.0;-900.0;?
?;-587.0;930.0;646.0;445.0;566.0;-94.0;-900.0;?
211.0;-585.0;867.0;677.0;372.0;?;?;?;992.0
210.0;?;836.0;485.0;170.0;555.0;-79.0;?;954.0
?;-582.0;913.0;286.0;251.0;?;-57.0;-909.0;918.0
198.0;-580.0;936.0;221.0;400.0;?;-5.0;-912.0;?
189.0;-579.0;888.0;278.0;294.0;?;?;?;966.0
180.0;-577.0;826.0;397.0;31.0;561.0;?;-921.0;988.0
171.0;-575.0;765.0;259.0;-373.0;?;95.0;-928.0;940.0
170.0;-574.0;?;110.0;-530.0;562.0;143.0;-934.0;?
172.0;-574.0;774.0;-40.0;?;567.0;?;?;785.0
173.0;?;826.0;-295.0;-139.0;575.0;244.0;-939.0;832.0
?;-577.0;921.0;-619.0;?;?;227.0;-941.0;885.0
172.0;-581.0;?;-750.0;-96.0;?;238.0;?;954.0
173.0;-585.0;886.0;-919.0;?;593.0;261.0;-948.0;958.0
173.0;-589.0;885.0;-1112.0;287.0;599.0;243.0;-951.0;957.0
169.0;-592.0;877.0;?;715.0;602.0;207.0;?;981.0
164.0;-594.0;875.0;-726.0;966.0;599.0;165.0;-955.0;984.0
166.0;-594.0;864.0;?;445.0;590.0;143.0;-957.0;984.0
?;?;824.0;-297.0;?;576.0;108.0;?;967.0
?;-593.0;803.0;-280.0;154.0;560.0;69.0;-961.0;941.0
170.0;-591.0;810.0;?;328.0;?;8.0;?;?
160.0;-588.0;825.0;-479.0;552.0;543.0;-35.0;-964.0;901.0
150.0;?;843.0;?;445.0;541.0;-27.0;-966.0;909.0
141.0;-584.0;868.0;-359.0;?;540.0;-20.0;-968.0;927.0
133.0;?;865.0;-319.0;255.0;540.0;-31.0;-969.0;?
125.0;-583.0;863.0;-285.0;132.0;542.0;-43.0;-969.0;?
117.0;-584.0;862.0;?;178.0;547.0;-26.0;-968.0;962.0
107.0;-588.0;849.0;-302.0;457.0;554.0;-25.0;-967.0;943.0
98.0;-591.0;841.0;-158.0;705.0;560.0;-7.0;-964.0;943.0
96.0;-594.0;840.0;-11.0;519.0;565.0;5.0;?;919.0
99.0;-596.0;?;34.0;579.0;?;17.0;-938.0;896.0
104.0;-599.0;858.0;10.0;679.0;?;32.0;?;917.0
?;?;859.0;-9.0;?;?;54.0;-884.0;926.0
112.0;?;?;?;881.0;587.0;72.0;-862.0;934.0
114.0;?;883.0;186.0;?;?;?;?;?
115.0;-601.0;?;322.0;?;593.0;108.0;-840.0;993.0
118.0;-600.0;846.0;427.0;-225.0;592.0;97.0;-843.0;996.0
118.0;?;806.0;433.0;-408.0;589.0;79.0;-853.0;938.0
?;-596.0;809.0;425.0;-649.0;585.0;?;-869.0;?
121.0;-594.0;837.0;?;-808.0;?;77.0;-886.0;?
126.0;-592.0;860.0;451.0;-589.0;575.0;67.0;-896.0;908.0
127.0;?;836.0;?;?;570.0;53.0;-902.0;924.0
130.0;-589.0;822.0;234.0;?;567.0;42.0;-904.0;915.0
130.0;-589.0;804.0;?;591.0;566.0;?;-905.0;?
?;?;?;38.0;242.0;567.0;32.0;?;905.0
125.0;-588.0;793.0;?;-235.0;568.0;45.0;-911.0;893.0
122.0;-587.0;?;253.0;18.0;566.0;46.0;-912.0;?
118.0;-588.0;803.0;156.0;-92.0;?;34.0;-910.0;?
112.0;-590.0;813.0;-102.0;?;565.0;25.0;-911.0;891.0
105.0;-592.0;839.0;-219.0;-380.0;569.0;?;-912.0;905.0
98.0;-595.0;855.0;-239.0;-312.0;?;51.0;-913.0;911.0
91.0;-596.0;837.0;-106.0;-326.0;575.0;68.0;-914.0;929.0
?;-596.0;858.0;-44.0;92.0;574.0;81.0;-915.0;938.0
75.0;-595.0;840.0;158.0;227.0;571.0;114.0;-915.0;945.0
73.0;?;?;338.0;-389.0;564.0;?;-916.0;964.0
71.0;?;896.0;364.0;-420.0;555.0;138.0;-921.0;937.0
67.0;-589.0;928.0;229.0;-235.0;546.0;116.0;-923.0;967.0
58.0;?;?;239.0;66.0;542.0;106.0;-923.0;1009.0
46.0;-584.0;792.0;362.0;24.0;539.0;105.0;-926.0;967.0
32.0;-581.0;750.0;?;-130.0;535.0;?;-929.0;877.0
16.0;-578.0;711.0;541.0;-103.0;528.0;78.0;-933.0;807.0
2.0;-573.0;700.0;?;-155.0;521.0;67.0;-937.0;763.0
-7.0;?;795.0;?;35.0;?;51.0;?;783.0
?;-559.0;959.0;1063.0;?;497.0;?;-936.0;847.0
-21.0;-549.0;1055.0;?;464.0;484.0;21.0;-932.0;1016.0
-20.0;-540.0;?;903.0;454.0;?;?;-929.0;1139.0
-14.0;-529.0;955.0;?;375.0;469.0;-2.0;-928.0;?
-9.0;-516.0;945.0;1075.0;499.0;463.0;-17.0;-924.0;1086.0
-2.0;-501.0;903.0;1436.0;572.0;?;-20.0;-915.0;1039.0
7.0;-483.0;845.0;1857.0;?;?;-22.0;?;976.0
15.0;-461.0;822.0;2230.0;780.0;400.0;-55.0;?;932.0
?;-439.0;?;2360.0;377.0;360.0;?;?;?
53.0;?;1010.0;2001.0;343.0;?;-108.0;-799.0;973.0
75.0;-404.0;?;1344.0;?;294.0;-111.0;-742.0;1147.0
109.0;-395.0;?;925.0;-7.0;278.0;?;?;?
133.0;?;913.0;807.0;?;?;-46.0;-627.0;1107.0
141.0;-381.0;?;792.0;1500.0;266.0;-63.0;-579.0;?
134.0;-371.0;?;929.0;2314.0;?;-100.0;-539.0;1007.0
118.0;?;940.0;1444.0;?;253.0;-111.0;-504.0;1023.0
94.0;?;1032.0;2367.0;2554.0;232.0;-104.0;-472.0;1016.0
61.0;-301.0;1017.0;3194.0;2827.0;189.0;-146.0;-437.0;1062.0
22.0;-265.0;1000.0;3504.0;2976.0;132.0;-241.0;-401.0;?
-16.0;-229.0;1043.0;3351.0;2719.0;?;?;-367.0;?
?;?;1049.0;2782.0;2280.0;?;-229.0;?;1080.0
-79.0;-176.0;?;2232.0;2009.0;16.0;-165.0;-317.0;1160.0
-106.0;-160.0;928.0;?;2041.0;?;-148.0;-298.0;1071.0
-133.0;-148.0;847.0;1518.0;?;-7.0;?;-282.0;1034.0
-156.0;-140.0;850.0;1283.0;1765.0;-14.0;-144.0;-271.0;925.0
-173.0;-134.0;932.0;1144.0;1449.0;-19.0;-145.0;-263.0;848.0
-189.0;?;1003.0;?;1369.0;-25.0;-128.0;-256.0;916.0
-206.0;-123.0;1030.0;1067.0;1130.0;-30.0;-131.0;-247.0;1031.0
-220.0;-118.0;984.0;921.0;941.0;-36.0;-116.0;-242.0;1048.0
-233.0;?;979.0;813.0;?;-42.0;-107.0;-239.0;?
?;-109.0;998.0;946.0;828.0;-47.0;-97.0;?;982.0
-254.0;?;985.0;1046.0;931.0;-53.0;?;-252.0;1007.0
-270.0;?;919.0;1064.0;990.0;?;-79.0;-260.0;1054.0
?;-86.0;768.0;1127.0;795.0;?;?;-264.0;?
-305.0;?;581.0;1069.0;721.0;?;-56.0;-260.0;855.0
?;-67.0;543.0;?;918.0;-73.0;-34.0;-252.0;671.0
