InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LLA magneticY
795.0;-177;170.0;51.0;-375.0;52.0;56.0;-192.0;577.0
769.0;-176;?;41.0;-373.0;58.0;?;-184.0;535.0
581.0;212;321.0;161.0;-421.0;-422.0;-63.0;-4.0;399.0
591.0;-32;?;149.0;-416.0;-451.0;?;?;?
1112.0;-218;281.0;144.0;-410.0;-483.0;-46.0;-54.0;473.0
783.0;-152;?;?;-404.0;-514.0;-46.0;-88.0;?
?;-178;?;146.0;-397.0;-529.0;-51.0;?;?
414.0;-179;249.0;146.0;?;?;?;-158.0;519.0
425.0;-168;?;140.0;-377.0;-557.0;-59.0;-176.0;?
327.0;-180;256.0;?;-363.0;-562.0;-55.0;-190.0;521.0
311.0;-171;268.0;118.0;-348.0;-553.0;?;?;?
371.0;?;283.0;?;?;-542.0;-19.0;-220.0;?
536.0;-174;298.0;87.0;-323.0;?;11.0;-232.0;546.0
170.0;-174;?;64.0;-309.0;?;47.0;-241.0;563.0
331.0;-174;332.0;34.0;-295.0;-526.0;88.0;-247.0;577.0
403.0;-174;347.0;2.0;?;-524.0;130.0;-254.0;594.0
368.0;?;?;-30.0;?;-526.0;168.0;-261.0;609.0
346.0;-174;382.0;-53.0;-269.0;?;?;-264.0;617.0
394.0;?;401.0;?;-262.0;-519.0;202.0;-266.0;619.0
496.0;?;?;-67.0;?;-518.0;203.0;-271.0;?
?;-174;434.0;-65.0;-260.0;-515.0;?;-275.0;618.0
472.0;-174;454.0;-61.0;?;-507.0;?;-277.0;622.0
504.0;-174;474.0;-61.0;-274.0;-502.0;187.0;-274.0;629.0
486.0;-174;495.0;-59.0;-282.0;?;185.0;-268.0;642.0
588.0;?;513.0;-55.0;-291.0;-490.0;183.0;-260.0;?
530.0;-174;526.0;-51.0;-302.0;-485.0;179.0;-252.0;667.0
442.0;-174;541.0;-48.0;-312.0;-476.0;175.0;-242.0;?
467.0;-174;558.0;-43.0;-316.0;-466.0;?;-227.0;675.0
481.0;-174;?;?;?;?;165.0;-216.0;669.0
579.0;-174;594.0;-34.0;-324.0;-450.0;157.0;-205.0;660.0
634.0;?;611.0;-26.0;-329.0;-441.0;151.0;-192.0;652.0
689.0;-174;628.0;-20.0;?;-428.0;146.0;?;636.0
773.0;-174;644.0;-14.0;?;-413.0;?;-167.0;618.0
766.0;-174;657.0;-9.0;-344.0;-401.0;142.0;-156.0;596.0
499.0;-175;670.0;?;-348.0;-391.0;142.0;-143.0;577.0
525.0;-174;683.0;-1.0;-352.0;?;143.0;-124.0;558.0
650.0;-174;698.0;3.0;-356.0;-359.0;139.0;?;533.0
732.0;-176;708.0;9.0;?;-350.0;132.0;-94.0;?
?;?;?;18.0;-364.0;-346.0;125.0;?;483.0
676.0;-180;720.0;27.0;-368.0;-339.0;118.0;-77.0;465.0
?;-169;724.0;36.0;-374.0;-333.0;110.0;-72.0;449.0
763.0;?;727.0;45.0;-379.0;?;99.0;-65.0;429.0
859.0;-178;728.0;56.0;-385.0;?;87.0;-61.0;410.0
843.0;-159;727.0;67.0;-391.0;-316.0;74.0;-60.0;392.0
786.0;-222;725.0;77.0;-396.0;?;62.0;-64.0;372.0
636.0;?;718.0;85.0;?;-321.0;52.0;-73.0;357.0
693.0;210;706.0;91.0;-408.0;-322.0;43.0;-87.0;342.0
844.0;156;691.0;97.0;-416.0;-316.0;33.0;?;336.0
888.0;?;686.0;105.0;-419.0;-293.0;21.0;-120.0;325.0
916.0;181;681.0;111.0;?;-274.0;?;-126.0;?
?;151;686.0;116.0;-421.0;?;-1.0;?;305.0
?;189;692.0;116.0;-419.0;-219.0;-5.0;-105.0;310.0
1162.0;159;696.0;114.0;-416.0;-206.0;-2.0;-94.0;323.0
1086.0;186;697.0;110.0;-414.0;-191.0;4.0;-83.0;?
791.0;199;700.0;107.0;-413.0;-174.0;9.0;-70.0;358.0
?;-89;703.0;109.0;-412.0;-155.0;?;-51.0;366.0
846.0;-222;709.0;114.0;-411.0;-129.0;?;-29.0;?
1004.0;?;714.0;121.0;-411.0;-107.0;-3.0;-8.0;?
1114.0;-189;717.0;128.0;-411.0;-87.0;-12.0;10.0;348.0
1040.0;?;720.0;134.0;-413.0;-73.0;-20.0;?;?
921.0;-176;722.0;?;-414.0;-66.0;-26.0;45.0;337.0
892.0;-183;724.0;144.0;-416.0;?;-31.0;62.0;?
929.0;-175;725.0;148.0;-422.0;-55.0;-35.0;79.0;317.0
1006.0;-181;725.0;154.0;-427.0;-49.0;-39.0;?;301.0
1019.0;-178;?;160.0;-431.0;-46.0;-43.0;?;286.0
1001.0;-179;720.0;165.0;-436.0;-46.0;-49.0;129.0;262.0
980.0;-179;716.0;168.0;-442.0;-48.0;?;145.0;237.0
989.0;-178;712.0;169.0;-448.0;-47.0;-57.0;159.0;?
969.0;-178;?;171.0;-455.0;?;?;172.0;195.0
1011.0;-178;?;176.0;-462.0;-30.0;-66.0;183.0;177.0
1034.0;-178;?;182.0;?;-21.0;-76.0;194.0;157.0
923.0;-178;702.0;189.0;-475.0;-13.0;-85.0;204.0;135.0
943.0;-178;699.0;196.0;-480.0;-8.0;-94.0;?;118.0
981.0;-178;696.0;201.0;-485.0;?;-100.0;213.0;100.0
952.0;-178;692.0;207.0;-489.0;?;-106.0;219.0;?
967.0;-178;689.0;213.0;-490.0;9.0;?;?;82.0
998.0;?;685.0;218.0;-491.0;?;-116.0;231.0;77.0
783.0;-178;680.0;219.0;-489.0;17.0;?;235.0;?
1232.0;-178;676.0;218.0;-488.0;?;-116.0;?;?
?;?;670.0;216.0;-487.0;32.0;-113.0;238.0;83.0
1051.0;-178;679.0;212.0;-483.0;?;-111.0;217.0;94.0
885.0;?;682.0;212.0;?;?;-111.0;207.0;105.0
1182.0;-179;?;211.0;-474.0;37.0;-114.0;?;108.0
1156.0;-179;671.0;206.0;-468.0;31.0;?;211.0;118.0
876.0;-179;?;200.0;-466.0;23.0;-104.0;198.0;138.0
?;-179;666.0;194.0;-465.0;24.0;-95.0;198.0;157.0
1024.0;-179;662.0;190.0;-463.0;?;-93.0;206.0;173.0
?;-178;657.0;188.0;-464.0;35.0;?;208.0;?
949.0;-179;652.0;188.0;-465.0;34.0;-94.0;205.0;191.0
973.0;-179;649.0;187.0;-465.0;33.0;-93.0;207.0;?
?;-177;646.0;185.0;-465.0;33.0;-91.0;208.0;195.0
?;-176;644.0;182.0;?;?;?;208.0;?
1072.0;-176;644.0;?;-466.0;32.0;-83.0;?;203.0
?;-173;?;176.0;-466.0;29.0;-79.0;208.0;204.0
1210.0;?;645.0;174.0;?;25.0;?;205.0;201.0
945.0;-174;648.0;173.0;?;13.0;-74.0;?;192.0
883.0;-173;653.0;173.0;-466.0;4.0;-72.0;199.0;184.0
?;-176;655.0;174.0;-468.0;-4.0;-69.0;?;173.0
?;?;661.0;175.0;-471.0;?;-66.0;187.0;158.0
815.0;-177;667.0;178.0;-475.0;-44.0;-65.0;?;143.0
478.0;?;673.0;182.0;-479.0;-69.0;?;153.0;?
-110.0;-177;667.0;188.0;-483.0;-101.0;-68.0;141.0;102.0
1083.0;-177;648.0;?;-486.0;-155.0;?;128.0;78.0
1125.0;?;649.0;202.0;-487.0;-182.0;-81.0;102.0;51.0
676.0;-177;638.0;209.0;-487.0;-221.0;-87.0;86.0;29.0
1467.0;-177;629.0;212.0;?;-260.0;-94.0;67.0;12.0
882.0;-177;?;209.0;-482.0;-291.0;-96.0;47.0;?
625.0;-177;620.0;206.0;-480.0;-318.0;-96.0;?;5.0
?;-177;626.0;?;?;?;-102.0;?;12.0
807.0;-177;631.0;214.0;-487.0;-336.0;-116.0;?;8.0
923.0;?;?;220.0;?;-339.0;-133.0;35.0;?
729.0;-177;?;226.0;-499.0;-340.0;-151.0;?;11.0
637.0;-177;653.0;231.0;-504.0;-345.0;-169.0;20.0;17.0
411.0;-177;656.0;237.0;-510.0;-356.0;-186.0;16.0;?
180.0;-177;652.0;244.0;-515.0;-379.0;-202.0;22.0;?
188.0;-177;634.0;255.0;-517.0;-419.0;-216.0;22.0;12.0
740.0;-177;?;264.0;-514.0;?;-224.0;17.0;7.0
747.0;-177;594.0;263.0;-515.0;-472.0;-221.0;-11.0;11.0
505.0;?;597.0;?;-519.0;-479.0;-211.0;-7.0;30.0
522.0;?;?;258.0;-524.0;-473.0;-202.0;-3.0;?
354.0;-177;?;262.0;-529.0;-466.0;?;6.0;?
324.0;-177;619.0;270.0;?;-461.0;-213.0;13.0;65.0
297.0;-177;626.0;280.0;-539.0;-454.0;-223.0;21.0;49.0
416.0;?;632.0;290.0;-544.0;-448.0;?;27.0;36.0
428.0;-177;638.0;296.0;-551.0;-440.0;-231.0;36.0;?
467.0;?;649.0;303.0;-560.0;-426.0;-234.0;45.0;19.0
471.0;-176;661.0;311.0;-570.0;-404.0;?;56.0;14.0
394.0;-180;678.0;322.0;?;-376.0;-243.0;71.0;13.0
517.0;-175;700.0;336.0;-592.0;?;-260.0;85.0;0.0
?;-180;719.0;353.0;?;-301.0;-283.0;88.0;-25.0
572.0;?;726.0;374.0;-614.0;-275.0;-307.0;81.0;-49.0
468.0;-172;729.0;395.0;?;-250.0;?;71.0;-84.0
374.0;-193;733.0;414.0;?;-215.0;-354.0;?;-123.0
564.0;-157;729.0;431.0;-639.0;?;-374.0;48.0;?
561.0;-208;716.0;446.0;-645.0;-168.0;-391.0;36.0;?
393.0;-151;?;457.0;-648.0;?;-404.0;32.0;-257.0
423.0;155;657.0;464.0;-650.0;-146.0;?;?;-302.0
628.0;207;636.0;469.0;-652.0;-112.0;-415.0;77.0;-340.0
510.0;157;?;?;-655.0;-58.0;-418.0;116.0;-377.0
111.0;193;?;477.0;-657.0;17.0;-425.0;?;-406.0
348.0;171;665.0;481.0;?;111.0;-436.0;213.0;?
553.0;180;702.0;?;-661.0;200.0;-452.0;269.0;-454.0
524.0;180;736.0;495.0;-665.0;273.0;-467.0;324.0;?
?;171;756.0;507.0;-668.0;323.0;?;368.0;-497.0
617.0;169;770.0;519.0;?;351.0;-501.0;402.0;-518.0
621.0;166;785.0;529.0;-674.0;?;-512.0;430.0;-538.0
552.0;159;800.0;536.0;-676.0;?;-518.0;454.0;-554.0
496.0;?;814.0;541.0;-676.0;373.0;?;?;-565.0
500.0;169;825.0;547.0;-678.0;368.0;-525.0;495.0;-572.0
505.0;158;834.0;551.0;-678.0;362.0;-529.0;510.0;-583.0
458.0;?;841.0;555.0;-678.0;355.0;?;524.0;-592.0
403.0;157;848.0;?;-677.0;350.0;-533.0;?;-595.0
?;?;856.0;570.0;-675.0;?;-540.0;559.0;-595.0
417.0;170;865.0;579.0;-672.0;353.0;-552.0;575.0;-587.0
401.0;-130;873.0;588.0;?;357.0;-565.0;?;-579.0
?;-204;880.0;?;-668.0;?;-578.0;602.0;-567.0
?;?;883.0;?;?;369.0;-590.0;611.0;-550.0
443.0;-182;882.0;616.0;?;380.0;-600.0;?;-533.0
514.0;-160;880.0;626.0;-648.0;394.0;-611.0;621.0;-512.0
539.0;-165;877.0;?;-642.0;410.0;?;628.0;-494.0
558.0;-166;875.0;640.0;-639.0;427.0;?;635.0;-476.0
604.0;-159;873.0;?;-634.0;442.0;-666.0;640.0;-454.0
588.0;-162;870.0;647.0;-628.0;457.0;-684.0;643.0;-433.0
?;-159;866.0;648.0;-623.0;471.0;-692.0;644.0;-413.0
?;-164;?;650.0;-618.0;485.0;-706.0;?;-392.0
612.0;-166;855.0;650.0;?;498.0;-720.0;645.0;?
?;-170;851.0;653.0;-609.0;508.0;-725.0;645.0;-340.0
611.0;-171;847.0;652.0;-605.0;517.0;-724.0;646.0;-315.0
599.0;-172;843.0;649.0;?;525.0;?;647.0;-295.0
?;-173;?;644.0;-595.0;?;-706.0;648.0;-285.0
615.0;-173;?;640.0;?;536.0;-692.0;?;-284.0
?;-174;?;635.0;-590.0;?;-677.0;?;-287.0
628.0;-174;834.0;630.0;-588.0;542.0;-661.0;651.0;?
658.0;-174;834.0;623.0;-585.0;543.0;-649.0;652.0;-300.0
652.0;?;?;612.0;-579.0;540.0;-642.0;?;-304.0
505.0;-174;842.0;594.0;-571.0;530.0;-639.0;?;-303.0
347.0;?;?;581.0;-566.0;519.0;-636.0;670.0;-301.0
?;-175;?;575.0;?;?;-634.0;681.0;-296.0
?;?;?;574.0;?;?;-636.0;692.0;-281.0
477.0;-175;?;576.0;-575.0;?;-645.0;702.0;-257.0
?;-174;864.0;576.0;-577.0;483.0;-653.0;710.0;-237.0
345.0;-176;866.0;?;-579.0;473.0;?;718.0;?
337.0;?;868.0;571.0;?;462.0;-655.0;723.0;-229.0
?;?;867.0;?;-580.0;452.0;-651.0;725.0;-243.0
364.0;-179;865.0;?;-580.0;445.0;-647.0;?;-258.0
382.0;-165;862.0;568.0;-582.0;439.0;-643.0;?;?
?;-185;?;567.0;?;?;-639.0;725.0;-273.0
332.0;-158;?;565.0;-586.0;437.0;-632.0;723.0;?
359.0;-180;855.0;?;?;?;-623.0;723.0;-274.0
381.0;-193;853.0;?;-592.0;449.0;?;722.0;-284.0
?;60;851.0;555.0;-592.0;462.0;?;720.0;-292.0
410.0;123;848.0;?;-593.0;?;?;717.0;-292.0
485.0;68;844.0;?;-597.0;498.0;-581.0;715.0;-296.0
542.0;130;841.0;552.0;-602.0;517.0;-577.0;709.0;-293.0
604.0;130;837.0;555.0;-604.0;534.0;-579.0;701.0;-286.0
?;149;?;557.0;?;?;?;691.0;-291.0
585.0;?;835.0;558.0;?;547.0;-592.0;684.0;?
?;?;838.0;?;-607.0;544.0;-600.0;?;-319.0
464.0;?;?;?;-609.0;539.0;-604.0;?;-346.0
418.0;-207;846.0;?;?;530.0;-602.0;677.0;-374.0
385.0;-167;?;594.0;-612.0;520.0;-599.0;668.0;-396.0
391.0;-152;853.0;606.0;-613.0;508.0;-600.0;659.0;-404.0
440.0;-181;856.0;618.0;-615.0;496.0;-607.0;654.0;-399.0
439.0;?;859.0;628.0;-616.0;486.0;-619.0;652.0;-384.0
421.0;-183;860.0;?;-617.0;481.0;?;650.0;-356.0
443.0;-159;861.0;641.0;-618.0;477.0;-649.0;648.0;-326.0
467.0;?;?;644.0;?;475.0;-667.0;645.0;-285.0
471.0;-209;860.0;646.0;-617.0;?;-685.0;641.0;-242.0
?;58;858.0;650.0;?;474.0;-701.0;636.0;-197.0
500.0;?;856.0;652.0;?;475.0;-714.0;?;?
534.0;152;853.0;656.0;-616.0;480.0;-724.0;630.0;-143.0
585.0;180;850.0;660.0;-617.0;487.0;-730.0;629.0;?
?;174;846.0;662.0;-617.0;495.0;-731.0;?;?
593.0;?;?;665.0;?;?;-727.0;623.0;-181.0
?;178;835.0;668.0;-613.0;512.0;-718.0;?;-227.0
?;170;834.0;663.0;-606.0;517.0;-701.0;620.0;-290.0
550.0;175;836.0;652.0;-597.0;515.0;-677.0;625.0;-355.0
?;173;839.0;637.0;-592.0;514.0;-648.0;634.0;-414.0
431.0;173;844.0;?;?;?;-628.0;?;-463.0
458.0;174;?;610.0;-593.0;507.0;-629.0;?;-462.0
?;174;855.0;601.0;-592.0;500.0;?;667.0;?
382.0;174;859.0;?;-591.0;494.0;-651.0;?;-390.0
366.0;175;863.0;?;-588.0;489.0;-660.0;687.0;-343.0
340.0;174;866.0;583.0;-586.0;484.0;-664.0;697.0;-281.0
?;174;868.0;580.0;-583.0;479.0;-663.0;706.0;-235.0
297.0;177;?;?;-581.0;476.0;-658.0;714.0;-217.0
295.0;175;869.0;570.0;-580.0;474.0;-653.0;719.0;?
324.0;181;869.0;564.0;-579.0;?;-648.0;722.0;-205.0
337.0;167;868.0;?;-580.0;?;-645.0;?;-209.0
343.0;117;866.0;554.0;-581.0;477.0;?;725.0;-206.0
?;81;864.0;552.0;-580.0;480.0;-645.0;725.0;-204.0
?;?;861.0;552.0;-578.0;486.0;?;725.0;-204.0
395.0;75;857.0;554.0;-579.0;494.0;-647.0;723.0;?
490.0;92;853.0;559.0;?;501.0;-650.0;720.0;-219.0
?;106;?;568.0;-587.0;?;-651.0;715.0;-240.0
600.0;118;847.0;579.0;-583.0;?;-651.0;709.0;?
558.0;124;?;589.0;-584.0;516.0;?;708.0;-305.0
534.0;140;847.0;601.0;-585.0;515.0;-656.0;712.0;-339.0
?;189;848.0;614.0;-585.0;510.0;?;715.0;-374.0
447.0;148;851.0;?;-584.0;504.0;-657.0;?;-391.0
?;202;854.0;634.0;-584.0;?;-660.0;712.0;-384.0
430.0;165;856.0;642.0;-583.0;499.0;-668.0;711.0;-346.0
?;-138;857.0;649.0;-581.0;498.0;-682.0;712.0;?
434.0;-182;857.0;653.0;-580.0;499.0;-700.0;?;-201.0
454.0;-197;856.0;?;?;501.0;?;714.0;-115.0
?;-71;853.0;?;-573.0;?;?;?;-36.0
487.0;212;851.0;662.0;-569.0;?;?;714.0;36.0
505.0;170;849.0;662.0;?;514.0;-756.0;714.0;91.0
528.0;?;848.0;660.0;?;517.0;-760.0;713.0;?
530.0;183;847.0;657.0;?;518.0;-762.0;714.0;158.0
?;?;842.0;653.0;?;?;-762.0;718.0;?
?;170;839.0;648.0;-541.0;?;-757.0;?;162.0
576.0;161;835.0;?;-536.0;530.0;-746.0;724.0;132.0
530.0;163;831.0;637.0;-531.0;534.0;-728.0;722.0;?
626.0;164;828.0;631.0;-524.0;?;-703.0;720.0;13.0
?;162;?;?;-513.0;543.0;?;719.0;-45.0
585.0;164;825.0;?;-497.0;?;-662.0;722.0;-95.0
364.0;163;822.0;?;-486.0;533.0;?;729.0;-130.0
351.0;?;817.0;557.0;-481.0;527.0;-640.0;736.0;-162.0
425.0;163;812.0;539.0;-475.0;520.0;-639.0;?;-154.0
426.0;163;807.0;524.0;-465.0;511.0;?;746.0;-105.0
?;164;801.0;512.0;-455.0;503.0;?;749.0;-24.0
?;162;794.0;?;-445.0;496.0;-644.0;753.0;59.0
?;165;784.0;495.0;-436.0;488.0;?;757.0;?
266.0;164;773.0;489.0;-427.0;480.0;-635.0;761.0;184.0
?;163;762.0;487.0;-420.0;473.0;-633.0;763.0;208.0
303.0;159;?;487.0;-415.0;?;?;764.0;234.0
311.0;129;741.0;488.0;-412.0;461.0;?;765.0;251.0
315.0;128;732.0;489.0;?;457.0;-640.0;765.0;272.0
358.0;111;723.0;492.0;-413.0;454.0;-647.0;?;290.0
394.0;65;?;499.0;?;454.0;-655.0;763.0;301.0
410.0;71;711.0;508.0;-415.0;?;-663.0;764.0;302.0
433.0;?;706.0;517.0;-417.0;462.0;-671.0;?;294.0
473.0;?;702.0;527.0;?;468.0;-679.0;764.0;287.0
552.0;108;?;540.0;-425.0;472.0;-686.0;762.0;287.0
566.0;121;700.0;553.0;?;475.0;-693.0;761.0;286.0
534.0;143;?;566.0;?;481.0;-700.0;?;?
611.0;152;701.0;?;-424.0;?;?;759.0;?
601.0;149;704.0;592.0;-423.0;482.0;?;?;197.0
489.0;183;710.0;597.0;-425.0;482.0;-690.0;761.0;150.0
404.0;158;716.0;597.0;?;484.0;-688.0;763.0;134.0
451.0;202;722.0;595.0;-426.0;484.0;-692.0;766.0;151.0
472.0;167;728.0;?;?;483.0;-699.0;768.0;?
443.0;-133;732.0;587.0;-428.0;485.0;-704.0;769.0;229.0
456.0;-209;?;584.0;?;?;?;769.0;254.0
499.0;-142;738.0;583.0;?;488.0;-703.0;769.0;?
?;?;?;582.0;?;491.0;?;770.0;266.0
547.0;-158;739.0;581.0;-425.0;?;-698.0;770.0;257.0
596.0;-180;741.0;580.0;-421.0;494.0;-698.0;?;247.0
634.0;-204;742.0;580.0;-417.0;496.0;-698.0;771.0;240.0
634.0;?;?;579.0;-411.0;?;-696.0;?;228.0
648.0;224;740.0;577.0;-408.0;497.0;-694.0;770.0;206.0
649.0;158;?;?;-404.0;497.0;?;767.0;186.0
700.0;186;?;571.0;?;500.0;-685.0;?;165.0
?;?;733.0;567.0;-387.0;500.0;-680.0;761.0;157.0
561.0;174;727.0;557.0;-374.0;498.0;-677.0;?;150.0
371.0;182;?;547.0;-360.0;494.0;-671.0;762.0;128.0
322.0;?;703.0;534.0;-346.0;489.0;?;763.0;110.0
?;?;687.0;?;-329.0;482.0;-654.0;760.0;140.0
308.0;176;672.0;499.0;?;473.0;?;756.0;213.0
262.0;177;?;478.0;-288.0;462.0;-631.0;750.0;?
208.0;?;635.0;460.0;-265.0;450.0;?;?;?
?;178;?;442.0;?;437.0;-600.0;739.0;404.0
187.0;174;589.0;424.0;-216.0;?;-585.0;732.0;468.0
222.0;176;?;407.0;-191.0;405.0;-570.0;723.0;515.0
210.0;172;541.0;?;-168.0;389.0;-557.0;713.0;?
206.0;153;515.0;378.0;-146.0;?;-548.0;702.0;584.0
224.0;149;489.0;369.0;-127.0;?;-541.0;690.0;611.0
232.0;153;?;?;-108.0;345.0;-535.0;680.0;630.0
263.0;152;443.0;360.0;-94.0;338.0;-531.0;672.0;?
297.0;157;422.0;357.0;-85.0;334.0;?;?;661.0
321.0;156;400.0;356.0;?;328.0;-523.0;650.0;672.0
373.0;164;374.0;?;-69.0;322.0;-519.0;?;?
367.0;173;343.0;355.0;-55.0;317.0;?;?;680.0
400.0;162;307.0;?;-40.0;307.0;-511.0;?;680.0
447.0;182;274.0;345.0;-25.0;295.0;?;596.0;681.0
384.0;157;252.0;335.0;-9.0;286.0;-496.0;589.0;682.0
323.0;178;242.0;?;7.0;285.0;?;581.0;686.0
370.0;186;235.0;?;?;285.0;-470.0;572.0;688.0
396.0;-89;225.0;292.0;42.0;277.0;-454.0;562.0;693.0
382.0;?;213.0;277.0;58.0;263.0;-438.0;552.0;697.0
417.0;-122;201.0;263.0;73.0;246.0;-421.0;542.0;694.0
?;-205;194.0;249.0;87.0;?;-404.0;534.0;695.0
471.0;-158;188.0;234.0;99.0;?;-388.0;?;689.0
?;?;183.0;220.0;110.0;218.0;?;521.0;683.0
459.0;202;174.0;208.0;119.0;?;-364.0;517.0;679.0
466.0;?;162.0;197.0;127.0;208.0;-354.0;511.0;672.0
468.0;188;149.0;189.0;134.0;204.0;-348.0;506.0;664.0
?;?;136.0;182.0;138.0;202.0;-344.0;500.0;659.0
449.0;177;123.0;174.0;143.0;?;-339.0;495.0;652.0
451.0;178;?;167.0;148.0;202.0;?;489.0;646.0
?;174;91.0;160.0;155.0;201.0;-328.0;482.0;640.0
498.0;179;72.0;?;?;200.0;-321.0;476.0;629.0
448.0;175;54.0;144.0;175.0;199.0;-315.0;470.0;620.0
381.0;177;?;137.0;186.0;199.0;-307.0;463.0;612.0
382.0;176;16.0;?;195.0;198.0;-297.0;455.0;607.0
295.0;176;-2.0;118.0;207.0;198.0;?;?;612.0
295.0;175;-20.0;107.0;221.0;196.0;-263.0;?;623.0
283.0;175;-38.0;91.0;236.0;191.0;?;416.0;?
278.0;175;-57.0;69.0;251.0;181.0;?;?;636.0
261.0;175;-74.0;?;?;170.0;-152.0;384.0;627.0
283.0;174;-89.0;?;277.0;?;?;369.0;?
312.0;174;-103.0;-7.0;288.0;144.0;-73.0;355.0;527.0
296.0;173;-117.0;?;298.0;131.0;?;341.0;442.0
315.0;?;?;-56.0;?;?;-9.0;327.0;361.0
339.0;174;?;-74.0;310.0;108.0;?;?;300.0
298.0;?;-160.0;?;313.0;?;22.0;?;?
286.0;165;-169.0;-85.0;316.0;98.0;23.0;302.0;251.0
267.0;148;?;-79.0;318.0;92.0;17.0;295.0;267.0
275.0;139;-182.0;-68.0;323.0;83.0;7.0;?;301.0
?;131;-188.0;-59.0;?;71.0;-5.0;277.0;340.0
345.0;117;?;?;339.0;?;-16.0;267.0;387.0
363.0;129;-196.0;-35.0;350.0;38.0;-33.0;260.0;435.0
383.0;131;-199.0;?;358.0;20.0;-64.0;255.0;494.0
451.0;133;?;-25.0;371.0;?;-104.0;?;528.0
505.0;168;-188.0;-22.0;385.0;3.0;-138.0;254.0;531.0
483.0;137;-186.0;?;?;0.0;?;243.0;476.0
?;194;?;-22.0;?;?;-144.0;228.0;389.0
537.0;?;-217.0;-34.0;398.0;-22.0;-131.0;218.0;298.0
452.0;-153;?;-57.0;399.0;-30.0;-112.0;211.0;221.0
?;-205;-241.0;-77.0;403.0;-34.0;?;?;?
372.0;-149;-251.0;-97.0;407.0;-36.0;?;196.0;115.0
?;?;-263.0;-117.0;?;-40.0;-33.0;186.0;?
333.0;?;-273.0;-136.0;416.0;-46.0;-9.0;172.0;65.0
350.0;-167;-282.0;-155.0;?;?;?;159.0;49.0
374.0;-168;-291.0;-171.0;?;-61.0;37.0;146.0;?
398.0;-142;-301.0;?;431.0;?;60.0;?;?
?;-223;?;-202.0;437.0;-74.0;80.0;119.0;24.0
491.0;-43;?;-213.0;443.0;-81.0;?;105.0;32.0
?;217;-346.0;-221.0;?;-86.0;?;94.0;?
533.0;?;-361.0;-227.0;454.0;-89.0;131.0;83.0;68.0
580.0;172;-376.0;-231.0;459.0;-90.0;?;73.0;?
606.0;191;?;-229.0;467.0;?;145.0;61.0;116.0
599.0;169;-398.0;-222.0;474.0;-93.0;151.0;52.0;138.0
?;187;?;-211.0;482.0;-90.0;159.0;47.0;151.0
?;174;-410.0;-216.0;487.0;-87.0;169.0;?;152.0
643.0;179;-422.0;?;488.0;-84.0;?;26.0;140.0
541.0;183;-444.0;-232.0;488.0;-80.0;187.0;?;?
469.0;?;-469.0;-226.0;489.0;-79.0;180.0;-14.0;?
?;199;-494.0;-220.0;?;-73.0;164.0;-28.0;142.0
?;155;-511.0;-225.0;495.0;?;155.0;-28.0;153.0
460.0;204;-518.0;-233.0;497.0;?;?;-25.0;138.0
443.0;177;-521.0;-244.0;499.0;9.0;171.0;-23.0;113.0
455.0;-136;-526.0;-256.0;501.0;?;178.0;-18.0;88.0
409.0;-190;-531.0;-266.0;?;65.0;?;?;68.0
373.0;?;-532.0;-271.0;499.0;?;?;-2.0;44.0
?;?;-529.0;-274.0;497.0;96.0;184.0;5.0;23.0
378.0;198;-520.0;-277.0;495.0;104.0;183.0;14.0;3.0
361.0;?;-507.0;-279.0;492.0;?;183.0;26.0;-17.0
365.0;29;-490.0;-279.0;?;109.0;182.0;37.0;?
417.0;62;-470.0;-278.0;486.0;104.0;178.0;51.0;-53.0
471.0;53;-449.0;-272.0;?;?;171.0;69.0;-57.0
471.0;71;?;-267.0;482.0;89.0;165.0;95.0;-53.0
?;?;-395.0;-265.0;?;86.0;159.0;124.0;?
419.0;131;-357.0;-260.0;?;?;?;154.0;-14.0
355.0;?;-312.0;-241.0;454.0;?;135.0;190.0;19.0
295.0;177;-268.0;?;438.0;80.0;?;220.0;88.0
354.0;149;-228.0;-170.0;419.0;79.0;66.0;233.0;178.0
436.0;208;?;?;398.0;75.0;19.0;254.0;?
399.0;144;-162.0;-83.0;374.0;76.0;-20.0;284.0;?
?;-157;?;-58.0;?;84.0;?;315.0;?
396.0;-192;-90.0;-36.0;322.0;95.0;-52.0;?;582.0
461.0;?;-55.0;?;295.0;106.0;-56.0;367.0;651.0
442.0;-164;-24.0;-16.0;271.0;115.0;-59.0;?;709.0
430.0;-194;1.0;-18.0;252.0;?;-59.0;409.0;747.0
470.0;-148;20.0;-21.0;235.0;?;-55.0;424.0;?
519.0;152;36.0;-19.0;220.0;122.0;-50.0;438.0;776.0
536.0;208;52.0;-13.0;206.0;122.0;-47.0;?;772.0
554.0;154;68.0;-3.0;?;122.0;-50.0;463.0;753.0
587.0;193;81.0;8.0;?;121.0;?;468.0;742.0
619.0;169;?;?;184.0;119.0;-77.0;470.0;733.0
