InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
-424.0;647.0;137.0;-154.0;535.0;-235.0;105.0;411.0
-429.0;648.0;?;?;538.0;-246.0;108.0;?
-436.0;?;137.0;-167.0;543.0;-253.0;112.0;413.0
-438.0;643.0;137.0;-172.0;547.0;-265.0;116.0;409.0
-438.0;?;139.0;-173.0;?;-264.0;120.0;414.0
-444.0;629.0;143.0;-177.0;551.0;-253.0;125.0;?
-445.0;623.0;150.0;-177.0;550.0;-232.0;129.0;420.0
-437.0;?;158.0;-177.0;554.0;-205.0;131.0;426.0
-431.0;?;167.0;-179.0;561.0;-193.0;134.0;444.0
-420.0;608.0;177.0;-181.0;569.0;?;138.0;465.0
-408.0;615.0;190.0;?;575.0;?;142.0;489.0
-393.0;?;203.0;-176.0;582.0;-238.0;147.0;514.0
?;624.0;215.0;-171.0;?;-253.0;152.0;?
-353.0;?;226.0;-159.0;?;?;156.0;559.0
-334.0;638.0;235.0;-149.0;587.0;-280.0;157.0;569.0
-315.0;642.0;240.0;-139.0;589.0;-291.0;159.0;577.0
-294.0;645.0;243.0;-135.0;591.0;?;161.0;584.0
-283.0;638.0;244.0;-134.0;598.0;-311.0;165.0;591.0
-275.0;639.0;244.0;-134.0;604.0;-329.0;170.0;607.0
-266.0;644.0;240.0;-133.0;?;?;?;622.0
-263.0;?;?;?;?;-376.0;181.0;630.0
-253.0;649.0;229.0;?;621.0;-398.0;189.0;637.0
-245.0;648.0;224.0;-120.0;628.0;-411.0;198.0;645.0
-246.0;648.0;220.0;-117.0;635.0;?;?;643.0
?;649.0;215.0;?;639.0;-442.0;213.0;646.0
-239.0;647.0;211.0;-112.0;646.0;-446.0;222.0;?
-240.0;646.0;207.0;-115.0;?;-457.0;231.0;657.0
-240.0;646.0;204.0;-118.0;656.0;?;?;661.0
?;644.0;202.0;?;661.0;-470.0;250.0;665.0
-246.0;643.0;?;-124.0;669.0;?;259.0;669.0
-247.0;644.0;?;-128.0;?;-493.0;269.0;676.0
-250.0;644.0;202.0;?;676.0;-498.0;278.0;?
?;646.0;203.0;-139.0;679.0;-498.0;288.0;687.0
-259.0;?;204.0;-145.0;681.0;-498.0;?;688.0
-258.0;644.0;205.0;?;686.0;-493.0;306.0;691.0
-258.0;642.0;206.0;-150.0;?;-491.0;314.0;692.0
-256.0;642.0;?;-154.0;693.0;-495.0;?;693.0
-249.0;640.0;204.0;-153.0;695.0;-490.0;?;694.0
-249.0;640.0;203.0;?;694.0;-487.0;339.0;686.0
-243.0;642.0;201.0;-152.0;691.0;?;347.0;679.0
?;646.0;199.0;-146.0;687.0;-457.0;354.0;675.0
?;650.0;196.0;-145.0;680.0;-445.0;360.0;666.0
-227.0;655.0;194.0;-141.0;673.0;-429.0;?;654.0
-225.0;?;?;?;664.0;-412.0;?;?
-227.0;659.0;189.0;-128.0;659.0;?;?;?
-223.0;?;187.0;?;657.0;-369.0;?;621.0
-213.0;654.0;187.0;-124.0;661.0;-362.0;?;620.0
-214.0;?;187.0;-131.0;664.0;-351.0;380.0;619.0
-213.0;?;187.0;-139.0;669.0;-343.0;381.0;625.0
-217.0;645.0;188.0;-140.0;?;-340.0;380.0;631.0
-223.0;644.0;188.0;-144.0;?;-339.0;379.0;628.0
-226.0;644.0;187.0;-147.0;670.0;-331.0;377.0;628.0
-222.0;642.0;186.0;?;669.0;-319.0;374.0;625.0
-218.0;?;?;-143.0;?;?;369.0;613.0
-214.0;630.0;180.0;?;669.0;-280.0;362.0;606.0
-203.0;620.0;?;-126.0;671.0;-260.0;357.0;602.0
-188.0;618.0;?;-113.0;668.0;-241.0;350.0;596.0
-164.0;616.0;170.0;?;?;?;342.0;593.0
-130.0;615.0;167.0;-67.0;661.0;-225.0;332.0;593.0
-95.0;616.0;?;-31.0;657.0;-231.0;321.0;584.0
-56.0;?;159.0;16.0;652.0;-242.0;311.0;?
-10.0;613.0;149.0;66.0;645.0;?;?;561.0
?;611.0;136.0;114.0;637.0;-271.0;288.0;544.0
74.0;608.0;120.0;?;628.0;?;?;515.0
100.0;?;104.0;201.0;621.0;-342.0;262.0;492.0
117.0;596.0;89.0;240.0;611.0;-389.0;250.0;465.0
119.0;?;74.0;280.0;?;-453.0;238.0;436.0
105.0;593.0;59.0;327.0;603.0;-521.0;227.0;420.0
?;594.0;46.0;?;?;-597.0;216.0;?
27.0;597.0;36.0;?;605.0;?;204.0;406.0
-17.0;605.0;?;447.0;603.0;-713.0;194.0;?
-68.0;611.0;16.0;466.0;602.0;-764.0;184.0;413.0
-114.0;614.0;9.0;473.0;606.0;-800.0;175.0;?
?;619.0;6.0;469.0;?;-833.0;165.0;442.0
-162.0;618.0;8.0;?;614.0;?;154.0;?
-167.0;?;10.0;440.0;629.0;?;143.0;467.0
-176.0;609.0;15.0;435.0;642.0;?;?;498.0
?;606.0;24.0;432.0;653.0;-894.0;126.0;528.0
-208.0;604.0;?;431.0;658.0;-904.0;118.0;?
?;608.0;35.0;?;657.0;-907.0;111.0;570.0
-228.0;?;36.0;431.0;?;-911.0;106.0;573.0
-229.0;618.0;?;430.0;646.0;-911.0;100.0;567.0
-233.0;621.0;38.0;429.0;643.0;?;94.0;?
-240.0;624.0;40.0;424.0;640.0;-905.0;88.0;551.0
-241.0;626.0;44.0;?;637.0;-907.0;83.0;550.0
-230.0;630.0;49.0;415.0;634.0;-910.0;76.0;554.0
-213.0;634.0;55.0;410.0;628.0;-909.0;?;548.0
-196.0;637.0;?;404.0;620.0;-904.0;?;539.0
-170.0;638.0;62.0;?;611.0;-897.0;49.0;523.0
-152.0;?;65.0;?;598.0;-880.0;39.0;501.0
?;644.0;?;374.0;586.0;-859.0;30.0;484.0
-130.0;?;?;363.0;?;-833.0;22.0;?
-130.0;653.0;70.0;354.0;553.0;-798.0;13.0;?
-128.0;656.0;72.0;344.0;531.0;-744.0;4.0;395.0
-130.0;658.0;74.0;?;506.0;-668.0;-3.0;366.0
?;651.0;77.0;331.0;484.0;-570.0;-9.0;345.0
-140.0;637.0;82.0;322.0;470.0;-436.0;-16.0;344.0
?;623.0;90.0;?;462.0;-304.0;-23.0;363.0
-157.0;603.0;?;300.0;446.0;?;?;394.0
-161.0;580.0;?;288.0;423.0;-4.0;?;?
-163.0;565.0;143.0;?;400.0;39.0;-39.0;436.0
-168.0;570.0;157.0;263.0;403.0;24.0;?;442.0
?;?;?;246.0;393.0;?;-56.0;441.0
-161.0;584.0;170.0;228.0;382.0;-58.0;-61.0;?
?;589.0;173.0;?;374.0;?;-64.0;?
-162.0;?;176.0;205.0;366.0;-62.0;-66.0;416.0
-159.0;598.0;176.0;201.0;?;?;-68.0;?
-161.0;593.0;173.0;?;371.0;-63.0;-70.0;385.0
-160.0;593.0;171.0;196.0;377.0;-63.0;?;380.0
-159.0;595.0;170.0;195.0;376.0;-56.0;-63.0;378.0
-155.0;595.0;?;195.0;374.0;-46.0;-57.0;378.0
-151.0;596.0;171.0;198.0;376.0;-45.0;-51.0;372.0
-139.0;597.0;174.0;?;380.0;-49.0;-45.0;374.0
-129.0;599.0;177.0;?;?;-48.0;-38.0;?
-119.0;602.0;181.0;203.0;392.0;-53.0;?;?
-109.0;604.0;185.0;204.0;398.0;?;-23.0;390.0
-106.0;605.0;?;203.0;?;-62.0;-14.0;?
-102.0;607.0;191.0;205.0;410.0;-68.0;-4.0;405.0
-93.0;?;?;208.0;417.0;-76.0;5.0;415.0
?;609.0;197.0;207.0;427.0;?;16.0;?
-76.0;?;201.0;206.0;436.0;-83.0;26.0;428.0
-61.0;613.0;?;209.0;442.0;-86.0;38.0;435.0
-54.0;?;207.0;?;?;?;?;439.0
-40.0;616.0;?;208.0;458.0;-91.0;62.0;?
?;?;214.0;209.0;?;-101.0;75.0;454.0
-10.0;?;218.0;209.0;?;-103.0;88.0;464.0
7.0;618.0;?;?;491.0;-115.0;100.0;?
20.0;619.0;224.0;212.0;500.0;-132.0;112.0;?
28.0;617.0;227.0;212.0;511.0;-143.0;123.0;491.0
40.0;615.0;228.0;215.0;522.0;?;135.0;?
53.0;?;230.0;221.0;536.0;-164.0;145.0;510.0
68.0;608.0;232.0;?;548.0;-171.0;155.0;518.0
83.0;601.0;233.0;229.0;?;-178.0;166.0;?
101.0;?;235.0;234.0;575.0;-188.0;?;543.0
?;?;236.0;237.0;586.0;?;185.0;552.0
?;583.0;238.0;239.0;?;-209.0;194.0;?
134.0;578.0;240.0;242.0;607.0;-218.0;203.0;575.0
?;?;243.0;240.0;615.0;-227.0;212.0;586.0
150.0;566.0;245.0;240.0;627.0;-236.0;220.0;604.0
163.0;563.0;248.0;243.0;637.0;-248.0;?;?
171.0;562.0;251.0;241.0;?;-258.0;236.0;626.0
?;563.0;254.0;241.0;650.0;-260.0;242.0;637.0
183.0;564.0;?;244.0;651.0;-262.0;249.0;641.0
185.0;563.0;?;242.0;657.0;-256.0;255.0;?
189.0;561.0;257.0;241.0;662.0;-252.0;261.0;641.0
?;559.0;?;244.0;667.0;?;268.0;648.0
197.0;556.0;261.0;240.0;674.0;?;274.0;?
?;?;?;236.0;678.0;-221.0;?;649.0
210.0;557.0;265.0;234.0;680.0;-211.0;280.0;645.0
217.0;556.0;?;226.0;680.0;-200.0;282.0;641.0
225.0;558.0;264.0;221.0;681.0;-195.0;283.0;640.0
230.0;561.0;?;224.0;680.0;-197.0;285.0;643.0
234.0;564.0;?;222.0;?;-200.0;285.0;641.0
238.0;564.0;260.0;224.0;680.0;-211.0;285.0;642.0
239.0;563.0;?;231.0;684.0;-228.0;285.0;?
?;566.0;254.0;235.0;685.0;-242.0;286.0;650.0
233.0;568.0;253.0;240.0;686.0;-256.0;286.0;654.0
?;?;252.0;250.0;687.0;-282.0;?;656.0
215.0;?;250.0;?;686.0;-319.0;280.0;?
?;579.0;?;264.0;684.0;-360.0;276.0;647.0
195.0;590.0;245.0;280.0;678.0;-398.0;272.0;?
186.0;599.0;242.0;292.0;673.0;-431.0;266.0;631.0
178.0;612.0;239.0;306.0;665.0;-447.0;260.0;624.0
?;625.0;236.0;326.0;656.0;-454.0;252.0;?
174.0;639.0;235.0;343.0;644.0;-440.0;245.0;?
174.0;649.0;233.0;?;635.0;-423.0;236.0;585.0
178.0;658.0;?;389.0;629.0;-420.0;226.0;579.0
180.0;667.0;?;413.0;622.0;-430.0;217.0;576.0
?;673.0;226.0;439.0;616.0;-451.0;?;573.0
195.0;?;223.0;462.0;608.0;-476.0;?;569.0
?;663.0;220.0;483.0;?;?;186.0;?
212.0;646.0;216.0;?;602.0;-498.0;175.0;?
223.0;628.0;?;520.0;?;-513.0;164.0;587.0
232.0;605.0;212.0;?;612.0;-531.0;153.0;620.0
243.0;582.0;?;542.0;?;?;143.0;662.0
?;556.0;?;?;619.0;-573.0;135.0;701.0
259.0;535.0;225.0;563.0;612.0;-562.0;?;744.0
263.0;522.0;243.0;570.0;601.0;-542.0;130.0;779.0
269.0;?;267.0;574.0;593.0;-535.0;?;808.0
281.0;?;288.0;573.0;?;-540.0;125.0;821.0
296.0;521.0;303.0;569.0;577.0;-529.0;120.0;?
315.0;530.0;316.0;564.0;573.0;-527.0;113.0;?
329.0;539.0;326.0;554.0;562.0;?;106.0;830.0
?;540.0;332.0;543.0;553.0;-496.0;96.0;822.0
351.0;538.0;?;535.0;550.0;?;87.0;824.0
?;538.0;?;524.0;553.0;-478.0;?;828.0
361.0;541.0;317.0;517.0;555.0;-472.0;73.0;829.0
364.0;548.0;308.0;?;555.0;-467.0;64.0;829.0
364.0;554.0;302.0;511.0;?;-458.0;?;820.0
363.0;560.0;297.0;513.0;?;-450.0;46.0;?
359.0;564.0;290.0;?;557.0;-443.0;35.0;?
349.0;?;281.0;?;558.0;?;?;798.0
?;?;271.0;518.0;?;-418.0;16.0;785.0
319.0;570.0;263.0;521.0;?;-405.0;?;?
299.0;569.0;254.0;521.0;553.0;-393.0;-6.0;753.0
283.0;569.0;?;522.0;?;?;?;744.0
268.0;569.0;233.0;?;553.0;-396.0;?;734.0
255.0;569.0;?;525.0;550.0;-396.0;-43.0;723.0
?;569.0;206.0;525.0;543.0;-395.0;-46.0;709.0
235.0;568.0;203.0;528.0;533.0;-381.0;-52.0;690.0
?;?;199.0;527.0;524.0;-370.0;?;676.0
?;566.0;192.0;530.0;517.0;-361.0;-71.0;?
212.0;?;185.0;528.0;507.0;?;-77.0;649.0
202.0;?;179.0;527.0;496.0;-349.0;-82.0;?
?;560.0;173.0;523.0;?;?;-89.0;?
?;559.0;?;526.0;476.0;-326.0;-96.0;605.0
181.0;559.0;?;521.0;466.0;-314.0;?;592.0
176.0;?;162.0;520.0;?;-310.0;-105.0;?
176.0;547.0;159.0;?;450.0;-302.0;-108.0;572.0
171.0;542.0;156.0;521.0;?;-295.0;?;562.0
?;539.0;154.0;518.0;448.0;?;?;555.0
169.0;537.0;151.0;519.0;447.0;-295.0;?;553.0
162.0;534.0;148.0;516.0;444.0;-291.0;-118.0;?
155.0;531.0;?;513.0;440.0;-286.0;?;550.0
152.0;?;146.0;510.0;435.0;-287.0;-122.0;546.0
148.0;?;146.0;506.0;?;-288.0;-124.0;?
144.0;525.0;?;499.0;429.0;-290.0;-126.0;539.0
139.0;525.0;?;496.0;427.0;-294.0;-129.0;538.0
133.0;?;?;492.0;427.0;-304.0;?;537.0
?;522.0;143.0;?;426.0;-311.0;-135.0;535.0
?;520.0;142.0;?;424.0;-321.0;?;?
?;516.0;?;482.0;424.0;?;-138.0;?
116.0;510.0;138.0;479.0;427.0;?;?;?
117.0;506.0;136.0;477.0;429.0;-419.0;-139.0;497.0
114.0;497.0;137.0;?;427.0;-466.0;-138.0;?
113.0;?;137.0;470.0;432.0;-504.0;-137.0;478.0
?;449.0;135.0;468.0;438.0;?;?;480.0
110.0;426.0;134.0;465.0;449.0;-568.0;?;?
107.0;?;135.0;463.0;?;-593.0;-132.0;536.0
110.0;388.0;137.0;?;478.0;-600.0;-130.0;577.0
111.0;372.0;?;467.0;?;-578.0;-127.0;613.0
113.0;?;143.0;470.0;532.0;-520.0;-124.0;?
121.0;360.0;150.0;473.0;555.0;-445.0;-118.0;691.0
?;362.0;?;?;?;-370.0;?;728.0
132.0;362.0;172.0;474.0;573.0;-342.0;-104.0;751.0
142.0;?;180.0;471.0;571.0;-330.0;?;764.0
150.0;?;?;468.0;571.0;-330.0;?;769.0
?;374.0;?;464.0;563.0;-341.0;?;771.0
?;376.0;182.0;463.0;565.0;-343.0;-96.0;?
167.0;378.0;181.0;457.0;574.0;-330.0;-94.0;?
168.0;382.0;182.0;456.0;579.0;?;-90.0;?
174.0;382.0;?;?;?;-357.0;?;?
174.0;381.0;179.0;?;?;-383.0;?;?
175.0;376.0;177.0;451.0;573.0;-404.0;-85.0;733.0
?;?;176.0;454.0;565.0;-434.0;-83.0;724.0
177.0;355.0;?;452.0;550.0;?;?;718.0
178.0;341.0;175.0;?;533.0;-496.0;-80.0;707.0
181.0;326.0;?;455.0;515.0;?;-79.0;?
179.0;314.0;173.0;453.0;497.0;-571.0;-79.0;?
178.0;306.0;172.0;453.0;?;-618.0;?;673.0
180.0;303.0;172.0;455.0;475.0;-662.0;-78.0;670.0
180.0;304.0;173.0;456.0;466.0;-697.0;-77.0;667.0
182.0;305.0;172.0;?;?;?;-77.0;666.0
183.0;306.0;172.0;459.0;453.0;-731.0;-78.0;666.0
184.0;306.0;171.0;457.0;452.0;-733.0;-79.0;663.0
186.0;308.0;?;?;452.0;-728.0;-79.0;?
190.0;311.0;?;459.0;455.0;?;-79.0;658.0
191.0;315.0;171.0;462.0;?;-722.0;-78.0;?
191.0;317.0;171.0;459.0;?;-720.0;-77.0;?
197.0;319.0;172.0;464.0;?;-720.0;-77.0;652.0
197.0;320.0;172.0;463.0;453.0;?;-76.0;651.0
200.0;?;171.0;465.0;453.0;?;-76.0;650.0
202.0;323.0;172.0;467.0;453.0;-712.0;-75.0;652.0
202.0;324.0;172.0;468.0;454.0;-710.0;-74.0;652.0
?;?;172.0;?;?;-707.0;-74.0;651.0
?;324.0;?;?;455.0;-704.0;-74.0;653.0
?;324.0;169.0;?;?;-704.0;-72.0;654.0
204.0;322.0;?;?;456.0;?;?;653.0
203.0;320.0;167.0;477.0;456.0;-706.0;-71.0;?
202.0;319.0;167.0;476.0;?;-707.0;-69.0;653.0
202.0;316.0;?;479.0;454.0;-705.0;-66.0;?
?;313.0;168.0;479.0;450.0;-705.0;-65.0;646.0
198.0;307.0;?;478.0;445.0;?;-63.0;640.0
195.0;301.0;170.0;477.0;439.0;-706.0;-61.0;633.0
197.0;295.0;174.0;476.0;434.0;?;-57.0;624.0
198.0;290.0;177.0;?;432.0;-696.0;-54.0;?
201.0;?;?;478.0;433.0;-684.0;-51.0;603.0
210.0;284.0;183.0;?;438.0;-675.0;-46.0;591.0
218.0;287.0;?;481.0;?;-663.0;-42.0;581.0
223.0;292.0;189.0;483.0;?;-653.0;-37.0;572.0
231.0;298.0;193.0;488.0;462.0;-648.0;-33.0;568.0
237.0;306.0;196.0;490.0;?;?;-30.0;567.0
244.0;316.0;198.0;?;484.0;-643.0;-27.0;570.0
250.0;325.0;199.0;?;496.0;-651.0;-25.0;584.0
254.0;335.0;200.0;499.0;508.0;-660.0;-22.0;?
257.0;?;201.0;502.0;521.0;-670.0;-19.0;607.0
263.0;355.0;?;507.0;536.0;?;-16.0;620.0
270.0;367.0;207.0;?;?;-685.0;-12.0;631.0
276.0;382.0;211.0;509.0;?;-688.0;?;638.0
280.0;391.0;213.0;506.0;576.0;-694.0;?;?
287.0;398.0;213.0;501.0;?;-698.0;?;640.0
290.0;401.0;213.0;?;583.0;?;-1.0;?
294.0;401.0;?;490.0;584.0;-684.0;0.0;624.0
294.0;400.0;210.0;479.0;581.0;-669.0;1.0;606.0
294.0;399.0;209.0;474.0;575.0;-637.0;2.0;589.0
?;?;?;472.0;569.0;-603.0;2.0;580.0
295.0;393.0;206.0;467.0;563.0;-566.0;2.0;563.0
295.0;392.0;?;?;554.0;-528.0;1.0;546.0
297.0;390.0;202.0;468.0;?;-485.0;?;529.0
297.0;387.0;?;?;541.0;-451.0;-5.0;517.0
294.0;?;193.0;465.0;538.0;?;-11.0;514.0
287.0;384.0;187.0;466.0;537.0;?;-17.0;?
279.0;386.0;181.0;?;536.0;-381.0;-22.0;?
265.0;390.0;176.0;464.0;?;-373.0;-28.0;511.0
256.0;395.0;169.0;462.0;532.0;-377.0;-36.0;513.0
244.0;400.0;163.0;?;?;-380.0;-46.0;516.0
?;?;155.0;?;532.0;?;-56.0;?
213.0;?;146.0;452.0;535.0;-405.0;-66.0;538.0
193.0;?;138.0;449.0;539.0;?;-77.0;563.0
180.0;433.0;?;448.0;544.0;-436.0;-86.0;579.0
171.0;438.0;128.0;452.0;546.0;-449.0;-93.0;590.0
163.0;?;126.0;454.0;?;-466.0;-100.0;598.0
155.0;439.0;121.0;455.0;544.0;-467.0;-109.0;601.0
150.0;439.0;?;461.0;538.0;?;-117.0;602.0
143.0;433.0;110.0;461.0;536.0;?;?;?
135.0;?;106.0;460.0;534.0;?;?;?
?;424.0;102.0;465.0;533.0;-439.0;-131.0;?
135.0;420.0;100.0;?;534.0;?;-135.0;603.0
133.0;419.0;98.0;466.0;536.0;-431.0;-137.0;600.0
130.0;418.0;98.0;469.0;?;-433.0;?;602.0
126.0;419.0;99.0;472.0;536.0;-433.0;-140.0;602.0
123.0;419.0;?;?;534.0;-429.0;-141.0;601.0
124.0;420.0;98.0;470.0;531.0;-426.0;-141.0;601.0
120.0;420.0;98.0;?;529.0;?;-141.0;597.0
119.0;420.0;98.0;466.0;526.0;?;-141.0;595.0
120.0;420.0;99.0;465.0;?;-418.0;-140.0;596.0
122.0;?;100.0;461.0;?;-416.0;?;595.0
122.0;419.0;?;461.0;523.0;-413.0;-137.0;595.0
127.0;418.0;101.0;?;524.0;-414.0;-135.0;598.0
130.0;417.0;101.0;456.0;524.0;?;-133.0;601.0
131.0;414.0;?;454.0;525.0;-404.0;-131.0;603.0
?;412.0;103.0;454.0;527.0;?;-128.0;609.0
138.0;409.0;105.0;456.0;531.0;-407.0;-126.0;612.0
?;406.0;108.0;455.0;535.0;-406.0;-123.0;622.0
143.0;?;110.0;?;538.0;-410.0;?;633.0
145.0;402.0;?;455.0;539.0;-410.0;-120.0;644.0
?;400.0;112.0;453.0;?;-407.0;-120.0;656.0
147.0;395.0;114.0;453.0;538.0;-407.0;-118.0;669.0
?;392.0;118.0;452.0;539.0;-409.0;-115.0;679.0
149.0;393.0;?;451.0;539.0;?;-110.0;689.0
?;?;129.0;455.0;?;-421.0;-106.0;695.0
159.0;401.0;132.0;454.0;547.0;-436.0;-105.0;699.0
163.0;405.0;133.0;452.0;?;?;-104.0;703.0
165.0;411.0;134.0;451.0;554.0;-439.0;-104.0;708.0
166.0;412.0;133.0;?;557.0;-427.0;-104.0;720.0
166.0;409.0;133.0;447.0;560.0;?;-103.0;?
171.0;406.0;133.0;447.0;?;?;-102.0;?
172.0;?;136.0;?;558.0;-359.0;-99.0;763.0
171.0;?;141.0;?;561.0;-332.0;-97.0;775.0
?;397.0;148.0;439.0;?;-327.0;-94.0;782.0
180.0;392.0;155.0;435.0;567.0;-329.0;-90.0;787.0
184.0;388.0;162.0;428.0;571.0;-328.0;-85.0;792.0
188.0;384.0;169.0;424.0;573.0;-329.0;-80.0;797.0
190.0;380.0;176.0;418.0;575.0;-338.0;-73.0;?
195.0;380.0;?;413.0;578.0;?;-67.0;806.0
202.0;379.0;?;410.0;584.0;-343.0;-60.0;811.0
207.0;?;197.0;406.0;588.0;?;-54.0;811.0
209.0;380.0;204.0;401.0;593.0;-351.0;-47.0;?
?;381.0;210.0;397.0;596.0;-359.0;-40.0;814.0
219.0;382.0;216.0;390.0;600.0;-360.0;?;814.0
223.0;384.0;222.0;385.0;?;-356.0;-26.0;816.0
227.0;?;227.0;383.0;607.0;-360.0;-19.0;818.0
234.0;390.0;233.0;?;610.0;-361.0;-11.0;817.0
244.0;?;238.0;?;613.0;?;?;816.0
254.0;397.0;244.0;370.0;?;-366.0;2.0;817.0
260.0;402.0;?;368.0;?;-371.0;6.0;?
265.0;409.0;?;364.0;?;-374.0;10.0;?
270.0;418.0;?;362.0;622.0;-382.0;?;822.0
271.0;426.0;?;356.0;619.0;-388.0;17.0;?
?;431.0;267.0;355.0;613.0;-391.0;20.0;?
?;437.0;270.0;355.0;607.0;-389.0;21.0;817.0
?;441.0;273.0;350.0;?;-393.0;?;815.0
271.0;445.0;276.0;346.0;598.0;-396.0;22.0;812.0
?;?;?;?;597.0;-403.0;23.0;812.0
271.0;453.0;282.0;342.0;597.0;-410.0;25.0;813.0
?;461.0;285.0;337.0;599.0;-418.0;26.0;?
270.0;466.0;286.0;338.0;600.0;-430.0;27.0;810.0
270.0;473.0;286.0;335.0;599.0;?;28.0;806.0
269.0;?;286.0;333.0;596.0;?;28.0;?
270.0;?;285.0;335.0;597.0;-448.0;29.0;?
270.0;?;283.0;335.0;598.0;-451.0;30.0;794.0
?;486.0;282.0;337.0;600.0;-452.0;32.0;?
273.0;488.0;280.0;?;604.0;-458.0;?;792.0
274.0;490.0;280.0;346.0;608.0;-468.0;37.0;794.0
277.0;492.0;280.0;?;612.0;-477.0;?;796.0
?;?;282.0;362.0;?;-496.0;?;798.0
292.0;?;284.0;?;?;-519.0;?;796.0
301.0;?;287.0;383.0;?;-546.0;48.0;?
317.0;505.0;288.0;398.0;646.0;-587.0;52.0;782.0
334.0;512.0;288.0;412.0;?;?;?;?
349.0;514.0;287.0;425.0;?;-645.0;59.0;?
369.0;513.0;?;442.0;649.0;-662.0;62.0;746.0
384.0;507.0;283.0;457.0;639.0;?;65.0;720.0
402.0;?;280.0;473.0;626.0;-667.0;?;692.0
414.0;479.0;276.0;?;616.0;-649.0;67.0;?
426.0;466.0;272.0;512.0;?;-625.0;?;643.0
?;454.0;269.0;531.0;?;?;72.0;?
439.0;443.0;265.0;549.0;597.0;-582.0;?;605.0
440.0;428.0;263.0;565.0;592.0;-569.0;74.0;591.0
443.0;?;261.0;578.0;591.0;-582.0;75.0;586.0
446.0;401.0;262.0;587.0;594.0;-614.0;?;586.0
?;?;266.0;591.0;603.0;-654.0;80.0;593.0
443.0;398.0;272.0;592.0;615.0;-701.0;84.0;608.0
442.0;?;280.0;589.0;627.0;-763.0;89.0;637.0
439.0;412.0;287.0;585.0;?;-811.0;94.0;665.0
440.0;421.0;294.0;578.0;651.0;-849.0;?;689.0
438.0;430.0;302.0;576.0;667.0;-885.0;106.0;?
443.0;?;306.0;570.0;681.0;-912.0;114.0;?
442.0;456.0;313.0;564.0;694.0;-930.0;?;806.0
?;470.0;320.0;560.0;705.0;-945.0;133.0;834.0
456.0;?;328.0;554.0;?;-952.0;148.0;853.0
469.0;?;?;546.0;720.0;-954.0;164.0;868.0
484.0;505.0;?;544.0;726.0;-959.0;182.0;876.0
503.0;515.0;358.0;538.0;731.0;-956.0;?;?
520.0;?;370.0;532.0;735.0;?;?;880.0
536.0;537.0;384.0;530.0;737.0;-953.0;?;883.0
550.0;?;401.0;524.0;740.0;-949.0;264.0;880.0
571.0;558.0;418.0;522.0;743.0;?;284.0;880.0
593.0;567.0;?;?;749.0;-941.0;?;?
612.0;575.0;451.0;515.0;756.0;-937.0;326.0;879.0
635.0;583.0;465.0;510.0;762.0;-935.0;350.0;882.0
?;591.0;483.0;?;766.0;-925.0;372.0;884.0
681.0;598.0;500.0;504.0;771.0;?;394.0;886.0
711.0;?;516.0;499.0;776.0;-910.0;414.0;?
739.0;608.0;534.0;499.0;780.0;?;432.0;?
?;611.0;548.0;500.0;784.0;-897.0;451.0;?
784.0;613.0;?;?;787.0;-887.0;?;?
802.0;614.0;571.0;515.0;789.0;-880.0;486.0;?
815.0;612.0;578.0;525.0;791.0;-872.0;501.0;890.0
824.0;608.0;?;536.0;793.0;-862.0;516.0;887.0
831.0;?;588.0;547.0;795.0;-857.0;?;887.0
833.0;598.0;589.0;555.0;798.0;-850.0;544.0;885.0
?;593.0;590.0;566.0;800.0;-843.0;557.0;882.0
835.0;?;591.0;579.0;802.0;-841.0;568.0;?
836.0;?;?;585.0;804.0;-838.0;578.0;?
837.0;581.0;592.0;592.0;?;-833.0;?;876.0
837.0;579.0;592.0;599.0;805.0;-834.0;591.0;876.0
838.0;578.0;593.0;?;?;?;596.0;872.0
?;578.0;593.0;611.0;?;-828.0;?;?
?;579.0;594.0;615.0;803.0;-831.0;600.0;868.0
835.0;582.0;596.0;618.0;801.0;?;597.0;866.0
834.0;585.0;597.0;614.0;?;?;593.0;860.0
833.0;589.0;601.0;608.0;794.0;-826.0;586.0;855.0
827.0;592.0;609.0;599.0;790.0;-821.0;581.0;848.0
?;594.0;607.0;592.0;786.0;-813.0;580.0;839.0
823.0;?;612.0;?;785.0;-804.0;?;830.0
821.0;593.0;?;577.0;?;?;579.0;825.0
819.0;592.0;?;576.0;782.0;-772.0;580.0;817.0
814.0;591.0;628.0;575.0;781.0;?;?;?
807.0;590.0;626.0;578.0;781.0;-748.0;589.0;794.0
800.0;590.0;628.0;579.0;781.0;-736.0;?;787.0
795.0;589.0;632.0;578.0;781.0;-722.0;596.0;779.0
?;588.0;637.0;?;781.0;-706.0;599.0;768.0
788.0;587.0;641.0;573.0;781.0;-689.0;600.0;758.0
786.0;587.0;644.0;578.0;781.0;?;601.0;750.0
?;587.0;646.0;578.0;?;-668.0;?;744.0
785.0;?;646.0;580.0;781.0;-663.0;600.0;742.0
