Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
?;82.0;943.0;1017.0;-350.0;-192.0;-141.0;974.0;251.0;-929.0;?
?;82.0;942.0;?;-357.0;-184.0;-122.0;966.0;304.0;-934.0;360.0
?;84.0;941.0;?;-354.0;-199.0;-102.0;965.0;?;-929.0;375.0
138.0;?;924.0;1037.0;?;-186.0;-113.0;989.0;292.0;-921.0;375.0
105.0;74.0;934.0;1027.0;-352.0;?;-125.0;961.0;286.0;-912.0;363.0
?;77.0;942.0;1016.0;-355.0;-192.0;?;?;275.0;-922.0;348.0
123.0;90.0;950.0;1016.0;-351.0;-208.0;-107.0;978.0;261.0;?;335.0
118.0;?;939.0;1006.0;-353.0;-201.0;?;?;317.0;?;356.0
104.0;81.0;930.0;?;-354.0;-191.0;-119.0;969.0;275.0;-933.0;?
125.0;75.0;934.0;1025.0;-361.0;-202.0;-131.0;971.0;302.0;-930.0;360.0
136.0;82.0;932.0;1025.0;-362.0;-203.0;?;963.0;?;-928.0;341.0
119.0;81.0;?;?;-353.0;-194.0;-122.0;970.0;301.0;-930.0;358.0
114.0;78.0;943.0;1026.0;?;-203.0;?;990.0;281.0;-931.0;?
112.0;78.0;933.0;1035.0;?;-203.0;-138.0;969.0;?;-932.0;348.0
124.0;73.0;944.0;1010.0;-353.0;-203.0;-97.0;973.0;?;-926.0;351.0
114.0;80.0;?;998.0;-358.0;-202.0;-108.0;954.0;372.0;-929.0;356.0
?;?;934.0;1007.0;-351.0;-206.0;-113.0;964.0;293.0;-927.0;339.0
105.0;?;?;1008.0;-352.0;?;-112.0;979.0;?;-929.0;?
?;80.0;941.0;1029.0;-353.0;?;-101.0;965.0;267.0;?;371.0
106.0;76.0;?;1042.0;-361.0;?;-117.0;941.0;277.0;-932.0;?
113.0;73.0;942.0;1037.0;?;-225.0;?;980.0;276.0;-924.0;364.0
120.0;68.0;?;1033.0;-367.0;-198.0;-125.0;?;?;-919.0;371.0
145.0;62.0;?;1036.0;-359.0;?;-126.0;960.0;235.0;-918.0;356.0
124.0;56.0;906.0;1006.0;-366.0;-184.0;-109.0;962.0;349.0;-922.0;345.0
109.0;51.0;918.0;1005.0;-369.0;-206.0;?;938.0;257.0;-925.0;352.0
108.0;59.0;?;?;-371.0;-216.0;-114.0;926.0;286.0;-931.0;323.0
119.0;61.0;914.0;989.0;-370.0;-186.0;-127.0;974.0;?;-935.0;328.0
131.0;65.0;932.0;1003.0;-364.0;-184.0;-144.0;964.0;266.0;-939.0;340.0
127.0;66.0;953.0;1046.0;-354.0;-194.0;-169.0;1001.0;280.0;-931.0;340.0
123.0;60.0;972.0;?;-346.0;?;-160.0;?;?;-910.0;?
131.0;?;968.0;1053.0;-348.0;-193.0;-150.0;1001.0;286.0;?;368.0
143.0;56.0;948.0;1046.0;?;-166.0;?;1003.0;255.0;-898.0;377.0
134.0;74.0;940.0;1044.0;-341.0;-160.0;-112.0;?;274.0;-913.0;?
133.0;?;927.0;?;-335.0;-177.0;-92.0;960.0;?;-927.0;373.0
103.0;102.0;926.0;1031.0;-339.0;-192.0;-114.0;954.0;240.0;-950.0;332.0
?;112.0;?;1001.0;-334.0;-201.0;-120.0;951.0;295.0;?;327.0
142.0;102.0;931.0;?;?;-194.0;-112.0;980.0;?;-965.0;346.0
122.0;?;937.0;1002.0;-335.0;-219.0;-145.0;?;267.0;?;353.0
139.0;82.0;?;1033.0;?;-212.0;-171.0;999.0;250.0;-940.0;326.0
122.0;64.0;?;?;-328.0;-186.0;-148.0;961.0;256.0;?;333.0
118.0;55.0;927.0;1017.0;-341.0;?;-153.0;?;284.0;-914.0;341.0
127.0;71.0;?;1045.0;-347.0;-175.0;-131.0;?;300.0;?;?
146.0;79.0;?;?;-341.0;-174.0;?;977.0;?;-913.0;360.0
?;82.0;952.0;1047.0;-354.0;-184.0;-118.0;1002.0;282.0;?;349.0
119.0;96.0;962.0;1051.0;-358.0;-194.0;-100.0;969.0;307.0;-931.0;?
?;108.0;952.0;1023.0;-347.0;?;-139.0;991.0;330.0;-934.0;360.0
?;102.0;?;1020.0;?;-204.0;-133.0;979.0;?;-931.0;368.0
?;99.0;954.0;1019.0;-339.0;-217.0;-132.0;970.0;278.0;-938.0;357.0
113.0;94.0;?;1024.0;-335.0;?;?;954.0;255.0;?;?
?;88.0;947.0;1038.0;-333.0;-183.0;-132.0;967.0;226.0;-937.0;344.0
132.0;71.0;?;1026.0;-350.0;-172.0;-140.0;953.0;278.0;-935.0;345.0
122.0;78.0;938.0;1023.0;-362.0;-182.0;-112.0;978.0;316.0;-937.0;366.0
?;85.0;?;1026.0;?;-205.0;?;980.0;266.0;-937.0;369.0
106.0;81.0;?;1016.0;-370.0;-220.0;-90.0;990.0;?;-927.0;359.0
102.0;81.0;921.0;1016.0;-371.0;-228.0;-92.0;973.0;275.0;-926.0;344.0
91.0;101.0;913.0;987.0;?;-241.0;?;?;?;-928.0;359.0
84.0;?;898.0;978.0;-325.0;-241.0;-85.0;933.0;392.0;?;372.0
89.0;81.0;909.0;1002.0;-338.0;?;-91.0;945.0;314.0;-939.0;359.0
?;56.0;924.0;?;-356.0;-244.0;-103.0;934.0;275.0;?;350.0
?;45.0;914.0;?;-369.0;?;-113.0;?;313.0;-921.0;340.0
105.0;?;925.0;1010.0;-380.0;-194.0;-129.0;951.0;?;-907.0;349.0
104.0;?;956.0;1034.0;?;-194.0;?;970.0;243.0;?;337.0
?;27.0;?;1041.0;?;-193.0;?;?;233.0;-894.0;333.0
132.0;30.0;961.0;1055.0;-405.0;-180.0;-134.0;980.0;250.0;-900.0;352.0
143.0;48.0;959.0;?;-397.0;-176.0;-141.0;1016.0;?;-916.0;363.0
124.0;64.0;952.0;1030.0;-375.0;-187.0;-142.0;984.0;267.0;-910.0;366.0
143.0;74.0;962.0;1037.0;-353.0;?;-122.0;988.0;257.0;-919.0;358.0
120.0;?;938.0;1027.0;-348.0;-196.0;?;953.0;256.0;-942.0;355.0
106.0;103.0;934.0;1016.0;-331.0;-205.0;-143.0;952.0;288.0;-948.0;347.0
117.0;99.0;923.0;1024.0;-330.0;-208.0;-115.0;?;?;?;345.0
?;91.0;938.0;1007.0;-339.0;-203.0;-130.0;952.0;274.0;-945.0;331.0
107.0;92.0;935.0;998.0;-340.0;-196.0;?;955.0;?;-940.0;?
113.0;?;940.0;1025.0;?;-201.0;?;985.0;318.0;-938.0;329.0
129.0;?;943.0;1026.0;-351.0;-196.0;-124.0;972.0;?;-932.0;346.0
144.0;70.0;951.0;1034.0;-359.0;-194.0;?;996.0;281.0;-923.0;368.0
147.0;72.0;943.0;1022.0;?;-194.0;?;988.0;283.0;-921.0;369.0
103.0;83.0;?;1024.0;-340.0;-215.0;?;955.0;269.0;?;349.0
93.0;85.0;922.0;1013.0;-333.0;-220.0;-120.0;?;308.0;-921.0;348.0
109.0;78.0;?;?;-352.0;?;-154.0;956.0;301.0;-934.0;339.0
140.0;91.0;935.0;999.0;-354.0;-188.0;-174.0;959.0;271.0;-941.0;324.0
134.0;96.0;944.0;1000.0;-352.0;-158.0;-154.0;959.0;267.0;?;311.0
114.0;90.0;957.0;1020.0;-358.0;-176.0;-163.0;970.0;263.0;-934.0;307.0
125.0;67.0;954.0;?;-362.0;-176.0;?;952.0;244.0;-918.0;328.0
122.0;74.0;939.0;?;-374.0;?;-129.0;970.0;276.0;-918.0;352.0
116.0;92.0;944.0;1024.0;-370.0;?;?;963.0;225.0;-921.0;357.0
123.0;116.0;941.0;1042.0;-350.0;-188.0;?;997.0;247.0;?;378.0
112.0;124.0;944.0;1044.0;-333.0;-203.0;-105.0;992.0;?;?;383.0
?;?;?;?;?;-200.0;-91.0;998.0;284.0;-936.0;385.0
?;107.0;939.0;1032.0;-330.0;-221.0;-108.0;958.0;341.0;-944.0;360.0
98.0;96.0;952.0;?;-321.0;-230.0;-87.0;982.0;288.0;?;360.0
89.0;83.0;934.0;994.0;?;-252.0;-84.0;945.0;376.0;-942.0;358.0
115.0;?;933.0;993.0;-337.0;-223.0;-72.0;944.0;300.0;-938.0;397.0
70.0;69.0;?;1060.0;-353.0;-265.0;-117.0;931.0;236.0;-935.0;?
39.0;53.0;?;1006.0;-374.0;-277.0;-90.0;920.0;361.0;?;346.0
74.0;51.0;938.0;1026.0;?;-248.0;-104.0;940.0;306.0;-927.0;368.0
76.0;44.0;927.0;996.0;-391.0;?;-97.0;968.0;419.0;-922.0;354.0
76.0;33.0;938.0;1042.0;-404.0;-243.0;-72.0;962.0;?;-913.0;?
?;16.0;907.0;?;-361.0;-258.0;-51.0;961.0;?;-924.0;?
76.0;17.0;919.0;989.0;-394.0;-258.0;-62.0;935.0;313.0;?;402.0
66.0;41.0;?;1033.0;-410.0;-269.0;-72.0;933.0;404.0;-899.0;376.0
67.0;39.0;?;1027.0;-394.0;?;?;961.0;274.0;-905.0;366.0
67.0;51.0;920.0;989.0;-394.0;?;-54.0;960.0;357.0;-910.0;380.0
63.0;36.0;894.0;1015.0;?;-247.0;-40.0;949.0;?;-911.0;?
?;11.0;?;1022.0;-412.0;-290.0;-42.0;940.0;333.0;-901.0;391.0
57.0;-5.0;908.0;?;-403.0;-288.0;?;942.0;?;-910.0;?
72.0;-7.0;905.0;1016.0;-414.0;-253.0;-75.0;940.0;355.0;-911.0;379.0
75.0;4.0;877.0;?;-402.0;?;?;940.0;362.0;-908.0;379.0
54.0;-5.0;887.0;999.0;-400.0;-253.0;?;924.0;373.0;-907.0;?
80.0;?;894.0;976.0;-416.0;?;-58.0;926.0;323.0;-909.0;367.0
72.0;-42.0;911.0;992.0;-429.0;-233.0;-84.0;916.0;295.0;?;362.0
?;-40.0;?;1007.0;-416.0;?;-102.0;958.0;329.0;?;?
95.0;-18.0;925.0;?;-409.0;-224.0;?;977.0;346.0;-906.0;369.0
?;-21.0;932.0;?;-387.0;?;-82.0;?;260.0;-883.0;398.0
86.0;-39.0;?;?;-412.0;-238.0;-71.0;976.0;?;-877.0;389.0
87.0;-19.0;944.0;1021.0;-400.0;-245.0;-62.0;952.0;258.0;-880.0;399.0
82.0;3.0;?;1033.0;-382.0;-234.0;?;?;384.0;-891.0;402.0
72.0;18.0;911.0;?;?;-238.0;-53.0;943.0;?;-912.0;?
96.0;23.0;912.0;1016.0;-383.0;-237.0;-88.0;?;382.0;-916.0;?
101.0;16.0;921.0;1016.0;?;-219.0;-88.0;942.0;311.0;-926.0;348.0
108.0;10.0;930.0;1016.0;-393.0;?;-77.0;?;392.0;-922.0;354.0
75.0;1.0;928.0;1003.0;-401.0;-247.0;-65.0;948.0;335.0;-920.0;392.0
56.0;-10.0;895.0;986.0;-407.0;-260.0;-42.0;?;320.0;?;?
?;-22.0;932.0;?;-411.0;-280.0;-79.0;951.0;326.0;-904.0;379.0
?;2.0;913.0;1002.0;-402.0;-260.0;-84.0;957.0;345.0;-901.0;?
99.0;22.0;906.0;999.0;?;-230.0;-96.0;953.0;?;-900.0;388.0
?;?;914.0;1029.0;?;-209.0;-81.0;?;354.0;-913.0;386.0
122.0;9.0;929.0;?;-398.0;?;-83.0;994.0;240.0;-914.0;365.0
116.0;-16.0;?;?;?;-209.0;-105.0;998.0;211.0;-892.0;376.0
96.0;-18.0;969.0;1070.0;-422.0;-208.0;?;991.0;272.0;-901.0;385.0
86.0;4.0;977.0;1063.0;-412.0;-225.0;-122.0;979.0;251.0;-907.0;384.0
87.0;15.0;?;1023.0;-394.0;-226.0;?;989.0;263.0;-900.0;399.0
93.0;28.0;927.0;1006.0;-380.0;-236.0;-86.0;?;353.0;-911.0;370.0
62.0;35.0;916.0;990.0;?;-256.0;-112.0;955.0;254.0;-931.0;343.0
76.0;?;877.0;942.0;-358.0;-245.0;-117.0;?;316.0;?;?
78.0;30.0;862.0;921.0;-355.0;-214.0;-173.0;?;?;-957.0;?
52.0;23.0;888.0;962.0;-353.0;-213.0;?;917.0;296.0;-961.0;?
49.0;14.0;?;1017.0;-368.0;?;-207.0;961.0;308.0;-947.0;243.0
92.0;13.0;1015.0;1085.0;-383.0;-213.0;?;?;279.0;-926.0;260.0
?;21.0;1001.0;?;-402.0;-223.0;-93.0;1001.0;275.0;-905.0;319.0
30.0;53.0;971.0;1011.0;-395.0;-284.0;-71.0;983.0;?;-867.0;380.0
28.0;87.0;992.0;1060.0;-370.0;-307.0;-48.0;1004.0;297.0;?;387.0
16.0;?;970.0;1047.0;?;-279.0;-74.0;982.0;279.0;-860.0;377.0
19.0;140.0;936.0;1041.0;-356.0;?;-112.0;976.0;339.0;-910.0;367.0
?;118.0;965.0;1061.0;-346.0;-281.0;-144.0;?;347.0;-978.0;?
37.0;34.0;?;1060.0;?;?;-103.0;997.0;?;?;348.0
76.0;-25.0;969.0;1037.0;?;-252.0;-142.0;1007.0;458.0;-964.0;342.0
66.0;-24.0;959.0;1037.0;-405.0;?;-132.0;980.0;337.0;-968.0;?
81.0;-17.0;966.0;1017.0;-378.0;-237.0;-154.0;?;297.0;?;?
91.0;?;974.0;1025.0;-402.0;-243.0;-153.0;990.0;302.0;-932.0;321.0
76.0;39.0;?;1006.0;-429.0;?;-131.0;971.0;278.0;-941.0;288.0
70.0;47.0;?;1044.0;-446.0;-259.0;-122.0;?;306.0;-945.0;316.0
83.0;59.0;971.0;1002.0;-438.0;?;-152.0;1003.0;242.0;-937.0;304.0
142.0;62.0;911.0;959.0;-418.0;-179.0;-127.0;925.0;242.0;-932.0;310.0
133.0;71.0;869.0;904.0;-402.0;?;-127.0;905.0;236.0;-941.0;292.0
?;84.0;819.0;884.0;?;-145.0;-98.0;828.0;213.0;-948.0;301.0
118.0;72.0;780.0;?;-397.0;-137.0;-71.0;815.0;241.0;?;291.0
?;52.0;759.0;865.0;-384.0;?;?;794.0;?;-954.0;314.0
78.0;72.0;?;?;-376.0;-160.0;-10.0;861.0;?;-953.0;?
42.0;78.0;886.0;1030.0;?;-272.0;31.0;?;294.0;-910.0;424.0
59.0;89.0;983.0;1078.0;-320.0;-299.0;?;1016.0;326.0;?;448.0
139.0;?;1033.0;1144.0;?;-258.0;?;1082.0;341.0;?;474.0
162.0;60.0;1065.0;1189.0;-252.0;?;-142.0;1163.0;328.0;-768.0;429.0
201.0;?;1025.0;1129.0;-234.0;-139.0;-150.0;1083.0;335.0;-749.0;406.0
174.0;-24.0;?;1074.0;-267.0;-117.0;-146.0;1024.0;?;-783.0;371.0
125.0;-117.0;955.0;1058.0;-355.0;-171.0;?;975.0;275.0;?;373.0
91.0;-150.0;912.0;998.0;-413.0;?;?;947.0;256.0;-981.0;347.0
101.0;-75.0;?;997.0;-416.0;-193.0;-59.0;936.0;254.0;-1025.0;351.0
?;44.0;922.0;1000.0;-390.0;-230.0;?;967.0;315.0;-1067.0;370.0
131.0;129.0;?;?;-340.0;-215.0;-61.0;951.0;288.0;-1018.0;360.0
146.0;146.0;914.0;998.0;-303.0;-196.0;-92.0;?;307.0;-965.0;350.0
96.0;89.0;933.0;1002.0;-321.0;-165.0;-89.0;953.0;249.0;-940.0;330.0
47.0;8.0;?;1022.0;-309.0;-216.0;-98.0;?;294.0;-911.0;340.0
56.0;-33.0;963.0;?;-316.0;?;?;962.0;?;-906.0;340.0
56.0;-19.0;?;1059.0;-370.0;-268.0;-55.0;985.0;268.0;-912.0;353.0
59.0;-5.0;961.0;1038.0;-389.0;-279.0;-63.0;934.0;327.0;?;369.0
47.0;38.0;963.0;1052.0;-361.0;-289.0;-75.0;956.0;364.0;?;?
83.0;22.0;955.0;1053.0;-306.0;-273.0;-112.0;1006.0;405.0;-915.0;353.0
?;-11.0;?;1039.0;-324.0;-245.0;-81.0;1007.0;?;-945.0;?
?;-22.0;966.0;?;-359.0;-284.0;-102.0;1007.0;383.0;-955.0;366.0
?;-47.0;?;1039.0;-393.0;-231.0;-93.0;978.0;?;-950.0;358.0
?;-34.0;936.0;1016.0;?;-176.0;-116.0;962.0;318.0;-930.0;347.0
135.0;-30.0;927.0;1025.0;-432.0;-149.0;?;981.0;180.0;-928.0;338.0
119.0;?;927.0;1006.0;-436.0;-149.0;-127.0;963.0;257.0;-939.0;332.0
?;35.0;929.0;1017.0;-434.0;?;-88.0;967.0;239.0;-928.0;359.0
?;10.0;934.0;1016.0;-441.0;-213.0;-84.0;978.0;?;-940.0;341.0
88.0;?;932.0;1029.0;-398.0;-203.0;-74.0;?;305.0;?;?
?;45.0;?;?;-332.0;-223.0;-72.0;971.0;?;-939.0;359.0
107.0;67.0;925.0;?;-286.0;-232.0;-58.0;955.0;257.0;?;?
92.0;65.0;941.0;998.0;?;-232.0;-61.0;932.0;363.0;?;359.0
?;?;?;1010.0;-303.0;-218.0;-68.0;967.0;290.0;?;357.0
125.0;-3.0;908.0;996.0;-344.0;-201.0;-78.0;?;250.0;?;349.0
106.0;-9.0;?;1014.0;-363.0;-202.0;-84.0;968.0;?;-924.0;346.0
?;-7.0;932.0;1020.0;-367.0;?;-51.0;953.0;240.0;?;?
105.0;-22.0;943.0;1032.0;-369.0;-198.0;?;?;292.0;-914.0;334.0
115.0;-13.0;946.0;1050.0;-375.0;?;?;980.0;284.0;-904.0;334.0
126.0;3.0;958.0;?;-363.0;-185.0;?;1008.0;?;-907.0;339.0
142.0;5.0;959.0;1034.0;-358.0;-191.0;-114.0;984.0;286.0;-912.0;352.0
119.0;-2.0;929.0;1035.0;-344.0;-180.0;-79.0;995.0;207.0;?;355.0
112.0;?;923.0;1006.0;-330.0;-186.0;-118.0;?;297.0;?;?
103.0;11.0;?;1025.0;?;-182.0;-120.0;924.0;248.0;-930.0;348.0
111.0;?;938.0;1013.0;?;?;-87.0;979.0;?;?;342.0
134.0;43.0;?;?;-323.0;?;-121.0;972.0;280.0;-944.0;?
118.0;43.0;971.0;1052.0;-315.0;-194.0;-129.0;?;?;-939.0;?
127.0;37.0;989.0;1063.0;-319.0;?;-119.0;1008.0;278.0;-928.0;340.0
?;36.0;983.0;1085.0;-319.0;-197.0;-126.0;993.0;351.0;-921.0;350.0
119.0;18.0;998.0;?;-318.0;-214.0;-111.0;1016.0;?;-917.0;348.0
?;?;978.0;1056.0;?;-194.0;?;1031.0;?;-933.0;?
123.0;37.0;996.0;1086.0;?;?;-112.0;999.0;274.0;-942.0;358.0
132.0;44.0;976.0;1063.0;-332.0;-183.0;-122.0;1016.0;258.0;-956.0;360.0
133.0;48.0;?;1072.0;-334.0;-164.0;-92.0;990.0;246.0;?;?
145.0;?;975.0;1050.0;?;?;-103.0;998.0;?;-966.0;335.0
?;?;?;1034.0;-344.0;-129.0;-125.0;996.0;152.0;-976.0;323.0
157.0;39.0;949.0;1026.0;?;?;?;961.0;146.0;-971.0;321.0
182.0;32.0;?;?;-332.0;-132.0;-133.0;950.0;167.0;-976.0;312.0
?;23.0;965.0;1045.0;-314.0;-122.0;-199.0;976.0;?;-975.0;313.0
233.0;13.0;948.0;1043.0;?;-93.0;-239.0;970.0;109.0;-968.0;278.0
255.0;22.0;957.0;1061.0;-279.0;-42.0;-270.0;1015.0;?;-968.0;271.0
274.0;33.0;990.0;?;-237.0;-48.0;-262.0;?;?;-966.0;272.0
?;41.0;981.0;1044.0;-222.0;-18.0;-270.0;1009.0;164.0;?;?
?;?;970.0;1047.0;?;0.0;-284.0;1005.0;128.0;-938.0;280.0
307.0;115.0;971.0;1030.0;-203.0;-2.0;-271.0;?;117.0;?;271.0
295.0;183.0;970.0;1018.0;-195.0;-22.0;-269.0;1001.0;?;?;274.0
315.0;229.0;971.0;1055.0;?;-14.0;-292.0;1017.0;95.0;-965.0;282.0
349.0;246.0;973.0;1060.0;-177.0;?;-303.0;?;?;-992.0;296.0
369.0;272.0;1000.0;1076.0;-190.0;?;-324.0;1014.0;103.0;-992.0;279.0
390.0;?;986.0;1077.0;?;14.0;-346.0;1045.0;69.0;-975.0;277.0
390.0;?;993.0;?;-174.0;44.0;-357.0;1044.0;?;-968.0;247.0
398.0;?;?;1053.0;-183.0;75.0;-390.0;1013.0;-42.0;?;?
391.0;289.0;?;1045.0;-188.0;?;-380.0;986.0;5.0;-964.0;234.0
416.0;297.0;974.0;?;-176.0;101.0;-358.0;982.0;11.0;-981.0;227.0
?;?;?;1025.0;?;95.0;-383.0;1002.0;-82.0;-987.0;?
401.0;352.0;982.0;?;-156.0;99.0;?;991.0;-21.0;-994.0;?
409.0;370.0;981.0;?;-112.0;78.0;?;1013.0;?;?;235.0
419.0;389.0;971.0;?;-71.0;86.0;?;1010.0;-23.0;-992.0;214.0
?;399.0;991.0;1057.0;?;117.0;?;988.0;23.0;-990.0;222.0
426.0;392.0;998.0;1049.0;?;136.0;-432.0;1031.0;-92.0;?;203.0
476.0;?;979.0;1061.0;-28.0;137.0;-430.0;1017.0;?;-982.0;?
459.0;400.0;981.0;1052.0;?;148.0;-433.0;?;-45.0;-978.0;203.0
436.0;400.0;979.0;1035.0;-65.0;158.0;?;1005.0;-41.0;-977.0;189.0
437.0;427.0;985.0;?;-56.0;163.0;-449.0;969.0;-56.0;?;188.0
455.0;455.0;1005.0;1034.0;-31.0;133.0;-438.0;1031.0;-137.0;-1000.0;187.0
447.0;463.0;?;1044.0;-16.0;151.0;?;1035.0;?;-1002.0;?
437.0;467.0;?;1060.0;-5.0;134.0;-437.0;1045.0;-89.0;-999.0;?
425.0;478.0;1007.0;1046.0;?;118.0;-425.0;1033.0;-100.0;-994.0;203.0
421.0;478.0;991.0;?;16.0;123.0;-405.0;1010.0;-48.0;-992.0;202.0
440.0;480.0;982.0;1036.0;?;112.0;-425.0;?;-6.0;-988.0;232.0
?;481.0;987.0;1064.0;?;?;?;1047.0;-123.0;-1004.0;218.0
436.0;485.0;990.0;1061.0;27.0;?;-414.0;1012.0;-84.0;?;219.0
?;?;999.0;1035.0;19.0;115.0;-398.0;988.0;-61.0;?;?
434.0;456.0;1000.0;1035.0;-2.0;126.0;-384.0;1000.0;-89.0;?;?
441.0;454.0;1001.0;1064.0;3.0;?;-396.0;1000.0;-29.0;-1005.0;243.0
454.0;447.0;1009.0;1074.0;-12.0;126.0;-418.0;?;?;-999.0;234.0
?;453.0;1013.0;1085.0;-28.0;?;-403.0;1034.0;-24.0;-1007.0;?
462.0;?;?;1071.0;?;127.0;-387.0;1038.0;-36.0;-1006.0;244.0
469.0;?;992.0;1057.0;-11.0;141.0;-416.0;1031.0;-81.0;-993.0;249.0
448.0;428.0;990.0;?;?;161.0;-424.0;1025.0;-63.0;-996.0;232.0
465.0;437.0;979.0;1050.0;-25.0;?;?;?;?;?;240.0
456.0;451.0;1022.0;?;-32.0;?;-438.0;?;-99.0;-1010.0;213.0
498.0;452.0;1011.0;1068.0;-16.0;?;-353.0;?;-101.0;-1011.0;?
518.0;?;998.0;1055.0;-7.0;?;?;1022.0;-123.0;?;322.0
456.0;457.0;943.0;?;-11.0;?;-281.0;985.0;-29.0;-1009.0;335.0
423.0;464.0;919.0;?;?;39.0;-245.0;954.0;?;?;339.0
386.0;474.0;883.0;?;17.0;29.0;-238.0;?;24.0;-1001.0;287.0
376.0;472.0;873.0;949.0;17.0;?;-265.0;939.0;?;-1024.0;289.0
?;454.0;911.0;?;32.0;71.0;-295.0;913.0;-31.0;-1029.0;265.0
473.0;409.0;962.0;1048.0;?;145.0;-352.0;1000.0;?;-1001.0;262.0
503.0;345.0;1011.0;?;?;?;-424.0;1021.0;-110.0;-954.0;?
508.0;297.0;1016.0;1068.0;-117.0;227.0;-417.0;?;-126.0;-924.0;219.0
512.0;268.0;985.0;1041.0;-130.0;240.0;-432.0;1029.0;-127.0;-886.0;?
480.0;?;?;1026.0;-116.0;216.0;-410.0;989.0;-131.0;-882.0;206.0
476.0;293.0;963.0;999.0;-85.0;?;-412.0;1004.0;-80.0;-916.0;201.0
?;364.0;?;1008.0;?;167.0;-437.0;1006.0;-106.0;-966.0;206.0
?;434.0;?;1018.0;31.0;?;-437.0;1007.0;-99.0;-1013.0;177.0
504.0;483.0;963.0;1007.0;71.0;207.0;?;?;-159.0;-1026.0;166.0
?;510.0;?;998.0;?;233.0;?;969.0;-151.0;-1010.0;?
483.0;485.0;938.0;987.0;95.0;?;-542.0;961.0;?;?;142.0
466.0;467.0;986.0;?;78.0;198.0;-536.0;971.0;-183.0;-974.0;106.0
513.0;480.0;1027.0;1058.0;54.0;231.0;?;?;-174.0;-972.0;121.0
607.0;?;1071.0;?;44.0;287.0;?;1079.0;-185.0;-978.0;?
623.0;536.0;1060.0;?;54.0;348.0;-584.0;1070.0;-198.0;-981.0;?
533.0;550.0;1031.0;1038.0;81.0;?;-543.0;1019.0;-196.0;-965.0;138.0
467.0;565.0;962.0;?;95.0;203.0;-517.0;988.0;-164.0;-959.0;126.0
444.0;584.0;945.0;966.0;101.0;143.0;-480.0;?;-142.0;?;136.0
?;?;962.0;?;122.0;151.0;-497.0;956.0;-129.0;-1035.0;139.0
532.0;?;?;?;171.0;202.0;-517.0;1020.0;-124.0;?;184.0
552.0;693.0;?;1039.0;214.0;237.0;-527.0;1019.0;-125.0;-1088.0;?
538.0;?;992.0;1023.0;?;239.0;-513.0;1009.0;?;-1036.0;153.0
507.0;582.0;993.0;?;?;229.0;?;989.0;-134.0;?;148.0
503.0;538.0;984.0;1013.0;63.0;215.0;?;1006.0;?;-958.0;140.0
533.0;549.0;?;?;22.0;195.0;-539.0;1007.0;-167.0;-967.0;159.0
532.0;577.0;1006.0;1054.0;34.0;199.0;-537.0;?;-147.0;-999.0;?
512.0;599.0;976.0;?;93.0;201.0;-496.0;991.0;-134.0;-1008.0;176.0
490.0;?;944.0;?;?;?;-486.0;?;-116.0;?;156.0
?;?;953.0;997.0;104.0;167.0;?;982.0;-101.0;-1001.0;153.0
504.0;610.0;987.0;1020.0;?;169.0;-489.0;?;?;-1005.0;203.0
531.0;606.0;?;1048.0;75.0;194.0;-513.0;1014.0;-121.0;-1013.0;169.0
544.0;614.0;1047.0;1063.0;?;193.0;?;1044.0;?;-1019.0;?
?;?;1010.0;1063.0;79.0;?;-545.0;1042.0;-131.0;-1002.0;194.0
?;?;1029.0;1060.0;60.0;220.0;-524.0;1047.0;-195.0;-974.0;202.0
?;533.0;1017.0;1070.0;45.0;214.0;-514.0;?;-163.0;-974.0;?
537.0;548.0;?;1055.0;50.0;210.0;-441.0;?;?;-992.0;228.0
520.0;579.0;934.0;1011.0;67.0;183.0;-392.0;999.0;-100.0;-1015.0;264.0
489.0;608.0;?;977.0;?;?;-368.0;970.0;-6.0;-1035.0;259.0
483.0;?;924.0;992.0;?;90.0;-383.0;979.0;-43.0;?;249.0
511.0;616.0;946.0;?;92.0;144.0;-414.0;970.0;-89.0;-1043.0;256.0
542.0;601.0;969.0;1081.0;90.0;188.0;?;1002.0;-83.0;-1034.0;239.0
564.0;569.0;1000.0;1077.0;83.0;209.0;?;1052.0;-160.0;-1011.0;240.0
598.0;497.0;1008.0;?;36.0;271.0;?;1024.0;-123.0;-958.0;231.0
592.0;?;1015.0;1064.0;-50.0;284.0;-514.0;1038.0;-197.0;-936.0;211.0
604.0;433.0;976.0;1070.0;-95.0;306.0;-506.0;1031.0;-181.0;-933.0;184.0
541.0;475.0;980.0;1042.0;-51.0;227.0;?;1036.0;-97.0;-945.0;223.0
?;?;947.0;1027.0;-3.0;?;-392.0;1005.0;-123.0;-983.0;268.0
?;551.0;925.0;1005.0;40.0;146.0;?;941.0;-50.0;?;?
494.0;585.0;876.0;979.0;103.0;125.0;-307.0;927.0;-54.0;-1025.0;312.0
478.0;624.0;910.0;984.0;161.0;57.0;-334.0;969.0;4.0;?;327.0
