InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
178.0;897.0;-168;?;-386.0;?;?
188.0;887.0;?;?;?;1065.0;?
198.0;?;?;-216.0;-399.0;852.0;-786.0
205.0;902.0;-168;-188.0;-409.0;1090.0;-778.0
214.0;884.0;-168;-195.0;-419.0;?;-774.0
216.0;897.0;-168;-159.0;?;777.0;-760.0
211.0;925.0;-168;?;-453.0;412.0;-788.0
208.0;874.0;-168;-108.0;-472.0;904.0;-794.0
?;888.0;-168;?;-478.0;792.0;-799.0
203.0;870.0;-168;-231.0;-473.0;?;-797.0
202.0;871.0;?;-325.0;-465.0;787.0;-814.0
204.0;?;-168;-257.0;?;866.0;-776.0
211.0;900.0;-168;?;-425.0;818.0;-802.0
215.0;898.0;-168;-230.0;-413.0;800.0;-812.0
216.0;?;-168;-252.0;-420.0;?;?
?;?;?;-295.0;-431.0;833.0;-800.0
?;904.0;?;-220.0;?;735.0;-783.0
214.0;?;?;?;-449.0;903.0;-780.0
?;883.0;-168;?;?;1039.0;-806.0
215.0;899.0;-168;-189.0;?;?;?
217.0;?;-168;-200.0;-462.0;?;-792.0
218.0;884.0;-168;?;-471.0;?;-810.0
218.0;892.0;-168;-213.0;-481.0;991.0;?
215.0;879.0;-168;-172.0;-491.0;888.0;?
212.0;889.0;?;?;-501.0;906.0;-810.0
210.0;?;-168;-139.0;-508.0;876.0;-797.0
207.0;899.0;-168;-257.0;-516.0;949.0;-799.0
203.0;879.0;?;?;-520.0;877.0;-800.0
205.0;908.0;?;-106.0;?;954.0;-794.0
205.0;944.0;-168;-232.0;-526.0;952.0;-795.0
205.0;?;-168;?;-525.0;425.0;-806.0
206.0;?;-168;-655.0;-524.0;583.0;?
201.0;926.0;-168;-367.0;-520.0;?;-804.0
198.0;?;?;-168.0;-516.0;?;-807.0
198.0;912.0;-168;-62.0;-505.0;652.0;-814.0
202.0;907.0;-168;134.0;?;725.0;?
211.0;876.0;?;263.0;-487.0;814.0;-820.0
225.0;878.0;-168;177.0;-461.0;910.0;-846.0
240.0;849.0;-168;132.0;?;?;?
?;868.0;-168;41.0;-428.0;995.0;-848.0
282.0;852.0;-168;67.0;-420.0;988.0;-823.0
299.0;850.0;-168;109.0;-413.0;?;-786.0
314.0;829.0;?;-2.0;-399.0;?;-762.0
331.0;831.0;-168;?;?;1076.0;-786.0
345.0;811.0;-168;-23.0;-381.0;?;-784.0
359.0;766.0;?;-211.0;-367.0;1074.0;-768.0
371.0;755.0;-168;22.0;?;1082.0;-794.0
380.0;761.0;-168;62.0;-347.0;1007.0;-792.0
388.0;?;-168;24.0;-352.0;?;?
390.0;749.0;-168;54.0;-347.0;?;-762.0
386.0;806.0;-168;-104.0;-346.0;?;-771.0
384.0;804.0;-168;-326.0;?;953.0;-755.0
382.0;766.0;-168;-234.0;-344.0;1009.0;?
?;777.0;-168;-94.0;-338.0;992.0;?
376.0;774.0;-168;-150.0;-331.0;993.0;-710.0
?;781.0;-168;-148.0;-320.0;1013.0;-750.0
357.0;763.0;-167;?;?;1035.0;-685.0
347.0;730.0;-166;?;?;?;-781.0
340.0;?;-166;-436.0;-286.0;970.0;?
337.0;1049.0;-166;317.0;?;903.0;-760.0
335.0;1062.0;-166;482.0;-264.0;883.0;?
335.0;?;?;?;-254.0;874.0;-723.0
332.0;906.0;-166;470.0;-243.0;871.0;-738.0
327.0;857.0;-166;479.0;-228.0;1064.0;?
?;929.0;?;562.0;-213.0;1128.0;-778.0
351.0;941.0;-165;369.0;?;1068.0;-835.0
377.0;929.0;-165;-124.0;-166.0;984.0;-947.0
377.0;940.0;-165;?;-136.0;1045.0;-1028.0
369.0;1043.0;-165;-1039.0;-104.0;934.0;-783.0
336.0;1020.0;-165;-641.0;-82.0;973.0;-662.0
?;?;?;-573.0;-58.0;950.0;-629.0
?;?;-165;-653.0;?;795.0;-677.0
?;592.0;-165;-550.0;-22.0;832.0;-798.0
96.0;753.0;-165;-302.0;?;1041.0;?
24.0;?;-166;?;1.0;1114.0;-928.0
?;736.0;-166;-363.0;17.0;1014.0;-1030.0
-81.0;739.0;-166;-527.0;31.0;937.0;-973.0
-106.0;721.0;-166;-676.0;45.0;1011.0;-668.0
?;736.0;-166;-716.0;?;1237.0;-599.0
-147.0;710.0;?;-527.0;56.0;1064.0;-625.0
-179.0;760.0;-166;-412.0;?;894.0;?
-209.0;?;-166;-488.0;42.0;909.0;-761.0
-227.0;812.0;?;-444.0;?;994.0;-739.0
-245.0;771.0;?;-458.0;45.0;995.0;-708.0
?;?;-167;?;46.0;1086.0;-729.0
-261.0;750.0;-167;-468.0;46.0;1060.0;-727.0
-266.0;754.0;-167;-662.0;53.0;1016.0;?
-274.0;721.0;-167;-351.0;73.0;1005.0;-729.0
-285.0;?;-167;?;85.0;1073.0;?
-294.0;745.0;-167;-536.0;85.0;999.0;?
-303.0;720.0;-167;?;?;987.0;-695.0
-308.0;728.0;-167;?;59.0;1009.0;-681.0
-311.0;675.0;-167;-441.0;47.0;873.0;-683.0
-317.0;708.0;-167;-420.0;34.0;1151.0;-671.0
-319.0;?;?;-624.0;?;?;?
-321.0;726.0;-167;-547.0;5.0;1076.0;-703.0
-319.0;765.0;-167;?;-5.0;1023.0;-683.0
-324.0;810.0;-167;-447.0;?;1130.0;-679.0
-330.0;813.0;?;-445.0;?;1098.0;-685.0
-331.0;768.0;-167;?;-52.0;1005.0;?
-335.0;837.0;-167;-406.0;?;1092.0;-680.0
-339.0;816.0;?;?;-108.0;904.0;?
-340.0;776.0;?;-426.0;-128.0;?;-685.0
-338.0;822.0;?;-371.0;-159.0;912.0;-708.0
-337.0;?;-167;-449.0;-192.0;?;?
-339.0;863.0;-167;-520.0;-226.0;916.0;-737.0
-337.0;?;-167;?;-261.0;920.0;-708.0
-338.0;829.0;?;-838.0;-294.0;1030.0;-749.0
?;798.0;-167;-720.0;-321.0;1031.0;-740.0
-343.0;743.0;-167;-231.0;-344.0;987.0;-718.0
-340.0;681.0;-167;171.0;-366.0;1011.0;-726.0
?;694.0;-167;119.0;?;986.0;-720.0
-315.0;?;-167;282.0;-416.0;?;-757.0
-293.0;753.0;-167;-268.0;-439.0;1076.0;-702.0
-264.0;693.0;-167;-293.0;-463.0;?;-684.0
-235.0;680.0;-167;-383.0;-477.0;1184.0;?
-199.0;705.0;-167;?;-491.0;?;-604.0
-168.0;656.0;-167;-229.0;-501.0;941.0;-552.0
-140.0;661.0;-167;-140.0;-507.0;838.0;-573.0
-116.0;700.0;-167;-160.0;-503.0;852.0;-588.0
?;699.0;-167;?;-496.0;813.0;-629.0
-94.0;691.0;-167;?;-486.0;867.0;-609.0
-92.0;699.0;-167;-83.0;-474.0;?;?
-91.0;?;-167;-226.0;-456.0;936.0;-620.0
-93.0;730.0;-167;-78.0;-436.0;1084.0;?
-93.0;726.0;-167;-276.0;-427.0;1069.0;-633.0
-95.0;696.0;?;-256.0;-415.0;?;?
-95.0;685.0;?;-500.0;-414.0;983.0;-629.0
-94.0;686.0;-167;-356.0;-422.0;997.0;-640.0
-91.0;720.0;-167;-334.0;-431.0;?;-654.0
?;731.0;-167;-82.0;-447.0;1087.0;?
?;695.0;-167;-217.0;-459.0;1058.0;-659.0
-85.0;684.0;-167;-444.0;-468.0;847.0;-647.0
-84.0;682.0;-167;?;-470.0;847.0;-617.0
-88.0;698.0;-167;-155.0;-471.0;897.0;?
-90.0;721.0;-167;-45.0;-472.0;1028.0;-608.0
-92.0;704.0;-167;-143.0;-476.0;?;-636.0
?;697.0;-167;-292.0;-478.0;?;?
-96.0;729.0;?;-112.0;-479.0;927.0;-608.0
-96.0;720.0;-167;?;-467.0;934.0;-610.0
-95.0;?;-167;?;-458.0;959.0;-613.0
-99.0;686.0;-167;-261.0;?;?;-636.0
?;707.0;-167;-176.0;-459.0;1027.0;-630.0
-101.0;704.0;-167;-263.0;-468.0;1019.0;-633.0
-103.0;705.0;-167;-51.0;-464.0;?;-622.0
-107.0;726.0;?;?;?;?;-643.0
-108.0;?;-167;-98.0;-457.0;964.0;-661.0
-108.0;732.0;-167;-76.0;-460.0;944.0;?
-109.0;?;-167;39.0;-461.0;?;-640.0
?;712.0;?;153.0;-465.0;932.0;-632.0
-111.0;729.0;-167;90.0;-465.0;877.0;-645.0
-111.0;734.0;-167;120.0;-464.0;895.0;-655.0
-110.0;766.0;-167;19.0;-464.0;974.0;?
-109.0;746.0;-167;-46.0;?;970.0;?
-112.0;720.0;-167;?;-457.0;980.0;-659.0
-114.0;740.0;-167;-16.0;?;949.0;-666.0
-116.0;750.0;-167;?;-450.0;?;-667.0
-114.0;?;-167;2.0;?;915.0;-672.0
-115.0;730.0;-167;-20.0;-442.0;?;-671.0
?;740.0;-167;?;-445.0;948.0;-685.0
-115.0;740.0;-167;-71.0;-447.0;946.0;-670.0
?;730.0;-167;?;-454.0;957.0;-669.0
-116.0;704.0;?;?;?;?;-668.0
-116.0;?;-167;102.0;-448.0;926.0;-672.0
-114.0;737.0;-167;-5.0;?;?;-661.0
-116.0;739.0;-167;29.0;-451.0;950.0;-672.0
-114.0;741.0;-167;33.0;?;997.0;-672.0
?;731.0;-167;41.0;-447.0;?;?
-116.0;737.0;-167;?;-446.0;?;-666.0
-116.0;748.0;-167;179.0;-448.0;963.0;-654.0
-117.0;760.0;-167;88.0;-447.0;977.0;-663.0
-116.0;?;-167;179.0;?;?;?
-117.0;739.0;-167;49.0;?;922.0;-677.0
-117.0;731.0;-167;6.0;-453.0;?;-671.0
-119.0;739.0;-167;31.0;-452.0;980.0;-664.0
?;730.0;-167;131.0;-451.0;973.0;-672.0
?;740.0;-167;32.0;-455.0;914.0;-684.0
-119.0;722.0;-167;72.0;-455.0;924.0;-695.0
-119.0;723.0;-167;?;?;?;-680.0
-119.0;737.0;-167;71.0;-449.0;?;-666.0
-122.0;760.0;-167;52.0;-451.0;?;-660.0
-120.0;746.0;-167;177.0;?;959.0;-668.0
-118.0;739.0;-167;200.0;-455.0;934.0;-660.0
-119.0;738.0;-167;189.0;-455.0;941.0;-655.0
-116.0;?;-167;?;-452.0;934.0;-663.0
-115.0;734.0;-167;132.0;-453.0;945.0;?
-114.0;720.0;-167;123.0;-454.0;961.0;-673.0
-113.0;710.0;-167;261.0;-455.0;969.0;-693.0
?;710.0;-167;304.0;-454.0;?;-681.0
-108.0;698.0;-167;?;-454.0;975.0;?
-105.0;706.0;-167;367.0;-456.0;?;-682.0
-98.0;743.0;?;?;-453.0;?;-685.0
-94.0;735.0;-167;434.0;-454.0;957.0;-676.0
-90.0;731.0;-167;254.0;-460.0;934.0;-673.0
-88.0;743.0;-167;80.0;-461.0;960.0;?
-83.0;?;-167;166.0;-463.0;973.0;-663.0
-84.0;722.0;-167;?;-464.0;962.0;?
-84.0;732.0;-167;-184.0;-469.0;943.0;-674.0
?;727.0;-167;-42.0;?;953.0;-689.0
-88.0;743.0;-167;?;-471.0;954.0;-696.0
?;759.0;-167;-143.0;-474.0;962.0;-695.0
-93.0;751.0;-167;-149.0;-477.0;949.0;-683.0
-96.0;?;-167;-104.0;-479.0;954.0;?
-98.0;741.0;-167;?;?;953.0;-672.0
-98.0;?;?;-218.0;-477.0;979.0;-678.0
-98.0;737.0;-167;-332.0;-480.0;987.0;-677.0
-98.0;?;-167;-285.0;-479.0;941.0;-686.0
?;724.0;-167;-249.0;-480.0;933.0;-708.0
-98.0;729.0;?;?;?;938.0;-695.0
-96.0;730.0;-167;-264.0;-481.0;970.0;?
-96.0;730.0;-167;-300.0;-480.0;?;-687.0
-98.0;?;?;?;-480.0;953.0;-683.0
-98.0;?;-167;?;-479.0;953.0;-671.0
-98.0;716.0;-167;-545.0;?;965.0;-670.0
-97.0;735.0;-167;-503.0;-483.0;969.0;-679.0
?;738.0;-167;-462.0;-484.0;951.0;-674.0
-96.0;755.0;-167;-402.0;-484.0;953.0;-678.0
-98.0;761.0;-167;-340.0;?;952.0;-674.0
-96.0;752.0;?;-419.0;-482.0;952.0;-691.0
-95.0;712.0;-167;-525.0;?;956.0;-683.0
-97.0;?;-167;-509.0;-488.0;965.0;-676.0
-97.0;735.0;-167;-207.0;-482.0;947.0;?
?;777.0;-167;-380.0;?;924.0;?
-95.0;734.0;-167;-644.0;-484.0;967.0;-689.0
?;731.0;-167;-409.0;-485.0;964.0;-690.0
-93.0;749.0;-167;-321.0;-482.0;964.0;-693.0
-88.0;768.0;-167;-428.0;?;926.0;-661.0
-89.0;737.0;-167;-612.0;-485.0;963.0;-667.0
?;?;?;-550.0;-481.0;982.0;-681.0
?;738.0;-167;-444.0;-483.0;970.0;?
-83.0;765.0;-167;?;-481.0;?;-673.0
-89.0;755.0;-167;-265.0;-485.0;925.0;-671.0
-90.0;?;-167;-420.0;?;838.0;-686.0
-87.0;720.0;-167;-492.0;?;934.0;-710.0
-84.0;701.0;?;?;-483.0;1080.0;-676.0
?;728.0;-167;-417.0;-480.0;1010.0;-665.0
-84.0;730.0;?;?;-481.0;928.0;-685.0
-87.0;761.0;-167;?;-476.0;?;-695.0
?;770.0;?;-325.0;?;919.0;?
-88.0;?;-167;-265.0;-484.0;?;-657.0
?;737.0;-167;-352.0;-497.0;1117.0;-647.0
?;757.0;?;-385.0;-513.0;?;?
-93.0;731.0;-167;-338.0;-518.0;1014.0;?
-92.0;693.0;-167;-442.0;-519.0;1051.0;?
-91.0;?;-167;-402.0;-519.0;1043.0;?
-87.0;691.0;-167;-405.0;-516.0;?;?
-88.0;692.0;?;-294.0;?;?;-706.0
-86.0;679.0;-167;-380.0;-505.0;859.0;?
-85.0;696.0;-167;?;-496.0;895.0;?
-85.0;?;-167;-369.0;-475.0;939.0;-665.0
?;658.0;-167;-403.0;-452.0;1044.0;-644.0
-74.0;670.0;-167;-510.0;-414.0;921.0;-643.0
-71.0;660.0;-167;-504.0;-369.0;913.0;?
-65.0;659.0;-167;-538.0;-328.0;975.0;-633.0
-62.0;640.0;-167;-530.0;-287.0;964.0;?
-58.0;650.0;-167;-610.0;-252.0;934.0;-635.0
-56.0;618.0;-167;-601.0;-230.0;?;-626.0
-51.0;588.0;-167;-648.0;-212.0;967.0;-614.0
-50.0;606.0;-167;-520.0;?;913.0;-618.0
-49.0;608.0;?;-554.0;?;1014.0;-599.0
-48.0;612.0;?;-571.0;-184.0;?;-602.0
-49.0;?;?;?;-180.0;1081.0;?
-49.0;607.0;-167;-574.0;?;?;-567.0
?;?;-167;-535.0;-190.0;?;-555.0
-46.0;617.0;-167;-502.0;-183.0;?;?
-44.0;642.0;-167;-528.0;?;1130.0;-552.0
?;?;-167;-643.0;-171.0;1005.0;-560.0
?;?;-167;-629.0;-170.0;1125.0;-560.0
-39.0;581.0;-167;-758.0;-174.0;1310.0;-549.0
-40.0;620.0;-167;-757.0;-172.0;1368.0;-552.0
-42.0;578.0;?;-705.0;-166.0;1282.0;?
?;593.0;-167;-751.0;-158.0;1237.0;-563.0
-44.0;603.0;-167;?;-146.0;762.0;-571.0
-43.0;639.0;-167;-758.0;-128.0;615.0;?
-45.0;?;?;-683.0;?;?;?
-45.0;658.0;-167;?;?;387.0;-542.0
-46.0;623.0;-167;-727.0;-60.0;370.0;-558.0
-45.0;?;-167;-663.0;-10.0;828.0;-540.0
-47.0;601.0;-167;?;53.0;1074.0;-545.0
?;573.0;-167;?;105.0;702.0;-557.0
-46.0;588.0;-167;-706.0;118.0;483.0;-561.0
-45.0;598.0;-167;-796.0;108.0;719.0;-582.0
-46.0;606.0;?;?;55.0;854.0;-581.0
-44.0;654.0;-167;-731.0;?;901.0;?
-44.0;?;-167;-764.0;-147.0;?;-576.0
-47.0;670.0;-167;-815.0;-224.0;1158.0;-563.0
?;?;?;-803.0;-269.0;1063.0;-516.0
-58.0;700.0;-167;-803.0;-292.0;1139.0;-529.0
-60.0;687.0;-167;-944.0;-331.0;949.0;-548.0
-64.0;678.0;-167;-939.0;-401.0;870.0;?
-70.0;688.0;-167;?;?;933.0;-589.0
?;712.0;-167;?;-504.0;?;?
-77.0;692.0;-167;?;-524.0;?;-621.0
?;?;-167;?;-534.0;900.0;-613.0
-90.0;738.0;-167;?;-546.0;953.0;-633.0
-95.0;683.0;-167;-901.0;-552.0;1043.0;-623.0
-102.0;667.0;?;-811.0;-566.0;945.0;-625.0
-104.0;?;-167;-871.0;-575.0;?;-644.0
-105.0;643.0;?;-830.0;-582.0;1003.0;-669.0
?;?;-167;-794.0;-590.0;?;-673.0
-106.0;?;-167;-741.0;-594.0;982.0;-682.0
-102.0;680.0;-167;-750.0;?;954.0;-683.0
-96.0;681.0;-167;-894.0;?;967.0;-636.0
-96.0;701.0;-167;-821.0;-619.0;967.0;-601.0
-97.0;?;-167;-788.0;-633.0;?;-584.0
?;716.0;-167;-932.0;-644.0;952.0;?
?;712.0;-167;-1006.0;-657.0;953.0;-577.0
?;703.0;-167;?;-660.0;954.0;?
?;700.0;?;-945.0;-662.0;?;-608.0
-111.0;676.0;-167;-869.0;-658.0;931.0;-629.0
-116.0;703.0;-167;-701.0;-660.0;961.0;-650.0
-116.0;683.0;-167;?;-652.0;?;?
-119.0;?;?;-818.0;?;978.0;?
-118.0;661.0;-167;-840.0;?;961.0;-680.0
?;691.0;-167;?;-663.0;?;-660.0
-114.0;702.0;-167;-729.0;?;970.0;?
-110.0;690.0;-167;?;-685.0;1014.0;?
?;680.0;-167;?;-696.0;965.0;?
?;711.0;-167;?;-702.0;928.0;-620.0
-111.0;717.0;-167;-993.0;-713.0;930.0;-614.0
-113.0;702.0;-167;?;-720.0;942.0;?
-118.0;720.0;-167;-746.0;-721.0;952.0;-625.0
?;687.0;-167;-760.0;?;?;-638.0
?;689.0;-167;-758.0;-721.0;962.0;-637.0
-122.0;690.0;-167;-779.0;-719.0;977.0;-648.0
-123.0;661.0;-167;-757.0;?;986.0;-676.0
?;663.0;-167;?;?;946.0;-686.0
-117.0;683.0;-167;-894.0;-742.0;962.0;?
?;689.0;-167;-1040.0;-752.0;970.0;?
-106.0;698.0;-167;-1003.0;-759.0;?;-640.0
-107.0;?;-167;?;-762.0;924.0;-619.0
-108.0;746.0;-167;-977.0;?;928.0;-620.0
-111.0;715.0;?;-970.0;-772.0;?;-608.0
?;690.0;-167;-826.0;-769.0;953.0;-614.0
-122.0;679.0;-167;-784.0;-769.0;939.0;?
-126.0;673.0;-167;?;-770.0;?;-648.0
-131.0;712.0;?;-723.0;-765.0;961.0;-649.0
-130.0;692.0;?;-770.0;-765.0;973.0;-671.0
?;682.0;-167;-863.0;-764.0;952.0;?
-119.0;690.0;-167;-866.0;-762.0;?;-667.0
?;689.0;-167;-872.0;-764.0;952.0;-636.0
-104.0;689.0;-167;-906.0;-765.0;955.0;-631.0
-100.0;?;-167;-874.0;-767.0;963.0;?
?;701.0;-167;-909.0;-769.0;961.0;-624.0
-103.0;703.0;?;-898.0;-770.0;924.0;-619.0
-109.0;715.0;-167;-869.0;?;?;-622.0
?;?;-167;-818.0;?;934.0;-632.0
-119.0;695.0;?;?;-762.0;931.0;-641.0
-121.0;701.0;-167;-778.0;-763.0;946.0;-650.0
-120.0;681.0;-167;?;-762.0;941.0;-669.0
-121.0;670.0;-167;-803.0;-759.0;942.0;-674.0
-118.0;692.0;-167;-928.0;-759.0;?;-663.0
?;698.0;-167;-878.0;?;936.0;?
-110.0;690.0;-167;-895.0;-759.0;934.0;-643.0
-108.0;687.0;-167;-927.0;?;?;-633.0
-109.0;697.0;-167;-1005.0;-759.0;960.0;-642.0
-111.0;?;-167;-1007.0;-756.0;932.0;-637.0
-117.0;?;-167;-876.0;-750.0;?;-620.0
?;718.0;-167;-810.0;?;949.0;-639.0
-126.0;689.0;-167;-809.0;-747.0;961.0;-665.0
-126.0;685.0;-167;-749.0;?;964.0;-652.0
?;676.0;-167;-742.0;?;932.0;-660.0
-128.0;689.0;-167;-858.0;-747.0;936.0;-670.0
-125.0;689.0;?;?;?;?;-668.0
-120.0;691.0;-167;-1005.0;-753.0;934.0;?
?;671.0;-167;-937.0;-760.0;953.0;-637.0
?;690.0;?;-932.0;-760.0;951.0;-639.0
-110.0;730.0;?;?;-760.0;?;?
-113.0;716.0;-167;-909.0;?;923.0;-617.0
?;671.0;?;?;-761.0;953.0;?
-124.0;653.0;?;-745.0;-756.0;?;-635.0
?;?;-167;-794.0;?;958.0;-651.0
-129.0;?;?;-730.0;-756.0;912.0;?
-126.0;658.0;?;?;-754.0;941.0;-647.0
-120.0;?;-167;-849.0;-757.0;957.0;-677.0
-113.0;682.0;-167;-852.0;-756.0;954.0;-665.0
-108.0;658.0;-167;-928.0;-759.0;935.0;-632.0
-103.0;668.0;?;-931.0;-764.0;956.0;?
?;?;-167;-1013.0;?;927.0;-614.0
?;733.0;-167;-922.0;-762.0;958.0;-610.0
-107.0;716.0;?;?;-762.0;931.0;-602.0
-115.0;690.0;?;?;-766.0;906.0;-627.0
-120.0;690.0;-167;-846.0;-764.0;933.0;-642.0
-123.0;?;-167;-723.0;-763.0;?;-638.0
?;690.0;-167;-768.0;-760.0;961.0;?
-124.0;700.0;?;-817.0;?;953.0;-659.0
-119.0;671.0;?;?;?;924.0;-672.0
-114.0;681.0;-167;-852.0;-759.0;?;-653.0
-108.0;696.0;-167;-914.0;-763.0;958.0;?
?;694.0;-167;-933.0;-764.0;?;-617.0
?;690.0;-167;-984.0;-764.0;934.0;-615.0
-98.0;687.0;?;-1092.0;-767.0;935.0;-626.0
-103.0;711.0;-167;-938.0;-767.0;926.0;?
-112.0;738.0;?;-882.0;-765.0;937.0;-614.0
?;?;-167;-851.0;-765.0;955.0;-633.0
?;722.0;-167;-848.0;?;948.0;?
-123.0;677.0;-167;-873.0;-753.0;930.0;-667.0
-126.0;660.0;-167;-958.0;?;?;-673.0
-122.0;?;-167;-954.0;-755.0;939.0;-650.0
?;722.0;-167;-965.0;-754.0;933.0;-658.0
-112.0;750.0;?;-972.0;-754.0;924.0;-658.0
-106.0;735.0;-167;-816.0;-758.0;953.0;-658.0
?;723.0;-167;?;-756.0;932.0;-654.0
-105.0;721.0;?;-852.0;-753.0;948.0;-631.0
-111.0;682.0;-167;-589.0;-748.0;?;-610.0
?;693.0;-167;-711.0;-747.0;931.0;-626.0
-121.0;692.0;-167;-819.0;-741.0;?;-670.0
-119.0;724.0;-167;-524.0;-737.0;919.0;?
-116.0;704.0;-167;-379.0;-736.0;948.0;-694.0
-116.0;738.0;-167;-370.0;?;941.0;-690.0
?;702.0;-167;-520.0;?;937.0;-656.0
?;?;-167;-662.0;-734.0;945.0;?
?;?;-167;-568.0;?;939.0;-643.0
-120.0;755.0;-167;-375.0;-730.0;960.0;?
-125.0;760.0;-167;-330.0;-726.0;932.0;-665.0
-128.0;759.0;-167;-483.0;-726.0;?;-651.0
-130.0;689.0;-167;?;-721.0;942.0;-669.0
-126.0;740.0;-167;?;-719.0;961.0;-644.0
-123.0;769.0;-167;-616.0;-715.0;906.0;-641.0
-121.0;787.0;-167;-447.0;-713.0;943.0;?
-121.0;?;?;?;-709.0;938.0;-686.0
-122.0;780.0;-167;-317.0;-707.0;940.0;-686.0
-123.0;793.0;-167;-482.0;-700.0;913.0;-694.0
-125.0;?;?;?;-693.0;968.0;-645.0
-126.0;787.0;-167;-552.0;-691.0;935.0;-668.0
-126.0;784.0;-167;-448.0;-688.0;960.0;?
-122.0;807.0;-167;?;-680.0;925.0;-732.0
-124.0;807.0;-167;-187.0;?;990.0;-744.0
-123.0;815.0;-167;?;?;945.0;-729.0
-125.0;746.0;-167;-497.0;-678.0;937.0;-756.0
-126.0;786.0;?;-410.0;-676.0;880.0;-686.0
?;830.0;-167;?;-678.0;944.0;?
-131.0;?;-167;-288.0;-677.0;?;?
?;801.0;-167;-319.0;-676.0;?;-743.0
-129.0;806.0;-167;-453.0;-673.0;?;-759.0
-128.0;795.0;-167;-393.0;-668.0;949.0;-779.0
?;820.0;-167;-364.0;?;935.0;-711.0
-126.0;812.0;-167;-289.0;-664.0;936.0;-709.0
?;?;-167;-206.0;-659.0;862.0;-764.0
-123.0;865.0;-167;-221.0;-659.0;?;-766.0
-124.0;836.0;-167;-179.0;-657.0;941.0;-773.0
-123.0;774.0;-167;-279.0;-659.0;1178.0;-749.0
-123.0;812.0;-167;-287.0;-658.0;1053.0;-730.0
-122.0;?;?;-359.0;-656.0;954.0;-750.0
-121.0;?;-167;-250.0;-655.0;931.0;-756.0
-120.0;?;-167;?;-654.0;1101.0;-765.0
-118.0;829.0;-167;-219.0;?;1022.0;-787.0
?;?;?;-256.0;-647.0;998.0;?
-115.0;800.0;-167;49.0;-647.0;992.0;-741.0
-113.0;814.0;-167;315.0;?;992.0;?
?;?;-167;422.0;-639.0;?;-788.0
?;955.0;-167;?;-646.0;1021.0;-790.0
-102.0;879.0;-167;713.0;-646.0;997.0;?
?;?;-167;?;-642.0;1003.0;-768.0
?;809.0;?;590.0;-646.0;967.0;-766.0
-87.0;?;-167;?;-645.0;997.0;-764.0
-82.0;796.0;-167;327.0;-641.0;?;-764.0
?;?;-167;317.0;-643.0;?;-839.0
-55.0;774.0;-167;268.0;-646.0;1001.0;-867.0
-53.0;845.0;-167;201.0;-643.0;974.0;-811.0
-64.0;796.0;?;?;-642.0;978.0;-786.0
-81.0;905.0;-167;27.0;-643.0;964.0;-743.0
?;877.0;-167;15.0;-644.0;905.0;-684.0
-128.0;850.0;?;163.0;?;1002.0;-673.0
-154.0;874.0;-167;108.0;-652.0;1060.0;-629.0
-183.0;911.0;?;48.0;-656.0;958.0;-669.0
-217.0;844.0;-167;143.0;-656.0;950.0;-697.0
-247.0;853.0;?;75.0;-653.0;990.0;-699.0
-273.0;?;-167;-20.0;-650.0;969.0;-794.0
?;828.0;-167;-108.0;-644.0;958.0;-834.0
-318.0;810.0;-167;?;-635.0;982.0;?
-322.0;840.0;-167;-94.0;-616.0;1025.0;-796.0
?;?;-167;-134.0;?;999.0;-862.0
-324.0;?;-167;31.0;-586.0;?;?
-317.0;719.0;-167;44.0;-584.0;967.0;-810.0
-316.0;740.0;-167;-3.0;-590.0;974.0;-769.0
-315.0;774.0;?;-51.0;-603.0;990.0;-795.0
-315.0;?;-167;-50.0;-618.0;1001.0;-763.0
-319.0;?;-167;-71.0;?;?;-782.0
-315.0;749.0;?;14.0;-653.0;973.0;-755.0
-311.0;811.0;-167;-322.0;?;?;-730.0
-311.0;819.0;-167;?;-681.0;1008.0;?
-310.0;793.0;-167;-414.0;-685.0;?;-719.0
-312.0;775.0;?;-342.0;-691.0;1004.0;-743.0
-315.0;798.0;-167;?;-700.0;999.0;-750.0
-321.0;729.0;-167;-581.0;?;1002.0;-733.0
-324.0;628.0;-167;-836.0;-711.0;?;-722.0
-328.0;667.0;?;?;-712.0;991.0;-761.0
?;?;-167;-1156.0;-714.0;?;-763.0
-330.0;915.0;?;-1073.0;-714.0;992.0;-738.0
-326.0;1073.0;-167;-569.0;-717.0;1013.0;-760.0
-321.0;934.0;?;?;-711.0;995.0;-753.0
?;911.0;-167;416.0;-708.0;991.0;?
-322.0;830.0;-167;?;?;998.0;-664.0
?;795.0;-167;-210.0;-698.0;1029.0;-697.0
-323.0;685.0;-167;-206.0;-689.0;1003.0;-714.0
-324.0;?;-167;-30.0;-685.0;982.0;-816.0
-317.0;750.0;-167;-85.0;-676.0;961.0;-990.0
-297.0;?;-167;175.0;-666.0;967.0;-945.0
?;786.0;-167;142.0;-659.0;?;?
-234.0;800.0;-167;126.0;-653.0;1001.0;-784.0
-195.0;802.0;-167;?;-647.0;1018.0;?
-170.0;827.0;-167;-88.0;-640.0;?;-605.0
-149.0;?;-167;-58.0;?;981.0;-553.0
