InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-17;-99.0;-32;-575.0;173.0;-32;-164.0
?;-81.0;-62;-681.0;?;-62;-282.0
-2;-56.0;-78;?;408.0;-78;?
?;100.0;-90;-871.0;312.0;?;?
-9;-22.0;-50;-703.0;580.0;?;?
-6;-99.0;-5;-655.0;573.0;-5;-211.0
?;-106.0;14;-561.0;?;14;-171.0
-3;-94.0;21;-517.0;604.0;21;-131.0
-4;-81.0;11;-340.0;444.0;11;?
-3;-76.0;19;-298.0;391.0;?;?
-8;-92.0;10;-297.0;631.0;10;?
-7;?;-19;?;312.0;-19;?
-5;?;-18;-174.0;?;?;-136.0
-8;-86.0;-10;-147.0;152.0;-10;-80.0
-5;-15.0;-10;-25.0;202.0;-10;-104.0
0;-27.0;-7;-36.0;49.0;-7;-134.0
-7;-32.0;?;1.0;?;?;19.0
?;?;51;24.0;291.0;?;-128.0
17;?;75;11.0;133.0;75;114.0
?;35.0;?;6.0;-145.0;83;-177.0
3;?;106;7.0;-245.0;106;-38.0
?;86.0;181;18.0;-90.0;?;42.0
-10;139.0;146;18.0;-247.0;146;?
-11;117.0;?;86.0;?;62;62.0
-17;?;?;12.0;-157.0;9;113.0
?;168.0;-86;-9.0;-38.0;-86;154.0
-3;169.0;?;14.0;-125.0;-121;199.0
-8;?;?;4.0;101.0;-150;157.0
-7;180.0;-189;47.0;?;-189;?
-11;69.0;-182;?;?;-182;-45.0
-16;?;?;?;?;-178;?
-10;?;-205;428.0;228.0;-205;292.0
4;?;-229;647.0;-904.0;-229;452.0
12;?;-168;719.0;-1894.0;?;512.0
?;-119.0;?;642.0;-2391.0;-129;?
36;?;-114;598.0;?;-114;417.0
?;78.0;?;?;-2993.0;-13;334.0
?;2.0;49;687.0;-2695.0;49;55.0
29;61.0;28;683.0;-1413.0;28;-46.0
21;76.0;19;664.0;-151.0;19;365.0
19;?;20;636.0;740.0;?;577.0
7;143.0;6;601.0;836.0;6;811.0
13;?;-22;?;?;-22;873.0
15;199.0;-24;528.0;-64.0;-24;?
13;123.0;3;355.0;-22.0;3;708.0
21;-52.0;-24;118.0;645.0;?;786.0
21;49.0;?;?;492.0;-31;?
15;-49.0;20;9.0;668.0;20;804.0
?;-39.0;?;-56.0;?;10;?
16;-14.0;5;-115.0;252.0;5;?
?;?;?;-130.0;?;36;?
15;-10.0;2;-159.0;177.0;2;293.0
12;-2.0;-16;-84.0;458.0;-16;327.0
7;?;?;?;?;14;252.0
12;-21.0;1;54.0;?;?;?
15;-13.0;-4;54.0;-32.0;-4;77.0
7;-36.0;11;?;-30.0;11;38.0
?;-12.0;9;6.0;45.0;?;69.0
14;?;33;?;29.0;33;?
8;-49.0;37;-67.0;?;37;41.0
1;-14.0;?;-50.0;15.0;1;52.0
1;-24.0;14;-34.0;25.0;14;15.0
?;-28.0;25;?;-21.0;25;24.0
?;-12.0;-11;?;-23.0;-11;-15.0
0;-24.0;?;3.0;-8.0;?;0.0
2;-28.0;2;?;-21.0;2;-8.0
?;-14.0;10;-21.0;3.0;10;7.0
4;-20.0;9;19.0;-12.0;?;18.0
7;?;-35;34.0;5.0;-35;29.0
5;-18.0;-45;13.0;2.0;-45;24.0
?;?;-8;-32.0;?;-8;20.0
7;-22.0;14;?;-23.0;?;13.0
?;?;31;?;?;?;?
1;-35.0;5;-5.0;?;5;26.0
0;0.0;?;-30.0;?;-24;54.0
-5;16.0;17;-21.0;?;17;?
2;?;?;-2.0;?;24;?
7;20.0;1;6.0;0.0;1;23.0
8;?;11;-6.0;?;11;-27.0
13;?;-8;-18.0;-12.0;-8;?
6;-20.0;16;20.0;-24.0;16;?
0;-63.0;51;?;?;51;-36.0
0;-51.0;22;?;?;22;-6.0
-1;-28.0;2;-11.0;-14.0;2;-5.0
?;-32.0;18;17.0;-14.0;18;12.0
?;?;49;?;?;49;7.0
5;-36.0;51;22.0;-31.0;51;11.0
6;-41.0;63;75.0;?;63;0.0
2;-3.0;76;29.0;206.0;76;133.0
?;-56.0;87;22.0;92.0;87;81.0
-4;-59.0;108;16.0;?;108;-224.0
-9;-65.0;?;16.0;-119.0;73;-526.0
?;-73.0;88;74.0;556.0;88;-528.0
-6;-41.0;124;189.0;389.0;?;-828.0
-13;12.0;?;340.0;181.0;101;-1278.0
-24;78.0;97;298.0;-461.0;97;-1276.0
?;74.0;?;?;-1103.0;104;-1385.0
-17;?;112;-247.0;?;?;-1277.0
-26;90.0;96;-485.0;-673.0;96;-986.0
-36;-32.0;118;-697.0;-427.0;118;-745.0
-31;-165.0;?;?;-413.0;83;-731.0
?;115.0;-49;-613.0;-370.0;-49;-402.0
-15;135.0;-60;-717.0;-5.0;?;-210.0
-16;-17.0;-40;-719.0;362.0;-40;-167.0
?;-109.0;-61;-567.0;592.0;-61;?
-15;-35.0;?;?;885.0;-39;58.0
-7;-93.0;?;-576.0;1545.0;-18;?
-1;-124.0;?;?;2233.0;9;70.0
-10;-146.0;34;-447.0;?;34;?
-11;-153.0;4;-305.0;?;4;-93.0
?;-138.0;-2;-219.0;2661.0;-2;-185.0
-14;-166.0;44;-57.0;?;44;-239.0
-13;-183.0;23;-53.0;340.0;23;?
-11;-146.0;-9;-33.0;?;-9;-384.0
?;-63.0;-10;-15.0;-173.0;-10;-379.0
-12;-12.0;-61;43.0;?;-61;-186.0
-10;9.0;-53;31.0;174.0;-53;-62.0
?;8.0;-18;18.0;?;?;-23.0
-5;54.0;-42;-16.0;281.0;-42;-64.0
1;?;-24;-26.0;-251.0;-24;?
?;134.0;-23;-50.0;241.0;-23;58.0
0;?;-39;?;147.0;-39;0.0
5;95.0;-18;-25.0;?;-18;?
4;62.0;?;-46.0;-237.0;5;-21.0
-3;43.0;9;?;-420.0;9;-12.0
5;24.0;-8;?;-391.0;-8;86.0
8;26.0;?;151.0;-257.0;-13;273.0
1;-15.0;-2;218.0;-442.0;?;280.0
4;-46.0;20;307.0;-464.0;20;?
3;-3.0;12;292.0;-294.0;12;551.0
?;-3.0;-21;316.0;-153.0;?;?
5;7.0;-5;?;?;?;639.0
4;26.0;15;253.0;-408.0;?;598.0
4;30.0;-10;295.0;-494.0;-10;?
8;48.0;-37;313.0;-384.0;?;704.0
5;?;-9;326.0;-277.0;-9;?
0;?;9;302.0;-29.0;9;1102.0
-1;3.0;-26;237.0;-2.0;?;1030.0
7;48.0;?;133.0;?;-8;885.0
6;98.0;23;83.0;52.0;23;689.0
5;118.0;?;19.0;-63.0;-4;546.0
8;169.0;-21;-9.0;-178.0;-21;554.0
3;100.0;-30;-36.0;-304.0;-30;519.0
1;90.0;-26;-49.0;-282.0;-26;504.0
-1;137.0;11;-21.0;-213.0;11;399.0
-2;106.0;23;-19.0;-293.0;23;?
-3;79.0;21;-28.0;?;21;349.0
-4;55.0;5;-23.0;-114.0;5;393.0
?;59.0;-11;-5.0;?;-11;377.0
3;43.0;19;-37.0;-99.0;19;?
-4;43.0;-8;-51.0;-127.0;-8;407.0
2;57.0;-35;-9.0;-289.0;-35;424.0
6;54.0;?;-42.0;?;8;455.0
-1;68.0;30;?;-244.0;?;423.0
-2;22.0;3;-19.0;-243.0;3;381.0
0;78.0;-37;-1.0;-180.0;-37;361.0
5;72.0;-25;47.0;-323.0;-25;347.0
3;68.0;0;25.0;-399.0;0;292.0
-1;84.0;-3;-17.0;-292.0;?;251.0
2;70.0;-22;?;-165.0;-22;185.0
2;56.0;-22;3.0;-129.0;-22;?
?;57.0;10;?;-157.0;10;?
?;?;?;20.0;-31.0;?;211.0
5;18.0;2;31.0;?;2;?
1;75.0;?;23.0;-2.0;23;86.0
?;66.0;23;15.0;?;23;81.0
-2;43.0;24;-40.0;-26.0;?;?
?;25.0;-24;-56.0;?;-24;83.0
6;21.0;-4;-4.0;-51.0;-4;57.0
3;48.0;20;-29.0;65.0;20;68.0
-5;18.0;?;-44.0;-6.0;-16;53.0
0;19.0;2;?;-47.0;2;?
4;21.0;4;-53.0;-22.0;4;13.0
?;21.0;-25;-19.0;-22.0;-25;58.0
0;?;?;-14.0;-72.0;-21;62.0
-2;?;?;-17.0;-22.0;17;97.0
?;?;?;9.0;?;?;53.0
-5;30.0;-40;-19.0;-47.0;-40;?
?;?;2;4.0;-60.0;2;47.0
?;0.0;19;-4.0;-55.0;19;60.0
-3;?;2;-25.0;-11.0;2;38.0
-3;-6.0;17;-4.0;-44.0;17;44.0
-3;23.0;?;-23.0;-51.0;6;?
-3;23.0;11;?;-108.0;11;85.0
-3;-2.0;19;-15.0;-83.0;19;110.0
-3;0.0;-42;26.0;?;?;96.0
?;15.0;-13;-62.0;?;-13;91.0
-2;2.0;?;-16.0;-118.0;52;?
1;8.0;-2;-27.0;?;-2;35.0
-3;?;-11;-8.0;?;-11;80.0
0;-8.0;30;-10.0;-89.0;30;?
5;-12.0;10;14.0;-84.0;10;?
-4;?;5;-29.0;?;5;?
-10;21.0;21;-48.0;-114.0;21;90.0
-3;?;?;-35.0;-132.0;-17;66.0
4;23.0;?;-44.0;-140.0;-12;16.0
2;?;?;-39.0;?;26;13.0
0;19.0;-15;2.0;?;-15;4.0
4;?;5;-7.0;-144.0;5;?
-1;12.0;24;?;?;?;71.0
-4;6.0;?;19.0;?;-34;100.0
?;25.0;?;16.0;-159.0;-23;88.0
?;12.0;-15;?;?;-15;140.0
1;19.0;?;41.0;-129.0;-20;118.0
5;12.0;-3;26.0;?;-3;?
3;16.0;-14;26.0;-29.0;-14;46.0
?;6.0;?;-20.0;-65.0;4;49.0
3;41.0;4;-8.0;?;4;29.0
4;-3.0;-34;33.0;-15.0;-34;48.0
-1;2.0;9;14.0;15.0;?;?
0;20.0;23;28.0;11.0;23;?
3;21.0;?;?;?;?;7.0
-2;-2.0;2;-3.0;15.0;2;-22.0
-2;-23.0;2;3.0;97.0;2;-63.0
-1;-15.0;-2;43.0;138.0;-2;-95.0
?;?;-5;65.0;191.0;-5;-172.0
-7;-49.0;?;78.0;254.0;-34;-249.0
2;-85.0;-36;48.0;321.0;?;-344.0
5;-68.0;-8;68.0;404.0;-8;?
-5;-95.0;?;32.0;450.0;2;-446.0
?;-145.0;-10;?;552.0;-10;-510.0
7;-98.0;3;79.0;552.0;3;-531.0
-4;-111.0;10;?;686.0;?;-579.0
2;-125.0;1;40.0;672.0;?;-596.0
3;-107.0;12;?;702.0;12;-529.0
3;-165.0;38;-3.0;726.0;?;-506.0
2;-135.0;56;8.0;660.0;56;-607.0
?;-169.0;43;?;588.0;43;-497.0
-14;-146.0;50;-8.0;611.0;50;?
-3;-153.0;?;-24.0;412.0;46;-486.0
0;-159.0;2;-33.0;242.0;?;-546.0
0;-175.0;?;8.0;336.0;29;-592.0
-2;-150.0;80;-5.0;301.0;80;-682.0
-5;?;?;-55.0;293.0;70;-713.0
-11;?;?;-63.0;354.0;?;-688.0
-19;-107.0;14;-192.0;338.0;14;-679.0
-15;-110.0;41;-216.0;192.0;41;-707.0
-6;-109.0;?;-196.0;294.0;24;-586.0
-1;-128.0;-21;?;?;-21;-349.0
?;?;6;-83.0;412.0;6;-522.0
-9;-111.0;35;-230.0;?;35;?
-6;19.0;19;-276.0;463.0;19;-619.0
-4;-30.0;?;-369.0;370.0;?;-645.0
-3;-7.0;-13;-420.0;?;-13;-601.0
?;-50.0;-1;-358.0;552.0;-1;-307.0
-1;-30.0;-39;-415.0;1107.0;-39;?
?;-34.0;-53;-434.0;616.0;-53;-409.0
3;-99.0;-8;-397.0;503.0;-8;-249.0
-1;?;-9;-294.0;?;-9;-253.0
?;?;8;-252.0;445.0;8;-257.0
3;-121.0;1;-178.0;371.0;1;-159.0
-2;-131.0;?;-120.0;-43.0;13;?
?;-101.0;?;-100.0;112.0;11;-133.0
1;?;-8;-11.0;-5.0;-8;-42.0
?;?;12;8.0;-99.0;12;-87.0
?;1.0;-49;62.0;-8.0;-49;24.0
-2;-4.0;-45;64.0;?;-45;?
-3;13.0;?;7.0;32.0;-45;43.0
1;21.0;-67;25.0;?;-67;95.0
?;20.0;-10;14.0;-75.0;-10;90.0
?;?;?;4.0;80.0;-19;59.0
9;67.0;17;-9.0;87.0;17;8.0
8;67.0;54;-7.0;?;54;24.0
?;118.0;10;-27.0;-222.0;10;-42.0
-6;131.0;3;?;?;?;-60.0
?;?;?;-32.0;?;-2;-7.0
-3;?;-60;?;-166.0;-60;47.0
2;193.0;-111;-6.0;-114.0;-111;?
-2;?;-98;19.0;-158.0;-98;146.0
-2;187.0;-81;35.0;-7.0;?;?
1;161.0;-96;43.0;99.0;-96;199.0
0;?;-93;46.0;46.0;-93;61.0
-2;-5.0;-52;?;-279.0;-52;-72.0
2;-120.0;-19;?;-669.0;?;131.0
2;-273.0;-48;335.0;-1682.0;-48;554.0
-2;-239.0;-81;225.0;?;-81;581.0
?;-237.0;-69;312.0;?;?;?
11;-103.0;-34;584.0;?;-34;929.0
28;-68.0;?;328.0;-2067.0;-3;925.0
?;?;-8;?;-927.0;-8;571.0
22;63.0;-7;583.0;-164.0;-7;466.0
20;144.0;0;446.0;-186.0;0;363.0
20;76.0;1;407.0;?;1;426.0
20;86.0;0;296.0;-561.0;0;665.0
22;67.0;-47;384.0;-565.0;-47;856.0
?;?;-74;355.0;-318.0;-74;830.0
21;-4.0;-42;273.0;385.0;-42;786.0
22;23.0;-48;185.0;1173.0;-48;695.0
22;?;-44;100.0;?;-44;596.0
25;-30.0;17;-8.0;-307.0;17;96.0
29;6.0;?;-10.0;-139.0;8;?
27;16.0;-38;?;?;-38;438.0
21;37.0;-4;?;75.0;-4;156.0
15;?;?;-150.0;24.0;19;168.0
15;2.0;-12;?;?;-12;322.0
15;-12.0;-3;-31.0;373.0;-3;249.0
?;7.0;22;?;154.0;22;96.0
?;5.0;8;57.0;-7.0;8;28.0
13;15.0;1;100.0;52.0;1;41.0
?;20.0;-1;48.0;?;-1;?
11;14.0;-9;-4.0;?;-9;81.0
?;8.0;17;-8.0;50.0;?;56.0
9;3.0;6;-10.0;19.0;6;?
11;?;?;-33.0;46.0;-61;49.0
5;-13.0;?;-23.0;34.0;-10;47.0
1;-20.0;25;-38.0;24.0;25;28.0
4;?;-9;16.0;?;?;23.0
3;?;44;-18.0;1.0;44;?
4;-26.0;31;-15.0;5.0;31;?
?;-42.0;?;8.0;19.0;-7;54.0
2;-43.0;-21;-7.0;-11.0;?;26.0
?;?;-52;-13.0;-54.0;-52;16.0
?;-40.0;-19;0.0;?;-19;24.0
1;-24.0;-23;-6.0;-31.0;-23;30.0
1;-3.0;?;-20.0;?;-43;11.0
1;-25.0;?;?;-37.0;1;19.0
5;-12.0;3;-44.0;-55.0;3;7.0
3;-28.0;-6;-52.0;-31.0;-6;0.0
?;?;11;-68.0;-45.0;11;-7.0
-1;14.0;-31;-1.0;3.0;?;?
-2;?;-22;6.0;8.0;-22;14.0
0;15.0;49;-22.0;-32.0;49;0.0
?;-2.0;16;-25.0;?;?;?
-4;-14.0;-32;-13.0;7.0;?;?
?;-15.0;?;?;1.0;-21;21.0
-4;-32.0;-35;-25.0;11.0;-35;22.0
2;6.0;-38;-10.0;-4.0;-38;-3.0
-2;?;-19;-8.0;-16.0;-19;17.0
-8;?;-4;-27.0;-25.0;-4;8.0
0;6.0;-1;-10.0;16.0;-1;-2.0
0;-4.0;-9;-44.0;-1.0;-9;-9.0
3;21.0;15;-25.0;-21.0;15;-2.0
-1;?;21;-29.0;-21.0;?;6.0
-3;-4.0;0;-8.0;-14.0;0;-35.0
3;15.0;-15;?;?;?;?
3;3.0;?;-17.0;-23.0;-43;10.0
3;15.0;-43;?;-21.0;-43;3.0
1;6.0;-12;-7.0;-39.0;-12;-16.0
0;-22.0;-15;-20.0;-44.0;-15;?
1;5.0;?;-18.0;-20.0;-19;8.0
?;-50.0;-22;-53.0;-14.0;-22;-14.0
?;5.0;-16;?;-34.0;-16;17.0
4;-10.0;2;-9.0;-33.0;2;-1.0
?;-7.0;-13;20.0;-54.0;-13;28.0
0;5.0;26;-22.0;?;26;-42.0
7;45.0;59;-8.0;?;59;-53.0
3;62.0;54;30.0;-157.0;54;-134.0
1;85.0;64;107.0;-144.0;64;-150.0
9;69.0;53;126.0;-342.0;53;?
2;-26.0;89;0.0;-662.0;89;-326.0
-15;-43.0;113;-24.0;-652.0;113;?
?;?;81;?;-362.0;81;-644.0
-5;-81.0;62;-82.0;-82.0;62;-540.0
-10;-21.0;44;-18.0;?;44;-743.0
-9;11.0;66;?;399.0;?;-898.0
-16;-6.0;120;129.0;134.0;?;?
?;9.0;120;130.0;-36.0;120;-576.0
-32;56.0;121;-15.0;-230.0;121;-740.0
-31;?;107;-138.0;-380.0;107;-921.0
?;53.0;43;-330.0;-226.0;43;-942.0
?;111.0;8;?;120.0;8;-927.0
-32;25.0;-40;-710.0;364.0;?;-719.0
?;18.0;?;?;537.0;-73;-717.0
-14;?;-71;-1076.0;819.0;-71;-520.0
?;191.0;?;-1046.0;1736.0;-69;-547.0
-22;155.0;-41;-1067.0;2731.0;-41;-294.0
-14;?;-37;-777.0;2334.0;-37;-9.0
-9;-169.0;?;-591.0;1539.0;-37;-22.0
-10;-186.0;10;-418.0;1417.0;10;30.0
?;-108.0;36;-200.0;1021.0;36;?
-23;-219.0;?;-66.0;719.0;57;201.0
-19;?;73;22.0;322.0;73;57.0
-18;-213.0;30;119.0;381.0;30;-86.0
-20;-134.0;14;91.0;?;14;?
-23;-144.0;-4;?;244.0;-4;-173.0
-23;-72.0;-19;71.0;-108.0;-19;?
-17;-2.0;-13;-24.0;-174.0;-13;-211.0
-15;17.0;?;?;-188.0;-58;-137.0
-9;52.0;-55;-31.0;23.0;-55;-153.0
2;?;-7;?;64.0;-7;-19.0
3;22.0;?;-19.0;-38.0;?;-111.0
?;-1.0;?;51.0;-523.0;30;-170.0
-7;9.0;19;?;-669.0;?;-271.0
-7;-51.0;2;247.0;-564.0;2;-103.0
?;-81.0;-7;?;?;-7;109.0
2;-135.0;?;310.0;?;13;202.0
-3;-143.0;-7;349.0;-755.0;?;269.0
3;-95.0;?;273.0;?;?;458.0
6;?;9;248.0;-635.0;9;347.0
?;-15.0;-17;257.0;?;-17;336.0
?;-2.0;-10;?;-408.0;-10;679.0
7;?;-1;362.0;-105.0;?;840.0
7;80.0;?;383.0;-35.0;-32;930.0
6;59.0;-8;398.0;-211.0;-8;1017.0
4;7.0;20;321.0;-92.0;?;1086.0
5;103.0;-5;352.0;193.0;-5;994.0
4;80.0;-14;?;65.0;?;973.0
-2;?;1;207.0;?;1;888.0
-1;97.0;18;148.0;?;?;879.0
4;104.0;17;67.0;-268.0;17;820.0
9;104.0;-10;38.0;?;-10;751.0
?;137.0;-4;?;-284.0;-4;?
-3;95.0;18;2.0;-340.0;18;669.0
2;129.0;17;-45.0;-491.0;17;606.0
11;124.0;8;?;-387.0;8;591.0
2;104.0;12;6.0;-377.0;?;569.0
-4;82.0;11;-6.0;?;11;475.0
1;?;1;6.0;-336.0;1;450.0
?;35.0;?;44.0;-435.0;3;412.0
2;-9.0;-8;-10.0;?;-8;?
-1;33.0;-5;29.0;?;?;403.0
-2;?;-1;-3.0;-330.0;-1;337.0
4;?;-10;20.0;-260.0;?;?
5;43.0;8;27.0;-270.0;8;277.0
6;18.0;10;?;-353.0;10;312.0
?;-2.0;20;46.0;-359.0;?;302.0
1;19.0;8;72.0;-258.0;8;222.0
-2;54.0;-45;52.0;-215.0;-45;197.0
-2;76.0;-42;94.0;-186.0;-42;135.0
8;86.0;-22;33.0;-135.0;-22;129.0
1;57.0;-9;36.0;-144.0;-9;100.0
-4;67.0;7;-13.0;-112.0;7;105.0
-1;33.0;?;-33.0;-55.0;-6;66.0
?;27.0;4;-10.0;-63.0;4;41.0
5;34.0;?;-79.0;-15.0;22;?
7;52.0;0;-15.0;28.0;?;-7.0
3;23.0;24;?;?;24;14.0
?;50.0;40;?;?;?;45.0
2;21.0;16;-10.0;34.0;?;6.0
2;15.0;22;?;29.0;22;-8.0
3;31.0;21;-31.0;?;21;3.0
?;1.0;21;-40.0;?;21;-1.0
9;?;12;-30.0;36.0;12;-14.0
3;21.0;-7;-32.0;30.0;-7;11.0
?;31.0;?;-10.0;23.0;-8;-11.0
3;23.0;12;-38.0;?;12;?
?;1.0;31;-45.0;-8.0;31;?
-3;21.0;10;-47.0;?;10;12.0
3;?;2;3.0;37.0;?;?
3;-19.0;?;-36.0;34.0;36;-5.0
?;?;36;-33.0;54.0;36;?
-3;-8.0;10;-19.0;?;10;?
1;17.0;9;-17.0;8.0;?;-14.0
4;25.0;?;-15.0;59.0;7;-10.0
1;-10.0;-5;?;95.0;-5;?
?;-16.0;7;-6.0;?;?;-9.0
-5;0.0;8;-17.0;55.0;8;-13.0
-4;13.0;?;-27.0;66.0;10;-40.0
8;-27.0;40;-18.0;68.0;40;-41.0
4;-24.0;?;-3.0;66.0;13;-43.0
-1;-45.0;-22;11.0;?;-22;-32.0
1;-27.0;19;-13.0;75.0;19;-41.0
-1;-10.0;11;56.0;?;11;-69.0
1;?;-39;32.0;80.0;-39;-108.0
2;-29.0;-10;16.0;153.0;-10;-161.0
?;?;?;?;164.0;?;-165.0
1;?;-7;68.0;198.0;-7;-214.0
?;?;?;?;283.0;8;?
6;-84.0;8;54.0;334.0;8;-373.0
?;-45.0;-19;41.0;429.0;-19;-437.0
?;?;-24;58.0;?;-24;-405.0
-2;-27.0;-9;14.0;448.0;-9;-418.0
?;-78.0;-12;18.0;460.0;-12;-380.0
5;47.0;12;59.0;405.0;?;-295.0
?;?;17;18.0;384.0;17;?
9;-73.0;-10;-1.0;291.0;-10;-142.0
10;-68.0;?;-2.0;259.0;31;?
7;-37.0;35;-30.0;215.0;35;-69.0
9;?;16;-11.0;184.0;16;-2.0
7;-34.0;18;-49.0;51.0;18;34.0
4;?;-12;0.0;?;-12;79.0
6;-41.0;-21;14.0;-76.0;-21;24.0
6;-49.0;?;-8.0;2.0;6;-40.0
3;-16.0;43;-12.0;?;?;-141.0
4;?;?;?;51.0;8;?
-1;-34.0;17;?;144.0;17;-366.0
-9;-37.0;50;-60.0;279.0;50;-539.0
?;-35.0;-22;?;428.0;-22;-709.0
-11;-22.0;7;-91.0;486.0;7;-888.0
-11;?;39;-180.0;332.0;39;-1094.0
-2;18.0;?;-233.0;282.0;-11;-1235.0
?;-79.0;-18;-170.0;?;-18;-1189.0
3;-33.0;-19;-307.0;58.0;-19;?
?;-17.0;-4;-374.0;217.0;-4;?
-2;-9.0;0;-401.0;292.0;0;-741.0
0;-23.0;?;-376.0;270.0;-22;-740.0
-1;74.0;12;-460.0;699.0;12;-412.0
?;41.0;40;-422.0;445.0;40;-219.0
-5;25.0;1;-452.0;224.0;1;-402.0
?;83.0;-13;-407.0;?;-13;-45.0
2;50.0;-9;?;-355.0;-9;-325.0
1;?;-37;-317.0;?;-37;-237.0
0;-45.0;-15;-320.0;334.0;-15;-54.0
6;-38.0;?;-256.0;242.0;-5;?
?;-72.0;-30;?;273.0;-30;-56.0
-3;?;11;-182.0;572.0;11;-128.0
2;?;?;-101.0;475.0;22;11.0
2;-59.0;-1;-98.0;183.0;-1;-26.0
?;-44.0;4;-67.0;?;?;-73.0
-8;-79.0;?;-78.0;167.0;25;-91.0
-8;-71.0;?;-64.0;167.0;31;-181.0
5;-63.0;-13;-20.0;-39.0;-13;-109.0
1;-76.0;-5;-6.0;121.0;-5;-82.0
-4;-52.0;44;?;-15.0;44;-106.0
?;-30.0;29;8.0;77.0;29;-38.0
?;-40.0;?;-19.0;12.0;12;-72.0
?;2.0;39;-10.0;-88.0;39;?
-7;-4.0;45;40.0;?;45;-47.0
1;-4.0;?;-16.0;-30.0;32;-20.0
-2;33.0;28;42.0;-342.0;28;-1.0
?;70.0;?;2.0;-521.0;17;?
-4;?;21;?;-376.0;21;-13.0
-12;?;4;?;-139.0;4;134.0
-6;84.0;-72;19.0;-54.0;-72;184.0
-11;?;?;12.0;?;-114;144.0
-1;86.0;-114;-15.0;-67.0;-114;125.0
-11;50.0;-128;31.0;-43.0;-128;105.0
-35;15.0;-111;?;-131.0;-111;53.0
-4;-49.0;-76;98.0;-192.0;-76;-6.0
0;?;-86;254.0;-382.0;-86;162.0
-4;?;?;290.0;-987.0;?;462.0
11;-222.0;-75;325.0;?;?;?
3;-83.0;-93;271.0;-2402.0;-93;?
7;-63.0;-81;443.0;-2019.0;-81;897.0
20;-89.0;?;515.0;-1722.0;?;960.0
22;-97.0;-62;545.0;?;-62;990.0
18;-62.0;?;291.0;-476.0;-55;?
9;16.0;-13;488.0;?;-13;1023.0
17;?;-25;552.0;438.0;-25;1088.0
?;-36.0;?;?;100.0;-11;1107.0
36;-102.0;-9;540.0;?;?;865.0
37;-116.0;?;389.0;-83.0;-13;716.0
28;-23.0;?;196.0;857.0;-17;601.0
16;?;-37;145.0;49.0;-37;1334.0
23;-21.0;-27;170.0;1685.0;-27;414.0
28;?;?;62.0;?;-20;607.0
?;-48.0;-24;-13.0;?;-24;?
?;-10.0;8;?;-404.0;8;-473.0
17;-1.0;25;-209.0;-160.0;25;-177.0
18;-25.0;18;-232.0;260.0;18;183.0
?;41.0;9;-215.0;452.0;9;323.0
26;?;?;-129.0;337.0;?;233.0
?;53.0;33;-36.0;154.0;?;63.0
19;57.0;-8;31.0;91.0;-8;70.0
21;39.0;-34;?;104.0;-34;113.0
18;73.0;3;-38.0;81.0;3;139.0
17;64.0;-5;-9.0;84.0;?;150.0
14;43.0;-29;-43.0;40.0;-29;60.0
?;22.0;-11;-89.0;27.0;?;27.0
?;?;32;-97.0;?;32;?
14;7.0;32;-74.0;32.0;32;2.0
9;5.0;-13;-61.0;13.0;-13;4.0
7;13.0;-4;-25.0;?;-4;-2.0
6;-30.0;30;?;15.0;?;32.0
7;-41.0;-6;-6.0;28.0;?;56.0
13;-30.0;?;6.0;4.0;-22;41.0
13;2.0;25;51.0;42.0;25;74.0
2;-1.0;22;27.0;40.0;22;123.0
4;?;2;3.0;24.0;2;85.0
10;?;?;-8.0;?;?;55.0
1;-8.0;15;?;17.0;15;?
4;-2.0;?;?;?;-14;64.0
10;?;21;?;-10.0;21;22.0
6;-17.0;?;13.0;-8.0;8;?
6;-2.0;-19;4.0;11.0;-19;?
4;-48.0;18;2.0;5.0;18;10.0
5;13.0;?;17.0;10.0;0;8.0
6;-17.0;-8;28.0;?;-8;27.0
4;?;-4;?;-6.0;-4;14.0
?;-32.0;-19;-6.0;6.0;-19;?
1;-3.0;12;?;5.0;12;34.0
0;-10.0;15;-6.0;-23.0;15;14.0
8;-4.0;-2;-35.0;8.0;-2;17.0
8;-12.0;3;-19.0;-12.0;3;4.0
12;-2.0;?;-31.0;9.0;-1;18.0
17;-16.0;30;-3.0;11.0;30;12.0
5;-43.0;41;-40.0;-21.0;?;12.0
?;-21.0;-21;1.0;17.0;-21;22.0
-1;-36.0;-19;-4.0;?;?;22.0
4;-37.0;23;-13.0;12.0;?;13.0
10;-31.0;33;26.0;32.0;?;47.0
6;?;29;4.0;?;29;?
-5;-14.0;12;10.0;1.0;12;34.0
0;-21.0;11;27.0;-10.0;11;6.0
?;-23.0;21;8.0;21.0;21;?
1;-59.0;63;22.0;?;63;-3.0
3;-78.0;102;?;-68.0;102;-76.0
-4;-71.0;?;49.0;-126.0;96;-106.0
?;-43.0;?;14.0;?;124;-144.0
9;-52.0;174;?;-237.0;174;?
-7;?;169;-45.0;-533.0;169;?
-21;-36.0;146;-50.0;-81.0;?;-1338.0
-12;-59.0;136;?;-145.0;?;-1147.0
