InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-826;354.0;60.0;?;?;?;350;2;940.0;65;17.0;382.0
-829;258.0;?;1010.0;-287.0;-261;345;5;959.0;65;?;353.0
?;286.0;121.0;997.0;-293.0;-265;350;-1;?;67;-76.0;334.0
-819;368.0;143.0;1002.0;-279.0;?;?;-5;946.0;69;-8.0;316.0
-824;366.0;127.0;979.0;-287.0;?;353;1;954.0;66;-36.0;?
-823;349.0;133.0;999.0;-305.0;-264;354;1;956.0;?;?;369.0
-826;320.0;111.0;1000.0;?;-261;349;3;948.0;66;-223.0;?
-829;?;?;991.0;-285.0;-257;?;?;937.0;66;-296.0;354.0
?;342.0;145.0;974.0;?;-262;347;0;956.0;66;?;340.0
?;347.0;134.0;986.0;-295.0;-267;347;-6;976.0;?;-206.0;337.0
-834;360.0;131.0;983.0;-280.0;-260;349;4;960.0;60;-125.0;356.0
?;369.0;130.0;?;-284.0;-249;348;14;952.0;60;-53.0;332.0
-836;355.0;?;982.0;-311.0;-248;346;14;959.0;?;0.0;333.0
-839;?;?;991.0;-291.0;-247;349;?;937.0;?;47.0;?
-832;364.0;123.0;974.0;?;?;344;9;959.0;65;28.0;338.0
?;371.0;157.0;1021.0;-252.0;-267;345;-8;957.0;71;78.0;293.0
-826;392.0;161.0;976.0;?;-270;351;-8;965.0;63;-43.0;327.0
-832;356.0;89.0;1045.0;-305.0;-263;345;?;942.0;?;-44.0;375.0
-829;?;?;?;?;-261;343;1;935.0;65;-36.0;?
-830;239.0;67.0;920.0;-334.0;-263;346;-2;938.0;?;-58.0;?
-831;277.0;137.0;1026.0;-320.0;-265;341;-4;?;63;?;321.0
-832;311.0;158.0;994.0;?;-267;342;-5;934.0;?;-50.0;?
-832;375.0;134.0;1006.0;-313.0;-266;341;-5;?;63;-29.0;303.0
-829;398.0;155.0;961.0;-314.0;-261;?;-2;946.0;67;14.0;?
-833;388.0;?;998.0;?;-259;345;1;956.0;?;62.0;298.0
-830;?;135.0;?;-325.0;?;?;?;?;65;152.0;323.0
-827;341.0;127.0;1012.0;-345.0;-260;?;?;946.0;69;?;319.0
-829;331.0;?;991.0;-328.0;-263;343;-4;?;?;?;335.0
-828;317.0;105.0;1010.0;?;-266;?;-7;?;67;110.0;343.0
-834;307.0;114.0;982.0;-325.0;-261;342;1;949.0;?;32.0;?
-834;338.0;100.0;1002.0;-322.0;-262;?;1;958.0;?;-26.0;312.0
-830;?;130.0;988.0;-304.0;-266;?;-5;946.0;64;-85.0;299.0
-833;333.0;?;982.0;-292.0;-262;340;-1;?;63;?;336.0
-836;349.0;111.0;983.0;-295.0;-255;340;8;955.0;62;-13.0;?
-836;351.0;?;1009.0;-293.0;?;349;?;944.0;60;72.0;320.0
-830;302.0;123.0;1001.0;-293.0;-258;343;1;932.0;65;119.0;317.0
-831;322.0;118.0;997.0;-300.0;?;?;-2;946.0;?;57.0;330.0
-834;343.0;127.0;1010.0;-305.0;-256;343;3;945.0;62;4.0;305.0
-832;?;?;995.0;-310.0;-260;344;-1;964.0;63;?;310.0
-832;328.0;116.0;1006.0;-334.0;?;347;-3;949.0;62;69.0;304.0
?;340.0;133.0;978.0;-304.0;-257;?;2;?;65;76.0;302.0
-834;335.0;107.0;977.0;?;-257;343;3;927.0;62;?;?
-837;337.0;138.0;997.0;-305.0;-260;349;-1;938.0;57;144.0;289.0
?;337.0;?;1003.0;?;-260;340;?;935.0;64;147.0;?
?;328.0;91.0;982.0;-301.0;-258;338;?;?;68;112.0;?
-834;?;?;1011.0;-308.0;-259;339;-3;?;64;50.0;333.0
-828;327.0;101.0;1000.0;?;-262;?;-7;?;?;?;330.0
-825;?;120.0;990.0;?;-264;339;-11;953.0;70;6.0;301.0
-825;?;91.0;981.0;-314.0;-271;337;-17;939.0;68;38.0;318.0
-826;321.0;104.0;994.0;?;-263;340;-9;?;69;45.0;308.0
-833;342.0;121.0;1000.0;-339.0;-242;349;13;?;65;?;311.0
-840;329.0;134.0;?;-338.0;-239;349;?;949.0;61;20.0;317.0
-837;337.0;124.0;1000.0;-333.0;-247;347;6;945.0;62;?;307.0
-831;341.0;112.0;1001.0;-327.0;-254;347;-2;947.0;64;?;314.0
-834;?;?;?;?;?;?;-5;946.0;61;33.0;332.0
-834;323.0;?;1002.0;-285.0;-258;342;-5;955.0;62;?;?
?;306.0;129.0;?;-303.0;-259;344;-7;966.0;67;-28.0;335.0
-830;330.0;?;?;-304.0;?;347;-9;?;64;?;337.0
-833;309.0;80.0;1000.0;-327.0;-259;346;-7;937.0;62;6.0;341.0
?;284.0;66.0;?;-345.0;?;?;-5;?;62;-19.0;386.0
-833;220.0;107.0;1021.0;-353.0;?;346;-7;929.0;61;?;360.0
?;287.0;?;1011.0;-320.0;-256;344;-4;950.0;63;-100.0;298.0
?;?;170.0;1000.0;?;-254;346;-1;959.0;63;?;266.0
-834;387.0;172.0;989.0;?;-254;349;-2;965.0;62;-107.0;?
-833;?;141.0;983.0;-266.0;-249;346;?;?;64;-136.0;301.0
-836;368.0;128.0;992.0;?;-252;343;4;957.0;62;-121.0;340.0
-838;322.0;87.0;?;-291.0;?;342;-4;965.0;?;-173.0;374.0
-833;265.0;66.0;1008.0;-294.0;-258;?;-2;945.0;64;-364.0;374.0
-830;235.0;70.0;1017.0;?;-254;?;3;?;67;-341.0;380.0
-834;263.0;123.0;1013.0;-273.0;-252;347;?;939.0;?;-167.0;351.0
?;292.0;?;1016.0;-301.0;-251;347;5;959.0;63;-69.0;?
-829;?;?;981.0;-295.0;-259;351;-1;977.0;?;-62.0;335.0
?;320.0;77.0;995.0;-304.0;-262;354;-5;?;63;-79.0;357.0
-831;?;108.0;1008.0;-285.0;-256;349;3;?;63;-50.0;?
-831;317.0;117.0;997.0;-294.0;-257;?;2;963.0;65;?;348.0
?;301.0;?;1003.0;?;-260;345;-2;935.0;67;-10.0;354.0
-836;?;76.0;?;-318.0;?;346;5;939.0;59;-53.0;?
-832;?;86.0;1031.0;-324.0;?;348;0;948.0;?;-39.0;355.0
-824;267.0;110.0;1010.0;?;-266;?;-7;959.0;68;41.0;355.0
?;?;130.0;996.0;-310.0;-263;?;-4;?;66;5.0;319.0
-828;343.0;130.0;960.0;-299.0;?;351;-2;?;64;-2.0;318.0
-830;354.0;111.0;993.0;-296.0;-264;350;-1;953.0;62;-11.0;309.0
-825;356.0;123.0;1011.0;-316.0;-264;?;-2;944.0;66;34.0;333.0
?;320.0;114.0;1010.0;-327.0;-263;352;?;951.0;?;63.0;354.0
-831;307.0;73.0;1011.0;-315.0;-261;350;2;964.0;61;100.0;353.0
-833;310.0;?;1005.0;-314.0;?;352;?;958.0;?;55.0;?
-827;?;140.0;995.0;-312.0;-260;351;0;956.0;65;42.0;328.0
?;361.0;141.0;982.0;-324.0;?;349;-2;?;67;15.0;320.0
-827;?;133.0;994.0;?;-262;?;?;945.0;63;36.0;331.0
-825;374.0;110.0;?;-314.0;-261;353;-2;947.0;65;21.0;348.0
-826;321.0;114.0;972.0;-324.0;-260;?;1;930.0;?;28.0;344.0
?;?;112.0;?;?;?;352;0;964.0;64;21.0;338.0
-826;329.0;?;?;-293.0;-267;347;?;937.0;66;-3.0;342.0
-826;?;109.0;991.0;?;-267;?;-6;958.0;?;1.0;?
-824;338.0;108.0;?;-322.0;-260;347;0;943.0;69;-4.0;?
-830;370.0;121.0;?;-314.0;?;348;2;946.0;63;12.0;363.0
-828;343.0;111.0;993.0;-327.0;-260;348;?;935.0;64;-34.0;?
-823;?;122.0;1002.0;-296.0;?;347;0;955.0;70;-73.0;356.0
-828;318.0;120.0;995.0;-313.0;-263;347;-3;948.0;?;-66.0;?
-824;?;123.0;977.0;?;?;348;-5;952.0;68;-26.0;337.0
-823;?;?;989.0;?;-259;355;-1;?;67;-30.0;360.0
-822;330.0;101.0;1004.0;-315.0;-263;351;-5;?;68;?;358.0
-825;?;93.0;?;-305.0;-260;351;?;958.0;66;-47.0;357.0
-829;328.0;82.0;?;-304.0;-260;?;1;946.0;62;-10.0;362.0
?;337.0;102.0;991.0;-304.0;-264;?;-5;956.0;68;?;371.0
-828;313.0;116.0;1005.0;-294.0;-255;355;6;947.0;64;-21.0;386.0
-829;329.0;98.0;1004.0;-295.0;-257;358;4;956.0;61;8.0;367.0
-823;315.0;?;984.0;-314.0;-256;351;2;947.0;69;?;362.0
-820;338.0;?;972.0;-315.0;-256;356;2;955.0;?;45.0;364.0
?;267.0;96.0;991.0;-309.0;-265;?;-8;946.0;65;47.0;355.0
?;?;111.0;1001.0;-295.0;-262;355;-3;?;62;39.0;354.0
-828;337.0;121.0;999.0;?;-260;353;0;?;63;?;354.0
-826;360.0;109.0;992.0;-294.0;-258;354;?;964.0;65;?;345.0
?;351.0;92.0;?;-288.0;-256;352;?;949.0;65;51.0;355.0
-826;346.0;?;?;-295.0;?;355;3;?;65;31.0;?
-823;345.0;?;991.0;-296.0;-257;356;2;958.0;67;4.0;371.0
?;346.0;100.0;990.0;-280.0;?;349;0;943.0;68;-17.0;364.0
-826;342.0;105.0;990.0;-293.0;-256;351;3;951.0;67;-37.0;373.0
-823;330.0;?;992.0;-288.0;-261;350;?;973.0;?;18.0;357.0
?;330.0;107.0;983.0;-275.0;-260;351;-1;959.0;67;?;374.0
-825;358.0;113.0;987.0;-284.0;?;355;4;955.0;66;12.0;381.0
-831;?;99.0;991.0;-285.0;?;350;4;965.0;63;21.0;384.0
-837;322.0;83.0;991.0;-304.0;-253;349;10;?;?;33.0;377.0
-833;316.0;79.0;983.0;-303.0;-254;352;7;944.0;?;19.0;400.0
-829;317.0;105.0;990.0;-294.0;-259;?;3;951.0;63;33.0;364.0
-829;357.0;121.0;?;-292.0;?;?;5;951.0;?;20.0;?
-830;373.0;121.0;1000.0;-284.0;-259;353;4;?;62;-24.0;345.0
-831;?;?;989.0;-285.0;-258;?;7;?;60;-17.0;363.0
-826;366.0;91.0;995.0;-289.0;?;351;?;947.0;66;-19.0;382.0
-822;?;?;994.0;-314.0;-267;353;-4;957.0;66;?;393.0
-825;307.0;?;?;-301.0;-260;?;3;930.0;?;24.0;398.0
?;?;83.0;1015.0;-303.0;-261;349;2;942.0;68;40.0;377.0
?;313.0;112.0;985.0;-318.0;?;?;-3;959.0;65;73.0;372.0
?;332.0;134.0;991.0;-304.0;-258;351;5;955.0;65;39.0;353.0
-826;343.0;125.0;1002.0;-311.0;-261;?;2;942.0;67;72.0;345.0
-822;344.0;121.0;999.0;-315.0;?;?;-5;964.0;67;?;339.0
-820;359.0;120.0;1001.0;-296.0;-269;353;-7;949.0;68;33.0;345.0
-824;368.0;123.0;994.0;-285.0;?;349;-3;937.0;66;39.0;356.0
-830;?;113.0;988.0;?;-259;348;6;956.0;64;?;353.0
-830;?;111.0;1010.0;-286.0;-259;351;5;965.0;63;57.0;354.0
-829;?;110.0;992.0;-294.0;?;349;1;957.0;?;47.0;354.0
-830;328.0;120.0;982.0;?;-260;?;3;951.0;63;28.0;346.0
?;355.0;130.0;984.0;-301.0;-261;?;1;?;65;24.0;345.0
-830;337.0;151.0;999.0;-295.0;-258;344;3;955.0;?;?;?
-829;362.0;111.0;991.0;-292.0;?;349;?;947.0;65;-17.0;345.0
-828;?;?;982.0;-300.0;-260;?;0;956.0;67;-1.0;346.0
-829;353.0;110.0;965.0;-298.0;?;343;2;958.0;?;-25.0;?
-827;343.0;107.0;998.0;-298.0;-258;344;3;941.0;67;33.0;?
-828;349.0;91.0;982.0;-305.0;-258;346;3;?;66;49.0;355.0
?;335.0;105.0;983.0;-311.0;?;347;2;964.0;65;109.0;351.0
?;325.0;124.0;977.0;-294.0;-260;345;?;?;65;91.0;341.0
-830;332.0;141.0;996.0;?;-256;?;4;?;?;?;331.0
-822;?;121.0;?;-302.0;?;348;-2;953.0;?;32.0;329.0
-825;364.0;131.0;989.0;-305.0;-261;345;-2;948.0;69;62.0;345.0
-833;367.0;148.0;984.0;-294.0;-259;347;3;956.0;60;62.0;?
-832;357.0;114.0;972.0;-315.0;-262;352;0;?;60;32.0;354.0
-830;365.0;121.0;?;-312.0;-264;?;?;949.0;63;-33.0;338.0
-832;355.0;?;971.0;-305.0;-263;341;-1;962.0;64;-9.0;351.0
-833;?;129.0;964.0;-301.0;-257;?;4;?;62;?;?
-834;362.0;?;993.0;-294.0;-255;347;7;952.0;61;-16.0;336.0
-830;?;?;986.0;-290.0;-259;349;0;?;63;-13.0;?
-823;349.0;125.0;969.0;-288.0;-264;351;?;962.0;67;-57.0;337.0
-819;?;102.0;976.0;-294.0;-267;349;-11;936.0;71;-67.0;?
-819;359.0;?;979.0;?;-267;349;?;945.0;71;?;345.0
-827;?;?;969.0;-286.0;-262;351;-1;939.0;64;-21.0;344.0
-829;?;130.0;973.0;-296.0;-260;350;1;942.0;?;-27.0;346.0
-825;363.0;112.0;968.0;-307.0;-265;343;-5;?;67;-30.0;341.0
-829;345.0;123.0;?;-295.0;-263;346;-1;965.0;64;-54.0;?
-832;354.0;?;992.0;-293.0;?;353;2;956.0;60;?;336.0
-832;369.0;125.0;983.0;-303.0;-262;346;0;?;62;-2.0;336.0
-832;?;128.0;?;-304.0;-261;?;1;?;62;-7.0;?
-825;?;102.0;990.0;-304.0;-270;349;?;938.0;64;8.0;?
-819;347.0;?;?;-295.0;-278;352;-13;?;65;-25.0;355.0
-823;337.0;140.0;982.0;?;-274;350;-9;957.0;65;?;346.0
?;339.0;122.0;990.0;?;-270;?;-3;967.0;63;11.0;345.0
?;369.0;112.0;981.0;?;-265;348;2;964.0;62;17.0;345.0
-826;?;138.0;?;-294.0;-263;340;2;966.0;69;-10.0;?
-826;343.0;99.0;984.0;-261.0;-265;344;-1;944.0;?;25.0;?
?;?;117.0;986.0;?;?;?;0;944.0;66;-5.0;325.0
-826;349.0;150.0;972.0;-260.0;-261;?;?;957.0;69;-6.0;381.0
-828;358.0;154.0;1007.0;-258.0;?;?;-13;960.0;?;33.0;332.0
-827;382.0;147.0;967.0;-278.0;-269;355;-11;?;61;4.0;336.0
?;401.0;162.0;967.0;-299.0;-237;?;13;?;60;6.0;?
?;389.0;168.0;981.0;?;?;347;36;953.0;63;-6.0;337.0
-846;?;?;978.0;?;?;354;?;936.0;?;67.0;?
-851;386.0;146.0;?;-298.0;-220;347;26;922.0;55;?;319.0
-846;437.0;186.0;1002.0;-275.0;?;337;?;897.0;?;217.0;?
-841;?;200.0;1039.0;-285.0;?;348;11;?;59;183.0;328.0
-839;?;181.0;1054.0;-276.0;-236;340;15;1018.0;64;249.0;331.0
-832;328.0;54.0;772.0;-308.0;-249;334;4;1033.0;69;347.0;?
-828;349.0;-79.0;1029.0;?;?;345;-10;?;64;377.0;478.0
-830;51.0;-131.0;?;?;?;?;-6;993.0;?;?;570.0
-834;32.0;-43.0;1142.0;-286.0;-262;339;-2;?;63;330.0;438.0
-834;129.0;84.0;1053.0;-255.0;-262;339;-2;983.0;62;324.0;?
?;269.0;56.0;1053.0;-282.0;?;341;-5;969.0;66;289.0;434.0
-824;290.0;78.0;?;-264.0;-268;?;?;995.0;68;224.0;?
-826;?;90.0;?;-278.0;?;?;-6;985.0;67;229.0;310.0
-825;334.0;?;996.0;-284.0;?;341;-5;963.0;68;206.0;289.0
-826;356.0;158.0;?;?;-268;341;?;989.0;?;264.0;278.0
?;384.0;186.0;946.0;?;-272;345;-6;967.0;60;254.0;?
-835;423.0;?;?;-262.0;?;341;4;988.0;?;200.0;281.0
-826;375.0;102.0;969.0;?;-271;339;-6;1006.0;?;96.0;274.0
-834;?;146.0;?;-263.0;-265;345;2;?;59;-34.0;238.0
?;?;?;982.0;-285.0;-268;348;0;976.0;57;-40.0;288.0
-824;328.0;126.0;1010.0;?;-281;353;-14;966.0;61;-111.0;312.0
-836;337.0;151.0;1001.0;-313.0;-247;350;27;963.0;61;-202.0;314.0
-825;351.0;131.0;1000.0;-348.0;-271;340;1;960.0;67;-340.0;228.0
-815;367.0;?;?;-356.0;-295;?;-26;972.0;67;-416.0;?
-832;317.0;143.0;?;-360.0;-272;349;4;988.0;?;-362.0;275.0
-826;352.0;?;?;-343.0;?;336;0;942.0;67;-331.0;289.0
-827;345.0;150.0;?;-189.0;?;336;1;845.0;?;-332.0;340.0
?;337.0;147.0;1028.0;-247.0;-299;354;-18;933.0;50;-311.0;300.0
?;332.0;108.0;1048.0;?;?;347;-43;1035.0;75;-244.0;179.0
-795;348.0;?;?;-236.0;-335;340;-55;956.0;74;-197.0;?
-798;467.0;208.0;901.0;-173.0;-298;353;?;976.0;?;-123.0;88.0
-831;489.0;?;904.0;-43.0;-289;?;1;995.0;?;-40.0;3.0
-828;588.0;149.0;865.0;-55.0;-388;406;-79;1126.0;5;131.0;-60.0
?;576.0;86.0;863.0;-123.0;?;461;-194;1160.0;23;284.0;?
-744;615.0;67.0;?;-111.0;-496;387;-182;1118.0;?;?;187.0
-520;?;64.0;890.0;-98.0;-55;344;173;1130.0;?;?;291.0
-568;436.0;58.0;932.0;-160.0;-163;?;128;?;225;31.0;?
?;357.0;71.0;922.0;-220.0;-717;674;-301;1005.0;-283;11.0;257.0
-923;444.0;60.0;908.0;-248.0;-506;79;-202;930.0;4;181.0;227.0
-1096;484.0;?;847.0;-254.0;-378;-134;-74;933.0;-25;321.0;94.0
?;587.0;84.0;?;-240.0;-294;?;10;979.0;?;?;-48.0
-783;711.0;238.0;?;-213.0;-48;?;?;983.0;159;426.0;?
-968;923.0;354.0;?;-153.0;-6;349;282;955.0;12;456.0;-131.0
-921;973.0;384.0;?;-141.0;-16;356;261;1015.0;50;?;-85.0
?;978.0;242.0;671.0;-139.0;-242;358;27;1026.0;67;318.0;?
-807;874.0;156.0;674.0;-119.0;-357;341;-84;?;58;158.0;140.0
?;703.0;112.0;714.0;-124.0;-299;337;-31;?;?;105.0;150.0
-821;559.0;?;816.0;-119.0;-301;340;-21;1056.0;62;-38.0;44.0
-813;552.0;-4.0;803.0;-85.0;?;336;-19;1034.0;71;-174.0;81.0
-816;542.0;-2.0;?;-131.0;-300;338;-20;1043.0;68;-267.0;126.0
-818;588.0;-26.0;785.0;-120.0;-299;339;-18;1000.0;66;-313.0;53.0
-805;?;124.0;802.0;-155.0;-315;?;-34;985.0;77;-324.0;42.0
-808;672.0;147.0;815.0;-166.0;-330;335;-43;965.0;66;?;59.0
?;701.0;167.0;764.0;?;-317;343;-26;?;58;-273.0;?
-818;696.0;171.0;758.0;?;-309;338;?;1016.0;63;-160.0;36.0
-822;727.0;?;761.0;-154.0;-312;344;-16;998.0;?;-131.0;35.0
-819;743.0;158.0;746.0;-126.0;-311;339;-15;1001.0;61;-16.0;6.0
?;759.0;200.0;?;-115.0;-322;338;-20;?;63;104.0;-12.0
-811;771.0;184.0;746.0;-156.0;-331;333;-23;?;?;185.0;?
-808;756.0;196.0;764.0;-131.0;-335;328;-24;1025.0;66;?;19.0
?;740.0;152.0;757.0;-119.0;-346;?;-28;995.0;64;153.0;45.0
?;?;163.0;771.0;-139.0;-352;318;?;988.0;69;83.0;?
?;?;136.0;783.0;?;?;319;?;?;71;?;55.0
-792;673.0;?;776.0;-120.0;-367;318;-41;995.0;72;-93.0;54.0
-791;690.0;148.0;?;-107.0;-370;310;-41;1002.0;74;-107.0;52.0
-786;?;156.0;769.0;-134.0;-376;308;-48;1012.0;77;?;33.0
-789;689.0;176.0;773.0;-112.0;-373;?;-45;1015.0;76;-175.0;55.0
?;684.0;189.0;766.0;?;-365;314;-33;986.0;68;-189.0;?
?;693.0;201.0;775.0;-137.0;-360;316;?;1005.0;64;-186.0;35.0
?;724.0;211.0;766.0;?;-360;315;-26;1006.0;65;-119.0;11.0
?;732.0;222.0;752.0;?;?;?;-26;1026.0;64;-41.0;18.0
-798;?;244.0;727.0;-167.0;?;314;-26;?;70;-1.0;?
-799;?;?;747.0;-153.0;-358;312;-26;1025.0;71;73.0;-11.0
?;750.0;224.0;729.0;-166.0;-360;316;-27;1004.0;67;?;-14.0
-800;?;?;727.0;?;-360;317;-27;1014.0;?;?;-2.0
-800;750.0;218.0;743.0;-167.0;-359;320;-25;1015.0;66;214.0;-21.0
?;727.0;?;738.0;?;-357;312;?;1004.0;72;?;-17.0
-811;737.0;204.0;?;?;-336;331;-2;1019.0;61;227.0;-15.0
-868;753.0;214.0;732.0;-181.0;-326;396;34;1003.0;-7;?;?
-852;765.0;?;?;-187.0;?;357;7;1002.0;14;162.0;-9.0
-783;753.0;207.0;749.0;-200.0;-356;281;-32;988.0;96;87.0;-9.0
?;745.0;211.0;?;-186.0;-353;354;3;1001.0;25;47.0;-17.0
?;?;234.0;736.0;-179.0;?;357;?;996.0;17;-8.0;-53.0
-789;809.0;?;719.0;-158.0;-241;244;77;1022.0;144;?;-39.0
-843;812.0;205.0;707.0;-157.0;-230;279;103;1034.0;90;-8.0;?
-823;758.0;172.0;716.0;-148.0;-249;239;?;1021.0;112;-38.0;?
-681;748.0;151.0;732.0;-168.0;-434;?;-148;989.0;195;?;9.0
-910;775.0;139.0;747.0;-181.0;-631;469;-230;?;?;-94.0;49.0
?;724.0;122.0;708.0;-194.0;-529;543;-100;1022.0;?;-62.0;?
-804;700.0;145.0;738.0;-155.0;?;307;-21;1032.0;?;-68.0;119.0
?;?;148.0;708.0;-153.0;-312;336;?;992.0;63;-71.0;91.0
-836;?;?;722.0;-173.0;-299;347;25;1003.0;48;-55.0;84.0
-816;704.0;62.0;?;-182.0;-280;318;34;996.0;81;?;70.0
-836;666.0;37.0;709.0;-220.0;-316;?;8;1005.0;37;-12.0;39.0
-813;643.0;?;701.0;-233.0;-303;332;?;1006.0;71;8.0;?
-837;684.0;184.0;729.0;?;-310;373;11;977.0;33;21.0;?
-830;?;222.0;741.0;-144.0;-304;360;14;981.0;46;19.0;145.0
-811;843.0;194.0;771.0;-163.0;-303;?;10;993.0;80;-12.0;92.0
-883;775.0;152.0;?;-182.0;-419;463;-57;1003.0;-76;?;39.0
-865;732.0;111.0;717.0;-214.0;-259;405;?;1006.0;16;?;72.0
-793;703.0;157.0;726.0;-216.0;?;231;164;985.0;180;-36.0;57.0
-802;744.0;151.0;737.0;-216.0;-308;208;15;976.0;120;-22.0;63.0
-709;740.0;192.0;744.0;-191.0;-428;?;-123;?;184;-89.0;63.0
-635;778.0;214.0;?;?;-564;180;-269;997.0;180;-75.0;2.0
-749;884.0;229.0;730.0;-173.0;-445;281;-112;1020.0;?;-108.0;-57.0
?;878.0;150.0;685.0;-166.0;?;?;36;1047.0;82;-116.0;?
-793;?;?;711.0;-133.0;-367;298;-23;?;77;-52.0;?
?;771.0;156.0;689.0;-161.0;?;?;20;?;66;-75.0;120.0
?;?;101.0;710.0;-183.0;?;347;31;1008.0;53;-77.0;123.0
-827;643.0;?;715.0;-190.0;?;?;27;1000.0;52;-41.0;117.0
-827;598.0;50.0;720.0;-208.0;-303;344;29;?;?;-63.0;116.0
-816;595.0;164.0;706.0;?;-310;?;16;1024.0;65;-76.0;93.0
-812;693.0;?;716.0;-202.0;-308;332;16;?;71;-46.0;?
-816;756.0;262.0;720.0;-180.0;-307;?;14;986.0;66;-20.0;140.0
-816;?;218.0;764.0;?;-297;336;?;992.0;70;37.0;?
?;818.0;?;701.0;-205.0;-295;335;?;?;72;60.0;24.0
-820;812.0;180.0;?;-196.0;?;336;19;976.0;65;88.0;20.0
?;800.0;171.0;706.0;-196.0;-302;339;16;985.0;?;?;0.0
-813;804.0;162.0;?;-184.0;?;?;9;999.0;68;1.0;?
-817;783.0;170.0;725.0;-166.0;-301;332;?;1045.0;69;-45.0;94.0
-824;?;164.0;729.0;-171.0;-296;?;?;?;61;-103.0;98.0
?;744.0;179.0;735.0;-189.0;-300;?;12;?;64;-95.0;92.0
-824;732.0;139.0;741.0;-200.0;?;340;18;995.0;61;?;104.0
-819;704.0;?;?;-226.0;?;335;15;980.0;68;-37.0;?
-820;706.0;141.0;726.0;-234.0;-301;346;6;?;61;-35.0;94.0
-822;720.0;147.0;744.0;-215.0;?;345;6;?;61;?;71.0
-838;729.0;178.0;741.0;-199.0;-283;362;?;?;44;?;61.0
-897;?;?;715.0;?;-274;426;53;1003.0;-27;?;41.0
-877;788.0;176.0;703.0;-192.0;-319;392;17;?;-13;77.0;46.0
-891;811.0;170.0;717.0;-169.0;?;429;?;1035.0;-41;68.0;74.0
?;785.0;157.0;716.0;-175.0;-366;?;?;?;-30;-7.0;106.0
-740;?;140.0;735.0;?;-397;170;?;993.0;152;-56.0;108.0
-724;723.0;152.0;726.0;-216.0;-398;?;?;996.0;174;-63.0;134.0
?;732.0;112.0;738.0;-177.0;-419;167;-91;976.0;142;-101.0;?
-714;724.0;133.0;754.0;?;-286;?;12;986.0;241;-94.0;116.0
-696;?;149.0;?;-183.0;?;126;-48;?;?;?;59.0
-836;804.0;157.0;?;-176.0;-369;361;-39;1007.0;17;-48.0;25.0
-996;867.0;166.0;692.0;-149.0;-182;?;156;998.0;-104;-43.0;50.0
-882;835.0;154.0;?;-158.0;-308;374;-6;988.0;-6;-22.0;130.0
?;753.0;131.0;714.0;-176.0;-298;333;-14;?;60;22.0;?
-863;640.0;85.0;707.0;-162.0;?;?;?;1012.0;56;?;208.0
-836;644.0;92.0;734.0;-159.0;-264;335;?;991.0;61;?;186.0
-834;641.0;89.0;751.0;-208.0;?;328;2;994.0;61;47.0;187.0
-820;?;80.0;729.0;-183.0;-292;?;-14;?;73;55.0;?
-816;619.0;194.0;739.0;-142.0;-295;329;-18;979.0;72;87.0;183.0
-831;877.0;109.0;764.0;-155.0;-277;345;?;979.0;58;41.0;69.0
-838;848.0;53.0;741.0;-179.0;-269;349;9;?;53;48.0;81.0
-839;773.0;62.0;698.0;?;-263;356;?;995.0;51;?;107.0
-837;?;?;726.0;-186.0;-262;356;?;?;54;7.0;65.0
-834;757.0;131.0;705.0;-177.0;?;344;11;?;?;?;73.0
-825;768.0;130.0;?;?;-275;?;0;1014.0;66;60.0;?
-824;764.0;110.0;724.0;-168.0;-275;342;0;?;66;102.0;148.0
-829;739.0;127.0;?;-166.0;-271;?;4;?;63;42.0;151.0
?;734.0;?;725.0;?;-276;345;0;1016.0;64;65.0;146.0
?;778.0;126.0;716.0;-181.0;?;347;1;1021.0;65;56.0;140.0
-829;743.0;84.0;734.0;-203.0;-272;346;7;997.0;62;?;?
-828;727.0;105.0;?;?;-278;342;?;?;?;164.0;96.0
-826;?;124.0;714.0;-197.0;-282;341;-3;974.0;62;145.0;?
-829;755.0;118.0;717.0;-186.0;?;340;?;?;62;126.0;99.0
?;754.0;134.0;716.0;-175.0;-284;336;-2;?;61;130.0;?
-828;765.0;131.0;?;-177.0;-283;?;?;?;64;132.0;102.0
-826;774.0;123.0;716.0;-189.0;?;335;7;1009.0;68;115.0;92.0
-823;762.0;129.0;?;-199.0;-283;339;0;1004.0;66;64.0;98.0
-819;?;122.0;717.0;-185.0;-294;338;?;997.0;66;14.0;108.0
?;752.0;121.0;716.0;-187.0;-288;337;-4;994.0;66;0.0;110.0
-823;?;111.0;?;-167.0;-287;337;?;995.0;65;-21.0;91.0
?;760.0;142.0;719.0;-196.0;-286;338;-1;1006.0;65;-24.0;99.0
-828;739.0;140.0;715.0;-175.0;?;341;3;1001.0;?;-55.0;80.0
?;?;144.0;731.0;?;-293;342;-5;?;60;?;85.0
-822;767.0;167.0;712.0;-166.0;?;338;-4;1018.0;65;-18.0;92.0
