Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
172.0;128.0;706.0;685.0;140.0;951.0;944.0;11.0;-143.0;-319.0;-71.0
146.0;127.0;?;657.0;?;?;857.0;16.0;-143.0;-341.0;-95.0
163.0;?;702.0;?;184.0;?;?;25.0;-133.0;?;-87.0
163.0;111.0;705.0;636.0;?;952.0;896.0;42.0;-99.0;-342.0;-112.0
?;115.0;707.0;636.0;153.0;942.0;874.0;29.0;-111.0;-369.0;-115.0
182.0;110.0;710.0;674.0;151.0;?;918.0;15.0;-102.0;?;-96.0
173.0;110.0;711.0;657.0;155.0;952.0;923.0;-5.0;-113.0;-341.0;-117.0
173.0;105.0;?;660.0;157.0;959.0;?;?;-115.0;-348.0;?
127.0;105.0;716.0;725.0;160.0;950.0;819.0;-24.0;-129.0;-341.0;-99.0
159.0;111.0;?;638.0;168.0;949.0;826.0;-18.0;-135.0;?;-103.0
138.0;103.0;719.0;623.0;?;954.0;?;-5.0;-116.0;-352.0;-101.0
146.0;106.0;719.0;685.0;166.0;957.0;759.0;?;?;?;-114.0
162.0;107.0;720.0;752.0;180.0;?;786.0;?;-103.0;-352.0;?
181.0;102.0;721.0;712.0;185.0;934.0;?;5.0;-100.0;-393.0;-95.0
?;99.0;724.0;950.0;184.0;930.0;811.0;-4.0;-101.0;-391.0;?
153.0;103.0;?;?;?;903.0;858.0;-14.0;-92.0;-399.0;?
185.0;105.0;?;?;170.0;926.0;790.0;-18.0;?;-390.0;?
175.0;104.0;?;720.0;166.0;?;824.0;-14.0;-88.0;?;-44.0
?;105.0;725.0;761.0;174.0;932.0;?;-10.0;-97.0;-405.0;-58.0
159.0;107.0;724.0;?;188.0;914.0;930.0;-18.0;-131.0;-389.0;-58.0
118.0;95.0;724.0;638.0;173.0;942.0;995.0;-12.0;-119.0;-410.0;-67.0
138.0;92.0;723.0;736.0;171.0;913.0;1189.0;5.0;?;-410.0;-58.0
153.0;100.0;?;628.0;167.0;?;?;15.0;-85.0;-396.0;?
?;101.0;715.0;?;189.0;926.0;916.0;9.0;-101.0;-382.0;-50.0
128.0;99.0;710.0;688.0;168.0;?;888.0;22.0;-119.0;-386.0;-31.0
129.0;105.0;707.0;?;238.0;921.0;899.0;30.0;?;-389.0;-33.0
?;107.0;702.0;?;?;932.0;?;30.0;-128.0;-405.0;-19.0
171.0;109.0;698.0;?;211.0;?;?;57.0;-109.0;-391.0;-8.0
137.0;112.0;694.0;606.0;211.0;927.0;786.0;74.0;-147.0;?;17.0
141.0;119.0;690.0;648.0;?;?;739.0;?;?;-391.0;22.0
?;120.0;684.0;?;180.0;947.0;?;90.0;-132.0;-379.0;3.0
82.0;133.0;680.0;705.0;162.0;953.0;786.0;102.0;-142.0;-398.0;30.0
104.0;137.0;?;723.0;?;941.0;770.0;96.0;-143.0;-370.0;62.0
?;147.0;660.0;653.0;?;957.0;771.0;104.0;-168.0;?;?
54.0;149.0;651.0;682.0;?;969.0;?;108.0;?;-354.0;76.0
47.0;157.0;643.0;629.0;?;980.0;759.0;119.0;-145.0;-330.0;?
29.0;?;634.0;?;148.0;961.0;763.0;132.0;-165.0;-310.0;96.0
13.0;?;627.0;554.0;136.0;963.0;814.0;145.0;-162.0;?;96.0
-22.0;194.0;620.0;537.0;141.0;979.0;850.0;161.0;?;-309.0;83.0
22.0;208.0;?;497.0;119.0;983.0;840.0;?;?;-295.0;68.0
39.0;215.0;?;486.0;124.0;983.0;851.0;191.0;-132.0;-261.0;78.0
71.0;203.0;608.0;440.0;122.0;990.0;820.0;196.0;-131.0;?;81.0
49.0;219.0;607.0;?;98.0;998.0;?;208.0;-154.0;-256.0;99.0
54.0;?;608.0;382.0;84.0;984.0;688.0;?;-143.0;-250.0;75.0
32.0;235.0;605.0;368.0;81.0;?;689.0;220.0;-134.0;-240.0;?
39.0;235.0;604.0;?;74.0;980.0;?;236.0;?;-232.0;102.0
?;228.0;604.0;320.0;79.0;991.0;610.0;238.0;-172.0;-248.0;96.0
72.0;237.0;604.0;319.0;55.0;992.0;569.0;248.0;?;-256.0;84.0
?;238.0;606.0;310.0;54.0;1000.0;545.0;257.0;-140.0;-261.0;?
80.0;?;604.0;?;52.0;989.0;483.0;228.0;-152.0;-259.0;85.0
69.0;?;603.0;265.0;?;989.0;?;?;-193.0;-261.0;78.0
59.0;223.0;?;275.0;31.0;989.0;?;196.0;-151.0;?;59.0
67.0;219.0;599.0;235.0;?;989.0;465.0;191.0;?;-260.0;68.0
89.0;224.0;?;259.0;33.0;?;418.0;195.0;-156.0;-248.0;75.0
?;222.0;599.0;212.0;18.0;988.0;390.0;192.0;-143.0;-254.0;57.0
67.0;224.0;599.0;200.0;24.0;978.0;386.0;201.0;-161.0;-268.0;59.0
85.0;220.0;600.0;223.0;28.0;981.0;347.0;?;-151.0;-261.0;57.0
?;233.0;601.0;207.0;?;993.0;355.0;215.0;-124.0;-249.0;58.0
76.0;?;601.0;167.0;29.0;989.0;333.0;203.0;?;-233.0;61.0
89.0;218.0;602.0;202.0;27.0;958.0;?;188.0;-177.0;-255.0;69.0
100.0;214.0;605.0;?;34.0;?;?;174.0;-133.0;-242.0;61.0
84.0;213.0;608.0;156.0;23.0;979.0;296.0;168.0;-171.0;-244.0;62.0
90.0;212.0;609.0;184.0;?;981.0;305.0;172.0;-152.0;?;65.0
90.0;?;612.0;173.0;33.0;977.0;308.0;?;-163.0;-264.0;47.0
41.0;214.0;613.0;165.0;?;?;?;201.0;?;-289.0;58.0
75.0;210.0;614.0;125.0;38.0;971.0;?;?;-144.0;-265.0;48.0
79.0;212.0;617.0;117.0;22.0;987.0;?;194.0;-138.0;-259.0;58.0
68.0;212.0;618.0;125.0;24.0;?;285.0;221.0;-153.0;-270.0;38.0
63.0;?;615.0;?;22.0;997.0;250.0;203.0;-170.0;-260.0;48.0
?;202.0;616.0;93.0;24.0;980.0;251.0;177.0;-137.0;-249.0;?
59.0;?;618.0;69.0;?;999.0;258.0;163.0;?;-238.0;?
84.0;201.0;619.0;?;36.0;983.0;232.0;170.0;?;-229.0;56.0
56.0;205.0;617.0;64.0;32.0;?;199.0;174.0;-143.0;?;46.0
46.0;?;620.0;85.0;?;?;185.0;186.0;-134.0;-254.0;37.0
?;209.0;621.0;68.0;38.0;997.0;?;192.0;?;-240.0;59.0
73.0;208.0;625.0;40.0;30.0;982.0;186.0;197.0;-151.0;-253.0;43.0
71.0;202.0;?;55.0;34.0;978.0;148.0;202.0;-152.0;-240.0;?
?;204.0;627.0;68.0;34.0;986.0;166.0;200.0;-152.0;-219.0;?
62.0;?;629.0;48.0;28.0;983.0;153.0;189.0;?;-234.0;40.0
30.0;194.0;631.0;?;?;?;?;181.0;?;-246.0;43.0
?;194.0;631.0;41.0;39.0;997.0;142.0;176.0;-131.0;-268.0;?
78.0;195.0;633.0;46.0;35.0;990.0;136.0;168.0;-133.0;-245.0;49.0
62.0;195.0;635.0;38.0;34.0;988.0;130.0;172.0;-133.0;-230.0;48.0
71.0;?;636.0;39.0;32.0;998.0;131.0;170.0;-144.0;-240.0;48.0
55.0;189.0;?;41.0;34.0;997.0;?;173.0;-120.0;?;37.0
?;191.0;638.0;50.0;37.0;977.0;104.0;178.0;-140.0;-234.0;31.0
48.0;193.0;638.0;?;29.0;972.0;?;183.0;-146.0;-245.0;48.0
62.0;185.0;638.0;48.0;?;977.0;122.0;174.0;-155.0;-222.0;36.0
?;185.0;?;25.0;35.0;972.0;121.0;167.0;-145.0;-240.0;38.0
54.0;187.0;640.0;?;32.0;993.0;104.0;170.0;-121.0;-233.0;?
49.0;183.0;639.0;55.0;32.0;982.0;113.0;173.0;-122.0;?;39.0
?;?;642.0;53.0;?;984.0;112.0;?;-130.0;?;45.0
53.0;188.0;640.0;68.0;31.0;989.0;?;173.0;?;?;36.0
50.0;?;640.0;?;30.0;?;113.0;?;-111.0;?;?
60.0;179.0;641.0;78.0;31.0;?;133.0;164.0;-122.0;-230.0;31.0
?;182.0;641.0;88.0;?;981.0;105.0;164.0;-133.0;-252.0;34.0
60.0;182.0;643.0;109.0;32.0;986.0;103.0;164.0;-142.0;-240.0;49.0
64.0;177.0;644.0;143.0;?;998.0;109.0;?;-142.0;-249.0;31.0
80.0;179.0;641.0;152.0;37.0;989.0;127.0;157.0;-123.0;?;37.0
70.0;176.0;?;166.0;?;989.0;?;159.0;?;-240.0;38.0
72.0;180.0;640.0;?;45.0;988.0;149.0;163.0;-136.0;-259.0;38.0
90.0;179.0;639.0;?;39.0;?;159.0;164.0;?;-249.0;37.0
?;176.0;638.0;230.0;38.0;996.0;164.0;166.0;-115.0;-234.0;28.0
90.0;176.0;636.0;253.0;40.0;?;199.0;160.0;-120.0;?;33.0
87.0;183.0;636.0;288.0;41.0;979.0;209.0;160.0;-146.0;-268.0;52.0
?;176.0;633.0;?;41.0;987.0;223.0;?;-117.0;-254.0;42.0
78.0;?;632.0;347.0;49.0;978.0;228.0;?;-132.0;-275.0;39.0
?;176.0;631.0;350.0;46.0;971.0;251.0;?;-163.0;-287.0;33.0
90.0;?;?;386.0;48.0;960.0;?;144.0;-133.0;-249.0;32.0
74.0;174.0;629.0;396.0;53.0;984.0;305.0;153.0;-132.0;-277.0;46.0
80.0;172.0;629.0;407.0;40.0;984.0;?;158.0;?;-292.0;?
?;178.0;629.0;449.0;36.0;969.0;381.0;?;-124.0;-290.0;?
91.0;175.0;627.0;?;48.0;979.0;414.0;154.0;-119.0;?;50.0
80.0;176.0;624.0;481.0;62.0;?;417.0;149.0;-130.0;-281.0;30.0
82.0;179.0;?;497.0;66.0;?;?;?;-138.0;?;?
95.0;177.0;?;535.0;67.0;?;501.0;158.0;-137.0;-290.0;19.0
98.0;179.0;?;521.0;62.0;981.0;494.0;160.0;-132.0;-270.0;18.0
95.0;?;627.0;?;?;986.0;526.0;?;-134.0;-291.0;10.0
114.0;172.0;?;?;65.0;968.0;553.0;153.0;-153.0;-276.0;6.0
?;173.0;628.0;?;67.0;?;590.0;151.0;-122.0;-284.0;-11.0
97.0;176.0;628.0;531.0;70.0;996.0;?;142.0;-103.0;-273.0;-15.0
111.0;175.0;628.0;538.0;78.0;?;615.0;144.0;-147.0;-296.0;-29.0
95.0;176.0;?;?;71.0;978.0;653.0;155.0;-128.0;?;-15.0
?;174.0;629.0;621.0;87.0;?;653.0;159.0;-122.0;?;-23.0
77.0;167.0;?;562.0;73.0;?;649.0;150.0;?;-275.0;-7.0
92.0;169.0;?;558.0;?;982.0;642.0;138.0;?;-279.0;7.0
113.0;?;634.0;?;81.0;984.0;642.0;135.0;-121.0;-302.0;?
82.0;166.0;634.0;612.0;83.0;992.0;664.0;?;-134.0;-291.0;?
92.0;165.0;?;603.0;88.0;?;?;127.0;-130.0;-298.0;39.0
133.0;161.0;637.0;?;80.0;969.0;698.0;124.0;-119.0;?;12.0
104.0;157.0;?;638.0;71.0;961.0;727.0;?;?;-280.0;0.0
87.0;158.0;635.0;?;55.0;970.0;?;120.0;-150.0;-300.0;11.0
126.0;150.0;634.0;636.0;45.0;981.0;698.0;118.0;-125.0;-291.0;?
?;146.0;633.0;670.0;50.0;975.0;717.0;99.0;-142.0;-300.0;?
87.0;?;631.0;649.0;?;961.0;764.0;94.0;-132.0;-304.0;8.0
126.0;151.0;?;616.0;?;955.0;727.0;?;-147.0;-302.0;-25.0
121.0;149.0;638.0;563.0;58.0;978.0;684.0;94.0;?;?;-17.0
118.0;151.0;644.0;524.0;?;?;781.0;92.0;-135.0;-309.0;?
132.0;147.0;651.0;543.0;43.0;?;?;89.0;?;-308.0;-4.0
70.0;142.0;?;651.0;47.0;?;830.0;79.0;-121.0;-314.0;-30.0
106.0;134.0;663.0;658.0;45.0;960.0;885.0;67.0;-111.0;-325.0;?
85.0;126.0;?;611.0;?;981.0;881.0;59.0;-122.0;-291.0;-14.0
132.0;129.0;666.0;640.0;108.0;970.0;794.0;57.0;-121.0;-283.0;-7.0
153.0;127.0;?;661.0;24.0;?;725.0;54.0;-123.0;-301.0;-27.0
?;127.0;?;638.0;42.0;971.0;722.0;57.0;?;-290.0;?
?;?;663.0;604.0;60.0;969.0;774.0;59.0;?;-299.0;?
151.0;127.0;663.0;683.0;35.0;980.0;856.0;56.0;-143.0;-290.0;?
116.0;120.0;664.0;676.0;39.0;968.0;881.0;50.0;-125.0;-282.0;-37.0
?;?;665.0;735.0;25.0;953.0;832.0;?;-122.0;-312.0;?
155.0;116.0;?;?;25.0;?;844.0;59.0;-118.0;-308.0;-46.0
?;127.0;665.0;678.0;37.0;944.0;875.0;41.0;?;-315.0;-13.0
129.0;121.0;665.0;711.0;50.0;946.0;844.0;32.0;-109.0;-332.0;-29.0
158.0;118.0;667.0;779.0;52.0;967.0;818.0;45.0;-112.0;?;?
148.0;?;?;?;39.0;961.0;858.0;47.0;-103.0;?;-43.0
?;119.0;671.0;740.0;44.0;947.0;900.0;36.0;-132.0;?;?
?;114.0;?;?;43.0;956.0;875.0;18.0;?;-297.0;-36.0
125.0;105.0;672.0;647.0;41.0;966.0;845.0;11.0;-132.0;-286.0;-40.0
141.0;105.0;674.0;726.0;48.0;971.0;?;32.0;-111.0;?;-32.0
150.0;111.0;675.0;669.0;40.0;963.0;1162.0;39.0;-111.0;-290.0;-15.0
?;107.0;?;?;58.0;959.0;976.0;31.0;-99.0;?;7.0
142.0;111.0;680.0;583.0;42.0;969.0;1007.0;?;-106.0;?;?
152.0;109.0;?;?;62.0;952.0;903.0;28.0;-125.0;-281.0;48.0
163.0;103.0;677.0;744.0;?;972.0;?;?;-114.0;-230.0;?
158.0;102.0;676.0;761.0;69.0;1026.0;807.0;17.0;-77.0;-255.0;-18.0
143.0;108.0;675.0;650.0;61.0;970.0;917.0;12.0;-89.0;-263.0;4.0
138.0;?;675.0;552.0;53.0;?;899.0;25.0;-146.0;-262.0;35.0
156.0;110.0;676.0;393.0;?;991.0;919.0;30.0;-117.0;-293.0;11.0
156.0;113.0;675.0;383.0;55.0;?;918.0;37.0;-106.0;-261.0;?
?;118.0;678.0;478.0;53.0;994.0;962.0;43.0;-82.0;-317.0;-18.0
163.0;?;684.0;?;48.0;969.0;?;43.0;?;?;-26.0
?;119.0;690.0;362.0;82.0;970.0;958.0;31.0;?;-326.0;10.0
139.0;123.0;699.0;406.0;57.0;934.0;?;45.0;?;-332.0;48.0
?;?;703.0;384.0;7.0;925.0;647.0;56.0;-143.0;-320.0;?
155.0;133.0;696.0;22.0;?;944.0;535.0;?;-331.0;-334.0;-16.0
125.0;130.0;689.0;404.0;143.0;956.0;503.0;57.0;-312.0;?;?
?;?;690.0;838.0;121.0;930.0;481.0;74.0;?;-347.0;28.0
91.0;132.0;688.0;771.0;97.0;?;535.0;76.0;-325.0;?;46.0
?;142.0;681.0;998.0;137.0;962.0;373.0;85.0;?;-350.0;?
?;119.0;677.0;79.0;107.0;961.0;530.0;124.0;?;-308.0;?
71.0;?;667.0;617.0;?;960.0;?;110.0;-378.0;-294.0;69.0
68.0;191.0;657.0;413.0;189.0;959.0;205.0;80.0;-384.0;-319.0;105.0
49.0;?;653.0;398.0;163.0;951.0;984.0;51.0;-364.0;-314.0;149.0
?;237.0;652.0;256.0;181.0;962.0;915.0;15.0;-382.0;-327.0;?
?;263.0;654.0;395.0;?;960.0;1052.0;16.0;-405.0;-307.0;121.0
73.0;279.0;655.0;401.0;170.0;959.0;1257.0;?;?;?;111.0
43.0;324.0;661.0;409.0;158.0;969.0;407.0;97.0;-359.0;-283.0;125.0
55.0;365.0;664.0;418.0;127.0;981.0;?;203.0;-354.0;-276.0;110.0
?;403.0;669.0;?;?;979.0;710.0;289.0;-373.0;-287.0;?
?;378.0;671.0;?;101.0;968.0;552.0;294.0;-345.0;?;133.0
?;?;667.0;398.0;113.0;956.0;513.0;243.0;-361.0;-307.0;163.0
67.0;340.0;663.0;397.0;120.0;971.0;627.0;169.0;-326.0;-306.0;140.0
72.0;300.0;659.0;398.0;137.0;?;688.0;137.0;-464.0;-316.0;142.0
71.0;?;657.0;404.0;113.0;951.0;655.0;138.0;-751.0;-312.0;144.0
61.0;311.0;?;377.0;126.0;?;666.0;151.0;?;-320.0;135.0
71.0;?;?;?;124.0;952.0;702.0;181.0;-641.0;-340.0;106.0
59.0;329.0;652.0;?;125.0;950.0;686.0;?;-522.0;-325.0;118.0
49.0;327.0;651.0;450.0;105.0;?;593.0;208.0;-504.0;?;124.0
?;328.0;646.0;?;139.0;955.0;577.0;220.0;?;-306.0;129.0
42.0;340.0;645.0;?;?;?;605.0;192.0;-448.0;-289.0;147.0
57.0;?;642.0;378.0;143.0;984.0;?;137.0;-416.0;-288.0;137.0
?;402.0;640.0;371.0;?;973.0;588.0;?;-407.0;-295.0;122.0
72.0;446.0;635.0;?;?;?;622.0;?;-441.0;-299.0;128.0
73.0;443.0;?;369.0;?;?;672.0;107.0;-473.0;-306.0;117.0
60.0;?;635.0;398.0;?;958.0;678.0;145.0;-477.0;-308.0;116.0
92.0;393.0;?;425.0;112.0;962.0;?;204.0;-456.0;-330.0;?
?;385.0;?;?;114.0;?;671.0;222.0;-434.0;-323.0;113.0
?;384.0;638.0;436.0;117.0;?;635.0;228.0;-416.0;-318.0;114.0
98.0;370.0;642.0;?;?;959.0;614.0;227.0;-426.0;-322.0;133.0
93.0;367.0;?;416.0;?;979.0;628.0;?;-412.0;-300.0;126.0
61.0;357.0;645.0;?;115.0;961.0;629.0;154.0;-439.0;-320.0;125.0
?;357.0;645.0;405.0;?;951.0;655.0;136.0;-454.0;-301.0;113.0
80.0;?;646.0;?;?;?;665.0;129.0;-439.0;-330.0;?
96.0;343.0;647.0;421.0;?;961.0;665.0;129.0;-413.0;-305.0;96.0
78.0;340.0;647.0;?;113.0;961.0;664.0;136.0;-440.0;-298.0;?
57.0;346.0;649.0;430.0;122.0;958.0;658.0;?;-453.0;-292.0;100.0
79.0;352.0;650.0;434.0;126.0;966.0;649.0;169.0;?;-315.0;123.0
?;?;653.0;410.0;115.0;?;649.0;184.0;?;?;113.0
86.0;?;653.0;413.0;122.0;952.0;651.0;156.0;-435.0;?;87.0
51.0;338.0;653.0;?;125.0;?;652.0;129.0;?;-338.0;91.0
71.0;331.0;652.0;417.0;137.0;953.0;653.0;112.0;?;-324.0;?
?;330.0;653.0;409.0;139.0;949.0;659.0;119.0;-416.0;-336.0;106.0
70.0;333.0;655.0;406.0;132.0;959.0;661.0;132.0;-446.0;-309.0;106.0
71.0;337.0;?;426.0;?;967.0;659.0;147.0;-425.0;-337.0;?
72.0;?;656.0;426.0;?;?;654.0;163.0;-438.0;?;114.0
?;?;657.0;?;128.0;943.0;654.0;168.0;?;?;115.0
?;?;658.0;?;?;951.0;?;156.0;-433.0;-330.0;106.0
51.0;339.0;658.0;?;?;943.0;654.0;138.0;-425.0;-318.0;105.0
49.0;?;657.0;?;?;962.0;651.0;130.0;-421.0;?;?
45.0;330.0;655.0;419.0;140.0;959.0;652.0;128.0;?;-308.0;108.0
69.0;334.0;658.0;?;140.0;960.0;657.0;141.0;-425.0;?;105.0
?;339.0;658.0;422.0;133.0;946.0;653.0;147.0;-401.0;-344.0;108.0
77.0;336.0;657.0;409.0;133.0;959.0;654.0;?;-423.0;-316.0;?
68.0;?;?;413.0;131.0;968.0;656.0;148.0;?;-317.0;95.0
?;338.0;?;417.0;?;953.0;656.0;139.0;-421.0;-305.0;100.0
71.0;?;?;418.0;137.0;954.0;656.0;135.0;?;-289.0;110.0
?;?;659.0;415.0;139.0;965.0;657.0;152.0;?;?;96.0
59.0;332.0;?;426.0;139.0;?;?;150.0;-425.0;-300.0;110.0
68.0;335.0;?;408.0;139.0;956.0;654.0;142.0;?;-309.0;109.0
?;338.0;657.0;417.0;134.0;962.0;?;?;-430.0;-301.0;97.0
70.0;336.0;660.0;418.0;137.0;960.0;652.0;142.0;-433.0;-318.0;?
?;?;659.0;423.0;134.0;?;654.0;145.0;-424.0;-320.0;115.0
61.0;336.0;658.0;?;133.0;961.0;653.0;143.0;-429.0;-310.0;106.0
71.0;?;658.0;?;?;961.0;653.0;133.0;-437.0;-321.0;107.0
61.0;332.0;659.0;423.0;138.0;?;654.0;138.0;-435.0;-317.0;?
73.0;330.0;660.0;415.0;135.0;950.0;?;146.0;-433.0;?;110.0
?;332.0;659.0;420.0;136.0;951.0;651.0;?;?;-330.0;110.0
80.0;334.0;659.0;407.0;137.0;967.0;652.0;146.0;-444.0;-316.0;95.0
67.0;333.0;663.0;425.0;?;961.0;?;136.0;-430.0;?;111.0
80.0;329.0;659.0;426.0;141.0;949.0;650.0;136.0;-426.0;?;97.0
89.0;?;?;420.0;143.0;952.0;652.0;140.0;-416.0;-318.0;103.0
?;333.0;661.0;417.0;?;978.0;?;146.0;-425.0;-337.0;104.0
93.0;335.0;662.0;380.0;137.0;957.0;649.0;?;-405.0;-316.0;114.0
100.0;335.0;?;378.0;139.0;958.0;?;154.0;-416.0;?;107.0
?;332.0;662.0;?;145.0;944.0;650.0;142.0;-413.0;?;108.0
106.0;327.0;?;368.0;?;958.0;647.0;126.0;-408.0;?;72.0
96.0;325.0;?;372.0;?;?;654.0;135.0;?;-301.0;75.0
81.0;328.0;?;447.0;?;951.0;668.0;141.0;-461.0;-300.0;86.0
81.0;330.0;662.0;378.0;?;961.0;662.0;?;-444.0;-299.0;80.0
91.0;335.0;660.0;369.0;139.0;972.0;650.0;142.0;?;-306.0;139.0
?;336.0;?;443.0;146.0;978.0;637.0;151.0;?;-338.0;?
?;?;661.0;404.0;?;982.0;642.0;156.0;-431.0;?;107.0
126.0;321.0;662.0;?;159.0;968.0;650.0;?;-443.0;-349.0;81.0
140.0;320.0;663.0;?;161.0;934.0;648.0;136.0;-450.0;-365.0;?
132.0;330.0;?;?;156.0;929.0;?;126.0;-461.0;?;-32.0
128.0;323.0;?;449.0;168.0;939.0;?;120.0;-442.0;-360.0;-65.0
118.0;321.0;668.0;385.0;162.0;932.0;656.0;119.0;-494.0;-363.0;-72.0
104.0;326.0;672.0;304.0;192.0;951.0;675.0;126.0;-449.0;-303.0;-81.0
133.0;?;?;294.0;147.0;943.0;672.0;131.0;-456.0;-304.0;-57.0
?;314.0;681.0;266.0;92.0;944.0;?;?;-444.0;?;-56.0
191.0;318.0;677.0;226.0;?;1018.0;717.0;95.0;?;-217.0;-103.0
126.0;?;670.0;184.0;190.0;1052.0;778.0;76.0;?;-135.0;-105.0
102.0;?;665.0;218.0;204.0;1064.0;793.0;59.0;-415.0;-197.0;?
99.0;305.0;658.0;267.0;239.0;?;733.0;?;-505.0;-129.0;-10.0
60.0;301.0;658.0;?;218.0;1019.0;628.0;?;-646.0;-147.0;?
?;300.0;659.0;136.0;180.0;1034.0;539.0;91.0;-465.0;?;-76.0
?;284.0;659.0;129.0;183.0;1013.0;430.0;78.0;-435.0;?;?
136.0;285.0;666.0;109.0;?;1007.0;287.0;69.0;-409.0;?;-97.0
230.0;281.0;677.0;105.0;?;986.0;157.0;96.0;-410.0;-224.0;-78.0
215.0;300.0;691.0;173.0;195.0;966.0;178.0;?;?;-191.0;-85.0
134.0;306.0;716.0;?;46.0;950.0;282.0;62.0;-456.0;-265.0;?
193.0;286.0;?;224.0;-139.0;944.0;?;-8.0;-433.0;-291.0;-91.0
?;293.0;?;302.0;?;?;353.0;-55.0;?;?;-122.0
214.0;272.0;751.0;389.0;?;?;281.0;-95.0;-405.0;?;-117.0
?;?;771.0;558.0;123.0;949.0;295.0;-73.0;-385.0;-319.0;-121.0
190.0;260.0;?;548.0;136.0;?;449.0;-51.0;-397.0;?;-140.0
?;260.0;806.0;585.0;72.0;946.0;?;-35.0;?;-301.0;-140.0
194.0;271.0;?;581.0;173.0;923.0;?;-40.0;-385.0;-308.0;-107.0
208.0;?;809.0;?;213.0;950.0;545.0;?;?;-330.0;?
173.0;200.0;805.0;641.0;180.0;950.0;601.0;-148.0;-388.0;-309.0;-115.0
209.0;?;804.0;537.0;174.0;942.0;744.0;-143.0;-369.0;-313.0;-135.0
184.0;197.0;806.0;?;157.0;?;818.0;-110.0;-387.0;?;-113.0
162.0;205.0;808.0;?;169.0;?;816.0;-108.0;-396.0;-299.0;-131.0
173.0;206.0;810.0;425.0;?;?;868.0;-104.0;-424.0;-310.0;-130.0
209.0;195.0;811.0;479.0;?;?;?;-100.0;-395.0;-279.0;-128.0
230.0;191.0;811.0;447.0;187.0;961.0;782.0;?;-405.0;?;?
190.0;195.0;811.0;466.0;199.0;?;846.0;-114.0;-375.0;-280.0;-111.0
174.0;?;811.0;502.0;197.0;957.0;726.0;?;-354.0;?;?
204.0;?;811.0;484.0;?;953.0;692.0;-82.0;?;?;-90.0
212.0;195.0;?;486.0;184.0;967.0;746.0;?;-355.0;-278.0;-81.0
?;?;812.0;462.0;185.0;984.0;662.0;-87.0;-376.0;-267.0;-105.0
212.0;203.0;808.0;483.0;173.0;969.0;679.0;?;?;?;-75.0
204.0;212.0;806.0;485.0;162.0;971.0;662.0;-125.0;-444.0;-250.0;-74.0
225.0;202.0;801.0;475.0;143.0;969.0;715.0;-123.0;-405.0;-259.0;-61.0
200.0;192.0;799.0;507.0;155.0;998.0;817.0;-104.0;-383.0;-250.0;-48.0
181.0;181.0;797.0;?;171.0;980.0;?;-88.0;-389.0;-241.0;?
200.0;180.0;795.0;491.0;148.0;990.0;784.0;-85.0;-394.0;-237.0;?
?;185.0;794.0;?;?;987.0;806.0;-87.0;-400.0;?;-40.0
172.0;211.0;796.0;474.0;157.0;?;?;?;-403.0;?;-43.0
161.0;?;795.0;?;?;?;?;-90.0;-425.0;-229.0;?
152.0;232.0;797.0;411.0;142.0;1015.0;?;-87.0;-463.0;?;14.0
166.0;224.0;?;339.0;126.0;965.0;?;?;-419.0;-246.0;-33.0
167.0;231.0;?;303.0;134.0;938.0;?;-61.0;-379.0;-239.0;?
147.0;243.0;782.0;327.0;142.0;?;637.0;-51.0;?;?;-49.0
120.0;244.0;776.0;306.0;146.0;982.0;663.0;-39.0;-412.0;-262.0;-54.0
117.0;?;767.0;273.0;131.0;977.0;673.0;-30.0;?;-245.0;?
100.0;266.0;755.0;?;128.0;993.0;585.0;-37.0;-384.0;?;-51.0
?;?;741.0;?;133.0;?;?;-36.0;?;-257.0;?
56.0;256.0;725.0;167.0;170.0;1000.0;?;?;-423.0;-254.0;-38.0
?;208.0;711.0;136.0;185.0;971.0;432.0;-105.0;-407.0;-230.0;-38.0
115.0;?;?;85.0;?;980.0;458.0;-14.0;-429.0;-250.0;-29.0
131.0;?;?;58.0;156.0;979.0;454.0;29.0;-448.0;-241.0;-10.0
?;?;700.0;71.0;158.0;981.0;377.0;75.0;-479.0;-247.0;-19.0
?;292.0;?;55.0;148.0;977.0;385.0;84.0;-453.0;-217.0;-8.0
101.0;285.0;693.0;-15.0;145.0;987.0;364.0;72.0;-436.0;?;-11.0
101.0;293.0;686.0;2.0;140.0;1007.0;?;?;-420.0;-194.0;9.0
88.0;281.0;679.0;?;?;994.0;282.0;58.0;-447.0;-227.0;16.0
?;288.0;669.0;-45.0;115.0;999.0;233.0;62.0;?;-214.0;12.0
94.0;?;663.0;-30.0;112.0;993.0;189.0;59.0;-405.0;-230.0;25.0
89.0;301.0;655.0;-66.0;106.0;?;196.0;63.0;?;-212.0;31.0
95.0;307.0;652.0;?;109.0;989.0;168.0;52.0;-466.0;-201.0;17.0
98.0;312.0;651.0;-67.0;102.0;1001.0;102.0;48.0;-466.0;-226.0;13.0
?;297.0;?;?;90.0;?;?;?;?;?;29.0
