InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
-20;-249.0;?;5.0;-30.0;9.0;-27;-60.0
?;-249.0;-767.0;-31.0;-20.0;?;-27;?
-20;-249.0;-766.0;-7.0;3.0;-4.0;-27;-69.0
-20;-248.0;-769.0;-31.0;-8.0;-11.0;-27;-71.0
-20;-250.0;-768.0;3.0;?;-23.0;-27;-34.0
-20;-250.0;?;1.0;-26.0;-4.0;-27;-45.0
-20;?;-770.0;4.0;?;-9.0;-27;-50.0
-20;-252.0;?;20.0;2.0;?;?;-37.0
-20;-254.0;-768.0;?;4.0;1.0;?;?
-20;?;-768.0;-11.0;-22.0;?;-27;-33.0
-20;?;-767.0;7.0;2.0;23.0;?;-12.0
?;-249.0;-767.0;3.0;?;?;-27;?
-20;-254.0;-765.0;?;?;10.0;-27;23.0
-20;-253.0;-764.0;-15.0;?;18.0;-27;23.0
-20;-249.0;-765.0;-1.0;15.0;?;-27;25.0
-20;?;-764.0;-7.0;-1.0;0.0;-27;?
-20;?;?;?;-12.0;4.0;?;14.0
-20;-248.0;?;?;-3.0;?;-27;14.0
-20;-249.0;-762.0;12.0;4.0;4.0;?;-27.0
?;-247.0;-759.0;-3.0;-5.0;-25.0;?;-21.0
?;?;-760.0;-1.0;-79.0;-8.0;-27;-19.0
?;-246.0;?;-3.0;-13.0;5.0;-27;-25.0
-20;-244.0;-762.0;-37.0;14.0;-6.0;-27;?
-20;-247.0;-761.0;?;-5.0;6.0;-27;-65.0
-20;?;-763.0;?;2.0;8.0;?;-67.0
-20;-249.0;?;-14.0;-18.0;23.0;-27;-109.0
-20;-249.0;-765.0;-14.0;?;-7.0;-27;-46.0
-20;?;-768.0;-14.0;10.0;-2.0;-27;-47.0
-20;-247.0;-767.0;?;-20.0;6.0;-27;-47.0
-20;-250.0;-768.0;-17.0;-20.0;-7.0;-27;-69.0
-20;-244.0;-769.0;10.0;?;-2.0;-27;-40.0
-20;-253.0;?;-3.0;-31.0;-8.0;-27;?
-20;-243.0;?;17.0;-7.0;34.0;?;-82.0
-20;-247.0;-770.0;-1.0;?;?;-27;-80.0
-20;?;-771.0;-12.0;-16.0;17.0;-27;-56.0
?;-251.0;?;16.0;?;16.0;-27;-87.0
-20;-247.0;?;8.0;-9.0;4.0;-27;?
-20;-244.0;-773.0;8.0;?;?;-27;-42.0
?;-248.0;?;5.0;-26.0;-2.0;-27;-56.0
-20;?;-772.0;17.0;-18.0;4.0;-27;-36.0
-20;-247.0;?;16.0;-29.0;-19.0;-27;?
-20;-245.0;-769.0;-1.0;0.0;6.0;-27;-43.0
-20;-246.0;-770.0;?;-9.0;25.0;-27;-12.0
-20;-246.0;-771.0;?;-11.0;12.0;-27;-41.0
?;?;-770.0;-8.0;-18.0;8.0;?;-67.0
-20;-242.0;-769.0;-18.0;-49.0;-2.0;-27;-78.0
?;-244.0;?;?;?;14.0;-27;-71.0
?;?;-769.0;-5.0;-47.0;-2.0;-27;-34.0
?;-243.0;-768.0;-37.0;-13.0;?;-27;-107.0
-20;-242.0;-768.0;3.0;-14.0;14.0;-27;-76.0
-20;-244.0;-769.0;?;-20.0;-1.0;?;-80.0
?;-245.0;-767.0;-17.0;?;18.0;-27;-69.0
-20;-242.0;?;?;?;23.0;-27;-89.0
-20;?;-769.0;67.0;-22.0;-23.0;-27;-60.0
-20;-244.0;-769.0;-2.0;?;1.0;?;-132.0
?;?;-770.0;?;-14.0;2.0;-27;?
-20;-246.0;?;8.0;-48.0;-2.0;-27;-85.0
-20;?;-771.0;?;-37.0;-7.0;-27;-108.0
-20;-246.0;-768.0;-5.0;-16.0;9.0;-27;-104.0
-20;?;-770.0;12.0;-23.0;2.0;?;-82.0
-20;-245.0;-769.0;3.0;-25.0;0.0;-27;?
-20;-248.0;?;-7.0;?;-9.0;?;?
-20;-244.0;-771.0;10.0;-31.0;?;-27;-80.0
-20;?;?;16.0;-24.0;-9.0;-27;?
-20;-242.0;-772.0;20.0;-32.0;12.0;-27;-78.0
-20;-241.0;-770.0;-1.0;4.0;18.0;-27;-93.0
-20;-241.0;-773.0;13.0;?;4.0;-27;-56.0
-20;-241.0;-772.0;29.0;?;19.0;-27;-68.0
?;-240.0;?;-11.0;-1.0;?;-27;-93.0
-20;-245.0;-774.0;-4.0;-10.0;-9.0;-27;-58.0
-20;-244.0;-772.0;14.0;-20.0;?;-27;?
-20;-242.0;-773.0;-20.0;-31.0;-16.0;-27;-44.0
-20;?;-771.0;9.0;-7.0;-13.0;-27;-51.0
-20;-244.0;-771.0;1.0;-18.0;-6.0;-27;-89.0
-20;-243.0;-770.0;14.0;-31.0;-13.0;-27;-61.0
-20;?;-769.0;9.0;-11.0;?;?;-60.0
-20;?;-771.0;14.0;-12.0;6.0;-27;-49.0
-20;-240.0;-772.0;1.0;-14.0;0.0;-27;-33.0
-20;-243.0;?;20.0;-41.0;-17.0;-27;?
-20;-236.0;-769.0;-1.0;-16.0;-19.0;-27;?
-20;?;-770.0;?;-16.0;8.0;-27;-63.0
-20;-234.0;-768.0;33.0;-54.0;5.0;?;?
-20;-238.0;?;-7.0;-25.0;6.0;-27;-49.0
-20;-235.0;?;-7.0;-41.0;12.0;-27;-86.0
-20;-238.0;-771.0;?;-18.0;?;-27;-55.0
-20;-237.0;-771.0;?;?;?;-27;-89.0
-20;-238.0;-771.0;18.0;-18.0;?;-27;-62.0
-20;-236.0;-771.0;?;-52.0;13.0;-27;-74.0
-20;-237.0;-770.0;-5.0;-19.0;-12.0;-27;-97.0
-20;-238.0;-771.0;31.0;-18.0;10.0;-27;-106.0
-20;-236.0;-771.0;?;-1.0;31.0;?;?
-20;-238.0;-771.0;3.0;-23.0;6.0;-27;-82.0
-20;-240.0;-773.0;?;14.0;-12.0;-27;-69.0
-20;-238.0;-773.0;-16.0;-48.0;-13.0;-27;?
-20;-237.0;-773.0;?;-15.0;9.0;-27;-87.0
?;?;-773.0;-15.0;1.0;-10.0;-27;?
-20;-235.0;-773.0;8.0;-27.0;-7.0;-27;-62.0
-20;?;-772.0;-16.0;-28.0;-18.0;-27;-69.0
-20;?;-772.0;-12.0;?;-6.0;?;-58.0
-20;-241.0;-772.0;14.0;-1.0;2.0;-27;?
-20;-241.0;-774.0;?;10.0;-6.0;-27;?
-20;-240.0;-772.0;8.0;-1.0;?;-27;-56.0
-20;-239.0;-773.0;-10.0;0.0;-21.0;-27;-34.0
-20;?;-770.0;-25.0;-19.0;-11.0;?;-56.0
-20;-243.0;-772.0;-48.0;0.0;19.0;-27;-19.0
-20;-244.0;-771.0;-14.0;1.0;29.0;-27;-60.0
-20;-246.0;-771.0;-20.0;-29.0;-2.0;?;-39.0
-20;-246.0;-771.0;0.0;-24.0;0.0;-27;-59.0
-20;-243.0;-770.0;?;-12.0;4.0;-27;-45.0
-20;?;-772.0;?;6.0;-15.0;-27;-41.0
-20;?;-772.0;-31.0;-10.0;-21.0;-27;?
?;?;-770.0;-28.0;12.0;-17.0;-27;-12.0
?;-244.0;-769.0;?;-18.0;?;-27;21.0
?;?;-770.0;?;?;-11.0;-27;-30.0
?;-244.0;-766.0;-40.0;-13.0;?;-27;-38.0
-20;-245.0;-767.0;?;13.0;-10.0;-27;-60.0
-20;-247.0;-768.0;-26.0;-10.0;-31.0;?;-48.0
?;-248.0;-769.0;-14.0;-33.0;?;-27;-25.0
-20;?;-767.0;-20.0;-10.0;?;?;-59.0
-20;-247.0;-766.0;-14.0;16.0;-2.0;?;-4.0
-20;-250.0;-766.0;-31.0;15.0;-23.0;-27;-34.0
-20;-251.0;?;-18.0;-4.0;?;-27;?
-20;-250.0;-764.0;?;-15.0;-4.0;?;-36.0
-20;-253.0;?;-15.0;7.0;-8.0;-27;-58.0
-20;-250.0;-763.0;?;-11.0;-26.0;-27;-24.0
-20;-253.0;?;4.0;-7.0;-5.0;?;-56.0
-20;-252.0;-763.0;?;-20.0;4.0;-27;?
?;-250.0;-763.0;16.0;-29.0;-2.0;?;-18.0
-20;-251.0;-763.0;14.0;-15.0;-10.0;-27;-22.0
?;-249.0;?;?;-28.0;31.0;-27;?
?;?;-762.0;-12.0;-16.0;13.0;-27;8.0
-20;?;?;18.0;-18.0;13.0;-27;8.0
-20;-246.0;-760.0;-1.0;10.0;?;-27;-46.0
-20;-245.0;-760.0;3.0;-14.0;7.0;-27;?
-20;-246.0;-762.0;3.0;13.0;4.0;-27;-74.0
?;?;-761.0;10.0;?;-2.0;-27;-83.0
-20;-249.0;-761.0;-25.0;?;-19.0;-27;-33.0
-20;-248.0;-760.0;-20.0;?;6.0;?;?
-20;?;-760.0;?;18.0;-3.0;-27;-91.0
-20;?;?;?;-6.0;1.0;?;?
?;-249.0;?;?;-28.0;4.0;-27;-109.0
?;-248.0;-762.0;20.0;-20.0;10.0;-27;-57.0
-20;-249.0;-763.0;?;-14.0;26.0;-27;-73.0
-20;-249.0;?;3.0;-2.0;2.0;?;-77.0
?;-248.0;?;?;-10.0;?;-27;?
-20;-250.0;-767.0;?;-14.0;-7.0;-27;-62.0
-20;-246.0;-765.0;1.0;-16.0;18.0;-27;?
-20;-256.0;-765.0;16.0;-24.0;?;-27;-30.0
-20;-248.0;?;-5.0;?;10.0;-27;-59.0
?;-249.0;-765.0;3.0;?;9.0;?;-50.0
-20;-249.0;-765.0;-12.0;?;?;-27;-34.0
?;-250.0;-766.0;-14.0;?;-6.0;-27;-58.0
-20;-247.0;?;?;3.0;-6.0;?;-5.0
-20;-252.0;-765.0;-7.0;4.0;-7.0;-27;-28.0
?;-248.0;-765.0;-15.0;-5.0;17.0;-27;?
?;-250.0;-765.0;-8.0;?;2.0;-27;-36.0
-20;-249.0;?;-12.0;-11.0;-17.0;-27;?
-20;-248.0;-764.0;0.0;8.0;7.0;-27;?
-20;-247.0;-764.0;8.0;-5.0;-15.0;-27;?
-20;-249.0;-763.0;-47.0;?;5.0;-27;-31.0
-20;-252.0;-763.0;?;-13.0;?;-27;?
?;-254.0;-762.0;?;-15.0;23.0;?;-29.0
?;?;-761.0;?;-15.0;12.0;-27;?
-20;-250.0;-761.0;-16.0;-9.0;10.0;-27;-30.0
-20;?;-761.0;?;-29.0;6.0;-27;-51.0
?;?;-762.0;-7.0;-11.0;-11.0;-27;-48.0
-20;-247.0;-763.0;-17.0;-18.0;6.0;-27;-47.0
-20;-248.0;-763.0;-7.0;-16.0;0.0;?;-32.0
-20;?;?;-14.0;-10.0;-21.0;?;-33.0
-20;-248.0;-763.0;18.0;-30.0;18.0;-27;-41.0
?;-247.0;-762.0;-29.0;-43.0;-25.0;-27;-31.0
?;-248.0;-762.0;-10.0;-31.0;-13.0;-27;-74.0
-20;-250.0;-761.0;-7.0;-22.0;45.0;-27;-85.0
-20;-250.0;-760.0;-33.0;-28.0;?;-27;-118.0
-20;-250.0;?;?;-13.0;-17.0;-27;-85.0
-20;-247.0;-758.0;-18.0;-5.0;-13.0;-27;-85.0
-20;?;-760.0;-17.0;-39.0;-15.0;-27;-58.0
-20;-247.0;-758.0;-12.0;-13.0;-13.0;-27;-81.0
-20;-245.0;-760.0;-5.0;-26.0;8.0;-27;-72.0
-20;-244.0;?;-20.0;-24.0;-19.0;-27;?
-20;-246.0;-759.0;1.0;-24.0;-9.0;-27;-60.0
-20;-243.0;-759.0;37.0;-9.0;2.0;-27;-104.0
-20;-243.0;?;17.0;-18.0;-12.0;-27;-80.0
-20;?;-760.0;10.0;-11.0;-7.0;-27;-102.0
?;-245.0;?;-21.0;-16.0;12.0;?;-124.0
-20;-244.0;-763.0;-16.0;-19.0;-1.0;?;-114.0
-20;-247.0;-761.0;?;-35.0;23.0;?;-116.0
-20;-249.0;-763.0;-10.0;?;?;-27;-139.0
?;?;-763.0;-13.0;5.0;26.0;-27;-131.0
?;-253.0;?;18.0;30.0;?;-27;-136.0
-20;?;-765.0;9.0;?;-8.0;-27;-91.0
-20;-253.0;-766.0;-16.0;-5.0;21.0;?;?
-20;-251.0;?;-23.0;-1.0;12.0;-27;-73.0
-20;-253.0;-767.0;14.0;-18.0;?;-27;-53.0
-20;-251.0;-767.0;-3.0;-15.0;-4.0;-27;-47.0
-20;-248.0;-769.0;-16.0;0.0;4.0;-27;?
-20;-246.0;-771.0;-20.0;-34.0;-4.0;-27;-47.0
-20;-247.0;-772.0;10.0;-40.0;0.0;-27;-45.0
-20;-246.0;-771.0;-4.0;-47.0;?;-27;?
-20;-247.0;-772.0;-29.0;-55.0;-4.0;-27;-79.0
-20;-248.0;-771.0;16.0;-52.0;-15.0;-27;?
?;-245.0;-774.0;-14.0;-49.0;?;-27;-39.0
-20;-246.0;?;-28.0;?;-36.0;-27;-61.0
-20;-249.0;-772.0;-14.0;?;-28.0;-27;-107.0
-20;-247.0;-772.0;-8.0;-36.0;-11.0;-27;-96.0
-20;-249.0;-773.0;-27.0;?;-34.0;-27;-86.0
?;?;-774.0;-19.0;-49.0;-44.0;-27;?
-20;?;-777.0;-45.0;-29.0;?;-27;-50.0
-20;-248.0;?;-29.0;-47.0;-50.0;-27;?
-20;?;?;-46.0;-33.0;-44.0;-27;?
?;-253.0;-783.0;-44.0;-25.0;?;?;?
-20;-258.0;-784.0;-34.0;?;-54.0;-27;-92.0
-20;-264.0;?;?;-26.0;-52.0;-26;-160.0
?;-262.0;-791.0;-50.0;?;-61.0;-26;?
-20;-264.0;-797.0;-26.0;-17.0;-57.0;-25;?
-20;-267.0;-799.0;-76.0;-13.0;0.0;?;-153.0
?;?;-801.0;-40.0;-14.0;?;-25;-134.0
?;?;-803.0;-49.0;-38.0;-48.0;?;-118.0
-20;-280.0;-806.0;-31.0;-54.0;-32.0;-25;?
-20;?;-807.0;-19.0;-79.0;-41.0;-25;?
-20;-282.0;-810.0;-23.0;-69.0;?;-25;-189.0
-20;-278.0;-815.0;20.0;-102.0;-45.0;-25;-132.0
-20;-279.0;?;-12.0;?;-19.0;-25;-83.0
?;-287.0;?;-14.0;-290.0;-51.0;-26;-147.0
-20;-286.0;-823.0;-14.0;-336.0;-67.0;-25;-213.0
?;-279.0;-816.0;?;-313.0;-105.0;-26;-274.0
-20;-298.0;-811.0;?;-296.0;-121.0;-27;-214.0
-20;-296.0;-805.0;-68.0;-285.0;-119.0;-27;-191.0
-20;-309.0;?;-61.0;?;-96.0;-27;-241.0
-20;-301.0;-791.0;-49.0;-244.0;-96.0;-27;-252.0
-20;-315.0;-786.0;-21.0;?;-103.0;-27;-275.0
-20;?;-781.0;-55.0;-210.0;?;-27;-273.0
?;-334.0;-779.0;-27.0;-189.0;-86.0;-27;-342.0
-22;?;-778.0;-27.0;-118.0;?;-27;-292.0
-24;-333.0;?;-4.0;?;-110.0;-27;-206.0
-25;-334.0;-780.0;-22.0;?;-88.0;-27;?
-27;-343.0;-782.0;-3.0;-53.0;-42.0;?;-56.0
-30;-340.0;-786.0;19.0;-12.0;-3.0;-27;?
-33;-331.0;-790.0;25.0;24.0;8.0;-27;-185.0
-36;?;-799.0;29.0;47.0;27.0;-27;-210.0
-41;-320.0;-804.0;99.0;59.0;?;-27;-201.0
-44;-322.0;-813.0;106.0;?;62.0;-27;?
-47;-304.0;-817.0;114.0;99.0;68.0;?;-106.0
-50;-292.0;-818.0;89.0;?;25.0;-27;-79.0
?;-287.0;-821.0;38.0;163.0;?;?;-53.0
-52;?;-824.0;16.0;133.0;?;-27;-13.0
-52;-291.0;-822.0;2.0;142.0;10.0;-27;8.0
-51;-263.0;-822.0;-39.0;183.0;9.0;-27;?
-51;-253.0;-818.0;-85.0;221.0;-56.0;-27;85.0
-46;-248.0;?;-123.0;257.0;-136.0;-27;54.0
-42;-269.0;-813.0;-142.0;267.0;-141.0;-27;93.0
-38;-270.0;-812.0;-128.0;209.0;-171.0;-27;71.0
-34;-247.0;-809.0;-112.0;?;-191.0;-27;62.0
?;?;-809.0;-118.0;?;?;-27;161.0
?;?;-806.0;-118.0;?;?;-27;261.0
-28;-217.0;-806.0;?;-2.0;-171.0;-27;260.0
-28;-226.0;-805.0;-133.0;2.0;-151.0;-27;148.0
-27;?;-803.0;?;28.0;-131.0;-27;23.0
-27;-262.0;-799.0;-204.0;23.0;?;-27;-125.0
?;-275.0;?;-206.0;60.0;-171.0;-27;?
-27;-264.0;?;-201.0;?;-158.0;-27;-8.0
-27;-286.0;-767.0;?;?;-187.0;?;?
-27;?;-753.0;-271.0;264.0;-196.0;-27;100.0
-27;-271.0;-734.0;-249.0;340.0;-202.0;-27;35.0
-27;-258.0;-716.0;-220.0;414.0;-240.0;-27;49.0
-27;-262.0;-692.0;-286.0;476.0;-258.0;-27;?
-27;-310.0;?;-241.0;623.0;-301.0;?;-159.0
-27;-355.0;-626.0;-261.0;701.0;-333.0;-27;?
-27;-379.0;-591.0;-282.0;738.0;-400.0;-27;20.0
-27;-413.0;-555.0;-237.0;?;-331.0;-27;-36.0
-27;-432.0;?;?;616.0;-264.0;-27;-114.0
-27;-428.0;?;-201.0;612.0;-178.0;-27;-260.0
-27;-407.0;-491.0;-186.0;572.0;-90.0;-27;-382.0
-27;-448.0;-471.0;-147.0;547.0;?;-27;?
-26;-447.0;-448.0;-113.0;484.0;-125.0;-27;-326.0
-26;-468.0;-428.0;-109.0;400.0;-143.0;-27;-235.0
-26;-462.0;-410.0;-118.0;285.0;-174.0;-27;-218.0
-26;-461.0;-401.0;?;197.0;?;-27;?
-26;-487.0;-398.0;-119.0;183.0;?;?;-201.0
-26;-487.0;-392.0;-61.0;150.0;?;-27;?
-26;?;-390.0;-55.0;59.0;-88.0;?;?
-26;-483.0;-391.0;-25.0;8.0;-61.0;-27;?
?;-472.0;?;-3.0;-15.0;-44.0;-27;-7.0
-25;?;-393.0;-19.0;-23.0;-21.0;?;28.0
?;?;-397.0;3.0;-63.0;-20.0;-27;41.0
-25;?;-407.0;3.0;?;?;-27;100.0
-25;-484.0;?;0.0;-173.0;-183.0;?;313.0
?;-473.0;?;?;?;-198.0;-27;401.0
-25;-448.0;-442.0;-12.0;-221.0;-123.0;-27;133.0
-25;-445.0;-462.0;?;-188.0;16.0;-27;?
-25;-449.0;-476.0;?;-107.0;112.0;-27;-344.0
?;-457.0;-493.0;41.0;?;79.0;-27;-233.0
?;-461.0;-499.0;?;?;0.0;?;?
-25;-456.0;-502.0;?;-212.0;-34.0;-27;114.0
-25;-442.0;?;?;-238.0;-42.0;-27;?
-25;-431.0;-516.0;4.0;?;12.0;-27;199.0
-25;-439.0;-523.0;?;?;37.0;-27;?
-25;-431.0;-528.0;18.0;-274.0;?;?;121.0
-25;-422.0;-531.0;30.0;-235.0;13.0;-27;?
-25;-422.0;-531.0;0.0;-186.0;2.0;-27;111.0
-25;-413.0;?;15.0;?;-23.0;?;86.0
?;-401.0;-532.0;0.0;-308.0;?;-27;51.0
-25;?;-535.0;14.0;-242.0;?;?;4.0
?;-408.0;-539.0;?;-234.0;12.0;-27;-29.0
-25;-411.0;?;15.0;?;48.0;?;-34.0
-25;-410.0;?;32.0;?;46.0;?;?
-25;-404.0;-536.0;5.0;?;46.0;?;-52.0
?;-420.0;-536.0;46.0;-27.0;39.0;-27;-18.0
-25;-409.0;-537.0;31.0;?;21.0;-27;13.0
?;-403.0;-537.0;6.0;2.0;?;-27;18.0
-25;-408.0;-540.0;5.0;41.0;6.0;-27;-5.0
-25;-414.0;?;0.0;74.0;30.0;-27;?
?;-414.0;?;3.0;86.0;?;-27;57.0
-24;-409.0;?;?;106.0;1.0;-27;43.0
-24;-409.0;?;-18.0;124.0;-17.0;-27;-1.0
?;-409.0;-552.0;-16.0;?;?;-27;23.0
-24;-406.0;-556.0;4.0;80.0;2.0;-27;28.0
-24;?;-559.0;-13.0;75.0;-8.0;-27;87.0
-24;-409.0;-563.0;-35.0;68.0;12.0;-27;95.0
?;-409.0;?;-16.0;70.0;0.0;-27;36.0
?;?;-564.0;-14.0;-10.0;-29.0;?;17.0
?;-401.0;?;?;-35.0;-16.0;-27;21.0
?;?;?;-29.0;-48.0;-15.0;-27;74.0
-25;-372.0;?;-27.0;-61.0;-35.0;-27;73.0
-24;-374.0;-570.0;-48.0;-62.0;-58.0;-27;134.0
-24;?;-567.0;-3.0;-85.0;-27.0;-27;164.0
-23;-395.0;?;-32.0;?;-74.0;-27;188.0
-22;-400.0;-569.0;-38.0;-342.0;-84.0;-27;?
-22;?;-575.0;-73.0;-410.0;-130.0;-27;304.0
-22;-424.0;-575.0;-21.0;-464.0;-192.0;-27;?
-22;-425.0;-579.0;-12.0;-554.0;-200.0;-27;219.0
-21;-404.0;?;11.0;?;-156.0;?;88.0
-21;-407.0;-576.0;40.0;-506.0;?;-27;?
-20;-430.0;-570.0;39.0;?;-72.0;-27;1121.0
-20;?;-566.0;39.0;?;35.0;-27;1441.0
-20;-420.0;-557.0;45.0;-487.0;?;-27;?
-22;-416.0;-549.0;60.0;-466.0;278.0;-27;?
-22;-450.0;-541.0;?;-392.0;?;-27;1282.0
?;-465.0;-529.0;88.0;-378.0;643.0;-27;829.0
-22;?;-514.0;?;-344.0;731.0;-27;?
-22;-299.0;-499.0;?;-252.0;711.0;-27;-263.0
-22;-271.0;-476.0;110.0;-221.0;839.0;-27;-802.0
-22;-237.0;-455.0;113.0;-146.0;?;-28;-777.0
?;-207.0;-432.0;82.0;-142.0;852.0;?;?
?;-158.0;-404.0;22.0;?;623.0;?;-953.0
-22;?;-383.0;7.0;-115.0;535.0;-35;-174.0
-22;?;?;-77.0;?;372.0;?;-230.0
-22;-92.0;?;-129.0;-23.0;351.0;-43;-892.0
?;-76.0;-319.0;-169.0;60.0;113.0;-45;-64.0
-22;?;?;-192.0;117.0;-73.0;-45;-88.0
?;-138.0;-271.0;?;?;?;-46;-281.0
?;-169.0;-245.0;-276.0;234.0;-409.0;-45;73.0
-22;-159.0;-225.0;-266.0;192.0;-439.0;-45;424.0
?;-206.0;?;-250.0;154.0;?;-44;-360.0
-22;-237.0;-199.0;-286.0;97.0;-603.0;?;?
-22;-253.0;-190.0;?;90.0;-638.0;-39;-52.0
-22;?;-184.0;-163.0;93.0;-757.0;-36;?
-22;-247.0;-173.0;-199.0;103.0;?;-32;368.0
-22;-319.0;-160.0;?;81.0;?;-27;?
-22;-361.0;-147.0;?;-15.0;-476.0;-24;-100.0
-22;-329.0;-130.0;-280.0;?;-344.0;-23;32.0
-22;-273.0;-111.0;-302.0;-94.0;-271.0;-22;-539.0
-22;-286.0;-96.0;-333.0;-130.0;-296.0;-24;310.0
-22;-237.0;-81.0;-359.0;-158.0;?;?;680.0
-23;-232.0;-61.0;?;-133.0;-500.0;-27;?
?;?;-42.0;-301.0;-86.0;?;-27;?
-24;-249.0;-26.0;?;-17.0;-464.0;?;1312.0
-27;-242.0;-9.0;-167.0;57.0;-597.0;-27;1339.0
-24;-237.0;5.0;-82.0;120.0;-733.0;-27;1174.0
-29;-231.0;17.0;2.0;188.0;?;-27;994.0
-49;-144.0;30.0;32.0;236.0;?;-27;991.0
-57;-218.0;48.0;42.0;242.0;-611.0;-27;?
?;?;?;34.0;282.0;-574.0;-27;644.0
-59;-243.0;83.0;30.0;255.0;-670.0;-27;49.0
-55;?;89.0;21.0;161.0;-488.0;-27;-45.0
-49;?;?;12.0;?;-472.0;-27;-23.0
-43;-216.0;100.0;41.0;147.0;-316.0;-27;-40.0
-37;-266.0;110.0;57.0;199.0;-212.0;-27;213.0
-31;-353.0;120.0;-1.0;220.0;?;?;-69.0
-28;-299.0;133.0;-12.0;?;?;-27;?
-25;?;149.0;?;?;-11.0;-27;-453.0
-23;-347.0;158.0;106.0;402.0;-146.0;-27;-265.0
-23;-255.0;163.0;63.0;?;-249.0;-27;46.0
-22;-301.0;167.0;-4.0;3.0;-125.0;?;52.0
-21;-358.0;170.0;-53.0;-40.0;14.0;-27;27.0
-22;-454.0;177.0;-71.0;11.0;37.0;-27;-390.0
-22;-481.0;184.0;-70.0;88.0;62.0;-27;-711.0
-21;-420.0;193.0;-33.0;199.0;14.0;-27;-434.0
-21;-371.0;198.0;-61.0;137.0;-82.0;-27;-204.0
?;?;199.0;-54.0;136.0;-88.0;-28;-45.0
?;?;198.0;-67.0;135.0;-75.0;-28;279.0
-21;-403.0;191.0;-66.0;128.0;-92.0;-29;29.0
?;?;184.0;-26.0;?;-76.0;?;-206.0
?;-397.0;179.0;27.0;129.0;-14.0;-29;-139.0
?;-370.0;174.0;41.0;119.0;63.0;-29;-373.0
?;-405.0;167.0;77.0;?;84.0;-29;-501.0
-21;-508.0;162.0;?;262.0;98.0;-29;-387.0
-21;-549.0;154.0;?;307.0;109.0;-29;-550.0
-21;-538.0;149.0;75.0;275.0;28.0;-30;?
-21;-535.0;136.0;51.0;244.0;-34.0;?;?
-21;?;121.0;50.0;?;-57.0;-30;-475.0
?;-579.0;102.0;34.0;409.0;-144.0;-30;-252.0
?;-564.0;87.0;5.0;458.0;-91.0;-30;-318.0
-20;-594.0;77.0;-14.0;506.0;-60.0;-30;-229.0
-20;-622.0;68.0;-41.0;522.0;1.0;-29;56.0
-20;-626.0;61.0;-39.0;393.0;138.0;-29;121.0
-20;-595.0;46.0;8.0;242.0;?;-29;443.0
-20;-552.0;17.0;55.0;266.0;263.0;-29;375.0
?;-526.0;-11.0;?;?;376.0;-29;116.0
?;-547.0;-29.0;75.0;151.0;355.0;-28;240.0
-20;-541.0;-35.0;74.0;189.0;?;-28;?
-21;-540.0;?;?;?;?;-28;738.0
?;?;?;130.0;131.0;605.0;-28;748.0
-21;-496.0;-62.0;164.0;154.0;?;-28;?
?;-478.0;-66.0;?;154.0;-67.0;-28;296.0
?;-488.0;-61.0;210.0;264.0;85.0;?;250.0
-21;-497.0;-49.0;210.0;?;?;-28;16.0
?;?;-41.0;255.0;106.0;545.0;-28;353.0
-21;-438.0;-35.0;274.0;-9.0;698.0;-28;270.0
-21;-463.0;-39.0;263.0;-159.0;943.0;-28;293.0
?;?;-50.0;240.0;-383.0;943.0;-28;324.0
-21;-365.0;-74.0;221.0;?;898.0;-28;188.0
-21;-335.0;-101.0;?;-594.0;765.0;-28;-19.0
-21;-343.0;-124.0;229.0;-565.0;642.0;-28;?
-21;-346.0;-151.0;185.0;-557.0;598.0;-28;?
-21;-305.0;-168.0;?;-526.0;499.0;-28;-496.0
-21;-274.0;-181.0;135.0;?;347.0;-28;-407.0
-21;-218.0;-191.0;121.0;-406.0;323.0;?;?
-21;-218.0;-192.0;109.0;?;307.0;-28;272.0
?;-218.0;-185.0;67.0;?;249.0;-28;?
-21;-218.0;-179.0;?;-213.0;246.0;-27;22.0
-21;-153.0;-185.0;?;-230.0;?;-26;-66.0
-21;-185.0;?;?;-239.0;226.0;?;?
-21;-187.0;-194.0;?;-113.0;208.0;?;?
-21;-172.0;?;10.0;-48.0;144.0;-28;157.0
?;-126.0;-198.0;53.0;?;101.0;-30;-114.0
-21;-168.0;-202.0;57.0;35.0;93.0;-31;?
-21;-168.0;-204.0;?;-17.0;58.0;?;-26.0
-21;-179.0;-202.0;156.0;?;-52.0;-32;473.0
?;-201.0;-196.0;175.0;-11.0;130.0;-33;85.0
?;-192.0;-199.0;186.0;-54.0;238.0;?;-252.0
-21;?;-209.0;172.0;-164.0;?;?;-178.0
-21;-192.0;-224.0;173.0;-201.0;163.0;-29;-135.0
-21;-221.0;-239.0;44.0;-163.0;72.0;-29;-1928.0
-21;-223.0;-253.0;-20.0;?;60.0;-29;-2227.0
-22;-258.0;-260.0;-133.0;?;?;-29;?
-22;-287.0;?;-187.0;9.0;423.0;-28;?
-22;-318.0;-265.0;-135.0;-28.0;391.0;-28;841.0
