InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
-483.0;?;-4;16;-667.0;-96.0;-109;-78;-200.0;116.0;316.0
-485.0;162.0;-4;16;-666.0;-107.0;-109;-78;-204.0;170.0;?
-488.0;165.0;-4;?;-665.0;?;?;-78;-210.0;178.0;?
-488.0;167.0;-4;?;-665.0;-91.0;-109;-78;?;126.0;317.0
-488.0;167.0;?;16;-665.0;-82.0;-109;-78;-224.0;?;318.0
-487.0;?;?;16;-666.0;-87.0;-109;-78;-229.0;?;318.0
?;?;-4;16;?;-84.0;-109;-78;?;-70.0;318.0
-484.0;163.0;?;16;?;?;?;-78;-220.0;?;317.0
-484.0;162.0;-4;16;-666.0;-96.0;-109;-78;-215.0;-14.0;316.0
-484.0;161.0;-4;?;-666.0;?;?;-78;-208.0;?;315.0
-484.0;?;-4;16;-666.0;-88.0;-109;-78;?;41.0;315.0
-484.0;162.0;-4;16;-666.0;-77.0;-109;-78;-200.0;39.0;315.0
-484.0;162.0;-4;?;-665.0;-115.0;-109;?;?;?;316.0
?;163.0;-4;16;-665.0;-126.0;-109;-78;-209.0;?;?
-484.0;163.0;-4;16;?;-83.0;-109;-78;-219.0;?;318.0
?;164.0;-4;?;?;?;-109;-78;?;54.0;?
?;163.0;-4;16;?;-109.0;?;-78;-234.0;?;317.0
-482.0;?;?;16;-664.0;-79.0;-109;-78;?;-8.0;317.0
-481.0;?;-4;16;-664.0;?;-109;-78;?;-16.0;316.0
?;?;-4;16;-664.0;-116.0;-109;-78;-233.0;?;315.0
-480.0;159.0;-4;16;-664.0;?;-109;-78;?;-7.0;315.0
-480.0;158.0;?;16;-664.0;-103.0;-109;-78;-216.0;-7.0;315.0
?;157.0;?;16;?;-100.0;-109;-78;?;-13.0;314.0
-478.0;?;-4;16;-663.0;-95.0;-109;-78;-206.0;12.0;?
-478.0;156.0;-4;?;-663.0;-121.0;-109;-78;-207.0;38.0;315.0
-478.0;?;?;16;-662.0;-92.0;-109;?;?;48.0;316.0
-478.0;157.0;-4;16;?;?;-109;?;?;57.0;316.0
-478.0;?;-4;?;-662.0;-109.0;-109;-78;?;83.0;317.0
-478.0;159.0;-4;16;-661.0;-106.0;-109;?;?;34.0;317.0
-477.0;159.0;-4;16;-662.0;-108.0;-109;-78;-241.0;-6.0;317.0
-477.0;159.0;?;?;?;-93.0;-109;?;?;-10.0;317.0
?;158.0;-4;16;-663.0;-70.0;?;-78;-236.0;-39.0;316.0
?;?;-4;16;-664.0;?;-109;-78;-231.0;-38.0;?
-477.0;156.0;?;16;?;-107.0;-109;-78;-225.0;-16.0;?
-477.0;156.0;-4;16;?;-125.0;-109;-78;-216.0;4.0;314.0
-477.0;156.0;-4;16;-665.0;-83.0;-109;-78;?;32.0;314.0
-478.0;156.0;-4;?;-666.0;-71.0;?;?;-211.0;49.0;314.0
-478.0;158.0;-4;?;-666.0;-90.0;-109;-78;-217.0;64.0;314.0
-478.0;?;-4;16;-666.0;-85.0;-109;-78;-224.0;?;314.0
-478.0;158.0;?;16;?;-76.0;-109;-78;?;16.0;?
-478.0;158.0;-4;16;-668.0;-80.0;-109;?;-232.0;12.0;?
-478.0;157.0;-4;16;-668.0;-71.0;-109;-78;?;?;314.0
-478.0;156.0;-4;16;-669.0;-73.0;?;-78;-223.0;-36.0;?
-478.0;?;-4;16;-670.0;-78.0;-109;-78;?;-44.0;312.0
-478.0;?;?;16;?;-90.0;?;-78;?;-43.0;312.0
-478.0;?;?;?;-671.0;-95.0;?;-78;-217.0;?;311.0
?;152.0;?;16;-672.0;-62.0;-109;-78;-215.0;-30.0;?
-479.0;152.0;-4;16;-672.0;-73.0;-109;?;?;37.0;311.0
-479.0;152.0;-4;?;-672.0;-89.0;?;-78;?;?;311.0
-480.0;152.0;-4;16;-673.0;-58.0;?;-78;-199.0;4.0;310.0
-480.0;151.0;-4;16;?;-89.0;?;-78;-196.0;9.0;?
-480.0;150.0;-4;16;-673.0;-73.0;?;?;?;5.0;311.0
?;149.0;-4;16;-674.0;?;-109;-78;-197.0;-30.0;?
-481.0;148.0;?;?;-674.0;-62.0;-109;?;-203.0;-29.0;310.0
-482.0;147.0;?;16;-675.0;-51.0;-109;-78;?;-20.0;310.0
-482.0;147.0;-4;16;?;-59.0;-109;?;-211.0;-6.0;309.0
-483.0;147.0;-4;16;-677.0;-59.0;-109;-78;-214.0;-13.0;309.0
-483.0;146.0;-4;16;?;?;-109;-78;-218.0;?;?
-483.0;?;-4;16;-679.0;-61.0;-109;-78;-223.0;-95.0;310.0
-482.0;?;-4;16;-680.0;-49.0;?;-78;-225.0;-127.0;309.0
?;140.0;-4;16;?;-64.0;-109;?;-228.0;-93.0;?
-481.0;139.0;-4;16;?;?;?;?;-231.0;?;307.0
-480.0;139.0;-4;16;-682.0;-45.0;-109;?;-236.0;?;307.0
-480.0;138.0;-4;16;-683.0;-18.0;-109;-78;-242.0;-47.0;306.0
?;138.0;-4;16;-683.0;-66.0;-109;-78;-248.0;-24.0;305.0
-480.0;139.0;-4;16;-683.0;?;-109;-78;?;?;305.0
-480.0;139.0;-4;16;-684.0;-65.0;-109;-78;-248.0;?;305.0
-480.0;?;-4;16;?;-6.0;?;-78;?;25.0;304.0
-480.0;140.0;-4;16;-684.0;-43.0;-109;-78;-252.0;34.0;304.0
-480.0;140.0;-4;16;-684.0;-62.0;-109;-78;?;?;304.0
-480.0;139.0;?;16;-685.0;-54.0;-109;-78;-262.0;-46.0;304.0
-479.0;?;?;16;-686.0;-66.0;-109;-78;-264.0;-47.0;304.0
-478.0;138.0;?;16;-686.0;?;-109;?;-266.0;-37.0;304.0
-477.0;?;-4;16;-686.0;?;-109;-78;-274.0;?;303.0
-477.0;136.0;?;16;-686.0;-53.0;-109;-78;-280.0;?;303.0
-477.0;?;-4;16;-686.0;?;-109;-78;-285.0;-22.0;303.0
-477.0;135.0;-4;16;-686.0;-34.0;-109;-78;?;-9.0;302.0
-476.0;134.0;-4;16;-686.0;?;-109;?;-291.0;-1.0;302.0
?;134.0;?;16;-687.0;?;-109;-78;-298.0;1.0;303.0
?;133.0;-4;16;-686.0;?;-109;-78;?;-7.0;302.0
-477.0;133.0;-4;16;?;-19.0;-109;-78;-314.0;-8.0;?
-477.0;132.0;-4;16;-687.0;-59.0;-109;-78;-324.0;?;303.0
-476.0;131.0;-4;16;-687.0;-68.0;-109;?;-335.0;-51.0;303.0
-475.0;130.0;-4;16;-687.0;-82.0;-109;-78;-343.0;?;304.0
-474.0;129.0;?;16;-687.0;?;-109;-78;?;-73.0;304.0
-474.0;128.0;?;16;-687.0;-71.0;-109;-78;-340.0;?;304.0
-474.0;?;-4;?;?;-91.0;?;-78;-345.0;-12.0;304.0
-474.0;127.0;-4;16;-688.0;-69.0;-109;-78;?;-36.0;304.0
-474.0;126.0;-4;?;-687.0;-73.0;-109;-78;-357.0;-48.0;304.0
-474.0;125.0;-4;16;?;-49.0;-109;?;-364.0;-37.0;304.0
-473.0;124.0;-4;16;-686.0;-48.0;-109;?;-372.0;-2.0;?
-473.0;?;-4;16;-685.0;?;-109;-78;-386.0;-6.0;304.0
?;122.0;-4;?;?;?;?;-78;-415.0;-6.0;305.0
-475.0;?;-4;?;-683.0;-65.0;?;-78;-454.0;-2.0;305.0
-475.0;119.0;-4;?;?;?;-109;-78;-492.0;?;305.0
-475.0;116.0;-4;16;-682.0;-60.0;?;-78;-519.0;?;?
-474.0;114.0;-4;16;-681.0;-68.0;-109;?;-527.0;-82.0;306.0
-473.0;110.0;?;16;-680.0;-49.0;-109;-78;?;?;307.0
-473.0;107.0;-4;16;-679.0;-59.0;-109;?;-525.0;-39.0;308.0
-474.0;105.0;-4;16;-677.0;?;-109;-78;-525.0;?;308.0
?;103.0;-4;16;-676.0;-5.0;-109;-78;-525.0;107.0;308.0
-479.0;102.0;?;16;-675.0;-32.0;-109;-78;-526.0;?;308.0
-483.0;101.0;-4;16;-674.0;-3.0;-109;?;-525.0;149.0;308.0
?;100.0;-4;16;-674.0;38.0;-109;?;-516.0;?;309.0
?;?;-4;16;-675.0;?;?;?;-512.0;105.0;?
-497.0;96.0;-4;16;?;18.0;-109;?;?;61.0;312.0
-498.0;92.0;-4;?;-678.0;?;-109;-79;-500.0;-34.0;?
-495.0;87.0;-4;16;-679.0;-67.0;-109;-78;-498.0;?;315.0
-490.0;79.0;-4;16;-680.0;-109.0;-109;-78;-501.0;-399.0;?
-484.0;?;-4;16;-682.0;-97.0;?;-79;?;-440.0;?
-477.0;69.0;-4;16;?;-69.0;?;-79;-489.0;-412.0;?
-469.0;67.0;-4;16;-678.0;-50.0;?;?;-486.0;-330.0;310.0
?;67.0;-4;16;-673.0;-58.0;-109;-79;-483.0;-110.0;305.0
-461.0;69.0;-4;16;-668.0;-79.0;?;?;?;98.0;299.0
?;73.0;-4;?;-663.0;?;?;-79;-479.0;267.0;292.0
?;76.0;-4;16;-659.0;-75.0;-109;-79;-473.0;341.0;288.0
-463.0;80.0;?;?;-656.0;?;-109;-79;?;334.0;287.0
-462.0;82.0;?;?;-654.0;-86.0;?;-78;-471.0;?;288.0
-460.0;82.0;-4;16;-652.0;-73.0;-109;-79;-471.0;125.0;?
?;81.0;?;16;-649.0;-69.0;-109;?;-468.0;18.0;290.0
-452.0;80.0;-4;16;-646.0;?;-109;-79;-468.0;-8.0;?
?;79.0;-4;16;-644.0;-82.0;-109;-79;-465.0;24.0;293.0
-449.0;78.0;-4;16;-642.0;-78.0;-109;-79;-456.0;50.0;294.0
-448.0;?;-4;16;-641.0;?;-109;-79;?;70.0;295.0
-447.0;76.0;-4;16;-641.0;-94.0;-109;?;?;54.0;296.0
?;76.0;-4;?;-640.0;-83.0;-109;-79;?;54.0;297.0
-446.0;75.0;-4;16;-640.0;-68.0;-109;-79;?;?;298.0
-446.0;76.0;-4;?;-640.0;?;-109;-79;?;4.0;297.0
-447.0;76.0;?;?;-641.0;-58.0;-109;-79;-342.0;6.0;297.0
-448.0;?;?;16;-642.0;-39.0;-109;-78;-329.0;?;296.0
-449.0;75.0;?;16;-644.0;-54.0;-109;-78;-324.0;-9.0;297.0
-450.0;75.0;-4;16;-646.0;-103.0;?;-79;-313.0;-16.0;297.0
-450.0;74.0;-4;16;-648.0;-69.0;-109;-78;-275.0;-54.0;298.0
-451.0;?;-4;16;-651.0;?;-109;-78;-221.0;-75.0;299.0
-452.0;70.0;-4;16;-653.0;-42.0;-109;-79;-183.0;-45.0;300.0
-451.0;?;-4;?;?;-3.0;-109;?;-161.0;?;?
?;?;-4;16;?;-65.0;?;-78;-152.0;-81.0;303.0
-451.0;?;?;16;-657.0;-61.0;-109;-78;-159.0;-67.0;?
-450.0;59.0;-4;16;-658.0;-57.0;-109;-79;-184.0;-27.0;308.0
-450.0;57.0;?;16;-661.0;-73.0;-109;-79;-216.0;?;311.0
-450.0;55.0;-4;?;-663.0;-39.0;-109;-79;-244.0;-20.0;?
?;54.0;-4;16;-666.0;-16.0;-109;-79;?;0.0;313.0
-450.0;54.0;-4;15;?;-48.0;-109;-79;-317.0;-32.0;312.0
-449.0;54.0;-4;15;-668.0;-20.0;-109;-79;-369.0;-95.0;311.0
-448.0;?;-4;15;?;-19.0;-109;-79;-412.0;-110.0;309.0
?;54.0;-4;15;-671.0;-21.0;?;?;?;-81.0;307.0
-447.0;55.0;-4;?;-675.0;-36.0;?;-79;-470.0;-49.0;305.0
-448.0;55.0;-4;15;-679.0;-11.0;?;-78;?;-51.0;303.0
-449.0;55.0;-4;16;-682.0;-47.0;?;-79;?;-69.0;301.0
-449.0;55.0;-4;16;?;-30.0;-108;?;?;-90.0;?
-448.0;55.0;-4;16;-686.0;-36.0;?;-79;-544.0;-89.0;297.0
-447.0;55.0;-4;16;-687.0;?;-106;-79;-542.0;-74.0;295.0
-446.0;55.0;-4;?;-687.0;-39.0;-106;-79;-544.0;-52.0;294.0
?;55.0;?;16;-687.0;-51.0;-106;?;?;?;?
-445.0;56.0;-4;16;?;-50.0;?;?;-547.0;51.0;?
-446.0;?;-4;16;-686.0;-35.0;-106;?;-543.0;?;294.0
-446.0;57.0;-4;16;-686.0;-34.0;-106;-79;-531.0;80.0;294.0
?;57.0;-5;16;-685.0;?;-106;-79;-518.0;30.0;?
-444.0;55.0;-5;16;?;?;-106;?;-511.0;-56.0;295.0
-441.0;?;-5;16;-685.0;-58.0;-106;-79;-508.0;?;296.0
-439.0;?;?;16;-684.0;?;-105;?;-503.0;-57.0;296.0
-438.0;?;-5;17;-684.0;-56.0;-105;-79;-499.0;-34.0;?
-437.0;50.0;-5;17;-683.0;?;-105;-79;-496.0;?;297.0
-438.0;49.0;-5;17;-683.0;?;-105;-79;-493.0;-17.0;?
?;49.0;?;17;-683.0;-54.0;-105;-79;-492.0;33.0;297.0
-438.0;48.0;?;?;-683.0;-58.0;-105;?;?;35.0;?
-437.0;?;-5;?;-684.0;-43.0;-105;-79;-489.0;18.0;296.0
?;48.0;?;17;-684.0;?;?;-79;?;?;296.0
-436.0;48.0;-6;17;-685.0;-90.0;-105;-79;-505.0;-32.0;295.0
-434.0;49.0;-6;17;-685.0;-55.0;?;-79;-514.0;-15.0;294.0
-433.0;51.0;-6;17;-686.0;-66.0;-106;-79;-523.0;?;293.0
-434.0;52.0;-6;17;-687.0;-70.0;-106;-79;-520.0;-18.0;292.0
-434.0;55.0;?;17;-689.0;-57.0;-106;?;-510.0;24.0;290.0
-434.0;58.0;?;18;?;-69.0;-106;-78;-505.0;-7.0;?
-435.0;59.0;-6;?;-693.0;?;-106;-78;-500.0;-35.0;286.0
-435.0;60.0;?;18;-696.0;-39.0;-106;?;-494.0;-53.0;?
-434.0;60.0;-6;18;?;-11.0;?;-78;-493.0;-94.0;283.0
-433.0;59.0;?;18;-700.0;-38.0;?;-78;-499.0;-140.0;281.0
-433.0;57.0;-6;18;-702.0;?;-106;-78;-502.0;-152.0;279.0
-433.0;55.0;-6;?;?;-12.0;-106;?;-503.0;-161.0;277.0
-434.0;54.0;-6;?;-709.0;7.0;-106;?;-503.0;-141.0;?
-436.0;53.0;-5;18;-713.0;5.0;-106;?;-503.0;-114.0;272.0
-438.0;52.0;-5;?;-717.0;5.0;-106;-78;-505.0;-98.0;269.0
?;51.0;-5;18;-721.0;32.0;-106;-78;-507.0;-142.0;267.0
-444.0;50.0;?;18;-726.0;?;?;-78;-511.0;-152.0;264.0
-447.0;49.0;-5;18;?;30.0;?;-78;?;-168.0;261.0
?;47.0;-5;18;-735.0;61.0;-106;-78;-517.0;-197.0;258.0
?;45.0;-5;18;-739.0;?;?;-78;-522.0;?;255.0
-455.0;42.0;?;18;-743.0;49.0;-106;-78;-526.0;?;252.0
-458.0;?;-5;?;-747.0;42.0;-106;-78;?;?;249.0
-462.0;37.0;-5;?;-751.0;19.0;?;?;-523.0;-226.0;246.0
-465.0;35.0;-5;?;-753.0;?;-106;-78;-519.0;-223.0;243.0
-469.0;33.0;-5;18;-756.0;85.0;-106;-78;-513.0;-224.0;?
-472.0;32.0;-5;18;-758.0;35.0;-106;-78;-506.0;-235.0;238.0
-475.0;30.0;?;?;-760.0;7.0;?;?;-500.0;-203.0;236.0
-478.0;?;-5;18;?;34.0;-106;-78;-490.0;-194.0;235.0
-482.0;29.0;-5;18;-762.0;66.0;-106;-78;-481.0;?;233.0
-486.0;29.0;-5;18;-763.0;49.0;-106;-78;-471.0;?;232.0
-491.0;30.0;-5;18;-764.0;46.0;-106;?;-461.0;17.0;231.0
-495.0;?;-5;?;-765.0;-10.0;-106;-78;-454.0;102.0;229.0
-499.0;?;-5;18;-764.0;34.0;-106;-78;-447.0;36.0;229.0
-502.0;36.0;-5;?;-763.0;44.0;-106;-78;-441.0;106.0;?
-505.0;38.0;-5;18;-763.0;29.0;?;-78;?;128.0;229.0
-507.0;39.0;-5;18;-762.0;-9.0;-106;-78;-430.0;57.0;?
-508.0;?;-5;18;-762.0;?;-106;-78;-426.0;46.0;230.0
-509.0;?;-5;18;-761.0;13.0;-106;-78;-422.0;52.0;?
-510.0;41.0;-5;18;-761.0;27.0;-106;-78;-418.0;98.0;232.0
-512.0;43.0;?;?;-761.0;?;?;-78;-416.0;159.0;232.0
-514.0;45.0;-5;?;-760.0;10.0;-106;-78;-413.0;195.0;233.0
-515.0;48.0;?;?;?;12.0;-106;-78;-411.0;?;?
?;50.0;-5;18;-758.0;19.0;-106;?;-409.0;?;?
-516.0;50.0;?;18;-757.0;?;-106;?;-406.0;99.0;237.0
-515.0;51.0;-5;18;-757.0;26.0;-106;-78;-402.0;51.0;239.0
?;?;-5;18;-756.0;0.0;?;-78;-399.0;?;?
-514.0;49.0;?;18;?;?;-106;-78;-397.0;?;?
-514.0;49.0;-5;18;-754.0;20.0;-106;-78;?;65.0;241.0
-514.0;50.0;-5;18;-753.0;20.0;-106;-78;-391.0;?;241.0
-515.0;51.0;-5;18;-754.0;12.0;-106;-78;-387.0;117.0;241.0
-516.0;52.0;-5;?;-754.0;?;?;-78;-384.0;167.0;241.0
?;54.0;-5;18;-754.0;-8.0;-106;-78;-381.0;176.0;241.0
-518.0;?;-5;18;-753.0;-3.0;-106;-78;-378.0;?;242.0
-517.0;56.0;-5;18;-753.0;17.0;-106;-78;-373.0;65.0;244.0
-517.0;?;-5;?;-753.0;11.0;-106;-78;-369.0;30.0;245.0
-515.0;55.0;-5;18;-752.0;0.0;-106;-78;-365.0;-4.0;245.0
-514.0;54.0;?;18;-752.0;-4.0;-106;-78;-362.0;?;246.0
-513.0;54.0;-5;?;-751.0;-39.0;-106;-78;-358.0;-18.0;246.0
-512.0;?;-5;?;?;?;?;-78;?;?;247.0
?;54.0;?;18;-750.0;2.0;-106;-78;-350.0;54.0;?
-512.0;54.0;-5;18;?;-8.0;-106;-78;-348.0;60.0;247.0
-512.0;54.0;-5;18;-749.0;?;-106;-78;-346.0;45.0;248.0
-511.0;54.0;?;18;-748.0;-1.0;-106;-78;?;36.0;248.0
?;?;-5;18;-748.0;6.0;-106;-78;-342.0;35.0;?
-510.0;54.0;?;18;-747.0;-10.0;-106;?;-340.0;19.0;?
-510.0;54.0;-5;18;-747.0;?;-106;?;-340.0;8.0;249.0
-509.0;?;-5;18;-746.0;13.0;?;-78;-339.0;?;249.0
?;53.0;-5;?;-746.0;-2.0;-106;-78;?;?;250.0
-509.0;52.0;-5;18;-745.0;-13.0;?;-78;-336.0;11.0;249.0
-509.0;52.0;-5;18;-745.0;-9.0;?;?;-336.0;43.0;249.0
-509.0;?;-5;18;-744.0;-29.0;-106;?;-336.0;41.0;249.0
-508.0;52.0;-5;18;-744.0;-39.0;?;-78;-336.0;16.0;250.0
-508.0;52.0;-5;18;-743.0;-16.0;-106;-78;-336.0;25.0;250.0
-508.0;52.0;-5;?;?;-14.0;-106;-78;-336.0;31.0;?
-508.0;?;?;18;-742.0;-28.0;-106;-78;-336.0;20.0;250.0
-508.0;51.0;-5;?;-742.0;-20.0;-106;?;-338.0;28.0;250.0
-507.0;51.0;-5;18;-742.0;-26.0;?;?;-340.0;14.0;250.0
-507.0;51.0;?;?;-742.0;12.0;?;?;-340.0;28.0;251.0
-506.0;51.0;-5;18;-741.0;-26.0;-106;-78;-342.0;?;251.0
-505.0;50.0;?;18;-741.0;-27.0;-106;-78;-344.0;8.0;?
?;51.0;-5;18;-741.0;-27.0;-106;-78;-347.0;24.0;251.0
-504.0;50.0;-5;18;?;?;-106;?;-351.0;?;251.0
-504.0;49.0;-5;18;-740.0;-31.0;-106;-78;?;?;251.0
-504.0;?;-5;?;-741.0;-13.0;?;-78;-359.0;-2.0;251.0
-504.0;49.0;-5;18;?;6.0;-106;-78;-363.0;10.0;?
-504.0;49.0;-5;18;-741.0;-47.0;-106;-78;-368.0;17.0;250.0
-504.0;?;-5;18;-741.0;-39.0;-106;-78;-374.0;-3.0;?
?;?;-5;?;-740.0;?;?;-78;?;39.0;251.0
-504.0;?;-5;18;?;-9.0;?;-78;-385.0;56.0;?
-504.0;49.0;?;18;?;?;-106;-78;-392.0;23.0;?
-503.0;48.0;-5;18;-741.0;-12.0;-106;-78;?;?;?
-503.0;47.0;-5;18;-741.0;-22.0;-106;-78;-407.0;?;?
-503.0;47.0;-5;?;-741.0;-31.0;?;-78;-415.0;14.0;253.0
-502.0;47.0;-5;18;?;?;-106;-78;-422.0;?;?
?;47.0;-5;18;-740.0;-36.0;-106;-78;-430.0;?;253.0
-501.0;47.0;-5;18;-741.0;-16.0;-106;-78;-438.0;35.0;253.0
-500.0;46.0;?;18;-741.0;-9.0;-106;?;?;5.0;?
-499.0;46.0;-5;?;?;-11.0;-106;?;-452.0;12.0;254.0
-499.0;46.0;-5;18;-741.0;-9.0;-106;-78;-458.0;0.0;254.0
-498.0;45.0;-5;18;?;-18.0;?;-78;?;13.0;254.0
?;45.0;-5;18;-740.0;-19.0;-106;-78;-469.0;22.0;?
-496.0;44.0;?;18;-740.0;-38.0;-106;?;-475.0;?;255.0
?;43.0;?;18;-739.0;-29.0;-106;-78;-480.0;-2.0;?
?;42.0;-5;18;?;-12.0;-106;-78;-483.0;6.0;256.0
-493.0;42.0;?;18;-738.0;-52.0;?;?;-485.0;67.0;256.0
?;41.0;-5;18;-737.0;-31.0;-106;-78;-485.0;-9.0;257.0
?;40.0;-5;?;-736.0;-42.0;-106;-78;?;20.0;256.0
-491.0;39.0;-5;18;?;-44.0;?;-78;?;35.0;?
?;39.0;-5;18;-734.0;-9.0;?;-78;?;16.0;257.0
?;38.0;-4;18;-733.0;-15.0;-106;-78;-474.0;46.0;258.0
-490.0;38.0;-4;18;-732.0;-21.0;?;-78;-470.0;?;258.0
?;37.0;-4;18;-731.0;-13.0;-106;-78;-467.0;47.0;?
-490.0;37.0;-4;18;-730.0;-12.0;-106;-78;-459.0;27.0;260.0
-491.0;37.0;-4;18;?;-41.0;-106;-78;-453.0;51.0;261.0
-492.0;38.0;?;18;-729.0;-43.0;-106;?;-450.0;59.0;262.0
-492.0;?;-4;18;-728.0;-66.0;-106;-78;-450.0;39.0;263.0
-492.0;?;-4;18;?;-68.0;-106;?;-450.0;61.0;264.0
-493.0;39.0;?;?;-726.0;-50.0;-106;-78;-450.0;71.0;?
?;40.0;-4;?;-725.0;?;-105;-78;-453.0;97.0;265.0
?;40.0;-4;18;-724.0;-66.0;?;?;-456.0;85.0;?
?;?;?;18;-724.0;-25.0;-105;-78;-460.0;72.0;267.0
-492.0;41.0;-4;18;-722.0;-24.0;-105;?;-464.0;?;?
-491.0;42.0;-4;18;?;-71.0;-105;-78;-465.0;?;268.0
-490.0;42.0;-4;?;-720.0;-64.0;-105;-78;-464.0;94.0;268.0
?;43.0;?;?;-719.0;-42.0;-105;-78;-463.0;99.0;?
-488.0;?;-4;18;-718.0;-58.0;-105;-78;-461.0;42.0;268.0
-487.0;41.0;-4;18;-717.0;?;-105;-78;?;45.0;268.0
-486.0;41.0;-4;18;?;-35.0;-105;?;-463.0;?;?
?;41.0;-4;18;-715.0;-11.0;-105;-78;-464.0;46.0;268.0
?;41.0;?;18;-714.0;-42.0;-105;-78;-464.0;56.0;268.0
-484.0;41.0;-4;18;-714.0;?;-105;-78;-470.0;?;269.0
-484.0;41.0;-4;18;-714.0;-66.0;-105;-78;-473.0;?;269.0
-484.0;?;?;18;-713.0;?;-105;?;-475.0;?;269.0
-483.0;42.0;-4;?;?;-49.0;-105;-78;-481.0;57.0;269.0
?;42.0;-4;18;-712.0;-68.0;-105;-78;-487.0;77.0;270.0
-481.0;42.0;-4;?;-711.0;-69.0;-105;?;-492.0;75.0;270.0
?;42.0;-4;18;?;-76.0;-105;-78;-496.0;35.0;270.0
-479.0;42.0;-4;?;-709.0;-72.0;-105;?;-498.0;42.0;270.0
-478.0;41.0;-4;18;-708.0;-67.0;-105;?;?;2.0;271.0
-477.0;40.0;-4;?;?;?;-105;-78;-500.0;-5.0;271.0
-475.0;39.0;-4;18;-708.0;-80.0;-105;-78;-502.0;-1.0;271.0
-475.0;38.0;?;18;-707.0;-71.0;-105;-78;-508.0;-6.0;271.0
-475.0;38.0;-4;18;?;-41.0;-105;-78;-505.0;37.0;272.0
?;39.0;-4;?;-707.0;-61.0;-105;-78;-497.0;24.0;272.0
-474.0;39.0;-4;18;-707.0;-39.0;?;-78;-494.0;7.0;273.0
-474.0;39.0;-4;?;-707.0;-62.0;-105;-78;-496.0;-4.0;272.0
-474.0;?;-4;17;-708.0;-47.0;-105;-78;?;-45.0;272.0
?;37.0;-4;?;-709.0;-44.0;-105;-78;?;-40.0;272.0
-476.0;37.0;?;17;?;-59.0;-105;-78;-496.0;-24.0;?
-478.0;38.0;-4;?;-711.0;-49.0;-105;-78;-504.0;-17.0;271.0
?;?;-4;18;-712.0;-78.0;-105;-78;-510.0;?;270.0
-481.0;38.0;-4;18;?;-79.0;-105;-78;-500.0;-38.0;269.0
-481.0;39.0;-4;18;-715.0;-88.0;-105;?;-473.0;?;269.0
?;?;-4;18;-717.0;-89.0;-105;-78;?;-7.0;269.0
-480.0;39.0;-4;18;-718.0;?;-106;-78;-393.0;-7.0;269.0
-478.0;39.0;-5;18;?;18.0;?;-77;-360.0;-2.0;?
-477.0;39.0;?;?;-720.0;25.0;-106;?;-341.0;7.0;?
-476.0;40.0;-5;?;-722.0;113.0;-106;-78;-330.0;29.0;270.0
-477.0;42.0;?;19;-724.0;?;-106;-77;?;62.0;270.0
-478.0;43.0;-5;19;-728.0;160.0;-106;-77;?;116.0;270.0
-481.0;44.0;-5;?;-734.0;172.0;-107;-77;-308.0;156.0;268.0
?;44.0;-5;19;?;206.0;?;-77;?;236.0;268.0
-491.0;43.0;?;?;-754.0;215.0;-107;-77;-311.0;242.0;268.0
?;40.0;-5;20;-762.0;?;-107;?;-345.0;128.0;270.0
-494.0;36.0;-5;20;-770.0;167.0;-107;?;-360.0;-25.0;?
-493.0;29.0;?;20;-776.0;117.0;-107;?;-360.0;-302.0;277.0
-489.0;20.0;?;20;-781.0;48.0;-107;-77;-351.0;-542.0;?
-482.0;?;?;?;-785.0;86.0;-107;-77;?;-720.0;285.0
?;2.0;-5;20;-788.0;114.0;-107;-77;?;-754.0;?
-471.0;-7.0;-5;20;-789.0;112.0;-107;-77;-362.0;?;283.0
?;-11.0;-5;19;?;122.0;-107;?;-357.0;-371.0;?
-474.0;-12.0;-5;19;-790.0;83.0;-107;-77;-357.0;-66.0;273.0
-479.0;-9.0;-5;19;?;?;-107;-77;?;125.0;268.0
-484.0;?;-5;19;?;121.0;?;-77;-367.0;201.0;265.0
-489.0;1.0;-5;20;?;?;-107;-77;-368.0;196.0;263.0
-493.0;5.0;-5;20;?;281.0;-107;-77;-369.0;199.0;?
-497.0;9.0;-5;20;-797.0;?;-107;-77;-367.0;?;260.0
-501.0;13.0;-5;?;-800.0;273.0;-107;-77;?;213.0;260.0
-506.0;?;?;20;-802.0;206.0;-107;-77;-357.0;274.0;260.0
-509.0;24.0;-5;20;-805.0;?;-107;?;-354.0;357.0;260.0
-510.0;28.0;?;?;-809.0;195.0;-107;-77;-353.0;367.0;262.0
-509.0;31.0;-5;20;-812.0;?;-107;-77;-351.0;332.0;?
-506.0;31.0;?;20;-817.0;147.0;?;-77;?;178.0;?
-501.0;?;-5;20;-819.0;167.0;-107;-77;-354.0;-50.0;270.0
-496.0;23.0;-5;20;-816.0;161.0;-107;-77;-359.0;-263.0;270.0
