InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-597.0;553.0;969.0;-63.0;-337.0;?;947.0;-892.0;257.0;?
-598.0;553.0;959.0;-68.0;-348.0;218.0;937.0;-894.0;255.0;?
-599.0;555.0;958.0;-74.0;-339.0;228.0;957.0;-898.0;261.0;90.0
?;553.0;988.0;-78.0;?;224.0;954.0;-898.0;257.0;80.0
?;?;976.0;?;-356.0;222.0;963.0;-898.0;253.0;79.0
-600.0;555.0;?;-70.0;-347.0;?;975.0;?;258.0;59.0
-600.0;551.0;953.0;-67.0;?;222.0;937.0;-895.0;?;?
-602.0;548.0;951.0;-71.0;-361.0;221.0;932.0;-894.0;246.0;100.0
-601.0;?;?;-75.0;?;?;962.0;-899.0;?;?
?;548.0;971.0;-82.0;-352.0;225.0;989.0;?;?;83.0
?;?;972.0;-86.0;-353.0;225.0;?;?;244.0;86.0
-600.0;549.0;979.0;-80.0;-345.0;233.0;?;-888.0;250.0;79.0
-597.0;545.0;968.0;-70.0;-352.0;226.0;981.0;?;243.0;74.0
-601.0;542.0;959.0;-73.0;-354.0;225.0;?;?;239.0;?
-599.0;544.0;?;-79.0;-344.0;231.0;944.0;-899.0;241.0;85.0
-598.0;543.0;971.0;-87.0;-352.0;227.0;?;-903.0;238.0;89.0
-599.0;540.0;967.0;-80.0;-355.0;229.0;966.0;-902.0;233.0;52.0
-599.0;544.0;952.0;-79.0;-344.0;?;985.0;-898.0;239.0;78.0
-599.0;541.0;958.0;-82.0;-350.0;232.0;981.0;-897.0;235.0;85.0
?;540.0;959.0;-80.0;?;231.0;979.0;-903.0;229.0;?
-598.0;544.0;969.0;-79.0;?;237.0;937.0;-903.0;234.0;?
-597.0;?;?;-82.0;?;235.0;962.0;?;229.0;59.0
?;540.0;?;-92.0;-353.0;?;995.0;-901.0;224.0;89.0
?;543.0;962.0;-92.0;?;243.0;993.0;-899.0;226.0;80.0
?;?;971.0;-86.0;-348.0;239.0;933.0;-894.0;223.0;101.0
-599.0;541.0;952.0;-83.0;?;239.0;988.0;-894.0;219.0;81.0
-598.0;?;961.0;-95.0;-341.0;244.0;945.0;-902.0;224.0;?
-599.0;538.0;951.0;-97.0;-350.0;238.0;964.0;-904.0;218.0;90.0
-598.0;539.0;964.0;-92.0;?;236.0;929.0;-902.0;215.0;112.0
-598.0;542.0;?;-74.0;-352.0;?;971.0;-901.0;218.0;83.0
-598.0;543.0;?;?;?;237.0;960.0;-897.0;216.0;92.0
?;543.0;?;-83.0;-354.0;236.0;981.0;-896.0;?;?
-596.0;543.0;986.0;-84.0;-351.0;236.0;944.0;-890.0;?;?
-598.0;541.0;967.0;-72.0;-351.0;234.0;?;-890.0;217.0;60.0
-598.0;542.0;?;-69.0;-353.0;?;943.0;?;216.0;67.0
-599.0;?;966.0;-82.0;-352.0;232.0;?;-902.0;215.0;69.0
?;540.0;970.0;-83.0;-353.0;232.0;953.0;-900.0;?;78.0
-597.0;541.0;984.0;-82.0;-355.0;?;946.0;-896.0;?;79.0
-596.0;539.0;961.0;-85.0;-354.0;232.0;939.0;-892.0;?;?
-596.0;541.0;970.0;-88.0;-353.0;234.0;996.0;-898.0;214.0;98.0
?;541.0;971.0;-86.0;-354.0;232.0;?;-899.0;213.0;86.0
?;538.0;?;?;-352.0;233.0;915.0;-900.0;213.0;?
-599.0;540.0;949.0;-88.0;-353.0;235.0;?;?;213.0;87.0
-597.0;539.0;946.0;?;-353.0;?;953.0;-897.0;213.0;80.0
-597.0;540.0;?;-76.0;-351.0;?;990.0;-892.0;?;89.0
-596.0;539.0;966.0;?;-350.0;236.0;?;-898.0;213.0;73.0
-597.0;541.0;?;-79.0;-347.0;?;933.0;-901.0;211.0;?
?;540.0;952.0;-87.0;-346.0;234.0;?;-896.0;210.0;68.0
-597.0;539.0;?;-89.0;-343.0;235.0;966.0;-890.0;211.0;?
-596.0;?;966.0;-89.0;?;234.0;956.0;?;211.0;82.0
-597.0;541.0;972.0;-84.0;-344.0;234.0;973.0;-892.0;210.0;77.0
?;540.0;963.0;-88.0;-345.0;234.0;941.0;-896.0;212.0;88.0
-598.0;541.0;965.0;-85.0;-345.0;233.0;964.0;-897.0;213.0;89.0
-596.0;540.0;?;-89.0;-345.0;234.0;973.0;-896.0;213.0;79.0
-597.0;541.0;?;-90.0;?;?;962.0;-897.0;213.0;79.0
-597.0;540.0;971.0;-90.0;?;234.0;953.0;?;212.0;79.0
-596.0;541.0;971.0;?;?;233.0;943.0;-902.0;214.0;91.0
-597.0;542.0;980.0;-84.0;-339.0;234.0;?;-908.0;213.0;82.0
-595.0;541.0;970.0;?;-337.0;237.0;923.0;?;212.0;?
?;541.0;956.0;?;?;237.0;?;-908.0;212.0;77.0
-594.0;539.0;931.0;-82.0;-329.0;?;?;?;211.0;71.0
-593.0;541.0;951.0;-86.0;-326.0;239.0;940.0;-899.0;?;53.0
-592.0;?;976.0;?;-323.0;244.0;?;-902.0;?;?
-592.0;538.0;980.0;?;-321.0;?;1004.0;-907.0;209.0;52.0
-591.0;537.0;1000.0;-93.0;-322.0;250.0;977.0;-896.0;208.0;20.0
-592.0;535.0;969.0;?;-320.0;?;931.0;?;208.0;-17.0
?;?;925.0;-98.0;-320.0;253.0;955.0;-871.0;211.0;31.0
-591.0;534.0;?;-107.0;-323.0;252.0;938.0;-887.0;216.0;55.0
-592.0;?;?;-115.0;-326.0;?;1003.0;-914.0;?;112.0
-592.0;537.0;?;-128.0;-329.0;246.0;1033.0;-934.0;?;167.0
-595.0;538.0;985.0;-168.0;-335.0;240.0;936.0;-918.0;?;188.0
-596.0;540.0;925.0;-189.0;-344.0;232.0;877.0;-880.0;235.0;164.0
-601.0;547.0;924.0;-142.0;-355.0;223.0;914.0;-874.0;244.0;?
?;549.0;916.0;-85.0;-369.0;220.0;913.0;-895.0;?;123.0
-605.0;552.0;?;-29.0;-382.0;216.0;931.0;?;?;129.0
-605.0;560.0;934.0;?;-386.0;209.0;?;?;296.0;161.0
?;566.0;965.0;23.0;-386.0;201.0;1009.0;-885.0;?;163.0
-605.0;569.0;957.0;7.0;-382.0;?;1020.0;-852.0;316.0;?
-604.0;575.0;961.0;-12.0;-371.0;179.0;940.0;?;318.0;189.0
-604.0;578.0;946.0;?;-357.0;166.0;899.0;-872.0;320.0;138.0
-599.0;579.0;957.0;-21.0;?;156.0;866.0;-867.0;?;95.0
-596.0;?;936.0;?;-331.0;146.0;?;-890.0;329.0;108.0
?;581.0;945.0;39.0;-319.0;142.0;891.0;-891.0;332.0;?
-593.0;581.0;944.0;71.0;-307.0;138.0;911.0;-883.0;335.0;80.0
-590.0;586.0;960.0;47.0;-296.0;138.0;932.0;-875.0;332.0;97.0
-591.0;589.0;987.0;-38.0;-284.0;137.0;956.0;-869.0;326.0;81.0
-591.0;?;998.0;-58.0;-280.0;137.0;963.0;-864.0;309.0;69.0
?;585.0;982.0;-38.0;-280.0;141.0;?;-857.0;?;78.0
-593.0;581.0;980.0;-44.0;-287.0;153.0;999.0;-856.0;?;55.0
-594.0;?;?;-54.0;-296.0;167.0;985.0;-880.0;265.0;39.0
-597.0;571.0;?;?;?;189.0;952.0;-907.0;255.0;43.0
-598.0;?;?;-79.0;-323.0;214.0;944.0;-926.0;248.0;67.0
-601.0;?;?;-100.0;-339.0;244.0;931.0;?;?;58.0
?;555.0;981.0;-97.0;-352.0;266.0;998.0;-921.0;?;34.0
-605.0;?;?;-106.0;-365.0;278.0;993.0;-926.0;218.0;21.0
-604.0;546.0;1011.0;?;-371.0;288.0;1023.0;-924.0;206.0;2.0
-605.0;541.0;984.0;-106.0;-376.0;293.0;975.0;-918.0;197.0;7.0
-604.0;537.0;?;-108.0;-380.0;292.0;988.0;-911.0;187.0;51.0
-602.0;534.0;946.0;-116.0;-378.0;291.0;982.0;?;?;65.0
-602.0;532.0;981.0;-135.0;-378.0;?;1197.0;-942.0;175.0;?
?;531.0;1012.0;-152.0;-375.0;?;923.0;-946.0;174.0;35.0
?;533.0;992.0;-179.0;-376.0;?;921.0;-925.0;?;47.0
-603.0;536.0;990.0;?;-374.0;269.0;?;-910.0;179.0;69.0
?;538.0;?;-108.0;-377.0;260.0;848.0;-887.0;182.0;101.0
-605.0;538.0;961.0;-84.0;-377.0;258.0;817.0;?;184.0;120.0
-607.0;540.0;960.0;-104.0;-378.0;253.0;751.0;-942.0;191.0;131.0
-608.0;543.0;940.0;-136.0;-378.0;247.0;792.0;-945.0;195.0;151.0
-608.0;543.0;938.0;-116.0;?;?;890.0;-920.0;201.0;124.0
-612.0;548.0;959.0;-91.0;-384.0;233.0;?;-909.0;206.0;116.0
-613.0;550.0;939.0;-45.0;-390.0;227.0;1013.0;-905.0;211.0;122.0
-612.0;554.0;?;?;-392.0;220.0;1037.0;-897.0;219.0;105.0
-613.0;556.0;981.0;0.0;?;214.0;1051.0;-874.0;226.0;84.0
?;557.0;975.0;-10.0;-390.0;211.0;1029.0;-875.0;234.0;97.0
-612.0;558.0;?;?;-381.0;211.0;?;-887.0;?;111.0
-612.0;?;958.0;-58.0;?;207.0;931.0;-891.0;?;116.0
-612.0;557.0;967.0;-37.0;-364.0;210.0;910.0;-886.0;244.0;?
-609.0;560.0;966.0;?;?;?;?;-906.0;?;136.0
-609.0;559.0;944.0;-69.0;?;213.0;880.0;-906.0;242.0;129.0
-608.0;560.0;943.0;-68.0;-331.0;215.0;899.0;-895.0;243.0;148.0
-607.0;561.0;933.0;-71.0;-322.0;215.0;962.0;?;246.0;157.0
-605.0;562.0;943.0;-48.0;-315.0;218.0;914.0;-894.0;246.0;147.0
?;562.0;953.0;-26.0;?;220.0;958.0;-889.0;249.0;122.0
?;561.0;980.0;-25.0;-311.0;224.0;?;-883.0;249.0;97.0
-604.0;564.0;981.0;-18.0;-309.0;225.0;983.0;-875.0;254.0;84.0
-603.0;561.0;988.0;?;-307.0;227.0;?;-866.0;?;82.0
?;559.0;980.0;5.0;?;227.0;982.0;-868.0;255.0;65.0
-602.0;559.0;990.0;-28.0;-302.0;226.0;963.0;-878.0;?;56.0
-604.0;555.0;970.0;-62.0;-300.0;?;955.0;-898.0;256.0;106.0
?;551.0;955.0;?;-298.0;221.0;906.0;-907.0;257.0;151.0
-602.0;549.0;951.0;-89.0;-295.0;220.0;937.0;-912.0;264.0;147.0
-601.0;549.0;950.0;-111.0;-296.0;221.0;997.0;-922.0;273.0;?
?;549.0;?;-126.0;?;214.0;1033.0;-931.0;?;?
-603.0;?;?;-117.0;-297.0;?;?;-920.0;276.0;?
-603.0;548.0;943.0;-55.0;-301.0;197.0;919.0;?;275.0;126.0
-602.0;?;?;-15.0;-300.0;191.0;874.0;-884.0;274.0;119.0
-601.0;549.0;959.0;-23.0;-298.0;190.0;866.0;-876.0;271.0;128.0
-602.0;549.0;?;-60.0;-291.0;191.0;946.0;-902.0;270.0;117.0
-599.0;548.0;971.0;-86.0;-285.0;197.0;993.0;?;?;84.0
-601.0;550.0;970.0;?;-282.0;?;1034.0;-893.0;?;85.0
-599.0;550.0;?;-30.0;-279.0;?;1005.0;?;259.0;77.0
-597.0;548.0;991.0;-39.0;-273.0;215.0;908.0;-895.0;?;71.0
-597.0;548.0;974.0;-43.0;-272.0;225.0;940.0;-899.0;258.0;96.0
-597.0;546.0;?;-58.0;-271.0;?;927.0;-902.0;258.0;81.0
-595.0;?;980.0;-86.0;-266.0;239.0;917.0;-905.0;253.0;?
-595.0;543.0;993.0;?;?;242.0;915.0;-905.0;253.0;?
-598.0;542.0;?;-99.0;-263.0;245.0;911.0;-917.0;247.0;?
?;539.0;?;-83.0;-266.0;242.0;?;-915.0;246.0;63.0
-596.0;537.0;?;-88.0;-268.0;241.0;969.0;-910.0;244.0;104.0
-597.0;535.0;971.0;-97.0;-273.0;239.0;?;-917.0;243.0;?
-597.0;534.0;975.0;-98.0;-276.0;236.0;924.0;?;241.0;69.0
-597.0;?;961.0;-95.0;?;235.0;922.0;-923.0;239.0;69.0
-597.0;533.0;?;-75.0;-284.0;231.0;962.0;?;?;?
?;531.0;990.0;-90.0;-287.0;227.0;933.0;-922.0;?;60.0
?;529.0;980.0;-88.0;-288.0;?;953.0;-911.0;234.0;69.0
-597.0;527.0;989.0;?;-288.0;?;924.0;?;?;?
-596.0;527.0;?;-101.0;-287.0;?;?;-906.0;229.0;87.0
?;526.0;991.0;-102.0;-289.0;228.0;944.0;-904.0;229.0;?
-598.0;524.0;?;-99.0;-295.0;228.0;995.0;-909.0;226.0;80.0
-598.0;524.0;?;?;-300.0;229.0;?;-915.0;225.0;35.0
-599.0;526.0;978.0;-104.0;-305.0;232.0;1063.0;-924.0;225.0;55.0
-600.0;525.0;?;?;-310.0;233.0;1008.0;-923.0;222.0;55.0
?;?;968.0;-102.0;-317.0;?;1049.0;-924.0;225.0;76.0
-602.0;531.0;972.0;-92.0;-322.0;238.0;833.0;-931.0;223.0;74.0
?;531.0;959.0;?;-330.0;238.0;683.0;-931.0;224.0;99.0
?;535.0;941.0;-107.0;-331.0;238.0;514.0;-927.0;?;71.0
-607.0;538.0;964.0;-95.0;-337.0;237.0;899.0;-917.0;227.0;137.0
-607.0;541.0;974.0;-92.0;-341.0;236.0;909.0;-905.0;230.0;160.0
?;543.0;944.0;-79.0;?;232.0;914.0;?;?;119.0
?;?;952.0;?;-357.0;?;?;-891.0;?;110.0
-610.0;549.0;951.0;-71.0;-368.0;225.0;?;-858.0;246.0;130.0
?;552.0;953.0;?;-377.0;223.0;926.0;-905.0;255.0;124.0
-612.0;?;?;19.0;-383.0;217.0;952.0;-889.0;265.0;124.0
-613.0;560.0;951.0;?;-383.0;212.0;?;-883.0;273.0;156.0
-613.0;562.0;950.0;-40.0;-380.0;?;?;?;278.0;149.0
-612.0;566.0;955.0;?;-375.0;200.0;951.0;-888.0;284.0;118.0
-612.0;568.0;?;-27.0;?;193.0;943.0;-880.0;?;130.0
?;569.0;950.0;-28.0;?;?;939.0;?;290.0;137.0
-608.0;573.0;950.0;-16.0;-360.0;185.0;?;-877.0;294.0;142.0
-609.0;?;957.0;4.0;?;?;957.0;-879.0;298.0;?
-606.0;573.0;?;-8.0;-352.0;181.0;946.0;-878.0;303.0;116.0
-608.0;?;?;-18.0;-347.0;180.0;924.0;-883.0;?;111.0
-606.0;573.0;956.0;?;?;180.0;949.0;-879.0;302.0;110.0
?;570.0;957.0;-18.0;-347.0;180.0;?;-887.0;301.0;?
-606.0;571.0;971.0;?;-347.0;183.0;905.0;-882.0;301.0;99.0
-604.0;571.0;961.0;-36.0;-346.0;?;885.0;-890.0;?;107.0
-602.0;569.0;970.0;?;-343.0;187.0;937.0;?;?;78.0
-603.0;567.0;963.0;-61.0;-342.0;193.0;968.0;-904.0;297.0;80.0
-605.0;565.0;977.0;?;-337.0;197.0;940.0;?;?;92.0
-602.0;562.0;961.0;-76.0;-335.0;203.0;?;-900.0;?;?
-601.0;563.0;968.0;-69.0;-332.0;205.0;987.0;?;294.0;64.0
-601.0;561.0;963.0;-60.0;-329.0;207.0;977.0;?;?;?
?;561.0;966.0;?;?;?;921.0;-901.0;291.0;75.0
-599.0;560.0;?;-63.0;-328.0;207.0;963.0;-900.0;292.0;78.0
-599.0;559.0;971.0;-66.0;-328.0;204.0;901.0;?;292.0;103.0
-599.0;559.0;963.0;-79.0;-333.0;204.0;920.0;-897.0;?;107.0
-601.0;561.0;968.0;-77.0;-336.0;203.0;?;-906.0;290.0;?
-601.0;560.0;956.0;-81.0;-340.0;202.0;976.0;-909.0;289.0;107.0
-599.0;560.0;971.0;-104.0;?;199.0;934.0;-907.0;290.0;92.0
?;562.0;?;-86.0;-345.0;199.0;?;?;?;?
-601.0;562.0;951.0;?;-346.0;198.0;?;-903.0;?;109.0
-604.0;?;952.0;-53.0;-347.0;195.0;934.0;-893.0;294.0;100.0
-602.0;564.0;952.0;?;-347.0;193.0;933.0;-894.0;298.0;121.0
-600.0;?;962.0;-53.0;-350.0;?;?;-899.0;297.0;114.0
?;568.0;971.0;?;-341.0;?;922.0;-894.0;304.0;89.0
-601.0;?;970.0;?;-349.0;180.0;939.0;?;304.0;118.0
?;564.0;971.0;-63.0;?;167.0;978.0;-896.0;306.0;110.0
-603.0;570.0;?;-58.0;?;165.0;971.0;-891.0;310.0;99.0
-602.0;568.0;942.0;?;-356.0;141.0;939.0;-884.0;?;96.0
?;565.0;?;?;-359.0;120.0;954.0;?;306.0;109.0
-602.0;569.0;968.0;-56.0;-351.0;112.0;923.0;-896.0;311.0;84.0
-602.0;?;957.0;-58.0;-359.0;94.0;?;-896.0;310.0;76.0
-603.0;565.0;967.0;-61.0;?;79.0;?;-899.0;309.0;?
-605.0;570.0;978.0;-64.0;-353.0;78.0;931.0;-896.0;?;111.0
-604.0;?;973.0;-68.0;-363.0;?;967.0;-899.0;318.0;?
?;566.0;962.0;-69.0;-367.0;61.0;?;-900.0;319.0;81.0
-605.0;567.0;953.0;-75.0;-362.0;73.0;915.0;-902.0;324.0;98.0
-604.0;567.0;943.0;-78.0;?;76.0;942.0;?;?;89.0
-606.0;?;943.0;-67.0;?;90.0;923.0;-904.0;316.0;110.0
-606.0;571.0;953.0;-56.0;?;115.0;?;-907.0;319.0;96.0
?;?;961.0;-59.0;-369.0;123.0;909.0;-903.0;315.0;?
?;?;959.0;?;?;137.0;?;-892.0;309.0;100.0
-606.0;572.0;964.0;?;?;163.0;917.0;-885.0;311.0;81.0
-605.0;566.0;968.0;-47.0;-369.0;178.0;944.0;-883.0;298.0;?
-604.0;?;958.0;-47.0;-372.0;189.0;936.0;-882.0;294.0;?
-605.0;569.0;958.0;?;?;209.0;958.0;-892.0;293.0;104.0
-606.0;566.0;943.0;?;-374.0;217.0;947.0;-892.0;286.0;125.0
-605.0;?;951.0;-61.0;-377.0;218.0;946.0;-894.0;?;?
-606.0;571.0;970.0;-63.0;?;231.0;968.0;-893.0;?;128.0
-606.0;568.0;969.0;-61.0;-379.0;219.0;950.0;-896.0;281.0;120.0
-608.0;565.0;?;-45.0;-385.0;?;962.0;-898.0;276.0;112.0
-610.0;?;961.0;-24.0;-382.0;198.0;944.0;-896.0;279.0;99.0
-610.0;565.0;978.0;-27.0;-388.0;175.0;952.0;-889.0;277.0;99.0
?;560.0;980.0;-48.0;-396.0;145.0;951.0;-893.0;?;89.0
?;565.0;960.0;-47.0;-389.0;135.0;954.0;-894.0;282.0;?
-611.0;560.0;954.0;-42.0;-394.0;?;946.0;-898.0;283.0;97.0
-611.0;558.0;?;-48.0;-396.0;102.0;952.0;-900.0;283.0;98.0
?;?;971.0;-61.0;-386.0;100.0;961.0;?;?;74.0
-610.0;554.0;966.0;-67.0;?;89.0;929.0;-901.0;284.0;106.0
-611.0;550.0;?;?;-390.0;88.0;?;?;282.0;123.0
-611.0;?;963.0;-67.0;-380.0;?;949.0;-898.0;283.0;110.0
-609.0;548.0;954.0;-68.0;-381.0;?;923.0;-895.0;?;122.0
-609.0;547.0;954.0;-72.0;-382.0;119.0;926.0;-899.0;?;113.0
-610.0;552.0;938.0;?;-364.0;155.0;956.0;-898.0;?;106.0
-610.0;550.0;950.0;-69.0;-368.0;169.0;927.0;?;270.0;123.0
-606.0;548.0;957.0;?;?;?;945.0;-899.0;263.0;124.0
-608.0;551.0;970.0;-58.0;?;210.0;963.0;-897.0;258.0;95.0
-607.0;549.0;963.0;-49.0;?;220.0;951.0;?;246.0;78.0
-606.0;?;960.0;?;-356.0;229.0;979.0;-881.0;239.0;98.0
-608.0;550.0;?;-38.0;-346.0;243.0;942.0;-880.0;237.0;?
-606.0;?;961.0;-39.0;-345.0;?;?;-883.0;232.0;88.0
-606.0;547.0;?;-46.0;-348.0;246.0;968.0;-894.0;232.0;93.0
-607.0;548.0;968.0;-62.0;?;252.0;938.0;-902.0;235.0;103.0
-605.0;544.0;976.0;?;-344.0;239.0;910.0;-900.0;234.0;67.0
-606.0;541.0;972.0;?;-345.0;229.0;?;-903.0;235.0;81.0
-605.0;545.0;966.0;-77.0;?;?;951.0;-907.0;242.0;87.0
-605.0;?;974.0;-81.0;?;217.0;976.0;-916.0;242.0;112.0
-605.0;540.0;?;-64.0;?;?;975.0;-912.0;247.0;?
-607.0;541.0;969.0;-85.0;-332.0;200.0;948.0;-909.0;253.0;?
-607.0;541.0;952.0;-77.0;-338.0;189.0;923.0;?;256.0;108.0
-607.0;539.0;951.0;-69.0;-341.0;183.0;962.0;-907.0;254.0;95.0
-608.0;545.0;958.0;-67.0;-331.0;185.0;935.0;-904.0;264.0;114.0
-606.0;544.0;961.0;-70.0;-337.0;180.0;967.0;-902.0;262.0;122.0
-604.0;?;960.0;-72.0;-338.0;?;935.0;-899.0;262.0;101.0
-607.0;548.0;961.0;?;-330.0;?;905.0;?;264.0;108.0
-605.0;544.0;971.0;-56.0;-332.0;187.0;905.0;-897.0;263.0;109.0
-606.0;543.0;970.0;-56.0;-337.0;?;954.0;-894.0;?;108.0
-609.0;?;960.0;?;-328.0;200.0;?;-899.0;265.0;89.0
-605.0;?;?;?;-335.0;204.0;?;-895.0;261.0;102.0
-604.0;546.0;969.0;-59.0;-334.0;204.0;1011.0;-896.0;257.0;108.0
-606.0;549.0;986.0;-56.0;-325.0;216.0;913.0;-895.0;262.0;111.0
-603.0;546.0;970.0;?;-331.0;218.0;968.0;?;258.0;123.0
-604.0;546.0;?;?;-332.0;216.0;?;-898.0;254.0;?
?;550.0;966.0;-55.0;?;230.0;?;-896.0;259.0;?
-605.0;548.0;978.0;-65.0;-329.0;227.0;946.0;-896.0;258.0;95.0
-604.0;547.0;969.0;-66.0;-333.0;?;936.0;-902.0;256.0;93.0
-606.0;?;951.0;-63.0;-324.0;225.0;?;-893.0;258.0;93.0
-607.0;547.0;964.0;-53.0;-331.0;218.0;?;-907.0;253.0;113.0
?;544.0;?;-55.0;-335.0;206.0;?;-899.0;251.0;128.0
-605.0;548.0;964.0;-68.0;-326.0;210.0;934.0;-900.0;254.0;119.0
-605.0;546.0;?;-69.0;-329.0;206.0;896.0;-902.0;?;136.0
-604.0;545.0;934.0;-71.0;-334.0;200.0;883.0;-895.0;252.0;120.0
-605.0;?;915.0;-75.0;?;207.0;892.0;?;256.0;120.0
?;?;934.0;-58.0;?;202.0;899.0;-902.0;253.0;?
-607.0;542.0;932.0;-47.0;-334.0;199.0;928.0;-898.0;?;129.0
-607.0;547.0;933.0;-51.0;-328.0;205.0;?;-897.0;257.0;135.0
-605.0;543.0;?;-24.0;-330.0;?;?;-869.0;253.0;97.0
-604.0;542.0;?;-5.0;-334.0;198.0;?;-856.0;251.0;59.0
-607.0;?;965.0;-27.0;-320.0;207.0;950.0;-859.0;252.0;50.0
-605.0;543.0;958.0;-31.0;-324.0;202.0;?;-867.0;?;32.0
?;537.0;969.0;-27.0;-328.0;197.0;993.0;-875.0;239.0;?
-604.0;532.0;991.0;-33.0;-326.0;200.0;984.0;?;?;-18.0
-604.0;529.0;1011.0;-60.0;-329.0;?;1006.0;-892.0;227.0;-13.0
-605.0;?;1031.0;-83.0;-333.0;198.0;1044.0;?;220.0;?
-605.0;513.0;?;-109.0;-336.0;204.0;?;-901.0;212.0;-21.0
?;?;1057.0;-151.0;-338.0;?;1010.0;-914.0;204.0;-75.0
-605.0;?;1030.0;-180.0;-341.0;211.0;923.0;-931.0;?;-52.0
-602.0;493.0;990.0;-196.0;-344.0;219.0;961.0;?;189.0;-58.0
-601.0;487.0;990.0;-170.0;-348.0;?;1020.0;-974.0;?;-59.0
-598.0;479.0;1012.0;-177.0;-347.0;?;1019.0;-997.0;176.0;-80.0
-595.0;?;1037.0;-191.0;-336.0;246.0;1039.0;?;?;?
-593.0;?;1036.0;-229.0;-321.0;255.0;998.0;?;163.0;-122.0
-589.0;467.0;1017.0;-232.0;-305.0;266.0;980.0;-944.0;160.0;-97.0
?;463.0;998.0;?;-285.0;270.0;969.0;-926.0;?;?
-584.0;463.0;988.0;-203.0;-268.0;?;?;-940.0;157.0;-12.0
?;463.0;967.0;-213.0;-250.0;?;932.0;?;155.0;11.0
-582.0;464.0;971.0;-264.0;?;287.0;?;-976.0;156.0;20.0
-582.0;468.0;972.0;-275.0;-218.0;285.0;935.0;?;158.0;34.0
-581.0;474.0;955.0;-228.0;?;279.0;922.0;-941.0;162.0;61.0
-583.0;480.0;?;?;-200.0;277.0;963.0;-923.0;169.0;?
-582.0;484.0;1041.0;?;-194.0;272.0;1032.0;?;178.0;?
-583.0;492.0;1142.0;-126.0;-187.0;?;1140.0;-911.0;187.0;?
-583.0;499.0;1208.0;-111.0;-178.0;255.0;1118.0;-902.0;202.0;151.0
-584.0;502.0;?;-101.0;-172.0;237.0;?;-892.0;215.0;150.0
-586.0;507.0;825.0;-77.0;?;?;764.0;?;?;138.0
-586.0;506.0;784.0;?;-159.0;211.0;796.0;-935.0;236.0;86.0
-587.0;506.0;786.0;-88.0;-153.0;192.0;875.0;-1020.0;242.0;85.0
-586.0;500.0;738.0;-85.0;-147.0;177.0;827.0;-1094.0;245.0;154.0
-581.0;492.0;777.0;?;?;162.0;?;-1080.0;248.0;?
-577.0;480.0;880.0;-31.0;?;?;850.0;-840.0;243.0;187.0
-570.0;470.0;968.0;-20.0;-114.0;142.0;?;-739.0;?;162.0
-569.0;459.0;1066.0;-62.0;-102.0;140.0;?;-743.0;200.0;162.0
-566.0;?;1061.0;?;-96.0;150.0;1001.0;-726.0;176.0;163.0
-564.0;?;1020.0;61.0;?;178.0;?;-712.0;149.0;124.0
-559.0;404.0;999.0;70.0;-82.0;212.0;959.0;?;128.0;?
-556.0;390.0;929.0;13.0;-69.0;241.0;995.0;-848.0;113.0;134.0
-551.0;?;900.0;-13.0;-49.0;277.0;1016.0;-954.0;97.0;?
-545.0;372.0;952.0;-27.0;-27.0;318.0;?;-996.0;80.0;98.0
?;364.0;989.0;?;-2.0;365.0;?;-944.0;56.0;87.0
-532.0;356.0;980.0;?;?;394.0;988.0;-915.0;26.0;98.0
-525.0;348.0;981.0;-46.0;?;417.0;972.0;-878.0;-8.0;99.0
-520.0;340.0;?;?;?;442.0;990.0;-842.0;-46.0;81.0
-516.0;?;?;16.0;42.0;461.0;959.0;-844.0;-85.0;120.0
-514.0;?;?;-70.0;?;475.0;908.0;-900.0;-119.0;121.0
-512.0;326.0;909.0;-88.0;32.0;485.0;865.0;-909.0;-144.0;140.0
-512.0;322.0;927.0;-66.0;?;492.0;946.0;-914.0;-162.0;159.0
?;?;972.0;-74.0;1.0;493.0;909.0;?;?;193.0
-514.0;320.0;931.0;-61.0;-15.0;488.0;899.0;-919.0;-167.0;?
?;319.0;896.0;?;-30.0;470.0;900.0;?;-162.0;?
-518.0;318.0;?;-15.0;-43.0;456.0;889.0;-857.0;-154.0;?
-520.0;321.0;937.0;?;-49.0;446.0;962.0;-863.0;-144.0;151.0
?;324.0;965.0;-5.0;-52.0;?;995.0;-902.0;-134.0;121.0
-523.0;322.0;?;?;?;406.0;1009.0;-888.0;-120.0;120.0
-528.0;?;976.0;52.0;?;379.0;980.0;-842.0;-98.0;111.0
-525.0;325.0;953.0;42.0;-48.0;359.0;970.0;-829.0;-84.0;123.0
-523.0;326.0;943.0;9.0;?;346.0;?;-854.0;?;148.0
?;?;961.0;-31.0;-26.0;331.0;937.0;-888.0;-59.0;138.0
-524.0;327.0;942.0;-55.0;?;?;915.0;?;?;157.0
-525.0;328.0;?;-58.0;?;307.0;953.0;?;?;139.0
-527.0;332.0;933.0;-40.0;-11.0;302.0;?;-892.0;-25.0;172.0
