InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroZ
?;71;544;903.0;-104;-500.0;-71;430.0
?;-29;?;?;-135;-434.0;29;?
223.0;-11;504;?;-97;-336.0;11;190.0
170.0;-42;455;897.0;-117;-274.0;42;129.0
116.0;22;481;912.0;-124;-119.0;-22;78.0
56.0;23;?;907.0;-123;36.0;-23;5.0
65.0;-6;472;?;?;105.0;?;?
17.0;?;?;888.0;-134;113.0;-35;-253.0
-61.0;23;473;907.0;-127;131.0;-23;-280.0
-149.0;7;475;?;-149;96.0;-7;-323.0
-224.0;16;476;?;-147;121.0;-16;-393.0
?;12;477;900.0;-143;89.0;-12;-426.0
?;76;?;897.0;?;129.0;-76;-387.0
-51.0;87;?;912.0;-164;222.0;-87;-314.0
-35.0;72;495;906.0;-92;362.0;-72;-217.0
-10.0;75;491;892.0;-104;401.0;-75;-78.0
45.0;-9;507;902.0;?;?;9;-5.0
85.0;-59;493;906.0;?;437.0;59;39.0
86.0;-53;482;909.0;-104;338.0;53;117.0
90.0;-44;477;925.0;-81;201.0;44;158.0
96.0;-29;470;898.0;-113;54.0;29;186.0
120.0;32;478;921.0;?;32.0;-32;188.0
?;60;488;942.0;-112;79.0;-60;168.0
111.0;?;?;892.0;-113;104.0;?;164.0
98.0;-18;?;874.0;-108;121.0;18;239.0
124.0;-27;?;917.0;-106;167.0;27;231.0
98.0;?;493;916.0;-120;202.0;13;220.0
86.0;16;482;921.0;?;?;-16;191.0
27.0;16;484;917.0;-122;158.0;-16;128.0
4.0;67;?;919.0;-108;69.0;-67;37.0
?;27;489;920.0;?;-3.0;-27;0.0
7.0;-19;?;916.0;-109;-61.0;19;-61.0
-10.0;-3;?;928.0;-110;-50.0;3;?
-60.0;-17;?;?;-118;?;17;63.0
-31.0;?;483;915.0;-114;481.0;?;148.0
45.0;-5;?;?;-116;484.0;5;34.0
150.0;-42;478;904.0;-112;239.0;42;-161.0
?;-19;479;924.0;?;11.0;?;-263.0
?;10;?;906.0;-108;?;?;-208.0
40.0;3;483;924.0;?;?;?;-96.0
31.0;-5;485;913.0;-112;-118.0;5;-21.0
27.0;-7;488;929.0;-112;-131.0;7;61.0
83.0;-3;484;925.0;-112;-160.0;3;125.0
101.0;-11;479;904.0;-115;?;11;200.0
25.0;?;485;920.0;?;-113.0;-2;293.0
16.0;15;486;?;-107;-89.0;?;352.0
45.0;-5;478;923.0;-103;-101.0;5;302.0
27.0;10;?;923.0;-111;?;-10;213.0
33.0;18;486;923.0;?;-218.0;-18;176.0
29.0;17;483;929.0;-103;-237.0;-17;90.0
-16.0;?;492;935.0;-99;-207.0;-12;41.0
-5.0;6;485;917.0;-113;-151.0;-6;?
47.0;7;484;914.0;-113;-167.0;?;-17.0
?;-31;?;915.0;?;-118.0;31;-35.0
34.0;-30;?;924.0;-114;-81.0;30;1.0
51.0;-16;474;923.0;?;-49.0;?;6.0
46.0;-12;480;?;?;?;?;0.0
?;16;490;925.0;-117;-139.0;?;-14.0
50.0;8;481;?;-117;-158.0;?;0.0
34.0;-8;?;913.0;-115;-141.0;?;42.0
32.0;-31;487;918.0;-134;-110.0;31;92.0
26.0;14;463;921.0;-115;-113.0;-14;?
-22.0;61;450;910.0;?;?;-61;123.0
-2.0;49;488;926.0;?;-89.0;-49;66.0
?;?;491;925.0;-129;-137.0;-80;102.0
-92.0;?;488;898.0;-133;?;-34;86.0
-118.0;-9;488;896.0;?;?;?;35.0
-125.0;?;488;902.0;-140;-140.0;-12;6.0
-126.0;3;493;923.0;-143;-85.0;-3;?
-95.0;5;?;?;-149;?;-5;0.0
-57.0;?;479;?;-147;?;?;18.0
?;24;487;916.0;-134;83.0;-24;-40.0
-58.0;41;?;?;?;130.0;-41;-64.0
-55.0;-5;488;905.0;-147;250.0;?;-103.0
-61.0;?;490;915.0;-153;358.0;25;-39.0
?;4;494;904.0;-161;428.0;-4;-106.0
-124.0;-1;491;920.0;-162;381.0;1;-155.0
-143.0;-10;487;905.0;-159;274.0;?;-224.0
-123.0;?;483;917.0;?;?;2;-265.0
-76.0;-10;479;914.0;-157;?;10;?
-15.0;-17;481;907.0;-162;?;17;-194.0
?;-17;491;918.0;-160;196.0;17;?
-16.0;-9;?;912.0;?;245.0;9;-39.0
-24.0;-1;490;917.0;?;219.0;?;18.0
16.0;-25;495;?;?;134.0;25;60.0
59.0;-77;?;915.0;-182;?;77;57.0
?;-90;491;916.0;-165;-11.0;90;?
94.0;-34;486;931.0;-131;-25.0;?;?
99.0;8;485;905.0;-166;-45.0;-8;159.0
116.0;-18;496;916.0;-182;-57.0;?;189.0
117.0;-22;?;915.0;-159;-54.0;22;219.0
134.0;-1;468;?;-153;?;1;?
119.0;19;?;911.0;-154;?;-19;209.0
127.0;38;486;916.0;?;18.0;-38;201.0
90.0;18;481;909.0;-165;13.0;-18;163.0
72.0;25;490;?;-162;-17.0;-25;?
77.0;16;485;893.0;-161;-44.0;-16;72.0
30.0;9;483;903.0;-164;?;-9;?
42.0;14;484;906.0;-174;-112.0;-14;19.0
28.0;?;?;912.0;-171;?;8;16.0
12.0;40;486;924.0;-165;?;?;52.0
22.0;23;495;906.0;-171;9.0;-23;58.0
22.0;-8;489;907.0;?;39.0;8;?
8.0;?;488;914.0;-175;?;-2;10.0
-9.0;-28;?;905.0;?;?;28;-35.0
6.0;-9;481;906.0;-165;?;9;-52.0
-39.0;-27;480;904.0;-160;?;27;-92.0
-42.0;-37;484;908.0;-167;87.0;37;-154.0
?;-30;478;915.0;-164;108.0;30;-209.0
-58.0;-20;478;914.0;-160;91.0;20;-278.0
-5.0;27;486;908.0;-166;31.0;-27;-449.0
30.0;?;482;?;?;-2.0;?;-600.0
-9.0;-1;487;895.0;-170;-44.0;1;?
?;-26;486;909.0;-168;39.0;?;-700.0
-42.0;-28;474;904.0;-166;30.0;28;-615.0
?;?;475;907.0;-179;65.0;-20;-589.0
-72.0;-5;482;896.0;-170;59.0;?;-483.0
-68.0;-15;483;?;?;82.0;15;?
-71.0;21;?;913.0;-168;32.0;-21;-139.0
-31.0;-14;481;908.0;-167;?;14;51.0
-21.0;-35;486;910.0;?;-31.0;35;273.0
9.0;11;?;898.0;-168;-61.0;-11;?
?;27;478;899.0;?;-104.0;?;650.0
62.0;41;?;?;-159;-109.0;-41;741.0
71.0;?;482;900.0;-167;-189.0;-55;?
109.0;3;496;886.0;-174;-204.0;-3;846.0
?;-28;495;898.0;?;-257.0;28;821.0
100.0;?;488;899.0;-175;-301.0;-10;769.0
83.0;17;490;909.0;-174;-297.0;-17;688.0
78.0;?;490;896.0;?;-240.0;4;?
41.0;-4;481;903.0;-166;-206.0;4;474.0
7.0;-10;?;906.0;-161;-197.0;10;267.0
?;1;479;896.0;?;-201.0;-1;-78.0
-25.0;1;487;887.0;-149;-218.0;-1;-414.0
-81.0;-45;494;888.0;-154;-234.0;?;-654.0
?;-42;?;896.0;-161;?;42;-804.0
-107.0;3;477;896.0;-154;?;?;-860.0
?;17;?;896.0;-157;20.0;-17;-809.0
-83.0;-2;?;912.0;?;116.0;2;-787.0
-22.0;-4;?;905.0;?;107.0;?;-620.0
28.0;15;492;902.0;-159;74.0;-15;-475.0
?;-7;488;909.0;-163;?;7;-232.0
80.0;-22;484;885.0;-157;-7.0;22;31.0
109.0;-17;?;?;-151;?;17;258.0
122.0;-31;480;907.0;-152;-79.0;31;515.0
134.0;?;?;?;-156;-121.0;27;679.0
140.0;-25;488;904.0;-156;-170.0;25;?
164.0;-40;473;915.0;-152;-198.0;40;971.0
?;-26;472;896.0;-149;-199.0;26;995.0
202.0;-13;476;906.0;-145;-244.0;13;?
212.0;15;?;?;?;-317.0;?;786.0
180.0;37;?;922.0;?;-396.0;?;576.0
150.0;-9;478;893.0;?;-302.0;9;450.0
87.0;-16;?;910.0;-147;-219.0;16;261.0
16.0;6;472;915.0;-141;-168.0;-6;136.0
-28.0;26;476;?;-138;-39.0;?;?
-55.0;?;?;897.0;-146;?;?;-155.0
-39.0;5;486;906.0;?;?;-5;-241.0
-57.0;4;484;910.0;-153;?;-4;?
-45.0;?;486;910.0;-143;148.0;6;-315.0
-26.0;-23;491;904.0;-144;156.0;23;-327.0
-18.0;-11;479;906.0;?;175.0;11;-331.0
?;-6;471;912.0;-148;156.0;6;-257.0
?;-6;478;923.0;-157;156.0;6;-180.0
23.0;-6;477;924.0;-151;170.0;6;?
-2.0;0;477;?;-142;131.0;0;2.0
25.0;9;480;915.0;-145;54.0;-9;107.0
14.0;1;480;?;-147;37.0;-1;143.0
20.0;8;482;905.0;-149;?;-8;170.0
32.0;16;482;903.0;-147;-14.0;?;282.0
48.0;-4;?;895.0;?;-31.0;4;?
?;7;480;912.0;-141;-57.0;-7;280.0
50.0;?;483;910.0;-145;-12.0;?;233.0
?;-12;491;907.0;-141;-100.0;12;225.0
48.0;-3;489;919.0;?;-48.0;3;?
36.0;24;?;904.0;?;-84.0;?;?
16.0;?;480;915.0;?;-44.0;-47;169.0
16.0;?;480;898.0;-161;?;-31;?
17.0;-16;480;904.0;-158;-8.0;16;?
43.0;-5;479;896.0;-142;-59.0;5;-43.0
76.0;39;?;?;?;?;-39;-79.0
63.0;31;469;915.0;-132;?;-31;?
54.0;?;467;923.0;-130;-46.0;-18;-114.0
16.0;54;475;915.0;-127;-36.0;-54;?
18.0;47;488;923.0;-142;-27.0;-47;-34.0
-27.0;?;495;899.0;-130;20.0;-39;-27.0
-56.0;?;493;899.0;?;-9.0;11;9.0
26.0;-31;497;907.0;-138;-12.0;?;11.0
?;-5;?;904.0;?;-24.0;?;23.0
-12.0;-233;517;?;-235;?;?;51.0
?;-57;?;901.0;-200;-139.0;57;-2.0
-34.0;-453;581;921.0;-321;-201.0;453;?
-59.0;-1048;469;915.0;-592;-311.0;1048;-16.0
?;-605;553;924.0;-455;-368.0;605;-85.0
-44.0;-689;?;885.0;-463;?;689;-46.0
-58.0;?;876;884.0;-227;?;-348;?
?;1915;1232;888.0;-129;-528.0;-1915;30.0
-2.0;1744;?;860.0;?;-502.0;-1744;40.0
48.0;1839;1167;900.0;-572;-520.0;-1839;52.0
?;2107;?;935.0;-71;-483.0;?;125.0
109.0;1882;663;924.0;-39;-359.0;?;226.0
125.0;2101;605;892.0;-124;-278.0;-2101;334.0
151.0;?;607;?;?;-203.0;-1320;365.0
178.0;422;158;920.0;52;?;-422;?
198.0;-35;137;921.0;131;?;35;388.0
?;-1852;761;957.0;-361;?;?;?
232.0;-3327;-242;918.0;-429;?;3327;380.0
152.0;-4754;?;?;717;-13.0;4754;311.0
?;-4139;1597;949.0;362;100.0;?;202.0
14.0;-975;218;?;-696;77.0;?;103.0
19.0;102;?;922.0;-115;5.0;-102;-45.0
25.0;?;724;893.0;-29;90.0;49;-98.0
-53.0;?;403;960.0;-251;?;128;-144.0
-121.0;?;?;?;-125;448.0;215;-177.0
?;-14;450;952.0;-214;509.0;14;?
?;-38;489;943.0;-152;521.0;?;-350.0
-330.0;-34;485;944.0;?;481.0;?;?
-272.0;0;?;?;?;464.0;0;?
-237.0;-62;483;?;?;465.0;?;-757.0
-213.0;-17;474;961.0;?;431.0;17;?
-230.0;?;?;964.0;-143;110.0;?;-895.0
?;27;476;?;-140;?;-27;-833.0
-103.0;47;?;1026.0;-151;-66.0;-47;-792.0
140.0;?;486;980.0;-89;-360.0;-19;-795.0
269.0;1;?;?;-69;?;-1;-727.0
?;?;474;932.0;?;-1327.0;-24;-261.0
239.0;?;469;920.0;-64;-1176.0;-9;?
218.0;-31;478;951.0;-80;-1073.0;31;827.0
190.0;-70;479;952.0;-63;-922.0;70;1222.0
91.0;-48;480;990.0;-91;?;?;1534.0
-82.0;-37;481;1033.0;-111;-1015.0;37;1862.0
-102.0;-36;?;1055.0;-93;-1036.0;36;2047.0
-16.0;-46;482;1000.0;-103;-1368.0;46;1834.0
88.0;-59;?;?;?;-1745.0;?;1503.0
108.0;-4;471;960.0;-95;-2055.0;?;1292.0
131.0;?;478;925.0;-96;-2194.0;-18;1026.0
154.0;20;?;?;-100;-2045.0;?;770.0
175.0;23;476;964.0;-106;-1652.0;-23;531.0
179.0;3;483;939.0;-106;-1204.0;?;?
?;16;487;970.0;-99;?;-16;?
53.0;20;488;1013.0;-99;-207.0;-20;35.0
?;-8;481;1023.0;-96;124.0;8;-171.0
55.0;-21;474;?;-93;?;21;-422.0
10.0;-12;477;988.0;-105;?;?;-679.0
-25.0;?;476;979.0;-105;521.0;5;-794.0
-36.0;5;472;980.0;?;625.0;-5;-833.0
-88.0;0;473;989.0;-90;785.0;0;-894.0
-138.0;-27;474;1000.0;-93;?;?;-933.0
-147.0;-10;478;989.0;?;789.0;10;-968.0
-167.0;20;481;970.0;-102;?;-20;-896.0
-85.0;-12;474;975.0;-103;498.0;12;-824.0
?;-8;?;955.0;-101;474.0;8;-642.0
-49.0;31;479;970.0;-103;566.0;-31;?
-171.0;-8;?;980.0;-106;?;8;-178.0
-259.0;3;474;?;?;644.0;-3;98.0
-282.0;20;?;977.0;-94;739.0;?;?
-180.0;-45;?;950.0;?;806.0;?;518.0
-43.0;-32;481;976.0;?;759.0;32;541.0
?;7;479;962.0;-101;385.0;-7;517.0
61.0;?;477;978.0;-106;112.0;?;?
124.0;?;476;?;-97;?;-28;376.0
161.0;27;473;971.0;-87;-83.0;-27;308.0
190.0;-17;478;969.0;-85;-53.0;17;242.0
204.0;12;480;970.0;-88;?;-12;170.0
224.0;23;476;970.0;?;148.0;-23;164.0
199.0;8;?;982.0;-89;221.0;-8;115.0
166.0;27;479;972.0;-98;?;-27;?
147.0;19;486;974.0;?;293.0;-19;?
134.0;-6;?;974.0;-88;268.0;6;-124.0
86.0;12;474;969.0;?;259.0;-12;-130.0
81.0;?;?;?;-84;?;-31;?
?;15;480;987.0;-90;58.0;-15;-200.0
25.0;?;480;1002.0;-96;-27.0;-25;-180.0
-4.0;20;477;973.0;?;-35.0;-20;-124.0
?;-6;?;969.0;-89;-80.0;6;1.0
-37.0;4;477;978.0;-87;?;-4;47.0
-9.0;-10;478;?;?;-82.0;10;154.0
39.0;-16;480;986.0;-82;?;?;162.0
76.0;1;481;?;-86;?;-1;221.0
?;21;482;941.0;?;-29.0;-21;282.0
94.0;26;486;?;-106;41.0;-26;303.0
134.0;-4;483;966.0;?;123.0;4;293.0
111.0;?;476;?;-88;185.0;-16;244.0
?;?;485;?;-92;87.0;?;172.0
?;?;487;957.0;?;-44.0;35;38.0
159.0;-18;?;?;-92;-200.0;18;-121.0
252.0;16;?;993.0;-99;-504.0;-16;-239.0
147.0;-2;479;986.0;?;-474.0;2;-76.0
-84.0;-1;479;969.0;-86;?;1;35.0
-87.0;8;485;978.0;?;-316.0;-8;9.0
-74.0;2;482;979.0;-77;-35.0;-2;41.0
-137.0;-7;484;979.0;-89;?;7;117.0
?;?;485;990.0;-95;-37.0;-4;73.0
?;?;483;?;-92;83.0;-30;65.0
?;-10;475;1024.0;?;119.0;?;129.0
99.0;-23;476;?;-84;112.0;23;107.0
?;17;487;974.0;-88;171.0;-17;71.0
227.0;?;489;950.0;?;264.0;-28;?
241.0;38;486;929.0;-91;279.0;-38;?
260.0;16;488;932.0;-92;403.0;-16;68.0
211.0;-11;?;920.0;-85;?;11;144.0
152.0;7;?;?;?;656.0;-7;?
62.0;?;487;970.0;-97;?;-14;134.0
26.0;5;489;1010.0;?;646.0;-5;29.0
-41.0;5;488;?;-90;478.0;?;-101.0
-73.0;-4;485;966.0;-95;235.0;4;-246.0
-86.0;?;489;?;-88;31.0;?;?
-117.0;25;491;998.0;-88;63.0;?;-307.0
?;?;488;988.0;-89;93.0;?;-327.0
-53.0;27;?;969.0;-87;143.0;-27;-269.0
-65.0;19;492;960.0;-89;?;-19;-249.0
-83.0;-6;?;974.0;-91;169.0;6;?
-59.0;12;485;971.0;-92;135.0;-12;-163.0
18.0;29;490;950.0;?;126.0;-29;-89.0
66.0;12;486;964.0;?;-11.0;-12;-45.0
77.0;29;484;959.0;-103;-138.0;-29;27.0
129.0;?;489;985.0;-95;-157.0;-49;104.0
108.0;26;491;979.0;-96;?;-26;174.0
85.0;10;?;988.0;-90;-123.0;-10;254.0
102.0;21;?;968.0;-88;-180.0;-21;245.0
101.0;?;494;?;-92;?;-10;172.0
-45.0;?;491;?;-91;-556.0;18;201.0
-115.0;-27;488;952.0;-89;-688.0;?;123.0
?;?;495;?;-87;-402.0;34;96.0
?;-44;488;979.0;-94;-232.0;44;60.0
-118.0;?;483;993.0;-108;?;30;126.0
-57.0;?;?;1014.0;-100;?;14;180.0
?;5;?;1009.0;-87;?;-5;209.0
5.0;19;?;?;-95;-78.0;-19;214.0
29.0;?;492;901.0;?;-186.0;10;160.0
28.0;-10;490;907.0;-89;-190.0;10;?
-4.0;-15;487;916.0;-91;-222.0;15;55.0
20.0;-39;?;930.0;-96;-81.0;39;16.0
-51.0;-17;?;904.0;-99;-84.0;17;-61.0
-88.0;?;?;1003.0;-95;-102.0;23;-45.0
-104.0;-33;485;1074.0;-92;-148.0;33;-21.0
-116.0;-18;483;985.0;?;?;18;?
-99.0;2;486;?;?;-225.0;-2;?
?;17;488;989.0;?;-186.0;-17;-78.0
-35.0;16;478;979.0;-91;-201.0;-16;-28.0
4.0;-5;486;989.0;?;-105.0;5;32.0
47.0;-40;491;975.0;-96;-81.0;40;57.0
?;?;487;?;-95;-157.0;-14;58.0
8.0;44;486;976.0;-96;-203.0;-44;114.0
35.0;3;483;988.0;-95;-136.0;-3;122.0
96.0;15;487;?;-91;-59.0;-15;156.0
88.0;15;?;977.0;?;-83.0;?;151.0
?;28;486;?;?;-117.0;-28;157.0
99.0;8;?;?;-94;-129.0;?;183.0
126.0;?;489;971.0;-93;-64.0;?;?
?;12;489;969.0;-91;-70.0;?;196.0
?;-26;?;968.0;-89;-53.0;?;195.0
?;3;487;?;-91;-96.0;-3;81.0
34.0;?;484;971.0;-98;-61.0;?;32.0
55.0;-55;480;978.0;-97;-51.0;?;48.0
?;-8;485;979.0;?;38.0;8;49.0
46.0;-4;?;971.0;-98;?;4;82.0
28.0;33;488;999.0;-100;?;?;31.0
?;29;486;983.0;-97;94.0;?;-23.0
-38.0;?;483;968.0;-91;75.0;-2;-27.0
-6.0;?;479;970.0;-93;62.0;-10;-61.0
-13.0;18;480;968.0;-95;83.0;-18;?
-17.0;15;483;974.0;-91;113.0;-15;?
-35.0;?;484;975.0;-96;139.0;-4;-89.0
-19.0;22;484;967.0;-97;?;-22;-31.0
-45.0;26;?;980.0;-94;?;?;0.0
-72.0;32;484;994.0;-96;218.0;-32;13.0
-66.0;18;486;?;-94;210.0;-18;-27.0
-54.0;-28;?;960.0;-87;201.0;28;-261.0
-138.0;-12;?;?;-84;156.0;12;-1048.0
-185.0;1;480;988.0;-90;99.0;-1;-1937.0
?;-16;485;?;-91;285.0;?;-2645.0
-723.0;-15;486;987.0;-91;596.0;15;-3381.0
-1094.0;-18;490;970.0;-91;762.0;?;-4133.0
?;-17;489;978.0;-91;?;17;-4704.0
-2514.0;1;488;970.0;-97;1160.0;?;-5061.0
-2841.0;9;483;?;-95;1105.0;-9;-5034.0
?;0;?;966.0;-92;705.0;0;?
-3292.0;12;?;975.0;-94;512.0;-12;-4952.0
-3604.0;14;488;975.0;-96;?;-14;-4540.0
-3291.0;?;489;965.0;-95;69.0;-5;-4007.0
-2720.0;24;490;984.0;-88;236.0;-24;-3474.0
-2322.0;?;490;?;-87;-95.0;-22;?
-1801.0;12;?;?;-86;?;-12;-1866.0
-1160.0;-2;?;?;-90;36.0;2;-1387.0
-681.0;-16;?;969.0;-100;-7.0;16;-901.0
-316.0;-6;?;970.0;-98;-118.0;6;?
-75.0;?;491;?;-97;-262.0;7;-575.0
87.0;8;?;981.0;?;?;?;-537.0
214.0;14;481;987.0;-88;?;-14;-525.0
237.0;2;481;?;-91;-224.0;?;?
?;-8;?;987.0;-95;-65.0;8;?
?;?;488;976.0;?;-5.0;17;?
54.0;?;482;980.0;-97;-143.0;?;15.0
?;-29;492;977.0;-95;-75.0;29;-83.0
69.0;-26;?;979.0;-88;-54.0;26;-86.0
53.0;?;479;973.0;-88;-167.0;-13;-157.0
15.0;3;490;?;-91;-260.0;-3;-286.0
-41.0;-15;491;963.0;-97;-345.0;15;-310.0
-57.0;-24;?;987.0;-99;-105.0;24;-19.0
-173.0;16;484;?;-91;119.0;-16;139.0
-205.0;?;484;976.0;-91;162.0;-34;?
?;-18;494;989.0;-95;130.0;18;57.0
-125.0;9;487;970.0;-87;89.0;-9;211.0
-52.0;43;?;969.0;-90;147.0;-43;139.0
20.0;-27;486;961.0;-93;-131.0;27;-84.0
83.0;-10;485;972.0;-89;-316.0;10;-132.0
94.0;?;485;979.0;-94;-216.0;-31;?
?;-17;486;977.0;-94;-131.0;17;?
?;?;489;983.0;-89;-138.0;4;75.0
30.0;?;?;986.0;-95;-71.0;-28;87.0
80.0;?;493;975.0;-94;-135.0;10;-4.0
12.0;-40;490;982.0;?;-229.0;40;-180.0
?;-12;486;969.0;-96;-258.0;12;?
2.0;5;485;978.0;?;-159.0;-5;-58.0
-13.0;5;?;970.0;?;58.0;-5;122.0
?;?;486;978.0;?;?;-17;324.0
-61.0;0;481;970.0;-95;381.0;0;414.0
-59.0;-2;486;979.0;?;318.0;?;238.0
19.0;3;488;?;-93;?;-3;?
137.0;-5;486;982.0;-88;-202.0;5;?
122.0;15;491;983.0;-89;-272.0;?;-191.0
110.0;12;485;961.0;-98;-223.0;-12;-250.0
8.0;-10;485;970.0;?;-282.0;10;-301.0
-40.0;9;486;?;-96;-282.0;-9;-262.0
-63.0;10;484;?;-97;-194.0;?;?
-78.0;-20;492;970.0;-96;-183.0;20;-174.0
-91.0;?;486;982.0;-103;-194.0;?;-253.0
?;?;?;?;?;-181.0;-3;-282.0
-89.0;5;486;986.0;-96;-154.0;-5;-189.0
?;?;486;975.0;?;-194.0;-6;-159.0
-74.0;?;489;975.0;?;-270.0;-1;-246.0
-106.0;-20;488;973.0;-98;-268.0;20;-338.0
?;-38;478;?;-102;-281.0;38;?
-75.0;-32;478;961.0;-92;-315.0;32;-352.0
-27.0;?;479;970.0;-93;-340.0;?;?
73.0;-31;?;979.0;-90;-299.0;31;?
?;-3;479;968.0;-90;-246.0;3;19.0
288.0;13;472;974.0;-114;-155.0;?;275.0
?;?;484;972.0;-128;-110.0;34;452.0
724.0;-45;490;?;-130;-184.0;45;708.0
?;-30;471;959.0;-116;-275.0;?;1200.0
1756.0;-27;468;978.0;-90;-282.0;27;2016.0
2371.0;-30;479;?;-97;-239.0;30;3067.0
?;?;475;?;-116;?;26;4062.0
2680.0;-7;468;?;-112;215.0;7;?
2271.0;-16;473;990.0;?;291.0;16;5735.0
2031.0;-2;478;965.0;-137;762.0;2;6134.0
1751.0;20;471;945.0;-134;?;-20;6120.0
990.0;0;466;932.0;-126;-291.0;0;?
?;6;472;?;-122;-786.0;-6;6801.0
510.0;27;474;940.0;-125;-967.0;-27;6877.0
?;5;471;936.0;?;735.0;-5;6176.0
1782.0;?;463;966.0;-116;2475.0;?;4490.0
1870.0;36;473;976.0;-134;?;-36;2355.0
1657.0;27;?;975.0;-116;-169.0;-27;689.0
1411.0;?;?;1000.0;-108;-1492.0;17;116.0
1264.0;1;466;985.0;-116;-1533.0;-1;-28.0
?;6;466;1053.0;-112;-1214.0;-6;?
?;6;467;1155.0;?;-347.0;-6;-642.0
?;-22;?;1186.0;-106;619.0;22;-892.0
271.0;3772;654;895.0;-72;117.0;-3772;913.0
161.0;1816;1151;933.0;?;?;-1816;591.0
2.0;-1522;914;928.0;?;359.0;1522;370.0
-72.0;-2735;164;903.0;-301;?;2735;70.0
9.0;-2881;378;?;-195;1000.0;2881;-225.0
46.0;-3506;361;?;?;957.0;3506;-561.0
51.0;-3269;374;909.0;259;849.0;3269;-900.0
-26.0;-2790;?;893.0;495;633.0;2790;-1114.0
-41.0;-2822;?;930.0;937;?;?;-1318.0
-58.0;?;1277;897.0;477;170.0;2639;-1376.0
-115.0;-1629;1803;907.0;22;148.0;1629;-1322.0
?;-469;464;912.0;?;?;469;-1151.0
-123.0;?;?;881.0;-517;-282.0;427;?
-15.0;-286;802;903.0;-241;?;286;-344.0
92.0;13;298;912.0;73;34.0;-13;15.0
?;-160;548;916.0;-46;-172.0;?;397.0
126.0;-102;478;906.0;-77;-220.0;102;908.0
-30.0;-95;?;?;-69;-80.0;95;1223.0
-11.0;-73;515;931.0;-136;?;73;1344.0
33.0;-20;463;?;-165;-46.0;20;1299.0
?;-34;?;915.0;-136;-165.0;34;1219.0
211.0;11;478;924.0;-108;?;-11;985.0
313.0;-28;486;905.0;-120;?;28;848.0
313.0;-51;481;881.0;?;70.0;51;706.0
254.0;-49;?;918.0;?;193.0;49;510.0
208.0;-34;468;932.0;-86;311.0;34;?
109.0;33;?;969.0;-75;149.0;-33;-42.0
34.0;?;480;975.0;?;255.0;?;-269.0
30.0;?;?;1055.0;-30;310.0;-29;-416.0
13.0;17;?;1027.0;-23;308.0;-17;-519.0
?;57;501;1047.0;-84;246.0;?;?
98.0;14;?;1242.0;-99;256.0;-14;-611.0
?;5;?;1277.0;-65;262.0;-5;-630.0
?;35;491;1015.0;-44;373.0;?;-485.0
?;-24;488;?;-3;588.0;?;-374.0
98.0;-26;488;744.0;22;566.0;26;-255.0
28.0;-37;472;725.0;?;?;?;-43.0
?;?;465;608.0;-75;223.0;121;?
-36.0;?;472;?;-58;18.0;34;436.0
-143.0;13;515;782.0;?;-187.0;-13;599.0
-211.0;-167;?;801.0;?;-611.0;167;674.0
-237.0;-219;?;884.0;-4;?;?;704.0
-219.0;-197;?;954.0;56;-766.0;197;673.0
-183.0;-275;447;994.0;66;-693.0;275;597.0
?;-203;431;1449.0;81;-586.0;203;474.0
-247.0;-105;454;?;?;-421.0;105;326.0
-299.0;?;446;?;?;?;144;?
-254.0;?;?;916.0;?;16.0;146;-67.0
-201.0;-158;443;?;74;-106.0;158;-294.0
-94.0;-94;?;?;?;-184.0;94;-422.0
21.0;-88;415;?;111;217.0;88;-530.0
94.0;-54;404;908.0;?;418.0;54;-727.0
106.0;?;374;870.0;145;272.0;-262;-768.0
7.0;329;467;932.0;24;168.0;-329;-666.0
107.0;197;?;958.0;-5;115.0;-197;-550.0
169.0;?;467;995.0;44;12.0;-152;-338.0
171.0;88;492;915.0;-31;115.0;-88;?
159.0;48;453;948.0;40;99.0;?;172.0
?;54;446;980.0;?;?;-54;331.0
123.0;97;475;?;-109;-315.0;?;487.0
90.0;36;481;1033.0;-122;-321.0;-36;532.0
85.0;?;?;999.0;8;-257.0;49;558.0
60.0;-14;479;950.0;-47;-287.0;14;617.0
68.0;27;?;?;-89;-326.0;-27;599.0
67.0;?;490;934.0;-76;-416.0;-21;550.0
103.0;-4;?;935.0;-51;-317.0;4;454.0
121.0;8;471;947.0;?;-139.0;-8;340.0
83.0;?;?;?;-38;?;-30;148.0
59.0;12;471;969.0;-38;161.0;-12;44.0
-15.0;16;473;894.0;-62;?;-16;-73.0
-58.0;21;482;981.0;-67;248.0;-21;-163.0
-68.0;-12;489;1011.0;-69;?;12;?
-120.0;-1;?;966.0;-75;141.0;1;?
-150.0;37;?;980.0;-40;99.0;-37;?
-137.0;?;?;954.0;-10;144.0;-36;-226.0
-103.0;27;?;902.0;-26;211.0;-27;-211.0
?;19;?;961.0;-26;342.0;-19;?
-60.0;?;478;937.0;-9;353.0;-9;-290.0
?;-1;?;924.0;-25;336.0;?;-211.0
