Accelerometer RWR accX;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit RLA accZ;Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RUA gyroZ;Accelerometer RUA^ accX;Accelerometer RUA_ accZ
-865.0;21.0;-856.0;-834.0;231.0;11;?;572.0;913.0;-19.0;8.0;?;573.0
?;29.0;-866.0;-848.0;229.0;11;-1;608.0;916.0;-17.0;-114.0;-149.0;635.0
-1097.0;54.0;-857.0;?;224.0;11;-2;338.0;908.0;-11.0;76.0;?;622.0
-1067.0;17.0;-865.0;-859.0;?;11;?;437.0;912.0;?;150.0;?;648.0
-968.0;?;-865.0;-860.0;?;11;4;?;?;-5.0;177.0;-186.0;620.0
-1040.0;?;-863.0;-864.0;?;11;4;383.0;893.0;1.0;312.0;-187.0;611.0
-834.0;26.0;-864.0;-876.0;213.0;11;3;438.0;883.0;7.0;335.0;-214.0;630.0
-1043.0;17.0;-866.0;-877.0;209.0;11;?;473.0;903.0;?;360.0;?;613.0
-1075.0;75.0;-869.0;-880.0;207.0;12;0;503.0;912.0;12.0;345.0;-304.0;557.0
-1049.0;58.0;-863.0;-875.0;204.0;12;7;464.0;921.0;16.0;408.0;-297.0;570.0
-918.0;39.0;-864.0;?;204.0;12;3;488.0;902.0;21.0;360.0;-255.0;680.0
-846.0;?;-871.0;-859.0;?;?;?;523.0;880.0;25.0;293.0;-347.0;628.0
-832.0;?;-884.0;?;201.0;12;?;463.0;902.0;24.0;134.0;-246.0;628.0
-792.0;141.0;-888.0;?;200.0;12;12;?;907.0;29.0;-61.0;-227.0;679.0
-1023.0;160.0;-882.0;-881.0;199.0;12;1;428.0;906.0;32.0;-271.0;-214.0;670.0
-987.0;132.0;?;-878.0;?;12;1;505.0;938.0;31.0;-451.0;-200.0;693.0
-974.0;123.0;-886.0;-869.0;203.0;12;2;447.0;?;32.0;-549.0;-153.0;746.0
-1013.0;135.0;-880.0;-867.0;205.0;?;-6;453.0;997.0;32.0;-633.0;?;844.0
-874.0;120.0;-893.0;?;208.0;12;?;492.0;973.0;30.0;?;?;898.0
-667.0;101.0;-909.0;-883.0;211.0;12;10;532.0;975.0;28.0;-689.0;-121.0;882.0
?;86.0;?;-903.0;215.0;12;3;?;970.0;26.0;?;-22.0;820.0
?;61.0;-936.0;?;222.0;12;-6;580.0;?;25.0;-638.0;-16.0;?
?;21.0;-935.0;-967.0;225.0;12;-1;749.0;968.0;20.0;-417.0;-96.0;733.0
-1172.0;51.0;-938.0;-958.0;229.0;12;2;837.0;949.0;17.0;-150.0;-207.0;620.0
-857.0;?;-931.0;-947.0;235.0;?;-1;?;962.0;?;153.0;?;?
-706.0;?;-966.0;?;238.0;12;?;643.0;976.0;?;?;-178.0;673.0
?;32.0;-926.0;-942.0;241.0;12;?;574.0;954.0;15.0;759.0;-363.0;575.0
-1111.0;43.0;?;-925.0;?;12;0;?;964.0;14.0;1026.0;-337.0;473.0
-1036.0;139.0;-926.0;?;243.0;11;1;?;946.0;8.0;1221.0;-228.0;490.0
-1050.0;119.0;-928.0;-940.0;242.0;11;-2;411.0;947.0;11.0;1314.0;-392.0;572.0
-1141.0;59.0;-949.0;-967.0;245.0;11;-2;492.0;932.0;6.0;1287.0;-240.0;563.0
-844.0;79.0;?;-946.0;246.0;11;-2;457.0;934.0;?;1057.0;-174.0;676.0
?;112.0;-936.0;-940.0;248.0;11;-2;359.0;947.0;-3.0;713.0;?;665.0
-881.0;71.0;-916.0;-929.0;?;11;-1;423.0;941.0;-11.0;284.0;-176.0;?
?;?;-920.0;?;256.0;11;?;487.0;959.0;-18.0;-22.0;?;575.0
-1227.0;151.0;-911.0;-930.0;261.0;?;7;373.0;?;-23.0;-122.0;-262.0;550.0
?;?;-907.0;-915.0;?;11;0;?;?;-27.0;-83.0;-142.0;530.0
-910.0;84.0;?;-918.0;271.0;11;?;539.0;948.0;-33.0;-56.0;-209.0;472.0
-988.0;71.0;-922.0;?;?;11;1;356.0;930.0;-37.0;-100.0;-95.0;545.0
-1185.0;-21.0;-927.0;-928.0;278.0;11;2;590.0;?;-45.0;-206.0;-270.0;533.0
?;?;-906.0;-942.0;?;11;?;323.0;951.0;?;?;?;481.0
-878.0;?;-917.0;-926.0;282.0;11;3;365.0;?;-54.0;-152.0;-153.0;373.0
-719.0;56.0;-906.0;-913.0;285.0;11;-1;305.0;967.0;-59.0;-237.0;?;394.0
-797.0;49.0;?;-906.0;288.0;11;-3;309.0;?;?;?;-39.0;?
-868.0;64.0;-909.0;?;288.0;11;-1;452.0;945.0;-62.0;?;-166.0;557.0
-1203.0;65.0;?;-900.0;?;11;2;357.0;937.0;-65.0;-360.0;-226.0;615.0
-1166.0;-8.0;-924.0;-929.0;292.0;?;3;231.0;944.0;-68.0;-511.0;-182.0;?
-1026.0;68.0;-913.0;-941.0;292.0;11;5;46.0;?;-71.0;-442.0;?;?
-900.0;?;-915.0;-939.0;?;?;-2;213.0;947.0;-74.0;-263.0;-168.0;484.0
?;-79.0;-902.0;?;294.0;11;-10;477.0;?;-74.0;?;-135.0;472.0
-1165.0;74.0;-898.0;-907.0;?;?;-4;340.0;?;?;-214.0;?;327.0
-971.0;?;?;-906.0;295.0;?;4;?;946.0;?;?;-179.0;?
-1071.0;73.0;-912.0;-912.0;292.0;11;?;294.0;950.0;-72.0;14.0;-245.0;480.0
-1165.0;42.0;?;-924.0;292.0;11;4;?;922.0;-74.0;185.0;?;?
-1061.0;?;-912.0;-929.0;291.0;11;?;408.0;?;-74.0;194.0;?;452.0
-942.0;-102.0;?;-925.0;291.0;11;?;273.0;920.0;-72.0;108.0;?;?
-1056.0;-32.0;-908.0;-922.0;290.0;11;5;?;923.0;-73.0;5.0;-148.0;?
-1048.0;36.0;-900.0;-926.0;289.0;11;5;342.0;?;-72.0;?;-177.0;378.0
-839.0;67.0;-905.0;-904.0;284.0;11;9;290.0;938.0;-72.0;63.0;-145.0;326.0
-933.0;72.0;-899.0;-895.0;284.0;11;3;246.0;941.0;-70.0;?;-85.0;320.0
-916.0;?;?;-895.0;285.0;11;?;188.0;935.0;?;134.0;?;321.0
-963.0;-26.0;?;?;?;11;5;195.0;928.0;-71.0;?;-152.0;347.0
-1110.0;?;-908.0;-909.0;282.0;11;8;150.0;926.0;-69.0;73.0;-158.0;363.0
-849.0;-28.0;?;-912.0;?;11;5;?;?;-72.0;26.0;-155.0;368.0
-1000.0;-92.0;?;-912.0;283.0;11;?;183.0;935.0;?;-19.0;-182.0;396.0
-965.0;-72.0;-900.0;-905.0;284.0;11;5;179.0;933.0;?;-99.0;?;340.0
-1004.0;-26.0;-903.0;-904.0;282.0;11;1;207.0;?;-68.0;-139.0;-149.0;352.0
-940.0;-4.0;?;?;282.0;11;-2;184.0;938.0;-67.0;?;-115.0;390.0
-1058.0;15.0;-895.0;-897.0;280.0;11;?;171.0;941.0;?;-108.0;-96.0;380.0
?;1.0;-897.0;-898.0;280.0;11;5;189.0;922.0;-63.0;-108.0;-109.0;389.0
-986.0;3.0;-898.0;-906.0;278.0;11;5;123.0;?;?;-109.0;-125.0;392.0
-981.0;-44.0;-899.0;-900.0;277.0;11;2;151.0;909.0;-64.0;?;-92.0;?
-998.0;-52.0;-892.0;-900.0;274.0;11;2;189.0;?;-63.0;?;-105.0;252.0
-747.0;-60.0;-901.0;-901.0;?;11;-3;162.0;936.0;-61.0;-48.0;-116.0;235.0
-985.0;-50.0;-903.0;-907.0;270.0;11;-4;156.0;?;-59.0;-40.0;-87.0;146.0
-1130.0;-41.0;-897.0;-901.0;270.0;?;-1;189.0;927.0;-58.0;-26.0;-94.0;108.0
?;?;-893.0;-889.0;268.0;11;?;131.0;911.0;?;16.0;?;75.0
?;-37.0;-898.0;-892.0;269.0;11;6;71.0;?;?;57.0;-245.0;172.0
-885.0;-82.0;-899.0;-890.0;268.0;?;-1;57.0;931.0;-55.0;106.0;-174.0;183.0
-978.0;?;-893.0;-890.0;267.0;11;?;11.0;892.0;-51.0;132.0;-63.0;183.0
-826.0;?;?;-891.0;267.0;11;2;-112.0;909.0;?;157.0;-87.0;143.0
-851.0;48.0;?;-894.0;266.0;11;2;-152.0;930.0;-52.0;138.0;-92.0;134.0
?;17.0;?;-897.0;?;11;2;-77.0;928.0;?;52.0;-102.0;103.0
-892.0;-52.0;?;-903.0;267.0;11;?;29.0;939.0;-53.0;-101.0;-116.0;127.0
-839.0;-69.0;-890.0;-901.0;269.0;11;4;?;931.0;-52.0;-81.0;-108.0;?
-883.0;?;-886.0;?;268.0;11;4;-89.0;930.0;?;-18.0;-129.0;151.0
-826.0;-48.0;?;?;?;11;-3;-116.0;?;?;-12.0;-119.0;?
-803.0;-62.0;-890.0;-885.0;266.0;?;?;?;912.0;-51.0;?;-124.0;?
-721.0;-72.0;-899.0;-895.0;265.0;11;-7;?;920.0;-50.0;?;-143.0;161.0
-909.0;-57.0;-899.0;-913.0;266.0;11;-5;-60.0;927.0;-52.0;-9.0;-147.0;157.0
-863.0;-40.0;-895.0;?;267.0;11;-3;-45.0;944.0;-50.0;-3.0;-195.0;?
-745.0;-38.0;?;-895.0;?;?;1;-51.0;900.0;-53.0;?;-217.0;173.0
-961.0;-42.0;-887.0;-884.0;264.0;11;-2;-38.0;?;-49.0;-47.0;-188.0;?
-1037.0;-32.0;-890.0;?;263.0;?;-3;-24.0;920.0;-49.0;-57.0;-225.0;145.0
-803.0;-19.0;?;-888.0;262.0;11;3;-67.0;?;?;-93.0;-201.0;150.0
?;9.0;-891.0;-896.0;262.0;11;1;-120.0;905.0;-45.0;-124.0;-111.0;142.0
-1090.0;15.0;-901.0;?;?;11;0;-13.0;904.0;-46.0;?;?;?
-1232.0;-6.0;-891.0;-899.0;260.0;11;?;-63.0;?;-43.0;-329.0;?;162.0
-1298.0;44.0;-894.0;?;259.0;11;5;-93.0;914.0;-43.0;-428.0;-150.0;329.0
-860.0;?;-898.0;-891.0;260.0;11;6;-42.0;909.0;?;-551.0;-150.0;455.0
-792.0;-2.0;-900.0;-883.0;261.0;11;-3;-74.0;921.0;?;-554.0;-151.0;470.0
-922.0;-40.0;-896.0;-890.0;261.0;11;-1;-109.0;903.0;-45.0;?;-195.0;499.0
-886.0;-51.0;-900.0;-890.0;259.0;11;5;8.0;911.0;-42.0;-656.0;-181.0;?
?;-90.0;-889.0;-890.0;258.0;11;0;?;910.0;-42.0;-691.0;-204.0;501.0
?;-12.0;-891.0;-889.0;256.0;?;2;255.0;913.0;-41.0;?;?;474.0
-786.0;76.0;-899.0;-889.0;?;11;0;253.0;922.0;-40.0;-114.0;?;487.0
?;105.0;-899.0;-877.0;255.0;11;-7;265.0;950.0;-38.0;65.0;-278.0;485.0
-871.0;?;-895.0;-880.0;255.0;11;?;277.0;?;-38.0;60.0;-329.0;482.0
?;101.0;-898.0;-890.0;254.0;?;2;266.0;?;-38.0;?;?;500.0
-919.0;103.0;-900.0;-896.0;254.0;?;?;?;926.0;-38.0;231.0;-296.0;?
-914.0;140.0;?;-904.0;?;11;1;231.0;929.0;-39.0;222.0;-328.0;510.0
-929.0;188.0;?;?;258.0;11;-2;210.0;?;?;144.0;?;550.0
?;224.0;?;?;?;11;2;201.0;934.0;-38.0;?;-344.0;560.0
-896.0;210.0;-912.0;-912.0;257.0;11;2;231.0;929.0;-39.0;-46.0;?;?
-872.0;?;-908.0;-908.0;259.0;11;-2;238.0;917.0;-40.0;-153.0;-367.0;614.0
-1063.0;240.0;-915.0;-907.0;?;11;?;217.0;929.0;?;-251.0;-375.0;553.0
-1015.0;?;-920.0;-912.0;260.0;?;?;?;929.0;-37.0;?;-362.0;570.0
-909.0;?;-919.0;-917.0;260.0;?;-1;262.0;939.0;-39.0;-382.0;-361.0;644.0
-827.0;?;-917.0;-907.0;260.0;?;3;293.0;930.0;-38.0;?;-375.0;715.0
-650.0;?;?;-892.0;?;11;?;332.0;922.0;-39.0;?;-347.0;772.0
-563.0;?;-915.0;-901.0;267.0;11;4;316.0;929.0;?;-482.0;-374.0;805.0
-877.0;268.0;-917.0;-903.0;?;11;2;354.0;932.0;-41.0;?;?;758.0
-1010.0;?;-920.0;-911.0;?;11;6;475.0;936.0;-40.0;-403.0;?;743.0
-1285.0;228.0;?;?;273.0;11;6;584.0;934.0;?;-382.0;-386.0;?
-944.0;213.0;-913.0;-908.0;272.0;11;0;663.0;948.0;-41.0;?;-482.0;?
-794.0;?;?;?;?;11;9;?;937.0;-39.0;-213.0;?;817.0
-801.0;294.0;-924.0;-903.0;274.0;?;7;?;936.0;?;?;-350.0;904.0
-835.0;?;?;-904.0;276.0;11;-2;610.0;927.0;-42.0;5.0;?;887.0
-896.0;269.0;-922.0;-913.0;275.0;?;3;?;930.0;-43.0;?;-347.0;888.0
-869.0;313.0;-921.0;?;?;11;-2;658.0;934.0;-43.0;36.0;-382.0;860.0
-866.0;303.0;-924.0;?;277.0;11;?;?;?;?;84.0;?;823.0
-848.0;?;-925.0;-924.0;278.0;11;4;891.0;941.0;-46.0;209.0;?;792.0
-981.0;285.0;-917.0;-918.0;?;11;4;841.0;947.0;-47.0;?;-408.0;800.0
-922.0;304.0;-916.0;-915.0;276.0;11;6;769.0;?;?;722.0;?;821.0
-910.0;291.0;-928.0;-914.0;277.0;11;4;747.0;930.0;-43.0;862.0;-284.0;?
-847.0;293.0;-927.0;-912.0;?;11;-3;?;921.0;-44.0;931.0;-321.0;841.0
-705.0;?;-930.0;?;275.0;11;6;648.0;922.0;-45.0;949.0;-327.0;836.0
-671.0;302.0;-926.0;-931.0;278.0;11;6;663.0;943.0;?;878.0;-302.0;871.0
-603.0;310.0;-928.0;?;283.0;?;?;649.0;947.0;-51.0;882.0;-335.0;902.0
?;234.0;-910.0;-915.0;284.0;?;3;709.0;?;-52.0;?;-341.0;859.0
-620.0;227.0;?;-907.0;288.0;?;-2;726.0;953.0;-53.0;831.0;?;855.0
?;?;-922.0;?;292.0;11;-2;?;931.0;?;813.0;-361.0;850.0
-636.0;268.0;-938.0;-921.0;296.0;11;6;765.0;936.0;-61.0;721.0;-376.0;848.0
?;271.0;?;-923.0;299.0;?;3;760.0;959.0;-64.0;?;?;?
-772.0;?;?;-928.0;303.0;11;1;725.0;944.0;?;425.0;-377.0;862.0
-847.0;280.0;-931.0;-937.0;310.0;11;6;736.0;951.0;-75.0;279.0;-346.0;?
-842.0;335.0;-934.0;-928.0;315.0;11;3;641.0;961.0;-83.0;111.0;-334.0;?
?;358.0;-929.0;-921.0;321.0;11;0;630.0;964.0;-86.0;-31.0;-353.0;919.0
?;354.0;?;?;324.0;11;1;?;?;-94.0;-198.0;-344.0;880.0
-869.0;348.0;-929.0;-925.0;327.0;11;-2;643.0;931.0;-97.0;-279.0;-365.0;919.0
-767.0;?;-914.0;?;333.0;11;2;?;949.0;-105.0;?;?;915.0
-705.0;328.0;-929.0;?;334.0;11;?;664.0;947.0;-108.0;-427.0;-412.0;954.0
?;309.0;-943.0;-942.0;339.0;11;-7;735.0;943.0;-112.0;-485.0;-413.0;910.0
-692.0;331.0;-937.0;-940.0;343.0;11;3;695.0;?;?;-473.0;?;958.0
-692.0;366.0;-937.0;-930.0;344.0;?;6;699.0;964.0;-117.0;-513.0;-493.0;?
?;336.0;?;-920.0;?;11;2;803.0;958.0;-116.0;-543.0;-537.0;969.0
-752.0;372.0;-937.0;-936.0;348.0;?;?;813.0;956.0;-119.0;-524.0;-463.0;932.0
-783.0;355.0;-944.0;-926.0;349.0;11;6;839.0;943.0;-124.0;-604.0;-416.0;900.0
?;386.0;-931.0;-942.0;?;?;1;850.0;?;-122.0;-668.0;-434.0;?
?;437.0;-950.0;-943.0;351.0;11;1;818.0;934.0;-122.0;-696.0;-449.0;837.0
-702.0;495.0;-945.0;-935.0;350.0;?;4;776.0;927.0;-121.0;?;-452.0;796.0
-544.0;?;-946.0;-918.0;349.0;?;12;?;936.0;-122.0;-594.0;-392.0;735.0
?;331.0;-930.0;-918.0;350.0;11;4;944.0;?;-121.0;-554.0;-394.0;754.0
?;?;-914.0;-909.0;352.0;11;-1;?;968.0;-119.0;-488.0;-456.0;753.0
-382.0;388.0;-913.0;-909.0;353.0;?;?;?;959.0;?;-372.0;?;680.0
-369.0;423.0;-923.0;-891.0;355.0;11;2;621.0;967.0;-117.0;?;?;725.0
?;350.0;-928.0;-902.0;352.0;11;3;631.0;987.0;-115.0;-236.0;-468.0;787.0
?;348.0;-923.0;-914.0;353.0;11;11;?;1003.0;-116.0;-173.0;-566.0;713.0
-144.0;424.0;-945.0;?;354.0;11;4;617.0;957.0;-113.0;-89.0;-463.0;635.0
-285.0;431.0;?;-943.0;355.0;11;0;531.0;958.0;-111.0;-21.0;-530.0;567.0
-185.0;410.0;-964.0;-954.0;356.0;11;4;566.0;?;-109.0;42.0;-357.0;?
-206.0;405.0;-977.0;-978.0;357.0;11;?;733.0;974.0;-108.0;100.0;-353.0;?
-306.0;?;-1007.0;-976.0;?;11;1;628.0;977.0;?;45.0;?;341.0
?;411.0;-993.0;?;?;11;0;?;1014.0;-110.0;79.0;?;406.0
?;437.0;-965.0;?;364.0;11;?;?;1019.0;-111.0;?;?;474.0
-479.0;359.0;-974.0;-961.0;365.0;11;1;428.0;1024.0;-115.0;25.0;-610.0;?
-448.0;267.0;-976.0;-968.0;367.0;11;3;409.0;1028.0;-118.0;-138.0;-507.0;521.0
-406.0;295.0;-985.0;-966.0;372.0;11;?;512.0;?;-119.0;-251.0;-449.0;483.0
-360.0;348.0;-992.0;-983.0;376.0;?;-3;603.0;971.0;-126.0;?;-402.0;463.0
-340.0;463.0;-995.0;?;381.0;11;5;603.0;1003.0;-126.0;?;?;441.0
-274.0;?;?;-1005.0;?;11;8;613.0;999.0;-132.0;?;-445.0;?
-263.0;452.0;-975.0;-996.0;391.0;11;1;596.0;979.0;-133.0;-365.0;-474.0;379.0
-236.0;?;-977.0;-991.0;393.0;11;?;561.0;968.0;-135.0;-118.0;-514.0;371.0
?;332.0;-969.0;-963.0;397.0;11;2;534.0;967.0;?;84.0;?;367.0
?;?;?;?;400.0;11;-3;503.0;958.0;-138.0;288.0;-446.0;363.0
-147.0;328.0;?;-967.0;400.0;?;0;467.0;960.0;?;398.0;-448.0;363.0
-173.0;?;?;?;?;11;?;?;972.0;-136.0;484.0;-471.0;335.0
-210.0;353.0;-961.0;-956.0;401.0;11;6;431.0;?;-138.0;499.0;-455.0;344.0
?;341.0;-968.0;-948.0;401.0;11;12;401.0;982.0;-137.0;?;?;359.0
-324.0;?;-979.0;?;?;11;?;?;975.0;-137.0;374.0;-462.0;375.0
-361.0;319.0;-971.0;-938.0;403.0;11;?;?;?;-140.0;397.0;-461.0;396.0
-334.0;?;-982.0;-944.0;406.0;11;3;321.0;954.0;-143.0;288.0;-454.0;430.0
-314.0;339.0;-979.0;-968.0;411.0;11;7;295.0;992.0;-148.0;197.0;-458.0;464.0
-278.0;?;?;-985.0;414.0;11;5;298.0;1021.0;-149.0;142.0;?;464.0
-359.0;333.0;-973.0;?;415.0;11;4;?;1025.0;?;121.0;-443.0;?
-343.0;338.0;-968.0;-945.0;417.0;11;7;381.0;1018.0;-156.0;24.0;?;?
-393.0;333.0;-956.0;-949.0;422.0;?;3;401.0;998.0;?;?;-460.0;480.0
-378.0;327.0;?;-967.0;425.0;11;1;412.0;997.0;-165.0;-84.0;-478.0;438.0
-334.0;324.0;-969.0;-973.0;427.0;11;-2;?;987.0;-167.0;-38.0;-484.0;410.0
-371.0;327.0;-986.0;-1000.0;427.0;11;-6;?;967.0;-170.0;-24.0;-504.0;424.0
-324.0;331.0;-968.0;-994.0;?;?;-1;446.0;?;-170.0;?;?;425.0
-391.0;332.0;-971.0;-973.0;431.0;11;3;454.0;988.0;-172.0;?;-429.0;411.0
-436.0;?;-978.0;-983.0;433.0;11;?;448.0;?;-175.0;106.0;-447.0;419.0
-375.0;345.0;?;-967.0;430.0;11;?;476.0;1010.0;?;56.0;-454.0;?
?;348.0;-961.0;?;431.0;11;7;477.0;978.0;-182.0;-16.0;-471.0;443.0
-447.0;351.0;-942.0;-959.0;?;11;?;449.0;975.0;?;-59.0;-442.0;412.0
-405.0;313.0;-952.0;-967.0;?;?;5;?;960.0;-181.0;-13.0;-397.0;382.0
?;314.0;-979.0;-980.0;433.0;11;8;410.0;959.0;-181.0;-11.0;?;406.0
-448.0;323.0;?;-984.0;429.0;11;-19;407.0;952.0;?;18.0;-375.0;422.0
-473.0;?;?;-977.0;425.0;11;-21;457.0;?;-175.0;-12.0;-408.0;442.0
-506.0;341.0;-969.0;-963.0;425.0;11;9;392.0;977.0;?;-15.0;?;428.0
?;316.0;-974.0;-955.0;421.0;11;-10;359.0;968.0;-176.0;?;-461.0;467.0
-541.0;291.0;-973.0;-945.0;420.0;11;-20;?;985.0;-178.0;-54.0;-476.0;460.0
?;?;-966.0;-945.0;421.0;11;25;380.0;978.0;-178.0;-73.0;-490.0;?
-549.0;?;-960.0;-946.0;420.0;11;32;392.0;997.0;-181.0;-47.0;?;407.0
-518.0;311.0;?;-950.0;422.0;12;24;413.0;1016.0;-181.0;-25.0;?;414.0
-490.0;335.0;-964.0;-953.0;?;?;28;446.0;?;-183.0;47.0;-421.0;416.0
?;338.0;-962.0;-961.0;425.0;?;16;466.0;936.0;-187.0;85.0;-414.0;?
-541.0;350.0;-953.0;-959.0;425.0;11;15;464.0;942.0;-187.0;?;-399.0;423.0
-463.0;350.0;?;-966.0;426.0;?;8;430.0;?;-189.0;185.0;?;430.0
?;327.0;-973.0;-989.0;?;10;-10;414.0;957.0;-187.0;?;-500.0;408.0
-544.0;303.0;-960.0;-988.0;?;9;-17;405.0;?;-185.0;103.0;?;433.0
-467.0;285.0;?;-967.0;424.0;9;?;407.0;980.0;-185.0;132.0;?;452.0
?;277.0;?;-920.0;423.0;?;11;?;973.0;?;159.0;?;456.0
-454.0;303.0;-923.0;-912.0;419.0;9;11;425.0;?;-177.0;138.0;-510.0;?
?;342.0;?;-922.0;418.0;?;12;399.0;978.0;-173.0;101.0;?;496.0
-459.0;333.0;-988.0;-952.0;415.0;9;11;384.0;958.0;-169.0;116.0;-395.0;484.0
-437.0;341.0;-995.0;-968.0;412.0;?;2;?;951.0;-162.0;86.0;-368.0;?
-487.0;348.0;-990.0;-964.0;412.0;?;-1;?;963.0;-158.0;0.0;-377.0;?
-594.0;360.0;?;-957.0;?;9;5;461.0;987.0;-154.0;-57.0;-390.0;492.0
?;344.0;-961.0;?;407.0;9;?;?;?;-152.0;-135.0;-444.0;518.0
-732.0;314.0;-954.0;-954.0;407.0;9;10;444.0;?;-151.0;-191.0;-472.0;484.0
-732.0;?;?;-943.0;405.0;9;?;451.0;997.0;-146.0;-217.0;-463.0;470.0
-655.0;?;-936.0;-933.0;402.0;?;3;?;981.0;-144.0;-247.0;-474.0;485.0
-680.0;294.0;-973.0;?;?;9;?;431.0;971.0;-143.0;?;-478.0;489.0
?;319.0;-960.0;-969.0;396.0;?;1;434.0;987.0;-139.0;-176.0;-437.0;514.0
-641.0;335.0;-966.0;-955.0;391.0;?;?;445.0;974.0;?;-117.0;-434.0;?
-627.0;330.0;?;?;390.0;9;5;443.0;980.0;-134.0;-58.0;-425.0;?
-616.0;336.0;-973.0;-970.0;388.0;9;5;446.0;971.0;-133.0;-115.0;-454.0;505.0
-621.0;?;-966.0;-966.0;386.0;?;1;451.0;966.0;-130.0;?;-452.0;496.0
-639.0;337.0;-965.0;?;384.0;9;-1;456.0;968.0;?;-132.0;-454.0;502.0
-616.0;328.0;-965.0;-962.0;383.0;?;?;458.0;961.0;-123.0;-98.0;-450.0;498.0
-605.0;?;-966.0;?;383.0;9;?;457.0;?;?;-34.0;-440.0;518.0
-609.0;320.0;-971.0;-962.0;382.0;9;2;469.0;?;-118.0;-13.0;-433.0;520.0
-599.0;326.0;-966.0;-951.0;381.0;9;12;473.0;?;-119.0;-3.0;-453.0;510.0
-607.0;338.0;-965.0;-962.0;381.0;9;13;?;?;?;7.0;-459.0;500.0
-617.0;337.0;-964.0;-960.0;381.0;9;1;484.0;978.0;-116.0;9.0;-447.0;?
-591.0;332.0;-960.0;-957.0;381.0;?;?;478.0;978.0;-116.0;52.0;-437.0;481.0
-601.0;327.0;-954.0;-940.0;381.0;9;-4;482.0;977.0;-116.0;?;-434.0;490.0
-561.0;321.0;?;-947.0;382.0;9;-3;468.0;980.0;-117.0;?;-428.0;493.0
-604.0;330.0;-968.0;-968.0;?;9;-2;470.0;1001.0;-115.0;35.0;-423.0;497.0
-601.0;334.0;-969.0;?;382.0;9;?;?;988.0;-115.0;69.0;-433.0;491.0
-657.0;331.0;-969.0;?;385.0;9;-10;459.0;?;-116.0;64.0;-434.0;503.0
-659.0;321.0;-974.0;-963.0;384.0;9;?;450.0;961.0;-114.0;49.0;-425.0;496.0
-648.0;313.0;?;-967.0;386.0;9;10;441.0;?;-114.0;18.0;-426.0;508.0
-692.0;?;-977.0;?;?;?;10;445.0;983.0;-117.0;17.0;-442.0;498.0
-632.0;311.0;-980.0;-982.0;386.0;?;0;438.0;1008.0;-116.0;?;?;480.0
-609.0;323.0;-973.0;-969.0;384.0;9;1;443.0;1019.0;-119.0;-6.0;-432.0;487.0
-613.0;320.0;?;-943.0;386.0;?;-3;451.0;1000.0;?;-8.0;-425.0;491.0
-599.0;314.0;-962.0;?;?;9;-4;?;989.0;-125.0;11.0;?;480.0
-572.0;311.0;?;?;389.0;9;?;445.0;978.0;-124.0;26.0;-444.0;480.0
?;311.0;-962.0;-975.0;397.0;9;-4;452.0;?;-130.0;14.0;?;470.0
-638.0;312.0;?;-998.0;403.0;9;1;?;959.0;-132.0;12.0;-458.0;469.0
-591.0;308.0;-959.0;-992.0;406.0;9;?;460.0;?;?;36.0;-471.0;459.0
-566.0;308.0;?;-978.0;409.0;9;-5;459.0;?;-138.0;23.0;?;460.0
-591.0;307.0;-951.0;-962.0;407.0;9;1;453.0;982.0;-137.0;56.0;-412.0;459.0
-560.0;304.0;-956.0;-953.0;407.0;9;2;451.0;?;-136.0;?;-410.0;462.0
?;313.0;-965.0;-958.0;?;?;-1;443.0;956.0;-140.0;96.0;-424.0;476.0
?;325.0;-963.0;?;405.0;9;1;433.0;972.0;-138.0;41.0;-425.0;475.0
?;319.0;-961.0;-953.0;406.0;9;0;432.0;978.0;-140.0;22.0;-434.0;?
-627.0;295.0;-958.0;-956.0;409.0;9;-2;435.0;978.0;-142.0;-24.0;-434.0;455.0
-638.0;287.0;-955.0;?;409.0;9;-2;425.0;?;?;7.0;-435.0;477.0
-595.0;289.0;-954.0;-947.0;?;9;-2;421.0;985.0;-141.0;-10.0;-441.0;465.0
-626.0;?;-960.0;-949.0;408.0;9;0;424.0;974.0;-144.0;-16.0;-424.0;459.0
-622.0;300.0;?;-955.0;408.0;9;1;425.0;965.0;-146.0;-18.0;?;?
?;306.0;-956.0;?;?;9;-1;424.0;?;-146.0;?;?;479.0
-610.0;306.0;-957.0;-957.0;414.0;9;-2;432.0;?;-147.0;-30.0;-426.0;470.0
?;?;-959.0;?;?;9;3;437.0;978.0;?;-10.0;?;?
-607.0;299.0;-961.0;-964.0;413.0;?;6;?;978.0;-149.0;-22.0;?;459.0
?;301.0;-961.0;-967.0;411.0;9;0;429.0;968.0;?;-11.0;-419.0;460.0
-591.0;?;?;?;411.0;?;0;434.0;?;-149.0;-13.0;-435.0;445.0
-591.0;?;-959.0;?;410.0;9;3;433.0;?;-146.0;-8.0;-418.0;?
-623.0;306.0;?;-958.0;410.0;9;-3;?;953.0;-147.0;29.0;-428.0;452.0
