InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
-693.0;164;-18.0;20;-20;?;?;424.0;267.0
?;212;-53.0;-72;?;-89.0;212;418.0;268.0
-687.0;?;-171.0;-28;28;?;300;414.0;268.0
-682.0;336;?;?;-34;-87.0;?;413.0;?
?;333;-868.0;22;-22;-85.0;333;415.0;264.0
?;513;-1309.0;191;-191;-82.0;?;418.0;261.0
?;649;?;?;-200;-78.0;649;422.0;?
-652.0;714;-2645.0;130;-130;-73.0;714;427.0;250.0
-642.0;628;-3199.0;-134;134;-65.0;628;?;243.0
-629.0;756;-3535.0;-368;?;?;756;?;?
?;650;?;-500;500;?;650;441.0;223.0
-595.0;-369;-4237.0;-1028;?;-29.0;-369;447.0;212.0
-575.0;?;?;-1066;1066;-16.0;-651;452.0;201.0
-548.0;-653;-4141.0;-1255;1255;-5.0;-653;450.0;?
-507.0;?;-3230.0;-796;796;5.0;?;?;?
-462.0;376;?;767;-767;15.0;376;408.0;172.0
?;64;-2218.0;971;-971;25.0;64;?;161.0
-376.0;-624;-1935.0;750;-750;35.0;-624;339.0;149.0
-343.0;?;?;?;-683;?;-1078;301.0;134.0
-321.0;-1069;-959.0;?;-338;59.0;?;?;116.0
?;-1563;-483.0;402;-402;?;-1563;248.0;?
?;?;38.0;?;-461;80.0;-3091;235.0;80.0
?;?;?;-436;436;88.0;?;231.0;?
-324.0;?;756.0;?;1702;92.0;-483;?;49.0
-332.0;386;1055.0;?;1423;95.0;386;?;40.0
-340.0;68;1239.0;-298;298;?;68;248.0;35.0
-343.0;-18;1325.0;82;-82;?;-18;254.0;31.0
?;?;1243.0;?;-25;?;19;258.0;31.0
-349.0;-54;1128.0;-101;?;104.0;-54;263.0;33.0
-351.0;-46;?;-13;13;102.0;?;?;38.0
-355.0;3;875.0;54;-54;99.0;3;?;45.0
?;?;781.0;-13;13;96.0;-41;281.0;53.0
-367.0;-123;646.0;11;?;92.0;-123;?;61.0
-372.0;?;501.0;44;-44;87.0;-135;293.0;69.0
-377.0;-106;418.0;?;-41;81.0;-106;298.0;?
-382.0;-40;281.0;-32;32;76.0;-40;302.0;85.0
-389.0;13;181.0;63;?;71.0;13;305.0;94.0
-396.0;36;148.0;73;-73;?;36;309.0;?
-399.0;37;184.0;-23;23;?;37;312.0;114.0
?;?;?;61;-61;56.0;-8;311.0;124.0
?;-58;?;12;-12;50.0;-58;310.0;138.0
?;-58;79.0;?;?;44.0;-58;?;154.0
-412.0;?;42.0;99;?;36.0;-57;?;174.0
-421.0;-109;80.0;92;-92;27.0;-109;310.0;193.0
?;-223;-14.0;55;-55;18.0;-223;314.0;210.0
?;-316;?;?;-12;12.0;?;?;224.0
-465.0;?;-204.0;?;-75;3.0;?;?;?
-476.0;-387;-89.0;-41;41;-7.0;?;340.0;?
-484.0;-270;?;-41;41;?;-270;?;241.0
-489.0;-130;533.0;100;?;-22.0;-130;354.0;?
-494.0;-100;670.0;85;-85;?;?;?;254.0
-499.0;?;?;?;-121;-40.0;?;368.0;262.0
-507.0;48;565.0;?;?;?;?;378.0;?
-517.0;55;300.0;88;?;-55.0;55;392.0;281.0
-529.0;86;205.0;94;-94;-62.0;?;?;291.0
-539.0;87;295.0;50;?;?;87;?;302.0
-546.0;95;425.0;54;-54;-74.0;95;440.0;312.0
-552.0;164;513.0;27;-27;-78.0;?;?;319.0
-558.0;191;?;35;-35;-82.0;191;466.0;324.0
-563.0;128;638.0;?;?;?;128;478.0;325.0
-566.0;101;712.0;-120;120;-85.0;101;488.0;330.0
-570.0;114;708.0;-74;74;?;114;497.0;?
?;112;616.0;-87;87;-89.0;?;502.0;336.0
-570.0;113;506.0;-92;92;-92.0;113;504.0;341.0
-570.0;83;285.0;-40;40;-94.0;?;505.0;?
-571.0;?;-56.0;?;11;-96.0;27;507.0;351.0
-573.0;?;-283.0;22;?;-97.0;4;510.0;353.0
?;?;?;59;-59;-98.0;-3;511.0;354.0
-578.0;-1;?;?;?;?;-1;?;352.0
-577.0;16;-243.0;31;-31;-99.0;?;?;351.0
?;?;-177.0;-9;9;-99.0;17;?;347.0
-575.0;1;-208.0;-39;39;?;1;505.0;342.0
?;17;-237.0;-32;32;-94.0;17;?;336.0
-572.0;0;-172.0;?;38;-92.0;0;496.0;330.0
-570.0;-32;?;-36;?;-89.0;-32;491.0;322.0
-566.0;-13;?;-1;1;-85.0;?;487.0;312.0
-560.0;?;-400.0;-12;12;-82.0;-22;485.0;305.0
?;-1;-491.0;-59;59;-80.0;?;480.0;297.0
-547.0;?;-482.0;-23;23;-78.0;?;474.0;290.0
?;?;-445.0;14;?;-79.0;13;468.0;289.0
-544.0;?;-406.0;-4;?;-79.0;59;465.0;287.0
-544.0;?;-250.0;-11;?;-78.0;58;462.0;284.0
-542.0;41;-92.0;-36;36;-77.0;41;459.0;281.0
?;31;-30.0;-12;12;-75.0;?;?;?
-538.0;0;-21.0;?;?;-73.0;0;451.0;276.0
-538.0;1;140.0;-5;5;-70.0;?;447.0;273.0
-538.0;9;?;?;-4;-68.0;9;446.0;271.0
-537.0;1;104.0;-20;20;-66.0;1;449.0;269.0
-535.0;-3;58.0;-24;24;?;-3;450.0;267.0
-532.0;3;25.0;?;43;-62.0;3;448.0;266.0
-530.0;?;51.0;-45;45;?;11;447.0;265.0
-529.0;9;38.0;?;-30;-59.0;9;?;264.0
-529.0;?;?;28;?;-59.0;?;443.0;?
-529.0;5;3.0;7;?;-59.0;5;441.0;263.0
-529.0;-17;26.0;31;-31;-60.0;-17;438.0;263.0
-528.0;-18;79.0;8;-8;-60.0;-18;435.0;263.0
-527.0;-14;117.0;13;-13;-60.0;?;431.0;264.0
?;-44;-12.0;22;-22;?;-44;?;264.0
-526.0;-29;-87.0;-6;?;-60.0;?;428.0;?
-526.0;20;-179.0;43;?;-61.0;20;426.0;267.0
?;?;-156.0;24;?;-62.0;-6;427.0;269.0
-526.0;-21;?;-48;?;-64.0;-21;429.0;271.0
-527.0;-29;-77.0;-11;11;-65.0;-29;?;272.0
-527.0;-52;17.0;3;-3;-66.0;?;433.0;273.0
-528.0;?;61.0;-1;1;-66.0;-24;436.0;273.0
-530.0;-43;234.0;49;-49;?;-43;440.0;272.0
-531.0;?;237.0;28;-28;-66.0;-40;442.0;270.0
-531.0;-1;?;-16;?;-66.0;-1;444.0;269.0
-531.0;-17;246.0;-2;?;-64.0;-17;445.0;266.0
-530.0;?;189.0;-6;6;-63.0;-22;444.0;?
-529.0;?;130.0;?;?;-62.0;-12;443.0;?
-528.0;-10;?;?;-40;-61.0;-10;441.0;257.0
?;-14;?;-17;17;-60.0;?;440.0;255.0
-526.0;-7;-125.0;-22;22;-59.0;-7;439.0;252.0
?;-2;?;47;-47;?;-2;438.0;251.0
?;-11;-242.0;65;-65;-58.0;-11;436.0;249.0
-521.0;-11;-205.0;33;-33;-58.0;-11;435.0;248.0
-519.0;-14;-247.0;13;-13;-58.0;?;434.0;?
-518.0;?;-242.0;51;-51;-58.0;-1;434.0;247.0
-516.0;7;-214.0;?;-34;-58.0;?;433.0;248.0
?;-16;?;-30;30;-58.0;-16;433.0;248.0
-513.0;-22;-49.0;?;7;?;-22;433.0;?
-513.0;-13;62.0;2;-2;?;-13;?;?
-512.0;-11;157.0;-40;?;-57.0;-11;432.0;248.0
-512.0;-12;?;-65;65;-57.0;-12;432.0;?
-513.0;-12;?;-43;43;?;-12;?;?
-513.0;-11;190.0;-2;?;?;-11;?;248.0
-514.0;?;204.0;?;5;-58.0;-11;?;?
-515.0;?;152.0;-38;38;-59.0;-26;433.0;250.0
-517.0;-39;?;-50;50;?;-39;434.0;250.0
?;?;86.0;-20;20;-61.0;-19;434.0;251.0
-519.0;-14;73.0;-41;41;-63.0;-14;?;251.0
-520.0;-7;56.0;-51;51;-64.0;?;?;?
-521.0;37;-4.0;2;?;?;37;435.0;253.0
?;?;-58.0;-17;17;-67.0;38;436.0;?
-522.0;14;?;-16;16;-68.0;14;437.0;255.0
-522.0;8;-17.0;14;-14;?;8;437.0;256.0
-522.0;10;2.0;-1;1;-71.0;10;437.0;?
-523.0;8;38.0;6;-6;-73.0;8;438.0;?
-523.0;0;-4.0;15;-15;-74.0;0;439.0;258.0
?;?;-4.0;8;-8;-75.0;-12;?;260.0
?;-44;-2.0;-11;11;-76.0;-44;440.0;260.0
-526.0;-16;32.0;-37;37;?;-16;441.0;261.0
-526.0;53;3.0;-29;29;-78.0;53;441.0;261.0
?;36;-6.0;7;?;-78.0;?;441.0;262.0
-527.0;-17;-2.0;16;-16;-79.0;-17;442.0;262.0
-528.0;-27;21.0;9;-9;-80.0;-27;?;?
-528.0;-9;-5.0;29;-29;-80.0;-9;442.0;?
-528.0;?;1.0;33;-33;?;1;443.0;264.0
-529.0;?;15.0;?;?;?;-2;?;263.0
-529.0;-1;-13.0;12;-12;-81.0;?;443.0;264.0
?;-1;12.0;?;?;?;-1;444.0;264.0
-529.0;-1;?;?;14;?;-1;444.0;264.0
-530.0;-1;30.0;33;-33;-82.0;-1;444.0;265.0
?;?;19.0;2;-2;-83.0;-1;444.0;265.0
-531.0;-2;20.0;24;-24;-83.0;-2;?;264.0
?;?;?;24;-24;-83.0;-12;444.0;264.0
-532.0;-14;8.0;?;40;-83.0;-14;?;264.0
-533.0;9;2.0;-18;18;-83.0;9;?;264.0
?;27;21.0;19;?;-84.0;?;443.0;264.0
?;10;25.0;14;-14;-84.0;10;443.0;264.0
-534.0;-15;?;?;-26;?;-15;443.0;264.0
-534.0;?;?;?;-24;-84.0;?;443.0;264.0
-534.0;-21;11.0;?;-31;-85.0;-21;443.0;264.0
-535.0;-22;13.0;38;-38;-85.0;?;443.0;264.0
-535.0;-23;11.0;?;?;-86.0;-23;443.0;264.0
-535.0;-37;52.0;10;-10;-85.0;-37;443.0;264.0
-535.0;-27;?;16;-16;-86.0;-27;443.0;263.0
?;-2;56.0;6;-6;-85.0;-2;443.0;?
-535.0;-17;17.0;-27;27;?;-17;442.0;264.0
-535.0;-18;4.0;-3;3;-85.0;-18;442.0;264.0
-535.0;-11;-9.0;-13;13;-84.0;?;442.0;263.0
-535.0;-24;-14.0;-52;52;?;-24;442.0;?
?;-9;-28.0;-21;?;?;-9;443.0;?
-535.0;-19;-35.0;-5;5;?;-19;443.0;263.0
-534.0;-41;-7.0;-10;?;?;-41;443.0;263.0
-534.0;16;17.0;6;-6;-85.0;?;442.0;262.0
-534.0;35;30.0;-5;5;-84.0;35;442.0;262.0
-534.0;?;39.0;-14;14;-83.0;-13;442.0;?
?;3;50.0;6;-6;?;3;442.0;262.0
?;11;32.0;23;-23;-82.0;11;442.0;262.0
-533.0;-2;21.0;16;-16;-82.0;-2;443.0;263.0
-532.0;50;-24.0;-11;11;-81.0;50;?;?
-532.0;41;-47.0;33;-33;-81.0;?;442.0;?
-532.0;-7;-39.0;13;?;?;?;441.0;261.0
?;?;-77.0;-44;44;-80.0;21;441.0;261.0
-532.0;?;?;?;-1;-80.0;5;441.0;260.0
-531.0;-28;-124.0;-37;?;-80.0;-28;441.0;259.0
-530.0;6;-78.0;-61;61;-80.0;?;440.0;258.0
-529.0;?;?;?;68;-79.0;?;439.0;?
-528.0;-16;-116.0;-77;?;-78.0;?;439.0;254.0
-528.0;?;-86.0;?;?;-78.0;12;438.0;253.0
?;34;-56.0;12;-12;?;34;437.0;251.0
-525.0;-15;36.0;-19;19;?;-15;436.0;?
-524.0;-5;64.0;7;-7;-75.0;-5;436.0;252.0
?;2;54.0;50;?;?;2;436.0;252.0
?;-22;75.0;18;-18;-71.0;?;?;251.0
-523.0;10;?;-36;36;?;10;?;251.0
-523.0;14;232.0;-9;9;?;?;432.0;?
-520.0;?;309.0;-10;10;-55.0;-18;428.0;249.0
-517.0;?;353.0;17;-17;-47.0;?;?;?
-513.0;9;290.0;8;-8;-40.0;9;417.0;237.0
-510.0;47;157.0;-22;22;-35.0;47;414.0;232.0
-506.0;-11;8.0;24;-24;-31.0;-11;?;?
-501.0;?;-143.0;?;13;-29.0;?;411.0;225.0
-498.0;?;-223.0;-27;?;-28.0;?;?;?
-495.0;?;?;19;-19;-26.0;?;411.0;225.0
-492.0;7;-214.0;?;-4;-25.0;7;409.0;?
-489.0;?;?;10;-10;-25.0;35;408.0;225.0
-486.0;-30;-223.0;?;-24;?;-30;406.0;224.0
-485.0;-39;-222.0;-10;10;-30.0;-39;407.0;224.0
?;-15;?;-8;8;-36.0;-15;411.0;229.0
-488.0;-3;-118.0;9;-9;-44.0;-3;416.0;238.0
-491.0;12;-9.0;?;?;?;12;420.0;?
-494.0;9;103.0;1;-1;-57.0;?;424.0;253.0
-499.0;19;175.0;43;?;-63.0;19;?;259.0
-505.0;21;254.0;43;-43;-66.0;?;431.0;?
-511.0;18;314.0;8;-8;?;18;434.0;267.0
?;22;304.0;-13;13;-74.0;?;437.0;271.0
-524.0;17;268.0;-16;16;?;17;440.0;274.0
-529.0;?;260.0;?;16;-81.0;9;443.0;?
?;9;213.0;-16;16;-84.0;9;446.0;279.0
-538.0;11;?;?;17;-88.0;11;?;282.0
?;-4;176.0;-11;11;-91.0;-4;453.0;285.0
-544.0;-34;63.0;?;?;-94.0;-34;456.0;289.0
-546.0;-5;1.0;?;24;-97.0;-5;459.0;?
-548.0;40;-90.0;-35;35;-99.0;40;461.0;?
-550.0;13;-95.0;-18;18;-100.0;13;?;?
?;23;-23.0;4;-4;-99.0;23;464.0;296.0
-550.0;60;42.0;28;-28;-98.0;60;464.0;?
-550.0;7;?;?;14;-97.0;?;?;?
-549.0;-18;19.0;-43;43;-96.0;?;463.0;293.0
-548.0;9;17.0;?;4;?;9;462.0;293.0
?;8;?;?;4;?;8;460.0;?
?;46;50.0;?;12;?;46;457.0;292.0
?;67;92.0;-22;22;?;67;454.0;?
-546.0;?;121.0;?;1;-89.0;?;451.0;288.0
-546.0;?;?;-5;5;-87.0;41;448.0;283.0
-546.0;?;16.0;?;?;-85.0;?;446.0;279.0
-546.0;-36;-71.0;36;-36;-84.0;-36;444.0;276.0
-545.0;-23;-138.0;?;?;-83.0;-23;444.0;?
?;-46;-135.0;55;-55;-82.0;-46;?;270.0
-542.0;-4;-225.0;16;-16;-81.0;-4;442.0;267.0
?;42;-227.0;-6;6;?;42;441.0;265.0
-538.0;30;-224.0;44;-44;-79.0;30;440.0;263.0
-537.0;24;-183.0;-24;24;?;24;?;260.0
-535.0;-8;?;-6;6;-75.0;?;437.0;257.0
-533.0;13;?;35;-35;-74.0;13;?;?
-532.0;?;-31.0;9;-9;-73.0;?;?;?
-531.0;-8;33.0;27;?;-73.0;-8;432.0;250.0
-530.0;-2;32.0;24;?;-73.0;-2;431.0;249.0
-530.0;21;21.0;?;-26;-73.0;21;430.0;248.0
-531.0;?;11.0;?;6;?;6;430.0;249.0
-534.0;1;31.0;-34;?;-75.0;1;431.0;250.0
-536.0;31;3.0;0;0;-76.0;31;?;251.0
-538.0;23;18.0;27;-27;-78.0;?;435.0;?
?;-20;26.0;34;-34;?;-20;436.0;252.0
-541.0;0;?;20;-20;-77.0;?;437.0;251.0
-543.0;17;?;20;?;-76.0;17;437.0;251.0
-542.0;2;67.0;70;-70;-75.0;2;436.0;249.0
-542.0;14;?;6;-6;-74.0;14;?;?
-541.0;-7;62.0;-63;63;-73.0;-7;?;248.0
-541.0;-23;30.0;-9;9;-73.0;?;433.0;248.0
-539.0;31;-87.0;-35;35;-73.0;31;434.0;249.0
-537.0;?;?;-30;30;-73.0;28;?;250.0
-536.0;3;?;2;-2;-73.0;?;434.0;251.0
?;11;-40.0;-4;4;?;11;?;253.0
-533.0;-2;-65.0;?;?;?;-2;435.0;253.0
-533.0;-11;?;8;-8;-72.0;-11;436.0;254.0
-534.0;-21;-46.0;?;?;-74.0;-21;437.0;255.0
-534.0;-3;-37.0;-24;24;-75.0;-3;439.0;?
-535.0;32;?;?;18;?;32;?;258.0
-536.0;8;48.0;-7;?;-78.0;8;442.0;260.0
?;?;?;-38;38;-79.0;-10;443.0;262.0
-540.0;17;51.0;-23;23;-81.0;17;444.0;?
-542.0;16;86.0;23;-23;?;?;445.0;266.0
-543.0;4;?;?;-10;-83.0;4;447.0;?
-545.0;?;96.0;10;-10;-85.0;18;448.0;268.0
-546.0;31;72.0;10;-10;?;31;449.0;269.0
-547.0;7;-2.0;-5;5;-89.0;7;450.0;?
-548.0;-39;-51.0;21;?;-92.0;-39;450.0;272.0
?;-20;-6.0;12;?;?;-20;451.0;275.0
-549.0;17;-4.0;4;?;-95.0;17;452.0;277.0
-550.0;?;43.0;-7;7;-96.0;-4;453.0;278.0
?;-6;98.0;-39;?;?;-6;454.0;278.0
-552.0;20;60.0;-15;?;?;?;453.0;278.0
?;12;?;4;-4;-96.0;12;?;279.0
-554.0;?;?;3;-3;-95.0;7;454.0;280.0
-554.0;11;96.0;5;-5;-96.0;11;455.0;282.0
-553.0;5;91.0;1;-1;?;5;454.0;283.0
-553.0;-15;?;-22;?;-95.0;-15;?;284.0
-552.0;-11;53.0;-46;46;-94.0;-11;453.0;283.0
-551.0;-3;?;-47;47;-92.0;-3;451.0;283.0
-551.0;-51;117.0;?;40;-89.0;-51;?;?
?;-17;104.0;5;?;-85.0;-17;448.0;279.0
-547.0;19;61.0;41;-41;-81.0;?;444.0;277.0
-545.0;-14;189.0;33;-33;-77.0;-14;440.0;?
-541.0;-2;226.0;34;-34;-74.0;-2;437.0;269.0
-539.0;-2;105.0;?;-35;-70.0;-2;436.0;266.0
?;21;2.0;?;-22;-68.0;21;435.0;265.0
?;?;-108.0;-23;23;-66.0;10;433.0;263.0
-530.0;-60;-131.0;-30;30;-64.0;-60;431.0;261.0
-527.0;?;-155.0;-4;4;-61.0;?;430.0;?
-524.0;30;-129.0;13;-13;?;?;428.0;257.0
-522.0;-13;-114.0;?;-46;-58.0;-13;426.0;255.0
-519.0;-4;-99.0;16;?;-57.0;-4;424.0;254.0
-517.0;30;?;16;-16;-57.0;30;?;?
-516.0;-6;-56.0;31;-31;-56.0;?;423.0;?
-516.0;-19;?;4;-4;-56.0;-19;423.0;251.0
?;8;?;14;-14;-56.0;8;422.0;251.0
-516.0;-2;-54.0;-3;3;-56.0;?;?;251.0
-517.0;?;?;?;-11;?;-26;423.0;?
-518.0;-5;-36.0;14;-14;?;-5;424.0;?
-518.0;26;?;-38;38;-58.0;26;424.0;247.0
-518.0;29;?;-21;?;-58.0;29;?;246.0
-518.0;3;-146.0;21;-21;-58.0;?;424.0;246.0
-517.0;-23;-94.0;?;-10;-59.0;-23;424.0;?
-516.0;-3;-77.0;-31;?;-59.0;?;424.0;?
-516.0;11;-77.0;-1;?;-60.0;11;424.0;245.0
-517.0;?;-13.0;36;-36;?;12;425.0;?
-518.0;31;?;14;-14;-61.0;?;425.0;246.0
-519.0;31;75.0;14;?;?;31;?;246.0
-520.0;29;122.0;-2;2;-61.0;29;426.0;246.0
-521.0;30;?;-31;31;-60.0;?;426.0;?
-520.0;35;12.0;-12;12;-59.0;35;426.0;246.0
-518.0;53;8.0;21;-21;-59.0;53;?;246.0
-517.0;28;7.0;?;-24;-58.0;28;425.0;245.0
?;-18;51.0;6;?;-57.0;-18;?;?
-516.0;-3;15.0;9;?;?;-3;424.0;?
-515.0;14;-28.0;?;-19;-56.0;14;423.0;243.0
-515.0;-14;?;12;-12;?;?;423.0;243.0
-515.0;-19;64.0;?;-30;-54.0;-19;422.0;243.0
-514.0;-1;?;?;-34;-54.0;-1;422.0;243.0
?;0;?;-17;?;-54.0;0;422.0;?
?;-9;34.0;-36;36;?;-9;422.0;?
-514.0;-7;24.0;-31;31;-54.0;-7;422.0;244.0
-514.0;20;56.0;23;-23;-55.0;?;423.0;246.0
-514.0;13;41.0;61;?;-55.0;13;423.0;247.0
-514.0;-21;?;?;-6;-55.0;-21;424.0;248.0
?;0;64.0;-2;?;?;0;424.0;248.0
-516.0;23;76.0;22;-22;-55.0;23;?;249.0
-516.0;14;?;25;-25;-55.0;14;425.0;250.0
-516.0;24;75.0;20;-20;-55.0;24;425.0;250.0
-516.0;3;54.0;3;-3;-55.0;3;425.0;250.0
-516.0;-12;13.0;4;-4;?;-12;425.0;250.0
-515.0;20;?;13;-13;-54.0;20;425.0;250.0
-514.0;?;-19.0;22;-22;-54.0;-4;425.0;250.0
?;5;-11.0;18;-18;?;5;?;251.0
-513.0;?;19.0;-20;20;?;?;425.0;251.0
?;?;12.0;-35;35;-55.0;-3;425.0;252.0
-513.0;-2;26.0;-35;35;-56.0;-2;?;253.0
-513.0;-16;?;-58;58;-56.0;?;?;253.0
-514.0;-15;107.0;-23;?;-57.0;?;426.0;?
-515.0;?;115.0;15;-15;-58.0;6;426.0;255.0
-516.0;-3;107.0;-3;3;-58.0;?;427.0;257.0
-517.0;?;150.0;?;4;-60.0;24;428.0;259.0
-518.0;33;146.0;5;-5;?;33;428.0;261.0
-520.0;-22;125.0;-14;14;-63.0;-22;429.0;263.0
-523.0;-22;?;?;54;-66.0;-22;?;?
-525.0;?;43.0;-61;61;-68.0;8;?;267.0
?;-8;81.0;-26;26;-71.0;-8;432.0;268.0
-530.0;-22;75.0;-17;17;-74.0;?;?;269.0
-532.0;-22;24.0;-34;?;-76.0;-22;?;270.0
-534.0;-16;?;-31;31;-78.0;-16;436.0;270.0
?;-7;-36.0;-22;22;-80.0;-7;437.0;270.0
-537.0;-20;-51.0;?;30;?;-20;437.0;271.0
-537.0;-32;-11.0;-19;19;-82.0;-32;437.0;?
-538.0;-21;-23.0;?;?;-83.0;-21;437.0;271.0
-538.0;13;-45.0;?;-9;-84.0;?;438.0;270.0
-537.0;38;-64.0;-11;11;-84.0;38;438.0;270.0
-536.0;?;-95.0;?;?;?;5;438.0;270.0
-535.0;?;-81.0;-13;13;-85.0;8;?;270.0
-534.0;-1;?;?;?;-86.0;-1;?;270.0
-534.0;-42;-45.0;-16;?;-86.0;?;436.0;270.0
?;18;-36.0;-34;?;-87.0;?;?;270.0
-533.0;23;?;-6;6;-87.0;23;?;?
-534.0;-27;41.0;21;-21;-87.0;-27;?;270.0
?;-11;14.0;-25;25;-88.0;-11;436.0;?
?;-2;52.0;-19;19;?;-2;437.0;270.0
-536.0;-11;7.0;?;-4;-90.0;-11;438.0;?
-536.0;?;29.0;-15;15;-90.0;?;438.0;272.0
-536.0;0;51.0;4;-4;-90.0;?;439.0;?
-537.0;-31;49.0;9;-9;-90.0;-31;439.0;272.0
-538.0;-16;60.0;-28;28;-90.0;-16;439.0;271.0
?;35;19.0;-21;21;-90.0;35;439.0;271.0
?;41;1.0;4;-4;-90.0;?;?;271.0
-537.0;18;-11.0;5;-5;-89.0;18;?;270.0
-536.0;-3;-11.0;5;-5;-89.0;?;439.0;270.0
-536.0;40;4.0;1;?;?;40;439.0;269.0
-536.0;29;-16.0;-12;12;-88.0;29;438.0;269.0
-535.0;?;?;-52;52;-87.0;-72;437.0;268.0
-535.0;-67;0.0;-50;50;-87.0;?;436.0;?
-534.0;-1;?;18;-18;-86.0;-1;436.0;266.0
-534.0;20;-16.0;2;-2;-85.0;20;435.0;266.0
-534.0;?;2.0;-9;9;?;14;435.0;265.0
-533.0;-9;-23.0;?;?;-85.0;-9;435.0;265.0
-533.0;-21;13.0;33;-33;?;-21;435.0;265.0
-533.0;-3;?;43;-43;-85.0;-3;434.0;265.0
-534.0;?;34.0;?;-49;-85.0;2;434.0;265.0
-534.0;-9;9.0;27;-27;-85.0;-9;434.0;?
?;-11;34.0;8;-8;-84.0;-11;?;265.0
-535.0;-13;80.0;?;-18;-84.0;-13;435.0;265.0
-536.0;-10;88.0;-11;11;?;?;435.0;?
-536.0;24;67.0;-39;?;?;24;435.0;266.0
-537.0;47;?;?;-13;?;47;435.0;266.0
-536.0;23;-19.0;-22;?;-85.0;23;435.0;267.0
-537.0;?;8.0;-39;39;?;53;436.0;267.0
-537.0;?;?;-17;17;-86.0;?;436.0;?
-537.0;72;2.0;-35;35;-86.0;?;436.0;267.0
-537.0;?;-19.0;-23;23;-86.0;?;436.0;267.0
-537.0;?;6.0;-96;?;-86.0;37;436.0;?
-537.0;16;2.0;-96;96;?;16;436.0;267.0
-537.0;10;37.0;-28;28;-87.0;10;437.0;?
?;-26;115.0;-53;53;-89.0;-26;439.0;272.0
-538.0;-11;146.0;-13;13;-91.0;?;442.0;276.0
-539.0;-16;160.0;60;-60;-93.0;-16;446.0;281.0
-541.0;-45;?;38;-38;-96.0;-45;450.0;288.0
-544.0;-58;261.0;-10;10;-99.0;-58;455.0;295.0
-546.0;-42;336.0;28;-28;?;-42;462.0;304.0
-549.0;-19;337.0;50;-50;-106.0;?;469.0;312.0
-553.0;-22;407.0;4;-4;-109.0;?;477.0;320.0
-555.0;-23;?;?;-1;-111.0;-23;485.0;326.0
-556.0;-21;?;2;-2;-113.0;?;492.0;332.0
-556.0;-22;?;-12;12;-114.0;-22;499.0;339.0
-556.0;-21;?;-1;?;?;?;504.0;?
?;?;199.0;-9;9;?;-22;509.0;348.0
?;-22;68.0;?;6;-112.0;-22;515.0;351.0
-556.0;?;-83.0;1;-1;-111.0;-8;519.0;351.0
-554.0;?;-160.0;-30;30;?;22;520.0;?
-551.0;?;?;2;-2;-107.0;32;521.0;350.0
-548.0;26;-395.0;3;?;-106.0;26;?;347.0
-545.0;-9;?;-8;8;-105.0;-9;519.0;?
-543.0;-51;?;61;-61;-103.0;-51;517.0;?
-540.0;-52;-161.0;52;-52;-101.0;-52;514.0;340.0
-536.0;-52;-127.0;53;-53;-98.0;-52;509.0;335.0
-533.0;-23;-126.0;56;-56;-95.0;-23;503.0;330.0
-529.0;-35;-98.0;14;?;-92.0;-35;?;324.0
-528.0;-50;-77.0;27;-27;-90.0;-50;490.0;319.0
-527.0;?;-59.0;26;-26;-89.0;-49;484.0;?
-527.0;-122;?;21;?;-89.0;-122;479.0;310.0
-529.0;-75;17.0;16;-16;-90.0;-75;474.0;?
-533.0;-50;75.0;-31;31;-93.0;?;470.0;301.0
-537.0;-82;110.0;?;?;-98.0;-82;469.0;297.0
?;-65;?;14;-14;-108.0;?;468.0;296.0
-548.0;?;248.0;?;7;-121.0;-439;?;296.0
-555.0;-955;?;23;?;-137.0;?;477.0;299.0
-561.0;?;548.0;85;-85;-151.0;?;484.0;306.0
-568.0;-816;422.0;145;-145;-160.0;-816;489.0;?
-573.0;324;?;307;?;?;324;492.0;317.0
-579.0;1206;?;?;-212;-186.0;?;494.0;322.0
?;391;-50.0;-138;?;-196.0;?;497.0;330.0
-593.0;-103;-140.0;10;?;?;-103;501.0;339.0
-599.0;-402;-224.0;382;-382;-215.0;-402;505.0;347.0
-603.0;-454;-242.0;187;-187;-223.0;?;509.0;354.0
-607.0;31;-172.0;-143;143;-232.0;31;514.0;364.0
-612.0;-59;-50.0;-91;?;-240.0;-59;519.0;374.0
?;-118;150.0;?;-21;?;-118;?;?
-622.0;?;?;-6;6;?;-89;526.0;390.0
-629.0;-92;361.0;-15;15;-261.0;-92;528.0;?
-637.0;-46;508.0;-26;26;-265.0;-46;531.0;?
-644.0;-91;666.0;-48;48;?;-91;533.0;400.0
-651.0;-83;794.0;-47;47;-270.0;-83;533.0;?
?;-85;843.0;?;48;?;-85;533.0;400.0
?;?;818.0;-26;26;?;-46;534.0;400.0
-663.0;-5;731.0;-4;4;-274.0;-5;533.0;401.0
-665.0;?;649.0;29;-29;-275.0;-18;533.0;403.0
