PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
1120.0;45.7;2.4;21.6;1.1665;799.0;613.0;1387.0;641.0;0.4;43.0;38.0;-200.0
906.0;47.3;5.6;?;1.1654;879.0;792.0;1521.0;825.0;0.7;57.0;59.0;-200.0
697.0;44.1;14.3;21.6;1.1269;1104.0;1125.0;1815.0;1179.0;2.0;80.0;165.0;-200.0
519.0;37.9;27.7;?;1.0988;1344.0;1496.0;2311.0;1651.0;3.9;134.0;?;?
632.0;30.1;19.1;26.0;0.9953;1226.0;1272.0;1901.0;?;3.6;157.0;317.0;-200.0
691.0;23.2;15.9;30.6;1.001;1157.0;1176.0;1779.0;1370.0;3.2;175.0;330.0;-200.0
798.0;19.1;12.3;34.1;1.0048;1059.0;1060.0;1638.0;1141.0;2.2;147.0;204.0;-200.0
778.0;18.0;12.2;36.2;1.0636;1076.0;1057.0;1633.0;1076.0;2.2;140.0;189.0;-200.0
783.0;17.3;11.7;37.4;1.0914;1066.0;?;1641.0;1036.0;2.1;137.0;165.0;-200.0
813.0;15.6;10.4;39.5;1.102;1049.0;994.0;1580.0;881.0;?;123.0;139.0;-200.0
776.0;14.9;?;40.4;1.1033;1097.0;1074.0;1671.0;960.0;2.0;138.0;156.0;-200.0
791.0;16.1;11.1;40.1;1.1699;1087.0;1018.0;1624.0;883.0;1.8;132.0;130.0;-200.0
633.0;18.9;19.0;39.3;1.3251;1269.0;1269.0;1942.0;1221.0;3.0;174.0;173.0;-200.0
584.0;19.9;24.1;37.3;1.2437;1328.0;1405.0;2072.0;1518.0;?;203.0;302.0;-200.0
654.0;22.9;19.1;33.6;1.1747;1200.0;1270.0;1906.0;1264.0;3.5;176.0;239.0;?
732.0;?;?;30.7;1.2501;?;1105.0;1768.0;1061.0;2.5;125.0;139.0;-200.0
776.0;32.8;10.7;28.8;1.2776;1058.0;1004.0;1684.0;947.0;1.8;98.0;92.0;-200.0
738.0;36.8;11.3;?;1.3207;1081.0;1025.0;?;1059.0;1.9;103.0;104.0;-200.0
776.0;39.7;9.6;26.2;1.3249;1062.0;962.0;1674.0;1030.0;1.9;104.0;108.0;-200.0
752.0;43.0;9.8;25.4;1.37;1078.0;971.0;1694.0;1065.0;1.9;105.0;107.0;?
931.0;41.0;4.9;25.8;?;917.0;?;1497.0;893.0;?;75.0;55.0;-200.0
965.0;48.4;4.1;23.3;1.3677;881.0;718.0;1510.0;837.0;0.7;?;43.0;-200.0
1012.0;47.8;3.3;23.5;1.3607;865.0;671.0;1477.0;?;0.6;-200.0;-200.0;-200.0
1123.0;46.7;2.2;23.5;1.3361;829.0;602.0;1410.0;596.0;0.4;36.0;23.0;-200.0
931.0;52.3;4.6;21.8;1.3539;913.0;743.0;1540.0;884.0;0.7;66.0;65.0;-200.0
742.0;52.5;10.2;21.8;1.3529;1077.0;985.0;1780.0;1170.0;?;97.0;165.0;-200.0
565.0;49.1;23.3;22.9;1.3546;1337.0;?;2196.0;1596.0;3.8;115.0;274.0;-200.0
472.0;43.3;31.0;?;1.3422;1467.0;?;2460.0;1873.0;5.1;145.0;369.0;-200.0
611.0;39.4;17.6;26.7;1.3556;1257.0;1227.0;1954.0;1608.0;3.4;162.0;308.0;-200.0
675.0;32.9;14.3;30.5;1.4135;1227.0;1125.0;1835.0;1470.0;2.6;147.0;227.0;-200.0
693.0;27.2;13.7;34.2;1.4404;1188.0;1108.0;1818.0;1275.0;2.2;132.0;178.0;-200.0
631.0;20.9;19.3;38.2;1.3701;1301.0;1276.0;1953.0;1407.0;3.4;179.0;267.0;-200.0
657.0;16.9;19.3;39.6;1.2028;?;1278.0;1892.0;1302.0;3.4;174.0;278.0;-200.0
794.0;15.8;11.3;39.9;1.141;1058.0;1026.0;?;931.0;1.8;132.0;165.0;-200.0
789.0;13.9;12.7;40.2;1.02;1037.0;1075.0;1604.0;917.0;2.0;151.0;172.0;-200.0
762.0;13.2;15.3;39.6;0.9332;1055.0;1157.0;1674.0;985.0;2.4;168.0;216.0;-200.0
661.0;12.6;22.5;39.5;0.8894;1179.0;1364.0;1845.0;1265.0;3.8;192.0;306.0;-200.0
632.0;13.9;25.0;37.9;0.9015;1298.0;1430.0;1946.0;2475.0;4.4;194.0;317.0;-200.0
654.0;17.9;21.1;34.2;0.9444;1213.0;1327.0;1864.0;2021.0;3.9;155.0;251.0;-200.0
613.0;20.6;23.8;32.6;0.9939;1233.0;1398.0;1975.0;1834.0;4.0;159.0;230.0;-200.0
737.0;23.2;14.9;30.4;0.9889;1086.0;1145.0;1717.0;1426.0;2.5;125.0;154.0;-200.0
765.0;25.1;12.8;28.8;0.9793;1056.0;1078.0;1668.0;1272.0;2.1;108.0;137.0;-200.0
681.0;29.9;14.3;27.8;1.1018;1138.0;1128.0;1737.0;1490.0;2.4;110.0;133.0;?
675.0;32.6;14.3;26.9;1.1381;1112.0;1128.0;1771.0;1440.0;2.1;99.0;117.0;-200.0
773.0;33.7;9.2;26.3;1.1377;992.0;948.0;?;1271.0;1.6;?;106.0;-200.0
931.0;33.9;5.1;25.7;?;895.0;767.0;1463.0;985.0;0.8;69.0;55.0;-200.0
1046.0;36.0;3.0;24.8;1.1109;843.0;655.0;1377.0;826.0;0.5;-200.0;-200.0;-200.0
1073.0;34.6;2.6;25.5;1.1096;828.0;626.0;1362.0;754.0;0.4;45.0;27.0;-200.0
997.0;37.8;4.0;24.0;1.1077;894.0;709.0;1432.0;853.0;0.5;53.0;46.0;-200.0
740.0;39.3;9.9;23.9;1.1522;1072.0;976.0;1673.0;1340.0;1.3;?;144.0;-200.0
512.0;38.4;27.3;24.8;1.1808;1425.0;1486.0;2305.0;1869.0;4.1;136.0;392.0;-200.0
496.0;34.4;27.9;?;1.2036;1428.0;1500.0;2275.0;?;4.1;141.0;358.0;?
?;28.7;24.5;29.6;1.1706;1359.0;1415.0;2081.0;1902.0;4.0;189.0;381.0;-200.0
730.0;21.1;14.2;34.6;1.1398;1182.0;1122.0;1707.0;1527.0;2.2;166.0;261.0;-200.0
761.0;17.0;11.9;38.3;1.1216;1117.0;1045.0;1623.0;1260.0;2.0;154.0;207.0;-200.0
741.0;14.5;13.1;40.4;1.0736;1119.0;1088.0;1640.0;1124.0;2.0;?;155.0;-200.0
739.0;9.6;15.1;42.6;0.8012;1068.0;1152.0;1683.0;1309.0;2.2;142.0;193.0;-200.0
?;10.2;14.1;42.5;0.8478;1090.0;1120.0;1629.0;1283.0;2.2;130.0;195.0;-200.0
792.0;11.6;11.3;41.0;0.8872;1056.0;1024.0;1555.0;1068.0;1.8;121.0;159.0;-200.0
799.0;13.0;10.8;41.3;1.0154;1098.0;1007.0;1546.0;937.0;1.8;116.0;120.0;-200.0
635.0;14.5;21.5;39.2;1.0106;1318.0;1339.0;1925.0;1416.0;?;177.0;228.0;-200.0
599.0;17.9;21.8;36.9;1.096;1348.0;1347.0;1903.0;1611.0;4.3;233.0;348.0;-200.0
538.0;20.4;29.8;35.6;?;1502.0;1546.0;2199.0;1919.0;5.3;223.0;337.0;-200.0
597.0;22.6;22.5;33.7;1.1658;1373.0;1364.0;2005.0;1745.0;4.3;184.0;282.0;-200.0
580.0;27.8;21.8;31.5;1.2671;1397.0;1346.0;2017.0;1837.0;3.6;165.0;228.0;-200.0
620.0;29.3;17.1;31.1;1.3055;1286.0;1214.0;1880.0;1759.0;2.4;?;168.0;-200.0
661.0;30.9;15.4;30.2;1.3026;?;1161.0;1827.0;1593.0;2.1;122.0;173.0;-200.0
749.0;30.2;10.2;29.8;1.2502;1069.0;?;1627.0;1357.0;1.2;88.0;87.0;-200.0
?;32.5;7.2;28.4;1.2361;1011.0;864.0;1532.0;1231.0;0.9;79.0;65.0;-200.0
853.0;34.0;5.8;27.5;1.231;962.0;803.0;1507.0;1066.0;0.6;60.0;43.0;-200.0
910.0;35.3;4.2;26.8;1.2243;919.0;723.0;1443.0;992.0;0.5;-200.0;-200.0;-200.0
866.0;?;5.1;24.5;1.2251;969.0;769.0;1485.0;1063.0;-200.0;60.0;43.0;-200.0
839.0;38.8;5.4;25.6;1.2545;986.0;784.0;1503.0;1204.0;0.6;74.0;66.0;-200.0
848.0;34.6;6.2;27.5;1.2518;990.0;821.0;1511.0;1079.0;0.6;?;57.0;-200.0
?;37.4;16.9;25.9;1.2289;1296.0;1208.0;1914.0;1593.0;2.2;115.0;?;-200.0
545.0;32.5;23.2;28.5;1.2441;?;1384.0;2082.0;1745.0;3.2;119.0;219.0;-200.0
596.0;32.7;18.0;29.5;1.3229;1385.0;1240.0;?;1847.0;3.0;155.0;288.0;-200.0
595.0;33.1;17.6;29.8;1.3693;1381.0;1227.0;1903.0;1845.0;2.7;162.0;312.0;-200.0
587.0;26.8;?;33.4;1.3586;1396.0;1306.0;1934.0;1886.0;?;189.0;361.0;-200.0
801.0;15.8;10.6;40.3;1.1604;1070.0;1000.0;?;1039.0;1.4;?;147.0;-200.0
819.0;15.0;9.9;41.8;1.1989;1076.0;972.0;1525.0;923.0;1.3;109.0;111.0;-200.0
788.0;15.7;10.7;41.1;1.2071;1126.0;1004.0;1609.0;?;1.4;108.0;98.0;-200.0
673.0;14.8;16.5;41.9;?;1225.0;1196.0;1775.0;1277.0;2.1;145.0;?;-200.0
?;14.6;16.9;40.9;1.114;1202.0;1206.0;1807.0;1301.0;2.4;167.0;213.0;-200.0
628.0;16.9;20.5;39.1;1.1705;1308.0;1310.0;1891.0;1385.0;3.1;200.0;250.0;-200.0
580.0;27.3;19.4;36.4;1.6308;1440.0;1281.0;2021.0;1474.0;3.5;178.0;253.0;-200.0
487.0;29.3;30.0;34.9;1.611;1611.0;1552.0;2371.0;1948.0;5.1;206.0;317.0;-200.0
559.0;26.4;?;33.6;1.3515;?;1419.0;2113.0;1677.0;4.5;192.0;309.0;-200.0
648.0;27.6;16.9;32.2;1.3044;1268.0;1206.0;1900.0;1434.0;2.9;137.0;201.0;-200.0
660.0;29.7;?;30.5;1.2742;1237.0;1175.0;1834.0;?;2.6;128.0;173.0;-200.0
628.0;35.6;16.6;29.4;1.4383;1302.0;1198.0;1934.0;1504.0;2.7;121.0;156.0;-200.0
575.0;34.8;19.5;29.1;1.38;1347.0;1282.0;1996.0;1661.0;3.2;136.0;190.0;-200.0
564.0;41.9;16.6;27.7;1.537;1355.0;1198.0;1905.0;?;2.3;109.0;129.0;?
823.0;41.6;6.2;27.9;1.5425;1023.0;822.0;1585.0;1050.0;1.0;74.0;65.0;-200.0
1070.0;43.7;2.7;?;1.6039;903.0;631.0;?;550.0;0.5;-200.0;-200.0;-200.0
1144.0;42.2;2.3;27.4;1.5177;876.0;605.0;1432.0;456.0;0.4;40.0;29.0;-200.0
1011.0;42.8;3.9;26.6;1.4713;932.0;707.0;1509.0;554.0;0.6;61.0;58.0;-200.0
847.0;40.3;7.2;26.9;1.4041;1020.0;866.0;1636.0;744.0;1.0;83.0;92.0;-200.0
609.0;37.3;18.1;27.0;1.3081;1264.0;1241.0;1989.0;1280.0;2.9;129.0;228.0;-200.0
654.0;35.3;15.1;27.0;1.2396;1179.0;1153.0;1877.0;1096.0;2.7;-200.0;172.0;-200.0
785.0;32.0;9.7;27.4;1.1545;1079.0;966.0;1640.0;927.0;1.8;115.0;154.0;-200.0
829.0;24.7;9.4;30.5;1.0592;1036.0;955.0;1527.0;840.0;1.8;130.0;166.0;-200.0
?;20.1;9.6;32.9;0.9902;1002.0;964.0;?;786.0;1.7;137.0;?;-200.0
856.0;18.4;9.5;33.9;0.9587;995.0;959.0;1544.0;690.0;1.5;116.0;111.0;-200.0
845.0;19.3;?;34.4;1.0325;1008.0;962.0;1545.0;742.0;1.7;129.0;145.0;-200.0
846.0;19.6;9.6;34.2;1.0399;978.0;962.0;1527.0;680.0;1.3;117.0;105.0;-200.0
822.0;20.4;10.3;33.2;1.0195;989.0;990.0;1577.0;705.0;1.5;138.0;113.0;-200.0
845.0;19.1;?;32.4;0.915;961.0;985.0;1554.0;677.0;1.5;139.0;115.0;?
779.0;17.1;14.0;32.2;0.8124;?;1116.0;1602.0;877.0;2.3;180.0;202.0;?
786.0;?;14.0;?;0.7526;970.0;1117.0;1579.0;844.0;2.2;162.0;180.0;-200.0
699.0;24.9;?;28.3;0.9412;1097.0;1199.0;?;1006.0;2.8;158.0;190.0;-200.0
723.0;30.2;13.6;26.6;1.033;1065.0;1105.0;1672.0;987.0;2.7;?;207.0;-200.0
776.0;36.8;10.2;24.8;1.1357;1036.0;986.0;1614.0;868.0;1.7;112.0;113.0;-200.0
794.0;43.4;9.5;23.7;1.2495;1049.0;958.0;1648.0;861.0;1.5;104.0;98.0;-200.0
727.0;46.2;11.8;23.0;1.2815;1147.0;1043.0;1719.0;1042.0;2.3;125.0;152.0;-200.0
694.0;47.7;13.0;22.7;?;1118.0;1082.0;1792.0;1080.0;2.3;127.0;161.0;-200.0
776.0;49.5;9.6;22.2;1.3081;1016.0;963.0;1661.0;811.0;1.5;95.0;?;-200.0
845.0;51.9;6.7;21.6;1.3254;940.0;845.0;1539.0;704.0;1.0;70.0;57.0;-200.0
1114.0;50.4;2.9;22.3;1.3379;836.0;643.0;1405.0;522.0;0.5;-200.0;-200.0;-200.0
1126.0;49.7;2.6;22.4;1.3333;831.0;626.0;1406.0;484.0;0.3;33.0;22.0;-200.0
1018.0;52.0;4.0;?;1.3313;877.0;711.0;1475.0;580.0;0.4;45.0;41.0;-200.0
976.0;53.2;4.3;21.1;1.3181;872.0;725.0;1471.0;?;0.5;56.0;53.0;-200.0
886.0;51.0;?;22.0;1.3296;958.0;805.0;1551.0;835.0;0.9;74.0;92.0;-200.0
?;41.6;6.8;25.0;1.301;959.0;848.0;1572.0;739.0;1.1;84.0;91.0;-200.0
799.0;36.4;8.8;26.7;1.2596;?;933.0;1612.0;763.0;1.4;93.0;89.0;-200.0
?;29.7;6.7;29.1;1.1751;916.0;843.0;1511.0;614.0;1.1;97.0;81.0;-200.0
946.0;23.4;6.4;31.2;1.0487;895.0;831.0;1473.0;566.0;0.9;83.0;?;-200.0
982.0;20.5;6.0;32.4;0.9806;855.0;812.0;1416.0;508.0;0.8;71.0;53.0;-200.0
997.0;19.2;6.0;33.3;0.9634;861.0;811.0;?;509.0;0.8;78.0;61.0;-200.0
1071.0;16.8;5.0;33.1;0.8391;821.0;766.0;1323.0;457.0;0.6;62.0;48.0;-200.0
1108.0;18.3;?;33.1;0.9081;835.0;731.0;1323.0;438.0;0.6;54.0;39.0;-200.0
1118.0;18.0;4.4;32.4;0.8599;813.0;732.0;1303.0;427.0;0.5;59.0;41.0;-200.0
1064.0;?;5.5;31.8;0.8624;833.0;?;?;?;0.7;69.0;48.0;-200.0
1032.0;21.4;5.8;30.3;0.9064;?;803.0;1363.0;479.0;0.8;67.0;50.0;-200.0
978.0;28.2;5.3;27.2;1.0013;887.0;778.0;1387.0;500.0;0.9;58.0;51.0;-200.0
856.0;33.7;8.0;26.1;1.1228;970.0;?;1559.0;647.0;1.3;77.0;70.0;-200.0
866.0;38.8;7.2;24.7;1.1929;990.0;866.0;1551.0;?;1.3;94.0;89.0;-200.0
846.0;43.2;8.0;23.4;1.229;1022.0;899.0;1588.0;820.0;1.4;97.0;100.0;-200.0
781.0;44.2;10.4;23.1;1.2317;1075.0;993.0;1682.0;946.0;1.9;110.0;139.0;-200.0
751.0;45.3;11.6;22.7;1.2299;1088.0;1035.0;1713.0;1018.0;2.3;?;176.0;-200.0
880.0;47.5;6.4;21.6;1.2118;?;831.0;1513.0;789.0;1.0;74.0;?;-200.0
994.0;45.8;4.1;22.0;1.1965;853.0;716.0;1423.0;647.0;0.5;51.0;37.0;-200.0
875.0;51.3;6.4;?;1.2131;?;830.0;1548.0;785.0;1.0;-200.0;-200.0;-200.0
1092.0;50.3;2.7;20.6;1.2041;796.0;636.0;1387.0;576.0;0.4;40.0;30.0;-200.0
1136.0;50.6;2.6;20.6;1.2119;796.0;628.0;1385.0;555.0;0.3;36.0;29.0;-200.0
1152.0;48.8;2.3;21.3;1.2189;795.0;606.0;1369.0;552.0;0.2;35.0;25.0;-200.0
1080.0;52.6;3.1;20.4;1.247;842.0;656.0;1427.0;620.0;0.4;48.0;40.0;-200.0
?;44.0;3.1;23.5;1.2596;850.0;659.0;1402.0;557.0;0.3;38.0;32.0;-200.0
1027.0;37.9;4.0;25.7;1.2334;884.0;709.0;1442.0;556.0;0.6;54.0;43.0;-200.0
983.0;33.6;4.6;?;1.2433;907.0;741.0;1486.0;573.0;0.6;57.0;44.0;-200.0
1034.0;28.3;3.9;29.0;1.1116;846.0;703.0;1380.0;514.0;0.6;54.0;35.0;-200.0
?;25.9;3.8;29.5;1.0489;827.0;697.0;1371.0;478.0;0.5;46.0;32.0;-200.0
1185.0;22.3;2.8;31.8;1.0366;804.0;636.0;1321.0;424.0;0.4;?;21.0;-200.0
1254.0;20.0;2.5;32.2;0.9488;?;619.0;1272.0;386.0;0.2;19.0;?;-200.0
1206.0;19.3;3.0;32.4;0.922;802.0;651.0;1282.0;403.0;0.4;34.0;22.0;?
1064.0;17.7;4.7;33.0;0.8758;844.0;751.0;1327.0;462.0;0.6;63.0;46.0;?
1029.0;19.8;5.0;32.0;0.9273;881.0;765.0;1359.0;489.0;0.9;86.0;66.0;-200.0
1077.0;24.1;4.5;29.6;0.9831;877.0;736.0;1347.0;463.0;0.7;?;49.0;-200.0
892.0;27.1;7.7;26.9;0.948;931.0;885.0;1467.0;585.0;1.2;101.0;86.0;-200.0
818.0;30.9;9.7;25.3;0.9815;?;967.0;1565.0;748.0;1.6;116.0;111.0;-200.0
757.0;35.9;?;24.2;1.0684;1035.0;1015.0;1651.0;940.0;1.8;124.0;143.0;?
733.0;43.2;11.8;23.2;1.2104;1153.0;1042.0;?;1022.0;2.4;136.0;184.0;-200.0
805.0;43.9;?;22.7;1.1962;1020.0;929.0;1615.0;929.0;1.5;108.0;134.0;-200.0
837.0;44.0;7.5;21.6;1.1244;?;879.0;?;834.0;0.9;82.0;?;-200.0
911.0;46.4;5.7;?;1.1198;903.0;800.0;1478.0;751.0;0.8;68.0;50.0;-200.0
1204.0;46.2;2.0;21.2;1.1482;779.0;581.0;1323.0;505.0;0.2;22.0;13.0;-200.0
1269.0;42.3;1.4;22.7;1.1491;761.0;540.0;1303.0;486.0;0.1;-200.0;-200.0;-200.0
1200.0;51.3;1.8;19.9;1.1803;780.0;568.0;1331.0;?;-200.0;34.0;24.0;-200.0
1053.0;51.8;3.3;?;1.1967;835.0;672.0;1423.0;628.0;0.5;43.0;43.0;-200.0
?;57.4;9.4;18.5;1.2076;1004.0;955.0;1671.0;1043.0;1.4;84.0;146.0;-200.0
567.0;54.3;21.1;19.6;1.2278;1272.0;1328.0;2085.0;?;3.3;108.0;333.0;-200.0
625.0;49.7;17.2;21.3;1.2452;1173.0;1217.0;1945.0;1358.0;3.6;112.0;298.0;-200.0
820.0;46.3;8.5;21.7;1.1867;986.0;922.0;1586.0;971.0;1.7;104.0;178.0;?
907.0;39.4;6.8;23.4;1.1172;942.0;849.0;1496.0;894.0;1.5;107.0;177.0;-200.0
891.0;33.0;7.4;25.7;1.0763;957.0;875.0;1525.0;871.0;1.6;102.0;172.0;-200.0
779.0;27.3;12.1;28.5;1.0479;1024.0;1052.0;1690.0;952.0;2.1;104.0;183.0;-200.0
835.0;27.9;?;27.0;?;962.0;963.0;1592.0;843.0;2.1;96.0;164.0;?
868.0;36.9;7.4;24.2;1.0966;958.0;873.0;1550.0;750.0;1.6;80.0;122.0;-200.0
888.0;?;6.4;26.0;1.1509;933.0;831.0;1514.0;710.0;1.3;72.0;105.0;-200.0
842.0;33.1;8.3;24.8;1.0222;942.0;912.0;1551.0;814.0;1.6;106.0;?;-200.0
693.0;36.3;14.0;24.0;1.0708;1073.0;1117.0;1762.0;1052.0;3.1;119.0;220.0;-200.0
?;35.5;15.3;23.6;1.0187;1086.0;?;1782.0;1060.0;3.3;119.0;207.0;-200.0
682.0;35.7;15.4;23.6;1.0282;1091.0;1161.0;1797.0;1153.0;3.4;128.0;210.0;-200.0
786.0;34.5;10.9;23.3;0.9768;980.0;1009.0;1625.0;986.0;2.8;?;175.0;-200.0
890.0;36.8;7.5;22.5;0.988;904.0;877.0;1488.0;781.0;1.5;95.0;117.0;-200.0
991.0;38.7;5.2;21.3;?;865.0;773.0;1414.0;653.0;?;85.0;93.0;-200.0
911.0;39.4;7.1;20.9;0.9596;?;863.0;1493.0;777.0;?;101.0;118.0;-200.0
837.0;47.7;7.6;19.8;1.093;945.0;883.0;1563.0;1015.0;1.5;94.0;132.0;-200.0
932.0;51.4;5.0;19.3;1.1387;854.0;764.0;1476.0;922.0;1.0;76.0;88.0;-200.0
1165.0;?;2.0;?;1.117;751.0;587.0;1353.0;678.0;0.5;?;43.0;-200.0
1274.0;51.1;1.5;18.8;1.1;723.0;544.0;?;584.0;0.4;-200.0;-200.0;-200.0
1102.0;59.8;2.5;16.3;1.1042;754.0;620.0;1372.0;725.0;0.6;51.0;44.0;-200.0
1070.0;56.8;3.3;16.6;?;758.0;670.0;1365.0;688.0;0.7;42.0;50.0;-200.0
871.0;57.4;7.3;16.2;1.0515;873.0;871.0;1528.0;887.0;1.3;?;101.0;-200.0
567.0;54.3;23.8;17.3;1.0631;1176.0;1398.0;2120.0;1494.0;4.0;111.0;339.0;?
524.0;48.8;27.6;?;1.0751;1257.0;1495.0;2245.0;?;5.0;129.0;379.0;-200.0
648.0;42.4;16.7;21.7;1.0859;1137.0;1200.0;1821.0;1489.0;3.6;135.0;321.0;-200.0
711.0;29.9;14.3;26.4;1.0138;1064.0;1126.0;1656.0;1361.0;2.8;139.0;272.0;-200.0
769.0;19.1;13.3;31.3;0.8634;1026.0;1094.0;1629.0;1224.0;2.6;134.0;278.0;-200.0
773.0;15.4;14.5;33.7;0.7913;986.0;1133.0;1619.0;1174.0;2.7;141.0;253.0;-200.0
857.0;13.3;11.5;34.5;0.7158;908.0;1031.0;1469.0;901.0;2.3;112.0;187.0;-200.0
870.0;13.9;10.8;33.8;0.7172;888.0;1007.0;1448.0;794.0;2.0;105.0;149.0;-200.0
995.0;?;6.4;30.1;0.8157;843.0;830.0;1339.0;577.0;1.3;72.0;89.0;-200.0
876.0;21.3;8.8;28.3;0.8054;905.0;931.0;1460.0;776.0;1.7;90.0;124.0;-200.0
760.0;18.3;14.3;31.9;0.8523;1023.0;1127.0;1635.0;982.0;2.8;126.0;206.0;-200.0
662.0;20.1;19.4;32.0;0.9364;1125.0;1279.0;1840.0;1256.0;3.8;154.0;241.0;-200.0
586.0;24.1;27.1;28.9;0.9495;1211.0;?;2092.0;1483.0;4.9;173.0;303.0;-200.0
634.0;?;?;27.3;0.967;1140.0;1289.0;1884.0;1390.0;4.3;162.0;294.0;-200.0
737.0;28.5;13.6;26.0;0.9484;1029.0;1105.0;1666.0;1195.0;2.6;128.0;203.0;-200.0
768.0;28.6;12.1;25.2;0.9008;981.0;1054.0;1592.0;1135.0;2.4;120.0;176.0;-200.0
788.0;31.1;?;24.3;0.9316;971.0;1014.0;1585.0;1115.0;1.9;111.0;155.0;-200.0
840.0;33.8;8.8;23.6;0.9685;927.0;930.0;1522.0;1026.0;1.4;89.0;108.0;-200.0
925.0;33.8;6.7;23.0;0.9406;868.0;846.0;1448.0;836.0;1.1;69.0;72.0;-200.0
?;38.4;6.3;?;1.0126;863.0;824.0;1469.0;925.0;0.9;70.0;65.0;-200.0
994.0;42.6;4.1;20.4;1.0083;820.0;716.0;1380.0;933.0;0.7;-200.0;-200.0;-200.0
1076.0;42.3;2.9;20.5;1.0091;777.0;645.0;1334.0;781.0;0.5;59.0;39.0;-200.0
942.0;49.0;5.0;18.8;1.0505;855.0;?;1444.0;959.0;0.8;73.0;79.0;-200.0
769.0;49.4;9.9;18.8;1.0624;960.0;973.0;1616.0;1155.0;1.3;89.0;140.0;-200.0
527.0;46.5;27.5;19.9;1.071;1310.0;1492.0;2194.0;1686.0;4.7;142.0;427.0;-200.0
498.0;41.7;30.4;22.1;1.098;?;?;2357.0;1791.0;?;145.0;366.0;-200.0
606.0;36.4;19.8;24.0;1.0706;1211.0;1290.0;1913.0;1643.0;3.7;156.0;311.0;?
711.0;22.8;15.7;30.2;0.9616;1068.0;1171.0;1717.0;1360.0;2.8;148.0;275.0;?
851.0;17.1;11.3;33.4;0.8627;932.0;1026.0;?;944.0;1.8;?;195.0;-200.0
?;?;12.6;35.1;0.8381;949.0;1069.0;1547.0;905.0;1.9;106.0;?;-200.0
?;16.0;11.9;34.1;0.8408;944.0;1045.0;1525.0;884.0;2.0;106.0;162.0;-200.0
800.0;13.6;14.4;35.7;0.7836;966.0;1131.0;?;968.0;2.0;127.0;200.0;-200.0
848.0;13.8;12.4;35.3;0.7767;940.0;1063.0;?;929.0;2.1;113.0;176.0;-200.0
865.0;16.7;11.7;32.3;0.7946;934.0;1041.0;1496.0;936.0;2.1;136.0;203.0;-200.0
739.0;13.3;18.4;?;0.7773;1052.0;1252.0;1729.0;1107.0;3.2;153.0;237.0;-200.0
676.0;13.7;22.9;35.8;0.7868;1109.0;1374.0;1795.0;1225.0;4.0;172.0;263.0;-200.0
636.0;18.4;25.0;32.3;0.8753;1169.0;?;?;1372.0;4.6;190.0;300.0;-200.0
717.0;25.0;15.5;29.7;1.0246;1093.0;1163.0;1705.0;1139.0;3.0;160.0;189.0;-200.0
686.0;26.6;16.7;27.8;0.9748;1084.0;1200.0;1753.0;1505.0;2.9;159.0;185.0;-200.0
787.0;27.3;11.2;26.3;0.9238;970.0;1023.0;1552.0;1074.0;1.9;123.0;134.0;-200.0
849.0;30.0;9.0;25.3;0.9508;951.0;939.0;1488.0;868.0;1.4;101.0;96.0;-200.0
744.0;34.9;12.1;24.0;1.0271;1038.0;1053.0;1631.0;1095.0;2.1;116.0;122.0;-200.0
?;?;8.9;23.4;1.0968;950.0;937.0;1566.0;989.0;1.2;80.0;64.0;-200.0
1033.0;?;3.7;23.5;1.0972;831.0;695.0;1355.0;658.0;0.6;51.0;30.0;-200.0
1070.0;42.6;3.1;22.0;1.1146;813.0;656.0;1332.0;603.0;0.4;-200.0;-200.0;-200.0
1105.0;44.0;2.5;21.6;1.1225;797.0;621.0;1303.0;562.0;-200.0;?;23.0;-200.0
1033.0;45.6;3.1;21.4;1.1493;824.0;660.0;1342.0;618.0;0.4;46.0;36.0;-200.0
912.0;47.1;5.7;21.1;1.1641;879.0;?;1454.0;747.0;0.7;64.0;58.0;-200.0
652.0;48.4;15.6;?;1.2119;1132.0;1166.0;1827.0;1229.0;2.3;108.0;168.0;-200.0
526.0;47.9;25.2;22.9;1.3208;1291.0;1434.0;2239.0;1494.0;4.0;151.0;306.0;-200.0
630.0;45.5;15.4;24.4;1.3721;1193.0;1160.0;1927.0;1281.0;2.8;153.0;231.0;-200.0
796.0;38.0;8.4;27.6;1.3818;1057.0;914.0;1665.0;954.0;1.6;116.0;157.0;-200.0
822.0;29.6;8.0;31.1;1.318;1027.0;899.0;1563.0;810.0;1.6;116.0;132.0;-200.0
736.0;?;12.1;33.4;?;1084.0;1052.0;1677.0;882.0;2.0;130.0;136.0;-200.0
?;18.9;12.6;35.7;1.0865;1032.0;1071.0;1619.0;840.0;2.0;131.0;127.0;-200.0
810.0;18.1;10.6;36.2;1.0724;977.0;?;1554.0;743.0;1.7;131.0;125.0;-200.0
773.0;17.7;12.6;37.1;1.094;1039.0;1069.0;1646.0;880.0;2.0;135.0;138.0;-200.0
734.0;18.1;14.3;36.5;1.0887;1056.0;1127.0;?;928.0;2.2;152.0;163.0;-200.0
