Accelerometer RKN_ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Compass;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Body_Ax
27.0;-36;315.0;-177;-36;407.0;-8;5;113;74.0;55.0;48.0;285
14.0;-24;324.0;-177;-24;408.0;-8;-1;113;69.0;57.0;48.0;288
27.0;?;328.0;-177;-56;410.0;-8;-2;113;?;63.0;62.0;285
33.0;-23;317.0;-177;-23;403.0;-8;-6;113;91.0;68.0;63.0;288
23.0;-1;327.0;-177;-1;384.0;-8;-5;113;92.0;59.0;?;286
10.0;-7;317.0;?;-7;378.0;-8;-4;113;86.0;55.0;?;285
20.0;24;314.0;-177;24;398.0;-8;3;113;40.0;51.0;54.0;293
28.0;-69;315.0;-177;-69;391.0;-8;4;113;4.0;53.0;70.0;284
27.0;88;360.0;-177;88;390.0;-8;-1;113;21.0;56.0;73.0;301
26.0;-185;?;-177;-185;410.0;-8;-2;?;51.0;47.0;71.0;272
36.0;-1280;360.0;?;-1280;418.0;-7;-1;113;91.0;39.0;85.0;175
19.0;-1598;323.0;-177;?;419.0;-6;2;?;84.0;47.0;88.0;298
18.0;-1313;314.0;-177;-1313;430.0;-5;?;113;34.0;44.0;?;485
8.0;-1235;301.0;-177;-1235;421.0;-4;1;113;12.0;44.0;47.0;335
11.0;-582;?;-177;-582;404.0;?;-2;113;53.0;?;?;250
17.0;61;271.0;-177;61;393.0;-4;-4;113;54.0;68.0;?;177
22.0;6;?;-177;6;390.0;-4;-1;113;51.0;73.0;87.0;88
20.0;101;189.0;-177;101;391.0;-4;-2;114;31.0;?;75.0;345
14.0;?;?;?;178;415.0;-5;2;114;70.0;65.0;65.0;334
25.0;101;202.0;-177;101;410.0;?;0;114;101.0;70.0;63.0;232
21.0;175;221.0;-177;175;424.0;-4;-1;114;128.0;62.0;73.0;239
23.0;109;242.0;-177;109;414.0;-4;4;114;147.0;59.0;61.0;?
23.0;-18;?;-177;-18;399.0;-4;?;114;123.0;67.0;?;248
?;-34;311.0;-177;-34;391.0;-4;-4;114;?;55.0;99.0;271
22.0;-24;335.0;?;-24;410.0;-4;-3;?;107.0;57.0;?;249
29.0;-20;376.0;-177;?;468.0;-4;-4;114;86.0;52.0;123.0;272
?;-63;?;?;-63;477.0;-5;-1;114;55.0;41.0;85.0;?
36.0;-99;397.0;-177;-99;485.0;?;0;114;?;37.0;42.0;267
27.0;-44;?;-177;-44;469.0;-5;?;114;54.0;38.0;46.0;271
?;-32;432.0;-177;?;436.0;-5;-6;114;44.0;36.0;49.0;270
?;-63;413.0;-177;-63;434.0;-5;4;114;22.0;43.0;65.0;275
13.0;-79;408.0;-177;?;443.0;-5;5;114;-34.0;?;107.0;277
?;-76;407.0;-177;-76;423.0;-5;0;114;-42.0;47.0;87.0;273
18.0;-47;403.0;?;-47;468.0;-5;1;?;-32.0;50.0;109.0;276
32.0;-22;396.0;?;-22;493.0;-5;-1;114;?;57.0;118.0;277
35.0;-13;394.0;-177;-13;?;-5;-3;114;-9.0;65.0;139.0;269
17.0;-37;404.0;-177;-37;466.0;-5;-1;114;12.0;78.0;133.0;275
9.0;-9;404.0;-177;-9;497.0;-5;1;114;?;95.0;141.0;?
7.0;?;415.0;-177;-8;506.0;-5;1;114;54.0;100.0;145.0;271
?;-14;422.0;-177;-14;495.0;-5;-1;114;32.0;119.0;144.0;276
16.0;48;410.0;-177;48;495.0;-5;1;114;39.0;124.0;118.0;280
7.0;29;400.0;-177;29;496.0;-5;4;114;73.0;120.0;?;282
10.0;38;392.0;-177;38;501.0;-5;-1;?;85.0;126.0;113.0;276
16.0;42;393.0;?;42;?;-5;6;115;99.0;?;119.0;271
36.0;8;367.0;-177;8;484.0;?;9;115;98.0;108.0;99.0;270
18.0;21;349.0;-177;21;471.0;-6;-4;115;118.0;99.0;106.0;269
17.0;3;343.0;-177;3;462.0;?;-7;?;?;95.0;?;276
11.0;16;345.0;-177;16;451.0;-6;-2;115;66.0;95.0;87.0;277
28.0;10;276.0;-177;10;?;-6;3;115;108.0;85.0;74.0;?
14.0;-16;224.0;-177;-16;?;-6;-2;115;?;?;49.0;275
23.0;-8;203.0;-177;-8;453.0;-6;-5;115;41.0;59.0;56.0;270
26.0;2;220.0;-177;2;425.0;-6;-3;115;-30.0;49.0;53.0;267
35.0;21;230.0;-177;21;415.0;-6;-7;115;-9.0;42.0;78.0;275
48.0;?;202.0;-177;11;428.0;-6;?;?;?;33.0;47.0;269
42.0;32;227.0;-177;32;?;-6;-6;115;89.0;40.0;55.0;274
45.0;?;220.0;-177;?;418.0;-6;-3;114;148.0;41.0;50.0;268
7.0;-11;174.0;-177;-11;379.0;-6;-10;113;145.0;52.0;31.0;255
6.0;2;158.0;-177;2;361.0;-6;-27;113;110.0;53.0;29.0;263
-4.0;44;187.0;-177;44;373.0;-6;-14;113;101.0;67.0;?;256
-26.0;-3;259.0;-178;?;?;-6;-1;115;?;80.0;-9.0;262
-36.0;?;303.0;-178;-15;365.0;-6;?;118;?;78.0;?;267
-27.0;?;348.0;-178;2;312.0;-6;95;119;95.0;59.0;65.0;263
-37.0;?;314.0;?;-10;344.0;-6;32;122;281.0;48.0;94.0;?
-46.0;11;285.0;-179;11;?;-6;3;126;356.0;28.0;107.0;263
-70.0;?;291.0;-180;-1;409.0;-6;169;127;515.0;7.0;47.0;267
-64.0;-20;269.0;-179;-20;417.0;-6;87;?;661.0;45.0;-9.0;267
-47.0;13;287.0;-179;13;440.0;-6;-28;?;1586.0;49.0;43.0;264
-49.0;15;279.0;-179;?;?;-6;12;127;798.0;40.0;-117.0;264
-40.0;?;310.0;?;?;449.0;-6;-14;127;-331.0;?;142.0;261
-63.0;11;302.0;-179;11;489.0;-6;0;?;-1395.0;7.0;673.0;265
-68.0;10;240.0;?;?;431.0;-6;7;127;-393.0;?;3.0;269
-79.0;11;224.0;-179;11;512.0;-6;0;?;-572.0;-18.0;38.0;264
-89.0;?;230.0;-179;-22;957.0;-6;-6;127;?;-11.0;130.0;257
-85.0;-19;?;-180;-19;471.0;-6;20;127;-373.0;?;-30.0;?
-75.0;11;?;-179;11;293.0;?;40;127;-332.0;-231.0;-29.0;267
-65.0;1;211.0;-179;1;423.0;-6;18;127;-440.0;-64.0;-137.0;265
-64.0;36;169.0;-181;36;?;-6;40;?;-376.0;-142.0;-109.0;266
-64.0;?;182.0;-172;22;713.0;?;?;?;-384.0;-134.0;64.0;259
-93.0;-9;173.0;-187;-9;538.0;-6;19;129;-501.0;164.0;5.0;258
-99.0;-13;108.0;-168;-13;513.0;-6;-85;129;?;391.0;-136.0;261
-102.0;-6;81.0;-184;-6;579.0;-6;-198;?;?;60.0;-222.0;?
-108.0;13;147.0;-185;13;?;-6;-175;128;?;-81.0;-78.0;?
-95.0;-41;182.0;-146;-41;556.0;-6;-139;131;-315.0;-49.0;-177.0;257
-91.0;-34;202.0;-248;-34;432.0;-6;245;134;-322.0;158.0;-113.0;266
-92.0;-21;184.0;5;-21;527.0;-6;248;137;-223.0;136.0;-116.0;266
-112.0;-9;200.0;145;-9;422.0;-6;-109;140;-443.0;?;-31.0;261
?;18;197.0;-197;18;490.0;-6;-4;140;-262.0;39.0;-3.0;271
-101.0;-26;202.0;-197;-26;588.0;-6;45;139;-248.0;32.0;?;273
-118.0;?;178.0;-153;-19;677.0;-6;-13;140;-246.0;-115.0;36.0;?
-111.0;-48;213.0;-202;?;693.0;-6;6;140;-243.0;-88.0;-13.0;266
-108.0;-30;165.0;-165;-30;694.0;-6;4;140;-251.0;28.0;-9.0;273
?;69;?;-186;69;?;-6;15;140;-272.0;117.0;-46.0;279
-144.0;26;206.0;-178;26;624.0;-6;15;140;-288.0;111.0;-32.0;269
-209.0;-21;203.0;-178;-21;622.0;-6;17;139;?;95.0;-29.0;?
-340.0;15;199.0;-182;15;553.0;-6;19;139;-273.0;110.0;-12.0;270
?;16;206.0;-178;16;607.0;-6;21;139;-278.0;98.0;?;?
-358.0;12;167.0;-180;?;?;-6;15;139;-250.0;91.0;11.0;268
-374.0;-9;172.0;-179;?;577.0;-6;21;139;-194.0;58.0;18.0;267
-371.0;-39;145.0;-180;-39;604.0;-6;26;139;-172.0;72.0;-4.0;279
-346.0;4;163.0;-180;4;582.0;-6;6;139;-235.0;102.0;23.0;268
-392.0;-5;152.0;-179;-5;580.0;-6;3;139;-277.0;108.0;8.0;275
-390.0;?;?;-179;-51;572.0;?;11;139;-162.0;104.0;-21.0;281
-354.0;-1;?;-179;-1;571.0;?;6;?;-139.0;103.0;17.0;268
-223.0;14;158.0;-179;?;561.0;-6;5;139;-127.0;112.0;38.0;?
-327.0;-30;183.0;-180;?;562.0;-6;2;139;-185.0;108.0;49.0;269
-351.0;1;188.0;-179;1;603.0;-6;0;139;?;112.0;11.0;?
-317.0;13;?;-179;13;627.0;-6;6;139;-112.0;96.0;9.0;268
-222.0;-43;?;-179;-43;599.0;-6;5;139;-132.0;121.0;18.0;?
-161.0;-15;172.0;-179;-15;565.0;-6;4;139;-122.0;134.0;11.0;271
-244.0;47;191.0;-180;47;562.0;-6;5;?;-123.0;134.0;26.0;275
-292.0;43;194.0;-180;43;576.0;-6;2;?;-127.0;127.0;21.0;273
-295.0;19;176.0;-179;19;578.0;-6;4;139;-120.0;109.0;0.0;266
-251.0;-16;173.0;-179;-16;?;-6;5;139;-131.0;95.0;21.0;274
-286.0;-2;164.0;-179;?;566.0;-6;3;139;-142.0;?;38.0;275
-307.0;25;173.0;-179;25;566.0;-6;2;139;-131.0;95.0;29.0;273
-314.0;22;173.0;?;22;571.0;-6;-2;139;-122.0;89.0;?;274
-260.0;32;182.0;-180;?;578.0;-6;-2;139;-121.0;?;15.0;271
?;15;172.0;-179;15;?;-6;?;139;-108.0;117.0;-7.0;275
-253.0;17;?;-179;17;561.0;?;-1;139;-101.0;112.0;20.0;275
-301.0;20;176.0;-179;20;570.0;-6;1;139;-119.0;117.0;29.0;271
-317.0;27;182.0;-179;27;?;-6;2;139;-132.0;?;3.0;?
-323.0;28;189.0;-180;28;550.0;?;0;?;-117.0;113.0;19.0;269
?;2;179.0;-180;2;555.0;-6;0;139;-136.0;116.0;?;271
-173.0;21;163.0;?;21;574.0;-6;-2;139;-141.0;114.0;40.0;267
-203.0;-4;183.0;-179;-4;577.0;-6;-5;139;-146.0;115.0;22.0;269
-271.0;-12;177.0;-179;-12;570.0;-6;-1;139;-117.0;120.0;19.0;275
-362.0;14;170.0;?;14;568.0;-6;5;139;?;115.0;19.0;?
?;0;190.0;-180;0;556.0;-6;0;?;-134.0;118.0;29.0;266
-96.0;1;184.0;-180;1;545.0;-6;?;139;-131.0;124.0;10.0;274
-38.0;-16;191.0;-179;-16;549.0;-6;2;139;-122.0;127.0;20.0;270
-163.0;?;192.0;-179;-2;573.0;-6;-1;139;-92.0;115.0;18.0;269
-267.0;32;183.0;?;?;560.0;-6;-3;139;-126.0;110.0;?;271
-307.0;15;182.0;-179;?;576.0;-6;0;139;-128.0;119.0;30.0;268
-266.0;23;172.0;-180;23;573.0;-6;-1;139;-110.0;119.0;?;271
?;-1;174.0;-180;-1;561.0;-6;2;139;-111.0;127.0;32.0;269
-236.0;-50;171.0;-179;-50;561.0;-6;1;139;-111.0;128.0;18.0;266
-278.0;9;178.0;-179;9;571.0;-6;-1;139;?;124.0;13.0;268
-276.0;-4;180.0;-179;-4;561.0;-6;-1;?;-104.0;135.0;20.0;269
-254.0;-31;174.0;-179;-31;570.0;-6;-1;139;-143.0;124.0;19.0;271
?;42;189.0;-180;42;559.0;-6;2;139;-113.0;122.0;18.0;271
-217.0;?;165.0;-180;-6;562.0;-6;?;139;-102.0;125.0;34.0;269
-227.0;-36;177.0;-179;-36;560.0;-6;1;139;-95.0;127.0;?;268
-226.0;?;177.0;-179;5;561.0;-6;2;?;-145.0;?;29.0;269
-201.0;-12;172.0;-179;-12;560.0;-6;2;139;-127.0;118.0;?;268
?;-31;174.0;-179;-31;557.0;?;1;139;-139.0;?;20.0;266
?;-29;163.0;-180;-29;548.0;-6;-1;139;-122.0;115.0;27.0;?
-232.0;-13;163.0;-180;-13;556.0;-6;-1;139;-103.0;113.0;24.0;269
-218.0;3;173.0;-179;3;545.0;-6;5;139;-133.0;120.0;47.0;266
-209.0;-7;175.0;-179;-7;586.0;-6;3;?;-118.0;118.0;?;270
-206.0;-7;180.0;-179;-7;558.0;-6;-2;139;-114.0;114.0;19.0;?
-220.0;-13;176.0;-179;-13;559.0;-6;-3;139;-123.0;116.0;33.0;269
-223.0;-30;178.0;-180;?;552.0;-6;-3;139;-122.0;120.0;42.0;273
-217.0;-4;181.0;-179;-4;552.0;-6;0;139;-121.0;122.0;32.0;273
-217.0;-6;184.0;-179;-6;541.0;-6;-1;139;-127.0;124.0;35.0;272
-226.0;-27;177.0;-179;-27;543.0;-6;?;139;-125.0;116.0;36.0;269
-213.0;4;173.0;-179;4;557.0;-6;1;139;-93.0;?;?;270
-215.0;-6;165.0;-180;-6;569.0;-6;4;139;-105.0;126.0;28.0;270
-227.0;-20;171.0;-180;-20;560.0;-6;0;139;-113.0;114.0;20.0;265
-218.0;?;157.0;-179;28;556.0;-6;-1;139;-110.0;119.0;19.0;273
-227.0;11;183.0;-179;11;554.0;-6;2;139;-111.0;?;19.0;272
-228.0;12;164.0;-179;12;541.0;-6;1;?;-121.0;121.0;30.0;266
-234.0;28;183.0;-179;28;565.0;-6;0;139;-122.0;?;38.0;267
-228.0;-13;153.0;-180;-13;572.0;-6;?;139;-114.0;123.0;?;267
-235.0;?;166.0;-180;-1;551.0;-6;-1;139;-139.0;120.0;18.0;269
-225.0;8;170.0;-179;8;558.0;-6;-2;139;-109.0;115.0;22.0;268
-225.0;-22;166.0;-179;-22;571.0;-6;2;139;?;117.0;30.0;263
-215.0;-25;171.0;-179;-25;561.0;?;6;139;-106.0;120.0;26.0;268
-225.0;-1;162.0;-179;-1;571.0;-6;3;139;-119.0;118.0;9.0;270
-222.0;-1;163.0;-180;-1;552.0;-6;-2;139;-99.0;122.0;?;267
-215.0;-10;167.0;-180;-10;551.0;-6;1;139;-121.0;?;25.0;272
-231.0;24;174.0;-179;?;543.0;-6;0;139;-115.0;?;22.0;271
-238.0;27;?;-179;27;552.0;-6;?;?;?;117.0;24.0;271
-220.0;0;166.0;-179;0;?;-6;-3;139;-139.0;114.0;39.0;269
?;6;162.0;-179;6;559.0;-6;?;139;-121.0;124.0;22.0;267
-218.0;?;156.0;-180;10;?;-6;-3;139;-91.0;120.0;18.0;269
?;-16;?;-180;-16;559.0;-6;1;139;?;108.0;39.0;265
-219.0;-26;173.0;-179;-26;547.0;-6;2;139;-102.0;119.0;18.0;268
-227.0;?;154.0;-179;4;560.0;-6;-2;139;-101.0;114.0;11.0;268
-229.0;?;153.0;?;?;549.0;-6;-5;139;-109.0;116.0;21.0;268
-237.0;-11;158.0;-179;-11;538.0;-6;-3;139;-81.0;109.0;30.0;274
-234.0;-9;193.0;-180;-9;558.0;?;-2;139;-93.0;114.0;28.0;273
-220.0;-10;166.0;-180;-10;561.0;-6;-2;139;-107.0;119.0;30.0;272
-223.0;6;167.0;-179;6;553.0;-6;1;139;-122.0;113.0;27.0;270
-221.0;12;171.0;-179;12;542.0;-6;0;139;-106.0;?;36.0;261
-223.0;10;157.0;?;10;552.0;-6;-4;?;-93.0;110.0;26.0;269
-222.0;-19;158.0;-179;-19;?;-6;-4;139;-81.0;111.0;-1.0;276
-222.0;-27;160.0;?;-27;557.0;-6;0;139;-103.0;107.0;8.0;269
?;19;155.0;?;19;530.0;-6;1;139;-81.0;107.0;15.0;272
?;-6;175.0;-179;-6;548.0;-6;?;139;-72.0;108.0;29.0;274
-227.0;-19;156.0;-179;-19;552.0;-6;3;139;-100.0;103.0;13.0;270
-227.0;-10;169.0;-179;?;566.0;?;1;139;-100.0;116.0;9.0;268
-226.0;-18;174.0;-179;-18;548.0;-6;2;139;-111.0;109.0;?;?
-219.0;1;164.0;-180;1;548.0;-6;-2;139;-101.0;104.0;19.0;269
-226.0;-8;135.0;-179;-8;544.0;-6;?;?;?;107.0;8.0;?
-218.0;14;104.0;-179;14;555.0;?;13;139;-72.0;103.0;?;271
-229.0;50;98.0;-179;50;549.0;-6;0;139;-102.0;105.0;11.0;270
-225.0;55;103.0;-179;55;539.0;-6;15;139;-59.0;101.0;-10.0;260
-234.0;64;85.0;-180;64;551.0;-6;-7;139;-81.0;104.0;?;261
-247.0;53;99.0;-180;53;552.0;-6;3;139;-125.0;100.0;-23.0;265
-216.0;50;76.0;-179;50;533.0;-6;238;137;?;?;-62.0;268
-220.0;60;91.0;-181;60;533.0;-6;384;129;-110.0;91.0;-62.0;?
-222.0;31;110.0;-175;31;511.0;-6;341;119;-142.0;97.0;-20.0;254
-217.0;11;?;-182;11;509.0;-6;157;106;-141.0;81.0;-20.0;249
-217.0;23;138.0;-174;23;533.0;?;-89;?;-135.0;70.0;-32.0;218
-227.0;13;109.0;-176;13;516.0;-6;?;100;-163.0;56.0;-34.0;?
-210.0;?;158.0;-185;?;500.0;-6;-149;93;-157.0;45.0;-42.0;204
-218.0;23;200.0;?;23;509.0;-6;-262;94;-143.0;48.0;-37.0;231
-227.0;13;209.0;-221;13;488.0;-5;-7;85;40.0;57.0;-10.0;238
?;-3;230.0;-88;-3;506.0;?;86;71;-121.0;63.0;18.0;233
-226.0;-22;240.0;197;-22;535.0;-5;-140;72;-817.0;64.0;-98.0;244
-225.0;-39;225.0;184;-39;590.0;-5;-128;71;-135.0;58.0;-67.0;226
?;-44;?;164;-44;532.0;-5;-126;71;37.0;62.0;-25.0;231
-232.0;?;251.0;190;-69;538.0;-5;?;71;316.0;?;110.0;244
-236.0;-57;301.0;168;-57;534.0;-5;38;70;273.0;?;-83.0;241
?;-42;301.0;183;-42;493.0;-5;-21;71;443.0;16.0;47.0;241
-219.0;-60;363.0;177;-60;514.0;?;17;71;191.0;-83.0;95.0;240
-228.0;-42;359.0;177;-42;436.0;-5;8;72;?;-34.0;46.0;248
-234.0;-62;395.0;179;-62;447.0;?;-1;72;183.0;-53.0;26.0;246
-217.0;-94;443.0;177;-94;?;-5;10;72;73.0;76.0;145.0;?
-226.0;-51;458.0;178;-51;501.0;-5;?;71;?;11.0;391.0;254
-226.0;-142;484.0;178;-142;650.0;-5;6;72;-247.0;-42.0;393.0;258
?;-76;528.0;178;?;809.0;?;3;73;-270.0;-45.0;291.0;365
-227.0;572;?;178;572;699.0;?;?;73;-151.0;-17.0;248.0;569
-227.0;1265;521.0;178;1265;629.0;-6;3;72;-10.0;19.0;155.0;595
-228.0;1434;472.0;178;1434;553.0;-7;3;73;?;33.0;126.0;422
-247.0;1081;502.0;178;?;543.0;-7;3;72;7.0;65.0;152.0;202
?;635;527.0;178;635;484.0;-8;3;?;-76.0;188.0;211.0;164
-222.0;508;522.0;178;?;491.0;-8;3;73;-73.0;257.0;234.0;246
-222.0;314;?;178;314;544.0;-8;3;73;-41.0;213.0;227.0;258
-224.0;-168;511.0;178;-168;561.0;-8;3;73;-34.0;179.0;206.0;401
?;-370;494.0;178;-370;570.0;-8;3;72;-5.0;179.0;183.0;518
-225.0;-184;486.0;178;-184;571.0;-8;3;73;-11.0;204.0;174.0;477
-209.0;-59;458.0;178;-59;561.0;-8;3;73;-15.0;244.0;168.0;441
-218.0;-83;485.0;178;-83;558.0;-9;?;?;-42.0;267.0;170.0;397
-243.0;-188;494.0;178;?;531.0;-9;3;73;-28.0;249.0;169.0;?
-232.0;-313;500.0;178;-313;534.0;-9;3;73;?;207.0;169.0;325
-218.0;-331;453.0;178;-331;531.0;-10;?;72;12.0;196.0;190.0;361
-204.0;-291;432.0;178;-291;535.0;-11;3;73;-14.0;190.0;211.0;394
-54.0;-236;417.0;178;-236;546.0;-11;3;73;?;181.0;223.0;418
33.0;-94;?;178;?;553.0;-13;?;73;-69.0;179.0;223.0;414
-196.0;115;?;?;115;554.0;-14;3;73;-71.0;184.0;233.0;330
-318.0;398;402.0;179;398;570.0;-15;0;72;-112.0;173.0;241.0;325
-316.0;684;374.0;179;684;568.0;?;-2;72;-96.0;165.0;232.0;340
-174.0;949;375.0;179;949;575.0;-20;-2;72;-104.0;169.0;230.0;325
-230.0;777;373.0;179;777;540.0;-22;-2;72;?;?;224.0;201
-326.0;487;324.0;179;487;546.0;-26;-2;72;-193.0;182.0;230.0;106
-417.0;464;?;179;464;562.0;?;-2;73;-58.0;192.0;186.0;48
?;276;327.0;179;276;552.0;?;-1;72;167.0;203.0;?;-113
-461.0;910;171.0;178;?;581.0;-32;-3;73;444.0;221.0;275.0;321
?;?;?;180;1399;683.0;-35;1;72;628.0;230.0;-149.0;435
-470.0;1044;113.0;177;1044;646.0;-32;-6;73;850.0;227.0;-521.0;-32
-503.0;926;207.0;?;926;427.0;-31;?;?;988.0;223.0;-515.0;87
-158.0;367;226.0;178;367;404.0;?;-80;65;?;?;?;164
34.0;?;81.0;166;62;299.0;-30;-99;71;1859.0;230.0;-618.0;208
-205.0;129;12.0;186;129;343.0;-30;-70;49;1644.0;104.0;-690.0;318
-181.0;10;98.0;?;?;497.0;-29;-27;19;803.0;-67.0;?;257
?;35;230.0;187;35;379.0;-29;146;?;-18.0;-355.0;-694.0;290
-164.0;13;98.0;186;13;312.0;-29;140;22;-77.0;-461.0;-407.0;282
?;?;-9.0;-98;86;221.0;-29;?;16;-297.0;-614.0;?;265
?;115;-100.0;-204;115;121.0;-29;-505;17;-667.0;-759.0;-217.0;256
37.0;73;?;-141;73;171.0;?;-432;18;?;-1047.0;-137.0;269
-33.0;?;-29.0;-174;115;291.0;-29;-575;19;-1194.0;-1444.0;?;320
26.0;101;49.0;-160;101;244.0;-29;-492;19;-652.0;-1396.0;136.0;306
116.0;?;85.0;?;101;313.0;-29;-8;16;-595.0;-980.0;200.0;306
129.0;113;97.0;-161;113;261.0;-29;414;12;-582.0;-616.0;286.0;323
34.0;?;186.0;-153;37;243.0;-29;522;10;-637.0;?;?;?
-25.0;?;121.0;-158;-86;283.0;-30;889;10;-593.0;-138.0;401.0;235
?;0;173.0;-155;0;?;-30;1179;9;-598.0;40.0;445.0;265
-51.0;-54;171.0;-153;-54;376.0;-30;1473;9;-629.0;250.0;435.0;261
-58.0;-75;?;-148;-75;435.0;-30;1542;?;-757.0;369.0;394.0;?
-12.0;272;322.0;-154;272;?;-28;?;8;-612.0;370.0;289.0;195
0.0;100;257.0;-160;100;446.0;?;666;9;-373.0;343.0;203.0;123
8.0;118;269.0;-160;118;457.0;-26;865;10;?;302.0;167.0;108
-30.0;-124;324.0;-161;-124;?;-24;353;?;-288.0;276.0;?;?
-24.0;-564;327.0;-160;-564;516.0;-15;?;10;-133.0;296.0;-1.0;190
-18.0;559;302.0;-160;559;489.0;-12;480;10;160.0;262.0;-70.0;283
-1.0;1041;335.0;-160;1041;559.0;-13;400;10;353.0;250.0;-17.0;315
8.0;172;372.0;-160;?;650.0;-7;516;10;703.0;159.0;54.0;205
15.0;-435;412.0;-160;-435;531.0;-2;341;?;954.0;65.0;-98.0;-9
7.0;-809;390.0;-161;-809;324.0;-3;168;?;877.0;46.0;-146.0;-128
-18.0;-855;347.0;-161;-855;239.0;-3;183;10;859.0;110.0;35.0;-55
-13.0;-104;?;-160;-104;251.0;-5;?;10;536.0;99.0;160.0;?
-1.0;851;?;-160;?;405.0;-11;130;?;386.0;-15.0;277.0;211
-8.0;1072;245.0;-160;1072;339.0;-17;119;11;324.0;-79.0;93.0;214
11.0;1373;252.0;-160;1373;675.0;-17;?;11;251.0;-213.0;201.0;146
22.0;?;182.0;-160;1362;624.0;-12;104;11;143.0;-444.0;-233.0;431
-24.0;1801;265.0;-161;?;599.0;-10;14;12;104.0;-393.0;202.0;441
17.0;2035;?;-160;2035;647.0;-10;-56;?;72.0;-417.0;128.0;171
-6.0;-3095;-18.0;-160;-3095;644.0;-9;?;13;28.0;-315.0;195.0;267
-28.0;?;218.0;-157;-7640;503.0;?;-287;14;-88.0;-237.0;150.0;-680
157.0;-2451;297.0;-157;-2451;594.0;-9;-298;?;-99.0;-224.0;-101.0;241
349.0;955;308.0;-156;955;539.0;-7;-390;15;42.0;-299.0;-69.0;2888
590.0;-1921;172.0;-155;-1921;285.0;-6;-330;12;198.0;-249.0;17.0;2122
288.0;-554;146.0;-135;-554;236.0;-5;?;11;315.0;?;-101.0;262
0.0;987;121.0;-46;987;303.0;-5;-2338;12;377.0;?;-13.0;160
-178.0;44;94.0;51;44;220.0;-6;-1612;15;334.0;?;?;?
-438.0;174;90.0;17;174;245.0;-6;-339;17;297.0;8.0;166.0;224
-549.0;?;81.0;100;-13;321.0;?;-805;18;270.0;48.0;73.0;278
-346.0;-30;?;172;?;336.0;-6;-605;21;200.0;?;140.0;270
-41.0;12;?;-102;12;357.0;-6;-404;?;?;-16.0;?;261
-93.0;-29;?;?;-29;377.0;-5;-7;32;171.0;-18.0;-61.0;293
-275.0;19;96.0;-142;19;409.0;-5;-262;37;193.0;-11.0;-140.0;244
-311.0;-92;242.0;-177;-92;202.0;-5;896;39;269.0;12.0;-186.0;286
-265.0;-120;298.0;-160;-120;197.0;-5;1847;38;?;20.0;?;231
-337.0;-179;?;-161;-179;181.0;?;?;36;?;?;-166.0;262
-261.0;-214;240.0;-168;-214;?;?;4666;27;384.0;-40.0;-94.0;457
-104.0;-25;397.0;-159;-25;259.0;-4;372;?;234.0;-68.0;64.0;252
-211.0;?;300.0;-167;-233;298.0;-2;-1245;19;152.0;-85.0;-37.0;263
369.0;?;195.0;-169;-654;426.0;0;1304;20;?;-118.0;-97.0;-105
433.0;?;262.0;-171;-1148;528.0;2;308;18;-187.0;-144.0;108.0;-241
305.0;-1198;354.0;-170;-1198;567.0;8;1506;17;-280.0;-144.0;293.0;556
-444.0;-220;?;-172;-220;656.0;11;720;18;-198.0;-154.0;95.0;4
-894.0;-33;410.0;-173;-33;658.0;12;?;17;34.0;-165.0;217.0;?
244.0;236;366.0;-173;236;479.0;12;441;17;96.0;-104.0;110.0;-135
39.0;604;333.0;-173;604;516.0;11;0;17;142.0;-17.0;261.0;-51
-277.0;244;?;-173;?;575.0;9;146;?;172.0;22.0;201.0;335
-122.0;860;340.0;-174;860;?;?;167;17;?;144.0;43.0;600
64.0;1421;337.0;?;?;428.0;6;89;17;149.0;268.0;?;545
-191.0;1944;381.0;-175;1944;379.0;3;?;17;157.0;263.0;?;807
-116.0;2423;452.0;?;?;366.0;-4;94;17;202.0;134.0;29.0;774
-6.0;2755;378.0;-177;2755;335.0;-9;123;17;203.0;74.0;100.0;739
110.0;2187;232.0;?;2187;351.0;-13;66;17;180.0;85.0;?;1091
?;?;262.0;-170;2189;415.0;-15;2;18;186.0;85.0;60.0;?
65.0;3363;-93.0;-186;3363;478.0;-14;17;18;187.0;17.0;-2.0;1242
79.0;-1131;-67.0;-149;-1131;459.0;-15;-242;?;175.0;12.0;4.0;?
86.0;-3974;230.0;-208;-3974;410.0;-16;-420;18;176.0;-8.0;-92.0;1940
-1.0;67;164.0;-124;67;445.0;-15;?;20;198.0;?;-1.0;1157
42.0;1088;122.0;142;1088;?;-14;-374;19;312.0;-23.0;180.0;-958
?;-615;?;128;?;357.0;-12;-471;18;?;-14.0;223.0;?
-265.0;-999;100.0;?;-999;440.0;-12;-511;19;326.0;0.0;183.0;-536
-155.0;-339;52.0;99;-339;?;-12;-411;15;287.0;2.0;177.0;-279
