InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
96.0;240.0;-483.0;732.0;?;-138.0;?;452.0;587.0;485.0;-704.0;769.0
103.0;254.0;-480.0;735.0;-430.0;-169.0;-488.0;444.0;584.0;486.0;-705.0;769.0
107.0;263.0;-479.0;738.0;-430.0;-190.0;-487.0;436.0;583.0;488.0;-703.0;769.0
109.0;269.0;-481.0;738.0;-429.0;-203.0;-486.0;429.0;582.0;491.0;-700.0;770.0
111.0;274.0;?;739.0;-425.0;?;-487.0;424.0;581.0;492.0;-698.0;?
?;279.0;-487.0;741.0;-421.0;-208.0;-488.0;418.0;580.0;?;-698.0;771.0
?;278.0;-489.0;?;-417.0;-201.0;-491.0;411.0;580.0;496.0;-698.0;?
110.0;273.0;-490.0;742.0;-411.0;-187.0;-497.0;408.0;?;497.0;-696.0;771.0
106.0;265.0;-490.0;740.0;-408.0;-168.0;-502.0;407.0;577.0;497.0;-694.0;770.0
?;255.0;-492.0;?;-404.0;-147.0;-504.0;408.0;574.0;497.0;-690.0;767.0
103.0;247.0;-491.0;735.0;?;-126.0;-505.0;407.0;571.0;500.0;-685.0;764.0
97.0;233.0;?;733.0;-387.0;-107.0;-507.0;412.0;?;500.0;?;?
88.0;216.0;-509.0;727.0;-374.0;-90.0;-510.0;426.0;557.0;498.0;-677.0;?
76.0;205.0;-523.0;717.0;-360.0;-72.0;-515.0;449.0;547.0;494.0;-671.0;762.0
62.0;207.0;-537.0;703.0;-346.0;-62.0;-527.0;475.0;534.0;489.0;-663.0;763.0
43.0;226.0;-552.0;687.0;-329.0;-83.0;-542.0;501.0;518.0;482.0;-654.0;760.0
24.0;255.0;-567.0;672.0;-310.0;?;-557.0;?;499.0;473.0;-645.0;?
3.0;287.0;-583.0;656.0;-288.0;-170.0;-572.0;549.0;?;462.0;-631.0;750.0
-20.0;317.0;-601.0;635.0;-265.0;-209.0;-586.0;574.0;460.0;450.0;-615.0;745.0
-46.0;?;-618.0;613.0;-241.0;-246.0;-599.0;600.0;442.0;437.0;-600.0;739.0
-75.0;378.0;-636.0;589.0;-216.0;-285.0;-609.0;624.0;424.0;422.0;-585.0;732.0
-105.0;406.0;-653.0;566.0;-191.0;?;?;647.0;407.0;405.0;-570.0;723.0
-135.0;431.0;-668.0;541.0;-168.0;-358.0;-626.0;668.0;391.0;389.0;-557.0;713.0
-163.0;451.0;-680.0;515.0;-146.0;-387.0;-633.0;689.0;378.0;372.0;-548.0;702.0
-188.0;468.0;-691.0;489.0;?;?;-639.0;709.0;369.0;356.0;-541.0;690.0
-207.0;484.0;?;465.0;-108.0;-425.0;-645.0;727.0;363.0;345.0;-535.0;680.0
-221.0;498.0;-708.0;443.0;-94.0;-440.0;-650.0;742.0;360.0;338.0;-531.0;672.0
?;?;-716.0;422.0;-85.0;-452.0;-650.0;756.0;357.0;334.0;-527.0;663.0
-247.0;520.0;-719.0;400.0;-82.0;-462.0;-655.0;767.0;356.0;328.0;-523.0;650.0
-265.0;524.0;-727.0;374.0;-69.0;-469.0;-656.0;779.0;356.0;322.0;-519.0;636.0
-285.0;529.0;-733.0;343.0;-55.0;-474.0;-656.0;794.0;355.0;317.0;-515.0;624.0
-307.0;534.0;-737.0;?;-40.0;-482.0;-658.0;809.0;351.0;307.0;-511.0;609.0
?;539.0;-742.0;274.0;-25.0;-495.0;-656.0;824.0;345.0;295.0;-505.0;596.0
-334.0;545.0;-746.0;252.0;-9.0;-514.0;-656.0;834.0;335.0;286.0;-496.0;589.0
?;551.0;-749.0;242.0;7.0;-535.0;-656.0;?;322.0;285.0;-484.0;581.0
-349.0;558.0;-752.0;235.0;25.0;-555.0;-655.0;837.0;307.0;285.0;-470.0;572.0
-360.0;564.0;?;225.0;42.0;-573.0;-653.0;840.0;292.0;277.0;-454.0;562.0
-370.0;570.0;-755.0;213.0;58.0;-589.0;-652.0;843.0;277.0;263.0;-438.0;552.0
-380.0;576.0;-756.0;201.0;73.0;?;-651.0;846.0;263.0;246.0;-421.0;542.0
?;582.0;-756.0;194.0;87.0;-609.0;-649.0;848.0;249.0;233.0;-404.0;534.0
-395.0;586.0;-756.0;?;99.0;-614.0;-648.0;848.0;234.0;224.0;-388.0;527.0
-400.0;590.0;-755.0;183.0;110.0;-616.0;-646.0;848.0;220.0;218.0;-374.0;521.0
-405.0;593.0;-755.0;?;119.0;-615.0;-645.0;848.0;208.0;213.0;-364.0;517.0
-411.0;595.0;-754.0;162.0;127.0;-611.0;-644.0;849.0;197.0;208.0;-354.0;511.0
-416.0;?;-754.0;149.0;134.0;-603.0;-643.0;850.0;189.0;204.0;-348.0;506.0
-423.0;593.0;?;136.0;138.0;-594.0;-642.0;851.0;182.0;202.0;-344.0;500.0
-428.0;591.0;-751.0;123.0;143.0;-585.0;-642.0;?;174.0;201.0;-339.0;495.0
-434.0;?;-749.0;107.0;148.0;-578.0;-643.0;851.0;167.0;202.0;-334.0;?
-440.0;588.0;-748.0;91.0;155.0;-575.0;-642.0;?;160.0;201.0;-328.0;482.0
-448.0;?;-748.0;?;164.0;?;-640.0;850.0;?;200.0;-321.0;476.0
-455.0;589.0;?;54.0;175.0;-578.0;-637.0;?;144.0;199.0;?;470.0
-462.0;588.0;-749.0;35.0;186.0;-586.0;?;848.0;137.0;199.0;-307.0;463.0
?;582.0;-752.0;16.0;195.0;-599.0;?;846.0;128.0;198.0;-297.0;?
-480.0;?;-755.0;?;207.0;?;-617.0;842.0;118.0;198.0;?;445.0
-494.0;569.0;-758.0;-20.0;221.0;-637.0;-607.0;836.0;107.0;196.0;-263.0;432.0
?;558.0;-761.0;-38.0;236.0;-670.0;-597.0;831.0;91.0;191.0;-230.0;416.0
-527.0;549.0;?;-57.0;251.0;-708.0;-585.0;826.0;69.0;181.0;-191.0;400.0
?;549.0;?;-74.0;265.0;-740.0;-573.0;821.0;46.0;170.0;-152.0;384.0
-555.0;556.0;-769.0;?;277.0;-758.0;-561.0;816.0;21.0;157.0;-112.0;369.0
-567.0;571.0;?;-103.0;288.0;-759.0;-552.0;811.0;-7.0;144.0;-73.0;355.0
-577.0;?;-767.0;-117.0;298.0;-743.0;-546.0;807.0;-34.0;131.0;-38.0;341.0
-586.0;?;-765.0;-133.0;?;-728.0;-541.0;?;-56.0;?;-9.0;327.0
-593.0;?;-763.0;-148.0;310.0;-715.0;-536.0;?;-74.0;108.0;11.0;316.0
-597.0;602.0;-761.0;-160.0;313.0;-706.0;-532.0;?;-83.0;102.0;22.0;308.0
-599.0;600.0;-759.0;-169.0;316.0;-701.0;?;794.0;?;98.0;23.0;302.0
?;595.0;-756.0;?;318.0;-703.0;-525.0;792.0;-79.0;92.0;?;295.0
-605.0;589.0;-752.0;-182.0;323.0;?;-520.0;790.0;-68.0;83.0;7.0;287.0
-608.0;586.0;-747.0;-188.0;330.0;-722.0;-516.0;790.0;-59.0;71.0;-5.0;277.0
?;?;-739.0;-192.0;339.0;-724.0;-512.0;791.0;-47.0;55.0;-16.0;267.0
-609.0;588.0;-732.0;?;350.0;-717.0;-509.0;795.0;-35.0;38.0;-33.0;260.0
-604.0;598.0;-723.0;-199.0;358.0;-700.0;-509.0;799.0;-28.0;20.0;-64.0;255.0
-597.0;608.0;?;-195.0;371.0;-680.0;-509.0;804.0;-25.0;7.0;-104.0;255.0
-594.0;617.0;-695.0;-188.0;385.0;-662.0;-505.0;809.0;-22.0;3.0;-138.0;254.0
-596.0;623.0;-688.0;-186.0;392.0;?;-499.0;812.0;-22.0;0.0;-150.0;243.0
-599.0;623.0;-681.0;-198.0;396.0;-608.0;-495.0;811.0;-22.0;-9.0;?;228.0
-598.0;614.0;-675.0;-217.0;?;?;-493.0;809.0;-34.0;-22.0;-131.0;218.0
-596.0;?;-668.0;-231.0;399.0;?;-491.0;809.0;-57.0;-30.0;-112.0;211.0
-592.0;573.0;-660.0;-241.0;403.0;-541.0;?;810.0;-77.0;-34.0;-84.0;203.0
-589.0;?;-654.0;?;407.0;-539.0;-486.0;810.0;-97.0;-36.0;-57.0;196.0
-587.0;545.0;-650.0;-263.0;412.0;?;-479.0;809.0;-117.0;-40.0;-33.0;186.0
?;541.0;-647.0;-273.0;416.0;-544.0;?;808.0;?;-46.0;-9.0;172.0
?;541.0;-643.0;-282.0;421.0;-550.0;-466.0;806.0;-155.0;-53.0;16.0;159.0
?;?;-640.0;-291.0;?;-559.0;?;804.0;-171.0;-61.0;37.0;146.0
-596.0;548.0;-635.0;-301.0;431.0;-570.0;-453.0;800.0;-187.0;-67.0;60.0;133.0
-599.0;553.0;-630.0;-314.0;437.0;-585.0;-447.0;?;-202.0;-74.0;80.0;119.0
-602.0;?;-625.0;-330.0;443.0;-602.0;-441.0;788.0;-213.0;-81.0;100.0;105.0
-605.0;565.0;-621.0;-346.0;449.0;-619.0;-434.0;782.0;?;-86.0;?;94.0
-607.0;?;?;-361.0;454.0;-635.0;?;775.0;-227.0;-89.0;?;83.0
-610.0;579.0;-618.0;-376.0;?;-649.0;-422.0;?;-231.0;-90.0;139.0;73.0
-614.0;588.0;-617.0;?;467.0;-658.0;?;763.0;-229.0;-92.0;145.0;61.0
-619.0;593.0;-615.0;-398.0;474.0;-665.0;-415.0;758.0;-222.0;-93.0;151.0;52.0
-626.0;594.0;-614.0;-404.0;482.0;-672.0;?;753.0;-211.0;-90.0;159.0;?
-635.0;594.0;-618.0;-410.0;487.0;-678.0;-404.0;747.0;-216.0;-87.0;169.0;39.0
-644.0;583.0;-629.0;-422.0;488.0;-680.0;-392.0;?;?;-84.0;181.0;26.0
-648.0;573.0;-635.0;-444.0;488.0;-677.0;-387.0;730.0;-232.0;?;187.0;9.0
-650.0;?;-635.0;-469.0;489.0;-667.0;-389.0;720.0;-226.0;-79.0;180.0;-14.0
-649.0;558.0;-633.0;-494.0;492.0;-649.0;-394.0;711.0;-220.0;-73.0;164.0;?
-648.0;547.0;-630.0;-511.0;495.0;-635.0;-398.0;707.0;-225.0;-55.0;155.0;-28.0
-646.0;?;-629.0;-518.0;497.0;-624.0;-401.0;706.0;?;-25.0;162.0;-25.0
-645.0;523.0;-627.0;-521.0;499.0;-612.0;-405.0;704.0;-244.0;9.0;171.0;-23.0
-642.0;?;-627.0;-526.0;501.0;-600.0;-408.0;703.0;-256.0;40.0;178.0;-18.0
-637.0;498.0;-628.0;-531.0;500.0;-589.0;-411.0;704.0;-266.0;65.0;?;-9.0
?;488.0;-631.0;-532.0;499.0;?;-415.0;707.0;-271.0;83.0;184.0;-2.0
-625.0;480.0;-634.0;-529.0;497.0;-568.0;-420.0;714.0;-274.0;96.0;184.0;5.0
-619.0;472.0;-637.0;-520.0;495.0;-558.0;-424.0;724.0;-277.0;?;183.0;14.0
-614.0;464.0;-642.0;-507.0;492.0;?;-427.0;735.0;-279.0;109.0;183.0;26.0
-610.0;457.0;-648.0;-490.0;488.0;-540.0;-432.0;747.0;-279.0;109.0;182.0;37.0
-607.0;452.0;-653.0;-470.0;486.0;-535.0;-437.0;759.0;-278.0;104.0;178.0;51.0
-605.0;450.0;-657.0;-449.0;483.0;-533.0;-441.0;771.0;-272.0;95.0;171.0;69.0
-602.0;449.0;?;-426.0;482.0;-534.0;-443.0;782.0;-267.0;89.0;165.0;95.0
-602.0;453.0;-667.0;-395.0;477.0;?;?;793.0;-265.0;86.0;159.0;124.0
-603.0;464.0;-675.0;-357.0;467.0;-548.0;-460.0;806.0;-260.0;80.0;151.0;154.0
-603.0;479.0;-687.0;-312.0;454.0;-555.0;-464.0;815.0;-241.0;76.0;?;?
-604.0;?;-701.0;-268.0;438.0;-567.0;-469.0;820.0;-212.0;80.0;107.0;220.0
?;514.0;?;-228.0;419.0;-578.0;-477.0;822.0;-170.0;79.0;66.0;233.0
-611.0;532.0;-731.0;-194.0;398.0;-586.0;?;824.0;-122.0;?;19.0;254.0
-605.0;?;?;-162.0;374.0;-591.0;-501.0;826.0;-83.0;76.0;-20.0;284.0
-593.0;552.0;-754.0;-127.0;?;-600.0;-513.0;827.0;-58.0;?;-42.0;315.0
-578.0;558.0;?;-90.0;322.0;-609.0;-526.0;827.0;-36.0;?;-52.0;344.0
?;566.0;-771.0;-55.0;295.0;-613.0;-539.0;827.0;-20.0;106.0;?;367.0
-550.0;574.0;-776.0;-24.0;?;-613.0;-550.0;827.0;-16.0;115.0;?;390.0
-537.0;582.0;-780.0;1.0;252.0;-614.0;-558.0;825.0;-18.0;121.0;-59.0;409.0
-526.0;590.0;-783.0;20.0;235.0;-619.0;-564.0;824.0;-21.0;123.0;?;424.0
-517.0;595.0;-787.0;36.0;220.0;-629.0;?;?;-19.0;122.0;-50.0;438.0
?;596.0;-791.0;52.0;206.0;-639.0;-569.0;821.0;-13.0;122.0;-47.0;452.0
-499.0;597.0;-793.0;68.0;196.0;-648.0;-571.0;818.0;-3.0;122.0;-50.0;463.0
?;594.0;-793.0;81.0;190.0;-656.0;-574.0;?;?;121.0;-61.0;468.0
-497.0;593.0;-790.0;88.0;184.0;-667.0;-582.0;811.0;22.0;119.0;-77.0;470.0
-496.0;591.0;-789.0;93.0;180.0;-679.0;-585.0;809.0;40.0;?;-98.0;473.0
-494.0;587.0;-793.0;94.0;178.0;?;-582.0;809.0;63.0;128.0;-124.0;475.0
-491.0;581.0;-797.0;86.0;173.0;-691.0;-578.0;815.0;87.0;139.0;-149.0;475.0
-491.0;583.0;-794.0;69.0;165.0;-687.0;-585.0;823.0;112.0;146.0;-176.0;464.0
-490.0;?;-788.0;43.0;156.0;-672.0;-596.0;832.0;137.0;151.0;-204.0;450.0
-484.0;578.0;-782.0;19.0;148.0;-653.0;-605.0;843.0;151.0;?;-229.0;441.0
-476.0;582.0;?;?;144.0;-643.0;?;?;151.0;170.0;-245.0;433.0
-469.0;583.0;-775.0;-14.0;141.0;-635.0;-616.0;860.0;150.0;?;-251.0;425.0
-461.0;?;-773.0;-26.0;137.0;-626.0;-620.0;?;148.0;?;-251.0;417.0
?;580.0;-771.0;-40.0;132.0;-614.0;-623.0;872.0;141.0;?;-249.0;410.0
-443.0;577.0;-769.0;-52.0;127.0;?;-627.0;878.0;131.0;218.0;-247.0;404.0
-434.0;569.0;-767.0;-60.0;121.0;?;-630.0;?;123.0;218.0;-245.0;399.0
-428.0;560.0;-767.0;-60.0;117.0;-568.0;-631.0;887.0;115.0;216.0;?;395.0
-423.0;550.0;-766.0;-55.0;113.0;-559.0;-632.0;889.0;?;213.0;-238.0;?
-422.0;543.0;-764.0;-45.0;107.0;-555.0;-636.0;889.0;92.0;205.0;-231.0;393.0
-424.0;539.0;-762.0;-30.0;102.0;-554.0;-640.0;887.0;82.0;193.0;-225.0;394.0
-428.0;538.0;-761.0;-11.0;103.0;-555.0;-641.0;883.0;76.0;180.0;-220.0;403.0
-433.0;542.0;-760.0;12.0;101.0;-558.0;-642.0;876.0;73.0;170.0;-219.0;418.0
-440.0;550.0;-758.0;38.0;98.0;-564.0;-644.0;?;75.0;?;-221.0;?
-446.0;557.0;-758.0;60.0;99.0;-570.0;-645.0;860.0;85.0;147.0;-222.0;?
-448.0;?;-760.0;79.0;97.0;-572.0;-643.0;854.0;101.0;?;-236.0;463.0
-449.0;572.0;-759.0;93.0;92.0;-570.0;-645.0;850.0;?;138.0;-263.0;471.0
-440.0;576.0;-761.0;?;84.0;-566.0;-643.0;848.0;163.0;137.0;-294.0;487.0
-428.0;580.0;-761.0;129.0;79.0;-568.0;-644.0;847.0;190.0;149.0;-318.0;?
-413.0;?;-760.0;150.0;74.0;-579.0;-646.0;845.0;211.0;166.0;?;524.0
-397.0;589.0;?;167.0;69.0;-597.0;-646.0;843.0;225.0;181.0;-336.0;538.0
-384.0;593.0;-761.0;179.0;61.0;-618.0;-645.0;842.0;231.0;?;-339.0;548.0
-373.0;596.0;-762.0;188.0;53.0;-636.0;-644.0;840.0;?;195.0;-338.0;555.0
-367.0;599.0;-764.0;194.0;?;-651.0;-642.0;838.0;240.0;195.0;-336.0;559.0
-364.0;600.0;-765.0;199.0;41.0;-662.0;-640.0;836.0;247.0;?;-333.0;565.0
-360.0;601.0;-765.0;202.0;38.0;-669.0;-639.0;833.0;254.0;196.0;-331.0;571.0
-357.0;602.0;-765.0;202.0;36.0;-671.0;-639.0;830.0;257.0;198.0;-331.0;575.0
-356.0;601.0;-765.0;199.0;?;-670.0;-639.0;828.0;?;197.0;-332.0;576.0
-358.0;595.0;-763.0;195.0;39.0;-664.0;?;826.0;260.0;194.0;-337.0;574.0
-360.0;585.0;?;191.0;38.0;-657.0;-642.0;826.0;263.0;192.0;?;571.0
-361.0;575.0;-758.0;187.0;39.0;-648.0;-644.0;824.0;266.0;192.0;?;565.0
-365.0;561.0;-760.0;180.0;46.0;-632.0;-641.0;825.0;268.0;189.0;-366.0;555.0
-369.0;547.0;-764.0;165.0;50.0;?;-635.0;830.0;270.0;184.0;-379.0;?
-380.0;534.0;-766.0;138.0;50.0;-591.0;-633.0;838.0;275.0;170.0;-391.0;524.0
-395.0;522.0;-768.0;102.0;57.0;-568.0;-632.0;846.0;275.0;150.0;-400.0;502.0
-407.0;517.0;-770.0;65.0;69.0;-552.0;-631.0;855.0;265.0;134.0;-402.0;483.0
-415.0;?;-770.0;32.0;86.0;?;-630.0;863.0;248.0;126.0;-395.0;466.0
-423.0;518.0;-769.0;1.0;103.0;-552.0;-630.0;?;231.0;123.0;-381.0;448.0
-430.0;521.0;-769.0;-30.0;121.0;-555.0;?;876.0;212.0;?;-366.0;?
-434.0;525.0;-769.0;-60.0;136.0;-555.0;?;881.0;191.0;?;-355.0;413.0
-435.0;529.0;-768.0;-88.0;148.0;-554.0;-623.0;885.0;?;120.0;-347.0;395.0
?;531.0;?;-112.0;159.0;-553.0;-621.0;887.0;154.0;116.0;-345.0;376.0
-434.0;532.0;-765.0;-131.0;169.0;-551.0;-620.0;890.0;141.0;?;-346.0;357.0
-434.0;531.0;-760.0;?;177.0;-551.0;-622.0;891.0;134.0;111.0;-348.0;340.0
-435.0;532.0;-756.0;-163.0;182.0;-554.0;-625.0;891.0;130.0;111.0;?;325.0
?;?;-753.0;-176.0;186.0;?;-625.0;889.0;127.0;113.0;-361.0;313.0
-441.0;535.0;?;-187.0;192.0;-570.0;-624.0;885.0;125.0;117.0;?;?
?;557.0;?;-196.0;195.0;-578.0;-623.0;879.0;130.0;?;-350.0;304.0
-462.0;569.0;-749.0;-204.0;190.0;-582.0;-623.0;872.0;135.0;118.0;-336.0;297.0
-473.0;574.0;-752.0;-222.0;190.0;-590.0;-618.0;862.0;?;?;-315.0;298.0
-484.0;578.0;?;-239.0;193.0;-594.0;-611.0;852.0;149.0;?;-313.0;?
-506.0;576.0;-757.0;-260.0;195.0;-593.0;-608.0;844.0;?;84.0;-329.0;271.0
-522.0;575.0;-759.0;-284.0;200.0;-599.0;-604.0;839.0;167.0;64.0;-337.0;257.0
-524.0;576.0;-759.0;-292.0;209.0;?;?;839.0;160.0;64.0;?;259.0
-521.0;?;-757.0;-286.0;?;-631.0;-597.0;841.0;151.0;83.0;-312.0;268.0
-518.0;580.0;-752.0;-278.0;233.0;-636.0;-595.0;844.0;140.0;105.0;-302.0;272.0
-511.0;580.0;-748.0;-294.0;?;?;-591.0;842.0;129.0;?;-290.0;272.0
-502.0;578.0;-746.0;-319.0;261.0;?;-585.0;841.0;115.0;112.0;-276.0;262.0
-491.0;575.0;-746.0;-335.0;271.0;-641.0;-579.0;845.0;102.0;?;-263.0;250.0
?;571.0;-746.0;-335.0;?;-638.0;-574.0;852.0;96.0;127.0;-255.0;241.0
-459.0;567.0;-747.0;?;281.0;-632.0;-568.0;857.0;96.0;152.0;?;233.0
-440.0;563.0;?;-348.0;286.0;-626.0;-562.0;858.0;97.0;?;-258.0;224.0
-424.0;561.0;-748.0;-363.0;289.0;-620.0;-558.0;857.0;99.0;?;-263.0;207.0
-408.0;558.0;-746.0;-386.0;291.0;-615.0;-556.0;854.0;99.0;204.0;-264.0;183.0
-396.0;556.0;-745.0;-402.0;297.0;-614.0;-552.0;854.0;93.0;?;-259.0;154.0
-387.0;552.0;-744.0;-418.0;?;-614.0;-547.0;852.0;85.0;221.0;-248.0;118.0
-383.0;546.0;-746.0;-435.0;304.0;?;-540.0;?;72.0;234.0;-232.0;77.0
-381.0;540.0;-745.0;-444.0;317.0;-619.0;-527.0;841.0;56.0;250.0;-210.0;?
-384.0;?;-744.0;-441.0;334.0;-619.0;-513.0;841.0;34.0;265.0;-188.0;15.0
-386.0;538.0;-745.0;-433.0;352.0;-623.0;-495.0;841.0;?;284.0;-149.0;-8.0
-388.0;537.0;-753.0;-426.0;360.0;-629.0;-473.0;839.0;5.0;300.0;?;-23.0
?;529.0;-756.0;-421.0;371.0;-634.0;?;840.0;5.0;308.0;-125.0;-35.0
-393.0;521.0;-756.0;-416.0;382.0;-634.0;-439.0;842.0;2.0;313.0;-125.0;-38.0
-392.0;517.0;-755.0;-413.0;393.0;-633.0;-427.0;842.0;?;319.0;-119.0;-39.0
-393.0;511.0;-753.0;?;403.0;-630.0;-417.0;845.0;-18.0;319.0;-104.0;-42.0
-395.0;504.0;-752.0;-398.0;410.0;-626.0;-409.0;848.0;-28.0;322.0;-89.0;-44.0
-396.0;497.0;-750.0;-387.0;417.0;-621.0;-401.0;849.0;-33.0;329.0;-82.0;-40.0
-400.0;491.0;-750.0;-362.0;420.0;-618.0;-398.0;853.0;-35.0;341.0;-74.0;-35.0
-401.0;487.0;-750.0;-342.0;421.0;?;-396.0;850.0;-41.0;361.0;?;-21.0
?;486.0;-750.0;?;421.0;-618.0;-395.0;?;-48.0;355.0;-46.0;-9.0
-396.0;486.0;-749.0;-325.0;420.0;-619.0;-397.0;?;-51.0;344.0;-34.0;0.0
-392.0;489.0;-747.0;-323.0;419.0;-620.0;-400.0;871.0;-52.0;328.0;?;11.0
?;492.0;-745.0;-325.0;419.0;-621.0;-404.0;?;-54.0;299.0;-32.0;20.0
-360.0;496.0;-743.0;-325.0;417.0;-625.0;-409.0;897.0;-56.0;268.0;-27.0;35.0
-347.0;501.0;-739.0;-351.0;416.0;-630.0;-416.0;?;-62.0;225.0;?;57.0
-326.0;505.0;-736.0;-396.0;411.0;-636.0;-424.0;901.0;-66.0;167.0;-16.0;74.0
-309.0;511.0;-735.0;-431.0;405.0;-640.0;-433.0;892.0;-64.0;?;-15.0;46.0
-299.0;516.0;-733.0;-463.0;402.0;-643.0;-440.0;?;-60.0;113.0;-19.0;5.0
-293.0;522.0;-728.0;-472.0;400.0;-647.0;-447.0;877.0;-56.0;?;-21.0;-35.0
-298.0;530.0;-721.0;-441.0;401.0;-649.0;-452.0;892.0;-53.0;100.0;-22.0;-34.0
?;538.0;?;-433.0;402.0;-654.0;-456.0;897.0;-57.0;85.0;-19.0;?
?;544.0;-714.0;-422.0;401.0;-660.0;-460.0;905.0;-65.0;56.0;-9.0;-28.0
-301.0;549.0;-711.0;-406.0;399.0;-665.0;-465.0;?;?;42.0;3.0;-23.0
-301.0;554.0;-708.0;-379.0;398.0;-668.0;-469.0;923.0;-70.0;57.0;7.0;-18.0
-295.0;?;-704.0;-353.0;?;-671.0;-473.0;932.0;-71.0;77.0;6.0;-12.0
?;560.0;-697.0;-344.0;400.0;-673.0;-475.0;935.0;-68.0;77.0;4.0;?
?;560.0;?;-336.0;404.0;-673.0;-474.0;?;-65.0;65.0;4.0;8.0
-266.0;556.0;-686.0;?;408.0;-671.0;-473.0;939.0;-68.0;54.0;5.0;16.0
?;?;-684.0;-335.0;409.0;-668.0;-472.0;940.0;-78.0;53.0;9.0;30.0
-264.0;?;-687.0;-333.0;407.0;-664.0;-473.0;941.0;-89.0;?;15.0;40.0
-272.0;542.0;?;-345.0;?;-658.0;-471.0;937.0;-98.0;45.0;21.0;35.0
?;540.0;-696.0;-339.0;400.0;-653.0;-470.0;941.0;-99.0;8.0;22.0;26.0
-271.0;541.0;-699.0;?;398.0;-650.0;-467.0;940.0;?;?;20.0;12.0
-275.0;542.0;-702.0;-324.0;397.0;-648.0;-465.0;945.0;?;-22.0;?;9.0
-275.0;545.0;-704.0;-301.0;?;-651.0;?;?;-82.0;-5.0;22.0;19.0
-273.0;547.0;-702.0;-291.0;394.0;-657.0;-470.0;956.0;?;16.0;25.0;?
-263.0;548.0;-702.0;?;388.0;-663.0;-478.0;957.0;-70.0;15.0;26.0;48.0
-256.0;549.0;-704.0;-303.0;382.0;-669.0;-484.0;952.0;-63.0;28.0;27.0;72.0
-263.0;552.0;?;-314.0;374.0;-674.0;-489.0;949.0;-62.0;29.0;31.0;72.0
-271.0;?;?;-326.0;367.0;-679.0;-494.0;944.0;-67.0;?;40.0;93.0
?;563.0;-715.0;-342.0;360.0;-684.0;-501.0;939.0;-72.0;42.0;44.0;104.0
-265.0;571.0;-717.0;-358.0;353.0;-689.0;-509.0;933.0;-70.0;40.0;?;104.0
-266.0;578.0;-718.0;-371.0;348.0;-694.0;-518.0;928.0;-65.0;41.0;34.0;95.0
-267.0;?;-718.0;-374.0;?;-701.0;-526.0;926.0;?;35.0;27.0;92.0
-264.0;595.0;-716.0;-376.0;?;-708.0;-537.0;926.0;-57.0;29.0;20.0;96.0
-260.0;604.0;-714.0;-371.0;?;-713.0;?;927.0;-51.0;?;12.0;102.0
-256.0;?;-713.0;-374.0;329.0;-717.0;-554.0;926.0;?;33.0;0.0;104.0
-255.0;625.0;-712.0;-371.0;326.0;-719.0;-561.0;927.0;-39.0;34.0;-13.0;110.0
-249.0;631.0;-712.0;?;325.0;-719.0;-566.0;928.0;-29.0;34.0;-32.0;119.0
-241.0;634.0;-714.0;-366.0;324.0;?;-567.0;928.0;-16.0;?;-56.0;129.0
-233.0;636.0;-719.0;-361.0;319.0;-713.0;-568.0;?;1.0;28.0;?;136.0
-227.0;636.0;-722.0;-356.0;310.0;-708.0;?;932.0;22.0;23.0;-108.0;145.0
-220.0;634.0;-727.0;-353.0;303.0;-702.0;-575.0;933.0;44.0;20.0;-128.0;?
-217.0;631.0;-731.0;-346.0;295.0;-694.0;-580.0;935.0;60.0;15.0;-147.0;163.0
-214.0;628.0;-734.0;-346.0;284.0;-689.0;-587.0;?;73.0;15.0;-163.0;168.0
-214.0;626.0;-736.0;-343.0;271.0;-682.0;-595.0;937.0;82.0;11.0;?;171.0
-213.0;623.0;?;-332.0;260.0;-673.0;-603.0;?;92.0;9.0;-194.0;176.0
-211.0;619.0;-740.0;-314.0;246.0;-661.0;?;948.0;104.0;14.0;-213.0;186.0
-205.0;615.0;-741.0;-301.0;230.0;-649.0;-619.0;952.0;117.0;27.0;-235.0;200.0
-197.0;611.0;-741.0;-307.0;215.0;-637.0;-627.0;950.0;131.0;24.0;?;205.0
-191.0;606.0;-741.0;-305.0;201.0;-624.0;-634.0;950.0;?;?;-277.0;203.0
-185.0;603.0;?;-303.0;189.0;-611.0;-640.0;951.0;157.0;18.0;-297.0;210.0
-177.0;601.0;-740.0;-307.0;178.0;?;-645.0;950.0;168.0;17.0;-313.0;218.0
-174.0;600.0;-738.0;-312.0;170.0;-592.0;-651.0;948.0;179.0;13.0;-326.0;220.0
-175.0;600.0;-736.0;-316.0;161.0;-587.0;-656.0;947.0;188.0;8.0;-337.0;219.0
-176.0;600.0;-733.0;?;153.0;-585.0;-662.0;946.0;194.0;6.0;-346.0;?
