Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
601.0;501.0;854.0;836.0;799;707.0;-532.0;-506.0;753.0;878.0
627.0;?;731.0;820.0;803;661.0;-528.0;-481.0;750.0;849.0
584.0;499.0;695.0;820.0;?;651.0;-530.0;-488.0;?;866.0
621.0;514.0;571.0;825.0;790;612.0;-556.0;-487.0;794.0;?
?;498.0;480.0;832.0;799;?;-573.0;-459.0;748.0;819.0
633.0;501.0;464.0;851.0;?;636.0;-552.0;-480.0;858.0;805.0
618.0;548.0;585.0;853.0;800;650.0;-547.0;-455.0;790.0;863.0
600.0;582.0;?;845.0;800;672.0;?;?;865.0;904.0
593.0;544.0;602.0;854.0;801;672.0;-526.0;-402.0;957.0;?
591.0;542.0;676.0;838.0;802;650.0;-549.0;-471.0;852.0;848.0
619.0;512.0;669.0;808.0;798;610.0;-545.0;-463.0;807.0;847.0
627.0;?;762.0;787.0;798;573.0;?;?;790.0;760.0
647.0;558.0;?;782.0;800;589.0;-574.0;-429.0;895.0;799.0
591.0;559.0;615.0;821.0;?;615.0;-610.0;-430.0;868.0;838.0
575.0;559.0;597.0;856.0;800;588.0;-582.0;-403.0;862.0;878.0
603.0;600.0;627.0;849.0;800;588.0;-569.0;-417.0;899.0;839.0
624.0;608.0;704.0;832.0;801;563.0;-551.0;-440.0;977.0;815.0
634.0;602.0;707.0;797.0;802;575.0;-535.0;-436.0;858.0;788.0
640.0;630.0;579.0;776.0;801;596.0;-561.0;-448.0;938.0;802.0
?;620.0;611.0;768.0;799;597.0;-620.0;-396.0;997.0;?
661.0;?;?;?;798;590.0;-625.0;-376.0;886.0;834.0
?;?;610.0;808.0;801;580.0;-618.0;-367.0;773.0;793.0
683.0;670.0;596.0;800.0;805;577.0;-596.0;-393.0;?;832.0
619.0;670.0;?;810.0;804;579.0;-600.0;-387.0;801.0;839.0
595.0;720.0;599.0;803.0;806;502.0;?;-328.0;778.0;?
717.0;761.0;587.0;794.0;803;463.0;-642.0;-366.0;894.0;816.0
723.0;768.0;613.0;794.0;801;463.0;-639.0;-382.0;?;747.0
629.0;700.0;645.0;?;807;509.0;-651.0;-321.0;844.0;?
797.0;720.0;577.0;784.0;809;534.0;-687.0;-310.0;812.0;749.0
712.0;737.0;514.0;795.0;802;610.0;-703.0;-254.0;796.0;777.0
723.0;697.0;520.0;762.0;796;625.0;-699.0;-213.0;817.0;843.0
711.0;680.0;459.0;739.0;805;639.0;-791.0;-238.0;?;872.0
?;674.0;477.0;150.0;803;512.0;-570.0;428.0;561.0;684.0
428.0;?;486.0;?;801;493.0;-675.0;502.0;?;714.0
614.0;692.0;545.0;96.0;800;451.0;?;449.0;548.0;648.0
617.0;744.0;532.0;65.0;801;472.0;?;466.0;543.0;646.0
600.0;738.0;571.0;31.0;799;522.0;-715.0;465.0;542.0;656.0
727.0;727.0;603.0;31.0;801;515.0;-763.0;469.0;515.0;?
772.0;696.0;575.0;33.0;803;575.0;-768.0;477.0;479.0;688.0
582.0;676.0;588.0;-4.0;805;608.0;-706.0;510.0;520.0;739.0
578.0;655.0;573.0;-43.0;817;634.0;?;499.0;?;757.0
514.0;624.0;569.0;-92.0;813;720.0;-670.0;475.0;494.0;800.0
478.0;659.0;573.0;-54.0;801;738.0;-644.0;461.0;546.0;?
414.0;602.0;585.0;-14.0;?;661.0;?;437.0;513.0;859.0
405.0;547.0;579.0;-20.0;805;692.0;?;428.0;516.0;807.0
435.0;570.0;578.0;-4.0;808;?;-705.0;471.0;535.0;835.0
715.0;?;545.0;?;816;718.0;-681.0;339.0;576.0;862.0
502.0;535.0;578.0;13.0;798;724.0;-676.0;?;581.0;858.0
468.0;554.0;552.0;24.0;788;714.0;-625.0;?;539.0;871.0
517.0;545.0;536.0;?;724;720.0;-542.0;242.0;519.0;863.0
601.0;499.0;534.0;191.0;696;?;-550.0;205.0;503.0;847.0
667.0;502.0;475.0;185.0;764;789.0;-481.0;172.0;481.0;872.0
83.0;506.0;432.0;168.0;577;830.0;-482.0;205.0;498.0;923.0
174.0;498.0;396.0;166.0;367;804.0;-518.0;208.0;474.0;943.0
513.0;584.0;376.0;208.0;564;632.0;-548.0;218.0;499.0;901.0
1099.0;?;395.0;232.0;850;491.0;-501.0;243.0;486.0;763.0
908.0;?;381.0;239.0;894;415.0;-438.0;182.0;487.0;?
426.0;496.0;362.0;252.0;878;491.0;-476.0;210.0;507.0;582.0
339.0;522.0;348.0;?;927;567.0;-489.0;206.0;?;650.0
506.0;648.0;345.0;320.0;776;626.0;-430.0;306.0;562.0;728.0
600.0;544.0;356.0;299.0;?;685.0;-345.0;334.0;540.0;?
304.0;414.0;344.0;?;582;725.0;-395.0;319.0;551.0;803.0
97.0;453.0;342.0;112.0;583;701.0;-603.0;?;520.0;910.0
36.0;474.0;345.0;30.0;586;776.0;-523.0;304.0;549.0;850.0
238.0;434.0;?;29.0;547;794.0;-581.0;168.0;561.0;936.0
-275.0;343.0;394.0;60.0;518;972.0;-493.0;172.0;600.0;924.0
261.0;63.0;418.0;136.0;520;830.0;-238.0;202.0;566.0;985.0
-152.0;397.0;449.0;140.0;482;702.0;-346.0;171.0;589.0;895.0
125.0;?;466.0;104.0;483;682.0;-262.0;139.0;597.0;923.0
?;549.0;463.0;111.0;489;820.0;-100.0;43.0;610.0;867.0
219.0;453.0;448.0;73.0;478;802.0;-37.0;-48.0;?;935.0
126.0;442.0;443.0;31.0;491;701.0;106.0;215.0;605.0;845.0
194.0;412.0;455.0;148.0;478;686.0;33.0;291.0;631.0;?
161.0;?;480.0;181.0;488;709.0;?;?;631.0;771.0
134.0;540.0;458.0;63.0;?;827.0;-137.0;219.0;664.0;852.0
344.0;?;475.0;15.0;?;872.0;-229.0;164.0;673.0;999.0
396.0;631.0;?;83.0;534;869.0;12.0;268.0;671.0;994.0
586.0;582.0;?;54.0;?;925.0;-55.0;?;680.0;?
338.0;400.0;505.0;23.0;1;965.0;-81.0;231.0;?;1060.0
141.0;?;487.0;?;-19;941.0;?;193.0;703.0;?
-240.0;244.0;462.0;32.0;119;?;-163.0;276.0;765.0;?
-285.0;288.0;453.0;107.0;307;933.0;-228.0;209.0;762.0;914.0
-93.0;364.0;468.0;193.0;340;907.0;-399.0;102.0;780.0;934.0
194.0;329.0;?;276.0;?;913.0;?;101.0;774.0;932.0
345.0;359.0;437.0;244.0;692;953.0;-346.0;133.0;774.0;924.0
324.0;311.0;424.0;172.0;637;1000.0;-260.0;80.0;771.0;945.0
281.0;332.0;438.0;154.0;600;1021.0;?;92.0;790.0;991.0
294.0;327.0;464.0;167.0;?;1062.0;-57.0;124.0;810.0;1015.0
320.0;309.0;485.0;178.0;?;1119.0;-84.0;110.0;758.0;1041.0
319.0;350.0;493.0;169.0;861;1153.0;-47.0;136.0;762.0;1118.0
327.0;364.0;493.0;147.0;756;1108.0;-27.0;114.0;753.0;1153.0
333.0;307.0;512.0;117.0;113;1144.0;-121.0;115.0;771.0;1065.0
323.0;286.0;469.0;87.0;-70;?;-220.0;85.0;749.0;1088.0
291.0;287.0;446.0;65.0;361;920.0;-275.0;122.0;758.0;1063.0
219.0;318.0;432.0;67.0;?;847.0;-252.0;181.0;?;956.0
213.0;320.0;416.0;77.0;639;849.0;-246.0;183.0;764.0;861.0
286.0;376.0;432.0;87.0;656;?;-239.0;239.0;691.0;913.0
393.0;?;414.0;59.0;1051;861.0;-235.0;318.0;703.0;966.0
381.0;375.0;407.0;43.0;911;857.0;-296.0;332.0;678.0;964.0
329.0;372.0;407.0;78.0;758;868.0;-372.0;?;680.0;?
338.0;349.0;424.0;54.0;835;840.0;-283.0;361.0;663.0;944.0
436.0;390.0;448.0;7.0;801;862.0;-274.0;327.0;724.0;925.0
456.0;427.0;492.0;-61.0;809;842.0;-270.0;267.0;698.0;951.0
466.0;428.0;534.0;-71.0;802;745.0;-287.0;277.0;665.0;916.0
513.0;438.0;556.0;-23.0;808;752.0;?;318.0;654.0;865.0
563.0;471.0;548.0;45.0;812;757.0;?;352.0;660.0;?
611.0;506.0;534.0;69.0;802;785.0;-306.0;351.0;645.0;893.0
597.0;497.0;570.0;17.0;?;795.0;-294.0;336.0;666.0;903.0
594.0;527.0;?;-21.0;803;844.0;-350.0;351.0;711.0;?
546.0;528.0;622.0;-20.0;803;872.0;-415.0;366.0;704.0;945.0
481.0;500.0;?;-4.0;817;866.0;-419.0;365.0;721.0;969.0
439.0;?;597.0;0.0;802;?;-439.0;366.0;753.0;?
417.0;439.0;?;13.0;800;893.0;-458.0;325.0;?;978.0
371.0;488.0;589.0;41.0;810;947.0;-511.0;?;759.0;991.0
312.0;430.0;566.0;?;857;960.0;-547.0;326.0;754.0;1027.0
181.0;441.0;603.0;100.0;813;1060.0;-556.0;308.0;859.0;1066.0
68.0;466.0;619.0;136.0;648;1241.0;-537.0;284.0;911.0;1176.0
?;475.0;629.0;147.0;701;1085.0;?;?;849.0;1340.0
223.0;373.0;619.0;137.0;738;753.0;-458.0;265.0;816.0;1089.0
76.0;211.0;629.0;134.0;853;794.0;-439.0;322.0;892.0;773.0
-184.0;113.0;618.0;151.0;1104;?;?;293.0;?;823.0
-69.0;51.0;627.0;?;1102;1083.0;-421.0;175.0;851.0;1069.0
53.0;78.0;?;180.0;1108;931.0;-369.0;-6.0;?;999.0
103.0;169.0;654.0;303.0;1025;853.0;-310.0;-125.0;785.0;901.0
114.0;234.0;?;250.0;977;762.0;-216.0;-130.0;?;868.0
169.0;316.0;677.0;527.0;928;737.0;-245.0;-11.0;747.0;801.0
255.0;317.0;597.0;475.0;?;747.0;-228.0;108.0;765.0;773.0
359.0;396.0;600.0;320.0;691;750.0;32.0;112.0;775.0;770.0
?;344.0;561.0;358.0;761;778.0;211.0;147.0;885.0;823.0
447.0;?;572.0;354.0;653;?;81.0;267.0;846.0;848.0
440.0;496.0;580.0;321.0;678;738.0;-194.0;?;853.0;826.0
478.0;546.0;565.0;281.0;648;811.0;-327.0;334.0;745.0;781.0
538.0;?;587.0;239.0;715;878.0;-235.0;356.0;?;882.0
627.0;506.0;587.0;190.0;495;922.0;-208.0;363.0;?;983.0
?;501.0;589.0;186.0;-1862;1016.0;-284.0;354.0;930.0;1035.0
?;490.0;603.0;207.0;-4311;1105.0;-373.0;364.0;925.0;?
610.0;465.0;682.0;229.0;-1464;1124.0;-431.0;353.0;943.0;1244.0
564.0;425.0;681.0;246.0;?;1025.0;-466.0;319.0;?;1230.0
497.0;405.0;665.0;232.0;?;924.0;-434.0;?;856.0;1131.0
366.0;330.0;648.0;?;?;937.0;-462.0;?;778.0;989.0
260.0;370.0;?;260.0;1076;1086.0;-546.0;177.0;773.0;990.0
212.0;331.0;747.0;?;635;1105.0;-526.0;161.0;702.0;1121.0
252.0;337.0;783.0;318.0;905;1034.0;-474.0;136.0;701.0;1116.0
204.0;224.0;847.0;?;771;1014.0;-509.0;?;691.0;1068.0
111.0;296.0;922.0;381.0;?;1030.0;-460.0;118.0;?;992.0
?;230.0;894.0;380.0;815;952.0;-439.0;74.0;723.0;?
-24.0;287.0;860.0;298.0;783;907.0;-413.0;98.0;725.0;960.0
-5.0;361.0;810.0;220.0;837;812.0;-401.0;39.0;752.0;926.0
30.0;340.0;792.0;232.0;810;794.0;-349.0;?;792.0;869.0
64.0;328.0;768.0;313.0;804;805.0;-244.0;129.0;754.0;?
135.0;?;744.0;397.0;804;872.0;-192.0;165.0;806.0;841.0
125.0;?;735.0;365.0;811;904.0;-160.0;?;?;896.0
?;269.0;731.0;285.0;809;929.0;-171.0;137.0;885.0;921.0
133.0;360.0;708.0;208.0;800;978.0;-163.0;?;871.0;952.0
?;406.0;723.0;169.0;815;930.0;-187.0;117.0;860.0;1000.0
463.0;455.0;750.0;178.0;820;886.0;-184.0;77.0;910.0;951.0
529.0;434.0;783.0;191.0;?;910.0;-165.0;?;872.0;927.0
498.0;387.0;821.0;237.0;834;863.0;-170.0;254.0;853.0;?
487.0;337.0;867.0;297.0;822;835.0;-181.0;233.0;866.0;910.0
?;323.0;835.0;302.0;885;893.0;-158.0;224.0;?;861.0
427.0;373.0;882.0;289.0;?;909.0;-183.0;46.0;791.0;937.0
406.0;?;907.0;316.0;820;855.0;-268.0;50.0;819.0;971.0
401.0;432.0;853.0;381.0;833;?;-378.0;124.0;573.0;939.0
?;446.0;856.0;435.0;780;784.0;-463.0;164.0;923.0;907.0
447.0;475.0;843.0;471.0;781;796.0;-423.0;157.0;1822.0;868.0
430.0;475.0;802.0;476.0;854;829.0;-301.0;214.0;1065.0;877.0
399.0;431.0;766.0;454.0;?;820.0;-262.0;240.0;1018.0;895.0
314.0;388.0;697.0;438.0;740;821.0;-355.0;235.0;931.0;894.0
263.0;426.0;653.0;414.0;783;859.0;-455.0;186.0;930.0;882.0
235.0;436.0;601.0;379.0;714;905.0;-463.0;176.0;848.0;898.0
260.0;453.0;633.0;353.0;593;949.0;-461.0;196.0;904.0;964.0
257.0;408.0;1428.0;333.0;366;939.0;-473.0;?;780.0;1013.0
?;378.0;1095.0;358.0;489;833.0;-442.0;235.0;775.0;978.0
205.0;?;764.0;394.0;910;831.0;-382.0;233.0;831.0;899.0
204.0;391.0;762.0;382.0;858;848.0;-381.0;234.0;845.0;886.0
?;380.0;880.0;345.0;754;847.0;-407.0;204.0;738.0;911.0
245.0;410.0;?;332.0;802;864.0;?;?;635.0;905.0
251.0;393.0;898.0;346.0;783;876.0;-363.0;167.0;733.0;926.0
244.0;406.0;919.0;382.0;?;877.0;?;183.0;690.0;927.0
272.0;372.0;847.0;369.0;779;877.0;?;202.0;619.0;922.0
295.0;387.0;752.0;311.0;778;854.0;-288.0;221.0;561.0;933.0
289.0;359.0;748.0;?;795;831.0;-276.0;181.0;667.0;914.0
302.0;390.0;800.0;271.0;788;836.0;?;192.0;?;913.0
352.0;389.0;670.0;304.0;785;844.0;-282.0;183.0;948.0;918.0
427.0;?;470.0;341.0;789;943.0;-310.0;201.0;942.0;946.0
422.0;372.0;?;349.0;785;950.0;-319.0;210.0;846.0;988.0
376.0;319.0;595.0;343.0;803;926.0;-293.0;208.0;988.0;1013.0
310.0;386.0;476.0;300.0;821;917.0;-295.0;217.0;892.0;1009.0
293.0;394.0;347.0;?;765;874.0;-308.0;176.0;890.0;991.0
273.0;439.0;272.0;238.0;728;805.0;-333.0;130.0;?;911.0
309.0;449.0;245.0;232.0;?;761.0;-350.0;181.0;582.0;?
350.0;458.0;270.0;275.0;732;806.0;-356.0;183.0;448.0;858.0
?;419.0;375.0;349.0;739;862.0;-370.0;255.0;537.0;894.0
319.0;?;578.0;392.0;?;885.0;-312.0;242.0;537.0;972.0
319.0;370.0;879.0;363.0;?;886.0;-318.0;256.0;604.0;958.0
293.0;365.0;890.0;297.0;889;?;-376.0;221.0;667.0;951.0
301.0;380.0;874.0;?;846;857.0;-411.0;207.0;?;925.0
323.0;400.0;766.0;194.0;840;856.0;-403.0;211.0;645.0;924.0
298.0;?;699.0;191.0;845;?;-378.0;210.0;665.0;912.0
330.0;409.0;602.0;239.0;848;815.0;-331.0;254.0;639.0;905.0
376.0;475.0;581.0;286.0;846;817.0;-312.0;229.0;698.0;887.0
347.0;432.0;570.0;310.0;808;812.0;-316.0;224.0;737.0;881.0
?;483.0;?;291.0;814;806.0;-334.0;277.0;761.0;894.0
347.0;465.0;585.0;271.0;797;802.0;-338.0;287.0;760.0;901.0
360.0;495.0;476.0;269.0;?;?;-342.0;276.0;826.0;890.0
359.0;461.0;389.0;270.0;802;818.0;?;275.0;764.0;882.0
?;448.0;381.0;259.0;684;800.0;?;275.0;741.0;888.0
399.0;469.0;384.0;257.0;751;797.0;-383.0;316.0;831.0;869.0
409.0;436.0;416.0;265.0;?;832.0;?;343.0;735.0;890.0
406.0;446.0;464.0;278.0;520;908.0;-400.0;279.0;825.0;928.0
413.0;446.0;457.0;285.0;1090;960.0;-420.0;298.0;777.0;993.0
425.0;456.0;452.0;271.0;619;1035.0;-417.0;316.0;830.0;1041.0
335.0;410.0;513.0;261.0;1407;980.0;-408.0;283.0;725.0;1113.0
216.0;329.0;448.0;266.0;2207;947.0;-412.0;254.0;760.0;1026.0
177.0;?;438.0;271.0;782;1013.0;-401.0;228.0;898.0;1017.0
208.0;289.0;531.0;283.0;738;989.0;-394.0;195.0;838.0;1089.0
233.0;246.0;475.0;289.0;954;873.0;-422.0;83.0;841.0;?
264.0;275.0;517.0;307.0;702;828.0;-434.0;113.0;758.0;943.0
226.0;256.0;510.0;316.0;870;850.0;-418.0;156.0;779.0;?
237.0;272.0;546.0;316.0;778;856.0;-389.0;165.0;758.0;939.0
?;276.0;500.0;253.0;809;842.0;-290.0;161.0;819.0;925.0
312.0;247.0;520.0;157.0;818;884.0;?;165.0;816.0;927.0
301.0;249.0;536.0;120.0;796;928.0;-219.0;97.0;775.0;949.0
322.0;249.0;449.0;164.0;813;968.0;-207.0;81.0;731.0;1011.0
340.0;263.0;460.0;188.0;800;948.0;?;108.0;?;1041.0
338.0;?;396.0;?;803;899.0;-279.0;49.0;757.0;1009.0
?;255.0;473.0;?;809;886.0;-263.0;82.0;789.0;?
?;272.0;521.0;136.0;804;866.0;-194.0;116.0;752.0;971.0
216.0;290.0;468.0;?;799;861.0;-200.0;124.0;800.0;944.0
219.0;331.0;431.0;143.0;803;888.0;-202.0;138.0;809.0;924.0
305.0;361.0;?;190.0;802;?;-201.0;?;767.0;934.0
?;?;363.0;256.0;801;929.0;-204.0;147.0;827.0;972.0
309.0;347.0;322.0;310.0;814;934.0;-220.0;200.0;769.0;1020.0
285.0;318.0;218.0;305.0;818;942.0;-257.0;?;?;1021.0
290.0;279.0;?;259.0;810;914.0;-266.0;238.0;825.0;1002.0
264.0;266.0;248.0;203.0;?;881.0;-249.0;205.0;820.0;953.0
216.0;330.0;207.0;162.0;803;880.0;?;159.0;880.0;965.0
231.0;324.0;267.0;159.0;807;?;-294.0;134.0;812.0;961.0
233.0;?;283.0;190.0;?;907.0;?;122.0;774.0;981.0
235.0;403.0;375.0;242.0;810;902.0;-324.0;132.0;812.0;?
274.0;355.0;367.0;291.0;810;907.0;-268.0;164.0;899.0;977.0
285.0;336.0;?;294.0;807;878.0;-242.0;174.0;1041.0;975.0
302.0;342.0;316.0;262.0;806;896.0;-263.0;168.0;786.0;961.0
303.0;331.0;355.0;213.0;807;885.0;?;171.0;843.0;963.0
312.0;320.0;307.0;?;807;885.0;-282.0;188.0;811.0;943.0
317.0;311.0;287.0;220.0;804;877.0;-268.0;159.0;799.0;963.0
337.0;322.0;293.0;239.0;807;890.0;-264.0;177.0;860.0;990.0
312.0;326.0;251.0;242.0;?;?;-261.0;146.0;842.0;979.0
?;315.0;?;234.0;806;903.0;-271.0;151.0;?;982.0
328.0;345.0;?;227.0;809;883.0;-264.0;134.0;844.0;977.0
330.0;348.0;312.0;235.0;809;884.0;-278.0;128.0;853.0;972.0
332.0;326.0;280.0;225.0;809;893.0;-284.0;?;839.0;983.0
313.0;322.0;294.0;217.0;812;883.0;-272.0;163.0;826.0;969.0
320.0;367.0;291.0;227.0;810;?;-274.0;181.0;795.0;939.0
321.0;357.0;?;236.0;808;900.0;-278.0;183.0;?;957.0
321.0;?;335.0;241.0;809;879.0;-286.0;183.0;820.0;957.0
306.0;346.0;325.0;231.0;807;877.0;-302.0;207.0;790.0;?
283.0;349.0;313.0;224.0;808;?;-305.0;219.0;866.0;963.0
292.0;356.0;300.0;219.0;807;896.0;-292.0;181.0;852.0;965.0
297.0;377.0;315.0;221.0;?;866.0;-294.0;195.0;861.0;917.0
312.0;379.0;306.0;221.0;806;872.0;-310.0;194.0;891.0;960.0
313.0;369.0;295.0;233.0;807;883.0;-307.0;207.0;826.0;942.0
298.0;357.0;298.0;231.0;810;865.0;?;199.0;801.0;946.0
302.0;339.0;314.0;222.0;810;870.0;?;188.0;906.0;961.0
314.0;340.0;?;?;811;881.0;-296.0;217.0;987.0;?
341.0;339.0;293.0;228.0;?;881.0;?;226.0;716.0;970.0
302.0;341.0;319.0;227.0;805;?;-310.0;165.0;755.0;955.0
312.0;357.0;314.0;222.0;?;886.0;-302.0;193.0;855.0;958.0
339.0;371.0;?;213.0;811;?;-300.0;215.0;760.0;970.0
350.0;364.0;317.0;220.0;807;903.0;-305.0;205.0;790.0;956.0
340.0;345.0;311.0;221.0;806;905.0;-304.0;204.0;876.0;979.0
318.0;310.0;262.0;214.0;805;897.0;-296.0;?;841.0;987.0
282.0;336.0;297.0;221.0;802;880.0;-303.0;204.0;843.0;965.0
291.0;354.0;208.0;218.0;809;858.0;-311.0;200.0;?;960.0
268.0;330.0;227.0;207.0;815;877.0;-298.0;156.0;842.0;?
?;356.0;299.0;198.0;?;856.0;-311.0;176.0;864.0;945.0
284.0;369.0;263.0;220.0;810;862.0;-314.0;205.0;895.0;?
292.0;369.0;340.0;?;807;890.0;-299.0;211.0;858.0;952.0
299.0;358.0;?;240.0;800;894.0;-299.0;222.0;840.0;963.0
314.0;?;340.0;230.0;806;899.0;-311.0;213.0;?;971.0
309.0;344.0;307.0;221.0;807;883.0;-305.0;210.0;835.0;956.0
310.0;359.0;351.0;216.0;804;867.0;-295.0;193.0;862.0;942.0
334.0;346.0;349.0;211.0;804;856.0;-297.0;169.0;831.0;939.0
320.0;349.0;304.0;?;805;853.0;-296.0;206.0;?;933.0
338.0;?;280.0;224.0;?;847.0;-294.0;?;843.0;946.0
349.0;361.0;300.0;228.0;812;837.0;?;?;816.0;933.0
359.0;357.0;322.0;?;?;845.0;-294.0;245.0;825.0;943.0
?;360.0;290.0;216.0;808;879.0;-308.0;234.0;800.0;953.0
366.0;351.0;282.0;206.0;806;912.0;-302.0;232.0;804.0;956.0
361.0;348.0;298.0;198.0;?;924.0;-313.0;201.0;855.0;983.0
327.0;?;307.0;191.0;811;914.0;?;194.0;?;1000.0
?;?;319.0;180.0;811;924.0;-321.0;191.0;848.0;990.0
346.0;340.0;338.0;180.0;807;937.0;-322.0;196.0;804.0;1018.0
298.0;319.0;320.0;187.0;813;945.0;-326.0;184.0;827.0;1029.0
311.0;313.0;334.0;185.0;?;894.0;-328.0;178.0;825.0;1017.0
297.0;330.0;320.0;?;809;903.0;-319.0;202.0;807.0;998.0
248.0;318.0;315.0;?;811;917.0;-319.0;199.0;839.0;986.0
234.0;?;323.0;191.0;805;928.0;-302.0;184.0;812.0;985.0
241.0;?;291.0;179.0;?;933.0;-293.0;185.0;799.0;999.0
235.0;310.0;?;175.0;810;927.0;-316.0;173.0;816.0;986.0
241.0;?;316.0;173.0;808;917.0;-314.0;190.0;794.0;990.0
243.0;308.0;316.0;174.0;807;906.0;-284.0;193.0;795.0;989.0
213.0;288.0;332.0;163.0;811;898.0;-280.0;193.0;753.0;985.0
196.0;279.0;337.0;156.0;805;886.0;-271.0;183.0;735.0;969.0
204.0;287.0;321.0;150.0;805;879.0;-257.0;203.0;752.0;951.0
207.0;300.0;330.0;151.0;805;?;-250.0;181.0;1179.0;947.0
?;?;333.0;153.0;805;936.0;-247.0;169.0;1072.0;937.0
327.0;291.0;316.0;156.0;809;987.0;-249.0;170.0;702.0;1028.0
?;?;?;165.0;806;932.0;-245.0;191.0;825.0;1049.0
363.0;?;305.0;175.0;801;942.0;-239.0;?;915.0;?
472.0;?;287.0;168.0;803;?;-217.0;163.0;768.0;1001.0
452.0;307.0;256.0;?;802;969.0;?;97.0;717.0;1119.0
324.0;229.0;194.0;162.0;788;862.0;-226.0;47.0;687.0;1048.0
?;288.0;180.0;162.0;800;839.0;-221.0;23.0;750.0;943.0
449.0;?;?;214.0;855;833.0;-224.0;46.0;821.0;928.0
472.0;?;?;290.0;845;845.0;-199.0;-2.0;812.0;?
398.0;344.0;?;353.0;733;909.0;-205.0;35.0;814.0;888.0
426.0;?;146.0;378.0;655;939.0;?;83.0;927.0;954.0
508.0;422.0;121.0;479.0;588;931.0;-290.0;51.0;825.0;991.0
504.0;470.0;135.0;553.0;522;867.0;-271.0;81.0;1201.0;960.0
420.0;511.0;153.0;488.0;499;815.0;-312.0;40.0;1158.0;901.0
503.0;537.0;92.0;?;504;747.0;-435.0;?;1181.0;887.0
551.0;558.0;158.0;396.0;?;?;-423.0;72.0;1083.0;799.0
632.0;575.0;227.0;444.0;814;646.0;-376.0;90.0;1043.0;768.0
607.0;543.0;240.0;480.0;936;581.0;-400.0;173.0;?;?
639.0;621.0;340.0;508.0;839;565.0;-376.0;195.0;905.0;?
660.0;594.0;462.0;504.0;711;547.0;-438.0;202.0;938.0;?
697.0;630.0;717.0;471.0;899;571.0;-497.0;238.0;851.0;?
808.0;631.0;605.0;420.0;890;619.0;-516.0;217.0;811.0;714.0
831.0;675.0;665.0;380.0;756;674.0;-535.0;227.0;814.0;818.0
804.0;622.0;593.0;?;781;702.0;-555.0;179.0;616.0;879.0
764.0;646.0;569.0;305.0;779;703.0;-596.0;?;746.0;913.0
723.0;648.0;506.0;288.0;779;657.0;-600.0;217.0;681.0;883.0
672.0;664.0;405.0;277.0;737;628.0;-622.0;169.0;639.0;830.0
632.0;586.0;304.0;248.0;770;585.0;-592.0;152.0;523.0;754.0
669.0;625.0;180.0;261.0;874;501.0;?;162.0;498.0;734.0
753.0;663.0;276.0;303.0;840;468.0;-672.0;157.0;951.0;720.0
834.0;664.0;550.0;355.0;768;420.0;-698.0;203.0;688.0;634.0
921.0;687.0;615.0;356.0;766;439.0;-677.0;200.0;762.0;652.0
1001.0;689.0;844.0;340.0;767;448.0;-663.0;269.0;791.0;657.0
991.0;689.0;871.0;331.0;772;443.0;-649.0;289.0;964.0;693.0
1054.0;699.0;?;310.0;775;384.0;-632.0;291.0;942.0;694.0
1202.0;743.0;819.0;280.0;781;334.0;-604.0;?;917.0;663.0
1196.0;761.0;791.0;244.0;792;?;-639.0;292.0;913.0;613.0
972.0;746.0;?;211.0;761;301.0;?;310.0;847.0;?
941.0;785.0;1044.0;185.0;745;294.0;-753.0;306.0;788.0;598.0
977.0;754.0;952.0;185.0;?;301.0;-759.0;323.0;?;589.0
920.0;819.0;1120.0;192.0;738;364.0;-765.0;308.0;659.0;628.0
910.0;?;1160.0;173.0;747;396.0;-798.0;322.0;632.0;652.0
972.0;758.0;1143.0;149.0;753;425.0;-819.0;317.0;712.0;657.0
1281.0;?;1101.0;140.0;750;357.0;-872.0;326.0;701.0;635.0
471.0;?;1059.0;?;751;448.0;-891.0;274.0;675.0;652.0
910.0;?;988.0;110.0;748;314.0;-915.0;276.0;597.0;?
670.0;806.0;908.0;136.0;753;306.0;-897.0;259.0;786.0;715.0
1000.0;695.0;794.0;192.0;?;62.0;-901.0;232.0;946.0;505.0
?;718.0;722.0;244.0;749;174.0;-844.0;193.0;837.0;?
813.0;797.0;718.0;268.0;755;154.0;-721.0;110.0;745.0;547.0
1147.0;757.0;684.0;?;753;156.0;-710.0;283.0;845.0;514.0
990.0;745.0;679.0;215.0;747;140.0;-755.0;?;738.0;519.0
1528.0;767.0;689.0;197.0;?;119.0;-698.0;239.0;703.0;484.0
495.0;801.0;766.0;260.0;748;66.0;-812.0;279.0;758.0;548.0
644.0;781.0;?;137.0;751;107.0;?;285.0;795.0;456.0
1208.0;838.0;929.0;141.0;749;134.0;-791.0;282.0;737.0;439.0
990.0;?;829.0;150.0;747;144.0;-868.0;315.0;798.0;401.0
1130.0;749.0;792.0;158.0;752;?;-802.0;359.0;790.0;506.0
?;775.0;891.0;129.0;757;176.0;-799.0;413.0;753.0;537.0
?;755.0;804.0;135.0;?;157.0;-938.0;389.0;?;582.0
