NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;?;2.6;?;68.5;1.2753;1228.0;871.0;628.0;557.0;-200.0;-200.0;?
-200.0;1097.0;?;16.4;?;1.3031;1259.0;864.0;633.0;523.0;-200.0;-200.0;-200.0
-200.0;991.0;3.8;15.4;78.1;1.3557;1307.0;?;698.0;610.0;?;-200.0;-200.0
-200.0;984.0;3.6;15.8;75.5;?;1309.0;912.0;?;574.0;-200.0;?;-200.0
-200.0;1120.0;?;16.0;69.5;1.2549;1227.0;817.0;602.0;470.0;-200.0;-200.0;-200.0
?;1217.0;1.7;15.0;71.0;?;?;786.0;?;434.0;-200.0;-200.0;-200.0
-200.0;?;2.1;13.9;75.2;1.1884;1214.0;827.0;?;507.0;-200.0;-200.0;-200.0
-200.0;?;?;15.9;62.1;1.1103;?;789.0;604.0;?;-200.0;-200.0;-200.0
-200.0;961.0;?;15.9;61.0;1.0911;1296.0;875.0;754.0;591.0;-200.0;?;?
?;913.0;?;17.1;?;1.1332;?;959.0;792.0;?;-200.0;-200.0;?
-200.0;846.0;6.8;19.2;51.9;1.1404;1351.0;969.0;850.0;774.0;-200.0;-200.0;-200.0
?;900.0;6.2;21.5;42.6;1.0798;1302.0;947.0;821.0;?;-200.0;?;-200.0
-200.0;866.0;6.8;21.6;39.9;1.0156;1305.0;960.0;848.0;701.0;-200.0;-200.0;-200.0
-200.0;?;11.1;21.6;?;1.0309;?;?;1020.0;752.0;-200.0;-200.0;-200.0
-200.0;701.0;12.2;22.0;37.3;?;1473.0;?;1057.0;760.0;?;-200.0;-200.0
?;999.0;4.7;22.1;35.2;0.9253;1179.0;?;748.0;505.0;-200.0;?;-200.0
-200.0;962.0;5.1;22.4;36.0;?;1212.0;877.0;769.0;529.0;-200.0;-200.0;-200.0
-200.0;733.0;12.7;20.9;40.3;?;1495.0;?;1072.0;832.0;-200.0;-200.0;-200.0
-200.0;749.0;11.6;19.8;41.5;?;1429.0;1047.0;1037.0;904.0;-200.0;-200.0;-200.0
-200.0;712.0;12.7;18.2;?;0.9538;?;1105.0;1074.0;1050.0;-200.0;-200.0;-200.0
-200.0;783.0;9.7;?;50.3;0.9837;1348.0;?;?;1000.0;-200.0;-200.0;-200.0
-200.0;814.0;7.8;15.8;57.6;1.0271;1361.0;975.0;891.0;911.0;?;-200.0;?
-200.0;840.0;6.8;15.5;59.7;?;1321.0;954.0;850.0;858.0;?;?;-200.0
-200.0;808.0;8.1;15.5;60.6;1.0574;1344.0;?;904.0;903.0;?;-200.0;-200.0
-200.0;922.0;5.4;15.8;59.9;1.0676;?;880.0;784.0;?;?;-200.0;-200.0
-200.0;988.0;4.4;?;?;1.073;?;?;732.0;?;-200.0;-200.0;-200.0
?;1116.0;2.4;14.8;?;1.0788;1177.0;?;614.0;625.0;-200.0;-200.0;-200.0
-200.0;?;1.6;13.8;67.6;?;1158.0;760.0;555.0;568.0;-200.0;-200.0;?
?;?;1.8;14.5;?;?;1167.0;777.0;570.0;616.0;-200.0;-200.0;-200.0
-200.0;1074.0;3.1;?;67.4;1.0703;1207.0;825.0;661.0;?;-200.0;-200.0;-200.0
-200.0;759.0;9.2;12.6;73.6;1.0699;1425.0;1011.0;?;?;-200.0;-200.0;-200.0
-200.0;576.0;20.8;?;70.4;1.0711;1741.0;1237.0;1319.0;1271.0;-200.0;?;-200.0
?;514.0;26.8;14.4;65.8;?;1884.0;?;1473.0;1447.0;-200.0;-200.0;-200.0
-200.0;616.0;17.7;16.8;57.8;1.0947;?;1153.0;1230.0;1296.0;-200.0;-200.0;-200.0
-200.0;646.0;14.2;19.7;?;1.1199;?;?;1124.0;1217.0;-200.0;-200.0;?
-200.0;599.0;16.8;21.1;47.2;1.1659;1664.0;?;?;1341.0;-200.0;-200.0;-200.0
-200.0;608.0;16.0;22.2;43.2;1.1427;1641.0;?;1179.0;1180.0;-200.0;?;-200.0
-200.0;549.0;?;21.4;47.2;1.1927;1797.0;1285.0;1293.0;?;-200.0;-200.0;-200.0
-200.0;537.0;18.5;19.9;55.4;1.2702;1763.0;1288.0;?;?;?;-200.0;-200.0
-200.0;512.0;21.4;20.3;54.0;1.2744;1862.0;1362.0;1334.0;?;-200.0;-200.0;-200.0
-200.0;497.0;22.8;20.0;56.5;1.3051;1883.0;1405.0;1372.0;1573.0;-200.0;-200.0;-200.0
-200.0;407.0;36.5;19.7;57.8;1.3138;?;1610.0;1697.0;?;-200.0;-200.0;-200.0
?;?;38.8;19.3;?;1.3077;2357.0;?;?;1834.0;?;-200.0;-200.0
-200.0;436.0;32.3;18.5;60.3;1.2706;2161.0;1520.0;1604.0;1672.0;-200.0;-200.0;-200.0
-200.0;444.0;29.3;17.8;66.3;1.341;2080.0;1489.0;1534.0;?;-200.0;-200.0;-200.0
?;597.0;14.2;17.6;65.9;1.3175;1606.0;1181.0;1124.0;1302.0;-200.0;-200.0;?
-200.0;?;?;17.5;63.5;?;1409.0;995.0;898.0;?;-200.0;-200.0;-200.0
?;?;?;16.5;67.2;1.2491;?;998.0;?;992.0;-200.0;-200.0;?
?;788.0;?;16.2;69.1;?;1371.0;984.0;864.0;960.0;-200.0;-200.0;-200.0
?;746.0;8.0;14.9;74.7;1.2564;?;1022.0;898.0;955.0;-200.0;-200.0;-200.0
?;788.0;6.5;14.1;?;1.2273;1354.0;951.0;835.0;887.0;-200.0;-200.0;-200.0
?;842.0;5.2;14.0;76.6;1.2202;1303.0;910.0;773.0;851.0;-200.0;?;?
-200.0;818.0;5.6;14.9;?;1.24;1323.0;932.0;792.0;903.0;-200.0;?;-200.0
-200.0;772.0;7.0;?;?;1.257;1383.0;974.0;?;?;-200.0;-200.0;-200.0
-200.0;669.0;11.5;15.2;73.4;1.2626;1528.0;1117.0;1031.0;1107.0;?;-200.0;?
-200.0;517.0;21.7;15.2;?;1.2824;1852.0;1367.0;1343.0;?;?;-200.0;-200.0
-200.0;?;37.9;15.8;71.7;1.278;2316.0;?;1726.0;1818.0;-200.0;-200.0;-200.0
-200.0;?;30.1;16.6;68.4;?;2074.0;1526.0;1552.0;1802.0;?;-200.0;-200.0
-200.0;485.0;24.5;17.6;?;1.2925;1894.0;1399.0;1416.0;?;-200.0;-200.0;-200.0
-200.0;?;25.2;?;?;1.331;1911.0;?;1435.0;?;-200.0;-200.0;-200.0
-200.0;?;26.5;19.4;61.1;1.3652;1945.0;1455.0;1468.0;1746.0;?;-200.0;-200.0
-200.0;544.0;19.6;?;58.1;1.4193;1760.0;1311.0;1286.0;1495.0;?;-200.0;?
-200.0;640.0;?;?;54.0;1.4114;1596.0;1174.0;?;1203.0;-200.0;-200.0;-200.0
-200.0;602.0;15.3;?;53.0;?;?;1242.0;1158.0;1252.0;?;-200.0;?
-200.0;593.0;15.1;21.7;57.6;1.4756;?;?;?;1528.0;-200.0;?;-200.0
-200.0;530.0;21.1;?;60.8;1.5205;1887.0;?;1326.0;1629.0;?;?;-200.0
-200.0;490.0;23.6;21.2;61.7;1.5309;1976.0;1428.0;1393.0;1608.0;-200.0;?;-200.0
-200.0;474.0;25.7;?;62.2;?;2017.0;?;1447.0;?;-200.0;-200.0;-200.0
-200.0;454.0;27.2;?;65.1;?;?;1518.0;1483.0;?;-200.0;?;-200.0
-200.0;470.0;24.4;?;69.0;1.5877;1985.0;1468.0;?;1594.0;-200.0;?;-200.0
-200.0;513.0;20.3;18.8;73.7;?;1851.0;1369.0;1305.0;1421.0;-200.0;-200.0;-200.0
?;571.0;14.8;19.2;71.3;1.5723;1671.0;1244.0;?;1337.0;-200.0;?;-200.0
-200.0;603.0;12.8;?;71.6;1.5549;1628.0;1217.0;1077.0;1270.0;-200.0;-200.0;?
-200.0;666.0;10.0;19.5;?;1.5596;1520.0;1103.0;?;1156.0;-200.0;-200.0;?
-200.0;675.0;9.3;?;70.1;?;1509.0;1118.0;?;1124.0;-200.0;-200.0;?
-200.0;?;9.3;18.4;74.5;1.5634;?;1087.0;950.0;?;-200.0;-200.0;-200.0
-200.0;688.0;8.8;18.7;73.4;1.5701;1508.0;1069.0;931.0;1044.0;-200.0;-200.0;-200.0
?;?;10.2;?;74.6;1.5631;?;1112.0;985.0;1109.0;-200.0;?;-200.0
-200.0;?;13.1;18.5;74.4;1.5661;?;1196.0;1086.0;1224.0;-200.0;-200.0;-200.0
-200.0;458.0;?;18.8;73.0;1.5737;2043.0;1522.0;1457.0;1611.0;-200.0;-200.0;-200.0
-200.0;371.0;?;19.9;?;?;2376.0;1715.0;1728.0;2004.0;-200.0;-200.0;-200.0
?;448.0;26.2;21.3;66.1;?;2036.0;1582.0;1459.0;1776.0;-200.0;-200.0;?
-200.0;467.0;23.1;?;?;1.7135;1965.0;1494.0;1379.0;1723.0;?;-200.0;-200.0
-200.0;438.0;26.0;22.4;64.6;1.7271;2027.0;1631.0;1455.0;1916.0;?;-200.0;-200.0
-200.0;424.0;28.1;23.8;59.9;?;2093.0;1650.0;1506.0;1955.0;-200.0;-200.0;-200.0
?;431.0;?;?;56.9;1.7472;?;1640.0;1503.0;?;-200.0;-200.0;-200.0
-200.0;452.0;?;25.4;?;?;2015.0;1589.0;1418.0;1823.0;-200.0;-200.0;-200.0
-200.0;473.0;22.4;?;?;?;1924.0;1538.0;1362.0;1793.0;-200.0;-200.0;-200.0
?;424.0;30.9;24.8;57.7;1.7765;2307.0;1597.0;?;1956.0;4.7;167.0;652.0
-200.0;348.0;43.7;24.6;58.9;1.8005;?;1884.0;1846.0;2203.0;8.0;194.0;895.0
-200.0;358.0;40.0;23.9;61.8;1.8088;2474.0;1835.0;1770.0;2073.0;7.7;?;?
-200.0;373.0;35.9;23.0;65.9;?;?;?;1684.0;1923.0;?;134.0;648.0
-200.0;409.0;30.1;22.4;67.7;1.8161;2170.0;?;1553.0;?;6.0;130.0;629.0
-200.0;458.0;22.3;22.0;?;1.8061;1944.0;1506.0;1360.0;?;4.7;113.0;529.0
-200.0;511.0;17.7;21.8;69.6;1.79;1820.0;?;?;1466.0;3.4;99.0;405.0
-200.0;?;19.5;21.9;?;1.7699;1877.0;1448.0;?;1504.0;3.9;109.0;461.0
-200.0;467.0;22.3;21.7;69.7;?;1957.0;1481.0;1359.0;1518.0;4.4;105.0;?
-200.0;?;?;21.3;?;1.7574;1765.0;1289.0;1161.0;?;3.3;91.0;335.0
?;664.0;9.3;20.8;?;1.7415;1570.0;?;?;1076.0;2.0;77.0;?
-200.0;784.0;?;?;69.0;1.7421;1453.0;994.0;812.0;947.0;1.5;-200.0;-200.0
?;754.0;6.6;21.4;69.3;1.7515;1473.0;1015.0;839.0;?;-200.0;59.0;99.0
-200.0;830.0;5.1;?;69.5;1.7447;1420.0;966.0;771.0;900.0;0.8;60.0;149.0
-200.0;706.0;?;21.5;67.5;1.708;1565.0;?;932.0;1034.0;1.3;72.0;203.0
-200.0;578.0;16.6;21.9;64.8;1.683;1791.0;1303.0;1198.0;1235.0;2.7;83.0;332.0
-200.0;494.0;?;22.6;61.4;1.6645;2016.0;1440.0;1412.0;?;?;?;446.0
-200.0;517.0;20.6;22.6;61.5;1.6636;1866.0;1392.0;1313.0;1478.0;3.6;?;524.0
-200.0;572.0;15.6;?;52.3;1.6796;1704.0;1248.0;1167.0;1393.0;2.6;105.0;347.0
-200.0;634.0;12.2;27.0;47.6;?;1626.0;1197.0;1058.0;1237.0;2.0;91.0;273.0
-200.0;542.0;17.7;25.2;53.3;1.6834;1834.0;?;1230.0;1373.0;3.3;103.0;404.0
-200.0;578.0;14.8;26.6;49.3;1.6872;1736.0;1263.0;1143.0;1310.0;2.6;-200.0;-200.0
-200.0;585.0;15.0;27.2;48.5;1.7172;1733.0;1261.0;1148.0;1287.0;2.1;111.0;312.0
-200.0;?;16.7;26.9;50.0;?;1807.0;?;1200.0;1413.0;2.9;101.0;369.0
-200.0;519.0;17.7;26.5;52.2;1.7769;1864.0;1400.0;1230.0;1483.0;3.0;102.0;?
-200.0;488.0;?;27.0;51.0;1.7936;1933.0;?;?;1539.0;?;?;335.0
-200.0;427.0;28.7;25.9;?;1.8347;2166.0;1630.0;1520.0;1691.0;?;118.0;447.0
-200.0;?;34.8;25.1;59.4;1.8632;2403.0;1720.0;?;1846.0;6.0;120.0;576.0
-200.0;432.0;?;?;58.7;?;2160.0;1600.0;1492.0;1665.0;5.0;107.0;486.0
-200.0;?;24.9;23.6;62.2;1.7863;2085.0;1525.0;1427.0;1577.0;?;104.0;439.0
?;448.0;24.2;22.4;67.1;1.794;2048.0;1544.0;1409.0;1603.0;4.3;91.0;462.0
-200.0;466.0;22.2;21.6;69.2;?;1964.0;1455.0;1357.0;1530.0;?;91.0;441.0
-200.0;593.0;?;21.3;68.5;1.7164;1655.0;1203.0;1090.0;1205.0;2.2;74.0;223.0
-200.0;714.0;7.9;?;68.6;1.7046;1474.0;1038.0;?;999.0;1.3;?;126.0
-200.0;788.0;?;20.3;70.6;?;1423.0;975.0;807.0;904.0;1.0;57.0;?
-200.0;870.0;?;?;?;1.6353;1355.0;917.0;714.0;843.0;0.7;-200.0;-200.0
?;?;4.6;19.6;71.3;?;?;930.0;741.0;843.0;?;48.0;125.0
-200.0;802.0;?;18.7;74.4;?;1435.0;960.0;?;886.0;0.9;49.0;198.0
-200.0;770.0;?;19.8;69.2;1.5808;1435.0;982.0;834.0;911.0;1.0;55.0;185.0
-200.0;541.0;19.5;19.8;?;1.5859;1912.0;1359.0;1282.0;1319.0;2.8;?;425.0
?;437.0;28.0;20.4;66.7;1.5781;?;1500.0;1503.0;1927.0;4.1;?;465.0
-200.0;535.0;18.7;22.3;60.6;1.6069;1830.0;1315.0;1261.0;1554.0;2.9;?;341.0
-200.0;?;18.3;22.6;59.9;1.6246;1787.0;?;1248.0;1565.0;2.7;?;?
-200.0;574.0;14.3;24.5;54.5;1.6514;1704.0;1235.0;1125.0;?;2.1;81.0;241.0
-200.0;538.0;?;24.4;55.4;1.6712;1781.0;1310.0;?;1487.0;2.4;83.0;266.0
-200.0;467.0;?;?;51.9;1.7148;2007.0;1459.0;1375.0;1690.0;3.8;111.0;?
-200.0;474.0;?;26.8;49.1;1.7101;2033.0;1461.0;1358.0;1603.0;3.7;112.0;394.0
?;474.0;22.0;26.4;49.8;?;1996.0;1476.0;1352.0;1568.0;3.7;112.0;365.0
-200.0;?;27.7;?;?;1.7017;2127.0;?;1496.0;1743.0;5.5;137.0;?
-200.0;?;29.8;26.2;48.9;?;2176.0;?;?;2007.0;5.4;?;?
-200.0;373.0;40.0;24.3;54.3;?;2486.0;1808.0;1771.0;2235.0;8.4;163.0;?
-200.0;?;?;23.3;58.1;1.6457;?;1681.0;1666.0;?;6.8;135.0;556.0
-200.0;454.0;25.5;22.3;62.5;1.6616;2020.0;1494.0;1443.0;1795.0;4.5;119.0;?
-200.0;579.0;13.7;21.3;66.1;?;?;1251.0;1107.0;1407.0;2.5;?;297.0
?;669.0;9.7;?;65.7;1.6319;1502.0;?;965.0;1211.0;1.6;74.0;164.0
-200.0;664.0;9.8;20.3;68.1;1.6009;1509.0;?;970.0;1202.0;1.7;73.0;196.0
-200.0;673.0;10.1;20.4;66.7;?;1518.0;1146.0;983.0;1136.0;1.7;71.0;201.0
-200.0;?;6.0;19.9;67.5;1.5544;?;993.0;813.0;?;1.1;57.0;?
-200.0;800.0;6.0;19.1;70.0;1.5331;1418.0;989.0;814.0;915.0;1.0;51.0;146.0
-200.0;852.0;?;?;68.1;1.5139;1374.0;943.0;746.0;864.0;0.8;-200.0;-200.0
?;872.0;4.0;?;66.9;1.5125;?;910.0;712.0;836.0;-200.0;42.0;?
?;876.0;4.6;18.1;?;1.4834;1381.0;?;742.0;?;0.7;?;?
-200.0;724.0;?;18.1;72.3;1.4927;1473.0;1039.0;882.0;?;1.2;52.0;217.0
-200.0;598.0;13.6;17.6;74.8;?;1699.0;1208.0;1104.0;1165.0;2.3;65.0;394.0
-200.0;545.0;16.0;18.2;72.8;1.5048;1753.0;1268.0;?;1294.0;3.0;?;511.0
?;507.0;?;20.2;?;1.5374;?;1353.0;1265.0;1475.0;3.3;91.0;523.0
-200.0;542.0;15.7;21.6;61.4;1.5696;1727.0;?;1171.0;1436.0;?;92.0;?
?;534.0;16.2;23.3;57.5;1.6169;1738.0;1356.0;?;1465.0;3.0;102.0;441.0
-200.0;504.0;?;25.0;?;1.6356;?;1414.0;1279.0;1583.0;3.4;118.0;414.0
-200.0;533.0;16.9;25.4;50.8;?;1785.0;1326.0;1206.0;1432.0;?;?;317.0
-200.0;?;12.5;?;47.1;1.5724;?;1211.0;1067.0;1270.0;2.3;?;230.0
-200.0;564.0;15.8;?;44.2;1.549;?;?;1173.0;1354.0;3.1;?;365.0
-200.0;565.0;16.0;?;?;1.5246;1747.0;1324.0;1181.0;1318.0;3.0;?;360.0
-200.0;549.0;16.3;?;48.3;?;1776.0;?;1189.0;?;3.3;120.0;420.0
?;490.0;21.0;23.3;57.9;1.6376;?;1475.0;1324.0;1530.0;?;115.0;475.0
?;?;23.1;22.2;?;1.6763;2016.0;1537.0;1381.0;1615.0;4.6;118.0;526.0
-200.0;520.0;17.7;21.6;67.7;1.7228;1853.0;?;1231.0;1415.0;4.1;?;460.0
-200.0;?;?;21.0;69.3;1.7058;1668.0;?;1055.0;1219.0;2.3;96.0;255.0
-200.0;567.0;14.6;?;70.5;1.6599;1725.0;?;1136.0;1307.0;2.6;?;283.0
-200.0;594.0;13.1;20.0;?;1.6109;1639.0;1302.0;1088.0;1297.0;2.6;84.0;271.0
-200.0;573.0;?;19.7;70.1;1.5891;1741.0;1347.0;1165.0;?;?;?;?
-200.0;?;11.8;19.5;?;1.5851;1621.0;?;1042.0;1133.0;2.1;68.0;227.0
-200.0;633.0;10.9;?;71.4;1.5959;1577.0;1155.0;1012.0;?;2.1;66.0;?
-200.0;696.0;8.4;19.3;?;1.5746;1512.0;1050.0;916.0;997.0;1.5;-200.0;-200.0
-200.0;731.0;?;18.7;73.8;1.5704;1467.0;?;855.0;952.0;-200.0;?;142.0
?;?;8.6;18.0;75.4;?;1503.0;?;?;?;?;48.0;139.0
-200.0;709.0;7.5;?;78.4;1.532;1451.0;1029.0;880.0;965.0;1.2;?;182.0
-200.0;704.0;8.1;?;76.6;1.5174;?;1037.0;902.0;?;?;48.0;196.0
-200.0;853.0;4.8;20.0;66.7;1.5401;1359.0;920.0;755.0;?;0.9;45.0;?
-200.0;732.0;7.8;19.1;?;1.5366;1477.0;1080.0;891.0;1001.0;1.4;59.0;175.0
-200.0;661.0;9.7;21.4;61.7;?;?;1152.0;966.0;1137.0;?;84.0;266.0
-200.0;721.0;8.4;24.6;?;1.5363;1467.0;1085.0;918.0;?;1.6;72.0;?
?;745.0;7.6;?;49.1;1.5295;1431.0;1071.0;882.0;962.0;?;?;154.0
?;811.0;5.9;25.3;46.7;?;1376.0;1000.0;807.0;825.0;1.1;52.0;95.0
-200.0;756.0;7.4;?;47.9;1.4819;1421.0;?;875.0;877.0;?;?;151.0
?;?;?;?;48.0;?;1537.0;1184.0;983.0;?;?;90.0;?
-200.0;670.0;9.7;?;44.9;1.5278;1533.0;1189.0;965.0;1060.0;?;87.0;239.0
-200.0;614.0;11.8;25.0;50.1;1.563;1631.0;1277.0;1043.0;1155.0;2.5;99.0;306.0
-200.0;503.0;20.3;?;?;1.5885;1874.0;1482.0;1305.0;?;4.3;128.0;472.0
-200.0;464.0;24.3;21.7;62.9;?;1971.0;1555.0;1410.0;2185.0;5.2;127.0;532.0
-200.0;?;15.6;21.8;?;1.619;1716.0;1324.0;?;1959.0;3.4;99.0;375.0
?;747.0;7.3;?;?;1.5748;1439.0;?;869.0;1375.0;1.3;72.0;147.0
-200.0;768.0;7.1;?;?;1.535;1450.0;1010.0;860.0;1212.0;1.2;62.0;118.0
-200.0;697.0;?;18.4;71.5;?;1517.0;1081.0;938.0;1273.0;1.7;62.0;181.0
-200.0;695.0;8.9;?;72.4;?;1516.0;1071.0;936.0;1249.0;1.7;?;?
-200.0;745.0;7.2;16.9;75.4;?;1474.0;1014.0;864.0;1097.0;?;56.0;167.0
-200.0;878.0;4.4;16.5;75.5;1.4056;1353.0;891.0;?;933.0;?;44.0;112.0
?;889.0;4.1;15.4;79.0;1.3735;1315.0;874.0;715.0;?;0.7;-200.0;?
?;875.0;4.3;?;78.6;?;1319.0;882.0;?;870.0;?;?;108.0
-200.0;800.0;5.9;?;76.9;1.4029;1392.0;940.0;806.0;1013.0;0.9;48.0;181.0
-200.0;749.0;?;?;79.6;1.417;1440.0;1020.0;866.0;1087.0;1.2;59.0;253.0
-200.0;527.0;18.5;16.0;76.3;1.3772;1780.0;1316.0;1253.0;1566.0;3.2;77.0;521.0
-200.0;467.0;25.0;16.3;74.3;1.3644;1998.0;1423.0;1429.0;?;4.4;88.0;?
-200.0;?;?;18.7;66.3;1.414;1754.0;1314.0;1262.0;1564.0;3.5;111.0;?
-200.0;518.0;19.5;20.5;60.2;1.4346;1812.0;1317.0;?;1601.0;3.2;114.0;487.0
-200.0;?;18.2;19.3;66.2;1.4706;1742.0;1305.0;1245.0;1539.0;3.0;108.0;?
-200.0;?;20.0;20.0;63.9;1.4805;?;1351.0;?;1577.0;3.5;111.0;565.0
-200.0;451.0;24.8;21.4;59.4;1.4928;1971.0;?;?;1732.0;4.0;126.0;558.0
?;457.0;23.1;21.5;60.9;1.5398;1947.0;1454.0;1380.0;?;3.8;117.0;568.0
-200.0;?;25.5;21.6;60.9;?;2034.0;?;?;1744.0;4.2;119.0;605.0
-200.0;?;32.0;?;62.0;1.5784;2176.0;1584.0;1597.0;1845.0;5.0;125.0;?
-200.0;330.0;46.3;21.7;61.9;1.592;2641.0;1816.0;1897.0;2164.0;7.9;158.0;?
-200.0;?;44.5;21.0;?;1.5987;2567.0;1824.0;1862.0;2106.0;8.4;149.0;?
-200.0;352.0;41.0;20.0;68.6;1.5882;2469.0;1744.0;1793.0;2007.0;8.0;136.0;?
-200.0;400.0;32.5;19.3;71.4;1.5805;2230.0;1588.0;1610.0;1791.0;?;112.0;742.0
-200.0;511.0;19.1;?;73.4;1.5461;1806.0;1319.0;?;?;3.5;?;492.0
-200.0;505.0;19.6;17.7;75.6;1.5226;?;1313.0;?;1373.0;3.5;82.0;464.0
-200.0;661.0;10.7;?;70.4;1.487;1488.0;?;1005.0;1110.0;1.9;67.0;258.0
?;624.0;12.2;?;76.1;?;?;?;1056.0;1099.0;2.2;68.0;311.0
-200.0;?;?;16.8;74.9;?;?;989.0;900.0;968.0;1.6;60.0;231.0
-200.0;822.0;5.5;?;78.5;?;1331.0;912.0;?;847.0;1.0;48.0;127.0
-200.0;820.0;5.5;15.3;79.0;1.3605;1319.0;?;787.0;852.0;1.0;-200.0;-200.0
-200.0;?;?;?;?;1.3197;1277.0;851.0;726.0;799.0;-200.0;42.0;?
?;835.0;5.9;14.8;79.4;1.3312;1355.0;?;809.0;?;?;46.0;138.0
-200.0;730.0;8.6;15.7;?;1.3591;1425.0;981.0;923.0;956.0;1.4;?;?
?;572.0;18.7;16.2;?;1.3872;1776.0;?;1260.0;?;3.0;?;383.0
-200.0;469.0;?;16.3;75.9;1.3991;1990.0;1392.0;1429.0;1494.0;?;93.0;581.0
-200.0;522.0;19.6;17.7;70.6;1.4202;1781.0;?;1285.0;1458.0;3.8;95.0;545.0
?;511.0;20.8;18.3;67.6;1.4103;1820.0;1313.0;1318.0;1491.0;3.4;120.0;593.0
-200.0;518.0;20.1;?;62.0;?;1784.0;1350.0;?;1560.0;3.5;132.0;602.0
-200.0;455.0;26.7;22.6;54.5;?;2031.0;?;1471.0;1750.0;4.4;146.0;624.0
-200.0;?;23.6;?;47.1;1.4378;1874.0;1409.0;1393.0;1709.0;4.0;157.0;546.0
-200.0;451.0;26.4;24.9;?;1.4942;2043.0;1495.0;?;1786.0;4.5;158.0;597.0
-200.0;419.0;30.9;24.9;50.0;?;?;1606.0;1573.0;1900.0;5.3;?;688.0
-200.0;404.0;32.8;24.0;55.0;1.6211;2232.0;1669.0;?;1963.0;5.8;166.0;?
-200.0;347.0;45.9;23.2;?;?;2641.0;1822.0;1890.0;2161.0;?;187.0;918.0
-200.0;?;52.1;22.5;61.5;1.6579;2775.0;?;?;2372.0;9.5;180.0;952.0
-200.0;?;36.6;22.2;?;?;2305.0;1664.0;1699.0;2062.0;6.2;134.0;?
?;468.0;?;22.6;?;1.5829;1962.0;?;1404.0;1736.0;5.0;127.0;?
-200.0;691.0;?;21.0;57.4;1.4098;1506.0;1076.0;972.0;1192.0;2.1;95.0;239.0
-200.0;?;7.9;?;63.7;1.4524;?;?;895.0;1043.0;1.4;79.0;?
-200.0;?;7.5;17.7;?;1.5855;1495.0;1075.0;?;948.0;1.6;?;?
-200.0;?;9.2;17.6;?;1.6062;1569.0;1135.0;948.0;992.0;2.0;80.0;215.0
-200.0;786.0;5.7;17.4;81.3;?;1435.0;998.0;?;867.0;1.2;?;115.0
?;861.0;4.4;17.4;81.0;1.6012;1401.0;953.0;734.0;?;0.8;61.0;94.0
-200.0;874.0;3.9;17.2;81.8;1.5856;1381.0;?;708.0;803.0;0.6;?;?
-200.0;946.0;3.1;17.0;81.0;1.5521;?;895.0;656.0;786.0;-200.0;?;80.0
-200.0;833.0;?;16.8;?;1.5447;1416.0;967.0;767.0;?;0.7;56.0;132.0
-200.0;641.0;10.5;17.6;78.8;?;1606.0;1164.0;997.0;1113.0;1.7;68.0;295.0
-200.0;502.0;20.6;?;75.7;1.5527;1983.0;?;1313.0;?;?;101.0;517.0
-200.0;454.0;?;18.0;74.8;1.5281;2119.0;1465.0;1515.0;?;4.9;?;555.0
?;614.0;12.7;18.2;74.0;1.5343;?;1189.0;1075.0;?;2.7;108.0;429.0
-200.0;585.0;16.1;19.7;?;1.4854;1734.0;1278.0;1182.0;1354.0;3.2;132.0;561.0
-200.0;611.0;?;21.0;57.9;1.4267;1666.0;1169.0;1144.0;1291.0;2.7;130.0;427.0
-200.0;580.0;?;?;58.6;1.4142;1739.0;1214.0;1203.0;1308.0;3.2;129.0;445.0
-200.0;502.0;21.8;19.5;67.1;1.506;?;1351.0;?;?;4.1;?;538.0
-200.0;537.0;18.6;18.5;76.2;?;1842.0;1340.0;1256.0;?;3.6;?;556.0
-200.0;623.0;14.5;19.6;69.7;1.5675;1675.0;1157.0;1131.0;1157.0;2.8;113.0;370.0
-200.0;647.0;13.4;19.9;65.3;1.5066;1649.0;1118.0;1096.0;1130.0;2.1;?;257.0
-200.0;608.0;15.8;20.0;63.3;1.4622;?;1150.0;1173.0;1195.0;2.4;101.0;266.0
?;544.0;20.7;19.2;66.4;?;1874.0;1247.0;1315.0;1341.0;3.6;116.0;403.0
-200.0;587.0;16.6;19.3;67.5;1.4977;1732.0;1194.0;?;1228.0;2.6;?;275.0
-200.0;586.0;15.3;18.2;71.4;1.4776;?;1184.0;1157.0;1273.0;2.8;94.0;338.0
-200.0;?;8.0;17.8;71.2;1.4396;1442.0;?;898.0;1006.0;1.4;75.0;176.0
-200.0;842.0;5.8;17.6;69.9;1.3969;1369.0;933.0;803.0;?;?;69.0;159.0
-200.0;796.0;7.0;16.0;75.9;1.3721;1388.0;968.0;858.0;894.0;?;60.0;147.0
-200.0;925.0;4.5;16.9;72.0;?;1287.0;?;735.0;789.0;0.9;?;?
-200.0;878.0;?;15.7;76.3;1.3519;1329.0;?;774.0;805.0;1.0;51.0;98.0
-200.0;899.0;4.4;14.8;78.7;?;1299.0;866.0;?;770.0;0.9;?;109.0
-200.0;913.0;4.2;14.8;79.7;1.3286;1277.0;881.0;724.0;776.0;0.7;-200.0;?
