NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;988.0;3.7;25.3;39.7;1.2656;1377.0;859.0;693.0;710.0;0.7;43.0;24.0
-200.0;?;3.1;24.5;41.5;1.2589;1337.0;810.0;657.0;629.0;0.5;20.0;?
-200.0;1175.0;1.8;24.8;39.8;1.2231;1267.0;759.0;566.0;503.0;0.4;-200.0;-200.0
-200.0;?;1.5;23.3;?;1.1856;?;749.0;543.0;462.0;0.3;23.0;16.0
-200.0;1163.0;2.4;21.5;45.6;1.1558;1306.0;766.0;616.0;530.0;0.4;?;43.0
-200.0;893.0;5.4;21.3;47.0;1.1793;1446.0;?;783.0;838.0;0.9;68.0;86.0
-200.0;767.0;8.5;22.2;45.0;1.1867;1534.0;924.0;920.0;946.0;1.3;62.0;92.0
-200.0;722.0;10.9;23.6;40.8;1.1746;1616.0;973.0;1010.0;1014.0;1.6;65.0;102.0
-200.0;719.0;12.0;?;32.4;1.1462;1624.0;1028.0;1048.0;1135.0;2.1;93.0;171.0
-200.0;796.0;10.6;33.4;?;1.0142;1515.0;979.0;999.0;1027.0;2.0;110.0;148.0
-200.0;923.0;7.4;35.3;17.0;0.9546;1369.0;892.0;874.0;749.0;1.4;106.0;119.0
-200.0;953.0;7.3;37.4;14.7;0.9295;1363.0;892.0;869.0;632.0;1.4;77.0;71.0
-200.0;1065.0;4.6;38.6;14.6;0.9821;1277.0;836.0;741.0;479.0;0.9;60.0;53.0
-200.0;1091.0;4.0;35.8;17.8;1.0274;1256.0;824.0;708.0;463.0;0.8;67.0;61.0
-200.0;1077.0;3.8;38.4;?;1.0957;1267.0;825.0;702.0;458.0;?;57.0;53.0
-200.0;1015.0;5.0;?;15.3;1.0963;1346.0;871.0;761.0;520.0;1.0;60.0;61.0
-200.0;930.0;6.9;?;15.8;1.0706;1420.0;903.0;?;606.0;1.3;69.0;72.0
-200.0;880.0;7.0;35.2;22.3;1.2467;?;944.0;857.0;631.0;1.3;77.0;67.0
-200.0;857.0;6.8;?;28.2;1.2962;1503.0;969.0;850.0;695.0;?;77.0;70.0
-200.0;788.0;8.5;30.4;30.9;1.3219;1543.0;1005.0;919.0;871.0;1.6;87.0;81.0
-200.0;807.0;8.0;29.5;?;1.3005;?;972.0;898.0;879.0;1.4;88.0;79.0
-200.0;854.0;5.7;28.0;34.9;1.2989;1459.0;960.0;798.0;?;1.3;84.0;73.0
-200.0;870.0;5.1;28.2;36.6;1.3722;?;946.0;767.0;728.0;1.0;65.0;57.0
-200.0;830.0;5.5;26.5;40.7;1.3873;1460.0;959.0;787.0;821.0;0.9;54.0;45.0
?;964.0;3.1;28.3;36.7;1.3878;1349.0;877.0;658.0;663.0;0.6;37.0;25.0
-200.0;1001.0;2.9;25.7;43.8;1.4233;1385.0;867.0;645.0;656.0;0.5;36.0;23.0
-200.0;1024.0;2.6;24.3;49.0;1.4666;1397.0;836.0;626.0;639.0;0.5;-200.0;-200.0
-200.0;1069.0;2.2;24.3;48.3;?;1346.0;820.0;597.0;603.0;0.4;?;18.0
?;1039.0;2.5;23.6;49.2;1.4153;1354.0;828.0;618.0;560.0;0.4;25.0;23.0
-200.0;841.0;5.6;22.2;53.9;1.4201;1493.0;929.0;791.0;789.0;1.0;41.0;59.0
-200.0;?;12.9;22.5;52.3;1.41;1761.0;1118.0;1079.0;1145.0;2.2;68.0;135.0
-200.0;580.0;16.0;24.3;47.8;1.4321;1850.0;1155.0;1181.0;1302.0;2.5;82.0;167.0
-200.0;654.0;12.2;27.3;40.7;1.4548;1695.0;1112.0;1058.0;1297.0;2.3;137.0;190.0
-200.0;717.0;10.0;33.3;28.2;1.4189;1633.0;?;979.0;1192.0;2.0;119.0;142.0
-200.0;803.0;7.8;35.3;23.1;1.2989;1499.0;1022.0;890.0;862.0;-200.0;-200.0;-200.0
-200.0;875.0;5.9;?;21.3;1.2502;1391.0;968.0;805.0;649.0;-200.0;-200.0;-200.0
-200.0;852.0;6.6;38.5;18.0;1.2055;1422.0;978.0;840.0;694.0;-200.0;-200.0;-200.0
-200.0;922.0;4.8;36.5;20.8;1.2446;1358.0;947.0;751.0;595.0;-200.0;-200.0;-200.0
-200.0;870.0;5.9;38.8;19.1;1.3035;1447.0;997.0;808.0;662.0;-200.0;-200.0;-200.0
-200.0;?;6.0;38.8;19.8;1.3513;1463.0;1026.0;813.0;692.0;-200.0;-200.0;-200.0
-200.0;914.0;?;38.1;19.7;1.2928;1373.0;973.0;764.0;619.0;-200.0;-200.0;-200.0
-200.0;969.0;4.2;36.1;20.7;1.2151;1317.0;925.0;?;484.0;-200.0;-200.0;-200.0
-200.0;929.0;5.0;32.8;24.3;1.1894;1380.0;957.0;766.0;516.0;?;-200.0;-200.0
-200.0;807.0;7.5;30.4;29.8;1.2712;?;1029.0;877.0;776.0;-200.0;-200.0;-200.0
-200.0;735.0;9.3;29.1;33.6;1.3314;1601.0;1109.0;952.0;1041.0;-200.0;-200.0;-200.0
-200.0;692.0;10.0;28.6;35.7;1.3726;1618.0;1105.0;977.0;1138.0;-200.0;-200.0;-200.0
-200.0;728.0;8.2;28.0;?;1.3425;1545.0;1039.0;906.0;1091.0;-200.0;-200.0;-200.0
?;795.0;6.4;25.8;39.5;1.2949;1455.0;965.0;832.0;978.0;-200.0;-200.0;-200.0
-200.0;823.0;6.0;25.1;40.1;1.2544;1464.0;955.0;812.0;936.0;-200.0;-200.0;-200.0
-200.0;847.0;5.4;24.4;42.5;1.2854;1428.0;935.0;782.0;867.0;-200.0;-200.0;-200.0
-200.0;890.0;4.4;23.0;46.2;1.2783;1410.0;902.0;735.0;781.0;-200.0;-200.0;-200.0
-200.0;903.0;4.1;22.5;46.7;1.261;1379.0;875.0;714.0;746.0;-200.0;-200.0;-200.0
-200.0;920.0;4.3;22.9;45.7;1.2621;1389.0;884.0;729.0;837.0;-200.0;-200.0;-200.0
-200.0;870.0;6.3;23.8;41.8;1.2149;1450.0;942.0;825.0;995.0;-200.0;-200.0;-200.0
-200.0;708.0;10.9;24.4;42.6;1.2866;1633.0;1077.0;1012.0;1138.0;-200.0;-200.0;-200.0
-200.0;713.0;?;27.3;?;1.3189;1624.0;1040.0;1022.0;998.0;-200.0;-200.0;-200.0
-200.0;840.0;6.5;29.6;35.4;1.4426;1498.0;982.0;?;696.0;-200.0;-200.0;-200.0
-200.0;896.0;5.7;34.6;28.3;1.5338;1501.0;995.0;800.0;?;-200.0;-200.0;-200.0
-200.0;810.0;7.0;33.1;32.6;1.6188;1576.0;1024.0;?;710.0;-200.0;-200.0;-200.0
-200.0;855.0;5.6;33.3;33.1;1.6642;1567.0;1029.0;791.0;651.0;-200.0;?;-200.0
-200.0;850.0;5.5;34.6;30.1;1.6296;1518.0;1003.0;787.0;636.0;-200.0;-200.0;-200.0
-200.0;875.0;5.4;34.9;29.5;?;1514.0;987.0;782.0;593.0;-200.0;-200.0;-200.0
-200.0;810.0;?;35.6;28.5;1.6293;1590.0;1023.0;859.0;684.0;-200.0;-200.0;-200.0
-200.0;785.0;7.4;36.4;27.1;1.6226;1590.0;?;875.0;711.0;1.4;71.0;83.0
-200.0;?;9.1;36.8;26.2;1.5984;1650.0;1064.0;942.0;801.0;1.7;78.0;94.0
-200.0;759.0;8.9;36.4;26.8;1.6038;1630.0;1042.0;936.0;770.0;?;72.0;84.0
-200.0;733.0;9.2;?;32.8;1.6527;1671.0;1059.0;947.0;813.0;1.7;74.0;90.0
-200.0;743.0;8.5;31.3;39.5;1.7798;1683.0;1050.0;921.0;851.0;1.6;70.0;?
-200.0;738.0;7.9;29.9;44.7;1.8511;1693.0;1025.0;896.0;823.0;1.4;55.0;70.0
-200.0;804.0;?;?;48.4;1.9186;1624.0;1029.0;816.0;778.0;?;54.0;75.0
-200.0;769.0;6.4;28.0;52.9;1.964;1686.0;1055.0;831.0;827.0;1.4;53.0;72.0
-200.0;800.0;5.7;27.7;53.0;1.9423;1642.0;1001.0;799.0;753.0;1.2;46.0;?
-200.0;864.0;4.4;27.7;52.6;1.9202;1551.0;936.0;?;726.0;0.9;38.0;48.0
-200.0;1035.0;2.3;28.3;49.5;1.8782;1465.0;863.0;608.0;597.0;0.6;30.0;41.0
-200.0;1187.0;1.8;?;49.0;1.9112;1444.0;834.0;565.0;473.0;0.4;-200.0;-200.0
-200.0;1144.0;1.9;27.7;52.5;1.923;1464.0;841.0;578.0;463.0;0.5;16.0;11.0
?;1077.0;2.4;27.5;53.0;1.9097;1494.0;871.0;611.0;526.0;0.5;12.0;?
-200.0;862.0;4.7;27.1;54.4;1.9168;1605.0;962.0;747.0;712.0;0.8;38.0;37.0
?;725.0;7.8;27.6;52.1;1.8936;1734.0;1083.0;889.0;918.0;1.4;56.0;72.0
-200.0;721.0;7.8;29.0;48.5;1.9133;1697.0;1061.0;891.0;894.0;1.2;57.0;53.0
-200.0;?;6.3;31.0;42.9;1.8909;1612.0;1012.0;824.0;710.0;1.0;39.0;31.0
-200.0;793.0;6.5;32.5;39.4;1.8982;1640.0;1031.0;834.0;737.0;1.2;?;47.0
-200.0;830.0;6.1;36.9;30.9;1.8934;1614.0;1011.0;816.0;680.0;1.1;35.0;33.0
-200.0;822.0;6.3;36.2;30.6;1.8105;1606.0;1009.0;824.0;670.0;1.2;44.0;35.0
-200.0;858.0;5.6;37.7;27.7;1.778;1549.0;?;793.0;654.0;1.1;43.0;32.0
-200.0;?;?;37.1;27.2;1.6874;1552.0;961.0;803.0;618.0;1.0;34.0;23.0
-200.0;870.0;?;39.5;24.3;1.7216;1530.0;966.0;784.0;652.0;1.0;36.0;27.0
-200.0;813.0;6.8;39.9;23.8;1.7127;1583.0;1022.0;849.0;732.0;1.2;44.0;32.0
-200.0;723.0;9.3;39.6;24.3;1.7255;1688.0;1091.0;?;853.0;1.7;63.0;51.0
-200.0;735.0;8.5;37.2;29.1;1.8185;1676.0;1063.0;919.0;821.0;1.7;60.0;46.0
-200.0;702.0;9.3;33.9;37.1;1.9264;1759.0;1116.0;952.0;895.0;1.7;66.0;62.0
-200.0;722.0;7.4;31.6;43.6;1.9944;1748.0;1101.0;875.0;927.0;1.7;68.0;65.0
-200.0;757.0;6.4;30.3;47.3;2.0034;1677.0;1072.0;?;857.0;-200.0;-200.0;-200.0
-200.0;?;7.8;29.8;49.1;2.0248;1702.0;1080.0;890.0;869.0;-200.0;-200.0;-200.0
-200.0;809.0;5.6;29.0;51.7;2.0375;1638.0;1005.0;792.0;725.0;-200.0;-200.0;?
-200.0;810.0;?;28.5;52.1;2.0036;1608.0;998.0;776.0;665.0;-200.0;-200.0;-200.0
-200.0;807.0;5.0;27.7;53.7;1.9661;1619.0;1000.0;763.0;680.0;-200.0;?;-200.0
-200.0;859.0;4.2;27.4;53.5;1.9267;1562.0;932.0;720.0;?;-200.0;-200.0;-200.0
-200.0;1206.0;1.4;28.5;48.7;1.872;1383.0;808.0;539.0;427.0;-200.0;-200.0;-200.0
-200.0;?;1.0;28.9;48.4;1.8982;1353.0;795.0;494.0;400.0;-200.0;-200.0;-200.0
-200.0;1075.0;2.4;27.1;54.8;1.9309;1484.0;886.0;613.0;522.0;-200.0;-200.0;-200.0
-200.0;873.0;4.5;26.1;59.0;1.9669;1595.0;974.0;740.0;703.0;-200.0;-200.0;-200.0
-200.0;683.0;8.9;26.7;58.0;2.0023;1792.0;?;936.0;965.0;-200.0;-200.0;-200.0
-200.0;591.0;12.9;27.9;54.9;2.0353;1931.0;1175.0;1080.0;1102.0;-200.0;-200.0;-200.0
-200.0;701.0;8.6;29.7;50.5;2.0767;1753.0;1091.0;?;1058.0;-200.0;-200.0;-200.0
-200.0;747.0;7.8;32.2;?;1.9624;1690.0;1066.0;890.0;906.0;?;-200.0;?
-200.0;777.0;?;35.6;32.2;1.8408;1665.0;1031.0;887.0;844.0;-200.0;-200.0;-200.0
-200.0;772.0;7.3;35.7;31.4;1.8025;1632.0;1004.0;868.0;763.0;-200.0;-200.0;-200.0
-200.0;919.0;3.8;35.5;34.9;1.9841;1537.0;927.0;698.0;555.0;-200.0;-200.0;-200.0
-200.0;960.0;3.3;35.0;35.5;1.962;1522.0;924.0;673.0;520.0;-200.0;-200.0;?
-200.0;964.0;3.3;35.1;34.6;1.9255;1508.0;912.0;671.0;508.0;?;-200.0;-200.0
-200.0;876.0;4.8;36.8;30.5;?;1561.0;976.0;752.0;545.0;-200.0;-200.0;?
-200.0;?;5.7;34.5;34.7;1.8667;1607.0;989.0;798.0;584.0;-200.0;-200.0;-200.0
-200.0;845.0;5.6;33.0;38.1;1.8813;1619.0;986.0;794.0;590.0;-200.0;-200.0;-200.0
-200.0;836.0;5.7;30.8;43.1;1.8761;1607.0;984.0;800.0;610.0;-200.0;-200.0;-200.0
-200.0;767.0;7.0;29.1;46.9;1.8652;1634.0;1000.0;857.0;689.0;-200.0;-200.0;-200.0
-200.0;?;6.8;28.2;49.8;1.8795;1657.0;996.0;848.0;713.0;-200.0;-200.0;-200.0
-200.0;717.0;8.3;27.5;50.4;1.823;1685.0;1013.0;913.0;785.0;-200.0;-200.0;-200.0
-200.0;767.0;6.9;27.3;49.1;1.7503;1632.0;1004.0;851.0;754.0;-200.0;-200.0;-200.0
-200.0;824.0;6.0;26.7;46.7;1.6121;1563.0;949.0;814.0;653.0;-200.0;-200.0;-200.0
-200.0;863.0;5.4;26.0;45.0;1.4913;1502.0;895.0;783.0;?;-200.0;-200.0;-200.0
-200.0;927.0;3.9;25.0;47.3;1.4771;1407.0;863.0;707.0;537.0;-200.0;-200.0;-200.0
-200.0;1150.0;2.0;25.3;44.3;1.4032;1300.0;786.0;587.0;413.0;-200.0;-200.0;-200.0
-200.0;1137.0;2.2;24.3;46.3;1.3857;1320.0;792.0;597.0;417.0;-200.0;-200.0;-200.0
-200.0;1058.0;3.0;24.8;43.4;1.3347;1332.0;816.0;653.0;486.0;-200.0;-200.0;-200.0
-200.0;1088.0;3.5;24.5;40.6;1.2327;1342.0;826.0;682.0;532.0;-200.0;-200.0;-200.0
-200.0;1017.0;3.8;25.7;36.9;1.1991;1331.0;826.0;698.0;542.0;-200.0;-200.0;-200.0
-200.0;1061.0;3.2;26.8;35.0;1.2175;1323.0;809.0;664.0;459.0;-200.0;-200.0;-200.0
-200.0;1131.0;2.6;28.0;34.9;1.3008;1309.0;809.0;624.0;415.0;-200.0;-200.0;-200.0
-200.0;1031.0;3.5;29.0;34.1;1.3445;1368.0;853.0;681.0;457.0;-200.0;-200.0;?
-200.0;1086.0;3.1;30.4;30.8;1.3155;1332.0;814.0;657.0;429.0;-200.0;-200.0;-200.0
?;1113.0;3.1;32.4;26.3;1.2523;1328.0;807.0;658.0;428.0;-200.0;-200.0;-200.0
-200.0;1120.0;3.0;31.0;28.9;1.277;1336.0;811.0;653.0;423.0;-200.0;-200.0;-200.0
-200.0;1171.0;2.2;29.3;33.1;1.322;1314.0;796.0;601.0;410.0;-200.0;-200.0;-200.0
?;1142.0;3.0;?;35.2;1.2334;1354.0;?;649.0;437.0;-200.0;?;-200.0
-200.0;1023.0;3.5;28.1;34.2;1.2802;1368.0;856.0;684.0;?;-200.0;-200.0;-200.0
-200.0;1060.0;3.7;28.5;29.4;1.1298;1328.0;830.0;696.0;461.0;-200.0;-200.0;-200.0
-200.0;958.0;5.4;27.3;31.0;1.111;1395.0;883.0;782.0;571.0;-200.0;-200.0;-200.0
-200.0;808.0;8.9;25.4;?;1.1562;1535.0;965.0;936.0;866.0;?;-200.0;-200.0
-200.0;831.0;7.8;24.6;38.0;1.158;1474.0;931.0;890.0;841.0;-200.0;-200.0;-200.0
-200.0;941.0;5.6;24.3;41.6;1.2467;1425.0;885.0;791.0;706.0;-200.0;-200.0;-200.0
-200.0;944.0;5.2;24.9;40.8;1.2696;1426.0;900.0;773.0;703.0;-200.0;?;-200.0
-200.0;878.0;6.7;23.8;44.7;1.3019;?;904.0;845.0;775.0;-200.0;-200.0;-200.0
-200.0;809.0;?;22.8;?;1.367;1549.0;944.0;900.0;830.0;-200.0;-200.0;-200.0
-200.0;868.0;6.4;22.8;49.4;?;1492.0;907.0;832.0;?;-200.0;-200.0;-200.0
-200.0;868.0;5.2;20.9;57.4;1.4037;1486.0;886.0;774.0;815.0;?;-200.0;-200.0
-200.0;856.0;5.1;20.5;60.6;1.447;1492.0;882.0;767.0;897.0;-200.0;-200.0;-200.0
-200.0;917.0;4.0;19.6;63.7;1.4396;1426.0;843.0;713.0;836.0;-200.0;-200.0;-200.0
-200.0;935.0;3.7;19.4;64.5;1.4394;1415.0;825.0;694.0;774.0;-200.0;-200.0;-200.0
-200.0;1038.0;2.8;18.6;67.4;1.4302;1389.0;791.0;638.0;698.0;-200.0;-200.0;-200.0
-200.0;936.0;?;19.6;63.7;?;1455.0;856.0;?;800.0;-200.0;-200.0;-200.0
-200.0;911.0;4.7;21.7;56.4;1.4496;1448.0;861.0;746.0;771.0;-200.0;-200.0;-200.0
-200.0;830.0;6.0;25.2;?;1.4978;1519.0;924.0;814.0;798.0;-200.0;-200.0;-200.0
-200.0;842.0;5.8;30.4;34.1;1.4577;1512.0;941.0;805.0;755.0;-200.0;-200.0;-200.0
-200.0;899.0;5.2;33.4;25.1;1.2665;1407.0;879.0;775.0;657.0;-200.0;-200.0;-200.0
-200.0;1009.0;4.6;35.5;18.2;1.0376;1305.0;816.0;742.0;537.0;-200.0;-200.0;-200.0
-200.0;1286.0;2.1;35.1;15.7;0.8757;1127.0;715.0;589.0;390.0;-200.0;-200.0;-200.0
-200.0;1326.0;1.8;33.3;17.1;0.8592;1110.0;717.0;570.0;368.0;-200.0;-200.0;-200.0
-200.0;1224.0;2.8;36.6;11.8;0.7107;1084.0;711.0;640.0;391.0;-200.0;-200.0;-200.0
-200.0;1212.0;3.6;38.3;10.0;0.6591;1104.0;731.0;686.0;413.0;-200.0;-200.0;-200.0
-200.0;1163.0;4.0;37.3;10.9;?;1144.0;752.0;713.0;435.0;-200.0;-200.0;-200.0
-200.0;999.0;5.3;34.6;20.0;1.0817;1347.0;879.0;779.0;535.0;-200.0;-200.0;-200.0
-200.0;851.0;7.4;30.4;28.2;1.204;1447.0;922.0;874.0;663.0;-200.0;-200.0;-200.0
-200.0;782.0;8.0;28.1;?;1.2821;1493.0;958.0;900.0;830.0;-200.0;-200.0;-200.0
-200.0;773.0;7.4;26.5;36.6;1.2484;1500.0;949.0;876.0;911.0;-200.0;-200.0;-200.0
-200.0;826.0;6.1;25.7;38.5;1.2548;1454.0;922.0;818.0;848.0;-200.0;-200.0;-200.0
-200.0;856.0;5.5;24.7;41.6;1.2751;1428.0;902.0;790.0;799.0;-200.0;-200.0;-200.0
-200.0;817.0;6.2;23.6;45.4;1.3067;1462.0;932.0;820.0;921.0;-200.0;-200.0;-200.0
-200.0;903.0;4.4;23.4;46.3;1.3134;1392.0;870.0;733.0;762.0;-200.0;-200.0;-200.0
-200.0;995.0;3.4;21.6;?;1.3171;1348.0;?;675.0;?;-200.0;-200.0;-200.0
-200.0;1065.0;2.4;21.2;53.3;1.328;1321.0;773.0;613.0;597.0;-200.0;-200.0;-200.0
?;1105.0;2.0;20.6;55.1;1.3237;1306.0;769.0;582.0;616.0;-200.0;-200.0;-200.0
-200.0;1093.0;2.0;22.1;49.6;1.3022;1288.0;763.0;583.0;596.0;-200.0;-200.0;-200.0
-200.0;997.0;3.8;21.1;51.6;?;1384.0;809.0;701.0;649.0;-200.0;-200.0;-200.0
-200.0;810.0;7.6;21.8;48.6;1.2556;1486.0;893.0;881.0;792.0;-200.0;-200.0;-200.0
?;638.0;14.9;21.7;?;1.2602;1766.0;1028.0;1146.0;1080.0;-200.0;-200.0;-200.0
-200.0;?;12.0;25.3;41.7;1.3243;1659.0;1011.0;1051.0;1087.0;2.0;-200.0;111.0
-200.0;764.0;9.2;30.3;30.9;1.3096;1572.0;994.0;947.0;983.0;-200.0;-200.0;-200.0
-200.0;822.0;8.2;32.9;24.9;1.2269;1466.0;937.0;908.0;826.0;1.6;83.0;86.0
-200.0;912.0;5.9;34.4;23.5;1.2541;1408.0;902.0;808.0;632.0;1.3;64.0;57.0
-200.0;955.0;4.7;34.3;22.5;1.1974;1344.0;860.0;?;532.0;1.0;?;39.0
-200.0;1005.0;4.1;33.4;21.6;1.0927;1305.0;843.0;716.0;496.0;0.9;?;41.0
-200.0;979.0;4.9;36.1;18.4;?;1314.0;?;760.0;513.0;1.0;57.0;47.0
-200.0;979.0;5.2;37.3;15.4;?;?;857.0;775.0;512.0;1.1;55.0;45.0
-200.0;880.0;7.5;36.8;16.2;0.9922;?;922.0;878.0;615.0;?;70.0;60.0
-200.0;856.0;7.4;34.9;20.9;?;1406.0;951.0;875.0;600.0;1.5;68.0;51.0
-200.0;813.0;7.8;30.8;26.5;1.1603;1442.0;?;891.0;634.0;1.6;73.0;53.0
-200.0;758.0;8.6;28.9;28.3;1.1078;1480.0;957.0;926.0;830.0;1.7;92.0;72.0
-200.0;808.0;6.5;27.0;30.7;1.079;1410.0;928.0;837.0;871.0;1.4;80.0;62.0
-200.0;819.0;6.8;26.6;30.6;1.0459;1371.0;895.0;846.0;787.0;1.2;60.0;41.0
-200.0;845.0;5.7;26.0;33.1;1.0955;1355.0;902.0;797.0;841.0;1.1;49.0;32.0
-200.0;852.0;5.8;24.1;37.9;1.1204;1400.0;904.0;801.0;862.0;?;53.0;44.0
-200.0;844.0;5.7;22.2;43.1;1.1396;1409.0;919.0;799.0;881.0;1.2;50.0;29.0
-200.0;982.0;3.2;22.8;41.3;1.1284;1265.0;812.0;663.0;709.0;0.7;34.0;18.0
-200.0;1099.0;2.1;21.2;43.8;?;1245.0;776.0;590.0;602.0;0.5;-200.0;-200.0
-200.0;1181.0;1.7;21.7;42.6;1.0907;?;762.0;563.0;492.0;0.4;21.0;12.0
-200.0;1057.0;2.8;20.2;47.1;1.1021;1270.0;786.0;642.0;592.0;0.7;48.0;39.0
-200.0;866.0;5.7;20.1;47.8;1.1093;1392.0;868.0;798.0;824.0;1.1;71.0;83.0
-200.0;725.0;10.0;20.6;45.5;1.0925;1515.0;965.0;977.0;?;1.6;94.0;149.0
-200.0;630.0;14.5;22.4;41.1;1.0979;1662.0;1049.0;1133.0;1208.0;2.3;118.0;216.0
-200.0;714.0;9.9;25.0;36.6;1.143;1509.0;1008.0;973.0;1178.0;1.6;105.0;153.0
-200.0;714.0;11.2;29.9;26.2;1.0891;1549.0;1008.0;1021.0;1176.0;2.0;122.0;177.0
-200.0;800.0;8.3;32.9;21.8;1.0714;1441.0;?;911.0;891.0;1.6;?;126.0
-200.0;787.0;9.5;?;17.9;0.99;1438.0;964.0;959.0;731.0;1.6;115.0;96.0
-200.0;875.0;7.1;34.6;18.2;0.9832;1363.0;?;862.0;626.0;1.3;107.0;92.0
-200.0;?;6.0;33.8;22.8;1.1781;1343.0;934.0;?;553.0;1.0;86.0;75.0
-200.0;770.0;9.1;36.3;19.5;1.1539;1509.0;1036.0;943.0;770.0;1.6;118.0;109.0
-200.0;723.0;10.4;38.3;?;1.181;1549.0;1076.0;994.0;938.0;2.0;129.0;133.0
-200.0;757.0;8.7;36.9;20.9;1.2864;1520.0;1055.0;927.0;716.0;1.7;90.0;87.0
-200.0;728.0;9.0;33.9;30.0;1.56;1568.0;1081.0;938.0;714.0;1.7;87.0;80.0
-200.0;737.0;6.8;29.8;43.4;1.7988;1604.0;1072.0;?;702.0;1.4;65.0;70.0
-200.0;749.0;5.2;?;50.4;1.8274;1568.0;1038.0;773.0;687.0;1.3;61.0;67.0
-200.0;740.0;5.7;27.5;50.4;1.8284;1604.0;1059.0;800.0;739.0;1.3;?;66.0
-200.0;704.0;6.9;28.1;48.0;1.7933;1639.0;1070.0;852.0;867.0;1.6;85.0;97.0
-200.0;677.0;7.8;26.9;49.6;1.7299;1678.0;1093.0;893.0;927.0;1.8;83.0;90.0
-200.0;729.0;6.8;26.0;48.0;1.5899;1609.0;1016.0;849.0;872.0;1.5;84.0;99.0
-200.0;756.0;6.3;24.9;50.6;1.5747;1559.0;988.0;?;848.0;1.3;71.0;71.0
-200.0;?;4.7;23.7;53.2;1.5418;1464.0;930.0;749.0;777.0;1.1;62.0;59.0
-200.0;1102.0;2.0;24.5;?;1.5416;1363.0;815.0;584.0;513.0;0.5;-200.0;-200.0
-200.0;908.0;3.6;22.9;56.1;1.5492;1439.0;884.0;686.0;651.0;0.6;40.0;26.0
-200.0;883.0;4.4;23.3;55.5;1.5636;1493.0;?;730.0;774.0;0.7;50.0;47.0
-200.0;784.0;?;23.6;54.2;1.5583;1581.0;994.0;829.0;982.0;1.1;78.0;108.0
-200.0;631.0;11.9;24.9;52.9;1.643;1815.0;1173.0;1047.0;1175.0;1.9;89.0;160.0
?;499.0;21.0;26.4;50.8;1.7166;2143.0;1314.0;1325.0;1390.0;3.5;106.0;204.0
-200.0;557.0;?;28.1;47.4;1.7753;1938.0;?;1168.0;1352.0;2.9;107.0;193.0
-200.0;?;12.1;30.2;43.2;1.823;1835.0;1151.0;1053.0;1152.0;2.2;93.0;146.0
-200.0;687.0;9.3;31.2;41.9;1.871;1729.0;1122.0;951.0;1022.0;2.0;95.0;126.0
-200.0;707.0;8.7;33.9;36.0;1.8692;1715.0;1111.0;927.0;922.0;1.7;78.0;90.0
-200.0;736.0;7.9;33.9;34.1;1.7754;?;1058.0;894.0;825.0;1.6;76.0;84.0
-200.0;811.0;6.2;34.4;30.6;1.6402;1535.0;972.0;820.0;630.0;1.3;66.0;60.0
?;808.0;6.3;35.3;28.5;1.6034;1544.0;985.0;826.0;621.0;1.3;71.0;66.0
-200.0;808.0;6.0;36.3;28.3;1.6851;1520.0;1004.0;814.0;602.0;1.3;61.0;57.0
-200.0;733.0;7.9;35.3;29.4;1.6577;1592.0;1030.0;897.0;668.0;1.6;73.0;71.0
-200.0;821.0;5.8;32.5;34.1;1.6453;1504.0;965.0;802.0;564.0;1.3;54.0;51.0
-200.0;793.0;6.3;29.1;42.1;1.6695;1541.0;987.0;824.0;581.0;1.4;53.0;49.0
-200.0;804.0;6.0;27.8;35.6;1.3116;1434.0;923.0;811.0;?;1.4;69.0;59.0
-200.0;853.0;6.3;27.0;30.0;1.0542;1346.0;872.0;?;590.0;1.3;77.0;66.0
-200.0;804.0;6.8;?;37.3;1.2555;1479.0;939.0;849.0;650.0;1.4;83.0;72.0
-200.0;792.0;7.0;25.2;40.8;1.2877;1474.0;954.0;855.0;745.0;1.5;94.0;89.0
-200.0;?;7.0;24.3;43.3;1.2973;1485.0;969.0;857.0;821.0;1.5;84.0;?
-200.0;879.0;5.0;23.3;45.3;1.2794;1388.0;882.0;763.0;656.0;0.9;55.0;38.0
-200.0;1048.0;2.8;24.1;44.0;1.3034;1276.0;805.0;637.0;520.0;0.6;35.0;24.0
-200.0;1122.0;2.1;23.8;44.8;1.3061;1257.0;790.0;590.0;493.0;0.5;-200.0;-200.0
-200.0;1189.0;1.7;23.0;47.7;1.3232;1231.0;779.0;560.0;487.0;-200.0;31.0;19.0
-200.0;1070.0;2.8;23.7;?;1.3501;1293.0;?;640.0;595.0;0.5;45.0;40.0
-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0;-200.0;1.0;59.0;63.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;1.9;83.0;121.0
-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;-200.0;2.6;90.0;143.0
-200.0;-200.0;-200.0;-200.0;?;-200.0;-200.0;-200.0;-200.0;-200.0;1.7;?;104.0
