Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
420.0;-28.0;456.0;-446.0;-881.0;-846.0;526.0;-314.0;545.0
444.0;-104.0;467.0;-596.0;-863.0;-773.0;151.0;-339.0;542.0
428.0;-101.0;473.0;-552.0;-850.0;-811.0;381.0;-304.0;541.0
423.0;-82.0;483.0;-487.0;-846.0;-805.0;351.0;-304.0;570.0
423.0;-62.0;486.0;-510.0;-859.0;-782.0;338.0;-320.0;587.0
485.0;-19.0;504.0;-418.0;-876.0;-782.0;346.0;-285.0;582.0
404.0;-17.0;504.0;-377.0;-860.0;-792.0;346.0;-304.0;635.0
451.0;36.0;519.0;-405.0;-864.0;-736.0;364.0;-275.0;638.0
429.0;101.0;506.0;-413.0;-845.0;-754.0;355.0;-294.0;648.0
368.0;180.0;493.0;-410.0;-859.0;-735.0;375.0;-274.0;657.0
405.0;311.0;512.0;-537.0;-839.0;-720.0;364.0;-286.0;695.0
377.0;?;488.0;?;-838.0;-700.0;372.0;-255.0;716.0
400.0;359.0;474.0;-436.0;-858.0;-689.0;?;-249.0;736.0
398.0;359.0;459.0;-433.0;-865.0;-652.0;358.0;-232.0;756.0
444.0;382.0;441.0;-354.0;-872.0;-619.0;371.0;-197.0;801.0
430.0;445.0;435.0;-404.0;-880.0;-614.0;345.0;-168.0;829.0
411.0;450.0;416.0;-369.0;?;-581.0;375.0;-135.0;814.0
458.0;474.0;?;-357.0;-886.0;-578.0;369.0;-112.0;824.0
398.0;464.0;397.0;-407.0;-887.0;-537.0;334.0;-83.0;830.0
396.0;517.0;374.0;-431.0;-903.0;-514.0;305.0;?;847.0
416.0;542.0;347.0;-388.0;-932.0;-462.0;319.0;-55.0;834.0
327.0;?;320.0;?;-944.0;-445.0;324.0;-31.0;839.0
329.0;608.0;304.0;-490.0;-943.0;-474.0;?;-13.0;849.0
364.0;563.0;282.0;-401.0;-967.0;-446.0;344.0;28.0;852.0
386.0;?;258.0;-389.0;-992.0;-422.0;364.0;51.0;887.0
374.0;437.0;235.0;-380.0;-973.0;-436.0;374.0;142.0;922.0
330.0;413.0;202.0;-358.0;-963.0;-450.0;363.0;127.0;914.0
437.0;363.0;184.0;-370.0;-956.0;-441.0;395.0;88.0;941.0
486.0;370.0;170.0;-444.0;-961.0;-457.0;396.0;66.0;891.0
483.0;320.0;142.0;?;-966.0;-405.0;429.0;26.0;?
?;296.0;150.0;-408.0;-939.0;-417.0;329.0;69.0;874.0
443.0;229.0;104.0;-376.0;-931.0;-432.0;195.0;98.0;880.0
477.0;172.0;73.0;-377.0;-949.0;-462.0;511.0;9.0;918.0
381.0;177.0;62.0;-539.0;-960.0;-463.0;449.0;49.0;922.0
333.0;163.0;60.0;-609.0;-988.0;-468.0;432.0;21.0;898.0
392.0;117.0;67.0;-549.0;-1012.0;-456.0;438.0;6.0;877.0
311.0;148.0;62.0;-478.0;-994.0;-458.0;377.0;26.0;847.0
218.0;?;74.0;-462.0;-995.0;-452.0;404.0;-28.0;880.0
176.0;108.0;80.0;-405.0;-973.0;-501.0;413.0;-13.0;883.0
136.0;100.0;72.0;-386.0;-937.0;-493.0;406.0;26.0;895.0
112.0;?;79.0;-443.0;-968.0;-508.0;425.0;39.0;863.0
142.0;181.0;80.0;-419.0;-981.0;-473.0;457.0;31.0;839.0
148.0;?;112.0;-311.0;-1001.0;-489.0;466.0;46.0;838.0
209.0;156.0;104.0;-249.0;-1011.0;-480.0;466.0;33.0;837.0
213.0;107.0;104.0;-321.0;-985.0;-514.0;465.0;59.0;821.0
194.0;85.0;96.0;-209.0;-969.0;-514.0;468.0;31.0;848.0
196.0;19.0;?;-123.0;-953.0;-490.0;461.0;31.0;839.0
222.0;12.0;?;-74.0;-969.0;-503.0;481.0;53.0;862.0
199.0;-21.0;87.0;-88.0;-989.0;-493.0;488.0;65.0;867.0
205.0;-88.0;103.0;-149.0;-980.0;-497.0;?;27.0;861.0
210.0;-69.0;90.0;-189.0;-972.0;-510.0;493.0;-3.0;864.0
212.0;?;100.0;-186.0;-949.0;-485.0;498.0;23.0;874.0
236.0;-19.0;93.0;-180.0;-950.0;?;480.0;?;866.0
253.0;16.0;91.0;-185.0;-946.0;?;475.0;?;888.0
264.0;86.0;99.0;-197.0;-961.0;-496.0;467.0;10.0;862.0
265.0;84.0;101.0;-205.0;-969.0;-485.0;475.0;19.0;856.0
254.0;91.0;102.0;-220.0;-975.0;-478.0;466.0;0.0;849.0
237.0;83.0;90.0;-248.0;-976.0;-490.0;457.0;1.0;856.0
282.0;93.0;87.0;-239.0;-972.0;-480.0;464.0;20.0;876.0
228.0;73.0;81.0;-259.0;-972.0;-490.0;443.0;7.0;885.0
242.0;83.0;73.0;-266.0;-975.0;-477.0;445.0;1.0;885.0
275.0;96.0;74.0;-264.0;?;-473.0;445.0;15.0;882.0
291.0;106.0;76.0;-261.0;-980.0;-474.0;442.0;?;879.0
254.0;90.0;75.0;-273.0;-977.0;-465.0;454.0;8.0;897.0
278.0;82.0;75.0;-250.0;-985.0;?;466.0;14.0;892.0
260.0;72.0;72.0;-252.0;-976.0;-465.0;472.0;27.0;893.0
296.0;48.0;72.0;-261.0;-977.0;-466.0;465.0;23.0;873.0
277.0;66.0;69.0;-262.0;-979.0;-464.0;452.0;25.0;870.0
283.0;68.0;64.0;-245.0;-986.0;-464.0;463.0;31.0;877.0
291.0;49.0;59.0;-255.0;-982.0;-472.0;475.0;22.0;874.0
290.0;12.0;54.0;-246.0;-987.0;-468.0;468.0;11.0;877.0
306.0;5.0;54.0;-247.0;-985.0;?;457.0;18.0;867.0
275.0;-10.0;?;-253.0;-990.0;-480.0;455.0;29.0;875.0
284.0;-3.0;51.0;-258.0;-987.0;-480.0;475.0;29.0;876.0
265.0;-15.0;57.0;-269.0;-984.0;-460.0;444.0;28.0;876.0
277.0;-15.0;55.0;-268.0;-982.0;-473.0;?;?;877.0
274.0;-23.0;58.0;-266.0;-982.0;-488.0;456.0;47.0;883.0
275.0;-30.0;58.0;-267.0;-980.0;-482.0;469.0;10.0;866.0
276.0;?;60.0;-276.0;-982.0;-486.0;463.0;23.0;877.0
269.0;-15.0;61.0;-264.0;-975.0;-469.0;467.0;36.0;861.0
272.0;-5.0;60.0;-264.0;-979.0;-483.0;438.0;31.0;876.0
289.0;-11.0;61.0;-267.0;-979.0;-478.0;431.0;17.0;880.0
273.0;0.0;65.0;-257.0;-979.0;-480.0;462.0;21.0;875.0
255.0;-29.0;62.0;-254.0;-980.0;-476.0;485.0;18.0;873.0
262.0;-5.0;?;-259.0;-977.0;-454.0;441.0;14.0;884.0
266.0;10.0;58.0;-254.0;-978.0;?;464.0;27.0;876.0
264.0;24.0;?;-259.0;-980.0;-473.0;472.0;38.0;?
265.0;-1.0;58.0;-243.0;-979.0;-467.0;446.0;30.0;880.0
275.0;1.0;63.0;-263.0;-978.0;-490.0;445.0;29.0;867.0
273.0;9.0;60.0;?;-977.0;-461.0;456.0;20.0;867.0
256.0;16.0;64.0;-249.0;-977.0;-460.0;465.0;39.0;876.0
261.0;?;61.0;-254.0;-980.0;?;455.0;18.0;876.0
263.0;-3.0;59.0;-251.0;-977.0;-479.0;457.0;23.0;885.0
294.0;-29.0;62.0;-271.0;-982.0;-469.0;453.0;28.0;872.0
273.0;-5.0;60.0;-260.0;-980.0;-469.0;443.0;31.0;882.0
286.0;?;61.0;-253.0;-982.0;-474.0;448.0;24.0;876.0
273.0;18.0;59.0;?;-980.0;-474.0;464.0;23.0;873.0
293.0;-13.0;60.0;-255.0;-980.0;?;476.0;8.0;879.0
262.0;-12.0;58.0;-256.0;-982.0;-480.0;457.0;10.0;863.0
260.0;18.0;60.0;-258.0;-981.0;-471.0;492.0;21.0;868.0
265.0;-11.0;62.0;-266.0;-978.0;-472.0;462.0;27.0;865.0
280.0;?;57.0;-261.0;-979.0;?;440.0;16.0;871.0
287.0;-25.0;59.0;-253.0;-980.0;-484.0;446.0;15.0;892.0
275.0;-13.0;60.0;-254.0;?;-483.0;462.0;30.0;880.0
285.0;-17.0;60.0;-259.0;-979.0;-479.0;468.0;11.0;867.0
253.0;-6.0;64.0;-258.0;-981.0;-470.0;435.0;20.0;876.0
256.0;-20.0;59.0;-255.0;-977.0;-452.0;446.0;29.0;875.0
248.0;-31.0;63.0;-284.0;-981.0;-478.0;464.0;38.0;867.0
256.0;-12.0;59.0;-272.0;-979.0;-463.0;432.0;15.0;876.0
298.0;63.0;60.0;-261.0;-981.0;?;453.0;15.0;860.0
280.0;-1.0;63.0;-256.0;-979.0;-476.0;463.0;28.0;851.0
288.0;-3.0;63.0;-246.0;-978.0;-479.0;471.0;19.0;872.0
276.0;-5.0;64.0;-252.0;-982.0;-469.0;448.0;17.0;875.0
259.0;-37.0;62.0;-253.0;-979.0;-488.0;449.0;11.0;875.0
282.0;-17.0;63.0;-272.0;-978.0;-484.0;453.0;29.0;873.0
270.0;-5.0;63.0;-275.0;-979.0;-478.0;433.0;22.0;860.0
271.0;-2.0;64.0;-258.0;-979.0;-482.0;460.0;21.0;884.0
282.0;-7.0;65.0;-262.0;-977.0;-471.0;475.0;12.0;873.0
313.0;-20.0;?;-257.0;-976.0;-478.0;467.0;17.0;901.0
298.0;3.0;63.0;-255.0;-978.0;-480.0;467.0;27.0;879.0
275.0;?;64.0;-258.0;-977.0;-480.0;456.0;39.0;894.0
296.0;9.0;63.0;-262.0;-977.0;-470.0;?;21.0;867.0
290.0;-11.0;?;-264.0;?;-470.0;435.0;29.0;877.0
253.0;6.0;62.0;-260.0;-977.0;?;469.0;26.0;886.0
268.0;-39.0;62.0;-267.0;-980.0;-479.0;460.0;0.0;894.0
265.0;22.0;59.0;-258.0;-980.0;-468.0;448.0;14.0;883.0
295.0;4.0;63.0;-262.0;-984.0;-471.0;454.0;19.0;883.0
261.0;19.0;59.0;-264.0;-978.0;-469.0;465.0;23.0;874.0
261.0;22.0;56.0;?;-980.0;-467.0;466.0;28.0;892.0
286.0;13.0;60.0;-267.0;-978.0;-452.0;446.0;18.0;888.0
269.0;27.0;57.0;-267.0;-981.0;-458.0;481.0;45.0;885.0
280.0;21.0;56.0;-262.0;-981.0;-481.0;477.0;28.0;877.0
264.0;9.0;54.0;-262.0;-982.0;-465.0;453.0;?;882.0
?;16.0;54.0;-262.0;-982.0;-465.0;467.0;25.0;878.0
294.0;-33.0;54.0;-266.0;-984.0;-472.0;447.0;37.0;875.0
286.0;0.0;55.0;-259.0;-981.0;-468.0;?;32.0;883.0
265.0;-17.0;55.0;-261.0;-981.0;-490.0;454.0;35.0;895.0
285.0;-3.0;57.0;-270.0;-983.0;-449.0;495.0;69.0;895.0
271.0;-27.0;54.0;-263.0;-985.0;-431.0;435.0;49.0;902.0
239.0;-35.0;54.0;-266.0;-987.0;-427.0;?;68.0;873.0
242.0;-52.0;53.0;-271.0;-985.0;-410.0;?;36.0;850.0
285.0;-45.0;52.0;-267.0;-989.0;-423.0;459.0;43.0;829.0
318.0;?;49.0;-265.0;-987.0;-415.0;450.0;51.0;840.0
339.0;-86.0;53.0;-267.0;-988.0;-427.0;431.0;81.0;855.0
360.0;-127.0;?;-256.0;-962.0;-428.0;?;98.0;846.0
345.0;-144.0;54.0;-265.0;-974.0;-454.0;423.0;82.0;870.0
321.0;-121.0;51.0;-283.0;-985.0;?;418.0;80.0;884.0
328.0;-107.0;31.0;-274.0;?;-531.0;?;77.0;945.0
325.0;-85.0;25.0;-334.0;-983.0;-467.0;401.0;86.0;910.0
339.0;-70.0;29.0;-388.0;-953.0;-464.0;359.0;85.0;822.0
367.0;-44.0;25.0;-370.0;-931.0;-461.0;389.0;37.0;812.0
328.0;-10.0;26.0;-339.0;-929.0;-455.0;421.0;-75.0;817.0
316.0;31.0;30.0;-319.0;-941.0;-500.0;445.0;-52.0;847.0
276.0;67.0;28.0;-331.0;-946.0;-532.0;371.0;43.0;867.0
316.0;76.0;29.0;-352.0;-944.0;-553.0;353.0;60.0;877.0
263.0;151.0;29.0;-384.0;-964.0;-473.0;408.0;-33.0;884.0
267.0;170.0;52.0;-370.0;-985.0;-485.0;467.0;-112.0;887.0
?;120.0;77.0;-355.0;-1076.0;-449.0;454.0;-108.0;896.0
258.0;119.0;55.0;-229.0;-971.0;-390.0;459.0;-27.0;915.0
280.0;?;53.0;-274.0;-936.0;-438.0;490.0;-60.0;978.0
324.0;138.0;59.0;-296.0;-910.0;-476.0;551.0;-66.0;1033.0
339.0;62.0;83.0;-249.0;-936.0;-492.0;539.0;-60.0;984.0
363.0;35.0;90.0;-240.0;-983.0;-486.0;561.0;-45.0;900.0
347.0;17.0;98.0;-231.0;-1005.0;-452.0;524.0;3.0;874.0
303.0;84.0;89.0;-217.0;-1000.0;-455.0;?;39.0;889.0
208.0;79.0;69.0;-239.0;-984.0;-471.0;567.0;45.0;909.0
182.0;94.0;53.0;-271.0;-972.0;-459.0;538.0;-6.0;939.0
174.0;112.0;31.0;-291.0;-984.0;-497.0;544.0;33.0;942.0
163.0;144.0;?;-278.0;-1009.0;-520.0;564.0;54.0;942.0
175.0;45.0;34.0;-278.0;-1064.0;-497.0;559.0;87.0;901.0
205.0;-53.0;74.0;-213.0;-1114.0;-464.0;?;79.0;865.0
218.0;-157.0;55.0;-87.0;-1066.0;-499.0;577.0;78.0;844.0
233.0;-118.0;56.0;-38.0;-990.0;-481.0;567.0;6.0;838.0
243.0;-71.0;54.0;-57.0;-979.0;-501.0;576.0;-9.0;?
259.0;-81.0;70.0;-86.0;-998.0;-492.0;565.0;6.0;807.0
210.0;-172.0;67.0;-131.0;-1011.0;-549.0;552.0;28.0;865.0
249.0;-293.0;76.0;-160.0;-1026.0;-619.0;554.0;-15.0;935.0
225.0;-320.0;79.0;-156.0;-1038.0;-616.0;581.0;-10.0;929.0
209.0;-363.0;94.0;-160.0;-1036.0;-624.0;577.0;-5.0;847.0
236.0;-351.0;91.0;?;-1008.0;-605.0;583.0;-40.0;792.0
237.0;-351.0;97.0;-158.0;-979.0;-584.0;513.0;-110.0;741.0
264.0;?;98.0;-167.0;-962.0;-622.0;504.0;-107.0;?
239.0;-348.0;97.0;-149.0;-959.0;-642.0;468.0;-35.0;728.0
196.0;-305.0;95.0;-145.0;-958.0;-638.0;416.0;-42.0;718.0
132.0;-248.0;107.0;-149.0;-990.0;-730.0;394.0;-67.0;602.0
90.0;-212.0;151.0;-164.0;-1030.0;-686.0;322.0;-77.0;563.0
83.0;-219.0;187.0;-188.0;-1105.0;-674.0;294.0;-88.0;520.0
88.0;-377.0;212.0;-233.0;-1057.0;?;283.0;-98.0;485.0
56.0;-498.0;229.0;-265.0;-1009.0;-732.0;232.0;-138.0;487.0
46.0;-553.0;237.0;-205.0;-962.0;-709.0;206.0;-148.0;?
27.0;-635.0;248.0;-82.0;-922.0;-701.0;161.0;-138.0;487.0
30.0;-702.0;286.0;-30.0;-948.0;-693.0;202.0;-62.0;486.0
8.0;-720.0;303.0;-59.0;-921.0;-699.0;190.0;-43.0;480.0
-12.0;-788.0;347.0;-88.0;-897.0;-707.0;169.0;-67.0;468.0
-67.0;-866.0;380.0;-140.0;-865.0;-695.0;153.0;-86.0;466.0
-73.0;-843.0;403.0;-118.0;-813.0;-708.0;161.0;-106.0;471.0
-48.0;-835.0;417.0;-111.0;-781.0;-702.0;147.0;-102.0;478.0
?;-728.0;455.0;-121.0;-760.0;-713.0;156.0;-99.0;479.0
-6.0;-649.0;458.0;-87.0;-768.0;-749.0;148.0;-87.0;481.0
20.0;-576.0;447.0;-34.0;-759.0;-721.0;149.0;-69.0;462.0
?;-515.0;456.0;-28.0;-753.0;-730.0;129.0;-69.0;499.0
-52.0;-423.0;453.0;-40.0;-744.0;-718.0;127.0;-68.0;477.0
-37.0;-374.0;464.0;-58.0;-742.0;-722.0;134.0;-86.0;?
-4.0;-296.0;470.0;-93.0;-740.0;-715.0;101.0;-108.0;477.0
-13.0;-237.0;487.0;-142.0;-736.0;-714.0;101.0;?;471.0
-51.0;-189.0;494.0;-142.0;-744.0;-716.0;125.0;-87.0;467.0
-27.0;-140.0;469.0;?;-751.0;-734.0;138.0;-77.0;464.0
-53.0;-94.0;482.0;-49.0;-747.0;-736.0;123.0;?;472.0
-64.0;-75.0;488.0;-72.0;-742.0;-700.0;128.0;?;473.0
-48.0;-16.0;475.0;-108.0;-732.0;-725.0;111.0;-69.0;487.0
-50.0;5.0;477.0;-84.0;-746.0;-734.0;117.0;-83.0;495.0
-77.0;31.0;482.0;-54.0;-742.0;-744.0;100.0;-73.0;500.0
-89.0;21.0;491.0;-68.0;-744.0;-708.0;146.0;-69.0;491.0
-100.0;29.0;486.0;-60.0;-748.0;-697.0;143.0;?;497.0
-103.0;84.0;482.0;-57.0;-746.0;-710.0;152.0;-66.0;492.0
-102.0;91.0;487.0;-61.0;-746.0;-719.0;146.0;-41.0;?
-122.0;90.0;499.0;-51.0;-752.0;-728.0;187.0;-53.0;509.0
-122.0;108.0;494.0;-40.0;-754.0;-715.0;167.0;?;510.0
-121.0;104.0;499.0;-17.0;-762.0;-745.0;188.0;-49.0;528.0
-94.0;82.0;497.0;-8.0;-765.0;-694.0;193.0;?;526.0
-71.0;99.0;491.0;17.0;?;-712.0;182.0;-39.0;524.0
-85.0;112.0;493.0;43.0;-771.0;-663.0;163.0;-42.0;525.0
-75.0;119.0;480.0;30.0;-768.0;-725.0;183.0;-71.0;594.0
-70.0;119.0;481.0;44.0;-766.0;-690.0;166.0;-95.0;641.0
-44.0;139.0;482.0;28.0;-757.0;-698.0;151.0;?;724.0
-31.0;118.0;478.0;-5.0;-768.0;-668.0;153.0;-122.0;740.0
-6.0;135.0;476.0;-10.0;-785.0;-695.0;167.0;-104.0;834.0
57.0;163.0;467.0;-5.0;-790.0;-686.0;184.0;-92.0;887.0
58.0;191.0;461.0;23.0;-788.0;-649.0;264.0;-101.0;805.0
79.0;211.0;447.0;19.0;-792.0;-667.0;307.0;-200.0;862.0
80.0;273.0;421.0;?;-785.0;-522.0;551.0;-179.0;941.0
55.0;306.0;412.0;-49.0;-792.0;?;631.0;78.0;885.0
-20.0;378.0;407.0;-97.0;-849.0;-407.0;611.0;267.0;909.0
55.0;337.0;387.0;-122.0;-885.0;-387.0;644.0;232.0;971.0
111.0;314.0;376.0;-121.0;-942.0;?;601.0;66.0;968.0
193.0;?;336.0;-97.0;-981.0;-494.0;551.0;0.0;936.0
222.0;221.0;285.0;-42.0;-1064.0;-486.0;?;39.0;873.0
?;58.0;276.0;28.0;-1032.0;-427.0;431.0;-14.0;917.0
287.0;65.0;217.0;98.0;-1006.0;-429.0;436.0;-37.0;921.0
329.0;173.0;163.0;129.0;-1015.0;-419.0;505.0;-46.0;925.0
341.0;?;119.0;28.0;-1033.0;-444.0;487.0;-48.0;912.0
336.0;?;100.0;-156.0;-969.0;-450.0;487.0;-9.0;891.0
282.0;54.0;78.0;-285.0;-1001.0;-450.0;454.0;-36.0;884.0
293.0;-77.0;112.0;-295.0;-1037.0;-450.0;461.0;-23.0;866.0
311.0;-217.0;118.0;-266.0;-1057.0;-450.0;436.0;-25.0;859.0
278.0;-286.0;?;-211.0;-1019.0;-441.0;398.0;-57.0;849.0
291.0;-241.0;80.0;-169.0;-998.0;-439.0;404.0;-42.0;838.0
316.0;-177.0;74.0;-181.0;-962.0;-450.0;437.0;-65.0;838.0
285.0;-334.0;82.0;-217.0;?;-474.0;439.0;-87.0;860.0
275.0;-345.0;102.0;-293.0;-1015.0;-509.0;475.0;-104.0;?
273.0;-498.0;129.0;-308.0;-999.0;-533.0;508.0;-93.0;882.0
?;-538.0;117.0;-242.0;-986.0;-570.0;458.0;-78.0;904.0
249.0;-572.0;139.0;-180.0;-969.0;-639.0;495.0;-50.0;976.0
288.0;-539.0;135.0;-187.0;-958.0;?;506.0;8.0;1092.0
312.0;-528.0;145.0;-231.0;-954.0;-724.0;494.0;-79.0;1068.0
352.0;-505.0;141.0;?;-945.0;-738.0;520.0;-87.0;883.0
317.0;-475.0;136.0;-244.0;-937.0;-675.0;550.0;125.0;596.0
315.0;-356.0;136.0;-229.0;-938.0;-768.0;393.0;-115.0;493.0
240.0;-287.0;175.0;-221.0;-944.0;-604.0;320.0;-505.0;589.0
146.0;-270.0;189.0;-252.0;?;-557.0;295.0;-406.0;745.0
-79.0;-148.0;198.0;-270.0;-1012.0;-530.0;?;-283.0;745.0
?;-90.0;235.0;-271.0;-1051.0;-481.0;161.0;-205.0;744.0
-240.0;147.0;215.0;-271.0;-1112.0;-499.0;250.0;-262.0;736.0
?;299.0;275.0;-217.0;-1138.0;?;368.0;-174.0;706.0
-101.0;254.0;431.0;-90.0;-1261.0;-471.0;376.0;-101.0;741.0
-25.0;-224.0;479.0;-97.0;-956.0;-409.0;249.0;-84.0;782.0
129.0;-533.0;514.0;48.0;-784.0;-416.0;274.0;-76.0;768.0
239.0;-141.0;339.0;251.0;?;-369.0;381.0;-24.0;733.0
232.0;401.0;?;401.0;-786.0;-396.0;375.0;-10.0;791.0
331.0;513.0;314.0;276.0;-880.0;-459.0;384.0;61.0;906.0
290.0;412.0;324.0;173.0;-886.0;-564.0;356.0;106.0;1077.0
278.0;145.0;303.0;-84.0;-861.0;-554.0;381.0;102.0;1078.0
273.0;?;?;-420.0;-848.0;-654.0;339.0;34.0;1022.0
301.0;?;?;-377.0;-836.0;-883.0;332.0;-72.0;1079.0
267.0;147.0;185.0;-290.0;-838.0;-708.0;382.0;55.0;873.0
292.0;184.0;164.0;-310.0;-840.0;-747.0;429.0;21.0;653.0
266.0;133.0;131.0;?;-868.0;-612.0;487.0;-205.0;623.0
349.0;172.0;?;-290.0;-860.0;-640.0;250.0;-241.0;799.0
211.0;278.0;106.0;-285.0;-860.0;-670.0;-17.0;-254.0;802.0
53.0;392.0;135.0;-335.0;-1008.0;-633.0;284.0;-333.0;733.0
71.0;238.0;230.0;-320.0;-1186.0;-448.0;364.0;-310.0;717.0
79.0;17.0;173.0;-348.0;-1146.0;-463.0;462.0;-310.0;737.0
184.0;73.0;247.0;-365.0;-1273.0;-471.0;338.0;-190.0;734.0
51.0;104.0;404.0;-395.0;-1319.0;-445.0;276.0;-168.0;749.0
-61.0;-116.0;333.0;-286.0;-980.0;-417.0;340.0;-148.0;758.0
37.0;150.0;408.0;-306.0;-868.0;-396.0;415.0;-137.0;839.0
104.0;307.0;340.0;-260.0;-847.0;-403.0;426.0;-77.0;847.0
127.0;181.0;354.0;-116.0;-932.0;-443.0;432.0;-30.0;994.0
205.0;80.0;297.0;-6.0;-963.0;?;436.0;23.0;1129.0
244.0;189.0;263.0;111.0;-915.0;-489.0;528.0;63.0;1037.0
257.0;141.0;176.0;134.0;?;-531.0;634.0;30.0;1089.0
313.0;75.0;176.0;13.0;-839.0;-658.0;516.0;49.0;1167.0
362.0;72.0;162.0;-39.0;?;-635.0;492.0;45.0;?
402.0;?;144.0;-94.0;-835.0;-468.0;803.0;108.0;697.0
340.0;64.0;109.0;-137.0;-847.0;-810.0;755.0;216.0;706.0
383.0;75.0;87.0;?;-890.0;-701.0;355.0;-275.0;755.0
437.0;12.0;117.0;-148.0;-938.0;-557.0;183.0;-421.0;771.0
169.0;51.0;94.0;-198.0;-1097.0;-592.0;389.0;-228.0;728.0
-94.0;1.0;157.0;-262.0;?;-507.0;160.0;-79.0;681.0
79.0;63.0;87.0;-281.0;-1138.0;-407.0;287.0;-78.0;701.0
-109.0;78.0;124.0;?;-1205.0;-365.0;405.0;-26.0;663.0
40.0;203.0;?;-349.0;-1334.0;-431.0;356.0;-9.0;706.0
171.0;184.0;310.0;-235.0;-972.0;-387.0;213.0;-39.0;721.0
172.0;-189.0;390.0;-80.0;-838.0;-382.0;278.0;-36.0;747.0
211.0;-35.0;392.0;-185.0;-956.0;-418.0;271.0;?;734.0
272.0;199.0;341.0;61.0;-950.0;-416.0;329.0;71.0;798.0
299.0;196.0;300.0;186.0;-934.0;-454.0;302.0;?;930.0
?;61.0;256.0;-153.0;-882.0;-538.0;281.0;106.0;1096.0
289.0;34.0;213.0;-267.0;-819.0;-511.0;312.0;166.0;1080.0
291.0;-95.0;155.0;-239.0;?;-626.0;?;47.0;1099.0
297.0;-167.0;138.0;-283.0;-763.0;-855.0;374.0;-109.0;1042.0
285.0;-149.0;115.0;-340.0;-811.0;-650.0;430.0;?;896.0
295.0;-68.0;96.0;-351.0;-823.0;-795.0;487.0;77.0;677.0
311.0;-75.0;72.0;-344.0;-828.0;-565.0;347.0;-159.0;570.0
370.0;-61.0;91.0;-319.0;?;-604.0;137.0;-271.0;816.0
153.0;76.0;54.0;-352.0;-916.0;-525.0;140.0;-418.0;748.0
6.0;119.0;82.0;-362.0;-1031.0;-528.0;?;?;820.0
97.0;78.0;129.0;-281.0;-1170.0;-399.0;425.0;-119.0;790.0
40.0;-38.0;146.0;-338.0;-1200.0;-438.0;392.0;-108.0;828.0
99.0;201.0;241.0;-361.0;-1384.0;-448.0;259.0;-110.0;820.0
83.0;123.0;431.0;-322.0;-1214.0;-401.0;324.0;-116.0;817.0
118.0;-159.0;391.0;-230.0;-1013.0;-354.0;408.0;-109.0;831.0
179.0;222.0;340.0;-261.0;-909.0;-353.0;421.0;-87.0;853.0
144.0;210.0;339.0;-213.0;-823.0;-388.0;434.0;-54.0;838.0
180.0;80.0;270.0;-76.0;-894.0;-371.0;430.0;-31.0;814.0
195.0;-20.0;219.0;60.0;-921.0;-428.0;460.0;61.0;957.0
278.0;-53.0;176.0;51.0;-916.0;-478.0;?;119.0;1056.0
267.0;-95.0;131.0;13.0;-906.0;-366.0;577.0;154.0;1025.0
307.0;-172.0;126.0;-29.0;-902.0;-666.0;410.0;141.0;1258.0
389.0;-184.0;122.0;-38.0;-910.0;-957.0;445.0;29.0;1280.0
?;-123.0;90.0;-96.0;-899.0;-529.0;567.0;-32.0;683.0
387.0;-130.0;59.0;-94.0;-894.0;-643.0;697.0;171.0;662.0
329.0;-215.0;93.0;-135.0;-897.0;-721.0;263.0;-129.0;?
441.0;-278.0;108.0;-178.0;-894.0;-612.0;227.0;-382.0;634.0
350.0;-143.0;60.0;-226.0;-915.0;-537.0;557.0;-216.0;715.0
-71.0;-59.0;113.0;-255.0;-1035.0;-520.0;95.0;63.0;682.0
-229.0;-36.0;58.0;-247.0;-1135.0;-532.0;53.0;99.0;687.0
-200.0;33.0;105.0;-251.0;-1196.0;-487.0;189.0;-130.0;691.0
-24.0;50.0;332.0;-325.0;-1408.0;-470.0;396.0;-42.0;759.0
?;14.0;390.0;-401.0;?;-525.0;247.0;-44.0;720.0
110.0;-267.0;436.0;-307.0;-926.0;-531.0;182.0;-56.0;676.0
297.0;149.0;259.0;-178.0;-996.0;-484.0;455.0;-324.0;774.0
353.0;?;207.0;-4.0;-987.0;-530.0;470.0;-203.0;961.0
402.0;47.0;182.0;41.0;-944.0;-737.0;447.0;-133.0;1123.0
420.0;-25.0;145.0;16.0;?;-628.0;489.0;-100.0;928.0
372.0;-173.0;139.0;-89.0;-928.0;-429.0;398.0;-144.0;761.0
358.0;-195.0;137.0;-197.0;-933.0;-385.0;415.0;-125.0;836.0
307.0;-183.0;108.0;-240.0;-933.0;-460.0;408.0;-11.0;837.0
253.0;-269.0;152.0;-240.0;-931.0;-516.0;485.0;-32.0;964.0
?;-313.0;145.0;-256.0;-889.0;-519.0;503.0;79.0;1026.0
57.0;-41.0;122.0;-282.0;-817.0;-450.0;?;62.0;923.0
128.0;-3.0;159.0;-265.0;-911.0;-439.0;383.0;-57.0;913.0
184.0;?;220.0;-225.0;?;-367.0;?;42.0;914.0
