InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
-240.0;-413.0;392.0;-359.0;-161.0;-514.0;839.0;431.0;481.0;727.0;568.0
-220.0;-395.0;376.0;-354.0;-183.0;-504.0;842.0;434.0;516.0;699.0;561.0
?;-374.0;358.0;-345.0;-186.0;-491.0;846.0;433.0;?;685.0;548.0
-185.0;-349.0;339.0;-332.0;-192.0;-477.0;850.0;423.0;549.0;673.0;526.0
-173.0;-329.0;321.0;-327.0;-201.0;-463.0;854.0;410.0;575.0;654.0;?
-164.0;-313.0;308.0;-338.0;-208.0;-451.0;857.0;403.0;607.0;631.0;476.0
-155.0;-300.0;301.0;-348.0;-214.0;-442.0;858.0;405.0;638.0;607.0;461.0
-147.0;-284.0;297.0;-354.0;-211.0;-433.0;858.0;403.0;658.0;595.0;451.0
-138.0;-269.0;293.0;?;-203.0;-425.0;858.0;398.0;666.0;594.0;440.0
-131.0;-258.0;287.0;-353.0;-197.0;-419.0;?;395.0;672.0;595.0;426.0
-128.0;-248.0;281.0;-349.0;-186.0;-413.0;858.0;395.0;674.0;603.0;416.0
?;-240.0;278.0;-342.0;-172.0;-409.0;858.0;395.0;669.0;617.0;411.0
-125.0;-233.0;276.0;-334.0;-162.0;-404.0;858.0;397.0;665.0;628.0;409.0
-124.0;-229.0;274.0;-326.0;-153.0;-401.0;858.0;405.0;663.0;637.0;410.0
-123.0;-227.0;271.0;-314.0;-146.0;-398.0;857.0;415.0;656.0;650.0;409.0
-122.0;-224.0;267.0;-298.0;-140.0;-396.0;856.0;421.0;644.0;665.0;408.0
-119.0;-221.0;?;-280.0;-129.0;-393.0;855.0;422.0;624.0;685.0;410.0
-116.0;-218.0;257.0;-264.0;-125.0;-391.0;853.0;428.0;604.0;703.0;413.0
-113.0;-216.0;252.0;-254.0;-127.0;-389.0;851.0;437.0;594.0;712.0;416.0
-109.0;-215.0;248.0;-240.0;-137.0;-388.0;849.0;415.0;597.0;?;418.0
-103.0;-212.0;244.0;-258.0;-123.0;-391.0;846.0;413.0;589.0;701.0;?
-98.0;-210.0;240.0;-255.0;-125.0;-390.0;846.0;426.0;570.0;720.0;422.0
-98.0;-215.0;240.0;-268.0;-120.0;-391.0;847.0;430.0;553.0;732.0;423.0
-100.0;-223.0;245.0;-267.0;-113.0;-394.0;846.0;443.0;542.0;742.0;429.0
-103.0;-231.0;?;-258.0;-120.0;-397.0;846.0;442.0;537.0;745.0;438.0
-105.0;-239.0;260.0;-248.0;-121.0;-402.0;846.0;448.0;526.0;?;442.0
-111.0;-248.0;265.0;-240.0;-119.0;-408.0;?;?;504.0;769.0;445.0
-117.0;-259.0;272.0;-233.0;-117.0;-414.0;846.0;455.0;479.0;786.0;451.0
-123.0;-273.0;282.0;-228.0;-118.0;-424.0;846.0;467.0;453.0;802.0;461.0
-127.0;-287.0;294.0;?;?;-436.0;845.0;481.0;427.0;818.0;471.0
?;-302.0;306.0;-216.0;-127.0;-450.0;842.0;490.0;396.0;833.0;481.0
-140.0;-318.0;320.0;-216.0;-132.0;-466.0;839.0;489.0;369.0;846.0;491.0
-149.0;-333.0;334.0;-221.0;-136.0;-483.0;836.0;480.0;351.0;855.0;501.0
-161.0;-346.0;346.0;-233.0;-142.0;-500.0;832.0;468.0;344.0;860.0;510.0
-173.0;-358.0;357.0;-251.0;-143.0;-516.0;829.0;?;338.0;862.0;518.0
-184.0;-369.0;368.0;-277.0;-143.0;-531.0;826.0;?;330.0;864.0;523.0
?;-383.0;381.0;-307.0;-151.0;-546.0;822.0;443.0;323.0;865.0;530.0
-210.0;-394.0;393.0;-342.0;-163.0;-561.0;817.0;441.0;312.0;863.0;?
-225.0;-405.0;406.0;?;-181.0;-573.0;813.0;440.0;298.0;860.0;545.0
-241.0;-416.0;420.0;-423.0;-211.0;-584.0;808.0;444.0;286.0;851.0;553.0
-257.0;-424.0;432.0;-465.0;-255.0;-593.0;803.0;?;276.0;834.0;560.0
-271.0;-434.0;444.0;?;-314.0;-602.0;797.0;458.0;271.0;809.0;567.0
-285.0;-444.0;456.0;?;-379.0;-608.0;792.0;?;267.0;777.0;575.0
?;-456.0;468.0;-580.0;-446.0;-612.0;788.0;486.0;263.0;738.0;582.0
-312.0;-467.0;478.0;-613.0;-511.0;-615.0;784.0;501.0;263.0;694.0;?
-326.0;-479.0;489.0;-643.0;-569.0;-617.0;780.0;511.0;265.0;649.0;601.0
-338.0;-492.0;500.0;-671.0;-616.0;-619.0;775.0;516.0;270.0;608.0;?
?;-508.0;511.0;-695.0;-652.0;-618.0;772.0;522.0;278.0;576.0;621.0
-370.0;-528.0;524.0;-717.0;?;-616.0;768.0;528.0;292.0;550.0;633.0
-388.0;-553.0;537.0;-737.0;-700.0;-615.0;763.0;533.0;311.0;529.0;650.0
-403.0;-578.0;?;-752.0;-716.0;-615.0;757.0;539.0;331.0;512.0;666.0
?;?;563.0;?;-726.0;?;750.0;?;351.0;499.0;?
-415.0;-613.0;573.0;-771.0;-730.0;-617.0;742.0;553.0;374.0;490.0;683.0
-415.0;-624.0;580.0;-777.0;-727.0;-619.0;734.0;561.0;?;493.0;?
-413.0;-633.0;586.0;?;-725.0;?;724.0;571.0;405.0;495.0;688.0
-412.0;-640.0;591.0;-778.0;-725.0;-621.0;716.0;?;423.0;490.0;692.0
-410.0;-646.0;594.0;-774.0;-728.0;-623.0;705.0;597.0;443.0;478.0;698.0
-410.0;-652.0;594.0;-767.0;-730.0;-624.0;694.0;613.0;464.0;462.0;708.0
?;-654.0;594.0;?;-729.0;-620.0;684.0;627.0;482.0;450.0;715.0
-410.0;-659.0;594.0;-754.0;-726.0;-617.0;674.0;637.0;494.0;445.0;718.0
-416.0;-670.0;595.0;?;-722.0;-614.0;665.0;644.0;500.0;447.0;720.0
-423.0;-684.0;598.0;-747.0;-719.0;-610.0;658.0;649.0;502.0;449.0;724.0
-430.0;-694.0;605.0;-744.0;-718.0;-609.0;649.0;651.0;502.0;450.0;725.0
?;-704.0;614.0;-740.0;?;-607.0;642.0;653.0;500.0;453.0;721.0
-443.0;-701.0;622.0;-736.0;-715.0;-604.0;638.0;654.0;496.0;455.0;714.0
-447.0;-699.0;629.0;?;-712.0;-604.0;636.0;655.0;?;459.0;705.0
-450.0;-696.0;631.0;?;-710.0;-604.0;634.0;656.0;488.0;463.0;701.0
-451.0;-696.0;632.0;-730.0;-709.0;-605.0;634.0;657.0;487.0;467.0;703.0
-451.0;-696.0;632.0;-730.0;-707.0;-605.0;636.0;657.0;?;469.0;710.0
-449.0;-696.0;632.0;-730.0;-704.0;-607.0;636.0;656.0;491.0;474.0;715.0
-444.0;-694.0;629.0;-728.0;-699.0;-609.0;636.0;656.0;492.0;482.0;720.0
-438.0;-690.0;623.0;-726.0;-693.0;-611.0;636.0;657.0;490.0;?;724.0
-431.0;-685.0;615.0;-724.0;-687.0;-613.0;636.0;657.0;489.0;500.0;728.0
-423.0;-680.0;606.0;-722.0;-681.0;-615.0;636.0;657.0;487.0;509.0;730.0
-413.0;-676.0;598.0;-721.0;-676.0;-615.0;636.0;657.0;485.0;515.0;731.0
-405.0;?;591.0;-722.0;-672.0;-614.0;638.0;656.0;484.0;520.0;732.0
-399.0;-669.0;586.0;-723.0;-671.0;-612.0;640.0;654.0;484.0;522.0;731.0
-395.0;-666.0;583.0;?;-670.0;-612.0;641.0;652.0;486.0;522.0;730.0
-393.0;-661.0;583.0;-729.0;-671.0;-611.0;640.0;650.0;487.0;522.0;726.0
-394.0;-655.0;584.0;-730.0;-674.0;-610.0;637.0;653.0;484.0;520.0;720.0
-401.0;-653.0;585.0;-731.0;-680.0;?;637.0;655.0;481.0;?;716.0
-415.0;-660.0;589.0;-735.0;-687.0;-601.0;640.0;653.0;481.0;504.0;719.0
-432.0;-674.0;598.0;-738.0;-692.0;-595.0;640.0;?;482.0;496.0;725.0
-454.0;-691.0;611.0;-739.0;-693.0;-593.0;637.0;647.0;479.0;497.0;732.0
-476.0;-707.0;620.0;-743.0;?;-590.0;?;645.0;473.0;499.0;739.0
-494.0;-720.0;625.0;-748.0;-700.0;-588.0;634.0;643.0;474.0;493.0;743.0
-505.0;-729.0;628.0;-752.0;-708.0;-587.0;631.0;641.0;477.0;484.0;743.0
-511.0;?;631.0;-754.0;-713.0;-585.0;628.0;640.0;480.0;?;736.0
-512.0;-738.0;635.0;-756.0;-718.0;-582.0;626.0;639.0;482.0;470.0;724.0
-511.0;-740.0;641.0;-757.0;-721.0;-578.0;625.0;640.0;485.0;463.0;709.0
-511.0;?;646.0;-756.0;-722.0;-575.0;625.0;641.0;488.0;456.0;693.0
-513.0;-741.0;653.0;-755.0;-723.0;-574.0;626.0;643.0;492.0;449.0;679.0
-518.0;-743.0;658.0;-755.0;-723.0;-574.0;627.0;644.0;496.0;443.0;671.0
-524.0;-743.0;665.0;-756.0;-723.0;?;630.0;645.0;500.0;436.0;666.0
-529.0;-741.0;?;-756.0;-722.0;-574.0;633.0;646.0;505.0;428.0;?
-535.0;-738.0;?;-755.0;-719.0;-576.0;632.0;647.0;510.0;424.0;662.0
-541.0;-736.0;686.0;-752.0;-713.0;-576.0;632.0;649.0;510.0;425.0;665.0
?;-734.0;690.0;-749.0;-708.0;-577.0;630.0;652.0;510.0;429.0;673.0
-550.0;-735.0;689.0;-747.0;-704.0;-578.0;627.0;654.0;512.0;?;684.0
-548.0;-738.0;686.0;-744.0;-700.0;-576.0;626.0;657.0;514.0;432.0;697.0
-537.0;-744.0;682.0;-743.0;-694.0;-571.0;627.0;657.0;510.0;446.0;707.0
-523.0;?;676.0;-743.0;-688.0;-568.0;?;655.0;506.0;463.0;716.0
-512.0;?;668.0;-743.0;-681.0;-570.0;630.0;651.0;501.0;481.0;725.0
-500.0;-767.0;660.0;-742.0;-674.0;-573.0;632.0;648.0;493.0;500.0;733.0
?;-763.0;649.0;-739.0;?;-576.0;637.0;?;?;519.0;740.0
-468.0;-753.0;635.0;-737.0;-662.0;-581.0;642.0;641.0;471.0;538.0;745.0
-452.0;-741.0;618.0;-737.0;-659.0;-585.0;?;636.0;462.0;552.0;747.0
-437.0;-730.0;602.0;-738.0;-657.0;-589.0;?;631.0;?;565.0;747.0
-427.0;-720.0;589.0;-740.0;-655.0;-592.0;655.0;626.0;448.0;574.0;747.0
-422.0;-711.0;581.0;-741.0;-655.0;-595.0;659.0;622.0;444.0;580.0;745.0
-419.0;-705.0;575.0;-741.0;-657.0;-598.0;663.0;620.0;441.0;583.0;742.0
-417.0;-695.0;570.0;-741.0;-658.0;-600.0;666.0;618.0;439.0;584.0;736.0
-412.0;-683.0;566.0;-741.0;-658.0;-603.0;667.0;616.0;438.0;585.0;724.0
?;-670.0;564.0;-740.0;-658.0;-607.0;?;615.0;435.0;586.0;710.0
-405.0;-657.0;562.0;-738.0;?;-610.0;665.0;616.0;433.0;587.0;694.0
-406.0;-647.0;560.0;-739.0;-656.0;-611.0;666.0;615.0;433.0;585.0;678.0
-411.0;-635.0;558.0;-740.0;-657.0;-611.0;667.0;616.0;436.0;580.0;661.0
-416.0;-623.0;?;-738.0;-659.0;-610.0;667.0;620.0;442.0;572.0;642.0
-427.0;-615.0;551.0;-733.0;-658.0;-609.0;670.0;625.0;449.0;565.0;626.0
-436.0;-610.0;546.0;-729.0;-651.0;-607.0;674.0;628.0;454.0;565.0;611.0
-443.0;-604.0;539.0;-726.0;-638.0;-605.0;674.0;626.0;455.0;575.0;592.0
-455.0;-595.0;525.0;-726.0;-621.0;-601.0;673.0;623.0;446.0;597.0;572.0
-461.0;-589.0;513.0;-732.0;-608.0;-595.0;675.0;621.0;434.0;618.0;549.0
-469.0;-588.0;504.0;-738.0;-606.0;-592.0;676.0;?;433.0;625.0;533.0
-479.0;-582.0;489.0;-741.0;-608.0;-589.0;677.0;613.0;438.0;624.0;503.0
-483.0;-566.0;458.0;-742.0;-610.0;?;678.0;?;442.0;623.0;439.0
-480.0;-544.0;414.0;-743.0;-611.0;-583.0;681.0;607.0;441.0;625.0;369.0
-477.0;-532.0;382.0;-744.0;-611.0;-580.0;686.0;604.0;438.0;627.0;331.0
?;-532.0;364.0;-746.0;-610.0;-577.0;692.0;600.0;435.0;628.0;296.0
-486.0;-519.0;344.0;-746.0;-610.0;-574.0;700.0;596.0;435.0;626.0;263.0
-488.0;-517.0;336.0;-747.0;-608.0;-573.0;707.0;591.0;436.0;624.0;255.0
-493.0;-515.0;326.0;-746.0;-603.0;-571.0;714.0;587.0;436.0;623.0;248.0
-483.0;-504.0;306.0;-744.0;-598.0;-571.0;723.0;585.0;435.0;623.0;229.0
-465.0;-493.0;288.0;-740.0;-590.0;-570.0;731.0;581.0;433.0;623.0;226.0
-446.0;-496.0;283.0;-737.0;?;-572.0;737.0;?;428.0;628.0;?
-426.0;-503.0;?;-733.0;-566.0;-572.0;742.0;570.0;422.0;634.0;259.0
?;-514.0;290.0;-729.0;-551.0;-571.0;745.0;564.0;412.0;643.0;282.0
-403.0;?;283.0;-730.0;?;-574.0;744.0;560.0;401.0;652.0;284.0
-398.0;-503.0;279.0;-731.0;-539.0;-577.0;?;558.0;397.0;654.0;281.0
-393.0;-499.0;275.0;-732.0;-542.0;-579.0;747.0;557.0;397.0;653.0;281.0
-385.0;-495.0;?;-730.0;-544.0;-583.0;749.0;556.0;394.0;653.0;285.0
-384.0;-498.0;279.0;-728.0;-545.0;?;750.0;555.0;391.0;655.0;296.0
-382.0;-501.0;279.0;-724.0;-542.0;-592.0;751.0;554.0;389.0;658.0;308.0
-375.0;-501.0;?;-719.0;-536.0;?;753.0;553.0;386.0;663.0;323.0
-362.0;-499.0;288.0;-711.0;-528.0;?;754.0;553.0;384.0;667.0;341.0
-349.0;-499.0;298.0;-703.0;-520.0;-604.0;755.0;555.0;382.0;672.0;366.0
?;-501.0;315.0;-693.0;-512.0;-607.0;756.0;556.0;379.0;?;403.0
-329.0;-507.0;339.0;-683.0;-502.0;-610.0;755.0;558.0;377.0;684.0;447.0
-324.0;-516.0;366.0;-676.0;-493.0;-612.0;756.0;561.0;375.0;691.0;497.0
-324.0;-522.0;385.0;-671.0;-487.0;-612.0;757.0;565.0;379.0;697.0;528.0
?;-523.0;391.0;-669.0;-482.0;-611.0;758.0;569.0;390.0;?;533.0
?;?;394.0;-666.0;-476.0;-610.0;760.0;572.0;403.0;703.0;551.0
-308.0;-514.0;403.0;-663.0;-466.0;-610.0;761.0;575.0;417.0;707.0;577.0
-296.0;-504.0;399.0;-657.0;-450.0;?;761.0;575.0;429.0;714.0;576.0
-283.0;-489.0;372.0;-650.0;?;-613.0;761.0;575.0;437.0;?;535.0
-266.0;-477.0;344.0;-643.0;-403.0;-614.0;761.0;575.0;443.0;736.0;481.0
-257.0;-474.0;324.0;-636.0;-377.0;-616.0;761.0;574.0;445.0;750.0;454.0
-257.0;-479.0;319.0;-628.0;-349.0;-617.0;761.0;573.0;445.0;766.0;455.0
-259.0;-484.0;317.0;-621.0;-323.0;-618.0;761.0;571.0;444.0;780.0;456.0
-260.0;-488.0;319.0;-615.0;-298.0;-619.0;760.0;571.0;443.0;793.0;457.0
-262.0;-492.0;326.0;-610.0;-277.0;-620.0;759.0;572.0;443.0;?;?
-265.0;-492.0;333.0;-606.0;-259.0;-621.0;759.0;571.0;?;813.0;464.0
-267.0;-487.0;336.0;-604.0;-242.0;-623.0;759.0;569.0;442.0;821.0;466.0
-267.0;-481.0;337.0;-603.0;-225.0;-623.0;759.0;565.0;441.0;829.0;463.0
-266.0;-476.0;337.0;-602.0;-209.0;-625.0;759.0;561.0;439.0;836.0;459.0
-262.0;-473.0;337.0;-601.0;-197.0;-627.0;758.0;557.0;437.0;841.0;451.0
-259.0;-472.0;337.0;-599.0;-186.0;-628.0;758.0;554.0;436.0;844.0;448.0
-257.0;-472.0;?;-596.0;-176.0;-629.0;758.0;551.0;435.0;847.0;451.0
-256.0;-472.0;345.0;-593.0;?;-630.0;758.0;548.0;431.0;851.0;455.0
-256.0;-472.0;348.0;-589.0;-154.0;-631.0;759.0;545.0;426.0;856.0;458.0
-256.0;-473.0;353.0;-587.0;-139.0;-631.0;759.0;542.0;421.0;861.0;464.0
-256.0;-475.0;360.0;-582.0;-119.0;-631.0;760.0;542.0;415.0;867.0;475.0
-257.0;-478.0;370.0;-571.0;-96.0;-631.0;?;541.0;411.0;873.0;487.0
-259.0;?;380.0;-551.0;-67.0;-631.0;762.0;541.0;411.0;876.0;499.0
-261.0;-484.0;?;?;?;-632.0;762.0;541.0;406.0;881.0;506.0
-261.0;-484.0;393.0;-487.0;9.0;-631.0;763.0;544.0;391.0;889.0;513.0
-257.0;?;395.0;-447.0;49.0;-631.0;764.0;548.0;370.0;896.0;524.0
-251.0;-477.0;396.0;-407.0;86.0;-629.0;765.0;?;342.0;903.0;?
-246.0;-478.0;398.0;-368.0;119.0;-626.0;767.0;560.0;308.0;?;539.0
-243.0;-479.0;?;-330.0;?;-623.0;770.0;562.0;263.0;909.0;541.0
-238.0;-478.0;397.0;-294.0;177.0;-618.0;773.0;560.0;212.0;909.0;543.0
-230.0;-477.0;394.0;-263.0;198.0;-612.0;?;553.0;163.0;905.0;544.0
-223.0;-477.0;390.0;-237.0;212.0;-605.0;779.0;540.0;?;899.0;547.0
-217.0;-477.0;386.0;-219.0;217.0;-599.0;782.0;529.0;102.0;891.0;551.0
-211.0;-477.0;383.0;?;220.0;-593.0;785.0;?;85.0;883.0;554.0
-206.0;-475.0;379.0;?;221.0;-587.0;?;506.0;67.0;874.0;555.0
-202.0;-471.0;374.0;-194.0;230.0;-582.0;790.0;492.0;53.0;870.0;554.0
-200.0;-468.0;370.0;-191.0;241.0;-578.0;793.0;479.0;40.0;865.0;549.0
-201.0;-465.0;368.0;-193.0;246.0;-574.0;797.0;470.0;34.0;860.0;543.0
-205.0;-463.0;368.0;-196.0;250.0;-571.0;800.0;461.0;28.0;857.0;538.0
-212.0;-463.0;?;-199.0;254.0;?;803.0;452.0;20.0;853.0;532.0
-221.0;-464.0;378.0;-203.0;259.0;-567.0;806.0;442.0;12.0;849.0;?
-231.0;-467.0;386.0;-206.0;268.0;-565.0;809.0;432.0;1.0;844.0;523.0
-243.0;-472.0;396.0;-208.0;277.0;-562.0;812.0;420.0;-18.0;838.0;521.0
-255.0;-478.0;408.0;-211.0;281.0;-560.0;815.0;410.0;-33.0;834.0;519.0
-266.0;-486.0;421.0;-216.0;280.0;-557.0;818.0;402.0;-42.0;831.0;520.0
-277.0;-493.0;433.0;-221.0;?;-554.0;820.0;396.0;-44.0;831.0;522.0
-287.0;-500.0;444.0;-226.0;277.0;-553.0;?;388.0;-44.0;832.0;525.0
?;-504.0;454.0;-231.0;280.0;-551.0;824.0;385.0;-42.0;832.0;528.0
-302.0;?;461.0;-234.0;281.0;-548.0;826.0;383.0;-42.0;833.0;528.0
?;-508.0;?;-236.0;285.0;-546.0;828.0;383.0;-44.0;832.0;528.0
-310.0;-509.0;468.0;-239.0;284.0;-545.0;829.0;383.0;-44.0;833.0;530.0
-313.0;-510.0;471.0;-241.0;?;-544.0;830.0;385.0;-42.0;835.0;531.0
-314.0;-511.0;473.0;-242.0;276.0;-544.0;830.0;388.0;?;836.0;532.0
-315.0;-512.0;475.0;-241.0;273.0;-544.0;830.0;389.0;-39.0;837.0;532.0
-316.0;-512.0;476.0;-240.0;?;-544.0;830.0;390.0;-38.0;838.0;532.0
-316.0;-513.0;477.0;-240.0;270.0;-545.0;829.0;392.0;-38.0;838.0;532.0
-315.0;-512.0;478.0;?;267.0;-545.0;828.0;392.0;-38.0;839.0;530.0
-316.0;-512.0;479.0;-238.0;265.0;-546.0;828.0;392.0;-34.0;?;529.0
-317.0;-511.0;479.0;-238.0;267.0;-546.0;827.0;394.0;-33.0;841.0;527.0
-317.0;-510.0;480.0;-234.0;273.0;-548.0;?;391.0;-40.0;840.0;525.0
-318.0;-509.0;?;-229.0;280.0;?;826.0;385.0;-41.0;838.0;524.0
?;-509.0;481.0;-226.0;293.0;-550.0;825.0;377.0;-48.0;836.0;524.0
-319.0;-508.0;481.0;-224.0;307.0;-551.0;825.0;375.0;-57.0;829.0;524.0
-319.0;-506.0;481.0;-221.0;309.0;-551.0;824.0;?;-61.0;827.0;523.0
-318.0;-506.0;480.0;-220.0;312.0;-551.0;824.0;370.0;-67.0;824.0;523.0
-318.0;?;480.0;-218.0;307.0;-550.0;825.0;368.0;-63.0;823.0;523.0
-317.0;-507.0;479.0;-216.0;305.0;-550.0;825.0;367.0;-61.0;824.0;524.0
-316.0;-506.0;479.0;?;309.0;-549.0;?;367.0;-60.0;824.0;524.0
-314.0;-505.0;?;-210.0;312.0;-549.0;825.0;366.0;-60.0;824.0;524.0
?;-503.0;476.0;-207.0;316.0;-548.0;826.0;366.0;-63.0;823.0;524.0
-311.0;-502.0;474.0;-208.0;318.0;-548.0;826.0;362.0;-62.0;823.0;523.0
-310.0;-500.0;472.0;-211.0;320.0;-548.0;826.0;358.0;-58.0;827.0;522.0
-310.0;-498.0;?;-221.0;318.0;?;?;358.0;-47.0;833.0;520.0
-309.0;-495.0;468.0;-236.0;309.0;-549.0;826.0;362.0;-25.0;841.0;517.0
-310.0;-492.0;466.0;-252.0;299.0;-550.0;826.0;?;-4.0;849.0;513.0
-311.0;-490.0;463.0;-269.0;282.0;-551.0;826.0;372.0;21.0;858.0;507.0
-313.0;-487.0;462.0;-291.0;253.0;-552.0;825.0;380.0;60.0;866.0;502.0
-316.0;-486.0;462.0;-316.0;222.0;-554.0;?;388.0;107.0;873.0;498.0
-319.0;-486.0;462.0;-341.0;202.0;-555.0;825.0;393.0;151.0;876.0;492.0
-324.0;-487.0;463.0;-365.0;187.0;-556.0;825.0;397.0;199.0;?;485.0
-331.0;-490.0;467.0;-383.0;178.0;-556.0;825.0;401.0;253.0;870.0;474.0
-341.0;-491.0;471.0;-390.0;174.0;-556.0;825.0;404.0;305.0;860.0;450.0
-350.0;-487.0;?;-392.0;167.0;-556.0;825.0;410.0;360.0;843.0;412.0
-355.0;-484.0;454.0;-388.0;165.0;-556.0;826.0;415.0;407.0;823.0;368.0
-359.0;-481.0;449.0;-383.0;172.0;-555.0;827.0;421.0;435.0;807.0;339.0
-362.0;-482.0;446.0;-377.0;184.0;-553.0;828.0;425.0;441.0;801.0;328.0
-366.0;-486.0;446.0;?;192.0;-551.0;830.0;427.0;432.0;806.0;329.0
-366.0;-486.0;442.0;-373.0;189.0;-549.0;831.0;433.0;418.0;813.0;329.0
-360.0;-484.0;436.0;-375.0;169.0;-546.0;?;441.0;417.0;816.0;327.0
-356.0;-487.0;434.0;-376.0;152.0;-544.0;834.0;452.0;408.0;?;326.0
-353.0;-489.0;430.0;-366.0;150.0;-541.0;835.0;464.0;362.0;845.0;?
-347.0;-489.0;424.0;-348.0;163.0;?;836.0;471.0;271.0;874.0;?
-339.0;-486.0;418.0;-331.0;191.0;-537.0;837.0;468.0;163.0;891.0;329.0
-333.0;-482.0;411.0;-317.0;218.0;-535.0;838.0;456.0;87.0;887.0;?
-327.0;-479.0;404.0;-307.0;214.0;-533.0;839.0;441.0;69.0;878.0;322.0
-322.0;-474.0;397.0;-297.0;213.0;-532.0;840.0;431.0;53.0;871.0;317.0
-315.0;-469.0;390.0;-282.0;228.0;-531.0;840.0;418.0;20.0;864.0;314.0
-310.0;-465.0;384.0;-271.0;241.0;-530.0;840.0;403.0;-4.0;859.0;310.0
-307.0;-462.0;379.0;-269.0;246.0;-529.0;840.0;395.0;-8.0;858.0;306.0
-305.0;-460.0;377.0;-272.0;248.0;-529.0;840.0;395.0;-6.0;857.0;302.0
-304.0;-460.0;376.0;-272.0;248.0;-529.0;840.0;389.0;-5.0;857.0;299.0
-304.0;-458.0;375.0;-274.0;253.0;-530.0;840.0;378.0;-2.0;859.0;297.0
-305.0;-457.0;376.0;-285.0;252.0;-531.0;840.0;368.0;18.0;864.0;293.0
-306.0;-455.0;375.0;-305.0;249.0;-532.0;839.0;360.0;48.0;870.0;289.0
-307.0;-452.0;374.0;-327.0;238.0;-533.0;839.0;356.0;91.0;876.0;281.0
?;-450.0;374.0;-351.0;226.0;-535.0;?;355.0;146.0;?;273.0
-311.0;-450.0;375.0;-373.0;209.0;-537.0;838.0;359.0;211.0;874.0;267.0
-314.0;-450.0;?;-388.0;192.0;-538.0;837.0;365.0;282.0;863.0;262.0
-319.0;-450.0;381.0;-398.0;172.0;-540.0;836.0;375.0;356.0;843.0;257.0
-323.0;-450.0;385.0;-399.0;157.0;-542.0;835.0;386.0;420.0;818.0;255.0
-327.0;-452.0;389.0;-395.0;157.0;-545.0;?;396.0;460.0;797.0;252.0
-330.0;-453.0;?;-384.0;173.0;-547.0;832.0;404.0;474.0;?;?
-333.0;-454.0;398.0;-370.0;199.0;-550.0;831.0;410.0;466.0;786.0;255.0
-333.0;?;401.0;-355.0;222.0;-552.0;829.0;413.0;448.0;?;258.0
-332.0;-457.0;404.0;-345.0;246.0;-554.0;827.0;413.0;423.0;797.0;265.0
-333.0;-461.0;404.0;-337.0;266.0;-557.0;825.0;?;400.0;804.0;269.0
-333.0;-462.0;403.0;-337.0;275.0;-560.0;823.0;409.0;390.0;807.0;269.0
-330.0;-461.0;400.0;-343.0;278.0;-563.0;821.0;408.0;384.0;810.0;274.0
-324.0;-460.0;396.0;-357.0;270.0;-566.0;819.0;401.0;382.0;813.0;277.0
-320.0;-459.0;391.0;-379.0;254.0;-569.0;?;397.0;385.0;815.0;?
-314.0;-458.0;385.0;-409.0;235.0;-572.0;815.0;397.0;382.0;820.0;297.0
-306.0;-456.0;378.0;-440.0;208.0;-575.0;812.0;395.0;369.0;831.0;316.0
-294.0;-454.0;370.0;-472.0;174.0;-579.0;809.0;390.0;361.0;837.0;336.0
-280.0;-452.0;362.0;-504.0;123.0;-582.0;807.0;383.0;367.0;835.0;356.0
-266.0;-452.0;354.0;-532.0;72.0;-585.0;805.0;374.0;381.0;827.0;377.0
-251.0;?;344.0;-555.0;?;-588.0;803.0;367.0;387.0;821.0;?
-237.0;-445.0;331.0;-574.0;-17.0;-590.0;801.0;362.0;399.0;812.0;419.0
-220.0;-429.0;313.0;?;-59.0;-592.0;799.0;361.0;412.0;801.0;438.0
-194.0;-410.0;291.0;-600.0;?;-594.0;798.0;369.0;431.0;787.0;452.0
-168.0;-391.0;263.0;-608.0;-133.0;-595.0;797.0;380.0;453.0;771.0;457.0
-144.0;-375.0;230.0;-614.0;-164.0;-595.0;796.0;393.0;479.0;759.0;454.0
-124.0;-365.0;?;-619.0;-181.0;-597.0;795.0;404.0;505.0;745.0;451.0
-109.0;-361.0;179.0;-619.0;-182.0;-598.0;793.0;412.0;520.0;738.0;456.0
-98.0;-358.0;162.0;-614.0;-174.0;-598.0;792.0;418.0;517.0;743.0;467.0
-89.0;-358.0;152.0;?;-171.0;-598.0;792.0;425.0;514.0;749.0;473.0
-85.0;-361.0;147.0;-604.0;-166.0;-598.0;791.0;433.0;?;757.0;471.0
-86.0;-363.0;147.0;-600.0;-164.0;-598.0;790.0;439.0;510.0;762.0;?
-91.0;-361.0;148.0;-597.0;-162.0;-598.0;790.0;448.0;513.0;763.0;453.0
-97.0;?;148.0;-591.0;-157.0;-598.0;790.0;456.0;516.0;767.0;440.0
-105.0;-357.0;151.0;-583.0;-151.0;-598.0;790.0;465.0;516.0;771.0;?
