InertialMeasurementUnit R-SHOE EuZ;Accelerometer RKN_ accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE EuY
-165;-475.0;-245.0;816;442.0;62;400;-28
-165;-427.0;-169.0;828;498.0;46;408;-28
-165;-353.0;-53.0;808;347.0;87;361;-28
-165;-208.0;62.0;803;218.0;80;374;-28
-165;25.0;173.0;854;227.0;24;423;-28
-166;341.0;317.0;763;199.0;131;?;-28
-163;166.0;506.0;822;214.0;94;287;?
-167;89.0;529.0;923;228.0;-18;324;-30
-165;-49.0;341.0;853;199.0;49;337;-33
-165;-209.0;19.0;776;243.0;128;447;-41
-174;?;-339.0;661;235.0;155;531;-50
-156;-125.0;-563.0;760;287.0;-379;1232;-70
-187;-142.0;-723.0;701;308.0;-1152;?;-80
-136;-1.0;-811.0;937;429.0;-621;1574;-78
8;97.0;-865.0;2028;671.0;?;1076;-82
12;182.0;-891.0;2123;806.0;217;1106;-82
-21;249.0;-1020.0;973;556.0;588;557;-83
-83;268.0;-1019.0;601;394.0;717;?;-83
-121;105.0;-923.0;760;145.0;561;420;-83
-123;5.0;-578.0;717;?;?;322;-80
-153;-47.0;-522.0;706;-9.0;60;671;-63
-155;-101.0;-774.0;961;151.0;-384;?;-53
-180;-52.0;-697.0;1491;270.0;-912;?;-48
-133;-39.0;-470.0;972;67.0;-948;2335;-33
?;-7.0;-476.0;272;-156.0;-135;2775;-16
?;20.0;-529.0;-2006;?;2587;2522;-8
171;-6.0;-507.0;-2946;-250.0;3655;1598;-6
-105;70.0;-518.0;1246;-237.0;38;-1064;-10
-227;157.0;-581.0;2168;-186.0;-1200;-267;-16
-132;171.0;-527.0;779;?;?;1205;-21
-191;15.0;-436.0;1114;24.0;-261;410;-26
-161;-299.0;-299.0;736;271.0;192;492;-29
-167;?;-121.0;791;322.0;13;487;-29
-174;?;15.0;872;792.0;-8;376;-29
-164;-588.0;212.0;761;624.0;142;410;-29
-173;?;490.0;844;-47.0;39;371;-29
-168;-532.0;659.0;803;324.0;77;426;-29
-170;?;690.0;812;?;74;390;-29
-170;-512.0;760.0;807;673.0;80;389;-29
-170;-534.0;841.0;811;-47.0;73;405;-29
-170;-487.0;748.0;797;-83.0;82;401;-29
-170;?;582.0;809;299.0;76;408;-30
-169;-267.0;503.0;782;351.0;96;390;-30
-170;-242.0;580.0;780;217.0;105;382;-31
-170;-233.0;644.0;817;241.0;83;375;-32
-168;-137.0;751.0;784;428.0;123;339;-34
-172;-124.0;780.0;770;314.0;142;387;-38
-168;-22.0;?;721;330.0;303;242;-44
-174;445.0;587.0;980;340.0;253;225;-56
-167;329.0;427.0;1206;270.0;-401;1047;-69
-158;130.0;273.0;826;316.0;-1210;2062;-76
-166;339.0;70.0;825;365.0;-1355;2184;-81
-88;662.0;-184.0;1140;311.0;-106;1207;-75
-37;-3.0;-434.0;847;458.0;1065;224;-70
-76;-501.0;-661.0;672;?;976;60;-72
-87;-301.0;-863.0;846;?;638;288;-71
?;-227.0;-1013.0;678;520.0;535;273;-71
-130;-122.0;-681.0;580;676.0;216;334;-65
-145;-148.0;-229.0;778;112.0;-309;750;-54
?;-131.0;-193.0;1129;-110.0;-721;860;-48
-161;-13.0;-270.0;1235;14.0;-980;1377;-38
-168;-24.0;-254.0;1295;52.0;-1529;2427;?
-169;-5.0;-303.0;1335;-15.0;-1599;2471;-27
-168;-8.0;-376.0;1128;41.0;-1276;2311;-27
-168;27.0;-461.0;1631;-172.0;-1988;2550;-28
-167;-51.0;-304.0;479;-241.0;-409;2102;-24
-164;-11.0;-73.0;-1109;-243.0;1845;1353;-18
-164;133.0;330.0;-976;-348.0;1633;?;-19
-166;22.0;742.0;-1055;-139.0;1673;1560;-18
-154;70.0;?;219;412.0;627;685;-24
-148;455.0;974.0;1118;325.0;-250;260;-27
-151;613.0;947.0;?;77.0;217;438;?
-151;934.0;946.0;856;1630.0;43;362;-27
-151;-206.0;769.0;807;-49.0;74;381;-26
-152;-522.0;374.0;780;297.0;96;394;-26
-152;-782.0;147.0;837;-345.0;63;371;-27
-152;-655.0;162.0;784;726.0;115;380;-27
-152;-683.0;65.0;822;281.0;56;388;-26
-152;-652.0;-219.0;786;-233.0;84;419;?
-152;-565.0;?;799;184.0;90;401;-27
-152;-609.0;-418.0;796;243.0;92;403;-27
-151;?;-397.0;782;208.0;129;399;-29
-152;-656.0;-428.0;756;217.0;69;417;-28
?;-466.0;-467.0;830;300.0;114;371;-31
-153;-596.0;-625.0;779;386.0;?;337;-33
-152;-196.0;-842.0;787;277.0;95;337;-33
-146;54.0;?;715;263.0;228;?;-51
-142;?;-1209.0;539;298.0;-650;1451;-66
-104;301.0;-1425.0;1686;423.0;-1422;2365;-71
-66;-35.0;?;841;435.0;?;1519;-74
-68;633.0;-1987.0;-844;275.0;941;307;-69
-73;49.0;-1947.0;678;393.0;1087;224;-66
-83;-625.0;-1699.0;?;532.0;928;139;-65
-89;-239.0;-1350.0;517;842.0;971;46;-64
-100;-353.0;-918.0;982;936.0;392;351;-63
-120;-135.0;-417.0;475;533.0;178;546;?
-127;-180.0;-255.0;751;177.0;-71;611;-55
-140;-113.0;-615.0;1134;246.0;-657;1004;-45
-153;-20.0;-729.0;1056;220.0;-1030;1709;-32
-152;-13.0;-407.0;2147;208.0;-2321;1948;-32
-161;-4.0;-200.0;-337;206.0;323;2075;-23
-173;-20.0;-71.0;-2843;80.0;3289;1979;-9
-174;?;116.0;-2071;-112.0;2608;?;-10
-174;82.0;272.0;-2201;-170.0;2718;2340;-10
-171;162.0;241.0;966;-370.0;-125;144;-9
-172;188.0;266.0;3261;-533.0;-2268;-1221;-10
-167;239.0;357.0;1570;?;-649;-115;-9
-157;298.0;424.0;931;-60.0;2;488;-7
-158;458.0;471.0;748;24.0;151;384;-7
?;804.0;399.0;778;1487.0;128;368;-7
-159;265.0;509.0;848;1175.0;76;390;-7
-159;-1008.0;628.0;776;-630.0;136;394;-7
-159;-1011.0;606.0;816;-250.0;106;393;-8
-160;-704.0;643.0;796;-332.0;120;387;-8
-160;-743.0;646.0;805;619.0;103;397;-8
-160;-828.0;448.0;799;-494.0;105;398;-8
-160;-831.0;259.0;792;525.0;108;399;-8
-160;-764.0;224.0;788;339.0;115;393;-9
-160;-800.0;406.0;789;264.0;107;408;-8
-160;-888.0;724.0;791;102.0;114;391;-9
-160;-733.0;895.0;803;377.0;93;399;-13
-160;-540.0;903.0;786;213.0;93;386;-16
-160;-218.0;804.0;746;191.0;181;253;-19
-160;154.0;577.0;?;404.0;143;391;-24
-160;472.0;313.0;716;369.0;280;223;-27
-158;458.0;-50.0;1056;362.0;0;254;-37
-153;-203.0;-422.0;1551;311.0;?;895;-54
-145;63.0;-869.0;1263;?;-223;621;-56
-136;590.0;-1417.0;832;286.0;414;175;-55
-147;-607.0;-1934.0;580;359.0;716;168;-52
-131;-509.0;-2556.0;248;488.0;1347;27;-49
-144;-241.0;-2923.0;387;1069.0;1023;102;-49
-155;-146.0;-2579.0;772;847.0;?;?;-42
-135;-98.0;-1942.0;837;540.0;-251;424;?
-204;-62.0;-1741.0;718;100.0;-169;420;-37
-25;-77.0;-1840.0;300;92.0;124;836;-28
217;-70.0;-1785.0;-107;130.0;883;?;-23
164;-63.0;-1612.0;-44;107.0;783;1003;-23
161;-76.0;-1603.0;181;108.0;504;1040;-25
178;-4.0;-1463.0;211;44.0;1159;?;-24
161;7.0;-1169.0;-35;-58.0;1353;109;-23
174;-47.0;-677.0;358;?;543;353;-24
167;-1.0;-191.0;920;-418.0;99;365;?
170;148.0;180.0;806;?;182;364;-24
170;209.0;443.0;816;218.0;155;376;-24
168;329.0;612.0;854;?;139;368;-24
169;334.0;822.0;806;408.0;158;375;-24
168;654.0;931.0;836;1696.0;153;361;-24
168;-319.0;711.0;810;876.0;?;356;-24
168;-805.0;?;820;-623.0;135;360;-24
168;-708.0;718.0;?;-559.0;123;367;-24
168;?;666.0;824;208.0;113;370;-24
168;-655.0;?;826;343.0;105;354;-24
168;-715.0;721.0;822;318.0;106;355;-24
168;-751.0;773.0;825;341.0;94;368;-24
168;-703.0;664.0;829;382.0;87;356;-24
168;-739.0;420.0;828;341.0;83;358;-24
166;-706.0;70.0;826;251.0;80;364;-24
170;-670.0;-273.0;850;167.0;43;366;-24
164;-772.0;-619.0;818;167.0;84;366;-24
171;-186.0;-865.0;860;346.0;42;342;-24
172;175.0;-1027.0;865;555.0;4;306;-25
?;?;-1119.0;791;441.0;93;335;-26
187;155.0;-1279.0;928;271.0;-52;?;-28
?;395.0;-1433.0;752;419.0;-8;663;?
209;823.0;-1548.0;567;447.0;93;796;-32
134;-30.0;-1556.0;598;521.0;133;706;-32
-170;-597.0;-1473.0;430;810.0;375;494;-32
-199;-287.0;-1159.0;600;622.0;181;537;-34
-154;-44.0;-719.0;783;666.0;-57;659;-35
-186;15.0;-389.0;653;462.0;96;582;-36
-162;5.0;-300.0;601;300.0;?;490;-37
-170;73.0;-227.0;640;154.0;137;518;-38
-167;-45.0;-40.0;665;119.0;98;539;-39
-164;6.0;74.0;646;12.0;130;?;-40
-167;-37.0;82.0;677;-136.0;95;538;-40
-164;-86.0;88.0;701;-182.0;76;535;-41
-166;-43.0;146.0;666;-179.0;?;471;-41
-165;25.0;67.0;750;-291.0;33;?;-42
-166;89.0;97.0;816;-271.0;?;605;-41
-166;104.0;105.0;720;-97.0;150;409;-41
-167;213.0;168.0;797;-238.0;106;406;-40
-167;178.0;219.0;857;-53.0;-7;458;-39
-168;483.0;243.0;495;156.0;450;218;?
-168;-292.0;215.0;476;813.0;405;285;-39
-169;-1234.0;219.0;861;123.0;-219;623;-39
-172;-1067.0;150.0;757;118.0;-31;587;-39
-172;-783.0;166.0;?;175.0;180;490;-38
-172;-706.0;199.0;732;-149.0;62;524;-36
-172;-697.0;194.0;685;?;148;441;-35
-172;-618.0;247.0;748;86.0;98;415;-34
-173;-660.0;283.0;790;142.0;?;414;-32
-173;-610.0;328.0;828;238.0;101;333;-31
-173;-629.0;394.0;835;302.0;77;352;-31
-174;-586.0;424.0;798;239.0;88;402;-31
-174;-544.0;439.0;813;330.0;85;383;-31
-174;-100.0;456.0;810;268.0;86;385;-31
-174;-59.0;436.0;?;266.0;91;384;-31
-174;74.0;429.0;803;305.0;92;383;-31
-174;260.0;428.0;802;322.0;88;394;-31
-174;154.0;382.0;801;319.0;90;389;-31
-174;431.0;290.0;804;284.0;87;387;-31
-174;-142.0;182.0;813;262.0;77;389;-31
-174;-5.0;164.0;813;270.0;77;388;-31
-174;?;189.0;811;286.0;75;391;-31
-174;-224.0;236.0;806;308.0;79;385;-31
-174;-212.0;179.0;801;319.0;83;383;-31
-174;-5.0;199.0;?;307.0;78;389;-31
-174;48.0;132.0;805;?;76;?;-31
-174;-7.0;97.0;806;321.0;74;386;-31
-174;59.0;66.0;805;312.0;73;385;-31
-174;57.0;49.0;809;292.0;68;388;-31
-174;26.0;9.0;811;281.0;68;383;-31
-174;109.0;-19.0;803;248.0;74;379;-31
-174;?;-93.0;803;231.0;73;386;-31
-174;42.0;-156.0;801;200.0;75;381;-31
-174;11.0;-160.0;799;171.0;76;384;-31
-174;10.0;-155.0;806;135.0;67;388;-31
-174;-22.0;-168.0;806;64.0;69;?;-31
-174;-3.0;-124.0;800;239.0;?;389;-31
-174;4.0;-142.0;802;524.0;?;390;-31
-174;14.0;-110.0;804;571.0;69;389;-31
-174;29.0;-63.0;805;276.0;70;386;-31
-174;5.0;-20.0;805;172.0;69;388;-31
-174;34.0;27.0;801;172.0;71;390;-31
-174;40.0;75.0;803;127.0;71;386;-31
-174;33.0;146.0;807;101.0;69;382;?
-174;?;150.0;804;129.0;71;383;-31
-174;-22.0;156.0;806;181.0;70;384;-31
-174;-33.0;188.0;808;209.0;70;380;-31
-174;-28.0;?;806;180.0;70;385;-31
-174;-47.0;?;809;193.0;?;388;-31
-174;-70.0;94.0;810;188.0;72;379;-31
-174;-81.0;?;813;173.0;65;385;-31
-174;-34.0;54.0;813;123.0;62;389;-31
-174;115.0;-8.0;807;116.0;69;?;-31
-174;?;-56.0;804;139.0;70;386;?
-174;389.0;-36.0;807;140.0;70;384;-31
-174;197.0;-25.0;808;151.0;70;381;-31
-174;138.0;-54.0;808;177.0;?;379;-31
-174;87.0;-78.0;807;175.0;69;?;-31
-174;15.0;-66.0;806;162.0;69;385;-31
-174;0.0;-41.0;809;144.0;70;381;-31
-174;83.0;-29.0;809;131.0;69;382;-31
-174;160.0;-7.0;805;151.0;72;384;-31
-174;190.0;29.0;804;140.0;71;386;-31
-174;166.0;32.0;803;142.0;72;385;-31
-174;169.0;55.0;806;152.0;72;381;-31
-174;153.0;65.0;811;149.0;68;384;-31
-174;131.0;40.0;813;139.0;64;390;-31
-174;101.0;1.0;814;147.0;63;?;-31
-174;126.0;20.0;804;163.0;71;388;-31
-174;150.0;4.0;805;141.0;71;382;-31
-174;141.0;?;814;176.0;65;381;-31
-174;?;30.0;809;149.0;68;385;-31
-174;143.0;-11.0;809;145.0;68;386;-31
-174;149.0;16.0;810;172.0;66;390;-31
-174;135.0;46.0;809;171.0;65;388;-31
-174;124.0;37.0;?;162.0;69;384;-31
-174;131.0;19.0;810;179.0;67;387;-31
-174;134.0;12.0;810;181.0;?;385;-31
-174;?;4.0;803;?;77;378;-31
-174;154.0;45.0;805;159.0;71;382;-31
?;145.0;40.0;806;151.0;68;387;-31
-174;132.0;47.0;802;153.0;73;383;-31
-174;111.0;47.0;803;176.0;75;376;-31
-174;142.0;82.0;?;163.0;72;377;-31
-174;140.0;44.0;809;169.0;68;386;-31
-174;140.0;40.0;804;152.0;73;383;-31
-174;129.0;21.0;798;135.0;?;383;-31
-174;135.0;28.0;804;158.0;70;388;-31
-174;158.0;-3.0;808;140.0;69;385;-31
-174;137.0;-7.0;807;149.0;69;385;-31
-174;150.0;-10.0;809;151.0;66;388;-31
-174;161.0;46.0;?;159.0;71;385;-31
?;136.0;-16.0;808;162.0;70;382;-31
-174;173.0;-3.0;812;142.0;66;382;?
-174;147.0;28.0;804;152.0;73;382;-31
-174;140.0;27.0;807;170.0;73;380;-31
-174;140.0;9.0;815;150.0;65;382;-31
-174;142.0;-7.0;808;151.0;67;385;-31
-174;112.0;6.0;806;152.0;71;?;-31
-174;132.0;21.0;805;163.0;71;384;-31
-174;140.0;31.0;802;160.0;?;390;-31
-174;143.0;46.0;807;162.0;71;380;?
-174;151.0;27.0;807;160.0;72;379;-31
-174;152.0;26.0;805;?;70;385;-31
-174;148.0;45.0;?;154.0;71;378;-31
-174;159.0;48.0;807;156.0;73;377;-31
-174;149.0;?;807;163.0;71;380;-31
-174;152.0;-20.0;809;159.0;71;378;-31
-174;147.0;-3.0;805;172.0;70;387;-31
-174;124.0;26.0;805;152.0;69;387;-31
-174;?;?;807;161.0;69;386;-31
-174;146.0;2.0;806;162.0;70;385;-31
-174;?;-3.0;806;180.0;69;385;-31
-174;151.0;21.0;805;157.0;73;384;-31
-174;151.0;19.0;802;151.0;77;376;-31
-174;152.0;51.0;807;152.0;69;385;-31
-174;169.0;34.0;812;?;65;385;-31
-174;139.0;14.0;807;155.0;69;380;-31
-174;141.0;36.0;805;154.0;71;?;-31
-174;?;57.0;805;168.0;75;376;-31
-174;?;?;803;172.0;72;384;-31
-174;146.0;52.0;812;165.0;63;387;-31
-174;161.0;28.0;811;152.0;?;385;-31
-174;146.0;35.0;805;158.0;71;382;-31
-174;156.0;21.0;809;170.0;69;?;-31
-174;136.0;41.0;807;171.0;68;392;-31
-174;131.0;39.0;805;161.0;69;388;?
?;130.0;28.0;809;151.0;67;387;-31
-174;140.0;51.0;811;153.0;67;386;-31
-174;140.0;60.0;811;158.0;68;379;-31
-174;169.0;81.0;806;?;68;387;-31
-174;171.0;-4.0;804;155.0;71;387;-31
-174;?;2.0;809;164.0;74;375;-31
-174;153.0;-23.0;811;170.0;71;376;-31
-174;159.0;2.0;813;156.0;69;378;?
-174;134.0;-41.0;814;174.0;70;376;-31
-174;120.0;-1.0;812;177.0;69;378;-31
-174;141.0;-19.0;814;158.0;68;378;-31
-174;150.0;2.0;817;146.0;66;378;-31
-174;158.0;-18.0;812;169.0;70;378;-31
-174;154.0;-54.0;?;162.0;73;377;-31
-174;153.0;-134.0;?;170.0;75;376;-31
-174;140.0;-223.0;809;161.0;74;381;-31
-174;?;-251.0;816;171.0;65;388;-31
-174;150.0;-262.0;811;171.0;69;385;?
-174;129.0;-261.0;805;168.0;76;380;-31
-174;132.0;-282.0;810;152.0;72;381;-31
-174;131.0;-352.0;812;176.0;69;382;-31
-174;160.0;-346.0;811;183.0;72;378;-31
-174;153.0;-165.0;805;193.0;76;379;-31
-174;157.0;10.0;802;192.0;77;381;-31
-174;146.0;109.0;807;216.0;74;380;-31
-174;170.0;127.0;798;249.0;?;398;-31
-172;131.0;72.0;789;265.0;71;410;-31
-172;151.0;0.0;801;251.0;66;402;-31
-170;145.0;-20.0;791;253.0;61;427;-31
-169;163.0;-57.0;767;241.0;74;455;-32
-168;143.0;-64.0;763;218.0;75;459;-32
-167;159.0;-73.0;749;124.0;79;466;?
-167;137.0;-82.0;727;151.0;90;490;-33
-166;146.0;-53.0;724;152.0;85;503;-34
-166;143.0;-86.0;714;267.0;91;501;-34
-166;168.0;-123.0;707;377.0;89;518;-34
-166;161.0;-197.0;706;199.0;82;529;-35
-166;162.0;-252.0;702;-229.0;90;516;-35
-166;170.0;-224.0;701;-113.0;94;517;-35
-166;?;-226.0;701;266.0;94;516;-35
-165;223.0;-143.0;699;23.0;95;502;-34
-164;246.0;-137.0;707;-17.0;86;508;-34
-164;285.0;-136.0;722;102.0;76;506;-34
-164;?;-113.0;?;287.0;72;567;-33
-164;313.0;-95.0;587;292.0;126;649;-33
?;288.0;-53.0;583;272.0;108;?;-33
-162;289.0;-22.0;642;236.0;22;612;-33
-162;133.0;8.0;569;230.0;134;492;-33
-161;38.0;14.0;621;221.0;113;485;-33
-160;-50.0;56.0;732;283.0;9;537;-32
-159;?;112.0;668;251.0;128;452;-32
-159;-218.0;142.0;650;248.0;169;404;-31
-158;-252.0;191.0;703;336.0;101;421;-31
-157;-155.0;172.0;787;302.0;10;459;-31
-157;61.0;183.0;732;320.0;64;421;-30
-157;230.0;166.0;?;310.0;132;356;-30
-157;177.0;?;723;274.0;?;401;-29
-157;88.0;168.0;705;266.0;64;407;-29
-157;80.0;140.0;695;294.0;107;370;-28
-156;?;97.0;588;279.0;118;429;-27
-155;42.0;28.0;?;286.0;95;519;-26
-154;64.0;?;415;247.0;312;551;-24
-153;66.0;84.0;430;241.0;469;505;-24
-156;98.0;75.0;1167;239.0;205;332;-24
-160;64.0;86.0;862;329.0;180;183;-24
-164;70.0;3.0;573;329.0;185;?;-23
-166;53.0;-29.0;839;303.0;58;405;-23
-166;50.0;-28.0;732;291.0;87;399;-23
-166;49.0;-41.0;805;240.0;67;392;-24
-166;121.0;-41.0;819;266.0;63;?;-24
-166;75.0;-37.0;780;278.0;72;395;-24
-167;54.0;13.0;828;305.0;66;380;-24
-167;71.0;34.0;802;271.0;73;379;-24
-167;52.0;34.0;794;240.0;82;379;-24
-168;24.0;27.0;804;247.0;97;348;-24
-168;36.0;-65.0;814;203.0;74;372;-24
-168;?;-123.0;811;171.0;?;389;-24
-168;4.0;-228.0;816;226.0;70;380;-24
-168;4.0;-477.0;814;314.0;69;387;-24
-169;20.0;-741.0;819;406.0;65;394;-24
-169;61.0;-911.0;?;375.0;52;397;-24
-169;51.0;-845.0;822;270.0;68;382;-24
-169;52.0;-688.0;819;242.0;76;375;-24
-169;7.0;-601.0;817;239.0;71;384;-24
-169;-21.0;-629.0;815;233.0;73;390;-24
-169;30.0;-704.0;822;239.0;?;398;-24
-169;52.0;-577.0;811;231.0;78;388;-24
-170;55.0;-242.0;777;?;109;371;-24
-168;32.0;250.0;753;196.0;133;365;?
-171;34.0;582.0;776;221.0;127;331;-24
?;10.0;782.0;783;195.0;108;357;-25
-170;12.0;907.0;?;263.0;111;393;-28
-170;-27.0;904.0;785;252.0;107;367;-30
-165;50.0;765.0;798;317.0;92;382;-28
-178;159.0;?;773;307.0;207;240;?
-157;241.0;399.0;795;512.0;267;232;-40
-190;198.0;254.0;808;414.0;-374;1066;-48
-158;116.0;118.0;1137;?;-1329;2069;-71
?;65.0;-61.0;1488;908.0;-998;1697;-76
250;59.0;-238.0;1142;569.0;397;375;-78
-48;42.0;?;826;-235.0;968;-92;?
-209;40.0;-754.0;908;63.0;752;29;-78
-168;82.0;-853.0;825;183.0;942;-52;-79
-179;93.0;-614.0;872;?;811;1;-78
?;97.0;-283.0;826;170.0;201;483;-65
-162;83.0;-256.0;805;163.0;-150;945;-48
-172;87.0;-534.0;1511;-23.0;-845;1000;-38
-167;91.0;?;1140;-23.0;-724;2016;-26
-172;119.0;?;1063;6.0;-953;3552;-16
-171;226.0;-551.0;191;-9.0;203;3111;-11
?;422.0;-505.0;-2276;-33.0;3215;1671;-1
-179;556.0;?;117;-19.0;885;818;-1
?;394.0;-428.0;3029;-13.0;-2046;-98;-3
-174;37.0;-427.0;1613;20.0;-616;115;-8
-171;-369.0;-446.0;764;78.0;53;974;-18
-169;-488.0;-440.0;927;?;-160;674;-19
-169;-304.0;?;790;374.0;36;455;-20
-169;-232.0;-202.0;781;868.0;75;501;-20
-169;-285.0;-160.0;833;532.0;?;436;-20
-169;-312.0;-59.0;790;-9.0;69;462;-20
-169;-326.0;169.0;812;212.0;68;404;-20
-169;-307.0;403.0;812;?;55;424;-20
-169;-220.0;600.0;806;141.0;56;431;-20
-169;-144.0;836.0;807;23.0;71;401;-20
-169;-92.0;942.0;776;55.0;92;412;?
-169;?;592.0;797;338.0;85;394;-20
-169;-166.0;65.0;784;338.0;84;?;-21
-169;-215.0;-184.0;768;?;79;463;-23
-169;-133.0;64.0;820;330.0;59;417;-23
-168;-74.0;570.0;805;358.0;66;396;-26
-169;90.0;800.0;684;316.0;198;307;-27
-167;-9.0;1112.0;722;234.0;224;317;?
-169;410.0;1252.0;?;242.0;465;43;?
-169;688.0;1193.0;669;182.0;450;61;-40
?;128.0;1030.0;935;130.0;-828;?;?
-124;271.0;871.0;1056;285.0;-1675;2467;-74
-99;685.0;794.0;1775;387.0;-963;1897;-70
-79;169.0;691.0;1686;496.0;245;897;?
-87;-149.0;539.0;710;477.0;778;282;-70
-100;-103.0;416.0;863;505.0;642;355;-70
-112;44.0;107.0;796;305.0;619;393;-68
-128;?;-225.0;709;591.0;351;356;-63
-139;113.0;-178.0;723;184.0;146;844;?
?;292.0;-359.0;1075;-185.0;-382;801;-46
?;207.0;-819.0;1168;-493.0;-590;1406;-34
-159;128.0;-1150.0;1472;-464.0;-1229;?;-22
-160;25.0;-1233.0;2275;-329.0;-2172;2426;-22
-163;-39.0;-1420.0;-1216;-132.0;1582;3560;-9
-169;-91.0;-1520.0;-2851;-101.0;3672;1568;3
-168;-171.0;-1422.0;483;-105.0;?;-720;-2
-161;-100.0;-1186.0;1167;-90.0;-276;523;-8
-161;-40.0;-940.0;?;?;81;92;-13
-161;57.0;-617.0;959;-118.0;-483;871;-18
?;130.0;-273.0;907;12.0;-253;1217;-20
-159;108.0;80.0;743;371.0;134;120;-20
-159;273.0;276.0;788;780.0;66;485;?
-159;357.0;456.0;775;103.0;92;363;-20
-159;776.0;682.0;782;1095.0;100;339;-21
-159;437.0;961.0;818;462.0;?;459;-21
-159;-673.0;1308.0;788;305.0;86;360;-21
-159;-588.0;1691.0;777;-624.0;83;412;-22
-159;-611.0;2056.0;780;340.0;94;392;-22
-159;-478.0;2186.0;?;-85.0;60;431;-23
-158;-500.0;2141.0;786;61.0;?;442;-24
-158;-425.0;2130.0;815;275.0;93;337;-25
-156;-392.0;2092.0;846;416.0;-1;392;-29
-158;-403.0;1979.0;717;233.0;152;304;?
-155;-443.0;1730.0;805;?;11;412;-31
-150;-381.0;1331.0;852;444.0;-36;539;-45
-146;-346.0;980.0;896;396.0;1;738;-54
-108;-144.0;576.0;1284;424.0;?;?;-64
-76;74.0;253.0;590;501.0;-1257;2744;?
-71;?;-126.0;?;305.0;718;986;-62
-66;649.0;-591.0;1297;445.0;996;212;?
-79;344.0;-899.0;849;?;758;?;-65
-99;794.0;-1058.0;489;481.0;707;280;-65
-112;30.0;-1286.0;723;495.0;344;520;-64
-130;-640.0;-1378.0;644;691.0;80;673;-57
-143;-360.0;-1195.0;572;520.0;83;648;-51
-149;-176.0;-1176.0;970;?;-457;988;-44
-158;-170.0;-1053.0;1524;54.0;-1399;1974;-29
-164;-222.0;-704.0;1517;-295.0;-1412;2615;-16
-171;-160.0;-504.0;-554;-178.0;1253;?;-5
-176;-28.0;-567.0;-4563;-56.0;5588;2579;2
-176;-27.0;-705.0;-1535;-92.0;2554;1915;2
-173;32.0;-680.0;?;-70.0;-3246;487;-1
-163;159.0;-553.0;1776;-169.0;-1356;1094;-9
-161;84.0;-405.0;309;-158.0;30;768;-14
-161;-80.0;-390.0;1176;-313.0;-453;284;-18
-160;76.0;-389.0;609;-181.0;231;555;-22
-161;238.0;-328.0;?;?;17;328;-21
-161;133.0;-131.0;791;880.0;73;425;-21
-162;367.0;257.0;799;-126.0;87;413;-21
-162;410.0;728.0;845;990.0;?;371;-21
-162;1289.0;1028.0;794;802.0;93;397;-21
?;85.0;1113.0;804;124.0;62;362;-21
-162;-678.0;1246.0;800;-692.0;82;388;-21
-162;-511.0;1338.0;798;-123.0;76;395;-21
-162;-465.0;1194.0;769;686.0;107;380;?
-162;-570.0;1022.0;791;-335.0;108;359;?
-161;-555.0;936.0;790;417.0;39;424;-23
-161;-546.0;1056.0;779;288.0;145;277;-26
-160;-476.0;1232.0;813;456.0;121;334;-29
-160;-560.0;1253.0;750;201.0;223;258;-34
-157;-596.0;1187.0;736;411.0;?;29;-45
-142;-628.0;969.0;812;491.0;-582;1364;-59
-129;-279.0;785.0;942;399.0;-1712;2559;-69
-104;-108.0;490.0;1780;364.0;-971;1783;-68
-77;222.0;76.0;1785;265.0;627;473;-64
-85;719.0;-403.0;604;411.0;1261;-147;-63
-96;282.0;-775.0;672;373.0;853;78;-62
-91;1197.0;-1179.0;1000;462.0;732;133;-63
-111;-401.0;-1689.0;518;541.0;646;241;-60
-135;-727.0;-1844.0;769;758.0;-39;482;-55
-141;-521.0;-1537.0;747;?;-212;747;-48
-152;-319.0;-1370.0;951;?;-551;1009;-38
-158;-182.0;-1343.0;1581;?;-1173;1339;-30
-159;-149.0;-1062.0;1051;25.0;-928;1816;?
-157;-128.0;-848.0;2274;81.0;-1622;1046;-31
-161;9.0;-887.0;-18;65.0;-96;2195;-25
-168;22.0;-942.0;-1974;78.0;2608;1763;-15
-160;63.0;-797.0;2451;-25.0;215;-1579;-16
-151;65.0;-554.0;2111;-226.0;-2226;303;-21
-146;-30.0;-350.0;692;-284.0;-1481;2079;-27
-145;?;-107.0;1722;-426.0;-1349;?;-31
-144;-22.0;99.0;947;-399.0;-959;1674;-30
-139;92.0;238.0;759;410.0;150;312;-33
-139;191.0;384.0;751;-188.0;117;361;-33
-140;423.0;401.0;762;458.0;-23;563;-33
-140;848.0;563.0;851;1645.0;150;324;-33
-141;746.0;700.0;776;232.0;102;423;-33
-141;-623.0;693.0;809;-333.0;138;355;-33
-141;-935.0;798.0;813;-158.0;111;391;-33
-141;-651.0;849.0;808;459.0;115;379;-33
-141;-656.0;719.0;801;-98.0;126;380;-33
-142;-720.0;695.0;802;379.0;113;381;-33
-142;-712.0;887.0;787;260.0;115;408;-33
-141;-676.0;1120.0;806;449.0;138;357;?
