InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer RWR accX;Accelerometer RUA_ accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ
-58;-489.0;372.0;-107.0;-197;251.0;647.0
-66;-444.0;386.0;55.0;-71;227.0;825.0
23;-356.0;217.0;279.0;212;248.0;766.0
-34;-236.0;176.0;89.0;170;234.0;544.0
-43;-193.0;281.0;13.0;156;230.0;528.0
283;-321.0;328.0;128.0;183;234.0;575.0
-55;-343.0;177.0;169.0;154;371.0;583.0
?;-285.0;105.0;122.0;170;326.0;548.0
439;-223.0;134.0;85.0;161;246.0;511.0
277;-205.0;145.0;88.0;163;204.0;481.0
292;-195.0;145.0;73.0;164;305.0;438.0
132;-153.0;125.0;82.0;162;?;430.0
-159;-247.0;128.0;?;164;414.0;460.0
-206;-198.0;120.0;97.0;163;321.0;454.0
-313;-231.0;128.0;88.0;163;300.0;452.0
-293;-261.0;170.0;90.0;163;284.0;475.0
-505;?;166.0;49.0;163;289.0;518.0
-706;-312.0;175.0;93.0;164;268.0;536.0
-531;-398.0;175.0;12.0;162;281.0;?
-1124;-398.0;171.0;-30.0;165;272.0;552.0
-1088;?;178.0;70.0;164;247.0;605.0
-1060;-505.0;111.0;-93.0;163;218.0;538.0
-2269;-525.0;120.0;?;159;221.0;448.0
-639;-457.0;208.0;-189.0;129;239.0;569.0
475;-570.0;232.0;-39.0;128;210.0;588.0
-521;-575.0;54.0;-162.0;111;202.0;464.0
-126;-411.0;119.0;-183.0;?;204.0;356.0
-162;-370.0;188.0;-102.0;71;193.0;404.0
-228;-356.0;59.0;-35.0;74;188.0;472.0
-85;-369.0;37.0;17.0;79;?;477.0
-240;-341.0;132.0;?;108;?;502.0
-151;-359.0;191.0;2.0;121;?;550.0
-170;-383.0;248.0;-30.0;143;?;563.0
-169;-369.0;254.0;-66.0;152;192.0;553.0
-143;-409.0;287.0;-38.0;149;98.0;587.0
-136;-419.0;248.0;-38.0;183;58.0;625.0
-132;-438.0;241.0;-24.0;158;63.0;689.0
?;-453.0;252.0;20.0;202;181.0;725.0
-109;-524.0;299.0;27.0;167;186.0;721.0
-140;-532.0;329.0;-29.0;-133;213.0;760.0
-144;-566.0;337.0;50.0;?;239.0;851.0
-87;-457.0;313.0;67.0;-142;226.0;730.0
?;?;243.0;4.0;-200;?;558.0
-53;-214.0;257.0;25.0;-158;208.0;532.0
33;-188.0;180.0;169.0;-180;220.0;559.0
?;-144.0;?;293.0;-204;253.0;564.0
-28;-142.0;?;?;77;295.0;523.0
164;-107.0;211.0;213.0;224;314.0;450.0
211;-78.0;277.0;224.0;158;290.0;445.0
83;-117.0;260.0;217.0;186;355.0;425.0
86;-118.0;189.0;?;178;?;501.0
-280;-105.0;143.0;280.0;174;?;472.0
-490;-118.0;?;217.0;182;312.0;481.0
-393;-165.0;?;162.0;174;311.0;447.0
-514;?;166.0;115.0;179;336.0;438.0
-890;-226.0;125.0;21.0;176;332.0;428.0
-723;-253.0;83.0;40.0;177;334.0;447.0
-25;-255.0;-15.0;54.0;177;351.0;?
-404;-316.0;-47.0;111.0;178;329.0;507.0
-1007;-353.0;4.0;-106.0;174;330.0;400.0
-545;-385.0;58.0;-364.0;176;352.0;392.0
-121;-463.0;135.0;-79.0;172;346.0;406.0
-144;-511.0;19.0;-168.0;?;342.0;366.0
-149;-444.0;-126.0;-123.0;149;284.0;294.0
-145;-326.0;-19.0;-48.0;153;239.0;383.0
-146;-302.0;-28.0;5.0;152;235.0;428.0
-124;-311.0;-29.0;-9.0;157;226.0;418.0
-149;-351.0;32.0;-19.0;156;256.0;432.0
-148;-402.0;152.0;-55.0;164;242.0;427.0
-137;-438.0;166.0;-97.0;173;127.0;476.0
-150;-451.0;133.0;-121.0;162;?;507.0
-158;-411.0;78.0;?;182;71.0;509.0
-142;-374.0;65.0;-149.0;157;-49.0;518.0
-149;-401.0;87.0;-109.0;178;-10.0;510.0
-176;-420.0;78.0;-112.0;186;119.0;468.0
-138;-384.0;109.0;-133.0;-89;191.0;479.0
-122;-374.0;117.0;-153.0;-228;145.0;482.0
-138;-370.0;126.0;-127.0;-122;129.0;532.0
-123;-411.0;?;-97.0;-205;111.0;580.0
-120;-342.0;112.0;-74.0;-158;137.0;578.0
-118;-316.0;133.0;-41.0;144;179.0;505.0
-110;-225.0;158.0;4.0;202;208.0;562.0
-103;-199.0;179.0;93.0;156;203.0;568.0
-92;-149.0;167.0;95.0;188;181.0;541.0
-48;-73.0;201.0;153.0;171;178.0;581.0
-95;-46.0;225.0;231.0;177;?;577.0
-116;-80.0;252.0;220.0;178;?;590.0
139;-74.0;234.0;242.0;174;198.0;606.0
?;-108.0;276.0;289.0;179;244.0;649.0
?;-69.0;264.0;256.0;175;273.0;652.0
-50;-68.0;233.0;222.0;177;284.0;641.0
-161;-87.0;254.0;?;176;342.0;654.0
-2;-156.0;269.0;175.0;176;315.0;613.0
?;-101.0;234.0;139.0;175;368.0;538.0
93;-154.0;209.0;186.0;175;416.0;561.0
60;-72.0;?;250.0;175;439.0;536.0
-10;-97.0;174.0;262.0;175;432.0;581.0
13;-165.0;198.0;290.0;174;455.0;613.0
142;-118.0;245.0;275.0;174;485.0;648.0
22;-209.0;244.0;206.0;173;493.0;627.0
-603;-324.0;?;119.0;175;481.0;574.0
-595;-479.0;269.0;-69.0;174;431.0;590.0
-75;-457.0;234.0;-200.0;174;372.0;517.0
-115;-369.0;167.0;?;165;370.0;527.0
-94;-526.0;94.0;-290.0;148;395.0;?
-12;-598.0;48.0;-368.0;139;393.0;306.0
-91;-534.0;97.0;-368.0;131;378.0;244.0
-13;-428.0;58.0;-291.0;117;419.0;280.0
10;-345.0;-71.0;-192.0;129;437.0;326.0
-55;-303.0;-102.0;-78.0;131;343.0;?
-48;-272.0;-40.0;-21.0;133;251.0;406.0
-47;-294.0;14.0;-23.0;168;163.0;469.0
-80;-331.0;91.0;-82.0;137;178.0;449.0
-48;-353.0;125.0;-130.0;?;214.0;482.0
-13;?;116.0;-132.0;147;19.0;531.0
-49;?;103.0;-113.0;-153;-119.0;535.0
-66;-486.0;121.0;-105.0;-205;-90.0;529.0
-13;-510.0;173.0;-126.0;-149;19.0;584.0
-31;-483.0;161.0;-125.0;-188;92.0;658.0
-143;-500.0;137.0;-55.0;-150;129.0;704.0
-52;-418.0;161.0;-60.0;-167;?;654.0
84;-422.0;202.0;-126.0;-168;193.0;703.0
-27;-410.0;242.0;12.0;-142;199.0;763.0
?;-376.0;240.0;-10.0;-223;216.0;713.0
?;-293.0;201.0;0.0;-43;215.0;674.0
-298;-378.0;?;100.0;217;182.0;653.0
-471;-491.0;290.0;-105.0;176;175.0;537.0
-856;-510.0;133.0;-247.0;172;?;491.0
-787;-401.0;158.0;-137.0;191;262.0;523.0
-337;-283.0;8.0;13.0;169;276.0;561.0
-384;-244.0;-47.0;1.0;187;?;473.0
-702;-210.0;5.0;47.0;174;337.0;?
-641;?;147.0;68.0;179;453.0;445.0
-602;-249.0;215.0;95.0;183;404.0;477.0
-921;-206.0;272.0;67.0;168;?;506.0
-897;-161.0;319.0;47.0;199;289.0;568.0
-683;-137.0;366.0;84.0;155;139.0;677.0
361;-157.0;368.0;136.0;204;150.0;765.0
1232;-164.0;408.0;105.0;177;245.0;800.0
687;-241.0;439.0;0.0;-136;284.0;768.0
923;-154.0;478.0;83.0;-190;256.0;782.0
1061;-189.0;?;185.0;-205;204.0;665.0
1783;-234.0;409.0;-45.0;-78;199.0;626.0
2425;-148.0;389.0;-129.0;198;225.0;633.0
664;-194.0;487.0;28.0;91;282.0;710.0
-255;-317.0;273.0;?;29;374.0;640.0
-113;-281.0;169.0;-96.0;62;473.0;517.0
-130;-299.0;258.0;-57.0;53;555.0;537.0
8;-268.0;136.0;14.0;71;539.0;594.0
-64;-270.0;45.0;55.0;87;482.0;595.0
-72;-199.0;113.0;36.0;131;487.0;580.0
-65;-207.0;255.0;26.0;148;443.0;597.0
-76;-310.0;291.0;52.0;177;404.0;630.0
-72;-373.0;326.0;50.0;149;446.0;641.0
-73;-382.0;349.0;-7.0;208;456.0;676.0
-98;-361.0;361.0;7.0;144;331.0;745.0
?;-400.0;351.0;?;-157;250.0;806.0
-79;-465.0;328.0;-85.0;-192;302.0;776.0
-255;-427.0;371.0;-154.0;-162;348.0;787.0
-162;-417.0;352.0;0.0;-164;?;675.0
-330;-317.0;280.0;-71.0;-194;382.0;655.0
-218;-299.0;188.0;68.0;-148;354.0;649.0
-963;-420.0;147.0;3.0;152;?;563.0
-3146;-454.0;102.0;-130.0;208;322.0;477.0
-1887;-359.0;108.0;-193.0;154;341.0;447.0
?;-302.0;61.0;-12.0;193;402.0;448.0
-1106;-238.0;36.0;33.0;169;413.0;426.0
-783;-188.0;62.0;51.0;179;384.0;429.0
-749;-195.0;109.0;90.0;180;363.0;408.0
-650;-266.0;172.0;95.0;170;348.0;377.0
-216;-250.0;205.0;87.0;189;383.0;380.0
225;-231.0;253.0;60.0;164;335.0;451.0
1026;-258.0;249.0;?;192;215.0;?
2020;-326.0;230.0;153.0;174;140.0;578.0
2864;-424.0;?;13.0;163;143.0;555.0
2021;-369.0;323.0;-60.0;242;?;600.0
-575;-408.0;322.0;64.0;-58;222.0;653.0
-3185;-463.0;200.0;-201.0;-102;205.0;534.0
-1499;-431.0;139.0;-280.0;225;175.0;573.0
1470;-516.0;246.0;-123.0;154;151.0;550.0
144;-548.0;57.0;-245.0;70;?;442.0
-191;-335.0;6.0;-161.0;56;222.0;396.0
456;-284.0;35.0;-104.0;34;261.0;381.0
-55;-239.0;-70.0;-8.0;76;245.0;443.0
133;-263.0;-40.0;32.0;75;210.0;458.0
80;?;109.0;53.0;136;269.0;?
61;-329.0;214.0;13.0;163;289.0;490.0
114;-419.0;273.0;-57.0;141;175.0;514.0
48;-443.0;278.0;-102.0;221;222.0;564.0
65;-377.0;229.0;-82.0;74;119.0;673.0
85;-496.0;213.0;-6.0;-205;64.0;720.0
15;-467.0;229.0;29.0;-179;134.0;672.0
-67;-531.0;259.0;-67.0;-153;184.0;670.0
54;-513.0;302.0;62.0;-190;218.0;?
-269;-388.0;283.0;179.0;-136;253.0;776.0
49;-298.0;216.0;66.0;?;217.0;760.0
-438;-293.0;253.0;265.0;-132;196.0;747.0
-1437;-267.0;258.0;159.0;164;208.0;624.0
-85;-337.0;216.0;-45.0;197;228.0;494.0
-261;-342.0;228.0;-82.0;?;276.0;485.0
-1129;-218.0;164.0;42.0;187;269.0;489.0
-483;-156.0;63.0;121.0;165;245.0;499.0
?;?;40.0;164.0;175;278.0;464.0
-75;-101.0;101.0;188.0;174;?;477.0
19;-131.0;151.0;208.0;170;384.0;524.0
126;-109.0;?;211.0;175;492.0;532.0
339;?;242.0;141.0;171;442.0;578.0
1355;-104.0;268.0;?;?;314.0;584.0
?;-157.0;289.0;112.0;172;217.0;587.0
2361;-187.0;281.0;80.0;172;231.0;579.0
1559;-145.0;265.0;57.0;173;287.0;625.0
350;?;233.0;137.0;167;315.0;668.0
2688;-284.0;240.0;-88.0;178;347.0;580.0
4612;-425.0;257.0;-273.0;158;344.0;698.0
3449;-482.0;?;146.0;90;379.0;821.0
3449;-797.0;259.0;-137.0;60;407.0;672.0
1194;-680.0;266.0;-227.0;60;404.0;691.0
-250;?;302.0;-189.0;64;405.0;790.0
500;-486.0;221.0;-62.0;75;387.0;927.0
87;-457.0;62.0;-10.0;92;368.0;975.0
206;-475.0;267.0;24.0;105;409.0;916.0
238;-525.0;468.0;-50.0;117;446.0;890.0
151;-507.0;615.0;-94.0;143;?;995.0
242;-375.0;657.0;-28.0;155;370.0;961.0
156;?;613.0;-10.0;156;334.0;963.0
165;-203.0;524.0;56.0;163;82.0;1008.0
160;-302.0;584.0;67.0;162;158.0;1051.0
149;-369.0;692.0;?;163;299.0;990.0
178;-254.0;783.0;57.0;163;480.0;941.0
184;-192.0;855.0;108.0;164;515.0;1009.0
192;-248.0;927.0;156.0;167;464.0;1083.0
114;-272.0;885.0;325.0;166;433.0;1172.0
88;-177.0;859.0;297.0;167;542.0;1050.0
138;-261.0;919.0;13.0;175;623.0;991.0
-128;-201.0;930.0;74.0;177;652.0;832.0
-188;-204.0;891.0;34.0;175;719.0;774.0
-129;-126.0;729.0;70.0;176;647.0;687.0
-187;-243.0;664.0;156.0;176;614.0;686.0
-178;-267.0;629.0;134.0;176;648.0;692.0
-226;-537.0;632.0;110.0;176;730.0;645.0
138;-196.0;687.0;146.0;176;743.0;769.0
347;140.0;603.0;-61.0;176;793.0;1019.0
466;-407.0;628.0;103.0;176;775.0;1016.0
847;-332.0;569.0;97.0;176;692.0;1248.0
827;-555.0;597.0;-18.0;176;524.0;1890.0
796;-307.0;865.0;-68.0;176;524.0;41.0
835;-101.0;811.0;-186.0;176;481.0;1316.0
786;-667.0;1060.0;-419.0;175;411.0;1869.0
629;-804.0;1232.0;-11.0;175;509.0;1049.0
405;-310.0;910.0;423.0;175;211.0;287.0
?;-575.0;1184.0;?;175;730.0;463.0
334;-538.0;1214.0;375.0;175;935.0;-413.0
?;285.0;1152.0;-197.0;175;542.0;1134.0
264;-659.0;1722.0;-199.0;175;1133.0;398.0
218;-1008.0;549.0;-71.0;175;957.0;891.0
243;-1319.0;-376.0;-234.0;175;-342.0;703.0
246;-968.0;486.0;-311.0;175;1311.0;771.0
255;-608.0;411.0;-275.0;175;1080.0;671.0
242;-561.0;735.0;-310.0;175;407.0;500.0
253;-668.0;690.0;?;175;-33.0;512.0
162;-857.0;851.0;-205.0;175;-950.0;676.0
66;-792.0;690.0;-178.0;176;199.0;446.0
134;-634.0;378.0;-246.0;176;435.0;812.0
?;-863.0;472.0;120.0;176;45.0;564.0
130;-570.0;495.0;-104.0;176;24.0;795.0
172;-922.0;545.0;158.0;176;-154.0;758.0
171;-1046.0;1249.0;-53.0;176;11.0;620.0
318;-665.0;872.0;-464.0;176;177.0;920.0
308;-809.0;834.0;-441.0;175;?;656.0
?;-627.0;597.0;-485.0;?;103.0;659.0
?;-456.0;330.0;-456.0;175;-37.0;1187.0
133;-745.0;491.0;84.0;?;-6.0;578.0
135;-624.0;306.0;-76.0;175;221.0;929.0
243;-901.0;656.0;-76.0;175;-231.0;422.0
242;-683.0;660.0;68.0;175;380.0;781.0
163;-717.0;314.0;10.0;175;-50.0;?
246;-887.0;942.0;-78.0;175;-136.0;552.0
208;-868.0;934.0;-217.0;175;168.0;?
285;-742.0;848.0;-172.0;175;-177.0;668.0
403;-796.0;699.0;-100.0;175;534.0;537.0
179;-688.0;738.0;-98.0;?;-50.0;652.0
196;-782.0;679.0;-168.0;174;158.0;?
-42;-705.0;756.0;-225.0;178;-29.0;?
-88;-777.0;697.0;-156.0;173;?;544.0
302;-821.0;739.0;-221.0;178;110.0;512.0
188;-826.0;704.0;-324.0;?;-92.0;567.0
159;-727.0;744.0;-295.0;169;-94.0;537.0
117;-831.0;679.0;-274.0;189;-177.0;521.0
16;-883.0;664.0;-248.0;?;146.0;417.0
97;-912.0;?;?;209;5.0;302.0
77;-862.0;637.0;-316.0;146;-16.0;583.0
94;-727.0;687.0;-336.0;-159;-34.0;702.0
?;-948.0;522.0;-103.0;-205;-46.0;543.0
75;-924.0;579.0;-256.0;-158;-40.0;525.0
71;-751.0;457.0;-357.0;-193;-57.0;567.0
55;-611.0;912.0;-298.0;-171;-117.0;551.0
60;-729.0;776.0;-172.0;-181;8.0;550.0
62;-795.0;636.0;-157.0;-181;-89.0;539.0
84;-804.0;620.0;-174.0;-177;-200.0;543.0
59;-794.0;?;-195.0;-182;-283.0;560.0
44;-820.0;652.0;-199.0;-178;-47.0;543.0
68;-763.0;693.0;-222.0;-179;89.0;555.0
63;-737.0;682.0;-241.0;-177;-151.0;630.0
60;-794.0;695.0;-216.0;-174;-96.0;545.0
46;-787.0;687.0;-158.0;-173;-9.0;567.0
31;-687.0;662.0;-136.0;-174;2.0;635.0
46;-742.0;651.0;-141.0;-175;-23.0;588.0
31;-645.0;665.0;-72.0;-176;-38.0;544.0
34;-660.0;716.0;-100.0;-177;?;588.0
43;-691.0;735.0;-86.0;-177;-13.0;559.0
4;-534.0;725.0;-48.0;-177;-79.0;678.0
76;?;697.0;?;-177;0.0;665.0
-37;-723.0;747.0;90.0;-177;16.0;677.0
84;-613.0;776.0;94.0;-177;-96.0;827.0
203;-623.0;805.0;98.0;-177;-6.0;?
234;-584.0;913.0;131.0;-177;72.0;735.0
1067;-506.0;937.0;68.0;-177;6.0;699.0
991;-572.0;1034.0;69.0;-177;43.0;727.0
420;-557.0;1026.0;66.0;-177;47.0;690.0
512;-465.0;924.0;104.0;-177;52.0;750.0
-264;-417.0;917.0;195.0;-177;187.0;?
-705;-492.0;880.0;213.0;-177;98.0;745.0
-348;-427.0;848.0;172.0;-177;137.0;841.0
-921;-499.0;919.0;133.0;-177;319.0;?
-810;-473.0;918.0;125.0;-177;206.0;872.0
-8;-542.0;923.0;?;-177;265.0;849.0
-247;-444.0;956.0;-9.0;-177;276.0;812.0
-192;-478.0;941.0;11.0;-177;247.0;875.0
-38;-458.0;?;4.0;-177;203.0;897.0
-142;-435.0;974.0;?;-177;397.0;892.0
-39;-420.0;940.0;8.0;-177;319.0;?
-88;-362.0;898.0;?;-177;319.0;855.0
-81;-416.0;919.0;27.0;-177;393.0;779.0
-62;-373.0;930.0;-30.0;-177;371.0;828.0
-71;-474.0;907.0;-45.0;-177;389.0;986.0
-68;-315.0;918.0;-67.0;-177;350.0;756.0
-70;-405.0;844.0;-67.0;-177;390.0;893.0
-67;-547.0;891.0;-95.0;-177;381.0;1166.0
-79;?;895.0;-39.0;-177;456.0;1029.0
-71;-460.0;820.0;-16.0;-177;440.0;?
-61;17.0;843.0;-77.0;-177;470.0;880.0
-63;355.0;1018.0;34.0;-177;421.0;663.0
-52;422.0;1008.0;47.0;?;?;938.0
-47;-2.0;942.0;46.0;-177;386.0;959.0
-56;-209.0;989.0;-1.0;-177;519.0;957.0
?;-207.0;932.0;-71.0;-177;453.0;929.0
-33;?;969.0;-96.0;?;498.0;1018.0
-26;81.0;967.0;-5.0;-177;634.0;947.0
-30;-7.0;932.0;39.0;-177;610.0;919.0
-28;212.0;?;?;-177;589.0;999.0
?;117.0;990.0;2.0;-177;797.0;978.0
-19;-45.0;943.0;-52.0;-177;808.0;1005.0
-19;-181.0;900.0;-72.0;?;1009.0;1022.0
-15;82.0;959.0;-21.0;-177;816.0;987.0
?;205.0;998.0;-12.0;-177;651.0;874.0
-15;133.0;979.0;4.0;-177;731.0;1083.0
-4;-86.0;942.0;28.0;?;?;921.0
-3;106.0;966.0;-25.0;-177;780.0;933.0
-3;-33.0;928.0;-19.0;-177;833.0;990.0
-6;27.0;983.0;?;-177;971.0;1027.0
-13;37.0;890.0;-29.0;-177;887.0;962.0
-12;64.0;918.0;-26.0;-177;817.0;969.0
-12;36.0;911.0;-3.0;-177;802.0;1021.0
-12;-30.0;958.0;?;-177;901.0;942.0
-12;-28.0;920.0;-45.0;-177;868.0;930.0
-11;-181.0;940.0;-29.0;-177;979.0;720.0
-8;?;948.0;-38.0;-177;731.0;582.0
-7;262.0;940.0;-52.0;-177;874.0;716.0
-7;222.0;897.0;-67.0;-177;825.0;527.0
-8;184.0;778.0;-29.0;-177;865.0;502.0
-7;19.0;662.0;91.0;-177;?;703.0
-9;15.0;754.0;192.0;-177;853.0;1161.0
-7;-94.0;686.0;153.0;-177;896.0;1083.0
-8;-36.0;711.0;-15.0;-177;818.0;1242.0
-15;-67.0;820.0;-189.0;-177;765.0;1365.0
3;-294.0;941.0;-89.0;-177;445.0;1039.0
?;-355.0;886.0;-104.0;-177;482.0;?
11;-385.0;?;-84.0;-177;698.0;?
7;?;940.0;-72.0;-177;575.0;838.0
-4;-485.0;762.0;-135.0;-177;463.0;717.0
15;-566.0;626.0;-103.0;-177;678.0;675.0
3;-548.0;587.0;-162.0;-177;1040.0;650.0
-12;-410.0;480.0;-154.0;-177;848.0;751.0
-1;-295.0;?;-132.0;-176;1144.0;746.0
-6;-350.0;391.0;-66.0;-170;1071.0;728.0
-14;-281.0;?;-55.0;-164;702.0;697.0
-29;-278.0;447.0;-5.0;-161;621.0;672.0
16;-254.0;456.0;33.0;-160;609.0;635.0
-37;-189.0;443.0;57.0;-161;448.0;523.0
24;-219.0;425.0;-44.0;-164;313.0;506.0
-32;-229.0;370.0;46.0;-167;260.0;483.0
-45;-97.0;271.0;49.0;-173;283.0;448.0
138;-49.0;165.0;143.0;-173;392.0;487.0
-246;-49.0;135.0;193.0;-172;426.0;488.0
706;-50.0;136.0;250.0;-173;425.0;548.0
1386;-76.0;149.0;251.0;-172;421.0;490.0
281;-49.0;206.0;?;-173;401.0;545.0
264;-30.0;217.0;243.0;-173;365.0;612.0
150;-56.0;244.0;302.0;-173;343.0;644.0
-20;-13.0;248.0;247.0;-173;326.0;614.0
390;-51.0;298.0;234.0;-173;311.0;625.0
?;-114.0;?;288.0;-173;?;652.0
102;-138.0;327.0;273.0;-173;359.0;649.0
38;-125.0;331.0;248.0;-173;382.0;650.0
-44;-86.0;352.0;222.0;-173;374.0;567.0
-16;-27.0;315.0;191.0;-173;378.0;517.0
50;28.0;284.0;189.0;-174;415.0;587.0
70;60.0;258.0;?;-173;484.0;652.0
21;162.0;234.0;199.0;-173;484.0;651.0
-19;173.0;250.0;245.0;-175;484.0;637.0
-134;186.0;281.0;290.0;-170;468.0;624.0
-450;181.0;285.0;350.0;-179;470.0;662.0
-692;125.0;351.0;388.0;-166;473.0;684.0
-658;59.0;353.0;349.0;-179;474.0;659.0
-670;73.0;415.0;302.0;-174;428.0;693.0
-694;0.0;501.0;250.0;-158;425.0;722.0
-623;-65.0;521.0;66.0;-218;491.0;621.0
-767;-138.0;479.0;-102.0;-11;606.0;624.0
-473;-182.0;467.0;-137.0;204;676.0;422.0
79;-244.0;324.0;-78.0;127;674.0;366.0
25;-324.0;137.0;-26.0;126;657.0;299.0
-16;-331.0;81.0;-16.0;136;641.0;308.0
37;?;97.0;91.0;124;620.0;345.0
13;-383.0;76.0;65.0;142;581.0;440.0
31;?;46.0;39.0;144;551.0;512.0
39;-397.0;121.0;19.0;151;617.0;591.0
70;-398.0;?;-76.0;155;531.0;541.0
-1;?;216.0;-101.0;168;412.0;542.0
-11;-235.0;240.0;-3.0;158;284.0;550.0
15;-91.0;211.0;-62.0;?;159.0;508.0
16;-220.0;279.0;31.0;?;52.0;683.0
39;-254.0;305.0;69.0;?;26.0;619.0
21;-278.0;338.0;-22.0;194;75.0;672.0
34;-323.0;508.0;69.0;-95;140.0;708.0
22;-228.0;409.0;57.0;-214;201.0;701.0
98;-299.0;397.0;-87.0;-144;218.0;685.0
106;?;?;-49.0;-174;253.0;766.0
104;-370.0;310.0;95.0;?;271.0;827.0
207;-212.0;241.0;181.0;-168;389.0;698.0
?;-118.0;287.0;19.0;-176;381.0;613.0
356;-156.0;399.0;153.0;-167;347.0;?
390;-254.0;331.0;187.0;-174;346.0;654.0
552;-302.0;184.0;100.0;-172;?;612.0
1362;-269.0;304.0;50.0;-173;400.0;535.0
1423;-218.0;282.0;52.0;-173;404.0;485.0
717;-222.0;209.0;91.0;?;406.0;?
416;-204.0;150.0;96.0;-172;433.0;484.0
419;-222.0;172.0;90.0;-173;505.0;501.0
403;-204.0;174.0;?;-172;472.0;480.0
193;-240.0;171.0;?;-172;423.0;494.0
141;-272.0;193.0;118.0;-173;478.0;497.0
324;-221.0;216.0;83.0;-168;391.0;514.0
-867;-264.0;217.0;97.0;-179;322.0;?
-2217;-328.0;216.0;47.0;-164;312.0;549.0
-2205;-411.0;183.0;-75.0;-179;323.0;?
-210;-392.0;208.0;-39.0;-173;294.0;562.0
1955;-414.0;169.0;217.0;-157;275.0;587.0
-67;-454.0;53.0;-153.0;-218;274.0;477.0
-1642;-491.0;135.0;-216.0;-2;258.0;424.0
?;-464.0;302.0;-127.0;188;259.0;?
239;-574.0;232.0;-165.0;64;254.0;372.0
-226;-454.0;98.0;-155.0;45;266.0;409.0
-81;-287.0;98.0;-104.0;58;272.0;455.0
16;-310.0;23.0;?;58;260.0;459.0
-27;-348.0;-36.0;-73.0;77;201.0;406.0
-29;-298.0;115.0;-60.0;102;226.0;404.0
-28;?;190.0;-86.0;106;222.0;?
-32;-344.0;158.0;-28.0;147;85.0;565.0
-30;?;122.0;39.0;211;56.0;592.0
-35;-426.0;144.0;28.0;-36;67.0;581.0
0;?;202.0;-19.0;-223;-33.0;600.0
-41;-485.0;?;37.0;-141;77.0;707.0
-27;-537.0;310.0;66.0;-176;174.0;775.0
18;-522.0;309.0;25.0;-175;157.0;755.0
?;-506.0;349.0;-114.0;-142;150.0;734.0
96;-457.0;336.0;47.0;-225;143.0;893.0
161;-404.0;249.0;169.0;-31;194.0;781.0
442;-278.0;149.0;30.0;218;225.0;579.0
620;-259.0;?;98.0;?;252.0;612.0
170;-250.0;268.0;227.0;170;244.0;?
305;-295.0;63.0;184.0;182;226.0;567.0
897;-195.0;90.0;97.0;163;?;477.0
743;-155.0;?;?;177;312.0;481.0
?;-162.0;202.0;141.0;168;329.0;485.0
430;-188.0;122.0;171.0;172;339.0;499.0
160;-113.0;118.0;149.0;172;436.0;490.0
-183;-176.0;127.0;145.0;170;383.0;509.0
-487;-182.0;140.0;132.0;172;333.0;539.0
-381;-139.0;139.0;132.0;171;373.0;522.0
-592;-145.0;143.0;148.0;171;368.0;593.0
-1533;-176.0;174.0;195.0;171;?;631.0
-1591;-247.0;167.0;64.0;?;286.0;?
-1360;-309.0;243.0;-10.0;172;316.0;541.0
-1773;-420.0;302.0;199.0;169;329.0;688.0
-943;-504.0;247.0;38.0;172;330.0;577.0
275;-475.0;209.0;-343.0;168;340.0;428.0
140;-341.0;398.0;-90.0;154;337.0;615.0
96;-582.0;336.0;11.0;135;349.0;589.0
220;?;159.0;-140.0;94;357.0;470.0
84;?;303.0;-132.0;74;414.0;408.0
136;-409.0;414.0;-103.0;87;395.0;466.0
170;-365.0;171.0;-26.0;84;309.0;538.0
137;-343.0;60.0;-3.0;93;237.0;550.0
134;-345.0;151.0;27.0;110;305.0;?
169;-374.0;224.0;19.0;110;197.0;581.0
160;-413.0;261.0;7.0;?;67.0;591.0
136;-435.0;281.0;-9.0;149;274.0;591.0
129;-467.0;?;-93.0;186;114.0;593.0
155;-518.0;261.0;-216.0;183;17.0;651.0
?;-536.0;259.0;-79.0;-112;73.0;715.0
137;-577.0;226.0;-93.0;-221;152.0;679.0
154;-524.0;208.0;-134.0;-137;251.0;662.0
109;-469.0;208.0;-36.0;-190;295.0;753.0
114;-418.0;187.0;126.0;-165;280.0;835.0
111;-319.0;192.0;126.0;-173;253.0;642.0
6;-127.0;263.0;103.0;-221;251.0;557.0
400;?;385.0;190.0;45;233.0;620.0
519;-252.0;309.0;222.0;222;215.0;592.0
661;?;203.0;?;160;227.0;611.0
1077;-245.0;258.0;70.0;182;209.0;536.0
566;-236.0;216.0;38.0;180;187.0;509.0
38;-162.0;113.0;76.0;?;245.0;493.0
-42;-160.0;48.0;60.0;174;340.0;459.0
-161;-146.0;31.0;27.0;189;415.0;415.0
-268;-209.0;67.0;47.0;165;342.0;412.0
?;-210.0;36.0;99.0;187;387.0;438.0
34;-232.0;72.0;53.0;198;374.0;450.0
67;-253.0;84.0;36.0;-96;310.0;447.0
55;-309.0;154.0;78.0;-215;309.0;492.0
-15;-401.0;181.0;-9.0;-169;299.0;511.0
60;-469.0;193.0;-35.0;-177;321.0;546.0
821;-489.0;235.0;120.0;-181;319.0;615.0
916;-588.0;183.0;-148.0;-195;275.0;495.0
-782;-528.0;185.0;-351.0;72;238.0;446.0
