InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-366.0;-340.0;-548.0;-631.0;748.0;557.0;-510.0
-365.0;-340.0;-547.0;-641.0;757.0;556.0;-517.0
-365.0;-341.0;?;-648.0;762.0;557.0;-524.0
-368.0;-345.0;-547.0;-650.0;766.0;560.0;-529.0
-372.0;-352.0;-550.0;-646.0;768.0;565.0;-530.0
-375.0;-362.0;-558.0;-638.0;766.0;575.0;-527.0
-384.0;-373.0;-569.0;-628.0;761.0;588.0;-523.0
-396.0;-383.0;-577.0;-614.0;754.0;600.0;-521.0
-404.0;-389.0;-586.0;-593.0;740.0;?;-521.0
-409.0;-393.0;-593.0;-566.0;720.0;614.0;-524.0
-412.0;-390.0;-596.0;-533.0;694.0;609.0;-522.0
?;-382.0;-596.0;-498.0;666.0;598.0;-517.0
-410.0;-376.0;-598.0;-463.0;639.0;588.0;-512.0
-407.0;-371.0;-601.0;-431.0;616.0;586.0;-508.0
-407.0;-365.0;-604.0;-401.0;598.0;593.0;-505.0
-407.0;-360.0;-607.0;-372.0;586.0;606.0;-498.0
-409.0;-357.0;-609.0;-346.0;578.0;620.0;-488.0
-415.0;-355.0;-612.0;-324.0;572.0;636.0;-479.0
-423.0;-359.0;-615.0;-308.0;569.0;649.0;-472.0
-434.0;-363.0;-618.0;-299.0;571.0;661.0;-469.0
-444.0;-364.0;-621.0;?;576.0;671.0;-466.0
-456.0;?;-623.0;-307.0;583.0;677.0;-466.0
-467.0;-367.0;-624.0;-325.0;592.0;678.0;-467.0
-475.0;-369.0;-619.0;-351.0;603.0;671.0;-467.0
-478.0;-369.0;-611.0;-383.0;617.0;657.0;-467.0
-479.0;-367.0;-604.0;-420.0;632.0;638.0;-467.0
-479.0;-367.0;-593.0;-459.0;647.0;614.0;-475.0
-473.0;-372.0;-575.0;-484.0;665.0;588.0;-486.0
-464.0;-376.0;-555.0;-496.0;678.0;569.0;-502.0
-459.0;-382.0;-539.0;-503.0;692.0;553.0;-522.0
-454.0;-390.0;-534.0;-514.0;712.0;550.0;-545.0
-448.0;-398.0;-536.0;-533.0;731.0;565.0;-565.0
-442.0;-405.0;-544.0;-553.0;745.0;584.0;-583.0
-436.0;-412.0;-553.0;-570.0;755.0;601.0;-601.0
-428.0;-418.0;-561.0;-582.0;761.0;614.0;-618.0
?;-421.0;-569.0;-589.0;765.0;624.0;-633.0
-409.0;-422.0;-574.0;?;768.0;634.0;-647.0
-401.0;-422.0;-576.0;-588.0;771.0;649.0;-658.0
-391.0;-423.0;-579.0;-577.0;774.0;668.0;-666.0
-383.0;-425.0;-582.0;-558.0;776.0;685.0;-673.0
-377.0;-428.0;-587.0;-536.0;774.0;697.0;-680.0
-374.0;-430.0;-593.0;-518.0;772.0;711.0;-686.0
-376.0;-435.0;-601.0;-501.0;768.0;727.0;-688.0
-383.0;-442.0;-613.0;-488.0;759.0;738.0;-687.0
-395.0;-454.0;?;-482.0;749.0;741.0;-685.0
?;-465.0;-629.0;-475.0;740.0;736.0;-683.0
-414.0;-475.0;-634.0;-469.0;731.0;734.0;-686.0
-428.0;-487.0;-638.0;-464.0;721.0;729.0;-695.0
?;?;-642.0;-463.0;713.0;?;-701.0
-447.0;-499.0;-644.0;-463.0;709.0;715.0;-704.0
-455.0;?;-646.0;-465.0;707.0;711.0;-706.0
-464.0;?;-646.0;-469.0;708.0;712.0;-708.0
-471.0;-508.0;-646.0;?;713.0;718.0;?
-479.0;-512.0;-646.0;-485.0;720.0;727.0;-711.0
-489.0;-515.0;-646.0;-499.0;725.0;734.0;-713.0
-499.0;-522.0;-645.0;-517.0;731.0;735.0;-715.0
-508.0;-530.0;-643.0;-539.0;737.0;729.0;-717.0
-515.0;-537.0;-640.0;-566.0;743.0;?;-719.0
-519.0;-542.0;-638.0;-597.0;748.0;706.0;-723.0
-523.0;-546.0;-636.0;-632.0;753.0;691.0;?
-523.0;-551.0;-631.0;-669.0;761.0;673.0;-731.0
-522.0;-554.0;?;-702.0;773.0;655.0;-734.0
-522.0;-558.0;-608.0;-730.0;786.0;642.0;-735.0
-525.0;-564.0;?;-751.0;800.0;634.0;-736.0
-525.0;-571.0;-571.0;-764.0;814.0;630.0;-739.0
-521.0;-578.0;-552.0;-769.0;825.0;629.0;-745.0
-517.0;-587.0;?;-774.0;835.0;626.0;-752.0
-510.0;-598.0;?;-780.0;838.0;621.0;-758.0
-502.0;-607.0;-515.0;-784.0;836.0;618.0;?
-492.0;-614.0;-507.0;-783.0;830.0;619.0;-763.0
-484.0;-618.0;-498.0;-781.0;824.0;618.0;-764.0
-476.0;-621.0;-492.0;-779.0;820.0;618.0;-765.0
-468.0;-623.0;?;-775.0;815.0;620.0;-765.0
-460.0;-623.0;-485.0;-769.0;809.0;624.0;-767.0
-453.0;-623.0;-485.0;-765.0;802.0;627.0;?
-449.0;-622.0;-486.0;-760.0;796.0;630.0;-768.0
-447.0;-622.0;-487.0;-755.0;788.0;634.0;-768.0
-446.0;-623.0;-488.0;-749.0;781.0;637.0;-767.0
-445.0;-624.0;-491.0;?;774.0;642.0;-765.0
?;-626.0;-497.0;-739.0;768.0;646.0;-764.0
-449.0;-627.0;-504.0;-734.0;762.0;652.0;-765.0
-453.0;-631.0;-515.0;-729.0;757.0;659.0;-764.0
-456.0;-636.0;-527.0;-726.0;755.0;?;-761.0
-460.0;-637.0;-540.0;-724.0;756.0;?;-762.0
-466.0;?;-554.0;-722.0;757.0;677.0;-761.0
-468.0;?;-570.0;-721.0;759.0;679.0;-760.0
-466.0;-643.0;-584.0;-719.0;759.0;678.0;-759.0
-468.0;-644.0;-592.0;-716.0;758.0;674.0;-759.0
-472.0;-645.0;-596.0;-707.0;755.0;673.0;-760.0
?;-645.0;-592.0;-691.0;754.0;675.0;-760.0
-473.0;?;-586.0;-670.0;?;679.0;-760.0
-470.0;-644.0;-579.0;-649.0;752.0;682.0;-760.0
-468.0;-643.0;-575.0;-630.0;751.0;684.0;-761.0
-468.0;-642.0;-571.0;-617.0;751.0;683.0;-761.0
-468.0;-642.0;-567.0;-610.0;751.0;682.0;-761.0
-469.0;?;-563.0;-609.0;748.0;680.0;-762.0
-470.0;-640.0;-560.0;-613.0;744.0;679.0;-762.0
-468.0;-642.0;-557.0;-625.0;741.0;678.0;-759.0
-464.0;-646.0;-553.0;-643.0;738.0;674.0;-754.0
-461.0;-649.0;-547.0;-665.0;736.0;666.0;-748.0
-461.0;-655.0;-537.0;-691.0;733.0;?;-740.0
-458.0;?;-527.0;-713.0;724.0;634.0;-730.0
-450.0;-661.0;-508.0;-724.0;716.0;617.0;-721.0
-439.0;-655.0;-483.0;-732.0;717.0;600.0;-716.0
-428.0;-649.0;-458.0;-742.0;720.0;584.0;-709.0
-415.0;-643.0;?;-750.0;713.0;567.0;-700.0
-403.0;-638.0;-394.0;-748.0;697.0;547.0;-688.0
-392.0;-634.0;-360.0;-735.0;675.0;522.0;-674.0
-378.0;-629.0;-332.0;-720.0;651.0;493.0;-657.0
-360.0;-622.0;-307.0;-705.0;626.0;465.0;-640.0
-341.0;-612.0;-286.0;-689.0;602.0;443.0;-622.0
-323.0;-602.0;-268.0;-671.0;578.0;430.0;-605.0
?;-593.0;-256.0;-650.0;555.0;424.0;-587.0
-295.0;-584.0;-249.0;-630.0;532.0;423.0;-569.0
-284.0;-575.0;-246.0;-611.0;507.0;426.0;-551.0
?;-569.0;-244.0;-592.0;?;430.0;-536.0
-278.0;-563.0;-242.0;-572.0;456.0;434.0;-523.0
-277.0;-561.0;-241.0;-551.0;430.0;436.0;-507.0
-276.0;-559.0;-246.0;-535.0;412.0;436.0;-489.0
-281.0;-555.0;-247.0;-527.0;394.0;430.0;-476.0
?;-548.0;-242.0;-520.0;380.0;423.0;-455.0
-275.0;-535.0;-238.0;-512.0;370.0;412.0;?
-258.0;-515.0;-233.0;-505.0;358.0;395.0;-395.0
-243.0;-501.0;-222.0;-499.0;345.0;375.0;-375.0
-237.0;-491.0;-210.0;-498.0;336.0;355.0;-359.0
-238.0;-481.0;-194.0;-500.0;329.0;338.0;-342.0
-243.0;-471.0;-179.0;-507.0;327.0;328.0;-322.0
-244.0;-463.0;-170.0;-510.0;326.0;320.0;-304.0
-242.0;-456.0;-165.0;-509.0;?;314.0;-288.0
-240.0;-450.0;-159.0;-502.0;316.0;307.0;?
-240.0;-446.0;-152.0;-491.0;303.0;301.0;-261.0
-242.0;-442.0;-142.0;-476.0;284.0;293.0;-250.0
-247.0;-441.0;-131.0;-458.0;265.0;287.0;-241.0
-251.0;-445.0;-122.0;-439.0;247.0;283.0;-231.0
-257.0;-448.0;-114.0;-420.0;230.0;280.0;-220.0
-270.0;-454.0;-106.0;-401.0;211.0;276.0;-213.0
-288.0;?;-96.0;-380.0;191.0;272.0;-207.0
-304.0;-460.0;-87.0;-357.0;169.0;266.0;-200.0
-311.0;-457.0;-78.0;?;145.0;257.0;-192.0
-314.0;-450.0;-71.0;-313.0;?;250.0;-189.0
-317.0;-445.0;-70.0;-300.0;116.0;248.0;-192.0
-325.0;-440.0;-69.0;-292.0;107.0;249.0;-199.0
-333.0;-434.0;-68.0;-282.0;98.0;245.0;-206.0
-342.0;-425.0;-65.0;-273.0;90.0;240.0;-211.0
-355.0;-418.0;-62.0;-266.0;81.0;232.0;-219.0
-369.0;-413.0;-59.0;-263.0;75.0;?;?
-375.0;-409.0;-57.0;-259.0;70.0;219.0;-233.0
-380.0;?;-55.0;-256.0;66.0;212.0;-237.0
-387.0;-400.0;-53.0;-255.0;62.0;207.0;-240.0
?;-396.0;-53.0;-253.0;61.0;205.0;-241.0
-385.0;-394.0;-55.0;?;61.0;204.0;-245.0
-379.0;-394.0;?;-254.0;61.0;206.0;-248.0
-377.0;-394.0;-61.0;-254.0;62.0;208.0;-248.0
-380.0;-394.0;-63.0;-254.0;63.0;209.0;-248.0
-380.0;-394.0;-64.0;-255.0;64.0;210.0;-248.0
-379.0;-392.0;-64.0;-256.0;64.0;209.0;-250.0
-377.0;-389.0;-61.0;-257.0;63.0;207.0;-254.0
-375.0;-383.0;-57.0;-256.0;61.0;202.0;-259.0
-376.0;-373.0;-53.0;-256.0;60.0;196.0;-264.0
-377.0;-362.0;-48.0;-256.0;58.0;192.0;-268.0
-380.0;-350.0;-44.0;-257.0;59.0;188.0;-271.0
-385.0;-338.0;-40.0;-259.0;60.0;?;?
-389.0;-331.0;-37.0;-263.0;62.0;183.0;-274.0
-394.0;-327.0;?;-267.0;65.0;180.0;?
-400.0;-325.0;-29.0;-272.0;70.0;177.0;-265.0
-406.0;-327.0;-26.0;-279.0;74.0;174.0;-255.0
-411.0;-333.0;-22.0;-287.0;79.0;171.0;-243.0
-417.0;-340.0;-18.0;?;84.0;166.0;-230.0
-426.0;-350.0;-12.0;-299.0;88.0;161.0;-214.0
?;-358.0;?;-305.0;91.0;155.0;-195.0
-444.0;-369.0;?;?;95.0;?;?
-453.0;-382.0;4.0;-316.0;99.0;147.0;-156.0
-456.0;-396.0;7.0;-320.0;102.0;144.0;-137.0
-454.0;-411.0;10.0;-322.0;105.0;141.0;-119.0
?;-424.0;12.0;-324.0;107.0;140.0;-101.0
-448.0;-437.0;11.0;-326.0;111.0;141.0;-82.0
-443.0;-449.0;8.0;-331.0;115.0;?;-63.0
-438.0;-462.0;6.0;-334.0;119.0;145.0;-45.0
-432.0;-473.0;6.0;-335.0;120.0;145.0;-28.0
-426.0;-483.0;9.0;-334.0;118.0;142.0;-10.0
-417.0;-493.0;14.0;-332.0;117.0;138.0;7.0
?;-503.0;?;-331.0;115.0;135.0;23.0
-397.0;-513.0;21.0;?;115.0;134.0;37.0
-388.0;-519.0;22.0;-332.0;116.0;135.0;50.0
-381.0;-525.0;25.0;-333.0;116.0;135.0;62.0
-374.0;-530.0;28.0;-333.0;115.0;133.0;72.0
?;-534.0;32.0;-331.0;114.0;129.0;81.0
-361.0;-536.0;37.0;-330.0;112.0;124.0;90.0
-356.0;-538.0;42.0;-328.0;109.0;119.0;97.0
-351.0;-538.0;48.0;-326.0;107.0;114.0;104.0
-346.0;-538.0;53.0;-325.0;?;107.0;111.0
-341.0;-538.0;58.0;-323.0;101.0;101.0;117.0
-337.0;-538.0;63.0;-320.0;98.0;96.0;122.0
-333.0;-537.0;66.0;-318.0;95.0;91.0;127.0
-330.0;-537.0;69.0;-316.0;92.0;?;131.0
-326.0;-535.0;71.0;-313.0;89.0;87.0;134.0
-323.0;-534.0;73.0;-311.0;86.0;84.0;137.0
-320.0;-533.0;75.0;-308.0;83.0;82.0;139.0
-317.0;-533.0;76.0;-307.0;81.0;81.0;141.0
-315.0;-532.0;77.0;-305.0;79.0;79.0;143.0
-314.0;-533.0;78.0;-304.0;78.0;78.0;144.0
-312.0;-534.0;78.0;-305.0;77.0;78.0;144.0
-310.0;-536.0;78.0;-305.0;77.0;78.0;145.0
-309.0;-538.0;78.0;-305.0;77.0;77.0;146.0
?;-539.0;79.0;-306.0;78.0;78.0;146.0
-306.0;-541.0;79.0;-306.0;79.0;77.0;147.0
-305.0;-543.0;79.0;-307.0;80.0;76.0;146.0
-303.0;-545.0;79.0;?;82.0;76.0;146.0
-302.0;-547.0;79.0;-309.0;82.0;76.0;146.0
-301.0;-549.0;79.0;-309.0;83.0;75.0;146.0
-300.0;?;?;-310.0;84.0;75.0;146.0
-300.0;-553.0;79.0;-311.0;85.0;75.0;146.0
-298.0;-554.0;80.0;-311.0;85.0;75.0;147.0
-296.0;-556.0;80.0;-311.0;86.0;75.0;148.0
-294.0;-557.0;81.0;-311.0;86.0;76.0;149.0
-294.0;-559.0;81.0;?;86.0;76.0;149.0
-294.0;-560.0;82.0;-310.0;86.0;76.0;150.0
-293.0;-562.0;82.0;-310.0;86.0;76.0;150.0
-293.0;-564.0;82.0;-310.0;86.0;75.0;151.0
-292.0;-565.0;83.0;-310.0;86.0;75.0;152.0
-293.0;-566.0;?;-311.0;87.0;?;153.0
-293.0;-568.0;84.0;-311.0;86.0;74.0;153.0
-292.0;-569.0;85.0;-311.0;86.0;73.0;154.0
-291.0;-570.0;85.0;-311.0;85.0;73.0;154.0
-290.0;?;?;-310.0;86.0;73.0;155.0
-289.0;-572.0;85.0;-311.0;86.0;73.0;155.0
-289.0;-573.0;85.0;-310.0;86.0;73.0;155.0
-288.0;-574.0;84.0;-310.0;86.0;73.0;156.0
-286.0;-574.0;85.0;?;85.0;73.0;156.0
-285.0;-574.0;84.0;-309.0;84.0;73.0;157.0
-283.0;-574.0;84.0;-309.0;84.0;73.0;156.0
-282.0;-575.0;83.0;-309.0;84.0;73.0;156.0
-281.0;-575.0;83.0;-308.0;83.0;73.0;157.0
-280.0;-575.0;83.0;-307.0;83.0;74.0;157.0
-280.0;-576.0;83.0;-307.0;83.0;74.0;157.0
-279.0;-576.0;82.0;-307.0;83.0;75.0;157.0
-279.0;-576.0;82.0;-308.0;83.0;75.0;158.0
-278.0;-577.0;83.0;-308.0;83.0;75.0;158.0
-278.0;-578.0;83.0;-308.0;83.0;75.0;158.0
-277.0;-579.0;83.0;-309.0;84.0;?;159.0
-277.0;-580.0;83.0;-309.0;84.0;75.0;159.0
-278.0;-581.0;83.0;-310.0;85.0;75.0;159.0
-278.0;-582.0;83.0;-310.0;85.0;75.0;?
-277.0;-583.0;82.0;-311.0;?;75.0;159.0
-276.0;-584.0;82.0;-311.0;87.0;76.0;159.0
-276.0;?;82.0;-312.0;87.0;76.0;159.0
-276.0;-586.0;82.0;-311.0;87.0;76.0;158.0
-275.0;-586.0;81.0;-311.0;87.0;77.0;158.0
-275.0;-587.0;81.0;-310.0;87.0;77.0;158.0
-273.0;-587.0;?;-310.0;87.0;76.0;158.0
-273.0;-588.0;?;-311.0;87.0;77.0;158.0
-272.0;-588.0;81.0;-311.0;88.0;77.0;158.0
-272.0;-589.0;81.0;-311.0;88.0;77.0;159.0
-271.0;-590.0;81.0;-311.0;89.0;?;159.0
-270.0;-590.0;80.0;-312.0;89.0;?;160.0
-269.0;-591.0;80.0;-312.0;89.0;?;160.0
?;-592.0;81.0;-313.0;90.0;78.0;161.0
-268.0;-592.0;81.0;-313.0;90.0;78.0;161.0
-268.0;-593.0;80.0;-313.0;90.0;78.0;161.0
-267.0;-593.0;80.0;-313.0;90.0;78.0;162.0
-267.0;-593.0;80.0;-314.0;91.0;79.0;162.0
-268.0;-594.0;80.0;-314.0;91.0;79.0;162.0
-268.0;-594.0;80.0;-313.0;91.0;79.0;162.0
-267.0;-593.0;79.0;-313.0;91.0;79.0;162.0
-267.0;-593.0;78.0;-312.0;91.0;80.0;162.0
-268.0;-593.0;78.0;-313.0;91.0;81.0;162.0
-269.0;-593.0;77.0;-313.0;90.0;82.0;161.0
-270.0;-592.0;76.0;-313.0;?;83.0;161.0
-271.0;-590.0;75.0;-312.0;90.0;83.0;160.0
?;-588.0;75.0;-311.0;90.0;83.0;159.0
-277.0;-586.0;74.0;-311.0;90.0;84.0;158.0
-280.0;-583.0;73.0;-311.0;89.0;85.0;157.0
-283.0;-580.0;72.0;-310.0;89.0;85.0;156.0
-287.0;-577.0;71.0;-309.0;89.0;86.0;155.0
-292.0;-574.0;69.0;-309.0;89.0;87.0;153.0
-297.0;-570.0;68.0;-308.0;89.0;88.0;151.0
-302.0;-566.0;?;-308.0;89.0;89.0;149.0
-305.0;-560.0;67.0;-308.0;88.0;?;147.0
-310.0;-554.0;69.0;-307.0;87.0;86.0;141.0
-316.0;-547.0;69.0;-307.0;86.0;85.0;134.0
-323.0;-540.0;70.0;-307.0;86.0;84.0;125.0
-331.0;?;70.0;-308.0;86.0;83.0;111.0
-340.0;-522.0;70.0;-307.0;86.0;81.0;94.0
-348.0;?;72.0;-306.0;84.0;78.0;75.0
-356.0;-501.0;73.0;-305.0;83.0;76.0;54.0
-363.0;-490.0;75.0;-305.0;82.0;76.0;31.0
-367.0;-475.0;76.0;-304.0;?;77.0;?
-369.0;-460.0;75.0;-303.0;82.0;78.0;-17.0
-367.0;-445.0;73.0;-302.0;82.0;81.0;-42.0
?;-428.0;70.0;-301.0;82.0;84.0;-68.0
-363.0;-414.0;67.0;-300.0;82.0;?;-94.0
-358.0;-403.0;63.0;-299.0;81.0;?;-117.0
-349.0;-390.0;59.0;-297.0;81.0;97.0;-137.0
-337.0;-380.0;55.0;-294.0;?;?;-158.0
-323.0;-374.0;52.0;-289.0;75.0;105.0;-177.0
-307.0;-368.0;50.0;-282.0;70.0;?;-197.0
-297.0;-365.0;48.0;-276.0;66.0;112.0;-213.0
-286.0;-361.0;46.0;-270.0;62.0;116.0;-227.0
-276.0;-356.0;44.0;-265.0;58.0;118.0;-239.0
-271.0;-353.0;44.0;?;54.0;118.0;-251.0
-267.0;-351.0;45.0;-257.0;51.0;116.0;-262.0
-264.0;-349.0;46.0;?;47.0;113.0;-270.0
-261.0;-348.0;47.0;-251.0;45.0;109.0;?
?;-349.0;45.0;-250.0;44.0;106.0;-277.0
-259.0;?;?;-253.0;45.0;106.0;-280.0
-261.0;-354.0;37.0;-254.0;46.0;?;-283.0
-265.0;-358.0;34.0;-254.0;45.0;108.0;-285.0
-270.0;-361.0;30.0;-253.0;45.0;?;-286.0
-273.0;-359.0;26.0;-252.0;45.0;?;-284.0
-272.0;-354.0;21.0;-252.0;45.0;116.0;-278.0
-273.0;-348.0;16.0;-251.0;45.0;120.0;-273.0
-275.0;-343.0;11.0;-250.0;44.0;123.0;-267.0
-280.0;-341.0;6.0;-248.0;43.0;124.0;?
-289.0;-339.0;2.0;-245.0;42.0;125.0;-258.0
-295.0;-339.0;-1.0;-243.0;40.0;126.0;-256.0
-299.0;-339.0;-3.0;-241.0;36.0;126.0;-254.0
-304.0;-337.0;-3.0;-237.0;33.0;124.0;-254.0
-305.0;-335.0;-2.0;-233.0;29.0;122.0;-253.0
-305.0;-334.0;-1.0;-229.0;?;120.0;-253.0
-304.0;-333.0;-1.0;-225.0;21.0;119.0;-254.0
-300.0;-333.0;-1.0;-221.0;18.0;119.0;-253.0
-300.0;-333.0;-1.0;-218.0;14.0;120.0;-252.0
-303.0;-335.0;?;-214.0;11.0;121.0;-253.0
-303.0;-338.0;-1.0;-210.0;7.0;121.0;-251.0
-300.0;-340.0;0.0;-207.0;?;121.0;-248.0
-294.0;-342.0;0.0;-205.0;3.0;122.0;?
-282.0;-345.0;0.0;-204.0;1.0;?;-239.0
-269.0;-344.0;1.0;-203.0;1.0;119.0;-233.0
-260.0;-342.0;1.0;-203.0;0.0;117.0;-236.0
-267.0;-344.0;2.0;-203.0;0.0;114.0;-241.0
-268.0;-347.0;3.0;-203.0;-1.0;111.0;-240.0
-263.0;-346.0;4.0;-205.0;0.0;109.0;-235.0
-259.0;-343.0;4.0;-207.0;1.0;108.0;-233.0
-258.0;-342.0;5.0;-207.0;1.0;106.0;-230.0
-253.0;-342.0;7.0;-207.0;0.0;103.0;-225.0
-244.0;-341.0;9.0;-207.0;-1.0;100.0;-221.0
-237.0;-338.0;?;-207.0;-2.0;?;-219.0
-230.0;-332.0;15.0;-206.0;-4.0;93.0;-218.0
-219.0;-324.0;20.0;-205.0;-8.0;?;-217.0
-205.0;-310.0;27.0;-201.0;-14.0;76.0;-217.0
-189.0;-294.0;35.0;?;-20.0;66.0;-216.0
-166.0;-273.0;42.0;-191.0;-27.0;56.0;-213.0
-137.0;-250.0;48.0;-185.0;-35.0;48.0;-207.0
-104.0;-219.0;54.0;-177.0;-43.0;41.0;-197.0
-74.0;-186.0;62.0;?;-54.0;32.0;-186.0
-47.0;-158.0;73.0;-157.0;-67.0;21.0;-174.0
-22.0;-134.0;86.0;-145.0;-82.0;8.0;-157.0
4.0;-108.0;?;-132.0;-96.0;-6.0;-137.0
?;-91.0;114.0;?;-110.0;-19.0;-120.0
54.0;-82.0;129.0;-108.0;-124.0;-33.0;-99.0
?;-74.0;143.0;-96.0;-138.0;-47.0;-74.0
95.0;?;158.0;-84.0;-151.0;-63.0;-48.0
117.0;-56.0;171.0;-73.0;-162.0;-78.0;-24.0
139.0;-47.0;183.0;-64.0;-173.0;-93.0;-4.0
158.0;-40.0;195.0;-53.0;-184.0;-107.0;13.0
174.0;-34.0;206.0;-43.0;-196.0;-120.0;28.0
185.0;-31.0;219.0;-33.0;-208.0;-133.0;43.0
?;-25.0;230.0;-24.0;-218.0;-144.0;60.0
208.0;-14.0;243.0;-15.0;-229.0;-152.0;83.0
222.0;1.0;260.0;-1.0;-243.0;-163.0;107.0
234.0;19.0;280.0;20.0;-262.0;-179.0;132.0
240.0;34.0;301.0;45.0;-284.0;-202.0;153.0
239.0;45.0;321.0;71.0;-305.0;-224.0;170.0
231.0;51.0;339.0;94.0;-322.0;-242.0;?
220.0;55.0;353.0;115.0;-333.0;-251.0;198.0
210.0;58.0;362.0;134.0;?;-252.0;210.0
201.0;62.0;368.0;152.0;-345.0;-250.0;220.0
194.0;65.0;?;166.0;-347.0;-248.0;228.0
190.0;69.0;369.0;170.0;-346.0;-248.0;237.0
192.0;75.0;369.0;162.0;-346.0;-251.0;245.0
200.0;84.0;373.0;152.0;-347.0;-261.0;256.0
215.0;96.0;379.0;140.0;?;-278.0;267.0
236.0;108.0;386.0;129.0;-352.0;-298.0;279.0
260.0;121.0;394.0;117.0;-353.0;?;290.0
?;133.0;401.0;106.0;-354.0;-332.0;297.0
309.0;146.0;407.0;96.0;-354.0;-344.0;305.0
329.0;158.0;411.0;89.0;-353.0;-354.0;309.0
344.0;168.0;414.0;84.0;-353.0;-361.0;311.0
354.0;175.0;416.0;81.0;-357.0;-364.0;311.0
361.0;180.0;417.0;84.0;-362.0;-364.0;312.0
362.0;180.0;419.0;95.0;-369.0;-362.0;309.0
358.0;?;421.0;113.0;-380.0;-357.0;302.0
351.0;169.0;420.0;136.0;-392.0;-352.0;297.0
341.0;167.0;410.0;152.0;-400.0;-347.0;295.0
329.0;168.0;396.0;154.0;-401.0;-340.0;300.0
321.0;171.0;381.0;150.0;-401.0;-327.0;310.0
315.0;172.0;?;?;-413.0;-323.0;322.0
308.0;169.0;395.0;182.0;-437.0;-340.0;333.0
299.0;?;411.0;213.0;-462.0;-365.0;341.0
288.0;154.0;421.0;241.0;-480.0;-385.0;347.0
276.0;146.0;424.0;262.0;-494.0;-396.0;352.0
266.0;141.0;425.0;277.0;-506.0;-398.0;356.0
257.0;139.0;427.0;290.0;-517.0;?;361.0
252.0;141.0;429.0;304.0;-527.0;-394.0;364.0
251.0;143.0;432.0;320.0;-539.0;-394.0;366.0
253.0;144.0;435.0;336.0;-550.0;-396.0;366.0
258.0;143.0;438.0;349.0;-559.0;-399.0;363.0
266.0;141.0;441.0;359.0;-562.0;-397.0;358.0
278.0;140.0;442.0;363.0;-560.0;-390.0;350.0
291.0;?;440.0;358.0;-552.0;-379.0;336.0
300.0;142.0;?;349.0;-541.0;-369.0;320.0
308.0;140.0;439.0;?;-524.0;?;304.0
313.0;138.0;429.0;308.0;-499.0;-347.0;?
310.0;136.0;412.0;?;-467.0;-333.0;263.0
305.0;130.0;398.0;215.0;-430.0;-317.0;246.0
298.0;118.0;393.0;173.0;-394.0;-304.0;229.0
286.0;101.0;394.0;143.0;-362.0;-301.0;206.0
268.0;82.0;400.0;118.0;-334.0;-305.0;182.0
248.0;64.0;404.0;88.0;-305.0;-311.0;160.0
232.0;?;405.0;52.0;-276.0;-318.0;143.0
222.0;38.0;400.0;15.0;-252.0;-334.0;130.0
216.0;25.0;398.0;-18.0;-232.0;-360.0;117.0
210.0;13.0;399.0;-49.0;?;-387.0;106.0
204.0;2.0;404.0;-80.0;-208.0;-404.0;96.0
198.0;-9.0;407.0;-112.0;-193.0;-407.0;87.0
192.0;?;406.0;-140.0;-178.0;-401.0;76.0
188.0;-32.0;401.0;-160.0;-164.0;-388.0;66.0
188.0;-41.0;392.0;-170.0;-153.0;-369.0;59.0
193.0;-47.0;376.0;-171.0;?;-343.0;55.0
197.0;-55.0;351.0;-166.0;-137.0;-305.0;48.0
196.0;-65.0;318.0;-149.0;-139.0;-265.0;38.0
191.0;-71.0;286.0;-122.0;-151.0;-225.0;32.0
182.0;-74.0;265.0;-92.0;-172.0;-188.0;28.0
175.0;-78.0;251.0;-57.0;-192.0;-158.0;31.0
170.0;-80.0;239.0;-26.0;-211.0;-129.0;37.0
161.0;-84.0;231.0;2.0;-236.0;-107.0;42.0
147.0;-91.0;234.0;35.0;-264.0;-96.0;46.0
132.0;-97.0;238.0;71.0;-288.0;-94.0;50.0
?;-101.0;244.0;103.0;-310.0;-100.0;56.0
112.0;-101.0;256.0;130.0;-329.0;-112.0;64.0
110.0;-100.0;271.0;152.0;-346.0;-128.0;74.0
114.0;-97.0;283.0;168.0;-358.0;-146.0;84.0
119.0;-96.0;295.0;?;-366.0;-164.0;90.0
124.0;-96.0;305.0;183.0;-372.0;-183.0;?
127.0;-96.0;314.0;183.0;-374.0;-199.0;89.0
133.0;-95.0;323.0;180.0;?;-211.0;87.0
139.0;-92.0;?;175.0;-363.0;-216.0;80.0
143.0;-89.0;328.0;165.0;-348.0;-217.0;66.0
148.0;-86.0;326.0;151.0;-326.0;-213.0;52.0
155.0;-79.0;313.0;124.0;-292.0;-206.0;39.0
159.0;-78.0;293.0;75.0;-248.0;?;23.0
163.0;-78.0;268.0;9.0;-190.0;-179.0;14.0
162.0;-92.0;241.0;-67.0;-130.0;-163.0;-3.0
146.0;-111.0;221.0;-138.0;-80.0;-155.0;-26.0
124.0;-129.0;214.0;-198.0;-41.0;-160.0;-47.0
106.0;-142.0;211.0;-248.0;-8.0;-173.0;-61.0
