Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX
869.0;93.0;-463.0;-324.0;-122.0;-1116.0
904.0;119.0;-485.0;-290.0;-156.0;-897.0
876.0;135.0;-502.0;-261.0;-179.0;-772.0
882.0;156.0;-516.0;-231.0;-200.0;-782.0
861.0;169.0;-524.0;-207.0;-210.0;-935.0
879.0;180.0;-530.0;-183.0;-215.0;-953.0
970.0;197.0;-538.0;-153.0;-213.0;-908.0
1072.0;214.0;-543.0;-127.0;-206.0;-942.0
1104.0;230.0;-547.0;-101.0;-196.0;-941.0
1288.0;254.0;-542.0;-81.0;-178.0;-916.0
1212.0;275.0;-546.0;-62.0;-167.0;-920.0
685.0;293.0;-555.0;-39.0;-156.0;-930.0
739.0;312.0;-563.0;-20.0;-151.0;-978.0
988.0;323.0;?;2.0;-154.0;-1116.0
826.0;336.0;-581.0;18.0;-165.0;-1190.0
774.0;355.0;-592.0;33.0;-186.0;-1223.0
766.0;370.0;-603.0;44.0;-219.0;-1305.0
768.0;386.0;-621.0;57.0;?;-1197.0
774.0;396.0;-633.0;85.0;-306.0;-635.0
800.0;400.0;-641.0;109.0;-344.0;-777.0
823.0;406.0;-644.0;137.0;-365.0;-1017.0
880.0;417.0;-653.0;161.0;-381.0;-947.0
826.0;422.0;-674.0;?;-407.0;-856.0
718.0;427.0;-696.0;180.0;-447.0;-789.0
812.0;432.0;-715.0;184.0;-480.0;-766.0
985.0;434.0;-728.0;190.0;-518.0;-761.0
1196.0;437.0;-736.0;199.0;-543.0;-765.0
1136.0;432.0;-745.0;207.0;-560.0;-796.0
1176.0;432.0;-748.0;219.0;-574.0;-822.0
1117.0;426.0;-751.0;231.0;-586.0;-808.0
995.0;423.0;-752.0;239.0;?;-810.0
1067.0;416.0;-755.0;247.0;-595.0;-899.0
1303.0;404.0;-758.0;249.0;-592.0;-1057.0
1288.0;393.0;-760.0;248.0;-579.0;-1164.0
1042.0;389.0;-758.0;240.0;-558.0;-1130.0
901.0;383.0;?;232.0;-539.0;-1124.0
893.0;373.0;-751.0;228.0;-520.0;-1042.0
947.0;370.0;-740.0;?;-478.0;-937.0
944.0;354.0;-719.0;189.0;-426.0;-1095.0
893.0;326.0;-686.0;159.0;-358.0;-1290.0
872.0;305.0;-650.0;116.0;-305.0;-1240.0
856.0;282.0;-622.0;73.0;?;-1053.0
807.0;258.0;-601.0;30.0;-249.0;-955.0
861.0;240.0;-589.0;1.0;-239.0;-984.0
896.0;218.0;-580.0;-34.0;-239.0;-1000.0
957.0;195.0;-569.0;-60.0;-232.0;-989.0
1126.0;180.0;-561.0;-74.0;-227.0;-945.0
1263.0;168.0;-557.0;?;-226.0;-929.0
1014.0;158.0;-550.0;-101.0;-223.0;-869.0
608.0;151.0;-546.0;-121.0;-219.0;?
842.0;143.0;-539.0;-143.0;-213.0;-985.0
811.0;132.0;-532.0;-160.0;-205.0;-1042.0
841.0;126.0;-526.0;-176.0;-194.0;-1114.0
889.0;126.0;?;?;-184.0;-1246.0
871.0;125.0;-515.0;-204.0;-180.0;-1385.0
868.0;129.0;-503.0;-200.0;-176.0;-852.0
?;132.0;-491.0;-192.0;-162.0;-677.0
938.0;142.0;-487.0;-170.0;-150.0;-867.0
872.0;146.0;-499.0;-145.0;-146.0;-965.0
804.0;152.0;-521.0;-121.0;-160.0;-953.0
?;?;-544.0;-109.0;?;?
822.0;159.0;-565.0;-103.0;-213.0;-889.0
897.0;161.0;-584.0;-101.0;-236.0;-879.0
942.0;?;-602.0;-99.0;-255.0;-883.0
980.0;159.0;-616.0;-99.0;-284.0;-884.0
1072.0;160.0;-623.0;-95.0;-303.0;-864.0
1230.0;159.0;-630.0;-91.0;-316.0;-816.0
1123.0;159.0;-637.0;-86.0;-324.0;-785.0
1019.0;153.0;-640.0;-80.0;-331.0;-832.0
1172.0;149.0;-641.0;-72.0;-334.0;-883.0
1157.0;148.0;?;-70.0;-332.0;-941.0
1027.0;141.0;-637.0;-72.0;-324.0;-992.0
911.0;139.0;-627.0;-71.0;-311.0;-1098.0
891.0;134.0;-613.0;-65.0;-297.0;?
921.0;?;-592.0;-63.0;-277.0;-1041.0
900.0;139.0;-572.0;-51.0;-252.0;-1052.0
894.0;135.0;-554.0;-36.0;-231.0;-1216.0
899.0;130.0;-533.0;-34.0;-208.0;-1184.0
888.0;125.0;-519.0;-46.0;-178.0;-1007.0
?;119.0;-506.0;-64.0;-144.0;-930.0
?;114.0;-503.0;-85.0;-114.0;-902.0
805.0;119.0;-499.0;-94.0;-89.0;-918.0
924.0;122.0;-502.0;-100.0;-69.0;-914.0
972.0;129.0;-505.0;?;-54.0;-926.0
792.0;138.0;-514.0;-90.0;-50.0;-952.0
729.0;153.0;-524.0;-83.0;-53.0;-918.0
628.0;165.0;-536.0;-73.0;-64.0;-899.0
544.0;186.0;?;-54.0;-72.0;-918.0
511.0;200.0;-566.0;-28.0;-80.0;-931.0
549.0;209.0;-587.0;2.0;-83.0;-1059.0
551.0;219.0;-603.0;28.0;-87.0;-969.0
583.0;229.0;-614.0;48.0;-88.0;-752.0
631.0;237.0;-615.0;55.0;-89.0;-654.0
676.0;247.0;-608.0;67.0;-81.0;-522.0
700.0;253.0;-596.0;79.0;-69.0;-429.0
700.0;262.0;-577.0;97.0;-44.0;-430.0
720.0;279.0;-557.0;119.0;-11.0;-449.0
692.0;299.0;-537.0;146.0;21.0;-470.0
673.0;314.0;-518.0;177.0;52.0;-545.0
664.0;334.0;-503.0;212.0;84.0;-570.0
661.0;345.0;-495.0;231.0;110.0;-638.0
695.0;355.0;-488.0;244.0;130.0;-668.0
748.0;?;-483.0;253.0;147.0;-685.0
778.0;381.0;-480.0;263.0;158.0;-699.0
752.0;393.0;-478.0;265.0;163.0;-684.0
785.0;405.0;-483.0;275.0;?;-652.0
796.0;412.0;-488.0;291.0;158.0;-635.0
767.0;416.0;-492.0;?;144.0;-601.0
746.0;418.0;-497.0;297.0;136.0;-629.0
716.0;427.0;-502.0;287.0;119.0;-706.0
716.0;431.0;-507.0;279.0;103.0;-718.0
715.0;440.0;-512.0;282.0;92.0;-698.0
707.0;442.0;-514.0;276.0;82.0;-733.0
747.0;444.0;-519.0;275.0;71.0;-740.0
760.0;441.0;-525.0;276.0;59.0;-745.0
754.0;441.0;-528.0;277.0;52.0;-694.0
743.0;443.0;-526.0;276.0;51.0;-666.0
744.0;442.0;-526.0;273.0;50.0;-656.0
772.0;443.0;-527.0;278.0;48.0;-648.0
779.0;434.0;-526.0;286.0;44.0;-656.0
793.0;431.0;-526.0;284.0;41.0;-675.0
826.0;418.0;-521.0;271.0;37.0;-697.0
807.0;403.0;?;237.0;40.0;-684.0
806.0;390.0;-511.0;190.0;47.0;-689.0
789.0;375.0;-502.0;155.0;61.0;-703.0
839.0;366.0;-494.0;146.0;?;-704.0
857.0;?;-489.0;143.0;84.0;?
809.0;358.0;-483.0;142.0;94.0;-743.0
767.0;356.0;-482.0;142.0;?;-766.0
801.0;360.0;-484.0;?;97.0;-753.0
801.0;360.0;-483.0;172.0;95.0;-748.0
800.0;357.0;-485.0;175.0;95.0;-749.0
807.0;356.0;-481.0;170.0;92.0;-778.0
754.0;352.0;-483.0;165.0;88.0;-766.0
750.0;346.0;-478.0;163.0;83.0;-746.0
729.0;342.0;-476.0;166.0;89.0;?
694.0;338.0;-474.0;171.0;89.0;-750.0
693.0;337.0;-471.0;175.0;89.0;-729.0
665.0;335.0;-471.0;175.0;88.0;-753.0
717.0;?;-469.0;188.0;93.0;-727.0
736.0;328.0;-464.0;199.0;91.0;-722.0
686.0;323.0;-462.0;202.0;91.0;-719.0
757.0;322.0;-461.0;192.0;94.0;-688.0
827.0;315.0;-460.0;169.0;98.0;-665.0
836.0;313.0;-458.0;151.0;104.0;-644.0
750.0;315.0;-458.0;152.0;106.0;-621.0
727.0;?;-457.0;160.0;104.0;-647.0
816.0;?;-462.0;190.0;105.0;-659.0
831.0;?;-469.0;220.0;105.0;-597.0
840.0;376.0;-480.0;?;106.0;-659.0
847.0;393.0;-487.0;258.0;103.0;-732.0
869.0;406.0;-496.0;?;99.0;-741.0
909.0;405.0;-507.0;264.0;90.0;-716.0
857.0;394.0;-515.0;255.0;82.0;-703.0
855.0;375.0;-517.0;?;84.0;-727.0
871.0;353.0;-512.0;221.0;98.0;-736.0
871.0;338.0;-505.0;207.0;121.0;-734.0
927.0;314.0;-496.0;206.0;150.0;-765.0
912.0;295.0;-488.0;205.0;172.0;-810.0
903.0;276.0;-477.0;210.0;199.0;-815.0
905.0;258.0;-469.0;213.0;213.0;-835.0
837.0;243.0;?;215.0;214.0;-826.0
825.0;231.0;-460.0;224.0;219.0;-852.0
824.0;219.0;-452.0;242.0;223.0;-862.0
821.0;212.0;-448.0;271.0;211.0;-880.0
816.0;207.0;?;305.0;195.0;-879.0
?;202.0;-433.0;342.0;190.0;-882.0
929.0;203.0;-427.0;373.0;192.0;?
880.0;204.0;-422.0;?;195.0;-886.0
827.0;207.0;-423.0;?;175.0;-832.0
805.0;208.0;-433.0;359.0;134.0;-830.0
695.0;?;-447.0;330.0;91.0;-812.0
700.0;215.0;-466.0;295.0;40.0;-830.0
808.0;216.0;-487.0;251.0;1.0;-818.0
811.0;230.0;-506.0;222.0;-33.0;-868.0
783.0;238.0;-513.0;204.0;-57.0;-819.0
759.0;248.0;-517.0;?;-81.0;-769.0
789.0;259.0;-520.0;157.0;-105.0;-712.0
777.0;260.0;?;153.0;-127.0;-585.0
755.0;259.0;-515.0;195.0;-149.0;-684.0
721.0;254.0;-508.0;201.0;-162.0;-734.0
747.0;253.0;-505.0;206.0;-171.0;-684.0
769.0;?;-497.0;?;-178.0;-672.0
775.0;251.0;-496.0;220.0;-184.0;-699.0
771.0;253.0;-496.0;208.0;-188.0;-713.0
732.0;253.0;-494.0;204.0;-188.0;-681.0
702.0;258.0;-494.0;215.0;-184.0;-659.0
683.0;266.0;-495.0;221.0;-173.0;-665.0
671.0;273.0;-497.0;224.0;-162.0;-701.0
?;283.0;-500.0;223.0;?;-714.0
698.0;286.0;-503.0;232.0;-137.0;-706.0
721.0;296.0;-506.0;245.0;-131.0;-698.0
721.0;308.0;-513.0;247.0;-124.0;-678.0
701.0;316.0;-519.0;252.0;-122.0;-641.0
719.0;322.0;-523.0;246.0;-123.0;-613.0
725.0;329.0;-527.0;247.0;-124.0;-605.0
730.0;335.0;-533.0;254.0;-128.0;-602.0
698.0;341.0;-535.0;257.0;-123.0;-649.0
704.0;352.0;-537.0;267.0;-109.0;-668.0
731.0;360.0;?;272.0;-108.0;-663.0
697.0;365.0;-535.0;?;-109.0;-664.0
674.0;374.0;-541.0;276.0;-108.0;-662.0
684.0;379.0;-541.0;280.0;?;-663.0
673.0;385.0;-543.0;287.0;-111.0;-651.0
688.0;394.0;-550.0;281.0;-120.0;-643.0
687.0;399.0;-552.0;281.0;-128.0;-640.0
680.0;406.0;-556.0;284.0;?;-649.0
724.0;411.0;-560.0;286.0;-151.0;-631.0
730.0;414.0;-564.0;287.0;-163.0;-607.0
728.0;410.0;-564.0;282.0;-172.0;-597.0
723.0;?;-565.0;276.0;-176.0;-582.0
781.0;406.0;-562.0;270.0;-177.0;-584.0
823.0;403.0;-561.0;252.0;-177.0;-576.0
826.0;392.0;-557.0;232.0;-172.0;-586.0
817.0;385.0;-556.0;212.0;-167.0;-614.0
815.0;377.0;-553.0;195.0;-161.0;-658.0
831.0;375.0;-550.0;178.0;-157.0;-691.0
900.0;376.0;-549.0;155.0;-151.0;-662.0
?;383.0;?;165.0;-144.0;?
921.0;386.0;-548.0;180.0;-141.0;-754.0
917.0;383.0;-547.0;?;?;-744.0
871.0;383.0;-546.0;191.0;-131.0;-724.0
859.0;374.0;-542.0;189.0;-126.0;-719.0
849.0;365.0;?;181.0;?;-747.0
809.0;349.0;-534.0;167.0;-116.0;-788.0
817.0;336.0;-532.0;160.0;-114.0;-821.0
823.0;321.0;-529.0;157.0;-116.0;-853.0
846.0;303.0;-528.0;146.0;-116.0;-879.0
872.0;294.0;-529.0;135.0;-121.0;-866.0
?;278.0;-530.0;133.0;-120.0;-885.0
892.0;262.0;-528.0;131.0;-121.0;-881.0
870.0;246.0;-530.0;121.0;-118.0;-876.0
845.0;226.0;-533.0;98.0;-115.0;-868.0
?;204.0;-537.0;59.0;-118.0;-862.0
?;179.0;-541.0;11.0;-122.0;-862.0
903.0;158.0;-543.0;-40.0;-126.0;-902.0
925.0;144.0;-543.0;-91.0;-130.0;-888.0
971.0;138.0;-543.0;-137.0;-139.0;?
994.0;128.0;-546.0;-182.0;-150.0;-880.0
991.0;128.0;-549.0;-236.0;-166.0;?
977.0;132.0;-554.0;-279.0;-182.0;-911.0
900.0;129.0;-556.0;-320.0;-191.0;-921.0
869.0;130.0;-559.0;-366.0;-205.0;-930.0
841.0;138.0;-561.0;-402.0;-214.0;-978.0
856.0;145.0;-562.0;-434.0;-225.0;-1017.0
821.0;?;-568.0;-462.0;-238.0;-1043.0
793.0;160.0;-572.0;-481.0;-254.0;-1030.0
800.0;?;-579.0;-494.0;-268.0;-1016.0
753.0;168.0;-587.0;-495.0;-284.0;-941.0
758.0;182.0;-594.0;-487.0;-295.0;?
758.0;192.0;-600.0;-482.0;-306.0;-872.0
741.0;202.0;-601.0;-483.0;-308.0;-882.0
754.0;217.0;-605.0;-482.0;-308.0;-861.0
769.0;?;-609.0;-485.0;-306.0;-862.0
769.0;245.0;-614.0;-490.0;-297.0;-850.0
766.0;259.0;-620.0;-489.0;-295.0;-796.0
803.0;271.0;-630.0;-496.0;-295.0;-794.0
850.0;289.0;-639.0;-506.0;-299.0;-790.0
796.0;?;-646.0;-516.0;-305.0;-792.0
836.0;319.0;-654.0;?;-318.0;-811.0
877.0;331.0;-660.0;-557.0;-329.0;-805.0
854.0;341.0;-662.0;-568.0;-335.0;-802.0
819.0;348.0;-667.0;-572.0;-349.0;-823.0
838.0;353.0;-669.0;-570.0;-357.0;-843.0
864.0;355.0;-668.0;-560.0;-367.0;-839.0
846.0;352.0;-667.0;-568.0;-379.0;-843.0
826.0;349.0;-666.0;-571.0;-392.0;-911.0
837.0;344.0;-666.0;-554.0;?;-902.0
857.0;338.0;-663.0;-538.0;?;?
875.0;335.0;-662.0;-536.0;-436.0;-868.0
884.0;337.0;-660.0;-525.0;-449.0;-886.0
873.0;343.0;-661.0;-512.0;-458.0;-894.0
832.0;346.0;-664.0;-488.0;-471.0;-903.0
848.0;353.0;?;-442.0;-479.0;-912.0
832.0;364.0;-669.0;-381.0;-483.0;-921.0
788.0;378.0;-674.0;?;-478.0;-936.0
789.0;394.0;-676.0;-231.0;-469.0;-941.0
790.0;417.0;-678.0;-137.0;-451.0;-950.0
814.0;435.0;-681.0;-47.0;-430.0;-923.0
?;462.0;-682.0;49.0;-402.0;-927.0
888.0;483.0;-685.0;145.0;-370.0;-948.0
?;499.0;-688.0;225.0;-345.0;-901.0
843.0;522.0;-690.0;292.0;-312.0;-828.0
819.0;533.0;-693.0;327.0;-287.0;-818.0
901.0;544.0;?;339.0;-254.0;-826.0
1031.0;555.0;-694.0;327.0;-224.0;-862.0
1018.0;564.0;-691.0;306.0;?;-864.0
848.0;571.0;-688.0;282.0;-127.0;-901.0
846.0;?;-680.0;246.0;-41.0;?
851.0;579.0;-672.0;208.0;37.0;-877.0
876.0;585.0;-666.0;179.0;66.0;-866.0
958.0;?;-660.0;?;86.0;?
981.0;593.0;-654.0;130.0;97.0;-1037.0
956.0;596.0;-650.0;122.0;101.0;-993.0
870.0;594.0;-649.0;112.0;95.0;-884.0
848.0;597.0;?;110.0;100.0;-894.0
889.0;601.0;?;111.0;110.0;-901.0
?;604.0;-648.0;107.0;117.0;-972.0
947.0;601.0;-645.0;113.0;135.0;-1020.0
900.0;599.0;-643.0;123.0;142.0;-1016.0
902.0;596.0;-637.0;131.0;158.0;-992.0
886.0;595.0;?;144.0;174.0;-941.0
888.0;593.0;-625.0;160.0;172.0;-926.0
923.0;586.0;-618.0;165.0;174.0;?
968.0;590.0;-612.0;168.0;165.0;-918.0
1014.0;588.0;-607.0;173.0;166.0;-925.0
1039.0;590.0;-601.0;174.0;175.0;-898.0
1168.0;591.0;-597.0;177.0;178.0;-900.0
1305.0;588.0;-590.0;183.0;176.0;-886.0
1046.0;588.0;-586.0;185.0;169.0;-899.0
720.0;591.0;-583.0;191.0;166.0;-947.0
705.0;596.0;-581.0;197.0;167.0;-1010.0
739.0;598.0;-578.0;199.0;171.0;-1071.0
750.0;599.0;-578.0;205.0;174.0;-1099.0
712.0;607.0;-575.0;218.0;155.0;-1287.0
708.0;609.0;-569.0;226.0;136.0;-1394.0
689.0;612.0;-560.0;231.0;116.0;-1039.0
751.0;615.0;-555.0;229.0;83.0;-700.0
758.0;611.0;-551.0;222.0;45.0;-664.0
789.0;?;-546.0;213.0;-2.0;-795.0
794.0;599.0;-534.0;204.0;-35.0;-812.0
778.0;593.0;-515.0;197.0;-50.0;-756.0
766.0;585.0;-486.0;?;-63.0;-723.0
828.0;576.0;-457.0;194.0;-70.0;-719.0
986.0;563.0;-422.0;194.0;-61.0;-752.0
1059.0;551.0;-393.0;199.0;-59.0;-784.0
1067.0;547.0;-371.0;203.0;-68.0;-845.0
1186.0;536.0;-344.0;203.0;-67.0;?
1238.0;527.0;-326.0;205.0;-67.0;?
925.0;523.0;-304.0;207.0;-59.0;-850.0
1093.0;514.0;-285.0;208.0;-52.0;-923.0
1198.0;513.0;-273.0;208.0;-56.0;-1011.0
1072.0;511.0;-267.0;208.0;-66.0;-1070.0
887.0;503.0;-266.0;204.0;-80.0;-1094.0
840.0;502.0;-266.0;203.0;-107.0;-1221.0
883.0;507.0;-272.0;209.0;-158.0;-1144.0
854.0;504.0;-287.0;?;-237.0;-912.0
881.0;502.0;-314.0;235.0;-312.0;-1041.0
873.0;?;-346.0;256.0;-357.0;-1170.0
803.0;521.0;-382.0;272.0;-413.0;-1087.0
778.0;529.0;-408.0;293.0;-454.0;-924.0
805.0;535.0;-430.0;309.0;-462.0;-894.0
987.0;544.0;-452.0;323.0;-470.0;-929.0
1052.0;552.0;-471.0;334.0;-478.0;-910.0
1111.0;561.0;-483.0;345.0;-475.0;-864.0
1316.0;571.0;-488.0;350.0;-458.0;-783.0
1323.0;578.0;-497.0;356.0;-437.0;-789.0
873.0;581.0;-509.0;362.0;-418.0;-832.0
760.0;585.0;-524.0;367.0;-418.0;-898.0
?;585.0;-538.0;373.0;-415.0;-1114.0
866.0;588.0;-547.0;?;-414.0;-1231.0
774.0;592.0;-550.0;388.0;-412.0;-1299.0
739.0;596.0;?;396.0;-413.0;-1428.0
733.0;598.0;-545.0;406.0;-406.0;?
?;598.0;-540.0;411.0;?;-863.0
750.0;597.0;-541.0;408.0;-387.0;-758.0
794.0;596.0;-542.0;404.0;-402.0;-846.0
?;588.0;-539.0;389.0;?;-885.0
?;579.0;-525.0;372.0;-426.0;-832.0
779.0;566.0;-499.0;356.0;-439.0;-795.0
837.0;560.0;-472.0;344.0;?;-770.0
929.0;551.0;-442.0;335.0;-423.0;-767.0
1039.0;540.0;-416.0;320.0;-418.0;-775.0
1064.0;539.0;-393.0;303.0;-419.0;-804.0
1261.0;535.0;-376.0;286.0;-419.0;-816.0
1267.0;526.0;-367.0;?;-438.0;-818.0
968.0;524.0;-366.0;261.0;-457.0;-790.0
1122.0;524.0;-366.0;246.0;-470.0;-844.0
1130.0;521.0;-368.0;235.0;-475.0;-947.0
1083.0;517.0;-378.0;234.0;-478.0;-1051.0
853.0;515.0;?;236.0;-475.0;-1127.0
762.0;515.0;-388.0;234.0;-467.0;-1324.0
744.0;511.0;-400.0;237.0;-460.0;-1192.0
782.0;510.0;-412.0;237.0;-452.0;?
804.0;511.0;-428.0;241.0;-463.0;-1078.0
798.0;514.0;-445.0;241.0;-469.0;-1175.0
823.0;516.0;-458.0;?;-475.0;-1045.0
808.0;512.0;-473.0;243.0;-482.0;-868.0
812.0;518.0;-485.0;?;-488.0;-830.0
907.0;518.0;-497.0;248.0;-492.0;-833.0
?;519.0;-505.0;245.0;-495.0;?
998.0;523.0;-508.0;249.0;-501.0;-832.0
1171.0;521.0;-509.0;254.0;-503.0;-873.0
1514.0;521.0;-510.0;259.0;-506.0;-904.0
1192.0;518.0;-505.0;262.0;-509.0;-877.0
788.0;511.0;-494.0;264.0;-498.0;-866.0
722.0;505.0;-480.0;259.0;-488.0;-970.0
864.0;502.0;-469.0;?;?;-1058.0
763.0;496.0;-448.0;241.0;-464.0;-1074.0
699.0;489.0;-422.0;227.0;-451.0;-1278.0
747.0;487.0;-399.0;211.0;-432.0;-1542.0
777.0;476.0;-381.0;196.0;-402.0;-1193.0
770.0;463.0;-363.0;171.0;-393.0;-748.0
759.0;445.0;-346.0;133.0;-404.0;-764.0
777.0;426.0;-327.0;85.0;-421.0;-910.0
750.0;399.0;-302.0;39.0;-422.0;-833.0
810.0;377.0;-271.0;-9.0;-419.0;-747.0
804.0;350.0;-231.0;-65.0;-416.0;-733.0
871.0;320.0;-188.0;-115.0;?;-797.0
?;294.0;?;-160.0;-366.0;-808.0
1159.0;263.0;-97.0;-184.0;-344.0;?
1087.0;238.0;-56.0;-199.0;-335.0;-830.0
875.0;213.0;-12.0;-211.0;-306.0;-790.0
1255.0;185.0;35.0;-221.0;-267.0;-823.0
1225.0;159.0;76.0;-222.0;-234.0;-865.0
1067.0;133.0;111.0;-230.0;-204.0;-907.0
963.0;104.0;148.0;-243.0;-169.0;-918.0
927.0;80.0;184.0;-252.0;-129.0;-1238.0
902.0;44.0;207.0;-260.0;-81.0;-1001.0
940.0;12.0;233.0;-266.0;-20.0;-1000.0
987.0;-13.0;260.0;-287.0;40.0;-1235.0
987.0;-44.0;285.0;?;99.0;-1290.0
1001.0;-79.0;311.0;-313.0;149.0;-1134.0
1062.0;-110.0;332.0;-307.0;198.0;-1040.0
1100.0;-144.0;347.0;-303.0;246.0;-978.0
1105.0;-172.0;355.0;-306.0;289.0;-943.0
1060.0;-197.0;360.0;-310.0;?;-948.0
1044.0;-226.0;358.0;-319.0;351.0;?
944.0;-248.0;355.0;-333.0;382.0;-1018.0
793.0;-268.0;348.0;-360.0;?;-1063.0
821.0;-286.0;?;-391.0;451.0;-1114.0
817.0;-302.0;336.0;-421.0;?;-1116.0
727.0;-312.0;324.0;-449.0;518.0;-1113.0
623.0;-318.0;311.0;-471.0;546.0;-1094.0
625.0;-323.0;288.0;-486.0;564.0;-1129.0
655.0;-325.0;268.0;-497.0;577.0;-924.0
695.0;-329.0;249.0;-503.0;583.0;-836.0
712.0;-328.0;233.0;-515.0;587.0;-822.0
713.0;-326.0;218.0;-520.0;581.0;-811.0
724.0;-323.0;206.0;-525.0;572.0;-731.0
718.0;-321.0;199.0;-530.0;556.0;-666.0
729.0;-320.0;194.0;-531.0;547.0;-656.0
717.0;-316.0;187.0;-538.0;535.0;-682.0
705.0;-317.0;181.0;-547.0;525.0;-711.0
710.0;-313.0;174.0;-555.0;517.0;-728.0
730.0;?;170.0;?;515.0;-750.0
?;-312.0;165.0;-561.0;519.0;-751.0
704.0;-313.0;161.0;-556.0;522.0;-762.0
695.0;-316.0;158.0;-553.0;523.0;-747.0
699.0;-316.0;158.0;-545.0;527.0;-752.0
754.0;-320.0;158.0;?;531.0;-757.0
891.0;-322.0;158.0;-535.0;538.0;-752.0
931.0;-325.0;158.0;-525.0;543.0;-765.0
744.0;-328.0;157.0;-514.0;549.0;-780.0
719.0;-336.0;158.0;-508.0;552.0;-757.0
758.0;-342.0;158.0;-507.0;556.0;-734.0
?;-347.0;161.0;-514.0;559.0;-741.0
?;-352.0;161.0;-526.0;559.0;-787.0
810.0;-360.0;168.0;-542.0;559.0;-920.0
811.0;-369.0;176.0;-565.0;555.0;-963.0
831.0;-375.0;185.0;-587.0;553.0;-829.0
836.0;-380.0;192.0;-603.0;555.0;-787.0
979.0;-385.0;193.0;-615.0;555.0;-790.0
1100.0;-393.0;196.0;-621.0;556.0;-793.0
1174.0;-395.0;197.0;-622.0;559.0;-806.0
1282.0;-403.0;200.0;-620.0;559.0;-833.0
1260.0;-408.0;202.0;-618.0;563.0;-860.0
1054.0;-415.0;206.0;-614.0;?;-864.0
885.0;-414.0;209.0;-611.0;571.0;-909.0
801.0;-417.0;213.0;-616.0;576.0;-1017.0
768.0;-418.0;215.0;-620.0;?;-1118.0
854.0;-419.0;218.0;?;582.0;-1166.0
994.0;-416.0;214.0;-623.0;577.0;-1227.0
1039.0;-411.0;203.0;-619.0;561.0;-1260.0
1042.0;-405.0;184.0;-614.0;543.0;-1087.0
1024.0;-395.0;163.0;-609.0;527.0;-900.0
1001.0;?;141.0;-603.0;514.0;-797.0
962.0;-384.0;?;-595.0;504.0;-773.0
944.0;-381.0;98.0;-590.0;492.0;-843.0
946.0;-378.0;81.0;-581.0;478.0;-968.0
?;-375.0;77.0;-574.0;457.0;-1006.0
902.0;-372.0;79.0;-568.0;438.0;-1038.0
927.0;-365.0;84.0;-567.0;412.0;-1080.0
959.0;-363.0;91.0;-572.0;391.0;-1054.0
949.0;-352.0;95.0;-575.0;380.0;-1021.0
972.0;-349.0;94.0;-577.0;378.0;-985.0
1014.0;-341.0;?;-574.0;384.0;-977.0
1063.0;-333.0;83.0;-573.0;394.0;-944.0
1108.0;?;72.0;-568.0;405.0;-905.0
1204.0;-311.0;59.0;-562.0;417.0;-927.0
1225.0;-295.0;49.0;-556.0;?;-952.0
991.0;-280.0;41.0;-547.0;419.0;-971.0
?;-269.0;34.0;-540.0;416.0;-1001.0
566.0;-259.0;26.0;-534.0;412.0;-1065.0
725.0;-251.0;22.0;-527.0;403.0;-1134.0
781.0;-245.0;?;-521.0;392.0;-1163.0
748.0;-240.0;4.0;-519.0;378.0;-1247.0
714.0;-235.0;-17.0;-515.0;359.0;-1278.0
720.0;-231.0;-29.0;-511.0;341.0;-1006.0
759.0;-226.0;-34.0;-508.0;324.0;-623.0
841.0;-215.0;-40.0;-499.0;320.0;?
901.0;-213.0;-51.0;-493.0;318.0;-714.0
880.0;-211.0;-72.0;-481.0;306.0;-797.0
851.0;-206.0;-90.0;-464.0;287.0;-770.0
809.0;-205.0;-107.0;-446.0;273.0;-747.0
805.0;-201.0;-116.0;-439.0;262.0;-748.0
870.0;-195.0;-124.0;-433.0;249.0;-807.0
985.0;-189.0;-134.0;?;241.0;-907.0
1033.0;-188.0;-143.0;-430.0;?;-979.0
1040.0;-186.0;-150.0;-431.0;227.0;-974.0
1195.0;-183.0;-164.0;-422.0;215.0;-940.0
1222.0;-176.0;-182.0;-413.0;?;-897.0
959.0;-173.0;-203.0;-408.0;?;-862.0
783.0;-169.0;-227.0;-397.0;?;-897.0
925.0;-170.0;-249.0;-392.0;133.0;-1016.0
1149.0;-165.0;-265.0;-387.0;112.0;-1042.0
1112.0;-163.0;-279.0;-385.0;99.0;-1070.0
970.0;-165.0;-295.0;-384.0;89.0;-1173.0
903.0;-166.0;-299.0;-379.0;89.0;-1294.0
888.0;-159.0;-294.0;-381.0;107.0;-938.0
861.0;-153.0;-280.0;-378.0;125.0;-686.0
909.0;-158.0;-264.0;-372.0;145.0;-814.0
898.0;-159.0;-237.0;-371.0;166.0;-1070.0
862.0;-159.0;-207.0;-382.0;181.0;-1105.0
796.0;-155.0;-181.0;-386.0;189.0;-990.0
763.0;-150.0;-160.0;-388.0;193.0;-949.0
851.0;-144.0;-147.0;-388.0;193.0;-963.0
920.0;-142.0;-138.0;-384.0;198.0;-976.0
971.0;-139.0;-134.0;-383.0;209.0;-983.0
1037.0;-142.0;-131.0;?;222.0;-971.0
