InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
-90.0;-42.0;-88.0;284.0;-422.0;45.0;500.0;93;424.0;92;-6;419.0;158.0
-123.0;-37.0;-85.0;253.0;-393.0;48.0;509.0;94;422.0;92;?;436.0;200.0
-140.0;-10.0;-88.0;223.0;-362.0;?;488.0;85;429.0;92;-5;442.0;209.0
-197.0;18.0;-74.0;200.0;-331.0;63.0;506.0;71;427.0;92;-5;447.0;230.0
-248.0;-98.0;-80.0;?;-298.0;64.0;535.0;72;418.0;92;-5;423.0;240.0
-290.0;-67.0;-99.0;160.0;-266.0;58.0;590.0;71;410.0;92;-5;443.0;225.0
-352.0;-25.0;-114.0;147.0;-236.0;62.0;532.0;71;415.0;92;-5;415.0;175.0
-365.0;110.0;-114.0;136.0;-212.0;55.0;538.0;71;423.0;92;-5;418.0;251.0
-463.0;-83.0;-113.0;127.0;-188.0;38.0;534.0;70;479.0;92;-5;459.0;301.0
-571.0;47.0;-153.0;129.0;-163.0;16.0;493.0;?;487.0;92;-5;422.0;301.0
-522.0;95.0;-191.0;146.0;-139.0;-83.0;514.0;71;438.0;92;-5;431.0;363.0
-440.0;46.0;-198.0;163.0;-119.0;-34.0;436.0;72;424.0;92;?;437.0;359.0
-315.0;26.0;-214.0;177.0;-102.0;-53.0;447.0;72;410.0;92;-5;?;395.0
-122.0;145.0;-214.0;185.0;-85.0;76.0;463.0;72;?;92;-5;455.0;443.0
92.0;391.0;-178.0;191.0;-69.0;11.0;501.0;71;305.0;92;-5;487.0;458.0
51.0;?;-165.0;195.0;-50.0;-42.0;650.0;72;325.0;92;-5;?;484.0
143.0;291.0;-224.0;196.0;-33.0;-45.0;809.0;73;314.0;92;-5;513.0;528.0
378.0;248.0;-264.0;198.0;-19.0;-17.0;?;73;349.0;88;-6;506.0;540.0
513.0;?;-284.0;205.0;-3.0;19.0;629.0;72;493.0;83;-6;514.0;521.0
504.0;126.0;-319.0;216.0;10.0;33.0;553.0;73;650.0;79;-7;476.0;472.0
225.0;152.0;-328.0;224.0;25.0;65.0;543.0;72;795.0;74;-7;354.0;502.0
?;211.0;-354.0;232.0;34.0;188.0;484.0;73;760.0;69;-8;108.0;527.0
-256.0;234.0;-365.0;247.0;41.0;257.0;491.0;73;579.0;66;-8;-10.0;522.0
-371.0;227.0;-395.0;262.0;49.0;213.0;544.0;73;465.0;66;-8;14.0;?
-376.0;206.0;-423.0;267.0;53.0;179.0;561.0;73;375.0;65;-8;16.0;511.0
-217.0;183.0;-452.0;272.0;60.0;179.0;570.0;72;341.0;65;-8;-26.0;494.0
-89.0;174.0;-461.0;276.0;66.0;204.0;571.0;73;385.0;64;-8;-98.0;486.0
-55.0;168.0;-437.0;281.0;69.0;244.0;561.0;73;451.0;63;-8;395.0;458.0
-82.0;170.0;-403.0;286.0;71.0;267.0;558.0;73;485.0;61;-9;264.0;485.0
-98.0;169.0;-433.0;288.0;74.0;249.0;531.0;73;479.0;59;-9;434.0;494.0
-130.0;169.0;-450.0;292.0;75.0;207.0;534.0;73;469.0;58;?;443.0;500.0
-80.0;190.0;-458.0;298.0;75.0;196.0;531.0;72;458.0;57;-10;62.0;453.0
-60.0;211.0;-461.0;302.0;72.0;190.0;535.0;73;446.0;55;?;-45.0;432.0
5.0;223.0;-439.0;304.0;68.0;181.0;546.0;73;440.0;54;-11;?;417.0
60.0;223.0;-430.0;304.0;66.0;179.0;553.0;73;443.0;53;-13;?;394.0
93.0;233.0;-418.0;301.0;65.0;184.0;554.0;73;444.0;51;-14;95.0;413.0
145.0;241.0;-414.0;294.0;64.0;173.0;570.0;72;435.0;50;-15;86.0;402.0
201.0;232.0;-419.0;288.0;64.0;165.0;568.0;72;442.0;48;-17;43.0;374.0
291.0;230.0;-425.0;282.0;63.0;169.0;575.0;72;464.0;44;-20;-18.0;375.0
357.0;224.0;-417.0;278.0;59.0;171.0;540.0;72;481.0;40;-22;?;373.0
395.0;230.0;-398.0;275.0;55.0;182.0;546.0;72;493.0;?;-26;13.0;324.0
?;186.0;-379.0;273.0;52.0;192.0;562.0;73;491.0;34;-29;93.0;293.0
390.0;265.0;-377.0;269.0;?;203.0;552.0;72;494.0;34;-28;143.0;327.0
405.0;275.0;-351.0;252.0;51.0;221.0;581.0;73;494.0;32;-32;186.0;171.0
361.0;-149.0;-366.0;232.0;52.0;230.0;683.0;72;486.0;32;-35;73.0;54.0
328.0;-521.0;-357.0;206.0;53.0;227.0;646.0;73;478.0;35;-32;-19.0;113.0
292.0;-515.0;-347.0;171.0;56.0;223.0;427.0;69;?;36;-31;-40.0;207.0
220.0;-574.0;-339.0;136.0;62.0;251.0;404.0;65;470.0;37;-31;-50.0;226.0
166.0;-618.0;-336.0;105.0;?;230.0;299.0;71;468.0;37;-30;-41.0;?
152.0;-690.0;-269.0;84.0;?;104.0;343.0;49;442.0;37;-30;21.0;12.0
-13.0;-784.0;-243.0;71.0;72.0;-67.0;497.0;19;407.0;38;-29;57.0;98.0
-35.0;-694.0;-246.0;80.0;79.0;-355.0;379.0;22;283.0;38;-29;?;230.0
-52.0;-407.0;-74.0;99.0;88.0;-461.0;312.0;22;159.0;38;-29;50.0;98.0
81.0;-263.0;6.0;113.0;104.0;-614.0;221.0;16;79.0;38;-29;33.0;-9.0
181.0;-217.0;-61.0;127.0;127.0;-759.0;121.0;17;62.0;38;-29;-17.0;-100.0
248.0;-137.0;-155.0;158.0;147.0;-1047.0;171.0;18;39.0;38;-29;44.0;-2.0
259.0;29.0;-122.0;197.0;163.0;-1444.0;291.0;19;6.0;38;-29;14.0;-29.0
1024.0;136.0;-9.0;229.0;171.0;-1396.0;244.0;19;-302.0;38;-29;68.0;49.0
2046.0;200.0;49.0;246.0;173.0;-980.0;?;16;-511.0;38;-29;57.0;85.0
2529.0;286.0;-46.0;249.0;175.0;-616.0;261.0;12;-376.0;38;-29;56.0;97.0
?;361.0;-221.0;252.0;173.0;-351.0;243.0;10;-126.0;38;-29;42.0;186.0
2028.0;401.0;-107.0;257.0;174.0;-138.0;283.0;10;72.0;?;-30;58.0;121.0
1635.0;?;45.0;253.0;171.0;40.0;333.0;9;150.0;37;-30;49.0;173.0
1112.0;435.0;124.0;246.0;170.0;250.0;?;9;107.0;38;-30;63.0;?
655.0;394.0;87.0;229.0;170.0;369.0;435.0;8;30.0;38;-30;87.0;431.0
381.0;289.0;50.0;?;173.0;370.0;447.0;8;-46.0;38;-28;66.0;322.0
118.0;203.0;-6.0;189.0;?;343.0;446.0;9;-87.0;43;-25;75.0;257.0
-106.0;167.0;-28.0;172.0;188.0;302.0;457.0;10;-127.0;37;-26;?;269.0
-168.0;151.0;-47.0;169.0;197.0;276.0;509.0;10;-125.0;44;-24;246.0;324.0
-269.0;-1.0;-90.0;168.0;206.0;296.0;516.0;?;-140.0;36;-15;445.0;327.0
-375.0;-70.0;-37.0;163.0;219.0;262.0;489.0;10;-146.0;22;-12;796.0;302.0
-552.0;-17.0;-81.0;146.0;234.0;250.0;559.0;10;-98.0;39;-13;932.0;335.0
-802.0;54.0;?;123.0;251.0;159.0;650.0;10;-23.0;-35;-7;675.0;372.0
-1042.0;-98.0;-343.0;96.0;275.0;65.0;531.0;10;119.0;-71;-2;107.0;412.0
-1184.0;-146.0;-247.0;68.0;294.0;46.0;324.0;10;253.0;-5;-3;-177.0;390.0
-1235.0;35.0;-104.0;48.0;308.0;110.0;239.0;10;264.0;?;-3;-57.0;347.0
-1202.0;160.0;-183.0;?;319.0;99.0;251.0;10;204.0;21;-5;86.0;299.0
-1163.0;277.0;-272.0;77.0;320.0;?;405.0;10;96.0;36;-11;111.0;322.0
-1012.0;93.0;-276.0;102.0;319.0;-79.0;339.0;11;-44.0;33;-17;59.0;245.0
-774.0;?;-238.0;110.0;325.0;-213.0;675.0;?;-153.0;40;-17;50.0;252.0
-687.0;-233.0;-270.0;123.0;331.0;-444.0;624.0;11;-126.0;41;-12;134.0;182.0
-281.0;202.0;-319.0;121.0;331.0;-393.0;?;12;-25.0;45;-10;114.0;265.0
-471.0;128.0;-335.0;113.0;329.0;-417.0;647.0;13;330.0;46;-10;31.0;378.0
-465.0;195.0;-331.0;115.0;325.0;-315.0;644.0;13;470.0;43;-9;257.0;-18.0
?;150.0;-301.0;124.0;318.0;-237.0;503.0;14;605.0;40;-9;659.0;218.0
-1487.0;-101.0;-280.0;140.0;306.0;-224.0;594.0;15;636.0;?;-9;715.0;297.0
-1666.0;-69.0;-262.0;144.0;295.0;-299.0;539.0;15;553.0;41;-7;1009.0;308.0
-1622.0;17.0;-231.0;147.0;289.0;-249.0;285.0;12;467.0;40;-6;1105.0;172.0
-1443.0;-101.0;-229.0;?;282.0;-124.0;236.0;11;334.0;39;-5;567.0;146.0
-927.0;-13.0;-131.0;168.0;281.0;-49.0;303.0;12;194.0;38;-5;-148.0;121.0
-425.0;47.0;-263.0;188.0;283.0;-13.0;220.0;15;100.0;38;-6;636.0;94.0
54.0;166.0;-275.0;206.0;?;8.0;245.0;17;125.0;38;-6;848.0;90.0
401.0;73.0;19.0;232.0;318.0;48.0;321.0;?;268.0;38;-6;-222.0;81.0
686.0;140.0;-145.0;273.0;333.0;2.0;336.0;21;296.0;38;-6;-276.0;27.0
897.0;72.0;-293.0;317.0;338.0;-16.0;?;27;221.0;38;?;-50.0;43.0
1111.0;-61.0;-201.0;360.0;335.0;-18.0;377.0;32;150.0;38;-5;-124.0;1.0
1244.0;-140.0;-132.0;370.0;323.0;-11.0;409.0;37;160.0;38;-5;-187.0;96.0
1244.0;-186.0;-141.0;344.0;310.0;12.0;202.0;39;218.0;38;-5;-106.0;242.0
1029.0;-145.0;-104.0;284.0;306.0;20.0;197.0;?;239.0;38;-5;-18.0;298.0
797.0;-166.0;-84.0;222.0;305.0;-35.0;181.0;36;240.0;?;?;-45.0;140.0
513.0;-94.0;-70.0;167.0;304.0;-40.0;191.0;27;205.0;?;-4;-2.0;240.0
258.0;64.0;-47.0;143.0;300.0;-68.0;259.0;19;112.0;38;-4;60.0;397.0
295.0;-37.0;-11.0;132.0;297.0;-85.0;298.0;19;60.0;38;-2;169.0;?
273.0;-97.0;-9.0;113.0;296.0;-118.0;426.0;20;58.0;38;0;145.0;?
262.0;108.0;11.0;92.0;302.0;-144.0;528.0;18;102.0;?;2;-61.0;262.0
221.0;293.0;-80.0;73.0;302.0;-144.0;567.0;17;101.0;5;8;130.0;354.0
98.0;95.0;-221.0;?;310.0;-154.0;656.0;18;197.0;-50;11;258.0;395.0
-174.0;217.0;-222.0;67.0;316.0;-165.0;658.0;17;339.0;-68;12;329.0;410.0
-400.0;110.0;?;76.0;325.0;-104.0;479.0;17;363.0;-57;12;?;366.0
-590.0;261.0;-226.0;81.0;336.0;-17.0;516.0;17;423.0;-50;11;2229.0;333.0
-519.0;201.0;-313.0;86.0;345.0;22.0;?;17;?;-31;9;600.0;?
-520.0;43.0;-263.0;102.0;352.0;144.0;428.0;17;507.0;-12;7;-396.0;340.0
-275.0;52.0;-97.0;127.0;355.0;268.0;428.0;17;491.0;-3;6;78.0;337.0
-622.0;-10.0;-229.0;160.0;349.0;263.0;379.0;?;381.0;12;3;-219.0;381.0
-657.0;29.0;-319.0;190.0;342.0;134.0;366.0;17;430.0;23;-4;-292.0;452.0
-794.0;100.0;-357.0;?;?;74.0;335.0;17;408.0;27;-9;-233.0;378.0
-907.0;124.0;-358.0;214.0;328.0;85.0;351.0;17;286.0;33;-13;-244.0;232.0
-967.0;60.0;-339.0;?;318.0;85.0;415.0;18;237.0;37;-15;-261.0;262.0
-943.0;-2.0;-298.0;217.0;303.0;17.0;478.0;18;203.0;37;-14;-307.0;-93.0
-849.0;4.0;-288.0;217.0;287.0;12.0;459.0;18;183.0;?;-15;-473.0;-67.0
-705.0;-92.0;-322.0;215.0;271.0;-8.0;410.0;18;225.0;34;-16;-652.0;230.0
-607.0;-1.0;-319.0;211.0;259.0;-20.0;445.0;20;287.0;35;-15;-463.0;164.0
-520.0;180.0;-361.0;204.0;250.0;-23.0;390.0;19;320.0;34;?;1199.0;?
-253.0;223.0;-436.0;191.0;241.0;-14.0;357.0;18;275.0;32;-12;2720.0;86.0
101.0;183.0;-338.0;178.0;233.0;0.0;440.0;19;252.0;32;-12;1202.0;100.0
478.0;177.0;-238.0;153.0;?;?;452.0;15;238.0;31;-12;406.0;52.0
925.0;115.0;-129.0;119.0;227.0;-26.0;469.0;11;248.0;31;?;-701.0;90.0
1299.0;107.0;46.0;90.0;237.0;6.0;397.0;?;323.0;31;-12;1443.0;?
1380.0;-6.0;15.0;67.0;255.0;-45.0;359.0;12;391.0;31;-12;-362.0;40.0
1341.0;?;-234.0;56.0;274.0;-99.0;332.0;27;355.0;31;-12;-734.0;57.0
1263.0;-164.0;-184.0;67.0;286.0;-81.0;284.0;39;300.0;31;-12;-308.0;46.0
1112.0;-146.0;-72.0;85.0;292.0;-17.0;241.0;62;261.0;31;-11;-224.0;13.0
926.0;-170.0;-86.0;82.0;294.0;11.0;194.0;?;240.0;31;-11;-48.0;136.0
871.0;-91.0;-101.0;50.0;305.0;-8.0;195.0;92;244.0;30;-11;-217.0;233.0
632.0;-159.0;-52.0;13.0;314.0;-27.0;209.0;95;216.0;30;?;-101.0;169.0
299.0;-199.0;-67.0;-24.0;326.0;-37.0;187.0;87;164.0;31;-11;-23.0;313.0
82.0;-223.0;-58.0;-38.0;334.0;-44.0;208.0;83;?;30;-10;91.0;382.0
167.0;-88.0;-28.0;?;342.0;?;208.0;86;66.0;31;-11;98.0;?
85.0;-99.0;-46.0;?;354.0;-56.0;?;83;66.0;29;-10;230.0;261.0
?;?;-23.0;-65.0;363.0;-37.0;348.0;80;80.0;31;-9;180.0;277.0
-172.0;387.0;7.0;-73.0;372.0;-14.0;371.0;81;49.0;31;?;223.0;276.0
-162.0;?;-139.0;-81.0;382.0;-29.0;453.0;78;12.0;11;0;240.0;246.0
-182.0;336.0;-224.0;-81.0;391.0;-68.0;748.0;76;39.0;-3;5;493.0;331.0
-229.0;240.0;-123.0;-70.0;399.0;-51.0;690.0;76;71.0;-6;4;633.0;341.0
?;101.0;-273.0;-59.0;406.0;-23.0;601.0;76;155.0;-7;5;1544.0;309.0
19.0;-95.0;-362.0;-48.0;415.0;-5.0;505.0;76;471.0;-8;5;337.0;298.0
-564.0;-155.0;-262.0;-39.0;422.0;91.0;444.0;76;797.0;?;5;-296.0;299.0
-844.0;-107.0;-147.0;-41.0;426.0;165.0;298.0;76;745.0;1;1;-125.0;319.0
?;-91.0;-239.0;-44.0;414.0;141.0;?;77;563.0;11;-3;-171.0;315.0
-1547.0;-19.0;-258.0;-40.0;401.0;-4.0;216.0;77;?;14;-6;-318.0;354.0
-1380.0;31.0;-231.0;-25.0;388.0;-130.0;248.0;78;140.0;19;-11;-318.0;369.0
-1137.0;91.0;-311.0;-10.0;371.0;-153.0;288.0;?;35.0;23;-15;-301.0;282.0
-882.0;109.0;-325.0;4.0;347.0;-144.0;365.0;?;6.0;26;-15;-312.0;250.0
-673.0;75.0;-305.0;23.0;319.0;-127.0;424.0;86;34.0;31;-15;-268.0;275.0
-496.0;44.0;-278.0;40.0;284.0;-99.0;466.0;88;78.0;34;-15;?;237.0
-271.0;?;-275.0;51.0;246.0;-67.0;?;90;165.0;35;-15;-480.0;0.0
-112.0;120.0;-290.0;67.0;212.0;-35.0;376.0;91;231.0;37;-15;-663.0;185.0
18.0;-7.0;-290.0;81.0;?;2.0;382.0;92;261.0;38;-14;170.0;163.0
64.0;42.0;-322.0;89.0;154.0;14.0;438.0;91;274.0;38;-13;1089.0;103.0
134.0;145.0;-346.0;104.0;128.0;25.0;347.0;84;267.0;36;-12;3654.0;26.0
234.0;49.0;-254.0;121.0;103.0;77.0;363.0;79;263.0;34;-12;700.0;-3.0
?;29.0;-220.0;138.0;79.0;98.0;427.0;?;270.0;34;-12;-261.0;19.0
423.0;58.0;-246.0;157.0;60.0;95.0;383.0;73;261.0;34;-12;1505.0;12.0
521.0;83.0;-162.0;178.0;46.0;99.0;349.0;73;252.0;35;-12;61.0;12.0
615.0;-38.0;-11.0;195.0;33.0;92.0;?;73;305.0;35;-12;-646.0;-59.0
593.0;-47.0;-148.0;203.0;25.0;19.0;347.0;77;355.0;35;-12;?;-74.0
432.0;-149.0;-145.0;211.0;20.0;?;317.0;79;332.0;35;-12;-142.0;-50.0
373.0;-103.0;-75.0;221.0;16.0;?;285.0;85;277.0;35;-12;-218.0;-31.0
311.0;-72.0;27.0;218.0;6.0;-68.0;241.0;94;256.0;?;-11;?;43.0
216.0;-236.0;-1.0;192.0;-4.0;-80.0;228.0;89;275.0;35;-11;12.0;128.0
71.0;-167.0;-14.0;160.0;-10.0;-86.0;257.0;80;253.0;35;-11;74.0;183.0
-60.0;-142.0;-15.0;142.0;-12.0;-133.0;254.0;80;237.0;35;-10;-39.0;184.0
-92.0;-84.0;-10.0;140.0;?;-176.0;244.0;82;232.0;35;-10;75.0;173.0
-84.0;-74.0;32.0;148.0;-26.0;-163.0;302.0;82;214.0;35;-10;62.0;114.0
-51.0;-47.0;?;164.0;?;-138.0;316.0;82;178.0;35;-10;121.0;241.0
13.0;-16.0;33.0;180.0;-28.0;-139.0;340.0;81;169.0;35;-10;139.0;228.0
6.0;24.0;-2.0;174.0;-18.0;-136.0;?;?;174.0;35;-10;200.0;148.0
29.0;56.0;-56.0;192.0;-5.0;-120.0;352.0;81;200.0;35;-10;236.0;70.0
-46.0;58.0;-123.0;239.0;?;-93.0;357.0;81;232.0;35;-10;216.0;212.0
-159.0;28.0;?;272.0;-2.0;-72.0;355.0;81;247.0;35;-10;206.0;177.0
-177.0;46.0;-160.0;?;-19.0;-31.0;364.0;82;239.0;35;-10;?;275.0
-126.0;146.0;-117.0;429.0;-53.0;21.0;342.0;82;252.0;35;-10;862.0;301.0
-119.0;213.0;-128.0;548.0;-92.0;39.0;350.0;82;269.0;35;-10;367.0;438.0
-301.0;141.0;-190.0;678.0;-169.0;32.0;462.0;83;292.0;35;-9;-202.0;424.0
-470.0;127.0;-161.0;722.0;-235.0;3.0;470.0;83;285.0;35;-8;-129.0;371.0
-423.0;16.0;-123.0;762.0;-270.0;-5.0;439.0;84;?;35;-8;-195.0;345.0
-271.0;28.0;-79.0;792.0;-302.0;6.0;428.0;84;235.0;34;-8;-265.0;289.0
-125.0;53.0;-193.0;767.0;-318.0;7.0;474.0;84;284.0;?;-7;-228.0;309.0
-105.0;-6.0;?;759.0;-323.0;?;410.0;85;344.0;34;-7;-140.0;334.0
-120.0;-16.0;-264.0;763.0;-317.0;-16.0;375.0;85;334.0;35;-7;-32.0;369.0
-87.0;-10.0;-309.0;764.0;?;-16.0;329.0;85;328.0;36;-7;-37.0;306.0
38.0;65.0;-393.0;753.0;-279.0;-6.0;299.0;85;295.0;35;-7;-255.0;289.0
149.0;129.0;-391.0;744.0;-259.0;45.0;317.0;85;278.0;36;-7;-276.0;213.0
?;163.0;-347.0;749.0;-236.0;60.0;378.0;86;263.0;39;-7;43.0;224.0
419.0;194.0;-306.0;738.0;-212.0;87.0;437.0;85;219.0;42;-6;?;267.0
564.0;141.0;-266.0;728.0;-183.0;70.0;485.0;?;162.0;?;-6;705.0;222.0
698.0;121.0;-290.0;723.0;-152.0;43.0;475.0;86;156.0;43;-6;349.0;191.0
905.0;137.0;-330.0;714.0;-137.0;27.0;478.0;86;186.0;41;-6;287.0;204.0
1015.0;43.0;-339.0;708.0;-135.0;59.0;417.0;86;276.0;?;-6;306.0;180.0
969.0;-70.0;-301.0;702.0;-142.0;92.0;426.0;86;363.0;57;-4;62.0;180.0
781.0;-81.0;-282.0;704.0;-160.0;112.0;349.0;86;397.0;60;-5;21.0;168.0
614.0;-75.0;-227.0;704.0;-196.0;98.0;267.0;86;335.0;57;-6;-60.0;163.0
543.0;-112.0;-187.0;704.0;-221.0;66.0;247.0;86;279.0;58;-6;102.0;211.0
458.0;-149.0;-275.0;711.0;-243.0;47.0;220.0;85;219.0;57;-6;125.0;182.0
323.0;-224.0;-234.0;723.0;-264.0;1.0;220.0;85;180.0;58;-6;92.0;-32.0
228.0;-298.0;-185.0;729.0;-283.0;-13.0;?;85;138.0;58;-6;65.0;-65.0
146.0;-171.0;-207.0;726.0;-290.0;-25.0;107.0;85;114.0;58;-7;42.0;-65.0
60.0;-6.0;-199.0;718.0;-287.0;-39.0;66.0;90;105.0;58;-7;99.0;-75.0
1.0;32.0;?;714.0;-291.0;-37.0;146.0;94;66.0;58;-7;325.0;-135.0
-23.0;-86.0;-140.0;708.0;-295.0;-64.0;?;104;20.0;58;-7;234.0;-77.0
-77.0;-165.0;-150.0;701.0;-302.0;-107.0;341.0;123;-31.0;58;-7;59.0;-106.0
-21.0;-208.0;-185.0;695.0;-307.0;-116.0;196.0;133;-65.0;58;-7;131.0;-86.0
129.0;-243.0;-153.0;686.0;-306.0;-90.0;159.0;140;?;?;-7;?;-105.0
124.0;-116.0;-73.0;680.0;-310.0;-124.0;131.0;147;81.0;58;-7;36.0;-69.0
-29.0;-33.0;?;674.0;-314.0;-86.0;69.0;148;134.0;58;-7;39.0;-78.0
-141.0;-1.0;-6.0;660.0;-321.0;-59.0;181.0;148;81.0;57;-7;91.0;-42.0
-188.0;-20.0;25.0;647.0;-321.0;-60.0;275.0;148;5.0;58;-7;101.0;-41.0
-192.0;-13.0;40.0;628.0;-312.0;-80.0;240.0;148;-62.0;57;-7;58.0;5.0
-135.0;-35.0;-11.0;605.0;-301.0;-104.0;257.0;147;-105.0;57;-7;52.0;38.0
26.0;-20.0;-8.0;587.0;-289.0;-114.0;296.0;148;-50.0;57;-7;68.0;49.0
114.0;-25.0;2.0;565.0;-272.0;-130.0;278.0;?;?;57;-7;73.0;67.0
113.0;-31.0;?;541.0;-256.0;-112.0;264.0;149;91.0;57;-7;117.0;80.0
82.0;-37.0;-6.0;514.0;-238.0;-90.0;292.0;151;73.0;57;-7;163.0;113.0
?;-83.0;-13.0;489.0;-219.0;-100.0;243.0;151;68.0;57;-7;195.0;150.0
112.0;-86.0;-18.0;454.0;-194.0;-96.0;?;158;85.0;57;-7;218.0;250.0
127.0;-98.0;-22.0;420.0;-168.0;-91.0;?;165;93.0;57;-7;239.0;204.0
146.0;-30.0;-51.0;390.0;-140.0;-93.0;237.0;166;102.0;57;-8;282.0;144.0
127.0;22.0;-70.0;354.0;-118.0;-87.0;245.0;167;110.0;57;-8;389.0;158.0
115.0;91.0;-77.0;319.0;-99.0;-95.0;283.0;167;101.0;57;-8;472.0;195.0
118.0;95.0;?;287.0;-89.0;-102.0;346.0;167;86.0;57;-7;?;217.0
111.0;66.0;-93.0;265.0;-80.0;?;378.0;167;86.0;57;-8;386.0;166.0
213.0;29.0;-107.0;252.0;-79.0;-94.0;381.0;167;80.0;57;-7;358.0;209.0
333.0;119.0;-155.0;243.0;-80.0;-79.0;372.0;167;101.0;57;-8;314.0;294.0
355.0;212.0;-241.0;240.0;-79.0;-79.0;379.0;167;141.0;57;-7;376.0;336.0
398.0;234.0;?;235.0;-85.0;-57.0;?;167;222.0;57;-7;470.0;348.0
466.0;197.0;-143.0;230.0;-91.0;-5.0;469.0;167;259.0;56;-8;531.0;?
494.0;151.0;-152.0;222.0;-104.0;35.0;495.0;167;246.0;56;-8;544.0;360.0
491.0;150.0;-208.0;222.0;-116.0;76.0;495.0;167;239.0;56;-8;?;331.0
512.0;148.0;-216.0;230.0;-133.0;95.0;491.0;167;251.0;56;-8;504.0;310.0
460.0;80.0;-187.0;241.0;-144.0;143.0;452.0;167;318.0;56;-8;481.0;280.0
?;42.0;-215.0;241.0;-152.0;201.0;432.0;167;348.0;?;-8;399.0;?
193.0;-14.0;-292.0;235.0;-157.0;?;376.0;167;325.0;56;-8;325.0;263.0
27.0;-29.0;-323.0;225.0;-157.0;227.0;327.0;167;283.0;56;-8;247.0;311.0
-11.0;41.0;-333.0;214.0;-158.0;238.0;287.0;167;268.0;55;-9;231.0;290.0
-164.0;82.0;-354.0;208.0;-156.0;261.0;300.0;167;?;54;-10;?;261.0
-272.0;117.0;-348.0;186.0;-148.0;243.0;332.0;167;184.0;54;-10;206.0;233.0
-414.0;103.0;-324.0;?;-144.0;207.0;327.0;167;171.0;55;-10;119.0;232.0
-446.0;?;-291.0;140.0;-138.0;165.0;395.0;167;134.0;55;-10;-93.0;232.0
-373.0;40.0;?;104.0;-134.0;143.0;365.0;167;117.0;55;-10;-204.0;245.0
-291.0;40.0;-249.0;75.0;-127.0;108.0;361.0;167;128.0;54;-10;74.0;224.0
-329.0;36.0;-247.0;44.0;-120.0;69.0;342.0;167;186.0;55;-10;697.0;229.0
-454.0;14.0;-287.0;6.0;-115.0;8.0;353.0;167;229.0;55;-10;275.0;217.0
-535.0;-14.0;-280.0;-16.0;-116.0;-35.0;348.0;167;233.0;54;-10;128.0;204.0
-561.0;-17.0;?;-38.0;-122.0;-27.0;316.0;167;214.0;54;-10;604.0;207.0
-405.0;18.0;-235.0;-60.0;-132.0;-20.0;?;167;187.0;54;-10;320.0;248.0
-330.0;53.0;-223.0;-82.0;-139.0;-31.0;?;167;168.0;54;-10;102.0;231.0
-212.0;83.0;-217.0;?;-148.0;-43.0;278.0;167;?;54;-10;160.0;239.0
?;89.0;-214.0;?;-158.0;-26.0;315.0;167;145.0;54;-10;168.0;212.0
11.0;58.0;-214.0;-159.0;-165.0;?;355.0;167;128.0;54;-10;-9.0;230.0
100.0;37.0;-218.0;-187.0;-173.0;-7.0;335.0;167;110.0;54;-9;-112.0;210.0
187.0;21.0;-202.0;-224.0;-174.0;5.0;344.0;167;112.0;54;-10;-88.0;221.0
260.0;38.0;-194.0;-257.0;-168.0;17.0;302.0;167;130.0;54;?;19.0;193.0
282.0;31.0;-208.0;-284.0;-152.0;32.0;294.0;167;160.0;54;-10;82.0;192.0
?;52.0;-225.0;?;-132.0;54.0;287.0;167;193.0;54;-10;61.0;172.0
218.0;47.0;-217.0;-299.0;-113.0;72.0;293.0;167;186.0;?;-10;7.0;206.0
112.0;68.0;-206.0;-271.0;-91.0;94.0;313.0;167;156.0;54;-10;-78.0;313.0
122.0;82.0;-191.0;-232.0;-74.0;108.0;333.0;167;132.0;54;-10;?;317.0
97.0;93.0;-198.0;-187.0;-65.0;97.0;354.0;167;130.0;?;-10;-54.0;222.0
?;95.0;-200.0;-137.0;-62.0;79.0;384.0;167;134.0;54;-10;-127.0;224.0
110.0;52.0;-195.0;-85.0;-67.0;79.0;386.0;167;155.0;54;-10;-135.0;234.0
115.0;-1.0;-187.0;-29.0;-79.0;77.0;383.0;167;174.0;54;-10;-107.0;204.0
129.0;31.0;-174.0;-3.0;-94.0;67.0;364.0;167;186.0;54;-11;-48.0;202.0
140.0;63.0;?;-16.0;-107.0;53.0;?;167;197.0;54;-11;-38.0;242.0
130.0;96.0;-198.0;-32.0;-109.0;42.0;319.0;167;?;54;-11;-49.0;270.0
55.0;59.0;-251.0;-48.0;-112.0;39.0;330.0;167;?;?;-11;-22.0;282.0
27.0;48.0;-277.0;-85.0;-121.0;32.0;356.0;167;223.0;54;-11;-71.0;299.0
88.0;38.0;-204.0;-107.0;-134.0;45.0;357.0;167;181.0;54;?;?;263.0
169.0;26.0;-192.0;-112.0;-145.0;46.0;339.0;167;157.0;54;-11;-58.0;281.0
212.0;24.0;-211.0;-131.0;-158.0;34.0;324.0;167;161.0;54;-11;-34.0;319.0
