InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
-207.0;-525.0;273.0;-41.0;506.0;?;291.0
-204.0;-519.0;297.0;-46.0;452.0;170.0;258.0
-194.0;-506.0;299.0;-45.0;393.0;163.0;216.0
-184.0;-496.0;310.0;-47.0;331.0;154.0;172.0
-176.0;-482.0;318.0;-48.0;279.0;144.0;123.0
-170.0;-465.0;307.0;?;236.0;139.0;74.0
-162.0;-450.0;301.0;-40.0;179.0;135.0;23.0
-156.0;-441.0;297.0;-33.0;122.0;129.0;-33.0
-146.0;-422.0;283.0;-20.0;?;129.0;-91.0
-142.0;-416.0;?;-11.0;32.0;127.0;-147.0
-136.0;-410.0;301.0;?;-3.0;127.0;-198.0
-126.0;-404.0;296.0;10.0;-33.0;136.0;-248.0
-120.0;-401.0;286.0;24.0;-73.0;142.0;-285.0
-115.0;-403.0;285.0;34.0;-107.0;152.0;-316.0
-107.0;-401.0;266.0;45.0;-105.0;164.0;-334.0
-101.0;-400.0;254.0;52.0;-112.0;175.0;-354.0
-97.0;-404.0;257.0;60.0;-114.0;184.0;-373.0
-90.0;-399.0;236.0;71.0;?;197.0;-396.0
-92.0;-407.0;226.0;77.0;-148.0;205.0;-411.0
-89.0;-412.0;226.0;83.0;-153.0;212.0;-428.0
-79.0;-409.0;225.0;94.0;?;219.0;-446.0
-78.0;-414.0;238.0;?;-129.0;224.0;-452.0
-75.0;-416.0;248.0;109.0;-112.0;230.0;-448.0
-64.0;-415.0;245.0;118.0;-71.0;240.0;-434.0
-61.0;-417.0;244.0;121.0;-24.0;246.0;-401.0
-57.0;-420.0;247.0;126.0;15.0;251.0;-364.0
-50.0;?;235.0;130.0;53.0;258.0;-330.0
?;-424.0;234.0;133.0;91.0;261.0;-300.0
-48.0;-432.0;245.0;135.0;144.0;259.0;-279.0
-42.0;-426.0;238.0;138.0;150.0;265.0;-277.0
-41.0;-426.0;?;138.0;120.0;268.0;-288.0
-41.0;-426.0;235.0;139.0;91.0;269.0;?
-34.0;-421.0;223.0;139.0;61.0;?;?
-35.0;-419.0;228.0;137.0;46.0;272.0;-351.0
-35.0;-416.0;236.0;135.0;59.0;272.0;-369.0
-30.0;-408.0;232.0;138.0;70.0;?;-393.0
-29.0;-405.0;243.0;137.0;91.0;275.0;-403.0
-30.0;-405.0;246.0;139.0;106.0;275.0;-396.0
-26.0;-400.0;235.0;140.0;?;278.0;-384.0
-28.0;-402.0;234.0;141.0;165.0;272.0;-350.0
-30.0;-406.0;233.0;137.0;193.0;271.0;-311.0
-32.0;-409.0;219.0;137.0;227.0;268.0;-277.0
-35.0;-413.0;?;135.0;253.0;263.0;-251.0
-44.0;-420.0;221.0;130.0;255.0;255.0;-230.0
-46.0;-417.0;212.0;128.0;?;252.0;?
-52.0;-417.0;207.0;126.0;205.0;247.0;-255.0
-53.0;-418.0;209.0;123.0;166.0;242.0;-285.0
-52.0;-410.0;206.0;123.0;150.0;240.0;-318.0
-55.0;-406.0;214.0;119.0;146.0;234.0;-337.0
-55.0;-406.0;234.0;116.0;174.0;?;-345.0
-53.0;-401.0;248.0;117.0;198.0;233.0;-355.0
-54.0;-399.0;263.0;114.0;188.0;228.0;-369.0
-55.0;-396.0;278.0;113.0;190.0;225.0;-381.0
-49.0;-388.0;280.0;114.0;191.0;223.0;-399.0
?;-388.0;295.0;111.0;203.0;220.0;-401.0
-49.0;-385.0;306.0;110.0;246.0;217.0;-392.0
-45.0;-381.0;309.0;110.0;284.0;219.0;-386.0
-46.0;-381.0;316.0;109.0;?;217.0;-380.0
-47.0;-385.0;322.0;110.0;311.0;216.0;-374.0
-45.0;-381.0;311.0;111.0;?;218.0;-377.0
-43.0;-381.0;307.0;113.0;294.0;219.0;-386.0
-45.0;-383.0;310.0;113.0;287.0;219.0;?
-41.0;-382.0;298.0;113.0;286.0;223.0;?
-44.0;-387.0;297.0;113.0;284.0;225.0;-378.0
-45.0;-387.0;?;114.0;250.0;227.0;-379.0
-42.0;-383.0;281.0;?;208.0;228.0;-389.0
-44.0;-385.0;285.0;116.0;174.0;225.0;?
-44.0;-383.0;281.0;117.0;137.0;226.0;-403.0
-40.0;-378.0;273.0;117.0;134.0;227.0;-406.0
-40.0;-379.0;283.0;116.0;154.0;230.0;-394.0
-40.0;-380.0;296.0;116.0;181.0;228.0;-378.0
-36.0;?;303.0;118.0;?;230.0;-377.0
-35.0;-373.0;319.0;119.0;237.0;229.0;-383.0
-35.0;-372.0;326.0;121.0;238.0;?;-387.0
-31.0;-368.0;310.0;124.0;225.0;232.0;-403.0
-31.0;-369.0;304.0;125.0;220.0;233.0;-411.0
-31.0;-369.0;290.0;127.0;209.0;234.0;-417.0
-26.0;-368.0;269.0;130.0;208.0;237.0;?
-25.0;-372.0;256.0;130.0;210.0;240.0;-393.0
-26.0;-380.0;249.0;131.0;226.0;242.0;?
-22.0;-379.0;237.0;134.0;246.0;247.0;-326.0
-24.0;-386.0;238.0;134.0;263.0;250.0;-279.0
-24.0;-392.0;248.0;?;310.0;253.0;-234.0
-23.0;-394.0;242.0;141.0;347.0;259.0;-193.0
-26.0;-400.0;248.0;141.0;359.0;259.0;-169.0
-25.0;-402.0;259.0;144.0;395.0;260.0;-146.0
-25.0;-402.0;267.0;145.0;439.0;261.0;-121.0
-25.0;-402.0;287.0;146.0;504.0;265.0;-80.0
-26.0;?;324.0;148.0;606.0;266.0;-32.0
-23.0;-405.0;?;149.0;708.0;270.0;24.0
-25.0;-411.0;390.0;149.0;802.0;271.0;80.0
-24.0;-414.0;420.0;153.0;877.0;269.0;126.0
-22.0;-414.0;423.0;158.0;912.0;273.0;152.0
-24.0;-416.0;437.0;158.0;?;270.0;174.0
-21.0;-418.0;444.0;164.0;931.0;273.0;186.0
-16.0;-416.0;442.0;169.0;940.0;279.0;200.0
-13.0;?;457.0;?;942.0;286.0;210.0
-10.0;-422.0;479.0;180.0;950.0;291.0;219.0
-2.0;-419.0;483.0;187.0;963.0;297.0;219.0
1.0;-420.0;506.0;194.0;972.0;300.0;229.0
2.0;-419.0;525.0;204.0;983.0;301.0;234.0
10.0;-413.0;?;214.0;?;309.0;231.0
?;-410.0;563.0;224.0;?;310.0;227.0
24.0;?;587.0;239.0;?;316.0;220.0
34.0;-393.0;610.0;255.0;1029.0;323.0;209.0
44.0;?;646.0;270.0;1040.0;329.0;203.0
57.0;-373.0;671.0;288.0;1044.0;340.0;199.0
74.0;-354.0;671.0;306.0;1025.0;?;182.0
90.0;-339.0;680.0;330.0;989.0;363.0;164.0
114.0;-317.0;647.0;350.0;925.0;376.0;142.0
141.0;-292.0;581.0;372.0;836.0;396.0;109.0
170.0;?;512.0;392.0;739.0;413.0;80.0
202.0;-238.0;428.0;415.0;647.0;437.0;?
247.0;-196.0;326.0;440.0;553.0;463.0;-5.0
?;-159.0;256.0;459.0;496.0;492.0;-40.0
331.0;-126.0;204.0;478.0;459.0;520.0;-73.0
379.0;-86.0;150.0;496.0;427.0;555.0;-112.0
?;-49.0;115.0;512.0;407.0;586.0;-145.0
468.0;-12.0;85.0;533.0;380.0;617.0;-183.0
506.0;?;50.0;547.0;346.0;645.0;-227.0
536.0;61.0;23.0;561.0;309.0;667.0;-265.0
558.0;92.0;-4.0;574.0;270.0;687.0;-300.0
579.0;121.0;-37.0;585.0;227.0;701.0;-336.0
589.0;?;-62.0;590.0;189.0;706.0;?
597.0;164.0;-83.0;598.0;159.0;?;-388.0
608.0;190.0;-104.0;?;133.0;716.0;-414.0
611.0;206.0;-118.0;608.0;108.0;715.0;-429.0
611.0;?;?;608.0;90.0;713.0;-439.0
603.0;245.0;-138.0;603.0;?;703.0;-447.0
598.0;254.0;-143.0;599.0;68.0;?;-448.0
599.0;274.0;-142.0;594.0;57.0;693.0;-443.0
599.0;294.0;-133.0;588.0;49.0;686.0;-433.0
594.0;307.0;-119.0;579.0;41.0;682.0;-419.0
593.0;317.0;-103.0;568.0;35.0;674.0;-401.0
592.0;321.0;-89.0;564.0;33.0;?;-397.0
595.0;324.0;-77.0;563.0;?;673.0;-393.0
597.0;325.0;-67.0;559.0;23.0;671.0;-391.0
602.0;327.0;-62.0;554.0;12.0;670.0;-388.0
606.0;320.0;-52.0;?;11.0;668.0;-383.0
613.0;321.0;-46.0;549.0;11.0;667.0;-380.0
620.0;?;-40.0;546.0;11.0;661.0;-376.0
625.0;321.0;-30.0;545.0;18.0;658.0;-369.0
630.0;317.0;-18.0;543.0;19.0;654.0;-360.0
634.0;316.0;-5.0;537.0;20.0;648.0;-352.0
636.0;314.0;12.0;536.0;27.0;647.0;-341.0
637.0;314.0;31.0;534.0;32.0;648.0;-328.0
637.0;315.0;44.0;530.0;37.0;649.0;-318.0
636.0;314.0;60.0;525.0;43.0;657.0;-306.0
632.0;314.0;73.0;515.0;47.0;663.0;-302.0
631.0;320.0;80.0;509.0;47.0;668.0;-298.0
626.0;326.0;86.0;500.0;40.0;670.0;-294.0
621.0;329.0;97.0;490.0;33.0;671.0;-294.0
614.0;?;104.0;483.0;21.0;666.0;-302.0
604.0;338.0;103.0;478.0;10.0;661.0;-310.0
599.0;342.0;93.0;474.0;-4.0;655.0;?
597.0;349.0;71.0;471.0;-20.0;652.0;-358.0
595.0;358.0;52.0;469.0;-32.0;653.0;-386.0
?;367.0;21.0;463.0;-40.0;654.0;-414.0
588.0;378.0;-11.0;463.0;-55.0;655.0;-444.0
584.0;382.0;-44.0;463.0;-66.0;653.0;-468.0
580.0;387.0;-79.0;462.0;-78.0;652.0;-487.0
574.0;394.0;-110.0;466.0;-92.0;649.0;-502.0
575.0;397.0;-138.0;470.0;-105.0;650.0;-517.0
569.0;401.0;-163.0;472.0;-116.0;649.0;-527.0
563.0;408.0;-180.0;?;-129.0;645.0;-532.0
556.0;415.0;-188.0;475.0;-138.0;645.0;-537.0
543.0;421.0;-197.0;474.0;-150.0;642.0;-540.0
537.0;426.0;-200.0;474.0;-159.0;640.0;-539.0
529.0;427.0;-202.0;476.0;-165.0;636.0;-537.0
530.0;432.0;-193.0;476.0;-170.0;632.0;-536.0
533.0;433.0;-186.0;479.0;-167.0;632.0;-532.0
540.0;435.0;-187.0;?;-158.0;628.0;-527.0
550.0;438.0;?;?;-161.0;629.0;?
560.0;435.0;-194.0;482.0;-169.0;626.0;-530.0
561.0;432.0;-205.0;485.0;-171.0;623.0;-530.0
564.0;430.0;-218.0;487.0;?;615.0;-531.0
565.0;426.0;-238.0;490.0;-161.0;605.0;-535.0
567.0;419.0;-267.0;495.0;-161.0;597.0;-543.0
570.0;410.0;-297.0;502.0;-168.0;590.0;-552.0
574.0;398.0;-331.0;513.0;-178.0;582.0;-568.0
581.0;?;-366.0;526.0;-188.0;581.0;-583.0
589.0;366.0;-403.0;536.0;-201.0;575.0;-598.0
592.0;347.0;-440.0;549.0;-220.0;568.0;-617.0
595.0;?;-470.0;561.0;-230.0;562.0;-632.0
595.0;310.0;-496.0;573.0;-234.0;552.0;-649.0
?;291.0;-517.0;583.0;-236.0;544.0;-663.0
595.0;271.0;-527.0;592.0;-232.0;534.0;-673.0
595.0;?;-528.0;601.0;-234.0;523.0;-679.0
592.0;215.0;-527.0;612.0;-238.0;515.0;-680.0
597.0;182.0;-522.0;621.0;-257.0;?;-679.0
607.0;152.0;-519.0;629.0;-280.0;516.0;-676.0
613.0;120.0;-515.0;?;-298.0;520.0;-668.0
611.0;96.0;-508.0;?;-311.0;528.0;-662.0
608.0;78.0;-500.0;636.0;-331.0;533.0;-654.0
601.0;69.0;-495.0;637.0;-357.0;535.0;-645.0
591.0;70.0;-486.0;?;-380.0;541.0;-635.0
582.0;74.0;-470.0;633.0;-397.0;552.0;-618.0
574.0;77.0;-454.0;634.0;-417.0;563.0;-599.0
565.0;79.0;-438.0;632.0;-440.0;585.0;-573.0
?;81.0;-413.0;633.0;-468.0;605.0;-546.0
548.0;81.0;-389.0;633.0;-499.0;619.0;-521.0
543.0;83.0;-358.0;635.0;-530.0;635.0;-495.0
?;84.0;-328.0;632.0;-559.0;642.0;-470.0
529.0;82.0;-292.0;632.0;-588.0;648.0;-447.0
525.0;82.0;-265.0;632.0;-607.0;648.0;-426.0
519.0;80.0;-246.0;631.0;-617.0;646.0;-410.0
517.0;79.0;-234.0;632.0;-621.0;644.0;-407.0
518.0;81.0;-235.0;631.0;-622.0;646.0;-406.0
524.0;84.0;-246.0;627.0;-619.0;643.0;-416.0
530.0;84.0;-256.0;628.0;-613.0;647.0;-423.0
538.0;81.0;-258.0;629.0;-609.0;653.0;-429.0
549.0;82.0;-258.0;628.0;-608.0;655.0;-439.0
559.0;82.0;-250.0;629.0;?;660.0;-454.0
564.0;81.0;-236.0;627.0;-620.0;666.0;?
571.0;82.0;?;628.0;-626.0;668.0;-487.0
574.0;82.0;-199.0;629.0;-630.0;670.0;-494.0
575.0;81.0;-198.0;629.0;-630.0;671.0;-496.0
577.0;82.0;-207.0;630.0;-630.0;671.0;-497.0
572.0;83.0;-215.0;628.0;-622.0;665.0;-497.0
573.0;83.0;-222.0;629.0;-619.0;667.0;-497.0
569.0;87.0;-231.0;628.0;-613.0;667.0;-497.0
568.0;89.0;-238.0;627.0;-609.0;666.0;-499.0
566.0;90.0;-246.0;626.0;-602.0;666.0;?
562.0;95.0;-255.0;628.0;-592.0;664.0;-495.0
559.0;96.0;-262.0;626.0;-587.0;660.0;-495.0
554.0;99.0;-269.0;624.0;-583.0;659.0;-498.0
551.0;100.0;-276.0;623.0;-579.0;658.0;?
547.0;102.0;-284.0;621.0;-575.0;656.0;-496.0
542.0;102.0;-293.0;622.0;-575.0;653.0;-492.0
538.0;103.0;-303.0;619.0;-571.0;652.0;-489.0
530.0;105.0;-313.0;615.0;-565.0;649.0;-490.0
521.0;110.0;-326.0;612.0;-558.0;644.0;-489.0
506.0;112.0;-337.0;609.0;-555.0;641.0;-488.0
485.0;113.0;-341.0;606.0;-553.0;631.0;-487.0
465.0;113.0;-349.0;?;-554.0;?;-484.0
446.0;112.0;-360.0;596.0;-556.0;619.0;-477.0
?;?;-362.0;592.0;-558.0;620.0;-477.0
401.0;101.0;-350.0;587.0;-566.0;623.0;-470.0
377.0;88.0;-314.0;582.0;-580.0;622.0;?
352.0;74.0;-275.0;575.0;?;616.0;-428.0
320.0;59.0;-232.0;566.0;-615.0;604.0;-401.0
290.0;43.0;-172.0;557.0;-634.0;588.0;-365.0
251.0;27.0;-108.0;?;-656.0;565.0;-329.0
201.0;11.0;-45.0;539.0;-671.0;531.0;-286.0
155.0;-8.0;10.0;531.0;-680.0;493.0;-246.0
110.0;-31.0;55.0;522.0;-684.0;465.0;-211.0
68.0;-61.0;99.0;515.0;-688.0;440.0;-176.0
23.0;-86.0;143.0;506.0;-690.0;413.0;-141.0
?;?;187.0;498.0;-681.0;?;-106.0
-60.0;-157.0;234.0;491.0;-669.0;327.0;-70.0
-97.0;-194.0;288.0;483.0;-657.0;286.0;-22.0
-129.0;-228.0;343.0;476.0;-634.0;255.0;?
-163.0;-260.0;398.0;468.0;-602.0;211.0;83.0
-194.0;-294.0;448.0;459.0;-558.0;154.0;131.0
-222.0;-320.0;484.0;449.0;-516.0;103.0;174.0
-246.0;-340.0;512.0;442.0;-478.0;63.0;211.0
-260.0;-361.0;526.0;433.0;-452.0;35.0;235.0
-274.0;-381.0;530.0;423.0;-436.0;8.0;251.0
-281.0;-399.0;515.0;413.0;-427.0;-16.0;260.0
-296.0;-414.0;511.0;405.0;-420.0;-52.0;276.0
-317.0;-430.0;517.0;398.0;-408.0;-101.0;292.0
-334.0;-444.0;512.0;392.0;-391.0;-142.0;307.0
-352.0;-458.0;504.0;382.0;-368.0;-176.0;323.0
-367.0;-470.0;482.0;369.0;-342.0;-200.0;340.0
-384.0;-485.0;472.0;357.0;-314.0;-221.0;355.0
-399.0;-499.0;468.0;349.0;-291.0;-245.0;372.0
-410.0;-510.0;453.0;339.0;-277.0;-273.0;381.0
-416.0;-517.0;442.0;331.0;-273.0;-296.0;388.0
-421.0;-526.0;437.0;324.0;-267.0;-317.0;392.0
-422.0;-527.0;441.0;319.0;-259.0;?;398.0
-424.0;-528.0;446.0;321.0;-254.0;-335.0;405.0
-421.0;-528.0;457.0;325.0;-260.0;-337.0;402.0
-414.0;-525.0;468.0;329.0;-275.0;-340.0;?
-404.0;-525.0;484.0;330.0;-288.0;?;391.0
-393.0;-525.0;496.0;326.0;?;-323.0;396.0
-381.0;-528.0;505.0;324.0;-275.0;-297.0;409.0
-357.0;-521.0;529.0;331.0;-254.0;-255.0;415.0
-324.0;-514.0;551.0;340.0;?;-211.0;415.0
-290.0;-509.0;580.0;345.0;-194.0;-161.0;418.0
-262.0;-509.0;600.0;348.0;-179.0;-124.0;413.0
-240.0;-504.0;613.0;?;-170.0;?;405.0
-218.0;-505.0;630.0;353.0;-158.0;-65.0;398.0
-202.0;-505.0;649.0;357.0;-146.0;-43.0;391.0
-192.0;-503.0;668.0;358.0;-137.0;-32.0;387.0
-186.0;-504.0;676.0;359.0;-128.0;-36.0;388.0
-181.0;-503.0;685.0;359.0;-118.0;-42.0;387.0
-182.0;-505.0;696.0;362.0;-105.0;-62.0;389.0
-189.0;-506.0;?;366.0;-94.0;-85.0;393.0
-207.0;-507.0;710.0;370.0;-83.0;-117.0;397.0
-229.0;-504.0;717.0;376.0;-69.0;-154.0;399.0
-254.0;-506.0;722.0;375.0;-50.0;-178.0;401.0
-277.0;?;729.0;371.0;-29.0;-208.0;407.0
-296.0;-516.0;730.0;376.0;-1.0;-231.0;417.0
-317.0;-519.0;?;373.0;33.0;?;423.0
-334.0;-526.0;729.0;371.0;61.0;-273.0;420.0
-341.0;?;728.0;372.0;90.0;-290.0;412.0
-349.0;-533.0;720.0;370.0;116.0;-306.0;395.0
-358.0;-537.0;716.0;366.0;135.0;-316.0;380.0
-365.0;-545.0;706.0;361.0;161.0;-321.0;361.0
-366.0;-547.0;707.0;358.0;192.0;-323.0;344.0
?;-549.0;724.0;359.0;221.0;-317.0;330.0
-359.0;-554.0;737.0;353.0;259.0;-298.0;320.0
-344.0;-557.0;742.0;347.0;298.0;-259.0;313.0
-325.0;-558.0;746.0;343.0;334.0;-196.0;?
-305.0;-560.0;742.0;335.0;360.0;-136.0;319.0
-288.0;-564.0;740.0;327.0;373.0;-82.0;323.0
-282.0;-568.0;727.0;319.0;373.0;-48.0;326.0
-278.0;-570.0;704.0;?;364.0;-39.0;332.0
-276.0;-573.0;676.0;295.0;343.0;-46.0;338.0
-272.0;-575.0;656.0;287.0;313.0;-58.0;346.0
-271.0;-573.0;630.0;277.0;?;-81.0;358.0
-267.0;-572.0;597.0;265.0;248.0;-119.0;370.0
-263.0;-571.0;?;260.0;194.0;-157.0;378.0
-256.0;-569.0;525.0;247.0;126.0;-204.0;384.0
?;-570.0;518.0;232.0;47.0;-248.0;388.0
-243.0;-569.0;566.0;222.0;-23.0;-280.0;390.0
-234.0;-566.0;671.0;207.0;-37.0;-308.0;395.0
-229.0;-561.0;779.0;192.0;?;-335.0;414.0
-225.0;-554.0;?;187.0;63.0;-359.0;435.0
-219.0;-549.0;955.0;181.0;121.0;-381.0;455.0
-209.0;-543.0;974.0;178.0;167.0;-399.0;469.0
?;-539.0;1008.0;179.0;194.0;-408.0;472.0
-195.0;-534.0;1036.0;?;216.0;-413.0;465.0
-191.0;-528.0;1065.0;177.0;221.0;-413.0;450.0
?;-526.0;1102.0;181.0;231.0;-417.0;432.0
-192.0;-524.0;1140.0;182.0;?;-418.0;416.0
-192.0;-520.0;1178.0;182.0;244.0;-413.0;?
-190.0;-519.0;1233.0;189.0;225.0;-406.0;353.0
-186.0;-515.0;1288.0;191.0;204.0;-395.0;311.0
-179.0;-510.0;1335.0;?;183.0;-383.0;271.0
-176.0;-504.0;1394.0;199.0;148.0;-370.0;232.0
-169.0;-500.0;1464.0;202.0;107.0;-353.0;194.0
-162.0;-493.0;1436.0;207.0;179.0;-338.0;216.0
-153.0;-492.0;1430.0;221.0;115.0;-323.0;212.0
-151.0;-494.0;1425.0;222.0;90.0;-312.0;204.0
-152.0;-495.0;?;225.0;93.0;-314.0;206.0
-158.0;-498.0;1424.0;229.0;72.0;-321.0;190.0
-160.0;-498.0;1423.0;233.0;?;-329.0;169.0
-166.0;-501.0;1415.0;234.0;44.0;-339.0;146.0
-173.0;?;1410.0;241.0;5.0;-350.0;116.0
-175.0;-513.0;1389.0;247.0;-39.0;-354.0;90.0
-179.0;-516.0;1361.0;255.0;-80.0;-367.0;58.0
-183.0;-523.0;1330.0;?;-130.0;-378.0;24.0
?;-529.0;1280.0;276.0;-173.0;-392.0;4.0
-193.0;-535.0;1227.0;?;-194.0;-406.0;-4.0
-201.0;-540.0;1180.0;309.0;-215.0;-420.0;-3.0
-213.0;-545.0;1130.0;325.0;-206.0;-432.0;20.0
-227.0;?;1084.0;342.0;-190.0;-451.0;52.0
-244.0;-560.0;1043.0;363.0;-174.0;-473.0;98.0
-257.0;-564.0;1009.0;379.0;-153.0;-500.0;142.0
-270.0;-563.0;988.0;397.0;-132.0;-530.0;185.0
-288.0;-563.0;?;412.0;-113.0;-565.0;232.0
-304.0;-561.0;947.0;424.0;-87.0;-600.0;278.0
-319.0;-559.0;902.0;435.0;-63.0;-629.0;317.0
-336.0;-554.0;858.0;448.0;-61.0;-648.0;348.0
-346.0;-550.0;815.0;457.0;-66.0;-659.0;368.0
-359.0;-548.0;742.0;461.0;-84.0;-664.0;376.0
-371.0;-545.0;661.0;469.0;-108.0;-663.0;370.0
-378.0;-543.0;568.0;473.0;-140.0;-654.0;360.0
-384.0;-542.0;499.0;478.0;-165.0;-636.0;345.0
?;?;446.0;484.0;-194.0;-607.0;325.0
-388.0;-531.0;406.0;487.0;-232.0;-552.0;296.0
-375.0;-525.0;376.0;491.0;-269.0;-473.0;271.0
-353.0;-515.0;367.0;495.0;-309.0;-364.0;236.0
-330.0;-505.0;357.0;502.0;?;-269.0;216.0
?;-494.0;347.0;510.0;-365.0;-184.0;204.0
-283.0;-480.0;353.0;520.0;-391.0;-101.0;185.0
-264.0;-466.0;360.0;528.0;-418.0;-38.0;171.0
-245.0;-444.0;374.0;536.0;-452.0;4.0;144.0
-225.0;-423.0;378.0;547.0;-489.0;36.0;120.0
-215.0;-403.0;375.0;551.0;-520.0;53.0;102.0
-212.0;-385.0;380.0;552.0;-539.0;40.0;88.0
-209.0;-369.0;390.0;557.0;-547.0;31.0;78.0
-208.0;-356.0;401.0;558.0;-547.0;21.0;71.0
-206.0;-343.0;403.0;558.0;-547.0;?;69.0
-200.0;?;399.0;563.0;-541.0;60.0;63.0
-205.0;-320.0;396.0;561.0;-521.0;57.0;70.0
-215.0;-318.0;392.0;561.0;-498.0;34.0;79.0
-227.0;-312.0;391.0;561.0;-474.0;6.0;86.0
-239.0;-314.0;?;559.0;-463.0;-23.0;86.0
-249.0;?;392.0;553.0;-459.0;-48.0;83.0
?;-316.0;396.0;554.0;-459.0;-65.0;80.0
-272.0;-317.0;405.0;550.0;-456.0;-97.0;84.0
-292.0;-320.0;418.0;548.0;-448.0;-133.0;90.0
-304.0;-318.0;430.0;547.0;-437.0;-169.0;96.0
-321.0;-319.0;439.0;546.0;-425.0;?;104.0
-336.0;-319.0;450.0;544.0;-418.0;-249.0;113.0
?;-321.0;462.0;542.0;-415.0;-283.0;?
-362.0;-326.0;475.0;542.0;-415.0;-317.0;126.0
-372.0;-333.0;483.0;541.0;-418.0;-342.0;134.0
-376.0;-329.0;490.0;541.0;-427.0;-358.0;144.0
-385.0;-324.0;496.0;545.0;-440.0;-381.0;144.0
-392.0;-320.0;494.0;546.0;-456.0;-402.0;129.0
-388.0;-314.0;491.0;549.0;-480.0;-399.0;116.0
-386.0;-313.0;491.0;549.0;-502.0;-385.0;110.0
-372.0;-305.0;496.0;555.0;-510.0;?;109.0
?;-298.0;504.0;562.0;-513.0;-305.0;102.0
-307.0;-297.0;503.0;565.0;-527.0;-243.0;92.0
-263.0;-291.0;501.0;568.0;-547.0;-158.0;82.0
-218.0;-285.0;502.0;575.0;-568.0;-79.0;70.0
-185.0;?;497.0;578.0;-585.0;-7.0;56.0
?;-281.0;497.0;581.0;-595.0;72.0;47.0
?;-279.0;500.0;587.0;-602.0;152.0;39.0
-94.0;-280.0;505.0;?;-605.0;225.0;39.0
-70.0;-282.0;512.0;599.0;-609.0;288.0;36.0
-51.0;-283.0;522.0;602.0;-614.0;340.0;33.0
-43.0;-290.0;531.0;607.0;-619.0;375.0;35.0
-44.0;-291.0;542.0;?;-621.0;?;41.0
-47.0;-292.0;556.0;624.0;-616.0;359.0;50.0
-60.0;-289.0;567.0;629.0;-608.0;318.0;52.0
-81.0;-285.0;580.0;637.0;-611.0;276.0;?
-107.0;-282.0;591.0;643.0;-617.0;232.0;47.0
-141.0;-286.0;604.0;643.0;-624.0;?;51.0
-167.0;-284.0;617.0;648.0;-632.0;156.0;50.0
-173.0;-283.0;622.0;649.0;-633.0;143.0;53.0
-177.0;-285.0;618.0;649.0;-632.0;135.0;56.0
-187.0;-286.0;615.0;649.0;-627.0;110.0;59.0
-200.0;-292.0;611.0;647.0;-626.0;71.0;62.0
-213.0;-299.0;603.0;647.0;-628.0;24.0;58.0
-221.0;-307.0;595.0;645.0;-635.0;-20.0;55.0
-226.0;-312.0;585.0;644.0;-644.0;-52.0;47.0
-235.0;-318.0;574.0;643.0;-656.0;-75.0;42.0
-243.0;-324.0;561.0;?;-668.0;-95.0;36.0
-250.0;-327.0;550.0;645.0;-679.0;-105.0;24.0
-266.0;-331.0;541.0;647.0;-685.0;-129.0;21.0
-284.0;?;539.0;650.0;-685.0;-159.0;18.0
-298.0;-329.0;540.0;657.0;-682.0;-185.0;20.0
-315.0;-326.0;539.0;663.0;-682.0;-213.0;21.0
-328.0;-321.0;542.0;668.0;-683.0;-242.0;25.0
-336.0;-312.0;546.0;675.0;-688.0;-274.0;31.0
-341.0;-308.0;553.0;675.0;-690.0;-311.0;40.0
-338.0;-312.0;569.0;679.0;-690.0;-332.0;53.0
-335.0;-308.0;590.0;680.0;-678.0;-337.0;78.0
-335.0;-300.0;617.0;679.0;-660.0;-343.0;100.0
-343.0;-297.0;632.0;680.0;-643.0;-336.0;101.0
-338.0;-295.0;633.0;684.0;-637.0;-313.0;95.0
-332.0;-292.0;?;?;-649.0;-305.0;92.0
-326.0;-292.0;630.0;686.0;-659.0;-363.0;93.0
-315.0;-294.0;621.0;685.0;-667.0;-442.0;89.0
-316.0;-304.0;?;681.0;-665.0;?;96.0
-311.0;-313.0;626.0;678.0;-660.0;-511.0;105.0
-309.0;-327.0;632.0;672.0;-649.0;-524.0;118.0
?;-344.0;639.0;663.0;-638.0;-523.0;136.0
-334.0;-362.0;646.0;656.0;-623.0;-490.0;149.0
-342.0;?;659.0;649.0;-599.0;-472.0;168.0
-352.0;-390.0;674.0;641.0;-576.0;-477.0;189.0
-343.0;-405.0;687.0;634.0;-549.0;-453.0;213.0
-325.0;-416.0;704.0;627.0;-522.0;-436.0;238.0
-313.0;-429.0;716.0;613.0;-484.0;-417.0;265.0
-305.0;-433.0;728.0;608.0;-460.0;-402.0;279.0
-305.0;-434.0;728.0;606.0;-445.0;-391.0;285.0
-309.0;-442.0;726.0;599.0;-448.0;-378.0;287.0
-314.0;-448.0;719.0;?;-453.0;-366.0;288.0
-321.0;-451.0;707.0;596.0;-458.0;-343.0;285.0
-328.0;-458.0;706.0;596.0;-454.0;-334.0;290.0
-328.0;-467.0;712.0;594.0;-440.0;-323.0;?
-322.0;-477.0;717.0;593.0;-421.0;-305.0;314.0
