Accelerometer LWR accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE EuY;Accelerometer LH accX
?;-122.0;-41;350.0
-361.0;-109.0;-40;350.0
-373.0;-106.0;-40;376.0
-392.0;-105.0;-40;413.0
-399.0;-122.0;-40;427.0
-379.0;-112.0;-40;414.0
-378.0;-112.0;-40;423.0
-408.0;-127.0;-40;422.0
-403.0;-114.0;-40;388.0
-388.0;-108.0;-40;359.0
-369.0;-109.0;-40;369.0
-384.0;-117.0;-40;357.0
-384.0;-127.0;-40;329.0
-353.0;-127.0;-40;294.0
-341.0;-128.0;-41;293.0
-340.0;-146.0;-42;264.0
-360.0;-159.0;-43;272.0
-348.0;-184.0;-45;262.0
-337.0;-146.0;-46;?
-318.0;-94.0;-47;234.0
-324.0;-80.0;-48;241.0
-335.0;-89.0;-49;256.0
-361.0;-109.0;-49;?
-366.0;-100.0;-48;322.0
-362.0;-113.0;-48;354.0
-384.0;-112.0;-48;395.0
-389.0;-114.0;-46;430.0
-400.0;-113.0;-44;523.0
-449.0;-91.0;-44;499.0
-451.0;-118.0;-43;469.0
-384.0;-109.0;-43;431.0
-340.0;-108.0;-43;465.0
-361.0;-101.0;-43;486.0
-382.0;-123.0;-43;474.0
-366.0;-126.0;-43;405.0
-307.0;-129.0;-43;355.0
-323.0;-140.0;-43;334.0
-311.0;-124.0;-43;357.0
-368.0;-124.0;-43;394.0
-386.0;-120.0;-43;410.0
-369.0;-130.0;?;406.0
-347.0;-137.0;-43;420.0
-382.0;-137.0;-43;487.0
-424.0;-134.0;-43;?
-436.0;-171.0;-43;530.0
-454.0;-154.0;-43;524.0
-477.0;?;-43;491.0
-427.0;-155.0;-43;429.0
-398.0;-162.0;?;?
-375.0;-143.0;-43;367.0
-357.0;-160.0;-43;333.0
-316.0;-161.0;-43;?
-296.0;-172.0;-43;?
-333.0;-184.0;-43;327.0
-360.0;-183.0;-43;375.0
-354.0;-211.0;-43;398.0
-431.0;-253.0;-43;412.0
-507.0;-293.0;-43;422.0
-548.0;-375.0;-43;526.0
-569.0;-397.0;-43;478.0
-532.0;-339.0;-43;393.0
-520.0;-336.0;-43;471.0
-673.0;-336.0;-42;595.0
-787.0;-333.0;-41;556.0
-711.0;-325.0;-41;428.0
?;-380.0;-40;473.0
-643.0;-379.0;-40;?
?;-345.0;-35;519.0
-650.0;-284.0;-34;437.0
-585.0;-166.0;-33;339.0
-488.0;-160.0;-29;287.0
-433.0;-307.0;-30;255.0
-411.0;-508.0;-26;250.0
-396.0;-463.0;-27;249.0
-388.0;?;-27;132.0
-337.0;?;?;100.0
-260.0;-282.0;-35;163.0
?;?;-36;314.0
-358.0;-163.0;-37;361.0
-409.0;-113.0;-38;340.0
-383.0;-68.0;-38;?
-340.0;4.0;-38;366.0
-367.0;98.0;-38;370.0
-373.0;106.0;-38;321.0
-320.0;72.0;-38;239.0
-281.0;?;-38;164.0
-245.0;-18.0;-38;156.0
-234.0;-11.0;-38;132.0
-214.0;-21.0;-38;169.0
-215.0;-9.0;-38;212.0
-271.0;44.0;-38;266.0
-300.0;35.0;-38;249.0
-293.0;62.0;?;196.0
-308.0;21.0;?;221.0
-331.0;28.0;-38;198.0
-311.0;41.0;-38;185.0
-313.0;-10.0;-38;215.0
-345.0;28.0;-38;212.0
-341.0;27.0;?;207.0
-327.0;27.0;-38;230.0
-371.0;49.0;-38;265.0
-384.0;82.0;-38;262.0
-376.0;?;-38;262.0
-333.0;125.0;-38;259.0
-363.0;158.0;-38;244.0
-362.0;60.0;-38;255.0
-368.0;-149.0;-38;259.0
-348.0;-73.0;?;257.0
-345.0;-129.0;-38;244.0
-353.0;?;-38;234.0
?;-353.0;-38;224.0
-350.0;-215.0;-38;214.0
-329.0;?;-38;215.0
-334.0;-154.0;-38;249.0
-358.0;-170.0;-38;271.0
-394.0;-101.0;-38;?
-365.0;31.0;-38;258.0
-370.0;138.0;-38;234.0
-369.0;125.0;-38;220.0
-335.0;13.0;-38;233.0
-335.0;-529.0;-38;215.0
-343.0;?;-38;204.0
-330.0;338.0;-38;184.0
-341.0;389.0;-38;179.0
-307.0;-281.0;-38;188.0
-301.0;-391.0;-38;166.0
-311.0;-174.0;-38;156.0
?;-120.0;-38;166.0
?;-20.0;-38;194.0
-331.0;-162.0;-38;187.0
-334.0;-244.0;-38;206.0
-335.0;-197.0;-38;204.0
-318.0;-181.0;-38;200.0
-321.0;-84.0;-38;198.0
-322.0;-69.0;-38;200.0
-313.0;-132.0;-38;203.0
-326.0;-183.0;-38;214.0
-353.0;-167.0;-38;192.0
-335.0;-118.0;-38;200.0
-309.0;-107.0;-38;163.0
-266.0;-123.0;-38;154.0
-280.0;-145.0;-38;164.0
-292.0;-118.0;-38;194.0
-313.0;-137.0;-38;224.0
?;-157.0;-38;211.0
-333.0;-157.0;-38;196.0
-355.0;-100.0;-38;190.0
-339.0;-89.0;-38;179.0
-325.0;-84.0;-38;235.0
-366.0;-108.0;-38;264.0
-354.0;-102.0;-38;213.0
-305.0;-75.0;-38;176.0
-288.0;-65.0;-38;169.0
-301.0;-84.0;-38;164.0
-282.0;-68.0;?;153.0
-252.0;-69.0;-38;135.0
-287.0;-81.0;-38;153.0
-293.0;-90.0;-38;165.0
-272.0;-100.0;-38;165.0
-282.0;-91.0;-38;156.0
-283.0;-110.0;-38;169.0
-292.0;-92.0;-38;196.0
-296.0;-52.0;-38;200.0
-333.0;-57.0;-38;247.0
-353.0;-70.0;-38;260.0
-347.0;-79.0;-38;252.0
-355.0;-57.0;-38;252.0
-324.0;-78.0;-38;258.0
-318.0;-78.0;-38;264.0
-342.0;-94.0;-38;254.0
-318.0;?;-38;195.0
-292.0;-79.0;-38;144.0
-318.0;-59.0;?;196.0
-331.0;-70.0;-38;215.0
-331.0;-65.0;-38;204.0
-353.0;-55.0;-38;245.0
-394.0;-56.0;-38;272.0
-390.0;-62.0;-38;271.0
?;-58.0;-38;258.0
-358.0;-73.0;-38;237.0
-349.0;-65.0;-38;217.0
-346.0;-87.0;-38;220.0
-339.0;-77.0;-38;210.0
-335.0;-95.0;-38;159.0
-327.0;-87.0;-38;135.0
-293.0;-58.0;-38;109.0
-278.0;-54.0;-38;125.0
-300.0;-62.0;-38;175.0
-319.0;?;-38;236.0
-340.0;-74.0;-38;237.0
-309.0;-55.0;-38;117.0
-268.0;-100.0;-38;80.0
-241.0;-116.0;-38;132.0
-248.0;-79.0;-38;169.0
-301.0;-62.0;-38;188.0
-347.0;-72.0;-38;180.0
-330.0;-108.0;-38;201.0
-322.0;?;-38;228.0
-341.0;-137.0;-38;243.0
-330.0;-111.0;-38;219.0
-347.0;-104.0;-38;?
-336.0;-145.0;-38;202.0
-331.0;-137.0;-38;194.0
-313.0;-85.0;-38;179.0
-337.0;-78.0;-38;183.0
-340.0;-61.0;-38;185.0
-352.0;-132.0;-38;195.0
-356.0;-91.0;-38;205.0
-333.0;-66.0;-38;224.0
-364.0;-93.0;-38;211.0
-340.0;-98.0;-38;219.0
-354.0;-79.0;-38;236.0
-383.0;-70.0;-38;246.0
-382.0;-67.0;-38;239.0
-410.0;-89.0;-38;253.0
-379.0;-71.0;-38;233.0
-424.0;-90.0;-38;235.0
-341.0;-61.0;-38;249.0
-368.0;-63.0;-38;265.0
-405.0;-97.0;-38;243.0
-370.0;-61.0;-38;279.0
-389.0;-53.0;-38;255.0
-379.0;-64.0;-38;?
-387.0;-55.0;-38;235.0
-340.0;-63.0;-38;285.0
-353.0;-31.0;-38;?
-330.0;-13.0;-38;160.0
-214.0;-72.0;-38;98.0
-206.0;-105.0;-38;75.0
-200.0;-39.0;?;62.0
-175.0;-29.0;?;88.0
-146.0;-93.0;-38;84.0
-181.0;-105.0;-38;97.0
-171.0;-106.0;?;91.0
-163.0;-135.0;-38;72.0
-165.0;-119.0;-38;95.0
-183.0;-85.0;-38;97.0
-195.0;-75.0;-38;97.0
-165.0;-56.0;-38;97.0
-164.0;-55.0;?;99.0
-143.0;-74.0;-38;103.0
-151.0;-89.0;-38;106.0
-172.0;-75.0;-38;153.0
-224.0;?;-38;192.0
-227.0;-59.0;-38;193.0
-250.0;-90.0;-38;221.0
-247.0;-123.0;-38;177.0
?;-87.0;-38;227.0
-375.0;-85.0;-38;319.0
-435.0;-100.0;-38;279.0
?;-85.0;-38;295.0
-480.0;-106.0;-38;361.0
-677.0;-104.0;-38;222.0
?;-84.0;-38;141.0
-665.0;-89.0;-38;434.0
-700.0;-117.0;-38;267.0
-708.0;-118.0;-38;?
-749.0;-110.0;-38;185.0
?;-106.0;-38;134.0
-776.0;-102.0;-38;-26.0
-457.0;-72.0;-38;425.0
-568.0;-31.0;-38;272.0
-809.0;-125.0;-39;381.0
-590.0;-115.0;-39;434.0
-666.0;?;-39;333.0
-639.0;?;-40;489.0
-826.0;-90.0;-40;?
-779.0;-51.0;-40;409.0
-989.0;-85.0;-40;248.0
-678.0;-97.0;-40;259.0
-784.0;-103.0;-40;393.0
?;-72.0;-41;306.0
?;-145.0;-41;257.0
?;-70.0;-41;204.0
?;-126.0;-41;449.0
-789.0;-173.0;-40;224.0
-943.0;?;-41;200.0
-913.0;-78.0;-40;370.0
-946.0;-92.0;-40;483.0
-912.0;-91.0;-40;370.0
-920.0;-87.0;-40;387.0
-880.0;-78.0;-40;400.0
-921.0;-62.0;-40;387.0
-881.0;-38.0;-40;327.0
-846.0;-8.0;-40;303.0
?;-32.0;-40;282.0
-808.0;-35.0;-40;267.0
-785.0;-104.0;-40;209.0
-713.0;-136.0;-40;244.0
-741.0;-71.0;-40;186.0
-747.0;-66.0;-40;250.0
-771.0;-59.0;-40;306.0
-772.0;-78.0;?;285.0
-805.0;-87.0;-40;281.0
-829.0;-40.0;-40;407.0
-841.0;-66.0;-40;374.0
-862.0;-109.0;-40;410.0
-843.0;-144.0;-40;407.0
-865.0;-164.0;-40;373.0
-831.0;-195.0;-40;?
-807.0;-188.0;-40;391.0
-786.0;-195.0;-40;301.0
-757.0;-144.0;-40;303.0
-762.0;-117.0;-40;296.0
-763.0;-127.0;-40;288.0
-749.0;-120.0;-40;309.0
-760.0;-144.0;-40;326.0
-763.0;-112.0;?;381.0
-790.0;-71.0;-40;366.0
-794.0;?;-40;311.0
-779.0;-171.0;-40;320.0
-779.0;-132.0;-40;317.0
-763.0;-130.0;-40;330.0
-763.0;-174.0;-40;335.0
-778.0;-148.0;-40;345.0
-768.0;-131.0;-40;343.0
-768.0;-116.0;-40;331.0
-769.0;-148.0;-40;331.0
-775.0;-148.0;?;342.0
-763.0;-122.0;-40;347.0
-787.0;-3.0;-40;333.0
-761.0;-24.0;-40;352.0
-754.0;?;-40;351.0
-730.0;-101.0;-40;380.0
-741.0;-81.0;-40;364.0
-768.0;-88.0;-40;348.0
-733.0;-114.0;-40;350.0
-742.0;-106.0;-40;347.0
-705.0;-112.0;-40;317.0
-724.0;-108.0;-40;318.0
-730.0;-150.0;-40;300.0
-740.0;-183.0;-40;271.0
-681.0;-154.0;-40;300.0
-668.0;-147.0;-40;341.0
-637.0;-58.0;-40;410.0
-723.0;-42.0;-40;386.0
?;-55.0;-40;271.0
-669.0;-45.0;-40;271.0
-552.0;-47.0;-40;292.0
-555.0;-99.0;-40;298.0
-561.0;-97.0;-40;287.0
-589.0;-53.0;-40;314.0
-664.0;-63.0;-40;359.0
-649.0;-35.0;-40;332.0
-662.0;-17.0;-40;297.0
-637.0;13.0;-40;304.0
-639.0;25.0;-40;343.0
-634.0;50.0;-40;337.0
?;11.0;-40;351.0
-661.0;14.0;-40;342.0
-693.0;48.0;-40;417.0
-754.0;-4.0;-40;335.0
-655.0;-18.0;-40;291.0
-652.0;0.0;-40;294.0
-637.0;8.0;-40;299.0
-624.0;2.0;-40;271.0
-598.0;17.0;-40;253.0
-531.0;-3.0;-40;211.0
-538.0;17.0;-40;223.0
-605.0;14.0;-40;274.0
-685.0;27.0;-40;346.0
-674.0;15.0;-40;407.0
-670.0;21.0;-40;376.0
-653.0;8.0;-40;342.0
?;-16.0;-40;302.0
-590.0;?;-40;313.0
-601.0;1.0;-40;359.0
-646.0;14.0;-40;339.0
-667.0;?;-40;368.0
-686.0;?;-40;379.0
-744.0;35.0;-40;418.0
-727.0;8.0;-40;432.0
?;18.0;-40;447.0
?;-17.0;-40;493.0
-802.0;59.0;-40;495.0
?;127.0;-40;511.0
-810.0;?;-40;513.0
-916.0;120.0;-40;416.0
-781.0;94.0;?;500.0
-841.0;27.0;-40;374.0
-878.0;46.0;-40;387.0
-811.0;-178.0;-43;381.0
-1112.0;-401.0;-49;281.0
-999.0;-125.0;-50;382.0
-877.0;-60.0;-51;312.0
-874.0;-64.0;-49;294.0
-735.0;22.0;-51;289.0
-761.0;39.0;-59;271.0
-768.0;-4.0;-60;272.0
-741.0;110.0;-61;276.0
-865.0;?;-58;294.0
-855.0;-42.0;-52;373.0
-961.0;-65.0;-49;453.0
?;-136.0;-46;491.0
-1060.0;-171.0;?;514.0
-1052.0;?;-39;498.0
-981.0;-93.0;-33;447.0
?;-114.0;-27;348.0
-978.0;-145.0;-23;364.0
-1009.0;-130.0;-22;410.0
-1084.0;-39.0;-22;?
-1075.0;-107.0;-22;491.0
-1054.0;-135.0;-25;?
-1106.0;-118.0;-22;427.0
-962.0;-117.0;?;446.0
-853.0;-77.0;-39;482.0
-840.0;-52.0;-41;509.0
-821.0;-124.0;-40;369.0
-822.0;-122.0;-41;395.0
-799.0;-71.0;-41;417.0
-806.0;-73.0;-41;435.0
-837.0;-87.0;-42;430.0
-867.0;-109.0;-42;399.0
-900.0;-92.0;-42;431.0
-938.0;16.0;-42;441.0
-972.0;-1.0;-42;441.0
-987.0;-42.0;?;478.0
-953.0;-99.0;-43;440.0
-987.0;-109.0;-43;501.0
-1075.0;-140.0;-45;462.0
-1136.0;-137.0;-48;448.0
-1136.0;-66.0;-58;483.0
-1244.0;6.0;-62;501.0
-1079.0;2.0;-62;400.0
-1049.0;65.0;-78;461.0
-1052.0;10.0;-82;463.0
-1115.0;-189.0;-75;457.0
-1040.0;-91.0;-83;384.0
-886.0;136.0;-86;380.0
-783.0;460.0;-82;397.0
-775.0;-53.0;-83;390.0
?;13.0;-81;382.0
-798.0;-143.0;-85;348.0
-791.0;-176.0;-77;392.0
-812.0;-349.0;-53;325.0
-822.0;-449.0;-44;392.0
-844.0;-446.0;-44;445.0
-967.0;-336.0;-43;538.0
-988.0;-370.0;-44;611.0
-1127.0;-420.0;-44;698.0
-1193.0;-403.0;-44;659.0
-1120.0;-413.0;-44;667.0
-918.0;-96.0;-44;735.0
-1060.0;-521.0;-45;571.0
?;-205.0;?;397.0
-876.0;890.0;-45;353.0
-751.0;632.0;-43;376.0
-783.0;-594.0;-30;380.0
-771.0;-644.0;?;?
-863.0;-365.0;-29;459.0
-931.0;-618.0;-27;445.0
-967.0;299.0;-28;418.0
-937.0;-34.0;-28;470.0
-964.0;-134.0;-28;418.0
-937.0;-62.0;-28;478.0
-963.0;-8.0;-29;425.0
-957.0;-25.0;-32;453.0
-1065.0;-6.0;-31;581.0
-1225.0;42.0;-31;480.0
-1079.0;162.0;-32;474.0
-1068.0;84.0;-30;513.0
-1030.0;26.0;-37;459.0
-1051.0;85.0;-44;470.0
-988.0;-29.0;-43;?
-891.0;-51.0;-45;468.0
-852.0;9.0;-41;407.0
-770.0;-164.0;-41;410.0
-740.0;-221.0;-35;457.0
-828.0;183.0;-14;447.0
-872.0;439.0;-10;388.0
-819.0;-80.0;-10;383.0
-759.0;-762.0;?;478.0
-841.0;-540.0;21;535.0
-936.0;-256.0;22;439.0
-981.0;-354.0;?;436.0
-1064.0;-355.0;15;438.0
-1119.0;-421.0;15;?
-1025.0;-518.0;13;643.0
-993.0;-421.0;11;528.0
-867.0;-459.0;12;446.0
-866.0;-134.0;11;475.0
-889.0;?;12;455.0
-841.0;-696.0;12;552.0
-839.0;1379.0;12;?
-893.0;547.0;11;500.0
-844.0;-432.0;10;479.0
-754.0;-1032.0;8;410.0
-740.0;519.0;5;383.0
-797.0;-395.0;3;415.0
-837.0;-334.0;-3;297.0
-789.0;-149.0;-4;332.0
-831.0;75.0;-7;360.0
-896.0;-161.0;-20;422.0
-913.0;-85.0;-30;417.0
?;32.0;-34;336.0
-1167.0;-67.0;?;325.0
-1148.0;18.0;-37;282.0
-1048.0;64.0;-36;290.0
-978.0;55.0;-31;331.0
?;113.0;-29;379.0
-805.0;48.0;-30;430.0
-776.0;-221.0;-23;467.0
-806.0;-159.0;-17;430.0
-825.0;?;-19;460.0
-852.0;197.0;-22;512.0
-840.0;?;-24;492.0
-846.0;-174.0;-27;406.0
-862.0;-490.0;-28;340.0
-784.0;-393.0;-27;?
-819.0;-241.0;-28;479.0
-858.0;-286.0;-28;592.0
-873.0;-332.0;-28;641.0
-878.0;-435.0;-28;593.0
-819.0;-471.0;-28;538.0
-795.0;-421.0;-28;526.0
-797.0;-419.0;-28;537.0
-795.0;-249.0;-28;491.0
-759.0;-20.0;-28;450.0
-745.0;-748.0;-28;449.0
-757.0;-304.0;-28;488.0
-798.0;673.0;-28;498.0
-854.0;547.0;-28;480.0
-875.0;-491.0;-28;484.0
-911.0;-827.0;-28;554.0
-852.0;-303.0;-28;555.0
-859.0;-344.0;-28;561.0
-851.0;-62.0;-28;520.0
-847.0;-64.0;-28;527.0
-855.0;-128.0;-28;506.0
-813.0;-74.0;-28;511.0
-807.0;-81.0;-28;508.0
-806.0;-118.0;-28;485.0
-803.0;-52.0;-28;472.0
-788.0;60.0;-28;509.0
-786.0;-90.0;-28;567.0
-853.0;-112.0;-28;617.0
-919.0;-62.0;?;714.0
-924.0;54.0;-28;724.0
-934.0;-37.0;-28;832.0
-933.0;-307.0;-28;696.0
-867.0;-479.0;-28;507.0
-694.0;-362.0;-28;358.0
-516.0;-239.0;-28;415.0
-541.0;-459.0;?;417.0
-666.0;-600.0;-28;359.0
-558.0;-451.0;?;571.0
-542.0;-347.0;-28;486.0
-623.0;-218.0;-28;567.0
-538.0;-368.0;-29;659.0
-501.0;-119.0;-29;649.0
-503.0;23.0;-29;?
-539.0;-430.0;-29;?
-577.0;-101.0;?;755.0
-633.0;-744.0;-29;466.0
-375.0;-171.0;-29;826.0
-378.0;225.0;-29;773.0
-526.0;-76.0;-29;536.0
-516.0;-88.0;?;746.0
-456.0;30.0;-29;783.0
-463.0;-182.0;-29;1215.0
-499.0;-178.0;-29;480.0
-455.0;-100.0;-29;748.0
-527.0;-109.0;-29;789.0
-472.0;-100.0;-29;1106.0
-524.0;-67.0;-29;834.0
-512.0;92.0;-29;682.0
-402.0;150.0;-29;675.0
-419.0;34.0;-29;669.0
-438.0;-9.0;-29;846.0
-456.0;-41.0;?;692.0
-456.0;4.0;-29;593.0
-424.0;-11.0;-29;636.0
-442.0;-22.0;-29;749.0
-487.0;-22.0;-29;671.0
-448.0;6.0;-29;791.0
-489.0;-29.0;-29;960.0
-610.0;-50.0;-29;907.0
-631.0;-43.0;-29;866.0
-531.0;?;-29;879.0
?;-36.0;-29;927.0
-535.0;-18.0;-29;910.0
-530.0;-48.0;-29;878.0
-584.0;-51.0;-29;956.0
-553.0;-39.0;-28;919.0
-618.0;-58.0;-29;982.0
-585.0;-57.0;-29;841.0
-572.0;-80.0;-29;741.0
-515.0;-33.0;-29;558.0
-521.0;-17.0;-28;412.0
-485.0;-41.0;-32;367.0
-558.0;11.0;-33;381.0
-568.0;49.0;-27;189.0
-604.0;?;-20;307.0
-569.0;30.0;-17;518.0
-542.0;42.0;-17;599.0
-477.0;64.0;-17;363.0
-558.0;65.0;-17;544.0
-579.0;72.0;-16;576.0
-588.0;90.0;-17;475.0
?;114.0;-17;588.0
-882.0;90.0;-16;785.0
-974.0;83.0;-25;830.0
-738.0;88.0;-32;?
-779.0;113.0;-30;835.0
-732.0;60.0;-31;764.0
-727.0;85.0;-31;630.0
-675.0;75.0;-31;509.0
-613.0;58.0;-31;?
-519.0;87.0;-31;359.0
-403.0;65.0;?;286.0
-345.0;25.0;-27;217.0
-357.0;131.0;-23;160.0
-319.0;134.0;-20;81.0
-319.0;77.0;-17;25.0
-263.0;102.0;-16;46.0
-226.0;41.0;-18;29.0
-214.0;55.0;-19;-11.0
-233.0;19.0;-19;72.0
-264.0;52.0;?;68.0
-217.0;64.0;-19;-12.0
-78.0;65.0;-19;-57.0
-25.0;52.0;-19;-32.0
-61.0;17.0;-19;115.0
-133.0;24.0;-19;95.0
-132.0;3.0;-19;87.0
-113.0;52.0;-19;99.0
-98.0;-9.0;-19;127.0
-150.0;14.0;-19;155.0
-142.0;-10.0;-19;147.0
-130.0;-87.0;-24;104.0
-94.0;19.0;-26;124.0
-95.0;-10.0;-25;105.0
-80.0;-33.0;-25;61.0
?;-22.0;-25;58.0
-36.0;-37.0;-25;49.0
2.0;99.0;-25;28.0
-2.0;179.0;-25;8.0
7.0;228.0;-25;1.0
36.0;-358.0;-25;13.0
37.0;-546.0;-25;4.0
43.0;?;-25;7.0
23.0;219.0;-25;21.0
2.0;-347.0;-25;52.0
-39.0;-402.0;?;101.0
-52.0;-136.0;-25;144.0
?;-326.0;-25;169.0
-89.0;-517.0;-25;192.0
-121.0;-449.0;-25;200.0
-145.0;-570.0;-25;240.0
-156.0;-595.0;-25;?
-137.0;-470.0;-25;196.0
-158.0;-558.0;?;225.0
-169.0;-594.0;?;222.0
-185.0;-518.0;-25;?
-192.0;-473.0;-25;219.0
-217.0;-435.0;-25;190.0
-231.0;-367.0;-25;279.0
-342.0;?;-25;?
-346.0;-273.0;-25;340.0
-255.0;-137.0;-25;225.0
-216.0;63.0;-25;230.0
-289.0;69.0;-25;267.0
?;132.0;-25;259.0
?;104.0;-25;?
-333.0;-250.0;-25;298.0
-341.0;-252.0;-25;330.0
-358.0;322.0;-27;332.0
-353.0;15.0;-29;383.0
-382.0;3.0;-31;408.0
-375.0;93.0;-32;409.0
-389.0;108.0;-32;419.0
-411.0;-11.0;-32;400.0
-390.0;-20.0;-32;424.0
-421.0;-73.0;-32;400.0
-405.0;1.0;-32;370.0
-385.0;-14.0;-32;375.0
-383.0;7.0;-32;371.0
-372.0;81.0;-32;343.0
-361.0;13.0;-32;321.0
-361.0;-11.0;-32;313.0
-340.0;-15.0;-32;320.0
-339.0;-16.0;-32;312.0
-322.0;-49.0;-32;312.0
-328.0;-12.0;-32;320.0
-312.0;-21.0;-32;?
-318.0;-44.0;-32;336.0
-319.0;-40.0;?;337.0
-339.0;-43.0;-32;330.0
-339.0;-75.0;-32;333.0
-372.0;-55.0;-32;348.0
-365.0;-93.0;-32;375.0
-390.0;-86.0;-32;404.0
-408.0;-72.0;-32;398.0
-409.0;-81.0;-32;384.0
-401.0;-44.0;-32;407.0
-398.0;-61.0;-32;392.0
-418.0;-107.0;-32;?
-398.0;-100.0;-32;360.0
-400.0;-82.0;-32;359.0
-397.0;-70.0;-32;352.0
-387.0;-43.0;-32;380.0
-374.0;-86.0;-32;365.0
-353.0;-76.0;-32;358.0
-352.0;-51.0;-32;345.0
-339.0;-39.0;?;335.0
-335.0;-92.0;-32;336.0
-340.0;-135.0;-32;358.0
-342.0;-158.0;-32;327.0
-331.0;-208.0;-32;328.0
-347.0;-182.0;-32;328.0
-350.0;-205.0;-32;356.0
?;-270.0;-32;343.0
?;-331.0;-32;348.0
-351.0;-343.0;-32;360.0
-370.0;-268.0;-32;349.0
-356.0;-183.0;-32;344.0
-354.0;-126.0;-32;367.0
-373.0;-125.0;-32;334.0
-364.0;-151.0;-32;330.0
-341.0;-178.0;-32;337.0
-354.0;-134.0;-32;349.0
-374.0;-131.0;-32;333.0
-362.0;-165.0;-32;329.0
-354.0;-191.0;?;347.0
-341.0;-166.0;-32;367.0
-354.0;-154.0;-32;336.0
-371.0;-154.0;-32;316.0
-350.0;?;-32;284.0
-370.0;-186.0;-32;?
-360.0;-201.0;-32;311.0
-370.0;-197.0;-32;332.0
-356.0;-188.0;-32;330.0
-349.0;-199.0;-32;317.0
-349.0;-205.0;-32;283.0
-331.0;-173.0;-32;273.0
-344.0;-163.0;-32;265.0
-364.0;-159.0;-32;247.0
-381.0;-157.0;-32;240.0
-347.0;-182.0;-32;257.0
-337.0;-157.0;-32;300.0
-369.0;-154.0;-32;341.0
-369.0;-145.0;-32;269.0
-371.0;-164.0;-32;?
?;-164.0;-32;305.0
-332.0;-163.0;-32;332.0
-360.0;-156.0;?;272.0
-350.0;-194.0;-32;?
-360.0;-190.0;-32;275.0
-346.0;-170.0;-32;273.0
-354.0;-177.0;-32;250.0
-342.0;-189.0;-32;280.0
-350.0;-181.0;-32;271.0
-352.0;-170.0;-32;?
-335.0;-169.0;-32;262.0
-343.0;-154.0;-32;?
-336.0;-163.0;-32;279.0
-350.0;-164.0;-32;273.0
-348.0;-164.0;-32;288.0
-377.0;-154.0;-32;290.0
-371.0;-164.0;-32;?
-380.0;-165.0;-32;332.0
-388.0;-175.0;-32;331.0
-374.0;-169.0;-32;305.0
-332.0;-145.0;-32;263.0
-340.0;-140.0;-32;256.0
-342.0;-163.0;-32;237.0
-341.0;?;-32;267.0
-359.0;-168.0;-32;269.0
-351.0;-147.0;-32;303.0
-364.0;-165.0;-32;290.0
-352.0;-175.0;-32;282.0
-354.0;-173.0;-32;315.0
-384.0;-165.0;-32;313.0
-375.0;-164.0;-32;326.0
-359.0;-174.0;-32;324.0
-379.0;-189.0;-32;303.0
-370.0;-163.0;-32;283.0
-357.0;-176.0;-32;282.0
-343.0;-183.0;-32;270.0
-357.0;-179.0;-32;263.0
-343.0;-173.0;-32;262.0
-378.0;-168.0;-32;?
-361.0;-169.0;-32;291.0
-363.0;-168.0;-34;341.0
-349.0;-164.0;-35;326.0
-333.0;-162.0;-36;275.0
-330.0;-173.0;-40;268.0
-337.0;-156.0;-40;265.0
-348.0;-178.0;-39;277.0
-344.0;-191.0;-40;248.0
-304.0;-182.0;-39;227.0
-320.0;-181.0;-39;222.0
-350.0;-174.0;-39;253.0
-349.0;-168.0;-39;244.0
-339.0;-173.0;-38;284.0
-343.0;-182.0;-38;279.0
-346.0;-156.0;-38;218.0
-279.0;-193.0;-38;86.0
-194.0;-181.0;-38;22.0
-120.0;-165.0;-38;1.0
-80.0;-176.0;-38;30.0
-99.0;-172.0;?;19.0
-82.0;-160.0;-38;40.0
-90.0;-180.0;-38;64.0
-88.0;-182.0;-38;-5.0
-17.0;-182.0;-38;-16.0
0.0;-182.0;-38;8.0
-19.0;-190.0;-38;36.0
-48.0;-172.0;-38;87.0
-41.0;-175.0;-38;107.0
-57.0;-183.0;-38;97.0
-51.0;-177.0;-38;98.0
-56.0;-160.0;-38;130.0
-73.0;-169.0;-38;?
-90.0;-170.0;?;135.0
-62.0;-161.0;-38;124.0
-70.0;-171.0;-38;126.0
-68.0;-167.0;-38;97.0
-61.0;-157.0;-38;90.0
-59.0;-145.0;-38;67.0
-35.0;-168.0;-38;53.0
-19.0;?;-38;10.0
-2.0;-154.0;-38;-11.0
29.0;-128.0;-38;-10.0
40.0;-170.0;-38;0.0
47.0;-176.0;-38;-1.0
42.0;-172.0;-38;4.0
59.0;-171.0;-38;28.0
44.0;-160.0;-38;22.0
34.0;-124.0;?;41.0
8.0;-170.0;-38;23.0
-1.0;-286.0;-38;16.0
1.0;-262.0;-38;8.0
3.0;-292.0;-38;5.0
27.0;-269.0;-38;-31.0
16.0;-189.0;-38;-1.0
1.0;-145.0;-38;24.0
-16.0;-186.0;-38;33.0
-29.0;-174.0;-38;16.0
-19.0;-73.0;-38;67.0
-52.0;-136.0;-38;29.0
-64.0;-209.0;-38;129.0
-36.0;-199.0;-38;76.0
-26.0;-96.0;-38;75.0
-20.0;?;?;153.0
-32.0;-152.0;-38;121.0
-26.0;-132.0;-38;142.0
-50.0;-135.0;?;238.0
