Accelerometer RKN_ accY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Nav_Ax
892.0;-463.0;46;16;668;722;-46;8
1049.0;-634.0;7;18;664;722;-7;5
963.0;-705.0;-38;11;675;723;38;14
981.0;-809.0;-45;13;674;721;45;14
991.0;-774.0;?;-13;685;746;57;4
991.0;-460.0;-242;-62;739;763;242;37
966.0;-254.0;-240;-2;693;724;240;30
980.0;-432.0;-288;14;648;742;288;10
970.0;-277.0;-236;-13;698;738;236;42
?;200.0;-459;-33;689;770;459;?
988.0;803.0;-733;-67;680;818;733;?
1012.0;?;-72;21;686;704;72;23
1009.0;1732.0;-1533;-160;719;911;1533;113
985.0;2060.0;-1395;54;954;507;1395;555
?;2250.0;1583;682;1220;-531;-1583;948
993.0;2396.0;1450;145;1264;-143;-1450;538
994.0;2136.0;1462;-640;1131;845;-1462;-148
1009.0;1922.0;1825;-280;802;975;-1825;-39
975.0;1644.0;1055;283;494;?;-1055;339
981.0;1480.0;1470;398;490;935;?;539
995.0;?;1198;396;459;927;-1198;473
994.0;1718.0;-351;357;258;?;351;12
976.0;1742.0;-1229;275;261;1032;1229;-64
1006.0;1983.0;-1786;?;?;?;1786;212
971.0;2175.0;-2503;77;474;980;2503;351
1007.0;2170.0;?;-12;600;940;2559;410
986.0;1880.0;?;-105;645;992;2729;450
967.0;1515.0;-2811;-121;628;1021;2811;466
965.0;1210.0;-1968;-178;870;871;1968;205
989.0;983.0;-1842;-828;1317;1275;1842;-163
977.0;910.0;-2112;-884;1958;1116;2112;-587
991.0;929.0;-3069;-500;1778;827;3069;-863
989.0;1154.0;-3010;?;1825;-413;3010;-1108
1005.0;1315.0;-407;1713;1907;-1306;407;-688
994.0;1435.0;20;-955;-452;2156;-20;802
?;1557.0;637;-1237;-1442;2738;-637;969
982.0;1482.0;2237;937;-1332;504;-2237;857
981.0;1386.0;1644;53;-982;1268;-1644;590
993.0;1164.0;933;-643;1025;1257;-933;-625
999.0;939.0;357;-76;905;749;-357;-155
980.0;688.0;127;38;452;802;-127;171
979.0;425.0;262;-10;818;712;-262;-108
988.0;145.0;70;27;594;754;-70;113
?;-118.0;-20;20;666;740;20;-11
989.0;-369.0;20;6;650;763;-20;12
971.0;-388.0;62;26;631;747;-62;49
963.0;-353.0;-1;19;678;730;?;29
985.0;-669.0;-14;29;631;747;14;55
983.0;-732.0;-8;21;652;740;8;34
981.0;-604.0;111;22;641;747;-111;37
996.0;-695.0;113;17;636;755;-113;25
993.0;-822.0;66;?;676;731;-66;20
987.0;-815.0;734;-25;521;899;-734;-40
?;-590.0;1371;0;379;968;-1371;-101
960.0;-459.0;3150;64;414;917;-3150;59
1014.0;?;4940;-76;725;824;-4940;228
1047.0;-217.0;4808;-890;1677;875;-4808;161
1247.0;-74.0;4260;-1374;2048;1261;-4260;61
1187.0;135.0;1533;-100;?;1098;-1533;23
1218.0;324.0;-873;703;77;824;873;263
806.0;478.0;-1477;345;475;?;1477;547
718.0;576.0;?;488;423;618;2420;709
1149.0;711.0;-2446;463;447;597;2446;714
823.0;1009.0;-2400;31;836;587;2400;284
889.0;1255.0;-2341;-175;991;616;2341;96
742.0;1297.0;-2329;-150;1001;619;2329;31
813.0;1448.0;-2173;-139;1055;567;2173;33
903.0;1608.0;-1509;-280;1145;725;1509;293
937.0;1578.0;-1621;-254;1138;728;1621;152
896.0;1403.0;?;-57;?;595;1612;-61
828.0;1136.0;-1666;-99;989;693;1666;?
820.0;1000.0;-1896;49;1084;498;1896;-310
831.0;930.0;-1790;97;1066;489;1790;-290
813.0;?;-1802;538;1543;-90;1802;-956
902.0;?;-1795;916;1593;-491;1795;-1213
1158.0;586.0;-779;-368;260;1363;779;285
775.0;321.0;2109;-388;27;1467;-2109;28
?;44.0;3723;43;618;817;-3723;?
667.0;-107.0;?;-818;1120;1336;-3768;465
672.0;-153.0;?;?;1637;395;-3008;-440
1320.0;-170.0;526;361;899;156;-526;-139
1437.0;-218.0;3;84;675;621;-3;21
957.0;-154.0;383;-24;861;646;-383;-260
1006.0;127.0;-113;22;602;764;113;66
1039.0;122.0;59;-5;697;736;-59;-50
982.0;-115.0;39;7;?;731;-39;-24
1019.0;424.0;17;19;647;738;-17;-4
?;601.0;61;15;668;731;-61;-24
1013.0;478.0;4;29;653;723;-4;-2
961.0;436.0;63;24;659;721;-63;-30
997.0;598.0;47;31;648;725;-47;-1
977.0;535.0;?;24;666;720;-13;-5
955.0;368.0;?;?;666;713;?;-21
919.0;261.0;16;18;663;727;-16;-12
923.0;157.0;7;7;670;734;-7;-13
888.0;72.0;?;?;664;734;-20;-5
965.0;-39.0;33;17;658;732;-33;3
906.0;-41.0;24;21;670;716;-24;-13
1271.0;-63.0;24;13;680;716;-24;-7
1597.0;-247.0;11;16;670;722;-11;1
1337.0;-121.0;-4;15;671;721;4;-6
994.0;-23.0;-12;5;683;724;?;-8
776.0;-324.0;-8;8;680;?;8;-7
909.0;?;2;13;674;722;?;2
621.0;1092.0;-32;18;670;718;32;-1
733.0;530.0;-48;20;668;?;48;5
785.0;-721.0;-43;?;669;717;43;-10
824.0;?;-56;19;664;723;56;-1
831.0;5.0;-29;16;666;725;29;-3
933.0;-220.0;-26;14;663;729;26;-2
853.0;-188.0;-81;7;664;738;81;33
980.0;-321.0;-155;-15;704;730;155;-67
1075.0;-551.0;-299;-40;695;776;299;38
1025.0;-652.0;-259;-51;740;748;259;-254
1000.0;-716.0;-479;-156;934;711;479;-734
957.0;-871.0;-1251;-142;945;695;1251;-492
942.0;-911.0;-1166;195;677;489;1166;-377
841.0;-886.0;-111;263;473;567;111;4
733.0;-780.0;408;18;502;853;-408;207
686.0;-580.0;201;-103;626;900;-201;-223
759.0;-513.0;-56;-76;632;?;56;-265
1055.0;-519.0;-55;43;577;749;55;-232
1078.0;-365.0;38;7;685;723;-38;-82
930.0;-206.0;-79;-78;710;825;79;140
1284.0;-120.0;-232;-61;673;846;232;230
762.0;14.0;-308;-40;682;810;308;182
1126.0;59.0;-275;23;670;722;275;21
919.0;14.0;-222;100;652;631;222;-51
1028.0;27.0;-588;102;799;545;588;-76
948.0;-8.0;-733;191;?;151;733;324
1008.0;61.0;-259;726;967;-187;259;440
980.0;99.0;656;1373;-18;-357;-656;1513
1004.0;10.0;1521;1050;198;-179;-1521;2383
960.0;-11.0;1380;82;729;617;-1380;?
983.0;43.0;838;-192;841;864;-838;-213
981.0;67.0;501;-232;963;816;-501;315
979.0;78.0;221;-233;860;891;-221;-55
970.0;320.0;52;36;642;725;-52;128
1007.0;217.0;20;30;645;730;-20;127
1004.0;157.0;?;?;674;747;-101;?
981.0;309.0;80;44;648;710;-80;173
1037.0;423.0;52;?;644;737;-52;99
1011.0;561.0;42;27;646;?;-42;123
966.0;670.0;-26;13;665;735;26;87
1011.0;644.0;?;10;661;742;?;79
975.0;445.0;-23;9;659;743;23;76
987.0;?;-7;17;648;?;7;60
990.0;206.0;37;15;?;747;-37;47
1000.0;134.0;20;28;?;739;-20;40
965.0;104.0;125;?;642;730;-125;45
1003.0;91.0;230;8;649;746;-230;32
969.0;-34.0;264;26;646;748;-264;11
997.0;-147.0;786;-61;674;784;-786;14
1027.0;-132.0;1791;68;468;890;-1791;-84
979.0;?;3029;24;528;828;-3029;-131
969.0;-16.0;5331;138;564;739;-5331;-44
973.0;24.0;7440;-102;993;625;-7440;216
1012.0;60.0;7284;-1258;2232;464;-7284;429
984.0;59.0;5326;-330;1532;1053;-5326;-67
860.0;34.0;1043;646;861;1587;-1043;-233
993.0;37.0;-2209;413;?;993;2209;186
1032.0;-34.0;-2379;1030;?;454;2379;238
956.0;-93.0;-3310;772;377;562;3310;?
1041.0;-159.0;-4132;420;718;581;4132;236
898.0;-227.0;-4500;248;559;633;4500;140
892.0;-126.0;-4856;-16;966;647;4856;65
945.0;-51.0;-4812;-401;1022;944;4812;298
973.0;?;-4689;-977;1566;1237;4689;303
1023.0;-34.0;-4588;-1743;2834;1388;4588;152
1122.0;-294.0;-5524;-1791;3148;1119;5524;322
1046.0;-349.0;-4482;2101;3102;-1677;4482;-1131
940.0;-343.0;-642;2960;1466;-2032;642;-474
867.0;-272.0;2426;104;-668;509;?;1286
858.0;-172.0;3717;332;?;940;-3717;-585
911.0;24.0;?;-536;1098;1301;-3883;-578
789.0;212.0;3444;-1612;2597;1010;-3444;1505
779.0;320.0;1469;-514;1887;469;-1469;981
1133.0;434.0;-59;13;?;?;59;-145
1314.0;487.0;159;0;725;719;-159;-37
899.0;570.0;91;-4;697;727;-91;44
978.0;714.0;5;12;629;746;-5;-37
1023.0;633.0;57;11;725;694;-57;-17
971.0;479.0;41;23;634;736;-41;-47
974.0;479.0;111;17;677;715;-111;-17
984.0;431.0;48;16;670;721;-48;-20
981.0;-16.0;63;15;675;718;-63;-25
970.0;-341.0;92;26;671;715;-92;-33
951.0;-371.0;160;-4;693;710;?;-28
955.0;-413.0;135;?;637;745;-135;?
980.0;-544.0;576;-13;684;717;-576;-34
991.0;-680.0;927;39;608;768;-927;-58
994.0;-739.0;1465;49;598;?;-1465;-17
971.0;-795.0;2814;?;683;?;-2814;92
952.0;-724.0;?;?;247;984;?;-118
942.0;-719.0;6363;-589;?;586;-6363;209
979.0;-594.0;?;?;2364;1066;-4287;57
974.0;-424.0;1555;89;871;953;-1555;301
1051.0;-203.0;3800;1364;-153;-1074;-3800;1151
1071.0;-38.0;-932;997;16;-244;932;-73
1234.0;63.0;-3968;196;753;1151;3968;36
1248.0;117.0;-2929;?;519;390;?;621
1634.0;154.0;-4168;923;?;284;4168;-183
1383.0;359.0;-2843;411;490;504;2843;339
1514.0;656.0;-2715;405;492;514;2715;401
910.0;791.0;-3188;99;682;684;3188;174
802.0;?;-2644;-512;1366;669;2644;910
458.0;291.0;-2697;-671;1715;570;2697;687
485.0;-191.0;-1999;-602;2096;195;1999;?
474.0;-384.0;-382;284;1985;-725;382;-647
448.0;-333.0;890;671;1667;-768;-890;-1377
451.0;-255.0;853;-252;1671;154;-853;-630
439.0;-204.0;37;36;692;450;?;756
662.0;-93.0;-254;?;265;?;254;250
821.0;104.0;33;-421;920;1043;-33;-495
1749.0;303.0;?;-57;753;736;-68;-162
?;509.0;-25;61;654;683;25;66
407.0;670.0;-22;?;714;760;22;10
871.0;806.0;13;71;619;697;-13;28
1149.0;911.0;16;-5;686;734;-16;18
?;904.0;-23;30;667;707;23;31
954.0;890.0;10;?;666;712;-10;26
1160.0;682.0;56;24;659;720;-56;48
825.0;280.0;33;34;647;717;-33;54
1186.0;87.0;23;?;674;729;-23;23
897.0;7.0;?;7;?;720;-36;13
969.0;-93.0;20;25;?;708;-20;14
1071.0;-69.0;22;24;671;709;-22;13
973.0;53.0;27;24;671;708;-27;14
967.0;?;?;23;671;710;-15;12
967.0;234.0;36;28;668;705;-36;16
961.0;265.0;-2;15;675;717;2;9
951.0;222.0;-79;-13;?;743;79;3
938.0;146.0;?;11;665;732;58;20
951.0;-26.0;-23;37;642;716;23;27
952.0;-188.0;-25;25;655;721;25;20
961.0;-186.0;?;21;660;720;40;?
1018.0;-117.0;-36;21;657;723;36;10
1131.0;41.0;3;12;661;732;-3;7
1416.0;306.0;3;12;661;732;-3;7
1435.0;421.0;-1;17;661;726;1;-2
1134.0;471.0;47;26;654;719;-47;10
890.0;?;39;12;671;723;-39;-3
882.0;280.0;-9;-2;683;733;9;-17
313.0;?;-21;18;658;729;21;2
484.0;47.0;?;25;656;721;22;-7
620.0;-38.0;2;15;665;726;-2;-10
509.0;-89.0;17;11;665;731;-17;-5
644.0;-89.0;5;16;663;727;-5;-5
472.0;-60.0;-18;21;656;725;18;?
583.0;-35.0;-55;16;662;728;55;?
702.0;34.0;-48;12;669;727;48;-11
?;73.0;-15;16;660;729;15;4
982.0;160.0;-10;21;652;729;10;15
1273.0;264.0;-8;17;?;729;?;6
973.0;234.0;-15;?;656;729;15;0
563.0;257.0;-43;22;654;728;43;6
873.0;335.0;-45;19;659;726;45;12
1166.0;498.0;-45;20;655;728;45;1
1001.0;801.0;-64;8;656;744;64;?
?;918.0;-39;3;659;747;39;0
1147.0;970.0;-23;19;648;736;23;0
919.0;943.0;-32;17;648;740;?;-5
940.0;1053.0;11;18;651;736;-11;-6
?;1271.0;43;29;641;729;-43;-5
936.0;1476.0;48;5;667;737;-48;-14
970.0;1702.0;56;1;670;741;-56;-15
994.0;?;27;23;645;735;-27;-3
961.0;1480.0;12;15;655;736;-12;1
1008.0;1237.0;18;?;651;733;-18;0
1006.0;1047.0;-27;25;649;728;27;-4
1008.0;1062.0;-33;12;661;733;?;-8
990.0;662.0;14;13;657;737;-14;-8
984.0;440.0;8;18;654;733;-8;-6
993.0;419.0;-20;25;652;726;?;-1
978.0;286.0;-24;28;650;723;24;-1
992.0;377.0;-8;14;658;733;8;0
988.0;369.0;5;13;656;736;-5;4
1009.0;449.0;-3;22;652;730;3;-1
980.0;630.0;-10;18;656;732;10;-5
977.0;624.0;0;19;653;?;0;-2
1007.0;485.0;5;20;651;733;-5;-2
991.0;328.0;-13;19;652;732;13;3
989.0;24.0;-22;21;651;730;22;9
979.0;-103.0;-21;20;652;732;21;6
979.0;-34.0;-21;21;652;731;21;8
989.0;39.0;-20;21;652;731;20;8
988.0;33.0;-25;19;649;736;25;-2
989.0;?;-6;19;648;737;6;-2
988.0;40.0;0;21;?;734;0;4
989.0;59.0;5;?;?;736;-5;1
987.0;-29.0;10;16;?;736;-10;?
989.0;-26.0;-27;20;651;733;27;6
982.0;2.0;-24;20;649;735;24;3
982.0;-47.0;9;18;651;735;-9;-1
992.0;-106.0;10;17;652;735;?;-1
984.0;27.0;15;18;652;735;-15;-1
1005.0;-12.0;23;19;652;734;-23;0
991.0;-78.0;?;14;656;737;-22;2
996.0;93.0;25;13;655;738;-25;2
990.0;265.0;12;14;?;735;-12;2
989.0;323.0;-3;14;656;736;3;-1
988.0;280.0;3;18;651;735;-3;-3
978.0;171.0;12;18;654;734;-12;0
980.0;42.0;21;14;656;737;-21;-2
991.0;-60.0;25;13;655;737;-25;-2
998.0;-63.0;21;12;656;738;-21;-3
978.0;-128.0;23;15;654;736;-23;1
975.0;-533.0;7;19;652;733;-7;6
992.0;-883.0;-10;18;652;736;10;0
977.0;-990.0;8;16;656;734;-8;5
965.0;-990.0;13;14;659;733;-13;8
979.0;?;17;20;653;731;-17;3
969.0;?;17;23;650;728;-17;1
986.0;?;-28;19;656;729;28;6
988.0;-1198.0;-23;19;656;729;23;5
1007.0;-1251.0;31;17;655;733;-31;-2
979.0;-1177.0;9;16;657;732;-9;4
988.0;-938.0;-13;16;658;?;13;6
982.0;-461.0;6;15;660;731;-6;0
1003.0;28.0;0;15;660;731;0;1
964.0;199.0;0;15;660;731;0;1
972.0;137.0;?;15;659;731;-2;1
973.0;-235.0;0;15;660;?;0;1
993.0;-506.0;0;17;658;730;0;2
985.0;-503.0;-15;20;659;725;15;1
991.0;-256.0;-7;16;661;728;7;7
984.0;-59.0;30;13;657;737;-30;2
1003.0;562.0;40;19;655;730;?;-23
989.0;1463.0;11;23;656;724;-11;-5
960.0;1909.0;-26;21;656;726;26;14
969.0;1675.0;-27;17;661;728;27;1
969.0;1490.0;2;14;659;734;-2;5
989.0;1177.0;2;17;652;736;-2;5
989.0;789.0;10;19;657;728;-10;4
988.0;183.0;38;21;661;722;-38;9
976.0;-17.0;-6;17;658;729;6;?
969.0;-12.0;-27;13;655;738;27;-3
969.0;-473.0;1;18;654;?;-1;3
969.0;-937.0;-10;20;657;727;10;6
969.0;-1336.0;9;16;655;734;-9;2
971.0;-1478.0;-3;18;654;732;3;7
986.0;-1543.0;2;19;656;729;-2;?
986.0;-1499.0;17;16;656;734;-17;-3
993.0;-1403.0;?;17;658;731;32;1
971.0;-950.0;-8;?;656;729;8;?
986.0;-323.0;10;17;654;734;-10;-2
980.0;149.0;-8;13;658;735;8;2
996.0;430.0;6;14;655;736;-6;7
979.0;566.0;-19;16;650;740;19;0
980.0;518.0;-43;15;654;738;43;-4
990.0;327.0;-23;17;653;735;23;-5
997.0;164.0;-25;18;650;735;25;-7
987.0;-286.0;1;15;656;735;-1;-1
989.0;-533.0;23;14;656;736;-23;2
?;-740.0;?;14;?;740;3;-3
993.0;-849.0;0;14;652;740;0;-3
996.0;-930.0;12;18;651;736;-12;-2
?;-1005.0;12;20;649;735;-12;-5
986.0;-663.0;?;18;651;735;-11;-1
988.0;-400.0;14;20;648;735;-14;?
988.0;-21.0;9;18;651;735;-9;-1
995.0;-120.0;-29;12;658;738;29;?
999.0;-131.0;-54;13;647;744;54;8
989.0;-265.0;-51;16;642;746;51;2
989.0;-211.0;-59;13;646;745;59;4
989.0;-157.0;?;16;642;745;43;5
988.0;-800.0;-8;22;639;741;8;9
979.0;-348.0;1;?;642;738;-1;4
990.0;180.0;2;22;642;737;-2;3
987.0;1.0;-3;23;641;737;3;3
991.0;-180.0;14;21;642;738;-14;5
998.0;-327.0;36;20;639;743;-36;2
975.0;-314.0;22;22;639;741;-22;-5
979.0;-219.0;31;26;?;732;-31;7
986.0;-171.0;40;29;641;730;-40;10
970.0;-173.0;25;20;?;734;-25;7
974.0;-242.0;46;13;658;735;-46;10
988.0;-313.0;14;?;654;736;-14;6
988.0;-326.0;-42;15;650;740;42;-3
998.0;-358.0;4;16;650;?;-4;-1
980.0;-364.0;20;22;649;731;-20;7
989.0;?;1;18;651;735;-1;1
997.0;-291.0;1;11;655;740;?;-5
986.0;-206.0;2;12;?;739;-2;?
968.0;-198.0;0;16;652;738;?;-1
971.0;-252.0;-11;16;648;740;11;-3
983.0;-321.0;9;13;648;745;-9;1
987.0;-394.0;-4;18;649;737;4;?
993.0;-429.0;-24;15;656;?;?;4
993.0;-496.0;-23;14;651;740;23;4
988.0;-526.0;-21;?;651;742;21;7
?;-608.0;-7;-5;669;750;7;1
997.0;-628.0;-39;?;658;752;39;12
?;-648.0;-35;12;647;747;35;8
971.0;?;-59;8;648;751;59;16
969.0;-135.0;-20;30;626;739;20;-33
997.0;45.0;88;38;620;735;-88;-75
?;-205.0;82;9;643;?;-82;15
990.0;-218.0;312;-4;652;762;-312;-35
996.0;-342.0;598;-14;645;782;-598;-101
989.0;-469.0;662;3;685;724;-662;3
1001.0;-334.0;758;-4;749;672;-758;34
1005.0;-250.0;836;-34;781;682;-836;-117
991.0;-194.0;612;6;789;619;-612;-217
990.0;-233.0;353;10;755;643;-353;-98
984.0;-317.0;496;22;721;666;-496;-59
999.0;-338.0;85;28;726;626;-85;120
976.0;-315.0;-685;-13;724;654;685;347
983.0;-274.0;-652;-11;724;652;652;339
981.0;-41.0;-595;-15;730;646;595;372
994.0;59.0;-630;23;697;665;630;98
975.0;5.0;-331;36;675;699;331;-118
968.0;134.0;-221;-3;691;722;221;-11
979.0;437.0;-205;8;684;720;?;-50
980.0;763.0;-74;12;?;727;74;-57
997.0;700.0;?;15;677;716;?;-48
990.0;663.0;-54;22;669;717;54;-68
996.0;417.0;-21;14;662;728;21;-28
988.0;31.0;-40;17;671;717;40;-32
984.0;-680.0;14;19;673;716;-14;-52
982.0;-1314.0;4;15;669;721;-4;-25
984.0;-1853.0;7;18;667;719;-7;-27
978.0;-2197.0;6;17;667;722;-6;-37
975.0;-2300.0;12;14;670;722;-12;-31
994.0;-2134.0;34;15;673;719;-34;-33
983.0;-1770.0;12;15;673;720;-12;-25
986.0;-1328.0;22;18;671;716;-22;-20
966.0;?;-16;18;675;711;16;-17
967.0;-404.0;-66;14;682;710;66;-21
998.0;-57.0;-9;19;672;713;9;-11
970.0;130.0;17;20;663;721;-17;-4
?;263.0;-33;?;669;721;33;-16
971.0;366.0;-35;17;669;719;35;-12
990.0;117.0;-27;13;668;724;?;-10
970.0;-476.0;-37;15;668;722;37;-3
961.0;290.0;-26;18;667;719;26;?
975.0;645.0;-22;14;669;723;22;-5
952.0;354.0;-21;23;667;713;21;-4
954.0;195.0;-19;26;666;710;19;-6
975.0;185.0;-30;10;670;726;30;4
952.0;418.0;-25;18;663;723;25;-22
929.0;?;-21;15;660;732;21;-5
957.0;1168.0;-20;22;659;723;20;-30
966.0;1691.0;?;16;667;725;31;-40
1006.0;2302.0;-102;-60;706;790;102;79
953.0;2771.0;-135;-86;727;804;135;60
933.0;2762.0;-130;-33;643;811;130;258
923.0;2978.0;-263;?;330;829;263;601
879.0;3268.0;?;295;136;811;111;390
806.0;3238.0;-7;-110;523;1043;7;-89
893.0;2949.0;-732;-510;976;1191;732;-306
889.0;2148.0;-1431;-132;867;769;1431;-184
863.0;?;-1704;69;651;631;1704;29
971.0;1164.0;-1468;40;820;595;1468;-174
996.0;576.0;?;-92;1040;644;1170;-386
1001.0;335.0;-1184;-90;?;644;1184;-379
918.0;267.0;-218;640;889;-33;218;-647
872.0;145.0;1297;488;590;400;-1297;-709
?;-19.0;1925;86;369;1054;-1925;-705
961.0;-74.0;1618;177;546;783;-1618;-632
975.0;-254.0;1320;-315;1027;?;-1320;-566
953.0;?;1106;-470;1193;1071;-1106;-742
961.0;-418.0;325;-99;844;784;-325;-340
972.0;-304.0;-39;31;657;703;39;-74
986.0;-206.0;91;16;691;730;-91;-179
959.0;-120.0;50;34;663;710;-50;-115
973.0;-89.0;69;27;673;?;-69;-135
986.0;3.0;44;22;669;723;-44;-110
1010.0;37.0;-2;28;674;707;2;-112
?;-23.0;8;22;688;708;-8;-138
990.0;-293.0;-8;29;679;704;8;-125
994.0;-368.0;9;23;685;708;-9;-125
996.0;-361.0;33;15;685;715;-33;-92
996.0;-193.0;7;23;673;714;-7;-83
968.0;7.0;-20;?;668;?;20;-84
1003.0;157.0;-20;24;669;714;20;-69
974.0;201.0;-22;20;662;724;22;-57
978.0;284.0;-19;21;669;718;19;-65
979.0;-186.0;-10;20;683;707;10;-75
999.0;-543.0;-17;21;675;711;17;-51
998.0;-827.0;-39;19;670;717;39;-27
1008.0;-846.0;-36;10;677;722;36;-24
1006.0;-75.0;-12;12;674;721;12;-20
1003.0;262.0;3;20;669;716;?;-20
984.0;232.0;1;20;670;717;-1;-20
988.0;156.0;-26;19;669;717;26;-14
942.0;57.0;-33;17;669;720;33;-9
945.0;160.0;-5;13;668;727;5;-8
954.0;316.0;-24;14;664;728;24;-5
1024.0;322.0;-40;20;661;?;40;-2
1101.0;335.0;-11;23;?;721;11;-3
1272.0;374.0;-18;21;658;725;18;-1
1076.0;221.0;-21;19;657;729;21;2
879.0;-32.0;-28;22;659;723;28;-4
924.0;-135.0;-24;20;659;725;24;-3
840.0;-371.0;16;17;658;?;-16;2
886.0;-275.0;23;20;660;726;-23;1
876.0;-81.0;23;?;660;725;-23;2
920.0;-166.0;15;22;660;721;-15;-5
999.0;-289.0;16;23;661;719;-16;-8
813.0;-390.0;22;22;658;724;?;?
728.0;-277.0;-2;19;658;728;2;4
?;-17.0;-11;13;663;732;?;5
1073.0;186.0;6;18;661;726;-6;2
1045.0;337.0;26;18;661;726;-26;?
885.0;374.0;34;12;670;725;-34;-5
862.0;115.0;18;16;672;719;-18;-8
1026.0;63.0;25;23;665;717;-25;-1
979.0;147.0;26;23;665;717;-26;-1
999.0;225.0;-23;?;666;723;23;-1
1053.0;307.0;-15;18;662;725;15;2
1002.0;337.0;24;23;658;722;-24;4
970.0;98.0;4;21;661;723;-4;3
1042.0;212.0;2;17;666;723;-2;-1
978.0;212.0;4;17;664;725;-4;1
997.0;199.0;-23;20;660;724;23;3
1018.0;134.0;4;18;664;723;-4;0
1041.0;42.0;21;17;664;725;-21;0
991.0;62.0;-2;19;664;722;2;-1
970.0;46.0;13;18;667;721;-13;-1
953.0;-10.0;24;21;659;725;-24;6
992.0;13.0;21;22;657;724;-21;6
1002.0;-19.0;26;21;?;726;-26;8
946.0;-35.0;18;23;?;722;-18;3
964.0;-18.0;12;24;662;717;-12;-1
988.0;-18.0;23;22;660;723;-23;6
998.0;-111.0;25;17;663;727;-25;4
1006.0;-94.0;2;15;663;728;-2;6
986.0;-105.0;-18;17;665;723;18;2
969.0;-85.0;-2;16;667;724;2;0
?;-71.0;-3;22;661;721;3;3
970.0;-292.0;-21;25;663;715;21;-3
965.0;-472.0;-3;11;668;729;3;2
965.0;-485.0;-3;17;661;727;3;4
982.0;-361.0;-15;21;660;722;15;0
974.0;-184.0;-4;18;?;725;4;1
988.0;-162.0;15;16;665;726;-15;-1
979.0;-194.0;33;11;666;731;-33;4
987.0;?;27;?;650;725;?;11
975.0;-161.0;19;?;?;721;?;4
?;-148.0;27;16;667;723;?;-2
960.0;-147.0;19;20;662;723;-19;1
978.0;-106.0;25;19;664;723;-25;-1
969.0;-9.0;25;19;664;723;-25;-1
971.0;-162.0;-16;12;664;732;16;5
965.0;-191.0;-4;10;667;731;4;2
957.0;-179.0;14;19;662;724;-14;0
962.0;-239.0;-4;22;659;723;4;2
945.0;-156.0;2;23;660;721;-2;-1
974.0;?;2;23;660;721;-2;?
947.0;-214.0;-14;19;661;725;14;1
944.0;-167.0;-34;14;?;730;?;3
964.0;-98.0;?;11;666;730;16;1
960.0;89.0;18;8;673;729;-18;-5
941.0;352.0;11;9;671;729;?;-3
949.0;468.0;11;18;662;?;-11;0
?;323.0;16;20;661;723;-16;-1
969.0;332.0;-6;17;659;728;6;4
962.0;329.0;-25;19;657;728;25;5
942.0;255.0;-2;15;660;731;2;4
952.0;236.0;-1;?;660;733;1;5
952.0;?;-22;24;657;722;22;-2
974.0;194.0;11;19;659;727;-11;1
958.0;191.0;29;20;650;732;-29;11
948.0;17.0;41;30;?;731;-41;20
970.0;-199.0;23;25;647;730;-23;13
958.0;-477.0;2;16;668;723;-2;-7
958.0;-1184.0;52;10;670;728;-52;-5
945.0;-1652.0;19;14;665;728;-19;1
938.0;-1612.0;2;16;668;723;-2;-3
961.0;-1477.0;4;13;?;727;-4;1
972.0;-1430.0;-19;19;663;724;19;3
961.0;-971.0;23;16;668;?;-23;-2
?;-1223.0;27;9;674;728;-27;-3
942.0;-780.0;11;18;665;722;?;-1
961.0;88.0;-22;21;659;724;22;5
959.0;142.0;-20;17;663;726;20;3
941.0;221.0;28;21;665;718;-28;-4
943.0;356.0;23;22;662;721;-23;1
955.0;384.0;22;22;660;722;-22;3
976.0;249.0;18;17;669;720;-18;-3
971.0;297.0;?;12;?;721;-10;-6
961.0;213.0;12;?;672;721;-12;-5
975.0;365.0;?;14;673;721;-13;-6
975.0;661.0;13;14;673;721;-13;-5
964.0;669.0;-14;14;670;724;14;0
991.0;577.0;-25;13;670;725;25;2
985.0;598.0;-19;13;670;724;19;1
983.0;473.0;-22;13;670;725;22;?
1007.0;?;-21;13;670;725;21;1
998.0;603.0;-21;13;670;725;21;1
1007.0;677.0;-21;13;670;725;21;1
988.0;?;-22;14;669;724;22;1
989.0;718.0;-20;13;670;725;20;1
989.0;444.0;-23;14;669;724;23;1
985.0;344.0;-19;13;671;?;19;1
?;421.0;9;11;675;724;-9;-3
988.0;510.0;10;15;674;719;-10;-6
994.0;419.0;-22;?;680;720;22;-13
987.0;?;-31;13;680;716;31;-16
989.0;333.0;?;20;668;717;17;-1
979.0;191.0;-10;14;664;730;10;15
962.0;186.0;-10;14;664;730;10;15
989.0;180.0;-9;14;664;730;9;15
964.0;57.0;-8;?;?;723;8;9
976.0;5.0;13;27;656;719;-13;4
962.0;?;20;23;658;722;-20;5
979.0;249.0;0;26;660;717;0;0
978.0;171.0;0;26;659;717;0;-1
992.0;-500.0;1;26;659;717;-1;0
993.0;168.0;2;26;660;716;-2;-1
?;-303.0;-1;?;658;716;?;0
