InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
-298.0;-11;778;43;-733.0;172.0;297.0;148;43;-11;102.0;-303.0
-246.0;-51;805;65;-305.0;-165.0;260.0;64;65;-51;-392.0;-270.0
-455.0;-50;570;?;207.0;-231.0;-190.0;459;15;-50;-1050.0;-75.0
-85.0;-63;651;15;257.0;-287.0;-28.0;415;15;-63;-1420.0;?
17.0;-22;460;-33;265.0;-400.0;-977.0;696;-33;-22;-729.0;126.0
-1092.0;16;111;-84;411.0;-547.0;-1721.0;591;?;16;-66.0;293.0
-1884.0;77;-714;-190;562.0;-554.0;-1694.0;176;-190;77;125.0;303.0
-2236.0;-103;-3273;-189;712.0;-528.0;-1563.0;1210;-189;-103;-201.0;299.0
-1946.0;-426;-3349;65;838.0;-459.0;-1581.0;534;65;-426;-637.0;304.0
-1593.0;-321;-1285;-51;907.0;-415.0;-1474.0;-608;-51;-321;-732.0;367.0
-1285.0;-133;-479;-352;744.0;-308.0;-1230.0;487;?;-133;-780.0;386.0
-1038.0;278;-472;-1202;422.0;?;-932.0;1806;-1202;278;?;391.0
-780.0;1280;-501;-2625;178.0;-194.0;-712.0;?;-2625;1280;-331.0;395.0
-654.0;1562;66;-2875;63.0;-106.0;-619.0;694;-2875;1562;-132.0;398.0
-454.0;451;355;-2247;-32.0;-20.0;-335.0;211;-2247;451;-141.0;360.0
-242.0;-885;237;-1444;-69.0;?;-156.0;380;-1444;-885;-46.0;295.0
-2.0;-1072;305;-642;-34.0;-281.0;97.0;204;-642;-1072;142.0;314.0
188.0;128;283;-162;-252.0;-105.0;354.0;274;-162;128;122.0;360.0
510.0;484;277;803;-626.0;-69.0;916.0;292;803;484;-45.0;186.0
1377.0;-477;286;1984;-501.0;-288.0;1557.0;256;1984;-477;260.0;158.0
2282.0;-715;292;2371;-511.0;33.0;2214.0;258;2371;-715;170.0;-25.0
2921.0;-2286;283;2394;-518.0;319.0;2848.0;245;2394;-2286;-307.0;-130.0
?;-1408;269;2033;-310.0;399.0;2964.0;252;2033;-1408;729.0;-131.0
2667.0;-888;257;2021;-397.0;?;2216.0;253;2021;-888;1015.0;-114.0
1908.0;-1240;214;2569;-333.0;599.0;1270.0;279;2569;-1240;899.0;-243.0
1063.0;2849;238;2571;-194.0;?;701.0;262;2571;2849;657.0;-331.0
425.0;-1939;254;2101;-42.0;527.0;352.0;247;2101;-1939;454.0;-303.0
134.0;-3045;293;?;-17.0;505.0;143.0;267;-895;-3045;?;-248.0
-78.0;2964;368;-2084;-91.0;388.0;73.0;232;-2084;2964;356.0;-190.0
-320.0;-198;457;464;-118.0;192.0;-101.0;149;464;-198;442.0;-123.0
-468.0;-762;537;299;-89.0;-66.0;-310.0;170;299;-762;396.0;-157.0
-544.0;733;590;-324;-141.0;-184.0;-407.0;318;-324;733;351.0;-138.0
-396.0;266;1043;-147;-299.0;-263.0;-479.0;?;-147;266;157.0;-150.0
?;530;1619;-307;-273.0;-421.0;-472.0;-8;-307;530;-108.0;-178.0
-583.0;-22;1426;22;-229.0;-427.0;-672.0;-94;22;-22;-342.0;-206.0
-766.0;61;740;-36;-207.0;-349.0;-796.0;-115;-36;61;-392.0;-206.0
-1115.0;55;421;32;-246.0;-219.0;-948.0;-313;32;55;-386.0;-218.0
-1589.0;-93;536;60;-264.0;-46.0;-915.0;22;60;-93;-651.0;-290.0
-1064.0;-42;540;-19;294.0;16.0;-616.0;?;-19;-42;-855.0;-170.0
1161.0;-454;342;3408;-1390.0;116.0;1252.0;259;3408;-454;116.0;103.0
1068.0;-1193;335;4019;-547.0;-73.0;1085.0;265;4019;-1193;613.0;188.0
923.0;920;300;3372;-78.0;-48.0;558.0;265;3372;920;533.0;198.0
439.0;2844;273;-90;-49.0;-14.0;42.0;267;-90;2844;1473.0;147.0
-163.0;866;278;-1748;343.0;136.0;-160.0;266;?;866;1881.0;128.0
-444.0;?;278;-142;460.0;404.0;?;266;-142;-185;888.0;72.0
-432.0;-172;272;386;525.0;619.0;283.0;266;?;-172;50.0;66.0
-144.0;-157;296;-73;399.0;695.0;?;265;-73;-157;-195.0;73.0
210.0;?;314;24;470.0;765.0;507.0;261;24;44;-336.0;-3.0
566.0;-80;309;-33;411.0;870.0;681.0;?;-33;-80;-665.0;-218.0
909.0;-40;311;2;600.0;1006.0;895.0;262;?;-40;-663.0;-234.0
?;-43;311;58;711.0;983.0;1217.0;261;58;-43;-268.0;?
1592.0;-75;309;37;700.0;?;1543.0;270;37;-75;-253.0;-303.0
1932.0;-15;317;30;785.0;1036.0;1680.0;247;30;-15;-172.0;-393.0
1927.0;-10;321;22;854.0;963.0;1517.0;?;22;-10;-94.0;-440.0
1185.0;-13;330;8;950.0;721.0;815.0;234;8;-13;-243.0;-429.0
281.0;-6;436;-14;1016.0;434.0;236.0;?;-14;-6;-210.0;-320.0
-142.0;-27;566;4;965.0;202.0;-111.0;315;4;-27;-146.0;-256.0
-330.0;28;579;-3;905.0;-147.0;-371.0;348;-3;28;-2.0;-205.0
-152.0;80;592;-41;905.0;-593.0;-147.0;349;-41;80;-396.0;-140.0
313.0;91;565;-76;944.0;-664.0;239.0;423;-76;91;-589.0;-118.0
608.0;78;?;-57;952.0;-623.0;218.0;413;-57;78;-710.0;-132.0
386.0;26;440;-35;842.0;-639.0;?;361;-35;26;-789.0;-185.0
38.0;32;446;-64;535.0;-843.0;-4.0;353;-64;32;-676.0;-148.0
-104.0;22;348;-34;662.0;-661.0;-118.0;425;-34;22;-675.0;6.0
-337.0;?;155;-5;782.0;-362.0;-408.0;428;?;?;-950.0;48.0
-727.0;0;?;-19;1074.0;-391.0;-595.0;263;?;0;-763.0;70.0
-1009.0;-7;129;-13;1040.0;-504.0;-773.0;405;-13;-7;-751.0;77.0
-1098.0;-5;-213;-5;960.0;-584.0;?;772;-5;-5;-952.0;?
-1098.0;23;-369;-2;896.0;-562.0;-966.0;819;-2;23;-951.0;119.0
-1024.0;10;-500;-14;867.0;-555.0;-873.0;702;-14;10;-956.0;114.0
-897.0;-15;-164;-4;745.0;-592.0;-807.0;405;-4;-15;-731.0;131.0
-857.0;-15;-460;4;548.0;-539.0;-754.0;342;4;-15;-653.0;122.0
-829.0;-29;128;-16;?;-477.0;-771.0;35;-16;-29;-1063.0;117.0
-1097.0;-73;1464;13;841.0;-507.0;-786.0;-176;13;?;-1077.0;114.0
-1038.0;-53;211;-1;654.0;-500.0;-903.0;653;-1;-53;-870.0;61.0
-824.0;?;-156;-146;525.0;-547.0;-929.0;545;-146;15;-447.0;116.0
-809.0;?;446;-164;434.0;-546.0;-880.0;135;-164;-126;-368.0;115.0
?;-93;74;-282;279.0;-557.0;-873.0;381;-282;-93;-296.0;140.0
-921.0;-167;226;-193;240.0;-515.0;?;?;-193;-167;-378.0;143.0
-984.0;-163;210;-199;190.0;-450.0;-943.0;269;?;-163;-291.0;127.0
-942.0;599;161;-838;68.0;-399.0;-917.0;302;-838;599;-19.0;128.0
-900.0;852;?;-975;-74.0;-441.0;-842.0;254;-975;852;71.0;111.0
-771.0;1129;178;-1267;-463.0;-750.0;-678.0;286;-1267;1129;203.0;176.0
-582.0;1689;203;-589;-1112.0;-936.0;-522.0;265;-589;1689;86.0;?
-560.0;1555;175;1012;-1066.0;-813.0;-529.0;272;1012;?;394.0;231.0
-743.0;1382;153;1034;-770.0;-539.0;-668.0;275;1034;1382;194.0;172.0
-771.0;1171;140;1094;?;-404.0;-567.0;274;1094;1171;100.0;107.0
-410.0;1082;132;?;-75.0;-370.0;-273.0;274;1371;1082;-365.0;126.0
101.0;1074;110;1511;143.0;-357.0;115.0;?;1511;1074;-857.0;200.0
525.0;1207;95;2167;266.0;-291.0;424.0;269;2167;1207;-668.0;?
580.0;1433;95;2853;184.0;-299.0;539.0;272;2853;1433;-228.0;144.0
482.0;1831;76;3525;182.0;-271.0;305.0;?;3525;1831;-37.0;128.0
79.0;2228;54;?;226.0;-334.0;-118.0;264;2565;2228;-609.0;143.0
-412.0;700;44;-109;399.0;-381.0;-511.0;257;-109;700;-1120.0;158.0
-699.0;-741;32;-590;400.0;-309.0;-592.0;?;-590;-741;?;139.0
-625.0;-289;23;307;333.0;-316.0;-580.0;265;307;-289;-916.0;?
-550.0;45;21;-33;310.0;-324.0;-534.0;267;-33;?;-512.0;68.0
-566.0;-1;14;-62;199.0;-449.0;-500.0;271;-62;-1;-313.0;104.0
-579.0;-36;-2;92;210.0;-520.0;-562.0;281;92;?;-347.0;91.0
-565.0;-57;4;23;168.0;-578.0;-582.0;276;23;-57;-281.0;60.0
-655.0;-32;?;56;56.0;-433.0;-701.0;?;56;-32;-137.0;-4.0
-865.0;-61;2;-28;-79.0;-330.0;-838.0;281;-28;-61;85.0;-39.0
-1028.0;-55;15;38;-192.0;-350.0;-854.0;271;38;-55;353.0;?
-945.0;-46;0;?;-312.0;-412.0;-670.0;283;65;-46;416.0;-84.0
-706.0;-39;3;24;-324.0;-444.0;-535.0;277;24;-39;376.0;-81.0
-586.0;-29;17;35;-184.0;-496.0;?;264;35;-29;100.0;-107.0
-713.0;-8;-6;27;-181.0;-492.0;-767.0;287;27;-8;-144.0;-109.0
-924.0;-35;-16;-9;-82.0;-506.0;-855.0;296;?;-35;-222.0;-64.0
-867.0;-56;11;6;-141.0;-560.0;-808.0;269;6;-56;?;-93.0
-740.0;11;15;23;-194.0;-565.0;?;?;23;11;-467.0;-48.0
-501.0;38;?;-35;-150.0;-509.0;-510.0;296;-35;38;-256.0;-25.0
-404.0;42;0;-61;-225.0;-465.0;-487.0;281;-61;42;-501.0;-15.0
-480.0;58;22;-58;-210.0;-259.0;-446.0;261;-58;58;-486.0;4.0
-322.0;43;-4;-76;-300.0;-167.0;-236.0;280;-76;?;-41.0;43.0
-95.0;36;2;-47;-474.0;-67.0;-30.0;274;-47;36;29.0;38.0
124.0;34;29;-14;-264.0;-81.0;172.0;251;-14;?;-447.0;-48.0
259.0;48;17;-34;-408.0;-43.0;316.0;261;-34;48;122.0;-62.0
350.0;53;10;-29;1116.0;106.0;278.0;253;-29;53;31.0;65.0
110.0;9;13;-44;55.0;233.0;48.0;245;?;9;1521.0;42.0
-67.0;23;2;11;-366.0;327.0;214.0;267;11;23;512.0;-136.0
298.0;37;4;12;-658.0;385.0;558.0;262;12;37;-192.0;-116.0
825.0;34;4;?;-140.0;130.0;667.0;255;?;34;548.0;-24.0
741.0;56;2;96;-125.0;57.0;576.0;263;96;56;630.0;-69.0
268.0;-178;5;?;-295.0;?;359.0;259;-26;-178;-562.0;-75.0
59.0;-93;6;219;-317.0;-118.0;136.0;250;219;-93;-445.0;6.0
47.0;-219;10;?;-272.0;-77.0;19.0;245;-5;-219;321.0;-71.0
33.0;-226;10;-12;-264.0;37.0;?;245;-12;-226;97.0;-120.0
63.0;1449;4;2309;-247.0;-50.0;164.0;250;2309;1449;-93.0;?
59.0;2285;3;3120;-102.0;-74.0;115.0;251;3120;2285;-66.0;-101.0
12.0;1546;2;2721;?;-164.0;57.0;252;2721;1546;-31.0;-116.0
-35.0;1575;4;2113;135.0;-166.0;3.0;255;2113;1575;-297.0;-108.0
-123.0;1663;9;508;-11.0;-162.0;-162.0;248;508;1663;-190.0;-98.0
-297.0;1648;9;?;?;-167.0;-236.0;238;518;1648;11.0;-101.0
-319.0;1892;14;757;?;-229.0;-255.0;235;757;1892;-75.0;-73.0
-303.0;691;10;197;217.0;-282.0;-322.0;243;197;691;-446.0;-67.0
-352.0;-243;3;-2;490.0;-390.0;-368.0;248;-2;?;-237.0;-35.0
-396.0;53;7;23;650.0;-469.0;-477.0;249;23;53;112.0;-10.0
-538.0;-66;11;87;477.0;-521.0;-648.0;246;87;-66;698.0;6.0
-749.0;-32;9;45;-735.0;-431.0;-746.0;245;45;-32;1033.0;6.0
?;34;9;?;-1137.0;-369.0;-807.0;276;28;34;1249.0;29.0
-837.0;-48;31;42;661.0;-171.0;-812.0;315;42;-48;1414.0;-41.0
-727.0;-35;1;25;-357.0;29.0;-782.0;337;25;-35;1693.0;-80.0
-568.0;-52;-17;14;156.0;225.0;-356.0;?;14;-52;1359.0;-148.0
-58.0;17;9;5;204.0;109.0;91.0;261;5;17;1312.0;-98.0
188.0;12;-21;-30;268.0;-9.0;10.0;?;-30;12;796.0;-77.0
-138.0;-2;?;-40;685.0;?;-308.0;243;-40;-2;-239.0;-58.0
-525.0;10;-25;-30;612.0;-598.0;-420.0;241;-30;10;-552.0;-35.0
-705.0;2;-28;-41;824.0;-685.0;-492.0;237;-41;2;-688.0;-34.0
-696.0;7;-58;-26;780.0;-627.0;-486.0;273;-26;7;-267.0;-90.0
-688.0;-5;-97;26;619.0;?;-463.0;334;26;-5;-168.0;-59.0
-723.0;-32;-72;40;505.0;-621.0;-557.0;319;40;-32;189.0;-33.0
-754.0;-25;-110;14;124.0;-489.0;-625.0;360;14;-25;163.0;19.0
-722.0;-7;-139;2;20.0;-313.0;-786.0;391;2;-7;324.0;-41.0
?;-23;-74;11;174.0;15.0;-529.0;319;11;-23;342.0;-198.0
254.0;-21;-137;30;342.0;-141.0;372.0;361;30;-21;1363.0;-347.0
946.0;-14;-379;46;333.0;-410.0;?;557;46;-14;270.0;-262.0
705.0;-35;-611;24;303.0;-466.0;-182.0;713;24;?;-562.0;-152.0
-245.0;-15;-623;-4;257.0;-469.0;-404.0;668;-4;-15;?;-98.0
?;-2;-382;-4;209.0;-493.0;-678.0;459;-4;-2;-492.0;-67.0
-820.0;-3;-168;-46;259.0;-505.0;-695.0;314;-46;-3;-530.0;12.0
-555.0;7;-171;-73;198.0;-587.0;-597.0;384;-73;7;-464.0;21.0
-445.0;34;-198;-46;154.0;-768.0;-478.0;462;-46;34;-557.0;102.0
-448.0;120;-159;-75;?;-969.0;-636.0;428;-75;120;-826.0;140.0
-348.0;150;-165;-99;80.0;-1139.0;-936.0;471;-99;150;-989.0;179.0
-562.0;128;-193;?;227.0;-1339.0;-1258.0;503;-96;128;-1628.0;249.0
-1338.0;146;-168;-111;586.0;?;-1547.0;503;-111;146;-1944.0;337.0
?;131;-126;-104;507.0;-1553.0;-1792.0;501;-104;131;?;441.0
-1977.0;80;-99;-96;-30.0;-1637.0;-2020.0;434;-96;80;-1201.0;542.0
-2098.0;?;-107;-85;-326.0;-1674.0;-2042.0;444;-85;80;-962.0;570.0
-2216.0;86;-153;-64;-624.0;-1646.0;-1977.0;462;?;86;-1176.0;619.0
-2266.0;?;-180;-76;-1164.0;-1610.0;-1929.0;492;-76;60;-970.0;612.0
-2172.0;81;-3;-74;-1709.0;-1474.0;?;377;-74;81;-607.0;550.0
-2021.0;128;109;-56;-2349.0;-1319.0;-1620.0;365;-56;128;-461.0;550.0
-1715.0;118;299;-117;-2430.0;-1274.0;-1404.0;236;-117;118;-1149.0;?
-1380.0;?;754;-156;-2180.0;-1333.0;-1287.0;-444;-156;128;-2181.0;433.0
-1259.0;116;603;-141;-1703.0;-1453.0;-1310.0;-650;-141;116;-2550.0;?
?;165;237;-381;-1212.0;-1633.0;-1471.0;-609;-381;165;-2367.0;354.0
-1734.0;?;-382;-162;-591.0;-1651.0;-1634.0;335;-162;106;-3299.0;330.0
-1996.0;144;-734;-320;527.0;-1797.0;-1617.0;1133;-320;144;-4471.0;280.0
-2172.0;136;-71;-381;1265.0;-1922.0;-1858.0;146;-381;136;-4715.0;290.0
-2440.0;1343;-56;1535;1301.0;-1914.0;-2090.0;73;1535;1343;-4180.0;235.0
-2545.0;5001;-267;3021;1287.0;-1783.0;-2102.0;417;3021;5001;-3308.0;152.0
-2068.0;?;-119;4723;1289.0;-1701.0;-1851.0;195;4723;5535;-2662.0;94.0
-1484.0;3846;-192;7796;1319.0;?;-1641.0;293;7796;3846;-2132.0;133.0
-1102.0;?;-167;7296;1371.0;-1552.0;-1423.0;257;7296;3475;-1681.0;161.0
-985.0;2221;-190;5805;1310.0;?;-1231.0;217;5805;2221;-1227.0;195.0
-798.0;2026;-194;6476;1200.0;-1592.0;-934.0;119;6476;2026;-1024.0;205.0
-597.0;1384;-157;3067;1389.0;-1778.0;-732.0;171;3067;1384;-942.0;154.0
-557.0;-191;-171;674;1521.0;-1600.0;-826.0;273;674;-191;-1232.0;199.0
-959.0;-288;-162;2092;1648.0;-1342.0;-1045.0;210;2092;-288;-1541.0;155.0
?;-444;-170;1995;1631.0;-1206.0;-1133.0;229;1995;?;-1484.0;159.0
-1273.0;-540;-160;2515;1605.0;-1128.0;-1022.0;220;2515;-540;-1468.0;152.0
-1029.0;-295;-143;2335;1422.0;-1050.0;-839.0;253;2335;-295;-1248.0;247.0
-759.0;-260;-150;1906;1131.0;-845.0;-538.0;272;1906;-260;-968.0;216.0
-643.0;-227;-152;1855;669.0;-894.0;-370.0;225;1855;-227;-819.0;?
-631.0;-89;-161;973;357.0;-995.0;-404.0;213;973;-89;-1055.0;224.0
-653.0;-64;-180;1124;237.0;-1014.0;-591.0;223;1124;-64;-1297.0;219.0
-904.0;-380;-144;981;241.0;-877.0;-656.0;209;981;-380;-1309.0;88.0
-1002.0;-1065;-131;93;152.0;-791.0;-564.0;168;93;-1065;-1026.0;48.0
-703.0;-1142;-248;-491;-83.0;-698.0;-391.0;287;-491;-1142;-744.0;22.0
-248.0;530;-286;-1327;-413.0;-605.0;-290.0;347;-1327;530;-554.0;?
-818.0;2354;-199;-2465;-688.0;-616.0;-875.0;239;-2465;?;-491.0;-18.0
-1238.0;2169;-263;-2030;-770.0;-649.0;-1112.0;221;-2030;2169;-461.0;39.0
-1072.0;929;-580;-344;-744.0;-551.0;?;240;-344;929;-467.0;?
-862.0;495;-696;-89;-689.0;-564.0;-627.0;156;-89;495;-362.0;-6.0
-349.0;416;-375;?;-644.0;-545.0;-470.0;-80;-385;416;-320.0;-70.0
29.0;203;-683;?;-625.0;-496.0;-302.0;-49;-143;203;-362.0;-129.0
82.0;114;-1770;-63;-502.0;-562.0;-310.0;355;-63;114;?;?
4.0;96;-1685;-36;-309.0;-543.0;-456.0;322;-36;96;?;-283.0
-209.0;183;-576;-154;-219.0;-539.0;-592.0;-199;-154;183;-281.0;-334.0
-509.0;221;-453;-222;-53.0;-409.0;-851.0;-419;-222;221;-424.0;-410.0
-753.0;164;-669;-141;410.0;-326.0;-798.0;-314;-141;?;-695.0;-428.0
-621.0;213;-419;-206;1158.0;-179.0;?;-210;-206;213;-566.0;-285.0
-261.0;170;-417;-156;1537.0;-254.0;-51.0;-170;-156;170;-562.0;-174.0
-183.0;24;-274;-29;1535.0;-339.0;-456.0;-183;-29;24;-889.0;10.0
-917.0;14;-158;-37;1284.0;-253.0;-1270.0;-161;-37;14;-1231.0;82.0
-1812.0;-16;-420;53;1210.0;-25.0;-1657.0;-235;53;-16;-1285.0;80.0
-1810.0;-76;380;46;1194.0;113.0;-1189.0;17;46;-76;?;47.0
-1120.0;-73;1451;38;1314.0;63.0;-454.0;381;38;-73;-803.0;58.0
?;-84;1813;102;1463.0;38.0;-197.0;656;102;-84;-501.0;74.0
?;?;1809;12;1607.0;29.0;-214.0;-51;12;-31;-13.0;68.0
-199.0;-85;74;39;1542.0;98.0;-428.0;-507;39;-85;259.0;96.0
-668.0;-399;-1532;3;1237.0;211.0;?;?;3;-399;260.0;77.0
-886.0;-381;-468;?;926.0;?;-624.0;478;-150;-381;143.0;78.0
?;-214;642;-776;648.0;259.0;-520.0;-1624;-776;-214;226.0;105.0
-247.0;337;-176;-1664;178.0;?;-278.0;68;-1664;337;140.0;159.0
?;234;-843;-1291;-378.0;385.0;-39.0;180;-1291;234;51.0;155.0
63.0;?;-486;-745;-909.0;283.0;28.0;84;-745;-1398;161.0;139.0
84.0;-1355;-306;-1688;-1378.0;199.0;411.0;495;?;-1355;144.0;169.0
244.0;-686;-389;-2081;-1732.0;426.0;237.0;208;-2081;-686;-77.0;302.0
96.0;-528;-344;-1633;-2144.0;577.0;166.0;363;-1633;-528;33.0;262.0
332.0;91;-321;-720;?;267.0;520.0;279;-720;?;745.0;145.0
1008.0;-758;-316;1207;?;18.0;938.0;241;1207;-758;1288.0;83.0
1596.0;-1449;-290;2051;-1569.0;461.0;1364.0;268;2051;-1449;1118.0;-28.0
2076.0;-1076;-289;1936;-1090.0;887.0;1917.0;227;1936;-1076;791.0;-10.0
2582.0;-1760;-272;1905;-676.0;?;2357.0;?;1905;-1760;1196.0;-71.0
2714.0;-1914;-282;1490;-511.0;640.0;2387.0;246;1490;-1914;1862.0;-83.0
2321.0;-1543;-283;1611;?;413.0;1939.0;237;1611;-1543;2134.0;?
1637.0;-1359;?;1393;-420.0;445.0;1299.0;234;1393;-1359;?;-83.0
1099.0;294;-291;564;-299.0;544.0;874.0;229;564;294;1045.0;-143.0
807.0;785;-258;1043;-138.0;667.0;732.0;193;1043;785;801.0;-132.0
576.0;1348;-387;-455;-108.0;691.0;607.0;?;-455;1348;761.0;-186.0
330.0;3675;-351;-3525;-10.0;523.0;461.0;239;-3525;3675;631.0;-184.0
96.0;3337;-278;-3157;-30.0;393.0;524.0;152;-3157;3337;480.0;-150.0
-42.0;1314;-385;-1394;-43.0;?;492.0;56;-1394;1314;479.0;-155.0
-156.0;571;-197;-573;-124.0;?;297.0;-33;-573;571;521.0;-148.0
-256.0;240;-1040;-126;-203.0;-83.0;142.0;248;-126;240;395.0;-208.0
-206.0;-49;-2102;69;-325.0;-72.0;-83.0;561;69;-49;167.0;-276.0
-217.0;-6;-1793;104;-378.0;-19.0;-86.0;476;104;-6;-75.0;-349.0
-302.0;27;-1857;-21;-445.0;75.0;?;493;-21;27;59.0;-293.0
-516.0;26;-2023;-35;-394.0;64.0;-318.0;534;-35;26;219.0;-340.0
-823.0;-12;-1034;-6;-428.0;58.0;-518.0;245;-6;-12;52.0;-370.0
-510.0;-88;-500;38;-38.0;-239.0;-119.0;-17;38;-88;-282.0;-230.0
?;-79;-692;81;509.0;-263.0;-160.0;207;?;-79;-689.0;-95.0
1682.0;-88;-670;28;816.0;-397.0;125.0;441;28;-88;-1006.0;117.0
904.0;-67;-690;14;976.0;-608.0;-717.0;430;14;?;-1154.0;271.0
-1536.0;-44;-700;33;972.0;-832.0;?;429;33;-44;-1304.0;298.0
?;-108;-662;-32;969.0;-754.0;-1749.0;484;-32;-108;-1184.0;310.0
-2995.0;-153;51;40;881.0;-714.0;-1831.0;1111;40;-153;-995.0;269.0
-2822.0;-219;1168;144;767.0;-625.0;-1961.0;1258;144;-219;-960.0;260.0
-2610.0;-180;1904;126;698.0;-591.0;-2085.0;810;126;-180;-966.0;249.0
-2011.0;-180;1898;129;672.0;-562.0;-1899.0;828;129;-180;-980.0;237.0
-1392.0;-377;?;30;593.0;-517.0;-1328.0;544;30;-377;-852.0;254.0
-802.0;-313;-479;-82;495.0;-416.0;-818.0;707;-82;-313;-624.0;?
-471.0;-429;-729;-337;329.0;-362.0;-666.0;1178;-337;-429;-404.0;147.0
-428.0;257;-605;-1300;201.0;-180.0;-681.0;869;-1300;257;?;173.0
-595.0;925;-365;-1822;111.0;-43.0;-640.0;496;-1822;925;-128.0;156.0
-668.0;-22;-438;-1283;35.0;?;-553.0;350;-1283;-22;-164.0;134.0
-484.0;-481;-459;-1187;-35.0;-134.0;-348.0;266;?;-481;-40.0;172.0
-167.0;-304;-427;-1155;-143.0;33.0;-239.0;259;-1155;-304;-35.0;267.0
348.0;969;-460;-335;-349.0;309.0;66.0;282;-335;969;-111.0;374.0
789.0;2084;-430;653;-569.0;157.0;?;270;653;2084;374.0;267.0
1502.0;1727;?;1121;-441.0;-255.0;1287.0;244;1121;1727;630.0;177.0
1944.0;1474;-396;1484;-114.0;155.0;1723.0;248;1484;1474;212.0;135.0
2198.0;457;-364;2408;176.0;305.0;2243.0;243;2408;457;-352.0;84.0
2444.0;-122;-362;2723;333.0;193.0;?;217;?;-122;191.0;24.0
2279.0;658;-380;1831;83.0;-64.0;?;?;1831;658;?;-9.0
1694.0;502;-365;2193;-214.0;-65.0;1512.0;247;?;502;835.0;-43.0
940.0;696;-359;1608;-337.0;-68.0;875.0;232;1608;696;465.0;-88.0
188.0;?;-388;374;-282.0;-103.0;161.0;241;374;-1673;173.0;-62.0
-423.0;-5316;-366;1338;-288.0;-75.0;-146.0;230;1338;-5316;?;-58.0
-857.0;1563;-430;-1677;-347.0;-116.0;-588.0;212;-1677;1563;-38.0;-22.0
-961.0;7425;-466;-2513;-379.0;-247.0;-511.0;247;-2513;7425;-117.0;-47.0
-690.0;2730;-427;658;-367.0;-377.0;-369.0;111;658;2730;-141.0;-11.0
-386.0;364;-479;-361;-272.0;-473.0;-391.0;189;-361;364;-51.0;-12.0
-316.0;1062;-665;-785;-245.0;-489.0;-474.0;242;-785;1062;-16.0;-22.0
-404.0;1013;-1286;-656;-224.0;-445.0;-587.0;-120;-656;1013;57.0;-90.0
-558.0;631;-2081;-674;-136.0;-292.0;-517.0;?;-674;631;?;-132.0
-517.0;108;-2191;105;-6.0;-156.0;-350.0;732;105;108;-861.0;-205.0
-388.0;100;-1249;-88;?;-284.0;-162.0;-56;-88;100;-730.0;-319.0
-269.0;59;-611;1;7.0;-400.0;-110.0;-65;?;59;-195.0;-378.0
-250.0;28;-965;46;-75.0;-388.0;-289.0;-15;46;28;-132.0;-339.0
-381.0;-11;-814;-5;-66.0;-436.0;-825.0;93;-5;-11;-586.0;-328.0
-424.0;-40;-693;48;452.0;-548.0;-592.0;371;48;-40;-960.0;-233.0
203.0;-20;-731;21;904.0;-759.0;165.0;443;21;-20;-1261.0;-89.0
151.0;-56;-693;24;1116.0;-898.0;-297.0;547;24;-56;-1507.0;126.0
-1464.0;-58;-498;-22;1042.0;-1090.0;-1762.0;547;-22;-58;-1492.0;201.0
-3108.0;-4;186;-53;1056.0;-1120.0;-2873.0;720;-53;-4;-1234.0;125.0
-3868.0;-32;53;-52;1073.0;-1118.0;-3013.0;912;-52;-32;-1173.0;228.0
-3434.0;88;?;-41;1145.0;-1134.0;-2641.0;772;-41;?;-1280.0;293.0
-2586.0;-111;5278;-44;1228.0;-1019.0;-2165.0;1588;-44;-111;-1221.0;311.0
-1850.0;-352;3231;-34;1242.0;-927.0;-1673.0;1441;-34;-352;-1047.0;326.0
-1434.0;41;-1451;-429;1134.0;-813.0;-1229.0;963;-429;41;-998.0;350.0
-1232.0;366;?;-1578;?;-589.0;-937.0;2337;-1578;366;-917.0;381.0
-1058.0;1369;849;-3016;697.0;-433.0;-811.0;856;-3016;1369;?;340.0
-954.0;2933;-274;-4008;?;-253.0;-856.0;-358;-4008;2933;-613.0;344.0
-944.0;1424;-201;-3077;349.0;-18.0;-696.0;681;-3077;1424;-302.0;326.0
-534.0;-799;-399;-781;141.0;34.0;-187.0;240;-781;-799;-78.0;280.0
129.0;-413;-430;-36;14.0;-135.0;280.0;265;-36;-413;161.0;219.0
538.0;-360;-378;-220;-61.0;-67.0;208.0;331;-220;-360;131.0;402.0
?;249;-449;828;-326.0;143.0;259.0;171;828;249;-12.0;350.0
540.0;865;-377;2019;-556.0;-31.0;721.0;340;2019;865;83.0;173.0
1205.0;-171;-422;1868;-458.0;-151.0;1329.0;241;1868;-171;563.0;148.0
2264.0;-496;-400;1553;-419.0;226.0;2270.0;257;1553;-496;449.0;69.0
3338.0;-799;-356;1253;-429.0;414.0;3108.0;269;1253;-799;?;-74.0
