InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
?;-23;-214.0;938.0;239.0;65.0;241.0;-23
645.0;-10;?;932.0;238.0;79.0;198.0;-10
649.0;?;-511.0;903.0;237.0;79.0;654.0;-37
653.0;-118;-647.0;915.0;236.0;101.0;1409.0;-118
655.0;-140;-643.0;906.0;236.0;124.0;1222.0;-140
657.0;-65;-464.0;896.0;235.0;31.0;847.0;-65
658.0;-32;?;951.0;234.0;18.0;1082.0;-32
658.0;-47;-213.0;967.0;234.0;98.0;?;-47
659.0;-53;-45.0;964.0;234.0;18.0;?;-53
660.0;-41;97.0;967.0;235.0;-36.0;-658.0;-41
660.0;-3;226.0;952.0;236.0;21.0;-611.0;-3
660.0;-16;351.0;944.0;237.0;133.0;-677.0;?
660.0;-14;451.0;955.0;239.0;146.0;308.0;-14
660.0;1;394.0;930.0;242.0;258.0;447.0;1
659.0;1;399.0;918.0;246.0;190.0;254.0;1
659.0;-1;?;946.0;249.0;148.0;?;-1
658.0;-38;?;927.0;252.0;67.0;338.0;-38
657.0;-30;-325.0;937.0;253.0;35.0;659.0;-30
655.0;-29;-486.0;925.0;253.0;54.0;715.0;-29
653.0;-62;?;944.0;252.0;?;780.0;-62
651.0;-63;-390.0;955.0;251.0;44.0;?;-63
651.0;-83;?;?;249.0;60.0;413.0;-83
649.0;-82;-99.0;923.0;247.0;23.0;-132.0;-82
649.0;?;159.0;932.0;246.0;-84.0;-625.0;-29
648.0;-8;348.0;937.0;246.0;-92.0;-771.0;-8
648.0;-31;424.0;940.0;246.0;?;-743.0;-31
648.0;-42;358.0;956.0;248.0;84.0;-9.0;-42
?;-42;408.0;934.0;249.0;60.0;579.0;-42
647.0;-42;402.0;909.0;250.0;154.0;792.0;-42
647.0;-42;369.0;?;252.0;206.0;70.0;-42
648.0;-42;288.0;926.0;254.0;167.0;?;-42
647.0;-42;264.0;947.0;?;176.0;12.0;-42
?;-42;212.0;947.0;257.0;213.0;10.0;-42
648.0;-42;102.0;947.0;258.0;318.0;723.0;-42
648.0;-41;38.0;945.0;259.0;251.0;1422.0;-41
647.0;-43;4.0;932.0;259.0;156.0;609.0;-43
648.0;-40;-41.0;914.0;259.0;108.0;296.0;-40
648.0;-47;?;940.0;260.0;-90.0;-46.0;-47
649.0;-62;-31.0;950.0;259.0;-149.0;-120.0;-62
649.0;-37;?;928.0;259.0;-119.0;-257.0;-37
650.0;-2;-97.0;927.0;259.0;-110.0;-196.0;-2
651.0;-6;-156.0;918.0;258.0;-147.0;21.0;-6
652.0;10;-95.0;888.0;?;-153.0;-478.0;?
653.0;?;-33.0;928.0;257.0;-98.0;-998.0;-2
654.0;-42;56.0;969.0;257.0;-21.0;-1105.0;-42
655.0;?;73.0;938.0;257.0;52.0;-828.0;-16
?;-6;6.0;947.0;257.0;85.0;-723.0;-6
657.0;-15;-62.0;937.0;256.0;211.0;368.0;-15
658.0;-9;-64.0;?;256.0;270.0;495.0;-9
?;-12;94.0;926.0;257.0;150.0;?;-12
660.0;-11;154.0;952.0;258.0;159.0;837.0;-11
661.0;-12;121.0;964.0;261.0;-28.0;276.0;-12
661.0;-10;53.0;933.0;262.0;-224.0;-140.0;-10
662.0;-15;33.0;928.0;263.0;-184.0;-222.0;-15
662.0;?;-57.0;958.0;264.0;-239.0;-164.0;0
663.0;22;-175.0;936.0;265.0;-200.0;-218.0;22
663.0;20;-388.0;916.0;265.0;-137.0;-77.0;20
664.0;44;-451.0;949.0;265.0;-41.0;205.0;44
665.0;75;-573.0;988.0;263.0;40.0;514.0;75
?;91;-559.0;947.0;261.0;139.0;449.0;91
666.0;111;-586.0;?;259.0;180.0;597.0;111
667.0;122;?;923.0;257.0;162.0;1389.0;122
667.0;82;-389.0;?;254.0;149.0;317.0;82
?;?;-375.0;956.0;253.0;103.0;594.0;63
669.0;108;-433.0;956.0;253.0;228.0;1131.0;108
670.0;110;-500.0;968.0;252.0;348.0;1445.0;110
671.0;212;-606.0;984.0;251.0;368.0;2219.0;212
672.0;325;-784.0;974.0;249.0;581.0;3447.0;325
674.0;320;-775.0;976.0;248.0;410.0;3242.0;320
674.0;433;-610.0;975.0;247.0;217.0;3321.0;433
675.0;490;-678.0;979.0;246.0;83.0;2352.0;490
676.0;439;-693.0;1009.0;246.0;-134.0;566.0;439
677.0;?;-568.0;998.0;246.0;-336.0;-152.0;507
678.0;694;-482.0;986.0;247.0;-475.0;-154.0;694
679.0;900;?;1002.0;247.0;-478.0;-170.0;900
679.0;934;-234.0;1007.0;248.0;-394.0;-524.0;934
679.0;872;-205.0;988.0;249.0;-615.0;-347.0;872
679.0;998;-252.0;999.0;251.0;-497.0;-265.0;998
679.0;1065;-199.0;1014.0;253.0;?;-389.0;1065
680.0;1075;-204.0;1005.0;257.0;-783.0;-223.0;1075
680.0;1078;-194.0;1014.0;262.0;-677.0;-631.0;1078
680.0;773;-144.0;1023.0;268.0;-665.0;-775.0;773
680.0;659;-108.0;1012.0;?;-852.0;-414.0;659
680.0;750;-164.0;988.0;285.0;-631.0;-332.0;750
680.0;762;-226.0;?;296.0;-749.0;-251.0;762
681.0;846;-165.0;999.0;307.0;-931.0;-277.0;846
681.0;888;-38.0;1027.0;320.0;-832.0;-546.0;888
682.0;926;40.0;1034.0;334.0;-878.0;-503.0;?
683.0;1001;166.0;1002.0;351.0;-940.0;-898.0;1001
683.0;1147;326.0;?;368.0;-759.0;-1068.0;1147
682.0;1132;445.0;1000.0;387.0;-682.0;-978.0;1132
683.0;1183;604.0;1014.0;407.0;-640.0;-1109.0;1183
685.0;1666;638.0;1004.0;430.0;-465.0;-845.0;1666
687.0;2058;590.0;1014.0;451.0;-257.0;-532.0;2058
691.0;2269;560.0;988.0;471.0;-169.0;-503.0;2269
695.0;2402;587.0;984.0;490.0;-26.0;-367.0;2402
698.0;2674;627.0;966.0;510.0;-5.0;-381.0;2674
?;2247;701.0;968.0;528.0;-6.0;-655.0;2247
707.0;259;770.0;1007.0;544.0;?;-823.0;?
712.0;-1049;736.0;1012.0;559.0;-88.0;-973.0;-1049
716.0;-599;726.0;1026.0;571.0;-143.0;-1057.0;-599
721.0;-183;725.0;1156.0;?;-201.0;-1131.0;-183
726.0;-210;?;1253.0;592.0;-195.0;-1028.0;-210
730.0;-185;579.0;1219.0;601.0;-216.0;?;-185
734.0;-218;?;927.0;608.0;-259.0;-890.0;-218
738.0;-118;433.0;826.0;614.0;-264.0;-831.0;-118
739.0;-43;326.0;1015.0;621.0;-311.0;-637.0;-43
741.0;-75;192.0;955.0;?;-308.0;-449.0;?
743.0;-10;-13.0;808.0;628.0;-445.0;-372.0;-10
744.0;-20;-194.0;766.0;633.0;-349.0;-243.0;-20
743.0;-29;-327.0;815.0;639.0;-205.0;-132.0;-29
744.0;-15;-380.0;831.0;642.0;-137.0;-81.0;-15
747.0;-78;-343.0;803.0;640.0;-42.0;166.0;-78
751.0;-11;-155.0;813.0;637.0;-5.0;95.0;-11
754.0;22;-62.0;881.0;635.0;-116.0;-61.0;22
757.0;27;-52.0;875.0;632.0;-120.0;-268.0;27
760.0;80;-7.0;838.0;629.0;-186.0;-209.0;80
762.0;-140;-64.0;803.0;627.0;-179.0;-24.0;-140
763.0;-110;-82.0;924.0;624.0;-175.0;82.0;-110
764.0;-467;-134.0;1020.0;623.0;?;122.0;-467
765.0;-1188;-208.0;883.0;621.0;-82.0;135.0;-1188
765.0;-1365;-279.0;1025.0;620.0;-113.0;81.0;-1365
765.0;-1470;-348.0;1536.0;619.0;?;123.0;-1470
765.0;-590;-425.0;1327.0;?;-106.0;233.0;-590
765.0;764;-465.0;?;617.0;-116.0;184.0;764
765.0;1359;-414.0;1006.0;615.0;-49.0;175.0;1359
764.0;1569;-289.0;1037.0;616.0;-92.0;59.0;1569
761.0;1564;-49.0;1067.0;618.0;-15.0;-76.0;1564
757.0;1565;-9.0;900.0;621.0;160.0;-183.0;1565
754.0;1537;-9.0;793.0;?;281.0;-272.0;1537
752.0;1618;288.0;834.0;626.0;297.0;-388.0;1618
753.0;1429;376.0;861.0;626.0;207.0;-520.0;1429
756.0;742;617.0;919.0;624.0;138.0;-777.0;742
758.0;718;1078.0;962.0;623.0;41.0;-1243.0;718
756.0;1556;1335.0;904.0;626.0;76.0;-1308.0;1556
755.0;1969;1314.0;914.0;631.0;206.0;?;1969
754.0;1217;1263.0;?;635.0;323.0;-1069.0;1217
755.0;687;1278.0;1042.0;637.0;310.0;-1059.0;687
755.0;707;1199.0;1071.0;639.0;271.0;-992.0;707
756.0;269;1023.0;1098.0;641.0;179.0;-935.0;269
757.0;150;838.0;1268.0;642.0;181.0;-822.0;150
759.0;285;581.0;1189.0;?;165.0;?;285
759.0;75;315.0;791.0;?;223.0;-498.0;75
758.0;?;211.0;892.0;647.0;243.0;-525.0;-36
756.0;-31;93.0;1260.0;650.0;251.0;-534.0;-31
756.0;-26;-81.0;1141.0;651.0;274.0;-473.0;-26
756.0;10;-263.0;943.0;651.0;178.0;-292.0;10
760.0;22;-298.0;760.0;647.0;231.0;-118.0;22
762.0;17;-218.0;736.0;644.0;312.0;-127.0;17
767.0;35;-501.0;903.0;638.0;377.0;352.0;35
768.0;31;-338.0;766.0;638.0;?;234.0;31
771.0;45;188.0;865.0;634.0;93.0;-213.0;45
774.0;99;54.0;744.0;630.0;-224.0;-346.0;99
777.0;7;-196.0;904.0;626.0;-278.0;-200.0;7
779.0;59;-125.0;1009.0;622.0;-310.0;-95.0;59
781.0;-42;55.0;1043.0;617.0;-395.0;-318.0;-42
785.0;-48;381.0;1045.0;610.0;-569.0;-764.0;-48
790.0;49;654.0;909.0;601.0;-699.0;-975.0;49
796.0;-139;725.0;1095.0;590.0;-753.0;-871.0;-139
803.0;1802;765.0;1213.0;?;-578.0;-914.0;1802
810.0;?;904.0;1356.0;562.0;?;-1378.0;?
817.0;3106;1055.0;1072.0;548.0;-90.0;-1526.0;3106
825.0;2759;?;933.0;533.0;213.0;-1140.0;2759
832.0;2190;1110.0;1097.0;518.0;431.0;-822.0;2190
838.0;2251;?;1061.0;?;819.0;-509.0;2251
847.0;1401;834.0;897.0;483.0;1256.0;-168.0;1401
860.0;-70;922.0;895.0;457.0;?;-609.0;-70
874.0;43;1233.0;993.0;432.0;1538.0;-1176.0;43
889.0;-137;880.0;973.0;402.0;1316.0;-1677.0;-137
903.0;-289;-116.0;955.0;371.0;847.0;-1374.0;-289
912.0;25;-609.0;931.0;346.0;532.0;-168.0;25
918.0;-237;-927.0;980.0;328.0;336.0;-79.0;-237
922.0;-220;-1278.0;986.0;315.0;205.0;?;-220
925.0;-753;-1521.0;965.0;307.0;199.0;-942.0;-753
926.0;-797;-1763.0;954.0;304.0;?;-484.0;-797
926.0;1454;-1884.0;941.0;302.0;?;-14.0;1454
926.0;1657;-1940.0;992.0;300.0;36.0;-34.0;?
926.0;770;?;967.0;297.0;24.0;-470.0;770
927.0;778;-1558.0;976.0;295.0;-151.0;-901.0;778
927.0;128;-1216.0;965.0;294.0;-251.0;-1266.0;128
928.0;128;-1019.0;966.0;294.0;-230.0;-839.0;128
930.0;-37;?;967.0;293.0;-95.0;-813.0;-37
931.0;-226;-664.0;976.0;291.0;-95.0;-625.0;-226
932.0;25;-561.0;976.0;290.0;-17.0;-553.0;25
933.0;-105;-432.0;968.0;289.0;77.0;-243.0;-105
934.0;-52;-179.0;953.0;289.0;?;-81.0;-52
935.0;49;-45.0;955.0;290.0;50.0;-36.0;?
936.0;-15;105.0;964.0;292.0;?;172.0;-15
936.0;92;141.0;988.0;294.0;-75.0;?;92
937.0;117;278.0;997.0;294.0;-108.0;-113.0;117
938.0;-21;678.0;985.0;295.0;-5.0;-528.0;-21
939.0;-29;1123.0;987.0;296.0;41.0;-963.0;-29
940.0;?;1262.0;951.0;298.0;34.0;-1249.0;-30
940.0;21;944.0;954.0;300.0;27.0;-979.0;21
940.0;124;402.0;995.0;301.0;62.0;-78.0;124
939.0;?;90.0;1013.0;302.0;?;-20.0;211
938.0;?;93.0;982.0;304.0;-334.0;28.0;248
937.0;250;70.0;978.0;306.0;-327.0;?;250
936.0;?;-133.0;999.0;310.0;-85.0;1202.0;460
?;591;-209.0;1001.0;314.0;-85.0;990.0;591
933.0;354;-135.0;?;317.0;-105.0;734.0;?
931.0;345;-167.0;1019.0;320.0;-143.0;819.0;345
929.0;662;-62.0;1000.0;324.0;-68.0;728.0;662
927.0;837;-42.0;1007.0;328.0;-82.0;419.0;837
924.0;871;-49.0;1034.0;332.0;-229.0;42.0;871
922.0;989;-60.0;1030.0;335.0;-308.0;-83.0;989
918.0;1574;-61.0;1042.0;338.0;-367.0;-209.0;?
?;2044;-129.0;1028.0;341.0;-474.0;-266.0;2044
910.0;1974;-85.0;1014.0;345.0;-569.0;-116.0;1974
905.0;2038;-73.0;1023.0;350.0;-618.0;-25.0;2038
898.0;2241;-2.0;1034.0;356.0;-717.0;-119.0;2241
890.0;2240;111.0;1043.0;362.0;-742.0;89.0;2240
?;1723;221.0;1020.0;369.0;-735.0;-238.0;1723
871.0;724;264.0;998.0;374.0;-698.0;-1051.0;724
859.0;854;431.0;1039.0;378.0;-758.0;-410.0;854
847.0;862;673.0;1023.0;382.0;-839.0;-266.0;862
832.0;-919;840.0;1001.0;385.0;-637.0;-340.0;-919
816.0;-1101;?;1012.0;385.0;-409.0;-529.0;-1101
796.0;?;1178.0;1100.0;385.0;-270.0;-666.0;-176
?;-248;1324.0;1224.0;385.0;-47.0;-396.0;-248
749.0;-159;1340.0;1042.0;386.0;244.0;367.0;?
725.0;-157;1401.0;969.0;387.0;445.0;359.0;-157
703.0;-272;1264.0;965.0;387.0;428.0;-120.0;-272
681.0;-277;981.0;1059.0;385.0;176.0;-394.0;-277
658.0;-209;669.0;932.0;379.0;169.0;-537.0;-209
637.0;?;642.0;776.0;371.0;148.0;-453.0;-131
617.0;-186;708.0;818.0;366.0;-49.0;-494.0;-186
594.0;-154;718.0;919.0;358.0;168.0;-1282.0;-154
563.0;-121;489.0;977.0;341.0;143.0;-959.0;-121
528.0;-126;452.0;956.0;325.0;140.0;-716.0;-126
498.0;-116;819.0;923.0;?;-101.0;-1226.0;-116
469.0;-97;1123.0;954.0;291.0;?;-1842.0;-97
441.0;-83;1168.0;917.0;276.0;-274.0;-2272.0;-83
?;-100;1122.0;875.0;263.0;-126.0;-2367.0;-100
394.0;?;1042.0;829.0;251.0;-8.0;-1929.0;-77
374.0;-32;?;798.0;240.0;49.0;-1040.0;-32
357.0;-31;538.0;801.0;229.0;?;-469.0;-31
341.0;-24;343.0;864.0;218.0;38.0;-185.0;-24
?;-116;204.0;914.0;207.0;45.0;-112.0;-116
317.0;-451;11.0;1006.0;196.0;25.0;-353.0;-451
307.0;-742;-195.0;1071.0;185.0;13.0;-793.0;-742
299.0;-1006;-354.0;943.0;174.0;-10.0;-1030.0;-1006
292.0;-2232;-446.0;922.0;163.0;101.0;-1183.0;-2232
285.0;-2386;-542.0;1272.0;152.0;?;-1054.0;-2386
279.0;-2482;-576.0;1645.0;142.0;82.0;-605.0;-2482
274.0;-3057;-582.0;1058.0;133.0;70.0;-174.0;?
271.0;864;-520.0;763.0;126.0;56.0;29.0;864
271.0;?;-338.0;967.0;120.0;35.0;-44.0;3807
274.0;2884;-152.0;1137.0;115.0;87.0;-168.0;2884
278.0;2562;-1.0;1019.0;112.0;124.0;2.0;2562
284.0;1978;33.0;825.0;111.0;?;572.0;1978
294.0;1686;213.0;770.0;110.0;257.0;921.0;1686
305.0;1442;610.0;891.0;106.0;426.0;504.0;1442
310.0;1004;622.0;950.0;102.0;?;121.0;1004
308.0;1168;720.0;907.0;103.0;11.0;-419.0;1168
302.0;875;1011.0;925.0;106.0;-168.0;-924.0;875
300.0;383;1119.0;910.0;?;24.0;-1208.0;383
295.0;467;1067.0;924.0;114.0;85.0;-870.0;467
285.0;539;1054.0;943.0;?;-92.0;-428.0;539
278.0;?;1112.0;976.0;114.0;-300.0;-499.0;497
272.0;297;1091.0;932.0;116.0;-291.0;-784.0;297
265.0;-20;895.0;1236.0;118.0;-311.0;-967.0;?
258.0;93;754.0;1498.0;120.0;-218.0;-878.0;93
252.0;141;538.0;1229.0;122.0;-156.0;-675.0;141
242.0;92;333.0;649.0;122.0;-96.0;-487.0;92
234.0;118;243.0;497.0;124.0;-67.0;-464.0;118
228.0;67;287.0;888.0;124.0;-83.0;-602.0;67
221.0;51;224.0;1205.0;125.0;-183.0;-757.0;51
221.0;25;275.0;1004.0;133.0;-176.0;?;25
209.0;6;?;795.0;130.0;54.0;-648.0;6
192.0;-30;-335.0;?;115.0;407.0;-323.0;-30
182.0;-77;-165.0;920.0;105.0;742.0;18.0;-77
174.0;-49;222.0;946.0;95.0;853.0;-458.0;-49
164.0;-10;711.0;954.0;85.0;545.0;-1266.0;-10
153.0;-11;964.0;988.0;75.0;249.0;-1642.0;-11
141.0;3;816.0;911.0;63.0;?;-1293.0;3
128.0;?;692.0;909.0;51.0;612.0;-516.0;12
114.0;8;661.0;937.0;40.0;735.0;110.0;8
99.0;9;689.0;924.0;27.0;771.0;270.0;9
82.0;10;526.0;920.0;14.0;756.0;606.0;10
62.0;12;246.0;921.0;-2.0;734.0;826.0;12
44.0;-13;-56.0;879.0;-18.0;786.0;1373.0;-13
27.0;-33;-275.0;916.0;-34.0;704.0;2057.0;-33
13.0;-62;-316.0;903.0;-48.0;615.0;2182.0;-62
2.0;-31;-231.0;1034.0;-60.0;490.0;1761.0;-31
-8.0;-41;-163.0;1256.0;-72.0;359.0;1334.0;-41
?;121;-190.0;1195.0;-84.0;341.0;936.0;121
-29.0;997;-247.0;1132.0;-100.0;338.0;775.0;997
-40.0;1924;-345.0;986.0;-116.0;314.0;1218.0;1924
-52.0;2319;-413.0;967.0;-132.0;328.0;1709.0;2319
-64.0;2337;-344.0;1056.0;-149.0;448.0;1671.0;2337
-71.0;2177;-239.0;1037.0;-165.0;752.0;1542.0;2177
-72.0;2148;-109.0;995.0;-178.0;748.0;2144.0;?
-77.0;1897;-228.0;952.0;-194.0;803.0;839.0;1897
-77.0;1453;-443.0;951.0;-208.0;991.0;751.0;1453
-82.0;1458;-665.0;1076.0;-222.0;870.0;1393.0;1458
-86.0;1433;-745.0;1004.0;-236.0;289.0;2074.0;1433
-90.0;1169;-717.0;1019.0;-248.0;296.0;?;1169
-93.0;1162;?;982.0;-261.0;196.0;1256.0;1162
-96.0;1228;?;942.0;?;64.0;182.0;1228
-99.0;1594;-183.0;1015.0;-279.0;-135.0;-73.0;1594
-102.0;1465;?;1018.0;-286.0;-204.0;-583.0;1465
-107.0;-21;293.0;1041.0;-291.0;-157.0;-1268.0;-21
-113.0;-1490;493.0;1028.0;-295.0;-180.0;-939.0;-1490
-118.0;-2106;677.0;1094.0;-299.0;-195.0;-644.0;-2106
-124.0;-2079;926.0;1100.0;-303.0;-166.0;-941.0;?
-130.0;-2385;1136.0;934.0;-306.0;-241.0;-1426.0;-2385
-136.0;-2782;1055.0;956.0;-310.0;-107.0;-1909.0;-2782
-142.0;-2789;1063.0;1060.0;-315.0;63.0;-1529.0;-2789
?;-2771;1134.0;1071.0;-320.0;?;-954.0;-2771
-153.0;-4289;370.0;1051.0;-324.0;-169.0;-118.0;-4289
-157.0;-6448;-936.0;1030.0;-328.0;446.0;-125.0;-6448
-159.0;-2453;625.0;1012.0;-327.0;-393.0;-1729.0;-2453
-157.0;1783;355.0;1030.0;-325.0;-1069.0;-1668.0;1783
-155.0;261;317.0;1027.0;-323.0;145.0;-816.0;261
-153.0;178;458.0;1031.0;-321.0;55.0;-293.0;178
-148.0;426;640.0;1036.0;-318.0;93.0;-879.0;426
-141.0;12;778.0;981.0;-313.0;-333.0;-1458.0;12
-131.0;299;981.0;893.0;-308.0;-436.0;-1581.0;?
-118.0;64;1165.0;850.0;-301.0;-581.0;-1445.0;64
-104.0;77;1367.0;?;-293.0;-714.0;-1377.0;77
-89.0;73;1225.0;945.0;-283.0;-679.0;-1557.0;73
-75.0;-20;809.0;1001.0;-270.0;-906.0;-1513.0;-20
-62.0;-49;292.0;962.0;-254.0;?;-1104.0;-49
-52.0;-46;-186.0;928.0;-234.0;-1244.0;-492.0;-46
-42.0;-23;-637.0;888.0;-211.0;-1237.0;7.0;-23
?;-41;-966.0;834.0;-186.0;-1170.0;144.0;-41
-24.0;-56;-1162.0;782.0;-160.0;-1140.0;177.0;-56
-12.0;-88;-1285.0;?;-134.0;-1225.0;162.0;-88
0.0;-44;-1530.0;837.0;-107.0;?;274.0;?
13.0;-13;-1664.0;881.0;-82.0;-1158.0;628.0;-13
26.0;-32;-1727.0;908.0;-57.0;?;940.0;-32
39.0;-31;-1697.0;985.0;-34.0;-969.0;1375.0;-31
53.0;-64;-1608.0;1021.0;-13.0;-822.0;1589.0;-64
67.0;-51;-1421.0;905.0;7.0;-723.0;1765.0;-51
82.0;12;-1183.0;782.0;23.0;-821.0;1986.0;12
97.0;-58;-1050.0;823.0;38.0;-1021.0;2063.0;-58
115.0;-69;-997.0;861.0;52.0;-1039.0;2025.0;-69
135.0;?;-738.0;855.0;66.0;-967.0;1888.0;-226
156.0;-395;-588.0;?;79.0;-1026.0;2035.0;-395
177.0;-234;-717.0;1040.0;?;-1013.0;2179.0;-234
198.0;60;?;1207.0;100.0;-666.0;2169.0;60
217.0;2517;-1031.0;1038.0;109.0;-417.0;1936.0;2517
234.0;2445;-1003.0;840.0;118.0;-166.0;1716.0;2445
250.0;-2585;-1083.0;935.0;128.0;23.0;1208.0;-2585
267.0;-4728;-920.0;966.0;140.0;330.0;1269.0;-4728
281.0;-4699;-816.0;997.0;153.0;?;1697.0;-4699
294.0;-4051;-639.0;1055.0;168.0;689.0;2034.0;-4051
309.0;-1025;-513.0;1051.0;183.0;851.0;1957.0;?
331.0;1127;-377.0;967.0;197.0;849.0;1521.0;1127
348.0;1303;-288.0;873.0;209.0;655.0;925.0;1303
364.0;1088;-321.0;847.0;218.0;445.0;428.0;1088
379.0;1073;-203.0;935.0;226.0;147.0;314.0;1073
391.0;123;148.0;?;234.0;34.0;44.0;123
402.0;-565;358.0;968.0;241.0;12.0;-376.0;-565
410.0;-1085;372.0;935.0;244.0;73.0;-616.0;-1085
415.0;-1160;317.0;914.0;244.0;127.0;-742.0;-1160
416.0;970;241.0;966.0;245.0;99.0;-477.0;970
416.0;1119;170.0;950.0;243.0;-5.0;-17.0;1119
415.0;319;68.0;1067.0;241.0;-59.0;270.0;319
412.0;1931;?;1115.0;239.0;-104.0;193.0;1931
409.0;1323;36.0;1233.0;239.0;-54.0;-111.0;?
406.0;-886;56.0;?;239.0;38.0;-375.0;?
402.0;-273;42.0;1374.0;240.0;53.0;-459.0;?
399.0;433;-15.0;?;241.0;20.0;-417.0;433
397.0;-73;-105.0;748.0;242.0;4.0;-299.0;-73
396.0;-32;-145.0;763.0;243.0;-84.0;-155.0;-32
396.0;-86;-264.0;1091.0;242.0;?;3.0;-86
394.0;-86;-484.0;1116.0;242.0;-162.0;223.0;-86
395.0;-7;-415.0;971.0;246.0;-127.0;235.0;-7
397.0;-75;-144.0;817.0;255.0;-30.0;-9.0;-75
397.0;-77;-1.0;732.0;260.0;-27.0;117.0;-77
399.0;-57;-40.0;800.0;265.0;12.0;486.0;-57
403.0;-41;-10.0;904.0;272.0;0.0;476.0;-41
407.0;-31;286.0;888.0;277.0;-48.0;?;-31
410.0;-3;215.0;849.0;282.0;-203.0;-295.0;-3
414.0;-113;2.0;851.0;284.0;-228.0;474.0;-113
419.0;-201;?;853.0;287.0;-180.0;919.0;-201
?;-426;-136.0;994.0;290.0;-168.0;823.0;-426
428.0;-917;-106.0;1141.0;293.0;-154.0;523.0;?
433.0;-980;-127.0;1113.0;?;-17.0;328.0;-980
436.0;-861;-192.0;1285.0;295.0;119.0;211.0;-861
438.0;-1155;-339.0;1489.0;295.0;122.0;135.0;-1155
437.0;-568;-461.0;1201.0;294.0;116.0;123.0;-568
?;1015;-598.0;737.0;291.0;111.0;202.0;?
433.0;1884;-658.0;952.0;287.0;117.0;305.0;1884
435.0;1770;-506.0;1146.0;282.0;179.0;-23.0;1770
437.0;1559;-255.0;1050.0;279.0;232.0;-490.0;1559
440.0;1853;-189.0;910.0;277.0;300.0;-533.0;1853
445.0;1360;?;887.0;275.0;222.0;-164.0;1360
451.0;620;106.0;889.0;270.0;222.0;-140.0;620
459.0;942;95.0;901.0;265.0;122.0;-391.0;942
461.0;698;218.0;?;263.0;-156.0;-457.0;698
458.0;45;394.0;981.0;261.0;-300.0;-727.0;45
453.0;-245;502.0;913.0;257.0;-204.0;-902.0;-245
445.0;309;667.0;?;252.0;-105.0;-1014.0;309
437.0;1352;757.0;940.0;245.0;-223.0;-1035.0;1352
428.0;564;774.0;984.0;238.0;-376.0;-804.0;564
419.0;-984;738.0;1007.0;232.0;-443.0;-642.0;-984
411.0;-677;651.0;1019.0;227.0;-471.0;-490.0;-677
403.0;234;?;?;222.0;-446.0;-342.0;234
395.0;287;555.0;1360.0;218.0;-354.0;-314.0;287
388.0;106;484.0;1216.0;216.0;-240.0;-385.0;106
381.0;37;384.0;997.0;215.0;-180.0;-535.0;37
376.0;2;342.0;897.0;216.0;-67.0;-715.0;2
371.0;-37;344.0;1069.0;219.0;-3.0;-788.0;-37
365.0;8;93.0;1018.0;223.0;-10.0;-604.0;8
360.0;77;-205.0;915.0;229.0;34.0;-266.0;77
355.0;40;-294.0;837.0;239.0;330.0;-116.0;40
347.0;23;-239.0;871.0;242.0;661.0;?;?
344.0;-13;-379.0;922.0;243.0;?;-431.0;-13
345.0;-2;-165.0;924.0;247.0;544.0;-788.0;-2
348.0;22;136.0;935.0;254.0;87.0;-1427.0;22
349.0;?;122.0;?;260.0;-206.0;-1349.0;-5
350.0;?;-1.0;912.0;265.0;-304.0;-219.0;0
351.0;9;-57.0;959.0;268.0;-229.0;676.0;9
352.0;13;67.0;928.0;269.0;-173.0;529.0;13
352.0;-10;199.0;931.0;268.0;-126.0;?;-10
350.0;-18;156.0;970.0;265.0;-122.0;-536.0;-18
346.0;-1;6.0;962.0;261.0;-70.0;-640.0;-1
341.0;?;-135.0;987.0;254.0;-42.0;-499.0;-21
332.0;-21;-193.0;1078.0;247.0;-32.0;-545.0;-21
326.0;-71;-152.0;1131.0;239.0;31.0;-770.0;-71
314.0;-179;-89.0;1012.0;231.0;96.0;-912.0;-179
303.0;-92;-58.0;862.0;220.0;172.0;?;-92
292.0;-50;-53.0;?;212.0;137.0;-1213.0;-50
?;91;10.0;921.0;207.0;30.0;-1367.0;91
277.0;1004;197.0;?;207.0;-77.0;-1563.0;1004
272.0;2148;202.0;959.0;206.0;-200.0;-1275.0;2148
266.0;2898;148.0;1047.0;201.0;-263.0;-471.0;2898
259.0;3427;178.0;1115.0;197.0;?;-77.0;3427
251.0;3866;205.0;1061.0;191.0;-132.0;-140.0;3866
244.0;3029;213.0;1000.0;182.0;-45.0;-340.0;3029
237.0;564;317.0;999.0;171.0;11.0;-567.0;564
230.0;-464;335.0;1009.0;157.0;?;-721.0;-464
224.0;891;330.0;982.0;142.0;151.0;-773.0;891
220.0;1998;352.0;987.0;126.0;262.0;-805.0;1998
218.0;2053;453.0;1007.0;111.0;306.0;-873.0;2053
217.0;1802;490.0;959.0;98.0;290.0;?;1802
217.0;1277;488.0;966.0;87.0;307.0;-704.0;1277
218.0;?;336.0;1014.0;78.0;279.0;-228.0;1057
218.0;1164;149.0;990.0;70.0;258.0;219.0;1164
