Accelerometer LH accX;Accelerometer LUA_ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;Accelerometer LUA_ accY
371.0;488.0;947.0;-511.0;38.0;-143.0;24.0;991.0
312.0;430.0;960.0;-547.0;59.0;-109.0;47.0;1027.0
181.0;441.0;1060.0;-556.0;77.0;-75.0;48.0;1066.0
68.0;466.0;1241.0;-537.0;29.0;-37.0;30.0;1176.0
73.0;475.0;1085.0;-491.0;108.0;-11.0;33.0;1340.0
223.0;373.0;753.0;-458.0;69.0;19.0;143.0;?
?;211.0;794.0;-439.0;-178.0;26.0;257.0;773.0
-184.0;113.0;1130.0;-438.0;-101.0;26.0;335.0;823.0
-69.0;51.0;1083.0;-421.0;77.0;46.0;210.0;1069.0
53.0;78.0;931.0;-369.0;176.0;65.0;249.0;999.0
103.0;169.0;853.0;-310.0;176.0;59.0;175.0;901.0
114.0;234.0;762.0;-216.0;66.0;111.0;?;868.0
169.0;316.0;737.0;-245.0;?;142.0;94.0;801.0
255.0;317.0;747.0;-228.0;20.0;245.0;129.0;?
359.0;396.0;750.0;32.0;51.0;250.0;38.0;770.0
411.0;344.0;778.0;211.0;102.0;50.0;89.0;823.0
447.0;448.0;779.0;81.0;114.0;-31.0;58.0;848.0
440.0;496.0;738.0;-194.0;115.0;90.0;?;?
478.0;546.0;811.0;-327.0;79.0;141.0;55.0;781.0
538.0;536.0;878.0;-235.0;93.0;?;?;?
627.0;506.0;922.0;-208.0;99.0;60.0;-10.0;983.0
600.0;501.0;1016.0;-284.0;151.0;27.0;89.0;1035.0
616.0;490.0;1105.0;-373.0;136.0;32.0;146.0;1146.0
610.0;465.0;1124.0;-431.0;113.0;40.0;168.0;1244.0
564.0;425.0;1025.0;-466.0;69.0;59.0;151.0;1230.0
497.0;405.0;924.0;-434.0;39.0;60.0;193.0;1131.0
366.0;330.0;937.0;-462.0;41.0;50.0;143.0;989.0
260.0;370.0;1086.0;-546.0;82.0;46.0;33.0;990.0
?;331.0;1105.0;-526.0;194.0;30.0;-40.0;1121.0
252.0;337.0;1034.0;-474.0;213.0;31.0;93.0;1116.0
204.0;?;1014.0;-509.0;203.0;73.0;124.0;1068.0
111.0;?;1030.0;-460.0;95.0;77.0;421.0;?
21.0;230.0;952.0;-439.0;50.0;91.0;167.0;974.0
-24.0;287.0;907.0;-413.0;39.0;70.0;-59.0;960.0
-5.0;361.0;812.0;-401.0;25.0;54.0;-117.0;926.0
30.0;340.0;794.0;-349.0;28.0;20.0;-109.0;869.0
64.0;328.0;805.0;-244.0;59.0;?;-117.0;829.0
135.0;327.0;872.0;-192.0;89.0;37.0;-92.0;841.0
125.0;356.0;904.0;-160.0;122.0;65.0;-51.0;896.0
80.0;269.0;929.0;-171.0;154.0;26.0;9.0;921.0
133.0;360.0;978.0;-163.0;192.0;-9.0;-17.0;952.0
291.0;406.0;930.0;-187.0;213.0;?;-30.0;1000.0
463.0;455.0;886.0;-184.0;135.0;?;13.0;951.0
529.0;434.0;910.0;-165.0;60.0;-10.0;75.0;927.0
498.0;387.0;863.0;-170.0;?;?;142.0;970.0
487.0;337.0;835.0;-181.0;-11.0;-18.0;212.0;910.0
447.0;323.0;893.0;-158.0;0.0;-26.0;256.0;861.0
427.0;373.0;909.0;-183.0;2.0;-33.0;245.0;937.0
406.0;391.0;855.0;-268.0;4.0;-40.0;213.0;971.0
401.0;432.0;813.0;-378.0;?;24.0;170.0;939.0
442.0;446.0;?;-463.0;-99.0;102.0;146.0;907.0
447.0;475.0;796.0;-423.0;-129.0;113.0;155.0;868.0
430.0;475.0;?;-301.0;-106.0;?;156.0;877.0
399.0;431.0;820.0;-262.0;?;81.0;186.0;895.0
314.0;388.0;821.0;-355.0;9.0;115.0;193.0;894.0
263.0;426.0;859.0;-455.0;27.0;142.0;?;882.0
235.0;436.0;?;-463.0;39.0;160.0;135.0;?
260.0;453.0;949.0;-461.0;82.0;180.0;106.0;964.0
257.0;408.0;939.0;-473.0;74.0;193.0;86.0;1013.0
229.0;378.0;833.0;-442.0;16.0;185.0;134.0;978.0
205.0;368.0;831.0;-382.0;?;157.0;148.0;899.0
204.0;391.0;848.0;-381.0;8.0;170.0;89.0;886.0
214.0;?;847.0;-407.0;81.0;176.0;46.0;911.0
?;410.0;864.0;-393.0;96.0;161.0;36.0;905.0
251.0;393.0;876.0;-363.0;177.0;134.0;53.0;926.0
?;406.0;877.0;-347.0;133.0;126.0;81.0;927.0
272.0;372.0;?;-323.0;55.0;128.0;123.0;922.0
295.0;387.0;854.0;-288.0;12.0;113.0;117.0;933.0
289.0;359.0;831.0;-276.0;37.0;?;56.0;914.0
302.0;?;836.0;-268.0;?;63.0;0.0;913.0
352.0;389.0;844.0;-282.0;62.0;52.0;24.0;918.0
427.0;436.0;943.0;-310.0;40.0;60.0;40.0;946.0
?;372.0;950.0;-319.0;?;89.0;82.0;988.0
376.0;319.0;926.0;-293.0;33.0;78.0;263.0;1013.0
310.0;386.0;917.0;-295.0;-44.0;46.0;201.0;1009.0
293.0;394.0;874.0;-308.0;-34.0;48.0;129.0;991.0
273.0;439.0;805.0;-333.0;-38.0;51.0;135.0;911.0
309.0;449.0;761.0;-350.0;-61.0;69.0;34.0;870.0
350.0;458.0;806.0;-356.0;3.0;?;27.0;858.0
347.0;419.0;862.0;-370.0;107.0;99.0;41.0;894.0
319.0;429.0;885.0;-312.0;144.0;100.0;11.0;972.0
319.0;370.0;886.0;-318.0;133.0;132.0;81.0;958.0
293.0;365.0;885.0;-376.0;60.0;130.0;109.0;951.0
301.0;?;857.0;-411.0;29.0;137.0;106.0;925.0
323.0;?;856.0;-403.0;25.0;129.0;96.0;?
298.0;422.0;821.0;-378.0;14.0;90.0;88.0;912.0
330.0;409.0;815.0;-331.0;-54.0;68.0;83.0;905.0
376.0;475.0;817.0;-312.0;-72.0;56.0;72.0;887.0
347.0;432.0;812.0;-316.0;-17.0;59.0;104.0;881.0
339.0;483.0;806.0;?;28.0;69.0;123.0;894.0
347.0;465.0;802.0;-338.0;-7.0;68.0;136.0;901.0
360.0;495.0;797.0;-342.0;-32.0;68.0;116.0;890.0
359.0;461.0;818.0;-355.0;-20.0;88.0;97.0;882.0
398.0;448.0;800.0;-363.0;9.0;102.0;82.0;888.0
399.0;469.0;797.0;-383.0;29.0;119.0;102.0;869.0
409.0;436.0;832.0;-385.0;13.0;126.0;108.0;?
406.0;446.0;908.0;-400.0;57.0;142.0;?;928.0
413.0;446.0;960.0;-420.0;103.0;144.0;87.0;993.0
425.0;456.0;1035.0;-417.0;111.0;127.0;88.0;1041.0
335.0;410.0;980.0;-408.0;63.0;?;59.0;1113.0
216.0;329.0;947.0;?;76.0;105.0;88.0;1026.0
177.0;330.0;1013.0;-401.0;96.0;103.0;61.0;1017.0
208.0;289.0;?;-394.0;156.0;98.0;-19.0;1089.0
233.0;246.0;?;-422.0;240.0;98.0;-49.0;1049.0
264.0;275.0;828.0;-434.0;233.0;90.0;-49.0;943.0
226.0;256.0;850.0;-418.0;218.0;80.0;-81.0;908.0
237.0;272.0;856.0;-389.0;158.0;68.0;-73.0;939.0
306.0;276.0;842.0;-290.0;144.0;37.0;-45.0;925.0
312.0;247.0;884.0;-236.0;209.0;7.0;-69.0;927.0
301.0;?;928.0;-219.0;262.0;-25.0;-59.0;949.0
322.0;249.0;968.0;-207.0;304.0;-59.0;-62.0;1011.0
340.0;263.0;948.0;-220.0;315.0;-70.0;-21.0;1041.0
338.0;238.0;?;?;290.0;-52.0;49.0;1009.0
313.0;255.0;886.0;-263.0;180.0;-55.0;60.0;973.0
268.0;272.0;866.0;-194.0;101.0;-90.0;?;971.0
216.0;290.0;?;-200.0;34.0;-98.0;69.0;944.0
219.0;331.0;888.0;-202.0;39.0;-114.0;-12.0;924.0
?;361.0;901.0;-201.0;60.0;-128.0;-50.0;934.0
330.0;379.0;929.0;-204.0;84.0;-134.0;-80.0;972.0
309.0;347.0;934.0;-220.0;84.0;-106.0;-54.0;1020.0
285.0;318.0;942.0;-257.0;36.0;-41.0;38.0;1021.0
290.0;279.0;914.0;-266.0;-5.0;-18.0;147.0;1002.0
264.0;266.0;881.0;-249.0;-12.0;-15.0;141.0;953.0
216.0;330.0;880.0;-248.0;23.0;-17.0;54.0;965.0
231.0;324.0;899.0;-294.0;87.0;-13.0;8.0;961.0
233.0;?;?;-345.0;122.0;15.0;-13.0;981.0
235.0;403.0;902.0;-324.0;122.0;28.0;30.0;972.0
274.0;355.0;907.0;-268.0;97.0;33.0;35.0;977.0
285.0;336.0;878.0;-242.0;114.0;57.0;19.0;975.0
302.0;342.0;896.0;-263.0;144.0;56.0;?;961.0
303.0;331.0;885.0;-290.0;?;51.0;11.0;963.0
312.0;320.0;885.0;-282.0;125.0;28.0;18.0;943.0
317.0;311.0;877.0;-268.0;105.0;?;29.0;963.0
337.0;322.0;890.0;-264.0;148.0;26.0;30.0;990.0
312.0;326.0;911.0;-261.0;158.0;17.0;37.0;979.0
302.0;315.0;903.0;?;148.0;3.0;17.0;982.0
328.0;345.0;883.0;-264.0;112.0;-6.0;21.0;977.0
330.0;348.0;884.0;-278.0;112.0;-5.0;17.0;?
332.0;326.0;893.0;-284.0;102.0;-4.0;23.0;983.0
313.0;322.0;883.0;-272.0;109.0;-11.0;30.0;969.0
320.0;367.0;886.0;-274.0;103.0;-19.0;27.0;939.0
321.0;357.0;900.0;-278.0;61.0;-20.0;35.0;957.0
321.0;340.0;879.0;-286.0;72.0;-20.0;40.0;957.0
306.0;346.0;877.0;-302.0;79.0;-18.0;39.0;979.0
283.0;349.0;885.0;-305.0;?;-9.0;?;963.0
292.0;356.0;896.0;-292.0;82.0;-11.0;27.0;965.0
297.0;377.0;866.0;-294.0;59.0;-9.0;47.0;917.0
312.0;379.0;872.0;-310.0;45.0;4.0;30.0;960.0
313.0;?;883.0;-307.0;90.0;5.0;30.0;942.0
298.0;357.0;865.0;-304.0;93.0;9.0;37.0;946.0
302.0;339.0;870.0;-305.0;71.0;16.0;21.0;?
314.0;340.0;881.0;-296.0;?;24.0;41.0;963.0
341.0;339.0;881.0;-303.0;107.0;25.0;23.0;970.0
302.0;341.0;880.0;-310.0;118.0;30.0;23.0;955.0
312.0;357.0;886.0;-302.0;139.0;27.0;25.0;958.0
339.0;371.0;890.0;-300.0;134.0;21.0;0.0;970.0
350.0;364.0;903.0;-305.0;103.0;16.0;?;956.0
340.0;345.0;905.0;-304.0;81.0;19.0;28.0;979.0
318.0;310.0;897.0;-296.0;91.0;10.0;63.0;987.0
282.0;336.0;880.0;-303.0;66.0;4.0;50.0;965.0
291.0;354.0;858.0;-311.0;53.0;2.0;21.0;960.0
268.0;330.0;877.0;-298.0;76.0;-9.0;26.0;?
291.0;356.0;856.0;-311.0;81.0;-7.0;47.0;945.0
284.0;369.0;862.0;-314.0;101.0;-8.0;30.0;943.0
292.0;369.0;890.0;-299.0;105.0;-3.0;29.0;952.0
299.0;358.0;894.0;-299.0;78.0;9.0;18.0;963.0
314.0;346.0;899.0;-311.0;76.0;18.0;21.0;971.0
309.0;344.0;883.0;-305.0;122.0;19.0;28.0;956.0
310.0;359.0;?;-295.0;122.0;23.0;30.0;942.0
334.0;346.0;856.0;-297.0;85.0;21.0;6.0;939.0
320.0;349.0;853.0;-296.0;87.0;?;-6.0;933.0
338.0;?;?;-294.0;128.0;15.0;-7.0;946.0
349.0;361.0;?;-295.0;133.0;12.0;-17.0;933.0
359.0;357.0;845.0;-294.0;143.0;8.0;-12.0;943.0
331.0;360.0;879.0;-308.0;160.0;12.0;-22.0;953.0
366.0;351.0;912.0;-302.0;131.0;0.0;-17.0;956.0
361.0;348.0;924.0;-313.0;148.0;-2.0;-21.0;983.0
327.0;342.0;914.0;-322.0;180.0;-4.0;5.0;1000.0
338.0;330.0;924.0;-321.0;167.0;-13.0;20.0;990.0
346.0;340.0;937.0;-322.0;?;-19.0;-17.0;1018.0
298.0;319.0;945.0;-326.0;138.0;-20.0;-48.0;?
311.0;313.0;894.0;-328.0;144.0;-31.0;-27.0;1017.0
297.0;330.0;903.0;-319.0;133.0;-31.0;-10.0;998.0
248.0;318.0;917.0;-319.0;141.0;-38.0;?;986.0
234.0;?;928.0;-302.0;132.0;-44.0;-27.0;985.0
241.0;316.0;933.0;-293.0;156.0;-43.0;-16.0;999.0
235.0;310.0;927.0;-316.0;?;-39.0;-22.0;?
241.0;311.0;917.0;-314.0;140.0;-42.0;-16.0;990.0
243.0;308.0;906.0;-284.0;?;?;-28.0;989.0
213.0;288.0;898.0;-280.0;122.0;-37.0;-16.0;985.0
196.0;279.0;886.0;?;144.0;-38.0;-22.0;969.0
204.0;287.0;879.0;-257.0;150.0;-39.0;-24.0;951.0
207.0;300.0;858.0;-250.0;159.0;-32.0;-24.0;947.0
248.0;293.0;936.0;-247.0;182.0;-33.0;-46.0;937.0
327.0;291.0;987.0;-249.0;170.0;-38.0;-33.0;?
324.0;282.0;932.0;-245.0;167.0;-39.0;27.0;1049.0
363.0;232.0;942.0;-239.0;143.0;-36.0;109.0;980.0
472.0;250.0;?;-217.0;134.0;-33.0;121.0;1001.0
452.0;307.0;969.0;-211.0;74.0;-39.0;122.0;1119.0
?;229.0;862.0;-226.0;35.0;-33.0;207.0;1048.0
458.0;288.0;839.0;-221.0;-93.0;-47.0;210.0;943.0
449.0;381.0;833.0;-224.0;-89.0;-38.0;178.0;?
472.0;374.0;845.0;-199.0;-68.0;-24.0;53.0;936.0
?;344.0;909.0;-205.0;52.0;-3.0;126.0;888.0
426.0;387.0;939.0;-266.0;42.0;16.0;147.0;954.0
508.0;422.0;?;-290.0;30.0;58.0;163.0;991.0
504.0;470.0;867.0;-271.0;7.0;74.0;144.0;960.0
420.0;511.0;815.0;-312.0;-15.0;109.0;173.0;901.0
503.0;537.0;747.0;-435.0;-59.0;136.0;38.0;887.0
551.0;558.0;680.0;-423.0;-51.0;?;6.0;799.0
632.0;575.0;646.0;-376.0;-4.0;124.0;-64.0;768.0
607.0;543.0;581.0;-400.0;36.0;119.0;-154.0;641.0
639.0;621.0;565.0;-376.0;74.0;104.0;-136.0;716.0
660.0;?;547.0;-438.0;59.0;98.0;-162.0;741.0
697.0;630.0;571.0;-497.0;88.0;?;-209.0;720.0
808.0;?;619.0;-516.0;96.0;78.0;-174.0;714.0
?;675.0;674.0;-535.0;87.0;49.0;-212.0;818.0
804.0;?;702.0;-555.0;20.0;14.0;-208.0;879.0
764.0;646.0;703.0;-596.0;-71.0;-26.0;-179.0;913.0
723.0;648.0;657.0;-600.0;-138.0;-66.0;-139.0;883.0
672.0;664.0;628.0;?;-152.0;-102.0;-94.0;830.0
632.0;586.0;585.0;-592.0;-107.0;?;-131.0;754.0
669.0;625.0;501.0;-610.0;-50.0;-171.0;-120.0;734.0
753.0;663.0;468.0;-672.0;-47.0;-179.0;-132.0;720.0
?;664.0;420.0;-698.0;0.0;-155.0;-202.0;634.0
921.0;687.0;439.0;-677.0;8.0;-127.0;-247.0;652.0
1001.0;689.0;448.0;?;18.0;-79.0;-260.0;657.0
991.0;689.0;443.0;-649.0;62.0;-59.0;-308.0;693.0
1054.0;699.0;384.0;?;114.0;-54.0;-329.0;694.0
1202.0;743.0;334.0;-604.0;42.0;-63.0;-352.0;663.0
1196.0;761.0;327.0;-639.0;5.0;-76.0;-369.0;613.0
972.0;746.0;?;-713.0;303.0;-111.0;-413.0;614.0
941.0;785.0;294.0;-753.0;247.0;-144.0;-435.0;598.0
977.0;754.0;301.0;-759.0;33.0;-207.0;-391.0;589.0
920.0;819.0;364.0;-765.0;110.0;-269.0;-372.0;628.0
910.0;767.0;396.0;-798.0;-134.0;-313.0;-345.0;?
972.0;758.0;?;-819.0;-88.0;-332.0;-319.0;657.0
1281.0;735.0;?;-872.0;-1647.0;-365.0;-323.0;635.0
471.0;743.0;448.0;-891.0;489.0;-371.0;?;652.0
910.0;625.0;314.0;-915.0;-1218.0;-352.0;-369.0;628.0
670.0;806.0;306.0;-897.0;595.0;-251.0;?;715.0
1000.0;695.0;62.0;-901.0;-291.0;-241.0;?;505.0
928.0;718.0;174.0;?;148.0;-226.0;-492.0;342.0
813.0;797.0;154.0;-721.0;-275.0;-262.0;-419.0;547.0
1147.0;757.0;156.0;-710.0;21.0;-246.0;-418.0;514.0
990.0;745.0;140.0;-755.0;-147.0;-258.0;-451.0;519.0
?;767.0;119.0;?;222.0;4.0;-446.0;484.0
495.0;801.0;66.0;-812.0;-20.0;-115.0;-479.0;548.0
644.0;781.0;107.0;-616.0;-197.0;-345.0;-536.0;456.0
1208.0;838.0;134.0;-791.0;-95.0;-358.0;-409.0;439.0
990.0;781.0;144.0;-868.0;-208.0;-335.0;-250.0;401.0
?;749.0;177.0;-802.0;-132.0;-424.0;-463.0;506.0
1021.0;775.0;176.0;-799.0;-243.0;-391.0;-380.0;537.0
986.0;755.0;?;-938.0;-192.0;-387.0;-410.0;582.0
949.0;811.0;121.0;-940.0;-254.0;-401.0;?;562.0
972.0;792.0;?;-1043.0;-265.0;-351.0;-436.0;521.0
987.0;740.0;94.0;-638.0;-209.0;-224.0;-399.0;?
1141.0;783.0;142.0;-854.0;-207.0;-339.0;-470.0;478.0
915.0;777.0;129.0;-921.0;-266.0;-291.0;-396.0;512.0
923.0;813.0;143.0;-908.0;-285.0;-279.0;-423.0;524.0
1009.0;795.0;123.0;-905.0;-273.0;-328.0;-396.0;524.0
855.0;780.0;144.0;-907.0;-187.0;-315.0;-434.0;515.0
1035.0;815.0;140.0;-845.0;-155.0;-293.0;-382.0;559.0
988.0;?;184.0;?;-196.0;-274.0;-243.0;534.0
928.0;747.0;197.0;-832.0;-148.0;-257.0;-402.0;522.0
993.0;729.0;152.0;-943.0;-228.0;-286.0;-425.0;568.0
973.0;790.0;135.0;-912.0;-150.0;-267.0;-414.0;540.0
1054.0;777.0;150.0;-867.0;-176.0;-174.0;-404.0;505.0
1007.0;780.0;159.0;-917.0;-199.0;-200.0;-395.0;518.0
922.0;793.0;189.0;-876.0;-60.0;-221.0;-365.0;538.0
1298.0;787.0;197.0;-826.0;547.0;-278.0;-384.0;529.0
1114.0;808.0;222.0;-823.0;-327.0;-381.0;-354.0;586.0
1068.0;847.0;232.0;-837.0;-99.0;-311.0;-296.0;543.0
1108.0;795.0;194.0;-856.0;-221.0;-236.0;-329.0;613.0
1160.0;791.0;188.0;-861.0;-76.0;-288.0;-358.0;576.0
980.0;816.0;173.0;-861.0;-180.0;-273.0;-376.0;553.0
1119.0;?;222.0;-879.0;-189.0;-252.0;-456.0;525.0
1128.0;731.0;248.0;-833.0;-158.0;-268.0;-402.0;571.0
975.0;734.0;214.0;-829.0;-219.0;-98.0;-334.0;577.0
1070.0;763.0;200.0;-856.0;-34.0;-291.0;-396.0;611.0
714.0;799.0;212.0;-881.0;-465.0;-210.0;-329.0;513.0
908.0;766.0;151.0;-861.0;6.0;-229.0;-353.0;575.0
1118.0;?;231.0;-920.0;-69.0;-313.0;-338.0;546.0
1089.0;730.0;309.0;-843.0;-190.0;-332.0;-315.0;543.0
1057.0;748.0;248.0;-765.0;-95.0;-277.0;-320.0;629.0
960.0;808.0;204.0;-928.0;-195.0;-266.0;-393.0;639.0
927.0;786.0;210.0;-841.0;-253.0;-233.0;-373.0;578.0
933.0;767.0;243.0;-849.0;-189.0;-239.0;-338.0;539.0
1087.0;780.0;235.0;-885.0;-173.0;-192.0;-308.0;556.0
1121.0;767.0;301.0;-749.0;-196.0;?;?;?
1052.0;710.0;269.0;-851.0;-322.0;-202.0;?;588.0
985.0;755.0;?;-879.0;117.0;-314.0;-324.0;646.0
1154.0;787.0;211.0;-960.0;135.0;?;-388.0;588.0
1141.0;799.0;277.0;-889.0;-227.0;-191.0;-352.0;552.0
995.0;?;251.0;-806.0;?;-202.0;-235.0;557.0
990.0;742.0;211.0;?;-181.0;-212.0;-383.0;622.0
792.0;819.0;?;-771.0;-404.0;-164.0;-360.0;599.0
985.0;764.0;207.0;-870.0;-77.0;-236.0;-340.0;562.0
1019.0;794.0;280.0;-919.0;-193.0;-238.0;-301.0;548.0
1061.0;786.0;341.0;-903.0;-207.0;-213.0;-369.0;579.0
989.0;747.0;249.0;-791.0;-167.0;-61.0;-291.0;663.0
1064.0;777.0;251.0;-866.0;-1.0;-323.0;-341.0;633.0
748.0;778.0;251.0;-881.0;-167.0;-277.0;-327.0;598.0
1185.0;755.0;271.0;-875.0;-172.0;-185.0;-365.0;593.0
1085.0;745.0;291.0;-837.0;-203.0;-186.0;-302.0;596.0
1009.0;753.0;312.0;-736.0;-145.0;-221.0;-297.0;607.0
959.0;784.0;259.0;-789.0;-171.0;-167.0;-340.0;659.0
959.0;758.0;273.0;-833.0;-195.0;-243.0;-321.0;573.0
958.0;747.0;273.0;-884.0;-154.0;-208.0;-300.0;610.0
958.0;761.0;276.0;?;-121.0;-231.0;-312.0;591.0
?;?;297.0;-710.0;-111.0;-218.0;-305.0;645.0
894.0;766.0;286.0;-805.0;-102.0;-184.0;-278.0;638.0
938.0;780.0;260.0;-845.0;-92.0;-222.0;-255.0;590.0
788.0;793.0;237.0;-864.0;0.0;-243.0;-308.0;597.0
954.0;865.0;238.0;-855.0;-34.0;-185.0;-264.0;526.0
955.0;855.0;256.0;-807.0;-71.0;-184.0;-246.0;512.0
867.0;806.0;244.0;-851.0;4.0;-185.0;-314.0;538.0
909.0;830.0;241.0;-876.0;75.0;-145.0;-261.0;489.0
876.0;858.0;278.0;-865.0;121.0;-152.0;-284.0;504.0
?;789.0;299.0;-823.0;?;-167.0;-272.0;545.0
958.0;778.0;366.0;-889.0;127.0;-142.0;?;542.0
864.0;749.0;408.0;-818.0;191.0;-118.0;-262.0;589.0
870.0;735.0;460.0;-871.0;178.0;-190.0;-228.0;633.0
804.0;?;473.0;-833.0;166.0;-169.0;-281.0;693.0
758.0;699.0;509.0;-803.0;206.0;-184.0;-184.0;686.0
778.0;698.0;505.0;-804.0;246.0;-208.0;-202.0;703.0
744.0;685.0;533.0;-845.0;296.0;-191.0;-175.0;678.0
776.0;654.0;554.0;-740.0;?;-227.0;-189.0;?
773.0;635.0;605.0;-710.0;358.0;-242.0;-154.0;755.0
?;603.0;615.0;-758.0;358.0;-243.0;-175.0;797.0
727.0;649.0;624.0;-740.0;335.0;-194.0;-167.0;844.0
642.0;667.0;622.0;?;304.0;-199.0;-139.0;847.0
603.0;637.0;649.0;-676.0;316.0;-188.0;-116.0;?
635.0;654.0;653.0;-655.0;307.0;-185.0;-150.0;840.0
613.0;615.0;679.0;-626.0;293.0;-192.0;-83.0;817.0
633.0;615.0;690.0;-623.0;?;-204.0;-86.0;819.0
672.0;581.0;719.0;-663.0;331.0;-198.0;-90.0;845.0
588.0;563.0;728.0;-680.0;347.0;-192.0;-112.0;861.0
565.0;563.0;726.0;-660.0;327.0;-188.0;-44.0;902.0
541.0;554.0;718.0;-598.0;337.0;-161.0;-57.0;888.0
592.0;524.0;733.0;-566.0;299.0;?;11.0;857.0
576.0;564.0;734.0;-554.0;314.0;-136.0;-3.0;887.0
626.0;548.0;727.0;-531.0;318.0;-138.0;-17.0;883.0
?;533.0;750.0;-519.0;309.0;-132.0;5.0;864.0
570.0;536.0;750.0;-551.0;275.0;-124.0;2.0;872.0
501.0;541.0;742.0;-544.0;334.0;-112.0;-19.0;884.0
558.0;519.0;714.0;-491.0;357.0;-94.0;?;855.0
545.0;550.0;721.0;-518.0;314.0;-85.0;-23.0;849.0
495.0;534.0;730.0;-499.0;349.0;-79.0;?;867.0
522.0;534.0;718.0;-502.0;331.0;-74.0;24.0;878.0
537.0;548.0;701.0;-465.0;303.0;-68.0;11.0;868.0
522.0;565.0;690.0;-528.0;366.0;-93.0;-1.0;866.0
501.0;?;?;?;?;-99.0;-9.0;860.0
486.0;550.0;726.0;-477.0;395.0;-82.0;8.0;848.0
517.0;536.0;732.0;-524.0;365.0;-79.0;-15.0;848.0
543.0;552.0;730.0;-467.0;352.0;?;-11.0;848.0
560.0;534.0;720.0;-494.0;342.0;-90.0;-19.0;867.0
487.0;533.0;722.0;-487.0;382.0;-68.0;-17.0;876.0
493.0;541.0;706.0;-502.0;354.0;-73.0;1.0;874.0
458.0;583.0;705.0;-487.0;386.0;-68.0;-4.0;866.0
517.0;574.0;698.0;-482.0;360.0;-80.0;-37.0;850.0
526.0;577.0;699.0;-487.0;353.0;-95.0;-30.0;859.0
508.0;562.0;710.0;-480.0;374.0;-94.0;-21.0;864.0
438.0;552.0;728.0;-493.0;395.0;-93.0;-8.0;834.0
441.0;561.0;719.0;?;392.0;-98.0;-9.0;853.0
479.0;579.0;726.0;-521.0;352.0;-95.0;-15.0;845.0
471.0;545.0;737.0;-502.0;359.0;-91.0;-15.0;876.0
457.0;549.0;708.0;-503.0;363.0;-87.0;-14.0;859.0
451.0;568.0;711.0;-512.0;370.0;-79.0;-4.0;859.0
?;574.0;727.0;?;373.0;-93.0;25.0;832.0
?;572.0;703.0;-492.0;385.0;-95.0;5.0;845.0
457.0;573.0;690.0;-510.0;395.0;-81.0;-19.0;839.0
484.0;582.0;?;-501.0;394.0;-87.0;-10.0;838.0
466.0;591.0;704.0;-505.0;362.0;?;-9.0;838.0
470.0;572.0;702.0;-519.0;403.0;-77.0;-2.0;837.0
502.0;572.0;710.0;-487.0;408.0;-67.0;-18.0;840.0
453.0;558.0;707.0;-509.0;415.0;-69.0;5.0;848.0
447.0;555.0;706.0;-512.0;396.0;-67.0;?;850.0
456.0;591.0;?;?;415.0;-76.0;-6.0;854.0
?;627.0;692.0;-531.0;375.0;-84.0;-24.0;846.0
405.0;585.0;672.0;-527.0;405.0;-84.0;-37.0;845.0
473.0;583.0;697.0;-507.0;385.0;-84.0;-19.0;826.0
414.0;587.0;700.0;-506.0;392.0;?;6.0;810.0
456.0;581.0;718.0;-512.0;377.0;-82.0;9.0;825.0
?;575.0;718.0;-529.0;395.0;-89.0;13.0;858.0
475.0;579.0;704.0;?;390.0;-90.0;-16.0;832.0
436.0;591.0;692.0;-529.0;421.0;-83.0;6.0;836.0
452.0;602.0;696.0;-509.0;385.0;-82.0;1.0;838.0
422.0;592.0;714.0;-526.0;404.0;-78.0;-10.0;?
482.0;601.0;710.0;-510.0;414.0;-75.0;-10.0;840.0
437.0;592.0;684.0;-512.0;430.0;-74.0;-9.0;854.0
431.0;590.0;?;-515.0;410.0;-68.0;-11.0;825.0
479.0;614.0;696.0;-522.0;363.0;-67.0;8.0;816.0
391.0;598.0;714.0;-528.0;411.0;-74.0;12.0;831.0
464.0;558.0;699.0;-537.0;406.0;-69.0;-12.0;855.0
455.0;596.0;701.0;-523.0;405.0;?;9.0;832.0
429.0;582.0;699.0;-516.0;415.0;-86.0;4.0;840.0
450.0;626.0;700.0;-534.0;403.0;-75.0;-5.0;836.0
468.0;619.0;700.0;-522.0;412.0;-87.0;-14.0;838.0
466.0;602.0;707.0;-522.0;438.0;-80.0;0.0;?
484.0;609.0;671.0;-537.0;433.0;-81.0;-9.0;818.0
477.0;598.0;684.0;-527.0;394.0;-80.0;-1.0;828.0
476.0;572.0;691.0;-531.0;372.0;-74.0;-16.0;828.0
497.0;583.0;698.0;-525.0;356.0;-85.0;-11.0;838.0
454.0;553.0;671.0;-536.0;434.0;-80.0;0.0;829.0
540.0;581.0;683.0;-535.0;423.0;-82.0;?;835.0
563.0;578.0;700.0;-525.0;417.0;-84.0;-12.0;816.0
471.0;621.0;675.0;-529.0;391.0;?;-28.0;881.0
500.0;582.0;682.0;-529.0;369.0;-88.0;-6.0;828.0
523.0;568.0;688.0;-508.0;404.0;-92.0;-14.0;833.0
563.0;?;670.0;-508.0;405.0;-93.0;-21.0;834.0
