InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
898.0;942.0;-8.0;1092.0;662.0;921.0;-796.0;174.0;397.0
754.0;883.0;-48.0;932.0;602.0;933.0;-821.0;122.0;390.0
907.0;?;8.0;914.0;518.0;977.0;-813.0;292.0;411.0
927.0;954.0;69.0;961.0;594.0;829.0;-839.0;362.0;450.0
668.0;886.0;171.0;909.0;683.0;972.0;-796.0;380.0;621.0
518.0;899.0;236.0;824.0;?;880.0;-780.0;522.0;745.0
500.0;840.0;251.0;865.0;622.0;989.0;-743.0;383.0;677.0
937.0;883.0;?;931.0;677.0;926.0;-727.0;298.0;491.0
910.0;899.0;35.0;1001.0;692.0;874.0;-794.0;?;417.0
772.0;901.0;46.0;982.0;?;920.0;-800.0;399.0;523.0
872.0;915.0;-59.0;931.0;590.0;845.0;?;337.0;352.0
1032.0;930.0;15.0;950.0;599.0;1082.0;-808.0;326.0;341.0
660.0;927.0;102.0;?;595.0;759.0;-823.0;395.0;564.0
546.0;868.0;129.0;865.0;586.0;717.0;-793.0;459.0;639.0
871.0;902.0;121.0;863.0;618.0;855.0;-745.0;438.0;541.0
805.0;949.0;82.0;989.0;603.0;875.0;-788.0;394.0;521.0
699.0;931.0;65.0;941.0;571.0;915.0;-793.0;393.0;562.0
749.0;936.0;17.0;830.0;622.0;873.0;-784.0;458.0;502.0
933.0;839.0;?;831.0;607.0;1039.0;-796.0;493.0;398.0
812.0;958.0;-42.0;848.0;561.0;982.0;?;469.0;410.0
758.0;966.0;2.0;919.0;485.0;1006.0;?;469.0;504.0
812.0;968.0;73.0;832.0;565.0;870.0;-793.0;468.0;523.0
936.0;941.0;1.0;908.0;651.0;762.0;-739.0;562.0;452.0
1019.0;919.0;-38.0;842.0;667.0;717.0;-755.0;568.0;407.0
1033.0;898.0;-66.0;854.0;?;?;-793.0;569.0;405.0
865.0;907.0;-55.0;836.0;589.0;1030.0;-796.0;?;473.0
860.0;979.0;-61.0;834.0;?;818.0;-754.0;379.0;460.0
940.0;?;-101.0;819.0;558.0;833.0;-791.0;442.0;411.0
1079.0;909.0;-166.0;878.0;537.0;822.0;-801.0;508.0;372.0
978.0;951.0;-156.0;899.0;?;823.0;-802.0;652.0;368.0
724.0;930.0;-97.0;721.0;497.0;1111.0;-802.0;576.0;477.0
483.0;948.0;-93.0;865.0;505.0;603.0;-782.0;540.0;603.0
746.0;881.0;-96.0;814.0;?;1162.0;-787.0;516.0;514.0
992.0;899.0;?;769.0;502.0;446.0;-772.0;555.0;426.0
1228.0;958.0;-133.0;905.0;589.0;1074.0;-780.0;545.0;362.0
1125.0;961.0;-128.0;807.0;631.0;744.0;-765.0;457.0;309.0
940.0;965.0;-123.0;854.0;587.0;721.0;-765.0;589.0;409.0
929.0;915.0;-82.0;722.0;590.0;924.0;-749.0;576.0;420.0
930.0;851.0;-110.0;838.0;575.0;1151.0;?;522.0;371.0
1012.0;965.0;-157.0;799.0;520.0;739.0;-781.0;?;?
688.0;1000.0;-47.0;747.0;715.0;775.0;-756.0;?;453.0
1122.0;905.0;-154.0;893.0;635.0;918.0;-692.0;455.0;394.0
567.0;927.0;-255.0;1073.0;572.0;805.0;-846.0;660.0;343.0
568.0;942.0;?;766.0;?;919.0;-740.0;544.0;540.0
514.0;951.0;-157.0;776.0;503.0;?;-793.0;460.0;526.0
444.0;938.0;-135.0;893.0;489.0;802.0;-785.0;510.0;504.0
929.0;876.0;-97.0;749.0;?;1154.0;-760.0;567.0;439.0
1197.0;967.0;-104.0;829.0;?;709.0;-766.0;626.0;330.0
1135.0;958.0;-83.0;742.0;580.0;882.0;-793.0;543.0;445.0
930.0;955.0;-78.0;739.0;547.0;781.0;-665.0;463.0;420.0
859.0;961.0;-111.0;968.0;576.0;887.0;-753.0;574.0;539.0
961.0;944.0;-150.0;761.0;536.0;849.0;-764.0;494.0;381.0
931.0;969.0;-185.0;826.0;568.0;1058.0;-760.0;566.0;352.0
982.0;918.0;-176.0;768.0;513.0;1015.0;-780.0;?;326.0
769.0;997.0;-164.0;822.0;521.0;915.0;?;543.0;364.0
861.0;970.0;-173.0;808.0;572.0;1104.0;?;485.0;437.0
671.0;1004.0;-149.0;856.0;537.0;997.0;-808.0;562.0;453.0
804.0;1001.0;-199.0;904.0;596.0;848.0;-815.0;586.0;455.0
739.0;941.0;-177.0;815.0;577.0;943.0;-811.0;528.0;418.0
839.0;933.0;-176.0;927.0;554.0;941.0;-829.0;557.0;413.0
802.0;937.0;-137.0;918.0;512.0;932.0;-813.0;540.0;429.0
837.0;951.0;-173.0;858.0;484.0;1011.0;-816.0;495.0;419.0
916.0;968.0;-191.0;835.0;499.0;993.0;-839.0;506.0;392.0
770.0;958.0;-165.0;826.0;507.0;988.0;-865.0;505.0;451.0
842.0;954.0;-187.0;831.0;526.0;1002.0;-864.0;536.0;441.0
790.0;948.0;-168.0;842.0;512.0;976.0;-882.0;533.0;477.0
748.0;948.0;-162.0;853.0;443.0;?;-862.0;550.0;464.0
760.0;964.0;-144.0;855.0;549.0;926.0;-845.0;542.0;436.0
684.0;979.0;?;836.0;510.0;984.0;-859.0;516.0;415.0
?;972.0;-184.0;846.0;505.0;918.0;-845.0;532.0;409.0
776.0;950.0;-192.0;852.0;563.0;1068.0;-856.0;526.0;393.0
652.0;970.0;-183.0;884.0;524.0;1019.0;-873.0;528.0;424.0
789.0;992.0;-172.0;869.0;530.0;981.0;-859.0;520.0;383.0
687.0;981.0;-179.0;860.0;493.0;1019.0;-867.0;500.0;418.0
733.0;961.0;-183.0;910.0;504.0;1049.0;-878.0;537.0;351.0
674.0;1020.0;-191.0;884.0;508.0;981.0;?;547.0;365.0
656.0;?;-200.0;882.0;479.0;1130.0;-905.0;522.0;378.0
719.0;1019.0;-185.0;870.0;380.0;1127.0;-889.0;548.0;399.0
656.0;1027.0;-157.0;926.0;387.0;1008.0;-885.0;591.0;421.0
751.0;1052.0;-172.0;794.0;440.0;895.0;-894.0;574.0;404.0
686.0;988.0;-193.0;851.0;425.0;931.0;-926.0;?;395.0
702.0;968.0;-185.0;838.0;457.0;746.0;-933.0;684.0;395.0
605.0;951.0;-224.0;855.0;416.0;923.0;-907.0;592.0;366.0
606.0;945.0;?;795.0;422.0;1030.0;-938.0;519.0;398.0
598.0;1005.0;-265.0;774.0;489.0;?;-892.0;416.0;417.0
796.0;1000.0;-303.0;735.0;?;1050.0;?;438.0;280.0
842.0;1037.0;-287.0;858.0;542.0;936.0;-917.0;467.0;243.0
687.0;1050.0;-276.0;913.0;553.0;908.0;-943.0;462.0;259.0
703.0;1070.0;-189.0;936.0;553.0;989.0;-881.0;443.0;313.0
716.0;1043.0;-146.0;976.0;551.0;832.0;-880.0;471.0;304.0
?;996.0;-109.0;977.0;517.0;918.0;?;444.0;316.0
717.0;983.0;-105.0;911.0;525.0;?;-839.0;517.0;309.0
757.0;895.0;-107.0;1016.0;551.0;775.0;-897.0;441.0;328.0
794.0;836.0;-54.0;879.0;531.0;838.0;-903.0;444.0;?
830.0;853.0;-38.0;882.0;547.0;923.0;-905.0;437.0;378.0
856.0;880.0;-24.0;782.0;533.0;976.0;-912.0;366.0;368.0
907.0;928.0;-87.0;819.0;515.0;920.0;-898.0;328.0;314.0
730.0;922.0;-22.0;831.0;528.0;946.0;-907.0;321.0;375.0
696.0;923.0;-42.0;866.0;?;935.0;-873.0;345.0;377.0
808.0;946.0;-28.0;879.0;577.0;929.0;-833.0;392.0;318.0
746.0;949.0;10.0;869.0;548.0;903.0;-761.0;381.0;352.0
706.0;951.0;?;873.0;542.0;871.0;-715.0;390.0;372.0
716.0;922.0;76.0;879.0;534.0;930.0;-712.0;401.0;392.0
763.0;949.0;64.0;853.0;524.0;953.0;-744.0;438.0;367.0
763.0;1000.0;?;?;514.0;970.0;-760.0;427.0;356.0
773.0;991.0;23.0;853.0;513.0;?;-748.0;423.0;355.0
776.0;1013.0;18.0;883.0;489.0;981.0;-755.0;415.0;377.0
795.0;1000.0;23.0;912.0;489.0;940.0;-772.0;426.0;388.0
831.0;943.0;3.0;921.0;487.0;962.0;-786.0;432.0;367.0
819.0;?;-11.0;?;496.0;910.0;-788.0;426.0;348.0
807.0;?;-8.0;919.0;504.0;925.0;-784.0;431.0;350.0
782.0;962.0;7.0;891.0;487.0;1008.0;-811.0;407.0;363.0
812.0;1050.0;8.0;917.0;?;?;-857.0;361.0;346.0
810.0;1032.0;3.0;903.0;418.0;1058.0;-863.0;283.0;328.0
771.0;1043.0;-14.0;949.0;407.0;1038.0;-876.0;282.0;321.0
734.0;1039.0;-16.0;1028.0;383.0;1049.0;-876.0;298.0;332.0
750.0;1011.0;-10.0;973.0;367.0;1006.0;-851.0;312.0;318.0
718.0;1010.0;27.0;1005.0;326.0;975.0;-850.0;324.0;?
654.0;1009.0;81.0;1003.0;279.0;961.0;-845.0;304.0;397.0
619.0;1010.0;108.0;1007.0;277.0;961.0;-898.0;315.0;403.0
615.0;1001.0;123.0;958.0;277.0;984.0;?;330.0;384.0
609.0;1032.0;99.0;?;277.0;986.0;-1003.0;320.0;?
609.0;1039.0;71.0;901.0;290.0;998.0;-996.0;320.0;302.0
595.0;1056.0;83.0;900.0;302.0;1007.0;-1000.0;321.0;294.0
587.0;1066.0;84.0;905.0;268.0;987.0;-996.0;330.0;267.0
582.0;?;60.0;944.0;255.0;1052.0;-988.0;348.0;219.0
527.0;1085.0;41.0;951.0;259.0;1073.0;?;391.0;207.0
494.0;1091.0;36.0;?;239.0;1051.0;-1004.0;377.0;199.0
505.0;1075.0;39.0;911.0;180.0;965.0;-1010.0;352.0;191.0
507.0;1050.0;36.0;960.0;155.0;855.0;-1019.0;390.0;182.0
518.0;1044.0;15.0;918.0;102.0;962.0;-1040.0;375.0;188.0
550.0;1053.0;3.0;846.0;71.0;902.0;-1051.0;435.0;173.0
540.0;1094.0;-14.0;867.0;36.0;809.0;-1059.0;487.0;169.0
547.0;1082.0;-14.0;770.0;106.0;928.0;-1035.0;465.0;166.0
555.0;1140.0;8.0;737.0;137.0;897.0;-1035.0;562.0;144.0
420.0;1072.0;-33.0;770.0;203.0;959.0;?;660.0;141.0
494.0;1130.0;-92.0;672.0;247.0;1051.0;-1036.0;637.0;74.0
445.0;?;-167.0;725.0;249.0;?;-1051.0;749.0;44.0
497.0;1119.0;-172.0;678.0;239.0;929.0;-1012.0;707.0;-1.0
580.0;1087.0;-266.0;749.0;197.0;912.0;-1002.0;731.0;-87.0
638.0;1092.0;-281.0;740.0;207.0;870.0;-1008.0;789.0;-103.0
620.0;984.0;-322.0;693.0;215.0;857.0;-987.0;815.0;-108.0
702.0;990.0;-382.0;632.0;257.0;?;-1013.0;783.0;-100.0
716.0;1021.0;-386.0;603.0;257.0;782.0;-898.0;?;-34.0
737.0;1028.0;-367.0;562.0;276.0;851.0;-897.0;759.0;-7.0
786.0;1041.0;-426.0;631.0;276.0;855.0;-897.0;684.0;-3.0
810.0;1036.0;-460.0;636.0;305.0;844.0;-889.0;745.0;6.0
781.0;1010.0;-483.0;?;299.0;836.0;-896.0;756.0;20.0
770.0;1027.0;-511.0;619.0;347.0;845.0;-877.0;764.0;?
748.0;1004.0;-498.0;633.0;340.0;863.0;-816.0;740.0;-6.0
691.0;1033.0;-415.0;630.0;352.0;873.0;-795.0;739.0;35.0
736.0;1060.0;-418.0;698.0;356.0;952.0;-852.0;686.0;46.0
722.0;1090.0;-442.0;645.0;356.0;1001.0;-897.0;703.0;58.0
?;1152.0;-462.0;694.0;336.0;1010.0;-908.0;689.0;70.0
709.0;1174.0;-450.0;727.0;338.0;1051.0;-912.0;707.0;145.0
704.0;1294.0;-409.0;740.0;403.0;1182.0;-883.0;737.0;168.0
704.0;1399.0;-398.0;764.0;377.0;1190.0;-903.0;777.0;160.0
710.0;1296.0;-385.0;750.0;218.0;991.0;-915.0;796.0;183.0
736.0;1070.0;-374.0;867.0;188.0;968.0;-910.0;843.0;172.0
770.0;1028.0;-362.0;983.0;244.0;1034.0;-936.0;908.0;172.0
779.0;1152.0;-379.0;899.0;?;1048.0;-964.0;948.0;157.0
781.0;1132.0;-427.0;722.0;260.0;1079.0;-1002.0;794.0;146.0
759.0;1165.0;-463.0;?;232.0;1032.0;-1018.0;724.0;146.0
741.0;1091.0;-490.0;867.0;216.0;962.0;-1124.0;720.0;181.0
749.0;1033.0;-517.0;847.0;?;943.0;-1276.0;723.0;229.0
832.0;962.0;-598.0;795.0;356.0;902.0;-1211.0;769.0;152.0
697.0;930.0;-550.0;753.0;?;?;-1002.0;777.0;87.0
656.0;930.0;-443.0;758.0;442.0;870.0;-893.0;700.0;104.0
722.0;930.0;-396.0;777.0;494.0;845.0;-1017.0;592.0;139.0
710.0;908.0;-388.0;765.0;513.0;841.0;-1065.0;548.0;166.0
700.0;863.0;-431.0;824.0;510.0;?;-1079.0;518.0;147.0
717.0;816.0;-475.0;813.0;570.0;751.0;-1046.0;489.0;123.0
706.0;805.0;-426.0;814.0;604.0;761.0;-996.0;?;168.0
?;751.0;-330.0;800.0;644.0;739.0;-899.0;?;254.0
671.0;728.0;-244.0;794.0;612.0;695.0;-866.0;397.0;321.0
657.0;749.0;?;797.0;643.0;822.0;-875.0;352.0;388.0
649.0;924.0;-174.0;796.0;683.0;846.0;-892.0;349.0;391.0
658.0;942.0;-145.0;714.0;662.0;878.0;-882.0;384.0;434.0
648.0;917.0;-115.0;714.0;626.0;972.0;-834.0;376.0;467.0
646.0;999.0;-83.0;811.0;594.0;979.0;-788.0;494.0;493.0
656.0;1037.0;-47.0;766.0;476.0;889.0;-757.0;645.0;534.0
?;1133.0;-39.0;?;454.0;874.0;-735.0;589.0;579.0
658.0;1050.0;-77.0;857.0;507.0;914.0;-693.0;661.0;586.0
602.0;1040.0;-102.0;772.0;577.0;909.0;-682.0;?;597.0
640.0;981.0;-175.0;649.0;594.0;855.0;-834.0;901.0;623.0
730.0;948.0;-324.0;610.0;532.0;817.0;-915.0;834.0;606.0
760.0;898.0;-304.0;728.0;545.0;838.0;-785.0;782.0;572.0
832.0;?;-283.0;750.0;511.0;836.0;-867.0;741.0;504.0
895.0;956.0;-415.0;673.0;491.0;834.0;-923.0;719.0;409.0
850.0;1018.0;-584.0;655.0;448.0;833.0;-975.0;721.0;332.0
793.0;1039.0;-611.0;624.0;477.0;651.0;-931.0;740.0;398.0
763.0;1068.0;-512.0;637.0;343.0;865.0;-919.0;761.0;513.0
793.0;1079.0;-440.0;612.0;405.0;800.0;-863.0;833.0;510.0
740.0;1026.0;-442.0;570.0;594.0;776.0;-816.0;839.0;501.0
729.0;1013.0;-453.0;445.0;465.0;802.0;-795.0;998.0;472.0
733.0;968.0;-473.0;513.0;488.0;793.0;-816.0;961.0;476.0
736.0;970.0;-506.0;658.0;?;775.0;-829.0;842.0;452.0
694.0;984.0;-571.0;605.0;522.0;863.0;-875.0;861.0;433.0
673.0;976.0;-634.0;565.0;513.0;808.0;-911.0;808.0;399.0
617.0;1000.0;-668.0;583.0;524.0;797.0;-913.0;826.0;407.0
967.0;952.0;-697.0;593.0;485.0;864.0;-954.0;809.0;290.0
743.0;993.0;?;616.0;432.0;962.0;-909.0;794.0;490.0
719.0;1026.0;-593.0;658.0;?;920.0;-887.0;773.0;499.0
760.0;1066.0;-568.0;581.0;192.0;726.0;-856.0;801.0;465.0
?;1044.0;-552.0;596.0;203.0;789.0;-840.0;844.0;413.0
811.0;1261.0;-538.0;492.0;349.0;725.0;-850.0;999.0;430.0
825.0;1387.0;-512.0;454.0;410.0;679.0;-842.0;1074.0;463.0
799.0;1004.0;-488.0;408.0;343.0;710.0;-841.0;935.0;463.0
785.0;1177.0;?;520.0;384.0;913.0;-849.0;811.0;?
818.0;1096.0;-544.0;672.0;525.0;877.0;-864.0;760.0;393.0
?;?;-668.0;664.0;588.0;952.0;-917.0;652.0;283.0
916.0;932.0;-819.0;727.0;560.0;939.0;-933.0;631.0;180.0
758.0;873.0;-777.0;925.0;511.0;892.0;-952.0;476.0;106.0
711.0;874.0;-639.0;995.0;498.0;865.0;-983.0;364.0;167.0
?;934.0;-523.0;983.0;468.0;?;-1012.0;318.0;201.0
720.0;1016.0;-439.0;916.0;440.0;1024.0;-1020.0;295.0;239.0
698.0;1020.0;-326.0;873.0;?;1063.0;-1035.0;282.0;224.0
633.0;1071.0;-184.0;871.0;305.0;1106.0;-1023.0;327.0;337.0
458.0;1111.0;-23.0;921.0;266.0;1112.0;-995.0;377.0;464.0
493.0;1119.0;45.0;921.0;280.0;987.0;-926.0;437.0;483.0
574.0;1077.0;89.0;932.0;270.0;1026.0;-847.0;478.0;385.0
650.0;1056.0;103.0;953.0;229.0;1048.0;-798.0;545.0;304.0
657.0;1099.0;76.0;922.0;227.0;1034.0;-826.0;536.0;253.0
?;1096.0;?;901.0;143.0;1032.0;-946.0;503.0;206.0
626.0;1098.0;-27.0;931.0;92.0;948.0;-945.0;494.0;159.0
610.0;1053.0;-60.0;927.0;139.0;978.0;-968.0;486.0;108.0
632.0;1044.0;-135.0;829.0;197.0;962.0;-1015.0;590.0;58.0
614.0;1047.0;-143.0;836.0;237.0;950.0;-1027.0;622.0;42.0
512.0;1060.0;-135.0;783.0;209.0;951.0;-1024.0;555.0;77.0
446.0;1035.0;-120.0;828.0;207.0;961.0;-1010.0;496.0;87.0
448.0;1037.0;-150.0;799.0;206.0;1009.0;-1047.0;474.0;39.0
362.0;1039.0;-195.0;798.0;239.0;918.0;-1039.0;505.0;1.0
591.0;1050.0;-262.0;818.0;304.0;934.0;-1013.0;?;-98.0
504.0;1010.0;-207.0;822.0;306.0;866.0;-1010.0;?;-65.0
534.0;1009.0;?;843.0;315.0;964.0;-982.0;508.0;-46.0
352.0;1013.0;-170.0;851.0;282.0;917.0;-979.0;?;52.0
414.0;1011.0;-181.0;823.0;265.0;975.0;-972.0;468.0;24.0
412.0;1015.0;-186.0;807.0;254.0;953.0;-980.0;463.0;40.0
491.0;1037.0;?;818.0;220.0;989.0;-992.0;475.0;31.0
553.0;1050.0;-168.0;828.0;171.0;1112.0;-978.0;498.0;37.0
427.0;1119.0;-110.0;801.0;239.0;1019.0;?;?;114.0
471.0;1064.0;-126.0;784.0;320.0;1004.0;-968.0;?;121.0
436.0;1056.0;-141.0;751.0;293.0;955.0;-964.0;649.0;?
453.0;1016.0;-144.0;879.0;284.0;1067.0;-966.0;632.0;113.0
510.0;1053.0;-169.0;856.0;?;975.0;-966.0;532.0;104.0
545.0;1019.0;-174.0;812.0;282.0;945.0;-957.0;562.0;103.0
?;993.0;-204.0;823.0;318.0;927.0;-977.0;551.0;59.0
764.0;980.0;-311.0;835.0;356.0;918.0;-985.0;546.0;-19.0
720.0;990.0;-290.0;872.0;?;943.0;-1029.0;?;-29.0
?;960.0;-181.0;844.0;365.0;900.0;-1023.0;489.0;105.0
648.0;950.0;-200.0;853.0;407.0;933.0;-997.0;471.0;119.0
612.0;949.0;-203.0;824.0;408.0;?;-985.0;453.0;112.0
666.0;953.0;-191.0;843.0;339.0;998.0;-985.0;493.0;83.0
594.0;975.0;-145.0;850.0;341.0;949.0;-989.0;?;131.0
668.0;1026.0;-116.0;891.0;359.0;921.0;-958.0;442.0;130.0
673.0;1025.0;-101.0;?;345.0;937.0;-960.0;504.0;143.0
590.0;996.0;-116.0;832.0;299.0;957.0;-961.0;537.0;199.0
636.0;1005.0;?;813.0;286.0;956.0;-941.0;598.0;198.0
624.0;1072.0;-119.0;753.0;310.0;946.0;-934.0;572.0;222.0
547.0;1059.0;-110.0;804.0;318.0;965.0;-942.0;627.0;284.0
585.0;1064.0;-157.0;769.0;345.0;995.0;-925.0;678.0;230.0
584.0;1100.0;-178.0;755.0;318.0;960.0;-941.0;686.0;191.0
639.0;1069.0;-233.0;759.0;295.0;972.0;-986.0;709.0;147.0
535.0;1056.0;-247.0;780.0;288.0;963.0;-982.0;723.0;163.0
523.0;1029.0;-319.0;705.0;278.0;889.0;-981.0;759.0;168.0
507.0;1050.0;-373.0;698.0;257.0;967.0;-996.0;781.0;155.0
531.0;1021.0;-402.0;678.0;309.0;837.0;-1003.0;820.0;151.0
447.0;1062.0;-409.0;702.0;364.0;1018.0;-1030.0;810.0;204.0
466.0;1059.0;-428.0;594.0;346.0;709.0;-1028.0;813.0;190.0
461.0;1073.0;-460.0;660.0;362.0;1756.0;-1009.0;830.0;208.0
476.0;1104.0;-495.0;632.0;249.0;1110.0;-1026.0;787.0;179.0
455.0;1156.0;-521.0;?;350.0;883.0;-1037.0;840.0;159.0
458.0;1081.0;-537.0;602.0;513.0;?;-994.0;769.0;159.0
459.0;1057.0;-535.0;700.0;387.0;980.0;-1000.0;943.0;156.0
470.0;1088.0;-530.0;734.0;417.0;981.0;-1002.0;953.0;164.0
449.0;1058.0;-500.0;679.0;329.0;972.0;?;716.0;208.0
486.0;1047.0;-508.0;748.0;312.0;944.0;-1006.0;836.0;209.0
458.0;1051.0;-512.0;669.0;285.0;?;-1023.0;824.0;222.0
420.0;1034.0;-710.0;635.0;350.0;855.0;-1042.0;894.0;159.0
704.0;1042.0;-538.0;603.0;197.0;812.0;-1067.0;890.0;144.0
485.0;1097.0;-450.0;551.0;162.0;676.0;-1057.0;893.0;299.0
507.0;1081.0;-460.0;506.0;178.0;748.0;-1029.0;829.0;356.0
?;1080.0;?;446.0;177.0;656.0;-1027.0;952.0;268.0
594.0;1082.0;-532.0;430.0;167.0;644.0;-1029.0;939.0;211.0
589.0;1137.0;-545.0;334.0;278.0;897.0;-1015.0;904.0;190.0
597.0;1129.0;-570.0;369.0;172.0;835.0;-1017.0;923.0;190.0
492.0;1118.0;-570.0;?;145.0;835.0;-1009.0;929.0;208.0
465.0;1150.0;-651.0;?;138.0;848.0;-984.0;896.0;148.0
511.0;1099.0;-696.0;615.0;136.0;795.0;-1012.0;1017.0;73.0
427.0;1098.0;-695.0;548.0;165.0;852.0;-1023.0;982.0;75.0
410.0;1110.0;-706.0;413.0;147.0;791.0;-1006.0;935.0;50.0
488.0;1114.0;-680.0;453.0;166.0;789.0;?;936.0;50.0
?;1121.0;-701.0;477.0;169.0;773.0;-1090.0;880.0;158.0
170.0;1111.0;-753.0;?;96.0;875.0;-1115.0;935.0;220.0
345.0;1121.0;-737.0;490.0;67.0;863.0;-1090.0;941.0;174.0
424.0;1142.0;-738.0;476.0;64.0;787.0;-1073.0;929.0;27.0
485.0;1120.0;-705.0;411.0;7.0;809.0;-1010.0;965.0;-31.0
484.0;1139.0;-650.0;425.0;-47.0;809.0;-977.0;1008.0;-14.0
572.0;?;-659.0;397.0;-40.0;790.0;-1000.0;990.0;2.0
535.0;1098.0;-659.0;?;-43.0;808.0;-1036.0;1038.0;17.0
525.0;1101.0;-678.0;333.0;-26.0;886.0;-1029.0;1012.0;45.0
519.0;1260.0;-719.0;341.0;63.0;849.0;-1030.0;1004.0;-4.0
530.0;?;-741.0;?;72.0;822.0;?;1039.0;-41.0
516.0;1125.0;-754.0;364.0;223.0;845.0;?;?;-67.0
517.0;1098.0;-783.0;433.0;392.0;845.0;-1004.0;1110.0;-108.0
488.0;1060.0;-820.0;364.0;454.0;829.0;-1010.0;1160.0;-149.0
460.0;947.0;-803.0;349.0;361.0;728.0;-997.0;956.0;-150.0
454.0;950.0;-809.0;585.0;249.0;635.0;-1000.0;866.0;-166.0
435.0;940.0;-783.0;623.0;189.0;586.0;-980.0;807.0;-153.0
436.0;982.0;-806.0;552.0;102.0;569.0;-1060.0;771.0;-108.0
460.0;987.0;-916.0;475.0;31.0;537.0;-1139.0;808.0;-126.0
440.0;1015.0;-810.0;338.0;26.0;573.0;-1003.0;835.0;25.0
?;1052.0;-627.0;294.0;-41.0;526.0;-866.0;902.0;233.0
593.0;1021.0;-521.0;218.0;-43.0;571.0;-870.0;952.0;281.0
649.0;1030.0;-474.0;213.0;?;647.0;-779.0;952.0;?
654.0;1036.0;-532.0;252.0;-37.0;606.0;-745.0;990.0;44.0
683.0;979.0;-628.0;230.0;23.0;731.0;-719.0;965.0;-47.0
658.0;999.0;-670.0;257.0;23.0;776.0;-714.0;942.0;-105.0
630.0;947.0;-754.0;?;104.0;729.0;?;893.0;-190.0
575.0;996.0;-777.0;322.0;145.0;860.0;-800.0;848.0;-195.0
575.0;993.0;-775.0;386.0;102.0;949.0;-824.0;862.0;-247.0
552.0;1115.0;-784.0;427.0;48.0;?;-822.0;801.0;-277.0
528.0;1165.0;-730.0;478.0;68.0;922.0;-802.0;758.0;-241.0
515.0;1099.0;-708.0;537.0;125.0;977.0;-813.0;799.0;-230.0
480.0;1162.0;-638.0;552.0;78.0;923.0;?;842.0;-198.0
521.0;1149.0;-606.0;624.0;115.0;917.0;-793.0;835.0;-166.0
496.0;1202.0;-563.0;625.0;118.0;936.0;-786.0;857.0;-127.0
466.0;1166.0;-503.0;589.0;98.0;889.0;-778.0;893.0;-64.0
514.0;1158.0;-501.0;610.0;108.0;907.0;-815.0;879.0;-59.0
590.0;1178.0;-555.0;610.0;92.0;928.0;-857.0;893.0;-118.0
589.0;1200.0;-560.0;620.0;69.0;779.0;-903.0;914.0;-119.0
583.0;1159.0;-552.0;570.0;129.0;964.0;-929.0;924.0;-13.0
622.0;1172.0;-591.0;574.0;116.0;941.0;-935.0;938.0;-64.0
595.0;1152.0;-598.0;577.0;127.0;917.0;-1006.0;954.0;-20.0
567.0;1160.0;-605.0;533.0;175.0;947.0;-1022.0;897.0;-1.0
596.0;1120.0;-610.0;598.0;170.0;1005.0;-1060.0;959.0;-15.0
653.0;1121.0;-642.0;601.0;168.0;993.0;-1038.0;927.0;-28.0
581.0;1154.0;-640.0;617.0;259.0;937.0;-1044.0;856.0;-5.0
644.0;1053.0;-679.0;720.0;353.0;1011.0;-1061.0;750.0;-29.0
537.0;1042.0;-654.0;729.0;405.0;982.0;-1061.0;773.0;13.0
526.0;958.0;-664.0;753.0;?;1086.0;-1057.0;728.0;?
581.0;985.0;-658.0;827.0;?;?;-1048.0;544.0;31.0
584.0;969.0;-567.0;874.0;510.0;1012.0;-1043.0;460.0;39.0
581.0;962.0;-483.0;932.0;547.0;1024.0;-1026.0;444.0;75.0
628.0;998.0;-430.0;922.0;587.0;1047.0;-1001.0;456.0;61.0
729.0;956.0;-362.0;975.0;586.0;1093.0;-1023.0;390.0;26.0
666.0;949.0;-219.0;940.0;572.0;1060.0;-970.0;368.0;150.0
444.0;957.0;-150.0;993.0;613.0;941.0;-930.0;366.0;261.0
439.0;880.0;-79.0;1034.0;636.0;980.0;-937.0;338.0;312.0
540.0;898.0;-86.0;1021.0;685.0;946.0;-945.0;320.0;301.0
531.0;851.0;-5.0;1077.0;678.0;935.0;-941.0;219.0;316.0
544.0;853.0;65.0;1030.0;672.0;927.0;-914.0;181.0;377.0
598.0;846.0;66.0;1102.0;695.0;903.0;-935.0;162.0;344.0
482.0;830.0;84.0;1094.0;771.0;857.0;-949.0;125.0;405.0
502.0;791.0;103.0;967.0;800.0;881.0;-930.0;114.0;411.0
488.0;757.0;176.0;1046.0;785.0;812.0;-948.0;94.0;418.0
452.0;760.0;255.0;1030.0;798.0;805.0;-898.0;16.0;471.0
457.0;689.0;276.0;1025.0;801.0;807.0;-913.0;-42.0;486.0
444.0;693.0;310.0;1035.0;838.0;833.0;-889.0;-40.0;507.0
431.0;646.0;314.0;1015.0;870.0;821.0;-861.0;-72.0;533.0
408.0;675.0;325.0;982.0;907.0;759.0;-857.0;-90.0;539.0
376.0;611.0;376.0;978.0;874.0;743.0;-863.0;-130.0;589.0
384.0;570.0;439.0;979.0;859.0;727.0;?;-151.0;635.0
