Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN^ accZ;Accelerometer BACK accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay
-274.0;-117;56;-114.0;-640.0;5;-1381;678
-18.0;-241;25;-88.0;-685.0;17;-1406;634
-90.0;?;535;-89.0;-700.0;-5;-1358;638
23.0;-559;1167;-90.0;-662.0;-137;-181;742
78.0;-557;1144;-109.0;-677.0;-130;-238;737
21.0;-1693;1366;-139.0;-702.0;-59;-156;826
?;-2736;1257;-127.0;-727.0;-90;80;?
-40.0;-2482;446;-132.0;-730.0;42;?;?
-16.0;-3489;20;-135.0;-691.0;?;-17;762
109.0;-2689;86;-31.0;?;129;-29;786
150.0;1002;118;-93.0;-730.0;289;-10;781
17.0;1052;-47;-66.0;-720.0;131;7;745
-11.0;1;-184;-35.0;-719.0;60;-12;708
16.0;435;-138;-78.0;-709.0;121;4;628
27.0;122;-157;-79.0;-724.0;-72;-13;639
-2.0;-522;-292;-111.0;-725.0;-107;-45;750
-15.0;?;-347;-112.0;-705.0;25;-53;745
10.0;-1698;-378;-38.0;-714.0;30;-56;641
-3.0;-921;-318;-43.0;-699.0;11;-37;626
?;-344;-197;-81.0;-714.0;57;-23;614
-17.0;98;-76;-39.0;-709.0;13;-37;627
-7.0;521;1;22.0;-741.0;0;-33;685
-5.0;746;-36;8.0;-772.0;25;-26;697
12.0;873;-21;-23.0;-754.0;-19;11;742
-54.0;1416;-32;80.0;-763.0;93;72;755
-20.0;2069;-99;?;-810.0;?;33;814
21.0;2832;2;?;-750.0;-79;-45;880
-12.0;2586;-58;333.0;-758.0;121;-34;731
16.0;963;-396;164.0;-733.0;70;-30;640
18.0;450;-574;?;-768.0;-15;-37;730
1.0;330;-788;-68.0;-704.0;-63;35;778
-35.0;-135;-943;1.0;-716.0;-111;27;?
-22.0;-6;-696;21.0;-767.0;59;14;586
-48.0;84;-428;97.0;-680.0;135;37;363
2.0;100;-316;-31.0;-671.0;36;-42;634
-1.0;86;?;64.0;-678.0;12;-48;695
59.0;70;-33;140.0;-736.0;33;?;619
51.0;92;9;158.0;-776.0;24;51;684
27.0;24;-38;248.0;-758.0;14;137;652
5.0;5;-33;112.0;-711.0;0;250;674
65.0;-8;5;204.0;-740.0;3;729;678
-59.0;-27;27;316.0;-672.0;8;906;?
-279.0;?;43;323.0;-781.0;12;875;671
-459.0;-43;61;?;-774.0;24;1457;665
-404.0;?;53;316.0;-689.0;20;1033;666
-428.0;43;44;283.0;-671.0;18;-541;656
-329.0;53;50;257.0;?;19;-876;663
-457.0;?;13;227.0;-722.0;17;-653;672
-549.0;55;19;208.0;-777.0;17;-833;669
-465.0;14;83;194.0;-750.0;16;-637;672
-123.0;-37;?;145.0;-749.0;12;-556;672
?;-44;23;111.0;?;19;-650;664
-453.0;-81;32;164.0;-769.0;24;-458;670
-641.0;-63;-23;137.0;-779.0;11;-603;688
-559.0;-15;-32;169.0;-764.0;12;?;676
-510.0;-1;5;214.0;-752.0;18;-741;664
-586.0;16;-36;5.0;-730.0;?;-859;669
-716.0;?;-46;17.0;-750.0;21;-888;660
-674.0;-11;-7;20.0;-730.0;28;-598;658
-563.0;-26;-7;204.0;-760.0;24;-408;660
-548.0;-39;-60;494.0;-737.0;15;-839;670
-498.0;-32;-69;303.0;-773.0;11;-437;679
-413.0;-36;-31;117.0;-797.0;14;372;673
-354.0;-37;-41;21.0;-813.0;13;76;671
-339.0;-21;-32;?;-839.0;19;331;665
-250.0;-44;-8;27.0;-802.0;21;715;658
-295.0;-38;-16;27.0;-779.0;17;777;663
-331.0;-58;-4;12.0;-757.0;17;626;660
-386.0;-84;11;34.0;-730.0;7;0;674
-402.0;-54;-34;47.0;-714.0;6;6;681
-277.0;-99;-66;54.0;-738.0;14;66;664
-306.0;-88;-80;24.0;-730.0;4;-46;?
-223.0;-150;-217;1.0;?;-5;8;674
-214.0;?;-371;66.0;-780.0;-23;21;727
-169.0;-391;-428;165.0;-760.0;-47;65;713
-146.0;?;-581;173.0;-758.0;94;?;473
-407.0;144;-570;40.0;-766.0;336;13;548
-168.0;1348;74;?;-786.0;305;37;646
88.0;2036;762;74.0;-755.0;?;?;645
-73.0;1898;548;89.0;-775.0;?;32;657
-48.0;1451;18;17.0;-747.0;37;-44;428
154.0;911;-86;-25.0;-785.0;54;-17;344
16.0;619;-173;-58.0;-772.0;-3;-2;?
-36.0;538;-148;16.0;-814.0;-56;-49;435
-103.0;?;-298;121.0;-764.0;-3;?;464
-104.0;878;-596;115.0;-822.0;28;23;?
-48.0;670;-518;109.0;-772.0;-119;-22;827
-37.0;569;-501;132.0;-880.0;-164;-15;861
56.0;1110;-543;136.0;-635.0;72;14;785
79.0;1411;-654;149.0;-760.0;220;-6;895
123.0;1328;-462;107.0;-818.0;144;26;669
96.0;1618;-154;61.0;-857.0;139;52;145
65.0;1594;-165;82.0;-826.0;136;-10;?
?;1452;?;106.0;-895.0;110;-23;249
-28.0;1847;-302;170.0;-1051.0;192;-2;68
35.0;692;395;294.0;-964.0;-84;-40;550
6.0;-707;1542;420.0;-919.0;-520;-69;1162
-26.0;-423;1190;537.0;-926.0;-384;-74;1005
-18.0;-339;344;?;-891.0;-58;-57;735
13.0;-227;28;776.0;-888.0;19;-21;671
24.0;-18;36;624.0;-811.0;13;-56;666
-23.0;-90;78;436.0;-810.0;21;-66;680
17.0;-37;61;274.0;-760.0;17;-26;672
23.0;-60;68;205.0;?;19;-36;676
-14.0;-61;70;185.0;?;19;-36;676
-12.0;-27;4;80.0;-750.0;18;-18;670
18.0;-27;-42;128.0;-760.0;20;-10;670
?;-22;12;189.0;-758.0;19;-16;666
-81.0;-13;46;289.0;-751.0;20;6;658
-47.0;-15;45;292.0;-760.0;20;3;660
-53.0;-14;47;306.0;-763.0;20;-67;660
-99.0;-23;4;452.0;-766.0;20;-78;?
-68.0;-25;-16;416.0;-766.0;19;?;660
61.0;-29;-11;379.0;-780.0;21;-56;658
56.0;-36;-23;386.0;-753.0;23;-8;658
0.0;-46;-21;385.0;-765.0;22;-25;660
14.0;-49;?;417.0;-805.0;22;-28;659
12.0;-7;-7;985.0;-810.0;18;-18;666
-54.0;8;5;983.0;-818.0;15;-34;672
-205.0;12;-3;1010.0;-820.0;18;-2;665
-194.0;40;-12;632.0;-820.0;21;54;657
-154.0;36;-10;?;-841.0;21;37;658
?;35;9;214.0;-872.0;17;5;666
-163.0;38;14;281.0;-880.0;16;10;668
-256.0;34;11;347.0;-879.0;17;-28;667
-242.0;37;12;384.0;-884.0;17;46;668
-218.0;36;12;319.0;-899.0;17;154;667
-119.0;36;12;321.0;-840.0;17;147;668
-106.0;36;11;386.0;-826.0;17;154;668
-22.0;35;13;312.0;-808.0;17;66;667
-13.0;44;10;449.0;-792.0;16;-4;668
72.0;28;14;470.0;-782.0;?;27;667
-225.0;45;8;432.0;-729.0;16;14;668
-184.0;59;-20;395.0;-734.0;11;16;673
-383.0;35;-24;423.0;-701.0;11;19;674
13.0;106;-19;428.0;-728.0;11;?;672
246.0;-22;-22;412.0;-710.0;12;24;674
200.0;148;-21;423.0;-688.0;10;40;672
213.0;-3;-20;418.0;-672.0;12;9;674
-226.0;10;-21;379.0;-671.0;?;-43;674
-384.0;416;-17;403.0;-644.0;5;11;673
-303.0;-1938;-136;426.0;-647.0;63;61;?
-160.0;-3735;-349;458.0;-593.0;170;0;596
-180.0;-3308;306;372.0;-607.0;189;18;614
-126.0;-3026;973;385.0;-560.0;42;63;815
-109.0;-2159;728;393.0;-561.0;-137;-15;963
-225.0;-1984;707;357.0;-525.0;-160;-18;964
-191.0;-2113;635;377.0;-521.0;-139;42;980
-96.0;-2095;849;380.0;-521.0;-167;21;955
-32.0;-1974;432;433.0;?;-93;38;956
-58.0;-1426;-195;451.0;-557.0;363;32;521
-143.0;-341;1130;423.0;-557.0;388;-14;65
-161.0;1392;1576;370.0;-600.0;-376;30;636
-147.0;857;494;369.0;-601.0;-308;-13;879
-114.0;-205;170;391.0;-619.0;128;31;551
-122.0;189;280;377.0;-597.0;0;64;629
-114.0;96;?;375.0;-624.0;?;?;687
-134.0;68;161;383.0;-704.0;26;-12;681
-150.0;146;132;410.0;-699.0;-3;-153;691
-109.0;73;110;452.0;-628.0;?;-58;679
-154.0;131;134;483.0;-650.0;3;-249;?
-125.0;92;104;586.0;-677.0;13;-1;684
-117.0;25;22;577.0;-646.0;15;-171;681
-98.0;-23;10;552.0;-641.0;21;-2204;672
-99.0;5;3;593.0;-630.0;16;-2440;674
-39.0;34;-5;?;-679.0;15;-350;669
30.0;36;-22;165.0;-672.0;26;-283;661
57.0;?;-12;25.0;-673.0;11;-287;678
23.0;37;14;70.0;-655.0;15;-347;674
-38.0;22;-14;2.0;-646.0;23;-96;660
-48.0;-3;-37;117.0;-643.0;20;62;660
-27.0;12;-30;69.0;-591.0;23;9;658
-63.0;3;-32;103.0;-565.0;21;30;660
245.0;2;-32;?;-558.0;21;29;660
595.0;24;-36;148.0;-480.0;24;20;656
16.0;-97;-8;128.0;-512.0;12;31;669
?;-226;18;?;-474.0;14;23;671
-116.0;-163;8;97.0;-453.0;7;28;675
-124.0;-195;12;42.0;-457.0;13;26;672
-107.0;-206;13;23.0;?;16;25;?
-86.0;-122;6;17.0;-430.0;-7;27;683
-49.0;-327;25;88.0;-441.0;?;?;650
37.0;166;-40;76.0;-439.0;-85;27;721
64.0;781;-274;44.0;-443.0;-226;26;743
-11.0;639;-482;100.0;-430.0;-64;27;615
-12.0;631;-366;164.0;-396.0;-2;28;673
116.0;674;-28;153.0;-398.0;-42;6;752
60.0;1200;70;136.0;-390.0;-21;-10;689
27.0;1340;-69;61.0;-408.0;14;3;662
-8.0;1172;-59;37.0;-405.0;271;5;499
19.0;?;158;69.0;-392.0;74;6;640
17.0;800;234;61.0;-385.0;-533;9;1071
32.0;35;52;138.0;-370.0;-213;-1;772
58.0;-336;-13;237.0;-372.0;101;31;?
46.0;-450;-108;358.0;-367.0;-72;38;667
11.0;-10;-246;399.0;-409.0;42;-12;581
11.0;297;-176;414.0;-390.0;54;-14;589
26.0;328;-167;453.0;-433.0;35;-3;611
17.0;326;-178;480.0;-437.0;69;-7;577
13.0;370;-154;474.0;-446.0;20;5;638
19.0;472;-46;499.0;-455.0;43;?;650
0.0;257;-130;?;-460.0;22;-26;661
-85.0;-21;-100;524.0;-516.0;195;-16;607
-110.0;94;391;433.0;-511.0;396;7;566
-94.0;-4;165;462.0;-489.0;-312;-12;1045
-56.0;-206;?;354.0;-479.0;-966;-27;1497
-82.0;-66;14;85.0;-514.0;-492;?;1134
-74.0;-1;?;100.0;-512.0;29;-27;665
-115.0;-72;71;168.0;-518.0;?;-70;642
?;-87;-4;302.0;-512.0;12;-88;668
-116.0;-88;-31;?;-510.0;?;-36;650
-53.0;-75;-13;370.0;-500.0;11;-90;667
-28.0;-49;-8;370.0;-510.0;17;-160;657
-76.0;-33;-13;485.0;-489.0;17;-270;?
-67.0;-7;-42;494.0;-518.0;17;-542;657
-54.0;-11;-15;?;-533.0;16;-778;653
-49.0;-6;23;350.0;-512.0;22;-1136;655
-99.0;38;15;326.0;-532.0;?;-1834;652
-112.0;59;16;277.0;-512.0;18;-2658;652
-126.0;67;35;285.0;-510.0;18;-3011;654
-188.0;67;35;338.0;-510.0;18;-1930;654
-124.0;62;31;327.0;-503.0;17;-384;654
-9.0;76;38;345.0;-499.0;18;-152;653
-38.0;38;25;366.0;-505.0;?;577;655
-219.0;?;?;344.0;-521.0;21;1891;655
-291.0;-35;-12;312.0;-509.0;20;2063;652
-226.0;-27;-32;273.0;-538.0;16;2348;656
-124.0;-14;-10;264.0;-530.0;21;2581;654
-142.0;-25;6;246.0;-550.0;19;1703;655
?;-10;-2;375.0;-514.0;14;609;658
-358.0;32;2;513.0;-491.0;17;262;655
-294.0;25;1;444.0;-504.0;?;267;656
-106.0;24;0;322.0;-525.0;16;101;?
-159.0;30;4;291.0;-526.0;17;74;655
-146.0;14;-13;339.0;-522.0;16;21;656
-98.0;3;-41;216.0;-530.0;14;-93;660
-54.0;6;-23;181.0;-511.0;15;-50;658
-52.0;-5;23;184.0;-545.0;18;-34;656
-45.0;?;26;132.0;-524.0;13;-41;663
-97.0;17;7;139.0;-505.0;14;7;660
-151.0;45;-3;136.0;-505.0;15;?;656
-140.0;6;6;89.0;-489.0;15;?;655
-151.0;-11;11;?;-509.0;17;67;652
-144.0;35;12;4.0;-510.0;15;67;656
-102.0;44;16;-8.0;-508.0;14;67;656
-283.0;-1;-20;-27.0;-479.0;16;66;654
-327.0;-15;-22;18.0;-495.0;18;69;657
3.0;0;24;60.0;-512.0;20;61;653
-59.0;6;?;54.0;?;20;33;646
-86.0;6;-74;37.0;-500.0;20;17;648
-98.0;4;-77;-19.0;-488.0;20;16;649
-34.0;8;-77;-79.0;?;20;17;647
17.0;1;?;-71.0;-508.0;19;15;649
-93.0;11;-82;-39.0;-498.0;21;18;646
-92.0;0;-68;8.0;-481.0;19;15;649
-65.0;-34;?;10.0;-479.0;15;16;658
-93.0;-10;-11;9.0;-488.0;21;23;650
-76.0;-15;-25;-30.0;-499.0;25;-3;647
-85.0;-18;9;-19.0;-510.0;22;14;651
-97.0;?;24;-32.0;-500.0;21;17;649
-29.0;-7;9;-13.0;-499.0;20;-37;?
3.0;-15;-19;-14.0;-476.0;23;-36;647
93.0;-14;-23;-20.0;-473.0;23;?;645
106.0;-16;-20;-21.0;-473.0;23;-35;646
125.0;-15;-21;-14.0;-447.0;23;-35;645
93.0;-15;-22;-10.0;-483.0;23;-29;646
12.0;-15;-20;-8.0;-464.0;?;-1;646
-21.0;-15;17;-19.0;-475.0;27;16;644
-38.0;-13;34;-12.0;-467.0;?;20;643
13.0;-22;-9;-18.0;-506.0;22;4;647
45.0;-23;-15;?;-501.0;18;-2;651
?;-14;2;-19.0;-501.0;19;8;651
26.0;-15;1;-40.0;-513.0;19;7;652
-9.0;-7;20;-8.0;-491.0;22;15;654
-45.0;-1;24;-4.0;-490.0;23;20;653
-5.0;-10;24;?;-520.0;22;12;654
22.0;5;16;-12.0;-499.0;23;28;651
10.0;14;0;19.0;-515.0;21;49;?
3.0;-5;12;29.0;-527.0;16;?;654
37.0;-6;13;10.0;-506.0;16;46;654
33.0;?;10;-27.0;-535.0;16;47;653
1.0;-6;14;-12.0;?;16;48;654
7.0;-4;10;-4.0;-532.0;16;45;653
14.0;-5;13;?;?;16;48;654
35.0;?;12;-18.0;-493.0;16;47;654
20.0;-5;9;-12.0;-526.0;?;44;653
9.0;-4;18;-18.0;-514.0;16;57;654
9.0;-7;0;-30.0;-518.0;17;10;652
18.0;0;29;-30.0;-511.0;15;-24;656
19.0;4;?;-30.0;-510.0;18;12;657
27.0;-14;-42;-16.0;-500.0;22;8;650
28.0;-10;1;?;-510.0;18;2;653
23.0;11;?;-16.0;-501.0;20;20;651
20.0;14;-24;-17.0;-520.0;21;-2;650
9.0;2;10;-5.0;-492.0;16;-29;655
4.0;8;-2;-2.0;-497.0;18;-22;?
8.0;7;0;-23.0;-513.0;18;-23;654
21.0;-23;13;-56.0;-523.0;17;-40;653
17.0;-9;-1;-43.0;?;20;-46;650
0.0;11;-15;-19.0;-519.0;23;-41;650
0.0;0;-5;-28.0;-500.0;21;-46;649
7.0;-17;0;-31.0;-504.0;17;-42;653
10.0;-17;-10;-29.0;-534.0;15;-42;660
0.0;33;5;-48.0;-511.0;20;-52;653
?;54;18;-40.0;-511.0;24;3;646
-9.0;36;1;-19.0;-500.0;18;49;?
16.0;?;-12;-22.0;-520.0;16;28;656
?;5;-10;-40.0;-520.0;20;17;650
-4.0;5;?;-27.0;-519.0;20;17;650
5.0;8;-12;-18.0;-508.0;20;16;650
-4.0;-5;0;-26.0;-512.0;19;18;651
31.0;-21;18;-43.0;-504.0;17;15;655
6.0;-7;6;-39.0;-506.0;19;19;652
-14.0;15;-10;-37.0;-522.0;21;?;648
1.0;-1;-10;-26.0;-515.0;21;27;653
-9.0;-22;-19;-41.0;?;23;27;652
-1.0;-26;-20;-30.0;-506.0;23;26;651
-1.0;-24;-25;-45.0;-504.0;24;28;651
17.0;-27;-13;-42.0;-497.0;22;22;653
0.0;-35;23;-39.0;-509.0;15;-14;658
10.0;-11;7;-40.0;-501.0;19;?;653
17.0;16;-7;-49.0;-499.0;23;16;652
5.0;3;19;-49.0;-520.0;16;-8;655
-8.0;-3;14;-49.0;-510.0;16;-40;653
17.0;6;?;-34.0;-522.0;17;-32;654
12.0;-5;-10;-23.0;-516.0;16;-44;656
18.0;-22;11;-45.0;-512.0;18;-47;655
21.0;-29;4;-34.0;-521.0;14;-34;657
8.0;-10;4;?;-519.0;17;-38;656
29.0;10;16;-42.0;-517.0;21;-25;652
13.0;?;24;-37.0;?;17;-1;?
9.0;5;23;-44.0;?;17;-3;652
8.0;8;-13;-23.0;-497.0;16;-12;656
18.0;0;-30;-35.0;-514.0;14;?;659
9.0;18;-2;-33.0;-521.0;17;-9;656
27.0;3;13;-37.0;-519.0;15;-21;656
17.0;?;12;-49.0;-520.0;14;-33;658
20.0;-6;22;?;-520.0;18;-24;656
24.0;-11;18;-59.0;-519.0;17;-27;656
10.0;-13;-11;-48.0;-510.0;17;2;655
20.0;2;-25;-47.0;?;18;21;656
?;-11;-16;-26.0;-526.0;17;16;654
18.0;-13;3;-37.0;-534.0;15;15;653
22.0;4;2;-51.0;-503.0;15;-11;658
24.0;15;-12;-45.0;-514.0;19;-11;655
?;9;9;-38.0;-504.0;18;6;654
?;-21;25;-42.0;-521.0;16;-24;651
26.0;-19;7;-36.0;-490.0;19;-42;647
29.0;-5;?;-51.0;-451.0;20;2;650
11.0;3;36;-32.0;-461.0;23;18;648
17.0;45;-6;-46.0;-491.0;24;-12;650
18.0;10;8;-41.0;-454.0;20;2;654
27.0;-39;19;-49.0;-459.0;14;22;656
26.0;-16;0;-20.0;-460.0;16;14;655
16.0;-5;37;-32.0;-459.0;?;17;656
8.0;-5;38;-60.0;-453.0;23;17;?
12.0;-5;-4;-56.0;-467.0;17;16;651
34.0;0;-7;-36.0;-452.0;16;16;651
?;5;3;-30.0;-471.0;18;18;654
17.0;-8;0;-30.0;-459.0;18;15;651
17.0;-4;1;-32.0;-474.0;22;17;652
?;-11;-8;?;-467.0;20;11;654
39.0;-32;-3;-43.0;-472.0;15;-27;654
34.0;-3;40;-46.0;-462.0;17;-33;657
38.0;-25;30;-45.0;-459.0;20;-38;651
21.0;-37;-2;-32.0;-465.0;22;-9;646
17.0;16;1;-29.0;-488.0;20;47;652
27.0;0;-18;-32.0;?;14;14;654
18.0;2;-7;-20.0;-460.0;15;12;654
19.0;-6;36;-40.0;-480.0;22;38;650
?;-4;16;?;-478.0;23;19;648
27.0;41;-26;-52.0;-450.0;22;32;650
26.0;36;-21;-44.0;-476.0;22;27;650
?;21;-1;-33.0;-472.0;18;-18;653
24.0;-9;-5;-53.0;-465.0;16;-24;656
38.0;-10;-14;-42.0;-479.0;13;-34;?
36.0;-26;-6;-28.0;-467.0;17;-41;656
27.0;-14;1;-31.0;-468.0;22;-23;653
19.0;45;1;-25.0;-451.0;18;-44;652
30.0;12;-7;-17.0;-447.0;17;-50;656
37.0;23;-21;-28.0;-422.0;20;-10;652
37.0;21;-6;-29.0;-427.0;20;10;648
20.0;-22;35;-32.0;-445.0;18;-33;651
26.0;11;27;-12.0;-461.0;15;-62;657
18.0;17;-19;-27.0;-430.0;16;-26;?
28.0;-10;-19;-40.0;-460.0;21;-10;649
24.0;-19;15;-40.0;-439.0;22;-16;650
21.0;-4;21;-41.0;-465.0;22;22;651
23.0;3;7;-49.0;-463.0;19;49;650
24.0;-16;1;-39.0;-451.0;14;35;654
32.0;-16;1;-40.0;-444.0;14;36;654
20.0;-13;0;-23.0;-448.0;14;39;654
44.0;-18;2;-28.0;-456.0;15;34;653
20.0;-11;-1;-42.0;-453.0;14;40;654
35.0;-20;3;-37.0;-461.0;16;31;652
44.0;-23;-1;-20.0;-461.0;20;16;648
14.0;3;-10;-34.0;?;19;8;653
14.0;3;6;-34.0;?;20;2;657
36.0;?;10;-30.0;-460.0;21;31;650
19.0;?;-7;-14.0;-459.0;20;46;650
27.0;-19;-9;-17.0;-460.0;19;18;657
26.0;-25;2;-39.0;-440.0;20;7;655
?;-24;?;-49.0;-449.0;21;24;650
?;-37;14;-49.0;-440.0;17;34;652
16.0;-10;-23;-49.0;-455.0;18;1;654
-5.0;25;-3;-48.0;-473.0;21;-11;649
9.0;10;23;-54.0;-443.0;18;11;649
18.0;6;0;?;-442.0;17;6;658
23.0;8;0;-36.0;-454.0;16;5;659
24.0;-8;-12;-36.0;-435.0;20;10;649
15.0;11;-21;-34.0;-446.0;21;2;649
30.0;4;18;-32.0;-454.0;17;12;652
39.0;-29;16;-20.0;-419.0;16;1;653
27.0;-14;-10;?;-422.0;18;-3;656
28.0;-4;-1;-58.0;-450.0;19;42;652
10.0;-12;?;-37.0;-440.0;19;26;653
27.0;-20;15;-43.0;-440.0;20;-9;652
?;-24;?;-11.0;-441.0;18;2;653
27.0;-13;-26;-39.0;-462.0;?;-7;661
2.0;-15;-21;-40.0;?;15;-23;660
-2.0;-18;-3;-28.0;-440.0;16;5;654
17.0;6;17;-26.0;-433.0;17;53;653
-5.0;19;23;-60.0;-423.0;18;47;654
5.0;15;25;-32.0;-441.0;18;54;654
13.0;15;19;-33.0;-397.0;18;36;654
19.0;6;1;-29.0;-436.0;16;-22;652
17.0;-3;3;-51.0;-454.0;17;?;652
23.0;-6;-12;-29.0;-427.0;?;-56;653
24.0;-4;7;-35.0;-438.0;19;-32;654
0.0;-28;19;-52.0;-440.0;17;40;?
16.0;-55;0;-54.0;-439.0;16;-15;653
2.0;-18;1;-61.0;-459.0;19;-63;650
9.0;10;-22;-51.0;-450.0;22;-42;648
-1.0;-22;10;-32.0;-440.0;24;-17;647
3.0;-38;40;-30.0;-439.0;25;?;648
16.0;-36;?;-30.0;-442.0;25;-25;648
13.0;-33;31;-29.0;-451.0;25;-23;648
26.0;?;?;-21.0;-449.0;25;-23;650
3.0;13;-6;-44.0;-451.0;23;-14;651
16.0;-14;-28;-32.0;?;20;37;652
16.0;0;-15;-40.0;-423.0;15;80;656
25.0;32;32;-37.0;-446.0;11;37;661
17.0;24;21;-28.0;-436.0;12;-3;659
?;-2;11;-56.0;-436.0;17;7;653
16.0;-8;27;-40.0;-426.0;?;-24;652
19.0;1;41;-41.0;-417.0;21;-37;655
10.0;-18;18;-44.0;-439.0;20;-34;651
17.0;?;1;-59.0;-430.0;18;?;650
18.0;-14;11;-51.0;-430.0;18;-36;654
27.0;-21;-25;-41.0;-429.0;20;-73;652
26.0;-33;-44;-40.0;-433.0;21;-30;651
16.0;-6;2;-59.0;-420.0;20;30;654
10.0;-16;25;-47.0;-426.0;16;75;655
21.0;-19;7;-31.0;-450.0;15;106;?
28.0;16;12;-40.0;-422.0;23;104;646
26.0;17;24;-57.0;?;24;95;647
26.0;23;4;-63.0;-421.0;18;25;651
8.0;9;8;-54.0;-426.0;15;19;652
26.0;-41;9;-66.0;-424.0;16;32;648
33.0;?;17;-39.0;-435.0;15;?;651
20.0;5;22;-47.0;-465.0;18;-3;658
11.0;-34;-10;-45.0;-446.0;25;-2;654
15.0;1;16;?;-447.0;20;?;653
?;3;2;-43.0;-480.0;?;-6;654
36.0;-34;-19;-52.0;-481.0;16;6;657
18.0;-24;0;-32.0;-513.0;16;40;659
28.0;-25;-21;-21.0;-519.0;18;36;656
37.0;-17;-10;-20.0;-523.0;13;41;655
31.0;-20;-20;-40.0;-528.0;9;47;657
6.0;-8;25;-40.0;-518.0;15;-11;652
13.0;-61;38;-25.0;-515.0;7;-8;647
22.0;-16;53;-30.0;-485.0;13;38;648
26.0;-28;48;-58.0;-496.0;12;-1;649
11.0;-120;6;-56.0;-541.0;6;-19;640
14.0;513;215;-55.0;-532.0;10;-6;678
24.0;1325;44;-8.0;-556.0;-118;-23;778
24.0;2508;-218;-37.0;-518.0;-42;-3;724
6.0;3327;-2;-37.0;-567.0;145;-10;634
33.0;3577;42;-55.0;-532.0;72;-44;708
20.0;3904;25;-53.0;-580.0;63;4;723
35.0;1992;36;-47.0;-571.0;-8;13;720
36.0;671;-1;-44.0;-600.0;-110;-11;?
27.0;1085;?;-3.0;-578.0;-64;0;735
37.0;976;11;10.0;-571.0;-84;-15;742
20.0;997;12;0.0;-521.0;-84;-15;743
17.0;208;6;27.0;-555.0;2;-5;687
33.0;?;-4;80.0;-573.0;61;-28;635
?;-3;7;85.0;-557.0;-9;9;703
9.0;-152;?;110.0;-573.0;26;-43;668
11.0;-49;-1;136.0;-656.0;87;-91;609
31.0;-81;-29;182.0;-619.0;3;-110;?
27.0;-113;-40;294.0;-599.0;9;-176;698
20.0;-103;3;330.0;-625.0;-88;-12;?
25.0;-149;46;321.0;-573.0;-91;-396;783
27.0;-134;?;321.0;-579.0;?;-653;622
28.0;-135;36;307.0;-570.0;40;-158;654
10.0;-61;59;275.0;-590.0;12;-101;671
18.0;6;16;276.0;-578.0;28;28;654
-19.0;-15;31;217.0;-564.0;19;?;677
-17.0;-18;8;123.0;-536.0;26;-821;665
-31.0;10;?;50.0;-559.0;?;-1185;663
-48.0;5;24;66.0;-547.0;15;-1182;670
-58.0;?;32;72.0;-494.0;16;-1365;669
-88.0;11;-25;?;-466.0;7;-1317;677
-107.0;-15;-65;244.0;-493.0;7;-1312;681
-80.0;-4;-97;445.0;-432.0;14;-1372;668
-90.0;13;-95;261.0;-434.0;22;-1376;658
-83.0;15;-98;342.0;-418.0;20;-1366;660
-91.0;24;-102;284.0;-432.0;19;-1033;660
?;-55;-111;136.0;-400.0;12;-1153;661
-332.0;-52;-193;318.0;-387.0;-35;-1661;677
-417.0;61;-271;264.0;-516.0;1;-1500;697
-330.0;850;-610;119.0;-411.0;-39;-1725;769
-120.0;1580;-998;160.0;-476.0;-288;-1517;960
-141.0;?;-991;106.0;-505.0;-335;?;1006
-224.0;2377;-1390;159.0;-551.0;-109;280;788
-222.0;3308;-1971;297.0;-484.0;63;-151;780
-120.0;3818;-1524;143.0;-519.0;110;179;887
-123.0;3547;-1865;97.0;-426.0;102;17;866
-241.0;3597;-1802;-79.0;-416.0;104;-12;868
?;5806;878;?;-428.0;13;9;794
-383.0;?;1672;-19.0;-454.0;-194;-30;?
-450.0;2033;583;15.0;-431.0;-144;13;465
-278.0;25;27;22.0;-440.0;-61;-31;275
-116.0;-320;-985;-20.0;-413.0;-110;-78;317
-244.0;796;-1425;-56.0;-410.0;-22;?;314
-348.0;1261;-1349;-42.0;-380.0;-11;?;303
-214.0;1532;-1117;-28.0;-423.0;-23;-16;467
-219.0;1306;-233;-27.0;-448.0;-6;-26;430
-138.0;1755;-1121;-91.0;-470.0;-86;?;700
-168.0;3656;-2988;-77.0;-480.0;57;-59;1381
-218.0;?;-2482;4.0;-504.0;679;-206;1537
-69.0;2836;-1247;21.0;-560.0;1665;-599;1385
3.0;1511;123;-39.0;-732.0;?;-1001;1236
-29.0;-883;1878;-13.0;-778.0;541;-1379;1025
-181.0;?;2987;-78.0;-634.0;565;-2314;118
-157.0;-1350;3245;-105.0;-509.0;863;-3324;392
-11.0;-487;?;?;-753.0;-724;-5133;2062
-44.0;-365;1240;-41.0;-712.0;-504;-6903;1489
-100.0;-307;378;97.0;-532.0;229;-6068;584
9.0;-68;71;143.0;-530.0;?;-7085;788
-3.0;89;130;355.0;-550.0;103;-5001;618
54.0;44;118;?;-429.0;27;1449;675
48.0;32;59;307.0;-467.0;16;2152;688
