InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
410.0;434.0;-482.0;16;123.0;-29;101.0;199.0;22.0;-392.0;-251.0
408.0;429.0;-489.0;17;138.0;-29;107.0;235.0;33.0;-429.0;-247.0
405.0;425.0;-496.0;18;160.0;-29;128.0;277.0;44.0;-456.0;-232.0
408.0;421.0;-499.0;?;163.0;-29;162.0;312.0;56.0;-473.0;-216.0
420.0;415.0;-506.0;19;146.0;-29;201.0;353.0;60.0;-479.0;-204.0
454.0;408.0;-510.0;16;103.0;-29;?;401.0;54.0;-471.0;-194.0
499.0;401.0;-516.0;12;39.0;-29;275.0;446.0;47.0;-455.0;-177.0
547.0;396.0;-524.0;10;-46.0;-29;?;473.0;43.0;-432.0;-156.0
581.0;395.0;-523.0;10;-111.0;-30;342.0;486.0;40.0;-415.0;-136.0
608.0;402.0;-520.0;?;-156.0;-30;?;484.0;35.0;-399.0;-123.0
622.0;408.0;-518.0;9;?;-30;384.0;476.0;24.0;?;-114.0
631.0;413.0;-514.0;8;-193.0;?;393.0;465.0;11.0;-360.0;-106.0
630.0;421.0;-513.0;?;-191.0;-28;398.0;453.0;-4.0;-352.0;-102.0
632.0;429.0;-512.0;9;-184.0;-25;405.0;442.0;-13.0;-346.0;-98.0
633.0;435.0;-510.0;10;-180.0;-26;415.0;434.0;-14.0;?;-91.0
633.0;444.0;-507.0;10;-173.0;-24;426.0;429.0;-7.0;-341.0;-85.0
?;453.0;-501.0;10;-161.0;-15;437.0;425.0;0.0;-337.0;-80.0
621.0;463.0;-495.0;10;-144.0;-12;443.0;421.0;5.0;-332.0;-76.0
613.0;475.0;-488.0;10;-126.0;-13;444.0;413.0;10.0;-326.0;-73.0
606.0;486.0;-481.0;10;-109.0;-7;?;403.0;12.0;-323.0;-74.0
596.0;501.0;-474.0;10;-83.0;-2;436.0;384.0;12.0;-323.0;-74.0
576.0;513.0;-460.0;10;-43.0;-3;439.0;358.0;10.0;-318.0;-73.0
550.0;523.0;-451.0;10;6.0;-3;?;328.0;9.0;-314.0;-62.0
529.0;528.0;-450.0;10;68.0;-5;470.0;298.0;18.0;-314.0;-41.0
512.0;532.0;-451.0;10;141.0;-11;493.0;277.0;28.0;-313.0;-22.0
495.0;534.0;-449.0;11;234.0;-17;508.0;262.0;29.0;-305.0;-9.0
?;538.0;-450.0;11;330.0;-17;514.0;249.0;23.0;-293.0;-1.0
471.0;539.0;-452.0;11;417.0;-12;517.0;238.0;13.0;-272.0;5.0
467.0;540.0;-457.0;12;480.0;-10;518.0;237.0;3.0;-229.0;10.0
465.0;545.0;?;13;507.0;-10;518.0;232.0;-6.0;-178.0;13.0
459.0;546.0;-460.0;13;465.0;-9;519.0;227.0;-11.0;-132.0;16.0
450.0;546.0;-467.0;14;349.0;-9;518.0;220.0;?;-97.0;17.0
425.0;546.0;-470.0;15;210.0;-9;514.0;200.0;-12.0;-70.0;13.0
?;548.0;-475.0;15;121.0;-7;505.0;174.0;-10.0;-34.0;5.0
358.0;547.0;-477.0;12;?;-6;491.0;156.0;-4.0;6.0;-3.0
328.0;549.0;-481.0;11;44.0;-5;470.0;136.0;10.0;37.0;-11.0
306.0;547.0;-484.0;12;15.0;-5;440.0;122.0;31.0;48.0;-22.0
290.0;549.0;-494.0;15;-2.0;-6;403.0;129.0;54.0;31.0;-39.0
278.0;547.0;?;17;-45.0;-6;360.0;152.0;86.0;-6.0;-46.0
275.0;545.0;-504.0;18;-92.0;-6;326.0;?;126.0;-40.0;-49.0
293.0;544.0;-507.0;21;-76.0;-6;318.0;177.0;157.0;-63.0;-57.0
322.0;541.0;-509.0;27;-26.0;-6;?;180.0;178.0;-73.0;-58.0
362.0;540.0;-509.0;32;58.0;-5;337.0;174.0;189.0;-71.0;?
406.0;540.0;-507.0;37;148.0;-5;339.0;164.0;181.0;-68.0;?
441.0;540.0;-507.0;39;239.0;-5;329.0;154.0;154.0;-69.0;-97.0
469.0;540.0;-502.0;38;342.0;-5;315.0;147.0;120.0;-72.0;-106.0
489.0;542.0;-500.0;36;445.0;-5;310.0;145.0;89.0;?;-110.0
499.0;545.0;-492.0;27;535.0;-4;315.0;147.0;66.0;-81.0;-112.0
504.0;550.0;-481.0;19;598.0;-4;321.0;153.0;49.0;-89.0;-114.0
511.0;557.0;-472.0;19;639.0;-2;?;160.0;33.0;-98.0;-117.0
517.0;562.0;-469.0;20;666.0;0;326.0;167.0;18.0;-104.0;-121.0
521.0;568.0;-460.0;18;682.0;?;325.0;169.0;6.0;-108.0;-125.0
527.0;572.0;-456.0;?;686.0;8;323.0;?;-1.0;-110.0;-128.0
532.0;576.0;-447.0;18;686.0;11;317.0;168.0;1.0;-109.0;-127.0
537.0;579.0;-440.0;17;680.0;12;308.0;160.0;11.0;-109.0;-124.0
539.0;583.0;-430.0;17;662.0;12;296.0;149.0;24.0;-104.0;-126.0
534.0;584.0;-421.0;17;636.0;11;280.0;132.0;37.0;-94.0;-130.0
525.0;585.0;-410.0;17;603.0;9;264.0;109.0;52.0;-74.0;-126.0
519.0;591.0;-405.0;?;579.0;7;263.0;91.0;66.0;-53.0;?
517.0;589.0;-403.0;17;561.0;6;272.0;?;82.0;-34.0;-110.0
513.0;584.0;-413.0;17;541.0;3;285.0;74.0;100.0;-15.0;-99.0
513.0;574.0;-425.0;17;518.0;-4;298.0;81.0;112.0;-1.0;-91.0
512.0;569.0;-437.0;17;479.0;-9;306.0;92.0;116.0;3.0;-85.0
503.0;559.0;?;17;430.0;-13;315.0;103.0;115.0;-3.0;-78.0
490.0;554.0;-462.0;18;379.0;-15;326.0;115.0;114.0;-15.0;-70.0
474.0;549.0;-469.0;18;327.0;-14;337.0;131.0;110.0;-29.0;-62.0
459.0;542.0;-476.0;18;280.0;?;345.0;147.0;107.0;-41.0;-55.0
439.0;539.0;-487.0;18;237.0;-16;350.0;?;102.0;-49.0;-49.0
426.0;535.0;-491.0;20;209.0;-15;351.0;169.0;98.0;-54.0;-46.0
415.0;529.0;-494.0;19;191.0;-14;350.0;176.0;91.0;?;-46.0
408.0;522.0;-497.0;18;172.0;-12;346.0;185.0;83.0;-63.0;-46.0
408.0;514.0;-498.0;19;158.0;?;?;190.0;74.0;-67.0;-50.0
417.0;506.0;-501.0;15;150.0;-12;?;190.0;58.0;-69.0;-64.0
437.0;501.0;-506.0;?;?;-12;316.0;188.0;42.0;?;-82.0
462.0;497.0;-510.0;10;175.0;-12;302.0;175.0;31.0;-52.0;-93.0
496.0;494.0;-518.0;12;227.0;-12;298.0;156.0;23.0;-38.0;-100.0
521.0;491.0;-517.0;27;303.0;-12;305.0;141.0;26.0;-21.0;-94.0
543.0;488.0;-518.0;39;385.0;-12;321.0;129.0;37.0;-9.0;-85.0
555.0;490.0;-514.0;?;449.0;-11;334.0;121.0;42.0;-11.0;-90.0
565.0;492.0;-509.0;86;494.0;-11;336.0;119.0;33.0;-24.0;-98.0
573.0;495.0;-505.0;92;529.0;-11;331.0;121.0;17.0;-45.0;-105.0
578.0;499.0;-497.0;95;554.0;?;324.0;124.0;1.0;-64.0;-109.0
581.0;502.0;-488.0;87;570.0;-11;321.0;?;-10.0;-78.0;-111.0
581.0;510.0;-479.0;83;583.0;-10;319.0;131.0;-14.0;-84.0;-113.0
580.0;517.0;-473.0;86;?;?;314.0;129.0;-16.0;-84.0;-115.0
575.0;525.0;-466.0;83;603.0;-10;306.0;124.0;-16.0;-79.0;-118.0
573.0;530.0;-462.0;80;605.0;-9;297.0;117.0;-14.0;-72.0;-124.0
570.0;535.0;-455.0;81;603.0;-9;285.0;112.0;?;-63.0;-132.0
570.0;543.0;?;78;607.0;0;273.0;108.0;-8.0;-51.0;-134.0
569.0;547.0;-449.0;76;?;5;262.0;104.0;?;-35.0;-132.0
573.0;550.0;-443.0;76;606.0;4;251.0;100.0;20.0;-17.0;-130.0
579.0;554.0;?;76;596.0;5;238.0;93.0;34.0;2.0;-133.0
585.0;559.0;-437.0;76;573.0;5;223.0;82.0;46.0;26.0;-130.0
582.0;564.0;-431.0;?;552.0;5;219.0;67.0;52.0;56.0;-129.0
579.0;570.0;-435.0;76;547.0;1;?;58.0;48.0;85.0;-130.0
?;568.0;-445.0;77;552.0;-3;232.0;51.0;?;110.0;-122.0
557.0;562.0;?;77;553.0;-6;?;52.0;45.0;119.0;-107.0
545.0;560.0;-482.0;78;?;-11;276.0;63.0;41.0;106.0;-92.0
?;556.0;-498.0;81;491.0;-15;301.0;82.0;35.0;76.0;-75.0
542.0;551.0;-513.0;83;433.0;-15;326.0;105.0;26.0;37.0;?
536.0;548.0;-523.0;86;376.0;-15;350.0;129.0;15.0;0.0;-34.0
529.0;546.0;-535.0;88;?;-15;?;154.0;1.0;-28.0;-16.0
521.0;545.0;-548.0;90;271.0;-15;392.0;172.0;-16.0;?;-2.0
516.0;542.0;-555.0;91;231.0;?;410.0;183.0;-35.0;-64.0;10.0
?;540.0;-561.0;92;199.0;-14;427.0;190.0;-56.0;-74.0;22.0
509.0;539.0;-568.0;91;172.0;-13;444.0;196.0;?;-80.0;33.0
508.0;532.0;-574.0;84;151.0;-12;461.0;203.0;-99.0;-84.0;42.0
508.0;526.0;-577.0;79;132.0;-12;476.0;204.0;-116.0;-87.0;48.0
515.0;524.0;-583.0;77;123.0;-12;491.0;202.0;-134.0;-86.0;48.0
524.0;521.0;-589.0;73;124.0;-12;506.0;200.0;-146.0;-83.0;49.0
?;516.0;-593.0;?;?;-12;?;198.0;-152.0;-78.0;52.0
552.0;512.0;-598.0;73;149.0;-12;520.0;188.0;-156.0;-71.0;56.0
572.0;508.0;-603.0;77;?;-12;523.0;?;-161.0;-64.0;64.0
586.0;505.0;-603.0;?;215.0;-12;523.0;166.0;-162.0;-59.0;80.0
597.0;509.0;-602.0;85;241.0;-12;523.0;155.0;-167.0;-57.0;89.0
607.0;510.0;-602.0;94;269.0;-11;520.0;142.0;-187.0;-59.0;87.0
612.0;512.0;-603.0;89;291.0;-11;515.0;132.0;?;-64.0;82.0
617.0;515.0;-602.0;80;314.0;-11;513.0;126.0;?;-71.0;77.0
620.0;517.0;-603.0;80;334.0;-10;514.0;123.0;-268.0;-75.0;76.0
621.0;518.0;?;82;350.0;-10;516.0;119.0;-279.0;-81.0;?
621.0;519.0;-609.0;82;355.0;-10;?;115.0;-279.0;-86.0;72.0
621.0;523.0;-612.0;82;355.0;-10;529.0;110.0;-276.0;-90.0;71.0
620.0;525.0;-615.0;81;?;-10;?;106.0;-273.0;-91.0;68.0
621.0;528.0;-618.0;81;347.0;-10;526.0;104.0;-268.0;?;59.0
622.0;526.0;-624.0;81;339.0;-10;539.0;105.0;-245.0;-81.0;42.0
622.0;529.0;-625.0;81;326.0;-10;555.0;107.0;-230.0;-72.0;28.0
621.0;533.0;-619.0;81;310.0;?;?;110.0;-216.0;-61.0;?
619.0;535.0;-617.0;82;291.0;-10;590.0;110.0;-195.0;-47.0;16.0
616.0;539.0;-614.0;82;274.0;-10;619.0;108.0;-139.0;-31.0;16.0
613.0;543.0;-612.0;82;263.0;-10;659.0;106.0;-86.0;-10.0;10.0
611.0;550.0;-602.0;83;263.0;-9;703.0;104.0;-64.0;9.0;21.0
602.0;555.0;-595.0;83;265.0;-8;733.0;101.0;-83.0;28.0;51.0
595.0;559.0;-586.0;84;268.0;-8;761.0;98.0;-103.0;43.0;90.0
589.0;566.0;-582.0;84;270.0;-8;788.0;?;-96.0;55.0;120.0
587.0;571.0;-583.0;84;275.0;-7;788.0;84.0;-92.0;62.0;124.0
585.0;578.0;-580.0;85;284.0;-7;794.0;82.0;-85.0;62.0;117.0
582.0;582.0;-580.0;85;290.0;-7;796.0;86.0;-88.0;55.0;110.0
580.0;590.0;-582.0;85;295.0;-7;793.0;90.0;-111.0;42.0;105.0
579.0;596.0;-576.0;85;293.0;-7;791.0;92.0;-127.0;28.0;99.0
580.0;?;-569.0;85;299.0;-7;788.0;93.0;-130.0;22.0;95.0
585.0;601.0;-564.0;86;305.0;-7;783.0;89.0;-133.0;13.0;92.0
593.0;600.0;-559.0;85;317.0;-6;773.0;83.0;-143.0;13.0;89.0
600.0;598.0;-552.0;85;341.0;-6;760.0;75.0;-151.0;?;88.0
610.0;591.0;-545.0;86;369.0;-6;?;66.0;?;33.0;90.0
617.0;584.0;-541.0;86;397.0;-6;730.0;56.0;-147.0;46.0;91.0
627.0;571.0;-534.0;86;424.0;-6;713.0;47.0;-146.0;60.0;93.0
637.0;560.0;-526.0;86;453.0;-4;696.0;38.0;-146.0;74.0;94.0
642.0;545.0;-518.0;86;486.0;-5;683.0;27.0;-148.0;89.0;103.0
641.0;534.0;-506.0;86;519.0;-6;676.0;16.0;-142.0;104.0;105.0
638.0;525.0;-496.0;86;550.0;-6;666.0;6.0;-127.0;116.0;110.0
635.0;509.0;-495.0;85;575.0;-6;658.0;-1.0;-109.0;124.0;114.0
634.0;497.0;-489.0;?;588.0;-6;650.0;-3.0;-95.0;127.0;113.0
634.0;483.0;-489.0;85;594.0;?;640.0;-4.0;-91.0;126.0;104.0
634.0;477.0;-481.0;85;589.0;-7;632.0;-8.0;-91.0;126.0;89.0
632.0;472.0;-474.0;90;585.0;-7;623.0;-16.0;-90.0;131.0;73.0
626.0;?;-457.0;94;585.0;-7;615.0;-25.0;-91.0;139.0;56.0
620.0;460.0;-445.0;104;581.0;-7;606.0;-36.0;-92.0;152.0;38.0
609.0;457.0;-427.0;?;576.0;-7;596.0;-48.0;-93.0;167.0;18.0
600.0;?;-405.0;133;572.0;-7;587.0;-63.0;-95.0;183.0;-4.0
588.0;447.0;-378.0;140;568.0;-7;579.0;-82.0;-95.0;201.0;-26.0
575.0;444.0;-338.0;147;573.0;-7;570.0;-98.0;-95.0;222.0;-49.0
566.0;438.0;-299.0;148;579.0;-7;562.0;-109.0;-96.0;240.0;-70.0
557.0;426.0;-258.0;148;578.0;-7;552.0;-117.0;-100.0;252.0;-91.0
?;419.0;?;148;576.0;-7;542.0;-128.0;-110.0;?;-116.0
531.0;418.0;-179.0;148;578.0;-7;531.0;-141.0;-121.0;274.0;-143.0
507.0;415.0;-141.0;147;590.0;-7;521.0;-157.0;-135.0;291.0;?
478.0;413.0;-109.0;148;605.0;-7;510.0;-176.0;-147.0;?;-195.0
444.0;407.0;-71.0;148;627.0;-7;498.0;-194.0;-159.0;327.0;-219.0
415.0;404.0;-39.0;149;644.0;-7;483.0;-209.0;-175.0;342.0;-244.0
383.0;400.0;-9.0;151;664.0;-7;467.0;-222.0;-192.0;352.0;-270.0
355.0;397.0;17.0;151;678.0;-7;450.0;-233.0;-208.0;360.0;-294.0
329.0;393.0;39.0;158;?;-7;430.0;-239.0;-221.0;364.0;-317.0
304.0;391.0;58.0;165;712.0;-7;410.0;-243.0;-233.0;366.0;-340.0
286.0;386.0;77.0;166;?;-8;389.0;?;-244.0;368.0;-358.0
271.0;383.0;98.0;167;739.0;-8;367.0;-246.0;-253.0;369.0;-374.0
255.0;379.0;115.0;167;?;-8;347.0;-247.0;-263.0;371.0;-384.0
243.0;375.0;133.0;167;759.0;-7;332.0;-250.0;-272.0;374.0;-391.0
231.0;370.0;149.0;167;763.0;-8;322.0;-253.0;-278.0;379.0;-393.0
216.0;366.0;165.0;167;765.0;?;?;-259.0;-282.0;386.0;-394.0
197.0;363.0;182.0;?;765.0;-8;309.0;-269.0;-284.0;395.0;-394.0
184.0;361.0;197.0;?;763.0;-7;303.0;-278.0;?;405.0;-392.0
174.0;356.0;209.0;167;763.0;-7;296.0;-287.0;-269.0;413.0;-389.0
168.0;356.0;221.0;167;756.0;-8;289.0;-296.0;-266.0;421.0;-385.0
163.0;359.0;233.0;167;753.0;-8;283.0;-305.0;-258.0;429.0;-380.0
155.0;361.0;241.0;167;751.0;-8;277.0;-316.0;-241.0;437.0;-375.0
146.0;366.0;241.0;167;?;-8;274.0;-326.0;-217.0;444.0;-368.0
144.0;369.0;237.0;167;745.0;-8;269.0;-333.0;-194.0;448.0;-360.0
141.0;379.0;227.0;167;742.0;-8;263.0;-337.0;-188.0;449.0;-355.0
149.0;386.0;211.0;167;?;-8;258.0;-336.0;-188.0;447.0;-353.0
160.0;392.0;198.0;167;743.0;-8;252.0;-332.0;-188.0;443.0;-353.0
178.0;395.0;184.0;167;744.0;-9;245.0;-326.0;-183.0;438.0;-355.0
198.0;400.0;167.0;167;746.0;-10;235.0;-318.0;-178.0;431.0;-358.0
224.0;400.0;155.0;167;745.0;-10;223.0;-307.0;-179.0;421.0;-362.0
248.0;399.0;147.0;167;746.0;-10;207.0;-294.0;-185.0;410.0;-367.0
263.0;399.0;145.0;167;743.0;-10;193.0;-282.0;-191.0;401.0;?
271.0;396.0;141.0;?;741.0;-10;176.0;-273.0;-197.0;395.0;-367.0
276.0;396.0;135.0;167;736.0;-10;160.0;-266.0;-201.0;390.0;-369.0
279.0;395.0;127.0;?;730.0;-10;?;-259.0;-206.0;386.0;-374.0
281.0;392.0;121.0;?;727.0;-10;121.0;-251.0;?;380.0;-381.0
291.0;388.0;116.0;167;725.0;-10;105.0;-242.0;-213.0;374.0;-385.0
297.0;386.0;121.0;167;724.0;-10;90.0;-233.0;-211.0;368.0;-385.0
302.0;384.0;120.0;?;722.0;-10;76.0;-226.0;?;363.0;-384.0
306.0;380.0;120.0;167;722.0;?;61.0;-221.0;?;361.0;-383.0
308.0;379.0;119.0;167;?;-10;45.0;-217.0;-211.0;359.0;-382.0
315.0;380.0;117.0;167;720.0;-10;29.0;-215.0;?;357.0;-382.0
323.0;382.0;116.0;167;721.0;-10;15.0;-213.0;-226.0;355.0;-382.0
327.0;380.0;114.0;167;718.0;-9;1.0;-213.0;-238.0;355.0;-386.0
330.0;381.0;112.0;167;721.0;-10;-11.0;-215.0;-270.0;355.0;-387.0
330.0;381.0;108.0;167;722.0;-10;?;-218.0;-317.0;357.0;-394.0
328.0;379.0;106.0;167;721.0;-10;-22.0;-222.0;-375.0;360.0;-401.0
332.0;381.0;105.0;167;721.0;-10;-21.0;-225.0;-432.0;362.0;-410.0
330.0;381.0;104.0;167;723.0;?;-13.0;-228.0;-466.0;363.0;-421.0
328.0;385.0;106.0;167;720.0;-10;1.0;-231.0;-482.0;365.0;-430.0
?;384.0;107.0;167;723.0;-10;23.0;-235.0;-490.0;369.0;-437.0
316.0;386.0;112.0;167;727.0;-10;45.0;-240.0;-476.0;372.0;-438.0
307.0;?;117.0;167;728.0;-10;?;-244.0;-449.0;376.0;-436.0
296.0;387.0;122.0;167;731.0;-10;93.0;-248.0;-407.0;379.0;-430.0
284.0;385.0;?;167;732.0;-10;110.0;-253.0;-357.0;382.0;-419.0
272.0;383.0;130.0;167;734.0;-11;107.0;-257.0;-328.0;385.0;-404.0
?;383.0;134.0;167;734.0;-11;92.0;-260.0;-320.0;388.0;-396.0
258.0;381.0;136.0;167;737.0;-11;82.0;-262.0;-323.0;389.0;-396.0
254.0;381.0;136.0;167;741.0;-11;73.0;-262.0;-326.0;390.0;-398.0
255.0;379.0;141.0;167;739.0;-11;59.0;-261.0;-326.0;390.0;-391.0
252.0;379.0;144.0;167;744.0;-11;47.0;-263.0;-322.0;392.0;-384.0
248.0;377.0;149.0;167;743.0;-11;37.0;-266.0;-323.0;?;-381.0
244.0;373.0;150.0;167;746.0;-11;29.0;-269.0;-329.0;397.0;-377.0
245.0;368.0;146.0;167;746.0;-11;22.0;-270.0;-330.0;398.0;-372.0
247.0;367.0;145.0;168;746.0;-11;17.0;-270.0;-330.0;397.0;-370.0
255.0;363.0;143.0;168;744.0;-12;14.0;-269.0;-329.0;397.0;?
?;360.0;145.0;168;744.0;-13;12.0;-269.0;-327.0;?;-366.0
260.0;357.0;144.0;168;743.0;-15;9.0;-270.0;-326.0;401.0;-363.0
259.0;355.0;147.0;168;739.0;-16;?;-272.0;-329.0;406.0;-356.0
250.0;354.0;?;168;738.0;-18;-4.0;-276.0;-332.0;410.0;-350.0
243.0;351.0;156.0;168;732.0;-19;-12.0;-280.0;-325.0;415.0;-346.0
236.0;353.0;164.0;168;730.0;-20;-21.0;-282.0;-321.0;419.0;-344.0
231.0;348.0;172.0;168;729.0;-20;-27.0;-283.0;-321.0;422.0;-345.0
224.0;347.0;186.0;168;726.0;-20;-34.0;-286.0;-310.0;425.0;-347.0
212.0;343.0;198.0;168;724.0;-20;-41.0;-289.0;-298.0;?;-350.0
198.0;340.0;217.0;168;723.0;-20;-49.0;?;?;436.0;-355.0
183.0;339.0;231.0;168;720.0;-20;-62.0;-300.0;-270.0;444.0;-363.0
163.0;339.0;248.0;168;715.0;-20;-81.0;-309.0;-261.0;456.0;-376.0
135.0;339.0;268.0;168;708.0;-20;-103.0;?;-263.0;469.0;-395.0
106.0;343.0;285.0;166;?;-20;-126.0;-330.0;-276.0;481.0;-423.0
79.0;352.0;305.0;170;693.0;-20;-149.0;-339.0;-282.0;?;-453.0
57.0;358.0;324.0;168;687.0;-20;-179.0;-348.0;-282.0;503.0;-482.0
26.0;366.0;354.0;172;681.0;-20;-213.0;-359.0;-287.0;515.0;-511.0
-10.0;375.0;390.0;176;671.0;-20;-251.0;-373.0;-299.0;530.0;-540.0
-59.0;383.0;427.0;165;654.0;-20;-294.0;-392.0;-315.0;546.0;-569.0
-115.0;390.0;465.0;189;625.0;-20;-341.0;-414.0;-334.0;565.0;-596.0
-176.0;393.0;497.0;157;587.0;-20;-394.0;-436.0;-349.0;583.0;-616.0
-234.0;395.0;529.0;196;543.0;-20;-451.0;-456.0;-361.0;597.0;-630.0
-277.0;395.0;554.0;180;502.0;-20;-503.0;-471.0;-365.0;606.0;-644.0
-305.0;391.0;579.0;?;468.0;-20;-548.0;-480.0;-357.0;612.0;-658.0
-328.0;385.0;606.0;-214;452.0;-20;-583.0;-485.0;-351.0;617.0;-675.0
-349.0;384.0;631.0;-152;440.0;-20;-609.0;-490.0;-351.0;622.0;-699.0
-373.0;378.0;660.0;-187;425.0;-20;-634.0;-494.0;-360.0;628.0;-727.0
-407.0;371.0;693.0;-168;409.0;-20;-658.0;-502.0;-376.0;635.0;-753.0
?;363.0;720.0;-167;377.0;-20;-684.0;-516.0;-389.0;643.0;-774.0
-527.0;?;747.0;-164;314.0;-20;-714.0;-535.0;-401.0;650.0;-788.0
-595.0;345.0;776.0;-152;225.0;-20;-743.0;-553.0;-414.0;656.0;-798.0
?;329.0;795.0;-155;118.0;-21;-769.0;-567.0;?;661.0;?
-708.0;312.0;813.0;?;25.0;-20;-789.0;-578.0;-435.0;665.0;-807.0
-747.0;291.0;821.0;-148;-52.0;-20;-804.0;-587.0;-443.0;668.0;-806.0
-770.0;276.0;827.0;?;-91.0;-18;-816.0;-593.0;-453.0;670.0;-804.0
-786.0;260.0;833.0;-147;-112.0;-13;-825.0;-598.0;-464.0;672.0;?
-797.0;242.0;833.0;-147;-136.0;-14;-829.0;-602.0;-475.0;672.0;-791.0
-806.0;227.0;829.0;?;?;-5;-830.0;-604.0;-485.0;672.0;-783.0
-811.0;215.0;822.0;-148;-169.0;7;-830.0;-607.0;-493.0;672.0;-773.0
-814.0;208.0;813.0;-148;-183.0;4;-829.0;-611.0;-500.0;673.0;-762.0
-816.0;201.0;806.0;-148;-196.0;4;-827.0;?;-507.0;674.0;-753.0
-817.0;201.0;793.0;-148;-204.0;?;-826.0;-619.0;-510.0;677.0;-745.0
-814.0;?;785.0;?;-208.0;12;-826.0;-623.0;-510.0;680.0;-741.0
?;201.0;771.0;-148;-209.0;6;-828.0;-628.0;-501.0;684.0;?
-804.0;203.0;756.0;-148;?;2;-832.0;-633.0;-489.0;?;-739.0
-800.0;200.0;747.0;-148;?;-3;-837.0;-638.0;-478.0;693.0;-739.0
-793.0;199.0;732.0;-148;-206.0;-16;-842.0;?;-470.0;699.0;-737.0
?;?;713.0;-149;-196.0;-25;-848.0;-647.0;-462.0;705.0;-735.0
-774.0;203.0;697.0;-148;-179.0;-29;?;-650.0;-456.0;?;-730.0
-766.0;205.0;678.0;-148;-161.0;-40;-858.0;-653.0;-453.0;722.0;-727.0
-759.0;208.0;661.0;-148;-142.0;-47;?;-657.0;-452.0;730.0;-724.0
-753.0;207.0;645.0;-148;-122.0;-42;?;-660.0;-451.0;736.0;-723.0
-748.0;204.0;629.0;-148;-105.0;-40;?;-663.0;?;740.0;-721.0
-743.0;198.0;610.0;-146;-91.0;-37;-862.0;-665.0;-445.0;740.0;-721.0
-739.0;194.0;601.0;-146;-82.0;-35;-863.0;-664.0;-439.0;737.0;-720.0
-739.0;189.0;589.0;-144;-77.0;-36;-865.0;-662.0;?;734.0;-718.0
-738.0;190.0;574.0;-141;-79.0;-34;-867.0;-658.0;-432.0;729.0;-717.0
-737.0;193.0;561.0;-136;-89.0;-29;-869.0;-656.0;-433.0;719.0;-715.0
-735.0;198.0;544.0;-127;-115.0;-24;-870.0;-652.0;-438.0;706.0;-713.0
-733.0;203.0;534.0;-123;-149.0;-23;?;-648.0;-448.0;689.0;-710.0
-732.0;206.0;530.0;-118;-187.0;-23;-871.0;-644.0;-460.0;670.0;-708.0
-729.0;210.0;528.0;-109;-224.0;?;-872.0;-639.0;-469.0;653.0;-706.0
-728.0;226.0;532.0;-101;-254.0;-24;-871.0;-632.0;-478.0;644.0;-701.0
-730.0;232.0;540.0;-99;-275.0;-24;-868.0;-625.0;-488.0;643.0;-690.0
-733.0;232.0;545.0;-100;-286.0;-24;-863.0;-617.0;-496.0;644.0;-681.0
?;235.0;547.0;-99;-299.0;-24;-861.0;-609.0;-498.0;640.0;-679.0
-737.0;239.0;541.0;-115;-328.0;-24;-862.0;-603.0;-495.0;630.0;-680.0
-734.0;240.0;526.0;-124;-366.0;-25;-866.0;-600.0;-488.0;615.0;-680.0
-727.0;238.0;513.0;?;-409.0;-25;-870.0;-598.0;-479.0;?;?
-719.0;234.0;499.0;-143;-439.0;-24;-872.0;-597.0;-469.0;588.0;-667.0
-706.0;230.0;484.0;?;-455.0;-24;-872.0;-597.0;?;583.0;-661.0
-697.0;223.0;469.0;-138;-460.0;-23;-872.0;-600.0;-449.0;586.0;-655.0
-690.0;216.0;452.0;-138;-453.0;-24;-873.0;-603.0;-442.0;593.0;-650.0
-682.0;207.0;439.0;-136;-439.0;-22;-873.0;-607.0;-440.0;602.0;-647.0
?;202.0;424.0;-138;-427.0;?;-871.0;-613.0;-443.0;611.0;-643.0
-667.0;197.0;416.0;-142;-418.0;?;-868.0;-619.0;-447.0;620.0;?
-662.0;191.0;413.0;-138;-405.0;-9;-865.0;-626.0;-453.0;629.0;-635.0
-659.0;187.0;413.0;-132;-386.0;-6;-862.0;-634.0;-459.0;641.0;-631.0
-658.0;180.0;414.0;-131;-358.0;-4;?;-641.0;-466.0;655.0;-626.0
-658.0;175.0;415.0;-130;-334.0;24;-853.0;-648.0;-475.0;669.0;-621.0
-657.0;168.0;416.0;-129;-316.0;46;-846.0;-652.0;-485.0;679.0;-617.0
-657.0;160.0;417.0;-128;-304.0;57;-840.0;-653.0;-496.0;688.0;-612.0
-657.0;155.0;421.0;?;-294.0;72;-832.0;-653.0;-507.0;695.0;-606.0
-658.0;149.0;428.0;-128;-293.0;73;?;-651.0;-517.0;700.0;-602.0
-663.0;?;432.0;-128;-292.0;120;-822.0;-649.0;-524.0;701.0;-603.0
-669.0;136.0;435.0;-129;-301.0;139;-826.0;-643.0;-520.0;700.0;-607.0
