InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX;Accelerometer LUA^ accZ;Accelerometer LUA^ accX;Accelerometer HIP accZ
215.0;285.0;284.0;134.0;399.0;420.0
226.0;297.0;311.0;132.0;391.0;369.0
228.0;296.0;335.0;122.0;410.0;436.0
222.0;290.0;376.0;106.0;468.0;429.0
228.0;285.0;381.0;?;?;437.0
230.0;273.0;397.0;72.0;485.0;404.0
231.0;296.0;418.0;98.0;469.0;415.0
240.0;335.0;432.0;141.0;436.0;400.0
238.0;372.0;413.0;132.0;434.0;349.0
233.0;381.0;408.0;193.0;443.0;341.0
235.0;353.0;407.0;185.0;423.0;364.0
232.0;314.0;403.0;186.0;468.0;324.0
241.0;287.0;396.0;205.0;493.0;343.0
249.0;289.0;394.0;182.0;491.0;?
254.0;327.0;404.0;171.0;466.0;311.0
254.0;351.0;404.0;165.0;497.0;278.0
254.0;368.0;415.0;162.0;506.0;307.0
253.0;366.0;?;182.0;495.0;321.0
260.0;356.0;410.0;172.0;495.0;297.0
269.0;366.0;400.0;157.0;496.0;343.0
271.0;383.0;?;177.0;501.0;326.0
276.0;395.0;393.0;144.0;483.0;319.0
284.0;397.0;?;153.0;484.0;366.0
287.0;392.0;349.0;72.0;471.0;367.0
287.0;374.0;343.0;95.0;462.0;395.0
284.0;358.0;345.0;80.0;451.0;377.0
285.0;355.0;276.0;94.0;445.0;393.0
283.0;349.0;224.0;68.0;452.0;376.0
277.0;347.0;203.0;96.0;453.0;334.0
284.0;348.0;220.0;132.0;425.0;335.0
280.0;356.0;230.0;115.0;415.0;358.0
279.0;351.0;202.0;152.0;428.0;357.0
274.0;334.0;227.0;134.0;418.0;337.0
?;303.0;220.0;123.0;418.0;415.0
276.0;301.0;174.0;123.0;379.0;421.0
285.0;315.0;158.0;150.0;361.0;421.0
270.0;317.0;187.0;115.0;373.0;477.0
262.0;300.0;259.0;178.0;392.0;449.0
254.0;280.0;303.0;240.0;365.0;408.0
238.0;267.0;?;256.0;312.0;501.0
218.0;271.0;314.0;217.0;344.0;527.0
209.0;272.0;?;193.0;399.0;457.0
184.0;256.0;291.0;123.0;409.0;405.0
165.0;?;269.0;122.0;417.0;434.0
156.0;232.0;287.0;186.0;440.0;405.0
151.0;252.0;279.0;233.0;426.0;414.0
145.0;283.0;310.0;226.0;449.0;421.0
155.0;294.0;302.0;149.0;489.0;439.0
173.0;326.0;240.0;154.0;431.0;417.0
173.0;368.0;224.0;-67.0;512.0;395.0
167.0;474.0;230.0;221.0;957.0;403.0
170.0;582.0;254.0;230.0;471.0;448.0
166.0;561.0;257.0;4.0;293.0;419.0
139.0;?;211.0;-24.0;423.0;447.0
149.0;324.0;169.0;58.0;459.0;392.0
137.0;179.0;182.0;124.0;713.0;383.0
133.0;117.0;173.0;131.0;538.0;405.0
140.0;203.0;108.0;120.0;513.0;455.0
132.0;510.0;81.0;?;579.0;504.0
117.0;556.0;147.0;134.0;674.0;478.0
129.0;?;182.0;103.0;556.0;456.0
144.0;508.0;202.0;93.0;432.0;456.0
130.0;520.0;184.0;109.0;527.0;441.0
124.0;546.0;200.0;223.0;422.0;416.0
116.0;416.0;197.0;211.0;490.0;439.0
117.0;363.0;202.0;?;588.0;412.0
?;395.0;178.0;142.0;677.0;416.0
91.0;363.0;213.0;129.0;?;431.0
78.0;405.0;165.0;112.0;694.0;407.0
?;519.0;198.0;110.0;663.0;433.0
88.0;598.0;206.0;102.0;624.0;447.0
86.0;653.0;203.0;122.0;?;447.0
67.0;633.0;199.0;147.0;553.0;474.0
71.0;584.0;206.0;130.0;607.0;467.0
55.0;550.0;167.0;125.0;626.0;475.0
46.0;514.0;172.0;134.0;577.0;458.0
35.0;497.0;145.0;134.0;604.0;445.0
34.0;530.0;163.0;160.0;582.0;446.0
27.0;506.0;152.0;156.0;580.0;464.0
48.0;506.0;144.0;152.0;572.0;431.0
23.0;505.0;145.0;170.0;571.0;442.0
41.0;497.0;158.0;193.0;?;454.0
42.0;502.0;183.0;173.0;562.0;441.0
45.0;478.0;188.0;161.0;603.0;455.0
57.0;476.0;185.0;141.0;627.0;490.0
57.0;479.0;170.0;159.0;599.0;488.0
61.0;498.0;172.0;153.0;565.0;462.0
66.0;541.0;191.0;112.0;562.0;453.0
61.0;549.0;194.0;?;576.0;464.0
55.0;507.0;176.0;138.0;578.0;452.0
64.0;488.0;173.0;143.0;582.0;426.0
64.0;493.0;164.0;140.0;566.0;442.0
60.0;482.0;?;144.0;566.0;?
59.0;489.0;173.0;144.0;571.0;?
53.0;?;182.0;181.0;578.0;435.0
56.0;479.0;172.0;157.0;573.0;447.0
56.0;480.0;172.0;162.0;561.0;440.0
?;485.0;176.0;153.0;570.0;425.0
51.0;481.0;182.0;173.0;579.0;438.0
50.0;479.0;189.0;163.0;550.0;451.0
41.0;480.0;?;188.0;555.0;473.0
43.0;473.0;163.0;189.0;574.0;472.0
41.0;466.0;?;183.0;577.0;453.0
38.0;474.0;177.0;162.0;570.0;442.0
35.0;473.0;?;160.0;568.0;447.0
35.0;481.0;190.0;174.0;556.0;442.0
34.0;487.0;184.0;178.0;545.0;463.0
39.0;488.0;191.0;183.0;549.0;458.0
35.0;470.0;192.0;185.0;573.0;445.0
38.0;?;183.0;?;560.0;456.0
?;473.0;182.0;?;576.0;454.0
35.0;477.0;172.0;178.0;573.0;435.0
36.0;479.0;174.0;162.0;561.0;448.0
33.0;472.0;171.0;182.0;561.0;457.0
?;469.0;178.0;193.0;571.0;452.0
30.0;471.0;180.0;183.0;561.0;444.0
30.0;476.0;174.0;181.0;570.0;442.0
28.0;473.0;189.0;174.0;559.0;432.0
30.0;478.0;165.0;166.0;562.0;441.0
35.0;476.0;177.0;155.0;560.0;445.0
34.0;469.0;177.0;160.0;561.0;450.0
37.0;472.0;172.0;159.0;560.0;465.0
31.0;473.0;174.0;177.0;557.0;458.0
26.0;472.0;163.0;175.0;548.0;447.0
26.0;471.0;163.0;194.0;556.0;426.0
28.0;473.0;173.0;185.0;545.0;444.0
28.0;478.0;175.0;177.0;586.0;455.0
29.0;468.0;180.0;162.0;558.0;435.0
28.0;468.0;176.0;182.0;559.0;446.0
26.0;468.0;?;173.0;552.0;444.0
25.0;474.0;181.0;205.0;552.0;446.0
24.0;471.0;184.0;201.0;541.0;441.0
27.0;460.0;177.0;183.0;543.0;435.0
26.0;459.0;173.0;183.0;557.0;457.0
27.0;466.0;?;186.0;569.0;466.0
26.0;468.0;171.0;211.0;560.0;467.0
28.0;472.0;157.0;187.0;556.0;452.0
25.0;469.0;183.0;178.0;?;436.0
?;468.0;164.0;180.0;541.0;440.0
?;468.0;183.0;200.0;565.0;464.0
24.0;473.0;153.0;183.0;572.0;447.0
21.0;466.0;?;178.0;551.0;445.0
23.0;460.0;?;183.0;558.0;445.0
20.0;464.0;166.0;192.0;?;458.0
24.0;466.0;171.0;166.0;561.0;451.0
24.0;468.0;162.0;172.0;571.0;440.0
26.0;463.0;163.0;204.0;?;453.0
19.0;462.0;167.0;204.0;551.0;450.0
27.0;472.0;174.0;205.0;543.0;443.0
25.0;467.0;173.0;200.0;552.0;435.0
23.0;463.0;166.0;?;554.0;455.0
24.0;464.0;162.0;173.0;559.0;447.0
27.0;462.0;156.0;173.0;553.0;458.0
24.0;464.0;160.0;173.0;559.0;?
?;464.0;173.0;176.0;547.0;467.0
25.0;459.0;154.0;196.0;560.0;459.0
24.0;469.0;153.0;202.0;549.0;444.0
26.0;466.0;158.0;186.0;538.0;466.0
29.0;465.0;193.0;215.0;558.0;435.0
27.0;466.0;166.0;193.0;561.0;457.0
30.0;463.0;167.0;223.0;553.0;454.0
28.0;462.0;171.0;174.0;542.0;442.0
25.0;470.0;157.0;195.0;552.0;438.0
29.0;466.0;158.0;201.0;553.0;458.0
29.0;459.0;160.0;183.0;557.0;?
28.0;465.0;155.0;?;530.0;426.0
24.0;462.0;175.0;174.0;548.0;443.0
33.0;464.0;156.0;185.0;552.0;437.0
30.0;?;169.0;176.0;566.0;446.0
35.0;460.0;174.0;154.0;548.0;464.0
34.0;453.0;164.0;161.0;548.0;468.0
35.0;466.0;?;154.0;544.0;441.0
35.0;473.0;?;167.0;555.0;?
29.0;469.0;98.0;167.0;549.0;474.0
29.0;463.0;103.0;176.0;539.0;486.0
33.0;463.0;85.0;178.0;551.0;506.0
34.0;459.0;99.0;134.0;552.0;504.0
40.0;458.0;76.0;112.0;533.0;497.0
48.0;464.0;91.0;104.0;533.0;507.0
45.0;465.0;110.0;155.0;511.0;503.0
42.0;464.0;132.0;?;509.0;?
41.0;461.0;138.0;?;533.0;511.0
67.0;443.0;109.0;165.0;516.0;489.0
73.0;424.0;158.0;179.0;?;483.0
62.0;422.0;?;171.0;509.0;501.0
56.0;429.0;209.0;132.0;488.0;477.0
47.0;427.0;230.0;194.0;506.0;448.0
?;418.0;240.0;158.0;535.0;439.0
51.0;410.0;225.0;109.0;590.0;416.0
79.0;415.0;175.0;137.0;532.0;433.0
89.0;423.0;251.0;107.0;538.0;417.0
72.0;479.0;301.0;?;?;405.0
85.0;487.0;301.0;?;493.0;402.0
104.0;438.0;363.0;60.0;514.0;400.0
120.0;424.0;359.0;?;436.0;392.0
139.0;410.0;395.0;164.0;447.0;376.0
135.0;319.0;443.0;232.0;463.0;390.0
125.0;305.0;458.0;188.0;501.0;345.0
138.0;325.0;484.0;9.0;650.0;380.0
162.0;314.0;528.0;-29.0;809.0;387.0
190.0;349.0;540.0;-125.0;699.0;396.0
209.0;?;521.0;-39.0;629.0;355.0
217.0;650.0;472.0;-3.0;553.0;358.0
187.0;?;502.0;93.0;543.0;388.0
202.0;760.0;527.0;140.0;484.0;382.0
194.0;579.0;522.0;150.0;491.0;338.0
197.0;465.0;551.0;140.0;544.0;?
202.0;375.0;511.0;88.0;561.0;344.0
212.0;341.0;494.0;70.0;570.0;344.0
221.0;385.0;486.0;92.0;571.0;343.0
214.0;451.0;458.0;81.0;561.0;320.0
?;485.0;485.0;95.0;558.0;330.0
210.0;479.0;494.0;127.0;531.0;324.0
221.0;469.0;500.0;139.0;534.0;305.0
222.0;458.0;453.0;103.0;531.0;333.0
238.0;446.0;432.0;123.0;535.0;329.0
226.0;?;417.0;84.0;546.0;315.0
211.0;443.0;394.0;69.0;553.0;287.0
212.0;444.0;413.0;38.0;554.0;294.0
227.0;435.0;402.0;11.0;570.0;310.0
241.0;442.0;374.0;15.0;568.0;277.0
246.0;464.0;375.0;12.0;575.0;281.0
254.0;481.0;373.0;-24.0;540.0;283.0
248.0;493.0;324.0;-15.0;546.0;273.0
238.0;491.0;293.0;8.0;562.0;?
234.0;494.0;327.0;-9.0;552.0;292.0
232.0;494.0;171.0;-13.0;581.0;248.0
235.0;486.0;54.0;83.0;683.0;329.0
?;478.0;113.0;-21.0;646.0;436.0
236.0;474.0;207.0;92.0;427.0;468.0
216.0;470.0;226.0;234.0;404.0;392.0
211.0;468.0;81.0;415.0;?;421.0
188.0;442.0;12.0;525.0;?;577.0
178.0;407.0;98.0;610.0;?;504.0
271.0;283.0;230.0;741.0;379.0;497.0
223.0;159.0;98.0;686.0;?;366.0
255.0;79.0;-9.0;749.0;221.0;420.0
259.0;62.0;-100.0;1011.0;121.0;392.0
295.0;39.0;-2.0;964.0;171.0;515.0
234.0;6.0;-29.0;606.0;291.0;412.0
175.0;-302.0;49.0;396.0;244.0;387.0
111.0;-511.0;85.0;266.0;?;446.0
?;-376.0;97.0;?;261.0;456.0
210.0;-126.0;186.0;519.0;243.0;478.0
136.0;72.0;121.0;685.0;283.0;546.0
?;150.0;173.0;813.0;333.0;524.0
134.0;107.0;171.0;957.0;376.0;510.0
129.0;30.0;?;?;435.0;?
119.0;?;322.0;1115.0;447.0;?
143.0;-87.0;257.0;1099.0;446.0;594.0
186.0;-127.0;269.0;920.0;457.0;316.0
?;-125.0;324.0;880.0;509.0;349.0
202.0;-140.0;327.0;634.0;516.0;255.0
202.0;-146.0;302.0;354.0;489.0;224.0
195.0;?;335.0;205.0;559.0;290.0
282.0;-23.0;372.0;393.0;650.0;397.0
407.0;119.0;412.0;399.0;531.0;364.0
514.0;253.0;390.0;526.0;324.0;225.0
455.0;264.0;347.0;864.0;239.0;302.0
366.0;204.0;299.0;597.0;251.0;337.0
352.0;96.0;322.0;688.0;405.0;354.0
363.0;-44.0;245.0;421.0;339.0;324.0
271.0;-153.0;252.0;466.0;675.0;306.0
189.0;-126.0;182.0;400.0;624.0;289.0
151.0;-25.0;265.0;-28.0;599.0;393.0
116.0;330.0;378.0;5.0;647.0;311.0
115.0;470.0;-18.0;137.0;644.0;348.0
89.0;605.0;218.0;169.0;?;465.0
60.0;636.0;297.0;219.0;594.0;449.0
105.0;553.0;308.0;?;539.0;139.0
?;467.0;172.0;259.0;285.0;264.0
283.0;334.0;146.0;74.0;236.0;235.0
236.0;194.0;121.0;114.0;303.0;?
208.0;100.0;94.0;163.0;220.0;430.0
460.0;125.0;90.0;121.0;245.0;256.0
?;268.0;81.0;95.0;321.0;194.0
396.0;296.0;27.0;66.0;336.0;253.0
400.0;221.0;43.0;107.0;357.0;305.0
380.0;150.0;1.0;140.0;377.0;?
268.0;160.0;96.0;197.0;409.0;409.0
200.0;218.0;242.0;126.0;202.0;420.0
146.0;239.0;298.0;203.0;197.0;522.0
137.0;240.0;140.0;243.0;181.0;388.0
138.0;205.0;240.0;179.0;191.0;442.0
121.0;112.0;?;295.0;259.0;649.0
79.0;60.0;300.0;334.0;298.0;646.0
81.0;58.0;195.0;315.0;426.0;336.0
117.0;102.0;262.0;356.0;528.0;92.0
105.0;101.0;354.0;400.0;567.0;93.0
?;197.0;395.0;104.0;656.0;94.0
?;339.0;410.0;-182.0;658.0;225.0
197.0;363.0;366.0;-80.0;479.0;254.0
329.0;423.0;333.0;-82.0;516.0;285.0
434.0;527.0;294.0;-34.0;575.0;87.0
494.0;507.0;340.0;?;428.0;104.0
399.0;491.0;337.0;224.0;?;190.0
356.0;381.0;381.0;244.0;379.0;155.0
338.0;430.0;452.0;261.0;366.0;138.0
259.0;408.0;378.0;294.0;?;165.0
214.0;286.0;?;263.0;351.0;204.0
186.0;237.0;262.0;250.0;415.0;210.0
181.0;203.0;-93.0;287.0;478.0;344.0
151.0;183.0;-67.0;366.0;459.0;293.0
131.0;225.0;230.0;363.0;410.0;272.0
143.0;287.0;164.0;335.0;445.0;81.0
103.0;320.0;122.0;326.0;390.0;213.0
132.0;275.0;86.0;22.0;357.0;258.0
181.0;252.0;100.0;-119.0;440.0;305.0
217.0;238.0;52.0;?;452.0;385.0
426.0;248.0;90.0;?;469.0;194.0
360.0;323.0;83.0;146.0;397.0;?
424.0;391.0;40.0;73.0;359.0;208.0
410.0;355.0;57.0;106.0;332.0;286.0
382.0;300.0;46.0;191.0;284.0;298.0
277.0;261.0;13.0;180.0;241.0;366.0
?;240.0;136.0;219.0;194.0;349.0
146.0;244.0;233.0;269.0;195.0;341.0
127.0;216.0;169.0;291.0;209.0;475.0
151.0;164.0;313.0;289.0;187.0;212.0
127.0;126.0;382.0;308.0;208.0;358.0
86.0;66.0;310.0;374.0;208.0;?
55.0;66.0;261.0;438.0;257.0;452.0
110.0;80.0;277.0;473.0;348.0;152.0
107.0;49.0;276.0;445.0;371.0;228.0
181.0;12.0;246.0;307.0;453.0;176.0
183.0;39.0;331.0;-208.0;748.0;99.0
141.0;71.0;341.0;-200.0;?;159.0
400.0;155.0;309.0;-106.0;601.0;381.0
377.0;471.0;298.0;36.0;505.0;180.0
354.0;?;299.0;127.0;444.0;49.0
363.0;745.0;319.0;161.0;298.0;235.0
285.0;563.0;315.0;177.0;?;271.0
296.0;348.0;354.0;224.0;216.0;285.0
269.0;140.0;369.0;320.0;248.0;258.0
211.0;?;282.0;357.0;288.0;261.0
157.0;6.0;250.0;338.0;365.0;238.0
?;34.0;275.0;327.0;424.0;256.0
118.0;78.0;237.0;336.0;?;322.0
101.0;165.0;0.0;363.0;415.0;334.0
69.0;231.0;185.0;315.0;376.0;348.0
62.0;261.0;163.0;325.0;382.0;377.0
26.0;274.0;103.0;317.0;438.0;230.0
31.0;267.0;26.0;254.0;347.0;268.0
106.0;263.0;-3.0;67.0;363.0;523.0
69.0;270.0;19.0;46.0;427.0;506.0
99.0;261.0;12.0;32.0;383.0;425.0
252.0;252.0;12.0;?;349.0;346.0
325.0;305.0;-59.0;-1.0;368.0;302.0
348.0;355.0;?;-61.0;347.0;355.0
330.0;332.0;-50.0;-38.0;317.0;386.0
292.0;277.0;-31.0;-59.0;285.0;384.0
283.0;256.0;43.0;-69.0;241.0;398.0
243.0;275.0;?;-54.0;228.0;459.0
245.0;253.0;183.0;-10.0;257.0;440.0
258.0;237.0;184.0;-7.0;254.0;375.0
244.0;232.0;173.0;42.0;?;394.0
266.0;214.0;114.0;51.0;302.0;337.0
?;178.0;241.0;144.0;316.0;344.0
?;169.0;228.0;213.0;340.0;354.0
262.0;174.0;148.0;?;338.0;324.0
219.0;200.0;70.0;177.0;352.0;329.0
238.0;232.0;212.0;156.0;357.0;342.0
209.0;247.0;177.0;?;355.0;371.0
200.0;239.0;275.0;174.0;364.0;292.0
204.0;252.0;301.0;188.0;342.0;306.0
151.0;269.0;438.0;148.0;350.0;331.0
163.0;292.0;424.0;79.0;462.0;294.0
172.0;285.0;371.0;?;470.0;249.0
168.0;243.0;345.0;169.0;439.0;279.0
168.0;235.0;289.0;204.0;428.0;381.0
129.0;284.0;309.0;248.0;474.0;355.0
134.0;344.0;334.0;283.0;410.0;343.0
?;334.0;369.0;247.0;375.0;303.0
183.0;328.0;306.0;235.0;329.0;316.0
202.0;295.0;289.0;232.0;299.0;296.0
200.0;278.0;213.0;237.0;317.0;285.0
217.0;263.0;?;223.0;?;295.0
188.0;219.0;267.0;212.0;437.0;274.0
162.0;162.0;222.0;174.0;485.0;315.0
160.0;?;191.0;?;475.0;364.0
173.0;186.0;204.0;195.0;478.0;341.0
148.0;276.0;180.0;168.0;417.0;363.0
133.0;363.0;180.0;198.0;426.0;403.0
107.0;397.0;168.0;305.0;349.0;415.0
41.0;335.0;163.0;364.0;267.0;365.0
-51.0;?;211.0;377.0;247.0;410.0
-30.0;219.0;182.0;346.0;220.0;425.0
?;180.0;-32.0;368.0;220.0;456.0
-2.0;138.0;-65.0;?;140.0;435.0
-7.0;114.0;-65.0;355.0;107.0;459.0
-29.0;105.0;?;?;66.0;466.0
-37.0;66.0;-135.0;324.0;146.0;?
-44.0;20.0;-77.0;?;327.0;466.0
-62.0;-31.0;-106.0;342.0;341.0;416.0
-68.0;-65.0;-86.0;328.0;196.0;413.0
-162.0;-34.0;-105.0;383.0;159.0;418.0
-124.0;81.0;-69.0;379.0;131.0;403.0
-96.0;134.0;-78.0;296.0;69.0;427.0
-112.0;81.0;-42.0;262.0;181.0;422.0
-69.0;5.0;-41.0;198.0;275.0;485.0
-26.0;-62.0;5.0;193.0;240.0;482.0
-19.0;-105.0;38.0;183.0;257.0;482.0
-29.0;-50.0;49.0;215.0;296.0;487.0
-8.0;50.0;67.0;213.0;?;466.0
-6.0;91.0;80.0;213.0;264.0;476.0
4.0;73.0;113.0;219.0;292.0;468.0
7.0;68.0;150.0;235.0;243.0;534.0
-17.0;85.0;250.0;263.0;239.0;594.0
0.0;93.0;204.0;300.0;237.0;504.0
-4.0;102.0;144.0;297.0;237.0;443.0
-1.0;110.0;158.0;304.0;245.0;387.0
?;101.0;195.0;285.0;283.0;374.0
-4.0;86.0;?;271.0;?;405.0
-1.0;86.0;166.0;195.0;378.0;401.0
7.0;80.0;209.0;?;381.0;377.0
34.0;101.0;294.0;256.0;372.0;401.0
26.0;141.0;336.0;206.0;379.0;422.0
30.0;222.0;348.0;224.0;410.0;354.0
52.0;259.0;350.0;234.0;469.0;314.0
36.0;246.0;360.0;207.0;495.0;353.0
46.0;239.0;331.0;193.0;495.0;385.0
75.0;251.0;310.0;302.0;491.0;384.0
67.0;318.0;280.0;336.0;452.0;375.0
54.0;348.0;268.0;363.0;432.0;386.0
55.0;325.0;263.0;388.0;376.0;365.0
63.0;283.0;311.0;371.0;327.0;363.0
43.0;268.0;290.0;395.0;287.0;429.0
33.0;228.0;261.0;403.0;300.0;438.0
26.0;184.0;233.0;325.0;332.0;408.0
31.0;171.0;232.0;247.0;327.0;353.0
47.0;134.0;232.0;261.0;395.0;362.0
63.0;117.0;245.0;282.0;365.0;377.0
40.0;128.0;224.0;305.0;361.0;?
32.0;186.0;?;285.0;342.0;421.0
58.0;229.0;?;295.0;353.0;435.0
55.0;233.0;?;271.0;?;425.0
49.0;214.0;207.0;283.0;316.0;425.0
38.0;187.0;248.0;305.0;277.0;406.0
37.0;168.0;231.0;310.0;283.0;450.0
37.0;158.0;239.0;328.0;278.0;450.0
36.0;145.0;212.0;331.0;315.0;450.0
16.0;128.0;230.0;351.0;355.0;446.0
9.0;110.0;210.0;305.0;335.0;425.0
-1.0;112.0;221.0;318.0;344.0;434.0
-7.0;130.0;193.0;338.0;302.0;414.0
-6.0;160.0;192.0;304.0;294.0;396.0
-6.0;193.0;172.0;324.0;287.0;407.0
12.0;186.0;206.0;308.0;293.0;416.0
25.0;156.0;313.0;286.0;313.0;428.0
24.0;132.0;317.0;265.0;333.0;431.0
34.0;130.0;222.0;252.0;354.0;396.0
35.0;134.0;224.0;236.0;384.0;396.0
?;155.0;234.0;239.0;386.0;375.0
41.0;174.0;204.0;?;?;406.0
47.0;186.0;202.0;259.0;364.0;406.0
44.0;197.0;242.0;275.0;311.0;427.0
50.0;216.0;270.0;252.0;319.0;423.0
69.0;227.0;282.0;252.0;330.0;427.0
91.0;223.0;299.0;276.0;356.0;419.0
85.0;181.0;263.0;305.0;357.0;399.0
51.0;157.0;281.0;329.0;339.0;418.0
34.0;161.0;319.0;373.0;324.0;419.0
?;183.0;305.0;422.0;317.0;412.0
-9.0;189.0;299.0;438.0;312.0;381.0
-23.0;175.0;288.0;409.0;341.0;377.0
-26.0;155.0;301.0;366.0;362.0;355.0
-22.0;148.0;252.0;378.0;408.0;380.0
-2.0;131.0;268.0;387.0;376.0;394.0
-16.0;129.0;219.0;404.0;355.0;434.0
-32.0;174.0;209.0;446.0;347.0;414.0
-45.0;210.0;250.0;438.0;352.0;381.0
-51.0;214.0;261.0;?;302.0;?
-48.0;182.0;264.0;388.0;304.0;471.0
-52.0;156.0;179.0;361.0;289.0;430.0
-67.0;135.0;73.0;296.0;309.0;394.0
-90.0;142.0;22.0;284.0;301.0;399.0
-64.0;129.0;35.0;340.0;234.0;456.0
?;119.0;10.0;352.0;154.0;513.0
-49.0;136.0;-20.0;360.0;113.0;585.0
-26.0;149.0;-38.0;301.0;?;544.0
8.0;109.0;33.0;285.0;37.0;535.0
16.0;45.0;142.0;212.0;127.0;456.0
9.0;-22.0;170.0;141.0;264.0;443.0
32.0;-76.0;139.0;129.0;317.0;?
48.0;-103.0;26.0;115.0;303.0;499.0
?;-73.0;28.0;175.0;230.0;582.0
?;3.0;59.0;260.0;168.0;294.0
45.0;116.0;53.0;351.0;79.0;469.0
36.0;193.0;-5.0;410.0;-33.0;468.0
47.0;173.0;-12.0;345.0;-97.0;?
49.0;98.0;-51.0;180.0;16.0;423.0
73.0;11.0;-47.0;58.0;190.0;440.0
158.0;-84.0;-5.0;-1.0;291.0;480.0
155.0;?;24.0;38.0;255.0;507.0
88.0;-164.0;87.0;70.0;195.0;533.0
50.0;-37.0;179.0;89.0;173.0;609.0
41.0;55.0;237.0;121.0;152.0;665.0
60.0;68.0;194.0;174.0;182.0;662.0
82.0;31.0;187.0;181.0;211.0;647.0
101.0;13.0;208.0;163.0;256.0;643.0
91.0;8.0;247.0;160.0;297.0;535.0
76.0;31.0;259.0;136.0;309.0;355.0
69.0;89.0;220.0;131.0;305.0;200.0
151.0;103.0;200.0;94.0;282.0;164.0
233.0;127.0;183.0;?;287.0;150.0
230.0;169.0;212.0;120.0;315.0;301.0
230.0;193.0;209.0;136.0;339.0;348.0
238.0;199.0;159.0;153.0;364.0;310.0
242.0;?;102.0;85.0;396.0;353.0
260.0;195.0;15.0;?;419.0;459.0
289.0;216.0;49.0;172.0;425.0;456.0
223.0;?;147.0;275.0;397.0;439.0
167.0;279.0;140.0;316.0;446.0;460.0
121.0;293.0;183.0;294.0;?;419.0
?;264.0;172.0;280.0;374.0;379.0
73.0;220.0;114.0;?;357.0;381.0
54.0;207.0;93.0;410.0;267.0;345.0
69.0;209.0;211.0;419.0;269.0;344.0
58.0;214.0;118.0;449.0;263.0;380.0
45.0;201.0;114.0;405.0;299.0;514.0
30.0;142.0;68.0;330.0;402.0;561.0
9.0;87.0;41.0;206.0;538.0;536.0
92.0;64.0;?;130.0;664.0;397.0
133.0;94.0;56.0;209.0;541.0;254.0
144.0;195.0;-39.0;309.0;306.0;241.0
75.0;317.0;-39.0;244.0;130.0;473.0
?;380.0;34.0;178.0;44.0;477.0
198.0;?;17.0;231.0;101.0;364.0
226.0;293.0;-42.0;196.0;122.0;?
260.0;125.0;-63.0;90.0;220.0;340.0
300.0;30.0;-69.0;43.0;249.0;382.0
368.0;-17.0;-59.0;87.0;272.0;425.0
274.0;-50.0;-58.0;118.0;203.0;464.0
219.0;9.0;-37.0;147.0;166.0;476.0
193.0;93.0;2.0;155.0;146.0;456.0
122.0;113.0;103.0;167.0;165.0;523.0
143.0;91.0;162.0;179.0;209.0;589.0
136.0;59.0;81.0;179.0;237.0;532.0
146.0;27.0;129.0;174.0;228.0;417.0
129.0;26.0;279.0;213.0;212.0;615.0
112.0;53.0;488.0;285.0;256.0;697.0
87.0;86.0;266.0;334.0;329.0;588.0
109.0;98.0;196.0;335.0;375.0;323.0
90.0;115.0;240.0;338.0;422.0;196.0
132.0;134.0;246.0;306.0;511.0;446.0
123.0;182.0;230.0;219.0;520.0;165.0
106.0;215.0;253.0;36.0;333.0;156.0
200.0;216.0;?;59.0;243.0;320.0
310.0;276.0;270.0;69.0;423.0;407.0
341.0;333.0;250.0;111.0;433.0;254.0
424.0;365.0;236.0;161.0;354.0;273.0
335.0;259.0;199.0;189.0;326.0;325.0
258.0;240.0;220.0;251.0;380.0;372.0
198.0;322.0;264.0;291.0;416.0;444.0
194.0;300.0;319.0;320.0;?;392.0
176.0;231.0;?;312.0;347.0;320.0
133.0;223.0;214.0;266.0;372.0;371.0
115.0;219.0;356.0;289.0;410.0;388.0
100.0;218.0;170.0;303.0;379.0;365.0
80.0;229.0;77.0;325.0;342.0;510.0
63.0;248.0;216.0;316.0;361.0;579.0
24.0;239.0;181.0;346.0;393.0;465.0
56.0;209.0;97.0;320.0;?;123.0
92.0;?;4.0;213.0;375.0;277.0
141.0;190.0;19.0;101.0;342.0;420.0
119.0;225.0;0.0;95.0;306.0;396.0
167.0;276.0;35.0;126.0;232.0;476.0
298.0;297.0;41.0;130.0;181.0;331.0
242.0;324.0;3.0;96.0;239.0;344.0
267.0;279.0;-28.0;101.0;310.0;403.0
291.0;175.0;-37.0;86.0;298.0;403.0
?;28.0;-54.0;106.0;269.0;470.0
211.0;-34.0;-106.0;130.0;?;475.0
196.0;16.0;-24.0;183.0;?;533.0
156.0;74.0;?;204.0;189.0;548.0
134.0;100.0;207.0;212.0;206.0;599.0
126.0;112.0;321.0;243.0;?;383.0
104.0;118.0;497.0;266.0;256.0;433.0
80.0;110.0;213.0;330.0;261.0;671.0
69.0;107.0;300.0;329.0;338.0;561.0
87.0;120.0;279.0;346.0;446.0;567.0
72.0;114.0;376.0;455.0;500.0;412.0
56.0;91.0;296.0;333.0;669.0;251.0
106.0;152.0;279.0;78.0;666.0;63.0
171.0;251.0;257.0;162.0;351.0;317.0
231.0;279.0;265.0;179.0;?;458.0
212.0;432.0;238.0;105.0;449.0;324.0
