InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Body_Ax
-10;816;-177;-155;-10;6.0;-516.0;-45.0;34;2;275
12;809;-177;-156;12;-17.0;-594.0;-59.0;-12;4;270
-11;808;-177;-155;-11;10.0;-544.0;-59.0;-7;-3;262
-34;807;-177;-155;-34;-4.0;-212.0;?;12;-6;272
-22;806;-177;-155;-22;?;-127.0;-59.0;-33;0;273
?;809;-177;-155;-36;-90.0;-227.0;-42.0;-26;2;268
-20;811;-177;-155;-20;-119.0;67.0;-46.0;11;5;268
22;813;-177;?;22;-86.0;160.0;-25.0;-21;8;267
-7;809;-177;-155;-7;-91.0;77.0;-57.0;-18;9;271
-37;813;-177;-155;-37;-91.0;-181.0;-114.0;1;8;260
28;817;-177;-155;28;-116.0;-173.0;-116.0;-37;6;249
42;811;-177;-155;42;-153.0;-161.0;-110.0;-28;1;263
-15;806;-177;-155;-15;-157.0;-110.0;-103.0;-2;3;270
-9;807;-177;-156;-9;-231.0;-97.0;-104.0;?;2;261
-8;799;-177;-156;-8;-230.0;-17.0;-13.0;-63;-11;267
-60;790;-177;-156;?;-219.0;113.0;41.0;?;-8;280
-86;806;-177;-156;-86;-226.0;-88.0;72.0;-45;0;265
-66;807;-177;-157;-66;-151.0;-104.0;93.0;-72;8;260
-42;?;-177;-158;-42;-53.0;-124.0;101.0;-157;10;279
-52;766;-178;-158;-52;22.0;-299.0;64.0;-196;-2;265
-65;759;-178;-159;-65;50.0;-391.0;92.0;-158;4;244
-57;745;?;-159;-57;67.0;-619.0;66.0;-132;9;259
-86;743;-177;-159;-86;5.0;-748.0;64.0;-160;5;260
-120;734;-178;-159;-120;-63.0;-583.0;78.0;-104;4;248
-105;715;-178;-159;-105;-148.0;-290.0;97.0;-55;-4;253
-141;704;-178;-159;-141;-173.0;-392.0;154.0;-83;-3;257
-193;690;-178;-158;-193;-185.0;-338.0;194.0;-12;7;258
-156;676;-177;-158;-156;-93.0;-200.0;139.0;16;9;263
-134;678;-178;-158;-134;-6.0;?;102.0;-7;8;272
-100;668;-178;-157;-100;5.0;170.0;89.0;-5;?;273
-60;673;-178;-157;-60;-19.0;284.0;87.0;-56;6;260
-122;680;-178;-157;-122;-57.0;468.0;?;-48;6;265
-48;684;-177;-157;-48;1.0;603.0;?;-42;6;304
77;719;-177;-156;77;109.0;445.0;?;?;9;310
-251;637;-177;-157;?;130.0;322.0;-130.0;-35;12;227
-639;663;-177;-156;-639;76.0;305.0;-191.0;72;11;233
-428;879;-178;-155;-428;47.0;251.0;-207.0;109;11;346
116;854;-178;-154;116;?;272.0;-247.0;93;11;251
510;703;-177;-155;510;49.0;29.0;?;-93;11;101
581;648;-177;-156;581;11.0;-107.0;-376.0;-32;11;153
571;688;-177;?;571;-40.0;-65.0;-465.0;-218;12;?
529;659;-177;-156;529;-74.0;-7.0;-553.0;149;11;197
173;829;-178;-158;173;-178.0;86.0;-623.0;1374;5;351
21;1133;-178;-158;21;?;220.0;-638.0;1233;-1;18
354;886;-177;-158;354;-200.0;487.0;-671.0;309;-3;209
?;723;-180;-159;269;-219.0;536.0;-719.0;68;0;371
-64;851;-174;?;-64;-151.0;315.0;-822.0;99;-3;179
-50;799;-180;-159;-50;-123.0;-14.0;-900.0;76;-1;275
11;800;-177;-159;11;-141.0;-160.0;-969.0;61;-22;300
57;804;-173;-159;57;-207.0;-260.0;-1004.0;30;-55;273
39;793;-191;-159;39;-340.0;-66.0;-1035.0;-6;-20;273
12;812;-154;-159;12;-450.0;234.0;-1064.0;24;-1;267
-1;809;?;-159;-1;-530.0;520.0;-979.0;38;-4;282
-29;811;-127;-159;-29;-671.0;955.0;-856.0;2;-1;267
?;807;177;-159;11;-716.0;1329.0;-746.0;-21;24;263
32;804;198;-159;?;-736.0;1598.0;-696.0;-28;-10;275
29;806;159;-159;29;-686.0;1795.0;-533.0;-34;-197;273
6;809;192;-159;6;-462.0;1547.0;-476.0;5;-145;257
11;804;167;-159;11;-301.0;1354.0;-489.0;-4;34;251
43;805;180;-159;43;-190.0;1174.0;-490.0;-31;31;259
3;809;177;-159;3;-316.0;1231.0;-373.0;-21;34;267
-16;802;172;-159;-16;-476.0;1211.0;-265.0;-57;32;?
18;804;186;-159;18;-349.0;?;-209.0;-47;?;263
16;816;170;-159;16;-42.0;1165.0;?;-33;?;257
31;810;190;-159;31;43.0;1169.0;-154.0;-37;107;259
?;805;172;-159;8;56.0;1347.0;-139.0;-21;111;261
-140;810;176;-159;-140;9.0;1323.0;-168.0;15;111;253
-254;825;217;-158;-254;9.0;1267.0;-210.0;34;119;256
-334;850;-43;-158;-334;-92.0;1104.0;-272.0;-107;59;242
-434;798;-224;-157;-434;-109.0;1067.0;-356.0;-52;17;274
-428;764;-157;-156;-428;-93.0;851.0;-438.0;-270;43;242
-392;773;?;-156;-392;-33.0;563.0;-510.0;-85;40;259
-379;776;-179;-153;-379;56.0;366.0;-536.0;457;35;275
-340;812;-170;-152;-340;143.0;212.0;-473.0;556;35;166
-535;689;-182;-150;-535;?;64.0;-438.0;1564;43;209
-529;529;-172;-147;-529;?;392.0;-409.0;742;57;-99
332;327;-178;-147;332;56.0;757.0;-383.0;-1309;36;239
1362;311;-176;-150;1362;-60.0;847.0;-250.0;405;25;937
1372;560;-176;-150;1372;-111.0;350.0;-115.0;2665;41;530
1177;568;-176;-150;1177;-140.0;56.0;-45.0;2791;31;424
1619;712;-176;-151;1619;-307.0;-22.0;44.0;2782;29;415
707;797;-176;-150;707;-588.0;-191.0;206.0;?;26;416
-490;625;-176;-149;-490;-779.0;191.0;405.0;-739;8;693
-148;661;-176;-149;-148;-498.0;452.0;428.0;-804;12;511
-128;664;-176;-149;-128;-226.0;312.0;325.0;-770;12;502
-260;643;-176;-149;-260;-187.0;167.0;165.0;-1007;9;561
11;674;-176;-149;11;-378.0;-133.0;146.0;-242;-1;448
35;664;-176;-149;35;-405.0;-187.0;149.0;210;7;435
-40;663;-176;-149;-40;?;69.0;133.0;5;15;452
-17;661;-176;-149;-17;-240.0;18.0;178.0;36;3;447
57;671;-176;-149;57;-273.0;-131.0;143.0;68;5;428
29;681;-176;-149;29;-259.0;-220.0;128.0;-27;-1;427
14;671;?;-149;14;-293.0;-141.0;157.0;-12;4;437
56;671;-176;-149;56;-318.0;-39.0;129.0;?;14;434
?;678;-176;-149;31;-331.0;3.0;134.0;-11;6;430
-9;671;-176;-149;-9;-330.0;7.0;103.0;1;3;438
9;674;-176;-149;9;-259.0;18.0;53.0;21;3;435
5;682;-176;?;5;-254.0;39.0;14.0;?;10;425
12;681;-176;-149;12;-217.0;31.0;29.0;-1;9;423
39;680;?;-149;39;-147.0;-65.0;8.0;-24;-1;430
14;680;-176;-149;14;-5.0;-35.0;-26.0;-53;3;430
-27;677;-176;?;-27;80.0;-260.0;-39.0;-31;7;424
-24;671;-176;-149;-24;?;-16.0;-16.0;20;4;428
-8;669;-176;-149;-8;?;-64.0;-37.0;45;0;430
-49;671;-176;-149;-49;199.0;?;-8.0;-1;3;427
-84;668;-176;-149;-84;229.0;-38.0;-16.0;8;5;425
-78;664;-176;-149;?;251.0;-113.0;-63.0;65;2;429
-60;665;-176;-149;-60;302.0;-38.0;-84.0;43;5;439
27;654;-176;-149;27;289.0;-48.0;-111.0;38;?;445
96;644;-176;-149;?;294.0;-59.0;-152.0;31;-3;451
39;660;-176;?;39;181.0;-149.0;-206.0;-4;0;429
-31;676;-176;-149;-31;35.0;-91.0;-206.0;68;6;406
-10;661;-176;-148;-10;-174.0;-17.0;-159.0;133;-2;423
51;645;-176;-148;51;-418.0;-266.0;-140.0;96;-3;439
65;645;-176;-148;65;-611.0;-501.0;-87.0;92;-2;440
39;639;-176;-148;39;-784.0;-318.0;?;88;-6;439
75;651;-176;-148;75;?;-708.0;47.0;103;?;441
34;635;-176;-148;34;-1115.0;-1210.0;263.0;78;3;439
68;649;-176;-148;68;-907.0;-1688.0;430.0;102;?;441
70;651;-176;?;70;-1467.0;-2394.0;658.0;104;7;441
-45;605;-176;-148;-45;-1805.0;-3804.0;758.0;22;4;433
595;801;-176;-148;595;-1940.0;-5948.0;793.0;448;-5;488
1176;876;?;-149;1176;-1787.0;-4927.0;710.0;765;1;549
861;863;-176;-150;861;-1920.0;-3495.0;753.0;542;-3;455
664;731;-177;-152;664;-1967.0;-2113.0;770.0;217;-4;428
843;487;-178;-154;843;-1905.0;-1255.0;794.0;194;1;569
1079;718;-174;-155;1079;-1894.0;-1509.0;749.0;1053;0;566
1632;654;-183;-156;1632;-1875.0;-1823.0;729.0;2012;2;514
2248;391;?;-158;2248;-1754.0;-1872.0;720.0;2478;?;417
1554;188;-186;-160;1554;-1505.0;-1906.0;692.0;2744;37;-67
242;-63;-175;-160;242;-1380.0;-1580.0;673.0;1776;48;-813
100;511;-168;-159;100;-1336.0;-1175.0;682.0;-58;0;-1081
232;1141;-223;?;232;-1258.0;-669.0;?;-639;187;-566
113;1009;15;?;113;-1173.0;-278.0;607.0;-361;305;6
129;797;221;-161;129;-1257.0;-125.0;?;-275;170;249
?;793;152;-161;102;-1436.0;-308.0;578.0;-157;195;317
73;805;156;-162;73;-1359.0;-528.0;583.0;-125;2;270
72;822;140;-162;72;-1213.0;-586.0;649.0;-130;?;261
98;822;120;-162;98;-909.0;-659.0;556.0;-116;-479;278
?;780;?;-162;137;-686.0;-338.0;387.0;?;-4;290
163;780;128;-163;163;-462.0;?;207.0;-117;148;273
162;798;146;-163;162;?;?;83.0;-36;93;240
165;796;146;-163;165;-342.0;-52.0;-18.0;-42;23;243
149;805;147;-164;149;-42.0;-281.0;-215.0;-17;-95;243
59;821;172;-164;59;?;-531.0;-356.0;-21;-254;253
58;799;140;-164;58;901.0;-775.0;-414.0;-23;-224;249
65;812;203;-164;65;1101.0;-653.0;-469.0;1;-241;220
45;806;133;-164;45;1028.0;-436.0;-524.0;-52;-78;231
73;798;-170;-164;73;708.0;-387.0;-452.0;-43;146;241
39;858;-199;-165;39;473.0;-585.0;-410.0;18;?;239
58;814;-141;-163;58;257.0;-484.0;-305.0;-2;111;253
76;781;-196;-167;76;-110.0;-283.0;-174.0;13;268;237
-35;779;-141;?;-35;-265.0;-126.0;-78.0;-56;188;240
19;736;-180;-167;19;-213.0;-56.0;26.0;-134;-666;296
103;798;-177;-166;103;-124.0;-44.0;21.0;-170;-542;239
219;814;115;-157;219;-109.0;-68.0;75.0;-458;1273;211
547;758;212;-182;547;-100.0;?;79.0;-947;-40;290
323;829;151;-139;323;-132.0;-152.0;79.0;-1707;-944;97
360;899;184;-207;360;-48.0;-217.0;97.0;-1943;228;157
?;921;169;-141;969;2.0;-278.0;119.0;-2109;-112;169
1177;1033;171;157;?;157.0;-290.0;64.0;-1903;-77;-222
1384;1174;176;143;1384;197.0;-184.0;17.0;227;?;44
?;1193;169;105;893;-285.0;-148.0;209.0;1591;-130;203
-78;917;175;14;-78;-1067.0;-332.0;500.0;1838;-24;-120
-578;869;172;-169;-578;-991.0;-859.0;628.0;2177;-120;-335
-1278;1023;173;?;-1278;-666.0;-1155.0;645.0;1928;-82;-309
-1441;927;173;-133;-1441;?;-1189.0;?;1390;-53;-81
-680;876;173;-156;-680;?;-1157.0;-83.0;1113;-57;-17
-509;762;173;-136;-509;-1755.0;-1045.0;24.0;1567;-63;171
-291;1053;173;-157;-291;-2491.0;-934.0;245.0;556;-68;-199
553;1361;173;-158;553;-2400.0;-641.0;429.0;-9;-68;-211
331;1336;?;-160;331;-1737.0;-403.0;540.0;-204;?;-359
635;1031;173;-168;635;-906.0;-398.0;676.0;-2157;-67;-748
2090;-918;173;-171;2090;-148.0;-288.0;608.0;-2242;-69;450
640;-2365;173;-177;640;178.0;-204.0;431.0;-2513;-66;-246
-2180;-520;174;-177;-2180;191.0;13.0;454.0;-2216;-71;-781
-3835;1404;172;-173;-3835;34.0;?;490.0;-1013;-65;593
-3450;1142;173;-173;-3450;31.0;118.0;?;-1103;-69;304
-1027;783;174;-164;-1027;38.0;190.0;542.0;358;-71;-78
-582;797;170;-162;-582;225.0;211.0;419.0;923;-55;-65
-483;765;180;-163;?;461.0;369.0;198.0;?;-97;61
269;815;164;-160;269;821.0;676.0;65.0;214;18;335
1;788;177;-161;1;894.0;823.0;-14.0;180;246;243
75;798;169;-161;75;1190.0;997.0;-193.0;183;210;268
12;803;155;-160;12;1990.0;1165.0;-441.0;-17;125;280
-102;790;217;-160;-102;2521.0;1263.0;-592.0;-62;262;274
56;814;-2;-160;56;2794.0;1143.0;-991.0;-93;421;257
28;796;?;-160;28;2922.0;1487.0;-1460.0;-112;?;236
8;780;-155;-160;8;2399.0;2048.0;-1524.0;-42;257;233
4;792;-165;-160;4;1651.0;2386.0;-1431.0;-73;-24;210
?;753;-170;-160;-48;1331.0;2536.0;-1410.0;61;-320;219
-65;768;-155;-160;-65;1133.0;2251.0;-1406.0;98;-414;216
-53;803;-167;-160;?;794.0;1948.0;-1333.0;59;-812;272
-162;790;-155;-160;-162;524.0;1663.0;-1170.0;41;-937;281
-76;792;-158;-160;-76;500.0;1780.0;-1035.0;-52;-718;241
-59;779;-157;-159;-59;513.0;1816.0;-858.0;-63;-730;240
-127;776;-156;-159;?;531.0;1876.0;-677.0;-66;-222;224
54;782;-157;-159;54;500.0;1710.0;?;-73;108;299
-352;796;-157;-159;-352;656.0;1750.0;-432.0;-157;-586;253
223;782;-156;-159;223;819.0;1493.0;-290.0;-77;-1186;348
-476;786;-156;-158;-476;811.0;?;-84.0;-102;-879;240
-3236;656;-158;-142;-3236;753.0;1817.0;66.0;795;-443;64
-2078;717;-158;-115;-2078;667.0;1546.0;193.0;2510;-461;599
635;1199;-158;-106;635;474.0;1312.0;301.0;1562;-421;324
1506;734;-159;-109;1506;72.0;1053.0;452.0;-138;-355;-360
1509;275;-159;-111;?;-358.0;844.0;621.0;-379;-400;-113
917;662;-159;-118;917;-113.0;455.0;957.0;-771;-368;378
935;646;-159;-118;935;-240.0;59.0;769.0;-758;-374;370
1026;659;-159;-115;?;27.0;-602.0;435.0;-606;-383;201
808;332;-159;-127;?;?;-1319.0;81.0;-1262;-373;1084
762;-64;-159;-134;762;-2.0;-1162.0;-129.0;-1786;-382;1820
762;111;-159;-132;762;-575.0;-550.0;-138.0;-1533;-376;1510
766;33;-159;-132;766;-666.0;-339.0;-90.0;?;-379;1659
771;23;?;-132;771;-697.0;-62.0;-61.0;-1714;-379;1686
486;363;?;-141;486;-722.0;101.0;?;-435;?;728
78;360;-160;-145;78;-847.0;?;-126.0;194;-342;384
222;?;-160;-143;222;-880.0;187.0;-120.0;80;-339;?
-65;295;-160;-144;-65;-744.0;239.0;-154.0;78;-332;486
-629;538;-160;-144;-629;-596.0;317.0;-144.0;-376;-312;455
-519;540;-160;-144;-519;-531.0;198.0;-42.0;-524;-311;639
-854;642;-160;-143;-854;-541.0;56.0;?;-430;-313;457
-1028;779;-160;-141;-1028;-360.0;-176.0;145.0;-701;-309;375
-773;770;-160;-141;-773;-321.0;-3.0;189.0;-909;-295;392
-826;752;-160;-141;-826;-363.0;?;238.0;-1050;-307;331
?;723;?;-141;-773;-387.0;80.0;291.0;-953;-299;396
-652;716;-160;-141;-652;-254.0;-20.0;281.0;-548;-198;416
-475;814;-160;-140;-475;-75.0;-191.0;262.0;-539;-118;425
-520;854;?;-141;-520;103.0;-292.0;183.0;-568;-66;406
-692;817;-160;-141;-692;279.0;-203.0;86.0;-502;-34;414
-580;873;-160;-141;-580;382.0;187.0;27.0;-553;-44;471
-460;893;-160;-142;-460;477.0;-18.0;4.0;-462;-37;433
-463;815;-160;-143;-463;?;-344.0;-21.0;-500;-25;466
-396;824;-160;-144;-396;643.0;-514.0;-72.0;-406;-26;536
-253;837;-160;-145;-253;757.0;-610.0;-90.0;-70;-21;552
-154;796;-160;-145;-154;770.0;-40.0;-90.0;136;-12;544
-96;771;-160;-146;-96;807.0;526.0;-135.0;299;?;529
256;701;-160;-147;256;713.0;411.0;-96.0;555;-5;495
?;653;-160;-147;393;632.0;411.0;-54.0;586;-4;424
-157;625;-160;-147;?;566.0;386.0;-29.0;305;1;332
-193;529;-160;-147;-193;492.0;47.0;-17.0;309;-12;278
-604;705;-159;-146;-604;375.0;15.0;20.0;295;-2;122
-672;?;-160;-146;-672;256.0;-429.0;?;683;3;-69
407;-125;-160;-145;407;241.0;-562.0;34.0;382;-4;-438
593;132;-157;-146;593;188.0;-770.0;109.0;-1331;?;?
987;560;-165;-148;987;75.0;-957.0;118.0;-1242;-9;735
724;1150;-151;-149;724;58.0;-978.0;163.0;-841;66;353
-45;1297;-174;-151;-45;-85.0;-952.0;197.0;-788;38;-262
389;744;-160;-151;389;-126.0;-816.0;244.0;140;-74;403
357;771;-161;-151;357;-186.0;-760.0;292.0;93;-70;365
142;797;-209;-152;142;?;-590.0;270.0;-49;-191;238
108;748;43;-152;108;181.0;-467.0;164.0;26;-275;303
-18;835;221;-152;-18;662.0;-256.0;155.0;-50;-255;209
21;787;151;-152;21;590.0;-505.0;106.0;43;-133;278
?;806;175;-152;6;490.0;-508.0;-35.0;5;-206;259
-28;807;?;-152;-28;171.0;-672.0;-23.0;16;-415;262
-42;816;162;-152;-42;-481.0;-409.0;77.0;21;-110;279
-60;844;175;-152;-60;-773.0;63.0;163.0;27;111;286
-34;800;164;-152;-34;-661.0;132.0;143.0;-5;157;260
-60;774;171;-152;-60;-512.0;60.0;94.0;-6;402;240
-132;806;168;-152;-132;-313.0;35.0;27.0;86;251;270
-89;807;164;-152;-89;-177.0;-55.0;-23.0;104;1;274
?;800;164;-152;-69;-170.0;-130.0;-34.0;105;151;273
-92;810;159;-152;-92;-244.0;-283.0;-80.0;69;166;268
-65;802;160;-151;-65;-259.0;-336.0;-67.0;16;65;271
-63;796;157;-151;-63;-242.0;-309.0;-17.0;53;105;287
-57;?;161;-151;-57;-224.0;-252.0;70.0;37;34;285
-5;792;165;-151;-5;-71.0;-3.0;69.0;-11;-2;289
9;788;157;-151;9;263.0;61.0;24.0;24;-8;290
-17;794;180;-151;-17;541.0;36.0;-8.0;9;-156;277
-37;794;151;-151;-37;738.0;-207.0;-15.0;-6;-136;284
?;790;195;-151;-34;924.0;25.0;-82.0;19;-49;294
3;791;168;-151;3;1315.0;-8.0;-182.0;-33;-71;299
8;?;-131;-151;8;1636.0;250.0;-332.0;-40;-12;301
-22;789;-209;-151;-22;1840.0;492.0;-422.0;0;17;285
6;?;-151;-151;6;2097.0;604.0;-500.0;-18;46;289
-2;?;-187;-151;-2;2280.0;463.0;-548.0;-13;-52;289
-30;798;-169;-151;-30;2193.0;690.0;-644.0;-1;127;281
-69;799;-174;-151;-69;1955.0;860.0;-711.0;20;369;283
-118;801;-177;-151;-118;1674.0;528.0;-724.0;46;-13;278
-108;808;-171;-151;-108;1435.0;266.0;-704.0;19;-31;289
?;791;-176;-151;-313;1115.0;409.0;-501.0;166;77;277
-222;838;-173;-151;-222;832.0;724.0;-308.0;359;-55;?
-483;794;-174;-151;-483;359.0;1027.0;9.0;486;19;345
-1064;781;-174;-150;-1064;14.0;1227.0;327.0;469;-5;316
-705;1316;-174;-149;-705;?;1376.0;646.0;130;-24;524
-606;1651;-174;-149;-606;-705.0;1345.0;866.0;28;-8;628
-465;?;-173;-149;-465;-508.0;1169.0;781.0;20;-22;491
-321;651;-173;-149;-321;-522.0;1048.0;818.0;-270;-19;423
-216;683;-173;-149;-216;-778.0;930.0;545.0;-98;-16;430
543;451;-173;-152;543;-778.0;847.0;339.0;385;12;391
305;492;-173;-153;305;-540.0;712.0;6.0;219;1;357
-316;714;-173;?;-316;-121.0;497.0;-371.0;-161;-15;424
-360;702;?;-152;-360;-682.0;232.0;-410.0;-150;-6;466
-391;764;-173;-152;-391;-699.0;-115.0;-833.0;-247;-5;462
-439;858;-173;?;-439;84.0;-509.0;-1306.0;-257;-4;531
-572;765;-173;-150;-572;1046.0;-681.0;-905.0;95;0;526
-538;659;-173;-148;-538;142.0;-596.0;-104.0;276;-4;442
-461;731;-173;-147;-461;-199.0;-253.0;-141.0;406;-6;485
-591;831;-173;?;-591;-307.0;5.0;-449.0;410;5;546
-402;767;-173;-146;-402;-400.0;?;-68.0;489;8;519
102;808;-173;-144;102;189.0;38.0;434.0;583;4;554
235;855;-174;-143;235;-200.0;63.0;408.0;657;7;588
285;738;-173;-143;285;-567.0;25.0;376.0;1160;4;606
286;749;-173;-141;286;-583.0;-143.0;298.0;1511;7;433
-227;335;-173;-141;-227;-372.0;-343.0;264.0;2218;0;-90
420;869;-173;-140;420;-101.0;-516.0;209.0;1247;-8;462
2643;1638;-174;-142;2643;-16.0;-550.0;186.0;-923;1;1486
3770;748;-174;-150;?;-141.0;-578.0;222.0;-398;?;646
2947;707;-174;-155;2947;-593.0;-634.0;134.0;298;1;-331
1329;961;-172;-157;1329;-824.0;-742.0;124.0;145;1;109
679;660;-175;?;679;-815.0;-823.0;149.0;?;-7;456
784;800;-172;-158;784;-603.0;-877.0;130.0;182;?;?
502;754;-174;-160;502;-599.0;-877.0;160.0;-164;-5;?
?;?;-177;-161;262;-627.0;-792.0;185.0;-21;-11;?
103;841;-166;-161;103;-551.0;-618.0;231.0;42;-1;?
90;783;-191;-161;90;-818.0;-430.0;339.0;-17;-22;337
188;?;-155;-161;188;-948.0;-329.0;283.0;-72;-9;270
118;801;-199;-162;118;-739.0;-235.0;188.0;?;-67;247
125;799;-174;-162;125;-539.0;-213.0;231.0;-42;-88;257
154;814;133;-162;154;-593.0;-240.0;181.0;-86;-166;251
72;812;201;-162;72;-669.0;-193.0;164.0;-123;-520;249
38;799;162;-163;38;-507.0;-167.0;135.0;-70;-358;257
?;798;166;-163;93;-549.0;-195.0;-10.0;-49;?;?
58;799;186;-163;58;-471.0;-358.0;-111.0;-56;-139;261
?;806;179;-163;13;-407.0;-540.0;-302.0;-63;179;243
45;807;-120;-163;45;-32.0;-538.0;-417.0;-30;212;250
-3;807;-218;-163;-3;-472.0;-456.0;?;-20;143;247
9;807;-152;-163;9;-817.0;-506.0;-901.0;-47;219;247
76;803;-191;-163;76;132.0;?;-1039.0;-30;134;?
6;805;-170;-163;6;449.0;-400.0;-794.0;-13;40;238
-19;808;-172;-163;-19;218.0;-359.0;-547.0;-32;-2;241
39;811;-177;-163;39;255.0;-398.0;-449.0;-19;-7;242
23;803;-168;-163;23;275.0;-473.0;-346.0;9;-19;257
14;799;-171;-163;14;167.0;-534.0;-181.0;28;-83;277
1;800;-169;-163;1;?;-689.0;-42.0;5;3;259
-16;801;-170;-163;-16;350.0;-842.0;86.0;-34;141;241
21;806;-170;-163;21;?;-850.0;282.0;-23;135;250
22;807;-170;-163;22;492.0;-668.0;370.0;-18;137;252
?;805;-169;-163;32;317.0;-481.0;493.0;-26;111;251
-17;806;-171;-163;-17;95.0;?;624.0;-17;246;245
-75;806;-172;-163;-75;-5.0;-96.0;731.0;-27;522;226
-58;806;-172;-163;-58;105.0;-156.0;763.0;-6;421;234
-60;799;-175;-163;-60;307.0;16.0;905.0;38;121;254
-12;795;-176;-163;?;144.0;-147.0;1107.0;?;36;253
4;808;-176;-163;4;-73.0;-265.0;1233.0;2;48;249
-9;809;-177;-163;-9;-122.0;-413.0;1257.0;-13;36;247
5;800;-177;-163;5;-278.0;-779.0;1421.0;-35;44;242
2;?;-177;-163;2;-385.0;-711.0;?;-32;41;243
3;802;-177;-163;3;12.0;-831.0;1158.0;-34;41;243
?;804;-177;-162;-15;23.0;-1005.0;1084.0;5;37;243
-17;806;-177;-162;-17;-83.0;-1201.0;988.0;28;31;242
-31;803;-177;-162;-31;-39.0;-1112.0;874.0;11;37;245
-47;802;-177;-162;-47;-171.0;-693.0;794.0;9;40;249
-6;802;-177;-162;-6;-216.0;-456.0;688.0;-3;40;245
14;799;-177;-162;14;-52.0;-476.0;568.0;-20;?;245
10;798;-177;-162;10;10.0;?;448.0;-23;40;245
18;797;-177;-162;18;-79.0;-172.0;417.0;-20;43;245
4;799;?;-162;4;-94.0;-62.0;404.0;-25;37;244
-8;800;-177;-162;-8;-24.0;-74.0;399.0;-34;26;244
3;796;-177;-162;3;50.0;280.0;363.0;-43;22;249
3;796;-177;-162;3;-46.0;268.0;267.0;-43;22;249
2;796;-177;?;2;9.0;111.0;159.0;-40;23;249
?;796;-177;-162;4;128.0;95.0;116.0;-47;23;249
0;795;-177;-162;0;36.0;53.0;108.0;-27;24;249
-13;795;-177;-162;-13;52.0;-15.0;-14.0;30;32;246
?;796;-177;-162;-29;59.0;-2.0;-108.0;40;30;243
-15;796;-177;-162;-15;73.0;?;-186.0;3;17;249
10;799;-177;-162;10;16.0;14.0;-263.0;?;13;243
9;800;-177;-162;9;-13.0;438.0;-277.0;-4;16;236
19;800;-177;-162;19;76.0;538.0;-346.0;10;14;243
31;805;-177;-162;31;15.0;428.0;-387.0;44;15;248
31;804;-177;-162;?;92.0;450.0;-464.0;40;15;248
35;803;-177;-162;35;23.0;627.0;-558.0;37;14;248
-12;811;-177;?;-12;66.0;794.0;-625.0;54;15;241
-56;818;-177;-162;-56;71.0;?;-792.0;?;13;233
-21;813;-177;-162;-21;34.0;970.0;-930.0;55;17;241
13;808;-177;-162;13;-1.0;949.0;-1054.0;52;?;251
12;808;-177;-162;12;-6.0;751.0;-1162.0;51;-6;251
11;809;-179;-162;11;?;456.0;-1253.0;45;-7;?
13;807;-173;-162;13;75.0;320.0;-1357.0;63;-6;251
1;809;-183;-162;1;-216.0;191.0;-1201.0;16;-6;252
-47;803;?;-162;-47;-629.0;309.0;-1171.0;13;?;259
-67;801;-181;-162;-67;-385.0;514.0;-1431.0;46;-5;263
-21;810;-180;-162;-21;-49.0;465.0;-1596.0;-17;-6;261
-19;811;-158;-162;-19;-44.0;456.0;-1473.0;-19;-13;255
-42;810;-225;-162;-42;-216.0;?;-1301.0;-10;29;250
-4;808;-30;-162;-4;-171.0;529.0;-842.0;1;?;259
6;804;222;-162;6;-352.0;781.0;-824.0;18;?;264
-30;811;170;-162;-30;-220.0;1132.0;-598.0;-1;-265;254
-3;809;170;?;-3;-292.0;?;-376.0;9;-352;257
28;800;185;-162;28;-169.0;1886.0;-164.0;-16;-346;271
4;804;166;-162;4;203.0;2101.0;-94.0;-15;-371;267
8;809;182;-162;8;415.0;2152.0;24.0;-23;-329;253
-9;804;171;-162;-9;481.0;1857.0;221.0;-23;-374;259
-38;803;170;?;-38;412.0;1620.0;342.0;19;-166;?
-19;815;173;-162;-19;?;1559.0;418.0;-15;338;268
-48;823;172;-162;-48;440.0;1487.0;386.0;-23;182;247
-84;815;175;-162;-84;609.0;1398.0;426.0;12;?;260
-54;800;177;-162;-54;628.0;1204.0;544.0;50;41;262
-86;?;176;-162;-86;827.0;1156.0;526.0;73;49;264
-132;810;177;-162;-132;921.0;1076.0;465.0;94;-28;279
?;807;177;?;-187;873.0;1070.0;370.0;101;-27;273
-251;814;177;-161;-251;847.0;1034.0;226.0;37;-19;287
-212;794;177;?;-212;1172.0;951.0;131.0;91;-20;307
-285;823;177;-160;-285;1733.0;1005.0;-112.0;-8;-19;290
-184;790;177;-161;-184;1786.0;898.0;-104.0;111;-19;304
-263;810;178;-161;-263;1917.0;823.0;-171.0;37;-9;299
-1946;918;178;-153;-1946;1914.0;941.0;-175.0;-503;-1;409
-3696;700;178;?;-3696;1376.0;?;-160.0;-516;0;578
