InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
-328.0;1.0;254.0;592.0;-75.0;307.0;-666.0
-330.0;-7.0;256.0;590.0;-64.0;313.0;-677.0
-330.0;-15.0;258.0;588.0;?;318.0;-687.0
-327.0;-23.0;260.0;586.0;-40.0;324.0;-697.0
-324.0;-30.0;?;583.0;-30.0;329.0;-711.0
-320.0;-37.0;264.0;580.0;-20.0;334.0;-721.0
-315.0;-43.0;267.0;577.0;-11.0;339.0;-731.0
-312.0;-51.0;?;573.0;-2.0;344.0;-737.0
-309.0;-57.0;271.0;569.0;7.0;348.0;-746.0
-303.0;-62.0;272.0;?;13.0;352.0;-752.0
-297.0;-65.0;?;565.0;18.0;355.0;?
-293.0;-69.0;?;563.0;22.0;358.0;-763.0
-290.0;-72.0;274.0;561.0;26.0;359.0;-768.0
-287.0;-72.0;?;559.0;28.0;360.0;-770.0
?;-73.0;274.0;557.0;31.0;361.0;-772.0
-280.0;-74.0;275.0;554.0;33.0;?;-773.0
-280.0;-75.0;274.0;553.0;33.0;365.0;?
-279.0;-76.0;273.0;552.0;35.0;366.0;-783.0
?;-76.0;273.0;?;35.0;367.0;-786.0
-271.0;-76.0;274.0;549.0;35.0;367.0;-784.0
-271.0;-75.0;276.0;548.0;36.0;368.0;-788.0
-275.0;-76.0;277.0;547.0;36.0;368.0;-784.0
-278.0;-76.0;?;546.0;39.0;368.0;-790.0
-278.0;-78.0;277.0;545.0;41.0;368.0;-794.0
?;-79.0;279.0;545.0;45.0;368.0;-799.0
-277.0;-79.0;280.0;545.0;47.0;369.0;-807.0
-270.0;-79.0;282.0;544.0;50.0;369.0;-810.0
-267.0;-80.0;284.0;543.0;53.0;370.0;-811.0
-269.0;-82.0;286.0;542.0;?;371.0;-811.0
-272.0;-82.0;286.0;542.0;58.0;372.0;-809.0
-272.0;-83.0;287.0;542.0;58.0;372.0;-813.0
-273.0;-84.0;288.0;543.0;58.0;?;-815.0
-279.0;-84.0;290.0;543.0;59.0;373.0;-812.0
-283.0;-84.0;291.0;?;61.0;372.0;-816.0
-286.0;-85.0;292.0;543.0;62.0;372.0;-816.0
-285.0;-84.0;293.0;543.0;63.0;372.0;-816.0
-280.0;-84.0;294.0;543.0;64.0;373.0;-818.0
-284.0;-84.0;296.0;543.0;64.0;374.0;-817.0
-288.0;-85.0;297.0;543.0;66.0;375.0;-824.0
-289.0;-87.0;298.0;543.0;69.0;375.0;-824.0
-287.0;-89.0;?;543.0;72.0;376.0;-823.0
-281.0;-90.0;300.0;543.0;74.0;376.0;-826.0
-282.0;-91.0;301.0;543.0;75.0;378.0;-823.0
-287.0;-92.0;302.0;543.0;76.0;379.0;-826.0
-288.0;-92.0;303.0;?;78.0;379.0;-824.0
-285.0;-93.0;303.0;544.0;78.0;379.0;-825.0
?;-94.0;?;544.0;78.0;380.0;-827.0
-281.0;-95.0;303.0;545.0;77.0;381.0;-826.0
-283.0;-97.0;303.0;545.0;78.0;382.0;-828.0
-284.0;-99.0;303.0;545.0;80.0;382.0;-827.0
-283.0;-100.0;302.0;545.0;82.0;383.0;-829.0
-281.0;-102.0;302.0;?;84.0;384.0;-828.0
-282.0;-102.0;301.0;?;85.0;384.0;-824.0
-286.0;-103.0;300.0;546.0;85.0;384.0;-818.0
-292.0;-102.0;299.0;546.0;85.0;385.0;-810.0
-298.0;-102.0;299.0;546.0;86.0;386.0;-798.0
-306.0;-105.0;299.0;546.0;90.0;386.0;-786.0
-309.0;-108.0;298.0;545.0;95.0;386.0;-772.0
-310.0;-112.0;297.0;545.0;99.0;386.0;-758.0
-309.0;?;296.0;544.0;103.0;?;-746.0
-304.0;-117.0;295.0;544.0;105.0;385.0;-734.0
-296.0;-119.0;?;544.0;107.0;?;-720.0
-289.0;-120.0;291.0;544.0;109.0;382.0;-704.0
-284.0;-122.0;288.0;543.0;110.0;?;-687.0
-280.0;-125.0;285.0;543.0;112.0;380.0;-667.0
-279.0;-126.0;283.0;542.0;112.0;379.0;-646.0
-281.0;-127.0;280.0;?;112.0;378.0;?
-284.0;-127.0;276.0;541.0;111.0;376.0;-604.0
-289.0;-128.0;273.0;541.0;111.0;375.0;-585.0
-296.0;-129.0;269.0;540.0;111.0;374.0;-567.0
-303.0;-129.0;265.0;540.0;112.0;373.0;-551.0
-309.0;-130.0;261.0;541.0;112.0;371.0;-537.0
?;-131.0;258.0;541.0;112.0;370.0;-527.0
-320.0;-133.0;254.0;541.0;112.0;369.0;?
-323.0;-134.0;251.0;541.0;112.0;368.0;-510.0
-326.0;-136.0;248.0;541.0;113.0;367.0;-503.0
-329.0;-138.0;246.0;541.0;114.0;367.0;-496.0
-331.0;-141.0;244.0;541.0;?;367.0;-489.0
-333.0;-144.0;242.0;541.0;119.0;368.0;-484.0
-335.0;-147.0;242.0;?;122.0;368.0;-478.0
-337.0;-150.0;241.0;540.0;125.0;368.0;-471.0
-338.0;-153.0;240.0;540.0;126.0;368.0;-465.0
-340.0;-155.0;240.0;539.0;127.0;368.0;-459.0
-341.0;-156.0;239.0;539.0;?;369.0;-453.0
-341.0;-159.0;239.0;?;132.0;369.0;-448.0
-342.0;-161.0;238.0;538.0;135.0;369.0;-442.0
-342.0;-164.0;239.0;538.0;138.0;370.0;-437.0
-342.0;-166.0;239.0;538.0;141.0;370.0;-434.0
-342.0;-169.0;239.0;537.0;143.0;370.0;-430.0
-342.0;-171.0;238.0;537.0;145.0;370.0;-427.0
-342.0;-171.0;238.0;537.0;146.0;370.0;-423.0
-342.0;-173.0;238.0;537.0;148.0;370.0;-420.0
-342.0;?;238.0;537.0;150.0;370.0;-417.0
-343.0;-175.0;238.0;537.0;151.0;369.0;-414.0
-343.0;-176.0;238.0;537.0;152.0;369.0;-410.0
-344.0;-176.0;237.0;537.0;153.0;369.0;-405.0
-344.0;-177.0;237.0;538.0;153.0;369.0;-402.0
-345.0;-178.0;237.0;538.0;155.0;369.0;-399.0
-345.0;?;236.0;538.0;156.0;368.0;-395.0
-345.0;-178.0;236.0;538.0;157.0;368.0;-392.0
-346.0;-179.0;236.0;538.0;159.0;369.0;-388.0
-347.0;?;236.0;538.0;159.0;368.0;-383.0
-347.0;-180.0;236.0;538.0;161.0;368.0;-380.0
-348.0;-181.0;236.0;539.0;162.0;368.0;-376.0
-349.0;-182.0;237.0;539.0;163.0;367.0;-373.0
-349.0;-182.0;237.0;539.0;164.0;367.0;-369.0
-350.0;-184.0;237.0;?;165.0;367.0;-367.0
-350.0;-184.0;237.0;540.0;166.0;367.0;-365.0
-350.0;-185.0;237.0;540.0;167.0;367.0;-364.0
-351.0;-185.0;237.0;540.0;167.0;367.0;-362.0
-350.0;-185.0;237.0;540.0;167.0;367.0;-360.0
-350.0;-185.0;237.0;540.0;167.0;367.0;-359.0
-350.0;-186.0;237.0;?;168.0;367.0;-357.0
-350.0;-186.0;237.0;539.0;168.0;?;-355.0
-350.0;-187.0;237.0;539.0;168.0;367.0;-354.0
-349.0;-187.0;237.0;539.0;168.0;?;-352.0
-349.0;?;236.0;539.0;169.0;367.0;-351.0
-349.0;-187.0;236.0;539.0;169.0;367.0;?
-348.0;-188.0;236.0;539.0;169.0;367.0;-350.0
-348.0;-187.0;236.0;539.0;169.0;367.0;-349.0
-348.0;-188.0;236.0;539.0;170.0;367.0;-347.0
-348.0;-187.0;236.0;539.0;170.0;367.0;-346.0
-348.0;-187.0;236.0;539.0;170.0;367.0;-345.0
-349.0;-186.0;236.0;539.0;170.0;366.0;-343.0
-349.0;?;236.0;538.0;171.0;366.0;-342.0
-350.0;-185.0;236.0;538.0;171.0;367.0;-341.0
-351.0;-184.0;237.0;538.0;171.0;366.0;-340.0
-351.0;-183.0;237.0;538.0;171.0;366.0;-340.0
-352.0;-181.0;237.0;539.0;170.0;366.0;-340.0
-353.0;-179.0;238.0;539.0;170.0;?;-341.0
-355.0;-177.0;238.0;539.0;170.0;366.0;-343.0
-358.0;-174.0;239.0;540.0;169.0;367.0;-347.0
-361.0;-171.0;240.0;541.0;168.0;367.0;-353.0
-365.0;-167.0;240.0;541.0;167.0;367.0;-361.0
-370.0;-164.0;240.0;543.0;164.0;366.0;-372.0
-374.0;-160.0;240.0;544.0;162.0;366.0;-387.0
-379.0;-157.0;242.0;544.0;160.0;366.0;-402.0
-385.0;-155.0;243.0;545.0;159.0;367.0;-419.0
-389.0;-152.0;245.0;?;157.0;368.0;-439.0
-392.0;-151.0;247.0;545.0;?;369.0;-461.0
-394.0;-149.0;250.0;545.0;157.0;371.0;-485.0
-394.0;-149.0;252.0;?;158.0;372.0;-512.0
-391.0;-149.0;255.0;545.0;159.0;?;-538.0
-388.0;?;259.0;544.0;161.0;376.0;-564.0
-384.0;-151.0;262.0;544.0;162.0;378.0;-590.0
-377.0;?;?;543.0;?;381.0;-613.0
-369.0;-155.0;269.0;542.0;?;?;-634.0
-362.0;-156.0;272.0;541.0;165.0;?;-651.0
-354.0;-157.0;275.0;540.0;167.0;387.0;-666.0
?;-159.0;278.0;539.0;168.0;389.0;-676.0
-343.0;-161.0;280.0;539.0;171.0;390.0;-682.0
-344.0;-163.0;281.0;539.0;174.0;390.0;-690.0
-340.0;-165.0;282.0;539.0;176.0;390.0;?
-336.0;-165.0;284.0;539.0;178.0;389.0;-706.0
-333.0;-164.0;284.0;539.0;177.0;389.0;-709.0
-333.0;?;285.0;?;176.0;389.0;-713.0
-333.0;-161.0;286.0;540.0;174.0;388.0;-717.0
-332.0;-159.0;286.0;541.0;174.0;387.0;-726.0
-321.0;-157.0;287.0;542.0;170.0;387.0;-737.0
-311.0;-154.0;287.0;543.0;168.0;386.0;-745.0
-309.0;-151.0;286.0;545.0;166.0;386.0;-755.0
-302.0;-148.0;?;546.0;161.0;?;-762.0
-296.0;-147.0;287.0;547.0;160.0;384.0;-766.0
-293.0;-147.0;289.0;547.0;160.0;384.0;-766.0
-296.0;-147.0;289.0;548.0;161.0;384.0;-758.0
-307.0;-148.0;289.0;548.0;161.0;384.0;-745.0
-315.0;-147.0;289.0;549.0;161.0;383.0;-740.0
-314.0;-146.0;289.0;551.0;158.0;382.0;-737.0
-304.0;-145.0;288.0;552.0;151.0;382.0;-742.0
-298.0;-142.0;288.0;553.0;149.0;383.0;-747.0
-297.0;-142.0;287.0;554.0;148.0;383.0;-754.0
-289.0;-142.0;287.0;555.0;148.0;383.0;-760.0
-287.0;-142.0;287.0;555.0;150.0;384.0;-759.0
-295.0;-142.0;287.0;555.0;151.0;384.0;-750.0
-298.0;-140.0;287.0;555.0;150.0;384.0;-752.0
-295.0;-139.0;286.0;555.0;145.0;384.0;-754.0
-294.0;?;286.0;555.0;140.0;384.0;-758.0
-291.0;-134.0;286.0;556.0;136.0;384.0;-767.0
-284.0;-132.0;285.0;556.0;134.0;383.0;?
-275.0;-131.0;285.0;556.0;133.0;383.0;-783.0
-268.0;-130.0;285.0;556.0;132.0;383.0;-789.0
-266.0;-131.0;?;555.0;134.0;384.0;-807.0
?;-132.0;286.0;555.0;134.0;384.0;-825.0
-252.0;-132.0;287.0;554.0;132.0;384.0;-834.0
-246.0;-129.0;287.0;554.0;128.0;384.0;-834.0
-243.0;-125.0;288.0;554.0;124.0;385.0;-831.0
-244.0;-123.0;288.0;554.0;119.0;385.0;-831.0
-242.0;-120.0;289.0;554.0;115.0;386.0;-829.0
-237.0;-118.0;290.0;554.0;?;387.0;-824.0
-229.0;-116.0;291.0;554.0;110.0;388.0;-819.0
-226.0;-115.0;291.0;553.0;?;389.0;-814.0
-229.0;-113.0;292.0;553.0;106.0;389.0;-817.0
-228.0;-112.0;292.0;553.0;107.0;389.0;-829.0
-220.0;-114.0;292.0;?;111.0;389.0;-844.0
-209.0;-118.0;294.0;553.0;119.0;389.0;-859.0
-198.0;-121.0;295.0;553.0;123.0;389.0;-873.0
-194.0;-122.0;296.0;553.0;121.0;390.0;-874.0
-198.0;-120.0;296.0;553.0;119.0;390.0;-875.0
-200.0;-117.0;?;554.0;115.0;390.0;-874.0
-202.0;-113.0;296.0;554.0;107.0;390.0;-868.0
-203.0;-108.0;296.0;555.0;100.0;390.0;-861.0
-209.0;-104.0;296.0;555.0;93.0;390.0;-845.0
-212.0;-104.0;296.0;556.0;88.0;390.0;-832.0
-212.0;-103.0;296.0;556.0;78.0;389.0;-817.0
-221.0;-102.0;295.0;557.0;80.0;389.0;-820.0
-218.0;-103.0;296.0;558.0;84.0;389.0;-829.0
-211.0;-109.0;297.0;557.0;94.0;389.0;-842.0
-201.0;-114.0;298.0;558.0;?;389.0;-859.0
-191.0;-118.0;299.0;557.0;116.0;389.0;-880.0
-193.0;-121.0;299.0;557.0;117.0;389.0;-887.0
-198.0;-120.0;299.0;?;111.0;389.0;-879.0
-203.0;-116.0;299.0;558.0;107.0;388.0;-884.0
-199.0;-112.0;299.0;559.0;99.0;387.0;-882.0
-196.0;-107.0;299.0;559.0;89.0;387.0;-877.0
-193.0;-100.0;?;558.0;81.0;387.0;-865.0
-196.0;-94.0;299.0;558.0;72.0;387.0;-848.0
?;-88.0;299.0;559.0;66.0;387.0;-849.0
?;-81.0;299.0;558.0;57.0;386.0;-845.0
-210.0;-74.0;298.0;559.0;46.0;386.0;-844.0
-211.0;-70.0;298.0;558.0;41.0;385.0;-840.0
-211.0;-67.0;298.0;558.0;32.0;385.0;-834.0
-213.0;-64.0;299.0;557.0;23.0;385.0;-826.0
-216.0;-58.0;300.0;556.0;13.0;385.0;-819.0
-218.0;-55.0;299.0;556.0;5.0;385.0;-814.0
-223.0;-52.0;299.0;556.0;0.0;384.0;?
-226.0;-50.0;298.0;555.0;-4.0;383.0;-800.0
-229.0;?;297.0;555.0;-10.0;382.0;-799.0
-231.0;-46.0;296.0;555.0;-13.0;381.0;-797.0
-233.0;-44.0;297.0;555.0;-16.0;380.0;-795.0
-234.0;-44.0;297.0;555.0;-17.0;379.0;-791.0
-235.0;-42.0;297.0;556.0;-19.0;378.0;-787.0
-234.0;-41.0;297.0;557.0;-21.0;?;-783.0
-235.0;-40.0;297.0;558.0;-24.0;377.0;-780.0
-235.0;-41.0;297.0;559.0;-26.0;376.0;-774.0
-235.0;-41.0;297.0;560.0;-27.0;376.0;-768.0
-235.0;-40.0;297.0;562.0;-28.0;375.0;-761.0
-234.0;?;297.0;562.0;-29.0;375.0;-754.0
-236.0;-38.0;296.0;564.0;-32.0;374.0;-749.0
-239.0;-38.0;293.0;565.0;-33.0;372.0;-743.0
-243.0;-37.0;291.0;567.0;-33.0;370.0;-736.0
-246.0;-34.0;288.0;569.0;-36.0;367.0;-731.0
-249.0;-30.0;283.0;573.0;-39.0;364.0;-726.0
-253.0;-27.0;279.0;576.0;-43.0;361.0;-720.0
-257.0;-24.0;275.0;580.0;-46.0;357.0;-711.0
-261.0;?;270.0;584.0;-48.0;354.0;-709.0
-262.0;-18.0;265.0;587.0;-52.0;349.0;-712.0
-259.0;?;260.0;590.0;?;343.0;-715.0
?;-13.0;255.0;592.0;-58.0;338.0;-722.0
-256.0;-11.0;252.0;594.0;?;333.0;-731.0
-260.0;-5.0;249.0;595.0;-63.0;328.0;-735.0
-265.0;2.0;244.0;596.0;-65.0;322.0;-733.0
-271.0;7.0;241.0;597.0;-64.0;315.0;?
-277.0;16.0;238.0;597.0;-70.0;308.0;-712.0
-284.0;24.0;234.0;598.0;-75.0;300.0;-700.0
-292.0;?;231.0;598.0;-75.0;292.0;-690.0
-299.0;37.0;229.0;597.0;?;284.0;-683.0
-305.0;43.0;226.0;597.0;-81.0;274.0;-676.0
-310.0;48.0;225.0;598.0;-79.0;266.0;-660.0
-319.0;47.0;225.0;599.0;-70.0;258.0;-648.0
-323.0;44.0;225.0;600.0;-56.0;250.0;-645.0
-326.0;36.0;225.0;602.0;-32.0;243.0;-642.0
-332.0;24.0;227.0;603.0;-13.0;239.0;-634.0
-337.0;15.0;231.0;604.0;-2.0;237.0;?
-341.0;10.0;235.0;604.0;10.0;236.0;-609.0
-345.0;1.0;239.0;604.0;13.0;236.0;-596.0
-348.0;-6.0;244.0;605.0;11.0;236.0;-583.0
-351.0;-10.0;249.0;604.0;5.0;236.0;-575.0
-353.0;-11.0;253.0;602.0;-4.0;?;-570.0
?;-12.0;257.0;601.0;-16.0;234.0;-568.0
-354.0;-13.0;260.0;599.0;-22.0;233.0;-569.0
-352.0;-18.0;263.0;597.0;-22.0;234.0;-571.0
-350.0;-26.0;267.0;595.0;-14.0;237.0;-574.0
-347.0;-37.0;271.0;593.0;-6.0;242.0;-578.0
-342.0;-45.0;273.0;590.0;3.0;249.0;-584.0
-338.0;?;276.0;588.0;15.0;256.0;-589.0
-333.0;-61.0;278.0;?;30.0;263.0;-595.0
-327.0;-69.0;282.0;579.0;46.0;?;-605.0
-321.0;-76.0;288.0;?;64.0;277.0;-616.0
-315.0;-84.0;296.0;566.0;84.0;286.0;-626.0
-307.0;-93.0;306.0;555.0;104.0;298.0;-636.0
-298.0;-104.0;319.0;541.0;125.0;310.0;-645.0
-285.0;-112.0;334.0;527.0;147.0;323.0;-654.0
-271.0;-122.0;350.0;512.0;168.0;?;-666.0
-255.0;-132.0;365.0;497.0;189.0;355.0;-679.0
-239.0;-145.0;381.0;483.0;211.0;373.0;-694.0
-222.0;-161.0;398.0;468.0;232.0;391.0;-709.0
-206.0;-177.0;415.0;454.0;251.0;411.0;?
-190.0;-192.0;431.0;?;269.0;430.0;-749.0
-173.0;-208.0;448.0;427.0;288.0;449.0;-770.0
-154.0;-227.0;?;413.0;308.0;469.0;-787.0
-133.0;-245.0;486.0;397.0;327.0;489.0;-803.0
-110.0;-264.0;506.0;380.0;346.0;508.0;-817.0
-85.0;-282.0;526.0;361.0;367.0;526.0;-830.0
-59.0;-301.0;547.0;341.0;389.0;543.0;-840.0
-31.0;-322.0;567.0;321.0;411.0;559.0;-849.0
-1.0;-343.0;587.0;300.0;433.0;574.0;-854.0
28.0;-364.0;605.0;277.0;455.0;589.0;-863.0
61.0;-384.0;?;253.0;475.0;601.0;-868.0
?;-402.0;641.0;227.0;495.0;611.0;-878.0
124.0;-418.0;655.0;203.0;511.0;620.0;?
154.0;-432.0;667.0;181.0;527.0;628.0;-899.0
179.0;-443.0;678.0;159.0;540.0;635.0;-904.0
201.0;-453.0;689.0;138.0;552.0;640.0;-908.0
217.0;-459.0;699.0;116.0;560.0;644.0;-910.0
225.0;-465.0;708.0;95.0;566.0;647.0;-910.0
234.0;-471.0;713.0;79.0;573.0;651.0;-908.0
240.0;-477.0;719.0;63.0;579.0;653.0;?
247.0;-483.0;725.0;51.0;?;?;-910.0
255.0;-486.0;730.0;41.0;591.0;652.0;-911.0
264.0;-487.0;736.0;33.0;595.0;649.0;-912.0
273.0;-488.0;742.0;25.0;598.0;647.0;-913.0
281.0;-490.0;748.0;?;603.0;644.0;-916.0
287.0;-493.0;752.0;15.0;610.0;641.0;-921.0
294.0;-497.0;754.0;12.0;?;640.0;-923.0
298.0;-501.0;757.0;8.0;625.0;640.0;-923.0
303.0;-505.0;760.0;2.0;630.0;638.0;-924.0
311.0;-509.0;762.0;-5.0;635.0;637.0;-923.0
319.0;-513.0;?;-14.0;638.0;637.0;-924.0
327.0;-517.0;765.0;-24.0;641.0;636.0;-925.0
334.0;-520.0;767.0;-35.0;643.0;635.0;-926.0
342.0;-522.0;769.0;-46.0;645.0;633.0;-927.0
349.0;-524.0;770.0;-56.0;646.0;632.0;-927.0
354.0;-526.0;770.0;-65.0;646.0;631.0;-927.0
359.0;-527.0;769.0;-72.0;646.0;633.0;-925.0
365.0;-529.0;766.0;-79.0;646.0;636.0;?
373.0;-531.0;764.0;-89.0;647.0;637.0;-917.0
385.0;-532.0;765.0;-99.0;647.0;635.0;-912.0
399.0;-528.0;769.0;-105.0;649.0;629.0;-909.0
411.0;-524.0;773.0;-116.0;648.0;623.0;-904.0
423.0;-523.0;774.0;?;645.0;621.0;-901.0
430.0;-523.0;770.0;-129.0;646.0;625.0;-897.0
434.0;-527.0;769.0;-134.0;651.0;626.0;-894.0
433.0;-532.0;769.0;-138.0;657.0;625.0;-891.0
433.0;-538.0;?;-142.0;663.0;625.0;-887.0
430.0;-543.0;767.0;-147.0;669.0;624.0;-883.0
426.0;-549.0;766.0;-152.0;?;624.0;-879.0
421.0;-555.0;765.0;-157.0;?;624.0;-875.0
416.0;-560.0;?;-160.0;681.0;624.0;-871.0
411.0;-566.0;761.0;?;685.0;?;-868.0
404.0;-571.0;758.0;-166.0;689.0;628.0;-866.0
397.0;-576.0;754.0;-168.0;694.0;632.0;-864.0
391.0;-581.0;750.0;-170.0;699.0;635.0;-863.0
?;-587.0;748.0;-170.0;705.0;637.0;-865.0
380.0;?;746.0;-170.0;710.0;?;-867.0
377.0;-594.0;745.0;-170.0;713.0;640.0;-870.0
377.0;-597.0;741.0;-169.0;716.0;643.0;-873.0
379.0;-600.0;740.0;-168.0;719.0;645.0;-878.0
388.0;-601.0;743.0;-171.0;720.0;639.0;-880.0
399.0;-600.0;746.0;-175.0;720.0;634.0;-881.0
408.0;-597.0;750.0;-176.0;718.0;628.0;-885.0
415.0;-592.0;756.0;-175.0;714.0;622.0;-888.0
421.0;-587.0;?;-175.0;711.0;614.0;-890.0
428.0;-580.0;767.0;-176.0;707.0;607.0;-891.0
433.0;-574.0;772.0;-175.0;704.0;600.0;-892.0
437.0;-570.0;777.0;-174.0;702.0;594.0;-892.0
439.0;-566.0;781.0;-174.0;700.0;588.0;-893.0
442.0;-562.0;784.0;-177.0;699.0;583.0;-894.0
445.0;?;786.0;-179.0;697.0;578.0;-895.0
450.0;-559.0;789.0;?;?;574.0;-895.0
454.0;-558.0;790.0;-182.0;695.0;571.0;-895.0
458.0;-559.0;791.0;-183.0;695.0;569.0;-894.0
463.0;-560.0;791.0;-183.0;697.0;568.0;-892.0
465.0;-561.0;791.0;-183.0;699.0;568.0;-890.0
466.0;-562.0;791.0;-181.0;?;568.0;-889.0
469.0;-564.0;792.0;-178.0;704.0;568.0;-888.0
471.0;-565.0;793.0;-175.0;707.0;568.0;-889.0
471.0;-566.0;795.0;-171.0;709.0;568.0;-889.0
469.0;-566.0;797.0;-166.0;709.0;567.0;-890.0
467.0;-565.0;798.0;-162.0;709.0;568.0;-890.0
465.0;?;800.0;-156.0;?;567.0;-891.0
464.0;-561.0;802.0;-150.0;707.0;567.0;-892.0
466.0;-558.0;805.0;-144.0;706.0;567.0;-894.0
?;-556.0;806.0;-139.0;704.0;568.0;-896.0
474.0;-553.0;807.0;-133.0;702.0;569.0;-898.0
474.0;-551.0;809.0;?;701.0;570.0;-897.0
474.0;-549.0;810.0;?;699.0;570.0;-896.0
471.0;-548.0;812.0;-112.0;697.0;571.0;?
464.0;-547.0;813.0;-104.0;694.0;571.0;-895.0
452.0;-545.0;815.0;-96.0;690.0;?;-889.0
437.0;-543.0;817.0;-89.0;685.0;569.0;-880.0
427.0;-541.0;819.0;-82.0;678.0;567.0;-871.0
426.0;-537.0;822.0;-76.0;?;564.0;-868.0
429.0;-533.0;824.0;-71.0;663.0;561.0;-867.0
434.0;-529.0;827.0;-67.0;655.0;558.0;-866.0
439.0;-524.0;832.0;-67.0;647.0;551.0;-863.0
446.0;-520.0;837.0;-69.0;641.0;542.0;-861.0
451.0;-517.0;843.0;-69.0;635.0;532.0;-859.0
454.0;-513.0;848.0;-67.0;629.0;525.0;-858.0
455.0;-510.0;851.0;-66.0;621.0;519.0;-855.0
454.0;-507.0;854.0;-65.0;614.0;514.0;-852.0
456.0;-506.0;857.0;-64.0;609.0;508.0;-847.0
460.0;-505.0;859.0;-66.0;603.0;503.0;-844.0
463.0;-505.0;861.0;-69.0;597.0;499.0;-841.0
467.0;-505.0;863.0;-72.0;593.0;495.0;-843.0
466.0;-507.0;864.0;-74.0;591.0;492.0;-845.0
464.0;-509.0;864.0;-77.0;587.0;?;-847.0
458.0;-508.0;863.0;-79.0;582.0;492.0;-849.0
?;-505.0;862.0;-79.0;575.0;492.0;-853.0
449.0;-503.0;861.0;-78.0;568.0;493.0;-858.0
448.0;?;860.0;-77.0;563.0;494.0;-865.0
445.0;-499.0;860.0;-76.0;?;494.0;-871.0
441.0;-497.0;859.0;-75.0;553.0;494.0;-872.0
441.0;-495.0;859.0;-75.0;548.0;493.0;-873.0
443.0;-494.0;859.0;-75.0;544.0;493.0;-874.0
444.0;-493.0;859.0;-76.0;541.0;492.0;-874.0
447.0;?;859.0;-79.0;541.0;491.0;?
452.0;-490.0;860.0;-82.0;542.0;489.0;-872.0
458.0;-489.0;861.0;-84.0;540.0;487.0;-872.0
467.0;-487.0;862.0;-87.0;536.0;484.0;-874.0
471.0;-488.0;863.0;-90.0;531.0;482.0;-874.0
471.0;-488.0;864.0;?;529.0;480.0;-872.0
472.0;-488.0;865.0;-96.0;527.0;478.0;-868.0
475.0;-489.0;865.0;-98.0;525.0;476.0;-865.0
477.0;-492.0;867.0;?;525.0;473.0;-864.0
477.0;-493.0;868.0;-104.0;525.0;470.0;-861.0
477.0;?;870.0;-107.0;526.0;?;-861.0
?;-491.0;871.0;-111.0;529.0;465.0;-863.0
471.0;?;873.0;-115.0;535.0;?;-864.0
466.0;-487.0;874.0;-122.0;541.0;457.0;-866.0
461.0;-483.0;876.0;-132.0;548.0;453.0;-868.0
455.0;-475.0;877.0;-143.0;554.0;449.0;-869.0
452.0;-462.0;878.0;-156.0;557.0;445.0;-872.0
450.0;-444.0;879.0;-171.0;552.0;438.0;-875.0
448.0;-427.0;880.0;-186.0;541.0;430.0;-880.0
442.0;-410.0;882.0;-201.0;530.0;422.0;-883.0
435.0;-395.0;882.0;-215.0;?;415.0;?
429.0;-384.0;883.0;-229.0;519.0;406.0;-883.0
425.0;-376.0;884.0;-243.0;?;397.0;-881.0
419.0;-369.0;885.0;-255.0;514.0;388.0;?
416.0;-363.0;886.0;-267.0;508.0;379.0;-874.0
411.0;-358.0;?;-277.0;505.0;370.0;-871.0
409.0;-352.0;887.0;-285.0;499.0;361.0;-867.0
408.0;-346.0;888.0;-293.0;490.0;353.0;-863.0
409.0;-340.0;889.0;-301.0;?;?;-860.0
409.0;-335.0;889.0;-308.0;476.0;338.0;-858.0
410.0;-330.0;890.0;-314.0;471.0;331.0;-856.0
410.0;?;890.0;-318.0;469.0;326.0;-855.0
?;-323.0;891.0;-322.0;469.0;320.0;-852.0
411.0;-320.0;892.0;-324.0;472.0;315.0;-851.0
411.0;-318.0;892.0;-326.0;475.0;312.0;-847.0
411.0;-318.0;893.0;-327.0;480.0;309.0;-852.0
404.0;-320.0;894.0;-327.0;489.0;308.0;?
402.0;-323.0;894.0;-326.0;498.0;307.0;-853.0
402.0;-327.0;895.0;-324.0;507.0;308.0;-856.0
401.0;-332.0;895.0;-322.0;516.0;309.0;-858.0
399.0;-338.0;894.0;-320.0;523.0;313.0;-860.0
397.0;-343.0;894.0;-317.0;530.0;317.0;-863.0
396.0;-348.0;893.0;-314.0;537.0;321.0;-864.0
397.0;-354.0;892.0;-311.0;542.0;327.0;-862.0
401.0;-359.0;891.0;-308.0;?;334.0;-862.0
?;-364.0;889.0;-305.0;547.0;?;-859.0
?;-371.0;885.0;-304.0;549.0;353.0;-851.0
409.0;-380.0;880.0;-305.0;546.0;363.0;-842.0
411.0;-387.0;876.0;-306.0;540.0;374.0;-827.0
419.0;-395.0;871.0;-305.0;541.0;385.0;-818.0
439.0;-402.0;868.0;-303.0;548.0;394.0;-824.0
461.0;-409.0;866.0;-298.0;557.0;401.0;-832.0
478.0;-415.0;866.0;-290.0;564.0;408.0;-836.0
