InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Ay;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Ax
93.0;-15.0;977.0;1;397.0;13;-31;655;-31;9
265.0;-95.0;977.0;-4;380.0;14;-4;657;-4;8
323.0;-7.0;1002.0;-6;389.0;14;0;656;0;2
280.0;-69.0;963.0;-1;379.0;18;-14;?;-14;1
171.0;0.0;984.0;?;371.0;18;-5;654;-5;3
42.0;67.0;1008.0;4;331.0;14;-30;656;-30;1
?;96.0;1011.0;?;339.0;13;-38;655;-38;1
-63.0;78.0;983.0;-3;342.0;12;?;656;?;-1
-128.0;-80.0;976.0;-3;342.0;15;-28;654;-28;3
-533.0;-219.0;976.0;-2;338.0;19;-1;?;-1;6
-883.0;-365.0;997.0;1;?;18;?;652;?;1
-990.0;-498.0;966.0;1;281.0;16;-8;656;-8;7
-990.0;-601.0;966.0;2;280.0;14;-26;659;-26;?
-1072.0;-649.0;?;0;329.0;20;17;653;17;5
-1166.0;-724.0;962.0;-4;342.0;?;28;650;?;3
-1182.0;-891.0;976.0;-3;352.0;19;-7;656;-7;10
-1198.0;-994.0;957.0;-3;376.0;?;-5;?;-5;9
-1251.0;-1040.0;947.0;-3;431.0;17;-30;655;-30;1
-1177.0;?;970.0;-1;377.0;16;-26;657;-26;6
-938.0;-599.0;1002.0;2;287.0;16;-13;658;-13;8
?;-310.0;975.0;0;291.0;15;?;660;-29;1
28.0;-58.0;999.0;2;408.0;15;-24;660;-24;3
199.0;?;?;2;381.0;?;-25;?;-25;?
?;74.0;978.0;-9;290.0;15;-24;?;?;3
-235.0;37.0;964.0;-4;333.0;15;-29;660;-29;3
-506.0;14.0;992.0;?;343.0;17;-13;?;-13;3
-503.0;6.0;1003.0;?;331.0;20;-7;659;-7;3
-256.0;?;979.0;1;312.0;16;-14;661;-14;10
-59.0;640.0;?;?;?;13;-4;657;-4;3
562.0;966.0;?;-1;324.0;19;-18;655;-18;-22
1463.0;971.0;977.0;-2;341.0;23;8;656;8;-5
1909.0;715.0;983.0;1;361.0;?;2;656;2;11
1675.0;437.0;995.0;6;348.0;17;-27;661;?;0
1490.0;341.0;985.0;1;326.0;14;-15;659;-15;3
1177.0;367.0;976.0;?;337.0;17;-33;?;-33;3
?;220.0;977.0;5;296.0;19;-21;657;-21;3
183.0;33.0;998.0;7;?;21;-15;?;-15;7
-17.0;48.0;984.0;7;288.0;17;-6;658;-6;1
-12.0;-78.0;954.0;6;300.0;13;3;655;3;-4
-473.0;-366.0;?;5;315.0;?;-4;654;-4;1
-937.0;-671.0;967.0;?;353.0;20;16;657;16;5
-1336.0;-1029.0;975.0;2;327.0;?;?;655;-9;2
?;-1040.0;951.0;0;345.0;18;1;654;1;7
-1543.0;-1062.0;951.0;0;329.0;19;12;656;12;7
-1499.0;-962.0;956.0;0;354.0;16;-3;656;-3;-1
-1403.0;-729.0;?;1;299.0;17;16;?;?;3
?;-395.0;950.0;3;340.0;20;-2;656;-2;6
-323.0;-68.0;990.0;9;?;17;13;654;13;0
149.0;112.0;979.0;?;322.0;13;22;658;22;6
430.0;302.0;966.0;?;301.0;14;-19;655;-19;12
?;469.0;966.0;9;312.0;16;-8;650;-8;5
518.0;496.0;965.0;5;389.0;15;16;654;16;?
327.0;406.0;971.0;1;493.0;17;-16;653;-16;-1
164.0;278.0;996.0;?;467.0;18;-36;650;-36;-3
-286.0;76.0;981.0;20;419.0;?;1;656;1;2
-533.0;-209.0;830.0;9;440.0;14;11;656;11;4
-740.0;-600.0;1043.0;-6;452.0;14;-18;652;-18;0
?;-851.0;1034.0;-5;480.0;14;-15;652;-15;0
-930.0;-1029.0;970.0;-4;533.0;18;-5;651;-5;1
-1005.0;-1171.0;1106.0;-4;431.0;20;-5;649;-5;-1
-663.0;-1103.0;976.0;?;418.0;18;?;651;-3;3
-400.0;-1232.0;964.0;-6;448.0;20;-6;648;-6;-2
-21.0;-1330.0;974.0;?;465.0;18;-3;651;-3;4
-120.0;-1302.0;986.0;-5;542.0;12;?;658;5;25
-131.0;-1200.0;1002.0;-4;520.0;13;13;647;13;22
?;-964.0;969.0;-3;?;16;20;642;20;18
-211.0;-595.0;966.0;-4;509.0;13;9;646;9;19
-157.0;-421.0;984.0;-3;517.0;16;26;642;?;21
-800.0;-378.0;975.0;0;496.0;22;44;639;44;27
-348.0;-182.0;975.0;0;561.0;22;9;642;9;22
?;-74.0;961.0;-1;569.0;22;1;642;1;21
1.0;7.0;958.0;-1;554.0;23;9;641;9;21
-180.0;258.0;?;?;625.0;21;1;642;1;?
-327.0;464.0;982.0;?;608.0;20;?;639;-8;?
-314.0;573.0;978.0;?;593.0;22;-15;639;-15;13
-219.0;634.0;981.0;4;633.0;26;-6;?;-6;22
?;714.0;?;6;563.0;29;-2;641;?;25
-173.0;687.0;972.0;5;532.0;20;-19;649;-19;20
-242.0;692.0;940.0;8;552.0;13;-45;658;-45;23
-313.0;617.0;966.0;3;551.0;16;-22;654;-22;19
-326.0;647.0;986.0;-3;523.0;15;15;650;15;9
-358.0;666.0;976.0;1;533.0;16;-9;650;-9;10
-364.0;698.0;976.0;4;516.0;22;-39;649;-39;?
-352.0;806.0;1005.0;6;485.0;18;-55;651;-55;9
-291.0;754.0;?;-3;466.0;11;-46;655;-46;1
-206.0;728.0;961.0;-4;496.0;12;-23;655;-23;4
-198.0;648.0;962.0;8;?;16;-36;?;-36;2
-252.0;515.0;987.0;2;469.0;16;-38;?;-38;-1
-321.0;381.0;983.0;2;480.0;13;-24;648;-24;2
-394.0;337.0;965.0;0;500.0;18;-41;649;-41;6
-429.0;240.0;?;-8;491.0;15;-59;656;-59;-1
-496.0;108.0;994.0;8;483.0;14;?;651;-41;0
-526.0;84.0;968.0;4;493.0;14;-46;651;-46;-2
-608.0;?;?;-16;?;-5;-91;?;-91;-11
-628.0;86.0;971.0;-3;?;1;-84;?;?;0
?;171.0;993.0;1;523.0;12;-54;647;-54;-4
-447.0;314.0;993.0;0;523.0;8;?;648;-72;2
-135.0;345.0;1013.0;9;509.0;30;-17;626;?;-53
45.0;354.0;986.0;-1;481.0;?;26;620;26;-95
-205.0;421.0;?;2;456.0;9;?;643;50;?
-218.0;478.0;?;6;436.0;-4;449;652;449;-49
-342.0;?;1001.0;2;452.0;-14;1014;645;1014;-107
-469.0;?;974.0;3;464.0;3;1554;?;1554;-3
-334.0;3.0;973.0;-1;483.0;-4;2022;749;2022;32
-250.0;-180.0;964.0;-5;485.0;-34;2289;781;2289;?
-194.0;?;938.0;-7;470.0;6;?;789;2202;-184
?;?;919.0;-5;430.0;10;1866;755;1866;-52
-317.0;54.0;912.0;1;431.0;22;2005;721;2005;-11
-338.0;258.0;869.0;5;387.0;28;1316;726;1316;192
-315.0;221.0;883.0;2;362.0;-13;8;724;8;455
-274.0;157.0;928.0;2;370.0;?;65;724;65;445
-41.0;127.0;937.0;8;439.0;-15;191;730;?;478
59.0;-22.0;966.0;3;?;23;-118;697;-118;193
5.0;-154.0;?;-2;?;36;-37;675;-37;-37
134.0;-268.0;958.0;-1;460.0;-3;99;691;99;76
437.0;-248.0;947.0;-1;426.0;8;67;684;?;34
763.0;-227.0;980.0;-1;414.0;12;-10;671;-10;25
700.0;-359.0;1012.0;4;492.0;15;7;677;7;39
663.0;?;977.0;22;522.0;22;52;669;52;?
417.0;?;933.0;-11;546.0;14;51;662;51;56
31.0;-485.0;890.0;30;579.0;?;44;671;?;55
-680.0;-352.0;913.0;-3;554.0;19;22;673;22;35
-1314.0;-7.0;985.0;-143;?;15;-22;?;-22;60
-1853.0;248.0;964.0;-123;552.0;18;-13;667;-13;58
?;?;944.0;-364;537.0;17;0;667;0;42
-2300.0;?;986.0;-693;522.0;14;-8;670;-8;46
-2134.0;1106.0;1020.0;-562;561.0;15;-18;673;-18;40
-1770.0;1288.0;1039.0;-498;542.0;?;-24;673;-24;42
-1328.0;1267.0;990.0;-517;566.0;18;-7;671;?;48
-934.0;1159.0;929.0;-219;571.0;18;2;675;?;48
-404.0;1045.0;954.0;-119;483.0;14;13;?;13;44
-57.0;809.0;956.0;-96;465.0;19;-16;?;-16;51
130.0;667.0;977.0;46;502.0;20;-59;663;-59;50
263.0;632.0;987.0;?;536.0;16;-23;669;-23;38
366.0;?;1004.0;69;613.0;17;14;669;14;?
?;847.0;965.0;73;647.0;13;4;668;4;41
-476.0;?;962.0;33;623.0;15;-18;668;?;47
290.0;-122.0;976.0;117;557.0;18;-28;?;-28;47
645.0;337.0;977.0;267;514.0;?;-11;669;?;43
354.0;239.0;966.0;472;?;23;-25;667;?;44
?;20.0;960.0;494;456.0;26;-36;666;-36;42
?;-127.0;993.0;431;473.0;10;4;670;4;52
418.0;-133.0;985.0;548;504.0;18;-106;663;-106;18
717.0;-349.0;982.0;311;464.0;15;?;660;-122;25
1168.0;-635.0;?;-102;425.0;22;-155;659;-155;3
1691.0;?;1021.0;-68;407.0;16;-140;667;-140;-11
2302.0;-1019.0;972.0;-44;379.0;?;-169;706;-169;91
2771.0;-1100.0;883.0;-99;334.0;-86;-538;727;-538;68
2762.0;-1288.0;651.0;-40;330.0;?;890;643;890;261
2978.0;-1140.0;508.0;-26;274.0;152;3412;330;3412;540
3268.0;-988.0;1004.0;?;233.0;295;3569;136;3569;282
3238.0;-801.0;1552.0;-30;313.0;-110;2215;?;2215;-151
2949.0;-670.0;967.0;-42;?;-510;1418;976;1418;-204
2148.0;-701.0;761.0;-42;?;-132;1066;867;1066;115
1723.0;?;735.0;-48;357.0;69;676;651;676;293
1164.0;-426.0;761.0;-48;358.0;40;1070;820;1070;208
576.0;-174.0;877.0;-33;324.0;-92;1414;?;1414;162
335.0;223.0;965.0;-40;?;-90;1405;1035;?;163
267.0;411.0;869.0;?;361.0;?;?;889;?;?
?;393.0;796.0;-47;392.0;488;697;590;697;-654
?;449.0;773.0;-42;?;?;-80;369;-80;-1234
-74.0;530.0;866.0;-26;423.0;177;79;546;79;-810
?;567.0;978.0;-31;465.0;-315;-416;1027;-416;-403
-387.0;?;969.0;?;492.0;-470;-408;1193;?;-590
-418.0;206.0;947.0;4;543.0;?;?;844;-262;-171
-304.0;-11.0;939.0;24;556.0;31;-208;657;-208;77
-206.0;?;814.0;0;562.0;16;-55;691;-55;-73
?;?;856.0;-18;565.0;34;?;663;-73;3
-89.0;-198.0;882.0;-16;576.0;27;-69;?;-69;-22
3.0;-266.0;854.0;-16;?;22;-146;669;-146;1
37.0;-463.0;846.0;-16;630.0;28;-136;?;-136;-4
?;?;828.0;-15;?;22;-83;688;-83;-38
?;-294.0;?;-16;596.0;29;-127;679;-127;-18
-368.0;-268.0;?;-16;570.0;23;-83;685;-83;-23
-361.0;?;755.0;-16;580.0;15;?;685;-26;-1
-193.0;?;?;-16;?;23;-70;673;-70;0
7.0;-177.0;?;-15;484.0;30;-52;668;-52;?
157.0;-196.0;692.0;-17;447.0;24;-23;669;-23;-16
201.0;-228.0;689.0;-14;428.0;20;-24;662;-24;-22
284.0;-403.0;659.0;-18;?;21;-28;?;-28;-18
-186.0;-612.0;647.0;-31;420.0;20;-24;683;-24;-14
?;-587.0;648.0;-31;429.0;21;?;675;46;-14
-827.0;-591.0;689.0;-30;427.0;19;45;670;45;-9
-846.0;-273.0;693.0;-31;420.0;10;16;677;16;-10
-75.0;58.0;?;-31;397.0;12;50;674;50;-16
262.0;200.0;701.0;-30;412.0;20;41;669;41;-21
232.0;?;700.0;-25;425.0;20;46;670;46;-20
156.0;121.0;737.0;-24;449.0;19;64;669;64;-5
57.0;269.0;738.0;-25;474.0;?;15;669;15;0
160.0;145.0;743.0;-25;476.0;13;53;668;?;-10
316.0;120.0;779.0;-22;466.0;14;58;664;58;-11
?;68.0;745.0;-16;455.0;20;-20;661;-20;-5
335.0;-51.0;773.0;-16;448.0;23;13;660;?;?
374.0;-113.0;?;-22;456.0;21;38;658;38;?
?;-292.0;750.0;-25;456.0;19;35;657;?;-3
-32.0;-540.0;763.0;-17;454.0;22;26;659;26;-4
-135.0;-772.0;781.0;-11;446.0;20;0;659;?;-6
-371.0;-1117.0;812.0;-17;463.0;17;7;658;7;?
-275.0;-1057.0;832.0;?;463.0;20;15;660;?;4
-81.0;-873.0;?;?;474.0;20;?;660;?;7
-166.0;?;?;-11;463.0;?;5;660;?;-5
-289.0;-301.0;806.0;-10;460.0;23;18;661;18;-9
-390.0;-74.0;800.0;-11;468.0;22;39;658;39;?
-277.0;130.0;810.0;-8;458.0;19;22;658;22;-1
-17.0;324.0;815.0;-1;448.0;13;-20;?;-20;6
186.0;?;793.0;-1;438.0;18;-52;661;-52;2
337.0;?;?;-4;437.0;18;?;661;-13;-5
374.0;-35.0;774.0;-4;446.0;12;-22;670;-22;-1
115.0;-110.0;777.0;-5;429.0;16;-39;672;-39;1
63.0;-108.0;797.0;-4;435.0;23;30;665;30;7
147.0;-87.0;803.0;0;433.0;23;31;665;31;8
225.0;-10.0;793.0;1;454.0;17;-11;666;-11;-2
307.0;0.0;792.0;?;416.0;18;-13;662;-13;-2
337.0;-94.0;792.0;1;428.0;23;-18;658;-18;2
98.0;-13.0;782.0;1;437.0;21;-10;661;-10;0
212.0;?;781.0;0;433.0;17;5;666;5;-2
212.0;-91.0;786.0;0;419.0;17;-20;664;-20;-4
199.0;-112.0;802.0;1;?;20;?;660;?;-1
134.0;-108.0;807.0;-1;?;18;0;?;0;0
42.0;-71.0;818.0;-1;446.0;17;14;664;14;-5
62.0;-69.0;794.0;-1;438.0;19;?;664;-26;-2
46.0;-8.0;788.0;0;429.0;18;?;667;-34;3
?;15.0;782.0;10;409.0;21;10;659;10;-3
13.0;8.0;803.0;13;429.0;22;18;657;18;?
-19.0;49.0;785.0;6;438.0;21;16;657;16;-3
-35.0;50.0;?;2;447.0;23;9;659;9;-4
?;160.0;791.0;4;448.0;24;-5;662;-5;0
-18.0;138.0;?;7;439.0;22;6;660;6;3
-111.0;154.0;?;7;?;17;-1;663;-1;-5
-94.0;?;792.0;?;418.0;15;-20;663;-20;-3
-105.0;159.0;802.0;2;424.0;17;?;665;-29;4
-85.0;200.0;?;-2;446.0;16;-18;667;-18;0
-71.0;239.0;807.0;-2;?;22;-4;661;-4;-1
-292.0;196.0;831.0;-2;445.0;25;?;663;-15;3
-472.0;196.0;815.0;3;475.0;11;-16;668;-16;-4
-485.0;223.0;?;2;?;17;?;661;-23;-9
-361.0;208.0;?;-2;?;?;?;660;-46;-6
-184.0;325.0;836.0;2;483.0;18;-16;661;-16;-10
?;353.0;842.0;?;504.0;16;28;665;28;-9
-194.0;243.0;869.0;8;467.0;11;7;666;7;-2
?;320.0;866.0;6;505.0;27;-16;650;-16;-9
-161.0;322.0;816.0;8;481.0;25;4;656;4;-16
-148.0;417.0;817.0;9;486.0;16;22;?;?;-15
-147.0;386.0;830.0;8;?;20;11;?;11;-16
-106.0;339.0;831.0;8;483.0;19;18;664;18;?
-9.0;290.0;822.0;8;498.0;19;18;664;18;-16
-162.0;95.0;802.0;?;?;12;-16;664;-16;-15
-191.0;-68.0;811.0;9;540.0;10;16;667;16;-5
-179.0;-177.0;811.0;7;513.0;19;35;662;35;3
-239.0;-298.0;824.0;1;529.0;22;10;659;?;-2
-156.0;?;?;-3;532.0;?;16;660;16;-8
-136.0;-181.0;815.0;-3;527.0;23;16;660;16;-8
-214.0;-32.0;815.0;2;543.0;19;22;661;?;-6
-167.0;-3.0;839.0;?;533.0;?;?;662;?;-2
-98.0;36.0;834.0;-4;533.0;11;46;666;46;1
89.0;112.0;863.0;?;533.0;8;72;673;72;-6
?;156.0;885.0;?;519.0;9;64;671;64;-2
468.0;145.0;902.0;-1;509.0;18;31;?;?;14
323.0;130.0;914.0;3;528.0;20;-6;661;-6;11
332.0;105.0;?;5;467.0;?;-18;659;-18;1
329.0;58.0;854.0;2;484.0;19;12;657;12;6
255.0;4.0;868.0;3;516.0;15;23;660;?;5
236.0;9.0;?;1;467.0;14;5;660;5;3
213.0;-34.0;862.0;?;475.0;24;-2;657;-2;12
194.0;-49.0;892.0;7;497.0;19;-29;?;-29;11
191.0;-67.0;921.0;4;460.0;20;-26;650;-26;0
17.0;-148.0;913.0;-3;?;30;5;638;5;-5
?;-280.0;910.0;0;480.0;25;-11;647;-11;-2
-477.0;-441.0;920.0;?;503.0;16;-14;668;-14;9
-1184.0;-405.0;927.0;5;496.0;10;6;?;6;15
-1652.0;-257.0;903.0;0;485.0;14;-17;665;-17;8
?;-321.0;898.0;1;465.0;16;-23;668;-23;1
?;-292.0;868.0;6;468.0;13;-12;668;-12;-3
-1430.0;-253.0;951.0;5;477.0;19;-1;663;-1;-3
?;-388.0;?;5;489.0;16;6;668;6;3
-1223.0;-406.0;966.0;6;493.0;9;-23;?;-23;4
-780.0;-266.0;872.0;?;502.0;18;1;665;1;10
88.0;-36.0;865.0;-9;510.0;21;?;659;17;?
142.0;166.0;898.0;-6;484.0;17;4;663;4;8
221.0;?;911.0;-5;485.0;21;?;665;18;13
356.0;274.0;977.0;-5;456.0;22;16;662;16;9
384.0;71.0;935.0;-5;473.0;?;15;660;15;8
249.0;-262.0;914.0;-4;460.0;17;10;669;10;9
297.0;?;936.0;-6;477.0;?;4;?;4;9
213.0;-377.0;925.0;-4;503.0;14;6;672;6;9
365.0;-510.0;943.0;-6;487.0;14;6;673;6;9
661.0;-772.0;943.0;-5;466.0;14;?;673;6;9
669.0;-815.0;929.0;?;495.0;?;-11;670;-11;2
577.0;?;932.0;?;473.0;13;-17;670;-17;0
598.0;-799.0;933.0;10;466.0;13;-13;670;-13;1
473.0;-792.0;?;8;?;13;-16;670;-16;0
474.0;-720.0;939.0;-3;451.0;13;-15;670;?;1
603.0;-617.0;?;-2;469.0;13;-15;670;-15;1
677.0;-608.0;955.0;-1;462.0;13;-15;670;-15;1
903.0;-562.0;966.0;-3;?;?;-14;669;-14;0
718.0;-459.0;936.0;-1;460.0;13;-16;670;-16;1
444.0;?;938.0;?;?;14;-14;669;?;0
344.0;-331.0;947.0;-2;449.0;13;-15;671;-15;1
421.0;?;959.0;-2;438.0;11;-16;675;?;4
510.0;-139.0;965.0;-5;450.0;15;8;?;?;4
419.0;-273.0;970.0;2;476.0;9;14;680;14;13
350.0;-130.0;985.0;8;457.0;13;?;680;-21;28
333.0;-133.0;952.0;6;485.0;20;0;668;0;7
191.0;-13.0;1001.0;7;503.0;14;47;664;47;-21
186.0;25.0;967.0;7;471.0;14;46;664;46;-20
180.0;?;916.0;6;429.0;14;?;664;52;-23
57.0;92.0;972.0;7;408.0;21;19;660;19;-5
5.0;91.0;968.0;6;423.0;27;?;656;15;13
135.0;167.0;958.0;7;429.0;23;34;658;34;9
249.0;196.0;955.0;?;447.0;26;-6;660;?;15
171.0;25.0;957.0;6;453.0;26;-8;659;-8;16
-500.0;-306.0;937.0;7;444.0;?;-1;659;-1;?
168.0;?;945.0;6;456.0;26;?;660;-7;15
-303.0;126.0;905.0;7;502.0;27;?;658;-4;15
-1492.0;457.0;929.0;6;?;24;-4;661;-4;14
?;772.0;983.0;7;526.0;15;6;670;6;9
-2557.0;940.0;976.0;7;555.0;14;6;670;6;9
-2189.0;1089.0;968.0;3;572.0;?;6;669;6;9
-1461.0;1594.0;973.0;19;533.0;?;-1;669;-1;10
-806.0;1830.0;960.0;?;?;11;-22;666;-22;11
-352.0;1648.0;949.0;31;?;12;-8;668;-8;12
703.0;1041.0;948.0;31;501.0;16;?;671;26;19
1244.0;648.0;932.0;33;496.0;17;26;670;26;20
731.0;330.0;920.0;29;509.0;16;28;670;28;19
219.0;-123.0;908.0;37;?;17;12;671;12;20
?;?;932.0;26;562.0;?;-8;673;-8;19
157.0;-382.0;938.0;?;548.0;17;-4;?;-4;19
?;?;927.0;-25;552.0;17;-4;673;-4;19
249.0;-352.0;957.0;-71;557.0;?;-4;673;-4;19
133.0;?;976.0;27;550.0;17;-6;673;-6;19
?;-172.0;960.0;-78;546.0;16;0;?;0;20
102.0;-92.0;933.0;95;526.0;18;-14;673;-14;16
18.0;-7.0;924.0;-126;515.0;20;-35;671;-35;1
-86.0;?;914.0;?;514.0;17;?;670;-26;-2
?;43.0;904.0;-1281;514.0;16;-25;669;-25;9
-91.0;-80.0;916.0;-1128;523.0;15;-14;667;-14;2
-73.0;-131.0;931.0;-1245;499.0;?;-1;668;-1;0
-103.0;-198.0;947.0;-1173;503.0;18;-7;?;-7;2
-93.0;-283.0;?;-1203;530.0;20;-16;659;-16;-6
39.0;-111.0;1005.0;-1201;494.0;20;-16;659;-16;-6
-74.0;-187.0;980.0;?;475.0;20;15;665;15;-5
-27.0;-50.0;998.0;-1192;425.0;12;45;672;45;5
98.0;105.0;1015.0;-1212;405.0;14;66;670;66;13
55.0;?;995.0;-1180;416.0;22;60;?;60;?
-63.0;109.0;?;-1207;405.0;17;36;?;36;16
-11.0;16.0;975.0;-1214;354.0;14;?;?;?;21
-20.0;-30.0;977.0;-1128;344.0;13;47;670;47;23
-2.0;-41.0;986.0;-1355;337.0;17;53;675;53;17
21.0;-45.0;980.0;-739;?;20;49;681;49;18
73.0;-3.0;957.0;150;319.0;11;2;680;2;27
171.0;21.0;920.0;14;304.0;8;-24;?;-24;25
287.0;?;891.0;1;327.0;14;-7;685;-7;16
576.0;38.0;918.0;61;336.0;14;?;683;-1;13
763.0;?;984.0;-4;351.0;17;-11;690;-11;24
997.0;33.0;1015.0;46;415.0;19;-15;690;?;31
1289.0;113.0;?;19;321.0;20;-19;695;-19;29
1658.0;210.0;914.0;27;313.0;21;-112;696;-112;23
1893.0;298.0;924.0;?;290.0;12;-342;687;-342;28
1739.0;278.0;910.0;26;209.0;12;-634;694;-634;13
1495.0;271.0;?;29;203.0;25;-883;652;-883;-34
1259.0;403.0;879.0;23;248.0;26;-803;695;-803;64
1039.0;438.0;855.0;24;212.0;17;-356;758;-356;100
973.0;482.0;820.0;24;268.0;8;-14;?;-14;-29
819.0;477.0;932.0;22;257.0;12;6;667;6;7
583.0;510.0;929.0;?;347.0;22;-18;?;-18;40
296.0;518.0;929.0;18;391.0;?;17;668;17;?
156.0;516.0;923.0;13;341.0;10;4;678;4;40
142.0;380.0;924.0;-1;317.0;25;-14;659;-14;25
208.0;403.0;889.0;-2;375.0;13;-5;?;?;19
311.0;377.0;915.0;6;395.0;?;-5;672;?;22
278.0;310.0;942.0;?;403.0;17;?;662;0;10
243.0;207.0;924.0;7;398.0;19;-19;?;-19;15
0.0;62.0;911.0;7;438.0;12;-12;668;-12;21
-510.0;?;971.0;6;479.0;11;43;668;43;11
-588.0;-5.0;?;5;476.0;?;47;656;47;13
-387.0;107.0;977.0;4;462.0;18;27;664;27;24
-188.0;102.0;?;4;478.0;12;26;669;26;26
-117.0;114.0;958.0;4;497.0;16;25;665;25;25
-275.0;149.0;995.0;4;535.0;13;27;668;27;25
-775.0;176.0;?;?;509.0;15;25;667;?;25
-1495.0;-38.0;?;4;510.0;?;26;667;26;25
-1159.0;-262.0;963.0;3;551.0;13;29;668;29;25
-951.0;-364.0;960.0;5;562.0;21;?;661;12;28
-348.0;-328.0;995.0;0;600.0;22;7;656;7;29
529.0;-393.0;960.0;-8;611.0;15;18;655;18;24
691.0;-369.0;961.0;-6;613.0;16;15;656;15;26
584.0;-463.0;972.0;-6;603.0;17;?;661;15;35
382.0;-473.0;963.0;-7;611.0;16;16;662;16;?
?;-382.0;965.0;-6;591.0;17;?;661;15;35
108.0;-78.0;960.0;?;611.0;16;16;661;16;36
?;161.0;951.0;-7;592.0;17;15;661;15;36
215.0;149.0;?;-6;609.0;16;16;662;16;36
-99.0;109.0;968.0;-6;601.0;16;16;661;16;36
-156.0;?;967.0;-7;599.0;16;16;661;16;36
-173.0;192.0;985.0;-5;597.0;?;?;661;16;36
-92.0;213.0;983.0;-9;608.0;16;16;661;?;36
-3.0;215.0;989.0;-4;608.0;17;16;661;16;36
36.0;?;988.0;-8;?;16;16;662;16;36
-53.0;82.0;981.0;-38;628.0;16;15;662;15;35
-131.0;88.0;989.0;-39;647.0;17;17;660;17;37
-129.0;72.0;979.0;-38;625.0;16;4;665;4;29
-115.0;118.0;999.0;-42;633.0;20;-32;665;-32;18
?;172.0;991.0;-47;?;24;-58;658;-58;18
-61.0;100.0;996.0;-51;607.0;23;-55;?;-55;17
-33.0;22.0;987.0;-26;603.0;23;-54;660;-54;17
-22.0;-80.0;983.0;-31;609.0;24;-58;659;-58;18
-111.0;-127.0;994.0;-28;639.0;?;-51;660;-51;16
-140.0;-105.0;?;-25;654.0;24;-62;658;-62;18
-236.0;-113.0;995.0;-43;652.0;22;-46;661;-46;?
-228.0;-18.0;985.0;-35;672.0;?;5;668;5;9
-124.0;106.0;?;-33;660.0;14;9;668;9;9
-83.0;144.0;998.0;-36;656.0;15;3;667;3;9
-51.0;137.0;1024.0;-35;?;15;7;667;7;9
-174.0;?;981.0;-32;?;15;5;667;5;8
-262.0;127.0;989.0;-27;655.0;15;6;667;6;9
-333.0;?;992.0;-35;636.0;15;6;668;6;9
-316.0;69.0;966.0;-25;627.0;14;7;668;7;6
?;-20.0;1001.0;-7;629.0;23;-8;661;-8;30
-279.0;-166.0;?;3;?;31;-17;655;-17;48
-177.0;?;978.0;-13;606.0;27;-14;658;-14;38
-82.0;-24.0;989.0;-8;645.0;?;-14;657;-14;44
-10.0;33.0;?;-64;631.0;29;-14;657;-14;43
?;73.0;921.0;-113;683.0;17;-65;661;-65;16
675.0;-132.0;865.0;78;720.0;17;-111;660;?;10
966.0;-272.0;980.0;124;694.0;10;-22;666;-22;8
1092.0;-207.0;1119.0;87;680.0;6;56;671;56;4
920.0;-191.0;1056.0;57;670.0;18;21;661;21;21
682.0;-215.0;901.0;-282;618.0;?;14;659;14;18
364.0;-377.0;855.0;-384;638.0;14;21;661;21;12
260.0;-438.0;953.0;-92;711.0;17;-6;655;-6;36
?;-448.0;867.0;45;704.0;19;-45;?;-45;37
-312.0;?;886.0;31;706.0;23;-69;658;-69;23
-241.0;-32.0;915.0;36;737.0;22;-65;658;-65;26
-120.0;-101.0;969.0;36;793.0;?;-65;658;-65;25
-80.0;-213.0;1013.0;36;844.0;?;-68;?;-68;29
52.0;-211.0;991.0;32;836.0;19;-55;660;-55;6
-22.0;-201.0;1013.0;55;801.0;12;-40;665;-40;-19
-51.0;-137.0;980.0;104;861.0;17;-50;661;?;-9
-291.0;-283.0;969.0;93;839.0;23;-43;656;-43;-28
-379.0;-266.0;926.0;77;780.0;18;-16;660;-16;-35
-417.0;-347.0;914.0;97;?;?;-30;658;-30;10
-341.0;-171.0;928.0;?;745.0;22;-28;657;-28;-6
-313.0;-285.0;830.0;88;736.0;14;-10;661;-10;-33
-8.0;-366.0;834.0;94;692.0;13;-17;658;-17;-21
?;?;851.0;93;706.0;19;-15;654;-15;-35
686.0;-228.0;894.0;94;666.0;19;-14;654;-14;-36
402.0;-12.0;971.0;91;762.0;19;-16;654;?;-33
128.0;?;991.0;99;790.0;19;-13;654;-13;-36
1.0;-202.0;930.0;91;807.0;19;-17;653;-17;-34
-135.0;-46.0;965.0;101;787.0;19;-12;?;-12;-34
-153.0;-11.0;1037.0;96;800.0;?;-5;662;-5;-26
-247.0;139.0;928.0;86;745.0;15;-5;662;-5;-25
-357.0;247.0;845.0;129;713.0;18;3;658;3;-32
-236.0;347.0;893.0;-26;746.0;20;?;656;5;-37
3.0;?;960.0;-162;740.0;19;8;659;8;-31
-222.0;?;973.0;-133;734.0;17;1;664;1;-20
