Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE EuY
-46.0;117;4;?;363.0;235.0;-586.0;10;36;450.0;4;-40
?;113;?;-46;405.0;243.0;-716.0;8;46;?;13;-40
7.0;19;30;-7;?;253.0;-674.0;9;7;?;30;-40
-90.0;134;43;-7;426.0;265.0;-563.0;9;7;?;43;-40
-61.0;243;20;-60;428.0;285.0;-548.0;8;60;437.0;20;-40
-118.0;?;24;-69;426.0;309.0;-498.0;12;?;430.0;24;-40
-67.0;-148;44;-31;440.0;323.0;-413.0;?;31;428.0;44;-40
8.0;-141;8;-41;442.0;334.0;?;8;?;423.0;8;-40
-29.0;514;31;-32;439.0;350.0;-339.0;6;32;420.0;31;-40
-158.0;286;?;-8;432.0;363.0;?;-5;8;?;?;-40
-185.0;-181;20;-16;433.0;377.0;-295.0;-10;16;410.0;?;-40
-144.0;?;27;-4;446.0;388.0;-331.0;-10;4;407.0;27;-40
-137.0;-110;59;11;447.0;394.0;-386.0;0;-11;402.0;59;-40
?;-48;124;?;?;403.0;-402.0;4;34;396.0;124;-40
-272.0;-2;111;-66;466.0;409.0;-277.0;-4;66;391.0;111;-40
-182.0;-71;141;-80;484.0;412.0;-306.0;33;80;387.0;141;?
?;-3;109;-217;?;414.0;-223.0;?;217;383.0;109;-40
-326.0;10;?;-371;481.0;423.0;-214.0;14;371;380.0;212;-40
-329.0;-2;257;-428;477.0;422.0;-169.0;-68;?;378.0;257;?
-33.0;4;950;-581;467.0;430.0;-146.0;-484;581;375.0;?;-39
-116.0;1;2539;-570;451.0;437.0;-407.0;-430;?;367.0;2539;-37
-476.0;-12;1789;74;430.0;439.0;-168.0;-28;-74;364.0;1789;-38
-147.0;?;113;762;415.0;450.0;?;-38;-762;360.0;113;-38
-143.0;-17;-173;548;416.0;461.0;?;-161;-548;352.0;-173;-39
-92.0;0;-543;18;?;464.0;-48.0;-214;?;?;-543;-41
-41.0;-7;-350;-86;?;?;154.0;-306;86;?;-350;-41
0.0;-4;-62;-173;422.0;479.0;16.0;-279;173;330.0;-62;-41
-11.0;-5;-22;?;417.0;478.0;-36.0;-266;148;323.0;-22;?
-55.0;-8;-129;?;396.0;483.0;-103.0;-211;298;315.0;-129;?
-24.0;2;-277;-596;?;486.0;-104.0;46;596;309.0;?;-37
9.0;1;-112;-518;?;479.0;-48.0;218;518;303.0;-112;-37
39.0;1;-121;-501;413.0;479.0;-37.0;219;501;?;-121;-37
38.0;-15;-32;-543;423.0;480.0;56.0;332;543;286.0;-32;-34
51.0;-38;-233;-654;459.0;480.0;79.0;574;654;277.0;-233;-33
?;-17;269;-462;471.0;?;123.0;261;?;265.0;269;-33
-29.0;3;?;-154;473.0;483.0;96.0;-337;154;249.0;1474;-32
?;-5;1413;-165;498.0;486.0;65.0;-309;165;233.0;1413;-32
80.0;-7;1274;-123;522.0;491.0;20.0;?;123;214.0;1274;-32
105.0;-6;1555;-302;502.0;?;-28.0;-396;302;192.0;1555;-31
53.0;0;926;395;571.0;510.0;35.0;11;-395;?;926;-33
42.0;16;278;1542;576.0;521.0;6.0;514;-1542;144.0;278;-34
-23.0;8;407;1190;607.0;539.0;-26.0;384;?;119.0;407;-34
55.0;-8;411;344;?;555.0;-18.0;146;-344;?;411;-38
101.0;-5;185;28;634.0;574.0;?;83;-28;65.0;185;-39
147.0;0;72;36;763.0;597.0;24.0;83;-36;38.0;72;-38
173.0;3;40;78;782.0;618.0;-23.0;97;-78;7.0;40;-39
175.0;8;?;61;870.0;640.0;17.0;90;?;-21.0;50;-39
126.0;7;47;68;949.0;664.0;23.0;94;-68;-46.0;47;-39
126.0;7;48;?;?;684.0;-14.0;94;-70;-69.0;48;-39
128.0;?;35;4;928.0;704.0;-12.0;?;?;-87.0;35;-39
117.0;7;44;-42;943.0;717.0;?;82;42;-98.0;44;-39
105.0;4;?;12;957.0;?;-64.0;?;-12;-109.0;11;-39
121.0;2;-28;46;972.0;743.0;-81.0;68;-46;-114.0;-28;-39
135.0;6;?;45;?;753.0;-47.0;70;-45;-119.0;-24;-39
?;4;-26;47;902.0;759.0;?;70;-47;-123.0;-26;-39
118.0;4;13;4;899.0;765.0;-99.0;?;-4;-124.0;13;-39
127.0;4;31;-16;895.0;769.0;-68.0;66;16;-126.0;31;-39
?;?;28;-11;876.0;772.0;61.0;66;11;-127.0;28;-39
124.0;3;?;-23;872.0;771.0;56.0;?;23;-130.0;36;-39
122.0;?;26;-21;884.0;776.0;0.0;60;21;-131.0;26;?
119.0;?;28;-22;878.0;769.0;14.0;60;22;-132.0;28;-39
108.0;-3;?;-7;875.0;770.0;12.0;58;?;-131.0;-2;-39
87.0;?;-19;5;886.0;?;-54.0;60;-5;-130.0;-19;?
?;-4;-15;-3;895.0;767.0;-205.0;55;3;-130.0;-15;-39
103.0;-2;-26;-12;886.0;764.0;-194.0;49;12;-129.0;-26;-39
93.0;2;-24;-10;891.0;762.0;-154.0;49;10;-126.0;-24;-39
111.0;-2;-32;9;890.0;761.0;-148.0;43;-9;-124.0;-32;-39
88.0;3;-36;14;877.0;?;-163.0;40;-14;-121.0;-36;-39
126.0;11;-32;11;889.0;760.0;-256.0;43;-11;-117.0;-32;-39
95.0;4;-35;12;904.0;751.0;-242.0;41;-12;-115.0;?;-39
37.0;-1;-33;12;901.0;749.0;-218.0;42;-12;-111.0;-33;-39
33.0;-1;-34;12;916.0;744.0;-119.0;42;-12;-106.0;-34;-39
13.0;?;?;?;926.0;738.0;?;41;-11;-99.0;-35;-39
?;10;-31;13;937.0;731.0;-22.0;42;-13;?;-31;-39
-6.0;23;-34;10;943.0;724.0;-13.0;40;-10;-80.0;-34;-39
16.0;11;?;14;934.0;713.0;72.0;44;-14;-68.0;-32;?
?;-4;-38;8;950.0;701.0;-225.0;39;-8;-54.0;-38;-39
176.0;-3;-101;-20;949.0;693.0;-184.0;24;20;?;-101;-39
-23.0;-2;-122;-24;937.0;681.0;-383.0;24;24;-15.0;-122;-39
177.0;-4;-77;?;905.0;668.0;13.0;21;19;7.0;-77;-39
129.0;-3;?;-22;851.0;658.0;246.0;28;22;36.0;-146;-39
45.0;-8;-62;-21;808.0;645.0;200.0;18;21;65.0;-62;?
91.0;-11;-133;?;756.0;636.0;213.0;27;?;90.0;?;-39
63.0;-5;-127;-21;701.0;626.0;-226.0;26;21;117.0;-127;-39
64.0;4;82;-17;643.0;612.0;-384.0;3;17;?;82;-39
112.0;9;?;?;567.0;601.0;-303.0;?;?;171.0;-1366;-37
62.0;?;-2992;-349;516.0;?;-160.0;185;349;192.0;-2992;-36
20.0;-8;-1998;306;476.0;568.0;-180.0;121;-306;215.0;-1998;-37
-34.0;5;-819;973;453.0;549.0;-126.0;102;?;233.0;-819;-38
-129.0;3;-963;728;418.0;539.0;?;-12;-728;251.0;-963;-39
-179.0;?;-934;707;379.0;522.0;-225.0;-51;-707;271.0;-934;?
-192.0;-6;-1117;635;361.0;512.0;?;6;-635;283.0;-1117;-39
-215.0;8;-719;849;317.0;505.0;-96.0;-67;-849;296.0;-719;-39
-244.0;2;-1416;432;310.0;495.0;-32.0;26;?;310.0;-1416;?
-222.0;-13;?;-195;277.0;484.0;-58.0;-56;195;319.0;-2500;-38
?;-2;?;?;?;483.0;-143.0;-1048;-1130;322.0;-1302;-38
-268.0;22;-1145;1576;261.0;?;?;-1649;-1576;331.0;-1145;-38
-308.0;8;-728;494;242.0;470.0;-147.0;-677;-494;340.0;-728;?
-238.0;1;159;170;231.0;465.0;-114.0;60;-170;344.0;159;-41
-295.0;8;-214;280;208.0;455.0;-122.0;-53;-280;352.0;-214;-42
-136.0;-2;-81;237;203.0;453.0;?;-12;-237;355.0;-81;-42
9.0;5;-70;161;182.0;446.0;-134.0;-27;-161;361.0;?;?
100.0;3;-163;?;211.0;439.0;-150.0;-75;-132;368.0;-163;-43
-131.0;-25;-89;110;209.0;431.0;-109.0;-45;-110;371.0;-89;-43
-276.0;7;-146;134;232.0;417.0;-154.0;-70;-134;375.0;-146;-43
-335.0;?;-109;104;224.0;404.0;-125.0;-54;-104;?;-109;-43
-330.0;-7;-43;?;233.0;389.0;-117.0;-47;-22;383.0;-43;-43
?;57;?;10;245.0;378.0;-98.0;-47;-10;385.0;13;-43
-132.0;-53;-15;3;283.0;358.0;-99.0;-47;-3;392.0;?;-43
-228.0;?;-51;-5;437.0;?;-39.0;-9;5;410.0;-51;-43
-303.0;-181;-45;-22;448.0;?;30.0;-15;22;416.0;?;-43
-270.0;-181;?;-12;435.0;152.0;57.0;?;12;?;-36;-43
-264.0;-245;?;14;?;145.0;23.0;7;-14;423.0;-28;-43
?;99;?;-14;433.0;128.0;?;?;14;432.0;-62;-43
-344.0;353;-78;-37;436.0;121.0;-48.0;10;37;435.0;-78;?
-319.0;265;-77;-30;407.0;116.0;?;8;30;?;-77;-43
-339.0;297;?;-32;350.0;104.0;-63.0;8;32;441.0;-74;-43
-361.0;?;-73;-32;323.0;106.0;245.0;8;?;445.0;-73;-43
-375.0;287;-92;-36;?;109.0;595.0;12;36;448.0;-92;?
-389.0;303;-7;-8;310.0;113.0;16.0;?;8;454.0;-7;-43
-495.0;?;39;18;300.0;118.0;-201.0;-38;-18;458.0;39;-43
-392.0;298;39;8;269.0;131.0;-116.0;-27;-8;456.0;39;-43
-408.0;295;32;12;276.0;139.0;-124.0;?;-12;?;32;-43
-410.0;295;27;?;260.0;154.0;-107.0;-33;-13;467.0;27;-43
-350.0;297;68;?;234.0;167.0;-86.0;-22;-6;469.0;68;-43
-364.0;293;-40;25;?;178.0;-49.0;-52;-25;476.0;-40;?
-397.0;298;245;-40;193.0;194.0;?;35;40;480.0;245;-43
-397.0;287;618;?;156.0;?;64.0;211;274;479.0;?;?
-322.0;274;201;-482;152.0;213.0;-11.0;205;482;484.0;201;-41
-588.0;287;100;-366;143.0;224.0;-12.0;77;366;484.0;100;-41
-357.0;262;?;-28;130.0;232.0;116.0;93;28;487.0;779;-40
-344.0;240;1312;70;147.0;237.0;60.0;200;-70;495.0;1312;-39
?;222;1916;?;108.0;245.0;27.0;51;69;495.0;1916;-39
-300.0;199;1352;?;96.0;250.0;-8.0;-80;59;499.0;1352;-39
-418.0;202;133;158;98.0;253.0;19.0;151;-158;505.0;133;-39
-420.0;201;299;234;?;?;17.0;?;-234;?;299;-40
-451.0;207;-67;52;73.0;263.0;32.0;15;-52;512.0;-67;-40
-448.0;174;-420;-13;68.0;267.0;58.0;-72;13;515.0;-420;-40
-413.0;?;-156;-108;66.0;277.0;?;-92;108;519.0;?;?
-428.0;93;-213;-246;60.0;283.0;11.0;-147;246;519.0;-213;-40
-389.0;?;70;-176;39.0;287.0;11.0;-78;176;521.0;?;-39
-474.0;39;114;?;31.0;296.0;26.0;-60;167;521.0;114;-39
-451.0;43;68;?;35.0;300.0;17.0;-105;178;521.0;68;-39
-526.0;30;30;-154;42.0;306.0;13.0;-4;154;521.0;?;-39
-439.0;28;-236;-46;34.0;311.0;19.0;52;?;521.0;-236;-38
-458.0;?;?;-130;31.0;319.0;0.0;110;130;521.0;-267;-38
-483.0;11;394;?;33.0;321.0;-85.0;113;100;520.0;394;-37
-486.0;29;1001;391;32.0;327.0;-110.0;228;-391;520.0;1001;-38
-451.0;?;?;165;?;331.0;-94.0;1579;?;518.0;222;?
?;26;-412;-225;27.0;?;-56.0;2960;225;521.0;-412;-39
-484.0;35;-95;14;51.0;338.0;-82.0;1699;-14;519.0;?;-39
?;?;-1;128;68.0;?;-74.0;-87;-128;?;-1;-39
-403.0;15;?;71;79.0;345.0;-115.0;-15;-71;515.0;1;?
-405.0;28;42;?;88.0;353.0;-124.0;109;4;515.0;42;-39
-356.0;25;?;-31;87.0;359.0;-116.0;-4;31;514.0;24;-39
-434.0;31;53;-13;97.0;365.0;-53.0;90;13;518.0;53;-39
-357.0;29;32;-8;110.0;374.0;-28.0;25;8;518.0;32;-39
-380.0;21;?;-13;118.0;382.0;-76.0;38;13;?;8;-39
-352.0;37;43;-42;120.0;387.0;-67.0;23;?;520.0;43;-39
-352.0;35;37;-15;134.0;398.0;-54.0;19;15;520.0;37;-39
-324.0;59;6;23;138.0;407.0;-49.0;31;-23;520.0;6;-39
-286.0;79;-18;15;144.0;409.0;-99.0;18;-15;523.0;-18;-39
-294.0;159;-53;16;146.0;419.0;-112.0;20;-16;525.0;-53;?
-281.0;215;-65;35;141.0;?;-126.0;3;-35;528.0;-65;-39
-268.0;128;?;35;137.0;?;-188.0;3;-35;534.0;-66;-39
-276.0;160;?;31;134.0;435.0;-124.0;5;-31;536.0;-61;-39
-288.0;270;-73;38;142.0;442.0;-9.0;2;-38;537.0;-73;-39
?;207;-39;25;?;447.0;-38.0;4;-25;542.0;-39;-39
-277.0;254;14;8;158.0;?;-219.0;1;-8;542.0;14;-39
-277.0;279;15;-12;149.0;459.0;-291.0;3;12;544.0;15;-39
-258.0;388;7;-32;142.0;464.0;-226.0;7;32;549.0;7;-39
-282.0;435;-4;-10;130.0;470.0;-124.0;5;10;547.0;-4;-39
-225.0;-706;6;6;117.0;475.0;-142.0;2;-6;549.0;6;-39
-339.0;-1491;15;-2;115.0;476.0;-303.0;?;2;551.0;15;?
-237.0;-1714;?;2;116.0;?;-358.0;-7;-2;551.0;4;-39
-268.0;-1602;6;1;131.0;479.0;?;-6;-1;551.0;6;-39
-350.0;-166;5;0;135.0;478.0;-106.0;-6;0;554.0;5;-39
-237.0;228;9;4;139.0;482.0;-159.0;-9;-4;552.0;9;-39
-265.0;-49;-13;-13;144.0;482.0;-146.0;?;13;553.0;-13;?
-285.0;168;?;-41;141.0;484.0;?;11;?;555.0;-43;-39
-283.0;?;-30;-23;?;488.0;-54.0;8;23;554.0;-30;-39
-319.0;76;-14;23;?;?;-52.0;5;-23;551.0;-14;-39
-264.0;?;-15;26;143.0;483.0;-45.0;3;-26;554.0;-15;-39
?;39;-8;7;146.0;485.0;-97.0;3;-7;552.0;-8;-39
-258.0;69;1;-3;148.0;485.0;-151.0;2;3;552.0;1;-39
-281.0;47;6;6;148.0;483.0;-140.0;4;-6;554.0;?;-39
-333.0;46;-10;11;146.0;485.0;-151.0;6;-11;?;-10;?
-254.0;45;-44;12;146.0;487.0;-144.0;-4;-12;551.0;-44;-39
-301.0;46;-49;16;142.0;487.0;-102.0;-6;-16;553.0;-49;-39
-298.0;42;-30;-20;141.0;489.0;-283.0;2;20;553.0;-30;-39
-280.0;52;-24;?;141.0;488.0;-327.0;-1;22;?;-24;-39
-286.0;57;-26;24;138.0;487.0;3.0;-1;-24;557.0;-26;-39
-298.0;52;-38;-11;125.0;488.0;-59.0;4;11;556.0;-38;-39
-297.0;58;-55;-74;122.0;489.0;-86.0;5;74;554.0;-55;-39
-318.0;59;?;-77;128.0;?;?;5;77;558.0;-56;-39
?;59;-55;?;127.0;487.0;-34.0;4;77;556.0;-55;-39
-341.0;58;-55;-72;?;486.0;?;5;72;554.0;-55;-39
-277.0;60;-57;-82;126.0;484.0;-93.0;?;82;559.0;-57;-39
-326.0;57;-53;-68;110.0;484.0;-92.0;6;68;558.0;-53;-39
-292.0;44;-18;?;115.0;486.0;-65.0;10;3;559.0;-18;-39
-321.0;43;13;-11;123.0;484.0;-93.0;3;11;560.0;13;-39
-301.0;39;11;-25;129.0;486.0;-76.0;?;25;559.0;11;-39
-339.0;34;6;9;123.0;?;-85.0;2;-9;558.0;6;-39
-254.0;?;?;?;110.0;487.0;-97.0;-2;-24;563.0;21;-39
-368.0;15;13;9;114.0;485.0;-29.0;3;-9;561.0;13;-39
?;15;-22;-19;117.0;486.0;3.0;0;19;560.0;-22;-39
-327.0;16;?;-23;?;486.0;?;-1;23;563.0;?;-39
-300.0;15;-23;-20;110.0;?;106.0;0;?;562.0;-23;-39
-290.0;?;-26;-21;102.0;489.0;125.0;-1;?;562.0;-26;-39
-247.0;16;-25;-22;103.0;487.0;93.0;0;22;565.0;-25;-39
-270.0;18;-25;-20;102.0;486.0;?;-1;20;564.0;-25;-39
-292.0;16;-24;17;?;488.0;-21.0;2;-17;561.0;-24;-39
-295.0;16;-27;34;?;488.0;-38.0;3;?;564.0;-27;-39
-297.0;13;-17;?;100.0;492.0;13.0;1;9;563.0;-17;-39
?;1;-19;-15;94.0;491.0;45.0;1;15;564.0;-19;-39
-242.0;?;-24;2;99.0;492.0;36.0;3;-2;564.0;-24;-39
-228.0;-7;-26;1;92.0;492.0;26.0;2;-1;562.0;-26;-39
-241.0;-1;-43;20;89.0;492.0;-9.0;3;-20;562.0;-43;-39
-250.0;0;-44;24;97.0;?;-45.0;3;?;567.0;-44;-39
-261.0;-1;-50;24;99.0;495.0;-5.0;3;-24;565.0;-50;-39
-261.0;-1;-30;16;104.0;497.0;22.0;?;-16;?;-30;?
-239.0;-3;-4;?;105.0;495.0;10.0;-1;0;564.0;-4;-39
-226.0;-2;-25;12;113.0;496.0;3.0;-1;-12;559.0;-25;-39
-222.0;-2;-27;13;111.0;498.0;37.0;-1;-13;558.0;-27;?
-182.0;-3;-22;10;?;495.0;33.0;-1;-10;561.0;-22;-39
-177.0;-2;-27;14;120.0;496.0;1.0;-1;-14;559.0;-27;-39
-170.0;-3;-23;10;125.0;494.0;7.0;-1;-10;?;-23;-39
-156.0;-2;-26;13;129.0;495.0;14.0;-1;-13;553.0;-26;-39
-147.0;-2;-25;12;134.0;496.0;35.0;-1;-12;552.0;-25;-39
-155.0;-3;-23;9;135.0;499.0;20.0;?;-9;551.0;?;?
-123.0;-2;-27;18;138.0;497.0;9.0;-1;-18;549.0;-27;-39
-133.0;-4;-20;0;142.0;501.0;9.0;-1;0;545.0;?;-39
-139.0;-4;-32;29;145.0;499.0;18.0;-1;-29;543.0;-32;-39
-118.0;-3;-30;22;145.0;498.0;19.0;-1;-22;540.0;-30;-39
-117.0;-3;4;-42;143.0;500.0;27.0;-1;42;538.0;4;-39
-88.0;2;-8;1;145.0;499.0;28.0;-1;-1;537.0;-8;-39
-97.0;-3;-24;-1;?;498.0;23.0;-1;1;537.0;-24;-39
-78.0;-4;-28;-24;145.0;499.0;20.0;-1;24;?;-28;-39
-95.0;2;-37;10;145.0;499.0;9.0;-1;-10;533.0;?;?
-66.0;0;-35;-2;150.0;500.0;4.0;-1;2;533.0;-35;-39
?;1;-35;0;147.0;499.0;8.0;-1;0;529.0;-35;-39
-69.0;0;-35;13;149.0;500.0;21.0;0;-13;529.0;-35;-39
-55.0;0;-36;-1;152.0;498.0;17.0;0;1;529.0;-36;-39
-83.0;0;-32;-15;153.0;503.0;0.0;-1;15;528.0;-32;-39
-69.0;0;-39;-5;146.0;505.0;0.0;0;5;528.0;-39;-39
-73.0;0;-44;0;143.0;498.0;7.0;2;?;528.0;-44;-39
-74.0;0;-26;-10;148.0;?;10.0;7;10;527.0;?;-39
-68.0;1;-24;5;140.0;504.0;0.0;2;-5;524.0;-24;-39
-92.0;-3;-23;18;146.0;503.0;8.0;-4;?;?;-23;?
-37.0;-5;-31;1;147.0;505.0;-9.0;6;-1;?;-31;-39
-52.0;-4;-30;-12;147.0;507.0;?;11;12;?;?;-39
-77.0;-4;-3;-10;146.0;504.0;8.0;1;10;527.0;-3;-39
-77.0;-4;-3;-10;146.0;506.0;-4.0;1;10;523.0;-3;-39
-76.0;-4;-7;-12;145.0;506.0;5.0;2;12;521.0;-7;-39
-68.0;-4;?;0;145.0;505.0;-4.0;4;0;522.0;-6;-39
-68.0;-4;-21;18;148.0;?;31.0;11;-18;523.0;-21;-39
-68.0;-3;-8;6;145.0;507.0;6.0;5;-6;?;-8;-39
-51.0;-3;5;-10;144.0;505.0;-14.0;2;10;523.0;?;-39
-54.0;-5;-21;-10;147.0;507.0;1.0;11;10;522.0;-21;-39
-51.0;-5;-35;-19;150.0;506.0;?;7;19;520.0;?;?
-60.0;-5;-35;-20;149.0;504.0;-1.0;4;20;523.0;-35;-39
-61.0;?;-34;-25;148.0;505.0;-1.0;5;25;?;-34;-39
-71.0;-5;-37;-13;147.0;502.0;17.0;6;13;?;?;-39
-71.0;-5;-34;23;144.0;501.0;0.0;10;-23;521.0;-34;-39
-76.0;-5;8;7;145.0;505.0;10.0;5;-7;520.0;8;-39
-61.0;-9;25;-7;?;?;17.0;3;7;521.0;25;-39
-74.0;-3;-8;19;141.0;503.0;5.0;3;-19;524.0;-8;-39
-60.0;4;-29;14;141.0;501.0;?;1;-14;523.0;-29;-39
-59.0;1;-23;-15;142.0;504.0;?;3;15;522.0;-23;-39
-87.0;-4;-25;-10;139.0;502.0;12.0;7;10;526.0;-25;-39
?;-4;-35;11;141.0;504.0;18.0;8;-11;522.0;-35;-39
-66.0;1;-32;4;142.0;?;21.0;5;-4;521.0;-32;-39
-55.0;5;?;4;140.0;499.0;8.0;2;-4;524.0;-44;-39
-46.0;2;-35;16;140.0;503.0;29.0;2;-16;523.0;-35;-39
-56.0;0;0;24;144.0;502.0;13.0;?;-24;521.0;0;-39
-68.0;0;-4;23;143.0;502.0;9.0;1;-23;524.0;-4;-39
-49.0;?;-7;-13;138.0;503.0;8.0;5;13;522.0;-7;-39
-55.0;2;0;-30;144.0;501.0;?;7;30;521.0;0;-39
-57.0;3;?;?;143.0;501.0;9.0;3;2;524.0;-19;-39
?;1;-39;13;?;502.0;?;?;-13;521.0;-39;-39
?;3;-33;12;145.0;503.0;17.0;1;-12;520.0;-33;-39
-68.0;12;-25;22;143.0;501.0;20.0;-1;-22;523.0;-25;-39
-68.0;13;-17;18;144.0;?;24.0;5;-18;522.0;-17;-39
-68.0;11;-20;-11;142.0;503.0;10.0;4;?;?;-20;-39
-68.0;6;-51;-25;143.0;502.0;20.0;4;25;523.0;-51;-39
-88.0;-3;-13;-16;145.0;502.0;?;2;16;521.0;-13;-39
-99.0;0;9;3;145.0;502.0;18.0;-3;-3;520.0;?;?
-106.0;6;-52;2;142.0;502.0;22.0;3;-2;?;?;-39
-98.0;4;-29;-12;144.0;501.0;24.0;4;12;522.0;-29;-39
?;0;-10;9;?;502.0;15.0;2;-9;?;-10;-39
-119.0;0;-33;25;147.0;502.0;26.0;-2;-25;523.0;?;-39
-117.0;-2;-19;?;?;502.0;26.0;-6;-7;520.0;-19;-39
-89.0;2;-15;27;148.0;501.0;29.0;0;-27;522.0;-15;-39
?;10;-23;36;146.0;497.0;11.0;?;-36;528.0;-23;-39
-115.0;?;-41;-6;148.0;499.0;17.0;3;6;527.0;?;-39
-118.0;3;?;8;147.0;501.0;18.0;5;-8;527.0;-43;-39
-127.0;6;-28;19;141.0;496.0;27.0;4;-19;531.0;-28;-39
-140.0;5;-25;0;138.0;497.0;26.0;1;0;530.0;-25;-39
-139.0;5;-25;37;?;497.0;16.0;5;-37;531.0;-25;-39
-135.0;?;-25;38;?;498.0;8.0;5;-38;533.0;-25;-39
-165.0;5;-14;-4;129.0;499.0;12.0;-4;4;533.0;-14;-39
-154.0;6;15;?;122.0;498.0;34.0;?;7;?;15;-39
-159.0;4;2;3;117.0;499.0;28.0;4;-3;537.0;2;-39
-209.0;6;-29;0;116.0;499.0;17.0;-4;0;536.0;-29;-39
-96.0;5;-25;1;116.0;501.0;17.0;3;-1;537.0;-25;-39
-104.0;-3;-32;-8;121.0;498.0;28.0;7;?;542.0;-32;-39
-249.0;2;-39;-3;116.0;503.0;39.0;2;?;540.0;-39;-39
-159.0;10;-23;40;113.0;503.0;34.0;6;-40;541.0;-23;?
-200.0;2;-13;30;116.0;502.0;38.0;1;-30;544.0;-13;-39
-254.0;-4;-31;-2;?;510.0;21.0;-6;2;543.0;-31;-39
?;1;-45;1;109.0;508.0;17.0;?;-1;545.0;-45;-39
-250.0;3;-36;-18;?;507.0;27.0;-2;?;549.0;-36;-39
-252.0;-4;-37;?;111.0;507.0;18.0;-2;7;?;-37;-39
-294.0;?;-24;36;113.0;506.0;19.0;0;-36;?;-24;-39
-194.0;-5;-11;16;115.0;507.0;?;0;-16;554.0;-11;?
-168.0;-6;-2;?;111.0;508.0;?;?;?;552.0;-2;-39
?;-6;?;-21;112.0;505.0;26.0;1;21;553.0;-5;-39
?;?;-26;-1;117.0;505.0;29.0;3;1;556.0;-26;-39
?;5;3;-5;118.0;501.0;24.0;3;5;557.0;3;-39
-234.0;-4;18;-14;115.0;505.0;38.0;-1;14;?;18;?
-277.0;-4;19;-6;113.0;501.0;36.0;3;6;560.0;19;-39
-204.0;?;9;1;116.0;499.0;27.0;3;-1;559.0;9;-39
-270.0;-3;-24;?;111.0;497.0;19.0;?;-1;?;-24;-39
-389.0;-3;?;-7;?;495.0;30.0;1;7;563.0;0;-39
-145.0;-3;?;-21;107.0;495.0;37.0;1;21;563.0;0;-39
-192.0;-6;7;-6;100.0;497.0;37.0;-4;6;563.0;7;-39
-302.0;8;26;35;103.0;491.0;20.0;-1;-35;565.0;26;-39
-201.0;12;-9;27;107.0;493.0;26.0;1;-27;566.0;-9;?
-289.0;?;-6;-19;104.0;493.0;18.0;?;19;566.0;-6;-39
?;?;8;-19;96.0;491.0;28.0;-3;19;570.0;8;-39
?;-2;-9;15;92.0;492.0;24.0;-3;-15;570.0;-9;-39
-225.0;-6;?;21;?;491.0;21.0;-1;-21;567.0;-16;-39
?;5;-14;7;87.0;493.0;23.0;-1;?;569.0;-14;-39
?;6;-15;1;80.0;489.0;24.0;-2;-1;570.0;-15;-39
-253.0;6;-15;1;81.0;489.0;32.0;-2;-1;568.0;-15;-39
-239.0;7;?;0;91.0;491.0;20.0;-2;0;?;?;-39
-289.0;5;-13;2;90.0;493.0;44.0;-2;-2;569.0;-13;-39
-232.0;8;?;-1;89.0;?;20.0;-2;1;568.0;-18;-39
-261.0;4;-10;3;85.0;492.0;35.0;-2;-3;570.0;-10;-39
-261.0;-2;-6;?;86.0;493.0;44.0;-3;1;566.0;-6;-39
-234.0;?;-24;-10;80.0;490.0;14.0;-1;10;567.0;-24;-39
-347.0;1;?;6;81.0;487.0;14.0;2;-6;571.0;-11;-39
-262.0;3;3;10;79.0;489.0;36.0;-1;?;569.0;3;-39
-313.0;4;6;-7;83.0;490.0;19.0;-1;7;568.0;6;-39
-288.0;2;-13;-9;92.0;?;27.0;4;9;570.0;?;-39
-233.0;4;-34;2;89.0;489.0;26.0;1;-2;568.0;-34;-39
-266.0;?;-17;20;85.0;490.0;16.0;0;-20;568.0;-17;-39
-308.0;4;-9;14;78.0;492.0;11.0;2;-14;570.0;-9;-39
-319.0;3;12;?;78.0;493.0;16.0;2;23;569.0;12;-39
?;5;3;-3;82.0;490.0;-5.0;-2;3;569.0;?;-39
-332.0;11;?;23;80.0;492.0;9.0;-3;?;571.0;?;-39
-374.0;10;-14;0;81.0;496.0;18.0;5;0;569.0;-14;-39
-261.0;9;-14;0;84.0;495.0;23.0;6;0;568.0;-14;-39
-281.0;12;-12;-12;85.0;494.0;24.0;-1;12;572.0;-12;-39
-419.0;5;-29;-21;87.0;?;15.0;0;21;?;-29;-39
-325.0;?;-24;18;86.0;493.0;30.0;1;-18;570.0;-24;-39
-349.0;2;10;16;84.0;492.0;?;-2;-16;574.0;10;-39
-244.0;-2;-5;-10;83.0;493.0;27.0;?;10;571.0;-5;-39
-236.0;8;-15;-1;82.0;495.0;?;3;1;573.0;-15;-39
-139.0;1;-18;-2;83.0;492.0;10.0;3;2;576.0;-18;?
-380.0;-3;-32;15;77.0;494.0;27.0;3;?;?;-32;-39
